Date,JD.L
2016-08-04,51.699764251708984
2016-08-05,52.05963134765625
2016-08-08,52.37950897216797
2016-08-09,52.29953384399414
2016-08-10,52.49945831298828
2016-08-11,52.459476470947266
2016-08-12,52.57941818237305
2016-08-15,52.8193359375
2016-08-16,50.98005294799805
2016-08-17,51.499847412109375
2016-08-18,51.6597785949707
2016-08-19,51.89969253540039
2016-08-22,52.259544372558594
2016-08-23,52.17958068847656
2016-08-24,52.659393310546875
2016-08-25,52.13958740234375
2016-08-26,52.099609375
2016-08-30,51.97964859008789
2016-08-31,51.6597785949707
2016-09-01,52.57941818237305
2016-09-02,52.8193359375
2016-09-05,52.85931396484375
2016-09-06,53.29914093017578
2016-09-07,53.17918395996094
2016-09-08,53.379112243652344
2016-09-09,52.459476470947266
2016-09-12,53.29914093017578
2016-09-13,55.978092193603516
2016-09-14,55.85813903808594
2016-09-15,57.37754821777344
2016-09-16,57.01768493652344
2016-09-19,56.697811126708984
2016-09-20,57.57746887207031
2016-09-21,57.37754821777344
2016-09-22,57.697418212890625
2016-09-23,57.73740005493164
2016-09-26,57.57746887207031
2016-09-27,57.8973388671875
2016-09-28,58.53709411621094
2016-09-29,58.9769172668457
2016-09-30,59.0568962097168
2016-10-03,60.05650329589844
2016-10-04,61.61588668823242
2016-10-05,62.8953857421875
2016-10-06,62.93537139892578
2016-10-07,62.05571365356445
2016-10-10,62.535526275634766
2016-10-11,62.93537139892578
2016-10-12,63.255245208740234
2016-10-13,63.45516586303711
2016-10-14,62.45555877685547
2016-10-17,61.41596221923828
2016-10-18,62.9753532409668
2016-10-19,62.93537139892578
2016-10-20,62.33561325073242
2016-10-21,62.41557312011719
2016-10-24,62.375587463378906
2016-10-25,62.33561325073242
2016-10-26,61.935768127441406
2016-10-27,60.65626525878906
2016-10-28,61.375980377197266
2016-10-31,60.73623275756836
2016-11-01,61.375980377197266
2016-11-02,61.775821685791016
2016-11-03,63.05533218383789
2016-11-04,62.695465087890625
2016-11-07,62.57551956176758
2016-11-08,62.81541061401367
2016-11-09,63.69507598876953
2016-11-10,62.9753532409668
2016-11-11,61.136077880859375
2016-11-14,60.696250915527344
2016-11-15,61.41596221923828
2016-11-16,61.8158073425293
2016-11-17,62.05571365356445
2016-11-18,62.33561325073242
2016-11-21,61.41596221923828
2016-11-22,63.01534652709961
2016-11-23,63.255245208740234
2016-11-24,62.8953857421875
2016-11-25,63.85501480102539
2016-11-28,66.47396850585938
2016-11-29,67.33366394042969
2016-11-30,66.57393646240234
2016-12-01,65.0350341796875
2016-12-02,65.11500549316406
2016-12-05,65.7747573852539
2016-12-06,65.37493133544922
2016-12-07,66.01466369628906
2016-12-08,66.05465698242188
2016-12-09,65.91470336914062
2016-12-12,65.07501220703125
2016-12-13,67.47409057617188
2016-12-14,62.6959342956543
2016-12-15,64.35530090332031
2016-12-16,63.99541091918945
2016-12-19,63.155757904052734
2016-12-20,63.4356575012207
2016-12-21,64.29531860351562
2016-12-22,64.55522155761719
2016-12-23,63.115779876708984
2016-12-28,64.23534393310547
2016-12-29,63.975440979003906
2016-12-30,63.55561065673828
2017-01-03,63.77552032470703
2017-01-04,62.835880279541016
2017-01-05,63.13576889038086
2017-01-06,63.07579040527344
2017-01-09,65.71476745605469
2017-01-10,65.15499877929688
2017-01-11,65.05503845214844
2017-01-12,69.97315216064453
2017-01-13,70.97276306152344
2017-01-16,69.93315124511719
2017-01-17,69.93315124511719
2017-01-18,70.61289978027344
2017-01-19,70.31299591064453
2017-01-20,69.27342224121094
2017-01-23,68.79359436035156
2017-01-24,68.99352264404297
2017-01-25,69.01351928710938
2017-01-26,68.91355895996094
2017-01-27,68.53369140625
2017-01-30,68.65364074707031
2017-01-31,69.43334197998047
2017-02-01,70.07311248779297
2017-02-02,71.01275634765625
2017-02-03,72.93201446533203
2017-02-06,70.21305084228516
2017-02-07,70.1730728149414
2017-02-08,71.05274200439453
2017-02-09,69.97315216064453
2017-02-10,70.1730728149414
2017-02-13,69.93315124511719
2017-02-14,69.87317657470703
2017-02-15,70.4329605102539
2017-02-16,70.37297821044922
2017-02-17,70.01313781738281
2017-02-20,70.31299591064453
2017-02-21,70.59290313720703
2017-02-22,71.0327377319336
2017-02-23,70.23303985595703
2017-02-24,69.67326354980469
2017-02-27,70.39295959472656
2017-02-28,70.3329849243164
2017-03-01,72.5921401977539
2017-03-02,71.47257232666016
2017-03-03,71.27264404296875
2017-03-06,71.25265502929688
2017-03-07,71.23267364501953
2017-03-08,71.89241027832031
2017-03-09,72.63212585449219
2017-03-10,72.97199249267578
2017-03-13,73.6517333984375
2017-03-14,73.9916000366211
2017-03-15,72.51216888427734
2017-03-16,73.2918701171875
2017-03-17,74.15155029296875
2017-03-20,74.29148864746094
2017-03-21,73.87165069580078
2017-03-22,74.23150634765625
2017-03-23,75.71094512939453
2017-03-24,76.29072570800781
2017-03-27,75.4510498046875
2017-03-28,76.47065734863281
2017-03-29,76.55062866210938
2017-03-30,77.690185546875
2017-03-31,77.03043365478516
2017-04-03,77.37030029296875
2017-04-04,77.91011047363281
2017-04-05,77.77017211914062
2017-04-06,78.66980743408203
2017-04-07,78.07001495361328
2017-04-10,81.2887954711914
2017-04-11,87.98622131347656
2017-04-12,90.00544738769531
2017-04-13,90.0454330444336
2017-04-18,88.86589813232422
2017-04-19,89.10581970214844
2017-04-20,88.86589813232422
2017-04-21,88.76593017578125
2017-04-24,89.42566680908203
2017-04-25,88.66597747802734
2017-04-26,88.96585083007812
2017-04-27,88.68595886230469
2017-04-28,88.96585083007812
2017-05-02,88.72593688964844
2017-05-03,87.86627960205078
2017-05-04,88.86589813232422
2017-05-05,88.80592346191406
2017-05-08,89.06582641601562
2017-05-09,90.16539001464844
2017-05-10,89.46565246582031
2017-05-11,89.80553436279297
2017-05-12,88.62599182128906
2017-05-15,88.94585418701172
2017-05-16,91.1650161743164
2017-05-17,89.58560943603516
2017-05-18,89.42566680908203
2017-05-19,88.86589813232422
2017-05-22,89.14579010009766
2017-05-23,89.96546173095703
2017-05-24,90.10541534423828
2017-05-25,91.1650161743164
2017-05-26,90.24536895751953
2017-05-30,90.66519927978516
2017-05-31,90.18538665771484
2017-06-01,90.3253402709961
2017-06-02,89.82552337646484
2017-06-05,90.54525756835938
2017-06-06,88.32610321044922
2017-06-07,87.86627960205078
2017-06-08,87.96622467041016
2017-06-09,88.32610321044922
2017-06-12,86.6467514038086
2017-06-13,85.70710754394531
2017-06-14,85.44721221923828
2017-06-15,83.42798614501953
2017-06-16,85.60713958740234
2017-06-19,86.72673034667969
2017-06-20,85.34724426269531
2017-06-21,83.10810089111328
2017-06-22,79.27204895019531
2017-06-23,77.97251892089844
2017-06-26,79.0857162475586
2017-06-27,78.64007568359375
2017-06-28,79.53195190429688
2017-06-29,72.8143310546875
2017-06-30,69.975341796875
2017-07-03,69.27558898925781
2017-07-04,69.17562103271484
2017-07-05,70.25523376464844
2017-07-06,69.55547332763672
2017-07-07,70.41516876220703
2017-07-10,70.05530548095703
2017-07-11,70.05530548095703
2017-07-12,65.47691345214844
2017-07-13,68.17597198486328
2017-07-14,68.93949890136719
2017-07-17,68.45586395263672
2017-07-18,68.27593994140625
2017-07-19,70.85501098632812
2017-07-20,71.83468627929688
2017-07-21,71.63475036621094
2017-07-24,71.01497650146484
2017-07-25,70.93499755859375
2017-07-26,71.79469299316406
2017-07-27,71.6947250366211
2017-07-28,71.77469635009766
2017-07-31,71.55477142333984
2017-08-01,71.89466094970703
2017-08-02,72.6343994140625
2017-08-03,74.63369750976562
2017-08-04,74.0339126586914
2017-08-07,75.07353210449219
2017-08-08,73.21418762207031
2017-08-09,72.13457489013672
2017-08-10,70.91500854492188
2017-08-11,69.8953628540039
2017-08-14,71.79469299316406
2017-08-15,71.11492919921875
2017-08-16,72.1545639038086
2017-08-17,72.3744888305664
2017-08-18,68.57582092285156
2017-08-21,68.51583862304688
2017-08-22,67.35626220703125
2017-08-23,66.69649505615234
2017-08-24,62.877838134765625
2017-08-25,62.1580924987793
2017-08-29,60.63862609863281
2017-08-30,63.2577018737793
2017-08-31,64.79714965820312
2017-09-01,65.71682739257812
2017-09-04,64.9371109008789
2017-09-05,65.35697174072266
2017-09-06,65.2170181274414
2017-09-07,65.01707458496094
2017-09-08,65.3769760131836
2017-09-11,68.495849609375
2017-09-12,74.65367889404297
2017-09-13,75.07353210449219
2017-09-14,74.3937759399414
2017-09-15,76.61299133300781
2017-09-18,77.51268005371094
2017-09-19,78.65227508544922
2017-09-20,76.69295501708984
2017-09-21,75.113525390625
2017-09-22,75.83325958251953
2017-09-25,74.7136459350586
2017-09-26,74.93358612060547
2017-09-27,74.69365692138672
2017-09-28,75.0935287475586
2017-09-29,74.87361907958984
2017-10-02,75.73331451416016
2017-10-03,76.33308410644531
2017-10-04,75.39341735839844
2017-10-05,75.0135498046875
2017-10-06,74.37378692626953
2017-10-09,74.0339126586914
2017-10-10,73.01425170898438
2017-10-11,74.51373291015625
2017-10-12,73.51408386230469
2017-10-13,73.274169921875
2017-10-16,71.59475708007812
2017-10-17,71.51478576660156
2017-10-18,71.67472839355469
2017-10-19,70.43516540527344
2017-10-20,67.57617950439453
2017-10-23,67.57617950439453
2017-10-24,67.37625885009766
2017-10-25,68.29592895507812
2017-10-26,71.5347671508789
2017-10-27,70.97498321533203
2017-10-30,71.11492919921875
2017-10-31,71.49478912353516
2017-11-01,71.95464324951172
2017-11-02,71.81468200683594
2017-11-03,72.5544204711914
2017-11-06,72.23452758789062
2017-11-07,71.29485321044922
2017-11-08,71.17491912841797
2017-11-09,69.81538391113281
2017-11-10,69.63545989990234
2017-11-13,66.99636840820312
2017-11-14,69.2155990600586
2017-11-15,66.99636840820312
2017-11-16,68.7757568359375
2017-11-17,69.37551879882812
2017-11-20,68.19596099853516
2017-11-21,67.63616180419922
2017-11-22,67.77611541748047
2017-11-23,67.11634063720703
2017-11-24,66.63652038574219
2017-11-27,65.89678192138672
2017-11-28,65.81680297851562
2017-11-29,66.07671356201172
2017-11-30,65.937255859375
2017-12-01,65.83731842041016
2017-12-04,65.29749298095703
2017-12-05,65.13755798339844
2017-12-06,63.578086853027344
2017-12-07,65.77733612060547
2017-12-08,65.79733276367188
2017-12-11,65.81732177734375
2017-12-12,64.87765502929688
2017-12-13,66.07723236083984
2017-12-14,65.75733184814453
2017-12-15,65.35748291015625
2017-12-18,65.91728210449219
2017-12-19,67.41676330566406
2017-12-20,67.11686706542969
2017-12-21,66.9769058227539
2017-12-22,67.41676330566406
2017-12-27,67.27680969238281
2017-12-28,67.19684600830078
2017-12-29,67.21683502197266
2018-01-02,68.31645202636719
2018-01-03,70.43572235107422
2018-01-04,68.67633056640625
2018-01-05,70.37574005126953
2018-01-08,69.29610443115234
2018-01-09,70.77560424804688
2018-01-10,70.4957046508789
2018-01-11,70.47571563720703
2018-01-12,72.3150863647461
2018-01-15,73.07481384277344
2018-01-16,77.95315551757812
2018-01-17,78.81283569335938
2018-01-18,75.37403106689453
2018-01-19,75.33403778076172
2018-01-22,74.1544418334961
2018-01-23,74.97415161132812
2018-01-24,73.77457427978516
2018-01-25,72.11515808105469
2018-01-26,73.55465698242188
2018-01-29,74.1544418334961
2018-01-30,74.17443084716797
2018-01-31,73.21476745605469
2018-02-01,74.39436340332031
2018-02-02,72.97484588623047
2018-02-05,71.53533172607422
2018-02-06,69.45606994628906
2018-02-07,73.09481048583984
2018-02-08,71.75526428222656
2018-02-09,71.09550476074219
2018-02-12,72.61497497558594
2018-02-13,72.97484588623047
2018-02-14,74.09446716308594
2018-02-15,76.33368682861328
2018-02-16,77.53327178955078
2018-02-19,76.93347930908203
2018-02-20,77.79318237304688
2018-02-21,77.35333251953125
2018-02-22,77.71321868896484
2018-02-23,77.57325744628906
2018-02-26,78.57292175292969
2018-02-27,77.11341857910156
2018-02-28,76.63359832763672
2018-03-01,75.33403778076172
2018-03-02,74.69424438476562
2018-03-05,75.37403106689453
2018-03-06,77.19339752197266
2018-03-07,75.91383361816406
2018-03-08,77.29336547851562
2018-03-09,77.15339660644531
2018-03-12,77.35333251953125
2018-03-13,71.87522888183594
2018-03-14,72.8548812866211
2018-03-15,73.37471771240234
2018-03-16,72.2151107788086
2018-03-19,70.47571563720703
2018-03-20,70.15583801269531
2018-03-21,69.5360336303711
2018-03-22,69.99588775634766
2018-03-23,71.13549041748047
2018-03-26,67.81663513183594
2018-03-27,67.6366958618164
2018-03-28,67.33679962158203
2018-03-29,67.0368881225586
2018-04-03,67.27680969238281
2018-04-04,66.15721130371094
2018-04-05,69.03620910644531
2018-04-06,68.27647399902344
2018-04-09,69.51605987548828
2018-04-10,69.77597045898438
2018-04-11,68.35643768310547
2018-04-12,68.45640563964844
2018-04-13,69.49605560302734
2018-04-16,70.5556869506836
2018-04-17,74.23442077636719
2018-04-18,76.49363708496094
2018-04-19,75.93383026123047
2018-04-20,78.27303314208984
2018-04-23,78.05309295654297
2018-04-24,76.43367004394531
2018-04-25,78.21305084228516
2018-04-26,77.73322296142578
2018-04-27,78.47295379638672
2018-04-30,78.17304992675781
2018-05-01,78.37298583984375
2018-05-02,78.37298583984375
2018-05-03,78.57292175292969
2018-05-04,78.23304748535156
2018-05-08,78.21305084228516
2018-05-09,78.47295379638672
2018-05-10,78.37298583984375
2018-05-11,78.9727783203125
2018-05-14,78.25303649902344
2018-05-15,77.97312927246094
2018-05-16,73.57464599609375
2018-05-17,75.79388427734375
2018-05-18,76.01380157470703
2018-05-21,76.05378723144531
2018-05-22,75.97381591796875
2018-05-23,75.87383270263672
2018-05-24,77.09342956542969
2018-05-25,77.01345825195312
2018-05-29,74.65426635742188
2018-05-30,74.4343490600586
2018-05-31,76.11376953125
2018-06-01,75.97381591796875
2018-06-04,76.51362609863281
2018-06-05,77.47330474853516
2018-06-06,79.9724349975586
2018-06-07,81.831787109375
2018-06-08,81.87178039550781
2018-06-11,81.73182678222656
2018-06-12,82.69149017333984
2018-06-13,83.17133331298828
2018-06-14,83.7711181640625
2018-06-15,83.19132232666016
2018-06-18,82.951416015625
2018-06-19,81.23200988769531
2018-06-20,85.59049224853516
2018-06-21,85.39057159423828
2018-06-22,85.23062896728516
2018-06-25,85.31058502197266
2018-06-26,85.57049560546875
2018-06-27,86.9300537109375
2018-06-28,85.97309112548828
2018-06-29,88.09242248535156
2018-07-02,89.09212493896484
2018-07-03,89.19207000732422
2018-07-04,89.0721206665039
2018-07-05,89.71190643310547
2018-07-06,89.81188201904297
2018-07-09,89.99181365966797
2018-07-10,91.55132293701172
2018-07-11,91.73126220703125
2018-07-12,91.85123443603516
2018-07-13,91.95122528076172
2018-07-16,91.65631103515625
2018-07-17,90.51165771484375
2018-07-18,91.57131958007812
2018-07-19,91.57131958007812
2018-07-20,92.59101867675781
2018-07-23,91.45136260986328
2018-07-24,91.61131286621094
2018-07-25,91.83124542236328
2018-07-26,93.25080871582031
2018-07-27,93.19082641601562
2018-07-30,92.97089385986328
2018-07-31,93.55071258544922
2018-08-01,95.7900161743164
2018-08-02,92.8509292602539
2018-08-03,92.97089385986328
2018-08-06,93.47073364257812
2018-08-07,93.81061553955078
2018-08-08,95.19017791748047
2018-08-09,97.36951446533203
2018-08-10,97.18956756591797
2018-08-13,96.32984161376953
2018-08-14,95.96996307373047
2018-08-15,95.27017211914062
2018-08-16,95.55008697509766
2018-08-17,95.57007598876953
2018-08-20,98.44918823242188
2018-08-21,98.66909790039062
2018-08-22,96.0499267578125
2018-08-23,97.40949249267578
2018-08-24,98.44918823242188
2018-08-28,102.88777923583984
2018-08-29,100.52851867675781
2018-08-30,102.36795043945312
2018-08-31,101.5682144165039
2018-09-03,101.7281494140625
2018-09-04,99.02898406982422
2018-09-05,99.50882720947266
2018-09-06,99.50882720947266
2018-09-07,98.4891586303711
2018-09-10,97.44949340820312
2018-09-11,103.80750274658203
2018-09-12,104.24735260009766
2018-09-13,99.96868896484375
2018-09-14,100.00868225097656
2018-09-17,99.96868896484375
2018-09-18,99.58881378173828
2018-09-19,96.86967468261719
2018-09-20,95.07024383544922
2018-09-21,90.37171936035156
2018-09-24,92.03117370605469
2018-09-25,90.7515869140625
2018-09-26,91.61131286621094
2018-09-27,92.57101440429688
2018-09-28,91.79124450683594
2018-10-01,93.05086517333984
2018-10-02,94.05055236816406
2018-10-03,92.75096130371094
2018-10-04,91.03150939941406
2018-10-05,89.23204803466797
2018-10-08,88.59225463867188
2018-10-09,85.57319641113281
2018-10-10,83.03399658203125
2018-10-11,83.63381958007812
2018-10-12,84.5335464477539
2018-10-15,83.69379425048828
2018-10-16,79.0952377319336
2018-10-17,78.57540130615234
2018-10-18,78.41544342041016
2018-10-19,77.95560455322266
2018-10-22,77.53571319580078
2018-10-23,77.07585906982422
2018-10-24,76.25611877441406
2018-10-25,77.2957992553711
2018-10-26,77.47573852539062
2018-10-29,77.25581359863281
2018-10-30,79.49510955810547
2018-10-31,81.63444519042969
2018-11-01,83.79375457763672
2018-11-02,84.47355651855469
2018-11-05,83.57383728027344
2018-11-06,81.29454040527344
2018-11-07,82.61414337158203
2018-11-08,85.59319305419922
2018-11-09,86.39295196533203
2018-11-12,83.39389038085938
2018-11-13,83.23393249511719
2018-11-14,82.83406066894531
2018-11-15,80.99462890625
2018-11-16,78.57540130615234
2018-11-19,77.71566772460938
2018-11-20,75.13648223876953
2018-11-21,77.49573516845703
2018-11-22,78.57540130615234
2018-11-23,78.83531188964844
2018-11-26,78.35546112060547
2018-11-27,78.57540130615234
2018-11-28,79.6550521850586
2018-11-29,78.97579956054688
2018-11-30,78.97579956054688
2018-12-03,78.27603912353516
2018-12-04,74.71710205078125
2018-12-05,75.57684326171875
2018-12-06,72.99764251708984
2018-12-07,72.677734375
2018-12-10,70.67833709716797
2018-12-11,73.1575927734375
2018-12-12,73.5374755859375
2018-12-13,71.6380615234375
2018-12-14,71.05824279785156
2018-12-17,65.9997787475586
2018-12-18,65.37998962402344
2018-12-19,65.0800552368164
2018-12-20,63.68049240112305
2018-12-21,68.27909088134766
2018-12-24,67.95919036865234
2018-12-27,66.65959167480469
2018-12-28,67.81922912597656
2018-12-31,69.73865509033203
2019-01-02,71.05824279785156
2019-01-03,69.81861114501953
2019-01-04,72.7577133178711
2019-01-07,74.9770278930664
2019-01-08,74.77709197998047
2019-01-09,79.09577178955078
2019-01-10,77.41629028320312
2019-01-11,79.21573638916016
2019-01-14,84.25418853759766
2019-01-15,85.05394744873047
2019-01-16,88.1729965209961
2019-01-17,86.89339447021484
2019-01-18,89.17266845703125
2019-01-21,88.13300323486328
2019-01-22,88.2729721069336
2019-01-23,88.4529037475586
2019-01-24,89.6325454711914
2019-01-25,90.29235076904297
2019-01-28,90.19237518310547
2019-01-29,90.9521484375
2019-01-30,92.69161224365234
2019-01-31,92.53165435791016
2019-02-01,91.43197631835938
2019-02-04,90.39231872558594
2019-02-05,91.2520523071289
2019-02-06,93.15147399902344
2019-02-07,91.11209869384766
2019-02-08,89.65254211425781
2019-02-11,92.091796875
2019-02-12,92.091796875
2019-02-13,91.63194274902344
2019-02-14,89.65254211425781
2019-02-15,89.85248565673828
2019-02-18,93.49136352539062
2019-02-19,94.71098327636719
2019-02-20,95.97061157226562
2019-02-21,94.93092346191406
2019-02-22,94.51105499267578
2019-02-25,94.25113677978516
2019-02-26,96.93030548095703
2019-02-27,93.39139556884766
2019-02-28,93.11148071289062
2019-03-01,96.97030639648438
2019-03-04,96.55043029785156
2019-03-05,97.6301040649414
2019-03-06,95.8706283569336
2019-03-07,96.07057189941406
2019-03-08,93.61132049560547
2019-03-11,94.37107849121094
2019-03-12,93.15147399902344
2019-03-13,92.87155151367188
2019-03-14,95.29081726074219
2019-03-15,97.17023468017578
2019-03-18,98.2499008178711
2019-03-19,98.369873046875
2019-03-20,97.09027099609375
2019-03-21,96.35049438476562
2019-03-22,96.7303695678711
2019-03-25,95.93061828613281
2019-03-26,97.5901107788086
2019-03-27,95.97061157226562
2019-03-28,99.54950714111328
2019-03-29,100.48921203613281
2019-04-01,100.04935455322266
2019-04-02,101.64887237548828
2019-04-03,101.64887237548828
2019-04-04,99.84941101074219
2019-04-05,101.64887237548828
2019-04-08,102.60855865478516
2019-04-09,101.16900634765625
2019-04-10,101.08904266357422
2019-04-11,102.60855865478516
2019-04-12,104.12811279296875
2019-04-15,106.36741638183594
2019-04-16,115.2846908569336
2019-04-17,118.3637466430664
2019-04-18,120.08322143554688
2019-04-23,120.60306549072266
2019-04-24,120.3631362915039
2019-04-25,121.52277374267578
2019-04-26,122.36253356933594
2019-04-29,123.44219970703125
2019-04-30,125.8414535522461
2019-05-01,123.84207153320312
