Date,SHELL.AS
2016-04-18,13.615421295166016
2016-04-19,13.677945137023926
2016-04-20,13.814901351928711
2016-04-21,13.945908546447754
2016-04-22,13.936972618103027
2016-04-25,13.624348640441895
2016-04-26,13.70771598815918
2016-04-27,13.963770866394043
2016-04-28,14.0649995803833
2016-04-29,13.695807456970215
2016-05-02,13.677945137023926
2016-05-03,13.374250411987305
2016-05-04,13.005064964294434
2016-05-05,13.231343269348145
2016-05-06,13.299824714660645
2016-05-09,12.960402488708496
2016-05-10,13.142020225524902
2016-05-11,13.228368759155273
2016-05-12,13.207520484924316
2016-05-13,13.213483810424805
2016-05-16,13.335549354553223
2016-05-17,13.454642295837402
2016-05-18,13.487391471862793
2016-05-19,13.149006843566895
2016-05-20,13.321901321411133
2016-05-23,13.145973205566406
2016-05-24,13.309767723083496
2016-05-25,13.619159698486328
2016-05-26,13.56152629852295
2016-05-27,13.494796752929688
2016-05-30,13.540291786193848
2016-05-31,13.321901321411133
2016-06-01,13.191471099853516
2016-06-02,13.197543144226074
2016-06-03,13.17630386352539
2016-06-06,13.31583309173584
2016-06-07,13.804181098937988
2016-06-08,14.0711030960083
2016-06-09,13.97707748413086
2016-06-10,13.855746269226074
2016-06-13,13.716217041015625
2016-06-14,13.306732177734375
2016-06-15,13.279438972473145
2016-06-16,13.358298301696777
2016-06-17,13.713189125061035
2016-06-20,14.207603454589844
2016-06-21,14.38049602508545
2016-06-22,14.386563301086426
2016-06-23,14.698983192443848
2016-06-24,14.122669219970703
2016-06-27,14.080204010009766
2016-06-28,14.195469856262207
2016-06-29,14.868839263916016
2016-06-30,14.965911865234375
2016-07-01,15.0902681350708
2016-07-04,14.9689359664917
2016-07-05,15.066004753112793
2016-07-06,14.796043395996094
2016-07-07,14.920408248901367
2016-07-08,15.011409759521484
2016-07-11,15.035672187805176
2016-07-12,15.317755699157715
2016-07-13,15.075104713439941
2016-07-14,15.208562850952148
2016-07-15,15.163064956665039
2016-07-18,15.111498832702637
2016-07-19,15.223723411560059
2016-07-20,15.181265830993652
2016-07-21,15.223723411560059
2016-07-22,15.178227424621582
2016-07-25,14.838513374328613
2016-07-26,14.956808090209961
2016-07-27,14.856709480285645
2016-07-28,14.301629066467285
2016-07-29,14.062006950378418
2016-08-01,13.613091468811035
2016-08-02,13.388629913330078
2016-08-03,13.37649917602539
2016-08-04,13.628256797790527
2016-08-05,13.673754692077637
2016-08-08,13.758684158325195
2016-08-09,13.722286224365234
2016-08-10,13.625219345092773
2016-08-11,13.892189025878906
2016-08-12,13.830361366271973
2016-08-15,13.833455085754395
2016-08-16,13.858181953430176
2016-08-17,13.827271461486816
2016-08-18,13.93546199798584
2016-08-19,13.824175834655762
2016-08-22,13.700529098510742
2016-08-23,13.703617095947266
2016-08-24,13.703617095947266
2016-08-25,13.617061614990234
2016-08-26,13.771629333496094
2016-08-29,13.753080368041992
2016-08-30,13.833455085754395
2016-08-31,13.610876083374023
2016-09-01,13.431588172912598
2016-09-02,13.817997932434082
2016-09-05,13.991103172302246
2016-09-06,13.802539825439453
2016-09-07,13.957103729248047
2016-09-08,14.018927574157715
2016-09-09,13.783991813659668
2016-09-12,13.651065826416016
2016-09-13,13.301753044128418
2016-09-14,13.199740409851074
2016-09-15,13.21519660949707
2016-09-16,13.072998046875
2016-09-19,13.252289772033691
2016-09-20,13.14100456237793
2016-09-21,13.190468788146973
2016-09-22,13.372851371765137
2016-09-23,13.32030200958252
2016-09-26,13.125556945800781
2016-09-27,12.933891296386719
2016-09-28,12.983351707458496
2016-09-29,13.743803977966309
2016-09-30,13.706709861755371
2016-10-03,13.821086883544922
2016-10-04,14.158031463623047
2016-10-05,14.269317626953125
2016-10-06,14.1858549118042
2016-10-07,14.210583686828613
2016-10-10,14.532081604003906
2016-10-11,14.34041690826416
2016-10-12,14.28786849975586
2016-10-13,14.167305946350098
2016-10-14,14.281685829162598
2016-10-17,14.07766342163086
2016-10-18,14.238409042358398
2016-10-19,14.389875411987305
2016-10-20,14.380606651306152
2016-10-21,14.41461181640625
2016-10-24,14.365151405334473
2016-10-25,14.37442684173584
2016-10-26,14.207496643066406
2016-10-27,14.352785110473633
2016-10-28,14.232224464416504
2016-10-31,14.040569305419922
2016-11-01,14.451704025268555
2016-11-02,14.074566841125488
2016-11-03,14.139491081237793
2016-11-04,14.04675006866455
2016-11-07,14.297144889831543
2016-11-08,14.4671630859375
2016-11-09,14.597001075744629
2016-11-10,14.8057279586792
2016-11-11,14.276497840881348
2016-11-14,14.144198417663574
2016-11-15,14.525365829467773
2016-11-16,14.541111946105957
2016-11-17,14.698619842529297
2016-11-18,14.588366508483887
2016-11-21,14.919126510620117
2016-11-22,14.963236808776855
2016-11-23,14.991583824157715
2016-11-24,15.032536506652832
2016-11-25,14.90023136138916
2016-11-28,14.733275413513184
2016-11-29,14.509613990783691
2016-11-30,15.10814094543457
2016-12-01,15.473554611206055
2016-12-02,15.344398498535156
2016-12-05,15.36330509185791
2016-12-06,15.325496673583984
2016-12-07,15.489309310913086
2016-12-08,15.580666542053223
2016-12-09,15.719265937805176
2016-12-12,15.958685874938965
2016-12-13,16.021684646606445
2016-12-14,16.05318832397461
2016-12-15,16.204395294189453
2016-12-16,16.342998504638672
2016-12-19,16.371353149414062
2016-12-20,16.54776382446289
2016-12-21,16.393404006958008
2016-12-22,16.380802154541016
2016-12-23,16.330400466918945
2016-12-27,16.406003952026367
2016-12-28,16.5351619720459
2016-12-29,16.497358322143555
2016-12-30,16.371353149414062
2017-01-02,16.5194091796875
2017-01-03,16.71786880493164
2017-01-04,16.799776077270508
2017-01-05,16.714717864990234
2017-01-06,16.648563385009766
2017-01-09,16.361900329589844
2017-01-10,16.314653396606445
2017-01-11,16.5351619720459
2017-01-12,16.48475456237793
2017-01-13,16.497358322143555
2017-01-16,16.358755111694336
2017-01-17,16.330400466918945
2017-01-18,16.29259490966797
2017-01-19,16.1287899017334
2017-01-20,16.191791534423828
2017-01-23,16.084686279296875
2017-01-24,16.13193702697754
2017-01-25,16.295747756958008
2017-01-26,16.24849510192871
2017-01-27,16.182344436645508
2017-01-30,15.870481491088867
2017-01-31,15.775975227355957
2017-02-01,15.823227882385254
2017-02-02,15.867324829101562
2017-02-03,16.04374122619629
2017-02-06,15.920882225036621
2017-02-07,15.832672119140625
2017-02-08,15.64996337890625
2017-02-09,15.870481491088867
2017-02-10,16.046886444091797
2017-02-13,16.163436889648438
2017-02-14,16.157140731811523
2017-02-15,16.103588104248047
2017-02-16,15.95421028137207
2017-02-17,15.729815483093262
2017-02-20,15.659289360046387
2017-02-21,15.912535667419434
2017-02-22,15.81637191772461
2017-02-23,15.86766242980957
2017-02-24,15.723411560058594
2017-02-27,15.643267631530762
2017-02-28,15.63044261932373
2017-03-01,15.886894226074219
2017-03-02,15.957413673400879
2017-03-03,15.941390037536621
2017-03-06,15.9061279296875
2017-03-07,15.902918815612793
2017-03-08,15.733025550842285
2017-03-09,15.396443367004395
2017-03-10,15.492603302001953
2017-03-13,15.63044261932373
2017-03-14,15.377206802368164
2017-03-15,15.48619556427002
2017-03-16,15.66891098022461
2017-03-17,15.739429473876953
2017-03-20,15.617623329162598
2017-03-21,15.66891098022461
2017-03-22,15.611214637756348
2017-03-23,15.649681091308594
2017-03-24,15.489399909973145
2017-03-27,15.425285339355469
2017-03-28,15.646474838256836
2017-03-29,15.822776794433594
2017-03-30,15.8997163772583
2017-03-31,15.781110763549805
2017-04-03,15.624034881591797
2017-04-04,15.739429473876953
2017-04-05,15.902918815612793
2017-04-06,15.963823318481445
2017-04-07,16.136926651000977
2017-04-10,16.136926651000977
2017-04-11,16.149751663208008
2017-04-12,16.124101638793945
2017-04-13,15.934976577758789
2017-04-18,15.710578918457031
2017-04-19,15.425285339355469
2017-04-20,15.354768753051758
2017-04-21,15.335530281066895
2017-04-24,15.42208194732666
2017-04-25,15.450935363769531
2017-04-26,15.563127517700195
2017-04-27,15.361176490783691
2017-04-28,15.30988597869873
2017-05-02,15.329115867614746
2017-05-03,15.351557731628418
2017-05-04,15.377206802368164
2017-05-05,15.694555282592773
2017-05-08,15.854838371276855
2017-05-09,15.976645469665527
2017-05-10,16.175395965576172
2017-05-11,16.229887008666992
2017-05-12,16.23309326171875
2017-05-15,16.28118133544922
2017-05-16,16.249120712280273
2017-05-17,16.29399871826172
2017-05-18,16.130701065063477
2017-05-19,16.140501022338867
2017-05-22,16.016387939453125
2017-05-23,16.0327205657959
2017-05-24,16.068649291992188
2017-05-25,15.973936080932617
2017-05-26,15.866154670715332
2017-05-29,15.92821216583252
2017-05-30,15.924942970275879
2017-05-31,15.774711608886719
2017-06-01,15.875954627990723
2017-06-02,15.595075607299805
2017-06-05,15.673467636108398
2017-06-06,15.640804290771484
2017-06-07,15.549354553222656
2017-06-08,15.526494026184082
2017-06-09,15.650603294372559
2017-06-12,15.745317459106445
2017-06-13,15.8139009475708
2017-06-14,15.562417984008789
2017-06-15,15.559160232543945
2017-06-16,15.781242370605469
2017-06-19,15.879219055175781
2017-06-20,15.513434410095215
2017-06-21,15.350133895874023
2017-06-22,15.359931945800781
2017-06-23,15.37952709197998
2017-06-26,15.359931945800781
2017-06-27,15.441577911376953
2017-06-28,15.457910537719727
2017-06-29,15.324007034301758
2017-06-30,15.17703628540039
2017-07-03,15.438316345214844
2017-07-04,15.457910537719727
2017-07-05,15.297877311706543
2017-07-06,15.275015830993652
2017-07-07,15.12477970123291
2017-07-10,15.128043174743652
2017-07-11,15.075787544250488
2017-07-12,15.337065696716309
2017-07-13,15.337065696716309
2017-07-14,15.327268600463867
2017-07-17,15.353399276733398
2017-07-18,15.212960243225098
2017-07-19,15.278275489807129
2017-07-20,15.310940742492676
2017-07-21,15.183563232421875
2017-07-24,15.095381736755371
2017-07-25,15.268484115600586
2017-07-26,15.337065696716309
2017-07-27,15.408920288085938
2017-07-28,15.48077392578125
2017-07-31,15.621203422546387
2017-08-01,15.663666725158691
2017-08-02,15.768174171447754
2017-08-03,15.764914512634277
2017-08-04,15.853096961975098
2017-08-07,15.885756492614746
2017-08-08,15.996794700622559
2017-08-09,16.009859085083008
2017-08-10,15.95324993133545
2017-08-11,15.676878929138184
2017-08-14,15.700182914733887
2017-08-15,15.563660621643066
2017-08-16,15.610279083251953
2017-08-17,15.570318222045898
2017-08-18,15.450448036193848
2017-08-21,15.397170066833496
2017-08-22,15.53036117553711
2017-08-23,15.493732452392578
2017-08-24,15.490405082702637
2017-08-25,15.533690452575684
2017-08-28,15.453779220581055
2017-08-29,15.300604820251465
2017-08-30,15.417147636413574
2017-08-31,15.413818359375
2017-09-01,15.500391006469727
2017-09-04,15.450448036193848
2017-09-05,15.58364200592041
2017-09-06,15.6235990524292
2017-09-07,15.710174560546875
2017-09-08,15.676878929138184
2017-09-11,15.776774406433105
2017-09-12,15.843368530273438
2017-09-13,15.986549377441406
2017-09-14,16.143054962158203
2017-09-15,15.979894638061523
2017-09-18,15.993215560913086
2017-09-19,16.089771270751953
2017-09-20,16.279571533203125
2017-09-21,16.432748794555664
2017-09-22,16.535974502563477
2017-09-25,16.76573371887207
2017-09-26,16.932222366333008
2017-09-27,16.932222366333008
2017-09-28,17.05542755126953
2017-09-29,17.02878761291504
2017-10-02,17.05875587463379
2017-10-03,17.278528213500977
2017-10-04,17.208602905273438
2017-10-05,17.31515884399414
2017-10-06,17.102046966552734
2017-10-09,17.158647537231445
2017-10-10,17.19527816772461
2017-10-11,17.20193862915039
2017-10-12,17.08872413635254
2017-10-13,17.188621520996094
2017-10-16,17.221920013427734
2017-10-17,17.155319213867188
2017-10-18,17.198610305786133
2017-10-19,17.18195915222168
2017-10-20,17.271867752075195
2017-10-23,17.32847785949707
2017-10-24,17.421709060668945
2017-10-25,17.318485260009766
2017-10-26,17.34845542907715
2017-10-27,17.60485076904297
2017-10-30,17.77800178527832
2017-10-31,17.957813262939453
2017-11-01,17.981122970581055
2017-11-02,18.194232940673828
2017-11-03,18.324094772338867
2017-11-06,18.590484619140625
2017-11-07,18.577159881591797
2017-11-08,18.567171096801758
2017-11-09,18.470605850219727
2017-11-10,18.270822525024414
2017-11-13,18.264163970947266
2017-11-14,18.09433937072754
2017-11-15,17.857919692993164
2017-11-16,17.74608039855957
2017-11-17,17.783355712890625
2017-11-20,17.854530334472656
2017-11-21,17.834197998046875
2017-11-22,17.834197998046875
2017-11-23,17.83758544921875
2017-11-24,17.759634017944336
2017-11-27,17.610506057739258
2017-11-28,18.207012176513672
2017-11-29,18.217178344726562
2017-11-30,18.173114776611328
2017-12-01,18.203622817993164
2017-12-04,18.3629150390625
2017-12-05,18.3493595123291
2017-12-06,18.2612361907959
2017-12-07,18.129064559936523
2017-12-08,18.251075744628906
2017-12-11,18.37308692932129
2017-12-12,18.728960037231445
2017-12-13,18.593385696411133
2017-12-14,18.57305145263672
2017-12-15,18.759456634521484
2017-12-18,18.701841354370117
2017-12-19,18.566268920898438
2017-12-20,18.515432357788086
2017-12-21,18.820463180541992
2017-12-22,18.854354858398438
2017-12-27,18.87808609008789
2017-12-28,18.827241897583008
2017-12-29,18.83402442932129
2018-01-02,18.966197967529297
2018-01-03,19.19327735900879
2018-01-04,19.352581024169922
2018-01-05,19.36952018737793
2018-01-08,19.454259872436523
2018-01-09,19.559316635131836
2018-01-10,19.6169376373291
2018-01-11,19.671165466308594
2018-01-12,19.7457275390625
2018-01-15,19.64065933227539
2018-01-16,19.48814582824707
2018-01-17,19.376300811767578
2018-01-18,19.430526733398438
2018-01-19,19.335630416870117
2018-01-22,19.532211303710938
2018-01-23,19.603378295898438
2018-01-24,19.538986206054688
2018-01-25,19.505090713500977
2018-01-26,19.484758377075195
2018-01-29,19.511871337890625
2018-01-30,19.23395347595215
2018-01-31,19.139057159423828
2018-02-01,18.71201515197754
2018-02-02,18.5222110748291
2018-02-05,18.223957061767578
2018-02-06,17.593557357788086
2018-02-07,18.051101684570312
2018-02-08,17.756237030029297
2018-02-09,17.33936309814453
2018-02-12,17.603727340698242
2018-02-13,17.593557357788086
2018-02-14,17.569833755493164
2018-02-15,17.735525131225586
2018-02-16,17.83217430114746
2018-02-19,17.80110740661621
2018-02-20,17.82872200012207
2018-02-21,17.776941299438477
2018-02-22,17.79075813293457
2018-02-23,17.835620880126953
2018-02-26,17.949533462524414
2018-02-27,18.191158294677734
2018-02-28,18.094511032104492
2018-03-01,17.949533462524414
2018-03-02,17.514604568481445
2018-03-05,17.704458236694336
2018-03-06,17.821813583374023
2018-03-07,17.704458236694336
2018-03-08,17.67683982849121
2018-03-09,17.725162506103516
2018-03-12,17.69754981994629
2018-03-13,17.552574157714844
2018-03-14,17.400693893432617
2018-03-15,17.290237426757812
2018-03-16,17.438661575317383
2018-03-19,17.228097915649414
2018-03-20,17.462827682495117
2018-03-21,17.74932861328125
2018-03-22,17.60089683532715
2018-03-23,17.56983184814453
2018-03-26,17.635419845581055
2018-03-27,17.984046936035156
2018-03-28,17.783845901489258
2018-03-29,17.80110740661621
2018-04-03,17.870147705078125
2018-04-04,17.977153778076172
2018-04-05,18.608835220336914
2018-04-06,18.619192123413086
2018-04-09,18.636449813842773
2018-04-10,19.04721450805664
2018-04-11,19.147321701049805
2018-04-12,19.061023712158203
2018-04-13,19.140419006347656
2018-04-16,19.04721450805664
2018-04-17,19.216358184814453
2018-04-18,19.59950828552246
2018-04-19,19.886014938354492
2018-04-20,19.8583984375
2018-04-23,20.013731002807617
2018-04-24,20.248455047607422
2018-04-25,20.086219787597656
2018-04-26,19.979211807250977
2018-04-27,19.989572525024414
2018-04-30,20.02754020690918
2018-05-02,19.955047607421875
2018-05-03,19.982666015625
2018-05-04,20.22084617614746
2018-05-07,20.42449951171875
2018-05-08,20.12074089050293
2018-05-09,20.821460723876953
2018-05-10,20.972240447998047
2018-05-11,21.15106773376465
2018-05-14,21.193147659301758
2018-05-15,21.473661422729492
2018-05-16,21.494707107543945
2018-05-17,21.908466339111328
2018-05-18,21.799766540527344
2018-05-21,21.985614776611328
2018-05-22,21.894445419311523
2018-05-23,21.186140060424805
2018-05-24,20.786396026611328
2018-05-25,20.474319458007812
2018-05-28,20.404190063476562
2018-05-29,20.537433624267578
2018-05-30,20.93366813659668
2018-05-31,20.817956924438477
2018-06-01,21.003799438476562
2018-06-04,20.93366813659668
2018-06-05,20.779382705688477
2018-06-06,20.646141052246094
2018-06-07,20.898603439331055
2018-06-08,20.82146453857422
2018-06-11,20.937177658081055
2018-06-12,20.674184799194336
2018-06-13,20.425228118896484
2018-06-14,20.94769859313965
2018-06-15,20.253406524658203
2018-06-18,20.484840393066406
2018-06-19,20.432239532470703
2018-06-20,20.323535919189453
2018-06-21,20.20783042907715
2018-06-22,20.877567291259766
2018-06-25,20.232376098632812
2018-06-26,20.467309951782227
2018-06-27,20.97925567626953
2018-06-28,21.00029182434082
2018-06-29,20.877567291259766
2018-07-02,20.61808204650879
2018-07-03,20.723278045654297
2018-07-04,20.67769432067871
2018-07-05,20.76886749267578
2018-07-06,20.758346557617188
2018-07-09,21.06691551208496
2018-07-10,21.375484466552734
2018-07-11,20.898603439331055
2018-07-12,20.89158821105957
2018-07-13,21.017826080322266
2018-07-16,20.568994522094727
2018-07-17,20.646141052246094
2018-07-18,20.67068099975586
2018-07-19,20.905614852905273
2018-07-20,20.867048263549805
2018-07-23,20.88808822631836
2018-07-24,21.04938316345215
2018-07-25,21.007299423217773
2018-07-26,20.400686264038086
2018-07-27,20.544448852539062
2018-07-30,20.47081756591797
2018-07-31,20.57600975036621
2018-08-01,20.27444839477539
2018-08-02,19.969388961791992
2018-08-03,20.06055450439453
2018-08-06,20.127187728881836
2018-08-07,20.323535919189453
2018-08-08,20.298999786376953
2018-08-09,20.331071853637695
2018-08-10,20.2027587890625
2018-08-13,20.124338150024414
2018-08-14,19.98889923095703
2018-08-15,19.593252182006836
2018-08-16,19.710874557495117
2018-08-17,19.660972595214844
2018-08-20,19.80711555480957
2018-08-21,19.903350830078125
2018-08-22,20.03879737854004
2018-08-23,20.05305290222168
2018-08-24,20.2205810546875
2018-08-27,20.188501358032227
2018-08-28,20.10295295715332
2018-08-29,20.110088348388672
2018-08-30,20.252660751342773
2018-08-31,19.9532527923584
2018-09-03,20.145732879638672
2018-09-04,20.067312240600586
2018-09-05,19.832061767578125
2018-09-06,19.561168670654297
2018-09-07,19.475629806518555
2018-09-10,19.407909393310547
2018-09-11,19.646724700927734
2018-09-12,19.839197158813477
2018-09-13,19.689496994018555
2018-09-14,19.764341354370117
2018-09-17,19.82849884033203
2018-09-18,20.124338150024414
2018-09-19,20.192060470581055
2018-09-20,20.20631980895996
2018-09-21,20.39879608154297
2018-09-24,20.637609481811523
2018-09-25,21.158002853393555
2018-09-26,21.047508239746094
2018-09-27,21.036819458007812
2018-09-28,21.083152770996094
2018-10-01,21.25780487060547
2018-10-02,21.26849937438965
2018-10-03,21.42889404296875
2018-10-04,21.4360294342041
2018-10-05,21.079593658447266
2018-10-08,20.869293212890625
2018-10-09,21.115236282348633
2018-10-10,20.904935836791992
2018-10-11,20.22770881652832
2018-10-12,20.10295295715332
2018-10-15,20.238399505615234
2018-10-16,20.331071853637695
2018-10-17,20.224145889282227
2018-10-18,20.163551330566406
2018-10-19,20.377410888671875
2018-10-22,20.15998649597168
2018-10-23,19.57187271118164
2018-10-24,19.51483726501465
2018-10-25,19.432861328125
2018-10-26,19.358007431030273
2018-10-29,19.447113037109375
2018-10-30,19.46137237548828
2018-10-31,20.074440002441406
2018-11-01,19.678800582885742
2018-11-02,19.507707595825195
2018-11-05,19.80711555480957
2018-11-06,19.710874557495117
2018-11-07,19.853452682495117
2018-11-08,19.821374893188477
2018-11-09,19.739389419555664
2018-11-12,19.80711555480957
2018-11-13,19.53622817993164
2018-11-14,19.347312927246094
2018-11-15,19.63748550415039
2018-11-16,19.659250259399414
2018-11-19,19.525041580200195
2018-11-20,19.238500595092773
2018-11-21,19.59758949279785
2018-11-22,19.514162063598633
2018-11-23,18.861270904541016
2018-11-26,19.369077682495117
2018-11-27,19.25663185119629
2018-11-28,19.249374389648438
2018-11-29,19.32554817199707
2018-11-30,19.37270164489746
2018-12-03,19.670129776000977
2018-12-04,19.666505813598633
2018-12-05,19.41622543334961
2018-12-06,18.534826278686523
2018-12-07,19.020872116088867
2018-12-10,18.549333572387695
2018-12-11,18.7669620513916
2018-12-12,18.962831497192383
2018-12-13,18.897544860839844
2018-12-14,18.90842628479004
2018-12-17,18.734323501586914
2018-12-18,18.29543113708496
2018-12-19,18.458656311035156
2018-12-20,18.193872451782227
2018-12-21,18.241024017333984
2018-12-24,18.161226272583008
2018-12-27,18.09956932067871
2018-12-28,18.502180099487305
2018-12-31,18.610998153686523
2019-01-02,18.82862663269043
2019-01-03,18.806865692138672
2019-01-04,19.162328720092773
2019-01-07,19.129684448242188
2019-01-08,19.09703826904297
2019-01-09,19.078901290893555
2019-01-10,19.23124122619629
2019-01-11,19.155071258544922
2019-01-14,19.100666046142578
2019-01-15,19.23124122619629
2019-01-16,19.089780807495117
2019-01-17,18.999109268188477
2019-01-18,19.45975112915039
2019-01-21,19.521413803100586
2019-01-22,19.1224308013916
2019-01-23,18.806865692138672
2019-01-24,18.904802322387695
2019-01-25,18.868526458740234
2019-01-28,18.491300582885742
2019-01-29,18.6907958984375
2019-01-30,18.897544860839844
2019-01-31,19.64474105834961
2019-02-01,19.731794357299805
2019-02-04,20.003829956054688
2019-02-05,20.243227005004883
2019-02-06,20.283119201660156
2019-02-07,20.061866760253906
2019-02-08,20.000198364257812
2019-02-11,20.065494537353516
2019-02-12,20.16705322265625
2019-02-13,20.279491424560547
2019-02-14,20.309011459350586
2019-02-15,20.390169143676758
2019-02-18,20.37541389465332
2019-02-19,20.45657730102539
2019-02-20,20.589385986328125
2019-02-21,20.47133445739746
2019-02-22,20.401241302490234
2019-02-25,20.294252395629883
2019-02-26,20.43813705444336
2019-02-27,20.41599464416504
2019-02-28,20.238916397094727
2019-03-01,20.168819427490234
2019-03-04,20.209402084350586
2019-03-05,20.331148147583008
2019-03-06,20.345897674560547
2019-03-07,20.323768615722656
2019-03-08,19.90688705444336
2019-03-11,20.117170333862305
2019-03-12,20.076587677001953
2019-03-13,20.386476516723633
2019-03-14,20.59676170349121
2019-03-15,20.63735008239746
2019-03-18,20.836563110351562
2019-03-19,20.92141342163086
2019-03-20,20.792293548583984
2019-03-21,20.814430236816406
2019-03-22,20.62996482849121
2019-03-25,20.482404708862305
2019-03-26,20.65948486328125
2019-03-27,20.570940017700195
2019-03-28,20.51560401916504
2019-03-29,20.64472770690918
2019-04-01,20.847631454467773
2019-04-02,20.89927864074707
2019-04-03,21.04315948486328
2019-04-04,20.980440139770508
2019-04-05,21.212862014770508
2019-04-08,21.39362907409668
2019-04-09,21.172283172607422
2019-04-10,21.356739044189453
2019-04-11,21.282955169677734
2019-04-12,21.161216735839844
