Date,GM
2015-11-11,28.4329891204834
2015-11-12,28.065074920654297
2015-11-13,27.44123077392578
2015-11-16,28.129070281982422
2015-11-17,28.161062240600586
2015-11-18,29.16080665588379
2015-11-19,28.904876708984375
2015-11-20,29.06483268737793
2015-11-23,28.856887817382812
2015-11-24,28.968862533569336
2015-11-25,29.06483268737793
2015-11-27,29.08883285522461
2015-11-30,28.952856063842773
2015-12-01,29.000844955444336
2015-12-02,28.576950073242188
2015-12-03,28.369007110595703
2015-12-04,28.99285316467285
2015-12-07,28.896879196166992
2015-12-08,28.37700653076172
2015-12-09,28.35301399230957
2015-12-10,28.496971130371094
2015-12-11,27.6331844329834
2015-12-14,27.505220413208008
2015-12-15,27.62519073486328
2015-12-16,28.40108871459961
2015-12-17,27.568620681762695
2015-12-18,27.212997436523438
2015-12-21,27.342313766479492
2015-12-22,27.714096069335938
2015-12-23,28.110122680664062
2015-12-24,27.96464729309082
2015-12-28,27.89189910888672
2015-12-29,27.88382339477539
2015-12-30,27.746427536010742
2015-12-31,27.487794876098633
2016-01-04,26.92203140258789
2016-01-05,26.210792541503906
2016-01-06,25.27324867248535
2016-01-07,24.238719940185547
2016-01-08,23.8669376373291
2016-01-11,24.448863983154297
2016-01-12,24.4892635345459
2016-01-13,24.642831802368164
2016-01-14,24.4892635345459
2016-01-15,23.89926528930664
2016-01-19,23.761865615844727
2016-01-20,23.778034210205078
2016-01-21,23.88309669494629
2016-01-22,23.66487693786621
2016-01-25,23.624467849731445
2016-01-26,23.96392822265625
2016-01-27,23.60830307006836
2016-01-28,23.454740524291992
2016-01-29,23.955841064453125
2016-02-01,24.335704803466797
2016-02-02,23.96392822265625
2016-02-03,23.373912811279297
2016-02-04,23.147615432739258
2016-02-05,23.066797256469727
2016-02-08,23.17994499206543
2016-02-09,22.525278091430664
2016-02-10,22.395959854125977
2016-02-11,21.74129295349121
2016-02-12,22.395959854125977
2016-02-16,23.099123001098633
2016-02-17,23.65679931640625
2016-02-18,23.462825775146484
2016-02-19,23.260765075683594
2016-02-22,23.947757720947266
2016-02-23,23.74570083618164
2016-02-24,23.309253692626953
2016-02-25,23.84269142150879
2016-02-26,23.947757720947266
2016-02-29,23.794198989868164
2016-03-01,24.254884719848633
2016-03-02,24.3680362701416
2016-03-03,25.11160659790039
2016-03-04,25.354080200195312
2016-03-07,25.531879425048828
2016-03-08,24.796396255493164
2016-03-09,24.9928035736084
2016-03-10,25.221940994262695
2016-03-11,25.58201789855957
2016-03-14,25.516557693481445
2016-03-15,25.41016387939453
2016-03-16,25.93391990661621
2016-03-17,26.15488052368164
2016-03-18,26.15488052368164
2016-03-21,26.253084182739258
2016-03-22,26.10577964782715
2016-03-23,25.622943878173828
2016-03-24,25.336517333984375
2016-03-28,25.385616302490234
2016-03-29,25.524736404418945
2016-03-30,25.361064910888672
2016-03-31,25.721145629882812
2016-04-01,24.935516357421875
2016-04-04,24.46904754638672
2016-04-05,24.223539352416992
2016-04-06,24.501789093017578
2016-04-07,24.07623863220215
2016-04-08,24.03531837463379
2016-04-11,24.166259765625
2016-04-12,24.313560485839844
2016-04-13,25.189210891723633
2016-04-14,25.14011001586914
2016-04-15,25.00916290283203
2016-04-18,25.622943878173828
2016-04-19,26.16305923461914
2016-04-20,26.343097686767578
2016-04-21,26.72772979736328
2016-04-22,26.334918975830078
2016-04-25,26.14669418334961
2016-04-26,26.343097686767578
2016-04-27,26.31854820251465
2016-04-28,26.54768943786621
2016-04-29,26.023935317993164
2016-05-02,25.983030319213867
2016-05-03,25.573841094970703
2016-05-04,25.033721923828125
2016-05-05,24.9928035736084
2016-05-06,25.336517333984375
2016-05-09,25.189210891723633
2016-05-10,25.65567398071289
2016-05-11,25.43471908569336
2016-05-12,25.516557693481445
2016-05-13,24.976438522338867
2016-05-16,25.09918975830078
2016-05-17,25.066452026367188
2016-05-18,25.16465950012207
2016-05-19,24.812761306762695
2016-05-20,25.017353057861328
2016-05-23,25.033721923828125
2016-05-24,25.41016387939453
2016-05-25,25.901187896728516
2016-05-26,25.606578826904297
2016-05-27,25.68840789794922
2016-05-31,25.598390579223633
2016-06-01,24.730928421020508
2016-06-02,24.76366424560547
2016-06-03,24.223539352416992
2016-06-06,24.542701721191406
2016-06-07,24.739107131958008
2016-06-08,24.50705337524414
2016-06-09,24.333005905151367
2016-06-10,24.084373474121094
2016-06-13,24.1009464263916
2016-06-14,23.893756866455078
2016-06-15,23.91861915588379
2016-06-16,24.051219940185547
2016-06-17,24.22526741027832
2016-06-20,24.5733585357666
2016-06-21,24.457326889038086
2016-06-22,24.299854278564453
2016-06-23,24.714244842529297
2016-06-24,23.495943069458008
2016-06-27,22.799766540527344
2016-06-28,22.990385055541992
2016-06-29,23.34675407409668
2016-06-30,23.45450210571289
2016-07-01,23.9434814453125
2016-07-05,23.34675407409668
2016-07-06,23.537378311157227
2016-07-07,23.81916618347168
2016-07-08,24.581645965576172
2016-07-11,24.97116470336914
2016-07-12,25.360698699951172
2016-07-13,25.385557174682617
2016-07-14,25.493297576904297
2016-07-15,25.5015926361084
2016-07-18,25.584468841552734
2016-07-19,25.89940643310547
2016-07-20,26.098312377929688
2016-07-21,26.54585075378418
2016-07-22,26.653593063354492
2016-07-25,26.570722579956055
2016-07-26,26.64531135559082
2016-07-27,26.53756332397461
2016-07-28,25.683917999267578
2016-07-29,26.139751434326172
2016-08-01,25.940845489501953
2016-08-02,24.805418014526367
2016-08-03,25.062335968017578
2016-08-04,25.145214080810547
2016-08-05,25.526456832885742
2016-08-08,25.592754364013672
2016-08-09,25.750225067138672
2016-08-10,25.89940643310547
2016-08-11,26.31380271911621
2016-08-12,26.164613723754883
2016-08-15,26.404964447021484
2016-08-16,26.280641555786133
2016-08-17,26.39667320251465
2016-08-18,26.148038864135742
2016-08-19,26.380096435546875
2016-08-22,26.413249969482422
2016-08-23,26.4381103515625
2016-08-24,26.33865737915039
2016-08-25,26.139751434326172
2016-08-26,26.1314640045166
2016-08-29,26.3635196685791
2016-08-30,26.247493743896484
2016-08-31,26.454689025878906
2016-09-01,26.35523223876953
2016-09-02,26.653593063354492
2016-09-06,26.620445251464844
2016-09-07,26.74625015258789
2016-09-08,26.59528160095215
2016-09-09,25.563678741455078
2016-09-12,26.15077018737793
2016-09-13,25.949478149414062
2016-09-14,25.756582260131836
2016-09-15,26.100448608398438
2016-09-16,25.974637985229492
2016-09-19,26.603668212890625
2016-09-20,26.54496192932129
2016-09-21,26.930767059326172
2016-09-22,27.165597915649414
2016-09-23,26.939149856567383
2016-09-26,26.670761108398438
2016-09-27,26.50302505493164
2016-09-28,26.754638671875
2016-09-29,26.402379989624023
2016-09-30,26.645606994628906
2016-10-03,26.872060775756836
2016-10-04,26.981081008911133
2016-10-05,27.408824920654297
2016-10-06,27.283018112182617
2016-10-07,27.123668670654297
2016-10-10,26.964313507080078
2016-10-11,26.74625015258789
2016-10-12,26.57012176513672
2016-10-13,26.427536010742188
2016-10-14,26.729475021362305
2016-10-17,26.4694766998291
2016-10-18,26.33528709411621
2016-10-19,26.71269989013672
2016-10-20,26.62883758544922
2016-10-21,26.872060775756836
2016-10-24,27.660430908203125
2016-10-25,26.50302505493164
2016-10-26,26.48624610900879
2016-10-27,26.27657699584961
2016-10-28,26.2681884765625
2016-10-31,26.50302505493164
2016-11-01,26.402379989624023
2016-11-02,26.37722396850586
2016-11-03,26.058513641357422
2016-11-04,26.13399887084961
2016-11-07,26.855283737182617
2016-11-08,26.6120548248291
2016-11-09,25.966251373291016
2016-11-10,27.450763702392578
2016-11-11,28.532686233520508
2016-11-14,27.91204261779785
2016-11-15,28.037857055664062
2016-11-16,27.870115280151367
2016-11-17,28.029464721679688
2016-11-18,27.677209854125977
2016-11-21,27.685590744018555
2016-11-22,28.356565475463867
2016-11-23,28.398494720458984
2016-11-25,28.725589752197266
2016-11-28,28.557851791381836
2016-11-29,28.993972778320312
2016-11-30,28.960424423217773
2016-12-01,30.553970336914062
2016-12-02,29.698486328125
2016-12-05,29.622182846069336
2016-12-06,29.73239517211914
2016-12-07,30.77520179748535
2016-12-08,30.876916885375977
2016-12-09,31.92820930480957
2016-12-12,31.45343780517578
2016-12-13,31.67386245727539
2016-12-14,30.478466033935547
2016-12-15,30.72432518005371
2016-12-16,30.83453941345215
2016-12-19,30.859973907470703
2016-12-20,31.038013458251953
2016-12-21,30.876916885375977
2016-12-22,30.258026123046875
2016-12-23,30.258026123046875
2016-12-27,30.130863189697266
2016-12-28,29.80022621154785
2016-12-29,29.791744232177734
2016-12-30,29.53740119934082
2017-01-03,29.80022621154785
2017-01-04,31.4449520111084
2017-01-05,30.851482391357422
2017-01-06,30.512371063232422
2017-01-09,30.529333114624023
2017-01-10,31.665380477905273
2017-01-11,32.174068450927734
2017-01-12,31.801023483276367
2017-01-13,31.65691375732422
2017-01-17,31.631481170654297
2017-01-18,31.76713752746582
2017-01-19,31.62299156188965
2017-01-20,31.377138137817383
2017-01-23,31.07192611694336
2017-01-24,31.368648529052734
2017-01-25,32.45384216308594
2017-01-26,31.809511184692383
2017-01-27,31.377138137817383
2017-01-30,30.800636291503906
2017-01-31,31.038013458251953
2017-02-01,30.639545440673828
2017-02-02,30.291942596435547
2017-02-03,30.800636291503906
2017-02-06,31.224525451660156
2017-02-07,29.757829666137695
2017-02-08,29.791744232177734
2017-02-09,29.740877151489258
2017-02-10,29.817171096801758
2017-02-13,30.113903045654297
2017-02-14,31.572128295898438
2017-02-15,31.436481475830078
2017-02-16,31.394079208374023
2017-02-17,31.555173873901367
2017-02-21,32.05537033081055
2017-02-22,32.08080291748047
2017-02-23,31.580598831176758
2017-02-24,31.283878326416016
2017-02-27,31.597566604614258
2017-02-28,31.233001708984375
2017-03-01,31.733213424682617
2017-03-02,32.01298904418945
2017-03-03,32.41145706176758
2017-03-06,32.14015197753906
2017-03-07,31.809511184692383
2017-03-08,31.920846939086914
2017-03-09,31.54400062561035
2017-03-10,31.54400062561035
2017-03-13,31.578264236450195
2017-03-14,31.65534210205078
2017-03-15,31.76668357849121
2017-03-16,31.758121490478516
2017-03-17,31.11577033996582
2017-03-20,30.584754943847656
2017-03-21,29.591232299804688
2017-03-22,29.454204559326172
2017-03-23,29.342853546142578
2017-03-24,29.599807739257812
2017-03-27,29.728275299072266
2017-03-28,30.456279754638672
2017-03-29,30.43914794921875
2017-03-30,30.327804565429688
2017-03-31,30.284984588623047
2017-04-03,29.265779495239258
2017-04-04,29.3514347076416
2017-04-05,29.120180130004883
2017-04-06,29.257213592529297
2017-04-07,28.871803283691406
2017-04-10,29.094478607177734
2017-04-11,29.051658630371094
2017-04-12,29.068784713745117
2017-04-13,28.597726821899414
2017-04-17,29.034530639648438
2017-04-18,28.85466766357422
2017-04-19,28.940317153930664
2017-04-20,29.20582389831543
2017-04-21,28.906063079833984
2017-04-24,29.043088912963867
2017-04-25,29.111618041992188
2017-04-26,29.445636749267578
2017-04-27,29.582677841186523
2017-04-28,29.668325424194336
2017-05-01,29.291467666625977
2017-05-02,28.434993743896484
2017-05-03,28.67481231689453
2017-05-04,28.39217185974121
2017-05-05,28.923189163208008
2017-05-08,29.094478607177734
2017-05-09,29.342853546142578
2017-05-10,29.317169189453125
2017-05-11,29.214393615722656
2017-05-12,28.794710159301758
2017-05-15,28.966018676757812
2017-05-16,28.623416900634766
2017-05-17,27.766944885253906
2017-05-18,27.809768676757812
2017-05-19,28.02389144897461
2017-05-22,28.195180892944336
2017-05-23,28.452123641967773
2017-05-24,28.434993743896484
2017-05-25,27.92110824584961
2017-05-26,28.323652267456055
2017-05-30,28.717634201049805
2017-05-31,29.060222625732422
2017-06-01,29.488454818725586
2017-06-02,29.505590438842773
2017-06-05,29.514158248901367
2017-06-06,29.488454818725586
2017-06-07,29.739604949951172
2017-06-08,29.54042625427246
2017-06-09,29.739604949951172
2017-06-12,30.0340576171875
2017-06-13,29.886829376220703
2017-06-14,29.973438262939453
2017-06-15,29.964778900146484
2017-06-16,29.69631004333496
2017-06-19,29.748275756835938
2017-06-20,29.791574478149414
2017-06-21,29.557741165161133
2017-06-22,29.609703063964844
2017-06-23,29.618362426757812
2017-06-26,29.895498275756836
2017-06-27,29.62702178955078
2017-06-28,29.947460174560547
2017-06-29,30.189956665039062
2017-06-30,30.25057029724121
2017-07-03,30.80482292175293
2017-07-05,30.319854736328125
2017-07-06,30.198612213134766
2017-07-07,30.259231567382812
2017-07-10,30.475740432739258
2017-07-11,30.657609939575195
2017-07-12,30.74420928955078
2017-07-13,31.05597686767578
2017-07-14,31.480335235595703
2017-07-17,31.506315231323242
2017-07-18,31.54963493347168
2017-07-19,31.58426856994629
2017-07-20,31.532299041748047
2017-07-21,31.237852096557617
2017-07-24,31.021333694458008
2017-07-25,30.80482292175293
2017-07-26,30.848134994506836
2017-07-27,31.125267028808594
2017-07-28,30.978042602539062
2017-07-31,31.159914016723633
2017-08-01,30.103343963623047
2017-08-02,30.155305862426758
2017-08-03,30.11200714111328
2017-08-04,30.54502296447754
2017-08-07,30.570999145507812
2017-08-08,30.648944854736328
2017-08-09,30.553678512573242
2017-08-10,30.207273483276367
2017-08-11,30.25057029724121
2017-08-14,30.71822738647461
2017-08-15,30.778850555419922
2017-08-16,30.960718154907227
2017-08-17,30.31119728088379
2017-08-18,30.163970947265625
2017-08-21,30.233245849609375
2017-08-22,30.570999145507812
2017-08-23,30.73554801940918
2017-08-24,30.761520385742188
2017-08-25,30.8308162689209
2017-08-28,30.752864837646484
2017-08-29,30.761520385742188
2017-08-30,31.021333694458008
2017-08-31,31.644886016845703
2017-09-01,32.355037689208984
2017-09-05,32.24244689941406
2017-09-06,32.62350082397461
2017-09-07,32.29105758666992
2017-09-08,32.36979293823242
2017-09-11,32.675994873046875
2017-09-12,33.14841842651367
2017-09-13,33.42837142944336
2017-09-14,33.935791015625
2017-09-15,34.0145263671875
2017-09-18,33.76082229614258
2017-09-19,33.857051849365234
2017-09-20,34.0145263671875
2017-09-21,34.20699691772461
2017-09-22,34.48694610595703
2017-09-25,35.256832122802734
2017-09-26,35.22182846069336
2017-09-27,35.501792907714844
2017-09-28,35.501792907714844
2017-09-29,35.326820373535156
2017-10-02,36.87532424926758
2017-10-03,38.01263427734375
2017-10-04,38.30134201049805
2017-10-05,38.362586975097656
2017-10-06,39.307437896728516
2017-10-09,39.657379150390625
2017-10-10,39.55238342285156
2017-10-11,39.77986526489258
2017-10-12,39.27244186401367
2017-10-13,40.138553619384766
2017-10-16,40.0335578918457
2017-10-17,39.38616943359375
2017-10-18,39.47365188598633
2017-10-19,39.674869537353516
2017-10-20,39.90233612060547
2017-10-23,39.49989318847656
2017-10-24,40.66345977783203
2017-10-25,39.47365188598633
2017-10-26,39.58738708496094
2017-10-27,39.05371856689453
2017-10-30,37.942649841308594
2017-10-31,37.601463317871094
2017-11-01,37.73268127441406
2017-11-02,37.26900863647461
2017-11-03,37.04153823852539
2017-11-06,36.86656951904297
2017-11-07,36.48162841796875
2017-11-08,36.84032440185547
2017-11-09,36.84032440185547
2017-11-10,37.321495056152344
2017-11-13,38.117618560791016
2017-11-14,37.618953704833984
2017-11-15,37.49647903442383
2017-11-16,38.14386749267578
2017-11-17,38.38883590698242
2017-11-20,39.2636833190918
2017-11-21,39.34242248535156
2017-11-22,38.74751663208008
2017-11-24,38.89624786376953
2017-11-27,38.64253234863281
2017-11-28,39.298675537109375
2017-11-29,38.32758712768555
2017-11-30,37.69770431518555
2017-12-01,37.43524169921875
2017-12-04,37.662689208984375
2017-12-05,37.44398498535156
2017-12-06,36.87532424926758
2017-12-07,37.096031188964844
2017-12-08,37.096031188964844
2017-12-11,36.78704833984375
2017-12-12,36.66344451904297
2017-12-13,36.54867935180664
2017-12-14,36.02781677246094
2017-12-15,36.15140914916992
2017-12-18,37.21080017089844
2017-12-19,37.51095962524414
2017-12-20,37.53743362426758
2017-12-21,37.2196159362793
2017-12-22,37.096031188964844
2017-12-26,36.901798248291016
2017-12-27,36.46922302246094
2017-12-28,36.531028747558594
2017-12-29,36.18672561645508
2018-01-02,36.901798248291016
2018-01-03,37.802276611328125
2018-01-04,38.967613220214844
2018-01-05,38.852840423583984
2018-01-08,39.03822326660156
2018-01-09,38.88814163208008
2018-01-10,37.96118927001953
2018-01-11,39.011741638183594
2018-01-12,38.90580368041992
2018-01-16,39.011741638183594
2018-01-17,38.870487213134766
2018-01-18,38.720420837402344
2018-01-19,38.0936164855957
2018-01-22,38.21720886230469
2018-01-23,38.296661376953125
2018-01-24,38.985260009765625
2018-01-25,38.10243225097656
2018-01-26,38.39376449584961
2018-01-29,37.97883987426758
2018-01-30,37.69635009765625
2018-01-31,37.44032287597656
2018-02-01,37.457977294921875
2018-02-02,36.19554138183594
2018-02-05,34.906639099121094
2018-02-06,36.95478057861328
2018-02-07,37.42266845703125
2018-02-08,35.9748420715332
2018-02-09,36.60165023803711
2018-02-12,37.078372955322266
2018-02-13,36.54867935180664
2018-02-14,36.91063690185547
2018-02-15,36.945945739746094
2018-02-16,36.27500534057617
2018-02-20,35.99249267578125
2018-02-21,35.80710983276367
2018-02-22,36.1160888671875
2018-02-23,36.1160888671875
2018-02-26,36.672271728515625
2018-02-27,35.462806701660156
2018-02-28,34.73889923095703
2018-03-01,33.3617057800293
2018-03-02,33.04389190673828
2018-03-05,33.31757354736328
2018-03-06,33.48529815673828
2018-03-07,33.31757354736328
2018-03-08,33.74562072753906
2018-03-09,33.74562072753906
2018-03-12,33.7367057800293
2018-03-13,33.8972282409668
2018-03-14,33.61185836791992
2018-03-15,33.754539489746094
2018-03-16,33.83480453491211
2018-03-19,33.00543212890625
2018-03-20,32.8984260559082
2018-03-21,33.513763427734375
2018-03-22,32.41685104370117
2018-03-23,31.36452293395996
2018-03-26,32.095802307128906
2018-03-27,31.09699058532715
2018-03-28,31.632064819335938
2018-03-29,32.407928466796875
2018-04-02,31.89068603515625
2018-04-03,32.9430046081543
2018-04-04,33.91506576538086
2018-04-05,33.8883171081543
2018-04-06,33.60293960571289
2018-04-09,33.7367057800293
2018-04-10,34.8425407409668
2018-04-11,34.78010940551758
2018-04-12,34.62850570678711
2018-04-13,34.539329528808594
2018-04-16,34.93171691894531
2018-04-17,34.97631072998047
2018-04-18,34.71768569946289
2018-04-19,33.683197021484375
2018-04-20,33.54051971435547
2018-04-23,33.61185836791992
2018-04-24,33.825889587402344
2018-04-25,33.98640823364258
2018-04-26,34.11125946044922
2018-04-27,33.57617950439453
2018-04-30,32.764652252197266
2018-05-01,32.479270935058594
2018-05-02,32.283077239990234
2018-05-03,32.23848342895508
2018-05-04,32.737892150878906
2018-05-07,32.407928466796875
2018-05-08,32.399017333984375
2018-05-09,32.34550094604492
2018-05-10,33.13921356201172
2018-05-11,32.8984260559082
2018-05-14,32.66655349731445
2018-05-15,32.9430046081543
2018-05-16,33.91506576538086
2018-05-17,34.155853271484375
2018-05-18,33.7010383605957
2018-05-21,33.968570709228516
2018-05-22,34.13801193237305
2018-05-23,33.754539489746094
2018-05-24,34.23611068725586
2018-05-25,34.155853271484375
2018-05-29,33.33539581298828
2018-05-30,33.7367057800293
2018-05-31,38.079769134521484
2018-06-01,38.525657653808594
2018-06-04,39.04290771484375
2018-06-05,38.71293640136719
2018-06-06,39.176673889160156
2018-06-07,39.590484619140625
2018-06-08,39.8063850402832
2018-06-11,40.346126556396484
2018-06-12,39.74341583251953
2018-06-13,39.986297607421875
2018-06-14,39.19466018676758
2018-06-15,39.50053024291992
2018-06-18,39.536502838134766
2018-06-19,38.01621627807617
2018-06-20,37.73734664916992
2018-06-21,36.99068832397461
2018-06-22,37.107643127441406
2018-06-25,36.53191375732422
2018-06-26,36.89173889160156
2018-06-27,36.316009521484375
2018-06-28,36.450958251953125
2018-06-29,35.443416595458984
2018-07-02,35.53337860107422
2018-07-03,35.056602478027344
2018-07-05,35.50639343261719
2018-07-06,35.22751998901367
2018-07-09,35.75828170776367
2018-07-10,36.06413269042969
2018-07-11,35.353458404541016
2018-07-12,35.326473236083984
2018-07-13,35.407440185546875
2018-07-16,35.58736038208008
2018-07-17,36.010154724121094
2018-07-18,35.86622619628906
2018-07-19,35.362457275390625
2018-07-20,35.443416595458984
2018-07-23,35.326473236083984
2018-07-24,35.515384674072266
2018-07-25,33.86916732788086
2018-07-26,33.05953598022461
2018-07-27,33.76120376586914
2018-07-30,33.887142181396484
2018-07-31,34.10305404663086
2018-08-01,33.410362243652344
2018-08-02,32.94259262084961
2018-08-03,33.941123962402344
2018-08-06,33.82416534423828
2018-08-07,33.806190490722656
2018-08-08,33.87815475463867
2018-08-09,33.74320602416992
2018-08-10,32.91560363769531
2018-08-13,32.528778076171875
2018-08-14,32.56476593017578
2018-08-15,32.33087921142578
2018-08-16,32.64573669433594
2018-08-17,32.7266960144043
2018-08-20,33.0775260925293
2018-08-21,33.20347213745117
2018-08-22,32.501792907714844
2018-08-23,32.087989807128906
2018-08-24,32.339866638183594
2018-08-27,33.90513610839844
2018-08-28,33.572296142578125
2018-08-29,33.39237594604492
2018-08-30,32.70870590209961
2018-08-31,32.42982864379883
2018-09-04,32.025028228759766
2018-09-05,31.74616050720215
2018-09-06,31.264183044433594
2018-09-07,30.836780548095703
2018-09-10,30.80040168762207
2018-09-11,30.709463119506836
2018-09-12,30.973180770874023
2018-09-13,31.145967483520508
2018-09-14,31.491527557373047
2018-09-17,31.84619140625
2018-09-18,31.91893196105957
2018-09-19,32.49184036254883
2018-09-20,32.81011962890625
2018-09-21,32.118988037109375
2018-09-24,31.60065269470215
2018-09-25,30.5094051361084
2018-09-26,30.6730899810791
2018-09-27,30.618526458740234
2018-09-28,30.618526458740234
2018-10-01,31.100496292114258
2018-10-02,30.282062530517578
2018-10-03,30.918628692626953
2018-10-04,31.145967483520508
2018-10-05,31.027746200561523
2018-10-08,31.145967483520508
2018-10-09,29.690967559814453
2018-10-10,29.6455020904541
2018-10-11,29.381784439086914
2018-10-12,28.908910751342773
2018-10-15,29.209001541137695
2018-10-16,29.409069061279297
2018-10-17,29.036224365234375
2018-10-18,28.26325798034668
2018-10-19,28.37238311767578
2018-10-22,28.49969482421875
2018-10-23,29.209001541137695
2018-10-24,27.790382385253906
2018-10-25,29.099884033203125
2018-10-26,29.690967559814453
2018-10-29,30.127470016479492
2018-10-30,30.50031089782715
2018-10-31,33.273895263671875
2018-11-01,33.164772033691406
2018-11-02,32.76464080810547
2018-11-05,32.96471405029297
2018-11-06,33.15567398071289
2018-11-07,33.53760528564453
2018-11-08,33.25570297241211
2018-11-09,32.46455764770508
2018-11-12,32.45545959472656
2018-11-13,32.673709869384766
2018-11-14,32.037147521972656
2018-11-15,32.32815170288086
2018-11-16,32.51001739501953
2018-11-19,32.44636917114258
2018-11-20,31.90983772277832
2018-11-21,32.32815170288086
2018-11-23,32.673709869384766
2018-11-26,34.23783493041992
2018-11-27,33.364830017089844
2018-11-28,33.60126495361328
2018-11-29,33.42848587036133
2018-11-30,34.51063919067383
2018-12-03,34.965328216552734
2018-12-04,33.210235595703125
2018-12-06,32.805912017822266
2018-12-07,31.87778091430664
2018-12-10,31.629663467407227
2018-12-11,31.87778091430664
2018-12-12,32.787532806396484
2018-12-13,32.26374435424805
2018-12-14,32.254547119140625
2018-12-17,31.850210189819336
2018-12-18,32.07075881958008
2018-12-19,32.098331451416016
2018-12-20,31.491832733154297
2018-12-21,30.30640983581543
2018-12-24,29.7458553314209
2018-12-26,30.802635192871094
2018-12-27,31.20697021484375
2018-12-28,31.170204162597656
2018-12-31,30.73830795288086
2019-01-02,30.91290855407715
2019-01-03,29.635591506958008
2019-01-04,30.62803840637207
2019-01-07,31.574539184570312
2019-01-08,31.988054275512695
2019-01-09,32.328060150146484
2019-01-10,31.914541244506836
2019-01-11,34.16592788696289
2019-01-14,34.607025146484375
2019-01-15,34.50593566894531
2019-01-16,34.6161994934082
2019-01-17,35.15837097167969
2019-01-18,35.48000717163086
2019-01-22,35.05729675292969
2019-01-23,34.6161994934082
2019-01-24,35.06648254394531
2019-01-25,35.50757598876953
2019-01-28,35.342159271240234
2019-01-29,35.351348876953125
2019-01-30,35.92110061645508
2019-01-31,35.85675811767578
2019-02-01,35.636226654052734
2019-02-04,35.774051666259766
2019-02-05,36.11405944824219
2019-02-06,36.674617767333984
2019-02-07,35.516754150390625
2019-02-08,35.56270980834961
2019-02-11,35.498382568359375
2019-02-12,35.86594772338867
2019-02-13,35.83838653564453
2019-02-14,35.737300872802734
2019-02-15,35.92110061645508
2019-02-19,36.32542037963867
2019-02-20,36.71137237548828
2019-02-21,36.40812683105469
2019-02-22,36.748130798339844
2019-02-25,36.885963439941406
2019-02-26,36.858394622802734
2019-02-27,36.75732421875
2019-02-28,36.27947235107422
2019-03-01,36.32542037963867
2019-03-04,36.068115234375
2019-03-05,36.09568786621094
2019-03-06,35.535133361816406
2019-03-07,35.303131103515625
2019-03-08,35.2567253112793
2019-03-11,35.841400146484375
2019-03-12,35.841400146484375
2019-03-13,36.008445739746094
2019-03-14,35.29384231567383
2019-03-15,35.33096694946289
2019-03-18,35.24744415283203
2019-03-19,35.51657485961914
2019-03-20,34.337947845458984
2019-03-21,34.66276931762695
2019-03-22,33.8182373046875
2019-03-25,34.10593795776367
2019-03-26,34.21730041503906
2019-03-27,33.976009368896484
2019-03-28,34.39363479614258
2019-03-29,34.43075942993164
2019-04-01,35.04326629638672
2019-04-02,35.08966827392578
2019-04-03,35.6279411315918
2019-04-04,35.999168395996094
2019-04-05,36.13837432861328
2019-04-08,36.2497444152832
2019-04-09,36.06412887573242
2019-04-10,36.426063537597656
2019-04-11,36.500308990478516
2019-04-12,36.85297393798828
2019-04-15,36.72304153442383
2019-04-16,36.80656814575195
