Date,TITAN.NS
2016-07-08,388.4297180175781
2016-07-11,389.5907897949219
2016-07-12,392.8804931640625
2016-07-13,391.6710205078125
2016-07-14,401.4435119628906
2016-07-15,404.2010498046875
2016-07-18,400.3791809082031
2016-07-19,399.84698486328125
2016-07-20,398.7342834472656
2016-07-21,395.9283752441406
2016-07-22,396.4122009277344
2016-07-25,399.3632507324219
2016-07-26,400.5726623535156
2016-07-27,398.3472900390625
2016-07-28,412.7640075683594
2016-07-29,407.7326354980469
2016-08-01,408.6034851074219
2016-08-02,409.7161865234375
2016-08-03,401.2983703613281
2016-08-04,394.9607849121094
2016-08-05,402.9432373046875
2016-08-08,406.08782958984375
2016-08-09,406.474853515625
2016-08-10,390.8486328125
2016-08-11,387.36541748046875
2016-08-12,388.91351318359375
2016-08-16,391.42919921875
2016-08-17,391.5259094238281
2016-08-18,385.2367248535156
2016-08-19,388.9618835449219
2016-08-22,389.88104248046875
2016-08-23,393.5577697753906
2016-08-24,391.0421142578125
2016-08-25,382.2856750488281
2016-08-26,392.5902404785156
2016-08-29,390.1229553222656
2016-08-30,394.3802185058594
2016-08-31,404.9267578125
2016-09-01,400.0888977050781
2016-09-02,404.7815856933594
2016-09-06,423.26214599609375
2016-09-07,411.5061950683594
2016-09-08,418.8113098144531
2016-09-09,410.199951171875
2016-09-12,397.96026611328125
2016-09-14,401.10479736328125
2016-09-15,393.2191467285156
2016-09-16,394.3802185058594
2016-09-19,389.7843017578125
2016-09-20,389.7843017578125
2016-09-21,393.267578125
2016-09-22,400.959716796875
2016-09-23,395.73486328125
2016-09-26,391.6226806640625
2016-09-27,392.2031555175781
2016-09-28,396.4122009277344
2016-09-29,380.3988952636719
2016-09-30,382.2856750488281
2016-10-03,393.4126892089844
2016-10-04,393.36431884765625
2016-10-05,392.7353820800781
2016-10-06,385.9140625
2016-10-07,382.47918701171875
2016-10-10,390.6068115234375
2016-10-13,375.60943603515625
2016-10-14,372.7551574707031
2016-10-17,373.57757568359375
2016-10-18,377.4478454589844
2016-10-19,375.802978515625
2016-10-20,376.96405029296875
2016-10-21,367.0948486328125
2016-10-24,365.30487060546875
2016-10-25,361.1926574707031
2016-10-26,363.36968994140625
2016-10-27,357.2256774902344
2016-10-28,361.4346008300781
2016-11-01,360.6121520996094
2016-11-02,365.3532409667969
2016-11-03,364.9662780761719
2016-11-04,357.08056640625
2016-11-07,358.48358154296875
2016-11-08,359.1124267578125
2016-11-09,337.4872741699219
2016-11-10,338.01947021484375
2016-11-11,324.0865478515625
2016-11-15,318.716552734375
2016-11-16,309.91162109375
2016-11-17,305.65435791015625
2016-11-18,293.4630126953125
2016-11-21,294.2370300292969
2016-11-22,296.9462585449219
2016-11-23,302.3646240234375
2016-11-24,297.5751953125
2016-11-25,305.8962707519531
2016-11-28,296.6075744628906
2016-11-29,303.6708984375
2016-11-30,313.00787353515625
2016-12-01,314.36248779296875
2016-12-02,303.0419616699219
2016-12-05,315.28167724609375
2016-12-06,313.00787353515625
2016-12-07,313.6851806640625
2016-12-08,316.00732421875
2016-12-09,315.95892333984375
2016-12-12,311.2662353515625
2016-12-13,309.6697692871094
2016-12-14,311.7016296386719
2016-12-15,305.1222229003906
2016-12-16,311.2662353515625
2016-12-19,306.5735168457031
2016-12-20,307.637939453125
2016-12-21,309.33111572265625
2016-12-22,299.7521667480469
2016-12-23,304.10626220703125
2016-12-26,297.865478515625
2016-12-27,306.0897521972656
2016-12-28,304.057861328125
2016-12-29,310.54058837890625
2016-12-30,316.20086669921875
2017-01-02,323.11895751953125
2017-01-03,336.8583984375
2017-01-04,347.9853820800781
2017-01-05,346.4372863769531
2017-01-06,343.6797180175781
2017-01-09,343.09918212890625
2017-01-10,349.7270812988281
2017-01-11,349.0497741699219
2017-01-12,351.904052734375
2017-01-13,346.7275695800781
2017-01-16,351.0816345214844
2017-01-17,348.27569580078125
2017-01-18,355.0970458984375
2017-01-19,360.6121520996094
2017-01-20,349.00140380859375
2017-01-23,352.14599609375
2017-01-24,352.5329895019531
2017-01-25,360.08001708984375
2017-01-27,360.70892333984375
2017-01-30,359.40277099609375
2017-01-31,350.3075866699219
2017-02-01,357.9513854980469
2017-02-02,376.6737365722656
2017-02-03,367.43353271484375
2017-02-06,378.36700439453125
2017-02-07,380.68914794921875
2017-02-08,411.7964172363281
2017-02-09,413.1510314941406
2017-02-10,417.9888610839844
2017-02-13,414.4573059082031
2017-02-14,414.4573059082031
2017-02-15,399.07293701171875
2017-02-16,410.24835205078125
2017-02-17,417.50506591796875
2017-02-20,420.3594055175781
2017-02-21,442.4682922363281
2017-02-22,425.72943115234375
2017-02-23,418.9081115722656
2017-02-27,421.230224609375
2017-02-28,423.0202331542969
2017-03-01,423.93939208984375
2017-03-02,416.4891662597656
2017-03-03,425.58428955078125
2017-03-06,423.8426513671875
2017-03-07,425.2940368652344
2017-03-08,426.648681640625
2017-03-09,427.9064025878906
2017-03-10,430.8575134277344
2017-03-14,447.20941162109375
2017-03-15,447.06427001953125
2017-03-16,450.692626953125
2017-03-17,448.4671936035156
2017-03-20,450.4507751464844
2017-03-21,448.6607360839844
2017-03-22,431.2929382324219
2017-03-23,437.3401794433594
2017-03-24,433.4215393066406
2017-03-27,433.4215393066406
2017-03-28,438.93670654296875
2017-03-29,440.242919921875
2017-03-30,442.4682922363281
2017-03-31,447.7415771484375
2017-04-03,444.45184326171875
2017-04-05,475.80096435546875
2017-04-06,471.5920715332031
2017-04-07,469.656982421875
2017-04-10,469.99554443359375
2017-04-11,470.963134765625
2017-04-12,464.2386169433594
2017-04-13,468.4474792480469
2017-04-17,465.6415710449219
2017-04-18,455.91754150390625
2017-04-19,456.9334411621094
2017-04-20,463.94830322265625
2017-04-21,463.8515319824219
2017-04-24,466.70587158203125
2017-04-25,467.9637451171875
2017-04-26,464.2386169433594
2017-04-27,462.7872314453125
2017-04-28,454.998291015625
2017-05-02,469.3666687011719
2017-05-03,467.7218017578125
2017-05-04,476.6717529296875
2017-05-05,475.2688293457031
2017-05-08,468.83453369140625
2017-05-09,451.99884033203125
2017-05-10,466.7542419433594
2017-05-11,484.8961486816406
2017-05-12,478.9455871582031
2017-05-15,467.9637451171875
2017-05-16,472.4628601074219
2017-05-17,466.1253356933594
2017-05-18,456.3529052734375
2017-05-19,455.8691101074219
2017-05-22,465.7867126464844
2017-05-23,462.8356628417969
2017-05-24,453.98236083984375
2017-05-25,448.8542785644531
2017-05-26,458.094482421875
2017-05-29,455.3853454589844
2017-05-30,454.56292724609375
2017-05-31,459.49749755859375
2017-06-01,455.4337463378906
2017-06-02,456.4496765136719
2017-06-05,533.9518432617188
2017-06-06,510.0529479980469
2017-06-07,518.809326171875
2017-06-08,511.9395446777344
2017-06-09,508.4080810546875
2017-06-12,499.07098388671875
2017-06-13,503.6668701171875
2017-06-14,504.9732360839844
2017-06-15,500.8609619140625
2017-06-16,499.6515197753906
2017-06-19,498.490478515625
2017-06-20,509.61749267578125
2017-06-21,506.1341247558594
2017-06-22,503.0379943847656
2017-06-23,496.6520690917969
2017-06-27,499.2644958496094
2017-06-28,490.8466491699219
2017-06-29,493.0721435546875
2017-06-30,507.4404296875
2017-07-03,515.1326293945312
2017-07-04,518.180419921875
2017-07-05,514.552001953125
2017-07-06,516.6324462890625
2017-07-07,515.2293090820312
2017-07-10,519.3414916992188
2017-07-11,511.5526123046875
2017-07-12,513.5842895507812
2017-07-13,516.8258056640625
2017-07-14,516.342041015625
2017-07-17,516.4387817382812
2017-07-18,510.63348388671875
2017-07-19,515.761474609375
2017-07-20,512.6168823242188
2017-07-21,525.5823364257812
2017-07-24,523.200439453125
2017-07-25,521.255859375
2017-07-26,522.9573364257812
2017-07-27,512.797607421875
2017-07-28,518.3392944335938
2017-07-31,529.1309204101562
2017-08-01,524.3670043945312
2017-08-02,537.443359375
2017-08-03,542.547607421875
2017-08-04,594.2210693359375
2017-08-07,597.7695922851562
2017-08-08,592.4710693359375
2017-08-09,601.9502563476562
2017-08-10,593.3945922851562
2017-08-11,590.1377563476562
2017-08-14,612.8877563476562
2017-08-16,610.2626953125
2017-08-17,604.2349243164062
2017-08-18,606.1793212890625
2017-08-21,598.4016723632812
2017-08-22,598.0126953125
2017-08-23,590.6238403320312
2017-08-24,589.943359375
2017-08-28,595.2418823242188
2017-08-29,583.7697143554688
2017-08-30,594.6099243164062
2017-08-31,599.9571533203125
2017-09-01,596.4571533203125
2017-09-04,595.2418823242188
2017-09-05,621.1029663085938
2017-09-06,622.9988403320312
2017-09-07,619.304443359375
2017-09-08,615.8043212890625
2017-09-11,615.3668823242188
2017-09-12,620.179443359375
2017-09-13,612.7904052734375
2017-09-14,615.9502563476562
2017-09-15,614.5890502929688
2017-09-18,628.1514282226562
2017-09-19,623.7279052734375
2017-09-20,613.2765502929688
2017-09-21,601.3668212890625
2017-09-22,585.5682983398438
2017-09-25,585.4224853515625
2017-09-26,575.7974243164062
2017-09-27,573.6099853515625
2017-09-28,559.65869140625
2017-09-29,568.3114013671875
2017-10-03,583.3807373046875
2017-10-04,584.2072143554688
2017-10-05,579.2002563476562
2017-10-06,580.0266723632812
2017-10-09,599.03369140625
2017-10-10,598.7418212890625
2017-10-11,593.6376953125
2017-10-12,606.1306762695312
2017-10-13,607.7835083007812
2017-10-16,610.0196533203125
2017-10-17,608.3668823242188
2017-10-18,595.8738403320312
2017-10-19,590.089111328125
2017-10-23,587.2697143554688
2017-10-24,589.2140502929688
2017-10-25,574.339111328125
2017-10-26,568.4085083007812
2017-10-27,573.6585693359375
2017-10-30,601.1238403320312
2017-10-31,617.6029663085938
2017-11-01,619.741943359375
2017-11-02,636.9501342773438
2017-11-03,641.4224243164062
2017-11-06,761.9291381835938
2017-11-07,732.8597412109375
2017-11-08,722.6513671875
2017-11-09,756.2902221679688
2017-11-10,760.3248291015625
2017-11-13,743.8458251953125
2017-11-14,752.7902221679688
2017-11-15,749.6304931640625
2017-11-16,746.9569091796875
2017-11-17,764.4568481445312
2017-11-20,762.172119140625
2017-11-21,792.7970581054688
2017-11-22,790.5609130859375
2017-11-23,783.5123291015625
2017-11-24,806.2623291015625
2017-11-27,809.4706420898438
2017-11-28,795.3734741210938
2017-11-29,795.3734741210938
2017-11-30,796.1511840820312
2017-12-01,782.8804321289062
2017-12-04,782.1998901367188
2017-12-05,770.581787109375
2017-12-06,752.1095581054688
2017-12-07,778.3595581054688
2017-12-08,788.422119140625
2017-12-11,797.803955078125
2017-12-12,799.5540161132812
2017-12-13,796.1998291015625
2017-12-14,793.574951171875
2017-12-15,809.7137451171875
2017-12-18,816.76220703125
2017-12-19,844.2274169921875
2017-12-20,838.9776000976562
2017-12-21,834.6025390625
2017-12-22,833.046875
2017-12-26,831.053955078125
2017-12-27,825.4635620117188
2017-12-28,828.0401000976562
2017-12-29,834.3109741210938
2018-01-01,828.769287109375
2018-01-02,821.6719970703125
2018-01-03,832.5123291015625
2018-01-04,868.0955200195312
2018-01-05,884.4287719726562
2018-01-08,900.3732299804688
2018-01-09,907.0330200195312
2018-01-10,892.1093139648438
2018-01-11,881.70654296875
2018-01-12,878.6926879882812
2018-01-15,892.7413330078125
2018-01-16,864.6928100585938
2018-01-17,868.2899780273438
2018-01-18,861.2413330078125
2018-01-19,866.6859130859375
2018-01-22,884.4774780273438
2018-01-23,880.5400390625
2018-01-24,862.2622680664062
2018-01-25,859.5399169921875
2018-01-29,871.3037719726562
2018-01-30,859.5886840820312
2018-01-31,845.3942260742188
2018-02-01,807.9151000976562
2018-02-02,799.3594970703125
2018-02-05,780.0123901367188
2018-02-06,760.908203125
2018-02-07,761.8804321289062
2018-02-08,778.5054321289062
2018-02-09,774.6651611328125
2018-02-12,786.5748291015625
2018-02-14,791.0957641601562
2018-02-15,792.2137451171875
2018-02-16,780.8873901367188
2018-02-19,781.6165161132812
2018-02-20,809.13037109375
2018-02-21,800.0400390625
2018-02-22,794.7901000976562
2018-02-23,791.5817260742188
2018-02-26,796.9290771484375
2018-02-27,799.7483520507812
2018-02-28,793.4776611328125
2018-03-01,787.6929321289062
2018-03-05,786.4290771484375
2018-03-06,785.2137451171875
2018-03-07,792.2137451171875
2018-03-08,794.984619140625
2018-03-09,796.3456420898438
2018-03-12,806.0678100585938
2018-03-13,828.2830810546875
2018-03-14,840.9705810546875
2018-03-15,848.26220703125
2018-03-16,854.82470703125
2018-03-19,844.859375
2018-03-20,847.5330200195312
2018-03-21,848.0191650390625
2018-03-22,862.8942260742188
2018-03-23,870.1859130859375
2018-03-26,912.9635009765625
2018-03-27,916.2205200195312
2018-03-28,916.1232299804688
2018-04-02,917.8731689453125
2018-04-03,906.060791015625
2018-04-04,879.2273559570312
2018-04-05,894.4913330078125
2018-04-06,914.1787719726562
2018-04-09,933.9634399414062
2018-04-10,935.51904296875
2018-04-11,952.727294921875
2018-04-12,948.9356689453125
2018-04-13,959.7273559570312
2018-04-16,953.261962890625
2018-04-17,969.886962890625
2018-04-18,949.9563598632812
2018-04-19,926.2828979492188
2018-04-20,929.977294921875
2018-04-23,936.1996459960938
2018-04-24,935.2274169921875
2018-04-25,934.1578369140625
2018-04-26,942.567626953125
2018-04-27,943.0535888671875
2018-04-30,954.5259399414062
2018-05-02,937.70654296875
2018-05-03,932.6995239257812
2018-05-04,931.4841918945312
2018-05-07,942.032958984375
2018-05-08,941.2064819335938
2018-05-09,958.3175659179688
2018-05-10,946.0675048828125
2018-05-11,929.4912719726562
2018-05-14,894.4427490234375
2018-05-15,905.1371459960938
2018-05-16,905.282958984375
2018-05-17,910.484375
2018-05-18,913.8385009765625
2018-05-21,889.82470703125
2018-05-22,888.8038330078125
2018-05-23,894.5399169921875
2018-05-24,895.70654296875
2018-05-25,898.7205200195312
2018-05-28,903.0953979492188
2018-05-29,889.095458984375
2018-05-30,888.2203979492188
2018-05-31,875.0953979492188
2018-06-01,874.998291015625
2018-06-04,860.7552490234375
2018-06-05,839.9497680664062
2018-06-06,874.4635620117188
2018-06-07,862.5053100585938
2018-06-08,871.109375
2018-06-11,878.2551879882812
2018-06-12,879.5677490234375
2018-06-13,892.6441650390625
2018-06-14,880.1023559570312
2018-06-15,878.3524169921875
2018-06-18,872.76220703125
2018-06-19,864.3038940429688
2018-06-20,863.6718139648438
2018-06-21,844.2760620117188
2018-06-22,853.1719360351562
2018-06-25,839.9983520507812
2018-06-26,847.9219360351562
2018-06-27,845.4915161132812
2018-06-28,813.116455078125
2018-06-29,854.0955810546875
2018-07-02,872.4705810546875
2018-07-03,868.38720703125
2018-07-04,861.9219970703125
2018-07-05,814.7206420898438
2018-07-06,806.6026000976562
2018-07-09,798.970703125
2018-07-10,809.7137451171875
2018-07-11,787.0123291015625
2018-07-12,785.9915771484375
2018-07-13,815.4011840820312
2018-07-16,808.109619140625
2018-07-17,821.6719970703125
2018-07-18,822.69287109375
2018-07-19,845.6858520507812
2018-07-20,836.4984130859375
2018-07-23,838.5488891601562
2018-07-24,841.3807373046875
2018-07-25,845.53076171875
2018-07-26,834.3989868164062
2018-07-27,863.3025512695312
2018-07-30,871.0656127929688
2018-07-31,890.8881225585938
2018-08-01,895.7704467773438
2018-08-02,899.8228149414062
2018-08-03,897.576904296875
2018-08-06,880.4398193359375
2018-08-07,905.4376220703125
2018-08-08,913.0051879882812
2018-08-09,893.7685546875
2018-08-10,898.4557495117188
2018-08-13,892.157470703125
2018-08-14,903.826416015625
2018-08-16,897.821044921875
2018-08-17,919.4011840820312
2018-08-20,900.0181884765625
2018-08-21,894.7451782226562
2018-08-23,890.4486083984375
2018-08-24,864.523193359375
2018-08-27,869.942626953125
2018-08-28,867.40380859375
2018-08-29,862.033203125
2018-08-30,857.68798828125
2018-08-31,870.9190673828125
2018-09-03,891.2786254882812
2018-09-04,860.177978515625
2018-09-05,843.5778198242188
2018-09-06,846.7513427734375
2018-09-07,847.0442504882812
2018-09-10,837.377197265625
2018-09-11,801.4427490234375
2018-09-12,807.0087280273438
2018-09-14,822.7787475585938
2018-09-17,804.0792846679688
2018-09-18,805.4952392578125
2018-09-19,804.2257690429688
2018-09-21,781.766845703125
2018-09-24,772.4903564453125
2018-09-25,778.1050415039062
2018-09-26,795.5352783203125
2018-09-27,802.1263427734375
2018-09-28,786.649169921875
2018-10-01,790.70166015625
2018-10-03,775.8103637695312
2018-10-04,758.4290161132812
2018-10-05,773.4667358398438
2018-10-08,794.4121704101562
2018-10-09,731.8689575195312
2018-10-10,770.0003051757812
2018-10-11,760.577392578125
2018-10-12,786.2098388671875
2018-10-15,788.211669921875
2018-10-16,791.5315551757812
2018-10-17,781.2786254882812
2018-10-19,770.1467895507812
2018-10-22,756.57373046875
2018-10-23,759.893798828125
2018-10-24,772.978515625
2018-10-25,772.6367797851562
2018-10-26,787.918701171875
2018-10-29,810.231201171875
2018-10-30,810.9635620117188
2018-10-31,824.7318115234375
2018-11-01,834.3501586914062
2018-11-02,850.5108032226562
2018-11-05,843.3824462890625
2018-11-06,826.343017578125
2018-11-07,830.1513061523438
2018-11-09,827.7100830078125
2018-11-12,873.7020263671875
2018-11-13,876.3873901367188
2018-11-14,871.2120971679688
2018-11-15,899.1392822265625
2018-11-16,899.67626953125
2018-11-19,898.8951416015625
2018-11-20,893.9151611328125
2018-11-21,904.7540283203125
2018-11-22,894.2080688476562
2018-11-26,894.8427124023438
2018-11-27,892.7921142578125
2018-11-28,901.2386474609375
2018-11-29,909.489990234375
2018-11-30,905.291015625
2018-12-03,914.225830078125
2018-12-04,902.0686645507812
2018-12-05,898.6022338867188
2018-12-06,884.4432983398438
2018-12-07,895.0380859375
2018-12-10,885.7615966796875
2018-12-11,911.1987915039062
2018-12-12,908.0740966796875
2018-12-13,921.9400024414062
2018-12-14,909.587646484375
2018-12-17,913.2982177734375
2018-12-18,911.0523071289062
2018-12-19,907.3416137695312
2018-12-20,904.9492797851562
2018-12-21,878.8773803710938
2018-12-24,859.1525268554688
2018-12-26,868.2338256835938
2018-12-27,866.7691040039062
2018-12-28,900.9946899414062
2018-12-31,909.099365234375
2019-01-01,906.1698608398438
2019-01-02,910.2223510742188
2019-01-03,909.294677734375
2019-01-04,906.6093139648438
2019-01-07,921.84228515625
2019-01-08,923.8929443359375
2019-01-09,930.5330200195312
2019-01-10,943.9595336914062
2019-01-11,936.733642578125
2019-01-14,934.9759521484375
2019-01-15,945.5218505859375
2019-01-16,938.5889282226562
2019-01-17,938.9306640625
2019-01-18,938.3448486328125
2019-01-21,940.1024169921875
2019-01-22,959.5343627929688
2019-01-23,939.5166015625
2019-01-24,946.8401489257812
2019-01-25,954.9937133789062
2019-01-28,936.098876953125
2019-01-29,943.3735961914062
2019-01-30,946.1078491210938
2019-01-31,972.375
2019-02-01,968.2249145507812
2019-02-04,1001.6204833984375
2019-02-05,1041.60693359375
2019-02-06,1034.13720703125
2019-02-07,1031.9400634765625
2019-02-08,1028.4735107421875
2019-02-11,1031.549560546875
2019-02-12,1041.167724609375
2019-02-14,1017.7323608398438
2019-02-15,1014.5587768554688
2019-02-18,1003.1828002929688
2019-02-19,1004.5988159179688
2019-02-20,1008.4558715820312
2019-02-21,1017.976318359375
2019-02-22,1017.09765625
2019-02-25,1018.4647827148438
2019-02-26,1013.924072265625
2019-02-27,992.343994140625
2019-02-28,1001.0833740234375
2019-03-01,997.3239135742188
2019-03-05,1010.6528930664062
2019-03-06,1031.110107421875
2019-03-07,1018.7576293945312
2019-03-08,1028.4246826171875
2019-03-11,1044.0482177734375
2019-03-12,1060.892822265625
2019-03-13,1052.934326171875
2019-03-14,1060.794677734375
2019-03-15,1071.4385986328125
2019-03-18,1073.9287109375
2019-03-19,1082.9609375
2019-03-20,1076.4185791015625
2019-03-22,1076.61376953125
2019-03-25,1074.221435546875
2019-03-26,1089.5032958984375
2019-03-27,1090.235595703125
2019-03-28,1107.568115234375
2019-04-01,1093.9949951171875
2019-04-02,1085.7440185546875
2019-04-03,1074.6121826171875
2019-04-04,1080.080322265625
2019-04-05,1080.3731689453125
2019-04-08,1078.420166015625
2019-04-09,1072.7080078125
2019-04-10,1074.319091796875
2019-04-11,1079.0550537109375
2019-04-12,1071.1944580078125
2019-04-15,1064.505615234375
2019-04-16,1093.7022705078125
2019-04-18,1098.9263916015625
2019-04-22,1097.2662353515625
2019-04-23,1102.9788818359375
2019-04-24,1122.1177978515625
2019-04-25,1114.452392578125
2019-04-26,1110.7415771484375
2019-04-30,1131.2967529296875
2019-05-02,1111.37646484375
2019-05-03,1118.114013671875
2019-05-06,1057.3773193359375
2019-05-07,1060.94140625
2019-05-08,1063.089599609375
2019-05-09,1078.4691162109375
2019-05-10,1105.46875
2019-05-13,1117.7723388671875
2019-05-14,1127.5858154296875
2019-05-15,1135.6419677734375
2019-05-16,1158.5399169921875
2019-05-17,1162.494873046875
2019-05-20,1202.6768798828125
2019-05-21,1215.126953125
2019-05-22,1211.904541015625
2019-05-23,1191.545166015625
2019-05-24,1191.203369140625
2019-05-27,1211.758056640625
2019-05-28,1202.5792236328125
2019-05-29,1205.6063232421875
2019-05-30,1211.416259765625
2019-05-31,1206.680419921875
2019-06-03,1236.463134765625
2019-06-04,1218.642333984375
2019-06-06,1239.587646484375
2019-06-07,1239.099365234375
2019-06-10,1246.9600830078125
2019-06-11,1254.7230224609375
2019-06-12,1258.531494140625
2019-06-13,1264.9759521484375
2019-06-14,1251.7449951171875
2019-06-17,1226.5029296875
2019-06-18,1227.918701171875
2019-06-19,1245.1048583984375
2019-06-20,1275.86376953125
