Date,JYOTHYLAB.NS
2016-04-18,134.31588745117188
2016-04-20,134.6876220703125
2016-04-21,133.28807067871094
2016-04-22,132.78509521484375
2016-04-25,131.86663818359375
2016-04-26,132.5882568359375
2016-04-27,132.15090942382812
2016-04-28,132.45706176757812
2016-04-29,133.13499450683594
2016-05-02,132.43519592285156
2016-05-03,131.38551330566406
2016-05-04,128.69570922851562
2016-05-05,132.76321411132812
2016-05-06,130.9918670654297
2016-05-09,133.900390625
2016-05-10,135.95602416992188
2016-05-11,139.49871826171875
2016-05-12,140.00167846679688
2016-05-13,140.2640838623047
2016-05-16,142.8883056640625
2016-05-17,139.62991333007812
2016-05-18,139.6736602783203
2016-05-19,135.73733520507812
2016-05-20,134.5345916748047
2016-05-23,130.4889373779297
2016-05-24,127.3835678100586
2016-05-25,126.81500244140625
2016-05-26,126.8587646484375
2016-05-27,126.79315185546875
2016-05-30,124.45320129394531
2016-05-31,123.38166809082031
2016-06-01,122.41944885253906
2016-06-02,123.9939956665039
2016-06-03,127.95216369628906
2016-06-06,125.21862030029297
2016-06-07,126.72753143310547
2016-06-08,125.72161865234375
2016-06-09,126.04962921142578
2016-06-10,124.71561431884766
2016-06-13,124.1907958984375
2016-06-14,127.84281921386719
2016-06-15,128.82688903808594
2016-06-16,128.4551544189453
2016-06-17,130.16090393066406
2016-06-20,130.55450439453125
2016-06-21,129.7891387939453
2016-06-22,130.0734100341797
2016-06-23,130.09530639648438
2016-06-24,129.5266876220703
2016-06-27,128.97999572753906
2016-06-28,129.65789794921875
2016-06-29,131.97598266601562
2016-06-30,132.39144897460938
2016-07-01,131.21054077148438
2016-07-04,134.27215576171875
2016-07-05,132.8288116455078
2016-07-07,131.38551330566406
2016-07-08,129.5266876220703
2016-07-11,129.5266876220703
2016-07-12,129.41734313964844
2016-07-13,128.17083740234375
2016-07-14,130.51878356933594
2016-07-15,128.14891052246094
2016-07-18,126.89813232421875
2016-07-19,126.9639663696289
2016-07-20,127.227294921875
2016-07-21,127.07369232177734
2016-07-22,126.61286926269531
2016-07-25,127.18340301513672
2016-07-26,126.39344787597656
2016-07-27,126.54705047607422
2016-07-28,126.83232116699219
2016-07-29,126.39344787597656
2016-08-01,125.71321105957031
2016-08-02,124.98906707763672
2016-08-03,126.3276138305664
2016-08-04,125.032958984375
2016-08-05,127.00786590576172
2016-08-08,126.4153823852539
2016-08-09,125.0549087524414
2016-08-10,125.97650909423828
2016-08-11,125.032958984375
2016-08-12,124.98906707763672
2016-08-16,124.28688049316406
2016-08-17,124.72576141357422
2016-08-18,124.79159545898438
2016-08-19,124.52827453613281
2016-08-22,125.14266204833984
2016-08-23,127.51255798339844
2016-08-24,129.4654998779297
2016-08-25,130.54075622558594
2016-08-26,130.29934692382812
2016-08-29,134.42469787597656
2016-08-30,136.31182861328125
2016-08-31,135.41212463378906
2016-09-01,137.54063415527344
2016-09-02,139.998291015625
2016-09-06,139.88856506347656
2016-09-07,140.45909118652344
2016-09-08,142.21456909179688
2016-09-09,142.69732666015625
2016-09-12,141.16128540039062
2016-09-14,142.54371643066406
2016-09-15,141.24905395507812
2016-09-16,148.02952575683594
2016-09-19,147.0201416015625
2016-09-20,153.1862335205078
2016-09-21,152.90093994140625
2016-09-22,153.3617706298828
2016-09-23,150.39942932128906
2016-09-26,151.07965087890625
2016-09-27,149.9166717529297
2016-09-28,151.51852416992188
2016-09-29,147.59066772460938
2016-09-30,151.2771453857422
2016-10-03,157.8601531982422
2016-10-04,158.18930053710938
2016-10-05,159.3961944580078
2016-10-06,161.8538055419922
2016-10-07,162.0074462890625
2016-10-10,157.2238006591797
2016-10-13,156.96047973632812
2016-10-14,156.47772216796875
2016-10-17,157.42127990722656
2016-10-18,157.7504425048828
2016-10-19,156.2802276611328
2016-10-20,154.8758544921875
2016-10-21,156.14857482910156
2016-10-24,158.01373291015625
2016-10-25,156.63131713867188
2016-10-26,155.57803344726562
2016-10-27,157.5749053955078
2016-10-28,157.33352661132812
2016-11-01,157.7723846435547
2016-11-02,155.4463653564453
2016-11-03,155.70970153808594
2016-11-04,153.20816040039062
2016-11-07,157.90402221679688
2016-11-08,157.9259796142578
2016-11-09,157.70654296875
2016-11-10,161.6343994140625
2016-11-11,156.784912109375
2016-11-15,141.00767517089844
2016-11-16,152.59376525878906
2016-11-17,152.41819763183594
2016-11-18,153.3397979736328
2016-11-21,147.3931884765625
2016-11-22,147.6126251220703
2016-11-23,149.2583465576172
2016-11-24,149.2583465576172
2016-11-25,151.5404510498047
2016-11-28,149.03892517089844
2016-11-29,150.96995544433594
2016-11-30,153.66897583007812
2016-12-01,155.84136962890625
2016-12-02,159.5717315673828
2016-12-05,162.2926788330078
2016-12-06,162.22686767578125
2016-12-07,162.11712646484375
2016-12-08,163.21429443359375
2016-12-09,162.44630432128906
2016-12-12,161.6343994140625
2016-12-13,162.44630432128906
2016-12-14,159.1767578125
2016-12-15,158.1673583984375
2016-12-16,159.0670166015625
2016-12-19,157.26768493652344
2016-12-20,151.5843505859375
2016-12-21,151.3429718017578
2016-12-22,147.4370880126953
2016-12-23,144.4088897705078
2016-12-26,144.03587341308594
2016-12-27,143.86032104492188
2016-12-28,149.3680877685547
2016-12-29,144.27723693847656
2016-12-30,148.6658935546875
2017-01-02,148.79754638671875
2017-01-03,147.52484130859375
2017-01-04,147.0201416015625
2017-01-05,146.73487854003906
2017-01-06,146.09852600097656
2017-01-09,144.89166259765625
2017-01-10,144.84776306152344
2017-01-11,145.8791046142578
2017-01-12,147.28347778320312
2017-01-13,148.8634033203125
2017-01-16,150.0263671875
2017-01-17,152.11099243164062
2017-01-18,153.29592895507812
2017-01-19,153.01068115234375
2017-01-20,151.47463989257812
2017-01-23,153.8445281982422
2017-01-24,154.61253356933594
2017-01-25,155.51220703125
2017-01-27,156.5654754638672
2017-01-30,155.9730224609375
2017-01-31,153.01068115234375
2017-02-01,155.0513916015625
2017-02-02,152.83514404296875
2017-02-03,153.20816040039062
2017-02-06,152.15489196777344
2017-02-07,152.94483947753906
2017-02-08,154.2614288330078
2017-02-09,156.32411193847656
2017-02-10,156.74102783203125
2017-02-13,154.0858917236328
2017-02-14,153.8225555419922
2017-02-15,156.3460693359375
2017-02-16,159.1767578125
2017-02-17,157.5749053955078
2017-02-20,157.135986328125
2017-02-21,156.3460693359375
2017-02-22,155.0294647216797
2017-02-23,164.7064666748047
2017-02-27,164.1359405517578
2017-02-28,164.42120361328125
2017-03-01,163.71900939941406
2017-03-02,160.73471069335938
2017-03-03,159.7472686767578
2017-03-06,162.18296813964844
2017-03-07,161.34913635253906
2017-03-08,162.38046264648438
2017-03-09,164.26759338378906
2017-03-10,164.02621459960938
2017-03-14,162.95098876953125
2017-03-15,162.92904663085938
2017-03-16,161.96353149414062
2017-03-17,159.00119018554688
2017-03-20,153.38369750976562
2017-03-21,156.45578002929688
2017-03-22,156.2802276611328
2017-03-23,155.46835327148438
2017-03-24,155.31472778320312
2017-03-27,153.142333984375
2017-03-28,153.3617706298828
2017-03-29,152.17681884765625
2017-03-30,153.142333984375
2017-03-31,154.76612854003906
2017-04-03,150.83827209472656
2017-04-05,150.13609313964844
2017-04-06,153.53732299804688
2017-04-07,149.28030395507812
2017-04-10,150.39942932128906
2017-04-11,158.86952209472656
2017-04-12,156.9385528564453
2017-04-13,162.44630432128906
2017-04-17,175.1295166015625
2017-04-18,171.77220153808594
2017-04-19,170.3458709716797
2017-04-20,173.0668487548828
2017-04-21,173.5496063232422
2017-04-24,171.99160766601562
2017-04-25,174.95396423339844
2017-04-26,180.72508239746094
2017-04-27,181.076171875
2017-04-28,175.54644775390625
2017-05-02,172.12330627441406
2017-05-03,165.07948303222656
2017-05-04,166.85690307617188
2017-05-05,165.45252990722656
2017-05-08,162.68768310546875
2017-05-09,162.92904663085938
2017-05-10,165.95721435546875
2017-05-11,165.759765625
2017-05-12,160.998046875
2017-05-15,168.9195556640625
2017-05-16,165.759765625
2017-05-17,167.64683532714844
2017-05-18,165.51837158203125
2017-05-19,163.67514038085938
2017-05-22,163.80677795410156
2017-05-23,164.02621459960938
2017-05-24,163.54344177246094
2017-05-25,161.98548889160156
2017-05-26,162.4023895263672
2017-05-29,161.3052215576172
2017-05-30,160.5372314453125
2017-05-31,160.23001098632812
2017-06-01,161.6343994140625
2017-06-02,160.6030731201172
2017-06-05,161.37109375
2017-06-06,163.47763061523438
2017-06-07,164.9039306640625
2017-06-08,167.12020874023438
2017-06-09,169.4462127685547
2017-06-12,167.84434509277344
2017-06-13,168.76596069335938
2017-06-14,166.2424774169922
2017-06-15,164.9039306640625
2017-06-16,164.9039306640625
2017-06-19,166.19857788085938
2017-06-20,167.53713989257812
2017-06-21,168.9634552001953
2017-06-22,165.93528747558594
2017-06-23,160.95416259765625
2017-06-27,156.236328125
2017-06-28,154.70030212402344
2017-06-29,154.2614288330078
2017-06-30,156.1924591064453
2017-07-03,157.68788146972656
2017-07-04,158.2235565185547
2017-07-05,161.1250762939453
2017-07-06,161.4375457763672
2017-07-07,163.91505432128906
2017-07-10,163.53561401367188
2017-07-11,163.95965576171875
2017-07-12,164.16053771972656
2017-07-13,164.36141967773438
2017-07-14,161.63841247558594
2017-07-17,163.35704040527344
2017-07-18,165.20956420898438
2017-07-19,163.42398071289062
2017-07-20,169.8297119140625
2017-07-21,171.43670654296875
2017-07-24,168.6467742919922
2017-07-25,169.7627716064453
2017-07-26,168.3343048095703
2017-07-27,167.21832275390625
2017-07-28,166.23626708984375
2017-07-31,165.43275451660156
2017-08-01,166.3478546142578
2017-08-02,167.39688110351562
2017-08-03,174.78466796875
2017-08-04,171.5929718017578
2017-08-07,171.659912109375
2017-08-08,170.6109161376953
2017-08-09,167.0174560546875
2017-08-10,170.119873046875
2017-08-11,167.88792419433594
2017-08-14,169.7404327392578
2017-08-16,170.32073974609375
2017-08-17,166.95050048828125
2017-08-18,167.46385192871094
2017-08-21,167.6647186279297
2017-08-22,167.419189453125
2017-08-23,167.12904357910156
2017-08-24,168.6244659423828
2017-08-28,168.55751037597656
2017-08-29,170.85643005371094
2017-08-30,169.8297119140625
2017-08-31,171.1912078857422
2017-09-01,174.1597137451172
2017-09-04,173.49012756347656
2017-09-05,174.04811096191406
2017-09-06,175.18643188476562
2017-09-07,175.92298889160156
2017-09-08,177.1059112548828
2017-09-11,185.31951904296875
2017-09-12,186.23463439941406
2017-09-13,182.66348266601562
2017-09-14,183.89105224609375
2017-09-15,187.06044006347656
2017-09-18,189.33705139160156
2017-09-19,191.6582794189453
2017-09-20,184.94007873535156
2017-09-21,177.75318908691406
2017-09-22,169.40567016601562
2017-09-25,169.71810913085938
2017-09-26,170.16452026367188
2017-09-27,171.36976623535156
2017-09-28,177.5076446533203
2017-09-29,180.58775329589844
2017-10-03,177.61927795410156
2017-10-04,176.6818389892578
2017-10-05,176.48095703125
2017-10-06,178.77987670898438
2017-10-09,178.5343780517578
2017-10-10,174.8739471435547
2017-10-11,171.9054412841797
2017-10-12,172.8651885986328
2017-10-13,173.0437469482422
2017-10-16,172.28489685058594
2017-10-17,173.2222900390625
2017-10-18,171.16891479492188
2017-10-19,174.49452209472656
2017-10-23,170.6109161376953
2017-10-24,167.7986297607422
2017-10-25,165.92381286621094
2017-10-26,164.9640350341797
2017-10-27,167.26296997070312
2017-10-30,177.3513946533203
2017-10-31,175.61048889160156
2017-11-01,172.9544677734375
2017-11-02,175.23104858398438
2017-11-03,170.70018005371094
2017-11-06,174.22666931152344
2017-11-07,148.40292358398438
2017-11-08,155.87997436523438
2017-11-09,154.42921447753906
2017-11-10,153.4025115966797
2017-11-13,153.62570190429688
2017-11-14,150.18849182128906
2017-11-15,147.80029296875
2017-11-16,147.26461791992188
2017-11-17,149.78671264648438
2017-11-20,148.4475555419922
2017-11-21,155.63446044921875
2017-11-22,163.2900848388672
2017-11-23,167.59776306152344
2017-11-24,168.3566131591797
2017-11-27,172.8651885986328
2017-11-28,174.91859436035156
2017-11-29,172.7089385986328
2017-11-30,167.84329223632812
2017-12-01,172.0393524169922
2017-12-04,165.07565307617188
2017-12-05,162.24107360839844
2017-12-06,164.20518493652344
2017-12-07,161.10276794433594
2017-12-08,164.9640350341797
2017-12-11,165.07565307617188
2017-12-12,165.6559600830078
2017-12-13,163.6248779296875
2017-12-14,164.89707946777344
2017-12-15,167.1737060546875
2017-12-18,171.74920654296875
2017-12-19,175.6997833251953
2017-12-20,172.4411163330078
2017-12-21,173.9811553955078
2017-12-22,172.12863159179688
2017-12-26,172.7089385986328
2017-12-27,171.70455932617188
2017-12-28,169.67347717285156
2017-12-29,170.6109161376953
2018-01-01,168.91461181640625
2018-01-02,169.42796325683594
2018-01-03,169.20477294921875
2018-01-04,169.8297119140625
2018-01-05,171.92776489257812
2018-01-08,171.68226623535156
2018-01-09,167.6647186279297
2018-01-10,167.3076171875
2018-01-11,164.89707946777344
2018-01-12,164.71853637695312
2018-01-15,165.92381286621094
2018-01-16,164.87478637695312
2018-01-17,161.794677734375
2018-01-18,167.70938110351562
2018-01-19,167.59776306152344
2018-01-22,165.6782684326172
2018-01-23,165.72291564941406
2018-01-24,163.3124237060547
2018-01-25,159.3841552734375
2018-01-29,160.2322998046875
2018-01-30,162.75442504882812
2018-01-31,162.9776153564453
2018-02-01,162.9999237060547
2018-02-02,163.06687927246094
2018-02-05,160.94651794433594
2018-02-06,158.98240661621094
2018-02-07,158.1119384765625
2018-02-08,157.5762481689453
2018-02-09,157.28611755371094
2018-02-12,157.7548370361328
2018-02-14,160.4554901123047
2018-02-15,157.39772033691406
2018-02-16,155.27734375
2018-02-19,154.20602416992188
2018-02-20,155.29966735839844
2018-02-21,155.41128540039062
2018-02-22,155.5675048828125
2018-02-23,154.83096313476562
2018-02-26,155.1880645751953
2018-02-27,154.5408172607422
2018-02-28,153.2016143798828
2018-03-01,153.71499633789062
2018-03-05,158.3797607421875
2018-03-06,157.3307647705078
2018-03-07,154.04977416992188
2018-03-08,154.96487426757812
2018-03-09,157.39772033691406
2018-03-12,157.79945373535156
2018-03-13,159.33953857421875
2018-03-14,160.25460815429688
2018-03-15,159.78590393066406
2018-03-16,160.29928588867188
2018-03-19,162.70977783203125
2018-03-20,160.79029846191406
2018-03-21,162.75442504882812
2018-03-22,163.58023071289062
2018-03-23,161.86163330078125
2018-03-26,165.0979766845703
2018-03-27,171.97239685058594
2018-03-28,176.7041473388672
2018-04-02,175.7220916748047
2018-04-03,174.22666931152344
2018-04-04,171.16891479492188
2018-04-05,169.09317016601562
2018-04-06,170.29843139648438
2018-04-09,169.80738830566406
2018-04-10,168.31199645996094
2018-04-11,168.95925903320312
2018-04-12,165.83453369140625
2018-04-13,165.92381286621094
2018-04-16,164.71853637695312
2018-04-17,164.339111328125
2018-04-18,164.24981689453125
2018-04-19,164.9863739013672
2018-04-20,166.61569213867188
2018-04-23,166.883544921875
2018-04-24,164.58462524414062
2018-04-25,163.33473205566406
2018-04-26,163.49095153808594
2018-04-27,162.24107360839844
2018-04-30,162.08482360839844
2018-05-02,163.0445556640625
2018-05-03,168.11111450195312
2018-05-04,167.3076171875
2018-05-07,164.89707946777344
2018-05-08,167.39688110351562
2018-05-09,165.81219482421875
2018-05-10,165.6782684326172
2018-05-11,162.44195556640625
2018-05-14,168.28965759277344
2018-05-15,166.61569213867188
2018-05-16,175.23104858398438
2018-05-17,210.27281188964844
2018-05-18,196.23379516601562
2018-05-21,195.4749298095703
2018-05-22,193.3545684814453
2018-05-23,188.48890686035156
2018-05-24,186.25694274902344
2018-05-25,192.10467529296875
2018-05-28,191.21188354492188
2018-05-29,190.54229736328125
2018-05-30,191.5020294189453
2018-05-31,188.89064025878906
2018-06-01,189.2477569580078
2018-06-04,184.2258758544922
2018-06-05,178.71292114257812
2018-06-06,180.87791442871094
2018-06-07,185.1632843017578
2018-06-08,190.9663543701172
2018-06-11,196.1221923828125
2018-06-12,208.06317138671875
2018-06-13,206.90255737304688
2018-06-14,201.52352905273438
2018-06-15,201.76902770996094
2018-06-18,206.9918212890625
2018-06-19,198.8898162841797
2018-06-20,192.19393920898438
2018-06-21,193.3545684814453
2018-06-22,192.9751434326172
2018-06-25,192.77426147460938
2018-06-26,198.6889190673828
2018-06-27,199.33621215820312
2018-06-28,203.01893615722656
2018-06-29,209.49163818359375
2018-07-02,210.56297302246094
2018-07-03,213.82164001464844
2018-07-04,215.5625762939453
2018-07-05,212.0806884765625
2018-07-06,204.49205017089844
2018-07-09,202.30471801757812
2018-07-10,195.74276733398438
2018-07-11,196.05523681640625
2018-07-12,195.60885620117188
2018-07-13,193.51080322265625
2018-07-16,186.17306518554688
2018-07-17,187.78378295898438
2018-07-18,188.4996337890625
2018-07-19,190.15512084960938
2018-07-20,191.3631591796875
2018-07-23,195.9716339111328
2018-07-24,202.19081115722656
2018-07-25,199.81947326660156
2018-07-26,201.16175842285156
2018-07-27,200.401123046875
2018-07-30,195.25576782226562
2018-07-31,197.09019470214844
2018-08-01,200.7590789794922
2018-08-02,197.00071716308594
2018-08-03,197.53761291503906
2018-08-06,199.90895080566406
2018-08-07,197.62709045410156
2018-08-08,197.00071716308594
2018-08-09,196.32957458496094
2018-08-10,198.83514404296875
2018-08-13,198.61141967773438
2018-08-14,199.37205505371094
2018-08-16,198.25350952148438
2018-08-17,196.50856018066406
2018-08-20,193.77926635742188
2018-08-21,189.081298828125
2018-08-23,185.6361541748047
2018-08-24,180.7144775390625
2018-08-27,182.99632263183594
2018-08-28,183.57798767089844
2018-08-29,185.59140014648438
2018-08-30,191.72113037109375
2018-08-31,194.89781188964844
2018-09-03,189.97616577148438
2018-09-04,190.60255432128906
2018-09-05,187.20213317871094
2018-09-06,190.37884521484375
2018-09-07,188.1417236328125
2018-09-10,183.39901733398438
2018-09-11,179.8643798828125
2018-09-12,180.80397033691406
2018-09-14,179.28273010253906
2018-09-17,183.17530822753906
2018-09-18,190.6472930908203
2018-09-19,183.1305694580078
2018-09-21,176.7771453857422
2018-09-24,176.46395874023438
2018-09-25,178.9695281982422
2018-09-26,179.05902099609375
2018-09-27,178.56686401367188
2018-09-28,174.71900939941406
2018-10-01,169.66311645507812
2018-10-03,174.5400390625
2018-10-04,175.79281616210938
2018-10-05,174.5400390625
2018-10-08,170.9158935546875
2018-10-09,168.23135375976562
2018-10-10,171.58702087402344
2018-10-11,169.57363891601562
2018-10-12,183.35427856445312
2018-10-15,176.37448120117188
2018-10-16,174.04786682128906
2018-10-17,170.6921844482422
2018-10-19,163.44390869140625
2018-10-22,163.35443115234375
2018-10-23,159.5960693359375
2018-10-24,165.8600311279297
2018-10-25,162.3253631591797
2018-10-26,159.90927124023438
2018-10-29,160.80410766601562
2018-10-30,166.62063598632812
2018-10-31,169.39468383789062
2018-11-01,172.70559692382812
2018-11-02,171.18435668945312
2018-11-05,169.79734802246094
2018-11-06,172.526611328125
2018-11-07,172.9740447998047
2018-11-09,170.87115478515625
2018-11-12,168.0076446533203
2018-11-13,166.03900146484375
2018-11-14,166.7101287841797
2018-11-15,166.62063598632812
2018-11-16,166.79959106445312
2018-11-19,168.3208770751953
2018-11-20,167.51548767089844
2018-11-21,165.81527709960938
2018-11-22,164.24928283691406
2018-11-26,172.25816345214844
2018-11-27,165.54681396484375
2018-11-28,165.41258239746094
2018-11-29,168.90249633789062
2018-11-30,166.17320251464844
2018-12-03,167.64971923828125
2018-12-04,169.08148193359375
2018-12-05,168.0076446533203
2018-12-06,163.53341674804688
2018-12-07,164.02557373046875
2018-12-10,163.9808349609375
2018-12-11,164.56246948242188
2018-12-12,173.68992614746094
2018-12-13,173.9583740234375
2018-12-14,170.0210723876953
2018-12-17,170.6027069091797
2018-12-18,174.31631469726562
2018-12-19,180.0880889892578
2018-12-20,179.9091339111328
2018-12-21,178.25364685058594
2018-12-24,178.3878936767578
2018-12-26,177.31405639648438
2018-12-27,181.11715698242188
2018-12-28,186.7099609375
2018-12-31,191.2289276123047
2019-01-01,189.17079162597656
2019-01-02,182.50418090820312
2019-01-03,180.31179809570312
2019-01-04,182.54893493652344
2019-01-07,183.8911895751953
2019-01-08,182.28045654296875
2019-01-09,182.10150146484375
2019-01-10,180.7144775390625
2019-01-11,177.6719970703125
2019-01-14,177.0456085205078
2019-01-15,177.0456085205078
2019-01-16,176.68768310546875
2019-01-17,175.4348602294922
2019-01-18,175.70333862304688
2019-01-21,175.30064392089844
2019-01-22,174.09262084960938
2019-01-23,171.40806579589844
2019-01-24,160.98309326171875
2019-01-25,159.5960693359375
2019-01-28,156.59832763671875
2019-01-29,160.80410766601562
2019-01-30,164.20452880859375
2019-01-31,164.6072235107422
2019-02-01,165.5020751953125
2019-02-04,164.6072235107422
2019-02-05,165.18887329101562
2019-02-06,159.41709899902344
2019-02-07,158.8802032470703
2019-02-08,161.4752655029297
2019-02-11,161.38577270507812
2019-02-12,162.4595947265625
2019-02-14,159.6407928466797
2019-02-15,158.0301055908203
2019-02-18,154.98760986328125
2019-02-19,155.5692901611328
2019-02-20,160.80410766601562
2019-02-21,160.44618225097656
2019-02-22,160.75938415527344
2019-02-25,161.20680236816406
2019-02-26,159.99876403808594
2019-02-27,159.41709899902344
2019-02-28,160.49093627929688
2019-03-01,161.5647430419922
2019-03-05,165.41258239746094
2019-03-06,169.8868408203125
2019-03-07,166.57589721679688
2019-03-08,167.42601013183594
2019-03-11,168.36557006835938
2019-03-12,169.1709442138672
2019-03-13,167.29176330566406
2019-03-14,167.38125610351562
2019-03-15,165.54681396484375
2019-03-18,167.78392028808594
2019-03-19,165.0546417236328
2019-03-20,167.64971923828125
2019-03-22,164.9651641845703
2019-03-25,165.0546417236328
2019-03-26,165.5020751953125
2019-03-27,164.11505126953125
2019-03-28,164.69671630859375
2019-04-01,164.56246948242188
2019-04-02,164.02557373046875
2019-04-03,163.39918518066406
2019-04-04,163.30970764160156
2019-04-05,174.40582275390625
2019-04-08,173.68992614746094
2019-04-09,169.48414611816406
2019-04-10,167.82867431640625
2019-04-11,166.48641967773438
2019-04-12,170.78167724609375
2019-04-15,170.5132293701172
2019-04-16,167.38125610351562
2019-04-18,164.38351440429688
2019-04-22,162.81753540039062
2019-04-23,161.11732482910156
2019-04-24,161.34103393554688
2019-04-25,161.43051147460938
2019-04-26,159.77505493164062
2019-04-30,160.7146453857422
2019-05-02,160.5803985595703
2019-05-03,160.848876953125
2019-05-06,158.9696807861328
2019-05-07,151.3634796142578
2019-05-08,144.11520385742188
2019-05-09,142.63870239257812
2019-05-10,139.50674438476562
2019-05-13,134.7193145751953
2019-05-14,131.5873565673828
2019-05-15,130.24508666992188
2019-05-16,131.13992309570312
2019-05-17,132.70590209960938
2019-05-20,138.4329376220703
2019-05-21,147.02346801757812
2019-05-22,145.81541442871094
2019-05-23,148.54470825195312
2019-05-24,151.18450927734375
2019-05-27,150.28964233398438
2019-05-28,156.19564819335938
2019-05-29,153.4663848876953
2019-05-30,153.33213806152344
2019-05-31,152.92945861816406
2019-06-03,152.079345703125
2019-06-04,152.57151794433594
2019-06-06,153.9585418701172
2019-06-07,154.1374969482422
2019-06-10,151.58718872070312
2019-06-11,154.76390075683594
