Date,FACC.VI
2016-06-30,4.112478256225586
2016-07-01,4.073311805725098
2016-07-04,4.112478256225586
2016-07-05,4.014561653137207
2016-07-06,3.914687395095825
2016-07-07,3.985187292098999
2016-07-08,3.985187292098999
2016-07-11,4.095832347869873
2016-07-12,4.396434783935547
2016-07-13,4.621642112731934
2016-07-14,4.93497371673584
2016-07-15,5.042681694030762
2016-07-18,5.2610344886779785
2016-07-19,5.0671610832214355
2016-07-20,5.077930927276611
2016-07-21,5.077930927276611
2016-07-22,5.0867438316345215
2016-07-25,4.993723392486572
2016-07-26,4.969244003295898
2016-07-27,4.972181797027588
2016-07-28,5.02701473236084
2016-07-29,4.954556941986084
2016-08-01,5.013306617736816
2016-08-02,4.944765567779541
2016-08-03,4.876224040985107
2016-08-04,4.876224040985107
2016-08-05,4.9398698806762695
2016-08-08,4.925182342529297
2016-08-09,4.944765567779541
2016-08-10,4.958474159240723
2016-08-11,4.925182342529297
2016-08-12,4.993723392486572
2016-08-16,5.062264919281006
2016-08-17,5.042681694030762
2016-08-18,5.091639518737793
2016-08-19,5.08184814453125
2016-08-22,5.094576835632324
2016-08-23,5.1327643394470215
2016-08-24,5.266909599304199
2016-08-25,5.091639518737793
2016-08-26,5.209139347076416
2016-08-29,5.238513946533203
2016-08-30,5.238513946533203
2016-08-31,5.139618396759033
2016-09-01,5.140597343444824
2016-09-02,5.090660572052002
2016-09-05,5.140597343444824
2016-09-06,5.214034557342529
2016-09-07,5.214034557342529
2016-09-08,5.189556121826172
2016-09-09,5.165077209472656
2016-09-12,5.189556121826172
2016-09-13,5.179764270782471
2016-09-14,5.161159992218018
2016-09-15,5.231659412384033
2016-09-16,5.185638904571533
2016-09-19,5.146472930908203
2016-09-20,5.179764270782471
2016-09-21,5.254180908203125
2016-09-22,5.26593017578125
2016-09-23,5.248305320739746
2016-09-26,5.179764270782471
2016-09-27,5.1787848472595215
2016-09-28,5.118077278137207
2016-09-29,5.139618396759033
2016-09-30,5.128848075866699
2016-10-03,5.110243797302246
2016-10-04,5.062264919281006
2016-10-05,5.111222743988037
2016-10-06,5.0867438316345215
2016-10-07,5.091639518737793
2016-10-10,5.179764270782471
2016-10-11,5.239492893218994
2016-10-12,5.285513401031494
2016-10-13,5.287471771240234
2016-10-14,5.5812201499938965
2016-10-17,5.532262325286865
2016-10-18,5.630178451538086
2016-10-19,5.679136753082275
2016-10-20,5.518554210662842
2016-10-21,5.560657978057861
2016-10-24,5.728094577789307
2016-10-25,5.679136753082275
2016-10-27,5.630178451538086
2016-10-28,5.607658386230469
2016-10-31,5.404971122741699
2016-11-02,5.402033805847168
2016-11-03,5.522470474243164
2016-11-04,5.403992176055908
2016-11-07,5.404971122741699
2016-11-08,5.403992176055908
2016-11-09,5.321742534637451
2016-11-10,5.347200393676758
2016-11-11,5.434346675872803
2016-11-14,5.444138050079346
2016-11-15,5.336430072784424
2016-11-16,5.35601282119751
2016-11-17,5.31684684753418
2016-11-18,5.404971122741699
2016-11-21,5.336430072784424
2016-11-22,5.287471771240234
2016-11-23,5.238513946533203
2016-11-24,5.287471771240234
2016-11-25,5.237534999847412
2016-11-28,5.189556121826172
2016-11-29,5.140597343444824
2016-11-30,5.336430072784424
2016-12-01,5.238513946533203
2016-12-02,5.163118362426758
2016-12-05,5.189556121826172
2016-12-06,5.22872257232666
2016-12-07,5.277679920196533
2016-12-09,5.218930721282959
2016-12-12,5.209139347076416
2016-12-13,5.189556121826172
2016-12-14,5.169972896575928
2016-12-15,5.209139347076416
2016-12-16,5.16703462600708
2016-12-19,5.203263759613037
2016-12-20,5.140597343444824
2016-12-21,5.101431369781494
2016-12-22,5.139618396759033
2016-12-23,5.158222675323486
2016-12-27,5.060306549072266
2016-12-28,4.9849114418029785
2016-12-29,4.945744514465332
2017-01-02,5.116118431091309
2017-01-03,5.386367321014404
2017-01-04,5.259076118469238
2017-01-05,5.289430141448975
2017-01-09,5.31880521774292
2017-01-10,5.317826271057129
2017-01-11,5.302159309387207
2017-01-12,5.319784164428711
2017-01-13,5.277679920196533
2017-01-16,5.174868583679199
2017-01-17,5.232638835906982
2017-01-18,5.5812201499938965
2017-01-19,5.521491527557373
2017-01-20,5.532262325286865
2017-01-23,5.532262325286865
2017-01-24,5.532262325286865
2017-01-25,5.600803375244141
2017-01-26,5.64976167678833
2017-01-27,5.766282081604004
2017-01-30,5.757469654083252
2017-01-31,5.953301429748535
2017-02-01,5.923926830291748
2017-02-02,5.829927444458008
2017-02-03,5.970926761627197
2017-02-06,5.893572807312012
2017-02-07,5.923926830291748
2017-02-08,5.855385780334473
2017-02-09,5.855385780334473
2017-02-10,5.907280921936035
2017-02-13,6.02282190322876
2017-02-14,6.178508758544922
2017-02-15,6.2666335105896
2017-02-16,6.198091983795166
2017-02-17,6.2852373123168945
2017-02-20,6.497715950012207
2017-02-21,6.629902362823486
2017-02-22,6.893296718597412
2017-02-23,7.2164201736450195
2017-02-24,7.049962043762207
2017-02-28,6.855109214782715
2017-03-01,6.883505344390869
2017-03-02,6.9706501960754395
2017-03-03,7.049962043762207
2017-03-06,7.032337665557861
2017-03-07,7.003942012786865
2017-03-08,6.990233421325684
2017-03-09,6.9520463943481445
2017-03-10,6.922671794891357
2017-03-13,6.88448429107666
2017-03-14,6.775797367095947
2017-03-15,6.844338417053223
2017-03-16,6.893296718597412
2017-03-17,6.893296718597412
2017-03-20,6.773838996887207
2017-03-21,6.658298015594482
2017-03-22,6.462465763092041
2017-03-23,6.662214279174805
2017-03-24,6.786568641662598
2017-03-27,6.78558874130249
2017-03-28,6.706276893615723
2017-03-29,6.641652584075928
2017-03-30,6.760130882263184
2017-03-31,6.678860664367676
2017-04-03,6.581923484802246
2017-04-04,6.511423587799072
2017-04-05,6.526111125946045
2017-04-06,6.5594024658203125
2017-04-07,6.41350793838501
2017-04-10,6.347903251647949
2017-04-11,6.380216121673584
2017-04-12,6.3400702476501465
2017-04-13,6.352799415588379
2017-04-18,6.41350793838501
2017-04-19,6.416445255279541
2017-04-20,6.429173946380615
2017-04-21,6.383153438568115
2017-04-24,6.4046950340271
2017-04-25,6.460507392883301
2017-04-26,6.462465763092041
2017-04-27,6.521214962005615
2017-04-28,6.8247551918029785
2017-05-02,6.83454704284668
2017-05-03,6.903088569641113
2017-05-04,7.049962043762207
2017-05-05,7.049962043762207
2017-05-08,6.938338279724121
2017-05-09,7.040171146392822
2017-05-10,7.038212776184082
2017-05-11,6.805172443389893
2017-05-12,6.852171897888184
2017-05-15,6.804193019866943
2017-05-16,6.83454704284668
2017-05-17,6.7405476570129395
2017-05-18,6.687673091888428
2017-05-19,6.7689433097839355
2017-05-22,6.756214141845703
2017-05-23,6.8247551918029785
2017-05-24,6.9412760734558105
2017-05-25,6.9412760734558105
2017-05-26,6.932462692260742
2017-05-29,7.040171146392822
2017-05-30,7.010796070098877
2017-05-31,6.9520463943481445
2017-06-01,6.934421062469482
2017-06-02,7.039192199707031
2017-06-06,7.030379295349121
2017-06-07,6.980442047119141
2017-06-08,7.012754917144775
2017-06-09,6.976525783538818
2017-06-12,6.961838245391846
2017-06-13,7.329023361206055
2017-06-14,7.343710899353027
2017-06-15,7.343710899353027
2017-06-16,7.666834354400635
2017-06-19,8.113332748413086
2017-06-20,8.281747817993164
2017-06-21,8.597037315368652
2017-06-22,8.40316390991211
2017-06-23,8.322872161865234
2017-06-26,8.322872161865234
2017-06-27,8.40708065032959
2017-06-28,8.285664558410645
2017-06-29,8.126060485839844
2017-06-30,8.050665855407715
2017-07-03,8.307206153869629
2017-07-04,8.273914337158203
2017-07-05,8.193622589111328
2017-07-06,8.371829986572266
2017-07-07,8.489330291748047
2017-07-10,8.724328994750977
2017-07-11,8.900577545166016
2017-07-12,8.840848922729492
2017-07-13,8.978911399841309
2017-07-14,8.998494148254395
2017-07-17,9.272659301757812
2017-07-18,9.277555465698242
2017-07-19,9.32161808013916
2017-07-20,9.669219017028809
2017-07-21,9.4978666305542
2017-07-24,9.732864379882812
2017-07-25,9.742655754089355
2017-07-26,9.65649127960205
2017-07-27,9.664323806762695
2017-07-28,9.703489303588867
2017-07-31,10.016820907592773
2017-08-01,10.428069114685059
2017-08-02,10.77077579498291
2017-08-03,10.53577709197998
2017-08-04,10.53577709197998
2017-08-07,10.501506805419922
2017-08-08,10.472131729125977
2017-08-09,9.801406860351562
2017-08-10,9.977654457092285
2017-08-11,9.703489303588867
2017-08-14,10.07067584991455
2017-08-16,10.609214782714844
2017-08-17,10.62879753112793
2017-08-18,10.667964935302734
2017-08-21,10.30077838897705
2017-08-22,10.354632377624512
2017-08-23,10.281194686889648
2017-08-24,10.227340698242188
2017-08-25,9.962967872619629
2017-08-28,9.742655754089355
2017-08-29,9.614386558532715
2017-08-30,9.938488006591797
2017-08-31,9.977654457092285
2017-09-01,10.036405563354492
2017-09-04,10.379112243652344
2017-09-05,10.276299476623535
2017-09-06,10.506402015686035
2017-09-07,10.760984420776367
2017-09-08,10.77077579498291
2017-09-11,11.00577449798584
2017-09-12,11.324002265930176
2017-09-13,11.456189155578613
2017-09-14,11.39254379272461
2017-09-15,11.456189155578613
2017-09-18,11.652020454406738
2017-09-19,11.652020454406738
2017-09-20,11.583479881286621
2017-09-21,11.637333869934082
2017-09-22,11.407231330871582
2017-09-25,11.279940605163574
2017-09-26,11.377856254577637
2017-09-27,11.495355606079102
2017-09-28,11.803791999816895
2017-09-29,12.092644691467285
2017-10-02,12.303163528442383
2017-10-03,12.915139198303223
2017-10-04,12.557745933532715
2017-10-05,12.82701587677002
2017-10-06,12.968993186950684
2017-10-09,12.812328338623047
2017-10-10,12.596912384033203
2017-10-11,12.5332670211792
2017-10-12,12.405975341796875
2017-10-13,12.543059349060059
2017-10-16,12.552849769592285
2017-10-17,12.631182670593262
2017-10-18,13.120763778686523
2017-10-19,13.365553855895996
2017-10-20,13.923676490783691
2017-10-23,14.746172904968262
2017-10-24,15.588251113891602
2017-10-25,15.265128135681152
2017-10-26,15.265128135681152
2017-10-27,15.059503555297852
2017-10-30,14.751067161560059
2017-10-31,14.662942886352539
2017-11-01,14.662942886352539
2017-11-02,14.95179557800293
2017-11-03,15.147627830505371
2017-11-06,15.01054573059082
2017-11-07,15.069295883178711
2017-11-08,14.285965919494629
2017-11-09,13.380241394042969
2017-11-10,13.840447425842285
2017-11-13,13.492844581604004
2017-11-14,13.022847175598145
2017-11-15,13.659302711486816
2017-11-16,14.33981990814209
2017-11-17,13.600552558898926
2017-11-20,13.95794677734375
2017-11-21,14.134196281433105
2017-11-22,13.918780326843262
2017-11-23,13.806177139282227
2017-11-24,14.099924087524414
2017-11-27,14.006905555725098
2017-11-28,13.923676490783691
2017-11-29,13.806177139282227
2017-11-30,13.869821548461914
2017-12-01,13.620136260986328
2017-12-04,13.948155403137207
2017-12-05,13.713156700134277
2017-12-06,13.556490898132324
2017-12-07,14.026488304138184
2017-12-08,14.026488304138184
2017-12-11,13.918780326843262
2017-12-12,14.19784164428711
2017-12-13,14.677629470825195
2017-12-14,14.628671646118164
2017-12-15,14.716796875
2017-12-18,15.485438346862793
2017-12-19,15.744915962219238
2017-12-20,15.661687850952148
2017-12-21,15.367938995361328
2017-12-22,15.818354606628418
2017-12-27,16.24918556213379
2017-12-28,16.626161575317383
2017-12-29,16.94438934326172
2018-01-02,17.487825393676758
2018-01-03,18.134071350097656
2018-01-04,17.664073944091797
2018-01-05,17.52699089050293
2018-01-08,17.820737838745117
2018-01-09,18.192819595336914
2018-01-10,17.585739135742188
2018-01-11,17.918655395507812
2018-01-12,18.212404251098633
2018-01-15,18.9957332611084
2018-01-16,19.876976013183594
2018-01-17,20.5134334564209
2018-01-18,21.345720291137695
2018-01-19,20.660308837890625
2018-01-22,20.856138229370117
2018-01-23,20.758224487304688
2018-01-24,19.544063568115234
2018-01-25,19.58323097229004
2018-01-26,19.97489356994629
2018-01-29,20.562389373779297
2018-01-30,19.6811466217041
2018-01-31,20.072811126708984
2018-02-01,19.925935745239258
2018-02-02,19.191564559936523
2018-02-05,17.85990333557129
2018-02-06,17.70323944091797
2018-02-07,19.28948211669922
2018-02-08,18.6236515045166
2018-02-09,18.251569747924805
2018-02-12,18.447402954101562
2018-02-13,18.721567153930664
2018-02-14,19.015316009521484
2018-02-15,19.348230361938477
2018-02-16,19.779062271118164
2018-02-20,18.9957332611084
2018-02-21,19.09364891052246
2018-02-22,18.74114990234375
2018-02-23,19.6811466217041
2018-02-26,19.876976013183594
2018-02-27,20.268644332885742
2018-02-28,21.051971435546875
2018-03-01,20.170726776123047
2018-03-02,19.11323356628418
2018-03-05,19.56364631652832
2018-03-06,19.97489356994629
2018-03-07,21.051971435546875
2018-03-08,21.051971435546875
2018-03-09,21.443635940551758
2018-03-12,22.618629455566406
2018-03-13,21.982175827026367
2018-03-14,22.0311336517334
2018-03-15,22.7165470123291
2018-03-16,22.7165470123291
2018-03-19,22.178007125854492
2018-03-20,23.744665145874023
2018-03-21,23.304040908813477
2018-03-22,21.884260177612305
2018-03-23,22.7165470123291
2018-03-26,21.73738670349121
2018-03-27,22.37384033203125
2018-03-28,21.443635940551758
2018-03-29,21.83530044555664
2018-04-03,20.660308837890625
2018-04-04,21.296762466430664
2018-04-05,22.178007125854492
2018-04-10,21.492595672607422
2018-04-11,21.051971435546875
2018-04-12,21.59050941467285
2018-04-13,21.59050941467285
2018-04-16,21.59050941467285
2018-04-17,21.149887084960938
2018-04-18,21.003013610839844
2018-04-19,21.54155158996582
2018-04-20,21.149887084960938
2018-04-23,21.1988468170166
2018-04-24,21.639467239379883
2018-04-25,20.415515899658203
2018-04-26,20.072811126708984
2018-04-27,20.121768951416016
2018-04-30,20.121768951416016
2018-05-02,20.856138229370117
2018-05-03,20.219684600830078
2018-05-04,19.925935745239258
2018-05-07,20.856138229370117
2018-05-08,20.709264755249023
2018-05-09,21.345720291137695
2018-05-10,21.345720291137695
2018-05-11,21.051971435546875
2018-05-14,20.366558074951172
2018-05-15,20.61134910583496
2018-05-16,19.250314712524414
2018-05-17,18.897815704345703
2018-05-18,17.546573638916016
2018-05-21,17.546573638916016
2018-05-22,18.192819595336914
2018-05-23,17.291990280151367
2018-05-24,16.35199737548828
2018-05-25,16.684911727905273
2018-05-29,15.979914665222168
2018-05-30,16.312829971313477
2018-05-31,16.312829971313477
2018-06-01,16.371580123901367
2018-06-04,16.136579513549805
2018-06-05,15.921165466308594
2018-06-06,15.784083366394043
2018-06-07,16.547828674316406
2018-06-08,16.156164169311523
2018-06-11,16.547828674316406
2018-06-12,16.2344970703125
2018-06-13,16.2344970703125
2018-06-14,17.331159591674805
2018-06-15,17.311574935913086
2018-06-18,16.802412033081055
2018-06-19,16.724077224731445
2018-06-20,16.391162872314453
2018-06-21,16.195331573486328
2018-06-22,16.58699607849121
2018-06-25,15.412001609802246
2018-06-26,15.39241886138916
2018-06-27,15.881999015808105
2018-06-28,15.09867000579834
2018-06-29,15.686166763305664
2018-07-02,16.077831268310547
2018-07-03,15.62741756439209
2018-07-04,15.784083366394043
2018-07-05,15.73478889465332
2018-07-06,15.596763610839844
2018-07-09,15.991119384765625
2018-07-10,16.779830932617188
2018-07-11,16.326322555541992
2018-07-12,16.602371215820312
2018-07-13,16.661523818969727
2018-07-16,17.331928253173828
2018-07-17,19.540319442749023
2018-07-18,19.63890838623047
2018-07-19,18.810762405395508
2018-07-20,18.94878578186035
2018-07-23,18.514995574951172
2018-07-24,18.85019874572754
2018-07-25,18.554431915283203
2018-07-26,18.889633178710938
2018-07-27,18.751609802246094
2018-07-30,18.810762405395508
2018-07-31,18.751609802246094
2018-08-01,18.436124801635742
2018-08-02,18.672739028930664
2018-08-03,18.810762405395508
2018-08-06,19.047374725341797
2018-08-07,19.816370010375977
2018-08-08,19.343143463134766
2018-08-09,19.20511817932129
2018-08-10,19.0079402923584
2018-08-13,19.24455451965332
2018-08-14,19.71778106689453
2018-08-16,19.865663528442383
2018-08-17,19.36285972595215
2018-08-20,19.56003761291504
2018-08-21,19.865663528442383
2018-08-22,19.865663528442383
2018-08-23,20.210725784301758
2018-08-24,20.11213493347168
2018-08-27,20.309314727783203
2018-08-28,20.70366859436035
2018-08-29,21.443086624145508
2018-08-30,21.492380142211914
2018-08-31,21.3937931060791
2018-09-03,21.147319793701172
2018-09-04,20.851552963256836
2018-09-05,19.816370010375977
2018-09-06,20.457197189331055
2018-09-07,20.80225944519043
2018-09-10,20.75296401977539
2018-09-11,21.295202255249023
2018-09-12,21.541675567626953
2018-09-13,21.492380142211914
2018-09-14,21.196613311767578
2018-09-17,20.260019302368164
2018-09-18,20.062841415405273
2018-09-19,19.599472045898438
2018-09-20,20.16143035888672
2018-09-21,20.062841415405273
2018-09-24,20.210725784301758
2018-09-25,19.36285972595215
2018-09-26,19.698062896728516
2018-09-27,20.013545989990234
2018-09-28,19.36285972595215
2018-10-01,19.32342529296875
2018-10-02,18.94878578186035
2018-10-03,19.343143463134766
2018-10-04,19.48116683959961
2018-10-05,18.889633178710938
2018-10-08,17.48967170715332
2018-10-09,16.977008819580078
2018-10-10,16.08970832824707
2018-10-11,16.01083755493164
2018-10-12,16.1685791015625
2018-10-15,16.069990158081055
2018-10-16,17.115034103393555
2018-10-17,16.069990158081055
2018-10-18,16.030555725097656
2018-10-19,15.695353507995605
2018-10-22,15.557328224182129
2018-10-23,14.748899459838867
2018-10-24,14.709464073181152
2018-10-25,14.886924743652344
2018-10-26,14.886924743652344
2018-10-29,14.433415412902832
2018-10-30,14.630593299865723
2018-10-31,15.360151290893555
2018-11-01,15.360151290893555
2018-11-02,16.48406410217285
2018-11-05,15.75450611114502
2018-11-06,15.498175621032715
2018-11-07,15.695353507995605
2018-11-08,16.1685791015625
2018-11-09,15.853095054626465
2018-11-12,15.439022064208984
2018-11-13,15.439022064208984
2018-11-14,15.202408790588379
2018-11-15,14.965795516967773
2018-11-16,14.946077346801758
2018-11-19,14.630593299865723
2018-11-20,14.098213195800781
2018-11-21,14.492568016052246
2018-11-22,15.005230903625488
2018-11-23,15.439022064208984
2018-11-26,14.610875129699707
2018-11-27,15.005230903625488
2018-11-28,15.162973403930664
2018-11-29,15.241844177246094
2018-11-30,15.182690620422363
2018-12-03,15.4784574508667
2018-12-04,15.064383506774902
2018-12-05,14.827771186828613
2018-12-06,13.90103530883789
2018-12-07,13.723575592041016
2018-12-10,12.717967987060547
2018-12-11,13.92075252532959
2018-12-12,14.453132629394531
2018-12-13,14.295391082763672
2018-12-14,14.591157913208008
2018-12-17,14.216519355773926
2018-12-18,14.532004356384277
2018-12-19,13.78272819519043
2018-12-20,13.210912704467773
2018-12-21,13.053170204162598
2018-12-27,12.757403373718262
2018-12-28,13.053170204162598
2018-12-31,13.053170204162598
2019-01-02,12.994017601013184
2019-01-03,12.461637496948242
2019-01-04,12.796838760375977
2019-01-07,13.132040977478027
2019-01-08,13.684139251708984
2019-01-09,14.11793041229248
2019-01-10,14.137648582458496
2019-01-11,13.999624252319336
2019-01-14,13.64470386505127
2019-01-15,13.605268478393555
2019-01-16,14.19680118560791
2019-01-17,15.439022064208984
2019-01-18,15.951684951782227
2019-01-21,15.853095054626465
2019-01-22,16.069990158081055
2019-01-23,15.774224281311035
2019-01-24,15.75450611114502
2019-01-25,15.87281322479248
2019-01-28,15.577046394348145
2019-01-29,15.636199951171875
2019-01-30,15.83337688446045
2019-01-31,15.912248611450195
2019-02-01,15.774224281311035
2019-02-04,15.715070724487305
2019-02-05,15.774224281311035
2019-02-06,15.892531394958496
2019-02-07,15.419304847717285
2019-02-08,15.53761100769043
2019-02-12,16.050273895263672
2019-02-13,15.695353507995605
2019-02-14,14.315109252929688
2019-02-15,14.157365798950195
2019-02-18,14.571439743041992
2019-02-19,14.433415412902832
2019-02-20,14.453132629394531
2019-02-21,14.295391082763672
2019-02-22,14.098213195800781
2019-02-25,13.90103530883789
2019-02-26,13.605268478393555
2019-02-27,13.585550308227539
2019-02-28,13.624985694885254
2019-03-01,13.526397705078125
2019-03-04,13.50667953491211
2019-03-05,13.743292808532715
2019-03-06,13.64470386505127
2019-03-07,13.15176010131836
2019-03-08,12.816556930541992
2019-03-12,12.875711441040039
2019-03-13,12.994017601013184
2019-03-14,13.053170204162598
2019-03-15,13.013734817504883
2019-03-18,13.171477317810059
2019-03-19,13.36865520477295
2019-03-20,13.230630874633789
2019-03-21,13.230630874633789
2019-03-22,12.836275100708008
2019-03-26,12.816556930541992
2019-03-27,12.481354713439941
2019-03-28,12.560225486755371
2019-03-29,12.757403373718262
2019-04-01,13.48696231842041
2019-04-02,13.575692176818848
2019-04-03,13.891176223754883
2019-04-04,13.753151893615723
2019-04-05,14.334826469421387
2019-04-08,13.881317138671875
2019-04-09,13.733434677124023
2019-04-10,13.555974006652832
2019-04-11,14.078495025634766
2019-04-12,14.137648582458496
2019-04-15,14.423556327819824
2019-04-16,14.650310516357422
2019-04-17,14.699604988098145
2019-04-18,14.620734214782715
2019-04-23,14.64045238494873
2019-04-24,14.808053970336914
2019-04-25,14.729181289672852
2019-04-30,14.413697242736816
2019-05-02,14.098213195800781
2019-05-03,13.910893440246582
2019-05-06,13.881317138671875
2019-05-07,13.546114921569824
2019-05-08,13.792587280273438
2019-05-09,13.36865520477295
2019-05-10,13.48696231842041
2019-05-13,13.201054573059082
2019-05-14,13.575692176818848
2019-05-15,13.693998336791992
2019-05-16,13.930611610412598
2019-05-17,13.970046997070312
2019-05-20,13.36865520477295
