Date,MGL.NS
2017-05-19,814.453125
2017-05-22,809.0599365234375
2017-05-23,788.7318115234375
2017-05-24,776.203125
2017-05-25,793.3368530273438
2017-05-26,793.8345336914062
2017-05-29,805.28466796875
2017-05-30,813.9553833007812
2017-05-31,801.75830078125
2017-06-01,797.69287109375
2017-06-02,817.9793701171875
2017-06-05,816.5274658203125
2017-06-06,824.4097900390625
2017-06-07,821.2154541015625
2017-06-08,820.3856201171875
2017-06-09,807.8153686523438
2017-06-12,797.7758178710938
2017-06-13,799.5181274414062
2017-06-14,803.6253051757812
2017-06-15,804.6209106445312
2017-06-16,811.5906372070312
2017-06-19,816.2785034179688
2017-06-20,814.121337890625
2017-06-21,825.2810668945312
2017-06-22,820.4271850585938
2017-06-23,813.4989624023438
2017-06-27,799.85009765625
2017-06-28,800.5968017578125
2017-06-29,814.3287353515625
2017-06-30,820.2612915039062
2017-07-03,823.4141235351562
2017-07-04,817.4815673828125
2017-07-05,814.536376953125
2017-07-06,811.3417358398438
2017-07-07,809.3504028320312
2017-07-10,811.715087890625
2017-07-11,815.7807006835938
2017-07-12,831.5868530273438
2017-07-13,825.0321044921875
2017-07-14,819.2655639648438
2017-07-17,817.4815673828125
2017-07-18,809.9727783203125
2017-07-19,810.09716796875
2017-07-20,817.440185546875
2017-07-21,816.4443969726562
2017-07-24,816.8594360351562
2017-07-25,816.8594360351562
2017-07-26,811.8809814453125
2017-07-27,811.5076293945312
2017-07-28,818.311279296875
2017-07-31,829.13916015625
2017-08-01,826.4011840820312
2017-08-02,827.4382934570312
2017-08-03,837.9757080078125
2017-08-04,851.417236328125
2017-08-07,862.2449951171875
2017-08-08,881.287109375
2017-08-09,859.1751098632812
2017-08-10,801.3436279296875
2017-08-11,817.8965454101562
2017-08-14,857.1837158203125
2017-08-16,861.0004272460938
2017-08-17,859.1336059570312
2017-08-18,863.3236694335938
2017-08-21,855.23388671875
2017-08-22,839.7182006835938
2017-08-23,849.0524291992188
2017-08-24,848.388671875
2017-08-28,852.0809936523438
2017-08-29,839.842529296875
2017-08-30,861.954833984375
2017-08-31,866.1031494140625
2017-09-01,872.3675537109375
2017-09-04,876.9725341796875
2017-09-05,894.0231323242188
2017-09-06,920.2838134765625
2017-09-07,935.7168579101562
2017-09-08,935.965576171875
2017-09-11,953.2652587890625
2017-09-12,978.8623046875
2017-09-13,954.2609252929688
2017-09-14,948.2636108398438
2017-09-15,929.5630493164062
2017-09-18,930.979248046875
2017-09-19,936.5185546875
2017-09-20,931.7288208007812
2017-09-21,929.7298583984375
2017-09-22,902.2830810546875
2017-09-25,897.4933471679688
2017-09-26,902.44970703125
2017-09-27,885.3319091796875
2017-09-28,903.0743408203125
2017-09-29,911.9456787109375
2017-10-03,901.7833862304688
2017-10-04,913.0702514648438
2017-10-05,909.4049072265625
2017-10-06,940.8502197265625
2017-10-09,957.093017578125
2017-10-10,972.044921875
2017-10-11,951.38720703125
2017-10-12,982.7072143554688
2017-10-13,973.1281127929688
2017-10-16,971.7536010742188
2017-10-17,969.2963256835938
2017-10-18,998.6588134765625
2017-10-19,996.2431640625
2017-10-23,1022.6903076171875
2017-10-24,1005.697509765625
2017-10-25,986.3306274414062
2017-10-26,983.4985961914062
2017-10-27,1010.8619384765625
2017-10-30,1014.69384765625
2017-10-31,1001.4073486328125
2017-11-01,1043.7645263671875
2017-11-02,1043.139892578125
2017-11-03,1049.428955078125
2017-11-06,1065.7137451171875
2017-11-07,1046.9716796875
2017-11-08,1018.775146484375
2017-11-09,963.6737060546875
2017-11-10,938.0179443359375
2017-11-13,919.0675048828125
2017-11-14,928.5635986328125
2017-11-15,929.4381713867188
2017-11-16,905.9481201171875
2017-11-17,895.9525146484375
2017-11-20,888.1640014648438
2017-11-21,927.7305297851562
2017-11-22,914.3612060546875
2017-11-23,907.447509765625
2017-11-24,919.1093139648438
2017-11-27,920.3587036132812
2017-11-28,935.3106689453125
2017-11-29,929.1051025390625
2017-11-30,923.3992309570312
2017-12-01,912.1956176757812
2017-12-04,930.2711181640625
2017-12-05,919.234130859375
2017-12-06,917.4015502929688
2017-12-07,954.1359252929688
2017-12-08,955.218994140625
2017-12-11,943.9320678710938
2017-12-12,934.1861572265625
2017-12-13,925.1900634765625
2017-12-14,913.2368774414062
2017-12-15,918.81787109375
2017-12-18,929.146484375
2017-12-19,943.9736328125
2017-12-20,928.6468505859375
2017-12-21,933.061767578125
2017-12-22,931.6039428710938
2017-12-26,928.0637817382812
2017-12-27,921.9414672851562
2017-12-28,906.031494140625
2017-12-29,911.6957397460938
2018-01-01,930.4794311523438
2018-01-02,912.5703735351562
2018-01-03,914.611328125
2018-01-04,909.113525390625
2018-01-05,914.611328125
2018-01-08,914.4445190429688
2018-01-09,919.6091918945312
2018-01-10,911.9456787109375
2018-01-11,912.8202514648438
2018-01-12,916.2769775390625
2018-01-15,914.9027709960938
2018-01-16,901.7000732421875
2018-01-17,886.6646118164062
2018-01-18,875.7110595703125
2018-01-19,870.3381958007812
2018-01-22,869.8803100585938
2018-01-23,878.751220703125
2018-01-24,881.208740234375
2018-01-25,863.4246826171875
2018-01-29,855.9695434570312
2018-01-30,847.3898315429688
2018-01-31,850.804931640625
2018-02-01,839.8512573242188
2018-02-02,804.0330810546875
2018-02-05,807.53173828125
2018-02-06,783.8751220703125
2018-02-07,810.6137084960938
2018-02-08,817.3607788085938
2018-02-09,809.3642578125
2018-02-12,857.635498046875
2018-02-14,869.38037109375
2018-02-15,863.924560546875
2018-02-16,850.4718017578125
2018-02-19,826.73193359375
2018-02-20,836.0950317382812
2018-02-21,834.54150390625
2018-02-22,827.991455078125
2018-02-23,856.7107543945312
2018-02-26,855.8711547851562
2018-02-27,879.0901489257812
2018-02-28,876.1509399414062
2018-03-01,879.9717407226562
2018-03-05,860.1958618164062
2018-03-06,855.4093017578125
2018-03-07,847.9354858398438
2018-03-08,847.1376953125
2018-03-09,846.3399047851562
2018-03-12,859.062255859375
2018-03-13,854.737548828125
2018-03-14,853.8977661132812
2018-03-15,866.0740356445312
2018-03-16,846.9278564453125
2018-03-19,820.3077392578125
2018-03-20,821.4833984375
2018-03-21,824.8843383789062
2018-03-22,810.6927490234375
2018-03-23,810.0628051757812
2018-03-26,814.0516967773438
2018-03-27,820.6437377929688
2018-03-28,804.5205078125
2018-04-02,838.0685424804688
2018-04-03,849.405029296875
2018-04-04,830.0070190429688
2018-04-05,849.9508666992188
2018-04-06,850.4967041015625
2018-04-09,821.8612670898438
2018-04-10,793.603759765625
2018-04-11,765.7241821289062
2018-04-12,771.6864624023438
2018-04-13,768.8731689453125
2018-04-16,767.7815551757812
2018-04-17,750.6087036132812
2018-04-18,752.1622314453125
2018-04-19,761.5253295898438
2018-04-20,761.9452514648438
2018-04-23,765.4722290039062
2018-04-24,763.0789794921875
2018-04-25,754.1775512695312
2018-04-26,748.1734008789062
2018-04-27,751.4064331054688
2018-04-30,746.8718872070312
2018-05-02,748.50927734375
2018-05-03,733.4358520507812
2018-05-04,728.1455688476562
2018-05-07,731.63037109375
2018-05-08,731.7982788085938
2018-05-09,729.6571044921875
2018-05-10,724.6604614257812
2018-05-11,731.3366088867188
2018-05-14,733.01611328125
2018-05-15,732.8059692382812
2018-05-16,725.7941284179688
2018-05-17,729.7410888671875
2018-05-18,723.14892578125
2018-05-21,706.89990234375
2018-05-22,664.7865600585938
2018-05-23,670.8326416015625
2018-05-24,662.2672119140625
2018-05-25,664.11474609375
2018-05-28,703.0790405273438
2018-05-29,707.4036865234375
2018-05-30,702.0291748046875
2018-05-31,687.7116088867188
2018-06-01,672.6801147460938
2018-06-04,680.6995849609375
2018-06-05,673.8137817382812
2018-06-06,680.4059448242188
2018-06-07,693.7576904296875
2018-06-08,711.9802856445312
2018-06-11,718.3204345703125
2018-06-12,702.9109497070312
2018-06-13,696.1929931640625
2018-06-14,700.9796142578125
2018-06-15,700.0138549804688
2018-06-18,696.6128540039062
2018-06-19,686.8298950195312
2018-06-20,695.6472778320312
2018-06-21,699.1742553710938
2018-06-22,700.433837890625
2018-06-25,692.4561157226562
2018-06-26,695.6472778320312
2018-06-27,679.3980712890625
2018-06-28,671.5885009765625
2018-06-29,696.6128540039062
2018-07-02,687.5856323242188
2018-07-03,691.8683471679688
2018-07-04,683.093017578125
2018-07-05,681.4974365234375
2018-07-06,679.3560180664062
2018-07-09,701.0635986328125
2018-07-10,688.84521484375
2018-07-11,683.4708251953125
2018-07-12,687.5016479492188
2018-07-13,677.5086669921875
2018-07-16,680.6576538085938
2018-07-17,692.6240234375
2018-07-18,691.6163330078125
2018-07-19,687.2077026367188
2018-07-20,689.936767578125
2018-07-23,709.335205078125
2018-07-24,715.0872192382812
2018-07-25,736.2490234375
2018-07-26,754.2196655273438
2018-07-27,748.9291381835938
2018-07-30,754.891357421875
2018-07-31,765.6820678710938
2018-08-01,795.157470703125
2018-08-02,810.3568115234375
2018-08-03,820.7276611328125
2018-08-06,812.91796875
2018-08-07,805.5701293945312
2018-08-08,800.6576538085938
2018-08-09,797.2987060546875
2018-08-10,797.5505981445312
2018-08-13,794.7794799804688
2018-08-14,791.0006103515625
2018-08-16,778.5304565429688
2018-08-17,771.3505249023438
2018-08-20,774.70947265625
2018-08-21,757.6204833984375
2018-08-23,705.9761352539062
2018-08-24,708.7892456054688
2018-08-27,706.5219116210938
2018-08-28,699.887939453125
2018-08-29,703.7507934570312
2018-08-30,712.3163452148438
2018-08-31,727.0118408203125
2018-09-03,731.8403930664062
2018-09-04,720.8396606445312
2018-09-05,714.2896728515625
2018-09-06,717.0186767578125
2018-09-07,726.333984375
2018-09-10,718.7628173828125
2018-09-11,708.2990112304688
2018-09-12,716.80615234375
2018-09-14,721.0171508789062
2018-09-17,719.3582153320312
2018-09-18,713.2333374023438
2018-09-19,709.4474487304688
2018-09-21,702.0037841796875
2018-09-24,693.0713500976562
2018-09-25,699.621826171875
2018-09-26,706.9379272460938
2018-09-27,704.7686767578125
2018-09-28,695.1557006835938
2018-10-01,689.3282470703125
2018-10-03,688.8179931640625
2018-10-04,675.3341674804688
2018-10-05,663.1690063476562
2018-10-08,668.1456298828125
2018-10-09,673.8880004882812
2018-10-10,669.1239624023438
2018-10-11,671.9312744140625
2018-10-12,701.4508666992188
2018-10-15,704.6834716796875
2018-10-16,712.127197265625
2018-10-17,698.5584716796875
2018-10-19,704.9813232421875
2018-10-22,692.050537109375
2018-10-23,687.456787109375
2018-10-24,693.3265380859375
2018-10-25,700.3449096679688
2018-10-26,692.9862670898438
2018-10-29,697.1123046875
2018-10-30,698.090576171875
2018-10-31,712.2548217773438
2018-11-01,719.5283203125
2018-11-02,718.1248168945312
2018-11-05,719.7410278320312
2018-11-06,715.7853393554688
2018-11-07,718.72021484375
2018-11-09,718.8903198242188
2018-11-12,730.7152709960938
2018-11-13,727.0997314453125
2018-11-14,716.3807983398438
2018-11-15,727.8226928710938
2018-11-16,718.4224853515625
2018-11-19,722.1655883789062
2018-11-20,734.5433349609375
2018-11-21,730.5451049804688
2018-11-22,730.2047119140625
2018-11-26,714.8920288085938
2018-11-27,704.6409912109375
2018-11-28,697.5801391601562
2018-11-29,695.7085571289062
2018-11-30,708.0437622070312
2018-12-03,723.1863403320312
2018-12-04,727.7801513671875
2018-12-05,737.1380615234375
2018-12-06,742.9227905273438
2018-12-07,732.4591064453125
2018-12-10,725.7385864257812
2018-12-11,719.9962158203125
2018-12-12,741.7744140625
2018-12-13,743.3057250976562
2018-12-14,741.4766235351562
2018-12-17,763.510009765625
2018-12-18,755.7686157226562
2018-12-19,764.0204467773438
2018-12-20,755.1304931640625
2018-12-21,750.8344116210938
2018-12-24,746.5808715820312
2018-12-26,744.1989135742188
2018-12-27,761.4682006835938
2018-12-28,763.33984375
2018-12-31,769.3800048828125
2019-01-01,776.185546875
2019-01-02,765.8068237304688
2019-01-03,757.8526000976562
2019-01-04,764.2755737304688
2019-01-07,770.5283203125
2019-01-08,768.9971313476562
2019-01-09,763.2122802734375
2019-01-10,765.4240112304688
2019-01-11,760.0220947265625
2019-01-14,753.3014526367188
2019-01-15,765.25390625
2019-01-16,763.8077392578125
2019-01-17,765.5516967773438
2019-01-18,769.4224853515625
2019-01-21,771.25146484375
2019-01-22,770.740966796875
2019-01-23,769.5074462890625
2019-01-24,771.8894653320312
2019-01-25,771.8043823242188
2019-01-28,766.912841796875
2019-01-29,782.7359619140625
2019-01-30,775.675048828125
2019-01-31,782.6083374023438
2019-02-01,788.9887084960938
2019-02-04,800.1754150390625
2019-02-05,817.232177734375
2019-02-06,821.8259887695312
2019-02-07,805.1583862304688
2019-02-08,794.2470703125
2019-02-11,787.3308715820312
2019-02-12,750.34423828125
2019-02-14,742.5258178710938
2019-02-15,741.1082153320312
2019-02-18,738.5738525390625
2019-02-19,746.993408203125
2019-02-20,742.9554443359375
2019-02-21,755.6709594726562
2019-02-22,746.1343383789062
2019-02-25,752.7498168945312
2019-02-26,765.1646118164062
2019-02-27,778.4815063476562
2019-02-28,772.4674682617188
2019-03-01,790.6386108398438
2019-03-05,771.4793701171875
2019-03-06,763.9617919921875
2019-03-07,755.2413330078125
2019-03-08,754.7258911132812
2019-03-11,765.8090209960938
2019-03-12,777.5364379882812
2019-03-13,791.1971435546875
2019-03-14,797.4260864257812
2019-03-15,806.790771484375
2019-03-18,818.303466796875
2019-03-19,840.7703857421875
2019-03-20,830.3746948242188
2019-03-22,832.2218017578125
2019-03-25,835.6154174804688
2019-03-26,858.9415283203125
2019-03-27,884.50146484375
2019-03-28,893.3507080078125
2019-04-01,882.7401733398438
2019-04-02,856.7935791015625
2019-04-03,856.3211669921875
2019-04-04,850.2640991210938
2019-04-05,860.7887573242188
2019-04-08,867.0177001953125
2019-04-09,872.94580078125
2019-04-10,856.9225463867188
2019-04-11,864.8697509765625
2019-04-12,878.9598388671875
2019-04-15,878.1866455078125
2019-04-16,876.6830444335938
2019-04-18,874.1485595703125
2019-04-22,850.521728515625
2019-04-23,847.042236328125
2019-04-24,833.0809326171875
2019-04-25,830.8900756835938
2019-04-26,829.4725341796875
2019-04-30,829.8591918945312
2019-05-02,821.5682373046875
2019-05-03,812.7189331054688
2019-05-06,810.0984497070312
2019-05-07,813.6209716796875
2019-05-08,796.5238037109375
2019-05-09,806.2752685546875
2019-05-10,764.1766357421875
2019-05-13,733.2470703125
2019-05-14,738.70263671875
2019-05-15,726.80322265625
2019-05-16,726.4166259765625
2019-05-17,736.2111206054688
2019-05-20,752.1484375
2019-05-21,735.3519287109375
2019-05-22,729.6385498046875
2019-05-23,753.2223510742188
2019-05-24,757.5611572265625
2019-05-27,761.6420288085938
2019-05-28,753.007568359375
2019-05-29,758.7639770507812
2019-05-30,768.257568359375
2019-05-31,766.4532470703125
2019-06-03,764.6492309570312
2019-06-04,764.8211059570312
2019-06-06,751.1173706054688
2019-06-07,731.01318359375
2019-06-10,761.8998413085938
2019-06-11,755.2413330078125
2019-06-12,752.406005859375
2019-06-13,755.7568969726562
2019-06-14,750.2582397460938
2019-06-17,753.4800415039062
2019-06-18,739.5189208984375
2019-06-19,738.5738525390625
2019-06-20,741.322998046875
2019-06-21,730.4118041992188
2019-06-24,711.2955932617188
2019-06-25,707.2575073242188
2019-06-26,729.208984375
2019-06-27,739.948486328125
2019-06-28,730.0680541992188
2019-07-01,708.6321411132812
2019-07-02,708.2454223632812
2019-07-03,701.8447875976562
2019-07-04,711.63916015625
2019-07-05,694.9715576171875
2019-07-08,680.5807495117188
2019-07-09,676.284912109375
2019-07-10,679.3348388671875
2019-07-11,693.1674194335938
2019-07-12,691.4920654296875
2019-07-15,682.9004516601562
2019-07-16,685.4348754882812
2019-07-17,687.496826171875
2019-07-18,680.7095947265625
2019-07-19,667.736328125
2019-07-22,656.6101684570312
2019-07-23,665.1588134765625
2019-07-24,663.1397705078125
2019-07-25,663.9559936523438
2019-07-26,669.0679931640625
2019-07-29,661.9368896484375
2019-07-30,675.125
2019-07-31,694.3701782226562
2019-08-01,684.4039306640625
2019-08-02,678.475830078125
2019-08-05,692.007568359375
2019-08-06,695.315185546875
2019-08-07,696.3461303710938
2019-08-08,706.0977172851562
2019-08-09,674.5665893554688
2019-08-13,675.2109375
2019-08-14,688.3560180664062
2019-08-16,693.1674194335938
2019-08-19,676.156005859375
2019-08-20,729.080078125
2019-08-21,730.4976806640625
2019-08-22,716.6222534179688
2019-08-23,727.06103515625
2019-08-26,721.6483154296875
2019-08-27,739.8624877929688
2019-08-28,734.87939453125
2019-08-29,736.09716796875
2019-08-30,735.2272338867188
2019-09-03,721.5274658203125
2019-09-04,727.7467041015625
2019-09-05,741.4900512695312
2019-09-06,736.5321655273438
2019-09-09,740.7073364257812
2019-09-11,740.9248046875
2019-09-12,731.0955810546875
2019-09-13,737.3150024414062
2019-09-16,731.8784790039062
2019-09-17,724.0064697265625
2019-09-18,727.8336181640625
2019-09-19,720.9185180664062
2019-09-20,776.5878295898438
2019-09-23,796.1156005859375
2019-09-24,790.2008056640625
2019-09-25,785.3731689453125
2019-09-26,809.1196899414062
2019-09-27,797.8554077148438
2019-09-30,793.02783203125
2019-10-01,785.0253295898438
2019-10-03,775.3265380859375
2019-10-04,763.7144165039062
2019-10-07,774.0219116210938
2019-10-09,793.7236938476562
2019-10-10,798.1163330078125
2019-10-11,796.8116455078125
2019-10-14,819.7317504882812
2019-10-15,825.5596313476562
2019-10-16,851.5241088867188
2019-10-17,847.9578247070312
2019-10-18,840.607666015625
2019-10-22,831.430908203125
2019-10-23,828.8214111328125
2019-10-24,824.1244506835938
2019-10-25,845.3047485351562
2019-10-27,855.177490234375
2019-10-29,857.264892578125
2019-10-30,873.7049560546875
2019-10-31,887.0133666992188
2019-11-01,877.7061157226562
2019-11-04,850.4368286132812
2019-11-05,834.7798461914062
2019-11-06,848.9581909179688
2019-11-07,833.2141723632812
2019-11-08,843.3911743164062
2019-11-11,843.2172241210938
2019-11-13,872.8350219726562
2019-11-14,896.0160522460938
2019-11-15,870.83447265625
2019-11-18,894.71142578125
2019-11-19,908.8027954101562
2019-11-20,900.5827026367188
2019-11-21,906.5411376953125
2019-11-22,885.9261474609375
2019-11-25,900.669677734375
2019-11-26,892.8848266601562
2019-11-27,903.453125
2019-11-28,907.4108276367188
2019-11-29,907.8023071289062
2019-12-02,900.8870849609375
2019-12-03,893.2327270507812
2019-12-04,893.798095703125
2019-12-05,885.0997314453125
2019-12-06,887.9700927734375
2019-12-09,903.757568359375
2019-12-10,891.79736328125
2019-12-11,893.928466796875
2019-12-12,904.801513671875
2019-12-13,908.541748046875
2019-12-16,904.9755249023438
2019-12-17,932.2447509765625
2019-12-18,931.6358032226562
2019-12-19,926.7647094726562
2019-12-20,926.851806640625
2019-12-23,913.6738891601562
2019-12-24,912.5429077148438
2019-12-26,908.628662109375
2019-12-27,909.8900146484375
2019-12-30,917.8054809570312
2019-12-31,926.5472412109375
2020-01-01,927.3302001953125
2020-01-02,925.3729858398438
2020-01-03,922.1546630859375
2020-01-06,912.9345703125
2020-01-07,905.2797241210938
2020-01-08,899.364990234375
2020-01-09,894.9723510742188
2020-01-10,874.7051391601562
2020-01-13,874.226806640625
2020-01-14,882.2726440429688
2020-01-15,957.6874389648438
2020-01-16,979.1288452148438
2020-01-17,988.9577026367188
2020-01-20,987.0009155273438
2020-01-21,997.0911254882812
2020-01-22,992.1763916015625
2020-01-23,1026.1866455078125
2020-01-24,1027.75244140625
2020-01-27,1031.40576171875
2020-01-28,1068.8524169921875
2020-01-29,1066.8079833984375
2020-01-30,1075.89794921875
2020-01-31,1020.7940673828125
2020-02-03,1013.4002075195312
2020-02-04,1043.6705322265625
2020-02-05,1036.53759765625
2020-02-06,1035.885498046875
2020-02-07,1042.4962158203125
2020-02-10,1039.84326171875
2020-02-11,1021.3155517578125
2020-02-12,1064.93798828125
2020-02-13,1036.059326171875
2020-02-14,1009.8339233398438
2020-02-17,986.56591796875
2020-02-18,989.8712158203125
2020-02-19,989.65380859375
2020-02-20,980.824951171875
2020-02-24,958.1223754882812
2020-02-25,956.426025390625
2020-02-26,935.3761596679688
2020-02-27,923.807373046875
2020-02-28,874.4442749023438
2020-03-02,870.2255249023438
2020-03-03,898.9736328125
2020-03-04,883.9689331054688
2020-03-05,890.753662109375
2020-03-06,877.10107421875
2020-03-09,845.5816040039062
2020-03-11,856.468505859375
2020-03-12,799.1803588867188
2020-03-13,824.5100708007812
2020-03-16,763.7100830078125
2020-03-17,770.8655395507812
2020-03-18,655.2357177734375
2020-03-19,656.4649658203125
2020-03-20,696.1056518554688
2020-03-23,614.1903076171875
2020-03-24,624.4625854492188
2020-03-25,652.9529418945312
2020-03-26,756.1595458984375
2020-03-27,715.1577758789062
2020-03-30,695.4911499023438
2020-03-31,718.58203125
2020-04-01,715.4651489257812
2020-04-03,723.8937377929688
2020-04-07,754.623046875
2020-04-08,781.9280395507812
2020-04-09,788.8201904296875
2020-04-13,833.7728271484375
2020-04-15,826.1343994140625
2020-04-16,824.8173828125
2020-04-17,831.6655883789062
2020-04-20,842.72802734375
2020-04-21,833.68505859375
2020-04-22,818.8032836914062
2020-04-23,801.0680541992188
2020-04-24,801.638671875
2020-04-27,812.5695190429688
2020-04-28,842.2891845703125
2020-04-29,830.7437744140625
2020-04-30,854.0541381835938
2020-05-04,826.7489013671875
2020-05-05,797.7755737304688
2020-05-06,785.1327514648438
2020-05-07,766.16845703125
2020-05-08,754.5791015625
