Date,TRENT.NS
2015-12-21,160.94532775878906
2015-12-22,156.30043029785156
2015-12-23,164.75502014160156
2015-12-24,164.92599487304688
2015-12-28,167.10435485839844
2015-12-29,171.00193786621094
2015-12-30,171.75900268554688
2015-12-31,170.96287536621094
2016-01-01,171.25103759765625
2016-01-04,166.86990356445312
2016-01-05,164.27635192871094
2016-01-06,161.47767639160156
2016-01-07,158.86949157714844
2016-01-08,167.19712829589844
2016-01-11,166.43521118164062
2016-01-12,163.16763305664062
2016-01-13,162.56687927246094
2016-01-14,159.78286743164062
2016-01-15,158.7376251220703
2016-01-18,155.63616943359375
2016-01-19,158.8255615234375
2016-01-20,156.00735473632812
2016-01-21,157.50682067871094
2016-01-22,158.20037841796875
2016-01-25,154.40536499023438
2016-01-27,152.73492431640625
2016-01-28,151.81668090820312
2016-01-29,152.17813110351562
2016-02-01,151.45034790039062
2016-02-02,149.13523864746094
2016-02-03,144.88107299804688
2016-02-04,144.59776306152344
2016-02-05,144.23634338378906
2016-02-08,145.66253662109375
2016-02-09,143.68441772460938
2016-02-10,143.9432830810547
2016-02-11,139.3423614501953
2016-02-12,138.8099822998047
2016-02-15,141.8040008544922
2016-02-16,136.99301147460938
2016-02-17,138.42410278320312
2016-02-18,139.67446899414062
2016-02-19,141.1837158203125
2016-02-22,139.38140869140625
2016-02-23,143.42068481445312
2016-02-24,141.95541381835938
2016-02-25,141.51580810546875
2016-02-26,140.6610870361328
2016-02-29,139.7233123779297
2016-03-01,146.5368194580078
2016-03-02,142.9761962890625
2016-03-03,150.55654907226562
2016-03-04,147.42088317871094
2016-03-08,141.8040008544922
2016-03-09,141.0274200439453
2016-03-10,141.43280029296875
2016-03-11,140.5243377685547
2016-03-14,140.28009033203125
2016-03-15,138.24827575683594
2016-03-16,141.51095581054688
2016-03-17,143.4522705078125
2016-03-18,148.3965606689453
2016-03-21,151.05543518066406
2016-03-22,155.5180206298828
2016-03-23,153.62094116210938
2016-03-28,152.7362518310547
2016-03-29,152.5298614501953
2016-03-30,152.87388610839844
2016-03-31,156.461669921875
2016-04-01,157.17921447753906
2016-04-04,157.26278686523438
2016-04-05,158.417724609375
2016-04-06,159.42529296875
2016-04-07,156.07833862304688
2016-04-08,155.47872924804688
2016-04-11,164.7725372314453
2016-04-12,166.73846435546875
2016-04-13,166.33050537109375
2016-04-18,163.17031860351562
2016-04-20,160.53111267089844
2016-04-21,158.50621032714844
2016-04-22,160.34432983398438
2016-04-25,160.2263946533203
2016-04-26,163.0572967529297
2016-04-27,161.68606567382812
2016-04-28,163.51434326171875
2016-04-29,166.98419189453125
2016-05-02,167.20535278320312
2016-05-03,167.91799926757812
2016-05-04,167.66732788085938
2016-05-05,167.57395935058594
2016-05-06,167.5444793701172
2016-05-09,167.53958129882812
2016-05-10,168.13916015625
2016-05-11,167.1758575439453
2016-05-12,171.4173126220703
2016-05-13,176.55323791503906
2016-05-16,174.0074005126953
2016-05-17,174.036865234375
2016-05-18,173.05882263183594
2016-05-19,173.43238830566406
2016-05-20,172.98512268066406
2016-05-23,172.30686950683594
2016-05-24,173.26034545898438
2016-05-25,177.84584045410156
2016-05-26,173.61422729492188
2016-05-27,175.97824096679688
2016-05-30,171.16664123535156
2016-05-31,160.66871643066406
2016-06-01,166.2076416015625
2016-06-02,167.166015625
2016-06-03,165.3672332763672
2016-06-06,166.0454864501953
2016-06-07,167.5444793701172
2016-06-08,166.2371368408203
2016-06-09,166.84657287597656
2016-06-10,165.93736267089844
2016-06-13,166.4779815673828
2016-06-14,167.2495880126953
2016-06-15,165.8390350341797
2016-06-16,166.71878051757812
2016-06-17,165.6424560546875
2016-06-20,166.5516815185547
2016-06-21,166.96945190429688
2016-06-22,165.0821533203125
2016-06-23,165.3131561279297
2016-06-24,165.30335998535156
2016-06-27,165.28858947753906
2016-06-28,173.83535766601562
2016-06-29,176.23870849609375
2016-06-30,178.55352783203125
2016-07-01,177.27569580078125
2016-07-04,176.13058471679688
2016-07-05,174.8035888671875
2016-07-07,173.97789001464844
2016-07-08,174.43496704101562
2016-07-11,174.3367156982422
2016-07-12,174.51852416992188
2016-07-13,173.9336700439453
2016-07-14,173.5257568359375
2016-07-15,172.0660400390625
2016-07-18,172.14959716796875
2016-07-19,173.64862060546875
2016-07-20,172.18402099609375
2016-07-21,172.59194946289062
2016-07-22,175.7521514892578
2016-07-25,173.82061767578125
2016-07-26,173.39793395996094
2016-07-27,174.783935546875
2016-07-28,176.82357788085938
2016-07-29,179.98866271972656
2016-08-01,182.57383728027344
2016-08-02,181.89068603515625
2016-08-03,181.90542602539062
2016-08-04,181.92507934570312
2016-08-05,181.95950317382812
2016-08-08,184.03353881835938
2016-08-09,182.0823516845703
2016-08-10,181.89559936523438
2016-08-11,185.1688232421875
2016-08-12,186.54005432128906
2016-08-16,186.64817810058594
2016-08-17,188.73207092285156
2016-08-18,188.7369384765625
2016-08-19,188.47154235839844
2016-08-22,189.35128784179688
2016-08-23,189.3611602783203
2016-08-24,191.29261779785156
2016-08-25,197.1314239501953
2016-08-26,203.9874725341797
2016-08-29,206.19422912597656
2016-08-30,211.27117919921875
2016-08-31,213.86618041992188
2016-09-01,215.87142944335938
2016-09-02,220.8500213623047
2016-09-06,235.72703552246094
2016-09-07,231.6134033203125
2016-09-08,230.15370178222656
2016-09-09,230.48300170898438
2016-09-12,237.3341827392578
2016-09-14,235.7123260498047
2016-09-15,226.86575317382812
2016-09-16,221.8526611328125
2016-09-19,220.5748291015625
2016-09-20,215.70921325683594
2016-09-21,211.1384735107422
2016-09-22,208.87767028808594
2016-09-23,208.4353485107422
2016-09-26,208.53363037109375
2016-09-27,206.56768798828125
2016-09-28,206.0762481689453
2016-09-29,205.53564453125
2016-09-30,209.8114776611328
2016-10-03,219.2478485107422
2016-10-04,218.7563934326172
2016-10-05,215.5126190185547
2016-10-06,213.15353393554688
2016-10-07,211.67910766601562
2016-10-10,210.45042419433594
2016-10-13,210.8435821533203
2016-10-14,206.76434326171875
2016-10-17,204.99501037597656
2016-10-18,208.48451232910156
2016-10-19,205.92881774902344
2016-10-20,204.89671325683594
2016-10-21,201.9478302001953
2016-10-24,199.63790893554688
2016-10-25,200.3751220703125
2016-10-26,195.70611572265625
2016-10-27,194.42825317382812
2016-10-28,196.0009765625
2016-11-01,203.81546020507812
2016-11-02,197.27879333496094
2016-11-03,198.60580444335938
2016-11-04,192.46234130859375
2016-11-07,191.9708709716797
2016-11-08,198.3109588623047
2016-11-09,195.26376342773438
2016-11-10,196.05014038085938
2016-11-11,188.57968139648438
2016-11-15,188.2847900390625
2016-11-16,190.05410766601562
2016-11-17,185.974853515625
2016-11-18,183.27171325683594
2016-11-21,179.43820190429688
2016-11-22,181.20751953125
2016-11-23,179.8805389404297
2016-11-24,178.89759826660156
2016-11-25,178.55352783203125
2016-11-28,178.35696411132812
2016-11-29,178.8484344482422
2016-11-30,177.1774444580078
2016-12-01,175.65383911132812
2016-12-02,174.8674774169922
2016-12-05,196.09927368164062
2016-12-06,194.96890258789062
2016-12-07,194.82144165039062
2016-12-08,200.22769165039062
2016-12-09,199.29388427734375
2016-12-12,196.39419555664062
2016-12-13,198.80242919921875
2016-12-14,194.37908935546875
2016-12-15,194.23167419433594
2016-12-16,195.16546630859375
2016-12-19,196.2958526611328
2016-12-20,192.90469360351562
2016-12-21,192.70809936523438
2016-12-22,189.808349609375
2016-12-23,192.8063507080078
2016-12-26,192.65896606445312
2016-12-27,196.54159545898438
2016-12-28,197.9668731689453
2016-12-29,197.1314239501953
2016-12-30,196.98391723632812
2017-01-02,198.36007690429688
2017-01-03,197.57374572753906
2017-01-04,196.4924774169922
2017-01-05,196.93479919433594
2017-01-06,196.5907440185547
2017-01-09,197.03306579589844
2017-01-10,195.4603729248047
2017-01-11,195.65695190429688
2017-01-12,193.5927734375
2017-01-13,210.35211181640625
2017-01-16,209.41830444335938
2017-01-17,207.99302673339844
2017-01-18,208.38619995117188
2017-01-19,207.1083526611328
2017-01-20,203.22569274902344
2017-01-23,206.4694366455078
2017-01-24,241.7083282470703
2017-01-25,249.7685546875
2017-01-27,239.79156494140625
2017-01-30,238.26797485351562
2017-01-31,234.6802215576172
2017-02-01,235.26998901367188
2017-02-02,247.21287536621094
2017-02-03,246.81971740722656
2017-02-06,240.82366943359375
2017-02-07,253.01231384277344
2017-02-08,257.1407165527344
2017-02-09,252.56997680664062
2017-02-10,245.88589477539062
2017-02-13,247.55691528320312
2017-02-14,245.93504333496094
2017-02-15,243.57595825195312
2017-02-16,242.78956604003906
2017-02-17,241.90493774414062
2017-02-20,249.5228271484375
2017-02-21,245.59100341796875
2017-02-22,244.60804748535156
2017-02-23,242.44552612304688
2017-02-27,242.44552612304688
2017-02-28,240.4304962158203
2017-03-01,241.90493774414062
2017-03-02,234.09042358398438
2017-03-03,237.62905883789062
2017-03-06,238.07139587402344
2017-03-07,242.6912841796875
2017-03-08,238.26797485351562
2017-03-09,236.84271240234375
2017-03-10,235.61402893066406
2017-03-14,238.95606994628906
2017-03-15,237.18675231933594
2017-03-16,239.30010986328125
2017-03-17,244.06744384765625
2017-03-20,247.6551971435547
2017-03-21,243.3793487548828
2017-03-22,240.08645629882812
2017-03-23,238.75949096679688
2017-03-24,236.99017333984375
2017-03-27,236.1546630859375
2017-03-28,242.10153198242188
2017-03-29,244.7554931640625
2017-03-30,251.78359985351562
2017-03-31,262.1537780761719
2017-04-03,267.26513671875
2017-04-05,267.06854248046875
2017-04-06,264.31634521484375
2017-04-07,263.1859130859375
2017-04-10,266.4787902832031
2017-04-11,264.75860595703125
2017-04-12,260.8268127441406
2017-04-13,264.85687255859375
2017-04-17,260.43365478515625
2017-04-18,258.46771240234375
2017-04-19,259.1557312011719
2017-04-20,257.3864440917969
2017-04-21,259.30316162109375
2017-04-24,255.17481994628906
2017-04-25,253.40548706054688
2017-04-26,252.86485290527344
2017-04-27,250.11260986328125
2017-04-28,247.1145782470703
2017-05-02,245.49270629882812
2017-05-03,247.3603057861328
2017-05-04,249.62112426757812
2017-05-05,253.110595703125
2017-05-08,251.19381713867188
2017-05-09,250.84979248046875
2017-05-10,249.81768798828125
2017-05-11,252.7174072265625
2017-05-12,249.4245147705078
2017-05-15,248.49072265625
2017-05-16,246.62307739257812
2017-05-17,246.22991943359375
2017-05-18,243.3793487548828
2017-05-19,239.74241638183594
2017-05-22,243.67422485351562
2017-05-23,241.31515502929688
2017-05-24,235.26998901367188
2017-05-25,238.8577880859375
2017-05-26,243.0353240966797
2017-05-29,243.42849731445312
2017-05-30,239.59498596191406
2017-05-31,239.9881591796875
2017-06-01,240.03729248046875
2017-06-02,243.67422485351562
2017-06-05,247.55691528320312
2017-06-06,245.49270629882812
2017-06-07,247.21287536621094
2017-06-08,243.87081909179688
2017-06-09,245.49270629882812
2017-06-12,249.86685180664062
2017-06-13,251.04640197753906
2017-06-14,249.4736785888672
2017-06-15,246.13165283203125
2017-06-16,243.42849731445312
2017-06-19,241.90493774414062
2017-06-20,242.54385375976562
2017-06-21,239.15264892578125
2017-06-22,240.2830352783203
2017-06-23,238.0222625732422
2017-06-27,231.87881469726562
2017-06-28,230.89585876464844
2017-06-29,232.81260681152344
2017-06-30,232.96006774902344
2017-07-03,235.90890502929688
2017-07-04,232.7143096923828
2017-07-05,232.7143096923828
2017-07-06,240.62710571289062
2017-07-07,244.1656951904297
2017-07-10,243.0353240966797
2017-07-11,238.7103271484375
2017-07-12,239.88986206054688
2017-07-13,244.46060180664062
2017-07-14,257.7304992675781
2017-07-17,255.07652282714844
2017-07-18,249.3262176513672
2017-07-19,252.08938598632812
2017-07-20,256.97430419921875
2017-07-21,255.1486358642578
2017-07-24,257.8624267578125
2017-07-25,256.97430419921875
2017-07-26,251.99070739746094
2017-07-27,256.53021240234375
2017-07-28,255.8394317626953
2017-07-31,264.2768859863281
2017-08-01,269.1124267578125
2017-08-02,272.4677429199219
2017-08-03,274.29339599609375
2017-08-04,275.5762634277344
2017-08-07,278.0433654785156
2017-08-08,273.5532531738281
2017-08-09,270.5433654785156
2017-08-10,263.7834777832031
2017-08-11,262.7966613769531
2017-08-14,273.2078857421875
2017-08-16,268.7176818847656
2017-08-17,268.322998046875
2017-08-18,262.89532470703125
2017-08-21,266.1025695800781
2017-08-22,276.4150695800781
2017-08-23,282.9776306152344
2017-08-24,286.57958984375
2017-08-28,294.0302734375
2017-08-29,292.25390625
2017-08-30,295.8066101074219
2017-08-31,293.98095703125
2017-09-01,290.87237548828125
2017-09-04,284.0137939453125
2017-09-05,295.1651611328125
2017-09-06,286.5302429199219
2017-09-07,286.23419189453125
2017-09-08,286.4315185546875
2017-09-11,290.0829162597656
2017-09-12,296.8921203613281
2017-09-13,288.849365234375
2017-09-14,290.57635498046875
2017-09-15,286.18487548828125
2017-09-18,286.8263244628906
2017-09-19,306.90863037109375
2017-09-20,296.0533142089844
2017-09-21,299.70458984375
2017-09-22,293.3395080566406
2017-09-25,281.398681640625
2017-09-26,288.4052429199219
2017-09-27,286.18487548828125
2017-09-28,287.2703857421875
2017-09-29,291.7112121582031
2017-10-03,291.5631408691406
2017-10-04,291.5138244628906
2017-10-05,292.7967224121094
2017-10-06,309.2276916503906
2017-10-09,307.10601806640625
2017-10-10,307.69805908203125
2017-10-11,300.1980895996094
2017-10-12,304.58953857421875
2017-10-13,311.1520080566406
2017-10-16,319.14544677734375
2017-10-17,309.86907958984375
2017-10-18,311.8921203613281
2017-10-19,311.5960998535156
2017-10-23,308.4875793457031
2017-10-24,308.5862731933594
2017-10-25,301.6783752441406
2017-10-26,293.19146728515625
2017-10-27,288.7012939453125
2017-10-30,296.20135498046875
2017-10-31,291.76055908203125
2017-11-01,294.12890625
2017-11-02,293.4382019042969
2017-11-03,294.81976318359375
2017-11-06,295.36248779296875
2017-11-07,290.82305908203125
2017-11-08,304.9842224121094
2017-11-09,305.8724060058594
2017-11-10,307.3526916503906
2017-11-13,301.1355285644531
2017-11-14,301.8756408691406
2017-11-15,301.1355285644531
2017-11-16,311.44805908203125
2017-11-17,314.45794677734375
2017-11-20,309.57305908203125
2017-11-21,331.826416015625
2017-11-22,335.62579345703125
2017-11-23,340.7079772949219
2017-11-24,338.6356201171875
2017-11-27,346.18499755859375
2017-11-28,346.62908935546875
2017-11-29,334.3922119140625
2017-11-30,337.9448547363281
2017-12-01,324.0303039550781
2017-12-04,323.04345703125
2017-12-05,329.4579772949219
2017-12-06,329.8526916503906
2017-12-07,333.1092834472656
2017-12-08,331.1849365234375
2017-12-11,326.6947937011719
2017-12-12,323.3395690917969
2017-12-13,322.6980895996094
2017-12-14,322.59942626953125
2017-12-15,325.4119567871094
2017-12-18,322.10595703125
2017-12-19,322.0566711425781
2017-12-20,322.2540283203125
2017-12-21,325.46124267578125
2017-12-22,328.3724365234375
2017-12-26,324.9678039550781
2017-12-27,324.17840576171875
2017-12-28,324.8198547363281
2017-12-29,332.7145690917969
2018-01-01,327.1388854980469
2018-01-02,322.7967529296875
2018-01-03,324.17840576171875
2018-01-04,328.0270690917969
2018-01-05,345.64227294921875
2018-01-08,339.67181396484375
2018-01-09,335.4284362792969
2018-01-10,341.54681396484375
2018-01-11,344.5567321777344
2018-01-12,344.75408935546875
2018-01-15,344.2606506347656
2018-01-16,336.31658935546875
2018-01-17,332.66522216796875
2018-01-18,326.7934875488281
2018-01-19,326.5961608886719
2018-01-22,322.402099609375
2018-01-23,322.402099609375
2018-01-24,321.95794677734375
2018-01-25,319.9842529296875
2018-01-29,320.23095703125
2018-01-30,310.9052734375
2018-01-31,313.8658447265625
2018-02-01,311.6454162597656
2018-02-02,310.46124267578125
2018-02-05,301.2342224121094
2018-02-06,306.16845703125
2018-02-07,300.8888244628906
2018-02-08,311.6947937011719
2018-02-09,311.8921203613281
2018-02-12,318.8987121582031
2018-02-14,311.8921203613281
2018-02-15,314.16192626953125
2018-02-16,315.6914978027344
2018-02-19,317.41845703125
2018-02-20,314.45794677734375
2018-02-21,311.5960998535156
2018-02-22,313.3724365234375
2018-02-23,308.88226318359375
2018-02-26,306.56317138671875
2018-02-27,310.46124267578125
2018-02-28,311.8921203613281
2018-03-01,310.85595703125
2018-03-05,312.2375793457031
2018-03-06,311.20135498046875
2018-03-07,306.16845703125
2018-03-08,328.6684875488281
2018-03-09,328.5698547363281
2018-03-12,329.2606201171875
2018-03-13,345.0501403808594
2018-03-14,340.5106201171875
2018-03-15,345.7409362792969
2018-03-16,346.2836608886719
2018-03-19,343.0764465332031
2018-03-20,342.2869567871094
2018-03-21,337.15533447265625
2018-03-22,335.3296813964844
2018-03-23,337.2541198730469
2018-03-26,344.013916015625
2018-03-27,339.8691711425781
2018-03-28,340.5106201171875
2018-04-02,339.4744567871094
2018-04-03,341.74420166015625
2018-04-04,339.9184875488281
2018-04-05,341.3988037109375
2018-04-06,362.4678955078125
2018-04-09,362.5666198730469
2018-04-10,348.45477294921875
2018-04-11,345.54351806640625
2018-04-12,345.5928955078125
2018-04-13,345.83966064453125
2018-04-16,345.4941711425781
2018-04-17,349.1455078125
2018-04-18,341.102783203125
2018-04-19,337.8461608886719
2018-04-20,341.4974365234375
2018-04-23,345.69158935546875
2018-04-24,345.88897705078125
2018-04-25,346.4810485839844
2018-04-26,345.69158935546875
2018-04-27,346.2343444824219
2018-04-30,347.1224670410156
2018-05-02,345.5928955078125
2018-05-03,336.51397705078125
2018-05-04,334.4415283203125
2018-05-07,337.2046813964844
2018-05-08,332.56658935546875
2018-05-09,333.80010986328125
2018-05-10,328.7178039550781
2018-05-11,331.28369140625
2018-05-14,331.826416015625
2018-05-15,332.7145690917969
2018-05-16,337.402099609375
2018-05-17,332.0730895996094
2018-05-18,327.9284362792969
2018-05-21,329.6553649902344
2018-05-22,325.0172119140625
2018-05-23,322.7474060058594
2018-05-24,322.500732421875
2018-05-25,326.6947937011719
2018-05-28,328.7178039550781
2018-05-29,328.2737731933594
2018-05-30,324.52374267578125
2018-05-31,325.313232421875
2018-06-01,323.5368957519531
2018-06-04,317.86260986328125
2018-06-05,325.60931396484375
2018-06-06,323.4382629394531
2018-06-07,317.714599609375
2018-06-08,314.2605895996094
2018-06-11,313.6684875488281
2018-06-12,307.7967529296875
2018-06-13,320.8231506347656
2018-06-14,320.8724365234375
2018-06-15,319.63885498046875
2018-06-18,318.0599365234375
2018-06-19,314.21124267578125
2018-06-20,313.6684875488281
2018-06-21,313.96453857421875
2018-06-22,313.125732421875
2018-06-25,309.1289978027344
2018-06-26,309.326416015625
2018-06-27,306.46453857421875
2018-06-28,296.20135498046875
2018-06-29,298.2737121582031
2018-07-02,308.6355895996094
2018-07-03,305.5763244628906
2018-07-04,308.2901611328125
2018-07-05,305.8724060058594
2018-07-06,306.0204772949219
2018-07-09,316.6290283203125
2018-07-10,336.11920166015625
2018-07-11,346.0369567871094
2018-07-12,337.402099609375
2018-07-13,335.1816101074219
2018-07-16,330.938232421875
2018-07-17,326.3987731933594
2018-07-18,321.0698547363281
2018-07-19,324.375732421875
2018-07-20,321.3658447265625
2018-07-23,322.8460998535156
2018-07-24,333.5533752441406
2018-07-25,344.60601806640625
2018-07-26,340.4613037109375
2018-07-27,347.63983154296875
2018-07-30,346.7982482910156
2018-07-31,345.362548828125
2018-08-01,361.7494201660156
2018-08-02,352.3430480957031
2018-08-03,348.9765930175781
2018-08-06,352.9866638183594
2018-08-07,357.04620361328125
2018-08-08,356.2046203613281
2018-08-09,361.8484802246094
2018-08-10,351.9964904785156
2018-08-13,358.2344055175781
2018-08-14,355.4125671386719
2018-08-16,364.3732604980469
2018-08-17,366.25457763671875
2018-08-20,361.40289306640625
2018-08-21,368.53192138671875
2018-08-23,362.3435363769531
2018-08-24,365.5119323730469
2018-08-27,369.4725646972656
2018-08-28,373.4331359863281
2018-08-29,365.8585205078125
2018-08-30,364.9674072265625
2018-08-31,365.80902099609375
2018-09-03,356.650146484375
2018-09-04,356.3531494140625
2018-09-05,355.01641845703125
2018-09-06,353.23419189453125
2018-09-07,359.175048828125
2018-09-10,355.56103515625
2018-09-11,356.30364990234375
2018-09-12,355.8580322265625
2018-09-14,355.56103515625
2018-09-17,356.6006774902344
2018-09-18,350.6103515625
2018-09-19,350.7093200683594
2018-09-21,349.4715881347656
2018-09-24,352.8876037597656
2018-09-25,343.6792907714844
2018-09-26,342.0950622558594
2018-09-27,340.7583923339844
2018-09-28,329.9657897949219
2018-10-01,333.6788635253906
2018-10-03,334.71844482421875
2018-10-04,344.1248474121094
2018-10-05,338.8770751953125
2018-10-08,328.28253173828125
2018-10-09,319.7177734375
2018-10-10,325.6586608886719
2018-10-11,321.50006103515625
2018-10-12,326.6487731933594
2018-10-15,316.54931640625
2018-10-16,334.5699157714844
2018-10-17,330.65887451171875
2018-10-19,327.0943298339844
2018-10-22,324.3714904785156
2018-10-23,319.8167724609375
2018-10-24,319.272216796875
2018-10-25,316.79693603515625
2018-10-26,319.7177734375
2018-10-29,322.9852600097656
2018-10-30,320.8564453125
2018-10-31,318.5295715332031
2018-11-01,321.4010009765625
2018-11-02,324.1733703613281
2018-11-05,318.9256591796875
2018-11-06,321.8961181640625
2018-11-07,327.1438293457031
2018-11-09,324.5694274902344
2018-11-12,321.50006103515625
2018-11-13,324.1733703613281
2018-11-14,328.92608642578125
2018-11-15,329.3716735839844
2018-11-16,328.7280578613281
2018-11-19,328.6785888671875
2018-11-20,323.331787109375
2018-11-21,320.7574157714844
2018-11-22,318.3315734863281
2018-11-26,329.7182312011719
2018-11-27,331.50048828125
2018-11-28,334.9659423828125
2018-11-29,338.23345947265625
2018-11-30,331.74798583984375
2018-12-03,325.31207275390625
2018-12-04,329.1241455078125
2018-12-05,328.7280578613281
2018-12-06,321.10394287109375
2018-12-07,321.2029724121094
2018-12-10,317.0938720703125
2018-12-11,331.50048828125
2018-12-12,336.5502624511719
2018-12-13,346.3526306152344
2018-12-14,346.3031311035156
2018-12-17,349.5705871582031
2018-12-18,345.2635192871094
2018-12-19,344.96649169921875
2018-12-20,345.7585754394531
2018-12-21,349.22412109375
2018-12-24,343.97625732421875
2018-12-26,342.14453125
2018-12-27,342.14453125
2018-12-28,357.8383483886719
2018-12-31,358.7294616699219
2019-01-01,358.3829040527344
2019-01-02,351.5509338378906
2019-01-03,346.649658203125
2019-01-04,346.0061340332031
2019-01-07,347.54083251953125
2019-01-08,351.50140380859375
2019-01-09,346.7487487792969
2019-01-10,350.6103515625
2019-01-11,352.04595947265625
2019-01-14,354.3233642578125
2019-01-15,353.3331604003906
2019-01-16,350.3132019042969
2019-01-17,351.7984313964844
2019-01-18,355.4620056152344
2019-01-21,362.3435363769531
2019-01-22,361.69989013671875
2019-01-23,355.4620056152344
2019-01-24,352.7391052246094
2019-01-25,345.362548828125
2019-01-28,343.7782897949219
2019-01-29,339.2236328125
2019-01-30,349.4715881347656
2019-01-31,350.560791015625
2019-02-01,348.9270324707031
2019-02-04,348.58050537109375
2019-02-05,356.2046203613281
2019-02-06,353.9767761230469
2019-02-07,350.7588195800781
2019-02-08,345.4120178222656
2019-02-11,339.27313232421875
2019-02-12,337.3423767089844
2019-02-14,339.02557373046875
2019-02-15,329.81719970703125
2019-02-18,319.02471923828125
2019-02-19,327.9854736328125
2019-02-20,327.78741455078125
2019-02-21,327.7379150390625
2019-02-22,325.2626037597656
2019-02-25,323.62884521484375
2019-02-26,320.21282958984375
2019-02-27,326.89630126953125
2019-02-28,321.74755859375
2019-03-01,333.1837158203125
2019-03-05,341.9960021972656
2019-03-06,336.1541748046875
2019-03-07,330.1637878417969
2019-03-08,331.6985168457031
2019-03-11,336.6987609863281
2019-03-12,356.25408935546875
2019-03-13,364.2742614746094
2019-03-14,372.6904602050781
2019-03-15,384.17620849609375
2019-03-18,371.65087890625
2019-03-19,371.0072937011719
2019-03-20,366.1060485839844
2019-03-22,359.373046875
2019-03-25,356.84820556640625
2019-03-26,371.106201171875
2019-03-27,371.79937744140625
2019-03-28,363.8782043457031
2019-04-01,354.1252746582031
2019-04-02,360.3136901855469
2019-04-03,353.87774658203125
2019-04-04,345.114990234375
2019-04-05,349.3230895996094
2019-04-08,340.4117736816406
2019-04-09,342.837646484375
2019-04-10,343.7782897949219
2019-04-11,349.9172058105469
2019-04-12,349.86767578125
2019-04-15,348.6794738769531
2019-04-16,353.4322204589844
2019-04-18,356.2046203613281
2019-04-22,356.7491760253906
2019-04-23,351.9469909667969
2019-04-24,351.6004638671875
2019-04-25,353.9767761230469
2019-04-26,351.6499328613281
2019-04-30,352.19451904296875
2019-05-02,362.2939758300781
2019-05-03,380.4631042480469
2019-05-06,371.99737548828125
2019-05-07,366.5516357421875
2019-05-08,376.84912109375
2019-05-09,366.00701904296875
2019-05-10,366.7001037597656
2019-05-13,357.392822265625
2019-05-14,370.21514892578125
2019-05-15,356.9472351074219
2019-05-16,364.0267333984375
2019-05-17,362.9376220703125
2019-05-20,365.21490478515625
2019-05-21,369.4725646972656
2019-05-22,378.680908203125
2019-05-23,372.8390197753906
2019-05-24,372.0469055175781
2019-05-27,370.4626770019531
2019-05-28,371.0567626953125
2019-05-29,373.4331359863281
2019-05-30,379.5224609375
2019-05-31,388.2358093261719
2019-06-03,407.9396667480469
2019-06-04,407.98919677734375
2019-06-06,399.72149658203125
2019-06-07,399.5234680175781
2019-06-10,397.7411804199219
2019-06-11,398.63232421875
2019-06-12,397.24609375
2019-06-13,388.87939453125
2019-06-14,390.711181640625
2019-06-17,387.6911926269531
