Date,HUM
2016-05-18,158.40005493164062
2016-05-19,156.6412353515625
2016-05-20,157.8230743408203
2016-05-23,157.81375122070312
2016-05-24,158.92112731933594
2016-05-25,162.56893920898438
2016-05-26,162.1501922607422
2016-05-27,161.6756591796875
2016-05-31,160.5310516357422
2016-06-01,165.08145141601562
2016-06-02,174.349853515625
2016-06-03,173.27037048339844
2016-06-06,176.2295684814453
2016-06-07,175.317626953125
2016-06-08,174.9453582763672
2016-06-09,175.2710723876953
2016-06-10,173.79150390625
2016-06-13,171.86526489257812
2016-06-14,172.79580688476562
2016-06-15,172.66552734375
2016-06-16,174.05206298828125
2016-06-17,174.15440368652344
2016-06-20,176.7135009765625
2016-06-21,176.87171936035156
2016-06-22,174.6383056640625
2016-06-23,174.30331420898438
2016-06-24,170.19956970214844
2016-06-27,164.65342712402344
2016-06-28,170.52554321289062
2016-06-29,171.1780548095703
2016-06-30,167.66404724121094
2016-07-01,162.18331909179688
2016-07-05,165.1753387451172
2016-07-06,167.7572021484375
2016-07-07,151.68804931640625
2016-07-08,147.40972900390625
2016-07-11,143.54161071777344
2016-07-12,144.20338439941406
2016-07-13,150.3458709716797
2016-07-14,150.31787109375
2016-07-15,148.0995330810547
2016-07-18,148.79859924316406
2016-07-19,142.96372985839844
2016-07-20,147.6520538330078
2016-07-21,159.88113403320312
2016-07-22,164.0941619873047
2016-07-25,161.26055908203125
2016-07-26,162.14608764648438
2016-07-27,160.38442993164062
2016-07-28,160.51490783691406
2016-07-29,160.83180236816406
2016-08-01,159.55484008789062
2016-08-02,158.05422973632812
2016-08-03,161.6986541748047
2016-08-04,162.02493286132812
2016-08-05,166.80650329589844
2016-08-08,165.58547973632812
2016-08-09,165.10076904296875
2016-08-10,167.49623107910156
2016-08-11,167.85971069335938
2016-08-12,168.5774688720703
2016-08-15,167.43104553222656
2016-08-16,167.43104553222656
2016-08-17,166.73191833496094
2016-08-18,167.2911834716797
2016-08-19,165.9116973876953
2016-08-22,168.16737365722656
2016-08-23,167.6453857421875
2016-08-24,167.1327362060547
2016-08-25,165.24989318847656
2016-08-26,165.33384704589844
2016-08-29,164.9143829345703
2016-08-30,166.34974670410156
2016-08-31,166.57351684570312
2016-09-01,164.5415496826172
2016-09-02,165.2872314453125
2016-09-06,164.7745361328125
2016-09-07,164.19667053222656
2016-09-08,164.43902587890625
2016-09-09,164.51358032226562
2016-09-12,164.7745361328125
2016-09-13,163.85179138183594
2016-09-14,163.10617065429688
2016-09-15,162.9103546142578
2016-09-16,162.76126098632812
2016-09-19,162.72393798828125
2016-09-20,162.66806030273438
2016-09-21,163.90771484375
2016-09-22,164.03817749023438
2016-09-23,163.6281280517578
2016-09-26,163.40438842773438
2016-09-27,165.18467712402344
2016-09-28,164.588134765625
2016-09-29,163.8798065185547
2016-09-30,164.8770751953125
2016-10-03,164.63478088378906
2016-10-04,165.18467712402344
2016-10-05,165.72531127929688
2016-10-06,165.1940155029297
2016-10-07,165.6693572998047
2016-10-10,166.38705444335938
2016-10-11,165.74285888671875
2016-10-12,157.2563934326172
2016-10-13,158.22735595703125
2016-10-14,159.47842407226562
2016-10-17,158.61016845703125
2016-10-18,161.76576232910156
2016-10-19,162.35394287109375
2016-10-20,162.96075439453125
2016-10-21,164.20237731933594
2016-10-24,164.56654357910156
2016-10-25,163.2501983642578
2016-10-26,163.05409240722656
2016-10-27,162.62466430664062
2016-10-28,159.7024688720703
2016-10-31,160.14129638671875
2016-11-01,157.46182250976562
2016-11-02,157.02308654785156
2016-11-03,154.33424377441406
2016-11-04,156.30413818359375
2016-11-07,163.2968292236328
2016-11-08,167.1432647705078
2016-11-09,173.65054321289062
2016-11-10,180.07371520996094
2016-11-11,180.3630828857422
2016-11-14,185.6380615234375
2016-11-15,185.6193389892578
2016-11-16,187.15982055664062
2016-11-17,188.6442413330078
2016-11-18,186.8704071044922
2016-11-21,186.711669921875
2016-11-22,192.05186462402344
2016-11-23,194.1244659423828
2016-11-25,194.07781982421875
2016-11-28,194.1898651123047
2016-11-29,196.0570526123047
2016-11-30,198.52178955078125
2016-12-01,202.36825561523438
2016-12-02,199.44602966308594
2016-12-05,194.9647674560547
2016-12-06,190.73550415039062
2016-12-07,189.5218505859375
2016-12-08,192.97618103027344
2016-12-09,189.79257202148438
2016-12-12,189.45643615722656
2016-12-13,190.98756408691406
2016-12-14,191.61309814453125
2016-12-15,191.06228637695312
2016-12-16,191.9865264892578
2016-12-19,187.10374450683594
2016-12-20,186.95440673828125
2016-12-21,186.53427124023438
2016-12-22,189.45643615722656
2016-12-23,191.88389587402344
2016-12-27,192.378662109375
2016-12-28,191.01556396484375
2016-12-29,189.44715881347656
2016-12-30,190.4834747314453
2017-01-03,184.4897003173828
2017-01-04,184.6483917236328
2017-01-05,187.4025115966797
2017-01-06,188.33615112304688
2017-01-09,189.5124969482422
2017-01-10,187.87631225585938
2017-01-11,190.24171447753906
2017-01-12,191.89657592773438
2017-01-13,189.7182159423828
2017-01-17,190.76528930664062
2017-01-18,192.70065307617188
2017-01-19,192.5978240966797
2017-01-20,187.48367309570312
2017-01-23,191.68153381347656
2017-01-24,186.9320526123047
2017-01-25,188.61489868164062
2017-01-26,187.1096954345703
2017-01-27,188.54017639160156
2017-01-30,186.2963104248047
2017-01-31,185.58572387695312
2017-02-01,185.56704711914062
2017-02-02,186.41781616210938
2017-02-03,185.3426513671875
2017-02-06,183.68780517578125
2017-02-07,182.53782653808594
2017-02-08,186.6515655517578
2017-02-09,193.56077575683594
2017-02-10,192.06488037109375
2017-02-13,193.25225830078125
2017-02-14,192.5697479248047
2017-02-15,191.96202087402344
2017-02-16,195.15953063964844
2017-02-17,191.2888641357422
2017-02-21,191.9807586669922
2017-02-22,192.31727600097656
2017-02-23,191.6721649169922
2017-02-24,193.79452514648438
2017-02-27,195.16888427734375
2017-02-28,197.50624084472656
2017-03-01,200.0679473876953
2017-03-02,198.7403564453125
2017-03-03,200.0492401123047
2017-03-06,198.89927673339844
2017-03-07,203.77035522460938
2017-03-08,203.30284118652344
2017-03-09,203.62074279785156
2017-03-10,203.75160217285156
2017-03-13,204.9202880859375
2017-03-14,203.81704711914062
2017-03-15,204.82687377929688
2017-03-16,204.9857177734375
2017-03-17,204.6585235595703
2017-03-20,201.38619995117188
2017-03-21,199.6566162109375
2017-03-22,199.45091247558594
2017-03-23,196.25338745117188
2017-03-24,193.78514099121094
2017-03-27,190.24171447753906
2017-03-28,193.18679809570312
2017-03-29,192.99945068359375
2017-03-30,193.78628540039062
2017-03-31,193.10247802734375
2017-04-03,196.50289916992188
2017-04-04,197.7019500732422
2017-04-05,196.78392028808594
2017-04-06,199.1539764404297
2017-04-07,197.4209442138672
2017-04-10,199.13519287109375
2017-04-11,199.4349365234375
2017-04-12,199.51925659179688
2017-04-13,198.404541015625
2017-04-17,199.31317138671875
2017-04-18,198.3108367919922
2017-04-19,199.6316375732422
2017-04-20,200.69024658203125
2017-04-21,200.15626525878906
2017-04-24,200.24053955078125
2017-04-25,204.18431091308594
2017-04-26,205.47705078125
2017-04-27,204.84010314941406
2017-04-28,207.94068908691406
2017-05-01,209.24276733398438
2017-05-02,211.33172607421875
2017-05-03,209.85166931152344
2017-05-04,214.37620544433594
2017-05-05,215.22860717773438
2017-05-08,214.7508544921875
2017-05-09,216.00613403320312
2017-05-10,216.20285034179688
2017-05-11,216.13729858398438
2017-05-12,217.31761169433594
2017-05-15,216.49322509765625
2017-05-16,211.893798828125
2017-05-17,210.6947479248047
2017-05-18,214.33868408203125
2017-05-19,213.47689819335938
2017-05-22,215.7344207763672
2017-05-23,214.77896118164062
2017-05-24,216.96163940429688
2017-05-25,217.54241943359375
2017-05-26,217.5611572265625
2017-05-30,215.800048828125
2017-05-31,217.57052612304688
2017-06-01,220.13726806640625
2017-06-02,219.3971405029297
2017-06-05,218.03887939453125
2017-06-06,218.7320556640625
2017-06-07,218.96632385253906
2017-06-08,215.6969757080078
2017-06-09,215.16307067871094
2017-06-12,213.67359924316406
2017-06-13,217.28012084960938
2017-06-14,217.0552978515625
2017-06-15,217.71102905273438
2017-06-16,219.63137817382812
2017-06-19,220.59622192382812
2017-06-20,218.23558044433594
2017-06-21,221.2706756591797
2017-06-22,222.01072692871094
2017-06-23,223.3408660888672
2017-06-26,219.9029998779297
2017-06-27,222.07630920410156
2017-06-28,224.9757537841797
2017-06-29,224.5816650390625
2017-06-30,225.78271484375
2017-07-03,224.21572875976562
2017-07-05,227.37791442871094
2017-07-06,223.75592041015625
2017-07-07,223.54006958007812
2017-07-10,224.30020141601562
2017-07-11,224.30020141601562
2017-07-12,224.4690704345703
2017-07-13,223.380615234375
2017-07-14,224.34706115722656
2017-07-17,222.9114532470703
2017-07-18,220.5655517578125
2017-07-19,221.66343688964844
2017-07-20,221.2880859375
2017-07-21,221.37254333496094
2017-07-24,220.97845458984375
2017-07-25,220.42478942871094
2017-07-26,219.10177612304688
2017-07-27,218.25730895996094
2017-07-28,218.7076416015625
2017-07-31,216.94358825683594
2017-08-01,216.5401153564453
2017-08-02,226.2237548828125
2017-08-03,233.495849609375
2017-08-04,230.7653045654297
2017-08-07,234.22775268554688
2017-08-08,234.790771484375
2017-08-09,239.2384796142578
2017-08-10,236.15135192871094
2017-08-11,234.574951171875
2017-08-14,234.81895446777344
2017-08-15,231.60980224609375
2017-08-16,232.107177734375
2017-08-17,232.3886260986328
2017-08-18,232.0320587158203
2017-08-21,233.9838104248047
2017-08-22,237.6620635986328
2017-08-23,236.4515838623047
2017-08-24,236.32025146484375
2017-08-25,237.39935302734375
2017-08-28,239.34169006347656
2017-08-29,239.90472412109375
2017-08-30,238.56285095214844
2017-08-31,241.73443603515625
2017-09-01,242.7947540283203
2017-09-05,241.6687469482422
2017-09-06,241.04010009765625
2017-09-07,240.71163940429688
2017-09-08,240.7398223876953
2017-09-11,241.34976196289062
2017-09-12,239.36984252929688
2017-09-13,236.02940368652344
2017-09-14,235.19422912597656
2017-09-15,233.90875244140625
2017-09-18,233.12991333007812
2017-09-19,225.2384490966797
2017-09-20,224.90066528320312
2017-09-21,223.92486572265625
2017-09-22,224.34706115722656
2017-09-25,222.5830078125
2017-09-26,224.45968627929688
2017-09-27,224.140625
2017-09-28,228.16346740722656
2017-09-29,228.99063110351562
2017-10-02,230.27822875976562
2017-10-03,232.524658203125
2017-10-04,231.69752502441406
2017-10-05,230.61668395996094
2017-10-06,232.06405639648438
2017-10-09,225.96409606933594
2017-10-10,226.03932189941406
2017-10-11,225.93585205078125
2017-10-12,226.93218994140625
2017-10-13,223.44508361816406
2017-10-16,222.91876220703125
2017-10-17,225.98289489746094
2017-10-18,226.80999755859375
2017-10-19,228.10707092285156
2017-10-20,231.0395965576172
2017-10-23,231.34039306640625
2017-10-24,231.6787567138672
2017-10-25,233.4364013671875
2017-10-26,236.406494140625
2017-10-27,243.40887451171875
2017-10-30,240.29771423339844
2017-10-31,240.00633239746094
2017-11-01,240.12852478027344
2017-11-02,240.94625854492188
2017-11-03,241.26580810546875
2017-11-06,239.1885986328125
2017-11-07,240.9086456298828
2017-11-08,228.849609375
2017-11-09,232.5904998779297
2017-11-10,229.70492553710938
2017-11-13,226.4622344970703
2017-11-14,225.1651611328125
2017-11-15,219.2624969482422
2017-11-16,221.73446655273438
2017-11-17,219.43170166015625
2017-11-20,219.45046997070312
2017-11-21,222.21380615234375
2017-11-22,223.98089599609375
2017-11-24,226.05810546875
2017-11-27,228.9248046875
2017-11-28,229.54515075683594
2017-11-29,235.1000213623047
2017-11-30,245.18528747558594
2017-12-01,242.99526977539062
2017-12-04,237.12081909179688
2017-12-05,238.1171417236328
2017-12-06,235.25979614257812
2017-12-07,238.64349365234375
2017-12-08,241.07785034179688
2017-12-11,237.8257293701172
2017-12-12,239.33900451660156
2017-12-13,240.8428497314453
2017-12-14,235.55113220214844
2017-12-15,238.39910888671875
2017-12-18,231.57534790039062
2017-12-19,230.4287109375
2017-12-20,230.4287109375
2017-12-21,228.94358825683594
2017-12-22,230.27822875976562
2017-12-26,231.45314025878906
2017-12-27,233.23898315429688
2017-12-28,234.42518615722656
2017-12-29,233.54026794433594
2018-01-02,236.90110778808594
2018-01-03,236.56224060058594
2018-01-04,243.22752380371094
2018-01-05,248.84783935546875
2018-01-08,243.4063720703125
2018-01-09,247.67111206054688
2018-01-10,247.68991088867188
2018-01-11,249.6763153076172
2018-01-12,252.32171630859375
2018-01-16,254.3458709716797
2018-01-17,259.59893798828125
2018-01-18,263.0728454589844
2018-01-19,262.9410400390625
2018-01-22,265.3604431152344
2018-01-23,266.2925109863281
2018-01-24,269.5499267578125
2018-01-25,269.1639404296875
2018-01-26,271.40447998046875
2018-01-29,274.1723327636719
2018-01-30,265.7559509277344
2018-01-31,265.3228759765625
2018-02-01,263.3834533691406
2018-02-02,260.3050842285156
2018-02-05,251.45567321777344
2018-02-06,253.35736083984375
2018-02-07,249.38449096679688
2018-02-08,247.00265502929688
2018-02-09,249.77992248535156
2018-02-12,251.40850830078125
2018-02-13,252.3688507080078
2018-02-14,251.80397033691406
2018-02-15,251.78512573242188
2018-02-16,253.24447631835938
2018-02-20,251.672119140625
2018-02-21,250.77780151367188
2018-02-22,252.12396240234375
2018-02-23,255.30604553222656
2018-02-26,258.49749755859375
2018-02-27,260.700439453125
2018-02-28,255.8992156982422
2018-03-01,253.92213439941406
2018-03-02,253.99752807617188
2018-03-05,254.74122619628906
2018-03-06,257.1136474609375
2018-03-07,257.2830505371094
2018-03-08,253.73394775390625
2018-03-09,256.53948974609375
2018-03-12,252.5006103515625
2018-03-13,254.1670379638672
2018-03-14,254.65646362304688
2018-03-15,255.2118682861328
2018-03-16,256.7558898925781
2018-03-19,254.1670379638672
2018-03-20,257.5749206542969
2018-03-21,254.9483184814453
2018-03-22,250.1564483642578
2018-03-23,246.2777862548828
2018-03-26,252.39706420898438
2018-03-27,251.97340393066406
2018-03-28,252.3507537841797
2018-03-29,253.55795288085938
2018-04-02,264.75372314453125
2018-04-03,266.423095703125
2018-04-04,270.6863098144531
2018-04-05,270.96929931640625
2018-04-06,267.6115417480469
2018-04-09,268.8094482421875
2018-04-10,270.54473876953125
2018-04-11,266.2438659667969
2018-04-12,269.3376770019531
2018-04-13,271.28057861328125
2018-04-16,273.47821044921875
2018-04-17,279.4580078125
2018-04-18,281.3537292480469
2018-04-19,278.2412414550781
2018-04-20,277.4112243652344
2018-04-23,277.7696838378906
2018-04-24,277.2509765625
2018-04-25,280.49554443359375
2018-04-26,279.40142822265625
2018-04-27,280.02392578125
2018-04-30,277.4678955078125
2018-05-01,278.4205627441406
2018-05-02,271.3277282714844
2018-05-03,270.39385986328125
2018-05-04,271.06365966796875
2018-05-07,267.6492614746094
2018-05-08,262.9710388183594
2018-05-09,257.72686767578125
2018-05-10,265.885498046875
2018-05-11,268.5452880859375
2018-05-14,273.17633056640625
2018-05-15,273.9120788574219
2018-05-16,273.3555908203125
2018-05-17,274.3930358886719
2018-05-18,276.2322998046875
2018-05-21,277.9017028808594
2018-05-22,275.77960205078125
2018-05-23,275.3079833984375
2018-05-24,277.0057067871094
2018-05-25,277.684814453125
2018-05-29,275.7511901855469
2018-05-30,279.5428466796875
2018-05-31,274.4496154785156
2018-06-01,273.2235107421875
2018-06-04,277.43023681640625
2018-06-05,277.241455078125
2018-06-06,278.55255126953125
2018-06-07,279.5617370605469
2018-06-08,280.9670715332031
2018-06-11,284.3625793457031
2018-06-12,288.53155517578125
2018-06-13,289.0028991699219
2018-06-14,287.1355895996094
2018-06-15,289.51251220703125
2018-06-18,287.767578125
2018-06-19,282.7779846191406
2018-06-20,283.19305419921875
2018-06-21,281.7027587890625
2018-06-22,282.9383850097656
2018-06-25,282.79681396484375
2018-06-26,279.9296569824219
2018-06-27,281.81597900390625
2018-06-28,280.58770751953125
2018-06-29,281.1923522949219
2018-07-02,282.2978210449219
2018-07-03,284.2345275878906
2018-07-05,289.2513732910156
2018-07-06,291.953369140625
2018-07-09,295.77972412109375
2018-07-10,295.1750183105469
2018-07-11,298.4817810058594
2018-07-12,298.27392578125
2018-07-13,299.60601806640625
2018-07-16,298.24554443359375
2018-07-17,296.554443359375
2018-07-18,299.502197265625
2018-07-19,300.8152770996094
2018-07-20,300.2579345703125
2018-07-23,300.3051452636719
2018-07-24,297.5653381347656
2018-07-25,299.0864562988281
2018-07-26,301.4861145019531
2018-07-27,297.6976318359375
2018-07-30,295.71356201171875
2018-07-31,296.8283386230469
2018-08-01,300.5697021484375
2018-08-02,303.9331359863281
2018-08-03,306.2099914550781
2018-08-06,305.246337890625
2018-08-07,304.0180969238281
2018-08-08,306.31390380859375
2018-08-09,305.83221435546875
2018-08-10,307.08856201171875
2018-08-13,306.1722412109375
2018-08-14,311.1510925292969
2018-08-15,308.090087890625
2018-08-16,311.8502197265625
2018-08-17,306.6918029785156
2018-08-20,308.36407470703125
2018-08-21,307.9673156738281
2018-08-22,306.2760925292969
2018-08-23,310.877197265625
2018-08-24,313.13525390625
2018-08-27,314.0137023925781
2018-08-28,314.8357238769531
2018-08-29,316.0828552246094
2018-08-30,314.0137023925781
2018-08-31,314.8546447753906
2018-09-04,314.694091796875
2018-09-05,314.4956359863281
2018-09-06,315.4404602050781
2018-09-07,318.51092529296875
2018-09-10,310.5465393066406
2018-09-11,314.4956359863281
2018-09-12,313.25799560546875
2018-09-13,319.2667236328125
2018-09-14,318.61480712890625
2018-09-17,315.5916442871094
2018-09-18,317.4339294433594
2018-09-19,317.2543640136719
2018-09-20,319.01165771484375
2018-09-21,319.10626220703125
2018-09-24,321.7987365722656
2018-09-25,315.3836669921875
2018-09-26,314.52398681640625
2018-09-27,317.0502624511719
2018-09-28,320.3052062988281
2018-10-01,320.22003173828125
2018-10-02,318.28985595703125
2018-10-03,314.7320861816406
2018-10-04,313.3980712890625
2018-10-05,313.32232666015625
2018-10-08,315.706787109375
2018-10-09,317.1070861816406
2018-10-10,311.1082458496094
2018-10-11,302.6965637207031
2018-10-12,301.2205505371094
2018-10-15,299.95269775390625
2018-10-16,310.682373046875
2018-10-17,310.42694091796875
2018-10-18,314.4293518066406
2018-10-19,310.7108154296875
2018-10-22,309.0738830566406
2018-10-23,308.298095703125
2018-10-24,300.64337158203125
2018-10-25,304.2767333984375
2018-10-26,301.1258850097656
2018-10-29,300.5202941894531
2018-10-30,306.0933532714844
2018-10-31,303.1696472167969
2018-11-01,303.60491943359375
2018-11-02,305.6676025390625
2018-11-05,309.0360412597656
2018-11-06,313.9562072753906
2018-11-07,334.9334411621094
2018-11-08,321.317626953125
2018-11-09,320.71209716796875
2018-11-12,319.48199462890625
2018-11-13,316.09466552734375
2018-11-14,303.1696472167969
2018-11-15,300.8989562988281
2018-11-16,302.5262451171875
2018-11-19,293.69830322265625
2018-11-20,290.68939208984375
2018-11-21,288.6834716796875
2018-11-23,289.4593200683594
2018-11-26,296.6786804199219
2018-11-27,292.96966552734375
2018-11-28,311.2027893066406
2018-11-29,312.51800537109375
2018-11-30,311.74224853515625
2018-12-03,315.536376953125
2018-12-04,307.0111999511719
2018-12-06,299.2524719238281
2018-12-07,289.53497314453125
2018-12-10,290.7840270996094
2018-12-11,289.601318359375
2018-12-12,293.81182861328125
2018-12-13,295.6852722167969
2018-12-14,283.7916259765625
2018-12-17,286.90460205078125
2018-12-18,276.3072814941406
2018-12-19,268.0469970703125
2018-12-20,263.12677001953125
2018-12-21,259.8624267578125
2018-12-24,258.65130615234375
2018-12-26,267.40350341796875
2018-12-27,269.1257019042969
2018-12-28,267.5617370605469
2018-12-31,271.5427551269531
2019-01-02,266.9077453613281
2019-01-03,255.63758850097656
2019-01-04,262.19671630859375
2019-01-07,262.1588134765625
2019-01-08,260.59490966796875
2019-01-09,261.8460998535156
2019-01-10,260.68023681640625
2019-01-11,268.6896057128906
2019-01-14,267.37213134765625
2019-01-15,273.56170654296875
2019-01-16,278.00714111328125
2019-01-17,275.845947265625
2019-01-18,280.1492614746094
2019-01-22,283.2013854980469
2019-01-23,283.67529296875
2019-01-24,284.8601379394531
2019-01-25,285.0022277832031
2019-01-28,285.9027099609375
2019-01-29,285.1349182128906
2019-01-30,290.41461181640625
2019-01-31,292.87896728515625
2019-02-01,290.3291931152344
2019-02-04,290.00689697265625
2019-02-05,287.58990478515625
2019-02-06,286.0354309082031
2019-02-07,288.1207580566406
2019-02-08,283.3056640625
2019-02-11,278.4430847167969
2019-02-12,280.879150390625
2019-02-13,283.7416687011719
2019-02-14,285.83636474609375
2019-02-15,294.1206359863281
2019-02-19,289.4762268066406
2019-02-20,292.7747497558594
2019-02-21,291.5235595703125
2019-02-22,293.5329895019531
2019-02-25,288.9738464355469
2019-02-26,286.5852355957031
2019-02-27,272.95501708984375
2019-02-28,270.1778259277344
2019-03-01,275.845947265625
2019-03-04,263.1826477050781
2019-03-05,262.7749328613281
2019-03-06,257.9124755859375
2019-03-07,254.44326782226562
2019-03-08,254.28224182128906
2019-03-11,258.8603515625
2019-03-12,260.1399230957031
2019-03-13,268.2725830078125
2019-03-14,265.22998046875
2019-03-15,265.5333251953125
2019-03-18,267.4574279785156
2019-03-19,271.71319580078125
2019-03-20,260.9551086425781
2019-03-21,262.3294677734375
2019-03-22,258.38641357421875
2019-03-25,256.0736083984375
2019-03-26,249.20162963867188
2019-03-27,249.18272399902344
2019-03-28,249.43914794921875
2019-03-29,252.65916442871094
2019-04-01,254.87234497070312
2019-04-02,249.16372680664062
2019-04-03,250.5315399169922
2019-04-04,257.7597961425781
2019-04-05,262.61358642578125
2019-04-08,259.84002685546875
2019-04-09,260.8563537597656
2019-04-10,253.1340789794922
2019-04-11,247.6628875732422
2019-04-12,240.60557556152344
2019-04-15,241.26097106933594
2019-04-16,223.30886840820312
2019-04-17,221.20970153808594
2019-04-18,228.61854553222656
2019-04-22,230.43276977539062
2019-04-23,235.9893341064453
