Date,IDBI.NS
2015-08-21,63.50230026245117
2015-08-24,54.038475036621094
2015-08-25,53.09209060668945
2015-08-26,53.04477310180664
2015-08-27,55.600006103515625
2015-08-28,55.41073226928711
2015-08-31,57.63473129272461
2015-09-01,53.991153717041016
2015-09-02,53.42332458496094
2015-09-03,55.31608963012695
2015-09-04,52.57158279418945
2015-09-07,51.05736541748047
2015-09-08,52.52426528930664
2015-09-09,53.32868576049805
2015-09-10,52.57158279418945
2015-09-11,53.09209060668945
2015-09-14,54.65362548828125
2015-09-15,53.612606048583984
2015-09-16,53.801876068115234
2015-09-18,56.49907302856445
2015-09-21,65.8209457397461
2015-09-22,63.265708923339844
2015-09-23,69.13329315185547
2015-09-24,69.93771362304688
2015-09-28,74.85890197753906
2015-09-29,77.13021850585938
2015-09-30,74.52766418457031
2015-10-01,75.14281463623047
2015-10-05,75.71064758300781
2015-10-06,76.56239318847656
2015-10-07,75.75796508789062
2015-10-08,75.19013977050781
2015-10-09,74.66962432861328
2015-10-12,73.06077575683594
2015-10-13,73.1554183959961
2015-10-14,71.59388732910156
2015-10-15,73.0134506225586
2015-10-16,75.56868743896484
2015-10-19,78.73906707763672
2015-10-20,80.4898910522461
2015-10-21,79.54350280761719
2015-10-23,79.5908203125
2015-10-26,80.15863800048828
2015-10-27,81.62554168701172
2015-10-28,81.48358154296875
2015-10-29,84.37004852294922
2015-10-30,81.0577163696289
2015-11-02,81.19966888427734
2015-11-03,80.01669311523438
2015-11-04,80.25328826904297
2015-11-05,80.25328826904297
2015-11-06,80.06401062011719
2015-11-09,80.25328826904297
2015-11-10,82.99779510498047
2015-11-13,81.34162139892578
2015-11-16,83.42366790771484
2015-11-17,81.86213684082031
2015-11-18,78.5498046875
2015-11-19,79.92205047607422
2015-11-20,79.92205047607422
2015-11-23,79.25959014892578
2015-11-24,77.6034164428711
2015-11-26,78.69175720214844
2015-11-27,81.72017669677734
2015-11-30,88.53414154052734
2015-12-01,88.34485626220703
2015-12-02,87.49311065673828
2015-12-03,88.15558624267578
2015-12-04,86.35746002197266
2015-12-07,86.97260284423828
2015-12-08,83.47098541259766
2015-12-09,79.73278045654297
2015-12-10,80.4898910522461
2015-12-11,78.02928161621094
2015-12-14,78.59711456298828
2015-12-15,77.84001159667969
2015-12-16,77.93465423583984
2015-12-17,82.7612075805664
2015-12-18,84.37004852294922
2015-12-21,86.26282501220703
2015-12-22,84.18077850341797
2015-12-23,84.46469116210938
2015-12-24,83.04511260986328
2015-12-28,85.45838928222656
2015-12-29,84.93788146972656
2015-12-30,85.45838928222656
2015-12-31,84.08613586425781
2016-01-01,85.07984161376953
2016-01-04,80.30059814453125
2016-01-05,79.40154266357422
2016-01-06,78.45516204833984
2016-01-07,73.53396606445312
2016-01-08,73.8652114868164
2016-01-11,72.44563293457031
2016-01-12,69.7957534790039
2016-01-13,66.5307388305664
2016-01-14,62.5559196472168
2016-01-15,57.540096282958984
2016-01-18,52.57158279418945
2016-01-19,54.79558181762695
2016-01-20,52.28766632080078
2016-01-21,54.60630798339844
2016-01-22,56.87762451171875
2016-01-25,55.93124008178711
2016-01-27,55.789283752441406
2016-01-28,56.641029357910156
2016-01-29,55.55268478393555
2016-02-01,55.31608963012695
2016-02-02,56.262474060058594
2016-02-03,54.038475036621094
2016-02-04,52.80817794799805
2016-02-05,53.9438362121582
2016-02-08,53.84920120239258
2016-02-09,52.66621780395508
2016-02-10,50.915409088134766
2016-02-11,49.06996154785156
2016-02-12,48.78604507446289
2016-02-15,50.77345657348633
2016-02-16,49.590476989746094
2016-02-17,49.874393463134766
2016-02-18,50.53685760498047
2016-02-19,51.9564323425293
2016-02-22,53.84920120239258
2016-02-23,52.713539123535156
2016-02-24,53.470645904541016
2016-02-25,53.23405075073242
2016-02-26,52.618896484375
2016-02-29,55.41073226928711
2016-03-01,56.309791564941406
2016-03-02,60.66315841674805
2016-03-03,61.846134185791016
2016-03-04,64.49600219726562
2016-03-08,65.15847778320312
2016-03-09,64.49600219726562
2016-03-10,62.41395950317383
2016-03-11,61.60953903198242
2016-03-14,60.80511474609375
2016-03-15,61.562225341796875
2016-03-16,62.13005065917969
2016-03-17,62.98179626464844
2016-03-18,63.59694290161133
2016-03-21,66.5307388305664
2016-03-22,65.39507293701172
2016-03-23,67.0039291381836
2016-03-28,64.54332733154297
2016-03-29,64.54332733154297
2016-03-30,65.67898559570312
2016-03-31,65.67898559570312
2016-04-01,68.75473022460938
2016-04-04,67.3824691772461
2016-04-05,64.49600219726562
2016-04-06,63.73889923095703
2016-04-07,64.02281188964844
2016-04-08,63.59694290161133
2016-04-11,64.44869232177734
2016-04-12,65.63166809082031
2016-04-13,66.1048583984375
2016-04-18,67.5244369506836
2016-04-20,68.04495239257812
2016-04-21,68.47081756591797
2016-04-22,68.61277770996094
2016-04-25,67.287841796875
2016-04-26,67.24051666259766
2016-04-27,67.09855651855469
2016-04-28,65.91558837890625
2016-04-29,65.63166809082031
2016-05-02,64.92188262939453
2016-05-03,64.16477966308594
2016-05-04,63.31303024291992
2016-05-05,62.65055847167969
2016-05-06,64.1174545288086
2016-05-09,65.58434295654297
2016-05-10,65.44239044189453
2016-05-11,64.1174545288086
2016-05-12,64.63796997070312
2016-05-13,62.08272933959961
2016-05-16,60.379241943359375
2016-05-17,61.136348724365234
2016-05-18,62.03541564941406
2016-05-19,60.89975357055664
2016-05-20,60.66315841674805
2016-05-23,60.994384765625
2016-05-24,60.757789611816406
2016-05-25,61.89345169067383
2016-05-26,62.08272933959961
2016-05-27,63.83354187011719
2016-05-30,63.83354187011719
2016-05-31,64.25941467285156
2016-06-01,62.41395950317383
2016-06-02,63.40766906738281
2016-06-03,60.710472106933594
2016-06-06,61.420265197753906
2016-06-07,62.27201461791992
2016-06-08,63.83354187011719
2016-06-09,64.02281188964844
2016-06-10,62.603240966796875
2016-06-13,62.88715744018555
2016-06-14,66.05753326416016
2016-06-15,66.9092788696289
2016-06-16,67.24051666259766
2016-06-17,67.66638946533203
2016-06-20,67.47711944580078
2016-06-21,66.95660400390625
2016-06-22,66.15217590332031
2016-06-23,65.96290588378906
2016-06-24,62.50860595703125
2016-06-27,64.02281188964844
2016-06-28,64.44869232177734
2016-06-29,65.39507293701172
2016-06-30,66.05753326416016
2016-07-01,67.24051666259766
2016-07-04,71.21532440185547
2016-07-05,72.6822280883789
2016-07-07,70.88409423828125
2016-07-08,70.78945922851562
2016-07-11,72.16171264648438
2016-07-12,72.0197525024414
2016-07-13,70.2689437866211
2016-07-14,72.11438751220703
2016-07-15,70.55286407470703
2016-07-18,68.9913330078125
2016-07-19,69.60648345947266
2016-07-20,69.74842834472656
2016-07-21,67.90299224853516
2016-07-22,67.99762725830078
2016-07-25,70.12698364257812
2016-07-26,69.7957534790039
2016-07-27,67.99762725830078
2016-07-28,66.38877868652344
2016-07-29,66.1048583984375
2016-08-01,64.44869232177734
2016-08-02,65.15847778320312
2016-08-03,64.59064483642578
2016-08-04,64.54332733154297
2016-08-05,65.77362823486328
2016-08-08,64.77992248535156
2016-08-09,64.63796997070312
2016-08-10,63.2183952331543
2016-08-11,64.73260498046875
2016-08-12,64.6852798461914
2016-08-16,64.30673217773438
2016-08-17,64.49600219726562
2016-08-18,65.30043029785156
2016-08-19,67.287841796875
2016-08-22,67.33515930175781
2016-08-23,68.18690490722656
2016-08-24,68.04495239257812
2016-08-25,71.21532440185547
2016-08-26,66.67269134521484
2016-08-29,66.72000885009766
2016-08-30,68.51814270019531
2016-08-31,68.9913330078125
2016-09-01,67.808349609375
2016-09-02,68.89669036865234
2016-09-06,69.46452331542969
2016-09-07,70.8367691040039
2016-09-08,71.73584747314453
2016-09-09,75.23745727539062
2016-09-12,71.54656219482422
2016-09-14,73.53396606445312
2016-09-15,72.20903778076172
2016-09-16,71.21532440185547
2016-09-19,71.45191955566406
2016-09-20,69.98502349853516
2016-09-21,68.75473022460938
2016-09-22,70.64750671386719
2016-09-23,69.55916595458984
2016-09-26,67.95030975341797
2016-09-27,66.9092788696289
2016-09-28,68.66009521484375
2016-09-29,63.40766906738281
2016-09-30,65.01651763916016
2016-10-03,67.24051666259766
2016-10-04,68.28153991699219
2016-10-05,67.3824691772461
2016-10-06,66.01022338867188
2016-10-07,67.95030975341797
2016-10-10,67.24051666259766
2016-10-13,65.30043029785156
2016-10-14,65.25311279296875
2016-10-17,64.92188262939453
2016-10-18,66.43609619140625
2016-10-19,68.94400787353516
2016-10-20,69.89038848876953
2016-10-21,72.44563293457031
2016-10-24,72.44563293457031
2016-10-25,70.31626892089844
2016-10-26,70.55286407470703
2016-10-27,70.55286407470703
2016-10-28,69.60648345947266
2016-11-01,68.94400787353516
2016-11-02,66.38877868652344
2016-11-03,65.77362823486328
2016-11-04,64.92188262939453
2016-11-07,66.48341369628906
2016-11-08,65.96290588378906
2016-11-09,65.72630310058594
2016-11-10,68.61277770996094
2016-11-11,67.61907196044922
2016-11-15,66.95660400390625
2016-11-16,67.0512466430664
2016-11-17,66.38877868652344
2016-11-18,67.808349609375
2016-11-21,64.40138244628906
2016-11-22,64.07012939453125
2016-11-23,64.59064483642578
2016-11-24,63.2183952331543
2016-11-25,64.30673217773438
2016-11-28,64.1174545288086
2016-11-29,64.35404968261719
2016-11-30,65.48971557617188
2016-12-01,64.87456512451172
2016-12-02,64.16477966308594
2016-12-05,64.44869232177734
2016-12-06,64.59064483642578
2016-12-07,64.02281188964844
2016-12-08,64.96920013427734
2016-12-09,68.04495239257812
2016-12-12,66.76732635498047
2016-12-13,67.0039291381836
2016-12-14,66.15217590332031
2016-12-15,66.76732635498047
2016-12-16,66.6253662109375
2016-12-19,66.43609619140625
2016-12-20,64.59064483642578
2016-12-21,64.44869232177734
2016-12-22,64.21208953857422
2016-12-23,64.16477966308594
2016-12-26,62.41395950317383
2016-12-27,63.40766906738281
2016-12-28,63.40766906738281
2016-12-29,65.63166809082031
2016-12-30,65.67898559570312
2017-01-02,65.30043029785156
2017-01-03,66.1048583984375
2017-01-04,66.19949340820312
2017-01-05,67.42980194091797
2017-01-06,67.287841796875
2017-01-09,70.17431640625
2017-01-10,69.51183319091797
2017-01-11,70.17431640625
2017-01-12,70.45822143554688
2017-01-13,69.70111846923828
2017-01-16,70.41090393066406
2017-01-17,70.03235626220703
2017-01-18,70.12698364257812
2017-01-19,72.44563293457031
2017-01-20,70.31626892089844
2017-01-23,72.0197525024414
2017-01-24,72.25634765625
2017-01-25,75.71064758300781
2017-01-27,74.81158447265625
2017-01-30,74.52766418457031
2017-01-31,73.10809326171875
2017-02-01,75.85260772705078
2017-02-02,78.31320190429688
2017-02-03,80.58452606201172
2017-02-06,79.0703125
2017-02-07,77.3668212890625
2017-02-08,78.31320190429688
2017-02-09,78.1712417602539
2017-02-10,77.6034164428711
2017-02-13,77.17754364013672
2017-02-14,79.6854476928711
2017-02-15,76.65702819824219
2017-02-16,76.56239318847656
2017-02-17,76.79898834228516
2017-02-20,77.93465423583984
2017-02-21,78.45516204833984
2017-02-22,77.31949615478516
2017-02-23,77.27217864990234
2017-02-27,74.66962432861328
2017-02-28,75.28477478027344
2017-03-01,75.56868743896484
2017-03-02,73.0134506225586
2017-03-03,72.96613311767578
2017-03-06,73.39201354980469
2017-03-07,73.43932342529297
2017-03-08,71.87779235839844
2017-03-09,71.54656219482422
2017-03-10,71.73584747314453
2017-03-14,72.06707763671875
2017-03-15,71.9724349975586
2017-03-16,72.77686309814453
2017-03-17,71.87779235839844
2017-03-20,73.62860870361328
2017-03-21,73.2027359008789
2017-03-22,71.54656219482422
2017-03-23,71.16800689697266
2017-03-24,71.64119720458984
2017-03-27,70.88409423828125
2017-03-28,71.68852233886719
2017-03-29,71.83048248291016
2017-03-30,70.50554656982422
