Date,IR
2017-12-28,33.81455993652344
2017-12-29,33.77474594116211
2018-01-02,33.55574417114258
2018-01-03,33.754825592041016
2018-01-04,33.91409683227539
2018-01-05,34.391902923583984
2018-01-08,34.75025939941406
2018-01-09,34.9294319152832
2018-01-10,34.292354583740234
2018-01-11,34.730350494384766
2018-01-12,34.40185546875
2018-01-16,34.93938446044922
2018-01-17,34.80002212524414
2018-01-18,35.03892517089844
2018-01-19,35.75563430786133
2018-01-22,36.02439498901367
2018-01-23,36.522117614746094
2018-01-24,36.104026794433594
2018-01-25,35.77554702758789
2018-01-26,36.11397933959961
2018-01-29,36.07416534423828
2018-01-30,35.307701110839844
2018-01-31,34.42176055908203
2018-02-01,34.87965774536133
2018-02-02,34.01364517211914
2018-02-05,33.35665512084961
2018-02-06,33.237205505371094
2018-02-07,32.65986633300781
2018-02-08,31.425537109375
2018-02-09,31.604713439941406
2018-02-12,32.55036544799805
2018-02-13,32.928627014160156
2018-02-14,33.35665512084961
2018-02-15,34.37199020385742
2018-02-16,32.699676513671875
2018-02-20,31.584808349609375
2018-02-21,31.63457679748535
2018-02-22,31.91330337524414
2018-02-23,32.72954177856445
2018-02-26,32.8489990234375
2018-02-27,32.53045654296875
2018-02-28,31.863521575927734
2018-03-01,30.74864959716797
2018-03-02,31.65448760986328
2018-03-05,31.893390655517578
2018-03-06,31.664438247680664
2018-03-07,31.67439842224121
2018-03-08,32.22187042236328
2018-03-09,32.8489990234375
2018-03-12,32.49064254760742
2018-03-13,32.38114547729492
2018-03-14,32.809181213378906
2018-03-15,32.51055145263672
2018-03-16,32.809181213378906
2018-03-19,32.56032180786133
2018-03-20,32.401058197021484
2018-03-21,32.978397369384766
2018-03-22,31.067188262939453
2018-03-23,30.181257247924805
2018-03-26,30.589380264282227
2018-03-27,30.260894775390625
2018-03-28,29.912492752075195
2018-03-29,30.539609909057617
2018-04-02,28.996702194213867
2018-04-03,29.593957901000977
2018-04-04,29.653684616088867
2018-04-05,30.669010162353516
2018-04-06,29.693498611450195
2018-04-09,29.225648880004883
2018-04-10,30.74864959716797
2018-04-11,30.8581485748291
2018-04-12,31.405630111694336
2018-04-13,31.475311279296875
2018-04-16,31.893390655517578
2018-04-17,32.142234802246094
2018-04-18,32.5205078125
2018-04-19,32.38114547729492
2018-04-20,32.022789001464844
2018-04-23,31.63457679748535
2018-04-24,31.08709144592285
2018-04-25,31.5350399017334
2018-04-26,30.718788146972656
2018-04-27,31.69430160522461
2018-04-30,31.48526382446289
2018-05-01,31.017412185668945
2018-05-02,31.256319046020508
2018-05-03,31.5350399017334
2018-05-04,31.923254013061523
2018-05-07,31.903337478637695
2018-05-08,31.365812301635742
2018-05-09,31.903337478637695
2018-05-10,33.31684875488281
2018-05-11,33.286983489990234
2018-05-14,33.3068962097168
2018-05-15,33.47610855102539
2018-05-16,33.59556579589844
2018-05-17,34.14303970336914
2018-05-18,34.30230712890625
2018-05-21,34.26249694824219
2018-05-22,34.2525520324707
2018-05-23,34.11318588256836
2018-05-24,33.70505905151367
2018-05-25,32.72954177856445
2018-05-29,32.46078109741211
2018-05-30,33.237205505371094
2018-05-31,32.71958541870117
2018-06-01,32.192012786865234
2018-06-04,32.351280212402344
2018-06-05,32.2318229675293
2018-06-06,32.66982650756836
2018-06-07,32.95848846435547
2018-06-08,31.69430160522461
2018-06-11,29.693498611450195
2018-06-12,29.315237045288086
2018-06-13,29.255512237548828
2018-06-14,29.92244529724121
2018-06-15,29.5441837310791
2018-06-18,29.842811584472656
2018-06-19,29.335147857666016
2018-06-20,28.110776901245117
2018-06-21,27.792238235473633
2018-06-22,28.698078155517578
2018-06-25,28.170499801635742
2018-06-26,28.89716339111328
2018-06-27,29.126108169555664
2018-06-28,29.23560905456543
2018-06-29,29.255512237548828
2018-07-02,28.42931365966797
2018-07-03,28.598533630371094
2018-07-05,28.658260345458984
2018-07-06,28.2302303314209
2018-07-09,29.38491439819336
2018-07-10,29.136066436767578
2018-07-11,28.698078155517578
2018-07-12,27.861921310424805
2018-07-13,28.05105209350586
2018-07-16,27.98137092590332
2018-07-17,27.951509475708008
2018-07-18,27.672788619995117
2018-07-19,28.061002731323242
2018-07-20,27.702651977539062
2018-07-23,27.035715103149414
2018-07-24,26.567869186401367
2018-07-25,26.35882568359375
2018-07-26,26.508142471313477
2018-07-27,26.975994110107422
2018-07-30,27.194984436035156
2018-07-31,28.479082107543945
2018-08-01,27.543386459350586
2018-08-02,27.603107452392578
2018-08-03,28.3397216796875
2018-08-06,29.02656364440918
2018-08-07,29.355056762695312
2018-08-08,29.146013259887695
2018-08-09,28.63835334777832
2018-08-10,28.727937698364258
2018-08-13,28.359630584716797
2018-08-14,28.05105209350586
2018-08-15,26.90631103515625
2018-08-16,27.244752883911133
2018-08-17,27.812149047851562
2018-08-20,28.18045425415039
2018-08-21,28.09086799621582
2018-08-22,27.822107315063477
2018-08-23,27.21489715576172
2018-08-24,27.38411521911621
2018-08-27,28.1207275390625
2018-08-28,28.140644073486328
2018-08-29,28.628400802612305
2018-08-30,27.951509475708008
2018-08-31,27.83205795288086
2018-09-04,27.224851608276367
2018-09-05,26.86649513244629
2018-09-06,24.815921783447266
2018-09-07,24.86569595336914
2018-09-10,25.522674560546875
2018-09-11,26.06020164489746
2018-09-12,26.468326568603516
2018-09-13,27.712602615356445
2018-09-14,28.48904037475586
2018-09-17,28.588581085205078
2018-09-18,29.136066436767578
2018-09-19,28.966838836669922
2018-09-20,29.245555877685547
2018-09-21,29.245555877685547
2018-09-24,29.404827117919922
2018-09-25,28.986751556396484
2018-09-26,28.3397216796875
2018-09-27,27.91169548034668
2018-09-28,28.2103214263916
2018-10-01,27.88182830810547
2018-10-02,27.951509475708008
2018-10-03,27.87187385559082
2018-10-04,27.64292335510254
2018-10-05,27.324390411376953
2018-10-08,26.936174392700195
2018-10-09,27.135257720947266
2018-10-10,26.070158004760742
2018-10-11,25.48285675048828
2018-10-12,25.642126083374023
2018-10-15,25.930797576904297
2018-10-16,27.025758743286133
2018-10-17,26.766952514648438
2018-10-18,25.910888671875
2018-10-19,25.38331413269043
2018-10-22,25.06477928161621
2018-10-23,24.80596923828125
2018-10-24,23.2630615234375
2018-10-25,24.44761848449707
2018-10-26,25.99052619934082
2018-10-29,25.462947845458984
2018-10-30,26.468326568603516
2018-10-31,26.936174392700195
2018-11-01,25.681941986083984
2018-11-02,25.73171043395996
2018-11-05,26.398645401000977
2018-11-06,27.26466941833496
2018-11-07,27.812149047851562
2018-11-08,26.98594856262207
2018-11-09,26.428503036499023
2018-11-12,26.189607620239258
2018-11-13,25.413179397583008
2018-11-14,25.104597091674805
2018-11-15,25.851163864135742
2018-11-16,25.37335968017578
2018-11-19,24.32816505432129
2018-11-20,24.139036178588867
2018-11-21,24.63674545288086
2018-11-23,24.069353103637695
2018-11-26,24.845787048339844
2018-11-27,24.32816505432129
2018-11-28,25.22404670715332
2018-11-29,25.22404670715332
2018-11-30,24.63674545288086
2018-12-03,25.25390625
2018-12-04,23.173477172851562
2018-12-06,22.795211791992188
2018-12-07,22.19795799255371
2018-12-10,21.978965759277344
2018-12-11,21.48124885559082
2018-12-12,21.740062713623047
2018-12-13,21.252304077148438
2018-12-14,21.122896194458008
2018-12-17,20.406192779541016
2018-12-18,20.5057315826416
2018-12-19,19.639719009399414
2018-12-20,19.11214256286621
2018-12-21,19.76912498474121
2018-12-24,18.833423614501953
2018-12-26,20.12747573852539
2018-12-27,20.296693801879883
2018-12-28,20.286745071411133
2018-12-31,20.356422424316406
2019-01-02,20.90390396118164
2019-01-03,20.485828399658203
2019-01-04,20.844179153442383
2019-01-07,21.511112213134766
2019-01-08,21.75996971130371
2019-01-09,22.277587890625
2019-01-10,22.3870849609375
2019-01-11,22.606081008911133
2019-01-14,21.899328231811523
2019-01-15,21.8196964263916
2019-01-16,21.740062713623047
2019-01-17,22.128276824951172
2019-01-18,23.113744735717773
2019-01-22,22.675764083862305
2019-01-23,22.327360153198242
2019-01-24,22.546358108520508
2019-01-25,24.069353103637695
2019-01-28,23.860313415527344
2019-01-29,24.32816505432129
2019-01-30,24.517295837402344
2019-01-31,24.557113647460938
2019-02-01,24.676565170288086
2019-02-04,24.78605842590332
2019-02-05,24.9254207611084
2019-02-06,25.034915924072266
2019-02-07,24.80596923828125
2019-02-08,24.25848388671875
2019-02-11,24.318212509155273
2019-02-12,24.517295837402344
2019-02-13,25.184226989746094
2019-02-14,25.243953704833984
2019-02-15,25.99052619934082
2019-02-19,25.801393508911133
2019-02-20,26.44841766357422
2019-02-21,26.926218032836914
2019-02-22,26.61764144897461
2019-02-25,26.936174392700195
2019-02-26,26.538009643554688
2019-02-27,26.528051376342773
2019-02-28,26.727136611938477
2019-03-01,27.21489715576172
2019-03-04,26.856538772583008
2019-03-05,26.81672477722168
2019-03-06,26.189607620239258
2019-03-07,25.97060775756836
2019-03-08,26.080108642578125
2019-03-11,26.995899200439453
2019-03-12,26.936174392700195
2019-03-13,27.593151092529297
2019-03-14,26.876449584960938
2019-03-15,27.782285690307617
2019-03-18,28.070959091186523
2019-03-19,27.613059997558594
2019-03-20,27.69269561767578
2019-03-21,27.861921310424805
2019-03-22,26.63754653930664
2019-03-25,26.975994110107422
2019-03-26,27.204940795898438
2019-03-27,26.926218032836914
2019-03-28,27.135257720947266
2019-03-29,27.6827449798584
2019-04-01,27.83205795288086
2019-04-02,27.702651977539062
2019-04-03,27.861921310424805
2019-04-04,27.91169548034668
2019-04-05,28.13068389892578
2019-04-08,28.20036506652832
2019-04-09,27.712602615356445
2019-04-10,27.88182830810547
2019-04-11,28.110776901245117
2019-04-12,27.603107452392578
2019-04-15,27.145212173461914
2019-04-16,27.29452896118164
2019-04-17,26.766952514648438
2019-04-18,26.95608139038086
2019-04-22,27.194984436035156
2019-04-23,27.672788619995117
2019-04-24,27.69269561767578
2019-04-25,27.65287971496582
2019-04-26,27.92164421081543
2019-04-29,32.401058197021484
2019-04-30,33.59556579589844
2019-05-01,34.451629638671875
2019-05-02,34.80998611450195
2019-05-03,34.54121780395508
2019-05-06,33.9439582824707
2019-05-07,33.83446502685547
2019-05-08,33.16752624511719
2019-05-09,33.27701950073242
2019-05-10,34.15299987792969
2019-05-13,33.62541580200195
2019-05-14,34.30230712890625
2019-05-15,35.09864807128906
2019-05-16,34.89957046508789
2019-05-17,34.571075439453125
2019-05-20,34.989158630371094
2019-05-21,35.72576904296875
2019-05-22,35.50677490234375
2019-05-23,34.74030303955078
2019-05-24,35.108612060546875
2019-05-28,35.13847351074219
2019-05-29,34.780113220214844
2019-05-30,34.56112289428711
2019-05-31,33.81455993652344
2019-06-03,33.60552215576172
2019-06-04,34.033546447753906
2019-06-05,33.446250915527344
2019-06-06,33.64533233642578
2019-06-07,33.47610855102539
2019-06-10,33.88423156738281
2019-06-11,33.59556579589844
2019-06-12,32.93858337402344
2019-06-13,33.3267936706543
2019-06-14,33.267066955566406
2019-06-17,33.43628692626953
2019-06-18,34.431724548339844
2019-06-19,34.66066360473633
2019-06-20,34.730350494384766
2019-06-21,33.9439582824707
2019-06-24,33.615478515625
2019-06-25,33.695106506347656
2019-06-26,33.54579162597656
2019-06-27,33.74486541748047
2019-06-28,34.44167709350586
2019-07-01,34.67061996459961
2019-07-02,34.33218765258789
2019-07-03,34.44167709350586
2019-07-05,34.33218765258789
2019-07-08,33.9439582824707
2019-07-09,32.89876937866211
2019-07-10,32.908721923828125
2019-07-11,32.142234802246094
2019-07-12,33.1077995300293
2019-07-15,32.351280212402344
2019-07-16,33.20735168457031
2019-07-17,32.77931594848633
2019-07-18,32.6299934387207
2019-07-19,33.376564025878906
2019-07-22,33.29693603515625
2019-07-23,33.695106506347656
2019-07-24,33.854373931884766
2019-07-25,33.34670639038086
2019-07-26,32.94853973388672
2019-07-29,32.142234802246094
2019-07-30,33.04808044433594
2019-07-31,32.81913757324219
2019-08-01,31.067188262939453
2019-08-02,30.907917022705078
2019-08-05,30.04189682006836
2019-08-06,30.74864959716797
2019-08-07,30.549564361572266
2019-08-08,30.808378219604492
2019-08-09,30.270841598510742
2019-08-12,30.061805725097656
2019-08-13,30.430112838745117
2019-08-14,29.255512237548828
2019-08-15,29.305280685424805
2019-08-16,29.842811584472656
2019-08-19,30.1115779876709
2019-08-20,29.613868713378906
2019-08-21,29.454591751098633
2019-08-22,29.355056762695312
2019-08-23,28.10082244873047
2019-08-26,28.09086799621582
2019-08-27,27.603107452392578
2019-08-28,27.88182830810547
2019-08-29,28.359630584716797
2019-08-30,28.54876136779785
2019-09-03,27.33434295654297
2019-09-04,26.64750099182129
2019-09-05,28.13068389892578
2019-09-06,28.031145095825195
2019-09-09,28.63835334777832
2019-09-10,30.231027603149414
2019-09-11,30.08171844482422
2019-09-12,30.599334716796875
2019-09-13,31.08709144592285
2019-09-16,31.704254150390625
2019-09-17,30.917869567871094
2019-09-18,30.609291076660156
2019-09-19,29.89258575439453
2019-09-20,29.36501121520996
2019-09-23,29.165924072265625
2019-09-24,28.797618865966797
2019-09-25,29.175878524780273
2019-09-26,29.04647445678711
2019-09-27,28.54876136779785
2019-09-30,28.16054916381836
2019-10-01,26.936174392700195
2019-10-02,26.995899200439453
2019-10-03,27.702651977539062
2019-10-04,28.09086799621582
2019-10-07,27.4438419342041
2019-10-08,26.886402130126953
2019-10-09,27.204940795898438
2019-10-10,28.001279830932617
2019-10-11,29.434688568115234
2019-10-14,28.936979293823242
2019-10-15,29.255512237548828
2019-10-16,29.315237045288086
2019-10-17,29.52427864074707
2019-10-18,30.708831787109375
2019-10-21,30.967641830444336
2019-10-22,31.833663940429688
2019-10-23,32.411006927490234
2019-10-24,32.11238479614258
2019-10-25,32.63996505737305
2019-10-28,32.17211151123047
2019-10-29,32.86890411376953
2019-10-30,31.963069915771484
2019-10-31,31.68434715270996
2019-11-01,32.699676513671875
2019-11-04,33.286983489990234
2019-11-05,32.49064254760742
2019-11-06,32.580223083496094
2019-11-07,33.08789825439453
2019-11-08,33.57564926147461
2019-11-11,33.66524124145508
2019-11-12,33.47610855102539
2019-11-13,33.227264404296875
2019-11-14,32.8489990234375
2019-11-15,33.49602508544922
2019-11-18,33.585609436035156
2019-11-19,33.505977630615234
2019-11-20,33.42634582519531
2019-11-21,33.04808044433594
2019-11-22,33.505977630615234
2019-11-25,33.79465103149414
2019-11-26,33.78469467163086
2019-11-27,33.963871002197266
2019-11-29,33.71501159667969
2019-12-02,33.38652801513672
2019-12-03,33.117759704589844
2019-12-04,33.227264404296875
2019-12-05,33.36661911010742
2019-12-06,33.93400192260742
2019-12-09,33.695106506347656
2019-12-10,33.286983489990234
2019-12-11,34.13309097290039
2019-12-12,34.8597526550293
2019-12-13,35.37736892700195
2019-12-16,36.01444625854492
2019-12-17,35.9149055480957
2019-12-18,35.994529724121094
2019-12-19,36.32302474975586
2019-12-20,36.47233581542969
2019-12-23,36.711246490478516
2019-12-24,36.61170196533203
2019-12-26,36.78091812133789
2019-12-27,36.78091812133789
2019-12-30,36.32302474975586
2019-12-31,36.512149810791016
2020-01-02,36.711246490478516
2020-01-03,36.55196762084961
2020-01-06,36.11397933959961
2020-01-07,35.8452262878418
2020-01-08,35.5864143371582
2020-01-09,35.63618469238281
2020-01-10,34.97919464111328
2020-01-13,35.27783203125
2020-01-14,34.77015686035156
2020-01-15,34.34213638305664
2020-01-16,34.94934844970703
2020-01-17,35.31764602661133
2020-01-21,34.40185546875
2020-01-22,34.34213638305664
2020-01-23,34.7104377746582
2020-01-24,34.50139617919922
2020-01-27,34.36204147338867
2020-01-28,35.41719055175781
2020-01-29,35.93479919433594
2020-01-30,36.04430389404297
2020-01-31,35.1484260559082
2020-02-03,35.6063117980957
2020-02-04,36.392704010009766
2020-02-05,36.58183288574219
2020-02-06,36.85060119628906
2020-02-07,36.9202766418457
2020-02-10,37.38813018798828
2020-02-11,37.56730270385742
2020-02-12,38.30392074584961
2020-02-13,37.37816619873047
2020-02-14,36.66147232055664
2020-02-18,37.37816619873047
2020-02-19,37.4876708984375
2020-02-20,38.4731330871582
2020-02-21,38.43332290649414
2020-02-24,36.392704010009766
2020-02-25,35.566505432128906
2020-02-26,35.5864143371582
2020-02-27,33.456207275390625
2020-02-28,32.63996505737305
2020-03-02,32.649906158447266
2020-03-03,31.55494499206543
2020-03-04,30.808378219604492
2020-03-05,26.707225799560547
2020-03-06,27.6628360748291
2020-03-09,23.223243713378906
2020-03-10,23.750816345214844
2020-03-11,23.382511138916016
2020-03-12,21.242347717285156
2020-03-13,22.894758224487305
2020-03-16,21.152761459350586
2020-03-17,21.441434860229492
2020-03-18,19.132047653198242
2020-03-19,19.918434143066406
2020-03-20,19.52027130126953
2020-03-23,19.4107666015625
2020-03-24,22.30745506286621
2020-03-25,23.173477172851562
2020-03-26,23.302875518798828
2020-03-27,22.526443481445312
2020-03-30,23.641321182250977
2020-03-31,24.6865177154541
2020-04-01,23.681137084960938
2020-04-02,22.934568405151367
2020-04-03,23.382511138916016
2020-04-06,25.31363296508789
2020-04-07,24.706424713134766
2020-04-08,25.582399368286133
2020-04-09,26.378738403320312
2020-04-13,26.10001564025879
2020-04-14,26.22942543029785
2020-04-15,24.2485294342041
2020-04-16,24.4874324798584
2020-04-17,26.68731689453125
2020-04-20,26.309059143066406
2020-04-21,26.259288787841797
2020-04-22,26.697277069091797
2020-04-23,27.23480224609375
2020-04-24,27.69269561767578
2020-04-27,28.63835334777832
2020-04-28,29.136066436767578
2020-04-29,30.181257247924805
2020-04-30,28.94693374633789
2020-05-01,28.001279830932617
2020-05-04,27.244752883911133
2020-05-05,27.463754653930664
2020-05-06,27.155170440673828
2020-05-07,27.553335189819336
2020-05-08,29.03652000427246
2020-05-11,28.956890106201172
2020-05-12,27.33434295654297
2020-05-13,25.801393508911133
2020-05-14,26.5877742767334
2020-05-15,26.299100875854492
2020-05-18,28.568674087524414
2020-05-19,28.34967803955078
2020-05-20,28.88720703125
2020-05-21,29.275423049926758
2020-05-22,28.40940284729004
2020-05-26,30.270841598510742
2020-05-27,29.862720489501953
2020-05-28,28.618440628051758
2020-05-29,28.070959091186523
2020-06-01,28.628400802612305
2020-06-02,28.717985153198242
2020-06-03,30.649112701416016
2020-06-04,30.539609909057617
2020-06-05,33.08789825439453
2020-06-08,34.86970138549805
2020-06-09,32.93858337402344
2020-06-10,32.6299934387207
2020-06-11,30.609291076660156
2020-06-12,31.077136993408203
2020-06-15,30.8780517578125
2020-06-16,31.226451873779297
2020-06-17,29.414785385131836
2020-06-18,29.245555877685547
2020-06-19,28.67816925048828
2020-06-22,29.03652000427246
2020-06-23,28.847389221191406
2020-06-24,27.374160766601562
2020-06-25,27.4438419342041
2020-06-26,27.105398178100586
2020-06-29,27.98137092590332
2020-06-30,27.99132537841797
2020-07-01,27.91169548034668
2020-07-02,28.32976531982422
2020-07-06,29.175878524780273
2020-07-07,27.971416473388672
2020-07-08,27.99132537841797
2020-07-09,27.732513427734375
2020-07-10,28.18045425415039
2020-07-13,28.498991012573242
2020-07-14,29.593957901000977
2020-07-15,30.818326950073242
2020-07-16,30.539609909057617
2020-07-17,30.509748458862305
2020-07-20,31.15677261352539
2020-07-21,31.505170822143555
2020-07-22,31.754026412963867
2020-07-23,31.48526382446289
2020-07-24,31.455400466918945
2020-07-27,31.67439842224121
2020-07-28,31.2065486907959
2020-07-29,32.01284408569336
2020-07-30,31.664438247680664
2020-07-31,31.445444107055664
2020-08-03,32.48069381713867
2020-08-04,32.5005989074707
2020-08-05,32.749454498291016
2020-08-06,32.888816833496094
2020-08-07,33.74486541748047
2020-08-10,34.86970138549805
2020-08-11,35.69590759277344
2020-08-12,35.447052001953125
2020-08-13,34.959285736083984
2020-08-14,35.238014221191406
2020-08-17,34.65070724487305
2020-08-18,34.461578369140625
2020-08-19,34.27245330810547
2020-08-20,34.47153854370117
2020-08-21,34.55116653442383
2020-08-24,35.27783203125
2020-08-25,35.07874298095703
2020-08-26,34.999114990234375
2020-08-27,35.128517150878906
2020-08-28,35.59635925292969
2020-08-31,34.89957046508789
2020-09-01,36.04430389404297
2020-09-02,35.93479919433594
2020-09-03,35.228057861328125
2020-09-04,35.1484260559082
2020-09-08,34.31227493286133
2020-09-09,35.25791931152344
2020-09-10,34.86970138549805
2020-09-11,35.81535720825195
2020-09-14,36.15380096435547
2020-09-15,36.16376495361328
2020-09-16,36.761016845703125
2020-09-17,37.01980972290039
2020-09-18,35.73572540283203
2020-09-21,34.50139617919922
2020-09-22,34.93938446044922
2020-09-23,34.86970138549805
2020-09-24,35.20814895629883
2020-09-25,35.20814895629883
2020-09-28,35.88504409790039
2020-09-29,35.705867767333984
2020-09-30,35.43708801269531
2020-10-01,35.40723419189453
2020-10-02,35.9149055480957
2020-10-05,36.74109649658203
2020-10-06,36.28321838378906
2020-10-07,36.49224090576172
2020-10-08,37.05963134765625
2020-10-09,36.96009063720703
2020-10-12,37.03972625732422
2020-10-13,37.35826873779297
2020-10-14,37.198997497558594
2020-10-15,36.900367736816406
2020-10-16,37.049678802490234
2020-10-19,36.432518005371094
2020-10-20,37.06958770751953
2020-10-21,37.089500427246094
2020-10-22,37.756439208984375
2020-10-23,38.09487533569336
2020-10-26,36.392704010009766
2020-10-27,35.93479919433594
2020-10-28,35.07874298095703
2020-10-29,34.91947937011719
2020-10-30,34.780113220214844
2020-11-02,35.81535720825195
2020-11-03,38.57268524169922
2020-11-04,37.89580154418945
2020-11-05,39.61787796020508
2020-11-06,40.06582260131836
2020-11-09,42.5842399597168
2020-11-10,42.55438232421875
2020-11-11,42.41502380371094
2020-11-12,42.30552291870117
2020-11-13,42.564334869384766
2020-11-16,44.78413009643555
2020-11-17,44.435733795166016
2020-11-18,43.709068298339844
2020-11-19,43.997745513916016
2020-11-20,44.05746841430664
2020-11-23,44.276466369628906
2020-11-24,45.26193618774414
2020-11-25,44.60495376586914
2020-11-27,44.595001220703125
2020-11-30,44.06742477416992
2020-12-01,44.595001220703125
2020-12-02,44.12714385986328
2020-12-03,44.256553649902344
2020-12-04,44.98322296142578
2020-12-07,44.12714385986328
2020-12-08,44.33618927001953
2020-12-09,44.78413009643555
2020-12-10,44.58504867553711
2020-12-11,44.117191314697266
2020-12-14,43.6593017578125
2020-12-15,44.55517578125
2020-12-16,44.117191314697266
2020-12-17,45.23207092285156
2020-12-18,45.013084411621094
2020-12-21,45.45106506347656
2020-12-22,45.35152816772461
2020-12-23,45.55060958862305
2020-12-24,45.81937026977539
2020-12-28,44.89362335205078
2020-12-29,44.276466369628906
2020-12-30,45.032981872558594
2020-12-31,45.35152816772461
2021-01-04,44.10723876953125
2021-01-05,44.99317932128906
2021-01-06,46.46640396118164
2021-01-07,46.80483627319336
2021-01-08,46.18767166137695
2021-01-11,46.27727508544922
2021-01-12,46.844661712646484
2021-01-13,45.869136810302734
2021-01-14,46.12794876098633
2021-01-15,45.699913024902344
2021-01-19,46.07817459106445
2021-01-20,45.7795524597168
2021-01-21,45.55060958862305
2021-01-22,45.023033142089844
2021-01-25,44.30632019042969
2021-01-26,43.390533447265625
