Date,TATAMOTORS.NS
2016-07-08,459.2846374511719
2016-07-11,477.3093566894531
2016-07-12,477.0138244628906
2016-07-13,473.86199951171875
2016-07-14,478.78680419921875
2016-07-15,486.5679016113281
2016-07-18,485.43475341796875
2016-07-19,491.9380798339844
2016-07-20,486.66644287109375
2016-07-21,483.8581848144531
2016-07-22,499.77166748046875
2016-07-25,501.5452880859375
2016-07-26,495.8795166015625
2016-07-27,502.629150390625
2016-07-28,499.4267883300781
2016-07-29,495.83026123046875
2016-08-01,500.8062744140625
2016-08-02,486.0752258300781
2016-08-03,471.3934631347656
2016-08-04,492.6770935058594
2016-08-05,508.8369445800781
2016-08-08,507.2603454589844
2016-08-09,506.27496337890625
2016-08-10,496.07659912109375
2016-08-11,495.8795166015625
2016-08-12,509.23101806640625
2016-08-16,500.1658020019531
2016-08-17,502.9247741699219
2016-08-18,504.55059814453125
2016-08-19,502.5306396484375
2016-08-22,496.56927490234375
2016-08-23,496.6184997558594
2016-08-24,491.05126953125
2016-08-25,486.6171875
2016-08-26,496.3721618652344
2016-08-29,517.6065063476562
2016-08-30,521.2523803710938
2016-08-31,529.824951171875
2016-09-01,535.6878051757812
2016-09-02,541.7969970703125
2016-09-06,580.0780029296875
2016-09-07,578.797119140625
2016-09-08,575.6439208984375
2016-09-09,564.8543701171875
2016-09-12,545.34423828125
2016-09-14,552.2910766601562
2016-09-15,549.3842163085938
2016-09-16,540.663818359375
2016-09-19,546.3296508789062
2016-09-20,540.4175415039062
2016-09-21,541.8463134765625
2016-09-22,550.2710571289062
2016-09-23,544.9501953125
2016-09-26,527.4600219726562
2016-09-27,524.1591796875
2016-09-28,532.0912475585938
2016-09-29,518.5919799804688
2016-09-30,527.0166625976562
2016-10-03,532.8795166015625
2016-10-04,541.8955688476562
2016-10-05,551.4534912109375
2016-10-06,543.3735961914062
2016-10-07,557.4149169921875
2016-10-10,553.8182983398438
2016-10-13,536.8702392578125
2016-10-14,547.9554443359375
2016-10-17,539.5307006835938
2016-10-18,546.132568359375
2016-10-19,542.4375610351562
2016-10-20,538.8408813476562
2016-10-21,536.5253295898438
2016-10-24,551.6012573242188
2016-10-25,545.6891479492188
2016-10-26,522.2869873046875
2016-10-27,514.3548583984375
2016-10-28,529.1351928710938
2016-11-01,522.8289794921875
2016-11-02,505.7823181152344
2016-11-03,502.72772216796875
2016-11-04,504.79693603515625
2016-11-07,498.93408203125
2016-11-08,532.288330078125
2016-11-09,525.6864624023438
2016-11-10,525.883544921875
2016-11-11,499.8702087402344
2016-11-15,450.70098876953125
2016-11-16,451.73565673828125
2016-11-17,465.92474365234375
2016-11-18,464.3481750488281
2016-11-21,450.25762939453125
2016-11-22,458.0419006347656
2016-11-23,464.594482421875
2016-11-24,446.31622314453125
2016-11-25,445.7249755859375
2016-11-28,448.04058837890625
2016-11-29,453.1151123046875
2016-11-30,452.5731506347656
2016-12-01,441.6357727050781
2016-12-02,426.5598449707031
2016-12-05,432.8660888671875
2016-12-06,434.63970947265625
2016-12-07,438.8275146484375
2016-12-08,454.7901916503906
2016-12-09,457.3028869628906
2016-12-12,447.74493408203125
2016-12-13,463.7569580078125
2016-12-14,465.43206787109375
2016-12-15,456.41607666015625
2016-12-16,466.2203369140625
2016-12-19,464.8901062011719
2016-12-20,466.2203369140625
2016-12-21,461.6384582519531
2016-12-22,462.72235107421875
2016-12-23,458.8301696777344
2016-12-26,451.1444091796875
2016-12-27,460.1111755371094
2016-12-28,456.5638732910156
2016-12-29,464.0032958984375
2016-12-30,465.087158203125
2017-01-02,479.916748046875
2017-01-03,474.0539245605469
2017-01-04,479.5226135253906
2017-01-05,494.79559326171875
2017-01-06,490.4600524902344
2017-01-09,492.82489013671875
2017-01-10,508.6891174316406
2017-01-11,511.6451416015625
2017-01-12,510.6597900390625
2017-01-13,507.3095703125
2017-01-16,518.6904907226562
2017-01-17,516.0299682617188
2017-01-18,514.79833984375
2017-01-19,523.66650390625
2017-01-20,515.5372924804688
2017-01-23,524.898193359375
2017-01-24,533.6185302734375
2017-01-25,540.8609619140625
2017-01-27,534.0126953125
2017-01-30,524.5040283203125
2017-01-31,515.8822021484375
2017-02-01,534.308349609375
2017-02-02,523.7157592773438
2017-02-03,514.9461059570312
2017-02-06,518.1484375
2017-02-07,499.37750244140625
2017-02-08,505.53594970703125
2017-02-09,505.3388671875
2017-02-10,502.08721923828125
2017-02-13,497.89947509765625
2017-02-14,474.9899597167969
2017-02-15,430.057861328125
2017-02-16,439.46795654296875
2017-02-17,446.31622314453125
2017-02-20,448.7795715332031
2017-02-21,451.9327087402344
2017-02-22,453.31219482421875
2017-02-23,455.5785217285156
2017-02-27,451.0951232910156
2017-02-28,450.060546875
2017-03-01,442.867431640625
2017-03-02,454.93804931640625
2017-03-03,453.2136535644531
2017-03-06,463.9047546386719
2017-03-07,460.70233154296875
2017-03-08,456.02191162109375
2017-03-09,460.7516174316406
2017-03-10,462.22967529296875
2017-03-14,462.8701171875
2017-03-15,466.5159606933594
2017-03-16,473.9061279296875
2017-03-17,469.5212707519531
2017-03-20,469.0285949707031
2017-03-21,466.8115234375
2017-03-22,453.16436767578125
2017-03-23,465.9739990234375
2017-03-24,463.5105895996094
2017-03-27,457.9433898925781
2017-03-28,465.4813232421875
2017-03-29,462.1803894042969
2017-03-30,461.5399169921875
2017-03-31,459.02728271484375
2017-04-03,463.5105895996094
2017-04-05,466.5652160644531
2017-04-06,466.2696228027344
2017-04-07,461.44134521484375
2017-04-10,467.9447021484375
2017-04-11,465.3335266113281
2017-04-12,457.74627685546875
2017-04-13,446.7103271484375
2017-04-17,442.6211242675781
2017-04-18,437.2016906738281
2017-04-19,436.5611877441406
2017-04-20,437.447998046875
2017-04-21,434.1470642089844
2017-04-24,437.3494567871094
2017-04-25,439.1230773925781
2017-04-26,444.19769287109375
2017-04-27,448.6810302734375
2017-04-28,452.1790466308594
2017-05-02,444.6410827636719
2017-05-03,440.0592041015625
2017-05-04,430.10711669921875
2017-05-05,413.4546203613281
2017-05-08,416.4599609375
2017-05-09,420.5491638183594
2017-05-10,425.9685974121094
2017-05-11,421.1896667480469
2017-05-12,424.5398864746094
2017-05-15,425.574462890625
2017-05-16,430.8460998535156
2017-05-17,442.5225830078125
2017-05-18,431.535888671875
2017-05-19,436.8567810058594
2017-05-22,443.06451416015625
2017-05-23,443.9020690917969
2017-05-24,462.67303466796875
2017-05-25,469.0285949707031
2017-05-26,474.0539245605469
2017-05-29,474.4480285644531
2017-05-30,474.2510070800781
2017-05-31,469.1763916015625
2017-06-01,469.6690673828125
2017-06-02,471.7383117675781
2017-06-05,471.1470947265625
2017-06-06,454.248291015625
2017-06-07,451.292236328125
2017-06-08,454.05120849609375
2017-06-09,460.25897216796875
2017-06-12,449.56787109375
2017-06-13,442.9659729003906
2017-06-14,445.3308410644531
2017-06-15,441.7342834472656
2017-06-16,449.0751647949219
2017-06-19,445.7249755859375
2017-06-20,460.5545349121094
2017-06-21,450.6024475097656
2017-06-22,446.0698547363281
2017-06-23,436.6596984863281
2017-06-27,435.8221435546875
2017-06-28,436.0192565917969
2017-06-29,429.22027587890625
2017-06-30,426.2149658203125
2017-07-03,423.9486389160156
2017-07-04,420.647705078125
2017-07-05,425.4266662597656
2017-07-06,430.6983337402344
2017-07-07,430.4519958496094
2017-07-10,440.4040832519531
2017-07-11,450.25762939453125
2017-07-12,454.248291015625
2017-07-13,452.32684326171875
2017-07-14,444.6903381347656
2017-07-17,447.4986267089844
2017-07-18,449.46929931640625
2017-07-19,453.8541564941406
2017-07-20,453.4107360839844
2017-07-21,457.79559326171875
2017-07-24,457.204345703125
2017-07-25,449.4200439453125
2017-07-26,450.6024475097656
2017-07-27,438.87677001953125
2017-07-28,439.3201904296875
2017-07-31,438.0885009765625
2017-08-01,440.35479736328125
2017-08-02,433.9007568359375
2017-08-03,425.1310729980469
2017-08-04,429.22027587890625
2017-08-07,423.7023010253906
2017-08-08,423.7023010253906
2017-08-09,409.95660400390625
2017-08-10,374.6317138671875
2017-08-11,369.01513671875
2017-08-14,369.9019470214844
2017-08-16,383.5491027832031
2017-08-17,379.6569519042969
2017-08-18,374.8287353515625
2017-08-21,368.86737060546875
2017-08-22,368.12835693359375
2017-08-23,374.3853454589844
2017-08-24,378.5238037109375
2017-08-28,373.74481201171875
2017-08-29,370.59173583984375
2017-08-30,372.9565734863281
2017-08-31,371.03509521484375
2017-09-01,385.12567138671875
2017-09-04,377.7847900390625
2017-09-05,382.4652404785156
2017-09-06,377.0950622558594
2017-09-07,372.6116943359375
2017-09-08,369.55706787109375
2017-09-11,369.8034362792969
2017-09-12,382.56378173828125
2017-09-13,383.9432678222656
2017-09-14,398.4772644042969
2017-09-15,395.8660583496094
2017-09-18,399.0191955566406
2017-09-19,417.4453125
2017-09-20,408.72491455078125
2017-09-21,407.5917663574219
2017-09-22,405.7688293457031
2017-09-25,402.22161865234375
2017-09-26,405.2268981933594
2017-09-27,398.96990966796875
2017-09-28,395.5211486816406
2017-09-29,395.6197204589844
2017-10-03,409.9073486328125
2017-10-04,417.34674072265625
2017-10-05,417.1004333496094
2017-10-06,418.62774658203125
2017-10-09,419.3667297363281
2017-10-10,417.3960266113281
2017-10-11,409.4146728515625
2017-10-12,413.9965515136719
2017-10-13,418.5784606933594
2017-10-16,430.6490478515625
2017-10-17,425.9685974121094
2017-10-18,426.8554382324219
2017-10-19,420.69696044921875
2017-10-23,416.5585021972656
2017-10-24,409.95660400390625
2017-10-25,415.7702331542969
2017-10-26,413.2575378417969
2017-10-27,423.6037902832031
2017-10-30,430.1563720703125
2017-10-31,422.125732421875
2017-11-01,431.3387756347656
2017-11-02,428.53057861328125
2017-11-03,441.14306640625
2017-11-06,456.1204833984375
2017-11-07,445.2322998046875
2017-11-08,431.7822265625
2017-11-09,433.7036437988281
2017-11-10,416.3614196777344
2017-11-13,411.9765930175781
2017-11-14,408.23223876953125
2017-11-15,402.6650085449219
2017-11-16,407.3946838378906
2017-11-17,415.62237548828125
2017-11-20,416.8048095703125
2017-11-21,418.0365295410156
2017-11-22,422.32281494140625
2017-11-23,420.0072326660156
2017-11-24,419.2682189941406
2017-11-27,415.2282409667969
2017-11-28,409.85809326171875
2017-11-29,407.88739013671875
2017-11-30,398.23089599609375
2017-12-01,393.0577697753906
2017-12-04,397.73822021484375
2017-12-05,396.3587341308594
2017-12-06,391.23486328125
2017-12-07,396.1123962402344
2017-12-08,405.1283874511719
2017-12-11,404.14300537109375
2017-12-12,400.8913269042969
2017-12-13,396.0631408691406
2017-12-14,396.50653076171875
2017-12-15,399.1669921875
2017-12-18,399.8567199707031
2017-12-19,413.9472961425781
2017-12-20,416.41070556640625
2017-12-21,414.6370544433594
2017-12-22,415.8194885253906
2017-12-26,417.9872741699219
2017-12-27,416.2629089355469
2017-12-28,412.46929931640625
2017-12-29,425.52520751953125
2018-01-01,418.233642578125
2018-01-02,432.8660888671875
2018-01-03,427.545166015625
2018-01-04,423.653076171875
2018-01-05,425.2789001464844
2018-01-08,427.2002868652344
2018-01-09,431.1417236328125
2018-01-10,426.9539489746094
2018-01-11,428.38275146484375
2018-01-12,430.6983337402344
2018-01-15,426.01788330078125
2018-01-16,415.7209167480469
2018-01-17,416.75555419921875
2018-01-18,412.8141174316406
2018-01-19,411.92730712890625
2018-01-22,415.7209167480469
2018-01-23,411.8780517578125
2018-01-24,397.68896484375
2018-01-25,394.4372863769531
2018-01-29,393.40264892578125
2018-01-30,390.0524597167969
2018-01-31,393.6490173339844
2018-02-01,387.8846740722656
2018-02-02,378.1296691894531
2018-02-05,390.003173828125
2018-02-06,369.95123291015625
2018-02-07,372.2668151855469
2018-02-08,369.3600158691406
2018-02-09,363.3493347167969
2018-02-12,366.3547058105469
2018-02-14,371.33074951171875
2018-02-15,370.2961120605469
2018-02-16,365.320068359375
2018-02-19,363.3493347167969
2018-02-20,363.89129638671875
2018-02-21,359.1123352050781
2018-02-22,353.2494812011719
2018-02-23,354.92462158203125
2018-02-26,366.60101318359375
2018-02-27,367.0936584472656
2018-02-28,364.4825134277344
2018-03-01,365.320068359375
2018-03-05,346.8939514160156
2018-03-06,341.42523193359375
2018-03-07,342.7061767578125
2018-03-08,340.0950012207031
2018-03-09,336.49847412109375
2018-03-12,347.4359130859375
2018-03-13,347.97784423828125
2018-03-14,348.8646545410156
2018-03-15,347.9285888671875
2018-03-16,334.77410888671875
2018-03-19,330.7834167480469
2018-03-20,333.8380126953125
2018-03-21,328.9605407714844
2018-03-22,333.2467956542969
2018-03-23,326.00445556640625
2018-03-26,327.4824523925781
2018-03-27,326.3000183105469
2018-03-28,322.0630187988281
2018-04-02,334.182861328125
2018-04-03,338.0750427246094
2018-04-04,350.3919677734375
2018-04-05,356.89532470703125
2018-04-06,358.7674865722656
2018-04-09,353.0523986816406
2018-04-10,348.07635498046875
2018-04-11,350.5890197753906
2018-04-12,353.1509094238281
2018-04-13,351.8207092285156
2018-04-16,334.182861328125
2018-04-17,331.5224304199219
2018-04-18,329.8965759277344
2018-04-19,329.3546447753906
2018-04-20,331.07904052734375
2018-04-23,329.1575622558594
2018-04-24,326.6941833496094
2018-04-25,323.7873840332031
2018-04-26,325.4132080078125
2018-04-27,331.9658203125
2018-04-30,335.41455078125
2018-05-02,331.1282958984375
2018-05-03,328.6156311035156
2018-05-04,329.50244140625
2018-05-07,330.241455078125
2018-05-08,327.285400390625
2018-05-09,336.94189453125
2018-05-10,328.71417236328125
2018-05-11,325.95513916015625
2018-05-14,318.8606262207031
2018-05-15,305.558349609375
2018-05-16,305.70611572265625
2018-05-17,310.28802490234375
2018-05-18,300.138916015625
2018-05-21,291.5662841796875
2018-05-22,303.1935119628906
2018-05-23,304.9178771972656
2018-05-24,284.4224853515625
2018-05-25,289.8419189453125
2018-05-28,291.96044921875
2018-05-29,290.3346252441406
2018-05-30,284.6688232421875
2018-05-31,278.3625793457031
2018-06-01,282.9937438964844
2018-06-04,282.4517822265625
2018-06-05,280.7767028808594
2018-06-06,291.3199768066406
2018-06-07,300.92718505859375
2018-06-08,305.4105529785156
2018-06-11,305.2134704589844
2018-06-12,303.2920227050781
2018-06-13,303.88323974609375
2018-06-14,301.4198303222656
2018-06-15,298.5130615234375
2018-06-18,304.2773742675781
2018-06-19,300.5823059082031
2018-06-20,301.124267578125
2018-06-21,302.5037536621094
2018-06-22,303.48907470703125
2018-06-25,285.1614990234375
2018-06-26,272.7953186035156
2018-06-27,267.0802307128906
2018-06-28,259.4930419921875
2018-06-29,265.3558654785156
2018-07-02,262.7939758300781
2018-07-03,265.50372314453125
2018-07-04,263.1388244628906
2018-07-05,257.7193603515625
2018-07-06,266.8832092285156
2018-07-09,269.494384765625
2018-07-10,271.41583251953125
2018-07-11,263.8778381347656
2018-07-12,262.2027587890625
2018-07-13,259.7393798828125
2018-07-16,248.4077911376953
2018-07-17,254.172119140625
2018-07-18,248.1614532470703
2018-07-19,248.80194091796875
2018-07-20,249.68875122070312
2018-07-23,254.96041870117188
2018-07-24,255.0096435546875
2018-07-25,254.07357788085938
2018-07-26,254.46771240234375
2018-07-27,264.2227478027344
2018-07-30,263.5822448730469
2018-07-31,260.2320556640625
2018-08-01,261.1681213378906
2018-08-02,257.0296630859375
2018-08-03,254.66481018066406
2018-08-06,250.32923889160156
2018-08-07,247.91513061523438
2018-08-08,251.41311645507812
2018-08-09,254.07357788085938
2018-08-10,246.4370880126953
2018-08-13,245.05758666992188
2018-08-14,245.1561279296875
2018-08-16,247.6195068359375
2018-08-17,254.46771240234375
2018-08-20,266.1441650390625
2018-08-21,264.8631896972656
2018-08-23,253.13748168945312
2018-08-24,251.7580108642578
2018-08-27,255.0096435546875
2018-08-28,256.19207763671875
2018-08-29,257.8671875
2018-08-30,255.55162048339844
2018-08-31,263.5822448730469
2018-09-03,262.6954345703125
2018-09-04,258.1135559082031
2018-09-05,262.5968933105469
2018-09-06,265.9963684082031
2018-09-07,273.3372802734375
2018-09-10,271.66217041015625
2018-09-11,263.38519287109375
2018-09-12,258.55694580078125
2018-09-14,262.6954345703125
2018-09-17,256.4384460449219
2018-09-18,247.8165740966797
2018-09-19,248.90048217773438
2018-09-21,246.6834259033203
2018-09-24,236.68206787109375
2018-09-25,237.27328491210938
2018-09-26,229.9324188232422
2018-09-27,221.95103454589844
2018-09-28,220.42372131347656
2018-10-01,225.99099731445312
2018-10-03,224.26663208007812
2018-10-04,219.98033142089844
2018-10-05,213.08285522460938
2018-10-08,209.23997497558594
2018-10-09,181.65003967285156
2018-10-10,185.98561096191406
2018-10-11,180.2705535888672
2018-10-12,181.058837890625
2018-10-15,181.65003967285156
2018-10-16,183.12808227539062
2018-10-17,177.31448364257812
2018-10-19,172.14137268066406
2018-10-22,168.24923706054688
2018-10-23,168.15069580078125
2018-10-24,168.15069580078125
2018-10-25,162.92831420898438
2018-10-26,166.0321807861328
2018-10-29,172.7818603515625
2018-10-30,174.65402221679688
2018-10-31,176.47694396972656
2018-11-01,176.82180786132812
2018-11-02,187.51290893554688
2018-11-05,187.02023315429688
2018-11-06,190.41970825195312
2018-11-07,191.9962615966797
2018-11-09,192.39041137695312
2018-11-12,183.3251495361328
2018-11-13,176.87107849121094
2018-11-14,174.21063232421875
2018-11-15,177.56080627441406
2018-11-16,177.26522827148438
2018-11-19,181.89639282226562
2018-11-20,181.058837890625
2018-11-21,181.45297241210938
2018-11-22,179.8764190673828
2018-11-26,179.088134765625
2018-11-27,177.4130401611328
2018-11-28,171.89503479003906
2018-11-29,174.65402221679688
2018-11-30,169.43165588378906
2018-12-03,172.88040161132812
2018-12-04,173.17601013183594
2018-12-05,166.721923828125
2018-12-06,160.26785278320312
2018-12-07,160.02151489257812
2018-12-10,154.7991485595703
2018-12-11,155.78451538085938
2018-12-12,161.69662475585938
2018-12-13,164.40635681152344
2018-12-14,164.5048828125
2018-12-17,171.40235900878906
2018-12-18,172.19064331054688
2018-12-19,171.35308837890625
2018-12-20,173.81646728515625
2018-12-21,173.66867065429688
2018-12-24,169.9735870361328
2018-12-26,168.39703369140625
2018-12-27,165.7858428955078
2018-12-28,168.3477783203125
2018-12-31,170.17066955566406
2019-01-01,170.90968322753906
2019-01-02,166.0814666748047
2019-01-03,163.61807250976562
2019-01-04,168.44630432128906
2019-01-07,172.7818603515625
2019-01-08,177.31448364257812
2019-01-09,180.3690948486328
2019-01-10,183.029541015625
2019-01-11,177.65936279296875
2019-01-14,179.72860717773438
2019-01-15,182.63540649414062
2019-01-16,182.73391723632812
2019-01-17,182.19198608398438
2019-01-18,180.61541748046875
2019-01-21,178.84178161621094
2019-01-22,178.20130920410156
2019-01-23,177.61009216308594
2019-01-24,172.83111572265625
2019-01-25,170.71261596679688
2019-01-28,169.77651977539062
2019-01-29,171.0574951171875
2019-01-30,172.0428466796875
2019-01-31,178.54617309570312
2019-02-01,178.9895782470703
2019-02-04,177.61009216308594
2019-02-05,173.2252655029297
2019-02-06,175.88572692871094
2019-02-07,180.17202758789062
2019-02-08,148.4928741455078
2019-02-11,150.414306640625
2019-02-12,149.57676696777344
2019-02-14,157.50888061523438
2019-02-15,159.2825164794922
2019-02-18,160.51419067382812
2019-02-19,161.3517608642578
2019-02-20,162.38638305664062
2019-02-21,167.21461486816406
2019-02-22,171.7472381591797
2019-02-25,173.17601013183594
2019-02-26,179.97494506835938
2019-02-27,174.75257873535156
2019-02-28,174.85108947753906
2019-03-01,177.65936279296875
2019-03-05,191.20799255371094
2019-03-06,186.0348663330078
2019-03-07,186.52755737304688
2019-03-08,178.54617309570312
2019-03-11,179.18667602539062
2019-03-12,182.0934600830078
2019-03-13,179.03884887695312
2019-03-14,176.92034912109375
2019-03-15,177.36375427246094
2019-03-18,179.58079528808594
2019-03-19,180.17202758789062
2019-03-20,177.56080627441406
2019-03-22,172.83111572265625
2019-03-25,168.7911834716797
2019-03-26,170.56480407714844
2019-03-27,167.3624267578125
2019-03-28,168.05215454101562
2019-04-01,184.60610961914062
2019-04-02,199.97763061523438
2019-04-03,198.4010772705078
2019-04-04,203.13076782226562
2019-04-05,202.14541625976562
2019-04-08,197.61279296875
2019-04-09,202.88441467285156
2019-04-10,212.8857879638672
2019-04-11,215.00428771972656
2019-04-12,212.7872314453125
2019-04-15,228.3558349609375
2019-04-16,227.1241455078125
2019-04-18,232.78993225097656
2019-04-22,231.4104461669922
2019-04-23,228.2572784423828
2019-04-24,220.3251953125
2019-04-25,218.60084533691406
2019-04-26,212.44236755371094
2019-04-30,211.16140747070312
2019-05-02,204.26393127441406
2019-05-03,206.38243103027344
2019-05-06,196.873779296875
2019-05-07,188.1533966064453
2019-05-08,182.3890838623047
2019-05-09,183.62075805664062
2019-05-10,183.17735290527344
2019-05-13,178.10276794433594
2019-05-14,181.7978515625
2019-05-15,166.96826171875
2019-05-16,172.83111572265625
2019-05-17,174.25990295410156
2019-05-20,187.36509704589844
2019-05-21,174.21063232421875
2019-05-22,176.47694396972656
2019-05-23,172.58477783203125
2019-05-24,179.63006591796875
2019-05-27,178.69398498535156
2019-05-28,177.61009216308594
2019-05-29,173.7672119140625
2019-05-30,172.58477783203125
2019-05-31,170.0721435546875
2019-06-03,171.94430541992188
2019-06-04,170.71261596679688
2019-06-06,167.21461486816406
2019-06-07,167.0175323486328
2019-06-10,163.76585388183594
2019-06-11,168.24923706054688
2019-06-12,166.5741424560547
2019-06-13,164.9482879638672
2019-06-14,161.79515075683594
2019-06-17,156.42498779296875
