Date,SRG.MI
2016-07-21,3.1837527751922607
2016-07-22,3.196056842803955
2016-07-25,3.1652960777282715
2016-07-26,3.1806769371032715
2016-07-27,3.2237417697906494
2016-07-28,3.1683716773986816
2016-07-29,3.1837527751922607
2016-08-01,3.1683716773986816
2016-08-02,3.1160783767700195
2016-08-03,3.1068501472473145
2016-08-04,3.1222305297851562
2016-08-05,3.143763542175293
2016-08-08,3.152991533279419
2016-08-09,3.137610912322998
2016-08-10,3.1160783767700195
2016-08-11,3.1560678482055664
2016-08-12,3.1406874656677246
2016-08-16,3.1222305297851562
2016-08-17,3.0674757957458496
2016-08-18,3.088393211364746
2016-08-19,3.051481008529663
2016-08-22,3.0453290939331055
2016-08-23,3.0791656970977783
2016-08-24,3.0723984241485596
2016-08-25,3.082242250442505
2016-08-26,3.1160783767700195
2016-08-29,3.085318088531494
2016-08-30,3.0760891437530518
2016-08-31,3.0576326847076416
2016-09-01,3.050250291824341
2016-09-02,3.09454607963562
2016-09-05,3.103774309158325
2016-09-06,3.082242250442505
2016-09-07,3.100698709487915
2016-09-08,3.1068501472473145
2016-09-09,3.044098377227783
2016-09-12,3.0194895267486572
2016-09-13,2.9948811531066895
2016-09-14,2.993650436401367
2016-09-15,2.992419958114624
2016-09-16,2.9530463218688965
2016-09-19,2.9961111545562744
2016-09-20,2.9764244556427
2016-09-21,2.973963737487793
2016-09-22,3.034254312515259
2016-09-23,3.0108766555786133
2016-09-26,2.989959239959717
2016-09-27,3.035484552383423
2016-09-28,3.033024311065674
2016-09-29,3.058863639831543
2016-09-30,3.0367157459259033
2016-10-03,3.012106418609619
2016-10-04,2.9788851737976074
2016-10-05,2.906289577484131
2016-10-06,2.906289577484131
2016-10-07,2.8459978103637695
2016-10-10,2.8718371391296387
2016-10-11,2.873067617416382
2016-10-12,2.8853719234466553
2016-10-13,2.866915464401245
2016-10-14,2.922285556793213
2016-10-17,2.906289577484131
2016-10-18,3.001032590866089
2016-10-19,2.9887290000915527
2016-10-20,3.0071847438812256
2016-10-21,2.983806610107422
2016-10-24,2.949354410171509
2016-10-25,2.966580390930176
2016-10-26,2.9776546955108643
2016-10-27,2.9628889560699463
2016-10-28,2.9715020656585693
2016-10-31,2.9542763233184814
2016-11-01,2.909980058670044
2016-11-02,2.8300020694732666
2016-11-03,2.7869374752044678
2016-11-04,2.8176980018615723
2016-11-07,2.4033188819885254
2016-11-08,2.3947789669036865
2016-11-09,2.2874226570129395
2016-11-10,2.1739659309387207
2016-11-11,2.177625894546509
2016-11-14,2.1251676082611084
2016-11-15,2.165426731109619
2016-11-16,2.177625894546509
2016-11-17,2.1861660480499268
2016-11-18,2.143467664718628
2016-11-21,2.1520071029663086
2016-11-22,2.16176700592041
2016-11-23,2.1288278102874756
2016-11-24,2.108088731765747
2016-11-25,2.1129682064056396
2016-11-28,2.0922296047210693
2016-11-29,2.143467664718628
2016-11-30,2.2288646697998047
2016-12-01,2.1495673656463623
2016-12-02,2.189826488494873
2016-12-05,2.1288278102874756
2016-12-06,2.2264246940612793
2016-12-07,2.2410640716552734
2016-12-08,2.2166647911071777
2016-12-09,2.2349648475646973
2016-12-12,2.238624334335327
2016-12-13,2.320361375808716
2016-12-14,2.2837629318237305
2016-12-15,2.3179214000701904
2016-12-16,2.2984023094177246
2016-12-19,2.324021339416504
2016-12-20,2.350860834121704
2016-12-21,2.3325607776641846
2016-12-22,2.327681064605713
2016-12-23,2.3703794479370117
2016-12-27,2.3837995529174805
2016-12-28,2.366719961166382
2016-12-29,2.3898990154266357
2016-12-30,2.3874590396881104
2017-01-02,2.4191784858703613
2017-01-03,2.3874590396881104
2017-01-04,2.3874590396881104
2017-01-05,2.395998954772949
2017-01-06,2.385019063949585
2017-01-09,2.3557403087615967
2017-01-10,2.3215816020965576
2017-01-11,2.311821937561035
2017-01-12,2.3142616748809814
2017-01-13,2.3228015899658203
2017-01-16,2.3032824993133545
2017-01-17,2.289862871170044
2017-01-18,2.320361375808716
2017-01-19,2.3069419860839844
2017-01-20,2.289862871170044
2017-01-23,2.277662754058838
2017-01-24,2.2691233158111572
2017-01-25,2.2374043464660645
2017-01-26,2.1922662258148193
2017-01-27,2.200806140899658
2017-01-30,2.138587713241577
2017-01-31,2.147127151489258
2017-02-01,2.16176700592041
2017-02-02,2.1959259510040283
2017-02-03,2.2288646697998047
2017-02-06,2.2069056034088135
2017-02-07,2.2215449810028076
2017-02-08,2.2862026691436768
2017-02-09,2.3069419860839844
2017-02-10,2.2984023094177246
2017-02-13,2.2984023094177246
2017-02-14,2.2984023094177246
2017-02-15,2.2984023094177246
2017-02-16,2.2984023094177246
2017-02-17,2.2984023094177246
2017-02-20,2.2984023094177246
2017-02-21,2.2984023094177246
2017-02-22,2.2984023094177246
2017-02-23,2.2984023094177246
2017-02-24,2.27400279045105
2017-02-27,2.297182321548462
2017-02-28,2.293522357940674
2017-03-01,2.3325607776641846
2017-03-02,2.3606200218200684
2017-03-03,2.3569605350494385
2017-03-06,2.3496408462524414
2017-03-07,2.315481662750244
2017-03-08,2.3191416263580322
2017-03-09,2.374039649963379
2017-03-10,2.3557403087615967
2017-03-13,2.374039649963379
2017-03-14,2.320361375808716
2017-03-15,2.358180284500122
2017-03-16,2.372819662094116
2017-03-17,2.395998954772949
2017-03-20,2.395998954772949
2017-03-21,2.395998954772949
2017-03-22,2.395998954772949
2017-03-23,2.395998954772949
2017-03-24,2.395998954772949
2017-03-27,2.395998954772949
2017-03-28,2.395998954772949
2017-03-29,2.395998954772949
2017-03-30,2.395998954772949
2017-03-31,2.395998954772949
2017-04-03,2.395998954772949
2017-04-04,2.43991756439209
2017-04-05,2.4606564044952393
2017-04-06,2.4716367721557617
2017-04-07,2.461876630783081
2017-04-10,2.454556941986084
2017-04-11,2.469196081161499
2017-04-12,2.4984755516052246
2017-04-13,2.4923760890960693
2017-04-18,2.4789559841156006
2017-04-19,2.4789559841156006
2017-04-20,2.458217144012451
2017-04-21,2.424057960510254
2017-04-24,2.531414270401001
2017-04-25,2.4752962589263916
2017-04-26,2.4643168449401855
2017-04-27,2.466756582260132
2017-04-28,2.4752962589263916
2017-05-02,2.500915050506592
2017-05-03,2.500915050506592
2017-05-04,2.554593563079834
2017-05-05,2.577772617340088
2017-05-08,2.5911924839019775
2017-05-09,2.5875322818756104
2017-05-10,2.6326708793640137
2017-05-11,2.588752508163452
2017-05-12,2.6094915866851807
2017-05-15,2.6094915866851807
2017-05-16,2.6314516067504883
2017-05-17,2.585092544555664
2017-05-18,2.5985121726989746
2017-05-19,2.646090030670166
2017-05-22,2.6627564430236816
2017-05-23,2.642244338989258
2017-05-24,2.60378360748291
2017-05-25,2.6268601417541504
2017-05-26,2.6166040897369385
2017-05-29,2.5871176719665527
2017-05-30,2.6063482761383057
2017-05-31,2.6166040897369385
2017-06-01,2.631988048553467
2017-06-02,2.6396803855895996
2017-06-05,2.6063482761383057
2017-06-06,2.6281423568725586
2017-06-07,2.631988048553467
2017-06-08,2.6704490184783936
2017-06-09,2.6909611225128174
2017-06-12,2.6807053089141846
2017-06-13,2.656346559524536
2017-06-14,2.6409621238708496
2017-06-15,2.642244338989258
2017-06-16,2.6704490184783936
2017-06-19,2.6678850650787354
2017-06-20,2.634552478790283
2017-06-21,2.6576285362243652
2017-06-22,2.6166040897369385
2017-06-23,2.6268601417541504
2017-06-26,2.6178860664367676
2017-06-27,2.539682388305664
2017-06-28,2.5525035858154297
2017-06-29,2.4909660816192627
2017-06-30,2.4460949897766113
2017-07-03,2.4781460762023926
2017-07-04,2.4550693035125732
2017-07-05,2.439685821533203
2017-07-06,2.4486594200134277
2017-07-07,2.4345571994781494
2017-07-10,2.465325355529785
2017-07-11,2.453787326812744
2017-07-12,2.4999401569366455
2017-07-13,2.4871199131011963
2017-07-14,2.50635027885437
2017-07-17,2.505068302154541
2017-07-18,2.4884018898010254
2017-07-19,2.528144359588623
2017-07-20,2.538400650024414
2017-07-21,2.539682388305664
2017-07-24,2.5640411376953125
2017-07-25,2.558913230895996
2017-07-26,2.557630777359009
2017-07-27,2.5845532417297363
2017-07-28,2.539682388305664
2017-07-31,2.561476945877075
2017-08-01,2.5948095321655273
2017-08-02,2.5986557006835938
2017-08-03,2.5973737239837646
2017-08-04,2.599937915802002
2017-08-07,2.5832717418670654
2017-08-08,2.599937915802002
2017-08-09,2.59096360206604
2017-08-10,2.5948095321655273
2017-08-11,2.5627591609954834
2017-08-14,2.6076295375823975
2017-08-16,2.6063482761383057
2017-08-17,2.6076295375823975
2017-08-18,2.6063482761383057
2017-08-21,2.5883994102478027
2017-08-22,2.592245578765869
2017-08-23,2.578143358230591
2017-08-24,2.5845532417297363
2017-08-25,2.58968186378479
2017-08-28,2.59096360206604
2017-08-29,2.580707311630249
2017-08-30,2.601219892501831
2017-08-31,2.621731996536255
2017-09-01,2.620450258255005
2017-09-04,2.6166040897369385
2017-09-05,2.6499366760253906
2017-09-06,2.665320634841919
2017-09-07,2.6601927280426025
2017-09-08,2.6730127334594727
2017-09-11,2.7101917266845703
2017-09-12,2.6730127334594727
2017-09-13,2.658910036087036
2017-09-14,2.6166040897369385
2017-09-15,2.633270502090454
2017-09-18,2.6383984088897705
2017-09-19,2.6512184143066406
2017-09-20,2.6666030883789062
2017-09-21,2.6666030883789062
2017-09-22,2.6383984088897705
2017-09-25,2.634552478790283
2017-09-26,2.6601927280426025
2017-09-27,2.6268601417541504
2017-09-28,2.6101937294006348
2017-09-29,2.612758159637451
2017-10-02,2.643526554107666
2017-10-03,2.6396803855895996
2017-10-04,2.611475706100464
2017-10-05,2.656346559524536
2017-10-06,2.6358346939086914
2017-10-09,2.665320634841919
2017-10-10,2.664038896560669
2017-10-11,2.6935248374938965
2017-10-12,2.6999351978302
2017-10-13,2.694807529449463
2017-10-16,2.6819870471954346
2017-10-17,2.6832690238952637
2017-10-18,2.6935248374938965
2017-10-19,2.715320110321045
2017-10-20,2.7307040691375732
2017-10-23,2.729421854019165
2017-10-24,2.715320110321045
2017-10-25,2.67557692527771
2017-10-26,2.728139638900757
2017-10-27,2.7576262950897217
2017-10-30,2.806342601776123
2017-10-31,2.8114712238311768
2017-11-01,2.8255727291107178
2017-11-02,2.846085548400879
2017-11-03,2.8486499786376953
2017-11-06,2.8563413619995117
2017-11-07,2.8845465183258057
2017-11-08,2.8742899894714355
2017-11-09,2.8089067935943604
2017-11-10,2.816599130630493
2017-11-13,2.806342601776123
2017-11-14,2.789677143096924
2017-11-15,2.7422420978546143
2017-11-16,2.715320110321045
2017-11-17,2.7050631046295166
2017-11-20,2.7307040691375732
2017-11-21,2.740959405899048
2017-11-22,2.7242934703826904
2017-11-23,2.708909273147583
2017-11-24,2.7037813663482666
2017-11-27,2.688397169113159
2017-11-28,2.6922430992126465
2017-11-29,2.7114739418029785
2017-11-30,2.715320110321045
2017-12-01,2.6999351978302
2017-12-04,2.7345497608184814
2017-12-05,2.737114191055298
2017-12-06,2.7460880279541016
2017-12-07,2.748652458190918
2017-12-08,2.7627546787261963
2017-12-11,2.7242934703826904
2017-12-12,2.6935248374938965
2017-12-13,2.643526554107666
2017-12-14,2.6140401363372803
2017-12-15,2.612758159637451
2017-12-18,2.653782844543457
2017-12-19,2.6512184143066406
2017-12-20,2.624295949935913
2017-12-21,2.634552478790283
2017-12-22,2.6255781650543213
2017-12-27,2.621731996536255
2017-12-28,2.6281423568725586
2017-12-29,2.615321636199951
2018-01-02,2.5832717418670654
2018-01-03,2.5422472953796387
2018-01-04,2.621731996536255
2018-01-05,2.6512184143066406
2018-01-08,2.6383984088897705
2018-01-09,2.655064821243286
2018-01-10,2.5986557006835938
2018-01-11,2.5960917472839355
2018-01-12,2.6050655841827393
2018-01-15,2.6178860664367676
2018-01-16,2.6140401363372803
2018-01-17,2.6294243335723877
2018-01-18,2.592245578765869
2018-01-19,2.611475706100464
2018-01-22,2.6286332607269287
2018-01-23,2.6338722705841064
2018-01-24,2.5932705402374268
2018-01-25,2.589341878890991
2018-01-26,2.624704599380493
2018-01-29,2.606367826461792
2018-01-30,2.557907819747925
2018-01-31,2.5664210319519043
2018-02-01,2.551359176635742
2018-02-02,2.5081379413604736
2018-02-05,2.49831485748291
2018-02-06,2.4099082946777344
2018-02-07,2.435447931289673
2018-02-08,2.3660316467285156
2018-02-09,2.3345985412597656
2018-02-12,2.379784107208252
2018-02-13,2.3732357025146484
2018-02-14,2.413837194442749
2018-02-15,2.411217451095581
2018-02-16,2.4203860759735107
2018-02-19,2.3915722370147705
2018-02-20,2.376509666442871
2018-02-21,2.3529345989227295
2018-02-22,2.377819776535034
2018-02-23,2.46950101852417
2018-02-26,2.466881275177002
2018-02-27,2.430208683013916
2018-02-28,2.4105632305145264
2018-03-01,2.4066336154937744
2018-03-02,2.3548991680145264
2018-03-05,2.3522799015045166
2018-03-06,2.396155834197998
2018-03-07,2.4046690464019775
2018-03-08,2.433483600616455
2018-03-09,2.398775577545166
2018-03-12,2.430208683013916
2018-03-13,2.451164484024048
2018-03-14,2.4216954708099365
2018-03-15,2.4249699115753174
2018-03-16,2.434138059616089
2018-03-19,2.393536329269409
2018-03-20,2.381094217300415
2018-03-21,2.3882975578308105
2018-03-22,2.3725805282592773
2018-03-23,2.3922271728515625
2018-03-26,2.35882830619812
2018-03-27,2.346386194229126
2018-03-28,2.4557485580444336
2018-03-29,2.4446163177490234
2018-04-03,2.43217396736145
2018-04-04,2.451164484024048
2018-04-05,2.471465587615967
2018-04-06,2.50158953666687
2018-04-09,2.5264737606048584
2018-04-10,2.5094478130340576
2018-04-11,2.4930763244628906
2018-04-12,2.5009348392486572
2018-04-13,2.5087926387786865
2018-04-16,2.487837314605713
2018-04-17,2.504209041595459
2018-04-18,2.504863977432251
2018-04-19,2.503553867340088
2018-04-20,2.523855209350586
2018-04-23,2.5140316486358643
2018-04-24,2.5487396717071533
2018-04-25,2.5474300384521484
2018-04-26,2.5932705402374268
2018-04-27,2.6017839908599854
2018-04-30,2.609642505645752
2018-05-02,2.605713129043579
2018-05-03,2.6024386882781982
2018-05-04,2.6188104152679443
2018-05-07,2.6292881965637207
2018-05-08,2.57427978515625
2018-05-09,2.5323686599731445
2018-05-10,2.504863977432251
2018-05-11,2.534332513809204
2018-05-14,2.553978681564331
2018-05-15,2.559217691421509
2018-05-16,2.468846321105957
2018-05-17,2.4963507652282715
2018-05-18,2.472775459289551
2018-05-21,2.4753947257995605
2018-05-22,2.4911110401153564
2018-05-23,2.4753947257995605
2018-05-24,2.4413416385650635
2018-05-25,2.383713483810425
2018-05-28,2.364067554473877
2018-05-29,2.2678017616271973
2018-05-30,2.3411471843719482
2018-05-31,2.297271251678467
2018-06-01,2.3215012550354004
2018-06-04,2.3418021202087402
2018-06-05,2.307748794555664
2018-06-06,2.3005454540252686
2018-06-07,2.293341875076294
2018-06-08,2.2632181644439697
2018-06-11,2.343111753463745
2018-06-12,2.3503153324127197
2018-06-13,2.330014228820801
2018-06-14,2.3660316467285156
2018-06-15,2.3601386547088623
2018-06-18,2.3433611392974854
2018-06-19,2.392266035079956
2018-06-20,2.3990585803985596
2018-06-21,2.336568832397461
2018-06-22,2.3630590438842773
2018-06-25,2.356266498565674
2018-06-26,2.3827567100524902
2018-06-27,2.4133222103118896
2018-06-28,2.4167182445526123
2018-06-29,2.4289445877075195
2018-07-02,2.4044923782348633
2018-07-03,2.443208694458008
2018-07-04,2.4527182579040527
2018-07-05,2.443208694458008
2018-07-06,2.4595108032226562
2018-07-09,2.4649436473846436
2018-07-10,2.443887948989868
2018-07-11,2.426227569580078
2018-07-12,2.4601898193359375
2018-07-13,2.4452462196350098
2018-07-16,2.465623378753662
2018-07-17,2.4724159240722656
2018-07-18,2.484642267227173
2018-07-19,2.484642267227173
2018-07-20,2.5077366828918457
2018-07-23,2.4921133518218994
2018-07-24,2.467661142349243
2018-07-25,2.483283281326294
2018-07-26,2.5002644062042236
2018-07-27,2.5199620723724365
2018-07-30,2.484642267227173
2018-07-31,2.4961893558502197
2018-08-01,2.4649436473846436
2018-08-02,2.4561140537261963
2018-08-03,2.506378173828125
2018-08-06,2.5253965854644775
2018-08-07,2.5668299198150635
2018-08-08,2.5715842247009277
2018-08-09,2.5715842247009277
2018-08-10,2.534226417541504
2018-08-13,2.522678852081299
2018-08-14,2.5213205814361572
2018-08-16,2.532188653945923
2018-08-17,2.5056986808776855
2018-08-20,2.508415699005127
2018-08-21,2.536942958831787
2018-08-22,2.526075601577759
2018-08-23,2.5213205814361572
2018-08-24,2.4724159240722656
2018-08-27,2.4860007762908936
2018-08-28,2.4683403968811035
2018-08-29,2.4269068241119385
2018-08-30,2.4065301418304443
2018-08-31,2.401775598526001
2018-09-03,2.4241905212402344
2018-09-04,2.477170467376709
2018-09-05,2.4696993827819824
2018-09-06,2.4696993827819824
2018-09-07,2.488717555999756
2018-09-10,2.5512068271636963
2018-09-11,2.56207537651062
2018-09-12,2.560037136077881
2018-09-13,2.519282817840576
2018-09-14,2.515207529067993
2018-09-17,2.522678852081299
2018-09-18,2.5158867835998535
2018-09-19,2.487359046936035
2018-09-20,2.5396599769592285
2018-09-21,2.581773281097412
2018-09-24,2.540339231491089
2018-09-25,2.5518863201141357
2018-09-26,2.5634334087371826
2018-09-27,2.5675086975097656
2018-09-28,2.437774896621704
2018-10-01,2.4540762901306152
2018-10-02,2.4839630126953125
2018-10-03,2.5308303833007812
2018-10-04,2.4764912128448486
2018-10-05,2.4683403968811035
2018-10-08,2.4303033351898193
2018-10-09,2.484642267227173
2018-10-10,2.4744532108306885
2018-10-11,2.4187567234039307
2018-10-12,2.4146809577941895
2018-10-15,2.4364163875579834
2018-10-16,2.512490749359131
2018-10-17,2.4744532108306885
2018-10-18,2.451359748840332
2018-10-19,2.4798874855041504
2018-10-22,2.451359748840332
2018-10-23,2.447283983230591
2018-10-24,2.443208694458008
2018-10-25,2.4724159240722656
2018-10-26,2.4642648696899414
2018-10-29,2.4880385398864746
2018-10-30,2.5090951919555664
2018-10-31,2.4819252490997314
2018-11-01,2.4860007762908936
2018-11-02,2.4955098628997803
2018-11-05,2.516566514968872
2018-11-06,2.5315093994140625
2018-11-07,2.594677686691284
2018-11-08,2.607583522796631
2018-11-09,2.6340739727020264
2018-11-12,2.6340739727020264
2018-11-13,2.6503753662109375
2018-11-14,2.6225266456604004
2018-11-15,2.6082630157470703
2018-11-16,2.6429038047790527
2018-11-19,2.6401870250701904
2018-11-20,2.6232059001922607
2018-11-21,2.6164138317108154
2018-11-22,2.6130168437957764
2018-11-23,2.596036434173584
2018-11-26,2.6367909908294678
2018-11-27,2.6143760681152344
2018-11-28,2.5804145336151123
2018-11-29,2.603508234024048
2018-11-30,2.629319429397583
2018-12-03,2.632035970687866
2018-12-04,2.644941568374634
2018-12-05,2.6605639457702637
2018-12-06,2.6164138317108154
2018-12-07,2.669394016265869
2018-12-10,2.657167673110962
2018-12-11,2.7019972801208496
2018-12-12,2.733921527862549
2018-12-13,2.7712793350219727
2018-12-14,2.748185396194458
2018-12-17,2.7271292209625244
2018-12-18,2.716940402984619
2018-12-19,2.7393553256988525
2018-12-20,2.712186098098755
2018-12-21,2.6761863231658936
2018-12-27,2.579735279083252
2018-12-28,2.593998908996582
2019-01-02,2.6761863231658936
2019-01-03,2.691129446029663
2019-01-04,2.7413928508758545
2019-01-07,2.723053455352783
2019-01-08,2.742751359939575
2019-01-09,2.7590527534484863
2019-01-10,2.7930150032043457
2019-01-11,2.7869019508361816
2019-01-14,2.8079581260681152
2019-01-15,2.805241346359253
2019-01-16,2.79776930809021
2019-01-17,2.7984485626220703
2019-01-18,2.809316635131836
2019-01-21,2.8325798511505127
2019-01-22,2.821469306945801
2019-01-23,2.820080041885376
2019-01-24,2.8298022747039795
2019-01-25,2.8402185440063477
2019-01-28,2.8492462635040283
2019-01-29,2.9089674949645996
2019-01-30,2.9131336212158203
2019-01-31,2.895772933959961
2019-02-01,2.8325798511505127
2019-02-04,2.8568849563598633
2019-02-05,2.888828992843628
2019-02-06,2.879801034927368
2019-02-07,2.8291077613830566
2019-02-08,2.8193857669830322
2019-02-11,2.8589682579040527
2019-02-12,2.881190061569214
2019-02-13,2.888134002685547
2019-02-14,2.8929951190948486
2019-02-15,2.906189441680908
2019-02-18,2.902717113494873
2019-02-19,2.9152169227600098
2019-02-20,2.895772933959961
2019-02-21,2.913828134536743
2019-02-22,2.926328182220459
2019-02-25,2.951327323913574
2019-02-26,2.9804930686950684
2019-02-27,2.9839658737182617
2019-02-28,3.0172977447509766
2019-03-01,3.008270740509033
2019-03-04,2.983271360397339
2019-03-05,2.978409767150879
