Date,LRCX
2016-06-03,7.271317481994629
2016-06-06,7.229164123535156
2016-06-07,7.286245346069336
2016-06-08,7.3231282234191895
2016-06-09,7.344206809997559
2016-06-10,7.233556270599365
2016-06-13,7.199304580688477
2016-06-14,7.198428630828857
2016-06-15,7.243215560913086
2016-06-16,7.259902477264404
2016-06-17,7.279219627380371
2016-06-20,7.401288986206055
2016-06-21,7.434658050537109
2016-06-22,7.521598815917969
2016-06-23,7.655959129333496
2016-06-24,7.225650310516357
2016-06-27,7.021915912628174
2016-06-28,7.172082424163818
2016-06-29,7.218624591827393
2016-06-30,7.381968975067139
2016-07-01,7.287124156951904
2016-07-05,7.191404819488525
2016-07-06,7.197549819946289
2016-07-07,7.204575538635254
2016-07-08,7.453979015350342
2016-07-11,7.581315517425537
2016-07-12,7.749047756195068
2016-07-13,7.782418727874756
2016-07-14,7.717433452606201
2016-07-15,7.776269912719727
2016-07-18,7.8447675704956055
2016-07-19,7.859696388244629
2016-07-20,8.00986385345459
2016-07-21,7.8438920974731445
2016-07-22,7.907998561859131
2016-07-25,7.959811687469482
2016-07-26,8.044113159179688
2016-07-27,8.07573127746582
2016-07-28,8.174084663391113
2016-07-29,7.883405685424805
2016-08-01,7.9729790687561035
2016-08-02,7.879892349243164
2016-08-03,7.9729790687561035
2016-08-04,8.073094367980957
2016-08-05,8.189014434814453
2016-08-08,8.14246940612793
2016-08-09,8.192527770996094
2016-08-10,7.8254475593566895
2016-08-11,7.806129455566406
2016-08-12,7.831593036651611
2016-08-15,7.968588829040527
2016-08-16,7.8913116455078125
2016-08-17,7.922047138214111
2016-08-18,7.9852776527404785
2016-08-19,8.183744430541992
2016-08-22,8.184622764587402
2016-08-23,8.244339942932129
2016-08-24,8.139837265014648
2016-08-25,8.205699920654297
2016-08-26,8.238192558288574
2016-08-29,8.284738540649414
2016-08-30,8.165305137634277
2016-08-31,8.19516372680664
2016-09-01,8.310203552246094
2016-09-02,8.286489486694336
2016-09-06,8.228530883789062
2016-09-07,8.258387565612793
2016-09-08,8.217113494873047
2016-09-09,8.007230758666992
2016-09-12,8.21780776977539
2016-09-13,8.065382957458496
2016-09-14,8.068021774291992
2016-09-15,8.225737571716309
2016-09-16,8.1904935836792
2016-09-19,8.119128227233887
2016-09-20,8.104150772094727
2016-09-21,8.219571113586426
2016-09-22,8.166707992553711
2016-09-23,8.086529731750488
2016-09-26,8.053926467895508
2016-09-27,8.150845527648926
2016-09-28,8.188732147216797
2016-09-29,8.214282989501953
2016-09-30,8.344685554504395
2016-10-03,8.334111213684082
2016-10-04,8.355257987976074
2016-10-05,8.473322868347168
2016-10-06,8.827515602111816
2016-10-07,8.841612815856934
2016-10-10,9.000205993652344
2016-10-11,8.77464485168457
2016-10-12,8.694470405578613
2016-10-13,8.610769271850586
2016-10-14,8.653943061828613
2016-10-17,8.639846801757812
2016-10-18,8.76407527923584
2016-10-19,8.786105155944824
2016-10-20,8.541165351867676
2016-10-21,8.600194931030273
2016-10-24,8.720904350280762
2016-10-25,8.641607284545898
2016-10-26,8.623104095458984
2016-10-27,8.520015716552734
2016-10-28,8.476845741271973
2016-10-31,8.5341157913208
2016-11-01,8.46274471282959
2016-11-02,8.445124626159668
2016-11-03,8.391379356384277
2016-11-04,8.37023639678955
2016-11-07,8.679490089416504
2016-11-08,8.733240127563477
2016-11-09,8.6354398727417
2016-11-10,8.45569896697998
2016-11-11,8.589622497558594
2016-11-14,8.679490089416504
2016-11-15,8.909453392028809
2016-11-16,8.920024871826172
2016-11-17,9.145583152770996
2016-11-18,9.22575855255127
2016-11-21,9.360568046569824
2016-11-22,9.401976585388184
2016-11-23,9.42312240600586
2016-11-25,9.475105285644531
2016-11-28,9.40726089477539
2016-11-29,9.47774887084961
2016-11-30,9.341179847717285
2016-12-01,8.685662269592285
2016-12-02,8.853944778442383
2016-12-05,9.022231101989746
2016-12-06,9.079501152038574
2016-12-07,9.38787841796875
2016-12-08,9.440744400024414
2016-12-09,9.171134948730469
2016-12-12,9.170248985290527
2016-12-13,9.208301544189453
2016-12-14,9.241928100585938
2016-12-15,9.390589714050293
2016-12-16,9.242812156677246
2016-12-19,9.467576026916504
2016-12-20,9.455187797546387
2016-12-21,9.422446250915527
2016-12-22,9.529521942138672
2016-12-23,9.562261581420898
2016-12-27,9.64809799194336
2016-12-28,9.518902778625488
2016-12-29,9.481736183166504
2016-12-30,9.356078147888184
2017-01-03,9.491469383239746
2017-01-04,9.496776580810547
2017-01-05,9.475540161132812
2017-01-06,9.52155590057373
2017-01-09,9.633052825927734
2017-01-10,9.598542213439941
2017-01-11,9.64455795288086
2017-01-12,9.571995735168457
2017-01-13,9.781718254089355
2017-01-17,9.654292106628418
2017-01-18,9.843659400939941
2017-01-19,9.808262825012207
2017-01-20,9.941882133483887
2017-01-23,9.979052543640137
2017-01-24,10.14452838897705
2017-01-25,10.34628677368164
2017-01-26,10.117095947265625
2017-01-27,10.463092803955078
2017-01-30,10.264874458312988
2017-01-31,10.163993835449219
2017-02-01,10.41884994506836
2017-02-02,10.37371826171875
2017-02-03,10.410881996154785
2017-02-06,10.367523193359375
2017-02-07,10.353363037109375
2017-02-08,10.253368377685547
2017-02-09,10.264874458312988
2017-02-10,10.263989448547363
2017-02-13,10.287879943847656
2017-02-14,10.232132911682129
2017-02-15,10.285226821899414
2017-02-16,10.13833236694336
2017-02-17,10.167532920837402
2017-02-21,10.425925254821777
2017-02-22,10.493180274963379
2017-02-23,10.417962074279785
2017-02-24,10.511761665344238
2017-02-27,10.556010246276855
2017-02-28,10.489641189575195
2017-03-01,10.58963394165039
2017-03-02,10.484328269958496
2017-03-03,10.496721267700195
2017-03-06,10.513595581054688
2017-03-07,10.430988311767578
2017-03-08,10.457633972167969
2017-03-09,10.441644668579102
2017-03-10,10.712568283081055
2017-03-13,10.872453689575195
2017-03-14,10.868016242980957
2017-03-15,11.029679298400879
2017-03-16,11.189571380615234
2017-03-17,11.234871864318848
2017-03-20,11.268628120422363
2017-03-21,11.038564682006836
2017-03-22,11.138936042785645
2017-03-23,11.134500503540039
2017-03-24,11.3228120803833
2017-03-27,11.352124214172363
2017-03-28,11.347683906555176
2017-03-29,11.35922908782959
2017-03-30,11.43206787109375
2017-03-31,11.401867866516113
2017-04-03,11.407196998596191
2017-04-04,11.448946952819824
2017-04-05,11.349459648132324
2017-04-06,11.446284294128418
2017-04-07,11.485366821289062
2017-04-10,11.440953254699707
2017-04-11,11.301492691040039
2017-04-12,11.206450462341309
2017-04-13,11.118509292602539
2017-04-17,11.310375213623047
2017-04-18,11.319257736206055
2017-04-19,12.09560775756836
2017-04-20,12.378968238830566
2017-04-21,12.434041976928711
2017-04-24,12.658773422241211
2017-04-25,12.947463035583496
2017-04-26,12.925254821777344
2017-04-27,13.057609558105469
2017-04-28,12.866631507873535
2017-05-01,13.254804611206055
2017-05-02,13.263687133789062
2017-05-03,13.331196784973145
2017-05-04,13.378273010253906
2017-05-05,13.351625442504883
2017-05-08,13.245924949645996
2017-05-09,13.37205982208252
2017-05-10,13.248588562011719
2017-05-11,13.316986083984375
2017-05-12,13.286783218383789
2017-05-15,13.43690299987793
2017-05-16,13.55148696899414
2017-05-17,13.08159351348877
2017-05-18,13.307209968566895
2017-05-19,13.537274360656738
2017-05-22,13.582576751708984
2017-05-23,13.62877082824707
2017-05-24,13.579914093017578
2017-05-25,13.670517921447754
2017-05-26,13.778886795043945
2017-05-30,13.934331893920898
2017-05-31,13.783329010009766
2017-06-01,13.896140098571777
2017-06-02,14.10044002532959
2017-06-05,14.278600692749023
2017-06-06,14.342734336853027
2017-06-07,14.457648277282715
2017-06-08,14.6954927444458
2017-06-09,14.055008888244629
2017-06-12,13.763716697692871
2017-06-13,13.818056106567383
2017-06-14,13.606939315795898
2017-06-15,13.226568222045898
2017-06-16,13.202518463134766
2017-06-19,13.45104694366455
2017-06-20,13.371768951416016
2017-06-21,13.443923950195312
2017-06-22,13.365530967712402
2017-06-23,13.520532608032227
2017-06-26,13.271998405456543
2017-06-27,12.882719039916992
2017-06-28,13.16866683959961
2017-06-29,12.68050765991211
2017-06-30,12.598556518554688
2017-07-03,12.40792179107666
2017-07-05,12.696542739868164
2017-07-06,12.817692756652832
2017-07-07,13.19538688659668
2017-07-10,13.436795234680176
2017-07-11,13.69334602355957
2017-07-12,13.769953727722168
2017-07-13,13.802023887634277
2017-07-14,14.012251853942871
2017-07-17,13.983745574951172
2017-07-18,14.194865226745605
2017-07-19,14.629573822021484
2017-07-20,14.680352210998535
2017-07-21,14.567218780517578
2017-07-24,14.61977767944336
2017-07-25,14.650062561035156
2017-07-26,14.99569320678711
2017-07-27,14.676787376403809
2017-07-28,14.395296096801758
2017-07-31,14.204665184020996
2017-08-01,14.026503562927246
2017-08-02,13.500040054321289
2017-08-03,13.263980865478516
2017-08-04,13.366425514221191
2017-08-07,13.882194519042969
2017-08-08,13.874177932739258
2017-08-09,13.825183868408203
2017-08-10,13.31208324432373
2017-08-11,13.741448402404785
2017-08-14,14.123601913452148
2017-08-15,14.271474838256836
2017-08-16,14.539603233337402
2017-08-17,14.115584373474121
2017-08-18,14.296417236328125
2017-08-21,14.110237121582031
2017-08-22,14.59216022491455
2017-08-23,14.404199600219727
2017-08-24,14.147652626037598
2017-08-25,14.0621337890625
2017-08-28,14.31244945526123
2017-08-29,14.459430694580078
2017-08-30,14.697275161743164
2017-08-31,14.785460472106934
2017-09-01,14.863855361938477
2017-09-05,14.617996215820312
2017-09-06,14.699056625366211
2017-09-07,15.017961502075195
2017-09-08,14.764978408813477
2017-09-11,15.139999389648438
2017-09-12,15.332924842834473
2017-09-13,15.319525718688965
2017-09-14,15.414203643798828
2017-09-15,15.450824737548828
2017-09-18,15.836669921875
2017-09-19,15.819704055786133
2017-09-20,15.453498840332031
2017-09-21,15.387406349182129
2017-09-22,15.784869194030762
2017-09-25,15.19895076751709
2017-09-26,15.13375186920166
2017-09-27,16.022445678710938
2017-09-28,16.239482879638672
2017-09-29,16.527080535888672
2017-10-02,16.608362197875977
2017-10-03,16.511899948120117
2017-10-04,16.525297164916992
2017-10-05,16.32880210876465
2017-10-06,16.508325576782227
2017-10-09,16.49314308166504
2017-10-10,16.51457977294922
2017-10-11,16.62890625
2017-10-12,16.70125389099121
2017-10-13,16.961158752441406
2017-10-16,17.180883407592773
2017-10-17,17.37647819519043
2017-10-18,17.90702247619629
2017-10-19,17.950782775878906
2017-10-20,18.340208053588867
2017-10-23,18.389328002929688
2017-10-24,18.384862899780273
2017-10-25,18.137451171875
2017-10-26,18.46881675720215
2017-10-27,18.57778549194336
2017-10-30,18.41701316833496
2017-10-31,18.628690719604492
2017-11-01,18.124059677124023
2017-11-02,18.47239112854004
2017-11-03,18.494722366333008
2017-11-06,18.458993911743164
2017-11-07,18.6840763092041
2017-11-08,18.867170333862305
2017-11-09,18.425058364868164
2017-11-10,18.52330207824707
2017-11-13,18.687641143798828
2017-11-14,18.63494873046875
2017-11-15,18.56528663635254
2017-11-16,19.044015884399414
2017-11-17,18.79839515686035
2017-11-20,19.211929321289062
2017-11-21,19.55222511291504
2017-11-22,19.218175888061523
2017-11-24,19.366445541381836
2017-11-27,18.839479446411133
2017-11-28,19.0368709564209
2017-11-29,17.384521484375
2017-11-30,17.17820167541504
2017-12-01,16.774494171142578
2017-12-04,16.143022537231445
2017-12-05,16.168994903564453
2017-12-06,16.50038719177246
2017-12-07,16.941938400268555
2017-12-08,16.700109481811523
2017-12-11,16.61949920654297
2017-12-12,16.262142181396484
2017-12-13,16.23885726928711
2017-12-14,16.309608459472656
2017-12-15,16.68757438659668
2017-12-18,16.93387222290039
2017-12-19,16.668764114379883
2017-12-20,16.912378311157227
2017-12-21,16.62666893005371
2017-12-22,16.720714569091797
2017-12-26,16.507545471191406
2017-12-27,16.60249137878418
2017-12-28,16.617713928222656
2017-12-29,16.486051559448242
2018-01-02,16.952682495117188
2018-01-03,17.241079330444336
2018-01-04,17.319889068603516
2018-01-05,17.59037971496582
2018-01-08,17.722929000854492
2018-01-09,17.69516944885254
2018-01-10,17.165849685668945
2018-01-11,16.9383544921875
2018-01-12,16.88372039794922
2018-01-16,17.052101135253906
2018-01-17,18.36779022216797
2018-01-18,18.40093421936035
2018-01-19,18.587221145629883
2018-01-22,18.73590660095215
2018-01-23,19.262542724609375
2018-01-24,18.784269332885742
2018-01-25,17.845632553100586
2018-01-26,18.142990112304688
2018-01-29,17.55186653137207
2018-01-30,17.1138973236084
2018-01-31,17.153308868408203
2018-02-01,16.937456130981445
2018-02-02,16.037343978881836
2018-02-05,15.257234573364258
2018-02-06,15.972854614257812
2018-02-07,15.371878623962402
2018-02-08,14.529973983764648
2018-02-09,14.855988502502441
2018-02-12,15.490102767944336
2018-02-13,15.455171585083008
2018-02-14,16.391117095947266
2018-02-15,16.632938385009766
2018-02-16,16.829975128173828
2018-02-20,17.325267791748047
2018-02-21,16.94820213317871
2018-02-22,16.87028694152832
2018-02-23,17.294816970825195
2018-02-26,17.77219581604004
2018-02-27,17.32794952392578
2018-02-28,17.183765411376953
2018-03-01,17.023439407348633
2018-03-02,17.422895431518555
2018-03-05,17.796377182006836
2018-03-06,18.670930862426758
2018-03-07,19.01213264465332
2018-03-08,19.101924896240234
2018-03-09,20.198261260986328
2018-03-12,20.53048324584961
2018-03-13,20.110260009765625
2018-03-14,19.990848541259766
2018-03-15,20.030349731445312
2018-03-16,19.926198959350586
2018-03-19,19.536502838134766
2018-03-20,19.675676345825195
2018-03-21,20.138097763061523
2018-03-22,19.28868293762207
2018-03-23,18.194141387939453
2018-03-26,19.301258087158203
2018-03-27,18.193248748779297
2018-03-28,17.617694854736328
2018-03-29,18.241727828979492
2018-04-02,17.407583236694336
2018-04-03,17.77572250366211
2018-04-04,18.107952117919922
2018-04-05,17.51084327697754
2018-04-06,17.118465423583984
2018-04-09,17.34024429321289
2018-04-10,17.9732608795166
2018-04-11,18.035221099853516
2018-04-12,18.498531341552734
2018-04-13,18.29381561279297
2018-04-16,18.276750564575195
2018-04-17,19.06511116027832
2018-04-18,18.296504974365234
2018-04-19,17.095121383666992
2018-04-20,17.23159408569336
2018-04-23,17.227108001708984
2018-04-24,16.684776306152344
2018-04-25,16.76109504699707
2018-04-26,17.09601402282715
2018-04-27,16.814075469970703
2018-04-30,16.616535186767578
2018-05-01,17.095121383666992
2018-05-02,17.017000198364258
2018-05-03,17.008922576904297
2018-05-04,17.551254272460938
2018-05-07,17.372570037841797
2018-05-08,17.496475219726562
2018-05-09,17.9328556060791
2018-05-10,18.318056106567383
2018-05-11,18.097171783447266
2018-05-14,18.31985092163086
2018-05-15,18.15463638305664
2018-05-16,18.578449249267578
2018-05-17,18.256996154785156
2018-05-18,17.55304527282715
2018-05-21,17.94632911682129
2018-05-22,18.22557258605957
2018-05-23,18.255199432373047
2018-05-24,18.350379943847656
2018-05-25,18.140274047851562
2018-05-29,17.983139038085938
2018-05-30,18.122312545776367
2018-05-31,17.794578552246094
2018-06-01,18.198637008666992
2018-06-04,18.37013053894043
2018-06-05,18.221179962158203
2018-06-06,18.01986312866211
2018-06-07,17.046693801879883
2018-06-08,16.974475860595703
2018-06-11,16.584489822387695
2018-06-12,16.87517547607422
2018-06-13,16.66392707824707
2018-06-14,16.355188369750977
2018-06-15,16.106033325195312
2018-06-18,15.72596549987793
2018-06-19,15.649236679077148
2018-06-20,15.756662368774414
2018-06-21,15.892982482910156
2018-06-22,15.77110481262207
2018-06-25,15.43798542022705
2018-06-26,15.701597213745117
2018-06-27,15.328755378723145
2018-06-28,15.425355911254883
2018-06-29,15.604094505310059
2018-07-02,15.622150421142578
2018-07-03,15.098557472229004
2018-07-05,15.511113166809082
2018-07-06,15.695273399353027
2018-07-09,15.980541229248047
2018-07-10,15.924578666687012
2018-07-11,15.280009269714355
2018-07-12,15.465974807739258
2018-07-13,15.508410453796387
2018-07-16,15.508410453796387
2018-07-17,16.00040626525879
2018-07-18,16.368728637695312
2018-07-19,16.08977699279785
2018-07-20,16.051862716674805
2018-07-23,15.78374195098877
2018-07-24,15.652846336364746
2018-07-25,15.599586486816406
2018-07-26,16.00221061706543
2018-07-27,17.15412712097168
2018-07-30,16.95733070373535
2018-07-31,17.21009635925293
2018-08-01,16.81739616394043
2018-08-02,16.890520095825195
2018-08-03,16.907672882080078
2018-08-06,16.999753952026367
2018-08-07,16.783092498779297
2018-08-08,17.15412712097168
2018-08-09,16.654903411865234
2018-08-10,16.078039169311523
2018-08-13,16.082555770874023
2018-08-14,15.950752258300781
2018-08-15,15.602294921875
2018-08-16,15.73409366607666
2018-08-17,15.33868408203125
2018-08-20,15.462366104125977
2018-08-21,15.743120193481445
2018-08-22,15.624859809875488
2018-08-23,15.596875190734863
2018-08-24,15.568893432617188
2018-08-27,15.90742015838623
2018-08-28,15.72054672241211
2018-08-29,15.583332061767578
2018-08-30,15.569791793823242
2018-08-31,15.625763893127441
2018-09-04,15.523749351501465
2018-09-05,15.530976295471191
2018-09-06,14.448572158813477
2018-09-07,14.406143188476562
2018-09-10,14.395309448242188
2018-09-11,14.126238822937012
2018-09-12,13.668996810913086
2018-09-13,13.91897964477539
2018-09-14,13.949884414672852
2018-09-17,13.826258659362793
2018-09-18,13.967161178588867
2018-09-19,13.92534351348877
2018-09-20,14.115331649780273
2018-09-21,14.151690483093262
2018-09-24,14.066245079040527
2018-09-25,13.752630233764648
2018-09-26,13.527190208435059
2018-09-27,13.687178611755371
2018-09-28,13.789898872375488
2018-10-01,13.65717887878418
2018-10-02,13.733538627624512
2018-10-03,13.832623481750488
2018-10-04,13.545371055603027
2018-10-05,13.444469451904297
2018-10-08,13.279025077819824
2018-10-09,13.132674217224121
2018-10-10,12.706342697143555
2018-10-11,12.509990692138672
2018-10-12,13.054499626159668
2018-10-15,12.954504013061523
2018-10-16,13.205400466918945
2018-10-17,13.379020690917969
2018-10-18,13.189033508300781
2018-10-19,13.1990327835083
2018-10-22,13.114492416381836
2018-10-23,13.307206153869629
2018-10-24,12.663618087768555
2018-10-25,12.959047317504883
2018-10-26,12.644527435302734
2018-10-29,12.342730522155762
2018-10-30,12.659982681274414
2018-10-31,12.883601188659668
2018-11-01,13.804443359375
2018-11-02,13.772626876831055
2018-11-05,13.418106079101562
2018-11-06,13.823530197143555
2018-11-07,13.78899097442627
2018-11-08,13.788081169128418
2018-11-09,13.439925193786621
2018-11-12,12.990867614746094
2018-11-13,13.085405349731445
2018-11-14,12.97541332244873
2018-11-15,13.308115005493164
2018-11-16,13.453560829162598
2018-11-19,13.066315650939941
2018-11-20,13.03995418548584
2018-11-21,13.13721752166748
2018-11-23,13.084495544433594
2018-11-26,13.344474792480469
2018-11-27,13.347203254699707
2018-11-28,13.984429359436035
2018-11-29,13.885348320007324
2018-11-30,14.268046379089355
2018-12-03,14.63710880279541
2018-12-04,13.700780868530273
2018-12-06,13.338329315185547
2018-12-07,12.633566856384277
2018-12-10,12.614346504211426
2018-12-11,12.657366752624512
2018-12-12,12.672008514404297
2018-12-13,12.700386047363281
2018-12-14,12.390107154846191
2018-12-17,12.418478965759277
2018-12-18,12.62441349029541
2018-12-19,12.00111198425293
2018-12-20,11.743921279907227
2018-12-21,11.638663291931152
2018-12-24,11.28353500366211
2018-12-26,11.975484848022461
2018-12-27,12.198812484741211
2018-12-28,12.394680976867676
2018-12-31,12.463326454162598
2019-01-02,12.658280372619629
2019-01-03,12.047791481018066
2019-01-04,12.636312484741211
2019-01-07,12.748893737792969
2019-01-08,12.532889366149902
2019-01-09,13.179988861083984
2019-01-10,13.232157707214355
2019-01-11,13.190056800842285
2019-01-14,12.853233337402344
2019-01-15,12.81387710571289
2019-01-16,12.699471473693848
2019-01-17,12.974966049194336
2019-01-18,13.504911422729492
2019-01-22,12.803812026977539
2019-01-23,12.752553939819336
2019-01-24,14.754263877868652
2019-01-25,15.146919250488281
2019-01-28,15.199090957641602
2019-01-29,15.101152420043945
2019-01-30,15.644829750061035
2019-01-31,15.521269798278809
2019-02-01,15.813243865966797
2019-02-04,15.8489351272583
2019-02-05,15.897443771362305
2019-02-06,16.20955467224121
2019-02-07,16.083251953125
2019-02-08,16.044809341430664
2019-02-11,16.10154914855957
2019-02-12,16.40634536743164
2019-02-13,16.567428588867188
2019-02-14,16.596715927124023
2019-02-15,16.57474708557129
2019-02-19,16.503358840942383
2019-02-20,16.677263259887695
2019-02-21,16.366989135742188
2019-02-22,16.403594970703125
2019-02-25,16.43837547302246
2019-02-26,16.34318733215332
2019-02-27,16.218700408935547
2019-02-28,16.117109298706055
2019-03-01,16.177520751953125
2019-03-04,16.270875930786133
2019-03-05,15.883722305297852
2019-03-06,15.48557186126709
2019-03-07,15.29977035522461
2019-03-08,15.452620506286621
2019-03-11,15.74367904663086
2019-03-12,15.748255729675293
2019-03-13,15.597233772277832
2019-03-14,16.15738296508789
2019-03-15,16.693740844726562
2019-03-18,16.493295669555664
2019-03-19,16.516315460205078
2019-03-20,16.183866500854492
2019-03-21,16.926109313964844
2019-03-22,16.525524139404297
2019-03-25,16.492372512817383
2019-03-26,16.58077621459961
2019-03-27,16.358842849731445
2019-03-28,16.178342819213867
2019-03-29,16.48500633239746
2019-04-01,17.00899314880371
2019-04-02,16.96847152709961
2019-04-03,17.638887405395508
2019-04-04,17.591922760009766
2019-04-05,17.97133445739746
2019-04-08,17.826753616333008
2019-04-09,17.539426803588867
2019-04-10,17.574424743652344
2019-04-11,17.61771011352539
