Date,MKTX
2016-03-01,109.30912780761719
2016-03-02,110.83361053466797
2016-03-03,111.57278442382812
2016-03-04,116.68204498291016
2016-03-07,112.74614715576172
2016-03-08,114.37227630615234
2016-03-09,113.27278137207031
2016-03-10,116.34944152832031
2016-03-11,115.42550659179688
2016-03-14,114.73257446289062
2016-03-15,113.70703887939453
2016-03-16,113.7347183227539
2016-03-17,114.27061462402344
2016-03-18,114.88966369628906
2016-03-21,113.04180145263672
2016-03-22,112.69072723388672
2016-03-23,111.93309020996094
2016-03-24,111.0553970336914
2016-03-28,111.80377960205078
2016-03-29,114.43695068359375
2016-03-30,114.21520233154297
2016-03-31,115.33312225341797
2016-04-01,118.79782104492188
2016-04-04,116.88533782958984
2016-04-05,113.74398040771484
2016-04-06,115.85051727294922
2016-04-07,114.56627655029297
2016-04-08,113.6515884399414
2016-04-11,112.30265808105469
2016-04-12,112.59830474853516
2016-04-13,115.4902114868164
2016-04-14,116.12769317626953
2016-04-15,115.19454193115234
2016-04-18,114.9820327758789
2016-04-19,116.58041381835938
2016-04-20,119.28750610351562
2016-04-21,118.48370361328125
2016-04-22,119.61090087890625
2016-04-25,118.79782104492188
2016-04-26,119.5554428100586
2016-04-27,116.14616394042969
2016-04-28,114.33529663085938
2016-04-29,113.42062377929688
2016-05-02,113.92875671386719
2016-05-03,111.6651611328125
2016-05-04,113.39289855957031
2016-05-05,114.94510650634766
2016-05-06,115.91519165039062
2016-05-09,117.6059799194336
2016-05-10,117.68927764892578
2016-05-11,119.1613540649414
2016-05-12,122.1331787109375
2016-05-13,120.9111557006836
2016-05-16,122.76276397705078
2016-05-17,121.50367736816406
2016-05-18,123.52191162109375
2016-05-19,123.26268768310547
2016-05-20,124.45700073242188
2016-05-23,124.40145874023438
2016-05-24,128.197265625
2016-05-25,129.61378479003906
2016-05-26,128.4657440185547
2016-05-27,130.1507568359375
2016-05-31,129.5582275390625
2016-06-01,130.2155303955078
2016-06-02,130.95620727539062
2016-06-03,131.18763732910156
2016-06-06,132.62265014648438
2016-06-07,131.23391723632812
2016-06-08,132.90037536621094
2016-06-09,131.6783447265625
2016-06-10,131.3172607421875
2016-06-13,131.53024291992188
2016-06-14,130.9932098388672
2016-06-15,131.0950927734375
2016-06-16,131.9468231201172
2016-06-17,130.05813598632812
2016-06-20,130.49327087402344
2016-06-21,128.43795776367188
2016-06-22,128.91017150878906
2016-06-23,133.4373779296875
2016-06-24,128.85459899902344
2016-06-27,125.79017639160156
2016-06-28,130.78028869628906
2016-06-29,131.48391723632812
2016-06-30,134.61312866210938
2016-07-01,132.93739318847656
2016-07-05,133.8632354736328
2016-07-06,138.89962768554688
2016-07-07,138.19607543945312
2016-07-08,140.46429443359375
2016-07-11,139.621826171875
2016-07-12,139.87181091308594
2016-07-13,139.5199432373047
2016-07-14,140.26988220214844
2016-07-15,140.1772918701172
2016-07-18,138.8440704345703
2016-07-19,140.75131225585938
2016-07-20,140.76980590820312
2016-07-21,140.14950561523438
2016-07-22,141.40867614746094
2016-07-25,142.08447265625
2016-07-26,142.3066864013672
2016-07-27,142.3899688720703
2016-07-28,147.90785217285156
2016-07-29,149.66690063476562
2016-08-01,149.49099731445312
2016-08-02,149.82431030273438
2016-08-03,149.74095153808594
2016-08-04,150.3612060546875
2016-08-05,150.7501220703125
2016-08-08,149.76873779296875
2016-08-09,149.70382690429688
2016-08-10,150.3251495361328
2016-08-11,150.21380615234375
2016-08-12,150.42710876464844
2016-08-15,152.53207397460938
2016-08-16,151.20602416992188
2016-08-17,152.65261840820312
2016-08-18,154.75759887695312
2016-08-19,154.5906982421875
2016-08-22,153.24607849121094
2016-08-23,152.8473663330078
2016-08-24,153.3480987548828
2016-08-25,153.88592529296875
2016-08-26,154.0806884765625
2016-08-29,155.61068725585938
2016-08-30,156.65858459472656
2016-08-31,156.28762817382812
2016-09-01,157.20567321777344
2016-09-02,159.99685668945312
2016-09-06,156.60296630859375
2016-09-07,156.73277282714844
2016-09-08,156.4545440673828
2016-09-09,158.9212188720703
2016-09-12,159.51466369628906
2016-09-13,157.18714904785156
2016-09-14,157.19642639160156
2016-09-15,160.73870849609375
2016-09-16,160.2008819580078
2016-09-19,158.32772827148438
2016-09-20,160.26580810546875
2016-09-21,160.73870849609375
2016-09-22,160.27508544921875
2016-09-23,158.3369903564453
2016-09-26,155.6756591796875
2016-09-27,157.8918914794922
2016-09-28,158.57809448242188
2016-09-29,154.0621795654297
2016-09-30,153.55209350585938
2016-10-03,152.22610473632812
2016-10-04,150.40855407714844
2016-10-05,149.56468200683594
2016-10-06,148.6837615966797
2016-10-07,147.6173553466797
2016-10-10,147.27427673339844
2016-10-11,145.48458862304688
2016-10-12,145.79054260253906
2016-10-13,143.69493103027344
2016-10-14,143.00869750976562
2016-10-17,141.21897888183594
2016-10-18,143.5001220703125
2016-10-19,142.1926727294922
2016-10-20,140.3936767578125
2016-10-21,141.15406799316406
2016-10-24,142.11846923828125
2016-10-25,141.15406799316406
2016-10-26,142.0164794921875
2016-10-27,139.68893432617188
2016-10-28,139.21603393554688
2016-10-31,139.80020141601562
2016-11-01,137.52833557128906
2016-11-02,136.95338439941406
2016-11-03,137.05540466308594
2016-11-04,139.53131103515625
2016-11-07,142.23440551757812
2016-11-08,144.17579650878906
2016-11-09,149.78643798828125
2016-11-10,148.54171752929688
2016-11-11,150.40882873535156
2016-11-14,153.83648681640625
2016-11-15,151.97866821289062
2016-11-16,154.04086303710938
2016-11-17,158.86184692382812
2016-11-18,157.4127655029297
2016-11-21,157.99798583984375
2016-11-22,157.33843994140625
2016-11-23,156.48390197753906
2016-11-25,157.56137084960938
2016-11-28,157.12478637695312
2016-11-29,156.9482879638672
2016-11-30,153.9850616455078
2016-12-01,151.31918334960938
2016-12-02,150.3902130126953
2016-12-05,152.39666748046875
2016-12-06,154.55174255371094
2016-12-07,151.84857177734375
2016-12-08,153.21412658691406
2016-12-09,155.0997772216797
2016-12-12,156.23306274414062
2016-12-13,156.92041015625
2016-12-14,152.82398986816406
2016-12-15,155.2391357421875
2016-12-16,150.84536743164062
2016-12-19,149.22911071777344
2016-12-20,145.89430236816406
2016-12-21,142.74530029296875
2016-12-22,139.52195739746094
2016-12-23,138.7974395751953
2016-12-27,138.86245727539062
2016-12-28,137.87783813476562
2016-12-29,135.18402099609375
2016-12-30,136.47512817382812
2017-01-03,139.50340270996094
2017-01-04,142.04861450195312
2017-01-05,141.8535614013672
2017-01-06,145.97789001464844
2017-01-09,145.6434783935547
2017-01-10,144.9654083251953
2017-01-11,145.82931518554688
2017-01-12,145.23486328125
2017-01-13,145.6992950439453
2017-01-17,144.45449829101562
2017-01-18,145.3834228515625
2017-01-19,144.19436645507812
2017-01-20,145.7364044189453
2017-01-23,144.34303283691406
2017-01-24,147.1018829345703
2017-01-25,163.47854614257812
2017-01-26,167.58432006835938
2017-01-27,167.03623962402344
2017-01-30,168.4481964111328
2017-01-31,173.93804931640625
2017-02-01,174.76480102539062
2017-02-02,174.72763061523438
2017-02-03,177.6722869873047
2017-02-06,176.75267028808594
2017-02-07,176.18504333496094
2017-02-08,174.44493103027344
2017-02-09,175.2451934814453
2017-02-10,173.84007263183594
2017-02-13,176.61306762695312
2017-02-14,176.8643035888672
2017-02-15,178.3717803955078
2017-02-16,178.36244201660156
2017-02-17,179.6651153564453
2017-02-21,179.3488006591797
2017-02-22,181.47035217285156
2017-02-23,181.3121795654297
2017-02-24,182.54977416992188
2017-02-27,181.44247436523438
2017-02-28,181.665771484375
2017-03-01,184.00140380859375
2017-03-02,178.6136932373047
2017-03-03,180.38168334960938
2017-03-06,179.40464782714844
2017-03-07,179.1626739501953
2017-03-08,177.70176696777344
2017-03-09,178.76255798339844
2017-03-10,178.19496154785156
2017-03-13,178.36244201660156
2017-03-14,177.95301818847656
2017-03-15,177.84132385253906
2017-03-16,177.5249481201172
2017-03-17,176.84573364257812
2017-03-20,176.64097595214844
2017-03-21,171.6161651611328
2017-03-22,174.8916015625
2017-03-23,174.00759887695312
2017-03-24,174.65895080566406
2017-03-27,172.1372833251953
2017-03-28,172.9933319091797
2017-03-29,172.2489471435547
2017-03-30,173.02125549316406
2017-03-31,174.46351623535156
2017-04-03,174.1471710205078
2017-04-04,172.95611572265625
2017-04-05,167.58706665039062
2017-04-06,168.9269256591797
2017-04-07,170.0342559814453
2017-04-10,170.52743530273438
2017-04-11,170.22962951660156
2017-04-12,168.25697326660156
2017-04-13,165.69802856445312
2017-04-17,170.00634765625
2017-04-18,170.3413543701172
2017-04-19,170.2761993408203
2017-04-20,172.4257049560547
2017-04-21,171.7743682861328
2017-04-24,172.7141571044922
2017-04-25,171.83944702148438
2017-04-26,181.03305053710938
2017-04-27,182.27064514160156
2017-04-28,179.14407348632812
2017-05-01,178.7718505859375
2017-05-02,176.21292114257812
2017-05-03,173.85874938964844
2017-05-04,173.5423126220703
2017-05-05,174.78924560546875
2017-05-08,173.0863494873047
2017-05-09,173.88809204101562
2017-05-10,175.39816284179688
2017-05-11,175.5566864013672
2017-05-12,173.7482147216797
2017-05-15,175.61257934570312
2017-05-16,172.19149780273438
2017-05-17,169.97286987304688
2017-05-18,169.7025909423828
2017-05-19,173.75753784179688
2017-05-22,172.82537841796875
2017-05-23,175.24905395507812
2017-05-24,178.67942810058594
2017-05-25,182.2962188720703
2017-05-26,181.00051879882812
2017-05-30,178.2413330078125
2017-05-31,177.65403747558594
2017-06-01,178.94973754882812
2017-06-02,178.6049346923828
2017-06-05,177.57943725585938
2017-06-06,175.23973083496094
2017-06-07,181.54119873046875
2017-06-08,185.81060791015625
2017-06-09,188.2435760498047
2017-06-12,190.48077392578125
2017-06-13,192.1680145263672
2017-06-14,192.7366485595703
2017-06-15,193.27731323242188
2017-06-16,191.72987365722656
2017-06-19,193.8272705078125
2017-06-20,193.37049865722656
2017-06-21,188.71896362304688
2017-06-22,188.08509826660156
2017-06-23,187.7308349609375
2017-06-26,187.22750854492188
2017-06-27,184.2351837158203
2017-06-28,188.07577514648438
2017-06-29,189.7164306640625
2017-06-30,187.46058654785156
2017-07-03,189.59518432617188
2017-07-05,191.795166015625
2017-07-06,180.26409912109375
2017-07-07,180.87933349609375
2017-07-10,181.76490783691406
2017-07-11,180.13365173339844
2017-07-12,180.6090545654297
2017-07-13,181.00051879882812
2017-07-14,177.4955596923828
2017-07-17,177.53285217285156
2017-07-18,179.5277099609375
2017-07-19,181.42002868652344
2017-07-20,181.47598266601562
2017-07-21,181.6996612548828
2017-07-24,183.40554809570312
2017-07-25,185.95037841796875
2017-07-26,191.23585510253906
2017-07-27,191.5807647705078
2017-07-28,193.74337768554688
2017-07-31,189.1291046142578
2017-08-01,190.36892700195312
2017-08-02,191.62738037109375
2017-08-03,191.1613006591797
2017-08-04,192.03753662109375
2017-08-07,188.19696044921875
2017-08-08,184.3406982421875
2017-08-09,185.85336303710938
2017-08-10,182.45468139648438
2017-08-11,179.70028686523438
2017-08-14,180.44725036621094
2017-08-15,179.72828674316406
2017-08-16,180.18577575683594
2017-08-17,179.29876708984375
2017-08-18,176.19888305664062
2017-08-21,178.8878936767578
2017-08-22,180.52191162109375
2017-08-23,181.22219848632812
2017-08-24,177.9729461669922
2017-08-25,177.9635772705078
2017-08-28,177.32861328125
2017-08-29,176.3482666015625
2017-08-30,178.7105255126953
2017-08-31,180.15777587890625
2017-09-01,176.45094299316406
2017-09-05,175.04104614257812
2017-09-06,164.87307739257812
2017-09-07,164.5369110107422
2017-09-08,166.5537109375
2017-09-11,167.88893127441406
2017-09-12,168.1410369873047
2017-09-13,168.7853240966797
2017-09-14,169.1960906982422
2017-09-15,167.3007049560547
2017-09-18,168.46780395507812
2017-09-19,168.04763793945312
2017-09-20,169.3081817626953
2017-09-21,167.6088104248047
2017-09-22,170.40057373046875
2017-09-25,166.66575622558594
2017-09-26,164.5182647705078
2017-09-27,166.99258422851562
2017-09-28,170.78338623046875
2017-09-29,172.2772979736328
2017-10-02,173.4724884033203
2017-10-03,172.8001708984375
2017-10-04,171.8385009765625
2017-10-05,174.26611328125
2017-10-06,175.02243041992188
2017-10-09,176.81512451171875
2017-10-10,175.2091064453125
2017-10-11,179.0
2017-10-12,177.56207275390625
2017-10-13,178.5984649658203
2017-10-16,179.6349639892578
2017-10-17,178.701171875
2017-10-18,180.6526336669922
2017-10-19,176.16152954101562
2017-10-20,177.64610290527344
2017-10-23,178.5611572265625
2017-10-24,177.47804260253906
2017-10-25,167.76754760742188
2017-10-26,167.53414916992188
2017-10-27,163.9486846923828
2017-10-30,161.57713317871094
2017-10-31,162.46412658691406
2017-11-01,164.07945251464844
2017-11-02,164.79837036132812
2017-11-03,165.26524353027344
2017-11-06,168.0196533203125
2017-11-07,166.51356506347656
2017-11-08,167.20584106445312
2017-11-09,163.23028564453125
2017-11-10,162.28553771972656
2017-11-13,163.24905395507812
2017-11-14,162.7064971923828
2017-11-15,166.33590698242188
2017-11-16,164.8673553466797
2017-11-17,168.74925231933594
2017-11-20,171.45265197753906
2017-11-21,176.24197387695312
2017-11-22,175.8397216796875
2017-11-24,176.298095703125
2017-11-27,176.38226318359375
2017-11-28,180.93775939941406
2017-11-29,183.37916564941406
2017-11-30,182.65890502929688
2017-12-01,182.7337646484375
2017-12-04,184.4549560546875
2017-12-05,183.4259796142578
2017-12-06,184.30526733398438
2017-12-07,182.96759033203125
2017-12-08,183.34178161621094
2017-12-11,184.1088104248047
2017-12-12,184.47360229492188
2017-12-13,183.5756072998047
2017-12-14,182.47186279296875
2017-12-15,181.33065795898438
2017-12-18,186.4847869873047
2017-12-19,189.0478057861328
2017-12-20,189.80552673339844
2017-12-21,188.6923828125
2017-12-22,188.7203826904297
2017-12-26,188.03756713867188
2017-12-27,188.01881408691406
2017-12-28,188.7765655517578
2017-12-29,188.7203826904297
2018-01-02,190.47903442382812
2018-01-03,187.96275329589844
2018-01-04,193.20106506347656
2018-01-05,193.8464813232422
2018-01-08,194.01487731933594
2018-01-09,191.34898376464844
2018-01-10,193.05142211914062
2018-01-11,188.50531005859375
2018-01-12,190.56320190429688
2018-01-16,193.12631225585938
2018-01-17,193.97744750976562
2018-01-18,194.43585205078125
2018-01-19,194.93161010742188
2018-01-22,188.26206970214844
2018-01-23,183.32305908203125
2018-01-24,183.0985870361328
2018-01-25,181.0780487060547
2018-01-26,180.99386596679688
2018-01-29,178.46826171875
2018-01-30,179.4598388671875
2018-01-31,183.53819274902344
2018-02-01,182.96759033203125
2018-02-02,183.613037109375
2018-02-05,184.3988037109375
2018-02-06,182.6495819091797
2018-02-07,182.41575622558594
2018-02-08,176.8125762939453
2018-02-09,176.9435272216797
2018-02-12,179.13238525390625
2018-02-13,181.21360778808594
2018-02-14,185.24473571777344
2018-02-15,186.46347045898438
2018-02-16,188.80712890625
2018-02-20,187.60716247558594
2018-02-21,189.36026000976562
2018-02-22,186.9322052001953
2018-02-23,185.3197021484375
2018-02-26,187.18527221679688
2018-02-27,188.44146728515625
2018-02-28,189.74462890625
2018-03-01,192.74449157714844
2018-03-02,190.19456481933594
2018-03-05,196.11944580078125
2018-03-06,198.2474822998047
2018-03-07,199.1943359375
2018-03-08,203.17860412597656
2018-03-09,205.1941680908203
2018-03-12,209.1971893310547
2018-03-13,209.9658966064453
2018-03-14,209.5908966064453
2018-03-15,210.0784149169922
2018-03-16,210.54708862304688
2018-03-19,208.8221893310547
2018-03-20,210.20025634765625
2018-03-21,209.4033966064453
2018-03-22,207.40663146972656
2018-03-23,205.8128662109375
2018-03-26,207.84718322753906
2018-03-27,203.69419860839844
2018-03-28,199.6630859375
2018-03-29,203.84423828125
2018-04-02,198.99749755859375
2018-04-03,200.0662078857422
2018-04-04,198.9693603515625
2018-04-05,195.40695190429688
2018-04-06,193.75698852539062
2018-04-09,194.8163604736328
2018-04-10,193.4757537841797
2018-04-11,192.97889709472656
2018-04-12,190.757080078125
2018-04-13,189.4352264404297
2018-04-16,191.61953735351562
2018-04-17,193.110107421875
2018-04-18,190.3914337158203
2018-04-19,189.99771118164062
2018-04-20,189.83837890625
2018-04-23,189.42587280273438
2018-04-24,188.31967163085938
2018-04-25,186.82904052734375
2018-04-26,187.00717163085938
2018-04-27,186.80091857910156
2018-04-30,186.2103271484375
2018-05-01,188.91964721679688
2018-05-02,189.38841247558594
2018-05-03,186.55718994140625
2018-05-04,189.12583923339844
2018-05-07,191.26329040527344
2018-05-08,190.98147583007812
2018-05-09,193.2830047607422
2018-05-10,192.2121124267578
2018-05-11,193.26426696777344
2018-05-14,187.53384399414062
2018-05-15,189.12149047851562
2018-05-16,189.98574829101562
2018-05-17,190.5305938720703
2018-05-18,192.31544494628906
2018-05-21,197.8297119140625
2018-05-22,197.56674194335938
2018-05-23,197.28489685058594
2018-05-24,198.99464416503906
2018-05-25,197.79217529296875
2018-05-29,198.15858459472656
2018-05-30,203.0528564453125
2018-05-31,200.704345703125
2018-06-01,203.71047973632812
2018-06-04,204.7437744140625
2018-06-05,196.0542755126953
2018-06-06,198.46859741210938
2018-06-07,199.57705688476562
2018-06-08,201.86924743652344
2018-06-11,204.9222869873047
2018-06-12,202.41409301757812
2018-06-13,203.58831787109375
2018-06-14,204.14254760742188
2018-06-15,202.0758819580078
2018-06-18,200.9110565185547
2018-06-19,201.34315490722656
2018-06-20,200.13131713867188
2018-06-21,198.8631134033203
2018-06-22,198.21493530273438
2018-06-25,192.97300720214844
2018-06-26,190.42724609375
2018-06-27,188.17266845703125
2018-06-28,190.37081909179688
2018-06-29,185.8711395263672
2018-07-02,188.55783081054688
2018-07-03,187.50570678710938
2018-07-05,187.68414306640625
2018-07-06,190.27696228027344
2018-07-09,190.5117645263672
2018-07-10,189.41265869140625
2018-07-11,191.7423858642578
2018-07-12,194.07208251953125
2018-07-13,193.38636779785156
2018-07-16,193.49911499023438
2018-07-17,195.01156616210938
2018-07-18,197.0500030517578
2018-07-19,196.25155639648438
2018-07-20,197.48219299316406
2018-07-23,197.7545623779297
2018-07-24,196.8997344970703
2018-07-25,190.61514282226562
2018-07-26,188.22898864746094
2018-07-27,186.56629943847656
2018-07-30,180.5634765625
2018-07-31,182.02890014648438
2018-08-01,181.80345153808594
2018-08-02,179.24832153320312
2018-08-03,178.149169921875
2018-08-06,178.18675231933594
2018-08-07,177.96131896972656
2018-08-08,175.3345489501953
2018-08-09,175.09913635253906
2018-08-10,175.56048583984375
2018-08-13,175.08035278320312
2018-08-14,175.53224182128906
2018-08-15,176.2854461669922
2018-08-16,176.9727325439453
2018-08-17,178.01779174804688
2018-08-20,178.90280151367188
2018-08-21,179.5147705078125
2018-08-22,179.58067321777344
2018-08-23,178.1119384765625
2018-08-24,176.417236328125
2018-08-27,176.26658630371094
2018-08-28,177.4905548095703
2018-08-29,178.92160034179688
2018-08-30,178.86509704589844
2018-08-31,178.7145233154297
2018-09-04,183.0077362060547
2018-09-05,180.0043487548828
2018-09-06,173.39505004882812
2018-09-07,176.02183532714844
2018-09-10,172.28408813476562
2018-09-11,173.5832977294922
2018-09-12,173.31971740722656
2018-09-13,172.57594299316406
2018-09-14,172.71719360351562
2018-09-17,169.27130126953125
2018-09-18,171.01307678222656
2018-09-19,171.9357147216797
2018-09-20,172.51951599121094
2018-09-21,171.22019958496094
2018-09-24,173.40444946289062
2018-09-25,170.99423217773438
2018-09-26,168.70639038085938
2018-09-27,167.74609375
2018-09-28,168.04736328125
2018-10-01,163.71652221679688
2018-10-02,167.68019104003906
2018-10-03,172.4253387451172
2018-10-04,180.32447814941406
2018-10-05,178.45083618164062
2018-10-08,175.17446899414062
2018-10-09,177.65060424804688
2018-10-10,175.880615234375
2018-10-11,174.3648223876953
2018-10-12,176.5301971435547
2018-10-15,178.6297607421875
2018-10-16,182.27333068847656
2018-10-17,184.5988311767578
2018-10-18,183.32786560058594
2018-10-19,185.8792724609375
2018-10-22,184.85304260253906
2018-10-23,181.58604431152344
2018-10-24,196.7064666748047
2018-10-25,198.32583618164062
2018-10-26,195.60488891601562
2018-10-29,196.81005859375
2018-10-30,204.54908752441406
2018-10-31,197.4031982421875
2018-11-01,196.38633728027344
2018-11-02,201.2821044921875
2018-11-05,194.97409057617188
2018-11-06,195.53074645996094
2018-11-07,196.30430603027344
2018-11-08,194.54959106445312
2018-11-09,196.68170166015625
2018-11-12,195.6627960205078
2018-11-13,196.0307159423828
2018-11-14,198.20057678222656
2018-11-15,198.1439666748047
2018-11-16,201.38926696777344
2018-11-19,202.5024871826172
2018-11-20,204.747802734375
2018-11-21,202.7289581298828
2018-11-23,201.41761779785156
2018-11-26,202.9364776611328
2018-11-27,205.5025634765625
2018-11-28,203.77609252929688
2018-11-29,202.8798370361328
2018-11-30,205.40821838378906
2018-12-03,206.8798828125
2018-12-04,209.4271240234375
2018-12-06,209.3516387939453
2018-12-07,212.0120086669922
2018-12-10,213.5875701904297
2018-12-11,215.74795532226562
2018-12-12,215.3516845703125
2018-12-13,216.36119079589844
2018-12-14,213.68186950683594
2018-12-17,206.9459991455078
2018-12-18,201.29495239257812
2018-12-19,200.99305725097656
2018-12-20,197.53076171875
2018-12-21,193.2571258544922
2018-12-24,188.0495147705078
2018-12-26,192.8986358642578
2018-12-27,194.20053100585938
2018-12-28,195.80430603027344
2018-12-31,199.35153198242188
2019-01-02,197.370361328125
2019-01-03,196.00241088867188
2019-01-04,202.17227172851562
2019-01-07,204.58741760253906
2019-01-08,204.42706298828125
2019-01-09,201.07791137695312
2019-01-10,200.6345672607422
2019-01-11,200.55909729003906
2019-01-14,195.83261108398438
2019-01-15,198.94586181640625
2019-01-16,204.011962890625
2019-01-17,203.76669311523438
2019-01-18,206.77610778808594
2019-01-22,205.9459686279297
2019-01-23,207.37049865722656
2019-01-24,206.37049865722656
2019-01-25,207.0308380126953
2019-01-28,205.9459686279297
2019-01-29,201.41761779785156
2019-01-30,198.32321166992188
2019-01-31,202.61575317382812
2019-02-01,201.53079223632812
2019-02-04,204.18173217773438
2019-02-05,206.26669311523438
2019-02-06,206.45538330078125
2019-02-07,208.03086853027344
2019-02-08,208.1818084716797
2019-02-11,210.9082794189453
2019-02-12,213.1398162841797
2019-02-13,215.8062744140625
2019-02-14,214.41632080078125
2019-02-15,217.0166015625
2019-02-19,219.88162231445312
2019-02-20,220.85565185546875
2019-02-21,222.35906982421875
2019-02-22,225.96163940429688
2019-02-25,228.24996948242188
2019-02-26,227.361083984375
2019-02-27,231.19061279296875
2019-02-28,230.60438537597656
2019-03-01,229.8573760986328
2019-03-04,224.62843322753906
2019-03-05,221.18655395507812
2019-03-06,217.97164916992188
2019-03-07,213.1681365966797
2019-03-08,213.3856658935547
2019-03-11,214.7945098876953
2019-03-12,217.27191162109375
2019-03-13,217.92434692382812
2019-03-14,219.19139099121094
2019-03-15,220.732666015625
2019-03-18,224.70408630371094
2019-03-19,222.7939910888672
2019-03-20,224.30691528320312
2019-03-21,227.0868682861328
2019-03-22,225.36595153808594
2019-03-25,226.103515625
2019-03-26,230.415283203125
2019-03-27,231.7390594482422
2019-03-28,233.10069274902344
2019-03-29,232.68463134765625
2019-04-01,233.289794921875
2019-04-02,235.152587890625
2019-04-03,233.25196838378906
2019-04-04,234.88778686523438
2019-04-05,240.06948852539062
2019-04-08,244.08815002441406
2019-04-09,244.89187622070312
2019-04-10,244.39076232910156
2019-04-11,243.21824645996094
2019-04-12,245.70509338378906
2019-04-15,247.49212646484375
2019-04-16,248.60794067382812
2019-04-17,247.95556640625
2019-04-18,249.5535125732422
2019-04-22,247.86097717285156
