Date,BRKM5.SA
2016-07-05,14.425556182861328
2016-07-06,14.196579933166504
2016-07-07,14.120254516601562
2016-07-08,14.05156135559082
2016-07-11,14.097356796264648
2016-07-12,14.166049003601074
2016-07-13,14.05919361114502
2016-07-14,13.975234031677246
2016-07-15,13.92944049835205
2016-07-18,14.28817081451416
2016-07-19,14.478984832763672
2016-07-20,14.410290718078613
2016-07-21,14.2271089553833
2016-07-22,14.738492012023926
2016-07-25,14.685065269470215
2016-07-26,14.624003410339355
2016-07-27,14.501883506774902
2016-07-28,14.303436279296875
2016-07-29,14.150784492492676
2016-08-01,14.570575714111328
2016-08-02,14.112621307373047
2016-08-03,13.990499496459961
2016-08-04,15.501749038696289
2016-08-05,15.95970344543457
2016-08-08,15.913908958435059
2016-08-09,15.738358497619629
2016-08-10,15.692564010620117
2016-08-11,16.135250091552734
2016-08-12,15.593338012695312
2016-08-15,16.93667221069336
2016-08-16,16.410024642944336
2016-08-17,16.532146453857422
2016-08-18,16.486351013183594
2016-08-19,16.791654586791992
2016-08-22,16.44818878173828
2016-08-23,17.058794021606445
2016-08-24,16.990100860595703
2016-08-25,16.59320640563965
2016-08-26,16.44818878173828
2016-08-29,16.768754959106445
2016-08-30,17.715192794799805
2016-08-31,18.40212631225586
2016-09-01,18.76085662841797
2016-09-02,18.814285278320312
2016-09-05,18.814285278320312
2016-09-06,18.455554962158203
2016-09-08,18.24184226989746
2016-09-09,17.745725631713867
2016-09-12,18.043394088745117
2016-09-13,17.631237030029297
2016-09-14,17.516748428344727
2016-09-15,17.715192794799805
2016-09-16,17.677032470703125
2016-09-19,17.822050094604492
2016-09-20,17.40989112854004
2016-09-21,17.386993408203125
2016-09-22,17.303035736083984
2016-09-23,17.715192794799805
2016-09-26,17.44042205810547
2016-09-27,17.58544158935547
2016-09-28,19.39436149597168
2016-09-29,19.49358367919922
2016-09-30,19.165382385253906
2016-10-03,19.745458602905273
2016-10-04,18.88477897644043
2016-10-05,19.382171630859375
2016-10-06,19.53459930419922
2016-10-07,19.56668472290039
2016-10-10,19.951765060424805
2016-10-11,20.938520431518555
2016-10-13,21.05083465576172
2016-10-14,21.8370304107666
2016-10-17,22.286287307739258
2016-10-18,22.26222038269043
2016-10-19,22.23815155029297
2016-10-20,22.62322998046875
2016-10-21,22.62322998046875
2016-10-24,22.81576919555664
2016-10-25,22.462779998779297
2016-10-26,22.029569625854492
2016-10-27,22.141881942749023
2016-10-28,22.16594886779785
2016-10-31,22.679386138916016
2016-11-01,22.976215362548828
2016-11-03,21.339641571044922
2016-11-04,20.97863006591797
2016-11-07,21.997480392456055
2016-11-08,22.23815155029297
2016-11-09,21.949342727661133
2016-11-10,22.74356460571289
2016-11-11,22.56707191467285
2016-11-14,22.198040008544922
2016-11-16,21.85307502746582
2016-11-17,21.85307502746582
2016-11-18,21.331619262695312
2016-11-21,22.198040008544922
2016-11-22,22.350465774536133
2016-11-23,21.540203094482422
2016-11-24,21.636470794677734
2016-11-25,21.299528121948242
2016-11-28,22.294309616088867
2016-11-29,22.125837326049805
2016-11-30,22.06165885925293
2016-12-01,21.756807327270508
2016-12-02,24.46036148071289
2016-12-05,25.751970291137695
2016-12-06,26.41783332824707
2016-12-07,26.281450271606445
2016-12-08,26.265409469604492
2016-12-09,25.832197189331055
2016-12-12,26.088912963867188
2016-12-13,26.433879852294922
2016-12-14,26.506078720092773
2016-12-15,26.79488754272461
2016-12-16,26.83500099182129
2016-12-19,26.79488754272461
2016-12-20,26.498058319091797
2016-12-21,27.36448097229004
2016-12-22,26.714662551879883
2016-12-23,26.57025909423828
2016-12-26,26.393768310546875
2016-12-27,26.73872947692871
2016-12-28,27.589109420776367
2016-12-29,27.47679328918457
2017-01-02,27.276233673095703
2017-01-03,28.83258056640625
2017-01-04,28.343217849731445
2017-01-05,28.680156707763672
2017-01-06,28.118587493896484
2017-01-09,28.214853286743164
2017-01-10,28.471574783325195
2017-01-11,28.760379791259766
2017-01-12,29.2176570892334
2017-01-13,28.511690139770508
2017-01-16,28.311126708984375
2017-01-17,28.230899810791016
2017-01-18,28.238924026489258
2017-01-19,27.79768943786621
2017-01-20,27.910003662109375
2017-01-23,28.279035568237305
2017-01-24,27.573060989379883
2017-01-26,27.276233673095703
2017-01-27,27.436681747436523
2017-01-30,26.31354331970215
2017-01-31,26.10495948791504
2017-02-01,25.840219497680664
2017-02-02,25.69581413269043
2017-02-03,24.717079162597656
2017-02-06,25.086111068725586
2017-02-07,26.27342987060547
2017-02-08,27.12380599975586
2017-02-09,27.21204948425293
2017-02-10,27.236122131347656
2017-02-13,27.236122131347656
2017-02-14,27.187986373901367
2017-02-15,26.329586029052734
2017-02-16,26.586305618286133
2017-02-17,26.562236785888672
2017-02-20,27.42865562438965
2017-02-21,27.46074676513672
2017-02-22,27.356456756591797
2017-02-23,26.522125244140625
2017-02-24,25.93648910522461
2017-03-01,26.217275619506836
2017-03-02,25.968576431274414
2017-03-03,25.663728713989258
2017-03-06,25.655702590942383
2017-03-07,24.757192611694336
2017-03-08,24.508499145507812
2017-03-09,24.532564163208008
2017-03-10,24.55663299560547
2017-03-13,25.01390838623047
2017-03-14,24.388160705566406
2017-03-15,25.24656105041504
2017-03-16,25.39096450805664
2017-03-17,24.8695068359375
2017-03-20,25.511301040649414
2017-03-21,24.821372985839844
2017-03-22,24.877531051635742
2017-03-23,25.302717208862305
2017-03-24,25.31875991821289
2017-03-27,25.89637565612793
2017-03-28,25.471187591552734
2017-03-29,25.824172973632812
2017-03-30,25.302717208862305
2017-03-31,25.471187591552734
2017-04-03,25.599544525146484
2017-04-04,26.377721786499023
2017-04-05,26.13705062866211
2017-04-06,26.265409469604492
2017-04-07,26.714662551879883
2017-04-10,26.61839485168457
2017-04-11,26.818954467773438
2017-04-12,26.233320236206055
2017-04-13,25.663728713989258
2017-04-17,24.941707611083984
2017-04-18,25.39096450805664
2017-04-19,24.893573760986328
2017-04-20,25.55141258239746
2017-04-24,26.31354331970215
2017-04-25,26.818954467773438
2017-04-26,26.86709213256836
2017-04-27,27.07567024230957
2017-04-28,27.388545989990234
2017-05-02,27.621198654174805
2017-05-03,27.621198654174805
2017-05-04,27.059627532958984
2017-05-05,27.244140625
2017-05-08,27.244140625
2017-05-09,27.92605209350586
2017-05-10,27.749555587768555
2017-05-11,27.372501373291016
2017-05-12,27.26018524169922
2017-05-15,26.674551010131836
2017-05-16,26.27342987060547
2017-05-17,25.55943489074707
2017-05-18,25.479211807250977
2017-05-19,25.20644760131836
2017-05-22,25.31875991821289
2017-05-23,26.233320236206055
2017-05-24,26.177162170410156
2017-05-25,26.73872947692871
2017-05-26,26.947315216064453
2017-05-29,26.947315216064453
2017-05-30,27.276233673095703
2017-05-31,26.578283309936523
2017-06-01,26.907201766967773
2017-06-02,27.00347328186035
2017-06-05,27.709442138671875
2017-06-06,27.30832290649414
2017-06-07,27.869895935058594
2017-06-08,27.82977867126465
2017-06-09,27.11578369140625
2017-06-12,26.818954467773438
2017-06-13,26.57025909423828
2017-06-14,25.952529907226562
2017-06-15,25.952529907226562
2017-06-16,26.13705062866211
2017-06-19,26.658504486083984
2017-06-20,25.89637565612793
2017-06-21,25.615591049194336
2017-06-22,26.048803329467773
2017-06-23,26.000667572021484
2017-06-26,26.12100601196289
2017-06-27,26.36969757080078
2017-06-28,26.810932159423828
2017-06-29,27.10776138305664
2017-06-30,27.436681747436523
2017-07-03,27.356456756591797
2017-07-04,27.557018280029297
2017-07-05,27.548995971679688
2017-07-06,27.11578369140625
2017-07-07,26.923248291015625
2017-07-10,27.669334411621094
2017-07-11,27.733509063720703
2017-07-12,28.150678634643555
2017-07-13,28.479595184326172
2017-07-14,28.976985931396484
2017-07-17,30.48520278930664
2017-07-18,30.693782806396484
2017-07-19,31.496023178100586
2017-07-20,31.993419647216797
2017-07-21,31.167104721069336
2017-07-24,30.67774200439453
2017-07-25,30.894344329833984
2017-07-26,30.830163955688477
2017-07-27,30.48520278930664
2017-07-28,30.2766170501709
2017-07-31,29.931657791137695
2017-08-01,29.98781394958496
2017-08-02,31.17513084411621
2017-08-03,30.661693572998047
2017-08-04,31.90517234802246
2017-08-07,32.08968734741211
2017-08-08,31.37569236755371
2017-08-09,30.96654510498047
2017-08-10,30.372886657714844
2017-08-11,30.268592834472656
2017-08-14,30.7659854888916
2017-08-15,30.517295837402344
2017-08-16,31.00666046142578
2017-08-17,30.308706283569336
2017-08-18,30.324750900268555
2017-08-21,29.995832443237305
2017-08-22,29.995832443237305
2017-08-23,29.803295135498047
2017-08-24,30.060012817382812
2017-08-25,29.827362060546875
2017-08-28,30.3648624420166
2017-08-29,30.926433563232422
2017-08-30,30.814119338989258
2017-08-31,30.573450088500977
2017-09-01,30.72587013244629
2017-09-04,31.2794189453125
2017-09-05,31.167104721069336
2017-09-06,32.282222747802734
2017-09-07,32.282222747802734
2017-09-08,31.688568115234375
2017-09-11,32.71543502807617
2017-09-12,33.43745422363281
2017-09-13,32.89192581176758
2017-09-14,32.811702728271484
2017-09-15,33.05237579345703
2017-09-18,33.132598876953125
2017-09-19,33.790435791015625
2017-09-20,36.052764892578125
2017-09-21,35.563392639160156
2017-09-22,35.01787185668945
2017-09-25,34.10331344604492
2017-09-26,34.400142669677734
2017-09-27,33.726261138916016
2017-09-28,33.7984619140625
2017-09-29,34.03913497924805
2017-10-02,34.271785736083984
2017-10-03,35.7158203125
2017-10-04,35.707794189453125
2017-10-05,35.61955261230469
2017-10-06,36.726646423339844
2017-10-09,36.93522644042969
2017-10-10,36.59828567504883
2017-10-11,36.81489181518555
2017-10-12,36.81489181518555
2017-10-13,36.830936431884766
2017-10-16,37.54492950439453
2017-10-17,37.15183639526367
2017-10-18,37.33634948730469
2017-10-19,37.28821563720703
2017-10-20,38.00220489501953
2017-10-23,37.07963180541992
2017-10-24,38.08243179321289
2017-10-25,38.218814849853516
2017-10-26,38.1225471496582
2017-10-27,38.15463638305664
2017-10-30,42.71939468383789
2017-10-31,42.00539779663086
2017-11-01,40.561363220214844
2017-11-02,40.561363220214844
2017-11-03,40.360801696777344
2017-11-06,40.62554168701172
2017-11-07,39.9195671081543
2017-11-08,41.17909240722656
2017-11-09,40.433006286621094
2017-11-10,39.7190055847168
2017-11-13,38.82851791381836
2017-11-14,37.360416412353516
2017-11-15,37.360416412353516
2017-11-16,37.11172103881836
2017-11-17,37.87385177612305
2017-11-20,37.87385177612305
2017-11-21,38.274967193603516
2017-11-22,38.10649871826172
2017-11-23,37.96209716796875
2017-11-24,38.66807174682617
2017-11-27,37.30426025390625
2017-11-28,36.59828567504883
2017-11-29,36.622352600097656
2017-11-30,36.42179489135742
2017-12-01,36.28541564941406
2017-12-04,36.35696792602539
2017-12-05,36.480743408203125
2017-12-06,36.28270721435547
2017-12-07,35.83711242675781
2017-12-08,35.60606384277344
2017-12-11,36.389976501464844
2017-12-12,36.49724578857422
2017-12-13,36.72004318237305
2017-12-14,37.03361129760742
2017-12-15,36.49724578857422
2017-12-18,36.967594146728516
2017-12-19,35.90312576293945
2017-12-20,35.556556701660156
2017-12-21,35.630821228027344
2017-12-22,35.65557861328125
2017-12-25,35.65557861328125
2017-12-26,35.88662338256836
2017-12-27,36.05990982055664
2017-12-28,35.37501525878906
2017-12-29,35.37501525878906
2018-01-02,36.19193649291992
2018-01-03,35.88662338256836
2018-01-04,36.431236267089844
2018-01-05,37.31416702270508
2018-01-08,37.38018035888672
2018-01-09,37.46269607543945
2018-01-10,37.05836486816406
2018-01-11,38.13108444213867
2018-01-12,38.477657318115234
2018-01-15,39.37709045410156
2018-01-16,40.65610122680664
2018-01-17,40.31778335571289
2018-01-18,40.020721435546875
2018-01-19,41.84434509277344
2018-01-22,42.933570861816406
2018-01-23,41.65455627441406
2018-01-24,41.96812057495117
2018-01-25,41.96812057495117
2018-01-26,41.53078842163086
2018-01-29,41.7370719909668
2018-01-30,41.662811279296875
2018-01-31,40.77162551879883
2018-02-01,40.350791931152344
2018-02-02,40.268272399902344
2018-02-05,40.00421905517578
2018-02-06,40.227012634277344
2018-02-07,40.00421905517578
2018-02-08,38.40339279174805
2018-02-09,37.116127014160156
2018-02-14,38.040313720703125
2018-02-15,37.73500442504883
2018-02-16,36.3239631652832
2018-02-19,37.02535629272461
2018-02-20,37.990806579589844
2018-02-21,38.46115493774414
2018-02-22,38.48590850830078
2018-02-23,39.36058807373047
2018-02-26,38.948001861572266
2018-02-27,38.419891357421875
2018-02-28,38.32086944580078
2018-03-01,37.93304443359375
2018-03-02,38.246604919433594
2018-03-05,38.0073127746582
2018-03-06,38.609683990478516
2018-03-07,38.502410888671875
2018-03-08,38.48590850830078
2018-03-09,39.44310760498047
2018-03-12,39.773170471191406
2018-03-13,39.54212188720703
2018-03-14,38.95625686645508
2018-03-15,38.99750900268555
2018-03-16,40.020721435546875
2018-03-19,39.220306396484375
2018-03-20,39.12953567504883
2018-03-21,39.49261474609375
2018-03-22,38.95625686645508
2018-03-23,38.395137786865234
2018-03-26,39.13779067993164
2018-03-27,37.82577133178711
2018-03-28,37.0831184387207
2018-03-29,39.60813903808594
2018-04-02,38.444644927978516
2018-04-03,38.13933563232422
2018-04-04,38.22185516357422
2018-04-05,38.749961853027344
2018-04-06,38.30436706542969
2018-04-09,38.70044708251953
2018-04-10,39.773170471191406
2018-04-11,39.434852600097656
2018-04-12,39.71541213989258
2018-04-13,39.16254425048828
2018-04-16,39.12953567504883
2018-04-17,39.38534164428711
2018-04-18,39.64939498901367
2018-04-19,39.65764617919922
2018-04-20,38.86548614501953
2018-04-23,39.06352615356445
2018-04-24,38.7829704284668
2018-04-25,37.322418212890625
2018-04-26,37.50395584106445
2018-04-27,37.949546813964844
2018-04-30,37.66898727416992
2018-05-02,37.60506820678711
2018-05-03,36.632450103759766
2018-05-04,37.63949966430664
2018-05-07,37.441532135009766
2018-05-08,37.56203079223633
2018-05-09,38.06985855102539
2018-05-10,39.81713104248047
2018-05-11,38.999446868896484
2018-05-14,39.28348159790039
2018-05-15,40.884429931640625
2018-05-16,43.0362434387207
2018-05-17,41.67629623413086
2018-05-18,41.538578033447266
2018-05-21,40.15281677246094
2018-05-22,39.705238342285156
2018-05-23,39.52448654174805
2018-05-24,41.72793960571289
2018-05-25,40.884429931640625
2018-05-28,39.42119598388672
2018-05-29,38.68958282470703
2018-05-30,39.07691192626953
2018-06-01,38.50883102416992
2018-06-04,38.474403381347656
2018-06-05,38.04404067993164
2018-06-06,38.68958282470703
2018-06-07,37.74278259277344
2018-06-08,36.985347747802734
2018-06-11,36.770164489746094
2018-06-12,36.365623474121094
2018-06-13,35.89222717285156
2018-06-14,35.393001556396484
2018-06-15,42.96738052368164
2018-06-18,42.6489143371582
2018-06-19,42.46816635131836
2018-06-20,42.34766387939453
2018-06-21,44.086326599121094
2018-06-22,43.67318344116211
2018-06-25,44.069114685058594
2018-06-26,43.483821868896484
2018-06-27,42.674739837646484
2018-06-28,43.303070068359375
2018-06-29,43.69039535522461
2018-07-02,43.931396484375
2018-07-03,43.38053512573242
2018-07-04,42.691951751708984
2018-07-05,42.58005905151367
2018-07-06,42.502593994140625
2018-07-10,45.299949645996094
2018-07-11,46.203712463378906
2018-07-12,45.21387481689453
2018-07-13,45.360198974609375
2018-07-16,45.44627380371094
2018-07-17,45.360198974609375
2018-07-18,45.532344818115234
2018-07-19,45.27412796020508
2018-07-20,44.34454345703125
2018-07-23,43.888362884521484
2018-07-24,44.46504592895508
2018-07-25,45.14501953125
2018-07-26,44.714656829833984
2018-07-27,44.85237121582031
2018-07-30,45.87663650512695
2018-07-31,47.09025573730469
2018-08-01,47.26240158081055
2018-08-02,46.797607421875
2018-08-03,48.0800895690918
2018-08-06,47.79604721069336
2018-08-07,48.26945114135742
2018-08-08,47.59808349609375
2018-08-09,48.01123046875
2018-08-10,47.847694396972656
2018-08-13,47.727195739746094
2018-08-14,49.052711486816406
2018-08-15,48.665382385253906
2018-08-16,49.018280029296875
2018-08-17,48.544883728027344
2018-08-20,47.443153381347656
2018-08-21,47.68415832519531
2018-08-22,49.069923400878906
2018-08-23,50.008113861083984
2018-08-24,51.36806106567383
2018-08-27,51.049591064453125
2018-08-28,51.56602478027344
2018-08-29,51.643489837646484
2018-08-30,51.22173309326172
2018-08-31,50.96351623535156
2018-09-03,51.299198150634766
2018-09-04,51.62627410888672
2018-09-05,52.24599838256836
2018-09-06,53.07229232788086
2018-09-10,51.471343994140625
2018-09-11,51.12705612182617
2018-09-12,51.70374298095703
2018-09-13,52.36650085449219
2018-09-14,52.93457794189453
2018-09-17,52.93457794189453
2018-09-18,52.69357681274414
2018-09-19,51.74677658081055
2018-09-20,51.54020690917969
2018-09-21,51.60045623779297
2018-09-24,50.464298248291016
2018-09-25,52.51282501220703
2018-09-26,51.77260208129883
2018-09-27,51.893104553222656
2018-09-28,50.300758361816406
2018-10-01,48.88916778564453
2018-10-02,48.88916778564453
2018-10-03,48.51045227050781
2018-10-04,47.77022933959961
2018-10-05,47.339866638183594
2018-10-08,47.65833282470703
2018-10-09,46.789005279541016
2018-10-10,46.09181594848633
2018-10-11,45.03312301635742
2018-10-15,44.41340255737305
2018-10-16,44.55972671508789
2018-10-17,44.45643997192383
2018-10-18,46.04878234863281
2018-10-19,46.780391693115234
2018-10-22,45.96270751953125
2018-10-23,45.532344818115234
2018-10-24,44.00025177001953
2018-10-25,43.60432052612305
2018-10-26,42.950172424316406
2018-10-29,42.6489143371582
2018-10-30,42.02058792114258
2018-10-31,44.886802673339844
2018-11-01,44.92983627319336
2018-11-05,45.54095458984375
2018-11-06,45.6356315612793
2018-11-07,46.169281005859375
2018-11-08,45.773345947265625
2018-11-09,45.43766403198242
2018-11-12,44.29289627075195
2018-11-13,42.99320983886719
2018-11-14,42.77802658081055
2018-11-16,45.971317291259766
2018-11-19,46.177886962890625
2018-11-21,47.167720794677734
2018-11-22,46.763179779052734
2018-11-23,46.573822021484375
2018-11-26,46.96975326538086
2018-11-27,46.935325622558594
2018-11-28,47.24518585205078
2018-11-29,48.05427169799805
2018-11-30,46.63407516479492
2018-12-03,46.169281005859375
2018-12-04,45.32577133178711
2018-12-05,43.89696502685547
2018-12-06,43.29446029663086
2018-12-07,42.87270736694336
2018-12-10,42.511199951171875
2018-12-11,42.106658935546875
2018-12-12,42.519805908203125
2018-12-13,41.874263763427734
2018-12-14,41.314796447753906
2018-12-17,40.936073303222656
2018-12-18,40.98771667480469
2018-12-19,40.97911071777344
2018-12-20,40.411033630371094
2018-12-21,40.20446014404297
2018-12-26,39.9376335144043
2018-12-27,39.9376335144043
2018-12-28,40.78114318847656
2019-01-02,41.58161926269531
2019-01-03,41.83122634887695
2019-01-04,41.36643600463867
2019-01-07,41.07379150390625
2019-01-08,41.04796600341797
2019-01-09,41.32339859008789
2019-01-10,40.893035888671875
2019-01-11,41.469722747802734
2019-01-14,41.55579376220703
2019-01-15,41.59883499145508
2019-01-16,41.4869384765625
2019-01-17,40.77253723144531
2019-01-18,39.842952728271484
2019-01-21,40.38520812988281
2019-01-22,41.61604690551758
2019-01-23,41.891475677490234
2019-01-24,42.56284713745117
2019-01-28,43.34610366821289
2019-01-29,43.303070068359375
2019-01-30,44.56833267211914
2019-01-31,44.98147964477539
2019-02-01,45.01591110229492
2019-02-04,45.44627380371094
2019-02-05,46.29838943481445
2019-02-06,45.721702575683594
2019-02-07,45.01591110229492
2019-02-08,44.82655334472656
2019-02-11,46.45331954956055
2019-02-12,47.2882194519043
2019-02-13,47.66694259643555
2019-02-14,47.96819305419922
2019-02-15,47.83909225463867
2019-02-18,47.227970123291016
2019-02-19,48.0800895690918
2019-02-20,47.64973068237305
2019-02-21,47.339866638183594
2019-02-22,48.157554626464844
2019-02-25,48.14894485473633
2019-02-26,48.226409912109375
2019-02-27,47.52922821044922
2019-02-28,46.82343292236328
2019-03-01,47.38290023803711
2019-03-06,46.935325622558594
2019-03-07,46.90950393676758
2019-03-08,47.32265090942383
2019-03-11,47.5894775390625
2019-03-12,46.86647033691406
2019-03-13,47.055824279785156
2019-03-14,47.641117095947266
2019-03-15,47.00418472290039
2019-03-18,47.04722213745117
2019-03-19,46.26396179199219
2019-03-20,45.67866897583008
2019-03-21,44.92123031616211
2019-03-22,44.66300964355469
2019-03-25,44.069114685058594
2019-03-26,44.39619064331055
2019-03-27,42.97599411010742
2019-03-28,44.24126052856445
2019-03-29,43.81089782714844
2019-04-01,44.52529525756836
2019-04-02,42.77802658081055
2019-04-03,41.91729736328125
2019-04-04,42.04640579223633
2019-04-05,41.94312286376953
2019-04-08,41.77958297729492
2019-04-09,41.065181732177734
2019-04-10,40.98771667480469
2019-04-11,42.3993034362793
2019-04-12,42.24437713623047
2019-04-15,41.95172882080078
2019-04-16,41.88287353515625
2019-04-17,42.063621520996094
2019-04-18,41.59022521972656
2019-04-22,41.934513092041016
2019-04-23,41.83122634887695
2019-04-24,41.245933532714844
2019-04-25,40.71228790283203
2019-04-26,39.98067092895508
2019-04-29,41.288970947265625
2019-04-30,41.125431060791016
2019-05-02,39.66220474243164
2019-05-03,39.670806884765625
2019-05-06,38.878936767578125
2019-05-07,37.93214416503906
2019-05-08,37.65671157836914
2019-05-09,34.88517379760742
2019-05-10,34.47203063964844
2019-05-13,32.0620002746582
2019-05-14,33.21537399291992
2019-05-15,33.18094253540039
2019-05-16,32.44071960449219
2019-05-17,31.579992294311523
2019-05-20,34.773284912109375
2019-05-21,37.14027786254883
