Date,CS.PA
2023-01-30,24.10236930847168
2023-01-31,24.081331253051758
2023-02-01,24.07712173461914
2023-02-02,24.262266159057617
2023-02-03,24.08553695678711
2023-02-06,23.971927642822266
2023-02-07,23.90460205078125
2023-02-08,24.001380920410156
2023-02-09,24.15707015991211
2023-02-10,23.921432495117188
2023-02-13,23.900394439697266
2023-02-14,23.748912811279297
2023-02-15,23.694211959838867
2023-02-16,23.81623649597168
2023-02-17,23.837276458740234
2023-02-20,23.807823181152344
2023-02-21,23.656341552734375
2023-02-22,23.403873443603516
2023-02-23,24.161277770996094
2023-02-24,23.908809661865234
2023-02-27,24.720918655395508
2023-02-28,25.12066078186035
2023-03-01,25.05333709716797
2023-03-02,24.9649715423584
2023-03-03,25.15432357788086
2023-03-06,25.33525848388672
2023-03-07,25.204818725585938
2023-03-08,25.38995933532715
2023-03-09,25.331052780151367
2023-03-10,24.746166229248047
2023-03-13,23.290260314941406
2023-03-14,23.323923110961914
2023-03-15,22.124696731567383
2023-03-16,22.595972061157227
2023-03-17,21.85539436340332
2023-03-20,22.393997192382812
2023-03-21,23.323923110961914
2023-03-22,23.142986297607422
2023-03-23,22.911556243896484
2023-03-24,22.415035247802734
2023-03-27,22.688541412353516
2023-03-28,22.861064910888672
2023-03-29,23.46698760986328
2023-03-30,23.803613662719727
2023-03-31,23.702627182006836
2023-04-03,23.748912811279297
2023-04-04,23.8288631439209
2023-04-05,23.78678321838379
2023-04-06,24.152864456176758
2023-04-11,24.350629806518555
2023-04-12,24.531564712524414
2023-04-13,24.460033416748047
2023-04-14,24.16548728942871
2023-04-17,23.845691680908203
2023-04-18,24.26647186279297
2023-04-19,24.640968322753906
2023-04-20,24.640968322753906
2023-04-21,24.628345489501953
2023-04-24,24.674631118774414
2023-04-25,24.645177841186523
2023-04-26,24.63255500793457
2023-04-27,24.788244247436523
2023-04-28,24.88502311706543
2023-05-02,24.270681381225586
2023-05-03,24.232812881469727
2023-05-04,23.685794830322266
2023-05-05,24.287513732910156
2023-05-08,24.730161666870117
2023-05-09,24.63179588317871
2023-05-10,24.287513732910156
2023-05-11,24.077367782592773
2023-05-12,24.095251083374023
2023-05-15,24.680978775024414
2023-05-16,24.82405662536621
2023-05-17,24.721220016479492
2023-05-18,24.810644149780273
2023-05-19,24.828527450561523
2023-05-22,24.810644149780273
2023-05-23,24.913480758666992
2023-05-24,24.287513732910156
2023-05-25,24.11313819885254
2023-05-26,24.229387283325195
2023-05-29,24.36799430847168
2023-05-30,24.11313819885254
2023-05-31,23.621307373046875
2023-06-01,23.9432315826416
2023-06-02,24.372465133666992
2023-06-05,24.300926208496094
2023-06-06,24.376937866210938
2023-06-07,24.2785701751709
2023-06-08,24.198089599609375
2023-06-09,23.71520233154297
2023-06-12,23.45587158203125
2023-06-13,23.590007781982422
2023-06-14,23.83592414855957
2023-06-15,23.764385223388672
2023-06-16,23.607891082763672
2023-06-19,23.581066131591797
2023-06-20,23.522939682006836
2023-06-21,23.482698440551758
2023-06-22,23.370920181274414
2023-06-23,23.61683464050293
2023-06-26,23.71967124938965
2023-06-27,23.929819107055664
2023-06-28,23.965585708618164
2023-06-29,23.91193199157715
2023-06-30,24.166791915893555
2023-07-03,24.341167449951172
2023-07-04,24.11760711669922
2023-07-05,23.25019645690918
2023-07-06,22.753894805908203
2023-07-07,22.668941497802734
2023-07-10,22.740482330322266
2023-07-11,23.084762573242188
2023-07-12,23.791210174560547
2023-07-13,23.844865798950195
2023-07-14,23.554237365722656
2023-07-17,23.661544799804688
2023-07-18,23.764385223388672
2023-07-19,23.818037033081055
2023-07-20,24.452945709228516
2023-07-21,24.770402908325195
2023-07-24,24.83746910095215
2023-07-25,24.810644149780273
2023-07-26,24.752517700195312
2023-07-27,25.101268768310547
2023-07-28,25.199636459350586
2023-07-31,25.011844635009766
2023-08-01,24.841941833496094
2023-08-02,24.47083282470703
2023-08-03,24.06842613220215
2023-08-04,24.551313400268555
2023-08-07,24.721220016479492
2023-08-08,24.435062408447266
2023-08-09,24.73463249206543
2023-08-10,25.186222076416016
2023-08-11,24.89559555053711
2023-08-14,24.99843406677246
2023-08-15,24.622852325439453
2023-08-16,24.51107406616211
2023-08-17,24.560256958007812
2023-08-18,24.300926208496094
2023-08-21,24.318811416625977
2023-08-22,24.439533233642578
2023-08-23,24.51107406616211
2023-08-24,24.49765968322754
2023-08-25,24.49765968322754
2023-08-28,24.77934455871582
2023-08-29,24.976076126098633
2023-08-30,24.922422409057617
2023-08-31,24.83746910095215
2023-09-01,24.904539108276367
2023-09-04,24.792757034301758
2023-09-05,24.891122817993164
2023-09-06,24.66756248474121
2023-09-07,24.61838150024414
2023-09-08,24.774873733520508
2023-09-11,24.99843406677246
2023-09-12,25.168338775634766
2023-09-13,25.557331085205078
2023-09-14,26.062578201293945
2023-09-15,26.281665802001953
2023-09-18,25.991037368774414
2023-09-19,26.20565414428711
2023-09-20,26.245895385742188
2023-09-21,26.062578201293945
2023-09-22,25.771947860717773
2023-09-25,25.593101501464844
2023-09-26,25.61545753479004
2023-09-27,25.302474975585938
2023-09-28,25.35165786743164
2023-09-29,25.199636459350586
2023-10-02,24.756986618041992
2023-10-03,24.417179107666016
2023-10-04,24.332223892211914
2023-10-05,24.430591583251953
2023-10-06,25.011844635009766
2023-10-09,24.92689323425293
2023-10-10,25.3248291015625
2023-10-11,25.539445877075195
2023-10-12,25.360599517822266
2023-10-13,25.047616958618164
2023-10-16,25.05655860900879
2023-10-17,25.284587860107422
2023-10-18,25.181753158569336
2023-10-19,24.92689323425293
2023-10-20,24.287513732910156
2023-10-23,24.363523483276367
2023-10-24,24.44400405883789
2023-10-25,24.672035217285156
2023-10-26,24.609439849853516
2023-10-27,24.551313400268555
2023-10-30,24.89559555053711
2023-10-31,24.99843406677246
2023-11-01,25.29353141784668
2023-11-02,25.503677368164062
2023-11-03,25.190692901611328
2023-11-06,24.88665199279785
2023-11-07,24.524484634399414
2023-11-08,24.783817291259766
2023-11-09,24.752517700195312
2023-11-10,24.792757034301758
2023-11-13,25.083385467529297
2023-11-14,25.141510009765625
2023-11-15,24.922422409057617
2023-11-16,25.01631736755371
2023-11-17,25.38295555114746
2023-11-20,25.338241577148438
2023-11-21,25.21752166748047
2023-11-22,25.2532901763916
2023-11-23,25.2532901763916
2023-11-24,25.445552825927734
2023-11-27,25.360599517822266
2023-11-28,25.467906951904297
2023-11-29,25.432138442993164
2023-11-30,25.57074546813965
2023-12-01,25.839017868041992
2023-12-04,25.973154067993164
2023-12-05,26.17435646057129
2023-12-06,26.52758026123047
2023-12-07,26.73325538635254
2023-12-08,26.82267951965332
2023-12-11,26.88080406188965
2023-12-12,26.889747619628906
2023-12-13,26.612533569335938
2023-12-14,26.160940170288086
2023-12-15,26.084932327270508
2023-12-18,26.031278610229492
2023-12-19,26.228010177612305
2023-12-20,26.268251419067383
2023-12-21,26.402387619018555
2023-12-22,26.505224227905273
2023-12-27,26.451570510864258
2023-12-28,26.317434310913086
2023-12-29,26.371089935302734
2024-01-02,26.576763153076172
2024-01-03,26.549938201904297
2024-01-04,26.751140594482422
2024-01-05,26.715370178222656
2024-01-08,26.746667861938477
2024-01-09,26.50075340270996
2024-01-10,26.41132926940918
2024-01-11,26.138586044311523
2024-01-12,26.30849266052246
2024-01-15,26.30849266052246
2024-01-16,26.478397369384766
2024-01-17,26.402387619018555
2024-01-18,26.795852661132812
2024-01-19,27.332395553588867
2024-01-22,27.46653175354004
2024-01-23,27.377107620239258
2024-01-24,27.667734146118164
2024-01-25,27.49782943725586
2024-01-26,27.649850845336914
2024-01-29,27.748214721679688
2024-01-30,27.84210968017578
2024-01-31,27.86446762084961
2024-02-01,27.274269104003906
2024-02-02,27.305566787719727
2024-02-05,27.193788528442383
2024-02-06,27.39946174621582
2024-02-07,27.22061538696289
2024-02-08,26.89421844482422
2024-02-09,26.818206787109375
2024-02-12,27.390520095825195
2024-02-13,27.394990921020508
2024-02-14,27.394990921020508
2024-02-15,27.524656295776367
2024-02-16,27.703502655029297
2024-02-19,27.730331420898438
2024-02-20,27.868938446044922
2024-02-21,27.877880096435547
2024-02-22,28.669282913208008
2024-02-23,28.88389778137207
2024-02-26,28.950965881347656
2024-02-27,28.95990753173828
2024-02-28,29.250534057617188
2024-02-29,29.402557373046875
2024-03-01,28.937551498413086
2024-03-04,29.170053482055664
2024-03-05,29.263948440551758
2024-03-06,29.268421173095703
2024-03-07,29.599288940429688
2024-03-08,29.974868774414062
2024-03-11,29.760251998901367
2024-03-12,30.368331909179688
2024-03-13,30.243139266967773
2024-03-14,30.4085750579834
2024-03-15,30.694730758666992
2024-03-18,30.61425018310547
2024-03-19,30.958532333374023
2024-03-20,30.936174392700195
2024-03-21,30.98535919189453
2024-03-22,30.833337783813477
2024-03-25,30.918292999267578
2024-03-26,30.940645217895508
2024-03-27,31.021127700805664
2024-03-28,31.132905960083008
2024-04-02,31.083724975585938
2024-04-03,31.182090759277344
2024-04-04,31.164203643798828
2024-04-05,30.529296875
2024-04-08,30.699203491210938
2024-04-09,30.278911590576172
2024-04-10,30.26996612548828
2024-04-11,29.91227149963379
2024-04-12,30.100061416625977
2024-04-15,30.243139266967773
2024-04-16,29.70659828186035
2024-04-17,29.921213150024414
2024-04-18,30.243139266967773
2024-04-19,30.314680099487305
2024-04-22,30.699203491210938
2024-04-23,31.2268009185791
2024-04-24,30.627662658691406
2024-04-25,30.225255966186523
2024-04-26,30.26996612548828
2024-04-29,30.574007034301758
2024-04-30,30.792325973510742
2024-05-02,30.251279830932617
2024-05-03,29.833627700805664
2024-05-06,30.57400894165039
2024-05-07,30.982168197631836
2024-05-08,31.589662551879883
2024-05-09,31.751028060913086
2024-05-10,32.00731658935547
2024-05-13,31.978836059570312
2024-05-14,31.722549438476562
2024-05-15,31.675090789794922
2024-05-16,31.845949172973633
2024-05-17,31.978836059570312
2024-05-20,32.035789489746094
2024-05-21,32.18766403198242
2024-05-22,31.85544204711914
2024-05-23,31.684585571289062
2024-05-24,31.893407821655273
2024-05-27,31.978836059570312
2024-05-28,31.675090789794922
2024-05-29,31.361852645874023
2024-05-30,31.399822235107422
2024-05-31,31.3713436126709
2024-06-03,31.45677375793457
2024-06-04,31.096073150634766
2024-06-05,31.42829704284668
2024-06-06,31.71306037902832
2024-06-07,31.494741439819336
2024-06-10,30.687915802001953
2024-06-11,30.184833526611328
2024-06-12,30.61197853088379
2024-06-13,29.378007888793945
2024-06-14,27.935209274291992
2024-06-17,28.457273483276367
2024-06-18,28.979339599609375
2024-06-19,28.922386169433594
2024-06-20,29.368515014648438
2024-06-21,29.007814407348633
2024-06-24,29.33054542541504
2024-06-25,29.197656631469727
2024-06-26,29.10273551940918
2024-06-27,28.82746696472168
2024-06-28,29.01730728149414
2024-07-01,29.67226219177246
2024-07-02,29.5583553314209
2024-07-03,30.061437606811523
2024-07-04,30.45061492919922
2024-07-05,30.336706161499023
2024-07-08,30.384166717529297
2024-07-09,30.023468017578125
2024-07-10,30.34619903564453
2024-07-11,30.441120147705078
2024-07-12,30.61197853088379
2024-07-15,30.545534133911133
2024-07-16,30.374675750732422
2024-07-17,30.35569190979004
2024-07-18,30.61197853088379
2024-07-19,30.317724227905273
2024-07-22,30.57400894165039
2024-07-23,30.782835006713867
2024-07-24,30.479089736938477
2024-07-25,30.602487564086914
2024-07-26,30.83029556274414
2024-07-29,30.592992782592773
2024-07-30,31.02962875366211
2024-07-31,30.83979034423828
2024-08-01,30.194326400756836
2024-08-02,30.62146759033203
2024-08-05,29.805150985717773
2024-08-06,29.7197208404541
2024-08-07,30.40315055847168
2024-08-08,30.507564544677734
2024-08-09,30.944198608398438
2024-08-12,30.706897735595703
2024-08-13,30.7448673248291
2024-08-14,31.058107376098633
2024-08-15,31.390329360961914
2024-08-16,31.665599822998047
2024-08-19,31.741535186767578
2024-08-20,31.779504776000977
2024-08-21,31.7700138092041
2024-08-22,31.8839168548584
2024-08-23,32.22563171386719
2024-08-26,32.22563171386719
2024-08-27,32.320552825927734
2024-08-28,32.56734848022461
2024-08-29,32.55785369873047
2024-08-30,32.65277862548828
2024-09-02,32.890079498291016
2024-09-03,32.880584716796875
2024-09-04,32.75718688964844
2024-09-05,32.95652389526367
2024-09-06,32.73820495605469
2024-09-09,33.136871337890625
2024-09-10,33.18433380126953
2024-09-11,33.50706481933594
2024-09-12,33.79182434082031
2024-09-13,34.2474479675293
2024-09-16,34.35186004638672
2024-09-17,34.31389236450195
2024-09-18,34.162017822265625
2024-09-19,34.389827728271484
2024-09-20,34.4088134765625
2024-09-23,34.30439758300781
2024-09-24,34.32338333129883
2024-09-25,33.69690704345703
2024-09-26,33.962684631347656
2024-09-27,33.725379943847656
2024-09-30,32.77617263793945
2024-10-01,32.67176055908203
2024-10-02,32.69074249267578
2024-10-03,32.1971549987793
2024-10-04,32.624298095703125
2024-10-07,32.7097282409668
2024-10-08,32.61480712890625
2024-10-09,32.937538146972656
2024-10-10,33.089412689208984
2024-10-11,33.30773162841797
