Date,DBREALTY.NS
2016-07-27,55.79999923706055
2016-07-28,55.20000076293945
2016-07-29,54.45000076293945
2016-08-01,54.04999923706055
2016-08-02,53.25
2016-08-03,51.599998474121094
2016-08-04,52.75
2016-08-05,53.70000076293945
2016-08-08,53.5
2016-08-09,52.70000076293945
2016-08-10,51.650001525878906
2016-08-11,53.70000076293945
2016-08-12,53.0
2016-08-16,52.04999923706055
2016-08-17,49.95000076293945
2016-08-18,51.0
2016-08-19,51.45000076293945
2016-08-22,52.349998474121094
2016-08-23,51.0
2016-08-24,51.400001525878906
2016-08-25,50.650001525878906
2016-08-26,50.150001525878906
2016-08-29,48.95000076293945
2016-08-30,48.849998474121094
2016-08-31,49.599998474121094
2016-09-01,49.29999923706055
2016-09-02,50.04999923706055
2016-09-06,49.29999923706055
2016-09-07,49.900001525878906
2016-09-08,51.900001525878906
2016-09-09,51.849998474121094
2016-09-12,48.70000076293945
2016-09-14,49.400001525878906
2016-09-15,47.54999923706055
2016-09-16,47.04999923706055
2016-09-19,47.95000076293945
2016-09-20,47.150001525878906
2016-09-21,47.25
2016-09-22,47.79999923706055
2016-09-23,47.25
2016-09-26,47.0
2016-09-27,46.599998474121094
2016-09-28,47.400001525878906
2016-09-29,43.900001525878906
2016-09-30,44.599998474121094
2016-10-03,45.70000076293945
2016-10-04,46.45000076293945
2016-10-05,47.150001525878906
2016-10-06,48.70000076293945
2016-10-07,49.29999923706055
2016-10-10,48.95000076293945
2016-10-13,47.150001525878906
2016-10-14,47.20000076293945
2016-10-17,48.45000076293945
2016-10-18,48.29999923706055
2016-10-19,47.54999923706055
2016-10-20,47.849998474121094
2016-10-21,47.599998474121094
2016-10-24,48.099998474121094
2016-10-25,47.75
2016-10-26,48.599998474121094
2016-10-27,47.79999923706055
2016-10-28,48.04999923706055
2016-11-01,48.150001525878906
2016-11-02,47.45000076293945
2016-11-03,46.400001525878906
2016-11-04,44.900001525878906
2016-11-07,45.849998474121094
2016-11-08,45.599998474121094
2016-11-09,40.150001525878906
2016-11-10,42.5
2016-11-11,39.79999923706055
2016-11-15,39.25
2016-11-16,39.20000076293945
2016-11-17,39.849998474121094
2016-11-18,39.5
2016-11-21,37.95000076293945
2016-11-22,37.099998474121094
2016-11-23,38.099998474121094
2016-11-24,38.20000076293945
2016-11-25,38.849998474121094
2016-11-28,39.849998474121094
2016-11-29,40.5
2016-11-30,41.0
2016-12-01,40.650001525878906
2016-12-02,39.95000076293945
2016-12-05,40.04999923706055
2016-12-06,40.900001525878906
2016-12-07,40.25
2016-12-08,40.29999923706055
2016-12-09,41.0
2016-12-12,39.650001525878906
2016-12-13,41.0
2016-12-14,40.099998474121094
2016-12-15,39.599998474121094
2016-12-16,39.54999923706055
2016-12-19,39.45000076293945
2016-12-20,38.79999923706055
2016-12-21,38.45000076293945
2016-12-22,38.04999923706055
2016-12-23,37.70000076293945
2016-12-26,36.349998474121094
2016-12-27,35.650001525878906
2016-12-28,35.95000076293945
2016-12-29,35.849998474121094
2016-12-30,36.150001525878906
2017-01-02,37.599998474121094
2017-01-03,38.04999923706055
2017-01-04,38.5
2017-01-05,39.400001525878906
2017-01-06,38.400001525878906
2017-01-09,38.0
2017-01-10,38.400001525878906
2017-01-11,38.54999923706055
2017-01-12,38.400001525878906
2017-01-13,38.54999923706055
2017-01-16,40.54999923706055
2017-01-17,41.70000076293945
2017-01-18,41.79999923706055
2017-01-19,41.70000076293945
2017-01-20,40.349998474121094
2017-01-23,40.54999923706055
2017-01-24,40.70000076293945
2017-01-25,41.099998474121094
2017-01-27,40.900001525878906
2017-01-30,40.70000076293945
2017-01-31,39.900001525878906
2017-02-01,41.849998474121094
2017-02-02,41.29999923706055
2017-02-03,42.75
2017-02-06,44.0
2017-02-07,43.099998474121094
2017-02-08,43.29999923706055
2017-02-09,43.20000076293945
2017-02-10,42.650001525878906
2017-02-13,41.5
2017-02-14,41.349998474121094
2017-02-15,40.099998474121094
2017-02-16,40.54999923706055
2017-02-17,41.150001525878906
2017-02-20,41.29999923706055
2017-02-21,41.599998474121094
2017-02-22,41.400001525878906
2017-02-23,41.0
2017-02-27,40.849998474121094
2017-02-28,41.45000076293945
2017-03-01,42.650001525878906
2017-03-02,41.29999923706055
2017-03-03,41.150001525878906
2017-03-06,42.54999923706055
2017-03-07,42.349998474121094
2017-03-08,41.25
2017-03-09,41.5
2017-03-10,40.70000076293945
2017-03-14,41.79999923706055
2017-03-15,41.70000076293945
2017-03-16,42.25
2017-03-17,41.900001525878906
2017-03-20,41.95000076293945
2017-03-21,42.900001525878906
2017-03-22,42.099998474121094
2017-03-23,41.900001525878906
2017-03-24,41.400001525878906
2017-03-27,41.29999923706055
2017-03-28,41.70000076293945
2017-03-29,41.29999923706055
2017-03-30,42.0
2017-03-31,41.70000076293945
2017-04-03,41.849998474121094
2017-04-05,44.95000076293945
2017-04-06,45.900001525878906
2017-04-07,44.20000076293945
2017-04-10,45.5
2017-04-11,45.400001525878906
2017-04-12,45.5
2017-04-13,45.25
2017-04-17,51.45000076293945
2017-04-18,47.650001525878906
2017-04-19,49.95000076293945
2017-04-20,50.25
2017-04-21,50.54999923706055
2017-04-24,52.29999923706055
2017-04-25,51.0
2017-04-26,48.849998474121094
2017-04-27,47.849998474121094
2017-04-28,47.099998474121094
2017-05-02,48.29999923706055
2017-05-03,48.25
2017-05-04,47.650001525878906
2017-05-05,46.349998474121094
2017-05-08,49.400001525878906
2017-05-09,50.400001525878906
2017-05-10,49.400001525878906
2017-05-11,48.45000076293945
2017-05-12,48.95000076293945
2017-05-15,48.79999923706055
2017-05-16,49.04999923706055
2017-05-17,48.29999923706055
2017-05-18,46.54999923706055
2017-05-19,45.25
2017-05-22,44.45000076293945
2017-05-23,42.400001525878906
2017-05-24,40.45000076293945
2017-05-25,42.150001525878906
2017-05-26,43.0
2017-05-29,41.04999923706055
2017-05-30,40.650001525878906
2017-05-31,41.0
2017-06-01,41.45000076293945
2017-06-02,41.29999923706055
2017-06-05,44.95000076293945
2017-06-06,44.29999923706055
2017-06-07,44.599998474121094
2017-06-08,43.79999923706055
2017-06-09,44.0
2017-06-12,42.75
2017-06-13,42.25
2017-06-14,42.29999923706055
2017-06-15,43.650001525878906
2017-06-16,42.650001525878906
2017-06-19,41.099998474121094
2017-06-20,42.75
2017-06-21,41.45000076293945
2017-06-22,41.349998474121094
2017-06-23,40.75
2017-06-27,39.54999923706055
2017-06-28,39.400001525878906
2017-06-29,39.0
2017-06-30,38.70000076293945
2017-07-03,40.0
2017-07-04,39.54999923706055
2017-07-05,41.099998474121094
2017-07-06,40.400001525878906
2017-07-07,39.900001525878906
2017-07-10,40.25
2017-07-11,39.95000076293945
2017-07-12,40.0
2017-07-13,39.29999923706055
2017-07-14,39.349998474121094
2017-07-17,39.29999923706055
2017-07-18,38.599998474121094
2017-07-19,38.900001525878906
2017-07-20,38.95000076293945
2017-07-21,38.5
2017-07-24,38.54999923706055
2017-07-25,41.349998474121094
2017-07-26,42.900001525878906
2017-07-27,43.099998474121094
2017-07-28,44.45000076293945
2017-07-31,44.349998474121094
2017-08-01,42.650001525878906
2017-08-02,42.54999923706055
2017-08-03,40.25
2017-08-04,40.349998474121094
2017-08-07,40.849998474121094
2017-08-08,38.25
2017-08-09,36.79999923706055
2017-08-10,34.20000076293945
2017-08-11,34.70000076293945
2017-08-14,36.70000076293945
2017-08-16,37.0
2017-08-17,37.349998474121094
2017-08-18,36.70000076293945
2017-08-21,36.099998474121094
2017-08-22,35.099998474121094
2017-08-23,36.04999923706055
2017-08-24,36.5
2017-08-28,37.099998474121094
2017-08-29,36.04999923706055
2017-08-30,36.849998474121094
2017-08-31,36.900001525878906
2017-09-01,39.29999923706055
2017-09-04,39.75
2017-09-05,40.75
2017-09-06,41.099998474121094
2017-09-07,41.349998474121094
2017-09-08,39.04999923706055
2017-09-11,38.0
2017-09-12,38.79999923706055
2017-09-13,38.54999923706055
2017-09-14,38.349998474121094
2017-09-15,37.849998474121094
2017-09-18,38.0
2017-09-19,38.5
2017-09-20,38.20000076293945
2017-09-21,37.900001525878906
2017-09-22,36.29999923706055
2017-09-25,35.25
2017-09-26,36.099998474121094
2017-09-27,34.95000076293945
2017-09-28,35.349998474121094
2017-09-29,35.599998474121094
2017-10-03,35.04999923706055
2017-10-04,35.20000076293945
2017-10-05,35.70000076293945
2017-10-06,35.79999923706055
2017-10-09,36.29999923706055
2017-10-10,36.29999923706055
2017-10-11,35.150001525878906
2017-10-12,34.099998474121094
2017-10-13,34.400001525878906
2017-10-16,34.150001525878906
2017-10-17,36.599998474121094
2017-10-18,36.25
2017-10-19,36.75
2017-10-23,36.54999923706055
2017-10-24,36.900001525878906
2017-10-25,36.54999923706055
2017-10-26,36.70000076293945
2017-10-27,36.5
2017-10-30,37.45000076293945
2017-10-31,38.0
2017-11-01,37.849998474121094
2017-11-02,37.45000076293945
2017-11-03,37.75
2017-11-06,37.400001525878906
2017-11-07,36.599998474121094
2017-11-08,35.95000076293945
2017-11-09,36.04999923706055
2017-11-10,35.25
2017-11-13,34.650001525878906
2017-11-14,34.95000076293945
2017-11-15,33.95000076293945
2017-11-16,34.650001525878906
2017-11-17,35.70000076293945
2017-11-20,36.400001525878906
2017-11-21,35.75
2017-11-22,35.5
2017-11-23,36.70000076293945
2017-11-24,36.0
2017-11-27,35.849998474121094
2017-11-28,35.75
2017-11-29,37.70000076293945
2017-11-30,37.599998474121094
2017-12-01,36.849998474121094
2017-12-04,36.45000076293945
2017-12-05,36.0
2017-12-06,36.0
2017-12-07,35.5
2017-12-08,36.150001525878906
2017-12-11,36.099998474121094
2017-12-12,35.75
2017-12-13,35.20000076293945
2017-12-14,34.849998474121094
2017-12-15,35.0
2017-12-18,34.900001525878906
2017-12-19,34.75
2017-12-20,36.349998474121094
2017-12-21,43.599998474121094
2017-12-22,52.29999923706055
2017-12-26,55.349998474121094
2017-12-27,52.349998474121094
2017-12-28,52.650001525878906
2017-12-29,57.900001525878906
2018-01-01,63.650001525878906
2018-01-02,70.0
2018-01-03,67.8499984741211
2018-01-04,71.19999694824219
2018-01-05,74.75
2018-01-08,78.44999694824219
2018-01-09,82.3499984741211
2018-01-10,83.69999694824219
2018-01-11,82.19999694824219
2018-01-12,78.25
2018-01-15,74.69999694824219
2018-01-16,72.05000305175781
2018-01-17,71.5
2018-01-18,68.4000015258789
2018-01-19,71.69999694824219
2018-01-22,70.19999694824219
2018-01-23,68.0
2018-01-24,65.69999694824219
2018-01-25,68.94999694824219
2018-01-29,66.19999694824219
2018-01-30,62.95000076293945
2018-01-31,61.099998474121094
2018-02-01,61.95000076293945
2018-02-02,58.900001525878906
2018-02-05,56.0
2018-02-06,53.20000076293945
2018-02-07,50.849998474121094
2018-02-08,53.349998474121094
2018-02-09,56.0
2018-02-12,58.79999923706055
2018-02-14,57.25
2018-02-15,56.25
2018-02-16,55.099998474121094
2018-02-19,52.400001525878906
2018-02-20,52.29999923706055
2018-02-21,54.900001525878906
2018-02-22,55.5
2018-02-23,58.150001525878906
2018-02-26,58.95000076293945
2018-02-27,57.20000076293945
2018-02-28,58.099998474121094
2018-03-01,56.75
2018-03-05,55.650001525878906
2018-03-06,53.95000076293945
2018-03-07,51.400001525878906
2018-03-08,51.900001525878906
2018-03-09,52.20000076293945
2018-03-12,53.849998474121094
2018-03-13,55.5
2018-03-14,55.70000076293945
2018-03-15,58.45000076293945
2018-03-16,56.70000076293945
2018-03-19,53.900001525878906
2018-03-20,51.25
2018-03-21,48.70000076293945
2018-03-22,46.29999923706055
2018-03-23,44.150001525878906
2018-03-26,45.79999923706055
2018-03-27,46.45000076293945
2018-03-28,46.04999923706055
2018-04-02,48.349998474121094
2018-04-03,50.75
2018-04-04,52.5
2018-04-05,55.099998474121094
2018-04-06,55.75
2018-04-09,55.04999923706055
2018-04-10,53.849998474121094
2018-04-11,58.599998474121094
2018-04-12,57.5
2018-04-13,56.45000076293945
2018-04-16,63.849998474121094
2018-04-17,65.30000305175781
2018-04-18,60.04999923706055
2018-04-19,58.599998474121094
2018-04-20,57.349998474121094
2018-04-23,58.54999923706055
2018-04-24,59.95000076293945
2018-04-25,67.55000305175781
2018-04-26,68.8499984741211
2018-04-27,65.6500015258789
2018-04-30,64.69999694824219
2018-05-02,63.5
2018-05-03,62.900001525878906
2018-05-04,64.25
2018-05-07,63.900001525878906
2018-05-08,62.900001525878906
2018-05-09,62.25
2018-05-10,61.20000076293945
2018-05-11,58.70000076293945
2018-05-14,56.25
2018-05-15,51.099998474121094
2018-05-16,52.70000076293945
2018-05-17,54.45000076293945
2018-05-18,50.900001525878906
2018-05-21,47.70000076293945
2018-05-22,48.849998474121094
2018-05-23,49.29999923706055
2018-05-24,49.5
2018-05-25,51.45000076293945
2018-05-28,53.79999923706055
2018-05-29,50.45000076293945
2018-05-30,50.599998474121094
2018-05-31,49.25
2018-06-01,48.349998474121094
2018-06-04,46.29999923706055
2018-06-05,40.20000076293945
2018-06-06,41.650001525878906
2018-06-07,44.25
2018-06-08,43.25
2018-06-11,42.599998474121094
2018-06-12,43.099998474121094
2018-06-13,45.04999923706055
2018-06-14,44.54999923706055
2018-06-15,43.650001525878906
2018-06-18,42.54999923706055
2018-06-19,41.349998474121094
2018-06-20,41.20000076293945
2018-06-21,40.29999923706055
2018-06-22,40.29999923706055
2018-06-25,40.20000076293945
2018-06-26,38.45000076293945
2018-06-27,37.54999923706055
2018-06-28,38.79999923706055
2018-06-29,41.900001525878906
2018-07-02,39.95000076293945
2018-07-03,39.45000076293945
2018-07-04,37.29999923706055
2018-07-05,37.349998474121094
2018-07-06,38.04999923706055
2018-07-09,39.04999923706055
2018-07-10,39.79999923706055
2018-07-11,38.54999923706055
2018-07-12,38.150001525878906
2018-07-13,36.95000076293945
2018-07-16,35.650001525878906
2018-07-17,36.0
2018-07-18,34.95000076293945
2018-07-19,33.79999923706055
2018-07-20,32.75
2018-07-23,31.75
2018-07-24,34.150001525878906
2018-07-25,34.650001525878906
2018-07-26,34.95000076293945
2018-07-27,34.150001525878906
2018-07-30,33.95000076293945
2018-07-31,35.45000076293945
2018-08-01,34.5
2018-08-02,34.0
2018-08-03,33.75
2018-08-06,33.599998474121094
2018-08-07,33.349998474121094
2018-08-08,33.20000076293945
2018-08-09,33.150001525878906
2018-08-10,32.29999923706055
2018-08-13,30.850000381469727
2018-08-14,30.950000762939453
2018-08-16,30.850000381469727
2018-08-17,31.25
2018-08-20,31.450000762939453
2018-08-21,30.950000762939453
2018-08-23,29.450000762939453
2018-08-24,28.799999237060547
2018-08-27,29.0
2018-08-28,29.0
2018-08-29,29.549999237060547
2018-08-30,29.0
2018-08-31,28.950000762939453
2018-09-03,28.25
2018-09-04,27.100000381469727
2018-09-05,25.299999237060547
2018-09-06,26.450000762939453
2018-09-07,27.450000762939453
2018-09-10,27.549999237060547
2018-09-11,26.299999237060547
2018-09-12,26.600000381469727
2018-09-14,27.799999237060547
2018-09-17,27.149999618530273
2018-09-18,25.75
2018-09-19,24.899999618530273
2018-09-21,22.75
2018-09-24,22.100000381469727
2018-09-25,22.850000381469727
2018-09-26,23.100000381469727
2018-09-27,23.0
2018-09-28,21.399999618530273
2018-10-01,20.649999618530273
2018-10-03,21.200000762939453
2018-10-04,21.75
2018-10-05,20.799999237060547
2018-10-08,19.75
2018-10-09,19.600000381469727
2018-10-10,20.049999237060547
2018-10-11,19.850000381469727
2018-10-12,20.149999618530273
2018-10-15,21.149999618530273
2018-10-16,21.100000381469727
2018-10-17,20.049999237060547
2018-10-19,19.799999237060547
2018-10-22,16.799999237060547
2018-10-23,16.950000762939453
2018-10-24,17.299999237060547
2018-10-25,16.75
2018-10-26,16.75
2018-10-29,17.25
2018-10-30,17.350000381469727
2018-10-31,20.299999237060547
2018-11-01,19.75
2018-11-02,23.450000762939453
2018-11-05,23.950000762939453
2018-11-06,22.899999618530273
2018-11-07,22.899999618530273
2018-11-09,22.700000762939453
2018-11-12,22.850000381469727
2018-11-13,21.649999618530273
2018-11-14,21.649999618530273
2018-11-15,21.25
2018-11-16,20.75
2018-11-19,20.799999237060547
2018-11-20,20.25
2018-11-21,22.350000381469727
2018-11-22,22.799999237060547
2018-11-26,21.950000762939453
2018-11-27,22.049999237060547
2018-11-28,21.350000381469727
2018-11-29,20.899999618530273
2018-11-30,21.149999618530273
2018-12-03,25.200000762939453
2018-12-04,26.049999237060547
2018-12-05,24.450000762939453
2018-12-06,23.399999618530273
2018-12-07,23.299999237060547
2018-12-10,21.25
2018-12-11,22.850000381469727
2018-12-12,25.700000762939453
2018-12-13,25.100000381469727
2018-12-14,25.049999237060547
2018-12-17,24.850000381469727
2018-12-18,24.950000762939453
2018-12-19,27.200000762939453
2018-12-20,28.5
2018-12-21,27.799999237060547
2018-12-24,26.350000381469727
2018-12-26,25.799999237060547
2018-12-27,26.950000762939453
2018-12-28,28.799999237060547
2018-12-31,28.299999237060547
2019-01-01,31.049999237060547
2019-01-02,31.200000762939453
2019-01-03,31.350000381469727
2019-01-04,30.649999618530273
2019-01-07,33.29999923706055
2019-01-08,31.649999618530273
2019-01-09,30.100000381469727
2019-01-10,29.100000381469727
2019-01-11,27.649999618530273
2019-01-14,28.0
2019-01-15,27.299999237060547
2019-01-16,27.899999618530273
2019-01-17,27.450000762939453
2019-01-18,26.700000762939453
2019-01-21,26.149999618530273
2019-01-22,25.450000762939453
2019-01-23,26.700000762939453
2019-01-24,27.049999237060547
2019-01-25,26.299999237060547
2019-01-28,25.0
2019-01-29,25.100000381469727
2019-01-30,24.350000381469727
2019-01-31,25.549999237060547
2019-02-01,25.549999237060547
2019-02-04,24.600000381469727
2019-02-05,23.399999618530273
2019-02-06,22.899999618530273
2019-02-07,22.549999237060547
2019-02-08,23.0
2019-02-11,22.149999618530273
2019-02-12,21.649999618530273
2019-02-14,21.950000762939453
2019-02-15,21.049999237060547
2019-02-18,20.899999618530273
2019-02-19,21.799999237060547
2019-02-20,21.25
2019-02-21,21.299999237060547
2019-02-22,22.350000381469727
2019-02-25,21.850000381469727
2019-02-26,20.799999237060547
2019-02-27,20.049999237060547
2019-02-28,20.399999618530273
2019-03-01,20.5
2019-03-05,21.399999618530273
2019-03-06,21.5
2019-03-07,21.149999618530273
2019-03-08,20.649999618530273
2019-03-11,20.850000381469727
2019-03-12,21.399999618530273
2019-03-13,21.049999237060547
2019-03-14,20.950000762939453
2019-03-15,20.75
2019-03-18,20.25
2019-03-19,20.299999237060547
2019-03-20,20.350000381469727
2019-03-22,21.299999237060547
2019-03-25,20.549999237060547
2019-03-26,20.399999618530273
2019-03-27,19.799999237060547
2019-03-28,20.100000381469727
2019-04-01,19.799999237060547
2019-04-02,20.049999237060547
2019-04-03,19.450000762939453
2019-04-04,18.5
2019-04-05,18.850000381469727
2019-04-08,18.549999237060547
2019-04-09,18.549999237060547
2019-04-10,18.049999237060547
2019-04-11,17.649999618530273
2019-04-12,17.5
2019-04-15,18.0
2019-04-16,17.649999618530273
2019-04-18,17.100000381469727
2019-04-22,16.450000762939453
2019-04-23,15.949999809265137
2019-04-24,16.0
2019-04-25,15.899999618530273
2019-04-26,15.850000381469727
2019-04-30,14.649999618530273
2019-05-02,14.600000381469727
2019-05-03,14.649999618530273
2019-05-06,14.25
2019-05-07,12.850000381469727
2019-05-08,12.699999809265137
2019-05-09,12.350000381469727
2019-05-10,12.949999809265137
2019-05-13,13.5
2019-05-14,12.850000381469727
2019-05-15,12.699999809265137
2019-05-16,12.449999809265137
2019-05-17,13.0
2019-05-20,13.550000190734863
2019-05-21,13.899999618530273
2019-05-22,13.699999809265137
2019-05-23,13.850000381469727
2019-05-24,14.149999618530273
2019-05-27,14.850000381469727
2019-05-28,15.550000190734863
2019-05-29,16.149999618530273
2019-05-30,15.600000381469727
2019-05-31,14.850000381469727
2019-06-03,14.550000190734863
2019-06-04,14.75
2019-06-06,14.050000190734863
2019-06-07,14.0
2019-06-10,15.0
2019-06-11,14.75
2019-06-12,13.800000190734863
2019-06-13,13.699999809265137
2019-06-14,13.5
2019-06-17,13.300000190734863
2019-06-18,12.949999809265137
2019-06-19,13.0
2019-06-20,13.5
2019-06-21,13.399999618530273
2019-06-24,13.25
2019-06-25,13.199999809265137
2019-06-26,13.100000381469727
2019-06-27,13.350000381469727
2019-06-28,13.050000190734863
2019-07-01,13.050000190734863
2019-07-02,11.75
2019-07-03,11.350000381469727
2019-07-04,11.699999809265137
2019-07-05,12.449999809265137
2019-07-08,11.25
2019-07-09,11.449999809265137
2019-07-10,10.949999809265137
2019-07-11,11.25
2019-07-12,11.149999618530273
2019-07-15,11.149999618530273
2019-07-16,10.75
2019-07-17,10.350000381469727
2019-07-18,10.050000190734863
2019-07-19,10.0
2019-07-22,9.050000190734863
2019-07-23,9.350000381469727
2019-07-24,9.25
2019-07-25,9.050000190734863
2019-07-26,8.949999809265137
2019-07-29,8.550000190734863
2019-07-30,8.199999809265137
2019-07-31,7.849999904632568
2019-08-01,7.849999904632568
2019-08-02,7.699999809265137
2019-08-05,8.0
2019-08-06,8.050000190734863
2019-08-07,7.75
2019-08-08,7.75
2019-08-09,7.550000190734863
2019-08-13,7.599999904632568
2019-08-14,7.400000095367432
2019-08-16,7.199999809265137
2019-08-19,7.199999809265137
2019-08-20,7.099999904632568
2019-08-21,6.75
2019-08-22,6.449999809265137
