Date,IPCALAB.NS
2016-06-14,225.12579345703125
2016-06-15,227.26382446289062
2016-06-16,232.5117645263672
2016-06-17,237.39523315429688
2016-06-20,232.123046875
2016-06-21,238.97447204589844
2016-06-22,235.2572021484375
2016-06-23,229.4990692138672
2016-06-24,222.86630249023438
2016-06-27,228.52723693847656
2016-06-28,237.1036834716797
2016-06-29,237.2008819580078
2016-06-30,237.44384765625
2016-07-01,237.2008819580078
2016-07-04,235.42727661132812
2016-07-05,232.9248046875
2016-07-07,230.47088623046875
2016-07-08,228.6001434326172
2016-07-11,227.79833984375
2016-07-12,227.846923828125
2016-07-13,223.7652130126953
2016-07-14,227.72547912597656
2016-07-15,226.46205139160156
2016-07-18,226.17054748535156
2016-07-19,228.62437438964844
2016-07-20,237.27374267578125
2016-07-21,234.84414672851562
2016-07-22,237.88111877441406
2016-07-25,240.45651245117188
2016-07-26,234.04238891601562
2016-07-27,239.0230712890625
2016-07-28,239.75193786621094
2016-07-29,250.61221313476562
2016-08-01,247.9882354736328
2016-08-02,249.54318237304688
2016-08-03,247.52664184570312
2016-08-04,251.89987182617188
2016-08-05,251.89987182617188
2016-08-08,248.91148376464844
2016-08-09,246.530517578125
2016-08-10,243.80934143066406
2016-08-11,254.7910614013672
2016-08-12,258.31396484375
2016-08-16,251.4868621826172
2016-08-17,252.8717498779297
2016-08-18,251.41397094726562
2016-08-19,249.34881591796875
2016-08-22,248.6442413330078
2016-08-23,248.5227508544922
2016-08-24,264.33941650390625
2016-08-25,264.0478515625
2016-08-26,267.6192932128906
2016-08-29,266.7447204589844
2016-08-30,263.75628662109375
2016-08-31,262.9788818359375
2016-09-01,260.889404296875
2016-09-02,263.0030822753906
2016-09-06,278.40673828125
2016-09-07,275.2725524902344
2016-09-08,281.20074462890625
2016-09-09,285.525390625
2016-09-12,278.47955322265625
2016-09-14,279.961669921875
2016-09-15,280.1073913574219
2016-09-16,286.6916198730469
2016-09-19,287.3475646972656
2016-09-20,287.396240234375
2016-09-21,286.6916198730469
2016-09-22,298.4994201660156
2016-09-23,289.7528991699219
2016-09-26,288.0279235839844
2016-09-27,291.1620788574219
2016-09-28,295.7782897949219
2016-09-29,293.7131042480469
2016-09-30,291.307861328125
2016-10-03,295.8754577636719
2016-10-04,301.439208984375
2016-10-05,300.00579833984375
2016-10-06,296.72589111328125
2016-10-07,294.87933349609375
2016-10-10,301.9980163574219
2016-10-13,299.5684509277344
2016-10-14,301.244873046875
2016-10-17,297.6247253417969
2016-10-18,301.1719665527344
2016-10-19,304.30615234375
2016-10-20,298.3778991699219
2016-10-21,304.67059326171875
2016-10-24,307.65899658203125
2016-10-25,307.4159851074219
2016-10-26,301.4149169921875
2016-10-27,300.34588623046875
2016-10-28,296.23992919921875
2016-11-01,298.2564392089844
2016-11-02,289.46136474609375
2016-11-03,283.41162109375
2016-11-04,276.68170166015625
2016-11-07,281.03070068359375
2016-11-08,277.21624755859375
2016-11-09,284.6750183105469
2016-11-10,288.7082214355469
2016-11-11,273.0859375
2016-11-15,262.6629638671875
2016-11-16,256.90484619140625
2016-11-17,259.40728759765625
2016-11-18,263.8534851074219
2016-11-21,261.0351867675781
2016-11-22,265.0439453125
2016-11-23,273.3045349121094
2016-11-24,276.0500183105469
2016-11-25,278.0908508300781
2016-11-28,277.21624755859375
2016-11-29,275.6127014160156
2016-11-30,282.318359375
2016-12-01,278.9898376464844
2016-12-02,274.5679016113281
2016-12-05,270.7048645019531
2016-12-06,271.6524353027344
2016-12-07,271.57958984375
2016-12-08,261.66680908203125
2016-12-09,264.46087646484375
2016-12-12,263.6590881347656
2016-12-13,262.37139892578125
2016-12-14,261.6425476074219
2016-12-15,261.278076171875
2016-12-16,266.11297607421875
2016-12-19,260.9379577636719
2016-12-20,257.9981689453125
2016-12-21,261.56964111328125
2016-12-22,260.0633239746094
2016-12-23,257.4393310546875
2016-12-26,253.91644287109375
2016-12-27,251.41397094726562
2016-12-28,253.57627868652344
2016-12-29,257.9009704589844
2016-12-30,259.01861572265625
2017-01-02,257.31787109375
2017-01-03,257.65802001953125
2017-01-04,266.9147033691406
2017-01-05,266.501708984375
2017-01-06,264.65521240234375
2017-01-09,261.9826965332031
2017-01-10,259.8204345703125
2017-01-11,270.4862365722656
2017-01-12,265.9915466308594
2017-01-13,266.81756591796875
2017-01-16,263.0516662597656
2017-01-17,265.3597717285156
2017-01-18,267.1576843261719
2017-01-19,271.9926452636719
2017-01-20,271.5066833496094
2017-01-23,268.0566101074219
2017-01-24,267.716552734375
2017-01-25,262.29852294921875
2017-01-27,260.64642333984375
2017-01-30,259.9904479980469
2017-01-31,259.86895751953125
2017-02-01,259.1886901855469
2017-02-02,259.23724365234375
2017-02-03,257.4150390625
2017-02-06,255.59283447265625
2017-02-07,255.49569702148438
2017-02-08,254.1836700439453
2017-02-09,256.5404357910156
2017-02-10,252.3372344970703
2017-02-13,254.23228454589844
2017-02-14,253.79493713378906
2017-02-15,252.8717498779297
2017-02-16,254.2565460205078
2017-02-17,257.19635009765625
2017-02-20,267.060546875
2017-02-21,269.0528259277344
2017-02-22,262.8330383300781
2017-02-23,262.7602233886719
2017-02-27,273.8147888183594
2017-02-28,269.0528259277344
2017-03-01,269.2228088378906
2017-03-02,263.9749755859375
2017-03-03,267.49786376953125
2017-03-06,268.4696960449219
2017-03-07,266.86614990234375
2017-03-08,267.54638671875
2017-03-09,267.0119323730469
2017-03-10,264.67950439453125
2017-03-14,274.0334777832031
2017-03-15,268.34820556640625
2017-03-16,267.1819763183594
2017-03-17,266.2344970703125
2017-03-20,264.75238037109375
2017-03-21,268.3968200683594
2017-03-22,269.6845397949219
2017-03-23,278.0908508300781
2017-03-24,285.525390625
2017-03-27,281.5165710449219
2017-03-28,284.7479248046875
2017-03-29,292.18255615234375
2017-03-30,295.7782897949219
2017-03-31,303.1399230957031
2017-04-03,307.00299072265625
2017-04-05,314.1217041015625
2017-04-06,310.1129150390625
2017-04-07,309.6755065917969
2017-04-10,309.481201171875
2017-04-11,308.2420959472656
2017-04-12,299.0582580566406
2017-04-13,292.66845703125
2017-04-17,297.4061279296875
2017-04-18,296.6772155761719
2017-04-19,295.7539978027344
2017-04-20,288.82965087890625
2017-04-21,290.5304260253906
2017-04-24,288.5380859375
2017-04-25,291.4293212890625
2017-04-26,295.6325378417969
2017-04-27,293.27581787109375
2017-04-28,290.603271484375
2017-05-02,286.5700988769531
2017-05-03,274.1063232421875
2017-05-04,266.28302001953125
2017-05-05,260.8650817871094
2017-05-08,262.90594482421875
2017-05-09,265.4570007324219
2017-05-10,267.060546875
2017-05-11,272.2113037109375
2017-05-12,268.34820556640625
2017-05-15,270.77777099609375
2017-05-16,268.66400146484375
2017-05-17,263.34326171875
2017-05-18,255.1554718017578
2017-05-19,257.51226806640625
2017-05-22,252.55589294433594
2017-05-23,247.7938690185547
2017-05-24,237.46817016601562
2017-05-25,237.71109008789062
2017-05-26,243.88223266601562
2017-05-29,238.24560546875
2017-05-30,236.66635131835938
2017-05-31,238.43997192382812
2017-06-01,248.4741668701172
2017-06-02,244.12521362304688
2017-06-05,249.13014221191406
2017-06-06,246.9678192138672
2017-06-07,245.5829315185547
2017-06-08,244.63540649414062
2017-06-09,243.76077270507812
2017-06-12,242.01145935058594
2017-06-13,243.712158203125
2017-06-14,247.81814575195312
2017-06-15,250.32066345214844
2017-06-16,229.98497009277344
2017-06-19,229.69346618652344
2017-06-20,230.1793670654297
2017-06-21,228.454345703125
2017-06-22,227.50680541992188
2017-06-23,230.1064453125
2017-06-27,231.85577392578125
2017-06-28,233.2892303466797
2017-06-29,233.24063110351562
2017-06-30,239.290283203125
2017-07-03,239.48468017578125
2017-07-04,234.72268676757812
2017-07-05,233.24063110351562
2017-07-06,230.15505981445312
2017-07-07,227.2152557373047
2017-07-10,229.960693359375
2017-07-11,229.1832275390625
2017-07-12,231.39414978027344
2017-07-13,233.75083923339844
2017-07-14,233.4350128173828
2017-07-17,236.27761840820312
2017-07-18,233.21633911132812
2017-07-19,233.82374572753906
2017-07-20,232.4388885498047
2017-07-21,233.26490783691406
2017-07-24,233.11917114257812
2017-07-25,233.2892303466797
2017-07-26,239.97061157226562
2017-07-27,234.88243103027344
2017-07-28,234.44422912597656
2017-07-31,233.03221130371094
2017-08-01,234.3955535888672
2017-08-02,233.03221130371094
2017-08-03,227.84669494628906
2017-08-04,224.90093994140625
2017-08-07,225.92340087890625
2017-08-08,221.07872009277344
2017-08-09,212.75267028808594
2017-08-10,204.42662048339844
2017-08-11,199.36282348632812
2017-08-14,203.33108520507812
2017-08-16,203.01461791992188
2017-08-17,202.52769470214844
2017-08-18,202.86851501464844
2017-08-21,199.48455810546875
2017-08-22,199.0463104248047
2017-08-23,200.70179748535156
2017-08-24,201.96774291992188
2017-08-28,203.2093505859375
2017-08-29,202.18682861328125
2017-08-30,202.67376708984375
2017-08-31,203.23370361328125
2017-09-01,204.1831817626953
2017-09-04,202.77114868164062
2017-09-05,204.6700897216797
2017-09-06,204.5239715576172
2017-09-07,204.91351318359375
2017-09-08,204.57266235351562
2017-09-11,229.4291229248047
2017-09-12,240.8470458984375
2017-09-13,233.27565002441406
2017-09-14,232.2045135498047
2017-09-15,254.11514282226562
2017-09-18,246.20297241210938
2017-09-19,237.779541015625
2017-09-20,240.11666870117188
2017-09-21,279.0932922363281
2017-09-22,252.65444946289062
2017-09-25,241.4313507080078
2017-09-26,249.002685546875
2017-09-27,241.79647827148438
2017-09-28,243.67108154296875
2017-09-29,237.43870544433594
2017-10-03,240.09231567382812
2017-10-04,262.7576904296875
2017-10-05,256.9635009765625
2017-10-06,253.65261840820312
2017-10-09,255.30804443359375
2017-10-10,251.97280883789062
2017-10-11,247.90711975097656
2017-10-12,243.08677673339844
2017-10-13,243.30589294433594
2017-10-16,243.11111450195312
2017-10-17,241.28521728515625
2017-10-18,240.01930236816406
2017-10-19,241.3582763671875
2017-10-23,237.56040954589844
2017-10-24,238.26644897460938
2017-10-25,243.54933166503906
2017-10-26,245.93515014648438
2017-10-27,256.6227111816406
2017-10-30,259.64154052734375
2017-10-31,259.6658630371094
2017-11-01,256.40362548828125
2017-11-02,256.9148864746094
2017-11-03,256.6714172363281
2017-11-06,256.3062438964844
2017-11-07,267.38330078125
2017-11-08,267.3589172363281
2017-11-09,266.23907470703125
2017-11-10,284.1815185546875
2017-11-13,264.90008544921875
2017-11-14,260.3718566894531
2017-11-15,255.96542358398438
2017-11-16,256.939208984375
2017-11-17,257.3287353515625
2017-11-20,263.95062255859375
2017-11-21,264.1453857421875
2017-11-22,261.61346435546875
2017-11-23,262.6846923828125
2017-11-24,258.86248779296875
2017-11-27,259.49542236328125
2017-11-28,264.5348815917969
2017-11-29,261.0291748046875
2017-11-30,263.4393310546875
2017-12-01,258.3268127441406
2017-12-04,251.0476531982422
2017-12-05,258.3025207519531
2017-12-06,259.2762756347656
2017-12-07,261.83258056640625
2017-12-08,264.5105285644531
2017-12-11,259.7876281738281
2017-12-12,268.137939453125
2017-12-13,268.4788513183594
2017-12-14,268.5032043457031
2017-12-15,275.1493835449219
2017-12-18,275.0032958984375
2017-12-19,277.3648376464844
2017-12-20,279.531494140625
2017-12-21,291.3389587402344
2017-12-22,292.23968505859375
2017-12-26,290.6816101074219
2017-12-27,295.7454528808594
2017-12-28,295.57501220703125
2017-12-29,291.3146057128906
2018-01-01,292.04498291015625
2018-01-02,286.0804443359375
2018-01-03,284.69268798828125
2018-01-04,282.477294921875
2018-01-05,284.13275146484375
2018-01-08,285.49609375
2018-01-09,282.1607971191406
2018-01-10,282.2095031738281
2018-01-11,278.6794738769531
2018-01-12,273.1287841796875
2018-01-15,276.9996643066406
2018-01-16,279.555908203125
2018-01-17,284.3518981933594
2018-01-18,284.717041015625
2018-01-19,282.3069152832031
2018-01-22,286.4699401855469
2018-01-23,283.1345520019531
2018-01-24,282.2581787109375
2018-01-25,277.82733154296875
2018-01-29,274.4677429199219
2018-01-30,273.9808349609375
2018-01-31,279.7263488769531
2018-02-01,273.8103942871094
2018-02-02,273.59130859375
2018-02-05,271.4002990722656
2018-02-06,270.2803955078125
2018-02-07,279.0445556640625
2018-02-08,288.9044494628906
2018-02-09,301.9048156738281
2018-02-12,311.3993835449219
2018-02-14,311.3993835449219
2018-02-15,292.653564453125
2018-02-16,305.0453186035156
2018-02-19,306.1164855957031
2018-02-20,306.4573059082031
2018-02-21,311.64288330078125
2018-02-22,322.0626220703125
2018-02-23,327.5645751953125
2018-02-26,329.31744384765625
2018-02-27,327.63763427734375
2018-02-28,327.61328125
2018-03-01,334.113525390625
2018-03-05,333.65093994140625
2018-03-06,323.1824645996094
2018-03-07,327.5159606933594
2018-03-08,324.91094970703125
2018-03-09,330.9972839355469
2018-03-12,332.9448547363281
2018-03-13,329.5609436035156
2018-03-14,325.1300964355469
2018-03-15,326.7612609863281
2018-03-16,325.0327453613281
2018-03-19,320.3341369628906
2018-03-20,321.9408874511719
2018-03-21,323.71807861328125
2018-03-22,324.1319274902344
2018-03-23,322.64691162109375
2018-03-26,321.137451171875
2018-03-27,322.9877624511719
2018-03-28,319.2385559082031
2018-04-02,323.8154296875
2018-04-03,329.51220703125
2018-04-04,327.175048828125
2018-04-05,326.00653076171875
2018-04-06,327.7837219238281
2018-04-09,327.175048828125
2018-04-10,331.9710998535156
2018-04-11,337.6435546875
2018-04-12,346.1400146484375
2018-04-13,358.50732421875
2018-04-16,345.2392578125
2018-04-17,349.47528076171875
2018-04-18,345.5556945800781
2018-04-19,339.5911560058594
2018-04-20,340.75970458984375
2018-04-23,350.0108642578125
2018-04-24,357.728271484375
2018-04-25,338.5442810058594
2018-04-26,350.30303955078125
2018-04-27,358.3369140625
2018-04-30,366.0056457519531
2018-05-02,356.46234130859375
2018-05-03,354.7582092285156
2018-05-04,354.22259521484375
2018-05-07,352.29937744140625
2018-05-08,355.1964416503906
2018-05-09,348.0389099121094
2018-05-10,354.2469177246094
2018-05-11,351.86114501953125
2018-05-14,348.0389099121094
2018-05-15,344.60626220703125
2018-05-16,344.0950012207031
2018-05-17,341.173583984375
2018-05-18,339.0068664550781
2018-05-21,324.7649230957031
2018-05-22,322.1356201171875
2018-05-23,324.9353332519531
2018-05-24,322.7686767578125
2018-05-25,326.3717041015625
2018-05-28,329.46356201171875
2018-05-29,335.6228332519531
2018-05-30,327.9784851074219
2018-05-31,326.42041015625
2018-06-01,328.3193054199219
2018-06-04,324.9353332519531
2018-06-05,316.3658142089844
2018-06-06,311.2776794433594
2018-06-07,325.9578552246094
2018-06-08,335.23333740234375
2018-06-11,335.5011901855469
2018-06-12,330.6077575683594
2018-06-13,335.3794250488281
2018-06-14,334.35693359375
2018-06-15,328.85491943359375
2018-06-18,327.5645751953125
2018-06-19,329.2930603027344
2018-06-20,327.34552001953125
2018-06-21,326.5177307128906
2018-06-22,320.35845947265625
2018-06-25,314.7833557128906
2018-06-26,325.47088623046875
2018-06-27,328.6115417480469
2018-06-28,333.87005615234375
2018-06-29,340.6379699707031
2018-07-02,336.6940612792969
2018-07-03,330.70513916015625
2018-07-04,349.4021911621094
2018-07-05,344.0706787109375
2018-07-06,340.1998291015625
2018-07-09,345.67742919921875
2018-07-10,347.1138000488281
2018-07-11,353.6626281738281
2018-07-12,362.572998046875
2018-07-13,363.59552001953125
2018-07-16,364.3502502441406
2018-07-17,362.134765625
2018-07-18,361.2827453613281
2018-07-19,361.62353515625
2018-07-20,361.08795166015625
2018-07-23,372.53021240234375
2018-07-24,369.51141357421875
2018-07-25,368.6105651855469
2018-07-26,368.12371826171875
2018-07-27,366.46826171875
2018-07-30,365.61614990234375
2018-07-31,369.87652587890625
2018-08-01,370.1200256347656
2018-08-02,368.70611572265625
2018-08-03,370.6562805175781
2018-08-06,374.6785583496094
2018-08-07,380.09027099609375
2018-08-08,389.76812744140625
2018-08-09,366.0733642578125
2018-08-10,360.9054260253906
2018-08-13,359.9546813964844
2018-08-14,360.44219970703125
2018-08-16,357.9801940917969
2018-08-17,357.4925842285156
2018-08-20,354.7623596191406
2018-08-21,367.1216125488281
2018-08-23,365.7565002441406
2018-08-24,373.0940246582031
2018-08-27,366.5853576660156
2018-08-28,369.53497314453125
2018-08-29,373.8984680175781
2018-08-30,371.8752136230469
2018-08-31,376.1899719238281
2018-09-03,374.55670166015625
2018-09-04,382.55242919921875
2018-09-05,384.9169921875
2018-09-06,386.52587890625
2018-09-07,385.94085693359375
2018-09-10,376.0680847167969
2018-09-11,373.24029541015625
2018-09-12,375.09295654296875
2018-09-14,379.261474609375
2018-09-17,371.2901306152344
2018-09-18,374.0691223144531
2018-09-19,365.7808532714844
2018-09-21,347.69293212890625
2018-09-24,350.471923828125
2018-09-25,343.695068359375
2018-09-26,340.4284973144531
2018-09-27,336.2599792480469
2018-09-28,331.2626953125
2018-10-01,325.87530517578125
2018-10-03,319.3908996582031
2018-10-04,312.930908203125
2018-10-05,313.8816833496094
2018-10-08,300.1085510253906
2018-10-09,305.54461669921875
2018-10-10,303.52130126953125
2018-10-11,306.836669921875
2018-10-12,322.60870361328125
2018-10-15,330.6775817871094
2018-10-16,334.4073181152344
2018-10-17,327.5572509765625
2018-10-19,325.8509216308594
2018-10-22,321.87738037109375
2018-10-23,324.5101623535156
2018-10-24,318.34271240234375
2018-10-25,313.8816833496094
2018-10-26,318.73272705078125
2018-10-29,315.10052490234375
2018-10-30,321.5848693847656
2018-10-31,332.4327697753906
2018-11-01,339.6484069824219
2018-11-02,343.5487976074219
2018-11-05,340.5747375488281
2018-11-06,334.285400390625
2018-11-07,334.9679870605469
2018-11-09,343.3294372558594
2018-11-12,346.6690673828125
2018-11-13,352.4708557128906
2018-11-14,363.6600646972656
2018-11-15,367.17034912109375
2018-11-16,369.9981994628906
2018-11-19,371.7044982910156
2018-11-20,363.29437255859375
2018-11-21,371.2170104980469
2018-11-22,384.795166015625
2018-11-26,384.2588806152344
2018-11-27,384.7463684082031
2018-11-28,384.9413757324219
2018-11-29,383.8200378417969
2018-11-30,388.3054504394531
2018-12-03,392.230224609375
2018-12-04,389.03680419921875
2018-12-05,387.98858642578125
2018-12-06,379.50531005859375
2018-12-07,381.1142272949219
2018-12-10,388.9393005371094
2018-12-11,381.6748046875
2018-12-12,384.6976318359375
2018-12-13,391.47454833984375
2018-12-14,385.5021057128906
2018-12-17,389.9631042480469
2018-12-18,379.578369140625
2018-12-19,393.1077575683594
2018-12-20,381.9674072265625
2018-12-21,392.5227355957031
2018-12-24,390.9382019042969
2018-12-26,385.3070068359375
2018-12-27,382.13800048828125
2018-12-28,380.8703918457031
2018-12-31,391.0600280761719
2019-01-01,398.0075988769531
2019-01-02,389.9631042480469
2019-01-03,384.0151062011719
2019-01-04,383.69818115234375
2019-01-07,382.2842712402344
2019-01-08,377.8475646972656
2019-01-09,378.84710693359375
2019-01-10,381.3091735839844
2019-01-11,380.5290832519531
2019-01-14,382.7962646484375
2019-01-15,381.9429626464844
2019-01-16,384.57574462890625
2019-01-17,384.16131591796875
2019-01-18,375.8974609375
2019-01-21,380.1634521484375
2019-01-22,376.7994079589844
2019-01-23,381.1385498046875
2019-01-24,382.4061584472656
2019-01-25,380.260986328125
2019-01-28,380.2366027832031
2019-01-29,380.09027099609375
2019-01-30,381.1385498046875
2019-01-31,375.1417236328125
2019-02-01,370.82696533203125
2019-02-04,361.2223205566406
2019-02-05,352.4952697753906
2019-02-06,365.8052673339844
2019-02-07,363.07501220703125
2019-02-08,357.248779296875
2019-02-11,356.2250061035156
2019-02-12,361.2954406738281
2019-02-14,368.99871826171875
2019-02-15,378.01824951171875
2019-02-18,394.0585021972656
2019-02-19,392.4008483886719
2019-02-20,389.5730895996094
2019-02-21,390.1337585449219
2019-02-22,386.5502624511719
2019-02-25,388.13482666015625
2019-02-26,390.2068786621094
2019-02-27,391.69384765625
2019-02-28,394.814208984375
2019-03-01,415.1691589355469
2019-03-05,426.7727966308594
2019-03-06,425.5295715332031
2019-03-07,424.38385009765625
2019-03-08,432.4770202636719
2019-03-11,452.95391845703125
2019-03-12,452.5395812988281
2019-03-13,447.3471984863281
2019-03-14,438.5226135253906
2019-03-15,431.7457275390625
2019-03-18,431.9163818359375
2019-03-19,448.1516418457031
2019-03-20,457.5125427246094
2019-03-22,452.4907531738281
2019-03-25,447.0058898925781
2019-03-26,450.9550476074219
2019-03-27,451.29632568359375
2019-03-28,467.8241271972656
2019-04-01,474.25970458984375
2019-04-02,464.5088195800781
2019-04-03,469.6524353027344
2019-04-04,469.2379455566406
2019-04-05,466.4833068847656
2019-04-08,457.0492858886719
2019-04-09,456.4155578613281
2019-04-10,460.803466796875
2019-04-11,461.3641052246094
2019-04-12,464.04559326171875
2019-04-15,459.6820983886719
2019-04-16,461.3641052246094
2019-04-18,470.0180358886719
2019-04-22,469.8717956542969
2019-04-23,475.5760803222656
2019-04-24,470.6274719238281
2019-04-25,477.306884765625
2019-04-26,472.0414123535156
2019-04-30,464.3869323730469
2019-05-02,474.3815612792969
2019-05-03,476.331787109375
2019-05-06,465.3620300292969
2019-05-07,465.7763671875
2019-05-08,463.1924133300781
2019-05-09,472.1144714355469
2019-05-10,474.4547119140625
2019-05-13,453.1733703613281
2019-05-14,451.4913330078125
2019-05-15,447.3227844238281
2019-05-16,443.6905822753906
2019-05-17,448.22479248046875
2019-05-20,454.5384826660156
2019-05-21,448.22479248046875
2019-05-22,450.71124267578125
2019-05-23,445.86016845703125
2019-05-24,455.1966857910156
2019-05-27,451.710693359375
2019-05-28,454.1972351074219
2019-05-29,452.7345886230469
2019-05-30,455.269775390625
2019-05-31,457.390625
2019-06-03,450.97943115234375
2019-06-04,455.1722717285156
2019-06-06,450.7843933105469
2019-06-07,457.5856628417969
2019-06-10,452.4907531738281
2019-06-11,450.8330993652344
2019-06-12,448.00543212890625
2019-06-13,455.5623474121094
2019-06-14,457.17120361328125
2019-06-17,443.49560546875
2019-06-18,441.374755859375
2019-06-19,440.0096435546875
2019-06-20,446.07952880859375
