Date,AI.PA
2016-02-12,50.575992584228516
2016-02-15,52.00408172607422
2016-02-16,49.48740768432617
2016-02-17,50.484378814697266
2016-02-18,50.7430534362793
2016-02-19,51.27117919921875
2016-02-22,52.1010856628418
2016-02-23,50.89394760131836
2016-02-24,50.03169631958008
2016-02-25,50.646053314208984
2016-02-26,51.6969108581543
2016-02-29,51.83163833618164
2016-03-01,52.419036865234375
2016-03-02,52.18191909790039
2016-03-03,52.251983642578125
2016-03-04,52.58070373535156
2016-03-07,53.151947021484375
2016-03-08,53.13577651977539
2016-03-09,53.62617492675781
2016-03-10,52.41365051269531
2016-03-11,53.523780822753906
2016-03-14,53.62078857421875
2016-03-15,52.96332550048828
2016-03-16,52.887882232666016
2016-03-17,52.40825653076172
2016-03-18,52.82321548461914
2016-03-21,53.01182556152344
2016-03-22,53.35133743286133
2016-03-23,53.83635330200195
2016-03-24,52.87710952758789
2016-03-29,53.23277282714844
2016-03-30,54.402198791503906
2016-03-31,53.29206085205078
2016-04-01,52.26814651489258
2016-04-04,52.30586624145508
2016-04-05,50.86160659790039
2016-04-06,51.244232177734375
2016-04-07,50.344261169433594
2016-04-08,50.86160659790039
2016-04-11,51.411285400390625
2016-04-12,52.731605529785156
2016-04-13,54.53692626953125
2016-04-14,54.590816497802734
2016-04-15,54.7794303894043
2016-04-18,55.26443862915039
2016-04-19,56.58475112915039
2016-04-20,57.2044792175293
2016-04-21,57.123661041259766
2016-04-22,56.53086853027344
2016-04-25,56.98892593383789
2016-04-26,54.24052810668945
2016-04-27,53.86330032348633
2016-04-28,54.105804443359375
2016-04-29,53.35133743286133
2016-05-02,53.50761795043945
2016-05-03,52.5753173828125
2016-05-04,51.35200881958008
2016-05-05,51.3304557800293
2016-05-06,51.44363021850586
2016-05-09,51.346622467041016
2016-05-10,51.56218338012695
2016-05-11,51.3627815246582
2016-05-12,51.09333419799805
2016-05-13,51.84779739379883
2016-05-16,51.77235412597656
2016-05-17,51.72924041748047
2016-05-18,52.00408172607422
2016-05-19,51.59451675415039
2016-05-20,52.36514663696289
2016-05-23,52.132591247558594
2016-05-24,53.44490051269531
2016-05-25,53.79374313354492
2016-05-26,54.35853958129883
2016-05-27,54.11490249633789
2016-05-30,54.59663009643555
2016-05-31,53.450435638427734
2016-06-01,53.61655044555664
2016-06-02,53.71068572998047
2016-06-03,52.73060607910156
2016-06-06,52.58109664916992
2016-06-07,52.713993072509766
2016-06-08,52.48696517944336
2016-06-09,52.110435485839844
2016-06-10,51.61209487915039
2016-06-13,50.9642448425293
2016-06-14,49.9786262512207
2016-06-15,50.548954010009766
2016-06-16,50.42159652709961
2016-06-17,50.56003189086914
2016-06-20,51.800357818603516
2016-06-21,52.176883697509766
2016-06-22,52.44266891479492
2016-06-23,53.26217269897461
2016-06-24,50.31639099121094
2016-06-27,49.120357513427734
2016-06-28,49.87895584106445
2016-06-29,51.51241683959961
2016-06-30,52.08275604248047
2016-07-01,52.426055908203125
2016-07-04,52.30977249145508
2016-07-05,51.772674560546875
2016-07-06,49.6131706237793
2016-07-07,49.81250762939453
2016-07-08,49.76267623901367
2016-07-11,51.03622055053711
2016-07-12,51.700687408447266
2016-07-13,51.82803726196289
2016-07-14,52.49803924560547
2016-07-15,53.0960578918457
2016-07-18,53.08498764038086
2016-07-19,52.675235748291016
2016-07-20,52.66415786743164
2016-07-21,52.64200973510742
2016-07-22,52.95762252807617
2016-07-25,53.00191879272461
2016-07-26,53.2344856262207
2016-07-27,53.599937438964844
2016-07-28,52.70845031738281
2016-07-29,52.81919860839844
2016-08-01,51.54011154174805
2016-08-02,50.809207916259766
2016-08-03,50.98085403442383
2016-08-04,50.73721694946289
2016-08-05,51.61762619018555
2016-08-08,51.76713180541992
2016-08-09,53.0351448059082
2016-08-10,53.19572830200195
2016-08-11,53.79374313354492
2016-08-12,53.721763610839844
2016-08-15,53.69961166381836
2016-08-16,54.96208572387695
2016-08-17,54.502498626708984
2016-08-18,54.70737838745117
2016-08-19,54.4637336730957
2016-08-22,53.93217468261719
2016-08-23,54.20903015136719
2016-08-24,54.23671340942383
2016-08-25,53.77158737182617
2016-08-26,54.790435791015625
2016-08-29,54.4969596862793
2016-08-30,54.624324798583984
2016-08-31,54.44712829589844
2016-09-01,54.092750549316406
2016-09-02,54.78489685058594
2016-09-05,54.652008056640625
2016-09-06,54.59663009643555
2016-09-07,54.65753936767578
2016-09-08,53.79927444458008
2016-09-09,52.94655227661133
2016-09-12,52.409446716308594
2016-09-13,54.92886734008789
2016-09-14,55.6552734375
2016-09-15,55.14362716674805
2016-09-16,54.72294235229492
2016-09-19,55.09815216064453
2016-09-20,54.59219741821289
2016-09-21,54.393218994140625
2016-09-22,55.39945602416992
2016-09-23,54.80253982543945
2016-09-26,53.688297271728516
2016-09-27,53.59733581542969
2016-09-28,54.43870544433594
2016-09-29,54.19993209838867
2016-09-30,54.26247787475586
2016-10-03,54.933292388916016
2016-10-04,55.19479751586914
2016-10-05,54.705894470214844
2016-10-06,53.5348014831543
2016-10-07,52.86967086791992
2016-10-10,53.09706497192383
2016-10-11,52.7957649230957
2016-10-12,52.61384582519531
2016-10-13,52.500152587890625
2016-10-14,52.966312408447266
2016-10-17,52.34096908569336
2016-10-18,52.926513671875
2016-10-19,52.78439712524414
2016-10-20,52.93219757080078
2016-10-21,53.023162841796875
2016-10-24,52.77302932739258
2016-10-25,53.432472229003906
2016-10-26,52.306861877441406
2016-10-27,52.619529724121094
2016-10-28,53.165287017822266
2016-10-31,52.68775177001953
2016-11-01,52.27274703979492
2016-11-02,52.01693344116211
2016-11-03,51.51097106933594
2016-11-04,51.681522369384766
2016-11-07,52.579734802246094
2016-11-08,52.76734161376953
2016-11-09,53.09706497192383
2016-11-10,54.1601448059082
2016-11-11,53.983909606933594
2016-11-14,54.290889739990234
2016-11-15,53.421112060546875
2016-11-16,53.085693359375
2016-11-17,53.887271881103516
2016-11-18,53.35288619995117
2016-11-21,53.50069046020508
2016-11-22,53.67123794555664
2016-11-23,53.44953536987305
2016-11-24,53.77356719970703
2016-11-25,53.85884094238281
2016-11-28,53.34719467163086
2016-11-29,53.92137908935547
2016-11-30,54.62061309814453
2016-12-01,54.558082580566406
2016-12-02,54.18288803100586
2016-12-05,54.757057189941406
2016-12-06,55.81444549560547
2016-12-07,57.417598724365234
2016-12-08,58.4124641418457
2016-12-09,59.12308120727539
2016-12-12,58.98093795776367
2016-12-13,59.12308120727539
2016-12-14,59.03779602050781
2016-12-15,59.9189567565918
2016-12-16,60.288482666015625
2016-12-19,60.26005172729492
2016-12-20,59.7484016418457
2016-12-21,59.83368682861328
2016-12-22,59.71998977661133
2016-12-23,59.80524444580078
2016-12-27,59.9189567565918
2016-12-28,59.97581100463867
2016-12-29,59.97581100463867
2016-12-30,60.06107711791992
2017-01-02,59.9189567565918
2017-01-03,60.06107711791992
2017-01-04,60.00422286987305
2017-01-05,60.03266143798828
2017-01-06,60.288482666015625
2017-01-09,59.52101516723633
2017-01-10,59.378883361816406
2017-01-11,59.94738006591797
2017-01-12,59.23677062988281
2017-01-13,59.663124084472656
2017-01-16,58.49773025512695
2017-01-17,58.27033233642578
2017-01-18,58.21348190307617
2017-01-19,58.69670104980469
2017-01-20,58.5830078125
2017-01-23,58.35559844970703
2017-01-24,58.4124641418457
2017-01-25,58.924102783203125
2017-01-26,58.81039810180664
2017-01-27,58.12820816040039
2017-01-30,57.55971908569336
2017-01-31,56.84910583496094
2017-02-01,57.0196533203125
2017-02-02,57.10492706298828
2017-02-03,57.360740661621094
2017-02-06,56.536434173583984
2017-02-07,56.962799072265625
2017-02-08,56.93437194824219
2017-02-09,57.6165657043457
2017-02-10,57.75869369506836
2017-02-13,58.69670104980469
2017-02-14,58.35559844970703
2017-02-15,60.146358489990234
2017-02-16,59.63471221923828
2017-02-17,59.57785415649414
2017-02-20,59.63471221923828
2017-02-21,59.43574523925781
2017-02-22,58.63984680175781
2017-02-23,58.35559844970703
2017-02-24,58.07136154174805
2017-02-27,58.24190902709961
2017-02-28,57.92923355102539
2017-03-01,58.867244720458984
2017-03-02,58.4124641418457
2017-03-03,58.44087600708008
2017-03-06,58.44087600708008
2017-03-07,58.04293441772461
2017-03-08,58.12820816040039
2017-03-09,58.15663146972656
2017-03-10,58.15663146972656
2017-03-13,58.81039810180664
2017-03-14,58.867244720458984
2017-03-15,59.12308120727539
2017-03-16,59.52101516723633
2017-03-17,59.97581100463867
2017-03-20,60.06107711791992
2017-03-21,60.08949661254883
2017-03-22,60.26005172729492
2017-03-23,60.572731018066406
2017-03-24,60.373756408691406
2017-03-27,60.515869140625
2017-03-28,60.373756408691406
2017-03-29,60.85696029663086
2017-03-30,60.714839935302734
2017-03-31,60.88539123535156
2017-04-03,60.80012130737305
2017-04-04,60.77168655395508
2017-04-05,60.88539123535156
2017-04-06,61.368614196777344
2017-04-07,62.107643127441406
2017-04-10,61.62443161010742
2017-04-11,60.85696029663086
2017-04-12,61.0843620300293
2017-04-13,61.1127815246582
2017-04-18,60.6864128112793
2017-04-19,60.26005172729492
2017-04-20,60.80012130737305
2017-04-21,60.11792755126953
2017-04-24,62.96038055419922
2017-04-25,63.0740852355957
2017-04-26,63.78469467163086
2017-04-27,63.102500915527344
2017-04-28,62.87511444091797
2017-05-02,63.86996841430664
2017-05-03,64.21105194091797
2017-05-04,64.4100341796875
2017-05-05,65.46175384521484
2017-05-08,64.52373504638672
2017-05-09,65.03536987304688
2017-05-10,64.75114440917969
2017-05-11,64.43846130371094
2017-05-12,64.978515625
2017-05-15,65.0948715209961
2017-05-16,64.5713119506836
2017-05-17,63.72781753540039
2017-05-18,63.75690841674805
2017-05-19,64.45497131347656
2017-05-22,64.33863067626953
2017-05-23,64.80401611328125
2017-05-24,64.3095474243164
2017-05-25,64.42588806152344
2017-05-26,64.542236328125
2017-05-29,64.39679718017578
2017-05-30,63.34970474243164
2017-05-31,63.117008209228516
2017-06-01,63.90234375
2017-06-02,64.6294937133789
2017-06-05,64.2513656616211
2017-06-06,63.669654846191406
2017-06-07,63.14610290527344
2017-06-08,63.02975845336914
2017-06-09,63.873260498046875
2017-06-12,63.49513626098633
2017-06-13,64.07685089111328
2017-06-14,63.17518615722656
2017-06-15,62.50619888305664
2017-06-16,63.873260498046875
2017-06-19,65.44390869140625
2017-06-20,65.58934020996094
2017-06-21,65.5020751953125
2017-06-22,65.0948715209961
2017-06-23,64.8621826171875
2017-06-26,64.8621826171875
2017-06-27,64.60040283203125
2017-06-28,64.2513656616211
2017-06-29,62.971580505371094
2017-06-30,62.94249725341797
2017-07-03,64.01868438720703
2017-07-04,63.49513626098633
2017-07-05,63.204261779785156
2017-07-06,62.70980453491211
2017-07-07,62.47712326049805
2017-07-10,62.79706573486328
2017-07-11,62.24441909790039
2017-07-12,63.52420425415039
2017-07-13,63.29153060913086
2017-07-14,63.64056396484375
2017-07-17,63.75690841674805
2017-07-18,63.117008209228516
2017-07-19,63.55330276489258
2017-07-20,63.08792495727539
2017-07-21,61.691795349121094
2017-07-24,61.8953857421875
2017-07-25,61.95356750488281
2017-07-26,62.4189453125
2017-07-27,62.12807846069336
2017-07-28,61.08097839355469
2017-07-31,60.32473373413086
2017-08-01,60.55742263793945
2017-08-02,60.32473373413086
2017-08-03,60.644691467285156
2017-08-04,61.63361740112305
2017-08-07,61.31367111206055
2017-08-08,61.40092086791992
2017-08-09,60.58652114868164
2017-08-10,60.004783630371094
2017-08-11,59.83027267456055
2017-08-14,60.499263763427734
2017-08-15,60.673763275146484
2017-08-16,60.99372100830078
2017-08-17,60.76102828979492
2017-08-18,59.946617126464844
2017-08-21,59.626670837402344
2017-08-22,60.411991119384766
2017-08-23,60.32473373413086
2017-08-24,60.004783630371094
2017-08-25,59.9757080078125
2017-08-28,59.59758758544922
2017-08-29,59.27762985229492
2017-08-30,59.59758758544922
2017-08-31,59.6557502746582
2017-09-01,59.88844680786133
2017-09-04,59.74300765991211
2017-09-05,59.53940963745117
2017-09-06,59.91753387451172
2017-09-07,60.32473373413086
2017-09-08,60.092044830322266
2017-09-11,61.48817825317383
2017-09-12,62.30260467529297
2017-09-13,61.517276763916016
2017-09-14,62.186248779296875
2017-09-15,61.60451889038086
2017-09-18,61.86630630493164
2017-09-19,62.47712326049805
2017-09-20,62.8552360534668
2017-09-21,63.58240509033203
2017-09-22,63.84416198730469
2017-09-25,63.93142318725586
2017-09-26,64.8621826171875
2017-09-27,64.48406219482422
2017-09-28,64.89126586914062
2017-09-29,65.64750671386719
2017-10-02,66.10124969482422
2017-10-03,66.93310546875
2017-10-04,67.1570816040039
2017-10-05,67.09308624267578
2017-10-06,66.70915222167969
2017-10-09,66.9651107788086
2017-10-10,66.70915222167969
2017-10-11,66.54917907714844
2017-10-12,66.5171890258789
2017-10-13,66.80514526367188
2017-10-16,66.93310546875
2017-10-17,66.45319366455078
2017-10-18,66.54917907714844
2017-10-19,66.48519134521484
2017-10-20,67.1570816040039
2017-10-23,67.54102325439453
2017-10-24,66.90113067626953
2017-10-25,68.56484985351562
2017-10-26,69.20475006103516
2017-10-27,69.87664031982422
2017-10-30,69.7486572265625
2017-10-31,69.94062042236328
2017-11-01,70.70851135253906
2017-11-02,70.90047454833984
2017-11-03,71.31639862060547
2017-11-06,70.9644546508789
2017-11-07,70.38855743408203
2017-11-08,69.78064727783203
2017-11-09,68.27690124511719
2017-11-10,68.24490356445312
2017-11-13,67.57301330566406
2017-11-14,67.4450454711914
2017-11-15,67.18907928466797
2017-11-16,67.4450454711914
2017-11-17,67.2530746459961
2017-11-20,67.92496490478516
2017-11-21,68.59684753417969
2017-11-22,67.7649917602539
2017-11-23,67.92496490478516
2017-11-24,68.02094268798828
2017-11-27,67.34904479980469
2017-11-28,67.4450454711914
2017-11-29,67.4450454711914
2017-11-30,67.2850570678711
2017-12-01,66.03726959228516
2017-12-04,67.70098876953125
2017-12-05,68.24490356445312
2017-12-06,68.788818359375
2017-12-07,68.6928482055664
2017-12-08,69.0127944946289
2017-12-11,68.6928482055664
2017-12-12,69.17276763916016
2017-12-13,69.0447769165039
2017-12-14,68.50084686279297
2017-12-15,69.36471557617188
2017-12-18,69.55668640136719
2017-12-19,68.98078155517578
2017-12-20,68.40487670898438
2017-12-21,68.4688720703125
2017-12-22,68.18091583251953
2017-12-27,68.27690124511719
2017-12-28,67.73299407958984
2017-12-29,67.2210693359375
2018-01-02,66.86912536621094
2018-01-03,67.38105010986328
2018-01-04,68.91679382324219
2018-01-05,69.49271392822266
2018-01-08,70.26058197021484
2018-01-09,70.32456970214844
2018-01-10,69.46070861816406
2018-01-11,68.5328598022461
2018-01-12,68.98078155517578
2018-01-15,69.17276763916016
2018-01-16,69.36471557617188
2018-01-17,69.6846694946289
2018-01-18,70.26058197021484
2018-01-19,69.7486572265625
2018-01-22,69.87664031982422
2018-01-23,69.49271392822266
2018-01-24,68.82081604003906
2018-01-25,69.46070861816406
2018-01-26,69.65267944335938
2018-01-29,69.81265258789062
2018-01-30,69.20475006103516
2018-01-31,69.46070861816406
2018-02-01,68.4368667602539
2018-02-02,66.83712768554688
2018-02-05,66.03726959228516
2018-02-06,64.78946685791016
2018-02-07,65.87728881835938
2018-02-08,63.88720703125
2018-02-09,62.67141342163086
2018-02-12,63.208919525146484
2018-02-13,62.70980453491211
2018-02-14,63.09373474121094
2018-02-15,64.6294937133789
2018-02-16,65.2693862915039
2018-02-19,65.14141082763672
2018-02-20,65.33338165283203
2018-02-21,65.2693862915039
2018-02-22,65.87728881835938
2018-02-23,65.81330108642578
2018-02-26,66.06925964355469
2018-02-27,66.13323974609375
2018-02-28,66.00527954101562
2018-03-01,65.04541778564453
2018-03-02,63.74644088745117
2018-03-05,64.46952819824219
2018-03-06,64.14957427978516
2018-03-07,64.9494400024414
2018-03-08,66.16525268554688
2018-03-09,66.10124969482422
2018-03-12,65.71732330322266
2018-03-13,65.013427734375
2018-03-14,64.6294937133789
2018-03-15,65.07742309570312
2018-03-16,65.04541778564453
2018-03-19,64.14957427978516
2018-03-20,64.43753814697266
2018-03-21,64.3095474243164
2018-03-22,63.74644088745117
2018-03-23,63.5032844543457
2018-03-26,62.90177536010742
2018-03-27,63.669654846191406
2018-03-28,63.900020599365234
2018-03-29,63.656856536865234
2018-04-03,63.27291488647461
2018-04-04,63.068153381347656
2018-04-05,65.33338165283203
2018-04-06,64.78946685791016
2018-04-09,64.9494400024414
2018-04-10,64.72547149658203
2018-04-11,64.05359649658203
2018-04-12,64.6294937133789
2018-04-13,64.78946685791016
2018-04-16,64.6294937133789
2018-04-17,65.74931335449219
2018-04-18,65.90927124023438
2018-04-19,66.3252182006836
2018-04-20,66.99710083007812
2018-04-23,67.18907928466797
2018-04-24,67.82897186279297
2018-04-25,67.18907928466797
2018-04-26,67.73299407958984
2018-04-27,68.66083526611328
2018-04-30,69.14076232910156
2018-05-02,69.30072784423828
2018-05-03,69.07677459716797
2018-05-04,69.52470397949219
2018-05-07,69.4287109375
2018-05-08,69.4287109375
2018-05-09,69.23673248291016
2018-05-10,69.49271392822266
2018-05-11,69.17276763916016
2018-05-14,69.0447769165039
2018-05-15,69.30072784423828
2018-05-16,70.58052825927734
2018-05-17,71.6363525390625
2018-05-18,71.66834259033203
2018-05-21,72.18025970458984
2018-05-22,72.18025970458984
2018-05-23,71.34839630126953
2018-05-24,71.02845001220703
2018-05-25,71.28440856933594
2018-05-28,70.23562622070312
2018-05-29,69.74401092529297
2018-05-30,70.03898620605469
2018-05-31,69.0885238647461
2018-06-01,70.72724914550781
2018-06-04,70.72724914550781
2018-06-05,71.18609619140625
2018-06-06,71.9071273803711
2018-06-07,71.77601623535156
2018-06-08,71.77601623535156
2018-06-11,72.62816619873047
2018-06-12,72.16931915283203
2018-06-13,72.43152618408203
2018-06-14,73.48029327392578
2018-06-15,72.52984619140625
2018-06-18,72.0382308959961
2018-06-19,70.89111328125
2018-06-20,70.79279327392578
2018-06-21,70.49783325195312
2018-06-22,71.34996032714844
2018-06-25,69.94066619873047
2018-06-26,69.48181915283203
2018-06-27,69.84233856201172
2018-06-28,69.41627502441406
2018-06-29,70.59615325927734
2018-07-02,70.10452270507812
2018-07-03,70.39950561523438
2018-07-04,69.74401092529297
2018-07-05,70.89111328125
2018-07-06,71.61215209960938
2018-07-09,71.71047973632812
2018-07-10,72.46429443359375
2018-07-11,71.41549682617188
2018-07-12,71.87435150146484
2018-07-13,71.80879974365234
2018-07-16,71.41549682617188
2018-07-17,71.80879974365234
2018-07-18,72.66092681884766
2018-07-19,71.9071273803711
2018-07-20,71.21886444091797
2018-07-23,70.79279327392578
2018-07-24,71.44827270507812
2018-07-25,71.67770385742188
2018-07-26,72.56261444091797
2018-07-27,73.08700561523438
2018-07-30,71.25163269042969
2018-07-31,71.77601623535156
2018-08-01,71.93991088867188
2018-08-02,71.44827270507812
2018-08-03,70.89111328125
2018-08-06,70.8255844116211
2018-08-07,71.71047973632812
2018-08-08,71.1533203125
2018-08-09,71.022216796875
2018-08-10,69.74401092529297
2018-08-13,69.97343444824219
2018-08-14,70.03898620605469
2018-08-15,69.02297973632812
2018-08-16,69.58013916015625
2018-08-17,69.38349914550781
2018-08-20,69.90786743164062
2018-08-21,70.20284271240234
2018-08-22,70.56336975097656
2018-08-23,70.72724914550781
2018-08-24,70.56336975097656
2018-08-27,71.57939147949219
2018-08-28,71.51383209228516
2018-08-29,71.93991088867188
2018-08-30,72.10377502441406
2018-08-31,71.12053680419922
2018-09-03,71.38273620605469
2018-09-04,69.84233856201172
2018-09-05,69.2196273803711
2018-09-06,68.89188385009766
2018-09-07,69.31794738769531
2018-09-10,69.2196273803711
2018-09-11,69.2196273803711
2018-09-12,69.31794738769531
2018-09-13,69.38349914550781
2018-09-14,69.84233856201172
2018-09-17,70.07176208496094
2018-09-18,69.94066619873047
2018-09-19,70.76001739501953
2018-09-20,71.25163269042969
2018-09-21,72.30042266845703
2018-09-24,72.20208740234375
2018-09-25,72.0382308959961
2018-09-26,73.67694854736328
2018-09-27,74.39798736572266
2018-09-28,74.2668685913086
2018-10-01,74.49630737304688
2018-10-02,74.85682678222656
2018-10-03,75.47954559326172
2018-10-04,74.13578796386719
2018-10-05,73.28366088867188
2018-10-08,73.18533325195312
2018-10-09,73.74250030517578
2018-10-10,71.38273620605469
2018-10-11,69.84233856201172
2018-10-12,68.89188385009766
2018-10-15,69.02297973632812
2018-10-16,70.39950561523438
2018-10-17,69.94066619873047
2018-10-18,69.64568328857422
2018-10-19,69.28517150878906
2018-10-22,69.61293029785156
2018-10-23,68.79354858398438
2018-10-24,69.02297973632812
2018-10-25,70.59615325927734
2018-10-26,69.90786743164062
2018-10-29,69.25239562988281
2018-10-30,68.99019622802734
2018-10-31,70.1373062133789
2018-11-01,69.44903564453125
2018-11-02,69.31794738769531
2018-11-05,69.84233856201172
2018-11-06,69.05575561523438
2018-11-07,70.20284271240234
2018-11-08,70.23562622070312
2018-11-09,69.90786743164062
2018-11-12,70.03898620605469
2018-11-13,70.2684097290039
2018-11-14,69.38349914550781
2018-11-15,69.80955505371094
2018-11-16,69.12129974365234
2018-11-19,68.79354858398438
2018-11-20,67.41703796386719
2018-11-21,67.94141387939453
2018-11-22,67.28593444824219
2018-11-23,67.6792221069336
2018-11-26,69.12129974365234
2018-11-27,68.40026092529297
2018-11-28,68.03973388671875
2018-11-29,68.2691650390625
2018-11-30,69.97343444824219
2018-12-03,70.1373062133789
2018-12-04,70.2684097290039
2018-12-05,69.54736328125
2018-12-06,68.23637390136719
2018-12-07,69.12129974365234
2018-12-10,69.05575561523438
2018-12-11,69.54736328125
2018-12-12,70.33395385742188
2018-12-13,70.39950561523438
2018-12-14,70.2684097290039
2018-12-17,69.71123504638672
2018-12-18,68.99019622802734
2018-12-19,70.56336975097656
2018-12-20,70.0062026977539
2018-12-21,70.53059387207031
2018-12-24,70.0062026977539
2018-12-27,68.7280044555664
2018-12-28,69.64568328857422
2018-12-31,71.08776092529297
2019-01-02,69.54736328125
2019-01-03,68.2691650390625
2019-01-04,70.17007446289062
2019-01-07,69.77678680419922
2019-01-08,69.87511444091797
2019-01-09,68.92465209960938
2019-01-10,68.17083740234375
2019-01-11,67.6792221069336
2019-01-14,67.1220474243164
2019-01-15,67.87586212158203
2019-01-16,68.13806915283203
2019-01-17,68.13806915283203
2019-01-18,69.18684387207031
2019-01-21,68.92465209960938
2019-01-22,68.76078796386719
2019-01-23,68.8591079711914
2019-01-24,69.02297973632812
2019-01-25,68.95742797851562
2019-01-28,68.46581268310547
2019-01-29,69.02297973632812
2019-01-30,69.51458740234375
2019-01-31,69.44903564453125
2019-02-01,69.80955505371094
2019-02-04,69.58013916015625
2019-02-05,70.1373062133789
2019-02-06,69.38349914550781
2019-02-07,68.89188385009766
2019-02-08,68.43302917480469
2019-02-11,68.8591079711914
2019-02-12,69.48181915283203
2019-02-13,69.77678680419922
2019-02-14,69.48181915283203
2019-02-15,70.03898620605469
2019-02-18,70.1373062133789
2019-02-19,70.0062026977539
2019-02-20,70.92388916015625
2019-02-21,71.34996032714844
2019-02-22,71.77601623535156
2019-02-25,71.71047973632812
2019-02-26,72.49706268310547
2019-02-27,71.77601623535156
2019-02-28,71.87435150146484
2019-03-01,72.39874267578125
2019-03-04,72.0382308959961
2019-03-05,72.66092681884766
2019-03-06,73.28366088867188
2019-03-07,72.56261444091797
2019-03-08,72.66092681884766
2019-03-11,73.0542221069336
2019-03-12,72.98867797851562
2019-03-13,73.18533325195312
2019-03-14,73.709716796875
2019-03-15,74.56185913085938
2019-03-18,73.74250030517578
2019-03-19,73.31641387939453
2019-03-20,73.8408203125
2019-03-21,74.0374755859375
2019-03-22,72.52984619140625
2019-03-25,73.48029327392578
2019-03-26,74.0374755859375
2019-03-27,73.8408203125
2019-03-28,74.00469970703125
2019-03-29,74.2996597290039
2019-04-01,74.72572326660156
2019-04-02,74.7912826538086
2019-04-03,75.74172973632812
2019-04-04,75.84005737304688
2019-04-05,76.397216796875
2019-04-08,76.49554443359375
2019-04-09,75.97116088867188
2019-04-10,76.397216796875
2019-04-11,75.80728149414062
2019-04-12,75.80728149414062
2019-04-15,76.0039291381836
2019-04-16,76.43000030517578
