Date,RAYMOND.NS
2015-12-31,417.97808837890625
2016-01-01,415.0987854003906
2016-01-04,408.94989013671875
2016-01-05,409.1451110839844
2016-01-06,412.6587219238281
2016-01-07,400.3609924316406
2016-01-08,398.9945373535156
2016-01-11,392.89447021484375
2016-01-12,392.65045166015625
2016-01-13,388.8928527832031
2016-01-14,388.7464294433594
2016-01-15,379.6206970214844
2016-01-18,372.2518005371094
2016-01-19,376.5462341308594
2016-01-20,367.95733642578125
2016-01-21,380.1575012207031
2016-01-22,384.2079772949219
2016-01-25,387.33123779296875
2016-01-27,388.8928527832031
2016-01-28,391.4792785644531
2016-01-29,400.26336669921875
2016-02-01,399.5314025878906
2016-02-02,392.30889892578125
2016-02-03,381.8655090332031
2016-02-04,388.55126953125
2016-02-05,392.94329833984375
2016-02-08,385.1352233886719
2016-02-09,386.20880126953125
2016-02-10,381.2799072265625
2016-02-11,367.6645812988281
2016-02-12,352.5363464355469
2016-02-15,391.7232971191406
2016-02-16,394.1632995605469
2016-02-17,395.6761169433594
2016-02-18,397.48175048828125
2016-02-19,397.2865295410156
2016-02-22,394.7489318847656
2016-02-23,393.4313049316406
2016-02-24,390.698486328125
2016-02-25,389.9664306640625
2016-02-26,390.4544372558594
2016-02-29,388.9416198730469
2016-03-01,393.4313049316406
2016-03-02,391.0400390625
2016-03-03,395.52972412109375
2016-03-04,388.55126953125
2016-03-08,382.2071533203125
2016-03-09,380.0111083984375
2016-03-10,379.6206970214844
2016-03-11,386.5016174316406
2016-03-14,382.3047790527344
2016-03-15,378.01025390625
2016-03-16,375.5214538574219
2016-03-17,373.2278137207031
2016-03-18,377.668701171875
2016-03-21,382.2071533203125
2016-03-22,384.1103515625
2016-03-23,383.2319641113281
2016-03-28,379.5231018066406
2016-03-29,386.1599426269531
2016-03-30,395.4809265136719
2016-03-31,395.92010498046875
2016-04-01,392.65045166015625
2016-04-04,407.6322937011719
2016-04-05,395.4809265136719
2016-04-06,387.8680419921875
2016-04-07,388.50244140625
2016-04-08,391.0400390625
2016-04-11,391.3816833496094
2016-04-12,389.5272216796875
2016-04-13,390.4544372558594
2016-04-18,390.698486328125
2016-04-20,389.4784240722656
2016-04-21,388.55126953125
2016-04-22,389.6736145019531
2016-04-25,387.5263977050781
2016-04-26,389.380859375
2016-04-27,408.5107116699219
2016-04-28,405.0458679199219
2016-04-29,411.8779296875
2016-05-02,445.06243896484375
2016-05-03,443.54962158203125
2016-05-04,449.5032958984375
2016-05-05,455.4570007324219
2016-05-06,456.38421630859375
2016-05-09,464.3386535644531
2016-05-10,464.04595947265625
2016-05-11,451.45526123046875
2016-05-12,456.38421630859375
2016-05-13,456.1889953613281
2016-05-16,463.65545654296875
2016-05-17,463.7043762207031
2016-05-18,458.97064208984375
2016-05-19,462.87469482421875
2016-05-20,459.7026672363281
2016-05-23,445.30645751953125
2016-05-24,437.9375915527344
2016-05-25,443.4032287597656
2016-05-26,442.22418212890625
2016-05-27,439.5223693847656
2016-05-30,463.495361328125
2016-05-31,457.5513000488281
2016-06-01,466.5902404785156
2016-06-02,470.4219970703125
2016-06-03,476.415283203125
2016-06-06,464.7235107421875
2016-06-07,469.4886779785156
2016-06-08,464.4287414550781
2016-06-09,471.3554382324219
2016-06-10,466.49200439453125
2016-06-13,457.1091003417969
2016-06-14,454.7511291503906
2016-06-15,456.224853515625
2016-06-16,450.3789367675781
2016-06-17,456.4213562011719
2016-06-20,447.0384216308594
2016-06-21,470.22552490234375
2016-06-22,458.9267883300781
2016-06-23,453.9651184082031
2016-06-24,441.7329406738281
2016-06-27,452.1966247558594
2016-06-28,453.6212158203125
2016-06-29,454.3581237792969
2016-06-30,457.6986083984375
2016-07-01,454.80023193359375
2016-07-04,455.93011474609375
2016-07-05,452.1474609375
2016-07-07,451.8035888671875
2016-07-08,452.63873291015625
2016-07-11,452.00006103515625
2016-07-12,455.93011474609375
2016-07-13,451.3614501953125
2016-07-14,453.5229797363281
2016-07-15,451.7544860839844
2016-07-18,452.3930969238281
2016-07-19,456.9126281738281
2016-07-20,473.07476806640625
2016-07-21,480.59088134765625
2016-07-22,450.4281311035156
2016-07-25,448.2665710449219
2016-07-26,446.5963439941406
2016-07-27,453.08087158203125
2016-07-28,451.95098876953125
2016-07-29,449.6912536621094
2016-08-01,449.9859924316406
2016-08-02,451.2141418457031
2016-08-03,448.9543762207031
2016-08-04,450.28070068359375
2016-08-05,450.0841979980469
2016-08-08,445.8594970703125
2016-08-09,429.74639892578125
2016-08-10,413.04388427734375
2016-08-11,410.0472717285156
2016-08-12,414.7632751464844
2016-08-16,419.9705505371094
2016-08-17,418.5459289550781
2016-08-18,412.7491760253906
2016-08-19,404.8399963378906
2016-08-22,393.88507080078125
2016-08-23,393.1482238769531
2016-08-24,402.7276306152344
2016-08-25,397.667724609375
2016-08-26,395.6535949707031
2016-08-29,399.53448486328125
2016-08-30,403.4644775390625
2016-08-31,406.068115234375
2016-09-01,419.8723449707031
2016-09-02,422.3776550292969
2016-09-06,431.51495361328125
2016-09-07,442.51898193359375
2016-09-08,445.9085998535156
2016-09-09,443.9435729980469
2016-09-12,430.09033203125
2016-09-14,444.7787170410156
2016-09-15,456.9126281738281
2016-09-16,467.7201232910156
2016-09-19,513.5538940429688
2016-09-20,507.5114440917969
2016-09-21,516.1082763671875
2016-09-22,519.940185546875
2016-09-23,526.0316162109375
2016-09-26,548.5309448242188
2016-09-27,539.29541015625
2016-09-28,538.2637329101562
2016-09-29,513.0626220703125
2016-09-30,525.0491943359375
2016-10-03,538.214599609375
2016-10-04,556.5874633789062
2016-10-05,559.7314453125
2016-10-06,554.5242309570312
2016-10-07,545.43603515625
2016-10-10,578.6446533203125
2016-10-13,570.3917236328125
2016-10-14,572.4056396484375
2016-10-17,601.6351318359375
2016-10-18,610.1829223632812
2016-10-19,623.3975830078125
2016-10-20,629.882080078125
2016-10-21,624.3310546875
2016-10-24,616.7166137695312
2016-10-25,617.0112915039062
2016-10-26,604.7301025390625
2016-10-27,583.4588623046875
2016-10-28,592.890869140625
2016-11-01,631.7979736328125
2016-11-02,619.2710571289062
2016-11-03,623.2993774414062
2016-11-04,603.8458251953125
2016-11-07,600.7509155273438
2016-11-08,595.3472290039062
2016-11-09,579.234130859375
2016-11-10,576.3848266601562
2016-11-11,539.6392822265625
2016-11-15,500.3883056640625
2016-11-16,493.90380859375
2016-11-17,502.5989685058594
2016-11-18,501.32171630859375
2016-11-21,493.60906982421875
2016-11-22,507.85540771484375
2016-11-23,516.4523315429688
2016-11-24,513.8485717773438
2016-11-25,501.9603271484375
2016-11-28,504.76043701171875
2016-11-29,489.8756103515625
2016-11-30,500.1427001953125
2016-12-01,490.4650573730469
2016-12-02,484.17706298828125
2016-12-05,476.2187805175781
2016-12-06,476.7591247558594
2016-12-07,478.429443359375
2016-12-08,485.7982177734375
2016-12-09,485.7982177734375
2016-12-12,479.4610595703125
2016-12-13,477.2503967285156
2016-12-14,475.1871337890625
2016-12-15,481.2787170410156
2016-12-16,477.10308837890625
2016-12-19,466.3446044921875
2016-12-20,464.8217468261719
2016-12-21,471.8957824707031
2016-12-22,462.4146423339844
2016-12-23,463.9375305175781
2016-12-26,453.6212158203125
2016-12-27,482.9488830566406
2016-12-28,482.0646667480469
2016-12-29,480.8365173339844
2016-12-30,485.0121765136719
2017-01-02,506.3324279785156
2017-01-03,516.894287109375
2017-01-04,498.81634521484375
2017-01-05,511.294189453125
2017-01-06,502.4024658203125
2017-01-09,500.19183349609375
2017-01-10,499.2584533691406
2017-01-11,502.5007019042969
2017-01-12,500.1427001953125
2017-01-13,501.9112243652344
2017-01-16,502.8445739746094
2017-01-17,507.2167663574219
2017-01-18,502.79547119140625
2017-01-19,523.427978515625
2017-01-20,506.77459716796875
2017-01-23,508.7887268066406
2017-01-24,512.6205444335938
2017-01-25,505.890380859375
2017-01-27,495.9670715332031
2017-01-30,494.1003112792969
2017-01-31,486.28948974609375
2017-02-01,490.2194519042969
2017-02-02,498.3741760253906
2017-02-03,494.9354553222656
2017-02-06,496.7530822753906
2017-02-07,493.3143005371094
2017-02-08,497.93206787109375
2017-02-09,497.58819580078125
2017-02-10,498.61981201171875
2017-02-13,496.605712890625
2017-02-14,493.216064453125
2017-02-15,494.0511779785156
2017-02-16,491.6932067871094
2017-02-17,492.77392578125
2017-02-20,495.3284606933594
2017-02-21,562.2859497070312
2017-02-22,565.7247314453125
2017-02-23,548.5800170898438
2017-02-27,591.0733032226562
2017-02-28,617.6991577148438
2017-03-01,626.8854370117188
2017-03-02,595.4454345703125
2017-03-03,598.785888671875
2017-03-06,613.965576171875
2017-03-07,636.6614379882812
2017-03-08,637.3982543945312
2017-03-09,629.4400024414062
2017-03-10,624.871337890625
2017-03-14,624.08544921875
2017-03-15,621.9729614257812
2017-03-16,620.597412109375
2017-03-17,628.9978637695312
2017-03-20,636.7105102539062
2017-03-21,654.7885131835938
2017-03-22,644.5213623046875
2017-03-23,643.3424072265625
2017-03-24,640.4439697265625
2017-03-27,630.56982421875
2017-03-28,630.32421875
2017-03-29,620.990478515625
2017-03-30,627.6224365234375
2017-03-31,622.5625
2017-04-03,629.3909301757812
2017-04-05,628.703125
2017-04-06,633.8612060546875
2017-04-07,633.419189453125
2017-04-10,635.3841552734375
2017-04-11,646.5354614257812
2017-04-12,641.1317749023438
2017-04-13,625.2643432617188
2017-04-17,635.1384887695312
2017-04-18,716.83349609375
2017-04-19,720.812744140625
2017-04-20,722.3847045898438
2017-04-21,745.57177734375
2017-04-24,741.1995849609375
2017-04-25,748.6175537109375
2017-04-26,744.2453002929688
2017-04-27,750.3369140625
2017-04-28,730.686767578125
2017-05-02,713.3948364257812
2017-05-03,769.7903442382812
2017-05-04,758.24609375
2017-05-05,743.9015502929688
2017-05-08,772.4432373046875
2017-05-09,769.3973999023438
2017-05-10,755.7897338867188
2017-05-11,749.2561645507812
2017-05-12,750.0912475585938
2017-05-15,759.277587890625
2017-05-16,771.2640991210938
2017-05-17,769.9378662109375
2017-05-18,733.8800048828125
2017-05-19,710.4472045898438
2017-05-22,703.4224243164062
2017-05-23,687.309326171875
2017-05-24,650.6620483398438
2017-05-25,667.6914672851562
2017-05-26,709.871337890625
2017-05-29,684.6224975585938
2017-05-30,684.5732421875
2017-05-31,683.3427734375
2017-06-01,683.0474853515625
2017-06-02,691.66064453125
2017-06-05,739.50048828125
2017-06-06,717.05712890625
2017-06-07,717.647705078125
2017-06-08,722.0281372070312
2017-06-09,720.6500854492188
2017-06-12,706.4752807617188
2017-06-13,719.4194946289062
2017-06-14,710.3142700195312
2017-06-15,718.4844360351562
2017-06-16,728.3772583007812
2017-06-19,720.2562255859375
2017-06-20,723.8491821289062
2017-06-21,731.7733764648438
2017-06-22,719.5671997070312
2017-06-23,701.1597290039062
2017-06-27,688.8551635742188
2017-06-28,703.1283569335938
2017-06-29,710.5110473632812
2017-06-30,713.3657836914062
2017-07-03,756.0377807617188
2017-07-04,753.2816772460938
2017-07-05,802.8932495117188
2017-07-06,806.830810546875
2017-07-07,795.559814453125
2017-07-10,802.7948608398438
2017-07-11,776.512451171875
2017-07-12,790.0966796875
2017-07-13,794.1817626953125
2017-07-14,779.8593139648438
2017-07-17,787.6849975585938
2017-07-18,781.877197265625
2017-07-19,783.0585327148438
2017-07-20,794.9200439453125
2017-07-21,788.275634765625
2017-07-24,796.1996459960938
2017-07-25,794.2801513671875
2017-07-26,791.2286376953125
2017-07-27,774.6422119140625
2017-07-28,773.9531860351562
2017-07-31,779.3670654296875
2017-08-01,776.9553833007812
2017-08-02,764.552490234375
2017-08-03,751.6573486328125
2017-08-04,757.12060546875
2017-08-07,764.798583984375
2017-08-08,763.6665649414062
2017-08-09,768.9329223632812
2017-08-10,711.9876098632812
2017-08-11,706.9182739257812
2017-08-14,720.01025390625
2017-08-16,726.9991455078125
2017-08-17,734.3325805664062
2017-08-18,762.2391967773438
2017-08-21,733.2499389648438
2017-08-22,719.9117431640625
2017-08-23,725.473388671875
2017-08-24,722.274169921875
2017-08-28,753.1832275390625
2017-08-29,744.3732299804688
2017-08-30,751.115966796875
2017-08-31,764.9954833984375
2017-09-01,798.9066162109375
2017-09-04,845.7621459960938
2017-09-05,841.3325805664062
2017-09-06,843.9904174804688
2017-09-07,879.0828247070312
2017-09-08,871.0602416992188
2017-09-11,887.2037353515625
2017-09-12,893.4545288085938
2017-09-13,872.044677734375
2017-09-14,880.4117431640625
2017-09-15,866.5321655273438
2017-09-18,871.8969116210938
2017-09-19,868.94384765625
2017-09-20,856.4425048828125
2017-09-21,848.3707275390625
2017-09-22,812.4415893554688
2017-09-25,785.568603515625
2017-09-26,801.6135864257812
2017-09-27,773.9039306640625
2017-09-28,798.020751953125
2017-09-29,799.4480590820312
2017-10-03,793.1974487304688
2017-10-04,801.4168090820312
2017-10-05,823.6141357421875
2017-10-06,835.7709350585938
2017-10-09,838.0349731445312
2017-10-10,855.1136474609375
2017-10-11,827.600830078125
2017-10-12,831.2428588867188
2017-10-13,834.9834594726562
2017-10-16,842.218505859375
2017-10-17,847.6817626953125
2017-10-18,871.65087890625
2017-10-19,878.590576171875
2017-10-23,893.5529174804688
2017-10-24,888.04052734375
2017-10-25,873.1766357421875
2017-10-26,859.9862670898438
2017-10-27,886.1210327148438
2017-10-30,885.1858520507812
2017-10-31,878.344482421875
2017-11-01,948.7262573242188
2017-11-02,938.3905029296875
2017-11-03,958.32373046875
2017-11-06,949.7105712890625
2017-11-07,953.9925537109375
2017-11-08,942.7216796875
2017-11-09,945.4287109375
2017-11-10,932.828857421875
2017-11-13,913.6339111328125
2017-11-14,909.9425048828125
2017-11-15,903.642578125
2017-11-16,926.1843872070312
2017-11-17,935.9296264648438
2017-11-20,967.281494140625
2017-11-21,954.5339965820312
2017-11-22,961.7689819335938
2017-11-23,957.5855102539062
2017-11-24,963.2455444335938
2017-11-27,978.1094970703125
2017-11-28,967.3306274414062
2017-11-29,964.0331420898438
2017-11-30,950.1043701171875
2017-12-01,928.0054931640625
2017-12-04,927.7593994140625
2017-12-05,927.710205078125
2017-12-06,921.8532104492188
2017-12-07,923.4774780273438
2017-12-08,939.7686157226562
2017-12-11,943.558349609375
2017-12-12,962.7042236328125
2017-12-13,957.1917724609375
2017-12-14,957.880859375
2017-12-15,961.5230102539062
2017-12-18,1004.3425903320312
2017-12-19,1011.4300537109375
2017-12-20,1006.6558837890625
2017-12-21,1019.0589599609375
2017-12-22,1014.580078125
2017-12-26,1036.5804443359375
2017-12-27,1020.4369506835938
2017-12-28,1030.92041015625
2017-12-29,1040.91162109375
2018-01-01,1034.75927734375
2018-01-02,1029.44384765625
2018-01-03,1039.3858642578125
2018-01-04,1080.1383056640625
2018-01-05,1092.1474609375
2018-01-08,1071.6728515625
2018-01-09,1109.81689453125
2018-01-10,1096.5771484375
2018-01-11,1096.478759765625
2018-01-12,1106.9129638671875
2018-01-15,1111.244140625
2018-01-16,1075.7579345703125
2018-01-17,1091.556884765625
2018-01-18,1045.3905029296875
2018-01-19,1064.979248046875
2018-01-22,1085.207763671875
2018-01-23,1106.2237548828125
2018-01-24,1106.765380859375
2018-01-25,1057.9410400390625
2018-01-29,1092.19677734375
2018-01-30,1062.0753173828125
2018-01-31,1033.28271484375
2018-02-01,1001.7833251953125
2018-02-02,918.7032470703125
2018-02-05,917.3251953125
2018-02-06,872.044677734375
2018-02-07,904.774658203125
2018-02-08,951.137939453125
2018-02-09,951.0394287109375
2018-02-12,963.7869873046875
2018-02-14,959.1112670898438
2018-02-15,947.5942993164062
2018-02-16,915.4057006835938
2018-02-19,925.298583984375
2018-02-20,940.2608032226562
2018-02-21,929.1375122070312
2018-02-22,907.580078125
2018-02-23,936.0772094726562
2018-02-26,942.6724853515625
2018-02-27,931.7952270507812
2018-02-28,939.5225219726562
2018-03-01,922.2470092773438
2018-03-05,905.9066162109375
2018-03-06,895.0294799804688
2018-03-07,877.7539672851562
2018-03-08,892.3716430664062
2018-03-09,887.646728515625
2018-03-12,909.0073852539062
2018-03-13,911.9112548828125
2018-03-14,929.9249877929688
2018-03-15,927.3656005859375
2018-03-16,911.6651611328125
2018-03-19,890.5014038085938
2018-03-20,899.5082397460938
2018-03-21,918.8017578125
2018-03-22,913.4862670898438
2018-03-23,877.7047119140625
2018-03-26,905.955810546875
2018-03-27,906.0050659179688
2018-03-28,883.7093505859375
2018-04-02,911.566650390625
2018-04-03,915.7009887695312
2018-04-04,920.0813598632812
2018-04-05,946.9544067382812
2018-04-06,975.3532104492188
2018-04-09,1019.6002807617188
2018-04-10,1021.1260375976562
2018-04-11,1026.3431396484375
2018-04-12,1034.02099609375
2018-04-13,1048.540283203125
2018-04-16,1054.6925048828125
2018-04-17,1035.30078125
2018-04-18,1025.9493408203125
2018-04-19,1036.8756103515625
2018-04-20,1030.625
2018-04-23,1027.9180908203125
2018-04-24,1048.835693359375
2018-04-25,1114.689453125
2018-04-26,1093.3779296875
2018-04-27,1085.2569580078125
2018-04-30,1094.65771484375
2018-05-02,1101.5972900390625
2018-05-03,1089.7357177734375
2018-05-04,1091.6552734375
2018-05-07,1113.40966796875
2018-05-08,1099.136474609375
2018-05-09,1100.170166015625
2018-05-10,1069.50732421875
2018-05-11,1082.500732421875
2018-05-14,1054.9879150390625
2018-05-15,1045.2919921875
2018-05-16,1052.2811279296875
2018-05-17,1050.853759765625
2018-05-18,1028.90234375
2018-05-21,991.8905029296875
2018-05-22,1001.0724487304688
2018-05-23,985.7692260742188
2018-05-24,981.326416015625
2018-05-25,1015.8818359375
2018-05-28,1040.6632080078125
2018-05-29,997.2218627929688
2018-05-30,994.9511108398438
2018-05-31,968.9357299804688
2018-06-01,962.8638916015625
2018-06-04,939.0699462890625
2018-06-05,939.7117309570312
2018-06-06,965.6776123046875
2018-06-07,965.8257446289062
2018-06-08,972.8356323242188
2018-06-11,972.8850708007812
2018-06-12,976.932861328125
2018-06-13,975.0570068359375
2018-06-14,985.1275024414062
2018-06-15,973.2305297851562
2018-06-18,974.3660278320312
2018-06-19,949.3378295898438
2018-06-20,956.3477172851562
2018-06-21,941.5875854492188
2018-06-22,948.84423828125
2018-06-25,944.1546020507812
2018-06-26,942.722900390625
2018-06-27,897.8995971679688
2018-06-28,881.2141723632812
2018-06-29,905.2550048828125
2018-07-02,881.8560180664062
2018-07-03,879.3877563476562
2018-07-04,882.2015380859375
2018-07-05,872.0322875976562
2018-07-06,882.1028442382812
2018-07-09,888.7177124023438
2018-07-10,911.9193115234375
2018-07-11,889.2607421875
2018-07-12,888.1253051757812
2018-07-13,874.3524780273438
2018-07-16,817.4346923828125
2018-07-17,827.8506469726562
2018-07-18,806.5743408203125
2018-07-19,810.2767333984375
2018-07-20,790.1358032226562
2018-07-23,806.919921875
2018-07-24,825.8760375976562
2018-07-25,836.489501953125
2018-07-26,827.3569946289062
2018-07-27,842.1171264648438
2018-07-30,839.352783203125
2018-07-31,825.4318237304688
2018-08-01,791.3206176757812
2018-08-02,782.9779052734375
2018-08-03,792.3572998046875
2018-08-06,802.180908203125
2018-08-07,787.0258178710938
2018-08-08,768.9088745117188
2018-08-09,780.2134399414062
2018-08-10,778.4363403320312
2018-08-13,774.2897338867188
2018-08-14,754.9879760742188
2018-08-16,761.6029052734375
2018-08-17,785.4954223632812
2018-08-20,769.6986694335938
2018-08-21,773.8946533203125
2018-08-23,791.6660766601562
2018-08-24,795.7634887695312
2018-08-27,809.7337036132812
2018-08-28,813.9296875
2018-08-29,816.3980102539062
2018-08-30,835.8972778320312
2018-08-31,832.5404052734375
2018-09-03,828.5911865234375
2018-09-04,795.5166625976562
2018-09-05,778.14013671875
2018-09-06,785.7423095703125
2018-09-07,797.6392822265625
2018-09-10,778.5844116210938
2018-09-11,769.2050170898438
2018-09-12,773.4505615234375
2018-09-14,784.2613525390625
2018-09-17,788.6548461914062
2018-09-18,775.5730590820312
2018-09-19,765.1077880859375
2018-09-21,742.8936157226562
2018-09-24,718.06298828125
2018-09-25,712.0897827148438
2018-09-26,718.309814453125
2018-09-27,692.7387084960938
2018-09-28,654.9745483398438
2018-10-01,660.1084594726562
2018-10-03,658.6275024414062
2018-10-04,651.61767578125
2018-10-05,648.0140380859375
2018-10-08,624.8619384765625
2018-10-09,592.8240966796875
2018-10-10,643.423095703125
2018-10-11,623.9733276367188
2018-10-12,654.4808349609375
2018-10-15,664.3539428710938
2018-10-16,664.798095703125
2018-10-17,631.6248779296875
2018-10-19,632.0198974609375
2018-10-22,619.579833984375
2018-10-23,610.101806640625
2018-10-24,634.9323120117188
2018-10-25,610.447265625
2018-10-26,683.4087524414062
2018-10-29,735.8836669921875
2018-10-30,736.1799926757812
2018-10-31,742.9922485351562
2018-11-01,754.8892211914062
2018-11-02,749.0148315429688
2018-11-05,748.42236328125
2018-11-06,741.2644653320312
2018-11-07,745.5592651367188
2018-11-09,756.3207397460938
2018-11-12,756.123291015625
2018-11-13,762.491455078125
2018-11-14,755.3335571289062
2018-11-15,755.580322265625
2018-11-16,764.6141357421875
2018-11-19,772.1669311523438
2018-11-20,779.0780639648438
2018-11-21,794.2825317382812
2018-11-22,804.5010375976562
2018-11-26,797.8861694335938
2018-11-27,805.9819946289062
2018-11-28,806.0807495117188
2018-11-29,815.7068481445312
2018-11-30,799.218994140625
2018-12-03,793.245849609375
2018-12-04,802.3289794921875
2018-12-05,789.0498046875
2018-12-06,763.1825561523438
2018-12-07,780.1641235351562
2018-12-10,754.1981201171875
2018-12-11,779.7691650390625
2018-12-12,803.168212890625
2018-12-13,853.2736206054688
2018-12-14,838.8591918945312
2018-12-17,846.2638549804688
2018-12-18,841.4754028320312
2018-12-19,842.5614624023438
2018-12-20,847.2511596679688
2018-12-21,848.5839233398438
2018-12-24,824.0989990234375
2018-12-26,823.062255859375
2018-12-27,817.1878051757812
2018-12-28,826.4191284179688
2018-12-31,834.021240234375
2019-01-01,832.244140625
2019-01-02,806.919921875
2019-01-03,801.2429809570312
2019-01-04,811.8564453125
2019-01-07,803.5631103515625
2019-01-08,804.5504150390625
2019-01-09,794.5786743164062
2019-01-10,798.9227905273438
2019-01-11,805.735107421875
2019-01-14,804.5010375976562
2019-01-15,804.8465576171875
2019-01-16,805.48828125
2019-01-17,799.1696166992188
2019-01-18,796.701416015625
2019-01-21,795.714111328125
2019-01-22,802.5264282226562
2019-01-23,803.5631103515625
2019-01-24,786.0385131835938
2019-01-25,764.5648193359375
2019-01-28,737.167236328125
2019-01-29,753.6550903320312
2019-01-30,754.296875
2019-01-31,744.7694091796875
2019-02-01,733.2180786132812
2019-02-04,733.6129150390625
2019-02-05,719.2476806640625
2019-02-06,702.0686645507812
2019-02-07,645.3977661132812
2019-02-08,678.8178100585938
2019-02-11,679.0152587890625
2019-02-12,686.2719116210938
2019-02-14,695.6019287109375
2019-02-15,677.633056640625
2019-02-18,678.0280151367188
2019-02-19,674.91796875
2019-02-20,679.7556762695312
2019-02-21,689.77685546875
2019-02-22,718.9022216796875
2019-02-25,745.608642578125
2019-02-26,747.188232421875
2019-02-27,755.6296997070312
2019-02-28,757.999267578125
2019-03-01,776.2149047851562
2019-03-05,780.855224609375
2019-03-06,807.0679931640625
2019-03-07,804.7971801757812
2019-03-08,797.8861694335938
2019-03-11,809.3881225585938
2019-03-12,804.99462890625
2019-03-13,799.1202392578125
2019-03-14,805.3402709960938
2019-03-15,805.7845458984375
2019-03-18,808.1046752929688
2019-03-19,810.8690795898438
2019-03-20,807.6110229492188
2019-03-22,799.6138916015625
2019-03-25,780.0653076171875
2019-03-26,792.1597290039062
2019-03-27,788.802978515625
2019-03-28,784.9031982421875
2019-04-01,815.608154296875
2019-04-02,806.3275146484375
2019-04-03,798.9227905273438
2019-04-04,791.0244140625
2019-04-05,796.207763671875
2019-04-08,786.779052734375
2019-04-09,771.5252685546875
2019-04-10,767.970947265625
2019-04-11,767.5267333984375
2019-04-12,774.1909790039062
2019-04-15,786.5816040039062
2019-04-16,785.05126953125
2019-04-18,771.3278198242188
2019-04-22,745.8060913085938
2019-04-23,745.3617553710938
2019-04-24,749.4097290039062
2019-04-25,747.089599609375
2019-04-26,747.4351196289062
2019-04-30,761.8497314453125
2019-05-02,731.8357543945312
2019-05-03,750.643798828125
2019-05-06,795.8128051757812
2019-05-07,798.676025390625
2019-05-08,796.8494262695312
2019-05-09,795.0723266601562
2019-05-10,794.183837890625
2019-05-13,769.451904296875
2019-05-14,781.2994384765625
2019-05-15,767.8722534179688
2019-05-16,776.5111083984375
2019-05-17,786.4334716796875
2019-05-20,808.9439086914062
2019-05-21,797.7874145507812
2019-05-22,792.752197265625
2019-05-23,793.8917846679688
2019-05-24,844.5320434570312
2019-05-27,847.4555053710938
2019-05-28,842.5995483398438
2019-05-29,830.2120361328125
2019-05-30,840.5679931640625
2019-05-31,820.5498046875
2019-06-03,833.333740234375
2019-06-04,843.2437744140625
2019-06-06,801.1260986328125
2019-06-07,804.7432861328125
2019-06-10,806.3784790039062
2019-06-11,805.9819946289062
2019-06-12,794.1891479492188
2019-06-13,789.6304931640625
2019-06-14,779.2249145507812
2019-06-17,773.9231567382812
2019-06-18,771.296875
2019-06-19,734.1343383789062
2019-06-20,755.7877807617188
2019-06-21,743.2020874023438
2019-06-24,733.6884155273438
