Date,AGRO3.SA
2016-05-13,6.434112071990967
2016-05-16,6.450374603271484
2016-05-17,6.450374603271484
2016-05-18,6.396169185638428
2016-05-19,6.352805137634277
2016-05-20,6.423271656036377
2016-05-23,6.385326862335205
2016-05-24,6.341963768005371
2016-05-25,6.260656833648682
2016-05-27,6.260656833648682
2016-05-30,6.363645553588867
2016-05-31,6.434112071990967
2016-06-01,6.36906623840332
2016-06-02,6.363645553588867
2016-06-03,6.320282936096191
2016-06-06,6.233554363250732
2016-06-07,6.108883380889893
2016-06-08,6.108883380889893
2016-06-09,6.114303112030029
2016-06-10,6.070939540863037
2016-06-13,5.962530612945557
2016-06-14,5.962530612945557
2016-06-15,6.07636022567749
2016-06-16,5.967950344085693
2016-06-17,6.114303112030029
2016-06-20,6.005893707275391
2016-06-21,6.016735553741455
2016-06-22,6.016735553741455
2016-06-23,6.4991583824157715
2016-06-24,6.423271656036377
2016-06-27,6.450374603271484
2016-06-28,6.48289680480957
2016-06-29,6.450374603271484
2016-06-30,6.488316535949707
2016-07-01,6.564203262329102
2016-07-04,6.4720563888549805
2016-07-05,6.667193412780762
2016-07-06,6.721397876739502
2016-07-07,6.802704811096191
2016-07-08,6.911114692687988
2016-07-11,6.85690975189209
2016-07-12,6.8352274894714355
2016-07-13,6.618408679962158
2016-07-14,6.829808235168457
2016-07-15,6.748499393463135
2016-07-18,6.74307918548584
2016-07-19,6.884011745452881
2016-07-20,6.932796955108643
2016-07-21,6.884011745452881
2016-07-22,6.884011745452881
2016-07-25,7.062887668609619
2016-07-26,6.981581687927246
2016-07-27,6.943637371063232
2016-07-28,6.808125972747803
2016-07-29,6.900273323059082
2016-08-01,6.894853591918945
2016-08-02,6.840648651123047
2016-08-03,6.8514885902404785
2016-08-04,6.813546657562256
2016-08-05,6.802704811096191
2016-08-08,6.829808235168457
2016-08-09,6.829808235168457
2016-08-10,6.802704811096191
2016-08-11,6.553362846374512
2016-08-12,6.591305255889893
2016-08-15,6.612987518310547
2016-08-16,6.612987518310547
2016-08-17,6.558783531188965
2016-08-18,6.4991583824157715
2016-08-19,6.477476596832275
2016-08-22,6.645511150360107
2016-08-23,6.645511150360107
2016-08-24,6.634670257568359
2016-08-25,6.607567310333252
2016-08-26,6.575045108795166
2016-08-29,6.6292500495910645
2016-08-30,6.515419960021973
2016-08-31,6.5425214767456055
2016-09-01,6.455793857574463
2016-09-02,6.66177225112915
2016-09-05,6.50457763671875
2016-09-06,6.36906623840332
2016-09-08,6.260656833648682
2016-09-09,6.168509483337402
2016-09-12,5.967950344085693
2016-09-13,5.967950344085693
2016-09-14,6.195611476898193
2016-09-15,6.0980424880981445
2016-09-16,5.995052337646484
2016-09-19,6.032997131347656
2016-09-20,5.9896321296691895
2016-09-21,6.233554363250732
2016-09-22,6.14140510559082
2016-09-23,6.287758827209473
2016-09-26,6.184769630432129
2016-09-27,6.168509483337402
2016-09-28,6.0980424880981445
2016-09-29,6.09262228012085
2016-09-30,6.222712516784668
2016-10-03,6.211872100830078
2016-10-04,6.179349422454834
2016-10-05,6.184769630432129
2016-10-06,6.152247428894043
2016-10-07,6.184769630432129
2016-10-10,6.222712516784668
2016-10-11,6.163087368011475
2016-10-13,6.152247428894043
2016-10-14,6.125144958496094
2016-10-17,6.114303112030029
2016-10-18,6.168509483337402
2016-10-19,6.146826267242432
2016-10-20,6.195611476898193
2016-10-21,6.211872100830078
2016-10-24,6.1969990730285645
2016-10-25,6.141913414001465
2016-10-26,6.141913414001465
2016-10-27,6.1694560050964355
2016-10-28,5.921576023101807
2016-10-31,5.706747055053711
2016-11-01,5.585561752319336
2016-11-03,5.535985469818115
2016-11-04,5.701239109039307
2016-11-07,5.783865451812744
2016-11-08,5.668188095092773
2016-11-09,5.563528060913086
2016-11-10,5.475392818450928
2016-11-11,5.3101396560668945
2016-11-14,5.233020782470703
2016-11-16,5.480900287628174
2016-11-17,5.508443832397461
2016-11-18,5.569035530090332
2016-11-21,5.54700231552124
2016-11-22,5.508443832397461
2016-11-23,5.524968147277832
2016-11-24,5.508443832397461
2016-11-25,5.480900287628174
2016-11-28,5.480900287628174
2016-11-29,5.480900287628174
2016-11-30,5.502934455871582
2016-12-01,5.497425556182861
2016-12-02,5.491918087005615
2016-12-05,5.425817012786865
2016-12-06,5.3872575759887695
2016-12-07,5.3982744216918945
2016-12-08,5.420308589935303
2016-12-09,5.431325435638428
2016-12-12,5.425817012786865
2016-12-13,5.43683385848999
2016-12-14,5.728780746459961
2016-12-15,5.789374351501465
2016-12-16,5.8389506340026855
2016-12-19,5.783865451812744
2016-12-20,5.772847652435303
2016-12-21,5.783865451812744
2016-12-22,5.778356552124023
2016-12-23,5.816916465759277
2016-12-26,5.888525485992432
2016-12-27,5.9601359367370605
2016-12-28,6.020728588104248
2016-12-29,6.086829662322998
2017-01-02,6.031745433807373
2017-01-03,6.031745433807373
2017-01-04,6.031745433807373
2017-01-05,6.0372538566589355
2017-01-06,6.059288024902344
2017-01-09,6.0372538566589355
2017-01-10,6.0427632331848145
2017-01-11,6.185981750488281
2017-01-12,6.241065502166748
2017-01-13,6.219032287597656
2017-01-16,6.191490650177002
2017-01-17,6.1969990730285645
2017-01-18,6.224541187286377
2017-01-19,6.224541187286377
2017-01-20,6.323692321777344
2017-01-23,6.334709644317627
2017-01-24,6.406319618225098
2017-01-26,6.505471706390381
2017-01-27,6.533014297485352
2017-01-30,6.4724202156066895
2017-01-31,6.555047988891602
2017-02-01,6.510979652404785
2017-02-02,6.4724202156066895
2017-02-03,6.555047988891602
2017-02-06,6.555047988891602
2017-02-07,6.312675952911377
2017-02-08,6.4724202156066895
2017-02-09,6.499963283538818
2017-02-10,6.439369201660156
2017-02-13,6.4614033699035645
2017-02-14,6.455895900726318
2017-02-15,6.428353786468506
2017-02-16,6.61013126373291
2017-02-17,6.747842788696289
2017-02-20,6.808436393737793
2017-02-21,6.720300197601318
2017-02-22,6.659708023071289
2017-02-23,6.47792911529541
2017-02-24,6.61013126373291
2017-03-01,6.4724202156066895
2017-03-02,6.4724202156066895
2017-03-03,6.466912269592285
2017-03-06,6.77538537979126
2017-03-07,6.9351301193237305
2017-03-08,6.924113750457764
2017-03-09,6.77538537979126
2017-03-10,6.907588005065918
2017-03-13,6.75335168838501
2017-03-14,6.57708215713501
2017-03-15,6.593606472015381
2017-03-16,6.692758083343506
2017-03-17,6.527505874633789
2017-03-20,6.499963283538818
2017-03-21,6.4724202156066895
2017-03-22,6.395301818847656
2017-03-23,6.499963283538818
2017-03-24,6.4724202156066895
2017-03-27,6.384285926818848
2017-03-28,6.604623794555664
2017-03-29,6.632165908813477
2017-03-30,6.604623794555664
2017-03-31,6.599115371704102
2017-04-03,6.588098526000977
2017-04-04,6.75335168838501
2017-04-05,6.637673377990723
2017-04-06,6.637673377990723
2017-04-07,6.742334365844727
2017-04-10,6.8029279708862305
2017-04-11,6.808436393737793
2017-04-12,6.8029279708862305
2017-04-13,6.742334365844727
2017-04-17,6.7808942794799805
2017-04-18,7.001231670379639
2017-04-19,6.990213394165039
2017-04-20,7.045299530029297
2017-04-24,6.979197978973389
2017-04-25,6.990213394165039
2017-04-26,6.951655864715576
2017-04-27,6.9571638107299805
2017-04-28,7.045299530029297
2017-05-02,7.0232648849487305
2017-05-03,7.067332744598389
2017-05-04,7.050807952880859
2017-05-05,7.067332744598389
2017-05-08,7.155467987060547
2017-05-09,7.034281253814697
2017-05-10,7.050807952880859
2017-05-11,7.050807952880859
2017-05-12,7.105891704559326
2017-05-15,7.122417449951172
2017-05-16,7.155467987060547
2017-05-17,7.06182336807251
2017-05-18,6.555047988891602
2017-05-19,6.88555383682251
2017-05-22,6.692758083343506
2017-05-23,6.769876480102539
2017-05-24,6.720300197601318
2017-05-25,6.720300197601318
2017-05-26,6.791910171508789
2017-05-29,6.791910171508789
2017-05-30,6.764367580413818
2017-05-31,6.77538537979126
2017-06-01,6.692758083343506
2017-06-02,6.88555383682251
2017-06-05,6.88555383682251
2017-06-06,6.968181133270264
2017-06-07,6.984705924987793
2017-06-08,6.9130964279174805
2017-06-09,6.962671756744385
2017-06-12,6.8029279708862305
2017-06-13,6.720300197601318
2017-06-14,6.714792251586914
2017-06-15,6.714792251586914
2017-06-16,6.709284782409668
2017-06-19,6.720300197601318
2017-06-20,6.709284782409668
2017-06-21,6.736826419830322
2017-06-22,6.742334365844727
2017-06-23,6.714792251586914
2017-06-26,6.791910171508789
2017-06-27,6.714792251586914
2017-06-28,6.665216445922852
2017-06-29,6.720300197601318
2017-06-30,6.720300197601318
2017-07-03,6.709284782409668
2017-07-04,6.714792251586914
2017-07-05,6.665216445922852
2017-07-06,6.61013126373291
2017-07-07,6.555047988891602
2017-07-10,6.571572780609131
2017-07-11,6.593606472015381
2017-07-12,6.588098526000977
2017-07-13,6.61013126373291
2017-07-14,6.588098526000977
2017-07-17,6.549539089202881
2017-07-18,6.544031143188477
2017-07-19,6.549539089202881
2017-07-20,6.455895900726318
2017-07-21,6.433862209320068
2017-07-24,6.488945007324219
2017-07-25,6.450387477874756
2017-07-26,6.444878101348877
2017-07-27,6.4724202156066895
2017-07-28,6.455895900726318
2017-07-31,6.527505874633789
2017-08-01,6.527505874633789
2017-08-02,6.499963283538818
2017-08-03,6.527505874633789
2017-08-04,6.549539089202881
2017-08-07,6.599115371704102
2017-08-08,6.599115371704102
2017-08-09,6.56606388092041
2017-08-10,6.56606388092041
2017-08-11,6.571572780609131
2017-08-14,6.555047988891602
2017-08-15,6.56606388092041
2017-08-16,6.555047988891602
2017-08-17,6.488945007324219
2017-08-18,6.4724202156066895
2017-08-21,6.4724202156066895
2017-08-22,6.4724202156066895
2017-08-23,6.52199649810791
2017-08-24,6.593606472015381
2017-08-25,6.599115371704102
2017-08-28,6.599115371704102
2017-08-29,6.599115371704102
2017-08-30,6.736826419830322
2017-08-31,6.758860111236572
2017-09-01,6.769876480102539
2017-09-04,6.764367580413818
2017-09-05,6.791910171508789
2017-09-06,6.77538537979126
2017-09-07,6.77538537979126
2017-09-08,6.7808942794799805
2017-09-11,6.858011245727539
2017-09-12,6.924113750457764
2017-09-13,7.006740093231201
2017-09-14,7.177501201629639
2017-09-15,7.364789009094238
2017-09-18,7.436398029327393
2017-09-19,7.386821746826172
2017-09-20,7.381314277648926
2017-09-21,7.386821746826172
2017-09-22,7.48597526550293
2017-09-25,7.326229095458984
2017-09-26,7.414363384246826
2017-09-27,7.326229095458984
2017-09-28,7.304196357727051
2017-09-29,7.29868745803833
2017-10-02,7.408855438232422
2017-10-03,7.342170715332031
2017-10-04,7.342170715332031
2017-10-05,7.347779273986816
2017-10-06,7.347779273986816
2017-10-09,7.342170715332031
2017-10-10,7.347779273986816
2017-10-11,7.347779273986816
2017-10-12,7.347779273986816
2017-10-13,7.387040615081787
2017-10-16,7.3758225440979
2017-10-17,7.347779273986816
2017-10-18,7.347779273986816
2017-10-19,7.347779273986816
2017-10-20,7.347779273986816
2017-10-23,7.286080360412598
2017-10-24,7.269252777099609
2017-10-25,7.196335792541504
2017-10-26,7.145854473114014
2017-10-27,7.151463031768799
2017-10-30,7.179509162902832
2017-10-31,7.14024543762207
2017-11-01,7.129027843475342
2017-11-02,7.129027843475342
2017-11-03,7.106592655181885
2017-11-06,7.100982189178467
2017-11-07,7.016848564147949
2017-11-08,7.0056304931640625
2017-11-09,7.011240005493164
2017-11-10,6.955148696899414
2017-11-13,6.854187488555908
2017-11-14,6.730789661407471
2017-11-15,6.730789661407471
2017-11-16,6.730789661407471
2017-11-17,6.730789661407471
2017-11-20,6.730789661407471
2017-11-21,6.809315204620361
2017-11-22,6.809315204620361
2017-11-23,6.814924240112305
2017-11-24,6.803706645965576
2017-11-27,6.730789661407471
2017-11-28,6.713962554931641
2017-11-29,6.713962554931641
2017-11-30,6.7588348388671875
2017-12-01,6.730789661407471
2017-12-04,6.719571113586426
2017-12-05,6.674699306488037
2017-12-06,6.590565204620361
2017-12-07,6.5456929206848145
2017-12-08,6.590565204620361
2017-12-11,6.60178279876709
2017-12-12,6.63543701171875
2017-12-13,6.6466546058654785
2017-12-14,6.719571113586426
2017-12-15,6.820533752441406
2017-12-18,6.820533752441406
2017-12-19,6.9214959144592285
2017-12-20,7.033675670623779
2017-12-21,6.9831929206848145
2017-12-22,7.0056304931640625
2017-12-25,7.0056304931640625
2017-12-26,7.011240005493164
2017-12-27,6.994411945343018
2017-12-28,7.022457122802734
2017-12-29,7.022457122802734
2018-01-02,7.106592655181885
2018-01-03,7.100982189178467
2018-01-04,7.330950736999512
2018-01-05,7.482394695281982
2018-01-08,7.516048908233643
2018-01-09,7.403867721557617
2018-01-10,7.36460542678833
2018-01-11,7.476786136627197
2018-01-12,7.448740005493164
2018-01-15,7.448740005493164
2018-01-16,7.482394695281982
2018-01-17,7.521657466888428
2018-01-18,7.510440349578857
2018-01-19,7.482394695281982
2018-01-22,7.415086269378662
2018-01-23,7.353386402130127
2018-01-24,7.459958076477051
2018-01-25,7.459958076477051
2018-01-26,7.516048908233643
2018-01-29,7.465567588806152
2018-01-30,7.454349517822266
2018-01-31,7.516048908233643
2018-02-01,7.5609211921691895
2018-02-02,7.566528797149658
2018-02-05,7.459958076477051
2018-02-06,7.398259162902832
2018-02-07,7.572138786315918
2018-02-08,7.572138786315918
2018-02-09,7.544093132019043
2018-02-14,7.566528797149658
2018-02-15,7.611400604248047
2018-02-16,7.572138786315918
2018-02-19,7.600183010101318
2018-02-20,7.594574451446533
2018-02-21,7.656272888183594
2018-02-22,7.740408897399902
2018-02-23,7.706753730773926
2018-02-26,7.684317111968994
2018-02-27,7.628229141235352
2018-02-28,7.684317111968994
2018-03-01,7.678709506988525
2018-03-02,7.572138786315918
2018-03-05,7.628229141235352
2018-03-06,7.622620582580566
2018-03-07,7.572138786315918
2018-03-08,7.516048908233643
2018-03-09,7.538484573364258
2018-03-12,7.538484573364258
2018-03-13,7.459958076477051
2018-03-14,7.454349517822266
2018-03-15,7.403867721557617
2018-03-16,7.3758225440979
2018-03-19,7.336560249328613
2018-03-20,7.291687965393066
2018-03-21,7.280470371246338
2018-03-22,7.291687965393066
2018-03-23,7.269252777099609
2018-03-26,7.235599517822266
2018-03-27,7.235599517822266
2018-03-28,7.241207599639893
2018-03-29,7.291687965393066
2018-04-02,7.263643741607666
2018-04-03,7.286080360412598
2018-04-04,7.342170715332031
2018-04-05,7.347779273986816
2018-04-06,7.336560249328613
2018-04-09,7.286080360412598
2018-04-10,7.286080360412598
2018-04-11,7.3197340965271
2018-04-12,7.291687965393066
2018-04-13,7.291687965393066
2018-04-16,7.151463031768799
2018-04-17,7.263643741607666
2018-04-18,7.308516025543213
2018-04-19,7.347779273986816
2018-04-20,7.342170715332031
2018-04-23,7.43191385269165
2018-04-24,7.347779273986816
2018-04-25,7.403867721557617
2018-04-26,7.392650604248047
2018-04-27,7.443131446838379
2018-04-30,7.4711761474609375
2018-05-02,7.330950736999512
2018-05-03,7.314124584197998
2018-05-04,7.347779273986816
2018-05-07,7.403867721557617
2018-05-08,7.661881446838379
2018-05-09,7.583355903625488
2018-05-10,7.572138786315918
2018-05-11,7.566528797149658
2018-05-14,7.482394695281982
2018-05-15,7.459958076477051
2018-05-16,7.617010116577148
2018-05-17,7.516048908233643
2018-05-18,7.488004207611084
2018-05-21,7.448740005493164
2018-05-22,7.6674909591674805
2018-05-23,7.6674909591674805
2018-05-24,7.572138786315918
2018-05-25,7.544093132019043
2018-05-28,7.392650604248047
2018-05-29,7.403867721557617
2018-05-30,7.5609211921691895
2018-06-01,7.572138786315918
2018-06-04,7.499220848083496
2018-06-05,7.516048908233643
2018-06-06,7.465567588806152
2018-06-07,7.358996391296387
2018-06-08,7.274861812591553
2018-06-11,7.291687965393066
2018-06-12,7.532876968383789
2018-06-13,7.521657466888428
2018-06-14,7.532876968383789
2018-06-15,7.516048908233643
2018-06-18,7.488004207611084
2018-06-19,7.572138786315918
2018-06-20,7.622620582580566
2018-06-21,7.60579252243042
2018-06-22,7.527266025543213
2018-06-25,7.521657466888428
2018-06-26,7.628229141235352
2018-06-27,8.01524829864502
2018-06-28,7.577747344970703
2018-06-29,7.600183010101318
2018-07-02,7.577747344970703
2018-07-03,7.566528797149658
2018-07-04,7.5497026443481445
2018-07-05,7.566528797149658
2018-07-06,7.555311679840088
2018-07-10,7.60579252243042
2018-07-11,7.656272888183594
2018-07-12,7.931114673614502
2018-07-13,7.841369152069092
2018-07-16,7.807714939117432
2018-07-17,7.83015251159668
2018-07-18,7.751626014709473
2018-07-19,7.768453121185303
2018-07-20,7.7964982986450195
2018-07-23,7.7964982986450195
2018-07-24,7.931114673614502
2018-07-25,7.8525872230529785
2018-07-26,7.824543476104736
2018-07-27,7.87502384185791
2018-07-30,7.824543476104736
2018-07-31,7.863805770874023
2018-08-01,7.824543476104736
2018-08-02,7.824543476104736
2018-08-03,7.824543476104736
2018-08-06,7.846980094909668
2018-08-07,7.7964982986450195
2018-08-08,7.768453121185303
2018-08-09,7.746016502380371
2018-08-10,7.723581790924072
2018-08-13,7.740408897399902
2018-08-14,7.746016502380371
2018-08-15,7.818933963775635
2018-08-16,7.751626014709473
2018-08-17,7.684317111968994
2018-08-20,7.746016502380371
2018-08-21,7.779670715332031
2018-08-22,7.869415283203125
2018-08-23,7.785279273986816
2018-08-24,7.936722278594971
2018-08-27,8.054511070251465
2018-08-28,8.16108226776123
2018-08-29,8.211562156677246
2018-08-30,8.189126968383789
2018-08-31,8.104991912841797
2018-09-03,8.233999252319336
2018-09-04,8.155473709106445
2018-09-05,8.065729141235352
2018-09-06,8.060120582580566
2018-09-10,7.987203121185303
2018-09-11,7.824543476104736
2018-09-12,7.577747344970703
2018-09-13,7.678709506988525
2018-09-14,7.846980094909668
2018-09-17,7.824543476104736
2018-09-18,7.846980094909668
2018-09-19,7.81332540512085
2018-09-20,7.740408897399902
2018-09-21,7.684317111968994
2018-09-24,7.656272888183594
2018-09-25,7.684317111968994
2018-09-26,7.661881446838379
2018-09-27,7.684317111968994
2018-09-28,7.678709506988525
2018-10-01,7.611400604248047
2018-10-02,7.729189395904541
2018-10-03,7.684317111968994
2018-10-04,7.762844562530518
2018-10-05,7.914285659790039
2018-10-08,7.90867805480957
2018-10-09,7.947939872741699
2018-10-10,7.8525872230529785
2018-10-11,7.7964982986450195
2018-10-15,7.7964982986450195
2018-10-16,8.020856857299805
2018-10-17,7.9924492835998535
2018-10-18,7.968749046325684
2018-10-19,7.95097541809082
2018-10-22,8.23536205291748
2018-10-23,8.330158233642578
2018-10-24,8.18796443939209
2018-10-25,8.23536205291748
2018-10-26,8.20573902130127
2018-10-29,8.324233055114746
2018-10-30,8.300533294677734
2018-10-31,8.413104057312012
2018-11-01,8.893006324768066
2018-11-05,8.993725776672363
2018-11-06,8.987801551818848
2018-11-07,8.887081146240234
2018-11-08,8.780437469482422
2018-11-09,8.827834129333496
2018-11-12,8.999650955200195
2018-11-13,8.916704177856445
2018-11-14,9.041125297546387
2018-11-16,8.887081146240234
2018-11-19,8.970027923583984
2018-11-21,8.970027923583984
2018-11-22,9.064823150634766
2018-11-23,8.987801551818848
2018-11-26,9.064823150634766
2018-11-27,9.272188186645508
2018-11-28,9.396608352661133
2018-11-29,9.444005012512207
2018-11-30,9.37883472442627
2018-12-03,9.301811218261719
2018-12-04,9.289961814880371
2018-12-05,9.254414558410645
2018-12-06,9.212939262390137
2018-12-07,9.26033878326416
2018-12-10,9.207015991210938
2018-12-11,9.207015991210938
2018-12-12,9.272188186645508
2018-12-13,9.18924331665039
2018-12-14,9.100371360778809
2018-12-17,9.052973747253418
2018-12-18,9.094447135925293
2018-12-19,9.479554176330566
2018-12-20,9.420306205749512
2018-12-21,9.3906831741333
2018-12-26,9.36106014251709
2018-12-27,9.313661575317383
2018-12-28,9.248489379882812
2019-01-02,9.449931144714355
2019-01-03,9.627671241760254
2019-01-04,9.657295227050781
2019-01-07,9.657295227050781
2019-01-08,9.633596420288086
2019-01-09,9.598047256469727
2019-01-10,9.568425178527832
2019-01-11,9.485478401184082
2019-01-14,9.532876968383789
2019-01-15,9.61582088470459
2019-01-16,9.657295227050781
2019-01-17,9.497328758239746
2019-01-18,9.49140453338623
2019-01-21,9.420306205749512
2019-01-22,9.301811218261719
2019-01-23,9.509176254272461
2019-01-24,9.509176254272461
2019-01-28,9.509176254272461
2019-01-29,9.509176254272461
2019-01-30,9.438080787658691
2019-01-31,9.52695083618164
2019-02-01,9.598047256469727
2019-02-04,9.645445823669434
2019-02-05,9.639521598815918
2019-02-06,9.420306205749512
2019-02-07,9.272188186645508
2019-02-08,9.301811218261719
2019-02-11,8.887081146240234
2019-02-12,9.183317184448242
2019-02-13,9.355134963989258
2019-02-14,9.532876968383789
2019-02-15,9.355134963989258
2019-02-18,9.598047256469727
2019-02-19,9.444005012512207
2019-02-20,9.473628997802734
2019-02-21,9.52695083618164
2019-02-22,9.509176254272461
2019-02-25,9.479554176330566
2019-02-26,9.455855369567871
2019-02-27,9.52695083618164
2019-02-28,9.3906831741333
2019-03-01,9.473628997802734
2019-03-06,9.538800239562988
2019-03-07,9.49140453338623
2019-03-08,9.355134963989258
2019-03-11,9.449931144714355
2019-03-12,9.479554176330566
2019-03-13,9.449931144714355
2019-03-14,9.402532577514648
2019-03-15,9.473628997802734
2019-03-18,9.52695083618164
2019-03-19,9.449931144714355
2019-03-20,9.224790573120117
2019-03-21,9.307737350463867
2019-03-22,9.183317184448242
2019-03-25,9.094447135925293
2019-03-26,9.129996299743652
2019-03-27,8.893006324768066
2019-03-28,9.01150131225586
2019-03-29,9.212939262390137
2019-04-01,9.3906831741333
2019-04-02,9.32551097869873
2019-04-03,9.165544509887695
2019-04-04,9.18924331665039
2019-04-05,9.218866348266602
2019-04-08,9.183317184448242
2019-04-09,9.212939262390137
2019-04-10,9.272188186645508
2019-04-11,9.207015991210938
2019-04-12,9.23071575164795
2019-04-15,9.141844749450684
2019-04-16,9.100371360778809
2019-04-17,9.242565155029297
2019-04-18,9.218866348266602
2019-04-22,9.218866348266602
2019-04-23,9.218866348266602
2019-04-24,9.23071575164795
2019-04-25,9.094447135925293
2019-04-26,9.153694152832031
2019-04-29,9.124070167541504
2019-04-30,9.183317184448242
2019-05-02,9.272188186645508
2019-05-03,9.301811218261719
2019-05-06,9.272188186645508
2019-05-07,9.242565155029297
2019-05-08,9.272188186645508
2019-05-09,9.272188186645508
2019-05-10,9.272188186645508
2019-05-13,9.195167541503906
2019-05-14,9.420306205749512
