Date,CPG.L
2019-03-21,1756.021240234375
2019-03-22,1738.5362548828125
2019-03-25,1741.033935546875
2019-03-26,1748.527587890625
2019-03-27,1746.529296875
2019-03-28,1769.010498046875
2019-03-29,1802.981689453125
2019-04-01,1781.0003662109375
2019-04-02,1805.479736328125
2019-04-03,1804.97998046875
2019-04-04,1804.48046875
2019-04-05,1823.4644775390625
2019-04-08,1805.479736328125
2019-04-09,1791.491455078125
2019-04-10,1799.4847412109375
2019-04-11,1779.001708984375
2019-04-12,1791.491455078125
2019-04-15,1752.024658203125
2019-04-16,1724.0482177734375
2019-04-17,1714.056640625
2019-04-18,1717.5537109375
2019-04-23,1737.0372314453125
2019-04-24,1750.5260009765625
2019-04-25,1755.02197265625
2019-04-26,1763.514892578125
2019-04-29,1743.5318603515625
2019-04-30,1741.533447265625
2019-05-01,1736.5377197265625
2019-05-02,1730.0430908203125
2019-05-03,1735.0390625
2019-05-07,1715.555419921875
2019-05-08,1706.56298828125
2019-05-09,1703.0657958984375
2019-05-10,1705.563720703125
2019-05-13,1729.0439453125
2019-05-14,1727.0455322265625
2019-05-15,1777.0035400390625
2019-05-16,1772.507568359375
2019-05-17,1798.4857177734375
2019-05-20,1802.4820556640625
2019-05-21,1799.4847412109375
2019-05-22,1810.4754638671875
2019-05-23,1814.9715576171875
2019-05-24,1814.47216796875
2019-05-28,1811.474609375
2019-05-29,1768.0113525390625
2019-05-30,1805.9791259765625
2019-05-31,1788.9935302734375
2019-06-03,1805.479736328125
2019-06-04,1783.498046875
2019-06-05,1792.9901123046875
2019-06-06,1824.4637451171875
2019-06-07,1842.9481201171875
2019-06-10,1856.4366455078125
2019-06-11,1854.9378662109375
2019-06-12,1860.932861328125
2019-06-13,1881.415771484375
2019-06-14,1909.891845703125
2019-06-17,1899.4007568359375
2019-06-18,1910.391357421875
2019-06-19,1896.4031982421875
2019-06-20,1867.056884765625
2019-06-21,1848.5711669921875
2019-06-24,1886.042236328125
2019-06-25,1881.5455322265625
2019-06-26,1882.0450439453125
2019-06-27,1884.5433349609375
2019-06-28,1885.54248046875
2019-07-01,1898.0328369140625
2019-07-02,1919.5162353515625
2019-07-03,1951.9910888671875
2019-07-04,1937.5023193359375
2019-07-05,1921.01513671875
2019-07-08,1925.01220703125
2019-07-09,1940.9996337890625
2019-07-10,1930.5076904296875
2019-07-11,1930.0081787109375
2019-07-12,1930.5076904296875
2019-07-15,1948.9932861328125
2019-07-16,1966.9793701171875
2019-07-17,1957.986328125
2019-07-18,1950.4923095703125
2019-07-19,1959.98486328125
2019-07-22,1957.986328125
2019-07-23,1962.9825439453125
2019-07-24,1962.9825439453125
2019-07-25,2016.4412841796875
2019-07-26,2037.4251708984375
2019-07-29,2080.391845703125
2019-07-30,2081.39111328125
2019-07-31,2081.39111328125
2019-08-01,2108.370361328125
2019-08-02,2053.41259765625
2019-08-05,2013.443603515625
2019-08-06,1997.4560546875
2019-08-07,2028.4320068359375
2019-08-08,2047.417236328125
2019-08-09,2062.40576171875
2019-08-12,2071.398681640625
2019-08-13,2048.41650390625
2019-08-14,2018.4398193359375
2019-08-15,2016.4412841796875
2019-08-16,2036.4259033203125
2019-08-19,2056.410400390625
2019-08-20,2066.40234375
2019-08-21,2082.390625
2019-08-22,2045.4189453125
2019-08-23,2048.41650390625
2019-08-27,2073.39697265625
2019-08-28,2079.392578125
2019-08-29,2076.394775390625
2019-08-30,2081.39111328125
2019-09-02,2116.364501953125
2019-09-03,2136.3486328125
2019-09-04,2135.349609375
2019-09-05,2078.3935546875
2019-09-06,2094.380615234375
2019-09-09,2033.42822265625
2019-09-10,1988.462890625
2019-09-11,2008.4473876953125
2019-09-12,2008.4473876953125
2019-09-13,1967.4791259765625
2019-09-16,1953.9896240234375
2019-09-17,1996.4569091796875
2019-09-18,2001.452880859375
2019-09-19,2025.4342041015625
2019-09-20,2002.4521484375
2019-09-23,2028.4320068359375
2019-09-24,2039.423583984375
2019-09-25,2020.43798828125
2019-09-26,2068.4013671875
2019-09-27,2102.374755859375
2019-09-30,2091.383544921875
2019-10-01,2071.398681640625
2019-10-02,2017.440673828125
2019-10-03,2009.4466552734375
2019-10-04,2047.417236328125
2019-10-07,2052.413330078125
2019-10-08,2040.4227294921875
2019-10-09,2045.4189453125
2019-10-10,2029.4312744140625
2019-10-11,2005.4498291015625
2019-10-14,2000.45361328125
2019-10-15,1952.9903564453125
2019-10-16,1935.0042724609375
2019-10-17,1938.5015869140625
2019-10-18,1925.01220703125
2019-10-21,1932.006591796875
2019-10-22,1939.5008544921875
2019-10-23,1964.4815673828125
2019-10-24,1983.4666748046875
2019-10-25,1992.4598388671875
2019-10-28,2007.4481201171875
2019-10-29,2024.4351806640625
2019-10-30,2045.4189453125
2019-10-31,2054.412109375
2019-11-01,2035.4266357421875
2019-11-04,2010.4459228515625
2019-11-05,2004.450439453125
2019-11-06,2023.4356689453125
2019-11-07,2024.4351806640625
2019-11-08,2020.43798828125
2019-11-11,2015.4422607421875
2019-11-12,2040.4227294921875
2019-11-13,2062.40576171875
2019-11-14,2029.4312744140625
2019-11-15,2008.4473876953125
2019-11-18,2013.443603515625
2019-11-19,2023.4356689453125
2019-11-20,2001.452880859375
2019-11-21,2003.4512939453125
2019-11-22,2031.4298095703125
2019-11-25,2069.400390625
2019-11-26,1914.020263671875
2019-11-27,1874.0513916015625
2019-11-28,1881.0460205078125
2019-11-29,1893.03662109375
2019-12-02,1885.0428466796875
2019-12-03,1848.5711669921875
2019-12-04,1842.0760498046875
2019-12-05,1820.0931396484375
2019-12-06,1852.5679931640625
2019-12-09,1826.08837890625
2019-12-10,1828.5865478515625
2019-12-11,1835.0814208984375
2019-12-12,1825.08935546875
2019-12-13,1837.079833984375
2019-12-16,1859.5626220703125
2019-12-17,1867.5562744140625
2019-12-18,1873.5517578125
2019-12-19,1867.5562744140625
2019-12-20,1896.034423828125
2019-12-23,1904.527587890625
2019-12-24,1917.0179443359375
2019-12-27,1902.02978515625
2019-12-30,1903.5284423828125
2019-12-31,1888.5400390625
2020-01-02,1901.530029296875
2020-01-03,1888.5400390625
2020-01-06,1857.5643310546875
2020-01-07,1859.5626220703125
2020-01-08,1896.034423828125
2020-01-09,1908.5247802734375
2020-01-10,1911.0228271484375
2020-01-13,1928.50927734375
2020-01-14,1954.4891357421875
2020-01-15,1969.977294921875
2020-01-16,1924.77490234375
2020-01-17,1935.268310546875
2020-01-20,1933.7694091796875
2020-01-21,1935.268310546875
2020-01-22,1911.2835693359375
2020-01-23,1885.7998046875
2020-01-24,1925.774169921875
2020-01-27,1898.2918701171875
2020-01-28,1936.2677001953125
2020-01-29,1935.268310546875
2020-01-30,1898.2918701171875
2020-01-31,1875.8062744140625
2020-02-03,1885.7998046875
2020-02-04,1889.7972412109375
2020-02-05,1905.2874755859375
2020-02-06,1956.7545166015625
2020-02-07,1949.759033203125
2020-02-10,1988.7342529296875
2020-02-11,1965.7489013671875
2020-02-12,1969.2467041015625
2020-02-13,1946.26123046875
2020-02-14,1939.7655029296875
2020-02-17,1943.26318359375
2020-02-18,1943.7628173828125
2020-02-19,1948.2601318359375
2020-02-20,1947.2607421875
2020-02-21,1951.7578125
2020-02-24,1889.297607421875
2020-02-25,1869.3104248046875
2020-02-26,1834.3326416015625
2020-02-27,1772.3719482421875
2020-02-28,1709.412109375
2020-03-02,1699.41845703125
2020-03-03,1711.9105224609375
2020-03-04,1655.946044921875
2020-03-05,1619.46923828125
2020-03-06,1581.493408203125
2020-03-09,1476.0604248046875
2020-03-10,1437.5849609375
2020-03-11,1363.132568359375
2020-03-12,1240.210693359375
2020-03-13,1188.743408203125
2020-03-16,1120.786865234375
2020-03-17,1073.31689453125
2020-03-18,1014.3543701171875
2020-03-19,1054.3289794921875
2020-03-20,1108.79443359375
2020-03-23,1001.3626708984375
2020-03-24,1059.325927734375
2020-03-25,1118.2882080078125
2020-03-26,1241.2100830078125
2020-03-27,1201.235595703125
2020-03-30,1189.7427978515625
2020-03-31,1263.196044921875
2020-04-01,1160.26171875
2020-04-02,1099.30029296875
2020-04-03,1099.30029296875
2020-04-06,1149.2684326171875
2020-04-07,1240.7103271484375
2020-04-08,1276.687255859375
2020-04-09,1358.63525390625
2020-04-14,1252.2030029296875
2020-04-15,1242.708984375
2020-04-16,1284.1826171875
2020-04-17,1331.15283203125
2020-04-20,1318.66064453125
2020-04-21,1263.69580078125
2020-04-22,1314.16357421875
2020-04-23,1346.14306640625
2020-04-24,1265.6944580078125
2020-04-27,1338.1484375
2020-04-28,1340.646728515625
2020-04-29,1417.5977783203125
2020-04-30,1335.150390625
2020-05-01,1270.1915283203125
2020-05-04,1249.70458984375
2020-05-05,1303.6702880859375
2020-05-06,1303.1705322265625
2020-05-07,1286.181396484375
2020-05-11,1269.1923828125
2020-05-12,1247.206298828125
2020-05-13,1145.27099609375
2020-05-14,1105.796142578125
2020-05-15,1089.3067626953125
2020-05-18,1152.7664794921875
2020-05-19,1113.29150390625
2020-05-20,1140.77392578125
2020-05-21,1134.7777099609375
2020-05-22,1148.7689208984375
2020-05-26,1201.7353515625
2020-05-27,1247.705810546875
2020-05-28,1278.68603515625
2020-05-29,1183.2470703125
2020-06-01,1195.2392578125
2020-06-02,1248.20556640625
2020-06-03,1278.68603515625
2020-06-04,1287.1806640625
2020-06-05,1335.150390625
2020-06-08,1299.672607421875
2020-06-09,1264.1953125
2020-06-10,1232.2158203125
2020-06-11,1160.26171875
2020-06-12,1149.2684326171875
2020-06-15,1109.2939453125
2020-06-16,1138.7752685546875
2020-06-17,1120.2869873046875
2020-06-18,1143.2723388671875
2020-06-19,1178.250244140625
2020-06-22,1174.2528076171875
2020-06-23,1176.25146484375
2020-06-24,1112.2921142578125
2020-06-25,1073.31689453125
2020-06-26,1095.8023681640625
2020-06-29,1117.2889404296875
2020-06-30,1111.292724609375
2020-07-01,1138.2755126953125
2020-07-02,1144.2718505859375
2020-07-03,1151.76708984375
2020-07-06,1180.2489013671875
2020-07-07,1138.2755126953125
2020-07-08,1124.2845458984375
2020-07-09,1098.301025390625
2020-07-10,1114.290771484375
2020-07-13,1144.2718505859375
2020-07-14,1100.79931640625
2020-07-15,1183.74658203125
2020-07-16,1149.768310546875
2020-07-17,1134.2781982421875
2020-07-20,1113.791259765625
2020-07-21,1153.2659912109375
2020-07-22,1145.27099609375
2020-07-23,1122.285888671875
2020-07-24,1119.28759765625
2020-07-27,1081.8115234375
2020-07-28,1078.8133544921875
2020-07-29,1075.815185546875
2020-07-30,1068.8197021484375
2020-07-31,1049.8319091796875
2020-08-03,1077.314208984375
2020-08-04,1089.8062744140625
2020-08-05,1156.26416015625
2020-08-06,1168.756103515625
2020-08-07,1175.751708984375
2020-08-10,1176.7509765625
2020-08-11,1239.2110595703125
2020-08-12,1230.7166748046875
2020-08-13,1212.7281494140625
2020-08-14,1194.239990234375
2020-08-17,1190.242431640625
2020-08-18,1177.250732421875
2020-08-19,1148.7689208984375
2020-08-20,1129.28125
2020-08-21,1162.759765625
2020-08-24,1162.260498046875
2020-08-25,1153.2659912109375
2020-08-26,1160.76123046875
2020-08-27,1212.7281494140625
2020-08-28,1219.7236328125
2020-09-01,1175.251953125
2020-09-02,1226.2196044921875
2020-09-03,1271.19091796875
2020-09-04,1249.204833984375
2020-09-07,1272.690185546875
2020-09-08,1256.200439453125
2020-09-09,1251.703369140625
2020-09-10,1292.1776123046875
2020-09-11,1272.690185546875
2020-09-14,1312.6646728515625
2020-09-15,1314.6632080078125
2020-09-16,1308.6671142578125
2020-09-17,1318.66064453125
2020-09-18,1262.1968994140625
2020-09-21,1206.7320556640625
2020-09-22,1199.736572265625
2020-09-23,1212.2283935546875
2020-09-24,1193.2406005859375
2020-09-25,1183.2470703125
2020-09-28,1229.2176513671875
2020-09-29,1207.2314453125
2020-09-30,1168.25634765625
2020-10-01,1167.257080078125
2020-10-02,1159.76171875
2020-10-05,1176.25146484375
2020-10-06,1207.7313232421875
2020-10-07,1210.7293701171875
2020-10-08,1212.2283935546875
2020-10-09,1253.7021484375
2020-10-12,1222.7218017578125
2020-10-13,1214.2271728515625
2020-10-14,1186.74462890625
2020-10-15,1171.254638671875
2020-10-16,1177.7503662109375
2020-10-19,1200.2359619140625
2020-10-20,1201.235595703125
2020-10-21,1144.2718505859375
2020-10-22,1144.2718505859375
2020-10-23,1149.2684326171875
2020-10-26,1094.303466796875
2020-10-27,1079.812744140625
2020-10-28,1057.3271484375
2020-10-29,1067.8204345703125
2020-10-30,1054.3289794921875
2020-11-02,1063.3232421875
2020-11-03,1088.307373046875
2020-11-04,1099.8001708984375
2020-11-05,1132.2794189453125
2020-11-06,1126.2830810546875
2020-11-09,1370.1279296875
2020-11-10,1443.581298828125
2020-11-11,1432.5882568359375
2020-11-12,1399.1097412109375
2020-11-13,1372.62646484375
2020-11-16,1415.0994873046875
2020-11-17,1389.61572265625
2020-11-18,1345.1439208984375
2020-11-19,1349.141357421875
2020-11-20,1336.149658203125
2020-11-23,1342.6455078125
2020-11-24,1376.1240234375
2020-11-25,1399.6090087890625
2020-11-26,1391.614501953125
2020-11-27,1417.09814453125
2020-11-30,1323.157958984375
2020-12-01,1400.608642578125
2020-12-02,1427.591552734375
2020-12-03,1453.57470703125
2020-12-04,1461.56982421875
2020-12-07,1485.554443359375
2020-12-08,1450.5767822265625
2020-12-09,1448.078369140625
2020-12-10,1457.572265625
2020-12-11,1449.07763671875
2020-12-14,1448.078369140625
2020-12-15,1435.086669921875
2020-12-16,1413.6002197265625
2020-12-17,1405.60546875
2020-12-18,1405.105712890625
2020-12-21,1383.1197509765625
2020-12-22,1387.6168212890625
2020-12-23,1395.61181640625
2020-12-24,1386.617431640625
2020-12-29,1414.10009765625
2020-12-30,1391.114501953125
2020-12-31,1362.1331787109375
2021-01-04,1370.6278076171875
2021-01-05,1393.11328125
2021-01-06,1405.60546875
2021-01-07,1412.60107421875
2021-01-08,1472.562744140625
2021-01-11,1409.1031494140625
2021-01-12,1404.1063232421875
2021-01-13,1399.1097412109375
2021-01-14,1427.0916748046875
2021-01-15,1400.10888671875
2021-01-18,1407.604248046875
2021-01-19,1397.6103515625
2021-01-20,1416.0987548828125
2021-01-21,1409.1031494140625
2021-01-22,1393.613037109375
2021-01-25,1320.659423828125
2021-01-26,1379.6219482421875
2021-01-27,1369.6282958984375
2021-01-28,1340.646728515625
2021-01-29,1309.6666259765625
2021-02-01,1340.1470947265625
2021-02-02,1359.135009765625
2021-02-03,1348.6417236328125
2021-02-04,1408.6033935546875
2021-02-05,1445.0802001953125
2021-02-08,1458.072021484375
2021-02-09,1468.065673828125
2021-02-10,1397.11083984375
2021-02-11,1402.1077880859375
2021-02-12,1408.6033935546875
2021-02-15,1495.0484619140625
2021-02-16,1468.5654296875
2021-02-17,1447.0789794921875
2021-02-18,1420.595703125
2021-02-19,1425.0927734375
2021-02-22,1485.0548095703125
2021-02-23,1508.040283203125
2021-02-24,1492.550048828125
2021-02-25,1477.059814453125
2021-02-26,1454.07470703125
2021-03-01,1504.0426025390625
2021-03-02,1524.030029296875
2021-03-03,1560.007080078125
2021-03-04,1584.4915771484375
2021-03-05,1545.5162353515625
2021-03-08,1583.4921875
2021-03-09,1571.99951171875
2021-03-10,1541.0191650390625
2021-03-11,1576.4967041015625
2021-03-12,1590.987548828125
2021-03-15,1605.977783203125
2021-03-16,1594.4852294921875
2021-03-17,1539.0206298828125
2021-03-18,1505.541748046875
2021-03-19,1478.0592041015625
2021-03-22,1468.065673828125
2021-03-23,1454.07470703125
2021-03-24,1469.06494140625
2021-03-25,1485.0548095703125
2021-03-26,1481.0574951171875
2021-03-29,1462.569091796875
2021-03-30,1475.5609130859375
2021-03-31,1460.5703125
2021-04-01,1494.049072265625
2021-04-06,1543.517578125
2021-04-07,1561.506103515625
2021-04-08,1579.494873046875
2021-04-09,1557.5086669921875
2021-04-12,1571.99951171875
2021-04-13,1557.5086669921875
2021-04-14,1601.9805908203125
2021-04-15,1572.4990234375
2021-04-16,1587.4896240234375
2021-04-19,1574.4979248046875
2021-04-20,1550.013427734375
2021-04-21,1561.0067138671875
2021-04-22,1578.9949951171875
2021-04-23,1566.5028076171875
2021-04-26,1596.9835205078125
2021-04-27,1571.0001220703125
2021-04-28,1567.50244140625
2021-04-29,1565.503662109375
2021-04-30,1571.499755859375
2021-05-04,1550.013427734375
2021-05-05,1557.5086669921875
2021-05-06,1572.4990234375
2021-05-07,1623.9664306640625
2021-05-10,1599.48193359375
2021-05-11,1527.52783203125
2021-05-12,1509.03955078125
2021-05-13,1521.031982421875
2021-05-14,1539.0206298828125
2021-05-17,1514.5360107421875
2021-05-18,1529.02685546875
2021-05-19,1487.5531005859375
2021-05-20,1541.5189208984375
2021-05-21,1538.5206298828125
2021-05-24,1581.493408203125
2021-05-25,1602.4801025390625
2021-05-26,1628.9630126953125
2021-05-27,1614.97216796875
2021-05-28,1607.4769287109375
2021-06-01,1638.9569091796875
2021-06-02,1619.968994140625
2021-06-03,1591.4871826171875
2021-06-04,1604.9786376953125
2021-06-07,1615.4716796875
2021-06-08,1626.9644775390625
2021-06-09,1644.9530029296875
2021-06-10,1593.4857177734375
2021-06-11,1622.46728515625
2021-06-14,1608.9759521484375
2021-06-15,1622.967041015625
2021-06-16,1621.9676513671875
2021-06-17,1617.9703369140625
2021-06-18,1572.4990234375
2021-06-21,1563.005126953125
2021-06-22,1556.0096435546875
2021-06-23,1527.52783203125
2021-06-24,1539.52001953125
2021-06-25,1536.0224609375
2021-06-28,1508.040283203125
2021-06-29,1492.550048828125
2021-06-30,1521.031982421875
2021-07-01,1579.9942626953125
2021-07-02,1589.988037109375
2021-07-05,1598.9822998046875
2021-07-06,1571.0001220703125
2021-07-07,1552.511962890625
2021-07-08,1500.5450439453125
2021-07-09,1524.030029296875
2021-07-12,1485.0548095703125
2021-07-13,1472.562744140625
2021-07-14,1463.06884765625
2021-07-15,1442.0821533203125
2021-07-16,1451.076416015625
2021-07-19,1406.604736328125
2021-07-20,1411.6015625
2021-07-21,1491.051025390625
2021-07-22,1475.061279296875
2021-07-23,1484.0555419921875
2021-07-26,1488.5526123046875
2021-07-27,1483.0560302734375
2021-07-28,1497.546875
2021-07-29,1552.511962890625
2021-07-30,1520.03271484375
2021-08-02,1518.033935546875
2021-08-03,1496.5474853515625
2021-08-04,1502.044189453125
2021-08-05,1525.529296875
2021-08-06,1520.5322265625
2021-08-09,1511.5379638671875
2021-08-10,1499.0458984375
2021-08-11,1499.0458984375
2021-08-12,1486.5538330078125
2021-08-13,1496.5474853515625
2021-08-16,1488.052978515625
2021-08-17,1485.0548095703125
2021-08-18,1499.5455322265625
2021-08-19,1465.567138671875
2021-08-20,1474.0616455078125
2021-08-23,1472.562744140625
2021-08-24,1496.0478515625
2021-08-25,1507.5406494140625
2021-08-26,1498.54638671875
2021-08-27,1502.5435791015625
2021-08-31,1499.5455322265625
2021-09-01,1523.5303955078125
2021-09-02,1513.0369873046875
2021-09-03,1495.548095703125
2021-09-06,1481.5570068359375
2021-09-07,1477.059814453125
2021-09-08,1441.58251953125
2021-09-09,1437.0853271484375
2021-09-10,1447.0789794921875
2021-09-13,1457.07275390625
2021-09-14,1435.086669921875
2021-09-15,1447.5787353515625
2021-09-16,1487.5531005859375
2021-09-17,1466.5665283203125
2021-09-20,1485.0548095703125
2021-09-21,1452.0758056640625
2021-09-22,1463.568359375
2021-09-23,1467.5660400390625
2021-09-24,1482.056884765625
2021-09-27,1535.522705078125
2021-09-28,1513.0369873046875
2021-09-29,1541.0191650390625
2021-09-30,1523.0306396484375
2021-10-01,1557.5086669921875
2021-10-04,1515.0357666015625
2021-10-05,1529.02685546875
2021-10-06,1492.550048828125
2021-10-07,1502.5435791015625
2021-10-08,1503.5430908203125
2021-10-11,1504.0426025390625
2021-10-12,1471.5634765625
2021-10-13,1485.0548095703125
2021-10-14,1489.552001953125
2021-10-15,1489.05224609375
2021-10-18,1456.073486328125
2021-10-19,1463.568359375
2021-10-20,1456.073486328125
2021-10-21,1454.07470703125
2021-10-22,1441.0828857421875
2021-10-25,1439.0841064453125
2021-10-26,1493.5494384765625
2021-10-27,1523.0306396484375
2021-10-28,1538.5206298828125
2021-10-29,1549.0140380859375
2021-11-01,1565.503662109375
2021-11-02,1569.5010986328125
2021-11-03,1557.5086669921875
2021-11-04,1551.012939453125
2021-11-05,1600.98095703125
2021-11-08,1587.9893798828125
2021-11-09,1579.494873046875
2021-11-10,1592.986328125
2021-11-11,1575.4970703125
2021-11-12,1542.518310546875
2021-11-15,1528.52734375
2021-11-16,1525.529296875
2021-11-17,1534.523193359375
2021-11-18,1560.007080078125
2021-11-19,1478.558837890625
2021-11-22,1471.5634765625
2021-11-23,1554.5103759765625
2021-11-24,1534.0238037109375
2021-11-25,1582.9923095703125
2021-11-26,1452.5755615234375
2021-11-29,1521.031982421875
2021-11-30,1461.56982421875
2021-12-01,1498.0465087890625
2021-12-02,1512.5374755859375
2021-12-03,1510.5386962890625
2021-12-06,1545.0167236328125
2021-12-07,1557.5086669921875
2021-12-08,1563.005126953125
2021-12-09,1546.5157470703125
2021-12-10,1523.5303955078125
2021-12-13,1509.03955078125
2021-12-14,1528.02734375
2021-12-15,1506.5411376953125
2021-12-16,1533.5240478515625
2021-12-17,1555.510009765625
2021-12-20,1527.52783203125
2021-12-21,1585.9906005859375
2021-12-22,1620.468505859375
2021-12-23,1647.951171875
2021-12-24,1645.4527587890625
2021-12-29,1636.4583740234375
2021-12-30,1640.4559326171875
2021-12-31,1649.9498291015625
2022-01-04,1701.4171142578125
2022-01-05,1698.918701171875
2022-01-06,1692.92236328125
2022-01-07,1694.4215087890625
2022-01-10,1697.91943359375
2022-01-11,1705.4144287109375
2022-01-12,1703.415771484375
2022-01-13,1696.9200439453125
2022-01-14,1717.406982421875
2022-01-17,1735.8951416015625
2022-01-18,1722.40380859375
2022-01-19,1708.4127197265625
2022-01-20,1692.061767578125
2022-01-21,1679.568603515625
2022-01-24,1617.103271484375
2022-01-25,1625.5985107421875
2022-01-26,1670.5736083984375
2022-01-27,1669.57421875
2022-01-28,1651.08447265625
2022-01-31,1668.0748291015625
2022-02-01,1654.082763671875
2022-02-02,1652.58349609375
2022-02-03,1719.0467529296875
2022-02-04,1733.0390625
2022-02-07,1740.034912109375
2022-02-08,1759.0245361328125
2022-02-09,1808.9969482421875
2022-02-10,1819.4910888671875
2022-02-11,1805.4989013671875
2022-02-14,1780.5125732421875
2022-02-15,1813.494384765625
2022-02-16,1778.0142822265625
2022-02-17,1750.029541015625
2022-02-18,1747.0311279296875
2022-02-21,1715.548828125
2022-02-22,1731.0401611328125
2022-02-23,1709.0523681640625
2022-02-24,1633.094482421875
2022-02-25,1713.050048828125
2022-02-28,1693.0611572265625
2022-03-01,1618.6024169921875
2022-03-02,1682.0672607421875
2022-03-03,1604.6103515625
2022-03-04,1558.6357421875
2022-03-07,1545.1431884765625
2022-03-08,1547.641845703125
2022-03-09,1629.0965576171875
2022-03-10,1619.102294921875
2022-03-11,1653.0833740234375
2022-03-14,1653.5831298828125
2022-03-15,1654.5823974609375
2022-03-16,1690.0628662109375
2022-03-17,1695.559814453125
2022-03-18,1705.0545654296875
2022-03-21,1678.069580078125
2022-03-22,1696.55908203125
2022-03-23,1677.0701904296875
2022-03-24,1665.57666015625
2022-03-25,1653.0833740234375
2022-03-28,1651.584228515625
2022-03-29,1694.560302734375
2022-03-30,1672.0728759765625
2022-03-31,1649.0855712890625
2022-04-01,1595.115478515625
2022-04-04,1624.099365234375
2022-04-05,1645.58740234375
2022-04-06,1622.1004638671875
2022-04-07,1639.5908203125
2022-04-08,1648.5859375
2022-04-11,1646.0872802734375
2022-04-12,1643.0887451171875
2022-04-13,1639.0911865234375
2022-04-14,1676.0706787109375
2022-04-19,1668.5748291015625
2022-04-20,1714.5491943359375
2022-04-21,1748.0306396484375
2022-04-22,1701.5565185546875
2022-04-25,1698.55810546875
2022-04-26,1688.5638427734375
2022-04-27,1671.0733642578125
2022-04-28,1699.5576171875
2022-04-29,1701.0567626953125
2022-05-03,1727.5421142578125
2022-05-04,1695.06005859375
2022-05-05,1681.567626953125
2022-05-06,1649.0855712890625
2022-05-09,1575.6260986328125
2022-05-10,1576.6256103515625
2022-05-11,1693.0611572265625
2022-05-12,1716.5482177734375
2022-05-13,1806.998046875
2022-05-16,1814.99365234375
2022-05-17,1771.5177001953125
2022-05-18,1724.5438232421875
2022-05-19,1687.064453125
2022-05-20,1707.053466796875
2022-05-23,1729.5408935546875
2022-05-24,1731.539794921875
2022-05-25,1743.033447265625
2022-05-26,1774.0162353515625
2022-05-27,1798.502685546875
2022-05-30,1798.502685546875
2022-05-31,1776.514892578125
2022-06-01,1768.01953125
2022-06-06,1803.9996337890625
2022-06-07,1795.5045166015625
2022-06-08,1785.01025390625
2022-06-09,1775.60888671875
2022-06-10,1743.125244140625
2022-06-13,1661.6661376953125
2022-06-14,1669.1622314453125
2022-06-15,1716.1387939453125
2022-06-16,1661.166259765625
2022-06-17,1676.6585693359375
2022-06-20,1693.6500244140625
2022-06-21,1690.1517333984375
2022-06-22,1678.657470703125
2022-06-23,1640.1768798828125
2022-06-24,1696.1488037109375
2022-06-27,1709.641845703125
2022-06-28,1714.1397705078125
2022-06-29,1690.651611328125
2022-06-30,1679.157470703125
2022-07-01,1727.13330078125
2022-07-04,1728.6324462890625
2022-07-05,1687.1533203125
2022-07-06,1729.13232421875
2022-07-07,1750.12158203125
2022-07-08,1759.1170654296875
2022-07-11,1788.1026611328125
2022-07-12,1817.0882568359375
2022-07-13,1814.0897216796875
2022-07-14,1817.0882568359375
2022-07-15,1844.074462890625
2022-07-18,1825.583984375
2022-07-19,1851.5706787109375
2022-07-20,1837.577880859375
2022-07-21,1834.0797119140625
2022-07-22,1853.0699462890625
2022-07-25,1844.074462890625
2022-07-26,1905.5438232421875
2022-07-27,1927.032958984375
2022-07-28,1952.0205078125
2022-07-29,1913.5396728515625
2022-08-01,1946.523193359375
2022-08-02,1931.5306396484375
2022-08-03,1941.02587890625
2022-08-04,1920.0364990234375
2022-08-05,1906.5433349609375
2022-08-08,1916.03857421875
2022-08-09,1920.0364990234375
2022-08-10,1933.5296630859375
2022-08-11,1935.0289306640625
2022-08-12,1934.0294189453125
2022-08-15,1944.524169921875
2022-08-16,1955.5186767578125
2022-08-17,1941.02587890625
2022-08-18,1968.5120849609375
2022-08-19,1949.521484375
2022-08-22,1943.02490234375
2022-08-23,1901.0458984375
2022-08-24,1913.5396728515625
2022-08-25,1908.542236328125
2022-08-26,1875.0589599609375
2022-08-30,1857.56787109375
2022-08-31,1858.067626953125
2022-09-01,1830.581298828125
2022-09-02,1842.0755615234375
2022-09-05,1843.5748291015625
2022-09-06,1842.5753173828125
2022-09-07,1866.563232421875
2022-09-08,1891.051025390625
2022-09-09,1899.0469970703125
2022-09-12,1925.033935546875
2022-09-13,1927.032958984375
2022-09-14,1906.04345703125
2022-09-15,1924.5341796875
2022-09-16,1874.0595703125
2022-09-20,1850.071533203125
2022-09-21,1857.0679931640625
2022-09-22,1815.5887451171875
2022-09-23,1802.595458984375
2022-09-26,1812.5902099609375
2022-09-27,1827.0830078125
2022-09-28,1846.0736083984375
2022-09-29,1808.0926513671875
2022-09-30,1804.0946044921875
2022-10-03,1789.10205078125
2022-10-04,1836.5782470703125
2022-10-05,1835.0792236328125
2022-10-06,1817.0882568359375
2022-10-07,1805.593994140625
2022-10-10,1792.1007080078125
2022-10-11,1807.5928955078125
2022-10-12,1790.6014404296875
2022-10-13,1797.0982666015625
2022-10-14,1805.093994140625
2022-10-17,1805.593994140625
2022-10-18,1825.583984375
2022-10-19,1811.0911865234375
2022-10-20,1802.595458984375
2022-10-21,1820.5865478515625
2022-10-24,1840.5762939453125
