Date,BIOCON.NS
2015-08-21,75.29987335205078
2015-08-24,66.48067474365234
2015-08-25,69.30410766601562
2015-08-26,68.9471206665039
2015-08-27,70.96733856201172
2015-08-28,71.656982421875
2015-08-31,72.01396179199219
2015-09-01,70.9024429321289
2015-09-02,70.8862075805664
2015-09-03,71.34867858886719
2015-09-04,69.49070739746094
2015-09-07,69.46636962890625
2015-09-08,70.48865509033203
2015-09-09,70.8050765991211
2015-09-10,70.56979370117188
2015-09-11,70.87809753417969
2015-09-14,72.60623931884766
2015-09-15,72.7198257446289
2015-09-16,72.17622375488281
2015-09-18,71.53527069091797
2015-09-21,71.39735412597656
2015-09-22,70.72393798828125
2015-09-23,71.30811309814453
2015-09-24,70.91055297851562
2015-09-28,71.82735443115234
2015-09-29,70.86997985839844
2015-09-30,72.1437759399414
2015-10-01,72.74417114257812
2015-10-05,73.2796401977539
2015-10-06,72.85774993896484
2015-10-07,72.25736236572266
2015-10-08,71.96527862548828
2015-10-09,71.9409408569336
2015-10-12,71.24320220947266
2015-10-13,71.0484848022461
2015-10-14,71.69754028320312
2015-10-15,71.4460220336914
2015-10-16,73.18228149414062
2015-10-19,74.27757263183594
2015-10-20,74.2045669555664
2015-10-21,73.4256820678711
2015-10-23,72.6143569946289
2015-10-26,72.33849334716797
2015-10-27,72.31416320800781
2015-10-28,73.40946197509766
2015-10-29,73.29586029052734
2015-10-30,73.82323455810547
2015-11-02,73.25530242919922
2015-11-03,73.47435760498047
2015-11-04,73.12549591064453
2015-11-05,71.6894302368164
2015-11-06,71.69754028320312
2015-11-09,73.79891204833984
2015-11-10,71.05659484863281
2015-11-13,71.98963165283203
2015-11-16,72.13567352294922
2015-11-17,72.07887268066406
2015-11-18,73.10115814208984
2015-11-19,73.75833129882812
2015-11-20,73.63662719726562
2015-11-23,74.27757263183594
2015-11-24,73.8962631225586
2015-11-26,74.63456726074219
2015-11-27,75.42156982421875
2015-11-30,74.91043090820312
2015-12-01,75.82723999023438
2015-12-02,76.6710205078125
2015-12-03,75.78666687011719
2015-12-04,75.25118255615234
2015-12-07,76.3221435546875
2015-12-08,74.488525390625
2015-12-09,75.19438171386719
2015-12-10,76.79271697998047
2015-12-11,75.89214324951172
2015-12-14,76.72781372070312
2015-12-15,76.63045501708984
2015-12-16,76.33837890625
2015-12-17,78.25311279296875
2015-12-18,77.9772720336914
2015-12-21,78.61821746826172
2015-12-22,78.55331420898438
2015-12-23,78.2774658203125
2015-12-24,82.43960571289062
2015-12-28,82.5207290649414
2015-12-29,82.21243286132812
2015-12-30,83.39698028564453
2015-12-31,84.07038116455078
2016-01-01,84.57341003417969
2016-01-04,86.68287658691406
2016-01-05,86.67475891113281
2016-01-06,84.9871826171875
2016-01-07,82.96696472167969
2016-01-08,84.07848358154297
2016-01-11,84.79246520996094
2016-01-12,84.14340209960938
2016-01-13,82.6667709350586
2016-01-14,84.01358032226562
2016-01-15,81.44166564941406
2016-01-18,78.1395263671875
2016-01-19,80.19220733642578
2016-01-20,78.16386413574219
2016-01-21,78.40727233886719
2016-01-22,78.39104461669922
2016-01-25,79.35653686523438
2016-01-27,81.09278869628906
2016-01-28,79.86767578125
2016-01-29,79.40522003173828
2016-02-01,78.97520446777344
2016-02-02,76.88196563720703
2016-02-03,75.08080291748047
2016-02-04,75.87591552734375
2016-02-05,76.70347595214844
2016-02-08,76.38705444335938
2016-02-09,74.37494659423828
2016-02-10,74.23701477050781
2016-02-11,71.90037536621094
2016-02-12,72.3871841430664
2016-02-15,74.3262710571289
2016-02-16,72.77661895751953
2016-02-17,74.91043090820312
2016-02-18,75.04834747314453
2016-02-19,75.05648040771484
2016-02-22,76.5817642211914
2016-02-23,76.78460693359375
2016-02-24,75.51892852783203
2016-02-25,74.19646453857422
2016-02-26,75.80289459228516
2016-02-29,76.18421173095703
2016-03-01,76.23290252685547
2016-03-02,78.0340576171875
2016-03-03,78.48029327392578
2016-03-04,78.95086669921875
2016-03-08,77.04423522949219
2016-03-09,78.64256286621094
2016-03-10,79.64049530029297
2016-03-11,78.74803161621094
2016-03-14,78.4316177368164
2016-03-15,77.18215942382812
2016-03-16,76.89820098876953
2016-03-17,76.0864028930664
2016-03-18,75.3238296508789
2016-03-21,76.83259582519531
2016-03-22,76.60299682617188
2016-03-23,76.0864028930664
2016-03-28,78.80055236816406
2016-03-29,79.0875473022461
2016-03-30,78.94815063476562
2016-03-31,79.26795196533203
2016-04-01,80.50613403320312
2016-04-04,80.6865234375
2016-04-05,86.46742248535156
2016-04-06,87.20540618896484
2016-04-07,87.98439025878906
2016-04-08,87.96798706054688
2016-04-11,89.61615753173828
2016-04-12,91.0511245727539
2016-04-13,90.91172790527344
2016-04-18,91.74812316894531
2016-04-20,92.97809600830078
2016-04-21,90.49354553222656
2016-04-22,90.3541488647461
2016-04-25,91.55132293701172
2016-04-26,92.71568298339844
2016-04-27,93.78987884521484
2016-04-28,94.40486907958984
2016-04-29,96.00384521484375
2016-05-02,99.6363754272461
2016-05-03,100.43175506591797
2016-05-04,101.89134216308594
2016-05-05,101.55514526367188
2016-05-06,100.46454620361328
2016-05-09,100.09556579589844
2016-05-10,101.44853973388672
2016-05-11,102.75232696533203
2016-05-12,102.7441177368164
2016-05-13,103.07210540771484
2016-05-16,102.83432006835938
2016-05-17,102.62932586669922
2016-05-18,102.1783218383789
2016-05-19,101.5223388671875
2016-05-20,102.01433563232422
2016-05-23,105.09748077392578
2016-05-24,105.63866424560547
2016-05-25,106.5488510131836
2016-05-26,107.79521942138672
2016-05-27,114.70771026611328
2016-05-30,115.04389190673828
2016-05-31,117.67604064941406
2016-06-01,117.18405151367188
2016-06-02,116.33126068115234
2016-06-03,115.32269287109375
2016-06-06,119.11102294921875
2016-06-07,118.74202728271484
2016-06-08,120.0457992553711
2016-06-09,118.25823974609375
2016-06-10,116.99545288085938
2016-06-13,117.62683868408203
2016-06-14,117.06105041503906
2016-06-15,118.0368423461914
2016-06-16,117.80723571777344
2016-06-17,117.60224914550781
2016-06-20,119.10282135009766
2016-06-21,118.85681915283203
2016-06-22,117.43824768066406
2016-06-23,117.9630355834961
2016-06-24,116.53627014160156
2016-06-27,124.17850494384766
2016-06-28,122.86654663085938
2016-06-29,121.39057922363281
2016-06-30,121.55457305908203
2016-07-01,121.30857849121094
2016-07-04,122.12035369873047
2016-07-05,120.45579528808594
2016-07-07,119.96379089355469
2016-07-08,119.28321838378906
2016-07-11,121.36598205566406
2016-07-12,120.6033935546875
2016-07-13,118.98802185058594
2016-07-14,116.74125671386719
2016-07-15,115.4538803100586
2016-07-18,113.86310577392578
2016-07-19,114.79790496826172
2016-07-20,116.57725524902344
2016-07-21,114.89628601074219
2016-07-22,132.7883758544922
2016-07-25,132.673583984375
2016-07-26,131.7961883544922
2016-07-27,132.46038818359375
2016-07-28,135.26470947265625
2016-07-29,135.97811889648438
2016-08-01,135.47792053222656
2016-08-02,136.28150939941406
2016-08-03,133.87893676757812
2016-08-04,135.2483367919922
2016-08-05,137.21627807617188
2016-08-08,138.09365844726562
2016-08-09,138.3642578125
2016-08-10,137.93788146972656
2016-08-11,138.880859375
2016-08-12,138.77426147460938
2016-08-16,137.5606689453125
2016-08-17,138.35606384277344
2016-08-18,140.34864807128906
2016-08-19,138.98744201660156
2016-08-22,144.83392333984375
2016-08-23,145.01434326171875
2016-08-24,144.69454956054688
2016-08-25,141.94761657714844
2016-08-26,146.35911560058594
2016-08-29,146.24432373046875
2016-08-30,149.59803771972656
2016-08-31,150.33607482910156
2016-09-01,149.27008056640625
2016-09-02,149.59803771972656
2016-09-06,151.12322998046875
2016-09-07,152.97640991210938
2016-09-08,152.28759765625
2016-09-09,148.9338836669922
2016-09-12,145.26852416992188
2016-09-14,151.6234130859375
2016-09-15,152.3450164794922
2016-09-16,151.04122924804688
2016-09-19,153.03379821777344
2016-09-20,157.35511779785156
2016-09-21,155.06735229492188
2016-09-22,157.92091369628906
2016-09-23,157.8389129638672
2016-09-26,158.85568237304688
2016-09-27,159.87246704101562
2016-09-28,159.35589599609375
2016-09-29,151.41024780273438
2016-09-30,153.0911865234375
2016-10-03,158.10130310058594
2016-10-04,155.56753540039062
2016-10-05,156.93690490722656
2016-10-06,157.42071533203125
2016-10-07,154.86236572265625
2016-10-10,154.85415649414062
2016-10-13,154.49334716796875
2016-10-14,156.11695861816406
2016-10-17,155.37075805664062
2016-10-18,158.4128875732422
2016-10-19,164.46437072753906
2016-10-20,160.77444458007812
2016-10-21,165.33355712890625
2016-10-24,159.18365478515625
2016-10-25,154.07518005371094
2016-10-26,148.76165771484375
2016-10-27,151.01663208007812
2016-10-28,151.80381774902344
2016-11-01,151.70542907714844
2016-11-02,149.1306610107422
2016-11-03,148.76165771484375
2016-11-04,143.99754333496094
2016-11-07,147.28570556640625
2016-11-08,146.57232666015625
2016-11-09,145.68673706054688
2016-11-10,148.8026885986328
2016-11-11,144.4075469970703
2016-11-15,141.32440185546875
2016-11-16,142.58718872070312
2016-11-17,144.70272827148438
2016-11-18,143.09556579589844
2016-11-21,139.71725463867188
2016-11-22,138.9710693359375
2016-11-23,141.2342071533203
2016-11-24,140.26661682128906
2016-11-25,143.88278198242188
2016-11-28,144.70272827148438
2016-11-29,150.8936309814453
2016-11-30,150.35243225097656
2016-12-01,151.7382354736328
2016-12-02,149.8850555419922
2016-12-05,150.6148223876953
2016-12-06,150.50827026367188
2016-12-07,150.524658203125
2016-12-08,151.5906219482422
2016-12-09,154.75576782226562
2016-12-12,154.14898681640625
2016-12-13,153.3945770263672
2016-12-14,151.36102294921875
2016-12-15,153.85379028320312
2016-12-16,161.12704467773438
2016-12-19,158.6096954345703
2016-12-20,158.1177215576172
2016-12-21,156.89593505859375
2016-12-22,154.21458435058594
2016-12-23,152.6156005859375
2016-12-26,146.6707305908203
2016-12-27,150.37704467773438
2016-12-28,151.99241638183594
2016-12-29,155.08377075195312
2016-12-30,155.7725372314453
2017-01-02,156.11695861816406
2017-01-03,155.02635192871094
2017-01-04,153.15679931640625
2017-01-05,155.17396545410156
2017-01-06,157.36331176757812
2017-01-09,166.21917724609375
2017-01-10,163.52142333984375
2017-01-11,164.43980407714844
2017-01-12,165.44837951660156
2017-01-13,163.08680725097656
2017-01-16,163.66079711914062
2017-01-17,163.4394073486328
2017-01-18,162.60302734375
2017-01-19,162.9145965576172
2017-01-20,159.7002716064453
2017-01-23,163.66900634765625
2017-01-24,163.82479858398438
2017-01-25,167.70333862304688
2017-01-27,167.1949462890625
2017-01-30,167.2687530517578
2017-01-31,165.79275512695312
2017-02-01,166.81776428222656
2017-02-02,173.72201538085938
2017-02-03,173.4268035888672
2017-02-06,180.16709899902344
2017-02-07,179.97030639648438
2017-02-08,178.55990600585938
2017-02-09,178.72393798828125
2017-02-10,178.609130859375
2017-02-13,177.10037231445312
2017-02-14,176.36236572265625
2017-02-15,173.62362670898438
2017-02-16,179.62591552734375
2017-02-17,181.27407836914062
2017-02-20,184.7508087158203
2017-02-21,185.75938415527344
2017-02-22,182.26625061035156
2017-02-23,182.32366943359375
2017-02-27,184.41464233398438
2017-02-28,184.07843017578125
2017-03-01,182.73362731933594
2017-03-02,169.3925018310547
2017-03-03,175.7965850830078
2017-03-06,175.22256469726562
2017-03-07,176.81336975097656
2017-03-08,176.8789520263672
2017-03-09,175.69000244140625
2017-03-10,174.02540588378906
2017-03-14,179.47830200195312
2017-03-15,183.09445190429688
2017-03-16,183.70944213867188
2017-03-17,183.75042724609375
2017-03-20,184.75900268554688
2017-03-21,188.2931365966797
2017-03-22,186.15298461914062
2017-03-23,185.08702087402344
2017-03-24,187.3993682861328
2017-03-27,185.7183837890625
2017-03-28,186.99757385253906
2017-03-29,188.67034912109375
2017-03-30,186.80078125
2017-03-31,185.6937713623047
2017-04-03,185.51339721679688
2017-04-05,184.28343200683594
2017-04-06,182.7582244873047
2017-04-07,180.25730895996094
2017-04-10,181.2330780029297
2017-04-11,182.55322265625
2017-04-12,183.67665100097656
2017-04-13,179.798095703125
2017-04-17,182.18426513671875
2017-04-18,182.4220428466797
2017-04-19,182.1104736328125
2017-04-20,183.15185546875
2017-04-21,179.1749267578125
2017-04-24,174.74697875976562
2017-04-25,191.13027954101562
2017-04-26,184.82461547851562
2017-04-27,183.7750244140625
2017-04-28,181.0034942626953
2017-05-02,178.23193359375
2017-05-03,169.34329223632812
2017-05-04,173.0824432373047
2017-05-05,169.999267578125
2017-05-08,172.7544403076172
2017-05-09,171.54904174804688
2017-05-10,164.71856689453125
2017-05-11,164.1035919189453
2017-05-12,160.97125244140625
2017-05-15,165.88294982910156
2017-05-16,164.9399871826172
2017-05-17,162.8654022216797
2017-05-18,162.0618438720703
2017-05-19,160.6842803955078
2017-05-22,161.22543334960938
2017-05-23,155.19854736328125
2017-05-24,146.4001007080078
2017-05-25,153.17320251464844
2017-05-26,154.09158325195312
2017-05-29,155.13294982910156
2017-05-30,154.5835723876953
2017-05-31,155.5757598876953
2017-06-01,156.92051696777344
2017-06-02,159.28208923339844
2017-06-05,161.36483764648438
2017-06-06,162.61122131347656
2017-06-07,163.62799072265625
2017-06-08,167.818115234375
2017-06-09,167.72792053222656
2017-06-12,169.85989379882812
2017-06-13,167.79351806640625
2017-06-14,167.23594665527344
2017-06-15,169.6385040283203
2017-06-16,166.83412170410156
2017-06-19,162.504638671875
2017-06-20,164.71856689453125
2017-06-21,166.07154846191406
2017-06-22,163.3902130126953
2017-06-23,161.8158416748047
2017-06-27,158.88848876953125
2017-06-28,161.373046875
2017-06-29,163.414794921875
2017-06-30,162.8736114501953
2017-07-03,162.99661254882812
2017-07-04,164.15277099609375
2017-07-05,167.0555419921875
2017-07-06,166.90794372558594
2017-07-07,165.72715759277344
2017-07-10,158.44569396972656
2017-07-11,158.814697265625
2017-07-12,180.4376983642578
2017-07-13,180.9051055908203
2017-07-14,196.96859741210938
2017-07-17,201.22430419921875
2017-07-18,203.2168731689453
2017-07-19,205.1356658935547
2017-07-20,198.55177307128906
2017-07-21,197.392822265625
2017-07-24,196.77635192871094
2017-07-25,199.0942840576172
2017-07-26,198.94631958007812
2017-07-27,196.92428588867188
2017-07-28,192.65835571289062
2017-07-31,189.72396850585938
2017-08-01,185.77859497070312
2017-08-02,189.5513458251953
2017-08-03,184.8662109375
2017-08-04,176.0630340576172
2017-08-07,174.7068328857422
2017-08-08,172.58619689941406
2017-08-09,167.1859130859375
2017-08-10,163.2898406982422
2017-08-11,167.9503173828125
2017-08-14,172.26560974121094
2017-08-16,161.95828247070312
2017-08-17,161.95828247070312
2017-08-18,162.22952270507812
2017-08-21,161.44044494628906
2017-08-22,161.95828247070312
2017-08-23,162.79669189453125
2017-08-24,167.1612548828125
2017-08-28,169.70111083984375
2017-08-29,168.93666076660156
2017-08-30,169.55313110351562
2017-08-31,166.19956970214844
2017-09-01,166.71739196777344
2017-09-04,163.61041259765625
2017-09-05,164.7693634033203
2017-09-06,164.25152587890625
2017-09-07,165.08993530273438
2017-09-08,168.8873748779297
2017-09-11,166.07627868652344
2017-09-12,168.34487915039062
2017-09-13,167.0872802734375
2017-09-14,169.6764373779297
2017-09-15,171.64915466308594
2017-09-18,176.0137176513672
2017-09-19,177.1480255126953
2017-09-20,174.9534149169922
2017-09-21,179.58924865722656
2017-09-22,175.22463989257812
2017-09-25,168.91201782226562
2017-09-26,169.8983917236328
2017-09-27,166.81602478027344
2017-09-28,162.9199676513672
2017-09-29,163.80767822265625
2017-10-03,166.19956970214844
2017-10-04,167.60513305664062
2017-10-05,169.62713623046875
2017-10-06,173.0546875
2017-10-09,169.75042724609375
2017-10-10,182.05511474609375
2017-10-11,181.1674041748047
2017-10-12,183.38668823242188
2017-10-13,182.7948760986328
2017-10-16,184.940185546875
2017-10-17,190.31576538085938
2017-10-18,188.4170379638672
2017-10-19,185.55665588378906
2017-10-23,178.72618103027344
2017-10-24,180.40296936035156
2017-10-25,181.0194091796875
2017-10-26,181.6112518310547
2017-10-27,177.02474975585938
2017-10-30,180.72354125976562
2017-10-31,177.1480255126953
2017-11-01,178.9974365234375
2017-11-02,187.55398559570312
2017-11-03,200.5737762451172
2017-11-06,203.18760681152344
2017-11-07,198.8477020263672
2017-11-08,198.74905395507812
2017-11-09,197.688720703125
2017-11-10,192.46109008789062
2017-11-13,186.19775390625
2017-11-14,181.19204711914062
2017-11-15,193.17616271972656
2017-11-16,188.61431884765625
2017-11-17,194.4831085205078
2017-11-20,208.71115112304688
2017-11-21,206.81243896484375
2017-11-22,201.5601348876953
2017-11-23,203.06430053710938
2017-11-24,204.49452209472656
2017-11-27,204.56849670410156
2017-11-28,213.10040283203125
2017-11-29,210.831787109375
2017-11-30,213.12506103515625
2017-12-01,220.5719757080078
2017-12-04,252.87486267089844
2017-12-05,252.92417907714844
2017-12-06,255.95718383789062
2017-12-07,258.05322265625
2017-12-08,257.2887878417969
2017-12-11,258.7436218261719
2017-12-12,256.7216491699219
2017-12-13,254.10775756835938
2017-12-14,253.2694091796875
2017-12-15,257.04217529296875
2017-12-18,254.45303344726562
2017-12-19,265.2535400390625
2017-12-20,260.7902526855469
2017-12-21,266.2645568847656
2017-12-22,266.4124755859375
2017-12-26,266.1412353515625
2017-12-27,266.7330322265625
2017-12-28,266.4371337890625
2017-12-29,264.9822692871094
2018-01-01,265.3274841308594
2018-01-02,267.1522521972656
2018-01-03,267.2261962890625
2018-01-04,267.12762451171875
2018-01-05,266.7823791503906
2018-01-08,273.884033203125
2018-01-09,269.0262756347656
2018-01-10,267.2261962890625
2018-01-11,269.39617919921875
2018-01-12,266.51116943359375
2018-01-15,265.8206787109375
2018-01-16,263.7493591308594
2018-01-17,271.88671875
2018-01-18,266.1166076660156
2018-01-19,280.78851318359375
2018-01-22,297.802978515625
2018-01-23,317.45599365234375
2018-01-24,312.94342041015625
2018-01-25,299.57843017578125
2018-01-29,303.5238037109375
2018-01-30,310.67486572265625
2018-01-31,303.2525939941406
2018-02-01,305.3238830566406
2018-02-02,295.0166015625
2018-02-05,298.4687805175781
2018-02-06,288.4820251464844
2018-02-07,291.2684326171875
2018-02-08,303.2525939941406
2018-02-09,299.33184814453125
2018-02-12,301.8470153808594
2018-02-14,299.2825012207031
2018-02-15,296.668701171875
2018-02-16,299.30718994140625
2018-02-19,291.4410705566406
2018-02-20,282.3173522949219
2018-02-21,285.86822509765625
2018-02-22,305.64447021484375
2018-02-23,309.8364562988281
2018-02-26,310.1076965332031
2018-02-27,307.1979675292969
2018-02-28,310.72418212890625
2018-03-01,309.1459655761719
2018-03-05,307.3952331542969
2018-03-06,311.88311767578125
2018-03-07,298.0002746582031
2018-03-08,296.0028991699219
2018-03-09,293.5124206542969
2018-03-12,293.5616760253906
2018-03-13,297.77838134765625
2018-03-14,298.7400207519531
2018-03-15,296.1508483886719
2018-03-16,289.14776611328125
2018-03-19,285.5969543457031
2018-03-20,284.2160949707031
2018-03-21,286.11480712890625
2018-03-22,285.991455078125
2018-03-23,281.7008972167969
2018-03-26,282.95843505859375
2018-03-27,297.6549987792969
2018-03-28,292.89593505859375
2018-04-02,295.1645202636719
2018-04-03,300.1702575683594
2018-04-04,295.0658874511719
2018-04-05,299.67706298828125
2018-04-06,300.2195739746094
2018-04-09,305.5458068847656
2018-04-10,304.8307189941406
2018-04-11,302.3155212402344
2018-04-12,305.841796875
2018-04-13,308.4308776855469
2018-04-16,309.8364562988281
2018-04-17,308.85015869140625
2018-04-18,307.5924987792969
2018-04-19,315.4339294433594
2018-04-20,314.4229431152344
2018-04-23,313.6585388183594
2018-04-24,320.8835144042969
2018-04-25,321.8699035644531
2018-04-26,327.2208251953125
2018-04-27,322.1410827636719
2018-04-30,329.2427978515625
2018-05-02,327.4427185058594
2018-05-03,309.2200012207031
2018-05-04,308.628173828125
2018-05-07,308.529541015625
2018-05-08,307.0746765136719
