Date,HII
2015-11-17,109.51996612548828
2015-11-18,109.25394439697266
2015-11-19,111.4568099975586
2015-11-20,111.82260131835938
2015-11-23,111.11597442626953
2015-11-24,111.68338012695312
2015-11-25,110.39009094238281
2015-11-27,110.78227996826172
2015-11-30,109.23860168457031
2015-12-01,111.59992980957031
2015-12-02,109.48060607910156
2015-12-03,108.5544204711914
2015-12-04,111.0408935546875
2015-12-07,110.58200073242188
2015-12-08,108.95491790771484
2015-12-09,107.3529052734375
2015-12-10,107.20270538330078
2015-12-11,105.6173324584961
2015-12-14,105.47550964355469
2015-12-15,105.93441772460938
2015-12-16,107.27781677246094
2015-12-17,105.9594955444336
2015-12-18,104.67446899414062
2015-12-21,106.17638397216797
2015-12-22,106.59358978271484
2015-12-23,107.15261840820312
2015-12-24,108.01205444335938
2015-12-28,107.04415893554688
2015-12-29,108.03707885742188
2015-12-30,106.50181579589844
2015-12-31,105.84264373779297
2016-01-04,103.6482162475586
2016-01-05,105.9844970703125
2016-01-06,106.35995483398438
2016-01-07,104.20721435546875
2016-01-08,106.1513671875
2016-01-11,105.52556610107422
2016-01-12,107.65327453613281
2016-01-13,102.55510711669922
2016-01-14,104.26560974121094
2016-01-15,103.17256927490234
2016-01-19,101.6289291381836
2016-01-20,101.7791519165039
2016-01-21,101.30352783203125
2016-01-22,102.51344299316406
2016-01-25,101.67903137207031
2016-01-26,104.11543273925781
2016-01-27,101.92933654785156
2016-01-28,102.17131042480469
2016-01-29,106.70206451416016
2016-02-01,105.73417663574219
2016-02-02,103.94853973388672
2016-02-03,104.82467651367188
2016-02-04,105.09166717529297
2016-02-05,104.6160888671875
2016-02-08,104.44085693359375
2016-02-09,104.68280792236328
2016-02-10,108.00371551513672
2016-02-11,107.16097259521484
2016-02-12,109.5556869506836
2016-02-16,112.09226989746094
2016-02-17,112.52610778808594
2016-02-18,110.99082946777344
2016-02-19,110.98247528076172
2016-02-22,112.25076293945312
2016-02-23,110.87401580810547
2016-02-24,110.8573226928711
2016-02-25,111.8001708984375
2016-02-26,111.43304443359375
2016-02-29,109.35543823242188
2016-03-01,110.81562042236328
2016-03-02,110.1120834350586
2016-03-03,111.84577941894531
2016-03-04,112.0719223022461
2016-03-07,110.79048156738281
2016-03-08,108.94792175292969
2016-03-09,110.28794860839844
2016-03-10,110.50570678710938
2016-03-11,112.28130340576172
2016-03-14,111.06684112548828
2016-03-15,112.50745391845703
2016-03-16,113.4120101928711
2016-03-17,115.22945404052734
2016-03-18,116.01676177978516
2016-03-21,115.4472427368164
2016-03-22,115.2378158569336
2016-03-23,115.90788269042969
2016-03-24,115.02009582519531
2016-03-28,114.78558349609375
2016-03-29,115.73197174072266
2016-03-30,115.96652221679688
2016-03-31,114.69343566894531
2016-04-01,115.12897491455078
2016-04-04,115.49747467041016
2016-04-05,115.036865234375
2016-04-06,117.83426666259766
2016-04-07,116.36853790283203
2016-04-08,116.77055358886719
2016-04-11,116.49415588378906
2016-04-12,118.35348510742188
2016-04-13,119.88621520996094
2016-04-14,120.28823852539062
2016-04-15,119.74381256103516
2016-04-18,120.56464385986328
2016-04-19,121.00016021728516
2016-04-20,120.65679168701172
2016-04-21,120.39710235595703
2016-04-22,120.77401733398438
2016-04-25,119.77735137939453
2016-04-26,120.92481994628906
2016-04-27,122.63336181640625
2016-04-28,121.57806396484375
2016-04-29,121.25138092041016
2016-05-02,122.2564926147461
2016-05-03,122.23971557617188
2016-05-04,121.55294036865234
2016-05-05,126.5782699584961
2016-05-06,129.98703002929688
2016-05-09,129.28347778320312
2016-05-10,130.79945373535156
2016-05-11,128.70558166503906
2016-05-12,128.66372680664062
2016-05-13,127.5079116821289
2016-05-16,129.20809936523438
2016-05-17,128.91494750976562
2016-05-18,129.25836181640625
2016-05-19,129.01544189453125
2016-05-20,129.41751098632812
2016-05-23,129.08245849609375
2016-05-24,126.93834686279297
2016-05-25,127.57699584960938
2016-05-26,129.59378051757812
2016-05-27,129.971923828125
2016-05-31,128.9130859375
2016-06-01,131.61048889160156
2016-06-02,131.71133422851562
2016-06-03,132.42559814453125
2016-06-06,133.1230926513672
2016-06-07,132.87098693847656
2016-06-08,136.78689575195312
2016-06-09,137.6019744873047
2016-06-10,137.106201171875
2016-06-13,134.03062438964844
2016-06-14,133.85414123535156
2016-06-15,134.2490692138672
2016-06-16,133.82052612304688
2016-06-17,134.24073791503906
2016-06-20,134.98019409179688
2016-06-21,135.54319763183594
2016-06-22,136.1313934326172
2016-06-23,136.9717559814453
2016-06-24,135.0557861328125
2016-06-27,133.69451904296875
2016-06-28,135.1650390625
2016-06-29,138.19021606445312
2016-06-30,141.198486328125
2016-07-01,141.45065307617188
2016-07-05,143.10604858398438
2016-07-06,144.87074279785156
2016-07-07,143.97158813476562
2016-07-08,144.97161865234375
2016-07-11,146.09762573242188
2016-07-12,145.4925537109375
2016-07-13,145.50091552734375
2016-07-14,144.50938415527344
2016-07-15,144.20687866210938
2016-07-18,143.1312713623047
2016-07-19,142.36651611328125
2016-07-20,142.57669067382812
2016-07-21,141.86239624023438
2016-07-22,142.12290954589844
2016-07-25,141.60191345214844
2016-07-26,143.54299926757812
2016-07-27,144.13128662109375
2016-07-28,145.0051727294922
2016-07-29,145.02200317382812
2016-08-01,145.1564178466797
2016-08-02,145.03883361816406
2016-08-03,146.29083251953125
2016-08-04,145.19845581054688
2016-08-05,142.83714294433594
2016-08-08,140.97164916992188
2016-08-09,142.24896240234375
2016-08-10,140.24899291992188
2016-08-11,141.06410217285156
2016-08-12,140.16497802734375
2016-08-15,142.24896240234375
2016-08-16,138.8540802001953
2016-08-17,139.39183044433594
2016-08-18,140.70274353027344
2016-08-19,140.98007202148438
2016-08-22,141.55987548828125
2016-08-23,140.6607208251953
2016-08-24,140.4416046142578
2016-08-25,140.54273986816406
2016-08-26,139.7926025390625
2016-08-29,140.74502563476562
2016-08-30,139.4217987060547
2016-08-31,139.21102905273438
2016-09-01,139.87689208984375
2016-09-02,140.509033203125
2016-09-06,140.7871551513672
2016-09-07,140.29833984375
2016-09-08,140.4078826904297
2016-09-09,137.31463623046875
2016-09-12,138.29232788085938
2016-09-13,135.6121826171875
2016-09-14,134.4069061279297
2016-09-15,134.76089477539062
2016-09-16,131.78567504882812
2016-09-19,130.36131286621094
2016-09-20,125.67512512207031
2016-09-21,126.46736145019531
2016-09-22,129.82183837890625
2016-09-23,129.34146118164062
2016-09-26,130.23487854003906
2016-09-27,129.670166015625
2016-09-28,130.47930908203125
2016-09-29,128.55764770507812
2016-09-30,129.30775451660156
2016-10-03,129.39202880859375
2016-10-04,129.62806701660156
2016-10-05,130.31910705566406
2016-10-06,131.5328369140625
2016-10-07,130.87542724609375
2016-10-10,131.72665405273438
2016-10-11,129.9145965576172
2016-10-12,131.43167114257812
2016-10-13,131.13671875
2016-10-14,131.98794555664062
2016-10-17,134.2383270263672
2016-10-18,135.34242248535156
2016-10-19,134.0697784423828
2016-10-20,132.48521423339844
2016-10-21,131.21255493164062
2016-10-24,131.46539306640625
2016-10-25,131.98794555664062
2016-10-26,134.2551727294922
2016-10-27,134.12034606933594
2016-10-28,134.91259765625
2016-10-31,135.99984741210938
2016-11-01,136.17681884765625
2016-11-02,134.8282928466797
2016-11-03,125.36331939697266
2016-11-04,123.68605041503906
2016-11-07,125.53186798095703
2016-11-08,126.7792739868164
2016-11-09,141.25071716308594
2016-11-10,145.72621154785156
2016-11-11,147.1674346923828
2016-11-14,149.1396484375
2016-11-15,144.3354949951172
2016-11-16,146.97357177734375
2016-11-17,149.10594177246094
2016-11-18,148.4401397705078
2016-11-21,148.5075225830078
2016-11-22,151.31529235839844
2016-11-23,150.30044555664062
2016-11-25,152.9052276611328
2016-11-28,152.2455596923828
2016-11-29,152.69381713867188
2016-11-30,151.1799774169922
2016-12-01,151.6282196044922
2016-12-02,152.947509765625
2016-12-05,155.01956176757812
2016-12-06,155.5015869140625
2016-12-07,155.56077575683594
2016-12-08,153.2435302734375
2016-12-09,153.49725341796875
2016-12-12,150.7063751220703
2016-12-13,149.30252075195312
2016-12-14,149.0403289794922
2016-12-15,151.96646118164062
2016-12-16,154.25839233398438
2016-12-19,155.78912353515625
2016-12-20,158.9605712890625
2016-12-21,156.3303680419922
2016-12-22,158.9098358154297
2016-12-23,158.15711975097656
2016-12-27,156.83778381347656
2016-12-28,155.70452880859375
2016-12-29,156.1612091064453
2016-12-30,155.77220153808594
2017-01-03,159.88235473632812
2017-01-04,162.26731872558594
2017-01-05,165.43026733398438
2017-01-06,163.68807983398438
2017-01-09,161.06640625
2017-01-10,161.78524780273438
2017-01-11,160.97337341308594
2017-01-12,161.59072875976562
2017-01-13,162.0220489501953
2017-01-17,160.3560028076172
2017-01-18,161.48080444335938
2017-01-19,164.76219177246094
2017-01-20,165.51483154296875
2017-01-23,163.6796112060547
2017-01-24,164.71141052246094
2017-01-25,162.98617553710938
2017-01-26,164.32240295410156
2017-01-27,161.97979736328125
2017-01-30,162.89308166503906
2017-01-31,164.0348663330078
2017-02-01,163.0453338623047
2017-02-02,164.70297241210938
2017-02-03,168.53402709960938
2017-02-06,168.67779541015625
2017-02-07,168.3057403564453
2017-02-08,167.99278259277344
2017-02-09,168.18731689453125
2017-02-10,169.43898010253906
2017-02-13,170.1493682861328
2017-02-14,171.33338928222656
2017-02-15,173.9635467529297
2017-02-16,177.54933166503906
2017-02-17,179.21548461914062
2017-02-21,179.84967041015625
2017-02-22,182.04856872558594
2017-02-23,181.27894592285156
2017-02-24,183.5032196044922
2017-02-27,184.4757843017578
2017-02-28,184.78868103027344
2017-03-01,186.1201629638672
2017-03-02,185.1448516845703
2017-03-03,185.56890869140625
2017-03-06,184.89892578125
2017-03-07,184.67845153808594
2017-03-08,182.6516571044922
2017-03-09,181.22691345214844
2017-03-10,179.53082275390625
2017-03-13,180.84530639648438
2017-03-14,179.35272216796875
2017-03-15,179.47146606445312
2017-03-16,178.224853515625
2017-03-17,181.24391174316406
2017-03-20,179.20010375976562
2017-03-21,175.6468048095703
2017-03-22,177.1223907470703
2017-03-23,176.34219360351562
2017-03-24,173.78956604003906
2017-03-27,171.3726043701172
2017-03-28,171.6949005126953
2017-03-29,171.41505432128906
2017-03-30,171.63551330566406
2017-03-31,169.81222534179688
2017-04-03,171.1691131591797
2017-04-04,171.35568237304688
2017-04-05,168.48081970214844
2017-04-06,169.98182678222656
2017-04-07,172.83126831054688
2017-04-10,172.90762329101562
2017-04-11,174.37472534179688
2017-04-12,172.70404052734375
2017-04-13,172.12741088867188
2017-04-17,170.27867126464844
2017-04-18,169.00657653808594
2017-04-19,169.65110778808594
2017-04-20,169.65110778808594
2017-04-21,169.294921875
2017-04-24,172.763427734375
2017-04-25,173.84893798828125
2017-04-26,172.22068786621094
2017-04-27,171.46595764160156
2017-04-28,170.3634796142578
2017-05-01,169.21859741210938
2017-05-02,170.1684112548828
2017-05-03,170.49917602539062
2017-05-04,159.6102752685547
2017-05-05,165.7925262451172
2017-05-08,165.63140869140625
2017-05-09,166.2080535888672
2017-05-10,166.6151123046875
2017-05-11,165.86038208007812
2017-05-12,164.5967559814453
2017-05-15,167.31903076171875
2017-05-16,166.445556640625
2017-05-17,162.1035614013672
2017-05-18,161.41661071777344
2017-05-19,165.7840576171875
2017-05-22,166.1571807861328
2017-05-23,166.24192810058594
2017-05-24,166.08889770507812
2017-05-25,167.95176696777344
2017-05-26,166.9990692138672
2017-05-30,165.09359741210938
2017-05-31,166.5652313232422
2017-06-01,165.272216796875
2017-06-02,164.846923828125
2017-06-05,162.62672424316406
2017-06-06,160.6277313232422
2017-06-07,161.5209503173828
2017-06-08,163.75807189941406
2017-06-09,164.57472229003906
2017-06-12,165.68055725097656
2017-06-13,167.29681396484375
2017-06-14,167.38185119628906
2017-06-15,166.35256958007812
2017-06-16,158.20335388183594
2017-06-19,159.2071533203125
2017-06-20,158.45001220703125
2017-06-21,158.71372985839844
2017-06-22,157.8291015625
2017-06-23,158.93496704101562
2017-06-26,158.4670867919922
2017-06-27,159.0454864501953
2017-06-28,159.37730407714844
2017-06-29,157.55686950683594
2017-06-30,158.35647583007812
2017-07-03,162.93296813964844
2017-07-05,164.14938354492188
2017-07-06,162.796875
2017-07-07,164.08984375
2017-07-10,164.41311645507812
2017-07-11,165.7741241455078
2017-07-12,169.61903381347656
2017-07-13,168.75990295410156
2017-07-14,168.55575561523438
2017-07-17,168.66635131835938
2017-07-18,167.90072631835938
2017-07-19,168.84500122070312
2017-07-20,169.4404296875
2017-07-21,171.27783203125
2017-07-24,171.54151916503906
2017-07-25,173.2087860107422
2017-07-26,173.09815979003906
2017-07-27,172.5452880859375
2017-07-28,174.9355926513672
2017-07-31,175.32687377929688
2017-08-01,175.73516845703125
2017-08-02,177.1132354736328
2017-08-03,181.9789581298828
2017-08-04,181.99600219726562
2017-08-07,181.64718627929688
2017-08-08,182.03848266601562
2017-08-09,182.68495178222656
2017-08-10,181.25584411621094
2017-08-11,181.323974609375
2017-08-14,182.89764404296875
2017-08-15,182.31922912597656
2017-08-16,179.33343505859375
2017-08-17,177.30889892578125
2017-08-18,174.56980895996094
2017-08-21,173.46397399902344
2017-08-22,176.7049102783203
2017-08-23,176.45753479003906
2017-08-24,178.6158905029297
2017-08-25,178.2490997314453
2017-08-28,175.84335327148438
2017-08-29,178.12960815429688
2017-08-30,179.62257385253906
2017-08-31,182.5316925048828
2017-09-01,183.44451904296875
2017-09-05,182.0027313232422
2017-09-06,180.51834106445312
2017-09-07,179.09359741210938
2017-09-08,179.52024841308594
2017-09-11,180.67190551757812
2017-09-12,182.19044494628906
2017-09-13,179.52024841308594
2017-09-14,179.28131103515625
2017-09-15,181.20938110351562
2017-09-18,183.90516662597656
2017-09-19,185.18490600585938
2017-09-20,186.08067321777344
2017-09-21,186.98500061035156
2017-09-22,188.00013732910156
2017-09-25,188.0939483642578
2017-09-26,189.5698699951172
2017-09-27,190.6362762451172
2017-09-28,190.29501342773438
2017-09-29,193.1785430908203
2017-10-02,196.15585327148438
2017-10-03,197.9218292236328
2017-10-04,199.7474822998047
2017-10-05,199.76454162597656
2017-10-06,201.189208984375
2017-10-09,201.28306579589844
2017-10-10,200.37879943847656
2017-10-11,199.5682830810547
2017-10-12,200.8565216064453
2017-10-13,199.9693603515625
2017-10-16,201.27455139160156
2017-10-17,200.67738342285156
2017-10-18,200.38731384277344
2017-10-19,200.31906127929688
2017-10-20,200.83944702148438
2017-10-23,200.1228485107422
2017-10-24,201.27455139160156
2017-10-25,199.62803649902344
2017-10-26,197.768310546875
2017-10-27,199.16732788085938
2017-10-30,198.04978942871094
2017-10-31,198.62991333007812
2017-11-01,199.33799743652344
2017-11-02,200.1143035888672
2017-11-03,200.54092407226562
2017-11-06,201.513427734375
2017-11-07,199.07351684570312
2017-11-08,214.94993591308594
2017-11-09,206.92213439941406
2017-11-10,205.3097381591797
2017-11-13,204.0471954345703
2017-11-14,202.6395263671875
2017-11-15,200.9589080810547
2017-11-16,201.18064880371094
2017-11-17,198.66403198242188
2017-11-20,199.9266357421875
2017-11-21,201.8802490234375
2017-11-22,200.2971954345703
2017-11-24,200.6223907470703
2017-11-27,201.1357421875
2017-11-28,206.3214111328125
2017-11-29,205.09776306152344
2017-11-30,206.80064392089844
2017-12-01,201.94017028808594
2017-12-04,200.50253295898438
2017-12-05,199.20187377929688
2017-12-06,199.93771362304688
2017-12-07,201.82891845703125
2017-12-08,202.81295776367188
2017-12-11,200.32286071777344
2017-12-12,199.8436279296875
2017-12-13,201.17001342773438
2017-12-14,200.13461303710938
2017-12-15,204.37037658691406
2017-12-18,204.173583984375
2017-12-19,203.66012573242188
2017-12-20,203.6772918701172
2017-12-21,201.41818237304688
2017-12-22,203.18092346191406
2017-12-26,202.63328552246094
2017-12-27,203.309326171875
2017-12-28,204.9009246826172
2017-12-29,201.6920166015625
2018-01-02,195.11154174804688
2018-01-03,196.29246520996094
2018-01-04,199.09068298339844
2018-01-05,200.02334594726562
2018-01-08,201.9829559326172
2018-01-09,204.68698120117188
2018-01-10,203.08680725097656
2018-01-11,204.7469024658203
2018-01-12,211.72955322265625
2018-01-16,201.22132873535156
2018-01-17,203.00979614257812
2018-01-18,202.70179748535156
2018-01-19,207.18568420410156
2018-01-22,204.4131317138672
2018-01-23,201.12721252441406
2018-01-24,203.77993774414062
2018-01-25,206.4412078857422
2018-01-26,212.01194763183594
2018-01-29,211.96060180664062
2018-01-30,209.47048950195312
2018-01-31,203.26651000976562
2018-02-01,206.62950134277344
2018-02-02,208.5976104736328
2018-02-05,195.62498474121094
2018-02-06,194.8206024169922
2018-02-07,200.93898010253906
2018-02-08,192.85244750976562
2018-02-09,197.0796661376953
2018-02-12,201.03309631347656
2018-02-13,203.19808959960938
2018-02-14,206.56956481933594
2018-02-15,218.54100036621094
2018-02-16,227.36341857910156
2018-02-20,227.71426391601562
2018-02-21,231.7960662841797
2018-02-22,225.50692749023438
2018-02-23,227.38592529296875
2018-02-26,228.3726348876953
2018-02-27,225.4468994140625
2018-02-28,224.8034210205078
2018-03-01,223.34478759765625
2018-03-02,223.80809020996094
2018-03-05,223.1474609375
2018-03-06,221.89479064941406
2018-03-07,222.6926727294922
2018-03-08,223.89390563964844
2018-03-09,226.5365447998047
2018-03-12,221.5000762939453
2018-03-13,221.9376678466797
2018-03-14,219.22640991210938
2018-03-15,217.81927490234375
2018-03-16,218.00804138183594
2018-03-19,217.93084716796875
2018-03-20,220.09298706054688
2018-03-21,219.3636932373047
2018-03-22,213.76951599121094
2018-03-23,217.91366577148438
2018-03-26,225.00071716308594
2018-03-27,218.60008239746094
2018-03-28,217.22727966308594
2018-03-29,221.1568603515625
2018-04-02,217.42462158203125
2018-04-03,222.3323516845703
2018-04-04,223.00161743164062
2018-04-05,223.9282684326172
2018-04-06,219.9127960205078
2018-04-09,220.62496948242188
2018-04-10,218.61721801757812
2018-04-11,218.3769989013672
2018-04-12,220.68499755859375
2018-04-13,220.2216796875
2018-04-16,221.96343994140625
2018-04-17,223.9282684326172
2018-04-18,226.3392333984375
2018-04-19,227.875
2018-04-20,226.1332550048828
2018-04-23,227.34307861328125
2018-04-24,219.4580841064453
2018-04-25,216.64385986328125
2018-04-26,215.78585815429688
2018-04-27,210.8695526123047
2018-04-30,208.67308044433594
2018-05-01,201.38865661621094
2018-05-02,198.84901428222656
2018-05-03,177.8882293701172
2018-05-04,180.74534606933594
2018-05-07,185.18972778320312
2018-05-08,190.31198120117188
2018-05-09,190.08029174804688
2018-05-10,190.8181915283203
2018-05-11,188.9048614501953
2018-05-14,187.4291229248047
2018-05-15,187.31752014160156
2018-05-16,189.26522827148438
2018-05-17,189.5140380859375
2018-05-18,190.19180297851562
2018-05-21,191.11851501464844
2018-05-22,189.3939666748047
2018-05-23,190.86965942382812
2018-05-24,195.81918334960938
2018-05-25,193.4434051513672
2018-05-29,188.88987731933594
2018-05-30,191.68740844726562
2018-05-31,190.29295349121094
2018-06-01,192.1780548095703
2018-06-04,193.05606079101562
2018-06-05,191.70465087890625
2018-06-06,193.83071899414062
2018-06-07,191.56692504882812
2018-06-08,194.83787536621094
2018-06-11,194.37306213378906
2018-06-12,190.91265869140625
2018-06-13,189.9400177001953
2018-06-14,189.32887268066406
2018-06-15,189.81951904296875
2018-06-18,190.8782501220703
2018-06-19,184.66343688964844
2018-06-20,184.12973022460938
2018-06-21,182.2188262939453
2018-06-22,183.31202697753906
2018-06-25,184.22442626953125
2018-06-26,184.28466796875
2018-06-27,183.05372619628906
2018-06-28,185.75665283203125
2018-06-29,186.60877990722656
2018-07-02,187.0822296142578
2018-07-03,186.60020446777344
2018-07-05,187.27157592773438
2018-07-06,187.34043884277344
2018-07-09,191.8595428466797
2018-07-10,192.38465881347656
2018-07-11,190.99874877929688
2018-07-12,191.85096740722656
2018-07-13,193.65858459472656
2018-07-16,195.3543243408203
2018-07-17,195.91387939453125
2018-07-18,196.80905151367188
2018-07-19,195.7330780029297
2018-07-20,195.68142700195312
2018-07-23,195.2080078125
2018-07-24,195.38014221191406
2018-07-25,195.6986541748047
2018-07-26,198.99542236328125
2018-07-27,199.46890258789062
2018-07-30,196.24954223632812
2018-07-31,200.60513305664062
2018-08-01,197.54071044921875
2018-08-02,207.24172973632812
2018-08-03,203.1099853515625
2018-08-06,201.04409790039062
2018-08-07,201.16464233398438
2018-08-08,202.1287078857422
2018-08-09,203.7039337158203
2018-08-10,204.7368927001953
2018-08-13,207.05233764648438
2018-08-14,209.4281005859375
2018-08-15,207.21591186523438
2018-08-16,210.40074157714844
2018-08-17,212.8454132080078
2018-08-20,213.99884033203125
2018-08-21,218.19090270996094
2018-08-22,215.9786834716797
2018-08-23,212.65602111816406
2018-08-24,213.13807678222656
2018-08-27,215.7290496826172
2018-08-28,213.80088806152344
2018-08-29,212.48390197753906
2018-08-30,208.0379180908203
2018-08-31,211.05081176757812
2018-09-04,210.07528686523438
2018-09-05,211.13711547851562
2018-09-06,214.21051025390625
2018-09-07,212.1126708984375
2018-09-10,213.94284057617188
2018-09-11,210.43785095214844
2018-09-12,212.2076416015625
2018-09-13,214.9097137451172
2018-09-14,218.32843017578125
2018-09-17,222.2909698486328
2018-09-18,222.73126220703125
2018-09-19,217.57733154296875
2018-09-20,215.86802673339844
2018-09-21,220.75430297851562
2018-09-24,219.25218200683594
2018-09-25,220.84063720703125
2018-09-26,220.34854125976562
2018-09-27,220.99600219726562
2018-09-28,221.07371520996094
2018-10-01,222.19598388671875
2018-10-02,221.0564422607422
2018-10-03,223.4132537841797
2018-10-04,223.18878173828125
2018-10-05,225.5628662109375
2018-10-08,225.4420623779297
2018-10-09,223.42190551757812
2018-10-10,214.0205535888672
2018-10-11,201.2178192138672
2018-10-12,195.32147216796875
2018-10-15,202.0206756591797
2018-10-16,203.125732421875
2018-10-17,201.25233459472656
2018-10-18,201.330078125
2018-10-19,202.3746795654297
2018-10-22,203.9113311767578
2018-10-23,201.0106201171875
2018-10-24,191.4711151123047
2018-10-25,189.0970916748047
2018-10-26,187.2151336669922
2018-10-29,180.0756072998047
2018-10-30,184.8842010498047
2018-10-31,188.61366271972656
2018-11-01,193.36180114746094
2018-11-02,190.3489227294922
2018-11-05,195.3387451171875
2018-11-06,196.83226013183594
2018-11-07,202.08114624023438
2018-11-08,189.9777069091797
2018-11-09,193.07691955566406
2018-11-12,184.8583526611328
2018-11-13,184.03814697265625
2018-11-14,184.27127075195312
2018-11-15,185.678466796875
2018-11-16,186.83526611328125
2018-11-19,182.87277221679688
2018-11-20,181.04251098632812
2018-11-21,181.63821411132812
2018-11-23,182.61367797851562
2018-11-26,183.7705535888672
2018-11-27,176.18214416503906
2018-11-28,184.7115478515625
2018-11-29,186.22842407226562
2018-11-30,186.79183959960938
2018-12-03,185.43093872070312
2018-12-04,176.49444580078125
2018-12-06,175.86166381835938
2018-12-07,172.04783630371094
2018-12-10,172.97532653808594
2018-12-11,173.8854217529297
2018-12-12,175.64495849609375
2018-12-13,173.0880126953125
2018-12-14,171.8831787109375
2018-12-17,171.068359375
2018-12-18,170.83433532714844
2018-12-19,163.6053466796875
2018-12-20,160.54563903808594
2018-12-21,155.63966369628906
2018-12-24,153.44662475585938
2018-12-26,159.2800750732422
2018-12-27,162.58258056640625
2018-12-28,163.1026611328125
2018-12-31,164.9575653076172
2019-01-02,166.9078369140625
2019-01-03,163.68333435058594
2019-01-04,169.4735107421875
2019-01-07,169.88088989257812
2019-01-08,168.73670959472656
2019-01-09,166.68246459960938
2019-01-10,166.88180541992188
2019-01-11,168.60670471191406
2019-01-14,169.9155731201172
2019-01-15,171.18109130859375
2019-01-16,169.51681518554688
2019-01-17,170.8603515625
2019-01-18,173.60804748535156
2019-01-22,170.3229522705078
2019-01-23,170.4182586669922
2019-01-24,172.53321838378906
2019-01-25,175.15960693359375
2019-01-28,177.32652282714844
2019-01-29,178.94741821289062
2019-01-30,180.9757080078125
2019-01-31,178.94741821289062
2019-02-01,178.8780975341797
2019-02-04,183.1773681640625
2019-02-05,183.5933837890625
2019-02-06,182.95196533203125
2019-02-07,182.23252868652344
2019-02-08,181.3831024169922
2019-02-11,182.5012664794922
2019-02-12,185.7257080078125
2019-02-13,187.21653747558594
2019-02-14,185.90769958496094
2019-02-15,190.43231201171875
2019-02-19,188.9587860107422
2019-02-20,191.41177368164062
2019-02-21,188.8621826171875
2019-02-22,188.92308044433594
2019-02-25,185.86878967285156
2019-02-26,184.50259399414062
2019-02-27,182.9449920654297
2019-02-28,182.22276306152344
2019-03-01,182.7361602783203
2019-03-04,179.5774383544922
2019-03-05,179.64703369140625
2019-03-06,178.01112365722656
2019-03-07,175.30490112304688
2019-03-08,174.1388702392578
2019-03-11,174.48690795898438
2019-03-12,177.24534606933594
2019-03-13,180.84786987304688
2019-03-14,180.38668823242188
2019-03-15,177.8719024658203
2019-03-18,180.48245239257812
2019-03-19,178.38526916503906
2019-03-20,178.16775512695312
2019-03-21,180.8305206298828
2019-03-22,176.75811767578125
2019-03-25,176.9669189453125
2019-03-26,176.8624725341797
2019-03-27,176.6188507080078
2019-03-28,178.4810333251953
2019-03-29,180.29971313476562
2019-04-01,184.85935974121094
2019-04-02,183.44967651367188
2019-04-03,181.53530883789062
2019-04-04,182.29234313964844
2019-04-05,185.1726531982422
2019-04-08,186.4170379638672
2019-04-09,185.2422332763672
2019-04-10,184.67665100097656
2019-04-11,189.28857421875
2019-04-12,190.8113555908203
2019-04-15,190.7156219482422
2019-04-16,192.35157775878906
2019-04-17,191.39437866210938
2019-04-18,192.22103881835938
2019-04-22,190.64599609375
