Date,CF
2016-08-02,19.028217315673828
2016-08-03,19.051528930664062
2016-08-04,16.650663375854492
2016-08-05,17.163471221923828
2016-08-08,18.018152236938477
2016-08-09,17.186786651611328
2016-08-10,16.759441375732422
2016-08-11,17.539501190185547
2016-08-12,17.610414505004883
2016-08-15,18.28016471862793
2016-08-16,18.28016471862793
2016-08-17,18.36683464050293
2016-08-18,17.917705535888672
2016-08-19,18.13833236694336
2016-08-22,18.666250228881836
2016-08-23,19.564496994018555
2016-08-24,18.942028045654297
2016-08-25,19.09173583984375
2016-08-26,18.894752502441406
2016-08-29,19.682689666748047
2016-08-30,20.620338439941406
2016-08-31,20.486385345458984
2016-09-01,20.171213150024414
2016-09-02,20.439105987548828
2016-09-06,20.210601806640625
2016-09-07,20.116056442260742
2016-09-08,20.454864501953125
2016-09-09,19.698453903198242
2016-09-12,20.100299835205078
2016-09-13,18.91838836669922
2016-09-14,18.934146881103516
2016-09-15,18.98142433166504
2016-09-16,18.92626953125
2016-09-19,18.658370971679688
2016-09-20,18.358951568603516
2016-09-21,18.146215438842773
2016-09-22,18.303800582885742
2016-09-23,17.831037521362305
2016-09-26,17.838916778564453
2016-09-27,18.035892486572266
2016-09-28,18.871116638183594
2016-09-29,19.068099975585938
2016-09-30,19.186294555664062
2016-10-03,19.075977325439453
2016-10-04,19.225688934326172
2016-10-05,19.588136672973633
2016-10-06,19.43054962158203
2016-10-07,18.871116638183594
2016-10-10,18.800201416015625
2016-10-11,18.48502540588379
2016-10-12,18.05953598022461
2016-10-13,18.154094696044922
2016-10-14,17.555259704589844
2016-10-17,17.807397842407227
2016-10-18,18.48502540588379
2016-10-19,19.028701782226562
2016-10-20,19.682689666748047
2016-10-21,20.423355102539062
2016-10-24,19.974224090576172
2016-10-25,20.12393569946289
2016-10-26,20.13181495666504
2016-10-27,19.328121185302734
2016-10-28,19.32023811340332
2016-10-31,18.91838836669922
2016-11-01,19.611774444580078
2016-11-02,19.462068557739258
2016-11-03,17.807397842407227
2016-11-04,18.209245681762695
2016-11-07,18.351078033447266
2016-11-08,19.178407669067383
2016-11-09,20.864593505859375
2016-11-10,21.621715545654297
2016-11-11,22.139745712280273
2016-11-14,22.474475860595703
2016-11-15,22.155683517456055
2016-11-16,21.868776321411133
2016-11-17,21.58983612060547
2016-11-18,23.080163955688477
2016-11-21,23.805404663085938
2016-11-22,22.625892639160156
2016-11-23,22.617923736572266
2016-11-25,22.753402709960938
2016-11-28,22.466501235961914
2016-11-29,21.860795974731445
2016-11-30,23.064224243164062
2016-12-01,22.888893127441406
2016-12-02,22.617923736572266
2016-12-05,22.777315139770508
2016-12-06,22.769344329833984
2016-12-07,23.685861587524414
2016-12-08,24.203886032104492
2016-12-09,24.66613006591797
2016-12-12,23.11204719543457
2016-12-13,22.641836166381836
2016-12-14,22.402738571166992
2016-12-15,22.833106994628906
2016-12-16,23.494585037231445
2016-12-19,22.54619598388672
2016-12-20,23.104076385498047
2016-12-21,23.0323486328125
2016-12-22,23.996679306030273
2016-12-23,24.474851608276367
2016-12-27,25.46309471130371
2016-12-28,25.208066940307617
2016-12-29,25.42324447631836
2016-12-30,25.088523864746094
2017-01-03,25.399341583251953
2017-01-04,26.331790924072266
2017-01-05,26.339763641357422
2017-01-06,26.674484252929688
2017-01-09,26.913578033447266
2017-01-10,26.08473014831543
2017-01-11,27.24830436706543
2017-01-12,27.50333595275879
2017-01-13,27.080942153930664
2017-01-17,26.212242126464844
2017-01-18,25.757976531982422
2017-01-19,25.70218849182129
2017-01-20,27.256271362304688
2017-01-23,28.093090057373047
2017-01-24,29.368227005004883
2017-01-25,29.12117576599121
2017-01-26,28.858171463012695
2017-01-27,29.097265243530273
2017-01-30,28.204666137695312
2017-01-31,28.12496566772461
2017-02-01,29.192907333374023
2017-02-02,28.395938873291016
2017-02-03,28.4357852935791
2017-02-06,28.28435707092285
2017-02-07,27.80617332458496
2017-02-08,27.846023559570312
2017-02-09,27.487390518188477
2017-02-10,28.56329345703125
2017-02-13,29.25665855407715
2017-02-14,28.945846557617188
2017-02-15,27.71632957458496
2017-02-16,26.936826705932617
2017-02-17,27.41095733642578
2017-02-21,27.266305923461914
2017-02-22,26.69574737548828
2017-02-23,25.57069969177246
2017-02-24,25.032289505004883
2017-02-27,25.30551528930664
2017-02-28,25.249258041381836
2017-03-01,25.835891723632812
2017-03-02,25.361764907836914
2017-03-03,24.87156867980957
2017-03-06,24.775131225585938
2017-03-07,24.26885986328125
2017-03-08,23.802770614624023
2017-03-09,23.57776641845703
2017-03-10,23.64204978942871
2017-03-13,23.64204978942871
2017-03-14,23.04738998413086
2017-03-15,23.183998107910156
2017-03-16,23.07149314880371
2017-03-17,23.537586212158203
2017-03-20,24.421546936035156
2017-03-21,23.738483428955078
2017-03-22,23.489364624023438
2017-03-23,23.617944717407227
2017-03-24,23.44917869567871
2017-03-27,23.497404098510742
2017-03-28,24.30100440979004
2017-03-29,24.799240112304688
2017-03-30,23.842952728271484
2017-03-31,23.585800170898438
2017-04-03,22.838451385498047
2017-04-04,23.489364624023438
2017-04-05,23.143815994262695
2017-04-06,23.834917068481445
2017-04-07,23.714374542236328
2017-04-10,23.995635986328125
2017-04-11,23.826875686645508
2017-04-12,22.999162673950195
2017-04-13,22.838451385498047
2017-04-17,22.107168197631836
2017-04-18,21.761615753173828
2017-04-19,21.375883102416992
2017-04-20,21.359813690185547
2017-04-21,20.89372444152832
2017-04-24,21.223196029663086
2017-04-25,21.970550537109375
2017-04-26,21.90626335144043
2017-04-27,22.042875289916992
2017-04-28,21.488386154174805
2017-05-01,21.4803524017334
2017-05-02,21.19105339050293
2017-05-03,20.499956130981445
2017-05-04,21.753582000732422
2017-05-05,22.838451385498047
2017-05-08,22.308067321777344
2017-05-09,22.03484344482422
2017-05-10,22.195566177368164
2017-05-11,22.09807014465332
2017-05-12,21.75684928894043
2017-05-15,22.536781311035156
2017-05-16,22.80488395690918
2017-05-17,22.309303283691406
2017-05-18,22.2686824798584
2017-05-19,23.202972412109375
2017-05-22,22.983613967895508
2017-05-23,23.519826889038086
2017-05-24,23.105480194091797
2017-05-25,22.82113265991211
2017-05-26,22.853626251220703
2017-05-30,22.674896240234375
2017-05-31,21.854345321655273
2017-06-01,21.959959030151367
2017-06-02,21.44812774658203
2017-06-05,21.35063362121582
2017-06-06,21.204397201538086
2017-06-07,21.30188751220703
2017-06-08,21.748729705810547
2017-06-09,22.138690948486328
2017-06-12,22.228057861328125
2017-06-13,23.137977600097656
2017-06-14,22.236186981201172
2017-06-15,21.73247718811035
2017-06-16,22.40679168701172
2017-06-19,22.9429988861084
2017-06-20,22.08182144165039
2017-06-21,21.691856384277344
2017-06-22,22.211811065673828
2017-06-23,22.30118179321289
2017-06-26,22.2686824798584
2017-06-27,21.829965591430664
2017-06-28,22.073694229125977
2017-06-29,22.284929275512695
2017-06-30,22.71551513671875
2017-07-03,23.739171981811523
2017-07-05,23.332963943481445
2017-07-06,22.40679168701172
2017-07-07,22.658647537231445
2017-07-10,24.145389556884766
2017-07-11,23.917909622192383
2017-07-12,23.49544906616211
2017-07-13,23.974781036376953
2017-07-14,23.95853042602539
2017-07-17,23.779800415039062
2017-07-18,23.90978240966797
2017-07-19,25.03093719482422
2017-07-20,25.29091453552246
2017-07-21,25.299039840698242
2017-07-24,24.551603317260742
2017-07-25,24.510986328125
2017-07-26,23.462953567504883
2017-07-27,23.40608024597168
2017-07-28,23.55231475830078
2017-07-31,23.84478759765625
2017-08-01,23.739171981811523
2017-08-02,23.332963943481445
2017-08-03,24.949695587158203
2017-08-04,26.1683349609375
2017-08-07,25.940855026245117
2017-08-08,25.583393096923828
2017-08-09,25.900238037109375
2017-08-10,24.99032211303711
2017-08-11,25.031333923339844
2017-08-14,24.793413162231445
2017-08-15,24.85904884338379
2017-08-16,24.78520965576172
2017-08-17,23.923763275146484
2017-08-18,23.817100524902344
2017-08-21,23.94016456604004
2017-08-22,23.98939323425293
2017-08-23,23.73505973815918
2017-08-24,23.817100524902344
2017-08-25,23.776079177856445
2017-08-28,23.817100524902344
2017-08-29,23.653018951416016
2017-08-30,23.743263244628906
2017-08-31,23.784284591674805
2017-09-01,24.596511840820312
2017-09-05,23.858123779296875
2017-09-06,25.59743881225586
2017-09-07,25.99124526977539
2017-09-08,26.28660011291504
2017-09-11,26.50811767578125
2017-09-12,26.409664154052734
2017-09-13,26.335819244384766
2017-09-14,26.54913902282715
2017-09-15,26.983966827392578
2017-09-18,28.797119140625
2017-09-19,29.158113479614258
2017-09-20,28.870952606201172
2017-09-21,29.502683639526367
2017-09-22,28.90377426147461
2017-09-25,29.461666107177734
2017-09-26,28.61662483215332
2017-09-27,28.788915634155273
2017-09-28,28.583797454833984
2017-09-29,28.846342086791992
2017-10-02,29.043245315551758
2017-10-03,29.03504180908203
2017-10-04,28.797119140625
2017-10-05,28.739681243896484
2017-10-06,28.058732986450195
2017-10-09,28.255630493164062
2017-10-10,28.2884464263916
2017-10-11,28.64122772216797
2017-10-12,29.404232025146484
2017-10-13,30.191848754882812
2017-10-16,30.26568031311035
2017-10-17,30.35593032836914
2017-10-18,30.216466903686523
2017-10-19,29.80624008178711
2017-10-20,30.347726821899414
2017-10-23,29.78983497619629
2017-10-24,30.856393814086914
2017-10-25,30.913822174072266
2017-10-26,30.725128173828125
2017-10-27,30.4461727142334
2017-10-30,30.659486770629883
2017-10-31,31.15995216369629
2017-11-01,31.20918083190918
2017-11-02,31.627599716186523
2017-11-03,31.668628692626953
2017-11-06,32.169071197509766
2017-11-07,30.26568031311035
2017-11-08,30.995864868164062
2017-11-09,30.470794677734375
2017-11-10,30.585647583007812
2017-11-13,30.659486770629883
2017-11-14,29.377527236938477
2017-11-15,29.212121963500977
2017-11-16,29.91514015197754
2017-11-17,29.344453811645508
2017-11-20,29.592580795288086
2017-11-21,30.146703720092773
2017-11-22,30.03091812133789
2017-11-24,29.724905014038086
2017-11-27,29.70836067199707
2017-11-28,30.146703720092773
2017-11-29,30.4775390625
2017-11-30,30.990324020385742
2017-12-01,31.08956527709961
2017-12-04,30.518890380859375
2017-12-05,30.89934730529785
2017-12-06,30.229419708251953
2017-12-07,31.610624313354492
2017-12-08,32.47078323364258
2017-12-11,32.58658218383789
2017-12-12,33.57904815673828
2017-12-13,34.12492370605469
2017-12-14,33.92641830444336
2017-12-15,33.98431396484375
2017-12-18,33.85197830200195
2017-12-19,34.07530212402344
2017-12-20,33.810638427734375
2017-12-21,34.11664581298828
2017-12-22,34.497093200683594
2017-12-26,35.439964294433594
2017-12-27,35.62190628051758
2017-12-28,35.241458892822266
2017-12-29,35.18357849121094
2018-01-02,35.6798095703125
2018-01-03,35.68807601928711
2018-01-04,36.060264587402344
2018-01-05,36.11815643310547
2018-01-08,35.332427978515625
2018-01-09,35.125667572021484
2018-01-10,35.08431625366211
2018-01-11,36.15951156616211
2018-01-12,35.99408721923828
2018-01-16,33.67002868652344
2018-01-17,32.71889877319336
2018-01-18,33.14897537231445
2018-01-19,33.40536880493164
2018-01-22,33.77756118774414
2018-01-23,34.15800476074219
2018-01-24,34.43919372558594
2018-01-25,33.421913146972656
2018-01-26,34.84446716308594
2018-01-29,34.81966018676758
2018-01-30,34.73694610595703
2018-01-31,35.100860595703125
2018-02-01,34.38130569458008
2018-02-02,33.00838088989258
2018-02-05,31.59407615661621
2018-02-06,32.288822174072266
2018-02-07,32.65273666381836
2018-02-08,30.982044219970703
2018-02-09,31.114389419555664
2018-02-12,31.792572021484375
2018-02-13,32.2557373046875
2018-02-14,32.801612854003906
2018-02-15,34.07666778564453
2018-02-16,33.63498306274414
2018-02-20,34.85169982910156
2018-02-21,35.52674865722656
2018-02-22,35.810081481933594
2018-02-23,36.76845932006836
2018-02-26,35.56007385253906
2018-02-27,34.810035705566406
2018-02-28,34.36834716796875
2018-03-01,34.71003723144531
2018-03-02,34.893375396728516
2018-03-05,37.13515090942383
2018-03-06,36.00175857543945
2018-03-07,34.92671203613281
2018-03-08,34.07666778564453
2018-03-09,34.58502960205078
2018-03-12,34.901702880859375
2018-03-13,33.65164566040039
2018-03-14,33.593318939208984
2018-03-15,32.49325942993164
2018-03-16,31.9432373046875
2018-03-19,31.409875869750977
2018-03-20,31.626554489135742
2018-03-21,32.2182502746582
2018-03-22,31.05985450744629
2018-03-23,30.76818084716797
2018-03-26,31.12651824951172
2018-03-27,31.251535415649414
2018-03-28,30.409820556640625
2018-03-29,31.44320297241211
2018-04-02,30.518157958984375
2018-04-03,30.818172454833984
2018-04-04,30.926509857177734
2018-04-05,32.15158462524414
2018-04-06,30.693166732788086
2018-04-09,30.968191146850586
2018-04-10,31.05985450744629
2018-04-11,31.17652702331543
2018-04-12,31.834884643554688
2018-04-13,32.026580810546875
2018-04-16,32.04323959350586
2018-04-17,32.568260192871094
2018-04-18,33.35164260864258
2018-04-19,33.03494644165039
2018-04-20,32.26824188232422
2018-04-23,32.50159454345703
2018-04-24,32.45158767700195
2018-04-25,33.009944915771484
2018-04-26,33.184967041015625
2018-04-27,32.94327163696289
2018-04-30,32.33492660522461
2018-05-01,32.22657775878906
2018-05-02,32.55992889404297
2018-05-03,31.893226623535156
2018-05-04,32.09323501586914
2018-05-07,31.44320297241211
2018-05-08,31.493213653564453
2018-05-09,32.29324722290039
2018-05-10,32.84327697753906
2018-05-11,32.91827392578125
2018-05-14,33.98476028442383
2018-05-15,35.05125427246094
2018-05-16,34.051944732666016
2018-05-17,34.51380157470703
2018-05-18,34.72373580932617
2018-05-21,35.328372955322266
2018-05-22,35.152015686035156
2018-05-23,34.64816665649414
2018-05-24,34.77413558959961
2018-05-25,34.98406982421875
2018-05-29,34.57258987426758
2018-05-30,34.88329315185547
2018-05-31,34.54739761352539
2018-06-01,33.98476028442383
2018-06-04,34.0687370300293
2018-06-05,34.71535873413086
2018-06-06,35.739837646484375
2018-06-07,36.016963958740234
2018-06-08,36.260498046875
2018-06-11,36.16810607910156
2018-06-12,36.57120132446289
2018-06-13,37.20942306518555
2018-06-14,37.721656799316406
2018-06-15,37.43614196777344
2018-06-18,38.58660888671875
2018-06-19,37.95679473876953
2018-06-20,37.43614196777344
2018-06-21,37.7132568359375
2018-06-22,38.04077911376953
2018-06-25,36.940704345703125
2018-06-26,37.033058166503906
2018-06-27,36.79793930053711
2018-06-28,37.19260787963867
2018-06-29,37.28498458862305
2018-07-02,36.445247650146484
2018-07-03,37.16742706298828
2018-07-05,36.15132522583008
2018-07-06,36.008567810058594
2018-07-09,36.61318588256836
2018-07-10,36.64678192138672
2018-07-11,35.739837646484375
2018-07-12,36.210105895996094
2018-07-13,35.529911041259766
2018-07-16,35.471126556396484
2018-07-17,35.88260269165039
2018-07-18,36.008567810058594
2018-07-19,35.9413948059082
2018-07-20,36.14293670654297
2018-07-23,36.3360595703125
2018-07-24,36.554405212402344
2018-07-25,37.20101547241211
2018-07-26,38.01557159423828
2018-07-27,37.36897277832031
2018-07-30,36.907100677490234
2018-07-31,37.301780700683594
2018-08-01,37.05825424194336
2018-08-02,41.56772994995117
2018-08-03,41.206634521484375
2018-08-06,41.23181915283203
2018-08-07,40.90431213378906
2018-08-08,40.7867546081543
2018-08-09,41.77766418457031
2018-08-10,41.37458038330078
2018-08-13,40.694374084472656
2018-08-14,40.559173583984375
2018-08-15,39.79023742675781
2018-08-16,39.95924377441406
2018-08-17,40.153594970703125
2018-08-20,41.24362564086914
2018-08-21,40.74507522583008
2018-08-22,41.116878509521484
2018-08-23,41.79286575317383
2018-08-24,42.20690155029297
2018-08-27,42.781494140625
2018-08-28,42.84908676147461
2018-08-29,43.63492202758789
2018-08-30,43.54197311401367
2018-08-31,43.896873474121094
2018-09-04,43.81237030029297
2018-09-05,43.29694747924805
2018-09-06,43.05188751220703
2018-09-07,43.03498840332031
2018-09-10,43.49127960205078
2018-09-11,44.21796798706055
2018-09-12,44.42920684814453
2018-09-13,43.34762191772461
2018-09-14,43.558876037597656
2018-09-17,43.896873474121094
2018-09-18,44.36159896850586
2018-09-19,44.893943786621094
2018-09-20,45.046043395996094
2018-09-21,44.62355041503906
2018-09-24,44.62355041503906
2018-09-25,45.848777770996094
2018-09-26,46.372657775878906
2018-09-27,45.43474197387695
2018-09-28,46.0008659362793
2018-10-01,46.30506896972656
2018-10-02,47.158504486083984
2018-10-03,46.74445343017578
2018-10-04,47.369754791259766
2018-10-05,46.490962982177734
2018-10-08,46.7529182434082
2018-10-09,46.31351852416992
2018-10-10,42.53643798828125
2018-10-11,43.2039794921875
2018-10-12,44.30245590209961
2018-10-15,42.91669464111328
2018-10-16,44.192604064941406
2018-10-17,43.516624450683594
2018-10-18,42.942039489746094
2018-10-19,42.78994369506836
2018-10-22,41.45486068725586
2018-10-23,39.87474822998047
2018-10-24,37.4243049621582
2018-10-25,37.92283248901367
2018-10-26,37.50034713745117
2018-10-29,37.880584716796875
2018-10-30,39.08046340942383
2018-10-31,40.58453369140625
2018-11-01,43.136383056640625
2018-11-02,41.978755950927734
2018-11-05,41.818206787109375
2018-11-06,43.63492202758789
2018-11-07,45.24883270263672
2018-11-08,45.35023880004883
2018-11-09,44.12502670288086
2018-11-12,43.3222770690918
2018-11-13,41.86045837402344
2018-11-14,38.28140640258789
2018-11-15,39.62461853027344
2018-11-16,40.03266525268555
2018-11-19,38.68946075439453
2018-11-20,37.03170394897461
2018-11-21,37.5757942199707
2018-11-23,36.74266052246094
2018-11-26,37.4567756652832
2018-11-27,36.7171630859375
2018-11-28,36.19008255004883
2018-11-29,36.98069763183594
2018-11-30,35.86703872680664
2018-12-03,37.28675079345703
2018-12-04,36.1730842590332
2018-12-06,35.33144760131836
2018-12-07,34.88087844848633
2018-12-10,35.135929107666016
2018-12-11,35.15291976928711
2018-12-12,35.663002014160156
2018-12-13,35.39946365356445
2018-12-14,35.75651550292969
2018-12-17,35.16993713378906
2018-12-18,35.50148010253906
2018-12-19,35.63749313354492
2018-12-20,34.710853576660156
2018-12-21,34.88087844848633
2018-12-24,34.098758697509766
2018-12-26,36.215572357177734
2018-12-27,36.75967025756836
2018-12-28,36.020050048828125
2018-12-31,36.989200592041016
2019-01-02,35.73100662231445
2019-01-03,34.48981857299805
2019-01-04,37.371768951416016
2019-01-07,37.49928665161133
2019-01-08,38.58745193481445
2019-01-09,38.28140640258789
2019-01-10,38.29841232299805
2019-01-11,37.745819091796875
2019-01-14,36.7171630859375
2019-01-15,36.810672760009766
2019-01-16,36.207088470458984
2019-01-17,37.22724151611328
2019-01-18,37.558799743652344
2019-01-22,35.58648681640625
2019-01-23,35.80751419067383
2019-01-24,35.07640838623047
2019-01-25,36.1730842590332
2019-01-28,36.53013229370117
2019-01-29,36.3601188659668
2019-01-30,36.60664749145508
2019-01-31,37.10823059082031
2019-02-01,36.98069763183594
2019-02-04,36.26658630371094
2019-02-05,36.51312255859375
2019-02-06,36.06256103515625
2019-02-07,35.11892318725586
2019-02-08,35.58648681640625
2019-02-11,35.671512603759766
2019-02-12,36.4791259765625
2019-02-13,36.24958419799805
2019-02-14,36.42082214355469
2019-02-15,35.7615852355957
2019-02-19,35.967063903808594
2019-02-20,38.16737365722656
2019-02-21,37.66224670410156
2019-02-22,37.730743408203125
2019-02-25,37.02867889404297
2019-02-26,36.97732162475586
2019-02-27,37.11430740356445
2019-02-28,36.129737854003906
2019-03-01,36.19822311401367
2019-03-04,36.027000427246094
2019-03-05,35.342071533203125
2019-03-06,35.31639099121094
2019-03-07,34.47735595703125
2019-03-08,34.49448013305664
2019-03-11,35.479042053222656
2019-03-12,35.74446487426758
2019-03-13,36.81465530395508
2019-03-14,36.56637191772461
2019-03-15,36.85747528076172
2019-03-18,36.360897064208984
2019-03-19,36.035552978515625
2019-03-20,35.60748291015625
2019-03-21,35.19651412963867
2019-03-22,33.398597717285156
2019-03-25,33.895172119140625
2019-03-26,34.01502990722656
2019-03-27,34.417423248291016
2019-03-28,34.55440139770508
2019-03-29,34.999610900878906
2019-04-01,35.80439376831055
2019-04-02,35.684532165527344
2019-04-03,36.75471878051758
2019-04-04,36.9687614440918
2019-04-05,37.22561264038086
2019-04-08,37.294097900390625
2019-04-09,36.600616455078125
2019-04-10,36.42938995361328
2019-04-11,36.17253112792969
2019-04-12,36.455078125
2019-04-15,36.7033576965332
2019-04-16,37.55095672607422
