Date,STE-R.ST
2016-02-22,64.47235870361328
2016-02-23,62.458980560302734
2016-02-24,60.22674560546875
2016-02-25,61.45227813720703
2016-02-26,61.97751998901367
2016-02-29,62.15259552001953
2016-03-01,63.947139739990234
2016-03-02,64.07844543457031
2016-03-03,64.55990600585938
2016-03-04,64.5161361694336
2016-03-07,63.55320739746094
2016-03-08,62.59028244018555
2016-03-09,62.06505584716797
2016-03-10,60.75196075439453
2016-03-11,61.40851593017578
2016-03-14,64.03468322753906
2016-03-15,63.071746826171875
2016-03-16,64.16598510742188
2016-03-17,65.04137420654297
2016-03-18,64.47235870361328
2016-03-21,64.42860412597656
2016-03-22,63.6407470703125
2016-03-23,64.55990600585938
2016-03-24,63.29060363769531
2016-03-29,63.20305252075195
2016-03-30,65.21644592285156
2016-03-31,63.46567153930664
2016-04-01,61.7586784362793
2016-04-04,61.88997268676758
2016-04-05,61.88997268676758
2016-04-06,61.14590072631836
2016-04-07,59.61396408081055
2016-04-08,61.539825439453125
2016-04-11,61.7586784362793
2016-04-12,60.358036041259766
2016-04-13,62.94044494628906
2016-04-14,62.98421096801758
2016-04-15,62.80912780761719
2016-04-18,63.15928649902344
2016-04-19,61.539825439453125
2016-04-20,62.15259552001953
2016-04-21,61.67112731933594
2016-04-22,60.489349365234375
2016-04-25,59.87656784057617
2016-04-26,62.54651641845703
2016-04-27,63.3343620300293
2016-04-28,65.30399322509766
2016-04-29,61.63739776611328
2016-05-02,60.71415328979492
2016-05-03,58.95561599731445
2016-05-04,58.6038932800293
2016-05-06,58.735774993896484
2016-05-09,58.6038932800293
2016-05-10,59.17542266845703
2016-05-11,60.670196533203125
2016-05-12,60.23055648803711
2016-05-13,58.515968322753906
2016-05-16,58.91163635253906
2016-05-17,59.966773986816406
2016-05-18,58.735774993896484
2016-05-19,59.21938705444336
2016-05-20,59.83488082885742
2016-05-23,59.659019470214844
2016-05-24,60.318485260009766
2016-05-25,60.538299560546875
2016-05-26,61.54947280883789
2016-05-27,62.0330810546875
2016-05-30,62.340824127197266
2016-05-31,63.13217544555664
2016-06-01,62.16497039794922
2016-06-02,62.42875671386719
2016-06-03,61.85721969604492
2016-06-07,62.736507415771484
2016-06-08,62.6046028137207
2016-06-09,62.736507415771484
2016-06-10,61.373626708984375
2016-06-13,59.659019470214844
2016-06-14,58.076332092285156
2016-06-15,58.25218200683594
2016-06-16,57.592716217041016
2016-06-17,59.61505889892578
2016-06-20,61.90118408203125
2016-06-21,61.593441009521484
2016-06-22,62.29685974121094
2016-06-23,62.736507415771484
2016-06-27,56.845333099365234
2016-06-28,58.25218200683594
2016-06-29,58.86766815185547
2016-06-30,59.30731201171875
2016-07-01,61.417579650878906
2016-07-04,60.84604263305664
2016-07-05,59.1314582824707
2016-07-06,58.69181823730469
2016-07-07,60.0546989440918
2016-07-08,62.42875671386719
2016-07-11,63.65974044799805
2016-07-12,64.36317443847656
2016-07-13,64.055419921875
2016-07-14,64.36317443847656
2016-07-15,64.62694549560547
2016-07-18,65.41829681396484
2016-07-19,64.9786605834961
2016-07-20,66.56135559082031
2016-07-21,65.63812255859375
2016-07-22,66.64928436279297
2016-07-25,67.08891296386719
2016-07-26,68.14405822753906
2016-07-27,68.01216125488281
2016-07-28,68.01216125488281
2016-07-29,68.18802642822266
2016-08-01,67.83631896972656
2016-08-02,66.07775115966797
2016-08-03,65.98982238769531
2016-08-04,66.34154510498047
2016-08-05,67.22081756591797
2016-08-08,67.79235076904297
2016-08-09,68.80352020263672
2016-08-10,68.0561294555664
2016-08-11,68.75955200195312
2016-08-12,68.27596282958984
2016-08-15,68.58368682861328
2016-08-16,67.04496002197266
2016-08-17,66.47343444824219
2016-08-18,67.1768569946289
2016-08-19,66.42947387695312
2016-08-22,66.64928436279297
2016-08-23,67.26477813720703
2016-08-24,67.7483901977539
2016-08-25,67.79235076904297
2016-08-26,68.49576568603516
2016-08-29,67.7483901977539
2016-08-30,67.83631896972656
2016-08-31,66.73721313476562
2016-09-01,67.13288879394531
2016-09-02,68.3638687133789
2016-09-05,68.53973388671875
2016-09-06,67.83631896972656
2016-09-07,68.31990814208984
2016-09-08,68.53973388671875
2016-09-09,67.13288879394531
2016-09-12,66.47343444824219
2016-09-13,65.8579330444336
2016-09-14,65.72603607177734
2016-09-15,66.07775115966797
2016-09-16,65.68207550048828
2016-09-19,67.00099182128906
2016-09-20,67.08891296386719
2016-09-21,67.57251739501953
2016-09-22,69.1991958618164
2016-09-23,68.6276626586914
2016-09-26,67.13288879394531
2016-09-27,67.7483901977539
2016-09-28,68.58368682861328
2016-09-29,67.08891296386719
2016-09-30,66.82514953613281
2016-10-03,67.22081756591797
2016-10-04,67.48461151123047
2016-10-05,67.83631896972656
2016-10-06,68.53973388671875
2016-10-07,68.49576568603516
2016-10-10,69.72676849365234
2016-10-11,70.7818832397461
2016-10-12,70.0784683227539
2016-10-13,68.89144897460938
2016-10-14,69.59486389160156
2016-10-17,68.671630859375
2016-10-18,69.94658660888672
2016-10-19,70.03450775146484
2016-10-20,68.9354019165039
2016-10-21,69.02334594726562
2016-10-24,68.80352020263672
2016-10-25,73.50765228271484
2016-10-26,74.6946792602539
2016-10-27,75.96963500976562
2016-10-28,75.83773040771484
2016-10-31,74.91450500488281
2016-11-01,73.63955688476562
2016-11-02,73.5955810546875
2016-11-03,74.1231460571289
2016-11-04,72.84819793701172
2016-11-07,74.51883697509766
2016-11-08,74.51883697509766
2016-11-09,76.2334213256836
2016-11-10,77.72818756103516
2016-11-11,75.70584869384766
2016-11-14,75.39810180664062
2016-11-15,76.2334213256836
2016-11-16,75.0903549194336
2016-11-17,75.79378509521484
2016-11-18,76.5411605834961
2016-11-21,76.89287567138672
2016-11-22,77.64027404785156
2016-11-23,78.21178436279297
2016-11-24,78.07990264892578
2016-11-25,78.6954116821289
2016-11-28,77.59629821777344
2016-11-29,77.81612396240234
2016-11-30,78.38765716552734
2016-12-01,78.56351470947266
2016-12-02,78.4755859375
2016-12-05,78.56351470947266
2016-12-06,79.13504028320312
2016-12-07,80.58585357666016
2016-12-08,82.03665924072266
2016-12-09,81.55306243896484
2016-12-12,81.33322143554688
2016-12-13,83.13574981689453
2016-12-14,83.04781341552734
2016-12-15,84.05899810791016
2016-12-16,84.67449951171875
2016-12-19,84.93827056884766
2016-12-20,84.76242065429688
2016-12-21,84.0150375366211
2016-12-22,84.10295867919922
2016-12-23,85.33394622802734
2016-12-27,86.08133697509766
2016-12-28,85.59773254394531
2016-12-29,85.90548706054688
2016-12-30,86.12528991699219
2017-01-02,86.56492614746094
2017-01-03,86.03736877441406
2017-01-04,85.28998565673828
2017-01-05,85.28998565673828
2017-01-09,84.36673736572266
2017-01-10,85.3779067993164
2017-01-11,85.42186737060547
2017-01-12,83.97105407714844
2017-01-13,86.16925811767578
2017-01-16,85.55375671386719
2017-01-17,86.08133697509766
2017-01-18,86.5209732055664
2017-01-19,89.4225845336914
2017-01-20,89.7743148803711
2017-01-23,89.4225845336914
2017-01-24,90.74150848388672
2017-01-25,92.14836120605469
2017-01-26,92.06041717529297
2017-01-27,92.5879898071289
2017-01-30,90.6535873413086
2017-01-31,87.48816680908203
2017-02-01,87.70800018310547
2017-02-02,89.2467269897461
2017-02-03,82.91593170166016
2017-02-06,82.5642318725586
2017-02-07,81.06945037841797
2017-02-08,80.58585357666016
2017-02-09,81.90475463867188
2017-02-10,82.43232727050781
2017-02-13,83.22367858886719
2017-02-14,83.26763916015625
2017-02-15,85.50980377197266
2017-02-16,85.68565368652344
2017-02-17,85.28998565673828
2017-02-20,85.59773254394531
2017-02-21,85.55375671386719
2017-02-22,85.42186737060547
2017-02-23,85.33394622802734
2017-02-24,84.19087982177734
2017-02-27,85.24600219726562
2017-02-28,85.46583557128906
2017-03-01,87.13646697998047
2017-03-02,88.19161224365234
2017-03-03,87.57609558105469
2017-03-06,87.22439575195312
2017-03-07,87.44420623779297
2017-03-08,87.83988952636719
2017-03-09,87.40025329589844
2017-03-10,87.57609558105469
2017-03-13,88.45539093017578
2017-03-14,90.74150848388672
2017-03-15,92.23628234863281
2017-03-16,92.41212463378906
2017-03-17,92.85176849365234
2017-03-20,92.76383972167969
2017-03-21,91.00529479980469
2017-03-22,90.6535873413086
2017-03-23,92.50006103515625
2017-03-24,92.939697265625
2017-03-27,92.32421112060547
2017-03-28,91.88459014892578
2017-03-29,91.97250366210938
2017-03-30,92.939697265625
2017-03-31,93.29141998291016
2017-04-03,93.5551986694336
2017-04-04,94.08277130126953
2017-04-05,93.5551986694336
2017-04-06,94.52239990234375
2017-04-07,96.36888885498047
2017-04-10,96.0171890258789
2017-04-11,95.31375122070312
2017-04-12,94.8741226196289
2017-04-13,95.84132385253906
2017-04-18,94.9620361328125
2017-04-19,94.52239990234375
2017-04-20,96.36888885498047
2017-04-21,96.54473876953125
2017-04-24,98.7429428100586
2017-04-25,100.58941650390625
2017-04-26,100.76527404785156
2017-04-27,96.54473876953125
2017-04-28,93.3421859741211
2017-05-02,93.4303970336914
2017-05-03,92.37168884277344
2017-05-04,93.25394439697266
2017-05-05,94.48909759521484
2017-05-08,93.9597396850586
2017-05-09,95.01844024658203
2017-05-10,96.95941162109375
2017-05-11,97.13584899902344
2017-05-12,97.04762268066406
2017-05-15,97.8416519165039
2017-05-16,99.42970275878906
2017-05-17,97.66519927978516
2017-05-18,95.37134552001953
2017-05-19,96.60649108886719
2017-05-22,95.90069580078125
2017-05-23,96.95941162109375
2017-05-24,98.01809692382812
2017-05-26,98.1063232421875
2017-05-29,98.01809692382812
2017-05-30,98.459228515625
2017-05-31,97.22407531738281
2017-06-01,97.4887466430664
2017-06-02,97.57698059082031
2017-06-05,98.54745483398438
2017-06-06,98.54745483398438
2017-06-07,99.8708267211914
2017-06-08,99.78260040283203
2017-06-09,102.25289916992188
2017-06-12,100.66485595703125
2017-06-13,100.92952728271484
2017-06-14,100.22371673583984
2017-06-15,98.54745483398438
2017-06-16,101.72355651855469
2017-06-19,104.72320556640625
2017-06-20,103.84095001220703
2017-06-21,102.42935943603516
2017-06-22,101.1059799194336
2017-06-23,101.1059799194336
2017-06-26,101.37065124511719
2017-06-27,98.98857879638672
2017-06-28,99.34146881103516
2017-06-29,96.16537475585938
2017-06-30,95.98892211914062
2017-07-03,97.66519927978516
2017-07-04,98.72390747070312
2017-07-05,98.72390747070312
2017-07-06,97.4887466430664
2017-07-07,96.4300537109375
2017-07-10,96.60649108886719
2017-07-11,97.13584899902344
2017-07-12,100.84131622314453
2017-07-13,100.4884033203125
2017-07-14,100.135498046875
2017-07-17,101.37065124511719
2017-07-18,100.04727935791016
2017-07-19,99.69437408447266
2017-07-20,100.22371673583984
2017-07-21,99.69437408447266
2017-07-24,98.63568115234375
2017-07-25,95.72425079345703
2017-07-26,97.4005355834961
2017-07-27,99.5179443359375
2017-07-28,96.95941162109375
2017-07-31,95.19490814208984
2017-08-01,95.90069580078125
2017-08-02,94.93022155761719
2017-08-03,95.37134552001953
2017-08-04,95.98892211914062
2017-08-07,96.51828002929688
2017-08-08,97.04762268066406
2017-08-09,96.69473266601562
2017-08-10,94.7537841796875
2017-08-11,96.34182739257812
2017-08-14,95.72425079345703
2017-08-15,95.28311157226562
2017-08-16,96.4300537109375
2017-08-17,97.4887466430664
2017-08-18,96.78294372558594
2017-08-21,95.63601684570312
2017-08-22,96.60649108886719
2017-08-23,97.04762268066406
2017-08-24,96.78294372558594
2017-08-25,97.57698059082031
2017-08-28,92.6363754272461
2017-08-29,90.96009063720703
2017-08-30,92.54814147949219
2017-08-31,91.93055725097656
2017-09-01,93.07748413085938
2017-09-04,92.10701751708984
2017-09-05,90.78363800048828
2017-09-06,91.13655090332031
2017-09-07,92.2834701538086
2017-09-08,92.54814147949219
2017-09-11,94.57731628417969
2017-09-12,96.34182739257812
2017-09-13,97.04762268066406
2017-09-14,96.25360107421875
2017-09-15,96.25360107421875
2017-09-18,97.22407531738281
2017-09-19,97.4887466430664
2017-09-20,97.22407531738281
2017-09-21,98.90035247802734
2017-09-22,98.90035247802734
2017-09-25,98.63568115234375
2017-09-26,99.25326538085938
2017-09-27,100.4884033203125
2017-09-28,101.45889282226562
2017-09-29,101.72355651855469
2017-10-02,101.98822784423828
2017-10-03,102.87047576904297
2017-10-04,103.66451263427734
2017-10-05,104.01741790771484
2017-10-06,104.19385528564453
2017-10-09,104.81143951416016
2017-10-10,105.07610321044922
2017-10-11,104.28207397460938
2017-10-12,105.87013244628906
2017-10-13,105.07610321044922
2017-10-16,104.37033081054688
2017-10-17,104.01741790771484
2017-10-18,106.04657745361328
2017-10-19,106.3112564086914
2017-10-20,106.57595825195312
2017-10-23,109.31092071533203
2017-10-24,110.81073760986328
2017-10-25,111.7812271118164
2017-10-26,113.54570770263672
2017-10-27,116.19246673583984
2017-10-30,115.22200012207031
2017-10-31,115.8395767211914
2017-11-01,117.69227600097656
2017-11-02,117.78052520751953
2017-11-03,118.13341522216797
2017-11-06,118.13341522216797
2017-11-07,116.01602935791016
2017-11-08,116.01602935791016
2017-11-09,113.63394927978516
2017-11-10,114.6926498413086
2017-11-13,113.72216033935547
2017-11-14,115.31022644042969
2017-11-15,114.60441589355469
2017-11-16,114.7808837890625
2017-11-17,115.31022644042969
2017-11-20,118.13341522216797
2017-11-21,117.5158462524414
2017-11-22,116.10424041748047
2017-11-23,116.10424041748047
2017-11-24,116.10424041748047
2017-11-27,114.51620483398438
2017-11-28,114.33975219726562
2017-11-29,114.51620483398438
2017-11-30,113.01637268066406
2017-12-01,110.72251892089844
2017-12-04,111.86944580078125
2017-12-05,112.22233581542969
2017-12-06,111.95767974853516
2017-12-07,111.34009552001953
2017-12-08,113.63394927978516
2017-12-11,114.42798614501953
2017-12-12,113.28105163574219
2017-12-13,115.66313934326172
2017-12-14,116.10424041748047
2017-12-15,116.63361358642578
2017-12-18,117.69227600097656
2017-12-19,117.42764282226562
2017-12-20,117.1629638671875
2017-12-21,118.48634338378906
2017-12-22,116.89828491210938
2017-12-27,116.28071594238281
2017-12-28,115.75133514404297
2017-12-29,114.25152587890625
2018-01-02,115.57489013671875
2018-01-03,116.01602935791016
2018-01-04,117.5158462524414
2018-01-05,117.25116729736328
2018-01-08,117.60408020019531
2018-01-09,119.72146606445312
2018-01-10,118.83922576904297
2018-01-11,117.95695495605469
2018-01-12,120.69195556640625
2018-01-15,123.07402038574219
2018-01-16,123.07402038574219
2018-01-17,122.01533508300781
2018-01-18,122.89759063720703
2018-01-19,126.07366180419922
2018-01-22,127.04417419433594
2018-01-23,124.83853149414062
2018-01-24,122.10355377197266
2018-01-25,119.98613739013672
2018-01-26,120.6037368774414
2018-01-29,120.86841583251953
2018-01-30,119.36856842041016
2018-01-31,119.192138671875
2018-02-01,121.30953216552734
2018-02-02,120.33905029296875
2018-02-05,119.01567840576172
2018-02-06,116.63361358642578
2018-02-07,119.36856842041016
2018-02-08,116.45716094970703
2018-02-09,112.57524108886719
2018-02-12,116.10424041748047
2018-02-13,118.04520416259766
2018-02-14,120.51549530029297
2018-02-15,121.04485321044922
2018-02-16,124.13272094726562
2018-02-19,123.8680419921875
2018-02-20,126.25015258789062
2018-02-21,127.3970718383789
2018-02-22,127.308837890625
2018-02-23,126.07366180419922
2018-02-26,128.36753845214844
2018-02-27,128.8968963623047
2018-02-28,129.69090270996094
2018-03-01,128.0146484375
2018-03-02,125.89724731445312
2018-03-05,126.69126892089844
2018-03-06,130.57318115234375
2018-03-07,133.04347229003906
2018-03-08,133.57281494140625
2018-03-09,133.30816650390625
2018-03-12,134.63150024414062
2018-03-13,131.01429748535156
2018-03-14,132.95526123046875
2018-03-15,134.54330444335938
2018-03-16,136.92538452148438
2018-03-19,136.0431365966797
2018-03-20,137.10182189941406
2018-03-21,138.77810668945312
2018-03-22,136.0431365966797
2018-03-23,134.455078125
2018-03-26,134.98443603515625
2018-03-27,136.837158203125
2018-03-28,135.86666870117188
2018-03-29,134.81399536132812
2018-04-03,134.1947784423828
2018-04-04,133.3101348876953
2018-04-05,136.76014709472656
2018-04-06,136.84860229492188
2018-04-09,136.22933959960938
2018-04-10,138.97164916992188
2018-04-11,137.73321533203125
2018-04-12,141.00625610351562
2018-04-13,146.8446502685547
2018-04-16,146.7561798095703
2018-04-17,149.32154846191406
2018-04-18,152.4176483154297
2018-04-19,151.97537231445312
2018-04-20,153.3022918701172
2018-04-23,153.65611267089844
2018-04-24,155.69070434570312
2018-04-25,151.62149047851562
2018-04-26,152.4176483154297
2018-04-27,152.59457397460938
2018-04-30,152.50611877441406
2018-05-02,156.75222778320312
2018-05-03,153.65611267089844
2018-05-04,152.59457397460938
2018-05-07,155.33688354492188
2018-05-08,156.1330108642578
2018-05-09,153.83303833007812
2018-05-11,156.48683166503906
2018-05-14,156.22145080566406
2018-05-15,158.87530517578125
2018-05-16,159.5829620361328
2018-05-17,158.87530517578125
2018-05-18,158.6983642578125
2018-05-21,159.14065551757812
2018-05-22,159.2291259765625
2018-05-23,155.9561004638672
2018-05-24,155.9561004638672
2018-05-25,154.5406951904297
2018-05-28,157.28302001953125
2018-05-29,156.84068298339844
2018-05-30,156.5753173828125
2018-05-31,158.87530517578125
2018-06-01,161.7944793701172
2018-06-04,161.52911376953125
2018-06-05,161.6175537109375
2018-06-06,161.6175537109375
2018-06-07,162.41372680664062
2018-06-08,163.8291015625
2018-06-11,163.6521759033203
2018-06-12,158.0791473388672
2018-06-13,159.49452209472656
2018-06-14,158.9637451171875
2018-06-15,159.14065551757812
2018-06-18,157.6368408203125
2018-06-19,157.28302001953125
2018-06-20,157.01760864257812
2018-06-21,154.09841918945312
2018-06-22,154.09841918945312
2018-06-25,152.68304443359375
2018-06-26,155.15994262695312
2018-06-27,155.9561004638672
2018-06-28,153.39073181152344
2018-06-29,154.62918090820312
2018-07-02,153.3022918701172
2018-07-03,152.59457397460938
2018-07-04,149.41000366210938
2018-07-05,150.11767578125
2018-07-06,150.47152709960938
2018-07-09,153.7445526123047
2018-07-10,155.07150268554688
2018-07-11,152.771484375
2018-07-12,153.9215087890625
2018-07-13,152.50611877441406
2018-07-16,152.50611877441406
2018-07-17,153.39073181152344
2018-07-18,150.82537841796875
2018-07-19,149.49847412109375
2018-07-20,130.4794158935547
2018-07-23,125.8794937133789
2018-07-24,131.71786499023438
2018-07-25,131.71786499023438
2018-07-26,131.98324584960938
2018-07-27,132.69093322753906
2018-07-30,129.59481811523438
2018-07-31,128.8871307373047
2018-08-01,129.9486846923828
2018-08-02,128.2678985595703
2018-08-03,131.89480590820312
2018-08-06,132.16018676757812
2018-08-07,134.5486297607422
2018-08-08,136.4947509765625
2018-08-09,136.22933959960938
2018-08-10,133.04478454589844
2018-08-13,132.51400756835938
2018-08-14,130.03712463378906
2018-08-15,128.8871307373047
2018-08-16,131.36402893066406
2018-08-17,131.54095458984375
2018-08-20,134.46014404296875
2018-08-21,136.22933959960938
2018-08-22,138.3524169921875
2018-08-23,142.5100860595703
2018-08-24,142.7754669189453
2018-08-27,143.5716094970703
2018-08-28,151.35614013671875
2018-08-29,151.62149047851562
2018-08-30,150.91383361816406
2018-08-31,150.82537841796875
2018-09-03,149.58692932128906
2018-09-04,146.04849243164062
2018-09-05,144.27928161621094
2018-09-06,143.39468383789062
2018-09-07,143.0408172607422
2018-09-10,142.15625
2018-09-11,141.9792938232422
2018-09-12,143.21774291992188
2018-09-13,142.59854125976562
2018-09-14,145.16390991210938
2018-09-17,143.8369903564453
2018-09-18,142.86390686035156
2018-09-19,145.07546997070312
2018-09-20,144.19082641601562
2018-09-21,148.790771484375
2018-09-24,149.67538452148438
2018-09-25,151.7984161376953
2018-09-26,149.67538452148438
2018-09-27,151.7984161376953
2018-09-28,150.383056640625
2018-10-01,151.00228881835938
2018-10-02,151.0907440185547
2018-10-03,151.26766967773438
2018-10-04,147.99464416503906
2018-10-05,144.8985137939453
2018-10-08,144.9869842529297
2018-10-09,143.48313903808594
2018-10-10,134.9024658203125
2018-10-11,131.62942504882812
2018-10-12,131.27557373046875
2018-10-15,130.21405029296875
2018-10-16,131.4525146484375
2018-10-17,128.179443359375
2018-10-18,126.14486694335938
2018-10-19,127.47176361083984
2018-10-22,124.55257415771484
2018-10-23,118.80262756347656
2018-10-24,117.82955169677734
2018-10-25,121.19107055664062
2018-10-26,122.3410415649414
2018-10-29,119.68722534179688
2018-10-30,117.2988052368164
2018-10-31,121.8102798461914
2018-11-01,119.24491882324219
2018-11-02,124.28717041015625
2018-11-05,120.30644226074219
2018-11-06,120.30644226074219
2018-11-07,120.04106903076172
2018-11-08,120.04106903076172
2018-11-09,117.12185668945312
2018-11-12,113.40652465820312
2018-11-13,111.37193298339844
2018-11-14,112.25653839111328
2018-11-15,112.25653839111328
2018-11-16,112.52191162109375
2018-11-19,111.10655212402344
2018-11-20,110.13348388671875
2018-11-21,112.78730773925781
2018-11-22,110.84117126464844
2018-11-23,108.54118347167969
2018-11-26,108.27581787109375
2018-11-27,102.4374008178711
2018-11-28,101.46434783935547
2018-11-29,101.81818389892578
2018-11-30,103.14509582519531
2018-12-03,106.59505462646484
2018-12-04,101.198974609375
2018-12-05,100.1374282836914
2018-12-06,97.04131317138672
2018-12-07,95.97977447509766
2018-12-10,94.91824340820312
2018-12-11,97.12977600097656
2018-12-12,101.1104965209961
2018-12-13,96.24516296386719
2018-12-14,95.97977447509766
2018-12-17,94.47595977783203
2018-12-18,94.38748931884766
2018-12-19,97.12977600097656
2018-12-20,91.9990463256836
2018-12-21,93.50288391113281
2018-12-27,91.9990463256836
2018-12-28,91.46829223632812
2019-01-02,92.17597198486328
2019-01-03,90.40675354003906
2019-01-04,94.91824340820312
2019-01-07,94.65287780761719
2019-01-08,96.15669250488281
2019-01-09,98.89897918701172
2019-01-10,99.7835922241211
2019-01-11,100.84510803222656
2019-01-14,99.7835922241211
2019-01-15,101.02201843261719
2019-01-16,106.15275573730469
2019-01-17,106.59505462646484
2019-01-18,106.506591796875
2019-01-21,107.74504089355469
2019-01-22,108.01042938232422
2019-01-23,107.56812286376953
2019-01-24,107.56812286376953
2019-01-25,109.33733367919922
2019-01-28,107.56812286376953
2019-01-29,108.71810913085938
2019-01-30,108.98348999023438
2019-01-31,107.39120483398438
2019-02-01,105.62200164794922
2019-02-04,111.2834701538086
2019-02-05,112.78730773925781
2019-02-06,114.55652618408203
2019-02-07,111.99114990234375
2019-02-08,108.01042938232422
2019-02-11,109.95655822753906
2019-02-12,111.99114990234375
2019-02-13,112.07962036132812
2019-02-14,111.81424713134766
2019-02-15,112.3449935913086
2019-02-18,112.78730773925781
2019-02-19,111.72577667236328
2019-02-20,111.6373062133789
2019-02-21,108.80656433105469
2019-02-22,110.92962646484375
2019-02-25,113.84883117675781
2019-02-26,116.06034851074219
2019-02-27,113.84883117675781
2019-02-28,109.86811065673828
2019-03-01,113.93730926513672
2019-03-04,115.6180419921875
2019-03-05,113.67190551757812
2019-03-06,113.14114379882812
2019-03-07,110.92962646484375
2019-03-08,109.86811065673828
2019-03-11,111.2834701538086
2019-03-12,110.31039428710938
2019-03-13,109.07196044921875
2019-03-14,111.0180892944336
2019-03-15,107.37670135498047
2019-03-18,109.33060455322266
2019-03-19,111.19571685791016
2019-03-20,107.19906616210938
2019-03-21,105.77804565429688
2019-03-22,100.44916534423828
2019-03-25,98.317626953125
2019-03-26,97.42948150634766
2019-03-27,98.1399917602539
2019-03-28,98.22879791259766
2019-03-29,101.24848937988281
2019-04-01,105.8668441772461
2019-04-02,106.66618347167969
2019-04-03,111.19571685791016
2019-04-04,111.37335205078125
2019-04-05,112.43911743164062
2019-04-08,111.28453826904297
2019-04-09,108.44246673583984
2019-04-10,110.8404541015625
2019-04-11,109.06417846679688
2019-04-12,111.28453826904297
2019-04-15,110.30758666992188
2019-04-16,107.28787994384766
2019-04-17,105.60041809082031
2019-04-18,106.5773696899414
2019-04-23,107.99840545654297
2019-04-24,107.02143859863281
2019-04-25,112.08385467529297
2019-04-26,108.97534942626953
2019-04-29,109.2417984008789
2019-04-30,106.13330078125
2019-05-02,107.55432891845703
