Date,LTIM.NS
2017-06-07,711.2108154296875
2017-06-08,703.31982421875
2017-06-09,709.6150512695312
2017-06-12,699.595947265625
2017-06-13,706.1571044921875
2017-06-14,701.8123779296875
2017-06-15,714.0479736328125
2017-06-16,712.8068237304688
2017-06-19,732.7560424804688
2017-06-20,729.5641479492188
2017-06-21,734.26318359375
2017-06-22,725.2195434570312
2017-06-23,715.3778686523438
2017-06-27,694.9853515625
2017-06-28,700.3495483398438
2017-06-29,697.069091796875
2017-06-30,699.3299560546875
2017-07-03,700.3052368164062
2017-07-04,696.1825561523438
2017-07-05,707.7529907226562
2017-07-06,699.3299560546875
2017-07-07,705.6250610351562
2017-07-10,698.2660522460938
2017-07-11,696.3153686523438
2017-07-12,697.911376953125
2017-07-13,696.9804077148438
2017-07-14,691.6604614257812
2017-07-17,685.808837890625
2017-07-18,696.9360961914062
2017-07-19,700.4826049804688
2017-07-20,695.3401489257812
2017-07-21,681.1984252929688
2017-07-24,677.8292236328125
2017-07-25,682.8386840820312
2017-07-26,683.0603637695312
2017-07-27,680.3561401367188
2017-07-28,675.7899780273438
2017-07-31,677.65185546875
2017-08-01,687.094482421875
2017-08-02,684.612060546875
2017-08-03,690.19775390625
2017-08-04,687.1387939453125
2017-08-07,691.0843505859375
2017-08-08,688.9564819335938
2017-08-09,676.8539428710938
2017-08-10,661.7367553710938
2017-08-11,653.8900756835938
2017-08-14,663.0993041992188
2017-08-16,666.4236450195312
2017-08-17,696.9708251953125
2017-08-18,694.8143310546875
2017-08-21,675.3631591796875
2017-08-22,667.8609619140625
2017-08-23,665.704833984375
2017-08-24,661.347412109375
2017-08-28,674.3746948242188
2017-08-29,671.679443359375
2017-08-30,671.2301635742188
2017-08-31,677.5643920898438
2017-09-01,681.652099609375
2017-09-04,683.2244873046875
2017-09-05,684.7968139648438
2017-09-06,693.9609375
2017-09-07,694.275390625
2017-09-08,697.28515625
2017-09-11,691.1756591796875
2017-09-12,686.818359375
2017-09-13,688.6600341796875
2017-09-14,689.0194702148438
2017-09-15,679.85546875
2017-09-18,679.1365356445312
2017-09-19,691.041015625
2017-09-20,691.939453125
2017-09-21,702.2265625
2017-09-22,699.9805297851562
2017-09-25,697.8692016601562
2017-09-26,699.8008422851562
2017-09-27,695.3984375
2017-09-28,694.1854248046875
2017-09-29,717.8147583007812
2017-10-03,729.853759765625
2017-10-04,730.4378662109375
2017-10-05,724.7327880859375
2017-10-06,718.353759765625
2017-10-09,718.039306640625
2017-10-10,722.4417724609375
2017-10-11,722.801025390625
2017-10-12,728.1019287109375
2017-10-13,731.0667114257812
2017-10-16,726.75439453125
2017-10-17,724.867431640625
2017-10-18,725.3616333007812
2017-10-19,728.4613037109375
2017-10-23,721.8128662109375
2017-10-24,723.8792114257812
2017-10-25,725.9457397460938
2017-10-26,737.93994140625
2017-10-27,726.5296630859375
2017-10-30,736.3228149414062
2017-10-31,745.9360961914062
2017-11-01,737.13134765625
2017-11-02,728.2366943359375
2017-11-03,733.67236328125
2017-11-06,732.5493774414062
2017-11-07,736.9965209960938
2017-11-08,787.6690673828125
2017-11-09,841.2613525390625
2017-11-10,848.5388793945312
2017-11-13,881.7935180664062
2017-11-14,857.8720092773438
2017-11-15,870.9201049804688
2017-11-16,872.00732421875
2017-11-17,875.04296875
2017-11-20,876.5834350585938
2017-11-21,891.3984985351562
2017-11-22,899.4630126953125
2017-11-23,908.343017578125
2017-11-24,898.1038818359375
2017-11-27,904.1748046875
2017-11-28,905.307373046875
2017-11-29,920.485107421875
2017-11-30,918.2196655273438
2017-12-01,922.0706787109375
2017-12-04,911.6956176757812
2017-12-05,889.9033203125
2017-12-06,881.7030029296875
2017-12-07,874.8617553710938
2017-12-08,892.1686401367188
2017-12-11,889.8580322265625
2017-12-12,907.11962890625
2017-12-13,957.726806640625
2017-12-14,945.6298217773438
2017-12-15,941.9600830078125
2017-12-18,933.8051147460938
2017-12-19,935.11865234375
2017-12-20,921.4365234375
2017-12-21,945.8113403320312
2017-12-22,974.08203125
2017-12-26,960.9885864257812
2017-12-27,979.2019653320312
2017-12-28,993.2918090820312
2017-12-29,1013.8156127929688
2018-01-01,1037.8731689453125
2018-01-02,1041.1353759765625
2018-01-03,1019.2071533203125
2018-01-04,1024.4173583984375
2018-01-05,1004.4374389648438
2018-01-08,1013.0907592773438
2018-01-09,1004.9354858398438
2018-01-10,1008.4243774414062
2018-01-11,1013.1360473632812
2018-01-12,1019.0712280273438
2018-01-15,1016.8963623046875
2018-01-16,992.2498168945312
2018-01-17,1011.1423950195312
2018-01-18,988.6704711914062
2018-01-19,1013.4078979492188
2018-01-22,1019.4788818359375
2018-01-23,1056.90185546875
2018-01-24,1087.5289306640625
2018-01-25,1112.5831298828125
2018-01-29,1159.83740234375
2018-01-30,1206.276123046875
2018-01-31,1153.2681884765625
2018-02-01,1178.4581298828125
2018-02-02,1131.79296875
2018-02-05,1142.2135009765625
2018-02-06,1066.416259765625
2018-02-07,1173.65576171875
2018-02-08,1256.656494140625
2018-02-09,1258.0609130859375
2018-02-12,1300.7393798828125
2018-02-14,1361.6761474609375
2018-02-15,1350.7574462890625
2018-02-16,1334.2208251953125
2018-02-19,1270.927978515625
2018-02-20,1297.83984375
2018-02-21,1351.3916015625
2018-02-22,1302.3251953125
2018-02-23,1314.5125732421875
2018-02-26,1301.419189453125
2018-02-27,1287.6007080078125
2018-02-28,1304.90771484375
2018-03-01,1274.2354736328125
2018-03-05,1264.3587646484375
2018-03-06,1247.6407470703125
2018-03-07,1247.2781982421875
2018-03-08,1270.6109619140625
2018-03-09,1226.5733642578125
2018-03-12,1251.9449462890625
2018-03-13,1274.8695068359375
2018-03-14,1232.19140625
2018-03-15,1207.001220703125
2018-03-16,1198.30224609375
2018-03-19,1169.079833984375
2018-03-20,1209.946044921875
2018-03-21,1227.7059326171875
2018-03-22,1219.59619140625
2018-03-23,1222.58642578125
2018-03-26,1213.8875732421875
2018-03-27,1213.751708984375
2018-03-28,1214.839111328125
2018-04-02,1282.1185302734375
2018-04-03,1284.2027587890625
2018-04-04,1281.937255859375
2018-04-05,1263.13525390625
2018-04-06,1267.847412109375
2018-04-09,1269.3875732421875
2018-04-10,1269.3424072265625
2018-04-11,1265.53662109375
2018-04-12,1263.8602294921875
2018-04-13,1266.5333251953125
2018-04-16,1262.002685546875
2018-04-17,1256.56591796875
2018-04-18,1255.66015625
2018-04-19,1261.458984375
2018-04-20,1267.666015625
2018-04-23,1389.31298828125
2018-04-24,1395.474609375
2018-04-25,1562.7899169921875
2018-04-26,1504.2545166015625
2018-04-27,1443.36328125
2018-04-30,1421.6614990234375
2018-05-02,1383.2872314453125
2018-05-03,1351.1197509765625
2018-05-04,1349.3980712890625
2018-05-07,1366.0257568359375
2018-05-08,1365.93505859375
2018-05-09,1400.5035400390625
2018-05-10,1433.5770263671875
2018-05-11,1465.9710693359375
2018-05-14,1482.0091552734375
2018-05-15,1459.2203369140625
2018-05-16,1441.0072021484375
2018-05-17,1418.943115234375
2018-05-18,1391.17041015625
2018-05-21,1384.6463623046875
2018-05-22,1366.9317626953125
2018-05-23,1444.7674560546875
2018-05-24,1527.40625
2018-05-25,1538.09814453125
2018-05-28,1504.57177734375
2018-05-29,1520.610107421875
2018-05-30,1524.5517578125
2018-05-31,1577.2880859375
2018-06-01,1524.4613037109375
2018-06-04,1497.9117431640625
2018-06-05,1459.1297607421875
2018-06-06,1476.1649169921875
2018-06-07,1527.5421142578125
2018-06-08,1507.92431640625
2018-06-11,1514.13134765625
2018-06-12,1515.3092041015625
2018-06-13,1498.591552734375
2018-06-14,1514.9017333984375
2018-06-15,1545.5286865234375
2018-06-18,1526.8172607421875
2018-06-19,1532.25390625
2018-06-20,1514.1768798828125
2018-06-21,1528.0855712890625
2018-06-22,1516.2154541015625
2018-06-25,1506.1123046875
2018-06-26,1480.4237060546875
2018-06-27,1502.48779296875
2018-06-28,1487.5819091796875
2018-06-29,1514.4940185546875
2018-07-02,1494.830810546875
2018-07-03,1495.0574951171875
2018-07-04,1492.0672607421875
2018-07-05,1493.4716796875
2018-07-06,1511.3675537109375
2018-07-09,1526.228515625
2018-07-10,1558.3955078125
2018-07-11,1622.82080078125
2018-07-12,1675.919677734375
2018-07-13,1672.476318359375
2018-07-16,1662.282470703125
2018-07-17,1676.735107421875
2018-07-18,1684.6639404296875
2018-07-19,1560.1171875
2018-07-20,1586.575927734375
2018-07-23,1559.6187744140625
2018-07-24,1633.4676513671875
2018-07-25,1635.098876953125
2018-07-26,1640.037109375
2018-07-27,1664.1854248046875
2018-07-30,1652.3153076171875
2018-07-31,1697.0777587890625
2018-08-01,1640.3089599609375
2018-08-02,1585.579345703125
2018-08-03,1525.95654296875
2018-08-06,1570.08447265625
2018-08-07,1532.9786376953125
2018-08-08,1551.1466064453125
2018-08-09,1540.4993896484375
2018-08-10,1549.0626220703125
2018-08-13,1562.518310546875
2018-08-14,1629.9635009765625
2018-08-16,1646.2198486328125
2018-08-17,1687.40869140625
2018-08-20,1717.6376953125
2018-08-21,1734.761474609375
2018-08-23,1732.478515625
2018-08-24,1680.8330078125
2018-08-27,1698.1392822265625
2018-08-28,1692.796875
2018-08-29,1636.9044189453125
2018-08-30,1643.5716552734375
2018-08-31,1641.8363037109375
2018-09-03,1619.3697509765625
2018-09-04,1694.8973388671875
2018-09-05,1708.3226318359375
2018-09-06,1717.6376953125
2018-09-07,1794.67236328125
2018-09-10,1752.2965087890625
2018-09-11,1725.309326171875
2018-09-12,1716.4964599609375
2018-09-14,1716.7701416015625
2018-09-17,1703.6644287109375
2018-09-18,1686.7694091796875
2018-09-19,1677.5908203125
2018-09-21,1695.9931640625
2018-09-24,1733.52880859375
2018-09-25,1718.32275390625
2018-09-26,1709.96630859375
2018-09-27,1709.464111328125
2018-09-28,1750.7440185546875
2018-10-01,1765.63037109375
2018-10-03,1744.122802734375
2018-10-04,1703.756103515625
2018-10-05,1652.4300537109375
2018-10-08,1621.6072998046875
2018-10-09,1581.7430419921875
2018-10-10,1639.1876220703125
2018-10-11,1566.30859375
2018-10-12,1611.287109375
2018-10-15,1646.2198486328125
2018-10-16,1659.3253173828125
2018-10-17,1673.5264892578125
2018-10-19,1591.65185546875
2018-10-22,1562.564208984375
2018-10-23,1549.8238525390625
2018-10-24,1514.6171875
2018-10-25,1496.854248046875
2018-10-26,1512.7906494140625
2018-10-29,1548.225830078125
2018-10-30,1543.3397216796875
2018-10-31,1625.272705078125
2018-11-01,1624.4447021484375
2018-11-02,1566.755615234375
2018-11-05,1549.8721923828125
2018-11-06,1553.3223876953125
2018-11-07,1586.95166015625
2018-11-09,1582.0750732421875
2018-11-12,1573.1962890625
2018-11-13,1567.123779296875
2018-11-14,1534.1849365234375
2018-11-15,1503.5921630859375
2018-11-16,1506.5364990234375
2018-11-19,1509.15869140625
2018-11-20,1459.1065673828125
2018-11-21,1400.86572265625
2018-11-22,1418.945068359375
2018-11-26,1446.5474853515625
2018-11-27,1461.08447265625
2018-11-28,1501.568115234375
2018-11-29,1463.246826171875
2018-11-30,1444.2930908203125
2018-12-03,1447.5596923828125
2018-12-04,1449.58349609375
2018-12-05,1422.4415283203125
2018-12-06,1389.640380859375
2018-12-07,1375.79345703125
2018-12-10,1358.26611328125
2018-12-11,1404.5457763671875
2018-12-12,1493.839599609375
2018-12-13,1608.7572021484375
2018-12-14,1665.2501220703125
2018-12-17,1601.3046875
2018-12-18,1562.2471923828125
2018-12-19,1555.57666015625
2018-12-20,1573.5643310546875
2018-12-21,1541.6375732421875
2018-12-24,1559.532958984375
2018-12-26,1543.7078857421875
2018-12-27,1544.719970703125
2018-12-28,1592.65576171875
2018-12-31,1592.8397216796875
2019-01-01,1576.5084228515625
2019-01-02,1595.002197265625
2019-01-03,1599.234375
2019-01-04,1557.8768310546875
2019-01-07,1573.0582275390625
2019-01-08,1553.276611328125
2019-01-09,1615.3358154296875
2019-01-10,1646.848388671875
2019-01-11,1592.8397216796875
2019-01-14,1590.9996337890625
2019-01-15,1593.34619140625
2019-01-16,1627.5726318359375
2019-01-17,1638.4757080078125
2019-01-18,1662.8116455078125
2019-01-21,1637.5557861328125
2019-01-22,1635.715576171875
2019-01-23,1616.531982421875
2019-01-24,1607.3773193359375
2019-01-25,1576.5084228515625
2019-01-28,1566.6177978515625
2019-01-29,1574.0706787109375
2019-01-30,1593.437744140625
2019-01-31,1620.1199951171875
2019-02-01,1627.3887939453125
2019-02-04,1614.4619140625
2019-02-05,1669.758544921875
2019-02-06,1701.2711181640625
2019-02-07,1721.60498046875
2019-02-08,1693.5426025390625
2019-02-11,1651.6331787109375
2019-02-12,1645.146484375
2019-02-14,1627.7568359375
2019-02-15,1638.705810546875
2019-02-18,1608.297119140625
2019-02-19,1599.2803955078125
2019-02-20,1596.796142578125
2019-02-21,1587.6414794921875
2019-02-22,1578.07275390625
2019-02-25,1568.1357421875
2019-02-26,1563.5814208984375
2019-02-27,1587.91748046875
2019-02-28,1582.12109375
2019-03-01,1574.3004150390625
2019-03-05,1538.2794189453125
2019-03-06,1518.0377197265625
2019-03-07,1509.2967529296875
2019-03-08,1516.6575927734375
2019-03-11,1515.8292236328125
2019-03-12,1500.0958251953125
2019-03-13,1502.0740966796875
2019-03-14,1523.6041259765625
2019-03-15,1489.2850341796875
2019-03-18,1442.6832275390625
2019-03-19,1504.83447265625
2019-03-20,1528.204345703125
2019-03-22,1528.8026123046875
2019-03-25,1532.482666015625
2019-03-26,1534.59912109375
2019-03-27,1537.451171875
2019-03-28,1539.47509765625
2019-04-01,1578.256591796875
2019-04-02,1578.302734375
2019-04-03,1567.123779296875
2019-04-04,1537.864990234375
2019-04-05,1520.3837890625
2019-04-08,1512.885009765625
2019-04-09,1527.2841796875
2019-04-10,1516.3355712890625
2019-04-11,1526.0419921875
2019-04-12,1514.44921875
2019-04-15,1493.01123046875
2019-04-16,1500.9241943359375
2019-04-18,1518.3134765625
2019-04-22,1534.27685546875
2019-04-23,1551.16015625
2019-04-24,1562.6612548828125
2019-04-25,1574.0242919921875
2019-04-26,1573.1962890625
2019-04-30,1579.63671875
2019-05-02,1583.6851806640625
2019-05-03,1545.6861572265625
2019-05-06,1564.9156494140625
2019-05-07,1578.3485107421875
2019-05-08,1560.5450439453125
2019-05-09,1549.59619140625
2019-05-10,1561.7872314453125
2019-05-13,1573.6104736328125
2019-05-14,1580.142822265625
2019-05-15,1617.5899658203125
2019-05-16,1659.13134765625
2019-05-17,1645.2843017578125
2019-05-20,1618.97021484375
2019-05-21,1636.1756591796875
2019-05-22,1638.84375
2019-05-23,1619.2921142578125
2019-05-24,1615.0596923828125
2019-05-27,1591.1378173828125
2019-05-28,1640.7301025390625
2019-05-29,1680.0174560546875
2019-05-30,1678.9132080078125
2019-05-31,1642.385986328125
2019-06-03,1645.330322265625
2019-06-04,1633.3232421875
2019-06-06,1638.56787109375
2019-06-07,1660.87939453125
2019-06-10,1653.749267578125
2019-06-11,1657.935302734375
2019-06-12,1646.434326171875
2019-06-13,1618.7862548828125
2019-06-14,1630.609130859375
2019-06-17,1626.008544921875
2019-06-18,1606.7330322265625
2019-06-19,1595.508056640625
2019-06-20,1595.5999755859375
2019-06-21,1564.8236083984375
2019-06-24,1575.4044189453125
2019-06-25,1584.9732666015625
2019-06-26,1648.82666015625
2019-06-27,1672.9327392578125
2019-06-28,1683.2373046875
2019-07-01,1694.094482421875
2019-07-02,1623.662353515625
2019-07-03,1596.52001953125
2019-07-04,1523.4659423828125
2019-07-05,1532.57470703125
2019-07-08,1501.568115234375
2019-07-09,1472.7237548828125
2019-07-10,1463.798828125
2019-07-11,1462.0799560546875
2019-07-12,1487.305908203125
2019-07-15,1478.1075439453125
2019-07-16,1531.672119140625
2019-07-17,1503.8909912109375
2019-07-18,1464.5421142578125
2019-07-19,1408.5621337890625
2019-07-22,1373.905517578125
2019-07-23,1366.704833984375
2019-07-24,1428.259521484375
2019-07-25,1418.7359619140625
2019-07-26,1391.3731689453125
2019-07-29,1416.552490234375
2019-07-30,1404.055908203125
2019-07-31,1406.3319091796875
2019-08-01,1400.33935546875
2019-08-02,1407.586669921875
2019-08-05,1430.443115234375
2019-08-06,1467.2830810546875
2019-08-07,1486.9342041015625
2019-08-08,1508.2578125
2019-08-09,1519.6395263671875
2019-08-13,1471.417724609375
2019-08-14,1511.0916748046875
2019-08-16,1468.816162109375
2019-08-19,1480.6165771484375
2019-08-20,1500.3603515625
2019-08-21,1485.6331787109375
2019-08-22,1484.6580810546875
2019-08-23,1486.887939453125
2019-08-26,1496.6435546875
2019-08-27,1527.07275390625
2019-08-28,1523.6348876953125
2019-08-29,1515.8765869140625
2019-08-30,1511.1845703125
2019-09-03,1495.1107177734375
2019-09-04,1530.3248291015625
2019-09-05,1547.513427734375
2019-09-06,1573.807861328125
2019-09-09,1556.8511962890625
2019-09-11,1522.28759765625
2019-09-12,1492.9271240234375
2019-09-13,1492.9736328125
2019-09-16,1488.8392333984375
2019-09-17,1511.5096435546875
2019-09-18,1473.322265625
2019-09-19,1446.7491455078125
2019-09-20,1417.2493896484375
2019-09-23,1365.9149169921875
2019-09-24,1372.418701171875
2019-09-25,1388.260498046875
2019-09-26,1401.3614501953125
2019-09-27,1412.7431640625
2019-09-30,1404.1488037109375
2019-10-01,1398.8529052734375
2019-10-03,1398.38818359375
2019-10-04,1401.08251953125
2019-10-07,1375.0670166015625
2019-10-09,1393.788818359375
2019-10-10,1369.3990478515625
2019-10-11,1371.7685546875
2019-10-14,1376.9716796875
2019-10-15,1385.9376220703125
2019-10-16,1419.897216796875
2019-10-17,1392.9063720703125
2019-10-18,1496.4576416015625
2019-10-22,1496.59716796875
2019-10-23,1528.7449951171875
2019-10-24,1553.4150390625
2019-10-25,1566.4287109375
2019-10-27,1561.93505859375
2019-10-29,1589.694580078125
2019-10-30,1588.337158203125
2019-10-31,1612.0709228515625
2019-11-01,1577.102294921875
2019-11-04,1553.5087890625
2019-11-05,1561.04541015625
2019-11-06,1540.2608642578125
2019-11-07,1561.654052734375
2019-11-08,1547.23583984375
2019-11-11,1525.51513671875
2019-11-13,1544.8485107421875
2019-11-14,1526.4512939453125
2019-11-15,1583.0003662109375
2019-11-18,1597.324951171875
2019-11-19,1585.387939453125
2019-11-20,1618.2032470703125
2019-11-21,1583.9365234375
2019-11-22,1579.7237548828125
2019-11-25,1564.3223876953125
2019-11-26,1572.0462646484375
2019-11-27,1554.4918212890625
2019-11-28,1558.0494384765625
2019-11-29,1581.9237060546875
2019-12-02,1532.302978515625
2019-12-03,1514.2330322265625
2019-12-04,1565.44580078125
2019-12-05,1538.762939453125
2019-12-06,1550.372314453125
2019-12-09,1540.2608642578125
2019-12-10,1544.3336181640625
2019-12-11,1530.2899169921875
2019-12-12,1526.7791748046875
2019-12-13,1535.5797119140625
2019-12-16,1535.2520751953125
2019-12-17,1543.8653564453125
2019-12-18,1543.9591064453125
2019-12-19,1566.94384765625
2019-12-20,1604.01904296875
2019-12-23,1644.1839599609375
2019-12-24,1657.2913818359375
2019-12-26,1657.2913818359375
2019-12-27,1647.7884521484375
2019-12-30,1662.6746826171875
2019-12-31,1638.894287109375
2020-01-01,1668.4793701171875
2020-01-02,1705.4144287109375
2020-01-03,1696.988037109375
2020-01-06,1703.4481201171875
2020-01-07,1716.2276611328125
2020-01-08,1693.9453125
2020-01-09,1700.77978515625
2020-01-10,1704.337646484375
2020-01-13,1710.4700927734375
2020-01-14,1758.2183837890625
2020-01-15,1810.3201904296875
2020-01-16,1780.3603515625
2020-01-17,1781.0626220703125
2020-01-20,1775.024169921875
2020-01-21,1787.0546875
2020-01-22,1801.4727783203125
2020-01-23,1811.958740234375
2020-01-24,1835.7862548828125
2020-01-27,1823.84912109375
2020-01-28,1823.8958740234375
2020-01-29,1833.5390625
2020-01-30,1825.4874267578125
2020-01-31,1816.54638671875
2020-02-03,1831.5262451171875
2020-02-04,1816.9207763671875
2020-02-05,1801.9876708984375
2020-02-06,1791.8294677734375
2020-02-07,1820.6656494140625
2020-02-10,1825.8619384765625
2020-02-11,1869.1632080078125
2020-02-12,1890.088134765625
2020-02-13,1891.49267578125
2020-02-14,1902.914794921875
2020-02-17,1863.8734130859375
2020-02-18,1837.4713134765625
2020-02-19,1840.56103515625
2020-02-20,1878.0574951171875
2020-02-24,1871.7845458984375
2020-02-25,1870.19287109375
2020-02-26,1870.9891357421875
2020-02-27,1859.5665283203125
2020-02-28,1788.3656005859375
2020-03-02,1785.1822509765625
2020-03-03,1836.067138671875
2020-03-04,1776.662353515625
2020-03-05,1771.56005859375
2020-03-06,1776.5218505859375
2020-03-09,1751.5709228515625
2020-03-11,1659.39794921875
2020-03-12,1507.726318359375
2020-03-13,1517.0419921875
2020-03-16,1429.9248046875
2020-03-17,1395.611572265625
2020-03-18,1288.6922607421875
2020-03-19,1275.1634521484375
2020-03-20,1415.0850830078125
2020-03-23,1210.6563720703125
2020-03-24,1298.1949462890625
2020-03-25,1331.1510009765625
2020-03-26,1337.1898193359375
2020-03-27,1304.9830322265625
2020-03-30,1258.2645263671875
2020-03-31,1337.75146484375
2020-04-01,1303.4852294921875
2020-04-03,1267.814208984375
2020-04-07,1279.9852294921875
2020-04-08,1269.077880859375
2020-04-09,1309.4769287109375
2020-04-13,1310.0386962890625
2020-04-15,1376.7459716796875
2020-04-16,1374.264892578125
2020-04-17,1352.5908203125
2020-04-20,1396.9688720703125
2020-04-21,1357.4593505859375
