Date,SCHNEIDER.NS
2016-07-25,143.5500030517578
2016-07-26,143.89999389648438
2016-07-27,142.75
2016-07-28,142.25
2016-07-29,144.4499969482422
2016-08-01,141.5
2016-08-02,141.5
2016-08-03,140.39999389648438
2016-08-04,139.9499969482422
2016-08-05,139.4499969482422
2016-08-08,137.39999389648438
2016-08-09,134.3000030517578
2016-08-10,132.5
2016-08-11,133.85000610351562
2016-08-12,133.75
2016-08-16,131.64999389648438
2016-08-17,133.5
2016-08-18,135.1999969482422
2016-08-19,134.0
2016-08-22,133.14999389648438
2016-08-23,137.1999969482422
2016-08-24,137.89999389648438
2016-08-25,138.0
2016-08-26,135.9499969482422
2016-08-29,133.0500030517578
2016-08-30,132.5
2016-08-31,134.5
2016-09-01,131.75
2016-09-02,134.64999389648438
2016-09-06,136.0
2016-09-07,139.8000030517578
2016-09-08,137.5500030517578
2016-09-09,135.39999389648438
2016-09-12,132.64999389648438
2016-09-14,132.9499969482422
2016-09-15,132.85000610351562
2016-09-16,132.0500030517578
2016-09-19,132.35000610351562
2016-09-20,137.85000610351562
2016-09-21,137.0
2016-09-22,136.35000610351562
2016-09-23,145.1999969482422
2016-09-26,144.0
2016-09-27,141.85000610351562
2016-09-28,141.10000610351562
2016-09-29,134.5
2016-09-30,137.5
2016-10-03,141.4499969482422
2016-10-04,139.75
2016-10-05,144.75
2016-10-06,156.85000610351562
2016-10-07,158.4499969482422
2016-10-10,155.89999389648438
2016-10-13,157.6999969482422
2016-10-14,164.0
2016-10-17,165.4499969482422
2016-10-18,163.8000030517578
2016-10-19,159.85000610351562
2016-10-20,158.75
2016-10-21,161.85000610351562
2016-10-24,161.3000030517578
2016-10-25,159.9499969482422
2016-10-26,159.35000610351562
2016-10-27,156.85000610351562
2016-10-28,156.4499969482422
2016-11-01,168.35000610351562
2016-11-02,166.5
2016-11-03,161.6999969482422
2016-11-04,157.25
2016-11-07,158.60000610351562
2016-11-08,156.5
2016-11-09,152.75
2016-11-10,155.14999389648438
2016-11-11,148.5500030517578
2016-11-15,141.1999969482422
2016-11-16,136.8000030517578
2016-11-17,135.64999389648438
2016-11-18,136.4499969482422
2016-11-21,132.3000030517578
2016-11-22,130.60000610351562
2016-11-23,141.0
2016-11-24,140.25
2016-11-25,141.1999969482422
2016-11-28,142.75
2016-11-29,145.6999969482422
2016-11-30,150.75
2016-12-01,142.85000610351562
2016-12-02,139.85000610351562
2016-12-05,141.4499969482422
2016-12-06,142.39999389648438
2016-12-07,141.39999389648438
2016-12-08,142.35000610351562
2016-12-09,142.10000610351562
2016-12-12,141.8000030517578
2016-12-13,145.6999969482422
2016-12-14,141.5500030517578
2016-12-15,141.4499969482422
2016-12-16,139.1999969482422
2016-12-19,138.5
2016-12-20,138.89999389648438
2016-12-21,139.9499969482422
2016-12-22,137.64999389648438
2016-12-23,138.5500030517578
2016-12-26,133.64999389648438
2016-12-27,134.6999969482422
2016-12-28,134.5
2016-12-29,134.5
2016-12-30,135.60000610351562
2017-01-02,137.89999389648438
2017-01-03,147.1999969482422
2017-01-04,145.9499969482422
2017-01-05,146.35000610351562
2017-01-06,143.75
2017-01-09,141.25
2017-01-10,141.25
2017-01-11,141.6999969482422
2017-01-12,142.3000030517578
2017-01-13,142.25
2017-01-16,143.39999389648438
2017-01-17,141.5
2017-01-18,143.39999389648438
2017-01-19,143.6999969482422
2017-01-20,145.5
2017-01-23,145.25
2017-01-24,147.0
2017-01-25,151.5500030517578
2017-01-27,147.85000610351562
2017-01-30,145.10000610351562
2017-01-31,142.89999389648438
2017-02-01,145.14999389648438
2017-02-02,143.4499969482422
2017-02-03,145.1999969482422
2017-02-06,143.6999969482422
2017-02-07,142.14999389648438
2017-02-08,141.89999389648438
2017-02-09,144.85000610351562
2017-02-10,143.3000030517578
2017-02-13,141.0
2017-02-14,141.35000610351562
2017-02-15,136.6999969482422
2017-02-16,136.8000030517578
2017-02-17,136.75
2017-02-20,137.64999389648438
2017-02-21,137.5
2017-02-22,137.5
2017-02-23,135.89999389648438
2017-02-27,135.0
2017-02-28,134.85000610351562
2017-03-01,134.60000610351562
2017-03-02,132.75
2017-03-03,132.6999969482422
2017-03-06,132.5
2017-03-07,132.35000610351562
2017-03-08,132.35000610351562
2017-03-09,132.4499969482422
2017-03-10,130.85000610351562
2017-03-14,129.85000610351562
2017-03-15,133.85000610351562
2017-03-16,134.64999389648438
2017-03-17,132.6999969482422
2017-03-20,131.35000610351562
2017-03-21,130.8000030517578
2017-03-22,135.5500030517578
2017-03-23,137.85000610351562
2017-03-24,141.85000610351562
2017-03-27,138.14999389648438
2017-03-28,144.10000610351562
2017-03-29,141.9499969482422
2017-03-30,140.5500030517578
2017-03-31,141.89999389648438
2017-04-03,142.5500030517578
2017-04-05,144.14999389648438
2017-04-06,143.89999389648438
2017-04-07,145.14999389648438
2017-04-10,145.64999389648438
2017-04-11,147.0
2017-04-12,143.4499969482422
2017-04-13,143.75
2017-04-17,145.9499969482422
2017-04-18,146.0
2017-04-19,146.85000610351562
2017-04-20,154.60000610351562
2017-04-21,155.14999389648438
2017-04-24,156.85000610351562
2017-04-25,158.3000030517578
2017-04-26,152.85000610351562
2017-04-27,150.5500030517578
2017-04-28,150.8000030517578
2017-05-02,146.4499969482422
2017-05-03,148.5500030517578
2017-05-04,147.39999389648438
2017-05-05,145.0
2017-05-08,147.6999969482422
2017-05-09,153.89999389648438
2017-05-10,150.9499969482422
2017-05-11,148.60000610351562
2017-05-12,147.0500030517578
2017-05-15,150.3000030517578
2017-05-16,152.60000610351562
2017-05-17,149.0
2017-05-18,145.85000610351562
2017-05-19,142.60000610351562
2017-05-22,138.9499969482422
2017-05-23,134.5
2017-05-24,133.64999389648438
2017-05-25,136.8000030517578
2017-05-26,141.0
2017-05-29,138.64999389648438
2017-05-30,138.9499969482422
2017-05-31,134.1999969482422
2017-06-01,133.5500030517578
2017-06-02,134.8000030517578
2017-06-05,130.9499969482422
2017-06-06,127.44999694824219
2017-06-07,129.5500030517578
2017-06-08,131.0500030517578
2017-06-09,132.25
2017-06-12,130.64999389648438
2017-06-13,132.39999389648438
2017-06-14,134.85000610351562
2017-06-15,132.10000610351562
2017-06-16,132.5500030517578
2017-06-19,131.0
2017-06-20,129.0
2017-06-21,131.25
2017-06-22,129.1999969482422
2017-06-23,128.39999389648438
2017-06-27,125.9000015258789
2017-06-28,126.0
2017-06-29,127.55000305175781
2017-06-30,127.5999984741211
2017-07-03,127.5
2017-07-04,128.89999389648438
2017-07-05,131.5500030517578
2017-07-06,132.4499969482422
2017-07-07,131.85000610351562
2017-07-10,131.89999389648438
2017-07-11,130.5
2017-07-12,130.60000610351562
2017-07-13,131.8000030517578
2017-07-14,129.5
2017-07-17,129.60000610351562
2017-07-18,129.14999389648438
2017-07-19,130.14999389648438
2017-07-20,129.60000610351562
2017-07-21,129.10000610351562
2017-07-24,125.44999694824219
2017-07-25,125.69999694824219
2017-07-26,133.0
2017-07-27,129.8000030517578
2017-07-28,132.85000610351562
2017-07-31,131.60000610351562
2017-08-01,129.75
2017-08-02,130.3000030517578
2017-08-03,128.89999389648438
2017-08-04,128.5
2017-08-07,128.8000030517578
2017-08-08,126.5999984741211
2017-08-09,124.6500015258789
2017-08-10,118.25
2017-08-11,119.05000305175781
2017-08-14,119.30000305175781
2017-08-16,121.1500015258789
2017-08-17,120.3499984741211
2017-08-18,118.94999694824219
2017-08-21,118.3499984741211
2017-08-22,115.80000305175781
2017-08-23,116.69999694824219
2017-08-24,122.9000015258789
2017-08-28,122.8499984741211
2017-08-29,120.25
2017-08-30,120.30000305175781
2017-08-31,123.0999984741211
2017-09-01,125.0
2017-09-04,123.3499984741211
2017-09-05,131.3000030517578
2017-09-06,129.9499969482422
2017-09-07,127.55000305175781
2017-09-08,126.75
2017-09-11,124.5999984741211
2017-09-12,123.8499984741211
2017-09-13,122.5
2017-09-14,122.30000305175781
2017-09-15,122.75
2017-09-18,130.6999969482422
2017-09-19,143.39999389648438
2017-09-20,137.3000030517578
2017-09-21,141.39999389648438
2017-09-22,132.9499969482422
2017-09-25,127.19999694824219
2017-09-26,125.55000305175781
2017-09-27,121.0
2017-09-28,121.05000305175781
2017-09-29,118.9000015258789
2017-10-03,121.0
2017-10-04,122.9000015258789
2017-10-05,124.1500015258789
2017-10-06,124.44999694824219
2017-10-09,124.44999694824219
2017-10-10,124.30000305175781
2017-10-11,119.9000015258789
2017-10-12,121.94999694824219
2017-10-13,119.94999694824219
2017-10-16,119.75
2017-10-17,125.1500015258789
2017-10-18,123.8499984741211
2017-10-19,123.05000305175781
2017-10-23,123.75
2017-10-24,121.6500015258789
2017-10-25,125.8499984741211
2017-10-26,125.9000015258789
2017-10-27,125.94999694824219
2017-10-30,126.75
2017-10-31,124.1500015258789
2017-11-01,126.3499984741211
2017-11-02,127.80000305175781
2017-11-03,131.10000610351562
2017-11-06,132.60000610351562
2017-11-07,126.0999984741211
2017-11-08,127.30000305175781
2017-11-09,127.5
2017-11-10,127.94999694824219
2017-11-13,124.8499984741211
2017-11-14,126.0
2017-11-15,122.4000015258789
2017-11-16,124.94999694824219
2017-11-17,125.5
2017-11-20,125.44999694824219
2017-11-21,124.5999984741211
2017-11-22,125.69999694824219
2017-11-23,129.39999389648438
2017-11-24,128.60000610351562
2017-11-27,128.64999389648438
2017-11-28,127.3499984741211
2017-11-29,126.94999694824219
2017-11-30,128.35000610351562
2017-12-01,126.69999694824219
2017-12-04,125.0
2017-12-05,123.9000015258789
2017-12-06,122.69999694824219
2017-12-07,123.75
2017-12-08,124.30000305175781
2017-12-11,125.30000305175781
2017-12-12,122.9000015258789
2017-12-13,121.05000305175781
2017-12-14,121.9000015258789
2017-12-15,123.4000015258789
2017-12-18,123.3499984741211
2017-12-19,125.55000305175781
2017-12-20,126.75
2017-12-21,127.1500015258789
2017-12-22,126.3499984741211
2017-12-26,126.75
2017-12-27,127.0999984741211
2017-12-28,127.44999694824219
2017-12-29,126.3499984741211
2018-01-01,131.5500030517578
2018-01-02,129.0
2018-01-03,129.64999389648438
2018-01-04,129.4499969482422
2018-01-05,129.35000610351562
2018-01-08,130.0500030517578
2018-01-09,129.1999969482422
2018-01-10,128.85000610351562
2018-01-11,129.0
2018-01-12,129.39999389648438
2018-01-15,128.85000610351562
2018-01-16,127.5
2018-01-17,127.80000305175781
2018-01-18,122.6500015258789
2018-01-19,122.3499984741211
2018-01-22,122.0
2018-01-23,120.6500015258789
2018-01-24,120.44999694824219
2018-01-25,120.55000305175781
2018-01-29,121.9000015258789
2018-01-30,120.55000305175781
2018-01-31,119.0999984741211
2018-02-01,122.9000015258789
2018-02-02,117.5
2018-02-05,114.8499984741211
2018-02-06,110.19999694824219
2018-02-07,111.30000305175781
2018-02-08,112.19999694824219
2018-02-09,111.4000015258789
2018-02-12,113.55000305175781
2018-02-14,110.4000015258789
2018-02-15,108.69999694824219
2018-02-16,105.75
2018-02-19,102.55000305175781
2018-02-20,102.4000015258789
2018-02-21,111.30000305175781
2018-02-22,111.80000305175781
2018-02-23,113.75
2018-02-26,113.1500015258789
2018-02-27,108.4000015258789
2018-02-28,110.05000305175781
2018-03-01,107.8499984741211
2018-03-05,105.0999984741211
2018-03-06,111.0999984741211
2018-03-07,111.1500015258789
2018-03-08,111.5999984741211
2018-03-09,109.3499984741211
2018-03-12,109.19999694824219
2018-03-13,115.25
2018-03-14,117.0999984741211
2018-03-15,117.30000305175781
2018-03-16,116.05000305175781
2018-03-19,115.0
2018-03-20,116.30000305175781
2018-03-21,117.05000305175781
2018-03-22,117.0
2018-03-23,117.19999694824219
2018-03-26,114.55000305175781
2018-03-27,115.3499984741211
2018-03-28,111.4000015258789
2018-04-02,114.55000305175781
2018-04-03,120.80000305175781
2018-04-04,118.0999984741211
2018-04-05,117.8499984741211
2018-04-06,116.6500015258789
2018-04-09,116.4000015258789
2018-04-10,116.8499984741211
2018-04-11,116.5999984741211
2018-04-12,115.5999984741211
2018-04-13,115.6500015258789
2018-04-16,114.5999984741211
2018-04-17,114.69999694824219
2018-04-18,114.0999984741211
2018-04-19,115.19999694824219
2018-04-20,118.0999984741211
2018-04-23,116.80000305175781
2018-04-24,115.94999694824219
2018-04-25,114.05000305175781
2018-04-26,113.9000015258789
2018-04-27,113.6500015258789
2018-04-30,112.6500015258789
2018-05-02,126.05000305175781
2018-05-03,122.8499984741211
2018-05-04,123.80000305175781
2018-05-07,121.75
2018-05-08,120.3499984741211
2018-05-09,118.05000305175781
2018-05-10,114.9000015258789
2018-05-11,113.69999694824219
2018-05-14,111.3499984741211
2018-05-15,111.8499984741211
2018-05-16,110.6500015258789
2018-05-17,113.25
2018-05-18,110.6500015258789
2018-05-21,105.05000305175781
2018-05-22,105.1500015258789
2018-05-23,104.5999984741211
2018-05-24,102.55000305175781
2018-05-25,103.19999694824219
2018-05-28,106.05000305175781
2018-05-29,105.5999984741211
2018-05-30,101.44999694824219
2018-05-31,100.80000305175781
2018-06-01,97.44999694824219
2018-06-04,95.9000015258789
2018-06-05,92.9000015258789
2018-06-06,92.05000305175781
2018-06-07,99.0
2018-06-08,101.44999694824219
2018-06-11,99.1500015258789
2018-06-12,98.30000305175781
2018-06-13,96.75
2018-06-14,97.19999694824219
2018-06-15,97.69999694824219
2018-06-18,97.69999694824219
2018-06-19,96.0999984741211
2018-06-20,96.25
2018-06-21,95.69999694824219
2018-06-22,95.1500015258789
2018-06-25,91.94999694824219
2018-06-26,91.80000305175781
2018-06-27,87.75
2018-06-28,85.0
2018-06-29,87.55000305175781
2018-07-02,86.9000015258789
2018-07-03,86.1500015258789
2018-07-04,87.0
2018-07-05,88.0
2018-07-06,87.5999984741211
2018-07-09,88.3499984741211
2018-07-10,89.25
2018-07-11,87.3499984741211
2018-07-12,88.94999694824219
2018-07-13,87.30000305175781
2018-07-16,85.0999984741211
2018-07-17,86.3499984741211
2018-07-18,83.44999694824219
2018-07-19,82.94999694824219
2018-07-20,83.0
2018-07-23,83.0999984741211
2018-07-24,86.4000015258789
2018-07-25,87.75
2018-07-26,88.5
2018-07-27,88.44999694824219
2018-07-30,106.0999984741211
2018-07-31,99.80000305175781
2018-08-01,100.25
2018-08-02,98.05000305175781
2018-08-03,98.3499984741211
2018-08-06,97.8499984741211
2018-08-07,96.25
2018-08-08,96.30000305175781
2018-08-09,94.5
2018-08-10,93.80000305175781
2018-08-13,92.9000015258789
2018-08-14,93.8499984741211
2018-08-16,97.0999984741211
2018-08-17,102.19999694824219
2018-08-20,104.19999694824219
2018-08-21,103.80000305175781
2018-08-23,110.19999694824219
2018-08-24,110.0
2018-08-27,107.94999694824219
2018-08-28,106.75
2018-08-29,104.05000305175781
2018-08-30,104.19999694824219
2018-08-31,107.5
2018-09-03,108.19999694824219
2018-09-04,104.0
2018-09-05,103.0999984741211
2018-09-06,108.1500015258789
2018-09-07,112.94999694824219
2018-09-10,117.1500015258789
2018-09-11,114.6500015258789
2018-09-12,123.05000305175781
2018-09-14,122.6500015258789
2018-09-17,125.5999984741211
2018-09-18,125.55000305175781
2018-09-19,120.80000305175781
2018-09-21,119.0
2018-09-24,113.6500015258789
2018-09-25,116.69999694824219
2018-09-26,115.5999984741211
2018-09-27,113.3499984741211
2018-09-28,109.44999694824219
2018-10-01,115.4000015258789
2018-10-03,112.6500015258789
2018-10-04,109.80000305175781
2018-10-05,106.1500015258789
2018-10-08,106.5
2018-10-09,101.5
2018-10-10,105.25
2018-10-11,103.0
2018-10-12,114.3499984741211
2018-10-15,112.5999984741211
2018-10-16,113.30000305175781
2018-10-17,110.80000305175781
2018-10-19,108.05000305175781
2018-10-22,104.8499984741211
2018-10-23,105.6500015258789
2018-10-24,105.5
2018-10-25,106.30000305175781
2018-10-26,104.44999694824219
2018-10-29,111.25
2018-10-30,108.0999984741211
2018-10-31,109.8499984741211
2018-11-01,107.3499984741211
2018-11-02,105.30000305175781
2018-11-05,104.5999984741211
2018-11-06,103.3499984741211
2018-11-07,103.94999694824219
2018-11-09,102.44999694824219
2018-11-12,108.5999984741211
2018-11-13,105.44999694824219
2018-11-14,109.69999694824219
2018-11-15,114.30000305175781
2018-11-16,118.44999694824219
2018-11-19,117.30000305175781
2018-11-20,113.75
2018-11-21,113.0
2018-11-22,111.0
2018-11-26,109.44999694824219
2018-11-27,109.5999984741211
2018-11-28,107.19999694824219
2018-11-29,107.5999984741211
2018-11-30,107.94999694824219
2018-12-03,109.8499984741211
2018-12-04,111.94999694824219
2018-12-05,108.44999694824219
2018-12-06,106.6500015258789
2018-12-07,103.6500015258789
2018-12-10,101.75
2018-12-11,102.0999984741211
2018-12-12,103.80000305175781
2018-12-13,106.6500015258789
2018-12-14,103.55000305175781
2018-12-17,102.69999694824219
2018-12-18,102.4000015258789
2018-12-19,103.8499984741211
2018-12-20,103.4000015258789
2018-12-21,101.75
2018-12-24,100.4000015258789
2018-12-26,100.44999694824219
2018-12-27,100.1500015258789
2018-12-28,101.0999984741211
2018-12-31,101.3499984741211
2019-01-01,101.19999694824219
2019-01-02,100.30000305175781
2019-01-03,99.5
2019-01-04,100.25
2019-01-07,100.05000305175781
2019-01-08,99.3499984741211
2019-01-09,99.0999984741211
2019-01-10,98.75
2019-01-11,99.05000305175781
2019-01-14,97.44999694824219
2019-01-15,97.30000305175781
2019-01-16,97.6500015258789
2019-01-17,97.0999984741211
2019-01-18,96.30000305175781
2019-01-21,95.25
2019-01-22,93.6500015258789
2019-01-23,92.9000015258789
2019-01-24,92.3499984741211
2019-01-25,90.8499984741211
2019-01-28,88.5999984741211
2019-01-29,88.75
2019-01-30,92.3499984741211
2019-01-31,92.0999984741211
2019-02-01,91.55000305175781
2019-02-04,88.6500015258789
2019-02-05,85.6500015258789
2019-02-06,84.6500015258789
2019-02-07,88.75
2019-02-08,92.0
2019-02-11,88.0999984741211
2019-02-12,88.05000305175781
2019-02-14,85.25
2019-02-15,83.25
2019-02-18,82.30000305175781
2019-02-19,86.94999694824219
2019-02-20,84.3499984741211
2019-02-21,85.9000015258789
2019-02-22,89.30000305175781
2019-02-25,88.94999694824219
2019-02-26,88.94999694824219
2019-02-27,88.8499984741211
2019-02-28,96.55000305175781
2019-03-01,97.69999694824219
2019-03-05,105.05000305175781
2019-03-06,105.0999984741211
2019-03-07,104.8499984741211
2019-03-08,101.6500015258789
2019-03-11,102.55000305175781
2019-03-12,106.0
2019-03-13,103.5999984741211
2019-03-14,108.05000305175781
2019-03-15,112.05000305175781
2019-03-18,108.4000015258789
2019-03-19,106.44999694824219
2019-03-20,107.44999694824219
2019-03-22,104.80000305175781
2019-03-25,101.6500015258789
2019-03-26,103.0999984741211
2019-03-27,101.8499984741211
2019-03-28,102.05000305175781
2019-04-01,111.5
2019-04-02,111.30000305175781
2019-04-03,107.1500015258789
2019-04-04,105.4000015258789
2019-04-05,106.55000305175781
2019-04-08,104.4000015258789
2019-04-09,103.69999694824219
2019-04-10,103.5
2019-04-11,103.4000015258789
2019-04-12,104.80000305175781
2019-04-15,103.3499984741211
2019-04-16,105.0
2019-04-18,103.94999694824219
2019-04-22,103.75
2019-04-23,103.75
2019-04-24,103.5
2019-04-25,101.75
2019-04-26,101.0999984741211
2019-04-30,100.1500015258789
2019-05-02,97.94999694824219
2019-05-03,95.75
2019-05-06,94.8499984741211
2019-05-07,93.05000305175781
2019-05-08,96.55000305175781
2019-05-09,93.9000015258789
2019-05-10,92.4000015258789
2019-05-13,92.0
2019-05-14,93.30000305175781
2019-05-15,90.5
2019-05-16,92.1500015258789
2019-05-17,90.80000305175781
2019-05-20,103.80000305175781
2019-05-21,101.94999694824219
2019-05-22,102.4000015258789
2019-05-23,102.94999694824219
2019-05-24,102.9000015258789
2019-05-27,105.05000305175781
2019-05-28,104.9000015258789
2019-05-29,103.0999984741211
2019-05-30,101.25
2019-05-31,99.30000305175781
2019-06-03,99.30000305175781
2019-06-04,99.0999984741211
2019-06-06,97.05000305175781
2019-06-07,97.30000305175781
2019-06-10,97.30000305175781
2019-06-11,100.25
2019-06-12,99.5
2019-06-13,97.75
2019-06-14,96.4000015258789
2019-06-17,92.5999984741211
2019-06-18,89.4000015258789
2019-06-19,88.3499984741211
2019-06-20,91.94999694824219
2019-06-21,90.4000015258789
2019-06-24,90.05000305175781
2019-06-25,90.1500015258789
2019-06-26,90.30000305175781
2019-06-27,90.0
2019-06-28,95.6500015258789
2019-07-01,95.44999694824219
2019-07-02,95.19999694824219
2019-07-03,97.25
2019-07-04,95.25
2019-07-05,94.25
2019-07-08,91.0999984741211
2019-07-09,91.0999984741211
2019-07-10,91.9000015258789
2019-07-11,91.4000015258789
2019-07-12,90.80000305175781
2019-07-15,89.80000305175781
2019-07-16,88.8499984741211
2019-07-17,89.9000015258789
2019-07-18,88.8499984741211
2019-07-19,86.8499984741211
2019-07-22,85.94999694824219
2019-07-23,83.80000305175781
2019-07-24,80.8499984741211
2019-07-25,81.3499984741211
2019-07-26,82.1500015258789
2019-07-29,80.55000305175781
2019-07-30,78.0999984741211
2019-07-31,77.69999694824219
2019-08-01,76.0
2019-08-02,75.0999984741211
2019-08-05,73.80000305175781
2019-08-06,75.8499984741211
2019-08-07,77.0
2019-08-08,75.1500015258789
2019-08-09,75.9000015258789
2019-08-13,76.19999694824219
2019-08-14,74.55000305175781
2019-08-16,75.05000305175781
2019-08-19,75.75
2019-08-20,75.44999694824219
2019-08-21,74.8499984741211
2019-08-22,72.19999694824219
2019-08-23,71.30000305175781
