Date,RIPLEY.SN
2015-12-18,193.84982299804688
2015-12-21,190.97689819335938
2015-12-22,193.26295471191406
2015-12-23,195.39886474609375
2015-12-24,195.02354431152344
2015-12-28,197.91693115234375
2015-12-29,198.4151153564453
2015-12-30,198.49012756347656
2015-12-31,198.49012756347656
2016-01-04,195.8492889404297
2016-01-05,195.4671173095703
2016-01-06,195.781005859375
2016-01-07,197.739501953125
2016-01-08,197.90330505371094
2016-01-11,199.19984436035156
2016-01-12,197.89646911621094
2016-01-13,198.17626953125
2016-01-14,195.16683959960938
2016-01-15,190.83360290527344
2016-01-18,189.6053009033203
2016-01-19,190.39004516601562
2016-01-20,187.68092346191406
2016-01-21,191.7685089111328
2016-01-22,193.95901489257812
2016-01-25,189.52340698242188
2016-01-26,191.0724639892578
2016-01-27,189.359619140625
2016-01-28,190.04884338378906
2016-01-29,192.21205139160156
2016-02-01,192.44407653808594
2016-02-02,189.72811889648438
2016-02-03,192.51229858398438
2016-02-04,192.8125457763672
2016-02-05,187.674072265625
2016-02-08,190.38319396972656
2016-02-09,192.07557678222656
2016-02-10,192.1984100341797
2016-02-11,191.0724639892578
2016-02-12,187.6604461669922
2016-02-15,190.37640380859375
2016-02-16,193.07186889648438
2016-02-17,190.3149871826172
2016-02-18,195.21466064453125
2016-02-19,197.7804412841797
2016-02-22,194.47763061523438
2016-02-23,192.7648162841797
2016-02-24,192.63514709472656
2016-02-25,194.48446655273438
2016-02-26,192.45091247558594
2016-02-29,194.43670654296875
2016-03-01,195.8492889404297
2016-03-02,196.96839904785156
2016-03-03,197.90330505371094
2016-03-04,199.94369506835938
2016-03-07,199.2476348876953
2016-03-08,198.578857421875
2016-03-09,200.62608337402344
2016-03-10,198.578857421875
2016-03-11,199.91636657714844
2016-03-14,198.578857421875
2016-03-15,209.49046325683594
2016-03-16,217.4677276611328
2016-03-17,223.3022918701172
2016-03-18,227.98353576660156
2016-03-21,218.36854553222656
2016-03-22,216.1370849609375
2016-03-23,216.46461486816406
2016-03-24,218.36854553222656
2016-03-28,202.56411743164062
2016-03-29,197.65081787109375
2016-03-30,204.78187561035156
2016-03-31,207.62754821777344
2016-04-01,209.497314453125
2016-04-04,209.18341064453125
2016-04-05,209.59283447265625
2016-04-06,208.8558349609375
2016-04-07,206.08529663085938
2016-04-08,206.08529663085938
2016-04-11,209.2243194580078
2016-04-12,217.65882873535156
2016-04-13,215.63894653320312
2016-04-14,214.2809295654297
2016-04-15,216.9559326171875
2016-04-18,215.1748809814453
2016-04-19,218.9622039794922
2016-04-20,218.16378784179688
2016-04-21,216.32131958007812
2016-04-22,218.36854553222656
2016-04-25,213.11398315429688
2016-04-26,215.57064819335938
2016-04-27,219.33750915527344
2016-04-28,219.7333526611328
2016-04-29,221.43931579589844
2016-05-02,219.88343811035156
2016-05-03,223.8004150390625
2016-05-04,221.02987670898438
2016-05-05,223.9164276123047
2016-05-06,224.5101318359375
2016-05-09,222.75633239746094
2016-05-10,223.14529418945312
2016-05-11,226.2161102294922
2016-05-12,230.3583221435547
2016-05-13,233.37452697753906
2016-05-16,225.7248077392578
2016-05-17,226.0933074951172
2016-05-18,227.9016876220703
2016-05-19,224.46917724609375
2016-05-20,227.9698944091797
2016-05-23,233.92042541503906
2016-05-24,241.2357940673828
2016-05-25,242.2798614501953
2016-05-26,239.9801788330078
2016-05-27,239.7822723388672
2016-05-30,242.28668212890625
2016-05-31,242.23892211914062
2016-06-01,241.91134643554688
2016-06-02,236.20651245117188
2016-06-03,242.24574279785156
2016-06-06,234.8348846435547
2016-06-07,233.20391845703125
2016-06-08,230.79502868652344
2016-06-09,228.52264404296875
2016-06-10,232.0096893310547
2016-06-13,231.94830322265625
2016-06-14,229.1163330078125
2016-06-15,226.2434539794922
2016-06-16,226.54368591308594
2016-06-17,227.1168975830078
2016-06-20,224.12115478515625
2016-06-21,227.369384765625
2016-06-22,228.13368225097656
2016-06-23,230.65171813964844
2016-06-24,225.60879516601562
2016-06-28,222.4083251953125
2016-06-29,222.4629364013672
2016-06-30,224.4896697998047
2016-07-01,228.5431365966797
2016-07-04,228.35888671875
2016-07-05,228.3179168701172
2016-07-06,281.1699523925781
2016-07-07,279.1909484863281
2016-07-08,279.3547058105469
2016-07-11,278.4949035644531
2016-07-12,277.7647705078125
2016-07-13,279.78466796875
2016-07-14,278.0103759765625
2016-07-15,277.7579040527344
2016-07-18,279.0408630371094
2016-07-19,280.4261169433594
2016-07-20,279.78466796875
2016-07-21,280.43292236328125
2016-07-22,282.81451416015625
2016-07-25,281.1358337402344
2016-07-26,281.5998229980469
2016-07-27,281.85919189453125
2016-07-28,282.2822570800781
2016-07-29,282.45281982421875
2016-08-01,282.41192626953125
2016-08-02,281.15631103515625
2016-08-03,281.1494445800781
2016-08-04,281.8182067871094
2016-08-05,281.2109069824219
2016-08-08,281.25860595703125
2016-08-09,281.1494445800781
2016-08-10,281.1221008300781
2016-08-11,280.4261169433594
2016-08-12,280.1736145019531
2016-08-16,279.921142578125
2016-08-17,281.07440185546875
2016-08-18,279.24554443359375
2016-08-19,280.2622985839844
2016-08-22,279.9279479980469
2016-08-23,279.4434509277344
2016-08-24,280.4739074707031
2016-08-25,280.4670715332031
2016-08-26,279.78466796875
2016-08-29,279.7095642089844
2016-08-30,279.0272216796875
2016-08-31,280.6103515625
2016-09-01,279.2046203613281
2016-09-02,279.78466796875
2016-09-05,279.77783203125
2016-09-06,279.77783203125
2016-09-07,279.8392639160156
2016-09-08,279.9689025878906
2016-09-09,279.77783203125
2016-09-12,279.78466796875
2016-09-13,279.1295471191406
2016-09-14,281.07440185546875
2016-09-15,282.26177978515625
2016-09-16,282.6507263183594
2016-09-20,283.1966552734375
2016-09-21,281.83868408203125
2016-09-22,281.36102294921875
2016-09-23,280.5830993652344
2016-09-26,281.8113708496094
2016-09-27,277.8329772949219
2016-09-28,278.5563049316406
2016-09-29,276.6319885253906
2016-09-30,276.1201477050781
2016-10-03,276.3385314941406
2016-10-04,275.8062744140625
2016-10-05,275.2671203613281
2016-10-06,277.5873107910156
2016-10-07,277.43719482421875
2016-10-11,278.9384765625
2016-10-12,282.2958984375
2016-10-13,281.4701843261719
2016-10-14,281.1358337402344
2016-10-17,280.8287048339844
2016-10-18,279.11590576171875
2016-10-19,280.0917663574219
2016-10-20,279.4366149902344
2016-10-21,279.0135192871094
2016-10-24,280.2691345214844
2016-10-25,279.7641906738281
2016-10-26,279.6755065917969
2016-10-27,279.22509765625
2016-10-28,279.62091064453125
2016-11-02,279.11590576171875
2016-11-03,278.84295654296875
2016-11-04,278.815673828125
2016-11-07,278.97259521484375
2016-11-08,279.4229736328125
2016-11-09,279.10223388671875
2016-11-10,278.7610778808594
2016-11-11,275.3081359863281
2016-11-14,274.6734924316406
2016-11-15,274.325439453125
2016-11-16,273.6430358886719
2016-11-17,272.27142333984375
2016-11-18,275.00787353515625
2016-11-21,277.06182861328125
2016-11-22,276.7411193847656
2016-11-23,277.0482177734375
2016-11-24,276.37261962890625
2016-11-25,275.00787353515625
2016-11-28,276.6251220703125
2016-11-29,275.7516784667969
2016-11-30,273.4792785644531
2016-12-01,271.5685729980469
2016-12-02,272.9606628417969
2016-12-05,270.5722351074219
2016-12-06,272.9606628417969
2016-12-07,272.9538269042969
2016-12-09,272.3055419921875
2016-12-12,271.9233703613281
2016-12-13,271.90972900390625
2016-12-14,271.5958251953125
2016-12-15,270.16961669921875
2016-12-16,272.8651428222656
2016-12-19,270.2310485839844
2016-12-20,270.2310485839844
2016-12-21,269.5554504394531
2016-12-22,269.5486145019531
2016-12-23,269.5486145019531
2016-12-26,269.2210693359375
2016-12-27,269.5486145019531
2016-12-28,268.183837890625
2016-12-29,268.8935241699219
2016-12-30,272.50341796875
2017-01-03,272.50341796875
2017-01-04,274.6802978515625
2017-01-05,272.61944580078125
2017-01-06,272.4556579589844
2017-01-09,272.25775146484375
2017-01-10,270.9816589355469
2017-01-11,273.8409118652344
2017-01-12,273.4792785644531
2017-01-13,274.2094421386719
2017-01-16,272.89923095703125
2017-01-17,270.23785400390625
2017-01-18,270.31976318359375
2017-01-19,269.3712158203125
2017-01-20,268.8662109375
2017-01-23,269.5964050292969
2017-01-24,270.2855529785156
2017-01-25,269.5417785644531
2017-01-26,269.5486145019531
2017-01-27,269.5486145019531
2017-01-30,267.36492919921875
2017-01-31,264.8605651855469
2017-02-01,265.06524658203125
2017-02-02,266.1366271972656
2017-02-03,266.0956726074219
2017-02-06,263.87103271484375
2017-02-07,261.5440673828125
2017-02-08,265.28363037109375
2017-02-09,265.85003662109375
2017-02-10,264.2054138183594
2017-02-13,264.2054138183594
2017-02-14,263.8846740722656
2017-02-15,264.7718505859375
2017-02-16,265.379150390625
2017-02-17,264.7718505859375
2017-02-20,262.724609375
2017-02-21,264.7718505859375
2017-02-22,266.1434631347656
2017-02-23,270.2310485839844
2017-02-24,272.9401550292969
2017-02-27,272.2782287597656
2017-02-28,274.5506286621094
2017-03-01,277.0550537109375
2017-03-02,275.6493225097656
2017-03-03,274.2367248535156
2017-03-06,278.2015075683594
2017-03-07,277.0550537109375
2017-03-08,277.0550537109375
2017-03-09,279.0544738769531
2017-03-10,279.3957214355469
2017-03-13,280.2691345214844
2017-03-14,281.14263916015625
2017-03-15,279.7914733886719
2017-03-16,281.2791442871094
2017-03-17,281.7021789550781
2017-03-20,283.0670166015625
2017-03-21,281.5179748535156
2017-03-22,282.5006103515625
2017-03-23,284.46588134765625
2017-03-24,284.37725830078125
2017-03-27,285.2643127441406
2017-03-28,289.3382873535156
2017-03-29,293.0778503417969
2017-03-30,297.3223876953125
2017-03-31,292.7229919433594
2017-04-03,290.02069091796875
2017-04-04,293.43267822265625
2017-04-05,297.5271301269531
2017-04-06,314.593994140625
2017-04-07,318.9681396484375
2017-04-10,321.4111328125
2017-04-11,322.127685546875
2017-04-12,328.8424987792969
2017-04-13,330.2140808105469
2017-04-17,333.01202392578125
2017-04-18,333.6943664550781
2017-04-19,333.6943664550781
2017-04-20,334.3563537597656
2017-04-21,337.754638671875
2017-04-24,339.6108093261719
2017-04-25,337.78875732421875
2017-04-26,337.7273864746094
2017-04-27,335.10693359375
2017-04-28,331.09442138671875
2017-05-02,327.975830078125
2017-05-03,327.5596008300781
2017-05-04,327.53912353515625
2017-05-05,330.4915466308594
2017-05-08,330.372802734375
2017-05-09,329.2624206542969
2017-05-10,327.46075439453125
2017-05-11,329.6814270019531
2017-05-12,329.61163330078125
2017-05-15,329.8280944824219
2017-05-16,341.2876892089844
2017-05-17,328.49432373046875
2017-05-18,328.2219543457031
2017-05-19,328.2778015136719
2017-05-22,315.6380615234375
2017-05-23,334.8211364746094
2017-05-24,333.8016052246094
2017-05-25,336.413330078125
2017-05-29,336.504150390625
2017-05-30,343.57818603515625
2017-05-31,355.37298583984375
2017-06-01,359.64678955078125
2017-06-02,351.9441833496094
2017-06-05,354.2277526855469
2017-06-06,352.7263488769531
2017-06-07,355.2403259277344
2017-06-08,356.0992431640625
2017-06-09,356.1970520019531
2017-06-12,357.4330749511719
2017-06-13,357.468017578125
2017-06-14,355.93865966796875
2017-06-15,356.1551208496094
2017-06-16,360.2054443359375
2017-06-19,357.2096252441406
2017-06-20,354.4581604003906
2017-06-21,354.7375183105469
2017-06-22,356.14813232421875
2017-06-23,356.9512023925781
2017-06-27,359.95404052734375
2017-06-28,357.6495666503906
2017-06-29,356.00848388671875
2017-06-30,353.4246520996094
2017-07-03,354.05316162109375
2017-07-04,358.9903564453125
2017-07-05,358.9484558105469
2017-07-06,362.4330749511719
2017-07-07,361.6509704589844
2017-07-10,366.8325500488281
2017-07-11,375.8130798339844
2017-07-12,383.3200988769531
2017-07-13,384.5841369628906
2017-07-14,388.2713317871094
2017-07-17,388.2643127441406
2017-07-18,389.2279968261719
2017-07-19,384.87042236328125
2017-07-20,384.0813293457031
2017-07-21,376.3996887207031
2017-07-24,371.74188232421875
2017-07-25,374.9053039550781
2017-07-26,378.0268249511719
2017-07-27,378.4947204589844
2017-07-28,376.76287841796875
2017-07-31,386.0086975097656
2017-08-01,394.54925537109375
2017-08-02,398.5716857910156
2017-08-03,394.9263916015625
2017-08-04,396.95849609375
2017-08-07,399.8915100097656
2017-08-08,400.7295837402344
2017-08-09,399.4445495605469
2017-08-10,404.91253662109375
2017-08-11,407.09130859375
2017-08-14,425.01739501953125
2017-08-16,432.5244445800781
2017-08-17,440.96026611328125
2017-08-18,457.40594482421875
2017-08-21,457.57354736328125
2017-08-22,434.4309387207031
2017-08-23,424.28411865234375
2017-08-24,425.6458740234375
2017-08-25,431.379150390625
2017-08-28,432.7060546875
2017-08-29,430.17108154296875
2017-08-30,419.507568359375
2017-08-31,420.9112548828125
2017-09-01,417.9502868652344
2017-09-04,418.9978332519531
2017-09-05,418.9978332519531
2017-09-06,410.6248779296875
2017-09-07,415.5061340332031
2017-09-08,412.0145263671875
2017-09-11,418.9978332519531
2017-09-12,416.20452880859375
2017-09-13,416.34417724609375
2017-09-14,421.7841491699219
2017-09-15,417.0913391113281
2017-09-20,421.7911376953125
2017-09-21,419.6961364746094
2017-09-22,423.1878356933594
2017-09-25,422.8386535644531
2017-09-26,424.23529052734375
2017-09-27,423.5439758300781
2017-09-28,425.2828369140625
2017-09-29,425.9741516113281
2017-10-02,425.9811096191406
2017-10-03,421.7911376953125
2017-10-04,419.137451171875
2017-10-05,425.2828369140625
2017-10-06,436.4560546875
2017-10-10,434.47979736328125
2017-10-11,432.971435546875
2017-10-12,429.4728088378906
2017-10-13,435.75775146484375
2017-10-16,438.93511962890625
2017-10-17,443.341552734375
2017-10-18,443.0063781738281
2017-10-19,444.82904052734375
2017-10-20,442.7899475097656
2017-10-23,449.05389404296875
2017-10-24,454.7523193359375
2017-10-25,454.57073974609375
2017-10-26,456.28167724609375
2017-10-30,463.06939697265625
2017-10-31,465.8557434082031
2017-11-02,474.857177734375
2017-11-03,482.8252258300781
2017-11-06,471.2887268066406
2017-11-07,465.7928771972656
2017-11-08,462.1336364746094
2017-11-09,453.18804931640625
2017-11-10,456.7006530761719
2017-11-13,457.40594482421875
2017-11-14,453.9142761230469
2017-11-15,451.77740478515625
2017-11-16,453.4115295410156
2017-11-17,453.9073181152344
2017-11-20,409.7239685058594
2017-11-21,414.807861328125
2017-11-22,417.7687072753906
2017-11-23,398.0689392089844
2017-11-24,387.5729675292969
2017-11-27,409.8985900878906
2017-11-28,408.816162109375
2017-11-29,406.64434814453125
2017-11-30,403.9837341308594
2017-12-01,412.93634033203125
2017-12-04,409.07452392578125
2017-12-05,394.5563049316406
2017-12-06,384.0254821777344
2017-12-07,374.7655944824219
2017-12-11,390.35931396484375
2017-12-12,399.8845520019531
2017-12-13,410.135986328125
2017-12-14,402.915283203125
2017-12-15,413.9768371582031
2017-12-18,470.4298095703125
2017-12-19,470.4647216796875
2017-12-20,478.7538757324219
2017-12-21,460.0317077636719
2017-12-22,481.84747314453125
2017-12-26,472.7273254394531
2017-12-27,474.16583251953125
2017-12-28,471.3725280761719
2017-12-29,466.665771484375
2018-01-02,457.7272033691406
2018-01-03,465.6392517089844
2018-01-04,468.8166809082031
2018-01-05,475.387939453125
2018-01-08,480.1715087890625
2018-01-09,476.5611877441406
2018-01-10,475.0108947753906
2018-01-11,480.93267822265625
2018-01-12,474.86419677734375
2018-01-15,478.3558349609375
2018-01-17,484.6199035644531
2018-01-18,487.3852844238281
2018-01-19,488.8727111816406
2018-01-22,491.6101379394531
2018-01-23,488.6772155761719
2018-01-24,497.1758117675781
2018-01-25,496.9802551269531
2018-01-26,501.5543212890625
2018-01-29,499.8853454589844
2018-01-30,493.9425964355469
2018-01-31,492.5738220214844
2018-02-01,479.57794189453125
2018-02-02,474.71063232421875
2018-02-05,465.5414733886719
2018-02-06,456.7146301269531
2018-02-07,452.503662109375
2018-02-08,451.8123474121094
2018-02-09,443.0902404785156
2018-02-12,437.8527526855469
2018-02-13,433.1180114746094
2018-02-14,447.0566711425781
2018-02-15,451.39337158203125
2018-02-16,440.6460266113281
2018-02-19,440.6460266113281
2018-02-20,452.1335754394531
2018-02-21,452.1963806152344
2018-02-22,456.7146301269531
2018-02-23,457.2523193359375
2018-02-26,455.4855651855469
2018-02-27,445.5063781738281
2018-02-28,445.47149658203125
2018-03-01,437.1194763183594
2018-03-02,430.7856140136719
2018-03-05,435.0733642578125
2018-03-06,439.94769287109375
2018-03-07,431.43511962890625
2018-03-08,432.0285949707031
2018-03-09,439.7242431640625
2018-03-12,449.8988952636719
2018-03-13,439.7033386230469
2018-03-14,430.84844970703125
2018-03-15,429.4728088378906
2018-03-16,431.0440673828125
2018-03-19,430.8764343261719
2018-03-20,430.2898254394531
2018-03-21,428.9560546875
2018-03-22,422.8386535644531
2018-03-23,425.8344421386719
2018-03-26,419.6053466796875
2018-03-27,425.0104064941406
2018-03-28,425.5970764160156
2018-03-29,434.79400634765625
2018-04-02,432.9644470214844
2018-04-03,439.9826354980469
2018-04-04,438.32757568359375
2018-04-05,446.9310302734375
2018-04-06,449.70343017578125
2018-04-09,455.0036315917969
2018-04-10,455.4855651855469
2018-04-11,455.3388366699219
2018-04-12,453.264892578125
2018-04-13,457.40594482421875
2018-04-16,453.1670837402344
2018-04-17,453.034423828125
2018-04-18,453.90032958984375
2018-04-19,455.974365234375
2018-04-20,457.3500671386719
2018-04-23,459.5009460449219
2018-04-24,456.3095703125
2018-04-25,453.9910583496094
2018-04-26,453.984130859375
2018-04-27,455.84869384765625
2018-04-30,461.7286376953125
2018-05-02,466.5540771484375
2018-05-03,462.0218811035156
2018-05-04,446.9170227050781
2018-05-07,460.7579040527344
2018-05-08,460.8766174316406
2018-05-09,473.0100402832031
2018-05-10,474.3554382324219
2018-05-11,470.89984130859375
2018-05-14,467.3522033691406
2018-05-15,457.601318359375
2018-05-16,456.7374572753906
2018-05-17,457.459716796875
2018-05-18,446.8237609863281
2018-05-22,452.7294616699219
2018-05-23,456.94281005859375
2018-05-24,463.5778503417969
2018-05-25,459.8885803222656
2018-05-28,446.1297912597656
2018-05-29,445.6836853027344
2018-05-30,446.2430419921875
2018-05-31,448.0771789550781
2018-06-01,446.1156311035156
2018-06-04,452.7861022949219
2018-06-05,450.29351806640625
2018-06-06,449.72705078125
2018-06-07,449.6774597167969
2018-06-08,449.6562194824219
2018-06-11,449.7200012207031
2018-06-12,453.96160888671875
2018-06-13,453.1968994140625
2018-06-14,459.0955505371094
2018-06-15,450.5909729003906
2018-06-18,451.1432800292969
2018-06-19,451.0724792480469
2018-06-20,446.9016418457031
2018-06-21,440.45068359375
2018-06-22,442.58917236328125
2018-06-25,435.51507568359375
2018-06-26,439.0343933105469
2018-06-27,432.78179931640625
2018-06-28,426.387451171875
2018-06-29,437.8590087890625
2018-07-03,426.2882385253906
2018-07-04,429.12078857421875
2018-07-05,431.9744567871094
2018-07-06,433.3695068359375
2018-07-09,442.3342590332031
2018-07-10,442.61041259765625
2018-07-11,442.57501220703125
2018-07-12,438.80078125
2018-07-13,431.9391174316406
2018-07-17,431.2451477050781
2018-07-18,431.9391174316406
2018-07-19,428.5613098144531
2018-07-20,430.5369873046875
2018-07-23,426.99639892578125
2018-07-24,433.6739196777344
2018-07-25,431.9532165527344
2018-07-26,430.26788330078125
2018-07-27,426.415771484375
2018-07-30,416.33209228515625
2018-07-31,424.6525573730469
2018-08-01,424.7940979003906
2018-08-02,419.2283630371094
2018-08-03,422.06085205078125
2018-08-06,421.9899597167969
2018-08-07,422.03955078125
2018-08-08,422.03955078125
2018-08-09,420.9136047363281
2018-08-10,414.250244140625
2018-08-13,414.250244140625
2018-08-14,412.1400451660156
2018-08-16,420.0284729003906
2018-08-17,413.039306640625
2018-08-20,416.3746032714844
2018-08-21,421.73504638671875
2018-08-22,421.3314208984375
2018-08-23,421.3243408203125
2018-08-24,415.2486572265625
2018-08-27,414.8946228027344
2018-08-28,407.8984069824219
2018-08-29,408.089599609375
2018-08-30,417.79083251953125
2018-08-31,410.72381591796875
2018-09-03,413.97406005859375
2018-09-04,417.08270263671875
2018-09-05,421.3314208984375
2018-09-06,422.03955078125
2018-09-07,428.41973876953125
2018-09-10,425.4527282714844
2018-09-11,430.7068786621094
2018-09-12,427.24420166015625
2018-09-13,435.4229736328125
2018-09-14,439.0343933105469
2018-09-20,445.7686462402344
2018-09-21,446.0943603515625
2018-09-24,440.5285339355469
2018-09-25,443.53802490234375
2018-09-26,442.57501220703125
2018-09-27,446.0447998046875
2018-09-28,435.3663635253906
2018-10-01,439.0343933105469
2018-10-02,439.0273742675781
2018-10-03,438.1775817871094
2018-10-04,435.49383544921875
2018-10-05,437.61822509765625
2018-10-08,442.57501220703125
2018-10-09,431.2451477050781
2018-10-10,429.76513671875
2018-10-11,428.0868225097656
2018-10-12,429.5172424316406
2018-10-16,419.10791015625
2018-10-17,426.2882385253906
2018-10-18,431.25225830078125
2018-10-19,421.7421569824219
2018-10-22,428.2710266113281
2018-10-23,426.755615234375
2018-10-24,426.0757751464844
2018-10-25,417.7979431152344
2018-10-26,421.2818603515625
2018-10-29,424.7799377441406
2018-10-30,407.2469177246094
2018-10-31,418.75390625
2018-11-05,428.1648254394531
2018-11-06,415.673583984375
2018-11-07,422.2448425292969
2018-11-08,420.2054748535156
2018-11-09,417.79083251953125
2018-11-12,420.21258544921875
2018-11-13,424.1639404296875
2018-11-14,424.14971923828125
2018-11-15,424.0931091308594
2018-11-16,424.86492919921875
2018-11-19,427.0105895996094
2018-11-20,424.87200927734375
2018-11-21,423.27874755859375
2018-11-22,424.87200927734375
2018-11-23,417.8616027832031
2018-11-26,418.4989929199219
2018-11-27,413.7687072753906
2018-11-28,423.5620422363281
2018-11-29,420.9986572265625
2018-11-30,416.2754821777344
2018-12-03,418.00323486328125
2018-12-04,413.7687072753906
2018-12-05,410.6033935546875
2018-12-06,408.93939208984375
2018-12-07,415.5531921386719
2018-12-10,409.34295654296875
2018-12-11,405.7599182128906
2018-12-12,416.3746032714844
2018-12-13,415.60980224609375
2018-12-14,413.5208435058594
2018-12-17,410.70965576171875
2018-12-18,410.00152587890625
2018-12-19,406.31219482421875
2018-12-20,403.6284484863281
2018-12-21,401.3341064453125
2018-12-24,403.18231201171875
2018-12-26,404.1736755371094
2018-12-27,407.19732666015625
2018-12-28,408.75518798828125
2019-01-02,400.9021911621094
2019-01-03,406.3051452636719
2019-01-04,408.5073547363281
2019-01-07,406.01483154296875
2019-01-08,410.5608825683594
2019-01-09,414.7034606933594
2019-01-10,410.5254821777344
2019-01-11,410.70965576171875
2019-01-14,414.250244140625
2019-01-15,414.4485168457031
2019-01-16,414.250244140625
2019-01-17,410.70965576171875
2019-01-18,417.8050537109375
2019-01-21,421.3314208984375
2019-01-22,417.79083251953125
2019-01-23,421.2677001953125
2019-01-24,422.7476806640625
2019-01-25,422.6485290527344
2019-01-28,424.87200927734375
2019-01-29,417.79083251953125
2019-01-30,419.1220703125
2019-01-31,414.250244140625
2019-02-01,421.3314208984375
2019-02-04,418.7113952636719
2019-02-05,411.75762939453125
2019-02-06,414.10858154296875
2019-02-07,408.8401794433594
2019-02-08,399.0964050292969
2019-02-11,398.784912109375
2019-02-12,400.33563232421875
2019-02-13,406.4326171875
2019-02-14,404.2586669921875
2019-02-15,406.666259765625
2019-02-18,403.6284484863281
2019-02-19,402.7928466796875
2019-02-20,403.564697265625
2019-02-21,403.14691162109375
2019-02-22,412.3099670410156
2019-02-25,409.5978698730469
2019-02-26,408.55694580078125
2019-02-27,394.43707275390625
2019-02-28,390.88226318359375
2019-03-01,394.55035400390625
2019-03-04,396.30645751953125
2019-03-05,396.5472106933594
2019-03-06,396.5472106933594
2019-03-07,400.5197448730469
2019-03-08,409.5978698730469
2019-03-11,405.7740478515625
2019-03-12,406.482177734375
2019-03-13,406.751220703125
2019-03-14,400.08782958984375
2019-03-15,400.08782958984375
2019-03-18,402.8282775878906
2019-03-19,403.6284484863281
2019-03-20,409.29339599609375
2019-03-21,407.1690368652344
2019-03-22,403.6284484863281
2019-03-25,400.09490966796875
2019-03-26,398.3883361816406
2019-03-27,398.09808349609375
2019-03-28,393.0632629394531
2019-03-29,393.1694641113281
2019-04-01,394.16082763671875
2019-04-02,393.5660095214844
2019-04-03,401.4827880859375
2019-04-04,406.3192443847656
2019-04-05,406.765380859375
2019-04-08,407.5230712890625
2019-04-09,410.70965576171875
2019-04-10,410.8087463378906
2019-04-11,409.29339599609375
2019-04-12,410.70965576171875
2019-04-15,416.3746032714844
2019-04-16,421.2606201171875
2019-04-17,421.2960205078125
2019-04-18,419.9151916503906
2019-04-22,415.0857849121094
2019-04-23,417.08270263671875
2019-04-24,419.05133056640625
2019-04-25,413.4996032714844
2019-04-26,424.5533447265625
2019-04-29,414.250244140625
2019-04-30,413.06060791015625
2019-05-02,413.06768798828125
2019-05-03,407.1761169433594
2019-05-06,407.4735107421875
2019-05-07,400.08782958984375
2019-05-08,396.4410095214844
2019-05-09,390.17413330078125
2019-05-10,391.78863525390625
2019-05-13,383.12567138671875
2019-05-14,393.3349914550781
2019-05-15,388.5145263671875
2019-05-16,388.5000915527344
2019-05-17,385.8164978027344
2019-05-20,383.0753479003906
2019-05-22,388.5145263671875
2019-05-23,375.1539306640625
2019-05-24,373.07464599609375
2019-05-27,375.46331787109375
2019-05-28,367.64984130859375
2019-05-29,374.1610412597656
2019-05-30,365.4914245605469
