Date,ULTRACEMCO.NS
2016-06-13,3261.372314453125
2016-06-14,3188.42578125
2016-06-15,3228.594482421875
2016-06-16,3149.9853515625
2016-06-17,3170.33349609375
2016-06-20,3234.161376953125
2016-06-21,3222.691650390625
2016-06-22,3178.15576171875
2016-06-23,3203.8310546875
2016-06-24,3157.759521484375
2016-06-27,3259.54833984375
2016-06-28,3264.156005859375
2016-06-29,3258.828857421875
2016-06-30,3273.94580078125
2016-07-01,3286.519287109375
2016-07-04,3281.273681640625
2016-07-05,3248.54931640625
2016-07-07,3255.527099609375
2016-07-08,3272.515380859375
2016-07-11,3324.971435546875
2016-07-12,3356.49267578125
2016-07-13,3305.817138671875
2016-07-14,3369.2939453125
2016-07-15,3398.890625
2016-07-18,3367.224365234375
2016-07-19,3376.176025390625
2016-07-20,3426.321533203125
2016-07-21,3502.021240234375
2016-07-22,3503.176025390625
2016-07-25,3532.339599609375
2016-07-26,3492.20361328125
2016-07-27,3513.811767578125
2016-07-28,3540.760986328125
2016-07-29,3578.731689453125
2016-08-01,3614.82470703125
2016-08-02,3538.788330078125
2016-08-03,3530.1259765625
2016-08-04,3519.393798828125
2016-08-05,3664.104248046875
2016-08-08,3638.454345703125
2016-08-09,3659.340087890625
2016-08-10,3589.07861328125
2016-08-11,3567.614501953125
2016-08-12,3582.485595703125
2016-08-16,3599.1845703125
2016-08-17,3560.540771484375
2016-08-18,3729.024169921875
2016-08-19,3779.50732421875
2016-08-22,3720.410400390625
2016-08-23,3682.776611328125
2016-08-24,3669.302001953125
2016-08-25,3647.357421875
2016-08-26,3660.7841796875
2016-08-29,3640.619873046875
2016-08-30,3745.867919921875
2016-08-31,3877.5849609375
2016-09-01,3910.501953125
2016-09-02,3932.10986328125
2016-09-06,3921.95556640625
2016-09-07,3932.3505859375
2016-09-08,3960.98486328125
2016-09-09,3805.397705078125
2016-09-12,3721.132080078125
2016-09-14,3796.302490234375
2016-09-15,3781.287353515625
2016-09-16,3776.8115234375
2016-09-19,3840.77001953125
2016-09-20,3839.085205078125
2016-09-21,3812.183837890625
2016-09-22,3830.7119140625
2016-09-23,3815.50390625
2016-09-26,3775.993896484375
2016-09-27,3767.957763671875
2016-09-28,3823.63720703125
2016-09-29,3716.4638671875
2016-09-30,3707.07958984375
2016-10-03,3781.095458984375
2016-10-04,3804.9169921875
2016-10-05,3881.86767578125
2016-10-06,3811.654296875
2016-10-07,3786.340576171875
2016-10-10,3827.58349609375
2016-10-13,3836.245849609375
2016-10-14,3885.092529296875
2016-10-17,3862.3291015625
2016-10-18,3871.858154296875
2016-10-19,3881.29052734375
2016-10-20,3856.795166015625
2016-10-21,3831.577880859375
2016-10-24,3822.530517578125
2016-10-25,3866.3720703125
2016-10-26,3789.85400390625
2016-10-27,3793.7041015625
2016-10-28,3833.310302734375
2016-11-01,3827.58349609375
2016-11-02,3749.958984375
2016-11-03,3760.11279296875
2016-11-04,3709.96728515625
2016-11-07,3761.8935546875
2016-11-08,3810.45068359375
2016-11-09,3624.498046875
2016-11-10,3697.165771484375
2016-11-11,3497.7861328125
2016-11-15,3237.96142578125
2016-11-16,3243.833251953125
2016-11-17,3210.723876953125
2016-11-18,3265.537109375
2016-11-21,3197.681884765625
2016-11-22,3294.364013671875
2016-11-23,3322.70947265625
2016-11-24,3353.075927734375
2016-11-25,3366.261962890625
2016-11-28,3373.384521484375
2016-11-29,3403.606689453125
2016-11-30,3468.28564453125
2016-12-01,3436.76416015625
2016-12-02,3451.153564453125
2016-12-05,3448.362060546875
2016-12-06,3466.7939453125
2016-12-07,3434.21337890625
2016-12-08,3458.2275390625
2016-12-09,3435.080078125
2016-12-12,3332.478515625
2016-12-13,3240.46484375
2016-12-14,3190.70361328125
2016-12-15,3142.0498046875
2016-12-16,3058.457275390625
2016-12-19,2991.13134765625
2016-12-20,3027.60986328125
2016-12-21,3072.60595703125
2016-12-22,3025.78076171875
2016-12-23,2990.553955078125
2016-12-26,2972.892333984375
2016-12-27,3038.149169921875
2016-12-28,3040.988525390625
2016-12-29,3095.5615234375
2016-12-30,3128.285888671875
2017-01-02,3244.891845703125
2017-01-03,3201.916259765625
2017-01-04,3177.565673828125
2017-01-05,3255.96044921875
2017-01-06,3198.11474609375
2017-01-09,3168.374267578125
2017-01-10,3156.438720703125
2017-01-11,3227.326416015625
2017-01-12,3226.748779296875
2017-01-13,3195.178955078125
2017-01-16,3214.91015625
2017-01-17,3253.4580078125
2017-01-18,3370.303955078125
2017-01-19,3331.612060546875
2017-01-20,3341.429443359375
2017-01-23,3395.473388671875
2017-01-24,3519.682861328125
2017-01-25,3542.34912109375
2017-01-27,3548.0283203125
2017-01-30,3555.3427734375
2017-01-31,3555.872314453125
2017-02-01,3637.972900390625
2017-02-02,3581.9560546875
2017-02-03,3597.3076171875
2017-02-06,3614.007080078125
2017-02-07,3557.364013671875
2017-02-08,3578.442626953125
2017-02-09,3611.697265625
2017-02-10,3620.79248046875
2017-02-13,3626.374755859375
2017-02-14,3566.65234375
2017-02-15,3540.183349609375
2017-02-16,3574.929443359375
2017-02-17,3579.0205078125
2017-02-20,3615.739501953125
2017-02-21,3627.963134765625
2017-02-22,3636.095703125
2017-02-23,3644.0849609375
2017-02-27,3597.01904296875
2017-02-28,3632.968505859375
2017-03-01,3591.14794921875
2017-03-02,3674.595458984375
2017-03-03,3659.147705078125
2017-03-06,3680.6591796875
2017-03-07,3644.854248046875
2017-03-08,3660.92822265625
2017-03-09,3679.45654296875
2017-03-10,3707.94580078125
2017-03-14,3848.95068359375
2017-03-15,3866.757080078125
2017-03-16,3904.39013671875
2017-03-17,3888.2685546875
2017-03-20,3849.768798828125
2017-03-21,3857.46826171875
2017-03-22,3821.327392578125
2017-03-23,3825.17724609375
2017-03-24,3824.888671875
2017-03-27,3803.039794921875
2017-03-28,3837.737548828125
2017-03-29,3849.3359375
2017-03-30,3838.8447265625
2017-03-31,3835.28369140625
2017-04-03,3875.7080078125
2017-04-05,3928.163818359375
2017-04-06,3956.9423828125
2017-04-07,3927.923095703125
2017-04-10,3906.65185546875
2017-04-11,3882.01220703125
2017-04-12,3881.820068359375
2017-04-13,3868.5859375
2017-04-17,3849.817138671875
2017-04-18,3823.204345703125
2017-04-19,3792.019775390625
2017-04-20,3856.45849609375
2017-04-21,3829.123779296875
2017-04-24,3986.201904296875
2017-04-25,4083.26904296875
2017-04-26,4072.200439453125
2017-04-27,4078.16796875
2017-04-28,4089.573486328125
2017-05-02,4048.23388671875
2017-05-03,4140.05615234375
2017-05-04,4162.00048828125
2017-05-05,4167.53515625
2017-05-08,4260.22314453125
2017-05-09,4266.62353515625
2017-05-10,4203.724609375
2017-05-11,4246.98876953125
2017-05-12,4239.14453125
2017-05-15,4271.2431640625
2017-05-16,4316.91357421875
2017-05-17,4303.294921875
2017-05-18,4178.21826171875
2017-05-19,4197.03466796875
2017-05-22,4109.44921875
2017-05-23,4107.283203125
2017-05-24,4015.702392578125
2017-05-25,4006.26953125
2017-05-26,3998.570068359375
2017-05-29,3908.9619140625
2017-05-30,3928.981689453125
2017-05-31,4037.83984375
2017-06-01,4040.87109375
2017-06-02,4081.537109375
2017-06-05,4021.428955078125
2017-06-06,3967.86669921875
2017-06-07,3985.431640625
2017-06-08,3965.700439453125
2017-06-09,3957.71240234375
2017-06-12,3893.70654296875
2017-06-13,3909.443115234375
2017-06-14,3900.8291015625
2017-06-15,3892.118408203125
2017-06-16,3970.561279296875
2017-06-19,3943.852294921875
2017-06-20,3911.368408203125
2017-06-21,3865.4091796875
2017-06-22,3905.641357421875
2017-06-23,3848.99853515625
2017-06-27,3732.44140625
2017-06-28,3809.77734375
2017-06-29,3805.4462890625
2017-06-30,3810.59521484375
2017-07-03,3848.8544921875
2017-07-04,3868.297119140625
2017-07-05,3934.61279296875
2017-07-06,3953.28466796875
2017-07-07,3943.22607421875
2017-07-10,3989.781005859375
2017-07-11,4005.31494140625
2017-07-12,4043.907958984375
2017-07-13,4051.09619140625
2017-07-14,4074.445556640625
2017-07-17,4194.90625
2017-07-18,4178.60009765625
2017-07-19,4057.9951171875
2017-07-20,3996.100341796875
2017-07-21,4029.821044921875
2017-07-24,4049.938232421875
2017-07-25,3961.365966796875
2017-07-26,3931.166015625
2017-07-27,3900.82177734375
2017-07-28,3882.730712890625
2017-07-31,3914.28125
2017-08-01,3924.846435546875
2017-08-02,3943.75732421875
2017-08-03,3940.814208984375
2017-08-04,3937.871826171875
2017-08-07,3907.575927734375
2017-08-08,3914.088623046875
2017-08-09,3857.307373046875
2017-08-10,3770.229736328125
2017-08-11,3784.654296875
2017-08-14,3821.2705078125
2017-08-16,3802.7451171875
2017-08-17,3794.640625
2017-08-18,3873.22705078125
2017-08-21,3867.003662109375
2017-08-22,3835.50146484375
2017-08-23,3812.635009765625
2017-08-24,3801.153076171875
2017-08-28,3844.0888671875
2017-08-29,3793.38623046875
2017-08-30,3871.97314453125
2017-08-31,3859.767578125
2017-09-01,3858.995361328125
2017-09-04,3859.767578125
2017-09-05,3953.791748046875
2017-09-06,4004.349365234375
2017-09-07,3971.5927734375
2017-09-08,3998.75390625
2017-09-11,4027.84375
2017-09-12,4071.888671875
2017-09-13,4037.7333984375
2017-09-14,4066.244384765625
2017-09-15,4062.91650390625
2017-09-18,4061.2275390625
2017-09-19,4037.106689453125
2017-09-20,4061.66162109375
2017-09-21,4019.594482421875
2017-09-22,3858.995361328125
2017-09-25,3764.634033203125
2017-09-26,3777.031982421875
2017-09-27,3664.96533203125
2017-09-28,3732.697265625
2017-09-29,3718.707275390625
2017-10-03,3758.07275390625
2017-10-04,3736.36376953125
2017-10-05,3757.493896484375
2017-10-06,3792.71044921875
2017-10-09,3818.231201171875
2017-10-10,3831.2080078125
2017-10-11,3812.296875
2017-10-12,3782.000732421875
2017-10-13,3864.20556640625
2017-10-16,3863.482177734375
2017-10-17,3945.638916015625
2017-10-18,3948.340087890625
2017-10-19,3892.524169921875
2017-10-23,4057.22314453125
2017-10-24,4078.498046875
2017-10-25,4303.451171875
2017-10-26,4326.2705078125
2017-10-27,4283.76904296875
2017-10-30,4315.02978515625
2017-10-31,4246.33251953125
2017-11-01,4270.69482421875
2017-11-02,4244.4990234375
2017-11-03,4221.294921875
2017-11-06,4272.0947265625
2017-11-07,4219.7041015625
2017-11-08,4216.9541015625
2017-11-09,4209.95849609375
2017-11-10,4294.3818359375
2017-11-13,4195.7744140625
2017-11-14,4208.0771484375
2017-11-15,4155.2998046875
2017-11-16,4122.880859375
2017-11-17,4117.04345703125
2017-11-20,4034.307861328125
2017-11-21,4017.037353515625
2017-11-22,4081.681884765625
2017-11-23,4038.02294921875
2017-11-24,4092.1982421875
2017-11-27,4121.8203125
2017-11-28,4125.5830078125
2017-11-29,4137.015625
2017-11-30,4056.0166015625
2017-12-01,4037.829833984375
2017-12-04,3965.562744140625
2017-12-05,3963.874267578125
2017-12-06,3895.466552734375
2017-12-07,3938.35400390625
2017-12-08,4019.11181640625
2017-12-11,4091.475341796875
2017-12-12,4074.05908203125
2017-12-13,4124.08740234375
2017-12-14,4118.1533203125
2017-12-15,4160.22021484375
2017-12-18,4158.38720703125
2017-12-19,4207.2080078125
2017-12-20,4180.771484375
2017-12-21,4180.43408203125
2017-12-22,4138.1259765625
2017-12-26,4187.76708984375
2017-12-27,4127.31982421875
2017-12-28,4126.11376953125
2017-12-29,4168.71142578125
2018-01-01,4106.4306640625
2018-01-02,4102.81201171875
2018-01-03,4150.71630859375
2018-01-04,4192.73583984375
2018-01-05,4241.26708984375
2018-01-08,4269.73095703125
2018-01-09,4271.22607421875
2018-01-10,4248.4072265625
2018-01-11,4251.205078125
2018-01-12,4250.62646484375
2018-01-15,4361.24609375
2018-01-16,4385.31884765625
2018-01-17,4384.49853515625
2018-01-18,4253.666015625
2018-01-19,4148.8349609375
2018-01-22,4177.78125
2018-01-23,4220.91015625
2018-01-24,4132.43359375
2018-01-25,4206.677734375
2018-01-29,4236.34716796875
2018-01-30,4209.8134765625
2018-01-31,4227.95263671875
2018-02-01,4237.0712890625
2018-02-02,4032.5234375
2018-02-05,4000.634765625
2018-02-06,3948.774169921875
2018-02-07,3938.064697265625
2018-02-08,4020.510498046875
2018-02-09,4007.29248046875
2018-02-12,4052.6396484375
2018-02-14,4028.711669921875
2018-02-15,4040.6279296875
2018-02-16,4019.883544921875
2018-02-19,3971.8828125
2018-02-20,3995.038818359375
2018-02-21,3986.30712890625
2018-02-22,3955.769775390625
2018-02-23,3971.689697265625
2018-02-26,3995.23193359375
2018-02-27,4029.291015625
2018-02-28,4009.511962890625
2018-03-01,4007.29248046875
2018-03-05,3951.427734375
2018-03-06,4004.3974609375
2018-03-07,3968.843505859375
2018-03-08,3975.066650390625
2018-03-09,3936.4248046875
2018-03-12,4029.194580078125
2018-03-13,4023.404541015625
2018-03-14,4081.537109375
2018-03-15,4042.123291015625
2018-03-16,3884.757080078125
2018-03-19,3832.751708984375
2018-03-20,3798.403564453125
2018-03-21,3858.609619140625
2018-03-22,3787.16259765625
2018-03-23,3737.56982421875
2018-03-26,3811.13916015625
2018-03-27,3838.73388671875
2018-03-28,3811.13916015625
2018-04-02,3838.637451171875
2018-04-03,3812.296875
2018-04-04,3744.854736328125
2018-04-05,3827.156005859375
2018-04-06,3810.6572265625
2018-04-09,3780.45751953125
2018-04-10,3793.00048828125
2018-04-11,3786.680419921875
2018-04-12,3736.171142578125
2018-04-13,3742.587158203125
2018-04-16,3779.29931640625
2018-04-17,3779.54052734375
2018-04-18,3852.00048828125
2018-04-19,3959.1953125
2018-04-20,3937.4375
2018-04-23,3998.030029296875
2018-04-24,3974.439453125
2018-04-25,3989.442626953125
2018-04-26,3936.03857421875
2018-04-27,3919.53955078125
2018-04-30,3964.4052734375
2018-05-02,3875.3017578125
2018-05-03,3854.895263671875
2018-05-04,3845.72900390625
2018-05-07,3891.607666015625
2018-05-08,3921.228271484375
2018-05-09,3826.818359375
2018-05-10,3857.983154296875
2018-05-11,3928.464599609375
2018-05-14,3962.668212890625
2018-05-15,3964.83935546875
2018-05-16,3850.456787109375
2018-05-17,3818.665283203125
2018-05-18,3723.19384765625
2018-05-21,3716.825927734375
2018-05-22,3623.525390625
2018-05-23,3570.7001953125
2018-05-24,3529.79052734375
2018-05-25,3552.70556640625
2018-05-28,3599.162841796875
2018-05-29,3585.41357421875
2018-05-30,3576.343994140625
2018-05-31,3613.2490234375
2018-06-01,3558.494384765625
2018-06-04,3580.68603515625
2018-06-05,3547.592041015625
2018-06-06,3566.40673828125
2018-06-07,3592.26416015625
2018-06-08,3584.545166015625
2018-06-11,3656.86083984375
2018-06-12,3633.801025390625
2018-06-13,3666.99169921875
2018-06-14,3634.57275390625
2018-06-15,3561.87109375
2018-06-18,3540.5
2018-06-19,3519.755859375
2018-06-20,3522.98828125
2018-06-21,3489.7490234375
2018-06-22,3513.050537109375
2018-06-25,3620.099853515625
2018-06-26,3705.10302734375
2018-06-27,3640.50634765625
2018-06-28,3590.575439453125
2018-06-29,3684.359130859375
2018-07-02,3644.510498046875
2018-07-03,3618.025634765625
2018-07-04,3657.39111328125
2018-07-05,3797.872802734375
2018-07-06,3815.3369140625
2018-07-09,3762.173828125
2018-07-10,3830.910888671875
2018-07-11,3823.171142578125
2018-07-12,3818.479248046875
2018-07-13,3834.732177734375
2018-07-16,3738.22900390625
2018-07-17,3768.41357421875
2018-07-18,3724.05615234375
2018-07-19,3731.698486328125
2018-07-20,3745.677978515625
2018-07-23,3879.137939453125
2018-07-24,4002.1494140625
2018-07-25,3913.1923828125
2018-07-26,4007.954345703125
2018-07-27,3990.39453125
2018-07-30,4105.2314453125
2018-07-31,4057.2939453125
2018-08-01,4056.568359375
2018-08-02,4047.330078125
2018-08-03,4032.092041015625
2018-08-06,4041.814697265625
2018-08-07,4069.774658203125
2018-08-08,4105.95654296875
2018-08-09,4170.4853515625
2018-08-10,4107.98876953125
2018-08-13,4057.681396484375
2018-08-14,4159.1669921875
2018-08-16,4076.3525390625
2018-08-17,4146.20263671875
2018-08-20,4160.71435546875
2018-08-21,4208.603515625
2018-08-23,4205.74951171875
2018-08-24,4175.5166015625
2018-08-27,4228.533203125
2018-08-28,4283.53173828125
2018-08-29,4258.669921875
2018-08-30,4282.3232421875
2018-08-31,4329.8251953125
2018-09-03,4231.193359375
2018-09-04,4064.4052734375
2018-09-05,4024.0625
2018-09-06,4018.015625
2018-09-07,4129.2724609375
2018-09-10,4019.41845703125
2018-09-11,3973.900146484375
2018-09-12,3963.015869140625
2018-09-14,4052.74658203125
2018-09-17,3969.93359375
2018-09-18,3927.80078125
2018-09-19,3918.851806640625
2018-09-21,3936.89501953125
2018-09-24,3845.51904296875
2018-09-25,3897.56787109375
2018-09-26,3935.15380859375
2018-09-27,3986.283203125
2018-09-28,3927.80078125
2018-10-01,3811.94873046875
2018-10-03,3734.649169921875
2018-10-04,3815.28662109375
2018-10-05,3670.313720703125
2018-10-08,3636.550048828125
2018-10-09,3658.897705078125
2018-10-10,3655.0283203125
2018-10-11,3568.683349609375
2018-10-12,3671.6201171875
2018-10-15,3587.69384765625
2018-10-16,3630.5517578125
2018-10-17,3601.818603515625
2018-10-19,3492.110107421875
2018-10-22,3350.523193359375
2018-10-23,3234.81591796875
2018-10-24,3273.41748046875
2018-10-25,3238.540771484375
2018-10-26,3276.46484375
2018-10-29,3329.674560546875
2018-10-30,3350.909912109375
2018-10-31,3385.49658203125
2018-11-01,3484.41845703125
2018-11-02,3609.364501953125
2018-11-05,3651.690673828125
2018-11-06,3622.521484375
2018-11-07,3659.478271484375
2018-11-09,3693.581298828125
2018-11-12,3605.543212890625
2018-11-13,3705.23876953125
2018-11-14,3789.55224609375
2018-11-15,3785.58544921875
2018-11-16,3833.426025390625
2018-11-19,3900.71240234375
2018-11-20,3847.018798828125
2018-11-21,3912.1767578125
2018-11-22,3821.816650390625
2018-11-26,3830.95947265625
2018-11-27,3874.639404296875
2018-11-28,3873.5751953125
2018-11-29,3899.21240234375
2018-11-30,3869.46337890625
2018-12-03,3915.2724609375
2018-12-04,3899.45458984375
2018-12-05,3839.85986328125
2018-12-06,3738.71240234375
2018-12-07,3804.49951171875
2018-12-10,3653.625244140625
2018-12-11,3748.00048828125
2018-12-12,3804.402587890625
2018-12-13,3820.55908203125
2018-12-14,3874.68798828125
2018-12-17,3878.799560546875
2018-12-18,3877.687255859375
2018-12-19,3951.60009765625
2018-12-20,3908.839111328125
2018-12-21,3854.61376953125
2018-12-24,3789.64892578125
2018-12-26,3866.029541015625
2018-12-27,3852.871826171875
2018-12-28,3874.59130859375
2018-12-31,3861.046875
2019-01-01,3878.702880859375
2019-01-02,3875.703857421875
2019-01-03,3773.10595703125
2019-01-04,3787.134033203125
2019-01-07,3798.9365234375
2019-01-08,3788.82666015625
2019-01-09,3693.000732421875
2019-01-10,3693.919677734375
2019-01-11,3647.48193359375
2019-01-14,3653.67431640625
2019-01-15,3703.061767578125
2019-01-16,3760.480712890625
2019-01-17,3721.25048828125
2019-01-18,3695.613037109375
2019-01-21,3724.24951171875
2019-01-22,3734.843017578125
2019-01-23,3725.3134765625
2019-01-24,3667.31494140625
2019-01-25,3396.525390625
2019-01-28,3264.61376953125
2019-01-29,3298.667724609375
2019-01-30,3330.15869140625
2019-01-31,3404.79736328125
2019-02-01,3370.259033203125
2019-02-04,3335.285888671875
2019-02-05,3349.072265625
2019-02-06,3396.090087890625
2019-02-07,3454.33056640625
2019-02-08,3441.995849609375
2019-02-11,3337.1240234375
2019-02-12,3339.977783203125
2019-02-14,3381.142822265625
2019-02-15,3327.497802734375
2019-02-18,3317.629638671875
2019-02-19,3354.73193359375
2019-02-20,3457.03955078125
2019-02-21,3513.05517578125
2019-02-22,3507.685546875
2019-02-25,3595.626953125
2019-02-26,3665.235107421875
2019-02-27,3762.511962890625
2019-02-28,3701.94970703125
2019-03-01,3752.112060546875
2019-03-05,3833.232666015625
2019-03-06,3849.1474609375
2019-03-07,3785.44091796875
2019-03-08,3842.7138671875
2019-03-11,3917.3525390625
2019-03-12,3962.435546875
2019-03-13,3894.617431640625
2019-03-14,3835.119140625
2019-03-15,3788.63330078125
2019-03-18,3840.972412109375
2019-03-19,3848.518310546875
2019-03-20,3794.63134765625
2019-03-22,3801.8388671875
2019-03-25,3745.0498046875
2019-03-26,3797.82421875
2019-03-27,3774.943603515625
2019-03-28,3781.715576171875
2019-04-01,3921.56103515625
2019-04-02,3894.955810546875
2019-04-03,3871.350341796875
2019-04-04,3947.14990234375
2019-04-05,4054.0048828125
2019-04-08,4031.22119140625
2019-04-09,4027.6904296875
2019-04-10,3996.586669921875
2019-04-11,4005.390625
2019-04-12,4030.882568359375
2019-04-15,4087.76904296875
2019-04-16,4116.55078125
2019-04-18,4121.29150390625
2019-04-22,4067.98486328125
2019-04-23,4061.598876953125
2019-04-24,4251.6064453125
2019-04-25,4468.6533203125
2019-04-26,4459.89892578125
2019-04-30,4466.525390625
2019-05-02,4466.0419921875
2019-05-03,4417.37939453125
2019-05-06,4371.4736328125
2019-05-07,4383.76025390625
2019-05-08,4360.92822265625
2019-05-09,4332.6298828125
2019-05-10,4289.91748046875
2019-05-13,4197.23583984375
2019-05-14,4280.29150390625
2019-05-15,4201.00927734375
2019-05-16,4365.91064453125
2019-05-17,4346.56103515625
2019-05-20,4618.802734375
2019-05-21,4488.7294921875
2019-05-22,4496.08203125
2019-05-23,4531.490234375
2019-05-24,4643.85986328125
2019-05-27,4683.4765625
2019-05-28,4617.59326171875
2019-05-29,4566.2216796875
2019-05-30,4604.00048828125
