Date,CARBORUNIV.NS
2017-04-10,286.9500427246094
2017-04-11,286.37646484375
2017-04-12,286.99786376953125
2017-04-13,281.9787292480469
2017-04-17,283.2693176269531
2017-04-18,279.1584167480469
2017-04-19,279.5408935546875
2017-04-20,280.97491455078125
2017-04-21,281.022705078125
2017-04-24,281.6441650390625
2017-04-25,280.1144714355469
2017-04-26,277.8678283691406
2017-04-27,278.8238830566406
2017-04-28,279.82769775390625
2017-05-02,279.0149841308594
2017-05-03,280.21014404296875
2017-05-04,284.1297607421875
2017-05-05,279.2540588378906
2017-05-08,278.9671936035156
2017-05-09,284.51220703125
2017-05-10,282.9825439453125
2017-05-11,283.12591552734375
2017-05-12,282.02655029296875
2017-05-15,295.6497802734375
2017-05-16,298.18328857421875
2017-05-17,297.8008728027344
2017-05-18,289.9136962890625
2017-05-19,284.51220703125
2017-05-22,282.5045166015625
2017-05-23,281.022705078125
2017-05-24,275.9079284667969
2017-05-25,277.1508483886719
2017-05-26,283.5083312988281
2017-05-29,281.1182861328125
2017-05-30,287.4758605957031
2017-05-31,287.3802490234375
2017-06-01,285.32476806640625
2017-06-02,284.5599365234375
2017-06-05,284.8468322753906
2017-06-06,283.364990234375
2017-06-07,282.64788818359375
2017-06-08,280.066650390625
2017-06-09,288.57525634765625
2017-06-12,297.9920654296875
2017-06-13,306.8352966308594
2017-06-14,318.5466003417969
2017-06-15,322.13165283203125
2017-06-16,321.4147033691406
2017-06-19,317.54278564453125
2017-06-20,315.5828857421875
2017-06-21,316.87353515625
2017-06-22,315.53509521484375
2017-06-23,316.82568359375
2017-06-27,310.99395751953125
2017-06-28,308.6517639160156
2017-06-29,307.93475341796875
2017-06-30,310.9461364746094
2017-07-03,316.108642578125
2017-07-04,316.58673095703125
2017-07-05,315.2004699707031
2017-07-06,319.454833984375
2017-07-07,327.5809326171875
2017-07-10,325.2865295410156
2017-07-11,322.65740966796875
2017-07-12,326.0990905761719
2017-07-13,329.30181884765625
2017-07-14,333.9862976074219
2017-07-17,332.02642822265625
2017-07-18,331.9308776855469
2017-07-19,338.09722900390625
2017-07-20,335.75
2017-07-21,342.0730895996094
2017-07-24,341.5941162109375
2017-07-25,334.5045471191406
2017-07-26,333.40277099609375
2017-07-27,329.76214599609375
2017-07-28,334.6003112792969
2017-07-31,324.9239196777344
2017-08-01,322.768310546875
2017-08-02,319.989990234375
2017-08-03,321.0917053222656
2017-08-04,323.39117431640625
2017-08-07,322.2413635253906
2017-08-08,320.2774658203125
2017-08-09,323.678466796875
2017-08-10,313.8584289550781
2017-08-11,314.00213623046875
2017-08-14,326.2652587890625
2017-08-16,325.7861633300781
2017-08-17,330.959716796875
2017-08-18,323.4869384765625
2017-08-21,322.43304443359375
2017-08-22,321.3312683105469
2017-08-23,324.39703369140625
2017-08-24,320.2774658203125
2017-08-28,330.1932678222656
2017-08-29,331.19927978515625
2017-08-30,337.1870422363281
2017-08-31,338.48040771484375
2017-09-01,334.6961364746094
2017-09-04,328.42083740234375
2017-09-05,329.618408203125
2017-09-06,326.4568176269531
2017-09-07,330.2412109375
2017-09-08,332.1573486328125
2017-09-11,330.5764465332031
2017-09-12,335.31878662109375
2017-09-13,333.11541748046875
2017-09-14,343.70184326171875
2017-09-15,336.7080383300781
2017-09-18,333.259033203125
2017-09-19,335.510498046875
2017-09-20,334.648193359375
2017-09-21,330.76806640625
2017-09-22,315.391357421875
2017-09-25,312.8045349121094
2017-09-26,310.0262756347656
2017-09-27,301.97857666015625
2017-09-28,303.46356201171875
2017-09-29,304.421630859375
2017-10-03,302.0743713378906
2017-10-04,304.46954345703125
2017-10-05,303.1761779785156
2017-10-06,313.23577880859375
2017-10-09,315.82244873046875
2017-10-10,316.4452209472656
2017-10-11,312.0860595703125
2017-10-12,310.4573974609375
2017-10-13,310.98431396484375
2017-10-16,315.19970703125
2017-10-17,314.0979919433594
2017-10-18,309.59515380859375
2017-10-19,318.2654724121094
2017-10-23,320.85223388671875
2017-10-24,329.7142333984375
2017-10-25,331.390869140625
2017-10-26,330.0974426269531
2017-10-27,330.7201843261719
2017-10-30,331.3428955078125
2017-10-31,346.1448974609375
2017-11-01,346.0969543457031
2017-11-02,352.0848388671875
2017-11-03,350.647705078125
2017-11-06,352.46795654296875
2017-11-07,343.60595703125
2017-11-08,339.6300964355469
2017-11-09,358.5516357421875
2017-11-10,358.5038146972656
2017-11-13,355.3421936035156
2017-11-14,354.5278015136719
2017-11-15,362.1922607421875
2017-11-16,360.7551574707031
2017-11-17,359.7970886230469
2017-11-20,359.7492370605469
2017-11-21,364.6353454589844
2017-11-22,364.68316650390625
2017-11-23,367.9405822753906
2017-11-24,370.47943115234375
2017-11-27,364.6353454589844
2017-11-28,364.4916076660156
2017-11-29,365.0185241699219
2017-11-30,364.10833740234375
2017-12-01,365.88079833984375
2017-12-04,372.7308349609375
2017-12-05,367.078369140625
2017-12-06,364.0604248046875
2017-12-07,367.70111083984375
2017-12-08,370.9584655761719
2017-12-11,365.0185241699219
2017-12-12,364.826904296875
2017-12-13,364.20416259765625
2017-12-14,361.5216064453125
2017-12-15,361.2342224121094
2017-12-18,364.39581298828125
2017-12-19,364.1563720703125
2017-12-20,363.8209533691406
2017-12-21,362.24017333984375
2017-12-22,364.58734130859375
2017-12-26,362.0964660644531
2017-12-27,362.8150329589844
2017-12-28,365.4496154785156
2017-12-29,360.3719482421875
2018-01-01,358.0726013183594
2018-01-02,358.59954833984375
2018-01-03,374.407470703125
2018-01-04,402.86163330078125
2018-01-05,400.80181884765625
2018-01-08,397.9755554199219
2018-01-09,398.9335632324219
2018-01-10,397.5923156738281
2018-01-11,396.4906005859375
2018-01-12,387.43701171875
2018-01-15,393.4248352050781
2018-01-16,382.9820251464844
2018-01-17,383.0298767089844
2018-01-18,374.3116455078125
2018-01-19,374.2637634277344
2018-01-22,379.2456359863281
2018-01-23,374.2637634277344
2018-01-24,376.3714294433594
2018-01-25,374.5990295410156
2018-01-29,373.6410217285156
2018-01-30,366.40771484375
2018-01-31,354.8152160644531
2018-02-01,360.6593933105469
2018-02-02,350.36029052734375
2018-02-05,343.94134521484375
2018-02-06,339.3906555175781
2018-02-07,339.3906555175781
2018-02-08,342.36053466796875
2018-02-09,345.57000732421875
2018-02-12,351.79736328125
2018-02-14,346.0011291503906
2018-02-15,337.9056396484375
2018-02-16,336.0852966308594
2018-02-19,339.6300964355469
2018-02-20,346.7676086425781
2018-02-21,343.74969482421875
2018-02-22,340.10906982421875
2018-02-23,342.895263671875
2018-02-26,344.4805603027344
2018-02-27,340.973876953125
2018-02-28,335.5455627441406
2018-03-01,331.36614990234375
2018-03-05,323.872314453125
2018-03-06,336.6984558105469
2018-03-07,331.0299072265625
2018-03-08,336.1700134277344
2018-03-09,333.6239929199219
2018-03-12,331.5102844238281
2018-03-13,337.27490234375
2018-03-14,331.36614990234375
2018-03-15,335.06512451171875
2018-03-16,334.2965393066406
2018-03-19,325.0251770019531
2018-03-20,329.4447326660156
2018-03-21,327.7153625488281
2018-03-22,330.74169921875
2018-03-23,323.7762451171875
2018-03-26,326.7545166015625
2018-03-27,338.3797912597656
2018-03-28,333.7680969238281
2018-04-02,336.7464904785156
2018-04-03,350.2451477050781
2018-04-04,356.2018127441406
2018-04-05,357.5949401855469
2018-04-06,353.7999572753906
2018-04-09,349.2843322753906
2018-04-10,347.0746154785156
2018-04-11,347.9393005371094
2018-04-12,343.80810546875
2018-04-13,343.0874938964844
2018-04-16,348.17950439453125
2018-04-17,353.944091796875
2018-04-18,344.4325256347656
2018-04-19,345.5374450683594
2018-04-20,351.6863098144531
2018-04-23,351.7342834472656
2018-04-24,354.13623046875
2018-04-25,344.5766296386719
2018-04-26,345.8736572265625
2018-04-27,349.42852783203125
2018-04-30,362.44677734375
2018-05-02,353.7039489746094
2018-05-03,348.80401611328125
2018-05-04,361.1016845703125
2018-05-07,355.6734619140625
2018-05-08,358.8919982910156
2018-05-09,354.42437744140625
2018-05-10,350.9176940917969
2018-05-11,351.2539978027344
2018-05-14,347.4109191894531
2018-05-15,343.80810546875
2018-05-16,342.703125
2018-05-17,335.0170593261719
2018-05-18,331.6064147949219
2018-05-21,314.4088134765625
2018-05-22,321.8066711425781
2018-05-23,322.23895263671875
2018-05-24,316.4743347167969
2018-05-25,331.2701416015625
2018-05-28,336.3141174316406
2018-05-29,336.4582824707031
2018-05-30,336.41021728515625
2018-05-31,334.92108154296875
2018-06-01,323.8242492675781
2018-06-04,318.347900390625
2018-06-05,313.30389404296875
2018-06-06,314.841064453125
2018-06-07,319.0684814453125
2018-06-08,320.4615478515625
2018-06-11,318.8283386230469
2018-06-12,326.1781311035156
2018-06-13,322.0468444824219
2018-06-14,319.7890930175781
2018-06-15,316.9068298339844
2018-06-18,317.19500732421875
2018-06-19,320.74981689453125
2018-06-20,318.2518310546875
2018-06-21,313.0637512207031
2018-06-22,318.2518310546875
2018-06-25,316.0421142578125
2018-06-26,317.0989074707031
2018-06-27,308.30792236328125
2018-06-28,307.15509033203125
2018-06-29,304.4649658203125
2018-07-02,305.5697937011719
2018-07-03,306.530517578125
2018-07-04,307.01092529296875
2018-07-05,306.33837890625
2018-07-06,310.90203857421875
2018-07-09,316.5705261230469
2018-07-10,328.4839172363281
2018-07-11,324.54486083984375
2018-07-12,331.8946228027344
2018-07-13,324.256591796875
2018-07-16,312.3431396484375
2018-07-17,319.6448974609375
2018-07-18,316.7146301269531
2018-07-19,311.14227294921875
2018-07-20,307.49127197265625
2018-07-23,317.0509033203125
2018-07-24,332.32696533203125
2018-07-25,344.4764404296875
2018-07-26,337.7267761230469
2018-07-27,345.5852966308594
2018-07-30,356.7706298828125
2018-07-31,357.78302001953125
2018-08-01,363.66497802734375
2018-08-02,356.6258850097656
2018-08-03,366.5576171875
2018-08-06,349.53875732421875
2018-08-07,341.6319274902344
2018-08-08,340.3302001953125
2018-08-09,339.0766906738281
2018-08-10,337.7749328613281
2018-08-13,333.2430725097656
2018-08-14,338.49810791015625
2018-08-16,336.7625427246094
2018-08-17,342.01763916015625
2018-08-20,345.5371398925781
2018-08-21,356.3848876953125
2018-08-23,356.72235107421875
2018-08-24,351.7564697265625
2018-08-27,353.2992858886719
2018-08-28,359.03656005859375
2018-08-29,361.0614929199219
2018-08-30,356.3848876953125
2018-08-31,357.8312683105469
2018-09-03,362.9417419433594
2018-09-04,359.084716796875
2018-09-05,356.6258850097656
2018-09-06,357.8312683105469
2018-09-07,357.87945556640625
2018-09-10,358.6026611328125
2018-09-11,371.2342834472656
2018-09-12,373.8859558105469
2018-09-14,370.6074523925781
2018-09-17,366.31658935546875
2018-09-18,363.9542236328125
2018-09-19,362.6524963378906
2018-09-21,369.1611328125
2018-09-24,364.7255859375
2018-09-25,361.3025207519531
2018-09-26,369.257568359375
2018-09-27,370.75213623046875
2018-09-28,371.282470703125
2018-10-01,375.718017578125
2018-10-03,355.90283203125
2018-10-04,339.36602783203125
2018-10-05,320.9006652832031
2018-10-08,322.4434509277344
2018-10-09,322.202392578125
2018-10-10,345.9228820800781
2018-10-11,345.6817626953125
2018-10-12,357.25262451171875
2018-10-15,354.50457763671875
2018-10-16,352.76904296875
2018-10-17,351.9493713378906
2018-10-19,355.4206848144531
2018-10-22,350.3100891113281
2018-10-23,351.8529968261719
2018-10-24,352.6243896484375
2018-10-25,357.5901794433594
2018-10-26,348.960205078125
2018-10-29,348.044189453125
2018-10-30,350.06903076171875
2018-10-31,349.2976989746094
2018-11-01,344.81390380859375
2018-11-02,349.2976989746094
2018-11-05,345.826416015625
2018-11-06,345.3924865722656
2018-11-07,344.81390380859375
2018-11-09,342.06585693359375
2018-11-12,348.6226501464844
2018-11-13,348.6709289550781
2018-11-14,346.0674743652344
2018-11-15,340.7159423828125
2018-11-16,344.95855712890625
2018-11-19,340.90869140625
2018-11-20,341.0051574707031
2018-11-21,340.8605041503906
2018-11-22,346.64599609375
2018-11-26,354.50457763671875
2018-11-27,348.1887512207031
2018-11-28,343.75323486328125
2018-11-29,346.54962158203125
2018-11-30,349.2976989746094
2018-12-03,337.871337890625
2018-12-04,337.8232421875
2018-12-05,336.0875549316406
2018-12-06,333.7733459472656
2018-12-07,334.8822021484375
2018-12-10,329.1931457519531
2018-12-11,325.529052734375
2018-12-12,346.01922607421875
2018-12-13,342.3551330566406
2018-12-14,340.281982421875
2018-12-17,341.4390563964844
2018-12-18,352.52789306640625
2018-12-19,349.87628173828125
2018-12-20,346.2602844238281
2018-12-21,344.1390075683594
2018-12-24,343.2712097167969
2018-12-26,335.846435546875
2018-12-27,344.6211242675781
2018-12-28,345.3924865722656
2018-12-31,342.3551330566406
2019-01-01,347.7066955566406
2019-01-02,348.57452392578125
2019-01-03,351.4190673828125
2019-01-04,352.9135437011719
2019-01-07,360.2900695800781
2019-01-08,351.9011535644531
2019-01-09,352.57611083984375
2019-01-10,352.76904296875
2019-01-11,347.9477844238281
2019-01-14,348.1887512207031
2019-01-15,349.49053955078125
2019-01-16,347.6102600097656
2019-01-17,350.40655517578125
2019-01-18,347.0317077636719
2019-01-21,347.9477844238281
2019-01-22,346.2120666503906
2019-01-23,348.0924072265625
2019-01-24,347.46563720703125
2019-01-25,347.0317077636719
2019-01-28,344.0907287597656
2019-01-29,340.5712585449219
2019-01-30,339.0766906738281
2019-01-31,336.95538330078125
2019-02-01,338.8356018066406
2019-02-04,335.9429016113281
2019-02-05,331.98944091796875
2019-02-06,326.1076354980469
2019-02-07,337.9677734375
2019-02-08,341.77655029296875
2019-02-11,333.6769104003906
2019-02-12,330.0452575683594
2019-02-14,337.5506896972656
2019-02-15,335.2264099121094
2019-02-18,337.1632995605469
2019-02-19,337.0180969238281
2019-02-20,334.2579650878906
2019-02-21,334.79058837890625
2019-02-22,334.1611022949219
2019-02-25,334.7422180175781
2019-02-26,338.8096923828125
2019-02-27,348.20355224609375
2019-02-28,360.2122497558594
2019-03-01,368.8313903808594
2019-03-05,374.545166015625
2019-03-06,370.04193115234375
2019-03-07,369.945068359375
2019-03-08,371.68829345703125
2019-03-11,377.9831237792969
2019-03-12,375.949462890625
2019-03-13,369.99346923828125
2019-03-14,365.2965393066406
2019-03-15,369.3639831542969
2019-03-18,357.4037170410156
2019-03-19,350.4794006347656
2019-03-20,347.4288024902344
2019-03-22,357.3553161621094
2019-03-25,365.0060119628906
2019-03-26,367.2818603515625
2019-03-27,372.947265625
2019-03-28,376.1915283203125
2019-04-01,399.7730407714844
2019-04-02,393.236083984375
2019-04-03,382.5832824707031
2019-04-04,376.91796875
2019-04-05,373.14093017578125
2019-04-08,375.949462890625
2019-04-09,369.1219177246094
2019-04-10,368.0081787109375
2019-04-11,367.8629150390625
2019-04-12,367.2818603515625
2019-04-15,365.054443359375
2019-04-16,361.95538330078125
2019-04-18,362.05230712890625
2019-04-22,360.84173583984375
2019-04-23,361.0838317871094
2019-04-24,361.0838317871094
2019-04-25,356.5321960449219
2019-04-26,358.6627197265625
2019-04-30,348.6393127441406
2019-05-02,347.13824462890625
2019-05-03,343.94244384765625
2019-05-06,343.6034851074219
2019-05-07,347.71929931640625
2019-05-08,343.506591796875
2019-05-09,343.89398193359375
2019-05-10,342.8771057128906
2019-05-13,342.8771057128906
2019-05-14,341.763427734375
2019-05-15,350.6246337890625
2019-05-16,348.0098876953125
2019-05-17,347.2350769042969
2019-05-20,358.3722229003906
2019-05-21,348.5909729003906
2019-05-22,342.7802734375
2019-05-23,342.24761962890625
2019-05-24,353.86895751953125
2019-05-27,363.7471008300781
2019-05-28,366.9913635253906
2019-05-29,366.36187744140625
2019-05-30,364.182861328125
2019-05-31,364.7154541015625
2019-06-03,364.61865234375
2019-06-04,362.8269958496094
2019-06-06,355.3699951171875
2019-06-07,355.2247619628906
2019-06-10,357.30694580078125
2019-06-11,347.67095947265625
2019-06-12,343.7487487792969
2019-06-13,335.6622314453125
2019-06-14,335.1779479980469
2019-06-17,328.2052307128906
2019-06-18,321.42608642578125
