Date,JUBLFOOD.NS
2016-05-25,106.56717681884766
2016-05-26,112.6490707397461
2016-05-27,108.63843536376953
2016-05-30,99.94795227050781
2016-05-31,100.98847198486328
2016-06-01,98.975830078125
2016-06-02,99.50342559814453
2016-06-03,97.51520538330078
2016-06-06,97.4272689819336
2016-06-07,98.26261138916016
2016-06-08,103.46029663085938
2016-06-09,103.65570068359375
2016-06-10,99.77698516845703
2016-06-13,101.51605987548828
2016-06-14,102.36114501953125
2016-06-15,102.72265625
2016-06-16,104.9062728881836
2016-06-17,105.49736785888672
2016-06-20,104.63760375976562
2016-06-21,103.5824203491211
2016-06-22,102.4979476928711
2016-06-23,105.15541076660156
2016-06-24,102.26835632324219
2016-06-27,102.31720733642578
2016-06-28,103.74852752685547
2016-06-29,107.2120132446289
2016-06-30,110.98326873779297
2016-07-01,114.71543884277344
2016-07-04,121.01226806640625
2016-07-05,120.26483917236328
2016-07-07,118.36944580078125
2016-07-08,115.3602523803711
2016-07-11,114.68124389648438
2016-07-12,114.70567321777344
2016-07-13,113.53324890136719
2016-07-14,116.62548828125
2016-07-15,112.03843688964844
2016-07-18,112.29734802246094
2016-07-19,110.90998077392578
2016-07-20,111.82350158691406
2016-07-21,111.63786315917969
2016-07-22,112.81027221679688
2016-07-25,114.5102767944336
2016-07-26,117.21170043945312
2016-07-27,115.17462158203125
2016-07-28,119.19990539550781
2016-07-29,119.57606506347656
2016-08-01,123.596435546875
2016-08-02,124.671142578125
2016-08-03,117.6513442993164
2016-08-04,115.10623931884766
2016-08-05,114.50537872314453
2016-08-08,117.86629486083984
2016-08-09,116.23468017578125
2016-08-10,114.68612670898438
2016-08-11,114.4516372680664
2016-08-12,115.74129486083984
2016-08-16,119.0142822265625
2016-08-17,121.48120880126953
2016-08-18,118.80421447753906
2016-08-19,119.7861099243164
2016-08-22,120.66053009033203
2016-08-23,120.19645690917969
2016-08-24,120.70552825927734
2016-08-25,120.5635757446289
2016-08-26,118.05733489990234
2016-08-29,116.92659759521484
2016-08-30,115.717529296875
2016-08-31,114.96861267089844
2016-09-01,113.04976654052734
2016-09-02,115.82522583007812
2016-09-06,104.54717254638672
2016-09-07,106.46112060546875
2016-09-08,105.8590316772461
2016-09-09,105.26673889160156
2016-09-12,102.72624206542969
2016-09-14,102.63812255859375
2016-09-15,102.15843200683594
2016-09-16,102.09480285644531
2016-09-19,98.44801330566406
2016-09-20,92.39291381835938
2016-09-21,92.63766479492188
2016-09-22,95.59423828125
2016-09-23,97.29769134521484
2016-09-26,93.99847412109375
2016-09-27,94.45370483398438
2016-09-28,94.49285888671875
2016-09-29,91.98175811767578
2016-09-30,94.37540435791016
2016-10-03,95.40332794189453
2016-10-04,97.29280090332031
2016-10-05,97.25852966308594
2016-10-06,99.80393981933594
2016-10-07,104.131103515625
2016-10-10,103.18147277832031
2016-10-13,101.36054229736328
2016-10-14,102.19268035888672
2016-10-17,102.21227264404297
2016-10-18,102.8094482421875
2016-10-19,106.22126770019531
2016-10-20,109.52049255371094
2016-10-21,107.48416900634766
2016-10-24,108.37995910644531
2016-10-25,112.29593658447266
2016-10-26,103.50944519042969
2016-10-27,97.44942474365234
2016-10-28,97.93894958496094
2016-11-01,97.83614349365234
2016-11-02,95.62850952148438
2016-11-03,94.48798370361328
2016-11-04,93.9788818359375
2016-11-07,94.3068618774414
2016-11-08,95.71171569824219
2016-11-09,91.26216125488281
2016-11-10,92.6572494506836
2016-11-11,87.43428039550781
2016-11-15,83.40570831298828
2016-11-16,86.31822204589844
2016-11-17,87.53709411621094
2016-11-18,86.73920440673828
2016-11-21,86.90562438964844
2016-11-22,86.28886413574219
2016-11-23,86.3280258178711
2016-11-24,83.76795959472656
2016-11-25,86.81262969970703
2016-11-28,87.02310943603516
2016-11-29,90.57687377929688
2016-11-30,90.10696411132812
2016-12-01,88.99579620361328
2016-12-02,85.27560424804688
2016-12-05,83.16586303710938
2016-12-06,83.55746459960938
2016-12-07,82.95047760009766
2016-12-08,84.93294525146484
2016-12-09,84.6392593383789
2016-12-12,83.6113052368164
2016-12-13,83.58683776855469
2016-12-14,82.73511505126953
2016-12-15,81.555419921875
2016-12-16,82.03023529052734
2016-12-19,82.12812805175781
2016-12-20,81.29596710205078
2016-12-21,80.18480682373047
2016-12-22,79.57292938232422
2016-12-23,76.87580108642578
2016-12-26,77.4778823852539
2016-12-27,79.61209106445312
2016-12-28,81.4183578491211
2016-12-29,81.25682067871094
2016-12-30,83.55257415771484
2017-01-02,84.18402862548828
2017-01-03,84.94273376464844
2017-01-04,84.42388916015625
2017-01-05,84.2966079711914
2017-01-06,82.14280700683594
2017-01-09,80.7673110961914
2017-01-10,81.4966812133789
2017-01-11,82.81832885742188
2017-01-12,82.51483154296875
2017-01-13,82.49524688720703
2017-01-16,81.53582763671875
2017-01-17,81.51136016845703
2017-01-18,86.29374694824219
2017-01-19,86.83710479736328
2017-01-20,82.86725616455078
2017-01-23,82.5980453491211
2017-01-24,82.18685913085938
2017-01-25,83.6113052368164
2017-01-27,86.02454376220703
2017-01-30,84.62945556640625
2017-01-31,85.77489471435547
2017-02-01,86.4797592163086
2017-02-02,90.42512512207031
2017-02-03,90.22444152832031
2017-02-06,98.61933898925781
2017-02-07,97.88021087646484
2017-02-08,97.13616180419922
2017-02-09,98.00747680664062
2017-02-10,97.30259704589844
2017-02-13,99.05500030517578
2017-02-14,96.7641372680664
2017-02-15,95.13410949707031
2017-02-16,95.65298461914062
2017-02-17,97.19001007080078
2017-02-20,97.28790283203125
2017-02-21,97.75782775878906
2017-02-22,98.87389373779297
2017-02-23,98.48716735839844
2017-02-27,97.7039794921875
2017-02-28,98.95219421386719
2017-03-01,98.12984466552734
2017-03-02,100.94447326660156
2017-03-03,103.38706970214844
2017-03-06,104.13599395751953
2017-03-07,103.60733032226562
2017-03-08,103.44580841064453
2017-03-09,103.37237548828125
2017-03-10,105.10520935058594
2017-03-14,107.50374603271484
2017-03-15,107.665283203125
2017-03-16,108.8351821899414
2017-03-17,108.252685546875
2017-03-20,109.33448791503906
2017-03-21,107.0191421508789
2017-03-22,105.6142807006836
2017-03-23,106.60796356201172
2017-03-24,105.87371826171875
2017-03-27,108.08625030517578
2017-03-28,107.67017364501953
2017-03-29,107.86109161376953
2017-03-30,109.39810943603516
2017-03-31,108.40931701660156
2017-04-03,107.95408630371094
2017-04-05,107.22472381591797
2017-04-06,103.17658233642578
2017-04-07,101.81576538085938
2017-04-10,100.7388687133789
2017-04-11,100.68014526367188
2017-04-12,99.7745590209961
2017-04-13,99.14800262451172
2017-04-17,96.7347640991211
2017-04-18,98.69766235351562
2017-04-19,99.19694519042969
2017-04-20,100.68014526367188
2017-04-21,100.91508483886719
2017-04-24,102.80455017089844
2017-04-25,104.50312042236328
2017-04-26,102.75071716308594
2017-04-27,100.80249786376953
2017-04-28,102.0262451171875
2017-05-02,102.2269515991211
2017-05-03,103.57307434082031
2017-05-04,101.40458679199219
2017-05-05,100.61161041259766
2017-05-08,98.86408996582031
2017-05-09,97.08720397949219
2017-05-10,95.41312408447266
2017-05-11,96.94036102294922
2017-05-12,96.5634536743164
2017-05-15,100.39131927490234
2017-05-16,102.85841369628906
2017-05-17,102.7017593383789
2017-05-18,99.79414367675781
2017-05-19,99.67176818847656
2017-05-22,100.86614227294922
2017-05-23,97.22918701171875
2017-05-24,95.59423828125
2017-05-25,99.3633804321289
2017-05-26,97.18510437011719
2017-05-29,92.06007385253906
2017-05-30,89.00558471679688
2017-05-31,89.5685043334961
2017-06-01,89.30906677246094
2017-06-02,91.1300048828125
2017-06-05,91.63909149169922
2017-06-06,93.25443267822266
2017-06-07,93.51387023925781
2017-06-08,94.35579681396484
2017-06-09,94.87468719482422
2017-06-12,93.93974304199219
2017-06-13,94.96768188476562
2017-06-14,94.23832702636719
2017-06-15,93.91036987304688
2017-06-16,91.84957122802734
2017-06-19,90.52302551269531
2017-06-20,90.45939636230469
2017-06-21,90.6747817993164
2017-06-22,89.40697479248047
2017-06-23,90.35659790039062
2017-06-27,90.94889068603516
2017-06-28,91.82999420166016
2017-06-29,93.21038055419922
2017-06-30,92.65235137939453
2017-07-03,97.82637023925781
2017-07-04,100.39131927490234
2017-07-05,102.69196319580078
2017-07-06,105.52127838134766
2017-07-07,107.03873443603516
2017-07-10,108.86455535888672
2017-07-11,106.78417205810547
2017-07-12,108.28694152832031
2017-07-13,108.81561279296875
2017-07-14,114.01409912109375
2017-07-17,124.59703826904297
2017-07-18,129.7269744873047
2017-07-19,126.29072570800781
2017-07-20,127.08370971679688
2017-07-21,122.76632690429688
2017-07-24,122.5901107788086
2017-07-25,126.91236877441406
2017-07-26,125.59075164794922
2017-07-27,125.15996551513672
2017-07-28,128.5032196044922
2017-07-31,129.0074005126953
2017-08-01,126.67744445800781
2017-08-02,125.38513946533203
2017-08-03,122.84464263916016
2017-08-04,125.24320220947266
2017-08-07,123.79917907714844
2017-08-08,130.28501892089844
2017-08-09,127.19140625
2017-08-10,129.0270233154297
2017-08-11,126.93687438964844
2017-08-14,134.19122314453125
2017-08-16,136.36460876464844
2017-08-17,137.00096130371094
2017-08-18,136.77047729492188
2017-08-21,135.69656372070312
2017-08-22,133.09756469726562
2017-08-23,135.37290954589844
2017-08-24,136.67239379882812
2017-08-28,135.58868408203125
2017-08-29,131.89614868164062
2017-08-30,133.975341796875
2017-08-31,136.76556396484375
2017-09-01,137.6090087890625
2017-09-04,135.3336639404297
2017-09-05,135.2306671142578
2017-09-06,136.4517364501953
2017-09-07,136.22616577148438
2017-09-08,135.78482055664062
2017-09-11,142.40487670898438
2017-09-12,139.73724365234375
2017-09-13,129.7875518798828
2017-09-14,134.70108032226562
2017-09-15,133.2986297607422
2017-09-18,139.58033752441406
2017-09-19,136.91758728027344
2017-09-20,137.83457946777344
2017-09-21,136.5743408203125
2017-09-22,135.3631134033203
2017-09-25,135.43667602539062
2017-09-26,136.59884643554688
2017-09-27,132.9799041748047
2017-09-28,134.9364776611328
2017-09-29,136.4174041748047
2017-10-03,138.8790740966797
2017-10-04,138.03562927246094
2017-10-05,145.3814697265625
2017-10-06,151.36892700195312
2017-10-09,146.90650939941406
2017-10-10,149.68206787109375
2017-10-11,146.15625
2017-10-12,147.2889862060547
2017-10-13,148.6375274658203
2017-10-16,152.17807006835938
2017-10-17,155.20367431640625
2017-10-18,150.3440399169922
2017-10-19,150.02529907226562
2017-10-23,151.83970642089844
2017-10-24,157.8860321044922
2017-10-25,157.3907470703125
2017-10-26,161.10287475585938
2017-10-27,159.10704040527344
2017-10-30,158.89617919921875
2017-10-31,160.12213134765625
2017-11-01,159.51898193359375
2017-11-02,158.66079711914062
2017-11-03,158.02821350097656
2017-11-06,158.45484924316406
2017-11-07,156.851318359375
2017-11-08,158.3175506591797
2017-11-09,161.7599639892578
2017-11-10,162.98101806640625
2017-11-13,166.6686248779297
2017-11-14,166.78143310546875
2017-11-15,167.97793579101562
2017-11-16,174.04388427734375
2017-11-17,172.71986389160156
2017-11-20,171.22422790527344
2017-11-21,169.81195068359375
2017-11-22,169.33628845214844
2017-11-23,168.36532592773438
2017-11-24,176.85862731933594
2017-11-27,176.51535034179688
2017-11-28,176.01028442382812
2017-11-29,175.53460693359375
2017-11-30,174.1027069091797
2017-12-01,171.89602661132812
2017-12-04,169.8953094482422
2017-12-05,171.01828002929688
2017-12-06,167.27670288085938
2017-12-07,161.877685546875
2017-12-08,162.91236877441406
2017-12-11,164.48155212402344
2017-12-12,168.59580993652344
2017-12-13,166.86968994140625
2017-12-14,166.1390380859375
2017-12-15,168.7086181640625
2017-12-18,171.2340087890625
2017-12-19,172.92581176757812
2017-12-20,174.71566772460938
2017-12-21,173.99484252929688
2017-12-22,173.08273315429688
2017-12-26,174.77944946289062
2017-12-27,169.09596252441406
2017-12-28,167.6837158203125
2017-12-29,172.71986389160156
2018-01-01,174.24005126953125
2018-01-02,175.78469848632812
2018-01-03,181.49264526367188
2018-01-04,180.3354034423828
2018-01-05,186.76910400390625
2018-01-08,189.38279724121094
2018-01-09,188.50010681152344
2018-01-10,188.35301208496094
2018-01-11,188.63742065429688
2018-01-12,187.3183135986328
2018-01-15,185.84230041503906
2018-01-16,186.29833984375
2018-01-17,186.9554443359375
2018-01-18,190.5940399169922
2018-01-19,205.30038452148438
2018-01-22,222.95387268066406
2018-01-23,223.90521240234375
2018-01-24,222.9636688232422
2018-01-25,216.7653350830078
2018-01-29,212.60206604003906
2018-01-30,209.70884704589844
2018-01-31,200.38682556152344
2018-02-01,200.7938232421875
2018-02-02,196.758056640625
2018-02-05,192.16322326660156
2018-02-06,194.10020446777344
2018-02-07,196.1450653076172
2018-02-08,196.1401824951172
2018-02-09,196.0224609375
2018-02-12,198.76365661621094
2018-02-14,200.3181915283203
2018-02-15,197.3170623779297
2018-02-16,191.40805053710938
2018-02-19,195.54681396484375
2018-02-20,195.8753662109375
2018-02-21,195.19862365722656
2018-02-22,193.6882781982422
2018-02-23,196.47361755371094
2018-02-26,196.2088165283203
2018-02-27,199.9111785888672
2018-02-28,199.4845428466797
2018-03-01,196.72372436523438
2018-03-05,195.91458129882812
2018-03-06,195.09567260742188
2018-03-07,194.01686096191406
2018-03-08,197.1748809814453
2018-03-09,202.0639190673828
2018-03-12,204.39317321777344
2018-03-13,202.0442657470703
2018-03-14,203.89300537109375
2018-03-15,210.5768280029297
2018-03-16,207.10003662109375
2018-03-19,207.24713134765625
2018-03-20,208.09552001953125
2018-03-21,216.48582458496094
2018-03-22,223.12060546875
2018-03-23,223.32164001464844
2018-03-26,229.88775634765625
2018-03-27,229.5984649658203
2018-03-28,228.1077117919922
2018-04-02,231.07447814941406
2018-04-03,228.43133544921875
2018-04-04,226.48455810546875
2018-04-05,229.0394287109375
2018-04-06,238.3565673828125
2018-04-09,240.5926513671875
2018-04-10,238.18492126464844
2018-04-11,243.84872436523438
2018-04-12,242.98080444335938
2018-04-13,244.5745086669922
2018-04-16,243.63294982910156
2018-04-17,246.63409423828125
2018-04-18,243.90269470214844
2018-04-19,243.08375549316406
2018-04-20,239.876708984375
2018-04-23,241.3184051513672
2018-04-24,240.12191772460938
2018-04-25,241.04379272460938
2018-04-26,247.71780395507812
2018-04-27,250.22360229492188
2018-04-30,249.13499450683594
2018-05-02,250.0716094970703
2018-05-03,249.69894409179688
2018-05-04,251.5917510986328
2018-05-07,255.50006103515625
2018-05-08,251.10629272460938
2018-05-09,250.59140014648438
2018-05-10,242.69635009765625
2018-05-11,243.01510620117188
2018-05-14,239.0872039794922
2018-05-15,235.4241180419922
2018-05-16,240.99476623535156
2018-05-17,240.27391052246094
2018-05-18,244.9766082763672
2018-05-21,247.86004638671875
2018-05-22,246.4428253173828
2018-05-23,251.5917510986328
2018-05-24,260.2615966796875
2018-05-25,261.08050537109375
2018-05-28,267.78399658203125
2018-05-29,252.68528747558594
2018-05-30,245.79061889648438
2018-05-31,246.03091430664062
2018-06-01,245.2953643798828
2018-06-04,251.18475341796875
2018-06-05,251.5034942626953
2018-06-06,258.0892333984375
2018-06-07,260.4969787597656
2018-06-08,262.7673645019531
2018-06-11,264.5915832519531
2018-06-12,264.5376892089844
2018-06-13,261.9190673828125
2018-06-14,266.90618896484375
2018-06-15,271.2067565917969
2018-06-18,275.65936279296875
2018-06-19,269.8582458496094
2018-06-20,267.0581359863281
2018-06-21,266.10687255859375
2018-06-22,273.54095458984375
2018-06-25,273.5997619628906
2018-06-26,275.91436767578125
2018-06-27,272.7073059082031
2018-06-28,267.6073913574219
2018-06-29,271.9521484375
2018-07-02,276.30670166015625
2018-07-03,280.8573303222656
2018-07-04,280.2787170410156
2018-07-05,277.846435546875
2018-07-06,267.8329772949219
2018-07-09,276.934326171875
2018-07-10,277.6798095703125
2018-07-11,280.0923767089844
2018-07-12,279.4352722167969
2018-07-13,276.3164367675781
2018-07-16,278.45452880859375
2018-07-17,280.1904296875
2018-07-18,278.22894287109375
2018-07-19,277.73858642578125
2018-07-20,290.5765380859375
2018-07-23,284.476318359375
2018-07-24,281.9263610839844
2018-07-25,274.6785888671875
2018-07-26,273.90380859375
2018-07-27,277.5816345214844
2018-07-30,278.532958984375
2018-07-31,275.57110595703125
2018-08-01,273.7665100097656
2018-08-02,278.072021484375
2018-08-03,284.711669921875
2018-08-06,292.8911437988281
2018-08-07,292.49884033203125
2018-08-08,294.1170654296875
2018-08-09,293.9895935058594
2018-08-10,298.422607421875
2018-08-13,294.6565246582031
2018-08-14,295.6176452636719
2018-08-16,296.0981750488281
2018-08-17,296.2845153808594
2018-08-20,296.6964416503906
2018-08-21,297.99102783203125
2018-08-23,295.18609619140625
2018-08-24,298.6285400390625
2018-08-27,304.32666015625
2018-08-28,306.8276062011719
2018-08-29,303.8656921386719
2018-08-30,299.33465576171875
2018-08-31,303.9049987792969
2018-09-03,299.3739013671875
2018-09-04,284.17230224609375
2018-09-05,280.90643310546875
2018-09-06,277.93475341796875
2018-09-07,276.3360595703125
2018-09-10,272.7563781738281
2018-09-11,265.4497375488281
2018-09-12,263.84130859375
2018-09-14,262.0073547363281
2018-09-17,266.55804443359375
2018-09-18,272.63018798828125
2018-09-19,261.7926025390625
2018-09-21,256.1920166015625
2018-09-24,250.3752899169922
2018-09-25,247.6142578125
2018-09-26,253.892822265625
2018-09-27,243.4678955078125
2018-09-28,241.6599884033203
2018-10-01,243.8216094970703
2018-10-03,234.26133728027344
2018-10-04,221.21298217773438
2018-10-05,226.39105224609375
2018-10-08,232.5025634765625
2018-10-09,226.65634155273438
2018-10-10,234.02552795410156
2018-10-11,224.96633911132812
2018-10-12,233.31809997558594
2018-10-15,231.09751892089844
2018-10-16,239.33135986328125
2018-10-17,237.38587951660156
2018-10-19,249.2355194091797
2018-10-22,242.6130828857422
2018-10-23,235.59762573242188
2018-10-24,234.52662658691406
2018-10-25,211.072998046875
2018-10-26,207.42770385742188
2018-10-29,214.87548828125
2018-10-30,209.29457092285156
2018-10-31,212.92018127441406
2018-11-01,217.03712463378906
2018-11-02,212.25205993652344
2018-11-05,206.74974060058594
2018-11-06,205.0204315185547
2018-11-07,205.9047088623047
2018-11-09,214.0697784423828
2018-11-12,216.34933471679688
2018-11-13,226.25350952148438
2018-11-14,226.86268615722656
2018-11-15,234.33995056152344
2018-11-16,234.06483459472656
2018-11-19,237.30728149414062
2018-11-20,238.60423278808594
2018-11-21,238.55511474609375
2018-11-22,238.0540008544922
2018-11-26,241.50277709960938
2018-11-27,244.34237670898438
2018-11-28,244.61749267578125
2018-11-29,241.44383239746094
2018-11-30,247.22128295898438
2018-12-03,261.3504638671875
2018-12-04,262.49017333984375
2018-12-05,260.17138671875
2018-12-06,255.82846069335938
2018-12-07,244.34237670898438
2018-12-10,235.46006774902344
2018-12-11,246.80860900878906
2018-12-12,242.27899169921875
2018-12-13,245.8555145263672
2018-12-14,244.96139526367188
2018-12-17,250.9353485107422
2018-12-18,253.38189697265625
2018-12-19,264.04266357421875
2018-12-20,265.9488830566406
2018-12-21,258.1178283691406
2018-12-24,239.5376739501953
2018-12-26,242.26918029785156
2018-12-27,242.3772735595703
2018-12-28,245.37408447265625
2018-12-31,246.0323944091797
2019-01-01,245.806396484375
2019-01-02,243.50721740722656
2019-01-03,243.60545349121094
2019-01-04,238.19158935546875
2019-01-07,239.16432189941406
2019-01-08,243.723388671875
2019-01-09,242.52467346191406
2019-01-10,242.45587158203125
2019-01-11,243.20263671875
2019-01-14,238.7123260498047
2019-01-15,242.88819885253906
2019-01-16,238.7123260498047
2019-01-17,238.23086547851562
2019-01-18,239.34115600585938
2019-01-21,232.00143432617188
2019-01-22,229.35836791992188
2019-01-23,230.55709838867188
2019-01-24,231.8147735595703
2019-01-25,235.3912811279297
2019-01-28,236.21661376953125
2019-01-29,234.97860717773438
2019-01-30,235.85305786132812
2019-01-31,247.29989624023438
2019-02-01,266.8527526855469
2019-02-04,274.42828369140625
2019-02-05,256.1330871582031
2019-02-06,254.25636291503906
2019-02-07,263.5513916015625
2019-02-08,264.7009582519531
2019-02-11,259.30670166015625
2019-02-12,254.9638214111328
2019-02-14,257.96063232421875
2019-02-15,255.63192749023438
2019-02-18,262.92254638671875
2019-02-19,263.5808410644531
2019-02-20,253.9910888671875
2019-02-21,258.6680908203125
2019-02-22,254.52169799804688
2019-02-25,249.30429077148438
2019-02-26,250.2377166748047
2019-02-27,249.97244262695312
2019-02-28,249.32394409179688
2019-03-01,250.89602661132812
2019-03-05,250.40475463867188
2019-03-06,260.8199157714844
2019-03-07,260.61358642578125
2019-03-08,263.24676513671875
2019-03-11,269.58428955078125
2019-03-12,265.27081298828125
2019-03-13,260.5054931640625
2019-03-14,261.6747131347656
2019-03-15,263.9542541503906
2019-03-18,272.6203918457031
2019-03-19,274.8704528808594
2019-03-20,275.18487548828125
2019-03-22,281.0899963378906
2019-03-25,285.86529541015625
2019-03-26,288.2037658691406
2019-03-27,284.2735290527344
2019-03-28,286.78887939453125
2019-04-01,286.96575927734375
2019-04-02,283.2123718261719
2019-04-03,279.66534423828125
2019-04-04,281.57147216796875
2019-04-05,278.5746765136719
2019-04-08,280.5594787597656
2019-04-09,280.92303466796875
2019-04-10,277.01239013671875
2019-04-11,270.26226806640625
2019-04-12,267.55035400390625
2019-04-15,269.2992858886719
2019-04-16,271.4118347167969
2019-04-18,264.33740234375
2019-04-22,261.5666198730469
2019-04-23,258.6287841796875
2019-04-24,258.8056335449219
2019-04-25,260.9476013183594
2019-04-26,263.8756408691406
2019-04-30,261.06549072265625
2019-05-02,264.48480224609375
2019-05-03,260.6429748535156
2019-05-06,255.43545532226562
2019-05-07,251.9768524169922
2019-05-08,248.0859375
2019-05-09,249.33375549316406
2019-05-10,248.48876953125
2019-05-13,244.18516540527344
2019-05-14,236.1969757080078
2019-05-15,244.16554260253906
2019-05-16,244.58799743652344
2019-05-17,250.2672119140625
2019-05-20,257.262939453125
2019-05-21,255.70071411132812
2019-05-22,252.3993682861328
2019-05-23,254.33499145507812
2019-05-24,258.7958068847656
2019-05-27,262.1365051269531
2019-05-28,263.23699951171875
2019-05-29,260.3678894042969
2019-05-30,259.7096252441406
2019-05-31,256.9486083984375
2019-06-03,263.8166809082031
2019-06-04,266.685791015625
2019-06-06,261.20306396484375
2019-06-07,258.2947082519531
2019-06-10,265.7817687988281
2019-06-11,260.0240173339844
2019-06-12,261.9104919433594
