Date,PIRC.MI
2018-08-02,5.856786251068115
2018-08-03,5.801456928253174
2018-08-06,5.864923000335693
2018-08-07,6.092750072479248
2018-08-08,6.237583637237549
2018-08-09,6.237583637237549
2018-08-10,6.187135696411133
2018-08-13,6.183880805969238
2018-08-14,6.2017822265625
2018-08-16,6.214800834655762
2018-08-17,6.1855082511901855
2018-08-20,6.165980815887451
2018-08-21,6.182253837585449
2018-08-22,5.899097442626953
2018-08-23,5.988600254058838
2018-08-24,5.822612285614014
2018-08-27,5.84702205657959
2018-08-28,5.908860683441162
2018-08-29,5.899097442626953
2018-08-30,5.920252323150635
2018-08-31,5.645232677459717
2018-09-03,5.583393096923828
2018-09-04,5.6370954513549805
2018-09-05,5.6370954513549805
2018-09-06,5.48412561416626
2018-09-07,5.428796768188477
2018-09-10,5.638722896575928
2018-09-11,5.7054443359375
2018-09-12,5.780301094055176
2018-09-13,5.777046203613281
2018-09-14,5.780301094055176
2018-09-17,5.876314640045166
2018-09-18,5.842140197753906
2018-09-19,5.848649501800537
2018-09-20,5.863295555114746
2018-09-21,5.7933197021484375
2018-09-24,5.781928539276123
2018-09-25,5.767282485961914
2018-09-26,5.84702205657959
2018-09-27,5.903979301452637
2018-09-28,5.88119649887085
2018-10-01,5.851903915405273
2018-10-02,5.689170837402344
2018-10-03,5.777046203613281
2018-10-04,5.585021018981934
2018-10-05,5.524808883666992
2018-10-08,5.34254789352417
2018-10-09,5.443442344665527
2018-10-10,5.11797571182251
2018-10-11,4.973142147064209
2018-10-12,5.12611198425293
2018-10-15,5.095192909240723
2018-10-16,5.248162269592285
2018-10-17,5.078919887542725
2018-10-18,5.028470993041992
2018-10-19,4.774606704711914
2018-10-22,4.805526256561279
2018-10-23,4.768097877502441
2018-10-24,4.768097877502441
2018-10-25,4.995924472808838
2018-10-26,5.08380126953125
2018-10-29,5.166795253753662
2018-10-30,5.319765090942383
2018-10-31,5.283963680267334
2018-11-01,5.244907379150391
2018-11-02,5.194459915161133
2018-11-05,5.163540840148926
2018-11-06,5.098446846008301
2018-11-07,5.272572040557861
2018-11-08,5.1554036140441895
2018-11-09,5.036608695983887
2018-11-12,4.794135570526123
2018-11-13,4.872247219085693
2018-11-14,4.982906341552734
2018-11-15,5.046372413635254
2018-11-16,5.0512542724609375
2018-11-19,5.119602680206299
2018-11-20,5.072409629821777
2018-11-21,5.183068752288818
2018-11-22,5.1472673416137695
2018-11-23,5.227006435394287
2018-11-26,5.283963680267334
2018-11-27,5.213988304138184
2018-11-28,5.044744491577148
2018-11-29,5.0805463790893555
2018-11-30,5.0512542724609375
2018-12-03,5.235143661499023
2018-12-04,5.0659003257751465
2018-12-05,5.049627304077148
2018-12-06,4.885266304016113
2018-12-07,4.847836971282959
2018-12-10,4.768097877502441
2018-12-11,4.792507648468018
2018-12-12,4.8201727867126465
2018-12-13,4.88852071762085
2018-12-14,4.759960651397705
2018-12-17,4.6590657234191895
2018-12-18,4.611873626708984
2018-12-19,4.676966667175293
2018-12-20,4.563053131103516
2018-12-21,4.5711894035339355
2018-12-27,4.4947052001953125
2018-12-28,4.564681053161621
2019-01-02,4.519115447998047
2019-01-03,4.431238651275635
2019-01-04,4.631401062011719
2019-01-07,4.587463855743408
2019-01-08,4.7111406326293945
2019-01-09,4.854346752166748
2019-01-10,4.88038444519043
2019-01-11,4.930830955505371
2019-01-14,4.919440269470215
2019-01-15,4.93245792388916
2019-01-16,4.898284435272217
2019-01-17,4.847836971282959
2019-01-18,4.924322128295898
2019-01-21,4.963377952575684
2019-01-22,4.904793739318848
2019-01-23,4.872247219085693
2019-01-24,4.956869125366211
2019-01-25,4.917812824249268
2019-01-28,4.839700222015381
2019-01-29,4.72904109954834
2019-01-30,4.792507648468018
2019-01-31,4.641165256500244
2019-02-01,4.636282920837402
2019-02-04,4.69974946975708
2019-02-05,4.867364883422852
2019-02-06,4.922695636749268
2019-02-07,4.722532272338867
2019-02-08,4.5711894035339355
2019-02-11,4.652556896209717
2019-02-12,4.93734073638916
2019-02-13,4.956869125366211
2019-02-14,4.868992805480957
2019-02-15,4.942222595214844
2019-02-18,4.893402576446533
2019-02-19,4.792507648468018
2019-02-20,4.976397514343262
2019-02-21,4.963377952575684
2019-02-22,4.891775608062744
2019-02-25,4.92920446395874
2019-02-26,4.935713291168213
2019-02-27,4.735551357269287
2019-02-28,4.800644397735596
2019-03-01,4.943850040435791
2019-03-04,5.0073161125183105
2019-03-05,4.963377952575684
2019-03-06,4.914557933807373
2019-03-07,4.898284435272217
2019-03-08,4.781116008758545
2019-03-11,4.72578763961792
2019-03-12,4.693240165710449
2019-03-13,4.7241597175598145
2019-03-14,4.750197410583496
2019-03-15,4.8494648933410645
2019-03-18,4.859228610992432
2019-03-19,4.909675598144531
2019-03-20,4.909675598144531
2019-03-21,4.9259490966796875
2019-03-22,4.828309059143066
2019-03-25,4.756706714630127
2019-03-26,4.7632155418396
2019-03-27,4.703004837036133
2019-03-28,4.637910842895508
2019-03-29,4.668830394744873
2019-04-01,4.74206018447876
2019-04-02,4.878756046295166
2019-04-03,5.044744491577148
2019-04-04,5.0821733474731445
2019-04-05,5.11797571182251
2019-04-08,5.100074768066406
2019-04-09,5.036608695983887
2019-04-10,5.093564987182617
2019-04-11,5.168422698974609
2019-04-12,5.371840000152588
2019-04-15,5.298609256744385
2019-04-16,5.285590648651123
2019-04-17,5.288846015930176
2019-04-18,5.240025520324707
2019-04-23,5.223752021789551
2019-04-24,5.241652488708496
2019-04-25,5.212360382080078
2019-04-26,5.283963680267334
2019-04-29,5.256299018859863
2019-04-30,5.295354843139648
2019-05-02,5.130993843078613
2019-05-03,5.026844501495361
2019-05-06,4.860855579376221
2019-05-07,4.784371852874756
2019-05-08,4.800644397735596
2019-05-09,4.701376914978027
2019-05-10,4.660693645477295
2019-05-13,4.564681053161621
2019-05-14,4.62977409362793
2019-05-15,4.7632155418396
2019-05-16,4.706258296966553
2019-05-17,4.7127685546875
2019-05-20,4.599460124969482
2019-05-21,4.68003511428833
2019-05-22,4.591066837310791
2019-05-23,4.488670349121094
2019-05-24,4.468526363372803
2019-05-27,4.392988681793213
2019-05-28,4.359415531158447
2019-05-29,4.285555839538574
2019-05-30,4.356058120727539
2019-05-31,4.285555839538574
2019-06-03,4.290591239929199
2019-06-04,4.4114532470703125
2019-06-05,4.3459858894348145
2019-06-06,4.354379653930664
2019-06-07,4.356058120727539
2019-06-10,4.404738903045654
2019-06-11,4.471884250640869
2019-06-12,4.344308376312256
2019-06-13,4.406417369842529
2019-06-14,4.441668510437012
2019-06-17,4.4080963134765625
2019-06-18,4.446704387664795
2019-06-19,4.498742580413818
2019-06-20,4.596103191375732
2019-06-21,4.61792516708374
2019-06-24,4.579317092895508
2019-06-25,4.518885612487793
2019-06-26,4.448383331298828
2019-06-27,4.3610944747924805
2019-06-28,4.362772464752197
2019-07-01,4.453419208526611
2019-07-02,4.372844696044922
2019-07-03,4.406417369842529
2019-07-04,4.4853129386901855
2019-07-05,4.448383331298828
2019-07-08,4.584352493286133
2019-07-09,4.468526363372803
2019-07-10,4.527279376983643
2019-07-11,4.62967586517334
2019-07-12,4.765645503997803
2019-07-15,4.780753135681152
2019-07-16,4.661570072174072
2019-07-17,4.502099514007568
2019-07-18,4.3644514083862305
2019-07-19,4.352701187133789
2019-07-22,4.389631271362305
2019-07-23,4.769002914428711
2019-07-24,4.871399879455566
2019-07-25,4.7841105461120605
2019-07-26,4.706892490386963
2019-07-29,4.589388847351074
2019-07-30,4.460134029388428
2019-07-31,4.4853129386901855
2019-08-01,4.522243499755859
2019-08-02,4.210017204284668
2019-08-05,4.070690155029297
2019-08-06,3.9615793228149414
2019-08-07,3.9884371757507324
2019-08-08,4.076565742492676
2019-08-09,3.898630380630493
2019-08-12,3.862539768218994
2019-08-13,3.989276647567749
2019-08-14,3.8314850330352783
2019-08-16,3.790358543395996
2019-08-19,3.868415117263794
2019-08-20,3.7878406047821045
2019-08-21,3.9347212314605713
2019-08-22,4.039636135101318
2019-08-23,3.922130823135376
2019-08-26,3.9792048931121826
2019-08-27,4.068172454833984
2019-08-28,4.020331382751465
2019-08-29,3.9322025775909424
2019-08-30,3.965775966644287
2019-09-02,3.953186273574829
2019-09-03,3.922130823135376
2019-09-04,4.173926830291748
2019-09-05,4.277163028717041
2019-09-06,4.307377815246582
2019-09-09,4.49202823638916
2019-09-10,4.537351131439209
2019-09-11,4.4819560050964355
2019-09-12,4.649819374084473
2019-09-13,4.750537395477295
2019-09-16,4.7841105461120605
2019-09-17,4.725358486175537
2019-09-18,4.753894805908203
2019-09-19,4.804254055023193
2019-09-20,4.753894805908203
2019-09-23,4.567566394805908
2019-09-24,4.508813858032227
2019-09-25,4.515529155731201
2019-09-26,4.537351131439209
2019-09-27,4.649819374084473
2019-09-30,4.555816173553467
2019-10-01,4.5524582862854
2019-10-02,4.406417369842529
2019-10-03,4.3845953941345215
2019-10-04,4.295627117156982
2019-10-07,4.298984527587891
2019-10-08,4.223445892333984
2019-10-09,4.288912773132324
2019-10-10,4.473562717437744
2019-10-11,4.537351131439209
2019-10-14,4.555816173553467
2019-10-15,4.7152862548828125
2019-10-16,4.779073715209961
2019-10-17,4.658213138580322
2019-10-18,4.537351131439209
2019-10-21,4.577638626098633
2019-10-22,4.62631893157959
2019-10-23,4.533993244171143
2019-10-24,4.577638626098633
2019-10-25,4.6917853355407715
2019-10-28,4.888185501098633
2019-10-29,4.874756813049316
2019-10-30,4.354379653930664
2019-10-31,4.349344253540039
2019-11-01,4.398024082183838
2019-11-04,4.54910135269165
2019-11-05,4.505456924438477
2019-11-06,4.507135391235352
2019-11-07,4.599460124969482
2019-11-08,4.572602272033691
2019-11-11,4.614568710327148
2019-11-12,4.6414265632629395
2019-11-13,4.500421524047852
2019-11-14,4.443347930908203
2019-11-15,4.466848373413086
2019-11-18,4.428239345550537
2019-11-19,4.376202583312988
2019-11-20,4.356058120727539
2019-11-21,4.354379653930664
2019-11-22,4.347665309906006
2019-11-25,4.428239345550537
2019-11-26,4.525600433349609
2019-11-27,4.443347930908203
2019-11-28,4.418168067932129
2019-11-29,4.32248592376709
2019-12-02,4.278841018676758
2019-12-03,4.238554000854492
2019-12-04,4.278841018676758
2019-12-05,4.262054920196533
2019-12-06,4.315770626068115
2019-12-09,4.280519485473633
2019-12-10,4.317450046539307
2019-12-11,4.3845953941345215
2019-12-12,4.4332756996154785
2019-12-13,4.3845953941345215
2019-12-16,4.463490962982178
2019-12-17,4.416489601135254
2019-12-18,4.379559516906738
2019-12-19,4.309056758880615
2019-12-20,4.371166229248047
2019-12-23,4.377881050109863
2019-12-27,4.366130352020264
2019-12-30,4.314092636108398
2020-01-02,4.486991882324219
2020-01-03,4.372844696044922
2020-01-06,4.319128513336182
2020-01-07,4.379559516906738
2020-01-08,4.465170383453369
2020-01-09,4.4366326332092285
2020-01-10,4.448383331298828
2020-01-13,4.4097747802734375
2020-01-14,4.2721266746521
2020-01-15,4.220088958740234
2020-01-16,4.258697032928467
2020-01-17,4.255340576171875
2020-01-20,4.327521800994873
2020-01-21,4.263733386993408
2020-01-22,4.228482246398926
2020-01-23,4.12272834777832
2020-01-24,4.019492149353027
2020-01-27,3.8323237895965576
2020-01-28,3.846593141555786
2020-01-29,3.945632219314575
2020-01-30,3.8071446418762207
2020-01-31,3.6694962978363037
2020-02-03,3.6829259395599365
2020-02-04,3.661942720413208
2020-02-05,3.8692541122436523
2020-02-06,3.8549857139587402
2020-02-07,3.8146984577178955
2020-02-10,3.784482717514038
2020-02-11,3.7358031272888184
2020-02-12,3.868415117263794
2020-02-13,3.785322904586792
2020-02-14,3.7937159538269043
2020-02-17,3.9615793228149414
2020-02-18,3.9523465633392334
2020-02-19,4.084120273590088
2020-02-20,4.066493988037109
2020-02-21,3.989276647567749
2020-02-24,3.7425169944763184
2020-02-25,3.660264015197754
2020-02-26,3.7399990558624268
2020-02-27,3.625852108001709
2020-02-28,3.569617748260498
2020-03-02,3.441202163696289
2020-03-03,3.369020938873291
2020-03-04,3.3715391159057617
2020-03-05,3.2901251316070557
2020-03-06,3.2683026790618896
2020-03-09,3.1256186962127686
2020-03-10,3.1037964820861816
2020-03-11,3.2003180980682373
2020-03-12,2.632939338684082
2020-03-13,2.9409689903259277
2020-03-16,2.6791017055511475
2020-03-17,2.817589282989502
2020-03-18,3.0374908447265625
2020-03-19,3.1977999210357666
2020-03-20,3.021543264389038
2020-03-23,2.9107534885406494
2020-03-24,3.013150215148926
2020-03-25,2.8981637954711914
2020-03-26,2.837733030319214
2020-03-27,2.7907309532165527
2020-03-30,2.8041603565216064
2020-03-31,2.7403721809387207
2020-04-01,2.5666332244873047
2020-04-02,2.656440258026123
2020-04-03,2.656440258026123
2020-04-06,2.689173460006714
2020-04-07,2.6992454528808594
2020-04-08,2.8385720252990723
2020-04-09,2.835214614868164
2020-04-14,2.783176898956299
2020-04-15,2.618670701980591
2020-04-16,2.757997751235962
2020-04-17,2.761354923248291
2020-04-20,2.853679895401001
2020-04-21,2.7932488918304443
2020-04-22,2.7529618740081787
2020-04-23,2.783176898956299
2020-04-24,2.817589282989502
2020-04-27,2.8452868461608887
2020-04-28,2.875502347946167
2020-04-29,2.9627909660339355
2020-04-30,2.9829347133636475
2020-05-04,2.9543981552124023
2020-05-05,2.9778988361358643
2020-05-06,3.1054751873016357
2020-05-07,3.1054751873016357
2020-05-08,3.079456329345703
2020-05-11,3.027418851852417
2020-05-12,3.059312582015991
2020-05-13,3.0173468589782715
2020-05-14,3.010632038116455
2020-05-15,3.0190253257751465
2020-05-18,3.076098918914795
2020-05-19,2.896484851837158
2020-05-20,2.960273265838623
2020-05-21,3.0123109817504883
2020-05-22,3.0022389888763428
2020-05-25,3.041687250137329
2020-05-26,3.1054751873016357
2020-05-27,3.207872152328491
2020-05-28,3.470578670501709
2020-05-29,3.3824501037597656
2020-06-01,3.375735282897949
2020-06-02,3.4227371215820312
2020-06-03,3.5469558238983154
2020-06-04,3.5310089588165283
2020-06-05,3.72153377532959
2020-06-08,3.6577460765838623
2020-06-09,3.558706283569336
2020-06-10,3.537724256515503
2020-06-11,3.235569715499878
2020-06-12,3.273338794708252
2020-06-15,3.290964365005493
2020-06-16,3.3513951301574707
2020-06-17,3.3572702407836914
2020-06-18,3.301875591278076
2020-06-19,3.265784740447998
2020-06-22,3.273338794708252
2020-06-23,3.3665032386779785
2020-06-24,3.1961216926574707
2020-06-25,3.204514741897583
2020-06-26,3.1961216926574707
2020-06-29,3.2565524578094482
2020-06-30,3.168424129486084
2020-07-01,3.088688850402832
2020-07-02,3.211229085922241
2020-07-03,3.1172256469726562
2020-07-06,3.1877284049987793
2020-07-07,3.173459768295288
2020-07-08,3.1474411487579346
2020-07-09,3.055955648422241
2020-07-10,3.1180648803710938
2020-07-13,3.1759777069091797
2020-07-14,3.112189531326294
2020-07-15,3.209550142288208
2020-07-16,3.1894068717956543
2020-07-17,3.1633880138397217
2020-07-20,3.1390480995178223
2020-07-21,3.2565524578094482
2020-07-22,3.1617090702056885
2020-07-23,3.173459768295288
2020-07-24,3.0374908447265625
2020-07-27,3.059312582015991
2020-07-28,3.0517587661743164
2020-07-29,3.0123109817504883
2020-07-30,2.9157891273498535
2020-07-31,2.822624921798706
2020-08-03,2.907396078109741
2020-08-04,3.038329601287842
2020-08-05,3.1004390716552734
2020-08-06,2.952719211578369
2020-08-07,2.8503224849700928
2020-08-10,2.9376115798950195
2020-08-11,3.1205828189849854
2020-08-12,3.1507983207702637
2020-08-13,3.1390480995178223
2020-08-14,3.121422529220581
2020-08-17,3.121422529220581
2020-08-18,3.115546703338623
2020-08-19,3.1331725120544434
2020-08-20,3.0609915256500244
2020-08-21,3.001399517059326
2020-08-24,3.10463547706604
2020-08-25,3.0727415084838867
2020-08-26,3.1021180152893066
2020-08-27,3.113868236541748
2020-08-28,3.0567946434020996
2020-08-31,3.0391688346862793
2020-09-01,3.0005605220794678
2020-09-02,3.018186092376709
2020-09-03,3.0551161766052246
2020-09-04,3.1037964820861816
2020-09-07,3.087010145187378
2020-09-08,3.2011570930480957
2020-09-09,3.2330515384674072
2020-09-10,3.273338794708252
2020-09-11,3.2573916912078857
2020-09-14,3.2414448261260986
2020-09-15,3.218782901763916
2020-09-16,3.235569715499878
2020-09-17,3.3136258125305176
2020-09-18,3.3228585720062256
2020-09-21,3.153316020965576
2020-09-22,3.1407265663146973
2020-09-23,3.2053537368774414
2020-09-24,3.1432442665100098
2020-09-25,3.0551161766052246
2020-09-28,3.1726205348968506
2020-09-29,3.1256186962127686
2020-09-30,3.0735812187194824
2020-10-01,3.007274866104126
2020-10-02,2.965308904647827
2020-10-05,3.0391688346862793
2020-10-06,3.235569715499878
2020-10-07,3.212068557739258
2020-10-08,3.3497166633605957
2020-10-09,3.2338905334472656
2020-10-12,3.276695966720581
2020-10-13,3.2229795455932617
2020-10-14,3.22633695602417
2020-10-15,3.087010145187378
2020-10-16,3.090367317199707
2020-10-19,3.108832359313965
2020-10-20,3.2271761894226074
2020-10-21,3.0962424278259277
2020-10-22,3.175138473510742
2020-10-23,3.4495956897735596
2020-10-26,3.309429407119751
2020-10-27,3.1600310802459717
2020-10-28,2.9359328746795654
2020-10-29,2.899003267288208
2020-10-30,3.0047569274902344
2020-11-02,3.063509464263916
2020-11-03,3.247319459915161
2020-11-04,3.1172256469726562
2020-11-05,3.121422529220581
2020-11-06,3.097921371459961
2020-11-09,3.5385630130767822
2020-11-10,3.5528311729431152
2020-11-11,3.591439723968506
2020-11-12,3.3572702407836914
2020-11-13,3.508347511291504
2020-11-16,3.5494742393493652
2020-11-17,3.5780110359191895
2020-11-18,3.5981550216674805
2020-11-19,3.5184192657470703
2020-11-20,3.508347511291504
2020-11-23,3.48820424079895
2020-11-24,3.582207679748535
2020-11-25,3.6359238624572754
2020-11-26,3.7232131958007812
2020-11-27,3.6468346118927
2020-11-30,3.7769289016723633
2020-12-01,3.77776837348938
2020-12-02,3.6770503520965576
2020-12-03,3.7114620208740234
2020-12-04,3.787000894546509
2020-12-07,3.73915958404541
2020-12-08,3.7425169944763184
2020-12-09,3.821413278579712
2020-12-10,3.6904795169830322
2020-12-11,3.6997122764587402
2020-12-14,3.7676966190338135
2020-12-15,3.6929972171783447
2020-12-16,3.755946636199951
2020-12-17,3.931363582611084
2020-12-18,3.6879615783691406
2020-12-21,3.634244918823242
2020-12-22,3.6518704891204834
2020-12-23,3.6955151557922363
2020-12-28,3.7895188331604004
2020-12-29,3.743356704711914
2020-12-30,3.7206952571868896
2021-01-04,3.658585548400879
2021-01-05,3.598994016647339
2021-01-06,3.6031908988952637
2021-01-07,3.726569890975952
2021-01-08,3.7316060066223145
2021-01-11,3.6862831115722656
2021-01-12,3.8071446418762207
2021-01-13,3.766857147216797
2021-01-14,3.726569890975952
2021-01-15,3.6409597396850586
2021-01-18,3.718177080154419
2021-01-19,3.6879615783691406
2021-01-20,3.759303092956543
2021-01-21,3.7190160751342773
2021-01-22,3.6015117168426514
2021-01-25,3.5200982093811035
2021-01-26,3.625852108001709
2021-01-27,3.5830469131469727
2021-01-28,3.591439723968506
2021-01-29,3.6174585819244385
2021-02-01,3.5922796726226807
2021-02-02,3.6703360080718994
2021-02-03,3.6997122764587402
2021-02-04,3.911220073699951
2021-02-05,3.924649238586426
2021-02-08,3.964097023010254
2021-02-09,3.938917636871338
2021-02-10,3.9070234298706055
2021-02-11,3.9238100051879883
2021-02-12,3.9288463592529297
2021-02-15,3.9825618267059326
2021-02-16,3.9573824405670166
2021-02-17,3.8793258666992188
2021-02-18,3.8617005348205566
2021-02-19,3.951508045196533
2021-02-22,4.108459949493408
2021-02-23,4.0043840408325195
2021-02-24,4.040474891662598
2021-02-25,4.011938095092773
2021-02-26,4.007741451263428
2021-03-01,4.0622968673706055
2021-03-02,4.0589399337768555
2021-03-03,4.095870018005371
2021-03-04,4.045510768890381
2021-03-05,3.9867584705352783
2021-03-08,4.170568943023682
2021-03-09,4.156301021575928
2021-03-10,4.153782844543457
2021-03-11,4.116013526916504
2021-03-12,4.115173816680908
2021-03-15,4.167212009429932
2021-03-16,4.113495826721191
2021-03-17,4.196588039398193
2021-03-18,4.251982688903809
2021-03-19,4.27548360824585
2021-03-22,4.177283763885498
2021-03-23,4.142871379852295
2021-03-24,4.148746967315674
2021-03-25,4.203302383422852
2021-03-26,4.171408653259277
2021-03-29,4.213374614715576
2021-03-30,4.352701187133789
2021-03-31,4.198266983032227
2021-04-01,4.191551685333252
2021-04-06,4.220088958740234
2021-04-07,4.240232467651367
2021-04-08,4.194909572601318
2021-04-09,4.117691516876221
2021-04-12,4.1495866775512695
2021-04-13,4.1294426918029785
2021-04-14,4.130281448364258
2021-04-15,4.127763748168945
2021-04-16,4.204981327056885
2021-04-19,4.160497188568115
2021-04-20,4.045510768890381
2021-04-21,4.113495826721191
2021-04-22,4.165533542633057
2021-04-23,4.198266983032227
2021-04-26,4.218410491943359
2021-04-27,4.147907257080078
2021-04-28,4.0262064933776855
2021-04-29,3.9498283863067627
2021-04-30,3.925488233566284
2021-05-03,3.972489595413208
2021-05-04,3.8650569915771484
2021-05-05,3.873450517654419
2021-05-06,3.881004571914673
2021-05-07,3.9120588302612305
2021-05-10,3.9070234298706055
2021-05-11,3.844913959503174
2021-05-12,3.8566641807556152
2021-05-13,3.9557037353515625
2021-05-14,3.931363582611084
2021-05-17,3.9447925090789795
2021-05-18,3.9901158809661865
