Date,AJANTPHARM.NS
2016-05-11,960.9168090820312
2016-05-12,950.924072265625
2016-05-13,953.4378051757812
2016-05-16,988.4434204101562
2016-05-17,983.8815307617188
2016-05-18,978.6679077148438
2016-05-19,979.4127807617188
2016-05-20,974.0438842773438
2016-05-23,923.1182861328125
2016-05-24,908.6256103515625
2016-05-25,915.9495849609375
2016-05-26,931.9317016601562
2016-05-27,949.7449340820312
2016-05-30,955.1446533203125
2016-05-31,942.6381225585938
2016-06-01,949.5277099609375
2016-06-02,967.9923706054688
2016-06-03,961.66162109375
2016-06-06,962.7166748046875
2016-06-07,982.7022094726562
2016-06-08,971.7164916992188
2016-06-09,964.020263671875
2016-06-10,970.90966796875
2016-06-13,971.6233520507812
2016-06-14,965.9443359375
2016-06-15,950.5516967773438
2016-06-16,931.4971923828125
2016-06-17,932.5213623046875
2016-06-20,942.1416625976562
2016-06-21,909.9911499023438
2016-06-22,897.422607421875
2016-06-23,897.205322265625
2016-06-24,917.4391479492188
2016-06-27,917.9357299804688
2016-06-28,940.7451782226562
2016-06-29,939.1004028320312
2016-06-30,932.3351440429688
2016-07-01,946.6414794921875
2016-07-04,967.55810546875
2016-07-05,984.5022583007812
2016-07-07,986.2091064453125
2016-07-08,1011.9667358398438
2016-07-11,1019.8490600585938
2016-07-12,997.8465576171875
2016-07-13,1002.0361328125
2016-07-14,995.394775390625
2016-07-15,990.95703125
2016-07-18,980.6851196289062
2016-07-19,1000.7015991210938
2016-07-20,1012.7736206054688
2016-07-21,1006.691162109375
2016-07-22,998.4050903320312
2016-07-25,1027.4522705078125
2016-07-26,1056.1273193359375
2016-07-27,1065.5301513671875
2016-07-28,1069.8748779296875
2016-07-29,1105.8116455078125
2016-08-01,1107.518310546875
2016-08-02,1132.7796630859375
2016-08-03,1131.7552490234375
2016-08-04,1123.624755859375
2016-08-05,1134.3621826171875
2016-08-08,1165.519775390625
2016-08-09,1156.9234619140625
2016-08-10,1143.052001953125
2016-08-11,1181.0673828125
2016-08-12,1182.091552734375
2016-08-16,1213.4354248046875
2016-08-17,1199.9666748046875
2016-08-18,1222.6209716796875
2016-08-19,1222.7142333984375
2016-08-22,1227.9588623046875
2016-08-23,1228.1761474609375
2016-08-24,1241.4271240234375
2016-08-25,1225.47607421875
2016-08-26,1222.6832275390625
2016-08-29,1201.2392578125
2016-08-30,1199.2529296875
2016-08-31,1180.07421875
2016-09-01,1201.270263671875
2016-09-02,1195.74609375
2016-09-06,1205.05615234375
2016-09-07,1222.093505859375
2016-09-08,1218.3074951171875
2016-09-09,1208.593994140625
2016-09-12,1185.319091796875
2016-09-14,1197.9495849609375
2016-09-15,1208.4698486328125
2016-09-16,1215.017822265625
2016-09-19,1227.08984375
2016-09-20,1224.9483642578125
2016-09-21,1219.9521484375
2016-09-22,1267.216064453125
2016-09-23,1268.5504150390625
2016-09-26,1268.6435546875
2016-09-27,1281.1500244140625
2016-09-28,1287.8223876953125
2016-09-29,1244.40673828125
2016-09-30,1245.7408447265625
2016-10-03,1299.08740234375
2016-10-04,1263.9886474609375
2016-10-05,1242.6688232421875
2016-10-06,1219.9212646484375
2016-10-07,1219.8282470703125
2016-10-10,1214.1802978515625
2016-10-13,1198.9117431640625
2016-10-14,1205.3045654296875
2016-10-17,1179.0194091796875
2016-10-18,1196.646240234375
2016-10-19,1207.1663818359375
2016-10-20,1223.73828125
2016-10-21,1230.8758544921875
2016-10-24,1221.0072021484375
2016-10-25,1239.1619873046875
2016-10-26,1223.5211181640625
2016-10-27,1227.05908203125
2016-10-28,1267.1541748046875
2016-11-01,1240.6826171875
2016-11-02,1215.1729736328125
2016-11-03,1208.3768310546875
2016-11-04,1164.89892578125
2016-11-07,1193.260986328125
2016-11-08,1177.5076904296875
2016-11-09,1180.52783203125
2016-11-10,1202.1339111328125
2016-11-11,1128.5048828125
2016-11-15,1059.9501953125
2016-11-16,1093.07568359375
2016-11-17,1118.417724609375
2016-11-18,1121.780029296875
2016-11-21,1094.258544921875
2016-11-22,1127.3526611328125
2016-11-23,1133.7041015625
2016-11-24,1105.49755859375
2016-11-25,1130.9642333984375
2016-11-28,1140.0550537109375
2016-11-29,1154.03369140625
2016-11-30,1181.492919921875
2016-12-01,1164.46337890625
2016-12-02,1171.001220703125
2016-12-05,1172.6822509765625
2016-12-06,1168.074462890625
2016-12-07,1171.5926513671875
2016-12-08,1186.723388671875
2016-12-09,1165.926513671875
2016-12-12,1141.6741943359375
2016-12-13,1136.5369873046875
2016-12-14,1145.4410400390625
2016-12-15,1136.568359375
2016-12-16,1127.3526611328125
2016-12-19,1110.04296875
2016-12-20,1089.806640625
2016-12-21,1092.421630859375
2016-12-22,1066.4256591796875
2016-12-23,1091.9857177734375
2016-12-26,1051.326416015625
2016-12-27,1080.6846923828125
2016-12-28,1107.58349609375
2016-12-29,1095.3795166015625
2016-12-30,1110.07421875
2017-01-02,1135.6341552734375
2017-01-03,1119.1336669921875
2017-01-04,1108.1749267578125
2017-01-05,1114.09033203125
2017-01-06,1120.0364990234375
2017-01-09,1107.86376953125
2017-01-10,1122.9320068359375
2017-01-11,1122.90087890625
2017-01-12,1117.4527587890625
2017-01-13,1118.97802734375
2017-01-16,1117.203369140625
2017-01-17,1113.9034423828125
2017-01-18,1107.0855712890625
2017-01-19,1103.0692138671875
2017-01-20,1109.295654296875
2017-01-23,1112.5025634765625
2017-01-24,1091.51904296875
2017-01-25,1063.4681396484375
2017-01-27,1076.3260498046875
2017-01-30,1069.2589111328125
2017-01-31,1061.164306640625
2017-02-01,1056.3697509765625
2017-02-02,1059.140625
2017-02-03,1073.2750244140625
2017-02-06,1090.5848388671875
2017-02-07,1088.2498779296875
2017-02-08,1096.468994140625
2017-02-09,1123.5235595703125
2017-02-10,1117.514892578125
2017-02-13,1122.8072509765625
2017-02-14,1111.630615234375
2017-02-15,1092.45263671875
2017-02-16,1098.4615478515625
2017-02-17,1087.59619140625
2017-02-20,1084.389404296875
2017-02-21,1076.3570556640625
2017-02-22,1067.920166015625
2017-02-23,1062.471923828125
2017-02-27,1080.373291015625
2017-02-28,1069.3834228515625
2017-03-01,1068.88525390625
2017-03-02,1065.1182861328125
2017-03-03,1073.088134765625
2017-03-06,1069.4146728515625
2017-03-07,1064.5889892578125
2017-03-08,1070.93994140625
2017-03-09,1068.6048583984375
2017-03-10,1066.7059326171875
2017-03-14,1091.8302001953125
2017-03-15,1085.447998046875
2017-03-16,1098.24365234375
2017-03-17,1117.0478515625
2017-03-20,1134.4197998046875
2017-03-21,1148.61669921875
2017-03-22,1140.4285888671875
2017-03-23,1150.210693359375
2017-03-24,1146.80419921875
2017-03-27,1122.9586181640625
2017-03-28,1115.7392578125
2017-03-29,1109.3951416015625
2017-03-30,1096.5816650390625
2017-03-31,1100.42578125
2017-04-03,1091.5189208984375
2017-04-05,1078.4552001953125
2017-04-06,1091.7999267578125
2017-04-07,1076.7052001953125
2017-04-10,1082.39306640625
2017-04-11,1088.7060546875
2017-04-12,1099.956787109375
2017-04-13,1109.55126953125
2017-04-17,1099.644287109375
2017-04-18,1088.1434326171875
2017-04-19,1083.768310546875
2017-04-20,1078.799072265625
2017-04-21,1075.392333984375
2017-04-24,1031.2332763671875
2017-04-25,1035.6083984375
2017-04-26,1025.607666015625
2017-04-27,1028.2327880859375
2017-04-28,1032.733154296875
2017-05-02,1032.4832763671875
2017-05-03,1037.3897705078125
2017-05-04,1026.201416015625
2017-05-05,1022.357421875
2017-05-08,988.8860473632812
2017-05-09,990.38623046875
2017-05-10,999.0430297851562
2017-05-11,993.5738525390625
2017-05-12,1010.2628173828125
2017-05-15,1021.0133666992188
2017-05-16,1021.4822998046875
2017-05-17,1034.0458984375
2017-05-18,1020.9509887695312
2017-05-19,1043.98388671875
2017-05-22,1048.796875
2017-05-23,1048.0780029296875
2017-05-24,1035.9832763671875
2017-05-25,1010.1689453125
2017-05-26,1001.4183349609375
2017-05-29,960.2589721679688
2017-05-30,968.1971435546875
2017-05-31,981.1981201171875
2017-06-01,1004.0748291015625
2017-06-02,1004.7935791015625
2017-06-05,1002.8245849609375
2017-06-06,988.1047973632812
2017-06-07,976.8853149414062
2017-06-08,980.760498046875
2017-06-09,981.6668701171875
2017-06-12,974.7600708007812
2017-06-13,965.5405883789062
2017-06-14,991.2300415039062
2017-06-15,987.417236328125
2017-06-16,974.8538818359375
2017-06-19,965.4156494140625
2017-06-20,959.6339721679688
2017-06-21,958.8839111328125
2017-06-22,951.7271118164062
2017-06-23,945.7266845703125
2017-06-27,948.414306640625
2017-06-28,967.7281494140625
2017-06-29,967.009521484375
2017-06-30,965.6344604492188
2017-07-03,957.8838500976562
2017-07-04,955.1961669921875
2017-07-05,961.009033203125
2017-07-06,947.7267456054688
2017-07-07,968.1971435546875
2017-07-10,961.1027221679688
2017-07-11,939.820068359375
2017-07-12,921.818603515625
2017-07-13,921.9747924804688
2017-07-14,933.1632080078125
2017-07-17,929.1941528320312
2017-07-18,914.0369262695312
2017-07-19,913.2554931640625
2017-07-20,916.5995483398438
2017-07-21,915.193115234375
2017-07-24,901.0670166015625
2017-07-25,906.4113159179688
2017-07-26,897.5355224609375
2017-07-27,881.5968627929688
2017-07-28,888.128662109375
2017-07-31,873.2838134765625
2017-08-01,868.0958251953125
2017-08-02,859.18896484375
2017-08-03,836.343505859375
2017-08-04,837.9061279296875
2017-08-07,836.343505859375
2017-08-08,811.4979858398438
2017-08-09,761.587890625
2017-08-10,756.8064575195312
2017-08-11,765.2445678710938
2017-08-14,774.0263671875
2017-08-16,783.4020385742188
2017-08-17,759.7128295898438
2017-08-18,753.5560913085938
2017-08-21,721.4599609375
2017-08-22,720.9599609375
2017-08-23,744.8992309570312
2017-08-24,770.0260620117188
2017-08-28,770.619873046875
2017-08-29,747.5869140625
2017-08-30,745.2742309570312
2017-08-31,746.2742919921875
2017-09-01,750.649658203125
2017-09-04,746.6493530273438
2017-09-05,748.3994140625
2017-09-06,749.3370971679688
2017-09-07,751.1497192382812
2017-09-08,745.3679809570312
2017-09-11,736.3359985351562
2017-09-12,745.461669921875
2017-09-13,750.868408203125
2017-09-14,769.3696899414062
2017-09-15,758.9002685546875
2017-09-18,756.8688354492188
2017-09-19,748.5557250976562
2017-09-20,752.8684692382812
2017-09-21,785.4334106445312
2017-09-22,755.3687133789062
2017-09-25,743.5866088867188
2017-09-26,750.868408203125
2017-09-27,715.8657836914062
2017-09-28,713.3655395507812
2017-09-29,709.3027954101562
2017-10-03,706.8651733398438
2017-10-04,719.1160278320312
2017-10-05,721.8663940429688
2017-10-06,737.867431640625
2017-10-09,729.6792602539062
2017-10-10,735.0234985351562
2017-10-11,721.4287109375
2017-10-12,722.1475219726562
2017-10-13,736.6798095703125
2017-10-16,751.274658203125
2017-10-17,749.0245971679688
2017-10-18,747.7431640625
2017-10-19,747.2744750976562
2017-10-23,732.6795654296875
2017-10-24,723.6788330078125
2017-10-25,710.4591674804688
2017-10-26,731.7731323242188
2017-10-27,747.0556030273438
2017-10-30,772.182373046875
2017-10-31,762.5880126953125
2017-11-01,755.7438354492188
2017-11-02,782.777099609375
2017-11-03,776.682861328125
2017-11-06,773.3701782226562
2017-11-07,745.180419921875
2017-11-08,742.7116088867188
2017-11-09,756.8688354492188
2017-11-10,753.3060302734375
2017-11-13,755.6188354492188
2017-11-14,773.5887451171875
2017-11-15,773.0888061523438
2017-11-16,768.4635009765625
2017-11-17,795.934326171875
2017-11-20,834.5621337890625
2017-11-21,840.6250610351562
2017-11-22,842.7815551757812
2017-11-23,829.5304565429688
2017-11-24,830.8119506835938
2017-11-27,853.6261596679688
2017-11-28,869.939697265625
2017-11-29,868.7208862304688
2017-11-30,856.376220703125
2017-12-01,836.9060668945312
2017-12-04,837.2498168945312
2017-12-05,836.4373168945312
2017-12-06,798.590576171875
2017-12-07,826.4677734375
2017-12-08,903.6923217773438
2017-12-11,901.6608276367188
2017-12-12,914.1617431640625
2017-12-13,887.4409790039062
2017-12-14,904.2548217773438
2017-12-15,895.847900390625
2017-12-18,900.2232666015625
2017-12-19,916.318115234375
2017-12-20,916.3807983398438
2017-12-21,939.7886352539062
2017-12-22,925.72509765625
2017-12-26,919.5996704101562
2017-12-27,926.5690307617188
2017-12-28,919.1934814453125
2017-12-29,932.2256469726562
2018-01-01,933.6632690429688
2018-01-02,920.3810424804688
2018-01-03,913.7868041992188
2018-01-04,927.1627807617188
2018-01-05,952.0397338867188
2018-01-08,945.2891845703125
2018-01-09,943.1015625
2018-01-10,933.6007690429688
2018-01-11,944.8828735351562
2018-01-12,939.0698852539062
2018-01-15,938.6324462890625
2018-01-16,951.0082397460938
2018-01-17,956.7586669921875
2018-01-18,958.3214721679688
2018-01-19,975.1038208007812
2018-01-22,992.980224609375
2018-01-23,979.322998046875
2018-01-24,981.4791870117188
2018-01-25,933.3818969726562
2018-01-29,904.2861328125
2018-01-30,905.0360717773438
2018-01-31,907.2863159179688
2018-02-01,877.1903076171875
2018-02-02,868.8147583007812
2018-02-05,818.5297241210938
2018-02-06,808.9977416992188
2018-02-07,832.4682006835938
2018-02-08,873.6900024414062
2018-02-09,885.37841796875
2018-02-12,891.06640625
2018-02-14,888.3473510742188
2018-02-15,880.0654296875
2018-02-16,869.9085083007812
2018-02-19,844.0316772460938
2018-02-20,827.4678344726562
2018-02-21,847.8444213867188
2018-02-22,844.0003662109375
2018-02-23,859.0950927734375
2018-02-26,890.7537231445312
2018-02-27,877.4090576171875
2018-02-28,873.65869140625
2018-03-01,873.8462524414062
2018-03-05,852.6572265625
2018-03-06,836.343505859375
2018-03-07,829.686767578125
2018-03-08,845.5629272460938
2018-03-09,826.0927124023438
2018-03-12,845.8130493164062
2018-03-13,865.658203125
2018-03-14,861.3140869140625
2018-03-15,862.4391479492188
2018-03-16,881.5968627929688
2018-03-19,869.5335083007812
2018-03-20,865.158203125
2018-03-21,860.7202758789062
2018-03-22,840.9063720703125
2018-03-23,852.0321044921875
2018-03-26,879.2529907226562
2018-03-27,875.596435546875
2018-03-28,869.0333862304688
2018-04-02,876.252685546875
2018-04-03,875.2838745117188
2018-04-04,862.470458984375
2018-04-05,872.1900024414062
2018-04-06,872.0336303710938
2018-04-09,863.0017700195312
2018-04-10,863.1580810546875
2018-04-11,862.7828979492188
2018-04-12,862.7517700195312
2018-04-13,853.1884765625
2018-04-16,868.127197265625
2018-04-17,859.4077758789062
2018-04-18,861.7517700195312
2018-04-19,865.8145141601562
2018-04-20,853.1884765625
2018-04-23,864.564453125
2018-04-24,860.9391479492188
2018-04-25,849.9070434570312
2018-04-26,848.9695434570312
2018-04-27,845.96923828125
2018-04-30,847.0944213867188
2018-05-02,838.5623779296875
2018-05-03,792.6527709960938
2018-05-04,749.5869750976562
2018-05-07,723.2726440429688
2018-05-08,724.022705078125
2018-05-09,710.0216674804688
2018-05-10,689.3950805664062
2018-05-11,662.36181640625
2018-05-14,664.5494384765625
2018-05-15,656.7051391601562
2018-05-16,662.0180053710938
2018-05-17,657.580078125
2018-05-18,639.422607421875
2018-05-21,616.6084594726562
2018-05-22,621.3900146484375
2018-05-23,616.9208984375
2018-05-24,611.0455932617188
2018-05-25,623.82763671875
2018-05-28,655.861328125
2018-05-29,634.5159912109375
2018-05-30,615.6707763671875
2018-05-31,601.5135498046875
2018-06-01,587.9500122070312
2018-06-04,581.2932739257812
2018-06-05,571.76123046875
2018-06-06,569.7924194335938
2018-06-07,579.3868408203125
2018-06-08,610.26416015625
2018-06-11,621.8587646484375
2018-06-12,635.9847412109375
2018-06-13,647.1731567382812
2018-06-14,659.8305053710938
2018-06-15,687.77001953125
2018-06-18,683.7072143554688
2018-06-19,666.080810546875
2018-06-20,659.9866943359375
2018-06-21,651.7360229492188
2018-06-22,648.98583984375
2018-06-25,650.2359008789062
2018-06-26,632.234619140625
2018-06-27,618.8898315429688
2018-06-28,610.9204711914062
2018-06-29,614.2332763671875
2018-07-02,617.2022094726562
2018-07-03,643.0166015625
2018-07-04,644.2980346679688
2018-07-05,625.8903198242188
2018-07-06,630.9533081054688
2018-07-09,642.1728515625
2018-07-10,651.4235229492188
2018-07-11,648.3920288085938
2018-07-12,636.70361328125
2018-07-13,641.9852905273438
2018-07-16,605.8263549804688
2018-07-17,623.2339477539062
2018-07-18,616.2958374023438
2018-07-19,608.7640991210938
2018-07-20,637.0786743164062
2018-07-23,652.079833984375
2018-07-24,644.5167846679688
2018-07-25,645.5479736328125
2018-07-26,652.2985229492188
2018-07-27,684.613525390625
2018-07-30,706.5526123046875
2018-07-31,711.427978515625
2018-08-01,710.3654174804688
2018-08-02,710.584228515625
2018-08-03,722.0850830078125
2018-08-06,717.959716796875
2018-08-07,711.6467895507812
2018-08-08,742.3989868164062
2018-08-09,722.1162109375
2018-08-10,716.3657836914062
2018-08-13,713.2718505859375
2018-08-14,730.1793823242188
2018-08-16,742.6803588867188
2018-08-17,747.4932250976562
2018-08-20,752.1497802734375
2018-08-21,768.6196899414062
2018-08-23,778.0891723632812
2018-08-24,768.8071899414062
2018-08-27,768.5259399414062
2018-08-28,771.4949951171875
2018-08-29,770.7760620117188
2018-08-30,781.08935546875
2018-08-31,794.27783203125
2018-09-03,780.80810546875
2018-09-04,765.9945068359375
2018-09-05,775.8389892578125
2018-09-06,789.2462768554688
2018-09-07,795.3092651367188
2018-09-10,769.0885009765625
2018-09-11,726.3665771484375
2018-09-12,743.9928588867188
2018-09-14,758.525146484375
2018-09-17,753.5560913085938
2018-09-18,741.7427368164062
2018-09-19,737.836181640625
2018-09-21,692.6453857421875
2018-09-24,682.6133422851562
2018-09-25,693.4578857421875
2018-09-26,696.5831298828125
2018-09-27,688.6137084960938
2018-09-28,664.8932495117188
2018-10-01,669.7373657226562
2018-10-03,649.45458984375
2018-10-04,628.3905639648438
2018-10-05,637.23486328125
2018-10-08,625.6715698242188
2018-10-09,628.6718139648438
2018-10-10,658.424072265625
2018-10-11,630.6094360351562
2018-10-12,640.422607421875
2018-10-15,643.7979125976562
2018-10-16,642.0166015625
2018-10-17,625.7340698242188
2018-10-19,626.5153198242188
2018-10-22,631.9220581054688
2018-10-23,612.3267822265625
2018-10-24,617.5459594726562
2018-10-25,622.20263671875
2018-10-26,610.88916015625
2018-10-29,635.2346801757812
2018-10-30,631.2969360351562
2018-10-31,661.5179443359375
2018-11-01,680.3631591796875
2018-11-02,678.3629760742188
2018-11-05,679.363037109375
2018-11-06,662.5805053710938
2018-11-07,664.674560546875
2018-11-09,679.1101684570312
2018-11-12,676.77783203125
2018-11-13,677.8809814453125
2018-11-14,676.2734985351562
2018-11-15,683.144775390625
2018-11-16,705.7755126953125
2018-11-19,716.46044921875
2018-11-20,698.4314575195312
2018-11-21,723.6466674804688
2018-11-22,698.1162719726562
2018-11-26,700.6378173828125
2018-11-27,704.5146484375
2018-11-28,698.998779296875
2018-11-29,706.3427124023438
2018-11-30,736.632568359375
2018-12-03,728.4691772460938
2018-12-04,715.9246215820312
2018-12-05,692.2852783203125
2018-12-06,687.5257568359375
2018-12-07,661.711669921875
2018-12-10,643.3045043945312
2018-12-11,678.25927734375
2018-12-12,690.9614868164062
2018-12-13,682.1676025390625
2018-12-14,692.758056640625
2018-12-17,700.480224609375
2018-12-18,704.7037353515625
2018-12-19,703.0332641601562
2018-12-20,729.9190063476562
2018-12-21,713.875732421875
2018-12-24,713.9073486328125
2018-12-26,711.4171752929688
2018-12-27,742.43212890625
2018-12-28,748.6099243164062
2018-12-31,747.443603515625
2019-01-01,744.9220581054688
2019-01-02,733.9850463867188
2019-01-03,725.5064086914062
2019-01-04,711.7639770507812
2019-01-07,742.2114868164062
2019-01-08,739.3117065429688
2019-01-09,730.2656860351562
2019-01-10,733.0393676757812
2019-01-11,731.085205078125
2019-01-14,740.351806640625
2019-01-15,731.4319458007812
2019-01-16,717.8787231445312
2019-01-17,725.9160766601562
2019-01-18,719.1394653320312
2019-01-21,721.9761962890625
2019-01-22,735.308837890625
2019-01-23,734.6468505859375
2019-01-24,734.1741333007812
2019-01-25,710.345703125
2019-01-28,714.5692138671875
2019-01-29,687.620361328125
2019-01-30,686.39111328125
2019-01-31,643.3991088867188
2019-02-01,619.5391845703125
2019-02-04,604.8828125
2019-02-05,582.945556640625
2019-02-06,586.6016845703125
2019-02-07,607.656494140625
2019-02-08,605.7337646484375
2019-02-11,632.1783447265625
2019-02-12,635.8660888671875
2019-02-14,620.1066284179688
2019-02-15,614.1494750976562
2019-02-18,610.1149291992188
2019-02-19,601.4472045898438
2019-02-20,611.8800048828125
2019-02-21,625.4017333984375
2019-02-22,620.4533081054688
2019-02-25,612.7940673828125
2019-02-26,630.0034790039062
2019-02-27,628.1439208984375
2019-02-28,617.0806274414062
2019-03-01,622.21826171875
2019-03-05,625.6223754882812
2019-03-06,625.30712890625
2019-03-07,613.6451416015625
2019-03-08,602.8970947265625
2019-03-11,621.6510009765625
2019-03-12,657.5196533203125
2019-03-13,638.1353759765625
2019-03-14,647.3074951171875
2019-03-15,639.3331298828125
2019-03-18,640.940673828125
2019-03-19,649.7975463867188
2019-03-20,643.6513061523438
2019-03-22,634.2901000976562
2019-03-25,628.3330078125
2019-03-26,637.284423828125
2019-03-27,630.9805297851562
2019-03-28,646.3934326171875
2019-04-01,652.3821411132812
2019-04-02,650.80615234375
2019-04-03,645.1326904296875
2019-04-04,643.4622192382812
2019-04-05,646.7716674804688
2019-04-08,642.3904418945312
2019-04-09,643.7457885742188
2019-04-10,639.1439819335938
2019-04-11,639.6168823242188
2019-04-12,642.7056884765625
2019-04-15,647.4966430664062
2019-04-16,650.9321899414062
2019-04-18,647.402099609375
2019-04-22,639.8375854492188
2019-04-23,648.06396484375
2019-04-24,645.1011962890625
2019-04-25,649.2301025390625
2019-04-26,647.1814575195312
2019-04-30,624.3300170898438
2019-05-02,676.3365478515625
2019-05-03,662.9724731445312
2019-05-06,673.0585327148438
2019-05-07,662.7833251953125
2019-05-08,666.9122924804688
2019-05-09,670.978271484375
2019-05-10,673.4683227539062
2019-05-13,657.9923706054688
2019-05-14,664.5799560546875
2019-05-15,658.8750610351562
2019-05-16,653.3275756835938
2019-05-17,646.7716674804688
2019-05-20,647.339111328125
2019-05-21,640.6253662109375
2019-05-22,646.551025390625
2019-05-23,635.9920654296875
2019-05-24,655.1242065429688
2019-05-27,662.9093627929688
2019-05-28,654.7460327148438
2019-05-29,650.8375854492188
2019-05-30,655.5970458984375
2019-05-31,659.0955810546875
2019-06-03,660.6400756835938
2019-06-04,650.9637451171875
2019-06-06,636.3704223632812
2019-06-07,631.421875
2019-06-10,642.7687377929688
2019-06-11,628.2068481445312
2019-06-12,625.5277709960938
2019-06-13,617.4904174804688
2019-06-14,605.3555297851562
2019-06-17,605.4501953125
