Date,SOBHA.NS
2016-11-22,235.75868225097656
2016-11-23,232.25230407714844
2016-11-24,234.92823791503906
2016-11-25,231.09889221191406
2016-11-28,226.8081817626953
2016-11-29,228.74591064453125
2016-11-30,235.66639709472656
2016-12-01,227.96157836914062
2016-12-02,226.6697540283203
2016-12-05,229.16116333007812
2016-12-06,236.91212463378906
2016-12-07,245.07830810546875
2016-12-08,246.32400512695312
2016-12-09,245.7703857421875
2016-12-12,237.65028381347656
2016-12-13,231.32957458496094
2016-12-14,229.8070526123047
2016-12-15,229.71478271484375
2016-12-16,227.26954650878906
2016-12-19,226.1622772216797
2016-12-20,225.47021484375
2016-12-21,225.0549774169922
2016-12-22,227.59249877929688
2016-12-23,227.91543579101562
2016-12-26,227.17724609375
2016-12-27,226.9465789794922
2016-12-28,227.77703857421875
2016-12-29,227.96157836914062
2016-12-30,226.6236114501953
2017-01-02,232.66754150390625
2017-01-03,236.86599731445312
2017-01-04,240.2800750732422
2017-01-05,242.81761169433594
2017-01-06,245.9087677001953
2017-01-09,244.0171661376953
2017-01-10,244.47853088378906
2017-01-11,240.3723602294922
2017-01-12,239.86488342285156
2017-01-13,242.90985107421875
2017-01-16,242.771484375
2017-01-17,241.2489776611328
2017-01-18,242.9560089111328
2017-01-19,241.98715209960938
2017-01-20,239.4496307373047
2017-01-23,238.57302856445312
2017-01-24,239.9571075439453
2017-01-25,238.66531372070312
2017-01-27,239.21897888183594
2017-01-30,238.4807586669922
2017-01-31,240.2339630126953
2017-02-01,247.70811462402344
2017-02-02,248.35400390625
2017-02-03,249.9227294921875
2017-02-06,252.82928466796875
2017-02-07,254.58248901367188
2017-02-08,255.04383850097656
2017-02-09,256.24346923828125
2017-02-10,258.7347717285156
2017-02-13,259.842041015625
2017-02-14,263.0254821777344
2017-02-15,263.2561950683594
2017-02-16,264.4557189941406
2017-02-17,262.0104675292969
2017-02-20,265.05548095703125
2017-02-21,267.1777648925781
2017-02-22,268.5618591308594
2017-02-23,267.31622314453125
2017-02-27,269.02325439453125
2017-02-28,268.51568603515625
2017-03-01,310.4079284667969
2017-03-02,293.9832763671875
2017-03-03,296.75146484375
2017-03-06,294.5830383300781
2017-03-07,301.0421447753906
2017-03-08,292.5991516113281
2017-03-09,282.6797180175781
2017-03-10,277.09722900390625
2017-03-14,283.0026550292969
2017-03-15,287.38568115234375
2017-03-16,292.3222961425781
2017-03-17,295.5057678222656
2017-03-20,290.8459777832031
2017-03-21,292.3222961425781
2017-03-22,313.63751220703125
2017-03-23,335.0910339355469
2017-03-24,330.2928771972656
2017-03-27,335.044921875
2017-03-28,330.89263916015625
2017-03-29,331.3078918457031
2017-03-30,326.60186767578125
2017-03-31,316.9593505859375
2017-04-03,316.6825256347656
2017-04-05,369.0015563964844
2017-04-06,367.709716796875
2017-04-07,368.0326843261719
2017-04-10,345.7486877441406
2017-04-11,342.65753173828125
2017-04-12,334.1221618652344
2017-04-13,346.809814453125
2017-04-17,356.40625
2017-04-18,345.5640869140625
2017-04-19,335.8753356933594
2017-04-20,361.4812927246094
2017-04-21,368.6786193847656
2017-04-24,361.7580871582031
2017-04-25,360.4201354980469
2017-04-26,355.5757751464844
2017-04-27,345.4256896972656
2017-04-28,341.9192810058594
2017-05-02,364.8492431640625
2017-05-03,386.7181091308594
2017-05-04,380.4434509277344
2017-05-05,376.4295349121094
2017-05-08,379.1977844238281
2017-05-09,378.1366271972656
2017-05-10,378.1366271972656
2017-05-11,371.7697448730469
2017-05-12,376.19891357421875
2017-05-15,376.10662841796875
2017-05-16,379.56689453125
2017-05-17,392.9003601074219
2017-05-18,378.9209899902344
2017-05-19,369.55523681640625
2017-05-22,361.1583251953125
2017-05-23,358.48236083984375
2017-05-24,343.5340881347656
2017-05-25,356.0832824707031
2017-05-26,362.2194519042969
2017-05-29,350.5007629394531
2017-05-30,349.16278076171875
2017-05-31,342.70361328125
2017-06-01,345.3334655761719
2017-06-02,351.88482666015625
2017-06-05,359.0360412597656
2017-06-06,361.2505798339844
2017-06-07,362.265625
2017-06-08,358.5285339355469
2017-06-09,360.6969299316406
2017-06-12,351.6541442871094
2017-06-13,346.0254821777344
2017-06-14,349.2089538574219
2017-06-15,349.5318908691406
2017-06-16,357.7442321777344
2017-06-19,350.9621276855469
2017-06-20,350.6852722167969
2017-06-21,361.98876953125
2017-06-22,357.8365173339844
2017-06-23,352.11553955078125
2017-06-27,344.7336730957031
2017-06-28,337.8131408691406
2017-06-29,345.93316650390625
2017-06-30,339.9353942871094
2017-07-03,347.178955078125
2017-07-04,350.5007629394531
2017-07-05,352.3923645019531
2017-07-06,365.26446533203125
2017-07-07,366.23333740234375
2017-07-10,364.43408203125
2017-07-11,360.512451171875
2017-07-12,374.5379638671875
2017-07-13,376.79864501953125
2017-07-14,373.7536315917969
2017-07-17,373.70751953125
2017-07-18,369.2322692871094
2017-07-19,376.10662841796875
2017-07-20,375.3949279785156
2017-07-21,368.9434509277344
2017-07-24,370.2430114746094
2017-07-25,369.5003662109375
2017-07-26,367.1796569824219
2017-07-27,369.221923828125
2017-07-28,368.10797119140625
2017-07-31,370.6607360839844
2017-08-01,366.4371032714844
2017-08-02,361.0530700683594
2017-08-03,357.57208251953125
2017-08-04,358.63958740234375
2017-08-07,356.643798828125
2017-08-08,351.259765625
2017-08-09,346.6183776855469
2017-08-10,334.3187255859375
2017-08-11,344.204833984375
2017-08-14,352.8842468261719
2017-08-16,366.34423828125
2017-08-17,364.3020935058594
2017-08-18,358.5931701660156
2017-08-21,364.162841796875
2017-08-22,359.75347900390625
2017-08-23,363.6058654785156
2017-08-24,359.242919921875
2017-08-28,357.10791015625
2017-08-29,349.7281188964844
2017-08-30,357.20074462890625
2017-08-31,365.1839294433594
2017-09-01,359.6142272949219
2017-09-04,361.23876953125
2017-09-05,371.86749267578125
2017-09-06,371.6818542480469
2017-09-07,380.1291809082031
2017-09-08,380.964599609375
2017-09-11,375.9983215332031
2017-09-12,375.3485412597656
2017-09-13,371.6818542480469
2017-09-14,372.8886413574219
2017-09-15,373.72406005859375
2017-09-18,382.07855224609375
2017-09-19,386.25579833984375
2017-09-20,381.9393005371094
2017-09-21,379.4329528808594
2017-09-22,364.5805358886719
2017-09-25,363.2345275878906
2017-09-26,362.86322021484375
2017-09-27,359.1965026855469
2017-09-28,358.03619384765625
2017-09-29,360.96026611328125
2017-10-03,367.1333312988281
2017-10-04,364.4876403808594
2017-10-05,365.41595458984375
2017-10-06,363.7450866699219
2017-10-09,427.0071105957031
2017-10-10,406.074462890625
2017-10-11,390.3402099609375
2017-10-12,394.7494812011719
2017-10-13,430.9523010253906
2017-10-16,435.87213134765625
2017-10-17,430.7202453613281
2017-10-18,433.2729797363281
2017-10-19,439.2139587402344
2017-10-23,477.2733154296875
2017-10-24,497.09197998046875
2017-10-25,497.5097351074219
2017-10-26,479.4547119140625
2017-10-27,482.053955078125
2017-10-30,482.146728515625
2017-10-31,472.4462890625
2017-11-01,477.087646484375
2017-11-02,477.13409423828125
2017-11-03,462.69940185546875
2017-11-06,457.5938720703125
2017-11-07,449.7498779296875
2017-11-08,438.4713439941406
2017-11-09,446.5472717285156
2017-11-10,477.6445617675781
2017-11-13,464.3238525390625
2017-11-14,475.463134765625
2017-11-15,478.8513488769531
2017-11-16,483.1214599609375
2017-11-17,489.4336853027344
2017-11-20,491.47589111328125
2017-11-21,490.59405517578125
2017-11-22,497.04559326171875
2017-11-23,490.3155822753906
2017-11-24,494.6784362792969
2017-11-27,491.2903137207031
2017-11-28,497.41680908203125
2017-11-29,547.9615478515625
2017-11-30,579.940673828125
2017-12-01,546.9869384765625
2017-12-04,550.1429443359375
2017-12-05,529.4423828125
2017-12-06,532.8306274414062
2017-12-07,543.0416870117188
2017-12-08,541.7420654296875
2017-12-11,537.3792114257812
2017-12-12,529.0711669921875
2017-12-13,511.06256103515625
2017-12-14,503.9147644042969
2017-12-15,533.2483520507812
2017-12-18,551.3033447265625
2017-12-19,559.5648803710938
2017-12-20,561.5608520507812
2017-12-21,557.8477172851562
2017-12-22,566.666259765625
2017-12-26,572.6072998046875
2017-12-27,565.4595336914062
2017-12-28,582.8182983398438
2017-12-29,574.6030883789062
2018-01-01,563.1852416992188
2018-01-02,547.2652587890625
2018-01-03,559.9827880859375
2018-01-04,566.24853515625
2018-01-05,562.1177368164062
2018-01-08,556.7801513671875
2018-01-09,562.5355224609375
2018-01-10,561.0502319335938
2018-01-11,561.9320678710938
2018-01-12,549.9110717773438
2018-01-15,551.81396484375
2018-01-16,541.1851196289062
2018-01-17,527.1681518554688
2018-01-18,506.3283386230469
2018-01-19,497.41680908203125
2018-01-22,556.26953125
2018-01-23,552.417236328125
2018-01-24,527.7715454101562
2018-01-25,512.4085693359375
2018-01-29,517.8389282226562
2018-01-30,522.3411254882812
2018-01-31,529.2103271484375
2018-02-01,523.9656372070312
2018-02-02,508.5561218261719
2018-02-05,498.4380187988281
2018-02-06,506.3283386230469
2018-02-07,512.7334594726562
2018-02-08,519.695556640625
2018-02-09,526.4719848632812
2018-02-12,521.8770141601562
2018-02-14,521.459228515625
2018-02-15,515.4718627929688
2018-02-16,517.8389282226562
2018-02-19,516.1680297851562
2018-02-20,511.29461669921875
2018-02-21,510.92333984375
2018-02-22,511.8980407714844
2018-02-23,513.1976318359375
2018-02-26,519.32421875
2018-02-27,516.446533203125
2018-02-28,514.9613037109375
2018-03-01,514.2650756835938
2018-03-05,515.14697265625
2018-03-06,503.2650146484375
2018-03-07,498.7164306640625
2018-03-08,509.4380798339844
2018-03-09,512.640625
2018-03-12,509.0202941894531
2018-03-13,504.6109924316406
2018-03-14,495.6067810058594
2018-03-15,491.5687255859375
2018-03-16,471.70367431640625
2018-03-19,466.6909484863281
2018-03-20,455.50518798828125
2018-03-21,447.011474609375
2018-03-22,447.6612854003906
2018-03-23,433.0408935546875
2018-03-26,440.60638427734375
2018-03-27,474.9989929199219
2018-03-28,471.5644226074219
2018-04-02,475.55596923828125
2018-04-03,474.07073974609375
2018-04-04,460.1929931640625
2018-04-05,472.39984130859375
2018-04-06,508.9739074707031
2018-04-09,511.9908142089844
2018-04-10,507.3030090332031
2018-04-11,508.04559326171875
2018-04-12,507.6278991699219
2018-04-13,510.3663330078125
2018-04-16,510.3198547363281
2018-04-17,508.9739074707031
2018-04-18,510.9697570800781
2018-04-19,514.1258544921875
2018-04-20,506.4675598144531
2018-04-23,510.92333984375
2018-04-24,503.6827087402344
2018-04-25,498.76287841796875
2018-04-26,500.6658020019531
2018-04-27,507.1636962890625
2018-04-30,510.6448059082031
2018-05-02,495.0032653808594
2018-05-03,498.29876708984375
2018-05-04,492.311279296875
2018-05-07,494.35357666015625
2018-05-08,494.6320495605469
2018-05-09,493.23956298828125
2018-05-10,494.81768798828125
2018-05-11,495.0498046875
2018-05-14,493.4253234863281
2018-05-15,493.796630859375
2018-05-16,496.4886779785156
2018-05-17,497.2776184082031
2018-05-18,491.9400939941406
2018-05-21,474.7205505371094
2018-05-22,459.589599609375
2018-05-23,482.23956298828125
2018-05-24,506.88525390625
2018-05-25,486.3239440917969
2018-05-28,482.5644226074219
2018-05-29,484.4209289550781
2018-05-30,467.6656188964844
2018-05-31,473.4208984375
2018-06-01,460.28582763671875
2018-06-04,452.25628662109375
2018-06-05,448.7751770019531
2018-06-06,452.8595886230469
2018-06-07,463.3491516113281
2018-06-08,472.16778564453125
2018-06-11,471.6108093261719
2018-06-12,472.86395263671875
2018-06-13,477.8302917480469
2018-06-14,469.42938232421875
2018-06-15,456.8047790527344
2018-06-18,455.830078125
2018-06-19,457.6866760253906
2018-06-20,460.1929931640625
2018-06-21,457.5938720703125
2018-06-22,449.0072937011719
2018-06-25,457.96514892578125
2018-06-26,444.9692687988281
2018-06-27,434.29412841796875
2018-06-28,413.7791748046875
2018-06-29,409.5555419921875
2018-07-02,407.79180908203125
2018-07-03,413.1757507324219
2018-07-04,435.77935791015625
2018-07-05,442.88067626953125
2018-07-06,457.083251953125
2018-07-09,455.64447021484375
2018-07-10,449.56427001953125
2018-07-11,450.02838134765625
2018-07-12,450.5853271484375
2018-07-13,422.5977783203125
2018-07-16,424.96484375
2018-07-17,429.28143310546875
2018-07-18,430.9059143066406
2018-07-19,433.55145263671875
2018-07-20,433.13372802734375
2018-07-23,440.74554443359375
2018-07-24,441.952392578125
2018-07-25,431.841064453125
2018-07-26,434.8075866699219
2018-07-27,434.57220458984375
2018-07-30,437.256103515625
2018-07-31,444.9785461425781
2018-08-01,445.59063720703125
2018-08-02,444.4605712890625
2018-08-03,457.0800476074219
2018-08-06,456.27960205078125
2018-08-07,466.8272399902344
2018-08-08,468.0514831542969
2018-08-09,492.49005126953125
2018-08-10,499.74151611328125
2018-08-13,473.0427551269531
2018-08-14,464.6611633300781
2018-08-16,439.65765380859375
2018-08-17,437.8211975097656
2018-08-20,439.0455017089844
2018-08-21,440.5052185058594
2018-08-23,442.5770568847656
2018-08-24,438.1037902832031
2018-08-27,438.1979064941406
2018-08-28,438.3392028808594
2018-08-29,438.9984130859375
2018-08-30,434.33673095703125
2018-08-31,432.7828674316406
2018-09-03,422.5177001953125
2018-09-04,413.47686767578125
2018-09-05,411.405029296875
2018-09-06,413.1943359375
2018-09-07,410.651611328125
2018-09-10,400.52777099609375
2018-09-11,400.0097961425781
2018-09-12,405.189453125
2018-09-14,409.0977478027344
2018-09-17,414.27740478515625
2018-09-18,402.17584228515625
2018-09-19,400.056884765625
2018-09-21,393.5117492675781
2018-09-24,382.0694274902344
2018-09-25,398.55010986328125
2018-09-26,396.1957092285156
2018-09-27,385.4597473144531
2018-09-28,375.24169921875
2018-10-01,372.9343566894531
2018-10-03,376.7014465332031
2018-10-04,376.5130615234375
2018-10-05,371.42755126953125
2018-10-08,375.42999267578125
2018-10-09,367.189697265625
2018-10-10,368.4139709472656
2018-10-11,379.9504699707031
2018-10-12,394.218017578125
2018-10-15,393.2291564941406
2018-10-16,408.3443603515625
2018-10-17,411.2637634277344
2018-10-19,401.1399230957031
2018-10-22,410.93414306640625
2018-10-23,396.0073547363281
2018-10-24,407.8734436035156
2018-10-25,404.24774169921875
2018-10-26,405.66033935546875
2018-10-29,409.7098388671875
2018-10-30,422.84735107421875
2018-10-31,421.52886962890625
2018-11-01,426.04931640625
2018-11-02,426.4731140136719
2018-11-05,432.54736328125
2018-11-06,437.39739990234375
2018-11-07,433.3478698730469
2018-11-09,437.5386657714844
2018-11-12,422.98858642578125
2018-11-13,428.262451171875
2018-11-14,423.3182373046875
2018-11-15,416.25506591796875
2018-11-16,435.1372375488281
2018-11-19,436.59698486328125
2018-11-20,448.4630126953125
2018-11-21,444.41351318359375
2018-11-22,436.73822021484375
2018-11-26,419.36285400390625
2018-11-27,419.6924743652344
2018-11-28,435.4668273925781
2018-11-29,421.999755859375
2018-11-30,423.8832702636719
2018-12-03,434.6192932128906
2018-12-04,440.3168640136719
2018-12-05,427.6974182128906
2018-12-06,418.70361328125
2018-12-07,423.6949157714844
2018-12-10,406.8375244140625
2018-12-11,412.58221435546875
2018-12-12,420.8225402832031
2018-12-13,426.5672912597656
2018-12-14,434.3838195800781
2018-12-17,441.0231628417969
2018-12-18,444.9785461425781
2018-12-19,452.2300720214844
2018-12-20,449.9698181152344
2018-12-21,440.0814208984375
2018-12-24,426.6614074707031
2018-12-26,420.8225402832031
2018-12-27,420.0220642089844
2018-12-28,421.3876647949219
2018-12-31,428.7803955078125
2019-01-01,434.2896423339844
2019-01-02,445.9673767089844
2019-01-03,429.9105224609375
2019-01-04,414.88946533203125
2019-01-07,425.9080505371094
2019-01-08,427.93280029296875
2019-01-09,453.26593017578125
2019-01-10,447.80377197265625
2019-01-11,428.6862487792969
2019-01-14,426.8968811035156
2019-01-15,447.3329162597656
2019-01-16,434.47802734375
2019-01-17,474.5495910644531
2019-01-18,472.9957275390625
2019-01-21,474.0787353515625
2019-01-22,475.3971862792969
2019-01-23,473.79620361328125
2019-01-24,473.2311706542969
2019-01-25,461.6004943847656
2019-01-28,455.85577392578125
2019-01-29,441.77655029296875
2019-01-30,436.7852783203125
2019-01-31,444.5076904296875
2019-02-01,450.5820007324219
2019-02-04,449.26348876953125
2019-02-05,450.1111145019531
2019-02-06,452.55963134765625
2019-02-07,449.3105773925781
2019-02-08,447.3800048828125
2019-02-11,437.350341796875
2019-02-12,423.9302978515625
2019-02-14,416.160888671875
2019-02-15,409.6627502441406
2019-02-18,416.25506591796875
2019-02-19,414.8424377441406
2019-02-20,418.98614501953125
2019-02-21,418.42108154296875
2019-02-22,415.9725646972656
2019-02-25,414.27740478515625
2019-02-26,404.8127746582031
2019-02-27,410.27490234375
2019-02-28,412.488037109375
2019-03-01,410.0394592285156
2019-03-05,416.4434509277344
2019-03-06,414.701171875
2019-03-07,412.01715087890625
2019-03-08,412.95892333984375
2019-03-11,416.06671142578125
2019-03-12,422.2352294921875
2019-03-13,414.8424377441406
2019-03-14,409.5685729980469
2019-03-15,403.7768249511719
2019-03-18,413.0531005859375
2019-03-19,431.18182373046875
2019-03-20,430.7580871582031
2019-03-22,434.2896423339844
2019-03-25,425.57843017578125
2019-03-26,432.54736328125
2019-03-27,445.8731994628906
2019-03-28,453.0776672363281
2019-04-01,482.4603271484375
2019-04-02,474.5495910644531
2019-04-03,462.5422058105469
2019-04-04,455.0082092285156
2019-04-05,464.8966064453125
2019-04-08,470.0292053222656
2019-04-09,467.6277160644531
2019-04-10,467.8631896972656
2019-04-11,472.90155029296875
2019-04-12,471.724365234375
2019-04-15,483.8258361816406
2019-04-16,489.57049560546875
2019-04-18,476.52728271484375
2019-04-22,467.5335693359375
2019-04-23,469.3228454589844
2019-04-24,457.12713623046875
2019-04-25,457.73931884765625
2019-04-26,461.4121398925781
2019-04-30,452.277099609375
2019-05-02,454.9610900878906
2019-05-03,459.48150634765625
2019-05-06,457.5038146972656
2019-05-07,445.5436096191406
2019-05-08,423.8361511230469
2019-05-09,424.25994873046875
2019-05-10,419.880859375
2019-05-13,413.5239562988281
2019-05-14,420.163330078125
2019-05-15,422.4234924316406
2019-05-16,415.6429138183594
2019-05-17,423.5065612792969
2019-05-20,454.5373229980469
2019-05-21,476.8569030761719
2019-05-22,475.96221923828125
2019-05-23,477.1865234375
2019-05-24,499.9769592285156
2019-05-27,513.1142578125
2019-05-28,505.90997314453125
2019-05-29,517.9172973632812
2019-05-30,514.71533203125
2019-05-31,512.9261474609375
2019-06-03,507.98193359375
2019-06-04,522.5318603515625
2019-06-06,513.679443359375
2019-06-07,514.8095703125
2019-06-10,517.0697631835938
2019-06-11,537.5528564453125
2019-06-12,546.970458984375
2019-06-13,539.5305786132812
2019-06-14,521.1664428710938
2019-06-17,522.9086303710938
2019-06-18,522.8145751953125
2019-06-19,522.72021484375
2019-06-20,528.7474975585938
2019-06-21,489.7589111328125
