Date,ACA.PA
2016-01-06,5.452164173126221
2016-01-07,5.318609237670898
2016-01-08,5.245284557342529
2016-01-11,5.266234397888184
2016-01-12,5.326466083526611
2016-01-13,5.3290839195251465
2016-01-14,5.260998725891113
2016-01-15,5.0803070068359375
2016-01-18,4.744587421417236
2016-01-19,4.861381530761719
2016-01-20,4.627791881561279
2016-01-21,4.736207485198975
2016-01-22,4.860334873199463
2016-01-25,4.735160827636719
2016-01-26,4.851430416107178
2016-01-27,4.811102390289307
2016-01-28,4.6759772300720215
2016-01-29,4.81633996963501
2016-02-01,4.768679141998291
2016-02-02,4.531947135925293
2016-02-03,4.3758721351623535
2016-02-04,4.509427070617676
2016-02-05,4.527233600616455
2016-02-08,4.3009772300720215
2016-02-09,4.105620861053467
2016-02-10,4.299406051635742
2016-02-11,4.015537261962891
2016-02-12,4.186277389526367
2016-02-15,4.375348091125488
2016-02-16,4.391059875488281
2016-02-17,5.001744747161865
2016-02-18,4.881284236907959
2016-02-19,4.818958282470703
2016-02-22,4.904329299926758
2016-02-23,4.81633996963501
2016-02-24,4.672834396362305
2016-02-25,4.7597761154174805
2016-02-26,4.937848091125488
2016-02-29,5.020598888397217
2016-03-01,5.069307804107666
2016-03-02,5.205480575561523
2016-03-03,5.2253828048706055
2016-03-04,5.2740912437438965
2016-03-07,5.165152072906494
2016-03-08,5.134775161743164
2016-03-09,5.195529460906982
2016-03-10,5.187150478363037
2016-03-11,5.588336944580078
2016-03-14,5.551674842834473
2016-03-15,5.410264492034912
2016-03-16,5.360507965087891
2016-03-17,5.331702709197998
2016-03-18,5.339559078216553
2016-03-21,5.295041084289551
2016-03-22,5.2740912437438965
2016-03-23,5.1798176765441895
2016-03-24,5.065642356872559
2016-03-29,5.004363536834717
2016-03-30,5.014838218688965
2016-03-31,4.984984874725342
2016-04-01,4.948846817016602
2016-04-04,4.938371658325195
2016-04-05,4.751396179199219
2016-04-06,4.767632007598877
2016-04-07,4.658692836761475
2016-04-08,4.766585350036621
2016-04-11,4.813721656799316
2016-04-12,4.837812900543213
2016-04-13,5.102303504943848
2016-04-14,5.146297931671143
2016-04-15,5.087115287780762
2016-04-18,5.096543312072754
2016-04-19,5.1059699058532715
2016-04-20,5.218050956726074
2016-04-21,5.245284557342529
2016-04-22,5.2845659255981445
2016-04-25,5.164628982543945
2016-04-26,5.260998725891113
2016-04-27,5.19972038269043
2016-04-28,5.237429141998291
2016-04-29,5.058833122253418
2016-05-02,5.026360988616943
2016-05-03,4.808483600616455
2016-05-04,4.804293155670166
2016-05-05,4.697973251342773
2016-05-06,4.729398727416992
2016-05-09,4.720494747161865
2016-05-10,4.776535987854004
2016-05-11,4.766585350036621
2016-05-12,4.532471179962158
2016-05-13,4.52775764465332
2016-05-16,4.506283760070801
2016-05-17,4.523044109344482
2016-05-18,4.5958452224731445
2016-05-19,4.579084396362305
2016-05-20,4.631458282470703
2016-05-23,4.605794906616211
2016-05-24,4.761871337890625
2016-05-25,4.988127708435059
2016-05-26,5.046263694763184
2016-05-27,5.078099250793457
2016-05-30,5.080892562866211
2016-05-31,5.040677547454834
2016-06-01,4.935675144195557
2016-06-02,4.956899642944336
2016-06-03,4.82899808883667
2016-06-06,4.84351921081543
2016-06-07,4.91500997543335
2016-06-08,4.831789970397949
2016-06-09,4.720085620880127
2016-06-10,4.576545238494873
2016-06-13,4.42350959777832
2016-06-14,4.335262298583984
2016-06-15,4.3620710372924805
2016-06-16,4.289463520050049
2016-06-17,4.494441986083984
2016-06-20,4.6659088134765625
2016-06-21,4.731256008148193
2016-06-22,4.775379180908203
2016-06-23,4.969187259674072
2016-06-24,4.273266315460205
2016-06-27,4.018021106719971
2016-06-28,4.186695098876953
2016-06-29,4.216297149658203
2016-06-30,4.222439765930176
2016-07-01,4.271032333374023
2016-07-04,4.197865962982178
2016-07-05,4.049856185913086
2016-07-06,3.9627275466918945
2016-07-07,3.987860679626465
2016-07-08,4.211828708648682
2016-07-11,4.25483512878418
2016-07-12,4.433003902435303
2016-07-13,4.3643059730529785
2016-07-14,4.459813117980957
2016-07-15,4.3805036544799805
2016-07-18,4.391673564910889
2016-07-19,4.359279155731201
2016-07-20,4.417923450469971
2016-07-21,4.39725923538208
2016-07-22,4.412339210510254
2016-07-25,4.38329553604126
2016-07-26,4.358161926269531
2016-07-27,4.420716762542725
2016-07-28,4.326884746551514
2016-07-29,4.42350959777832
2016-08-01,4.360395908355713
2016-08-02,4.241430282592773
2016-08-03,4.245340347290039
2016-08-04,4.3564863204956055
2016-08-05,4.4497599601745605
2016-08-08,4.547501087188721
2016-08-09,4.587156772613525
2016-08-10,4.626811504364014
2016-08-11,4.632397174835205
2016-08-12,4.606146335601807
2016-08-15,4.6011199951171875
2016-08-16,4.561464786529541
2016-08-17,4.506170272827148
2016-08-18,4.502261161804199
2016-08-19,4.4212751388549805
2016-08-22,4.433003902435303
2016-08-23,4.52460241317749
2016-08-24,4.5994439125061035
2016-08-25,4.569284439086914
2016-08-26,4.5771026611328125
2016-08-29,4.553645610809326
2016-08-30,4.631838798522949
2016-08-31,4.741868019104004
2016-09-01,4.75639009475708
2016-09-02,4.852455139160156
2016-09-05,4.849663734436035
2016-09-06,4.768118381500244
2016-09-07,4.815034866333008
2016-09-08,4.904398441314697
2016-09-09,4.907191276550293
2016-09-12,4.829556465148926
2016-09-13,4.745218276977539
2016-09-14,4.774262428283691
2016-09-15,4.861950874328613
2016-09-16,4.82564640045166
2016-09-19,4.808332443237305
2016-09-20,4.79716157913208
2016-09-21,4.937910079956055
2016-09-22,5.00046443939209
2016-09-23,4.958016395568848
2016-09-26,4.822295188903809
2016-09-27,4.771469593048096
2016-09-28,4.860274791717529
2016-09-29,4.856365203857422
2016-09-30,4.9027228355407715
2016-10-03,4.903282165527344
2016-10-04,4.963602066040039
2016-10-05,5.071397304534912
2016-10-06,5.090386867523193
2016-10-07,5.085360050201416
2016-10-10,5.13227653503418
2016-10-11,5.1691389083862305
2016-10-12,5.222198486328125
2016-10-13,5.054082870483398
2016-10-14,5.144005298614502
2016-10-17,5.17416524887085
2016-10-18,5.255151748657227
2016-10-19,5.24286413192749
2016-10-20,5.321056842803955
2016-10-21,5.328317642211914
2016-10-24,5.506486415863037
2016-10-25,5.5282697677612305
2016-10-26,5.5433502197265625
2016-10-27,5.554520130157471
2016-10-28,5.550052642822266
2016-10-31,5.4914069175720215
2016-11-01,5.4120965003967285
2016-11-02,5.308210849761963
2016-11-03,5.399250507354736
2016-11-04,5.31658935546875
2016-11-07,5.434996128082275
2016-11-08,5.7416253089904785
2016-11-09,5.9594502449035645
2016-11-10,5.914767742156982
2016-11-11,5.967827320098877
2016-11-14,6.0599846839904785
2016-11-15,6.079532623291016
2016-11-16,6.026473045349121
2016-11-17,6.026473045349121
2016-11-18,6.0376434326171875
2016-11-21,6.018095970153809
2016-11-22,6.140971660614014
2016-11-23,6.096288681030273
2016-11-24,6.076740264892578
2016-11-25,6.051607131958008
2016-11-28,5.920353412628174
2016-11-29,5.948279857635498
2016-11-30,5.948279857635498
2016-12-01,6.0041327476501465
2016-12-02,5.920353412628174
2016-12-05,6.062777519226074
2016-12-06,6.297357082366943
2016-12-07,6.356001377105713
2016-12-08,6.487254619598389
2016-12-09,6.420231819152832
2016-12-12,6.459329128265381
2016-12-13,6.4341959953308105
2016-12-14,6.445366382598877
2016-12-15,6.688323974609375
2016-12-16,6.646435737609863
2016-12-19,6.554278373718262
2016-12-20,6.671568393707275
2016-12-21,6.682738304138184
2016-12-22,6.707873344421387
2016-12-23,6.649227619171143
2016-12-27,6.635263919830322
2016-12-28,6.635263919830322
2016-12-29,6.554278373718262
2016-12-30,6.579411506652832
2017-01-02,6.624093532562256
2017-01-03,6.839126110076904
2017-01-04,6.86984395980835
2017-01-05,6.886600017547607
2017-01-06,6.889392852783203
2017-01-09,6.7721028327941895
2017-01-10,6.74976110458374
2017-01-11,6.738591194152832
2017-01-12,6.76931095123291
2017-01-13,7.031816482543945
2017-01-16,6.953623294830322
2017-01-17,6.9480366706848145
2017-01-18,6.897770404815674
2017-01-19,6.917318820953369
2017-01-20,6.920110702514648
2017-01-23,6.733005523681641
2017-01-24,6.836333274841309
2017-01-25,6.984341144561768
2017-01-26,7.006682395935059
2017-01-27,6.967586040496826
2017-01-30,6.861466407775879
2017-01-31,6.850295543670654
2017-02-01,6.886600017547607
2017-02-02,6.786066055297852
2017-02-03,6.855881690979004
2017-02-06,6.685531139373779
2017-02-07,6.5235595703125
2017-02-08,6.37554931640625
2017-02-09,6.400684356689453
2017-02-10,6.367172718048096
2017-02-13,6.467707633972168
2017-02-14,6.565447807312012
2017-02-15,6.8782219886779785
2017-02-16,6.783272743225098
2017-02-17,6.601752758026123
2017-02-20,6.481670379638672
2017-02-21,6.464914321899414
2017-02-22,6.490046977996826
2017-02-23,6.3615875244140625
2017-02-24,6.263845920562744
2017-02-27,6.305735111236572
2017-02-28,6.3643798828125
2017-03-01,6.596168041229248
2017-03-02,6.624093532562256
2017-03-03,6.8111982345581055
2017-03-06,6.755345344543457
2017-03-07,6.738591194152832
2017-03-08,6.738591194152832
2017-03-09,6.922903537750244
2017-03-10,7.062534809112549
2017-03-13,6.989926815032959
2017-03-14,6.889392852783203
2017-03-15,6.908942222595215
2017-03-16,6.897770404815674
2017-03-17,6.872635841369629
2017-03-20,6.839126110076904
2017-03-21,6.858672618865967
2017-03-22,6.813991069793701
2017-03-23,6.9005632400512695
2017-03-24,6.858672618865967
2017-03-27,6.839126110076904
2017-03-28,7.098839282989502
2017-03-29,7.059741973876953
2017-03-30,7.059741973876953
2017-03-31,7.0932536125183105
2017-04-03,6.975964546203613
2017-04-04,6.950829029083252
2017-04-05,7.012268543243408
2017-04-06,6.992718696594238
2017-04-07,7.020645618438721
2017-04-10,6.917318820953369
2017-04-11,6.836333274841309
2017-04-12,6.7637248039245605
2017-04-13,6.649227619171143
2017-04-18,6.526353359222412
2017-04-19,6.699493885040283
2017-04-20,6.861466407775879
2017-04-21,6.942451477050781
2017-04-24,7.69645881652832
2017-04-25,7.707630157470703
2017-04-26,7.685290336608887
2017-04-27,7.5819621086120605
2017-04-28,7.6238508224487305
2017-05-02,7.704837799072266
2017-05-03,7.791408061981201
2017-05-04,7.891943454742432
2017-05-05,8.087427139282227
2017-05-08,8.034366607666016
2017-05-09,7.953381061553955
2017-05-10,7.992476463317871
2017-05-11,7.919868469238281
2017-05-12,7.978514194488525
2017-05-15,8.042745590209961
2017-05-16,8.020403861999512
2017-05-17,7.8500542640686035
2017-05-18,7.919868469238281
2017-05-19,7.995270252227783
2017-05-22,8.025988578796387
2017-05-23,8.168413162231445
2017-05-24,8.109766960144043
2017-05-25,8.132107734680176
2017-05-26,8.098597526550293
2017-05-29,8.101509094238281
2017-05-30,8.028680801391602
2017-05-31,7.947112083435059
2017-06-01,7.9878973960876465
2017-06-02,8.034506797790527
2017-06-05,7.990809917449951
2017-06-06,7.984983444213867
2017-06-07,8.142294883728027
2017-06-08,8.232603073120117
2017-06-09,8.302518844604492
2017-06-12,8.165600776672363
2017-06-13,8.22095012664795
2017-06-14,8.095685005187988
2017-06-15,8.08985710144043
2017-06-16,8.069465637207031
2017-06-19,8.191819190979004
2017-06-20,8.124814987182617
2017-06-21,8.113162994384766
2017-06-22,8.078203201293945
2017-06-23,8.060725212097168
2017-06-26,8.113162994384766
2017-06-27,8.212209701538086
2017-06-28,8.340388298034668
2017-06-29,8.334563255310059
2017-06-30,8.20638370513916
2017-07-03,8.430697441101074
2017-07-04,8.515180587768555
2017-07-05,8.532657623291016
2017-07-06,8.582181930541992
2017-07-07,8.56179141998291
2017-07-10,8.541397094726562
2017-07-11,8.56761646270752
2017-07-12,8.590922355651855
2017-07-13,8.681228637695312
2017-07-14,8.535571098327637
2017-07-17,8.541397094726562
2017-07-18,8.468568801879883
2017-07-19,8.491874694824219
2017-07-20,8.465655326843262
2017-07-21,8.384087562561035
2017-07-24,8.451089859008789
2017-07-25,8.649185180664062
2017-07-26,8.739493370056152
2017-07-27,8.783191680908203
2017-07-28,8.707448959350586
2017-07-31,8.652097702026367
2017-08-01,8.649185180664062
2017-08-02,8.622966766357422
2017-08-03,8.631706237792969
2017-08-04,8.722013473510742
2017-08-07,8.885150909423828
2017-08-08,9.132769584655762
2017-08-09,8.943414688110352
2017-08-10,8.858933448791504
2017-08-11,8.789017677307129
2017-08-14,8.861846923828125
2017-08-15,8.957980155944824
2017-08-16,9.010416984558105
2017-08-17,8.832714080810547
2017-08-18,8.934674263000488
2017-08-21,8.800670623779297
2017-08-22,8.885150909423828
2017-08-23,8.791930198669434
2017-08-24,8.783191680908203
2017-08-25,8.689969062805176
2017-08-28,8.71036148071289
2017-08-29,8.5122652053833
2017-08-30,8.456915855407715
2017-08-31,8.628793716430664
2017-09-01,8.672490119934082
2017-09-04,8.646272659301758
2017-09-05,8.494789123535156
2017-09-06,8.497700691223145
2017-09-07,8.451089859008789
2017-09-08,8.538484573364258
2017-09-11,8.754059791564941
2017-09-12,8.885150909423828
2017-09-13,8.93758773803711
2017-09-14,8.90554428100586
2017-09-15,8.864758491516113
2017-09-18,8.759883880615234
2017-09-19,8.687056541442871
2017-09-20,8.687056541442871
2017-09-21,8.832714080810547
2017-09-22,8.835628509521484
2017-09-25,8.716188430786133
2017-09-26,8.727840423583984
2017-09-27,8.92302131652832
2017-09-28,8.93758773803711
2017-09-29,8.960893630981445
2017-10-02,8.969633102416992
2017-10-03,9.027896881103516
2017-10-04,8.99002456665039
2017-10-05,9.04828929901123
2017-10-06,9.039549827575684
2017-10-09,8.934674263000488
2017-10-10,8.893890380859375
2017-10-11,8.768625259399414
2017-10-12,8.71036148071289
2017-10-13,8.611313819885254
2017-10-16,8.596748352050781
2017-10-17,8.599661827087402
2017-10-18,8.716188430786133
2017-10-19,8.687056541442871
2017-10-20,8.832714080810547
2017-10-23,8.812322616577148
2017-10-24,8.943414688110352
2017-10-25,8.89097785949707
2017-10-26,8.925936698913574
2017-10-27,8.882237434387207
2017-10-30,8.864758491516113
2017-10-31,8.727840423583984
2017-11-01,8.71036148071289
2017-11-02,8.745319366455078
2017-11-03,8.622966766357422
2017-11-06,8.532657623291016
2017-11-07,8.579268455505371
2017-11-08,8.308343887329102
2017-11-09,8.258821487426758
2017-11-10,8.267560005187988
2017-11-13,8.252994537353516
2017-11-14,8.209298133850098
2017-11-15,8.261734008789062
2017-11-16,8.21512222290039
2017-11-17,8.185992240905762
2017-11-20,8.153947830200195
2017-11-21,8.156859397888184
2017-11-22,8.104423522949219
2017-11-23,8.113162994384766
2017-11-24,8.229689598083496
2017-11-27,8.174339294433594
2017-11-28,8.183077812194824
2017-11-29,8.261734008789062
2017-11-30,8.247169494628906
2017-12-01,8.174339294433594
2017-12-04,8.29669189453125
2017-12-05,8.203469276428223
2017-12-06,8.078203201293945
2017-12-07,8.229689598083496
2017-12-08,8.547224044799805
2017-12-11,8.5122652053833
2017-12-12,8.550138473510742
2017-12-13,8.456915855407715
2017-12-14,8.352041244506836
2017-12-15,8.241342544555664
2017-12-18,8.31417179107666
2017-12-19,8.31417179107666
2017-12-20,8.247169494628906
2017-12-21,8.21512222290039
2017-12-22,8.156859397888184
2017-12-27,8.098596572875977
2017-12-28,8.081117630004883
2017-12-29,8.04033374786377
2018-01-02,8.139381408691406
2018-01-03,8.1889066696167
2018-01-04,8.558876037597656
2018-01-05,8.544310569763184
2018-01-08,8.637532234191895
2018-01-09,8.675402641296387
2018-01-10,8.832714080810547
2018-01-11,8.876411437988281
2018-01-12,8.867671966552734
2018-01-15,8.90554428100586
2018-01-16,8.89097785949707
2018-01-17,8.853105545043945
2018-01-18,8.896803855895996
2018-01-19,8.858933448791504
2018-01-22,8.995851516723633
2018-01-23,8.928848266601562
2018-01-24,8.91428279876709
2018-01-25,9.004590034484863
2018-01-26,8.984199523925781
2018-01-29,8.978373527526855
2018-01-30,8.841453552246094
2018-01-31,8.841453552246094
2018-02-01,8.867671966552734
2018-02-02,8.759883880615234
2018-02-05,8.634618759155273
2018-02-06,8.352041244506836
2018-02-07,8.494789123535156
2018-02-08,8.3607816696167
2018-02-09,8.156859397888184
2018-02-12,8.159773826599121
2018-02-13,8.136466979980469
2018-02-14,7.906328201293945
2018-02-15,7.920894145965576
2018-02-16,7.938371658325195
2018-02-19,7.9645915031433105
2018-02-20,8.078203201293945
2018-02-21,8.153947830200195
2018-02-22,8.183077812194824
2018-02-23,8.127728462219238
2018-02-26,8.139381408691406
2018-02-27,8.258821487426758
2018-02-28,8.235516548156738
2018-03-01,8.177252769470215
2018-03-02,7.982069969177246
2018-03-05,7.894676208496094
2018-03-06,8.002462387084961
2018-03-07,7.935459613800049
2018-03-08,7.958765029907227
2018-03-09,7.941286087036133
2018-03-12,7.993722915649414
2018-03-13,7.95002555847168
2018-03-14,7.859716415405273
2018-03-15,7.89758825302124
2018-03-16,7.984983444213867
2018-03-19,7.932546138763428
2018-03-20,7.970418453216553
2018-03-21,7.915068626403809
2018-03-22,7.795627117156982
2018-03-23,7.670361042022705
2018-03-26,7.655796051025391
2018-03-27,7.708232879638672
2018-03-28,7.7227983474731445
2018-03-29,7.693667888641357
2018-04-03,7.705319881439209
2018-04-04,7.655796051025391
2018-04-05,7.8101935386657715
2018-04-06,7.711147308349609
2018-04-09,7.6820149421691895
2018-04-10,7.725712299346924
2018-04-11,7.696579933166504
2018-04-12,7.769410133361816
2018-04-13,7.79854154586792
2018-04-16,7.8101935386657715
2018-04-17,7.8160200119018555
2018-04-18,7.83641242980957
2018-04-19,7.865543842315674
2018-04-20,7.915068626403809
2018-04-23,7.990809917449951
2018-04-24,8.008288383483887
2018-04-25,7.935459613800049
2018-04-26,7.938371658325195
2018-04-27,7.967504024505615
2018-04-30,7.944199085235596
2018-05-02,7.935459613800049
2018-05-03,7.795627117156982
2018-05-04,7.824759483337402
2018-05-07,7.833498954772949
2018-05-08,7.8101935386657715
2018-05-09,7.830585956573486
2018-05-10,7.8218464851379395
2018-05-11,7.848064422607422
2018-05-14,7.813106536865234
2018-05-15,7.903415679931641
2018-05-16,7.862630367279053
2018-05-17,7.938371658325195
2018-05-18,7.827672481536865
2018-05-21,7.885935306549072
2018-05-22,8.430350303649902
2018-05-23,8.325448036193848
2018-05-24,8.128358840942383
2018-05-25,8.048887252807617
2018-05-28,7.915373802185059
2018-05-29,7.6547064781188965
2018-05-30,7.556161880493164
2018-05-31,7.463974952697754
2018-06-01,7.664244174957275
2018-06-04,7.72782039642334
2018-06-05,7.568877696990967
2018-06-06,7.572056293487549
2018-06-07,7.6197404861450195
2018-06-08,7.5593414306640625
2018-06-11,7.68013858795166
2018-06-12,7.69603157043457
2018-06-13,7.651528358459473
2018-06-14,7.661065101623535
2018-06-15,7.518015384674072
2018-06-18,7.492584705352783
2018-06-19,7.486226558685303
2018-06-20,7.435365200042725
2018-06-21,7.397218704223633
2018-06-22,7.47668981552124
2018-06-25,7.387682914733887
2018-06-26,7.3304619789123535
2018-06-27,7.311389923095703
2018-06-28,7.247812747955322
2018-06-29,7.270064353942871
2018-07-02,7.2350969314575195
2018-07-03,7.260528087615967
2018-07-04,7.241455554962158
2018-07-05,7.3336405754089355
2018-07-06,7.317747116088867
2018-07-09,7.381324768066406
2018-07-10,7.349536418914795
2018-07-11,7.222381591796875
2018-07-12,7.184235095977783
2018-07-13,7.263706684112549
2018-07-16,7.292316436767578
2018-07-17,7.289137840270996
2018-07-18,7.276421546936035
2018-07-19,7.270064353942871
2018-07-20,7.266886234283447
2018-07-23,7.311389923095703
2018-07-24,7.394040107727051
2018-07-25,7.355893611907959
2018-07-26,7.397218704223633
2018-07-27,7.489406585693359
2018-07-30,7.565699577331543
2018-07-31,7.638813495635986
2018-08-01,7.616559982299805
2018-08-02,7.597486972808838
2018-08-03,7.772324562072754
2018-08-06,7.842259883880615
2018-08-07,7.940804481506348
2018-08-08,7.909015655517578
2018-08-09,7.902658939361572
2018-08-10,7.740537166595459
2018-08-13,7.648348331451416
2018-08-14,7.521194934844971
2018-08-15,7.458888530731201
2018-08-16,7.526281356811523
2018-08-17,7.49957799911499
2018-08-20,7.514836311340332
2018-08-21,7.572056293487549
2018-08-22,7.694125175476074
2018-08-23,7.644534587860107
2018-08-24,7.614017486572266
2018-08-27,7.663606643676758
2018-08-28,7.631819725036621
2018-08-29,7.616559982299805
2018-08-30,7.560612201690674
2018-08-31,7.491950511932373
2018-09-03,7.555525779724121
2018-09-04,7.68013858795166
2018-09-05,7.8034772872924805
2018-09-06,7.799662113189697
2018-09-07,7.675051689147949
2018-09-10,7.747529029846191
2018-09-11,7.727185249328613
2018-09-12,7.687767505645752
2018-09-13,7.813650131225586
2018-09-14,7.856882095336914
2018-09-17,7.93953275680542
2018-09-18,7.949706554412842
2018-09-19,8.067959785461426
2018-09-20,8.216730117797852
2018-09-21,8.256148338317871
2018-09-24,8.136622428894043
2018-09-25,8.192570686340332
2018-09-26,8.230717658996582
2018-09-27,8.231988906860352
2018-09-28,7.874684810638428
2018-10-01,7.71701192855835
2018-10-02,7.765331268310547
2018-10-03,7.8823137283325195
2018-10-04,8.055244445800781
2018-10-05,8.012011528015137
2018-10-08,7.8683271408081055
2018-10-09,7.928089618682861
2018-10-10,7.952248573303223
2018-10-11,7.784405708312988
2018-10-12,7.728456974029541
2018-10-15,7.700483322143555
2018-10-16,7.713197231292725
2018-10-17,7.730999946594238
2018-10-18,7.7030253410339355
2018-10-19,7.560612201690674
2018-10-22,7.47668981552124
2018-10-23,7.340634346008301
2018-10-24,7.184235095977783
2018-10-25,7.223653316497803
2018-10-26,7.102856159210205
2018-10-29,7.196949481964111
2018-10-30,7.081239223480225
2018-10-31,7.2020368576049805
2018-11-01,7.291045665740967
2018-11-02,7.367337703704834
2018-11-05,7.346993446350098
2018-11-06,7.316476345062256
2018-11-07,7.255441188812256
2018-11-08,7.310118198394775
2018-11-09,7.221109867095947
2018-11-12,7.0901408195495605
2018-11-13,7.1677045822143555
2018-11-14,7.085054874420166
2018-11-15,6.987145900726318
2018-11-16,6.935011863708496
2018-11-19,6.918482780456543
2018-11-20,6.7595391273498535
2018-11-21,6.85236120223999
2018-11-22,6.783698558807373
2018-11-23,6.816757678985596
2018-11-26,7.069796085357666
2018-11-27,7.048179626464844
2018-11-28,6.992232322692871
2018-11-29,7.0265631675720215
2018-11-30,6.973158836364746
2018-12-03,7.046907901763916
2018-12-04,6.890508651733398
2018-12-05,6.821844100952148
2018-12-06,6.492513179779053
2018-12-07,6.479799270629883
2018-12-10,6.287795066833496
2018-12-11,6.285252094268799
2018-12-12,6.505229473114014
2018-12-13,6.5115861892700195
2018-12-14,6.444194793701172
2018-12-17,6.301146507263184
2018-12-18,6.262365341186523
2018-12-19,6.276350498199463
2018-12-20,6.02522087097168
2018-12-21,5.998518466949463
2018-12-24,5.905059814453125
2018-12-27,5.831945896148682
2018-12-28,5.980081081390381
2018-12-31,5.995339870452881
2019-01-02,5.920953750610352
2019-01-03,5.901880741119385
2019-01-04,6.207687854766846
2019-01-07,6.197515964508057
2019-01-08,6.2375688552856445
2019-01-09,6.229938983917236
2019-01-10,6.282708168029785
2019-01-11,6.285252094268799
2019-01-14,6.331027984619141
2019-01-15,6.329756259918213
2019-01-16,6.577707767486572
2019-01-17,6.455639839172363
2019-01-18,6.563720703125
2019-01-21,6.502686023712158
2019-01-22,6.402234077453613
2019-01-23,6.426393508911133
2019-01-24,6.441652297973633
2019-01-25,6.598052024841309
2019-01-28,6.446738243103027
2019-01-29,6.432751655578613
2019-01-30,6.4607253074646
2019-01-31,6.331663608551025
2019-02-01,6.301146507263184
2019-02-04,6.175263404846191
2019-02-05,6.33229923248291
2019-02-06,6.4658122062683105
2019-02-07,6.269993782043457
2019-02-08,6.072267532348633
2019-02-11,6.126308441162109
2019-02-12,6.231847286224365
2019-02-13,6.284616470336914
2019-02-14,6.2305755615234375
2019-02-15,6.482341766357422
2019-02-18,6.641285419464111
2019-02-19,6.647642612457275
2019-02-20,6.732836723327637
2019-02-21,6.670529842376709
2019-02-22,6.715034484863281
2019-02-25,6.83710241317749
2019-02-26,6.872706890106201
2019-02-27,7.057080268859863
2019-02-28,7.141002655029297
2019-03-01,7.081239223480225
2019-03-04,7.063438415527344
2019-03-05,7.03800630569458
2019-03-06,6.997317790985107
2019-03-07,6.776068687438965
2019-03-08,6.739194393157959
2019-03-11,6.921024322509766
2019-03-12,6.915938854217529
2019-03-13,6.994774341583252
2019-03-14,6.962986469268799
2019-03-15,7.020205497741699
2019-03-18,7.200765132904053
2019-03-19,7.1905927658081055
2019-03-20,7.0647101402282715
2019-03-21,6.943912029266357
2019-03-22,6.681974411010742
2019-03-25,6.656543254852295
2019-03-26,6.670529842376709
2019-03-27,6.908309459686279
2019-03-28,6.777340888977051
2019-03-29,6.847275733947754
2019-04-01,7.047544002532959
2019-04-02,7.098405361175537
2019-04-03,7.231917858123779
2019-04-04,7.292316436767578
