Date,CASTROLIND.NS
2017-02-10,146.2733154296875
2017-02-13,145.38046264648438
2017-02-14,145.71307373046875
2017-02-15,144.75018310546875
2017-02-16,145.7831268310547
2017-02-17,151.4729766845703
2017-02-20,151.0528106689453
2017-02-21,151.6305389404297
2017-02-22,148.47923278808594
2017-02-23,146.0457000732422
2017-02-27,145.50299072265625
2017-02-28,142.50924682617188
2017-03-01,143.61221313476562
2017-03-02,141.79144287109375
2017-03-03,142.929443359375
2017-03-06,144.4000244140625
2017-03-07,143.34959411621094
2017-03-08,143.0169677734375
2017-03-09,143.43714904785156
2017-03-10,142.35169982910156
2017-03-14,142.9644012451172
2017-03-15,145.64305114746094
2017-03-16,147.76144409179688
2017-03-17,149.51214599609375
2017-03-20,147.65638732910156
2017-03-21,146.99110412597656
2017-03-22,145.1353302001953
2017-03-23,146.5359344482422
2017-03-24,146.88607788085938
2017-03-27,145.76560974121094
2017-03-28,145.57302856445312
2017-03-29,147.95399475097656
2017-03-30,150.22994995117188
2017-03-31,151.4029541015625
2017-04-03,151.68304443359375
2017-04-05,149.8272705078125
2017-04-06,149.3721160888672
2017-04-07,148.2166290283203
2017-04-10,151.5605010986328
2017-04-11,152.19076538085938
2017-04-12,149.7747344970703
2017-04-13,151.35043334960938
2017-04-17,150.01988220214844
2017-04-18,150.2474822998047
2017-04-19,152.27828979492188
2017-04-20,150.86021423339844
2017-04-21,150.05487060546875
2017-04-24,156.48007202148438
2017-04-25,155.00942993164062
2017-04-26,153.45127868652344
2017-04-27,153.1536865234375
2017-04-28,153.36375427246094
2017-05-02,152.69847106933594
2017-05-03,152.38336181640625
2017-05-04,151.96316528320312
2017-05-05,152.76852416992188
2017-05-08,154.78187561035156
2017-05-09,153.9414825439453
2017-05-10,154.41419982910156
2017-05-11,154.02903747558594
2017-05-12,153.25872802734375
2017-05-15,157.51296997070312
2017-05-16,155.11448669433594
2017-05-17,153.90647888183594
2017-05-18,151.94564819335938
2017-05-19,153.04861450195312
2017-05-22,150.34214782714844
2017-05-23,145.7252197265625
2017-05-24,148.16635131835938
2017-05-25,146.6273651123047
2017-05-26,148.767822265625
2017-05-29,147.49415588378906
2017-05-30,149.40463256835938
2017-05-31,150.0591278076172
2017-06-01,149.72305297851562
2017-06-02,148.02481079101562
2017-06-05,146.0082550048828
2017-06-06,145.30068969726562
2017-06-07,146.4151153564453
2017-06-08,146.09671020507812
2017-06-09,144.38084411621094
2017-06-12,142.5411376953125
2017-06-13,141.92201232910156
2017-06-14,140.6483612060547
2017-06-15,144.8761444091797
2017-06-16,145.51296997070312
2017-06-19,145.88446044921875
2017-06-20,146.46817016601562
2017-06-21,146.96347045898438
2017-06-22,145.76060485839844
2017-06-23,144.92919921875
2017-06-27,143.76173400878906
2017-06-28,142.77105712890625
2017-06-29,141.79815673828125
2017-06-30,143.17791748046875
2017-07-03,142.0635223388672
2017-07-04,141.62130737304688
2017-07-05,141.49745178222656
2017-07-06,141.49745178222656
2017-07-07,141.55050659179688
2017-07-10,142.57652282714844
2017-07-11,141.28518676757812
2017-07-12,144.48695373535156
2017-07-13,143.72630310058594
2017-07-14,143.74400329589844
2017-07-17,144.6107940673828
2017-07-18,143.8324432373047
2017-07-19,144.5400390625
2017-07-20,143.08953857421875
2017-07-21,145.0530242919922
2017-07-24,144.92919921875
2017-07-25,145.7075653076172
2017-07-26,144.34542846679688
2017-07-27,143.10719299316406
2017-07-28,142.43499755859375
2017-07-31,141.74510192871094
2017-08-01,141.49745178222656
2017-08-02,140.24148559570312
2017-08-03,138.5963897705078
2017-08-04,140.13539123535156
2017-08-07,141.0375518798828
2017-08-08,138.86172485351562
2017-08-09,137.3935089111328
2017-08-10,133.7318115234375
2017-08-11,132.49356079101562
2017-08-14,133.94407653808594
2017-08-16,136.86282348632812
2017-08-17,135.50074768066406
2017-08-18,137.14584350585938
2017-08-21,136.68597412109375
2017-08-22,137.19894409179688
2017-08-23,137.78268432617188
2017-08-24,138.22491455078125
2017-08-28,135.8014678955078
2017-08-29,135.96067810058594
2017-08-30,137.95957946777344
2017-08-31,137.552734375
2017-09-01,137.94189453125
2017-09-04,140.82525634765625
2017-09-05,139.859130859375
2017-09-06,140.25274658203125
2017-09-07,140.27061462402344
2017-09-08,140.3958740234375
2017-09-11,139.94857788085938
2017-09-12,139.51914978027344
2017-09-13,139.60862731933594
2017-09-14,138.7498321533203
2017-09-15,138.7498321533203
2017-09-18,137.533203125
2017-09-19,137.0501251220703
2017-09-20,136.97854614257812
2017-09-21,136.083984375
2017-09-22,134.38426208496094
2017-09-25,130.71644592285156
2017-09-26,129.8040313720703
2017-09-27,128.7841796875
2017-09-28,128.56947326660156
2017-09-29,127.60334777832031
2017-10-03,128.08639526367188
2017-10-04,127.72857666015625
2017-10-05,127.01290130615234
2017-10-06,129.3745574951172
2017-10-09,129.03465270996094
2017-10-10,131.66473388671875
2017-10-11,131.8615264892578
2017-10-12,132.77398681640625
2017-10-13,131.64683532714844
2017-10-16,133.7401580810547
2017-10-17,135.5471954345703
2017-10-18,135.7440185546875
2017-10-19,135.49356079101562
2017-10-23,134.83155822753906
2017-10-24,134.4379425048828
2017-10-25,138.10574340820312
2017-10-26,142.9364776611328
2017-10-27,143.5269012451172
2017-10-30,143.72369384765625
2017-10-31,143.09750366210938
2017-11-01,144.8330078125
2017-11-02,146.80108642578125
2017-11-03,148.51864624023438
2017-11-06,150.14678955078125
2017-11-07,147.51675415039062
2017-11-08,141.12942504882812
2017-11-09,141.61251831054688
2017-11-10,142.0419158935547
2017-11-13,141.23675537109375
2017-11-14,142.36390686035156
2017-11-15,139.1613311767578
2017-11-16,140.89683532714844
2017-11-17,141.9166717529297
2017-11-20,140.53900146484375
2017-11-21,139.34024047851562
2017-11-22,138.87506103515625
2017-11-23,139.50128173828125
2017-11-24,140.9147186279297
2017-11-27,140.68212890625
2017-11-28,143.67002868652344
2017-11-29,143.93841552734375
2017-11-30,143.02593994140625
2017-12-01,143.31219482421875
2017-12-04,141.54092407226562
2017-12-05,140.7179412841797
2017-12-06,140.46743774414062
2017-12-07,140.53900146484375
2017-12-08,142.00611877441406
2017-12-11,144.38572692871094
2017-12-12,144.9224395751953
2017-12-13,145.3697509765625
2017-12-14,146.1211700439453
2017-12-15,148.93019104003906
2017-12-18,151.13082885742188
2017-12-19,151.45291137695312
2017-12-20,149.9678955078125
2017-12-21,145.1013641357422
2017-12-22,144.0636444091797
2017-12-26,141.880859375
2017-12-27,139.304443359375
2017-12-28,138.19520568847656
2017-12-29,138.2667694091797
2018-01-01,137.2290496826172
2018-01-02,136.87120056152344
2018-01-03,136.87120056152344
2018-01-04,137.0143280029297
2018-01-05,139.55491638183594
2018-01-08,138.01625061035156
2018-01-09,137.33639526367188
2018-01-10,136.62071228027344
2018-01-11,137.65843200683594
2018-01-12,136.11976623535156
2018-01-15,137.4794921875
2018-01-16,135.4398956298828
2018-01-17,135.94082641601562
2018-01-18,133.4359893798828
2018-01-19,134.36639404296875
2018-01-22,134.47369384765625
2018-01-23,135.15362548828125
2018-01-24,133.82962036132812
2018-01-25,130.89535522460938
2018-01-29,132.6845245361328
2018-01-30,131.78994750976562
2018-01-31,132.6845245361328
2018-02-01,131.50372314453125
2018-02-02,128.6052703857422
2018-02-05,129.35670471191406
2018-02-06,128.4263458251953
2018-02-07,134.36639404296875
2018-02-08,139.304443359375
2018-02-09,140.4137420654297
2018-02-12,141.84506225585938
2018-02-14,141.55880737304688
2018-02-15,141.63035583496094
2018-02-16,139.5907440185547
2018-02-19,137.19326782226562
2018-02-20,136.04818725585938
2018-02-21,138.69613647460938
2018-02-22,134.7241973876953
2018-02-23,138.58877563476562
2018-02-26,141.84506225585938
2018-02-27,144.1352081298828
2018-02-28,144.52883911132812
2018-03-01,144.42147827148438
2018-03-05,143.70584106445312
2018-03-06,144.38572692871094
2018-03-07,143.0617218017578
2018-03-08,145.1013641357422
2018-03-09,146.28221130371094
2018-03-12,148.1429443359375
2018-03-13,147.24835205078125
2018-03-14,147.6777801513672
2018-03-15,146.78318786621094
2018-03-16,146.8189697265625
2018-03-19,143.5984344482422
2018-03-20,144.74351501464844
2018-03-21,145.4949951171875
2018-03-22,143.3479461669922
2018-03-23,142.63232421875
2018-03-26,143.8131561279297
2018-03-27,144.99400329589844
2018-03-28,146.64004516601562
2018-04-02,146.71163940429688
2018-04-03,146.9620819091797
2018-04-04,148.6796875
2018-04-05,148.82281494140625
2018-04-06,147.92825317382812
2018-04-09,148.5723419189453
2018-04-10,148.6796875
2018-04-11,147.64198303222656
2018-04-12,146.854736328125
2018-04-13,147.39149475097656
2018-04-16,146.4253692626953
2018-04-17,150.89828491210938
2018-04-18,148.7154998779297
2018-04-19,146.1390838623047
2018-04-20,144.707763671875
2018-04-23,143.67002868652344
2018-04-24,142.3818359375
2018-04-25,142.12815856933594
2018-04-26,139.4464569091797
2018-04-27,141.98321533203125
2018-04-30,141.22219848632812
2018-05-02,145.1721954345703
2018-05-03,141.18597412109375
2018-05-04,133.8294677734375
2018-05-07,131.6189422607422
2018-05-08,132.37991333007812
2018-05-09,131.36526489257812
2018-05-10,128.75608825683594
2018-05-11,129.009765625
2018-05-14,130.31434631347656
2018-05-15,128.937255859375
2018-05-16,126.3281021118164
2018-05-17,124.87853240966797
2018-05-18,125.13220977783203
2018-05-21,120.74735260009766
2018-05-22,121.29092407226562
2018-05-23,120.89228057861328
2018-05-24,117.95695495605469
2018-05-25,127.05284881591797
2018-05-28,130.8941650390625
2018-05-29,126.83540344238281
2018-05-30,125.4221420288086
2018-05-31,123.8638687133789
2018-06-01,123.57394409179688
2018-06-04,124.76984405517578
2018-06-05,124.3349838256836
2018-06-06,126.07443237304688
2018-06-07,132.52490234375
2018-06-08,125.7482681274414
2018-06-11,122.16065979003906
2018-06-12,123.75509643554688
2018-06-13,123.93633270263672
2018-06-14,123.97257232666016
2018-06-15,123.42899322509766
2018-06-18,123.90010833740234
2018-06-19,122.37806701660156
2018-06-20,122.81292724609375
2018-06-21,123.28402709960938
2018-06-22,123.24779510498047
2018-06-25,122.1244125366211
2018-06-26,122.77670288085938
2018-06-27,122.26935577392578
2018-06-28,119.73265838623047
2018-06-29,118.6454849243164
2018-07-02,116.14501953125
2018-07-03,113.78948211669922
2018-07-04,116.57990264892578
2018-07-05,116.3987045288086
2018-07-06,117.73953247070312
2018-07-09,118.50054931640625
2018-07-10,117.52207946777344
2018-07-11,115.89134216308594
2018-07-12,116.54362487792969
2018-07-13,115.38400268554688
2018-07-16,112.5936279296875
2018-07-17,115.60143280029297
2018-07-18,115.2752914428711
2018-07-19,113.390869140625
2018-07-20,115.0940933227539
2018-07-23,120.89228057861328
2018-07-24,120.20375061035156
2018-07-25,118.6092529296875
2018-07-26,119.18905639648438
2018-07-27,126.255615234375
2018-07-30,124.66111755371094
2018-07-31,126.36431121826172
2018-08-01,121.47212982177734
2018-08-02,120.3124771118164
2018-08-03,119.26154327392578
2018-08-06,117.12347412109375
2018-08-07,116.3987045288086
2018-08-08,115.34774017333984
2018-08-09,114.98017120361328
2018-08-10,116.19319915771484
2018-08-13,114.09795379638672
2018-08-14,113.91417694091797
2018-08-16,113.03196716308594
2018-08-17,114.7228775024414
2018-08-20,116.81806945800781
2018-08-21,117.84735107421875
2018-08-23,117.4797592163086
2018-08-24,116.11968994140625
2018-08-27,117.00186920166016
2018-08-28,115.6786117553711
2018-08-29,117.07538604736328
2018-08-30,116.11968994140625
2018-08-31,116.74457550048828
2018-09-03,116.78134155273438
2018-09-04,112.03952026367188
2018-09-05,113.47308349609375
2018-09-06,113.43634033203125
2018-09-07,114.13473510742188
2018-09-10,112.55413055419922
2018-09-11,111.92924499511719
2018-09-12,114.13473510742188
2018-09-14,115.0536880493164
2018-09-17,114.94344329833984
2018-09-18,112.48062133789062
2018-09-19,113.36282348632812
2018-09-21,113.14225006103516
2018-09-24,110.679443359375
2018-09-25,111.15731811523438
2018-09-26,109.94429016113281
2018-09-27,108.17990112304688
2018-09-28,105.01866149902344
2018-10-01,107.00360870361328
2018-10-03,105.53327941894531
2018-10-04,104.06295013427734
2018-10-05,100.57091522216797
2018-10-08,101.34284973144531
2018-10-09,101.08551025390625
2018-10-10,101.96770477294922
2018-10-11,103.80563354492188
2018-10-12,106.1214370727539
2018-10-15,105.79058837890625
2018-10-16,104.61431121826172
2018-10-17,102.4088134765625
2018-10-19,103.43805694580078
2018-10-22,103.07047271728516
2018-10-23,101.41634368896484
2018-10-24,105.71707916259766
2018-10-25,107.9961166381836
2018-10-26,106.78306579589844
2018-10-29,107.81230163574219
2018-10-30,107.70201873779297
2018-10-31,109.31939697265625
2018-11-01,106.19493103027344
2018-11-02,107.59175872802734
2018-11-05,108.69451904296875
2018-11-06,106.78306579589844
2018-11-07,107.4447250366211
2018-11-09,110.3118667602539
2018-11-12,107.55498504638672
2018-11-13,108.98856353759766
2018-11-14,111.01026916503906
2018-11-15,110.09135437011719
2018-11-16,111.01026916503906
2018-11-19,109.39292907714844
2018-11-20,112.62763977050781
2018-11-21,113.5833740234375
2018-11-22,109.79725646972656
2018-11-26,112.81143951416016
2018-11-27,113.91417694091797
2018-11-28,114.7596435546875
2018-11-29,114.8698959350586
2018-11-30,111.01026916503906
2018-12-03,112.81143951416016
2018-12-04,111.52489471435547
2018-12-05,109.31939697265625
2018-12-06,108.0328369140625
2018-12-07,106.41547393798828
2018-12-10,105.64354705810547
2018-12-11,107.11388397216797
2018-12-12,109.65021514892578
2018-12-13,108.06961059570312
2018-12-14,109.65021514892578
2018-12-17,107.40796661376953
2018-12-18,109.06208038330078
2018-12-19,113.39957427978516
2018-12-20,114.57583618164062
2018-12-21,112.33358764648438
2018-12-24,110.82646179199219
2018-12-26,112.00276947021484
2018-12-27,112.9584732055664
2018-12-28,111.63518524169922
2018-12-31,111.19405364990234
2019-01-01,111.12055206298828
2019-01-02,108.32691955566406
2019-01-03,107.9961166381836
2019-01-04,108.98856353759766
2019-01-07,110.679443359375
2019-01-08,111.45138549804688
2019-01-09,111.15731811523438
2019-01-10,111.01026916503906
2019-01-11,111.70867156982422
2019-01-14,116.5240478515625
2019-01-15,123.43460083007812
2019-01-16,121.70697021484375
2019-01-17,122.36860656738281
2019-01-18,121.78048706054688
2019-01-21,122.07456970214844
2019-01-22,122.03778839111328
2019-01-23,120.60420989990234
2019-01-24,119.7587661743164
2019-01-25,120.7512435913086
2019-01-28,117.59005737304688
2019-01-29,118.656005859375
2019-01-30,119.94255065917969
2019-01-31,116.63429260253906
2019-02-01,118.21491241455078
2019-02-04,114.6125717163086
2019-02-05,112.48062133789062
2019-02-06,110.23836517333984
2019-02-07,112.00276947021484
2019-02-08,110.3118667602539
2019-02-11,107.37120819091797
2019-02-12,112.29681396484375
2019-02-14,108.84156036376953
2019-02-15,108.14313507080078
2019-02-18,108.9518051147461
2019-02-19,108.73126983642578
2019-02-20,110.4221420288086
2019-02-21,111.56166076660156
2019-02-22,113.62013244628906
2019-02-25,112.22329711914062
2019-02-26,111.12055206298828
2019-02-27,112.88496398925781
2019-02-28,113.69364166259766
2019-03-01,118.0311279296875
2019-03-05,117.29595947265625
2019-03-06,120.60420989990234
2019-03-07,118.98685455322266
2019-03-08,118.95011901855469
2019-03-11,121.2291030883789
2019-03-12,122.84648895263672
2019-03-13,122.4789047241211
2019-03-14,122.36860656738281
2019-03-15,121.55992126464844
2019-03-18,117.9943618774414
2019-03-19,115.86238861083984
2019-03-20,114.98017120361328
2019-03-22,118.0311279296875
2019-03-25,118.0311279296875
2019-03-26,120.3469009399414
2019-03-27,121.0085678100586
2019-03-28,121.11882019042969
2019-04-01,121.9642562866211
2019-04-02,121.74373626708984
2019-04-03,123.10379028320312
2019-04-04,122.2583236694336
2019-04-05,126.08121490478516
2019-04-08,125.05197143554688
2019-04-09,122.40538787841797
2019-04-10,121.41288757324219
2019-04-11,121.8907699584961
2019-04-12,122.55242156982422
2019-04-15,122.11132049560547
2019-04-16,122.77294921875
2019-04-18,120.56747436523438
2019-04-22,116.30347442626953
2019-04-23,115.6786117553711
2019-04-24,115.23748016357422
2019-04-25,114.09795379638672
2019-04-26,113.21577453613281
2019-04-30,112.18656158447266
2019-05-02,110.3118667602539
2019-05-03,110.60594177246094
2019-05-06,109.50316619873047
2019-05-07,109.31939697265625
2019-05-08,110.20160675048828
2019-05-09,109.90203857421875
2019-05-10,109.71481323242188
2019-05-13,108.14208221435547
2019-05-14,106.90640258789062
2019-05-15,105.70816802978516
2019-05-16,106.30728912353516
2019-05-17,107.43063354492188
2019-05-20,109.78970336914062
2019-05-21,109.15312194824219
2019-05-22,108.36677551269531
2019-05-23,108.40424346923828
2019-05-24,109.78970336914062
2019-05-27,111.77433013916016
2019-05-28,111.06285095214844
2019-05-29,110.35140228271484
2019-05-30,110.31392669677734
2019-05-31,110.23902893066406
2019-06-03,112.07386779785156
2019-06-04,112.2610855102539
2019-06-06,108.89102935791016
2019-06-07,106.90640258789062
2019-06-10,108.29188537597656
2019-06-11,109.63992309570312
2019-06-12,109.07823181152344
