Date,TIMKEN.NS
2015-12-15,503.3553771972656
2015-12-16,513.0191650390625
2015-12-17,522.2627563476562
2015-12-18,514.0928955078125
2015-12-21,516.4270629882812
2015-12-22,513.6726684570312
2015-12-23,517.36083984375
2015-12-24,520.7688598632812
2015-12-28,516.3338623046875
2015-12-29,510.8715515136719
2015-12-30,510.96502685546875
2015-12-31,506.6700744628906
2016-01-01,511.15167236328125
2016-01-04,505.4561767578125
2016-01-05,515.5867919921875
2016-01-06,505.4095458984375
2016-01-07,487.4825439453125
2016-01-08,495.9791564941406
2016-01-11,488.182861328125
2016-01-12,487.15576171875
2016-01-13,472.4967346191406
2016-01-14,466.1009521484375
2016-01-15,457.41754150390625
2016-01-18,442.47845458984375
2016-01-19,426.0453796386719
2016-01-20,418.4357604980469
2016-01-21,414.7009582519531
2016-01-22,446.5400085449219
2016-01-25,460.2653503417969
2016-01-27,466.6611328125
2016-01-28,457.977783203125
2016-01-29,452.51568603515625
2016-02-01,443.0853271484375
2016-02-02,439.2571716308594
2016-02-03,432.0677795410156
2016-02-04,438.6502685546875
2016-02-05,432.4878845214844
2016-02-08,433.60833740234375
2016-02-09,428.006103515625
2016-02-10,420.81671142578125
2016-02-11,405.5974426269531
2016-02-12,399.71514892578125
2016-02-15,406.76458740234375
2016-02-16,408.912109375
2016-02-17,406.62451171875
2016-02-18,406.76458740234375
2016-02-19,404.2436218261719
2016-02-22,406.99798583984375
2016-02-23,415.307861328125
2016-02-24,409.6123046875
2016-02-25,402.8430480957031
2016-02-26,393.6928405761719
2016-02-29,386.5967102050781
2016-03-01,404.5237121582031
2016-03-02,404.8504943847656
2016-03-03,401.5825500488281
2016-03-04,408.6786193847656
2016-03-08,412.7402648925781
2016-03-09,411.0595397949219
2016-03-10,403.3099060058594
2016-03-11,392.66571044921875
2016-03-14,396.63397216796875
2016-03-15,394.3464050292969
2016-03-16,391.825439453125
2016-03-17,390.2381591796875
2016-03-18,381.41473388671875
2016-03-21,403.26324462890625
2016-03-22,409.9391174316406
2016-03-23,407.651611328125
2016-03-28,400.4154357910156
2016-03-29,399.1082763671875
2016-03-30,401.90936279296875
2016-03-31,407.97833251953125
2016-04-01,408.7720031738281
2016-04-04,428.8931579589844
2016-04-05,418.5757751464844
2016-04-06,418.48248291015625
2016-04-07,425.2984313964844
2016-04-08,439.63067626953125
2016-04-11,455.6435546875
2016-04-12,461.99267578125
2016-04-13,465.12054443359375
2016-04-18,480.8999938964844
2016-04-20,491.4507751464844
2016-04-21,480.5265808105469
2016-04-22,481.88037109375
2016-04-25,482.7674560546875
2016-04-26,493.4115905761719
2016-04-27,494.4852294921875
2016-04-28,484.588134765625
2016-04-29,480.0130310058594
2016-05-02,483.8878173828125
2016-05-03,485.5684814453125
2016-05-04,487.29583740234375
2016-05-05,487.4825439453125
2016-05-06,484.16796875
2016-05-09,484.77490234375
2016-05-10,491.0773620605469
2016-05-11,484.4947814941406
2016-05-12,513.392578125
2016-05-13,521.2357177734375
2016-05-16,523.3831787109375
2016-05-17,524.4102783203125
2016-05-18,519.1349487304688
2016-05-19,505.5028991699219
2016-05-20,503.1219177246094
2016-05-23,509.93804931640625
2016-05-24,501.114501953125
2016-05-25,504.75592041015625
2016-05-26,503.4954528808594
2016-05-27,511.1050720214844
2016-05-30,512.08544921875
2016-05-31,511.4785461425781
2016-06-01,512.2720947265625
2016-06-02,529.21875
2016-06-03,529.7322998046875
2016-06-06,522.4961547851562
2016-06-07,512.7390747070312
2016-06-08,516.2871704101562
2016-06-09,515.1666259765625
2016-06-10,504.1490783691406
2016-06-13,496.6795349121094
2016-06-14,497.7532043457031
2016-06-15,521.5158081054688
2016-06-16,523.7567138671875
2016-06-17,525.1571655273438
2016-06-20,517.734375
2016-06-21,516.9873657226562
2016-06-22,505.549560546875
2016-06-23,500.27423095703125
2016-06-24,505.0360412597656
2016-06-27,506.48321533203125
2016-06-28,501.114501953125
2016-06-29,521.7958374023438
2016-06-30,529.1720581054688
2016-07-01,520.5820922851562
2016-07-04,518.1544799804688
2016-07-05,518.3411865234375
2016-07-07,520.3486938476562
2016-07-08,513.0658569335938
2016-07-11,519.8351440429688
2016-07-12,520.7688598632812
2016-07-13,512.5056762695312
2016-07-14,516.8473510742188
2016-07-15,517.267333984375
2016-07-18,516.2404174804688
2016-07-19,517.5474853515625
2016-07-20,555.3622436523438
2016-07-21,553.0279541015625
2016-07-22,543.9711303710938
2016-07-25,543.4110107421875
2016-07-26,546.7255859375
2016-07-27,547.5192260742188
2016-07-28,555.4556274414062
2016-07-29,560.5908813476562
2016-08-01,544.9982299804688
2016-08-02,537.2352905273438
2016-08-03,534.52294921875
2016-08-04,529.14501953125
2016-08-05,535.2711181640625
2016-08-08,535.5049438476562
2016-08-09,532.83935546875
2016-08-10,521.2417602539062
2016-08-11,509.69073486328125
2016-08-12,514.7413330078125
2016-08-16,513.6658935546875
2016-08-17,518.9033813476562
2016-08-18,546.1674194335938
2016-08-19,530.922119140625
2016-08-22,532.6522827148438
2016-08-23,524.2345581054688
2016-08-24,528.7240600585938
2016-08-25,547.1962280273438
2016-08-26,531.810546875
2016-08-29,532.0911865234375
2016-08-30,530.5946044921875
2016-08-31,522.8784790039062
2016-09-01,516.7990112304688
2016-09-02,515.068603515625
2016-09-06,511.0001525878906
2016-09-07,536.814453125
2016-09-08,528.6773681640625
2016-09-09,533.7747192382812
2016-09-12,515.5362548828125
2016-09-14,511.09368896484375
2016-09-15,511.42108154296875
2016-09-16,511.32745361328125
2016-09-19,506.04302978515625
2016-09-20,504.1725158691406
2016-09-21,499.542724609375
2016-09-22,504.8272399902344
2016-09-23,514.9283447265625
2016-09-26,515.5830688476562
2016-09-27,519.3243408203125
2016-09-28,519.5114135742188
2016-09-29,515.4427490234375
2016-09-30,516.65869140625
2016-10-03,523.2525634765625
2016-10-04,528.162841796875
2016-10-05,525.4036865234375
2016-10-06,531.6234741210938
2016-10-07,542.0052490234375
2016-10-10,544.7642822265625
2016-10-13,533.4005737304688
2016-10-14,529.4255981445312
2016-10-17,539.9008178710938
2016-10-18,549.3941040039062
2016-10-19,552.1531982421875
2016-10-20,565.4345092773438
2016-10-21,577.453125
2016-10-24,560.4773559570312
2016-10-25,554.2109375
2016-10-26,548.9732666015625
2016-10-27,539.994384765625
2016-10-28,543.314697265625
2016-11-01,541.4908447265625
2016-11-02,537.889892578125
2016-11-03,536.3467407226562
2016-11-04,518.4824829101562
2016-11-07,525.4036865234375
2016-11-08,523.0654296875
2016-11-09,528.6304321289062
2016-11-10,533.8681640625
2016-11-11,522.551025390625
2016-11-15,497.9527282714844
2016-11-16,515.7702026367188
2016-11-17,505.57537841796875
2016-11-18,519.8387451171875
2016-11-21,488.6465148925781
2016-11-22,497.485107421875
2016-11-23,493.46331787109375
2016-11-24,486.5888366699219
2016-11-25,504.64013671875
2016-11-28,517.3601684570312
2016-11-29,530.922119140625
2016-11-30,523.2525634765625
2016-12-01,517.8746337890625
2016-12-02,536.253173828125
2016-12-05,548.1314697265625
2016-12-06,542.2391357421875
2016-12-07,553.3690795898438
2016-12-08,560.4773559570312
2016-12-09,559.9630126953125
2016-12-12,548.6927490234375
2016-12-13,547.5702514648438
2016-12-14,538.0302734375
2016-12-15,539.5735473632812
2016-12-16,542.5663452148438
2016-12-19,537.1416625976562
2016-12-20,546.3543701171875
2016-12-21,543.22119140625
2016-12-22,545.88671875
2016-12-23,544.3436279296875
2016-12-26,541.2570190429688
2016-12-27,547.3365478515625
2016-12-28,554.0238647460938
2016-12-29,567.7727661132812
2016-12-30,558.56005859375
2017-01-02,580.3525390625
2017-01-03,601.162841796875
2017-01-04,601.30322265625
2017-01-05,587.1334838867188
2017-01-06,579.2301635742188
2017-01-09,581.1474609375
2017-01-10,578.2013549804688
2017-01-11,590.5473022460938
2017-01-12,587.3204345703125
2017-01-13,582.6439819335938
2017-01-16,591.9034423828125
2017-01-17,588.302490234375
2017-01-18,608.31787109375
2017-01-19,604.9508666992188
2017-01-20,591.3421630859375
2017-01-23,599.7599487304688
2017-01-24,601.1160278320312
2017-01-25,613.9296264648438
2017-01-27,610.1416625976562
2017-01-30,602.7996215820312
2017-01-31,603.875244140625
2017-02-01,612.4332275390625
2017-02-02,598.310302734375
2017-02-03,567.6792602539062
2017-02-06,580.9136352539062
2017-02-07,573.992431640625
2017-02-08,572.9168090820312
2017-02-09,568.1468505859375
2017-02-10,589.2378540039062
2017-02-13,584.9822387695312
2017-02-14,584.1405639648438
2017-02-15,577.2659912109375
2017-02-16,572.9168090820312
2017-02-17,572.0283203125
2017-02-20,572.1686401367188
2017-02-21,572.2154541015625
2017-02-22,572.1686401367188
2017-02-23,568.7081298828125
2017-02-27,568.7547607421875
2017-02-28,569.8771362304688
2017-03-01,567.8195190429688
2017-03-02,567.8195190429688
2017-03-03,565.3877563476562
2017-03-06,569.2224731445312
2017-03-07,563.5171508789062
2017-03-08,572.26220703125
2017-03-09,574.4133911132812
2017-03-10,575.255126953125
2017-03-14,571.747802734375
2017-03-15,576.0033569335938
2017-03-16,588.9571533203125
2017-03-17,592.8855590820312
2017-03-20,580.6331176757812
2017-03-21,577.546630859375
2017-03-22,576.517822265625
2017-03-23,570.7189331054688
2017-03-24,572.8233032226562
2017-03-27,572.0751342773438
2017-03-28,576.4242553710938
2017-03-29,594.5689697265625
2017-03-30,585.6369018554688
2017-03-31,603.3140869140625
2017-04-03,602.51904296875
2017-04-05,595.5978393554688
2017-04-06,605.3250122070312
2017-04-07,628.0994873046875
2017-04-10,648.6760864257812
2017-04-11,661.8170166015625
2017-04-12,654.6619873046875
2017-04-13,660.1333618164062
2017-04-17,664.4359130859375
2017-04-18,667.6157836914062
2017-04-19,671.076416015625
2017-04-20,673.3211059570312
2017-04-21,673.0873413085938
2017-04-24,682.5805053710938
2017-04-25,687.3974609375
2017-04-26,675.5657348632812
2017-04-27,671.918212890625
2017-04-28,676.9220581054688
2017-05-02,681.4581909179688
2017-05-03,678.41845703125
2017-05-04,677.0623168945312
2017-05-05,677.9976196289062
2017-05-08,680.89697265625
2017-05-09,669.8137817382812
2017-05-10,677.9976196289062
2017-05-11,662.9860229492188
2017-05-12,650.8270874023438
2017-05-15,659.9463500976562
2017-05-16,659.0111083984375
2017-05-17,673.6484985351562
2017-05-18,674.4434204101562
2017-05-19,673.180908203125
2017-05-22,673.5081176757812
2017-05-23,646.8522338867188
2017-05-24,650.3595581054688
2017-05-25,636.0494995117188
2017-05-26,653.96044921875
2017-05-29,645.776611328125
2017-05-30,627.4915161132812
2017-05-31,634.3192138671875
2017-06-01,634.45947265625
2017-06-02,634.88037109375
2017-06-05,640.6324462890625
2017-06-06,642.7369384765625
2017-06-07,646.3844604492188
2017-06-08,647.881103515625
2017-06-09,658.49658203125
2017-06-12,645.776611328125
2017-06-13,642.4095458984375
2017-06-14,646.3377685546875
2017-06-15,645.5427856445312
2017-06-16,652.043212890625
2017-06-19,637.2653198242188
2017-06-20,635.0206298828125
2017-06-21,628.1929931640625
2017-06-22,627.4915161132812
2017-06-23,616.922607421875
2017-06-27,606.0732421875
2017-06-28,632.3082885742188
2017-06-29,632.2615356445312
2017-06-30,625.1533203125
2017-07-03,628.7074584960938
2017-07-04,629.7830200195312
2017-07-05,730.4210815429688
2017-07-06,729.5325927734375
2017-07-07,709.9848022460938
2017-07-10,714.6613159179688
2017-07-11,702.7830200195312
2017-07-12,691.6530151367188
2017-07-13,676.8284301757812
2017-07-14,667.9431762695312
2017-07-17,662.5652465820312
2017-07-18,664.9034423828125
2017-07-19,717.7945556640625
2017-07-20,689.969482421875
2017-07-21,677.9507446289062
2017-07-24,671.4972534179688
2017-07-25,666.2595825195312
2017-07-26,678.2314453125
2017-07-27,683.7496948242188
2017-07-28,687.1636352539062
2017-07-31,673.367919921875
2017-08-01,672.7122192382812
2017-08-02,672.9464111328125
2017-08-03,667.4673461914062
2017-08-04,654.3549194335938
2017-08-07,666.764892578125
2017-08-08,648.4075317382812
2017-08-09,637.6366577148438
2017-08-10,648.3607788085938
2017-08-11,634.2648315429688
2017-08-14,640.9615478515625
2017-08-16,652.9969482421875
2017-08-17,676.8802490234375
2017-08-18,667.1394653320312
2017-08-21,674.9600830078125
2017-08-22,655.2915649414062
2017-08-23,671.354248046875
2017-08-24,676.7396240234375
2017-08-28,674.1639404296875
2017-08-29,672.4782104492188
2017-08-30,676.411865234375
2017-08-31,674.0235595703125
2017-09-01,667.1863403320312
2017-09-04,660.4428100585938
2017-09-05,674.63232421875
2017-09-06,686.71435546875
2017-09-07,701.7000122070312
2017-09-08,705.867919921875
2017-09-11,706.1956176757812
2017-09-12,694.4880981445312
2017-09-13,701.9342651367188
2017-09-14,711.4874267578125
2017-09-15,736.1668701171875
2017-09-18,741.9737548828125
2017-09-19,730.125732421875
2017-09-20,715.7021484375
2017-09-21,716.26416015625
2017-09-22,706.7108154296875
2017-09-25,692.0997924804688
2017-09-26,709.1461181640625
2017-09-27,710.64453125
2017-09-28,710.9254760742188
2017-09-29,723.2418212890625
2017-10-03,726.8475952148438
2017-10-04,717.2943115234375
2017-10-05,715.1402587890625
2017-10-06,716.1235961914062
2017-10-09,722.5393676757812
2017-10-10,719.073974609375
2017-10-11,710.5977783203125
2017-10-12,712.5645141601562
2017-10-13,719.6358642578125
2017-10-16,724.6934814453125
2017-10-17,730.4536743164062
2017-10-18,729.9853515625
2017-10-19,723.28857421875
2017-10-23,717.7626342773438
2017-10-24,729.8447875976562
2017-10-25,728.205810546875
2017-10-26,734.6682739257812
2017-10-27,722.7266235351562
2017-10-30,722.5861206054688
2017-10-31,725.6770629882812
2017-11-01,734.0126953125
2017-11-02,725.0213623046875
2017-11-03,735.1835327148438
2017-11-06,725.2554931640625
2017-11-07,728.205810546875
2017-11-08,732.0457763671875
2017-11-09,737.9464111328125
2017-11-10,735.04296875
2017-11-13,733.637939453125
2017-11-14,738.0401000976562
2017-11-15,728.5804443359375
2017-11-16,736.7288208007812
2017-11-17,732.9823608398438
2017-11-20,752.5105590820312
2017-11-21,805.1005249023438
2017-11-22,797.5140380859375
2017-11-23,773.2561645507812
2017-11-24,794.142333984375
2017-11-27,790.7238159179688
2017-11-28,799.9492797851562
2017-11-29,815.5436401367188
2017-11-30,814.5602416992188
2017-12-01,805.4284057617188
2017-12-04,831.4189453125
2017-12-05,839.9420166015625
2017-12-06,828.6091918945312
2017-12-07,832.4024047851562
2017-12-08,823.0364379882812
2017-12-11,821.7720336914062
2017-12-12,815.449951171875
2017-12-13,804.0234985351562
2017-12-14,801.6819458007812
2017-12-15,823.598388671875
2017-12-18,826.6422119140625
2017-12-19,819.3369140625
2017-12-20,830.8570556640625
2017-12-21,831.7467651367188
2017-12-22,837.6473999023438
2017-12-26,830.1077880859375
2017-12-27,836.9918212890625
2017-12-28,842.0493774414062
2017-12-29,824.1603393554688
2018-01-01,827.6257934570312
2018-01-02,819.3369140625
2018-01-03,840.4571533203125
2018-01-04,830.4356079101562
2018-01-05,864.9961547851562
2018-01-08,861.0623168945312
2018-01-09,862.0926513671875
2018-01-10,859.8914794921875
2018-01-11,869.9599609375
2018-01-12,921.3792114257812
2018-01-15,901.8981323242188
2018-01-16,884.0089721679688
2018-01-17,863.263427734375
2018-01-18,850.1040649414062
2018-01-19,864.2467651367188
2018-01-22,860.0320434570312
2018-01-23,858.1588745117188
2018-01-24,864.5745849609375
2018-01-25,858.3930053710938
2018-01-29,855.9580078125
2018-01-30,841.5810546875
2018-01-31,837.1322631835938
2018-02-01,842.5176391601562
2018-02-02,800.8389892578125
2018-02-05,821.3973999023438
2018-02-06,796.2964477539062
2018-02-07,771.3361206054688
2018-02-08,781.2640991210938
2018-02-09,774.4737548828125
2018-02-12,768.4326782226562
2018-02-14,765.5760498046875
2018-02-15,758.6920776367188
2018-02-16,755.4140014648438
2018-02-19,774.09912109375
2018-02-20,756.9594116210938
2018-02-21,753.77490234375
2018-02-22,747.8274536132812
2018-02-23,768.7605590820312
2018-02-26,753.493896484375
2018-02-27,743.9874877929688
2018-02-28,736.5414428710938
2018-03-01,729.0955810546875
2018-03-05,725.39599609375
2018-03-06,721.3218994140625
2018-03-07,691.4442749023438
2018-03-08,712.611328125
2018-03-09,707.6942138671875
2018-03-12,699.6863403320312
2018-03-13,709.0055541992188
2018-03-14,702.0746459960938
2018-03-15,699.1712036132812
2018-03-16,682.5933837890625
2018-03-19,697.6257934570312
2018-03-20,685.1690063476562
2018-03-21,678.09765625
2018-03-22,667.8419799804688
2018-03-23,675.0069580078125
2018-03-26,660.2086181640625
2018-03-27,654.1676025390625
2018-03-28,660.723876953125
2018-04-02,673.9767456054688
2018-04-03,677.5824584960938
2018-04-04,680.2987060546875
2018-04-05,687.6978149414062
2018-04-06,688.1193237304688
2018-04-09,698.7496948242188
2018-04-10,686.2930297851562
2018-04-11,658.6163940429688
2018-04-12,658.5228271484375
2018-04-13,659.599853515625
2018-04-16,659.646728515625
2018-04-17,663.0184936523438
2018-04-18,663.627197265625
2018-04-19,663.5803833007812
2018-04-20,658.4291381835938
2018-04-23,649.2972412109375
2018-04-24,653.980224609375
2018-04-25,650.2339477539062
2018-04-26,654.9636840820312
2018-04-27,651.1237182617188
2018-04-30,644.5206298828125
2018-05-02,648.7352905273438
2018-05-03,642.0386352539062
2018-05-04,640.6805419921875
2018-05-07,644.0055541992188
2018-05-08,645.0357666015625
2018-05-09,636.3721923828125
2018-05-10,625.3203125
2018-05-11,639.6502685546875
2018-05-14,650.0465698242188
2018-05-15,642.0855102539062
2018-05-16,644.5675048828125
2018-05-17,652.060302734375
2018-05-18,662.9248046875
2018-05-21,647.8923950195312
2018-05-22,652.8563232421875
2018-05-23,645.1762084960938
2018-05-24,648.6417236328125
2018-05-25,658.1949462890625
2018-05-28,676.55224609375
2018-05-29,664.189208984375
2018-05-30,694.5350341796875
2018-05-31,668.3102416992188
2018-06-01,665.266357421875
2018-06-04,659.9745483398438
2018-06-05,669.246826171875
2018-06-06,662.2223510742188
2018-06-07,683.1085205078125
2018-06-08,677.0206909179688
2018-06-11,719.7763061523438
2018-06-12,724.4124755859375
2018-06-13,709.3801879882812
2018-06-14,713.3607177734375
2018-06-15,705.6337280273438
2018-06-18,695.4248046875
2018-06-19,683.1553955078125
2018-06-20,685.3562622070312
2018-06-21,688.9622192382812
2018-06-22,718.6525268554688
2018-06-25,707.4600830078125
2018-06-26,700.669677734375
2018-06-27,691.3974609375
2018-06-28,674.2108764648438
2018-06-29,675.0069580078125
2018-07-02,663.861328125
2018-07-03,702.261962890625
2018-07-04,699.96728515625
2018-07-05,699.92041015625
2018-07-06,704.2288208007812
2018-07-09,696.408203125
2018-07-10,688.1193237304688
2018-07-11,677.6762084960938
2018-07-12,692.9428100585938
2018-07-13,690.3671264648438
2018-07-16,680.72021484375
2018-07-17,689.055908203125
2018-07-18,687.2763061523438
2018-07-19,679.2216186523438
2018-07-20,671.4946899414062
2018-07-23,688.4003295898438
2018-07-24,679.7835693359375
2018-07-25,676.0840454101562
2018-07-26,672.66552734375
2018-07-27,674.9600830078125
2018-07-30,677.7230224609375
2018-07-31,680.72021484375
2018-08-01,706.4766235351562
2018-08-02,705.8201293945312
2018-08-03,696.0197143554688
2018-08-06,688.2825317382812
2018-08-07,678.4819946289062
2018-08-08,682.3740844726562
2018-08-09,672.292236328125
2018-08-10,671.4013061523438
2018-08-13,665.4928588867188
2018-08-14,663.8986206054688
2018-08-16,667.8844604492188
2018-08-17,665.352294921875
2018-08-20,665.6336059570312
2018-08-21,672.198486328125
2018-08-23,664.1799926757812
2018-08-24,661.7415161132812
2018-08-27,671.870361328125
2018-08-28,656.1614379882812
2018-08-29,648.1898193359375
2018-08-30,645.6575927734375
2018-08-31,649.5964965820312
2018-09-03,617.9443969726562
2018-09-04,597.1710815429688
2018-09-05,594.451416015625
2018-09-06,619.6793823242188
2018-09-07,622.446044921875
2018-09-10,614.2867431640625
2018-09-11,610.722900390625
2018-09-12,606.6903076171875
2018-09-14,611.942138671875
2018-09-17,608.2376708984375
2018-09-18,599.3750610351562
2018-09-19,597.0303955078125
2018-09-21,580.3368530273438
2018-09-24,579.6803588867188
2018-09-25,573.5374755859375
2018-09-26,564.6748657226562
2018-09-27,561.9552001953125
2018-09-28,563.3150024414062
2018-10-01,544.6050415039062
2018-10-03,548.3565063476562
2018-10-04,542.5886840820312
2018-10-05,530.5843505859375
2018-10-08,519.0957641601562
2018-10-09,519.9866333007812
2018-10-10,517.3138427734375
2018-10-11,515.4381103515625
2018-10-12,522.0030517578125
2018-10-15,524.8165893554688
2018-10-16,524.34765625
2018-10-17,515.531982421875
2018-10-19,511.9211730957031
2018-10-22,503.7150573730469
2018-10-23,501.6519470214844
2018-10-24,502.4490966796875
2018-10-25,496.2593078613281
2018-10-26,486.36505126953125
2018-10-29,482.7074890136719
2018-10-30,481.48834228515625
2018-10-31,491.05419921875
2018-11-01,488.19378662109375
2018-11-02,494.3366394042969
2018-11-05,493.7270812988281
2018-11-06,496.8688049316406
2018-11-07,500.57330322265625
2018-11-09,495.41522216796875
2018-11-12,487.631103515625
2018-11-13,488.803466796875
2018-11-14,486.03680419921875
2018-11-15,492.0390625
2018-11-16,494.9931945800781
2018-11-19,493.8208312988281
2018-11-20,488.756591796875
2018-11-21,487.1622314453125
2018-11-22,474.59515380859375
2018-11-26,475.486083984375
2018-11-27,485.7086181640625
2018-11-28,485.0989990234375
2018-11-29,488.99102783203125
2018-11-30,498.69769287109375
2018-12-03,502.77728271484375
2018-12-04,489.1317138671875
2018-12-05,484.48931884765625
2018-12-06,470.70306396484375
2018-12-07,480.31597900390625
2018-12-10,478.01824951171875
2018-12-11,494.242919921875
2018-12-12,503.38690185546875
2018-12-13,546.8089599609375
2018-12-14,545.6366577148438
2018-12-17,547.7937622070312
2018-12-18,543.573486328125
2018-12-19,544.980224609375
2018-12-20,546.4807739257812
2018-12-21,532.3663330078125
2018-12-24,511.96820068359375
2018-12-26,514.5472412109375
2018-12-27,522.8470458984375
2018-12-28,532.3663330078125
2018-12-31,544.8864135742188
2019-01-01,572.9279174804688
2019-01-02,568.1918334960938
2019-01-03,562.5647583007812
2019-01-04,554.0303955078125
2019-01-07,550.5133666992188
2019-01-08,561.2987060546875
2019-01-09,553.8897094726562
2019-01-10,553.7959594726562
2019-01-11,555.4840698242188
2019-01-14,558.6726684570312
2019-01-15,544.6519775390625
2019-01-16,543.0106811523438
2019-01-17,540.384765625
2019-01-18,542.401123046875
2019-01-21,532.882080078125
2019-01-22,525.2854614257812
2019-01-23,525.8482055664062
2019-01-24,521.8154907226562
2019-01-25,516.6104736328125
2019-01-28,496.3530578613281
2019-01-29,501.93328857421875
2019-01-30,529.0838012695312
2019-01-31,530.0684204101562
2019-02-01,535.1796875
2019-02-04,539.2593994140625
2019-02-05,532.9288330078125
2019-02-06,521.6748657226562
2019-02-07,527.8176879882812
2019-02-08,543.1044921875
2019-02-11,524.910400390625
2019-02-12,517.6890258789062
2019-02-14,506.5755615234375
2019-02-15,488.3814392089844
2019-02-18,477.8775939941406
2019-02-19,483.97357177734375
2019-02-20,494.9931945800781
2019-02-21,516.9855346679688
2019-02-22,524.0194091796875
2019-02-25,517.1262817382812
2019-02-26,532.5537109375
2019-02-27,525.4262084960938
2019-02-28,535.0390625
2019-03-01,532.7413330078125
2019-03-05,549.012939453125
2019-03-06,553.6083984375
2019-03-07,556.6563720703125
2019-03-08,537.3836669921875
2019-03-11,545.9649658203125
2019-03-12,549.4818725585938
2019-03-13,543.2920532226562
2019-03-14,539.8690185546875
2019-03-15,533.9136352539062
2019-03-18,527.7239990234375
2019-03-19,535.8831787109375
2019-03-20,546.94970703125
2019-03-22,541.0881958007812
2019-03-25,524.7227783203125
2019-03-26,525.5668334960938
2019-03-27,533.7730712890625
2019-03-28,533.3040161132812
2019-04-01,549.7632446289062
2019-04-02,571.3336181640625
2019-04-03,559.0478515625
2019-04-04,551.4512939453125
2019-04-05,552.4361572265625
2019-04-08,542.354248046875
2019-04-09,553.4677124023438
2019-04-10,551.1699829101562
2019-04-11,548.0751953125
2019-04-12,547.6998901367188
2019-04-15,551.1231079101562
2019-04-16,559.7511596679688
2019-04-18,550.7948608398438
2019-04-22,548.4502563476562
2019-04-23,540.6192016601562
2019-04-24,535.8831787109375
2019-04-25,539.0718383789062
2019-04-26,534.6639404296875
2019-04-30,516.2822875976562
2019-05-02,529.1307373046875
2019-05-03,527.9114990234375
2019-05-06,530.5374755859375
2019-05-07,515.531982421875
2019-05-08,506.43487548828125
2019-05-09,500.0576171875
2019-05-10,501.8863830566406
2019-05-13,502.30841064453125
2019-05-14,501.55810546875
2019-05-15,500.76092529296875
2019-05-16,510.74896240234375
2019-05-17,513.9375610351562
2019-05-20,522.3313598632812
2019-05-21,524.8165893554688
2019-05-22,629.7611083984375
2019-05-23,636.1853637695312
2019-05-24,654.848388671875
2019-05-27,663.0076904296875
2019-05-28,677.8255004882812
2019-05-29,659.7721557617188
2019-05-30,642.9378662109375
2019-05-31,636.748046875
2019-06-03,648.8463134765625
2019-06-04,652.175537109375
2019-06-06,648.2366333007812
2019-06-07,648.75244140625
2019-06-10,650.9563598632812
2019-06-11,638.5299682617188
2019-06-12,629.9019165039062
2019-06-13,635.9508056640625
2019-06-14,642.5626831054688
2019-06-17,618.9290771484375
2019-06-18,618.600830078125
2019-06-19,619.1166381835938
2019-06-20,624.2279052734375
2019-06-21,654.7077026367188
2019-06-24,655.973876953125
2019-06-25,666.6183471679688
2019-06-26,666.1963500976562
2019-06-27,672.5267333984375
2019-06-28,688.5169677734375
