Date,REGN
2016-04-15,405.6087951660156
2016-04-18,421.21563720703125
2016-04-19,412.63934326171875
2016-04-20,398.6480407714844
2016-04-21,408.44097900390625
2016-04-22,403.2652587890625
2016-04-25,405.79827880859375
2016-04-26,405.5389709472656
2016-04-27,389.2041320800781
2016-04-28,390.2213134765625
2016-04-29,375.6715393066406
2016-05-02,383.4599914550781
2016-05-03,370.29638671875
2016-05-04,359.6458435058594
2016-05-05,376.6887512207031
2016-05-06,368.93017578125
2016-05-09,374.4349670410156
2016-05-10,384.8062744140625
2016-05-11,370.83489990234375
2016-05-12,364.6320495605469
2016-05-13,368.4414978027344
2016-05-16,390.8695373535156
2016-05-17,385.31488037109375
2016-05-18,389.2041320800781
2016-05-19,382.24334716796875
2016-05-20,384.9359436035156
2016-05-23,391.5576477050781
2016-05-24,396.60369873046875
2016-05-25,393.40252685546875
2016-05-26,392.4551696777344
2016-05-27,395.12774658203125
2016-05-31,397.83026123046875
2016-06-01,403.1954650878906
2016-06-02,406.0076599121094
2016-06-03,399.645263671875
2016-06-06,402.7766418457031
2016-06-07,393.3825988769531
2016-06-08,387.8977355957031
2016-06-09,380.02947998046875
2016-06-10,371.0044250488281
2016-06-13,366.2176818847656
2016-06-14,365.47967529296875
2016-06-15,366.89581298828125
2016-06-16,365.5096130371094
2016-06-17,353.2335510253906
2016-06-20,351.6878356933594
2016-06-21,344.1885681152344
2016-06-22,350.94989013671875
2016-06-23,356.155517578125
2016-06-24,338.5441589355469
2016-06-27,330.13739013671875
2016-06-28,338.8433532714844
2016-06-29,346.90106201171875
2016-06-30,348.2673034667969
2016-07-01,357.51171875
2016-07-05,358.6186828613281
2016-07-06,370.54571533203125
2016-07-07,370.4260559082031
2016-07-08,377.3070373535156
2016-07-11,374.7041931152344
2016-07-12,367.73345947265625
2016-07-13,363.49517822265625
2016-07-14,364.2630615234375
2016-07-15,372.779541015625
2016-07-18,380.48822021484375
2016-07-19,376.1103210449219
2016-07-20,383.6395263671875
2016-07-21,388.44622802734375
2016-07-22,390.2611999511719
2016-07-25,393.8114013671875
2016-07-26,397.1720886230469
2016-07-27,413.94573974609375
2016-07-28,409.90692138671875
2016-07-29,423.9480895996094
2016-08-01,432.8035888671875
2016-08-02,433.70111083984375
2016-08-03,440.15325927734375
2016-08-04,432.2052307128906
2016-08-05,421.83392333984375
2016-08-08,419.87933349609375
2016-08-09,418.08428955078125
2016-08-10,414.33465576171875
2016-08-11,420.1884765625
2016-08-12,420.3779602050781
2016-08-15,421.70428466796875
2016-08-16,412.4997253417969
2016-08-17,410.5451354980469
2016-08-18,409.73736572265625
2016-08-19,403.1854553222656
2016-08-22,417.49591064453125
2016-08-23,419.45050048828125
2016-08-24,404.1328430175781
2016-08-25,399.14666748046875
2016-08-26,401.859130859375
2016-08-29,398.279052734375
2016-08-30,394.1304931640625
2016-08-31,391.46783447265625
2016-09-01,392.3155212402344
2016-09-02,387.56866455078125
2016-09-06,397.21197509765625
2016-09-07,398.78765869140625
2016-09-08,400.7222595214844
2016-09-09,383.3702392578125
2016-09-12,398.40869140625
2016-09-13,389.91217041015625
2016-09-14,396.46405029296875
2016-09-15,401.6397399902344
2016-09-16,407.5035400390625
2016-09-19,401.7195129394531
2016-09-20,405.1201171875
2016-09-21,405.39935302734375
2016-09-22,406.88525390625
2016-09-23,409.2586975097656
2016-09-26,403.0059814453125
2016-09-27,420.2882080078125
2016-09-28,417.9447021484375
2016-09-29,405.23980712890625
2016-09-30,400.9117431640625
2016-10-03,401.7095947265625
2016-10-04,396.1050720214844
2016-10-05,391.5177307128906
2016-10-06,387.5287780761719
2016-10-07,388.9847412109375
2016-10-10,392.77423095703125
2016-10-11,384.98577880859375
2016-10-12,372.4404602050781
2016-10-13,374.7540588378906
2016-10-14,370.6553955078125
2016-10-17,365.71905517578125
2016-10-18,370.50579833984375
2016-10-19,367.34454345703125
2016-10-20,370.21661376953125
2016-10-21,362.5278625488281
2016-10-24,361.25140380859375
2016-10-25,365.9184875488281
2016-10-26,362.0791015625
2016-10-27,364.34283447265625
2016-10-28,354.8490905761719
2016-10-31,344.0688781738281
2016-11-01,345.59466552734375
2016-11-02,342.712646484375
2016-11-03,335.083740234375
2016-11-04,340.44891357421875
2016-11-07,364.38275146484375
2016-11-08,366.7561950683594
2016-11-09,417.26654052734375
2016-11-10,421.83392333984375
2016-11-11,418.6327819824219
2016-11-14,443.2945861816406
2016-11-15,427.4683532714844
2016-11-16,418.9219665527344
2016-11-17,403.44476318359375
2016-11-18,396.38427734375
2016-11-21,404.36224365234375
2016-11-22,397.8701477050781
2016-11-23,401.3006896972656
2016-11-25,397.0624084472656
2016-11-28,389.3038635253906
2016-11-29,386.1924743652344
2016-11-30,378.1945495605469
2016-12-01,374.52471923828125
2016-12-02,371.68255615234375
2016-12-05,368.800537109375
2016-12-06,367.9329528808594
2016-12-07,361.0120849609375
2016-12-08,368.13238525390625
2016-12-09,371.8022155761719
2016-12-12,386.03289794921875
2016-12-13,380.94696044921875
2016-12-14,380.4483337402344
2016-12-15,376.96795654296875
2016-12-16,377.8056640625
2016-12-19,370.7251892089844
2016-12-20,369.9972229003906
2016-12-21,364.05364990234375
2016-12-22,371.3534851074219
2016-12-23,380.7275390625
2016-12-27,384.8860778808594
2016-12-28,377.7059326171875
2016-12-29,372.68975830078125
2016-12-30,366.0780334472656
2017-01-03,378.6533203125
2017-01-04,382.0538635253906
2017-01-05,379.8699645996094
2017-01-06,357.69122314453125
2017-01-09,354.0812072753906
2017-01-10,371.9717712402344
2017-01-11,363.46527099609375
2017-01-12,363.43536376953125
2017-01-13,367.1451110839844
2017-01-17,362.2386474609375
2017-01-18,361.949462890625
2017-01-19,362.408203125
2017-01-20,361.560546875
2017-01-23,353.3831481933594
2017-01-24,347.00079345703125
2017-01-25,347.9681091308594
2017-01-26,339.8106689453125
2017-01-27,345.5447998046875
2017-01-30,343.5503234863281
2017-01-31,358.299560546875
2017-02-01,363.1661071777344
2017-02-02,359.5660705566406
2017-02-03,357.27239990234375
2017-02-06,361.0020751953125
2017-02-07,356.7039489746094
2017-02-08,352.2762145996094
2017-02-09,359.0075988769531
2017-02-10,358.8779602050781
2017-02-13,374.62445068359375
2017-02-14,375.4820556640625
2017-02-15,382.9414367675781
2017-02-16,371.99169921875
2017-02-17,370.1567687988281
2017-02-21,370.5855712890625
2017-02-22,369.1994323730469
2017-02-23,359.9649353027344
2017-02-24,360.01483154296875
2017-02-27,372.0216064453125
2017-02-28,372.47039794921875
2017-03-01,378.00506591796875
2017-03-02,374.8238525390625
2017-03-03,377.6161804199219
2017-03-06,380.87713623046875
2017-03-07,371.4930725097656
2017-03-08,380.3186950683594
2017-03-09,389.0645446777344
2017-03-10,387.1597900390625
2017-03-13,387.8079833984375
2017-03-14,390.0218505859375
2017-03-15,396.7033996582031
2017-03-16,391.50775146484375
2017-03-17,379.2416687011719
2017-03-20,380.9668884277344
2017-03-21,369.9573669433594
2017-03-22,368.1224060058594
2017-03-23,364.01373291015625
2017-03-24,371.9717712402344
2017-03-27,382.622314453125
2017-03-28,381.49542236328125
2017-03-29,393.05352783203125
2017-03-30,385.11541748046875
2017-03-31,386.4417724609375
2017-04-03,382.1336669921875
2017-04-04,381.8644104003906
2017-04-05,376.3197326660156
2017-04-06,378.43389892578125
2017-04-07,379.5009460449219
2017-04-10,372.2310791015625
2017-04-11,366.05810546875
2017-04-12,365.32012939453125
2017-04-13,369.3489990234375
2017-04-17,372.4205322265625
2017-04-18,365.0508728027344
2017-04-19,369.9373779296875
2017-04-20,375.3623962402344
2017-04-21,369.0997009277344
2017-04-24,370.90472412109375
2017-04-25,371.29364013671875
2017-04-26,370.3662109375
2017-04-27,365.6093444824219
2017-04-28,387.4190368652344
2017-05-01,395.0779113769531
2017-05-02,400.93170166015625
2017-05-03,405.9079284667969
2017-05-04,433.11273193359375
2017-05-05,427.8174133300781
2017-05-08,422.212890625
2017-05-09,426.0024108886719
2017-05-10,430.38031005859375
2017-05-11,439.21588134765625
2017-05-12,440.8314208984375
2017-05-15,449.1683654785156
2017-05-16,453.4964294433594
2017-05-17,445.488525390625
2017-05-18,456.06927490234375
2017-05-19,448.76947021484375
2017-05-22,459.71917724609375
2017-05-23,460.09814453125
2017-05-24,456.9767761230469
2017-05-25,454.4438171386719
2017-05-26,453.9152526855469
2017-05-30,447.43316650390625
2017-05-31,457.79449462890625
2017-06-01,464.7353210449219
2017-06-02,479.1056213378906
2017-06-05,478.93609619140625
2017-06-06,476.4130554199219
2017-06-07,480.6712951660156
2017-06-08,484.560546875
2017-06-09,474.4784240722656
2017-06-12,474.9172058105469
2017-06-13,472.3642578125
2017-06-14,475.5255126953125
2017-06-15,468.2057189941406
2017-06-16,458.6421813964844
2017-06-19,470.3697814941406
2017-06-20,493.96453857421875
2017-06-21,520.5809936523438
2017-06-22,525.0785522460938
2017-06-23,515.9039306640625
2017-06-26,514.48779296875
2017-06-27,500.73583984375
2017-06-28,511.7752990722656
2017-06-29,508.5242919921875
2017-06-30,489.7861022949219
2017-07-03,486.385498046875
2017-07-05,495.62994384765625
2017-07-06,488.8387145996094
2017-07-07,495.1313171386719
2017-07-10,498.5318908691406
2017-07-11,490.6437072753906
2017-07-12,495.61993408203125
2017-07-13,503.65771484375
2017-07-14,503.5081787109375
2017-07-17,496.7368469238281
2017-07-18,496.2581787109375
2017-07-19,505.3929443359375
2017-07-20,519.6934204101562
2017-07-21,514.497802734375
2017-07-24,519.7831420898438
2017-07-25,512.0346069335938
2017-07-26,514.2086181640625
2017-07-27,507.00848388671875
2017-07-28,507.3076477050781
2017-07-31,490.2647705078125
2017-08-01,470.6988525390625
2017-08-02,475.50555419921875
2017-08-03,465.82232666015625
2017-08-04,467.4677734375
2017-08-07,468.8041076660156
2017-08-08,468.38525390625
2017-08-09,472.7830810546875
2017-08-10,458.8116760253906
2017-08-11,465.30377197265625
2017-08-14,473.2318420410156
2017-08-15,471.26727294921875
2017-08-16,467.2484130859375
2017-08-17,462.7408447265625
2017-08-18,466.68994140625
2017-08-21,468.445068359375
2017-08-22,477.3305358886719
2017-08-23,475.83465576171875
2017-08-24,483.9223327636719
2017-08-25,476.48284912109375
2017-08-28,477.8989562988281
2017-08-29,477.70947265625
2017-08-30,485.77716064453125
2017-08-31,495.53021240234375
2017-09-01,502.6106262207031
2017-09-05,492.9971923828125
2017-09-06,498.8410339355469
2017-09-07,470.6191101074219
2017-09-08,470.19024658203125
2017-09-11,443.8829650878906
2017-09-12,443.2547302246094
2017-09-13,436.5332946777344
2017-09-14,440.0436096191406
2017-09-15,432.255126953125
2017-09-18,433.44183349609375
2017-09-19,430.1908264160156
2017-09-20,436.9621276855469
2017-09-21,432.255126953125
2017-09-22,431.5271301269531
2017-09-25,436.9421691894531
2017-09-26,433.7709045410156
2017-09-27,434.2296447753906
2017-09-28,433.9105529785156
2017-09-29,445.887451171875
2017-10-02,460.96575927734375
2017-10-03,454.3739929199219
2017-10-04,454.7928161621094
2017-10-05,462.12255859375
2017-10-06,468.6545104980469
2017-10-09,468.2655944824219
2017-10-10,459.85882568359375
2017-10-11,451.7212829589844
2017-10-12,445.9173278808594
2017-10-13,441.7388916015625
2017-10-16,444.4513854980469
2017-10-17,441.3399963378906
2017-10-18,438.1587829589844
2017-10-19,439.7244567871094
2017-10-20,431.78643798828125
2017-10-23,431.5670166015625
2017-10-24,425.3342590332031
2017-10-25,420.7668762207031
2017-10-26,414.89312744140625
2017-10-27,408.0919189453125
2017-10-30,405.39935302734375
2017-10-31,401.5101013183594
2017-11-01,395.90557861328125
2017-11-02,396.3543701171875
2017-11-03,407.2841491699219
2017-11-06,405.5090637207031
2017-11-07,403.2752685546875
2017-11-08,414.0255126953125
2017-11-09,405.0902099609375
2017-11-10,403.4248046875
2017-11-13,392.534912109375
2017-11-14,383.73919677734375
2017-11-15,385.2350769042969
2017-11-16,393.6019592285156
2017-11-17,390.5105285644531
2017-11-20,384.1580810546875
2017-11-21,383.3802185058594
2017-11-22,386.4716796875
2017-11-24,383.7890930175781
2017-11-27,373.4975280761719
2017-11-28,364.9910583496094
2017-11-29,357.6413879394531
2017-11-30,360.8624572753906
2017-12-01,372.4404602050781
2017-12-04,377.32696533203125
2017-12-05,371.3135681152344
2017-12-06,374.09588623046875
2017-12-07,372.580078125
2017-12-08,379.7303161621094
2017-12-11,380.2688293457031
2017-12-12,380.667724609375
2017-12-13,385.6040954589844
2017-12-14,382.0638732910156
2017-12-15,387.8778076171875
2017-12-18,382.3331604003906
2017-12-19,384.6567077636719
2017-12-20,381.83453369140625
2017-12-21,383.0810546875
2017-12-22,379.94970703125
2017-12-26,386.3619689941406
2017-12-27,383.03118896484375
2017-12-28,381.76470947265625
2017-12-29,374.923583984375
2018-01-02,381.5453186035156
2018-01-03,392.6944885253906
2018-01-04,381.89434814453125
2018-01-05,384.0384216308594
2018-01-08,371.4930725097656
2018-01-09,367.6337585449219
2018-01-10,365.4497985839844
2018-01-11,367.2448425292969
2018-01-12,365.94842529296875
2018-01-16,369.189453125
2018-01-17,373.038818359375
2018-01-18,370.2565002441406
2018-01-19,370.50579833984375
2018-01-22,374.8238525390625
2018-01-23,380.6577453613281
2018-01-24,382.2633361816406
2018-01-25,390.75982666015625
2018-01-26,373.3279724121094
2018-01-29,381.82452392578125
2018-01-30,378.72308349609375
2018-01-31,365.6392822265625
2018-02-01,344.8367919921875
2018-02-02,346.90106201171875
2018-02-05,331.0648498535156
2018-02-06,337.86602783203125
2018-02-07,333.68756103515625
2018-02-08,321.7306213378906
2018-02-09,335.4527282714844
2018-02-12,341.7253723144531
2018-02-13,323.6752624511719
2018-02-14,329.7784118652344
2018-02-15,332.2615051269531
2018-02-16,331.234375
2018-02-20,322.1495056152344
2018-02-21,316.6347351074219
2018-02-22,314.94940185546875
2018-02-23,322.9671936035156
2018-02-26,323.9944152832031
2018-02-27,320.085205078125
2018-02-28,319.556640625
2018-03-01,320.8929748535156
2018-03-02,329.5589904785156
2018-03-05,332.9895324707031
2018-03-06,332.56072998046875
2018-03-07,333.4881286621094
2018-03-08,339.8406066894531
2018-03-09,340.758056640625
2018-03-12,343.6001892089844
2018-03-13,336.8189392089844
2018-03-14,340.4788513183594
2018-03-15,334.0067138671875
2018-03-16,342.3536376953125
2018-03-19,338.145263671875
2018-03-20,332.9396667480469
2018-03-21,333.9468688964844
2018-03-22,326.7866516113281
2018-03-23,320.404296875
2018-03-26,329.79833984375
2018-03-27,328.3323974609375
2018-03-28,337.54693603515625
2018-03-29,343.41070556640625
2018-04-02,329.64874267578125
2018-04-03,331.28424072265625
2018-04-04,336.4200439453125
2018-04-05,327.6841735839844
2018-04-06,318.72894287109375
2018-04-09,318.8186950683594
2018-04-10,327.1357116699219
2018-04-11,321.8902282714844
2018-04-12,324.183837890625
2018-04-13,320.6735534667969
2018-04-16,317.3228454589844
2018-04-17,321.7406311035156
2018-04-18,320.5040588378906
2018-04-19,314.9593505859375
2018-04-20,313.3836975097656
2018-04-23,315.13885498046875
2018-04-24,311.1399230957031
2018-04-25,315.2984619140625
2018-04-26,323.0769348144531
2018-04-27,312.18701171875
2018-04-30,302.8428649902344
2018-05-01,300.3896179199219
2018-05-02,295.32366943359375
2018-05-03,291.60394287109375
2018-05-04,290.4471435546875
2018-05-07,287.7445983886719
2018-05-08,285.07196044921875
2018-05-09,283.8154602050781
2018-05-10,288.10357666015625
2018-05-11,306.0938720703125
2018-05-14,308.68670654296875
2018-05-15,299.6217956542969
2018-05-16,302.3741455078125
2018-05-17,307.15093994140625
2018-05-18,300.9779968261719
2018-05-21,295.7823791503906
2018-05-22,293.8676452636719
2018-05-23,294.4959411621094
2018-05-24,293.7978210449219
2018-05-25,292.93023681640625
2018-05-29,295.6826477050781
2018-05-30,300.060546875
2018-05-31,299.49212646484375
2018-06-01,306.0340270996094
2018-06-04,311.22967529296875
2018-06-05,310.9903259277344
2018-06-06,314.26129150390625
2018-06-07,307.86895751953125
2018-06-08,307.25067138671875
2018-06-11,311.0900573730469
2018-06-12,308.6767272949219
2018-06-13,307.43017578125
2018-06-14,314.7998352050781
2018-06-15,314.4308166503906
2018-06-18,314.7399597167969
2018-06-19,326.1683654785156
2018-06-20,336.0011901855469
2018-06-21,328.1329345703125
2018-06-22,331.05487060546875
2018-06-25,326.2082214355469
2018-06-26,326.32794189453125
2018-06-27,335.68206787109375
2018-06-28,340.8777160644531
2018-06-29,344.0389709472656
2018-07-02,350.1720275878906
2018-07-03,352.884521484375
2018-07-05,359.9549865722656
2018-07-06,368.5711669921875
2018-07-09,370.28643798828125
2018-07-10,365.26031494140625
2018-07-11,364.2032165527344
2018-07-12,365.41986083984375
2018-07-13,366.6265563964844
2018-07-16,363.7445068359375
2018-07-17,364.4226379394531
2018-07-18,364.97113037109375
2018-07-19,366.72625732421875
2018-07-20,366.09796142578125
2018-07-23,365.2004699707031
2018-07-24,371.74237060546875
2018-07-25,373.4576416015625
2018-07-26,372.5601501464844
2018-07-27,366.586669921875
2018-07-30,370.4858703613281
2018-07-31,366.9955139160156
2018-08-01,370.0071716308594
2018-08-02,395.90557861328125
2018-08-03,393.79144287109375
2018-08-06,388.9747619628906
2018-08-07,390.34100341796875
2018-08-08,373.2382507324219
2018-08-09,371.1141662597656
2018-08-10,367.7633972167969
2018-08-13,365.4398193359375
2018-08-14,365.2204284667969
2018-08-15,360.8724365234375
2018-08-16,370.755126953125
2018-08-17,373.2283020019531
2018-08-20,373.76678466796875
2018-08-21,377.5164489746094
2018-08-22,379.12200927734375
2018-08-23,378.1446838378906
2018-08-24,375.2925720214844
2018-08-27,387.36920166015625
2018-08-28,388.9747619628906
2018-08-29,405.49908447265625
2018-08-30,407.3838806152344
2018-08-31,405.62872314453125
2018-09-04,402.8164978027344
2018-09-05,405.8182067871094
2018-09-06,396.8330383300781
2018-09-07,394.3299865722656
2018-09-10,393.9510192871094
2018-09-11,392.6844787597656
2018-09-12,387.8079833984375
2018-09-13,396.6136169433594
2018-09-14,391.08892822265625
2018-09-17,385.424560546875
2018-09-18,387.2594909667969
2018-09-19,382.6423034667969
2018-09-20,386.1824645996094
2018-09-21,389.2041320800781
2018-09-24,389.1143798828125
2018-09-25,388.9747619628906
2018-09-26,390.45068359375
2018-09-27,404.88079833984375
2018-09-28,402.92620849609375
2018-10-01,393.14324951171875
2018-10-02,399.46575927734375
2018-10-03,401.928955078125
2018-10-04,390.9692077636719
2018-10-05,390.69000244140625
2018-10-08,393.0634460449219
2018-10-09,391.4479064941406
2018-10-10,380.88714599609375
2018-10-11,370.64544677734375
2018-10-12,383.1009826660156
2018-10-15,376.5091857910156
2018-10-16,397.42138671875
2018-10-17,397.9599304199219
2018-10-18,394.1304931640625
2018-10-19,388.75537109375
2018-10-22,386.73095703125
2018-10-23,379.64056396484375
2018-10-24,350.42132568359375
2018-10-25,336.01116943359375
2018-10-26,334.8942565917969
2018-10-29,335.2532653808594
2018-10-30,338.7635803222656
2018-10-31,338.3048095703125
2018-11-01,354.1310729980469
2018-11-02,351.6180114746094
2018-11-05,353.9515686035156
2018-11-06,356.6241760253906
2018-11-07,363.24591064453125
2018-11-08,362.33837890625
2018-11-09,355.67681884765625
2018-11-12,345.60467529296875
2018-11-13,341.1569519042969
2018-11-14,336.3601989746094
2018-11-15,340.70819091796875
2018-11-16,344.3780212402344
2018-11-19,338.0555114746094
2018-11-20,336.3601989746094
2018-11-21,342.2239990234375
2018-11-23,339.92034912109375
2018-11-26,352.2063903808594
2018-11-27,352.6152648925781
2018-11-28,362.6375732421875
2018-11-29,358.5787658691406
2018-11-30,364.64202880859375
2018-12-03,381.55523681640625
2018-12-04,371.7723083496094
2018-12-06,380.6378173828125
2018-12-07,371.8022155761719
2018-12-10,376.54913330078125
2018-12-11,374.68426513671875
2018-12-12,376.9180908203125
2018-12-13,377.4665832519531
2018-12-14,380.1192626953125
2018-12-17,374.46484375
2018-12-18,367.9827880859375
2018-12-19,359.7056884765625
2018-12-20,355.2480163574219
2018-12-21,343.6500549316406
2018-12-24,339.7009582519531
2018-12-26,362.2885437011719
2018-12-27,363.7843933105469
2018-12-28,361.620361328125
2018-12-31,372.47039794921875
2019-01-02,371.4132995605469
2019-01-03,371.0542907714844
2019-01-04,396.4540710449219
2019-01-07,395.53662109375
2019-01-08,396.1648864746094
2019-01-09,398.4784851074219
2019-01-10,406.93511962890625
2019-01-11,407.5035400390625
2019-01-14,399.62530517578125
2019-01-15,403.9034729003906
2019-01-16,403.4248046875
2019-01-17,416.22943115234375
2019-01-18,417.6853942871094
2019-01-22,403.63421630859375
2019-01-23,400.1039733886719
2019-01-24,406.80548095703125
2019-01-25,417.1369323730469
2019-01-28,412.8088684082031
2019-01-29,416.00006103515625
2019-01-30,418.75244140625
2019-01-31,428.0866394042969
2019-02-01,428.9642028808594
2019-02-04,424.227294921875
2019-02-05,419.87933349609375
2019-02-06,405.4392395019531
2019-02-07,405.3395080566406
2019-02-08,405.7384033203125
2019-02-11,407.3838806152344
2019-02-12,415.1922912597656
2019-02-13,410.9540100097656
2019-02-14,413.8260803222656
2019-02-15,422.8012390136719
2019-02-19,419.4405517578125
2019-02-20,421.34527587890625
2019-02-21,417.46600341796875
2019-02-22,421.355224609375
2019-02-25,419.2211608886719
2019-02-26,424.9752197265625
2019-02-27,432.13543701171875
2019-02-28,429.5525817871094
2019-03-01,438.3582458496094
2019-03-04,432.634033203125
2019-03-05,435.92498779296875
2019-03-06,422.52203369140625
2019-03-07,408.4508972167969
2019-03-08,401.5300598144531
2019-03-11,410.9140930175781
2019-03-12,416.46875
2019-03-13,407.88250732421875
2019-03-14,406.3766784667969
2019-03-15,413.32745361328125
2019-03-18,406.4764099121094
2019-03-19,405.8680419921875
2019-03-20,404.3821716308594
2019-03-21,401.4801940917969
2019-03-22,390.7199401855469
2019-03-25,393.9111022949219
2019-03-26,404.5018310546875
2019-03-27,401.7593994140625
2019-03-28,403.7139892578125
2019-03-29,409.4880676269531
2019-04-01,408.9195861816406
2019-04-02,413.6764831542969
2019-04-03,405.8780517578125
2019-04-04,405.4093322753906
2019-04-05,407.81268310546875
2019-04-08,400.15386962890625
2019-04-09,394.6391296386719
2019-04-10,407.1046447753906
2019-04-11,392.3952941894531
2019-04-12,381.8843688964844
2019-04-15,374.46484375
2019-04-16,366.6763916015625
2019-04-17,342.0245666503906
2019-04-18,332.42108154296875
2019-04-22,333.1091613769531
2019-04-23,343.1913146972656
2019-04-24,339.5214538574219
2019-04-25,349.0251770019531
2019-04-26,342.712646484375
2019-04-29,343.2012939453125
2019-04-30,342.194091796875
