Date,HTG.L
2016-08-08,441.5177917480469
2016-08-09,446.01031494140625
2016-08-10,452.49951171875
2016-08-11,453.9971008300781
2016-08-12,462.7325744628906
2016-08-15,457.49127197265625
2016-08-16,466.7259216308594
2016-08-17,459.2384338378906
2016-08-18,470.968994140625
2016-08-19,463.9805603027344
2016-08-22,458.9888000488281
2016-08-23,471.9673156738281
2016-08-24,468.4731140136719
2016-08-25,467.7242736816406
2016-08-26,474.21356201171875
2016-08-30,477.45819091796875
2016-08-31,463.9805603027344
2016-09-01,451.5011901855469
2016-09-02,460.9855041503906
2016-09-05,487.19207763671875
2016-09-06,446.2598876953125
2016-09-07,459.2384338378906
2016-09-08,452.7491149902344
2016-09-09,443.7640686035156
2016-09-12,436.52606201171875
2016-09-13,414.8121032714844
2016-09-14,416.8087158203125
2016-09-15,415.3112487792969
2016-09-16,419.55419921875
2016-09-19,433.3813171386719
2016-09-20,417.1082458496094
2016-09-21,437.2748107910156
2016-09-22,445.3614196777344
2016-09-23,432.5826721191406
2016-09-26,430.2864074707031
2016-09-27,413.3145751953125
2016-09-28,419.7039489746094
2016-09-29,449.2549133300781
2016-09-30,457.64093017578125
2016-10-03,478.20697021484375
2016-10-04,486.0938415527344
2016-10-05,498.173828125
2016-10-06,498.173828125
2016-10-07,507.1589050292969
2016-10-10,533.1159057617188
2016-10-11,546.0943603515625
2016-10-12,551.585205078125
2016-10-13,551.0861206054688
2016-10-14,561.0692749023438
2016-10-17,554.5801391601562
2016-10-18,552.58349609375
2016-10-19,563.5653076171875
2016-10-20,556.0778198242188
2016-10-21,538.107666015625
2016-10-24,525.628173828125
2016-10-25,523.1325073242188
2016-10-26,506.6597595214844
2016-10-27,509.15557861328125
2016-10-28,492.0838928222656
2016-10-31,502.6663818359375
2016-11-01,489.7877502441406
2016-11-02,468.5229797363281
2016-11-03,461.5345764160156
2016-11-04,448.3564758300781
2016-11-07,451.6510009765625
2016-11-08,453.2483825683594
2016-11-09,464.3299560546875
2016-11-10,491.98406982421875
2016-11-11,484.2968444824219
2016-11-14,485.4947814941406
2016-11-15,491.88427734375
2016-11-16,492.1838073730469
2016-11-17,498.9725036621094
2016-11-18,491.5847473144531
2016-11-21,498.2737121582031
2016-11-22,506.6597595214844
2016-11-23,527.625
2016-11-24,533.1159057617188
2016-11-25,519.1389770507812
2016-11-28,513.1488647460938
2016-11-29,492.9824523925781
2016-11-30,539.1060180664062
2016-12-01,579.0396118164062
2016-12-02,595.01318359375
2016-12-05,600.504150390625
2016-12-06,586.5272827148438
2016-12-07,599.006591796875
2016-12-08,602.5007934570312
2016-12-09,613.4825439453125
2016-12-12,629.4561157226562
2016-12-13,600.504150390625
2016-12-14,591.019775390625
2016-12-15,592.0181884765625
2016-12-16,595.01318359375
2016-12-19,586.5272827148438
2016-12-20,591.51904296875
2016-12-21,598.50732421875
2016-12-22,618.9734497070312
2016-12-23,618.474365234375
2016-12-28,630.454345703125
2016-12-29,628.9569702148438
2016-12-30,626.4609375
2017-01-03,638.4412231445312
2017-01-04,625.4625854492188
2017-01-05,626.4609375
2017-01-06,637.4429321289062
2017-01-09,638.9403686523438
2017-01-10,633.94873046875
2017-01-11,633.94873046875
2017-01-12,636.444580078125
2017-01-13,623.4660034179688
2017-01-16,620.4710693359375
2017-01-17,618.474365234375
2017-01-18,618.474365234375
2017-01-19,610.487548828125
2017-01-20,616.4776000976562
2017-01-23,586.5272827148438
2017-01-24,588.5239868164062
2017-01-25,584.0314331054688
2017-01-26,579.0396118164062
2017-01-27,574.5471801757812
2017-01-30,553.0826416015625
2017-01-31,554.5801391601562
2017-02-01,571.5521850585938
2017-02-02,567.0596313476562
2017-02-03,568.0579833984375
2017-02-06,556.0778198242188
2017-02-07,556.0778198242188
2017-02-08,549.5885620117188
2017-02-09,567.5586547851562
2017-02-10,566.0612182617188
2017-02-13,566.5604248046875
2017-02-14,569.0562744140625
2017-02-15,586.0280151367188
2017-02-16,579.5388793945312
2017-02-17,571.5521850585938
2017-02-20,572.550537109375
2017-02-21,573.5487670898438
2017-02-22,555.0795288085938
2017-02-23,544.0977783203125
2017-02-24,517.142333984375
2017-02-27,527.625
2017-02-28,528.6232299804688
2017-03-01,524.1307373046875
2017-03-02,539.1060180664062
2017-03-03,570.5538940429688
2017-03-06,567.5586547851562
2017-03-07,566.5604248046875
2017-03-08,552.58349609375
2017-03-09,529.1224365234375
2017-03-10,535.6117553710938
2017-03-13,549.0894165039062
2017-03-14,527.625
2017-03-15,537.1092529296875
2017-03-16,541.1026000976562
2017-03-17,523.1325073242188
2017-03-20,533.6151733398438
2017-03-21,539.6051635742188
2017-03-22,548.5902709960938
2017-03-23,556.5767822265625
2017-03-24,561.0692749023438
2017-03-27,547.0926513671875
2017-03-28,555.57861328125
2017-03-29,566.5604248046875
2017-03-30,576.5438842773438
2017-03-31,564.0645751953125
2017-04-03,556.5767822265625
2017-04-04,556.5767822265625
2017-04-05,589.522216796875
2017-04-06,587.0264282226562
2017-04-07,600.0048217773438
2017-04-10,594.0148315429688
2017-04-11,586.0280151367188
2017-04-12,608.4909057617188
2017-04-13,603.4990844726562
2017-04-18,579.5388793945312
2017-04-19,572.550537109375
2017-04-20,561.568603515625
2017-04-21,556.5767822265625
2017-04-24,568.5571899414062
2017-04-25,573.0496826171875
2017-04-26,583.5323486328125
2017-04-27,566.0612182617188
2017-04-28,561.568603515625
2017-05-02,552.0844116210938
2017-05-03,548.5902709960938
2017-05-04,527.625
2017-05-05,537.1092529296875
2017-05-08,546.0943603515625
2017-05-09,546.593505859375
2017-05-10,555.57861328125
2017-05-11,558.0744018554688
2017-05-12,551.0861206054688
2017-05-15,561.0692749023438
2017-05-16,561.568603515625
2017-05-17,568.5571899414062
2017-05-18,571.0529174804688
2017-05-19,577.0430297851562
2017-05-22,571.0529174804688
2017-05-23,548.091064453125
2017-05-24,552.0844116210938
2017-05-25,547.5917358398438
2017-05-26,543.5984497070312
2017-05-30,538.107666015625
2017-05-31,504.6630859375
2017-06-01,505.1622009277344
2017-06-02,495.9775085449219
2017-06-05,499.172119140625
2017-06-06,486.3933410644531
2017-06-07,484.1969909667969
2017-06-08,482.2002868652344
2017-06-09,489.28851318359375
2017-06-12,497.87432861328125
2017-06-13,513.648193359375
2017-06-14,509.15557861328125
2017-06-15,486.5929870605469
2017-06-16,473.6145324707031
2017-06-19,476.31005859375
2017-06-20,465.8274230957031
2017-06-21,473.0155334472656
2017-06-22,473.9140625
2017-06-23,465.2284240722656
2017-06-26,469.2267761230469
2017-06-27,479.42486572265625
2017-06-28,482.699462890625
2017-06-29,484.4964599609375
2017-06-30,486.9923400878906
2017-07-03,490.48651123046875
2017-07-04,516.1439819335938
2017-07-05,513.1488647460938
2017-07-06,496.576416015625
2017-07-07,485.7943420410156
2017-07-10,487.8908386230469
2017-07-11,487.8908386230469
2017-07-12,487.7911071777344
2017-07-13,482.00067138671875
2017-07-14,491.98406982421875
2017-07-17,504.6630859375
2017-07-18,502.1672058105469
2017-07-19,487.4915466308594
2017-07-20,490.48651123046875
2017-07-21,490.38671875
2017-07-24,490.0871887207031
2017-07-25,478.20697021484375
2017-07-26,473.9140625
2017-07-27,470.9190673828125
2017-07-28,473.7143859863281
2017-07-31,466.9256286621094
2017-08-01,468.92236328125
2017-08-02,464.2301025390625
2017-08-03,459.0387268066406
2017-08-04,463.53131103515625
2017-08-07,458.2400817871094
2017-08-08,454.745849609375
2017-08-09,450.2533264160156
2017-08-10,449.55438232421875
2017-08-11,432.4827880859375
2017-08-14,431.98358154296875
2017-08-15,427.1914367675781
2017-08-16,434.2797546386719
2017-08-17,421.20147705078125
2017-08-18,418.50592041015625
2017-08-21,420.6024475097656
2017-08-22,421.30133056640625
2017-08-23,417.0084228515625
2017-08-24,426.49267578125
2017-08-25,401.4342041015625
2017-08-29,381.9665222167969
2017-08-30,392.8484802246094
2017-08-31,401.5341491699219
2017-09-01,397.7403869628906
2017-09-04,402.23291015625
2017-09-05,415.5108947753906
2017-09-06,434.179931640625
2017-09-07,425.0950012207031
2017-09-08,407.0249938964844
2017-09-11,415.8103942871094
2017-09-12,424.2963562011719
2017-09-13,426.1932067871094
2017-09-14,433.2813720703125
2017-09-15,434.2797546386719
2017-09-18,436.27642822265625
2017-09-19,444.66253662109375
2017-09-20,441.5677185058594
2017-09-21,445.8606262207031
2017-09-22,447.95709228515625
2017-09-25,467.3249816894531
2017-09-26,475.3117370605469
2017-09-27,469.2217712402344
2017-09-28,483.19866943359375
2017-09-29,473.1153869628906
2017-10-02,476.2102355957031
2017-10-03,482.49981689453125
2017-10-04,474.81256103515625
2017-10-05,477.50811767578125
2017-10-06,477.60791015625
2017-10-09,468.12359619140625
2017-10-10,476.5097351074219
2017-10-11,468.3232727050781
2017-10-12,465.7276306152344
2017-10-13,461.23504638671875
2017-10-16,462.2333679199219
2017-10-17,464.1302185058594
2017-10-18,468.4231872558594
2017-10-19,464.5296325683594
2017-10-20,454.2467346191406
2017-10-23,455.9438781738281
2017-10-24,495.9775085449219
2017-10-25,502.6663818359375
2017-10-26,508.6564636230469
2017-10-27,516.6431884765625
2017-10-30,521.6348266601562
2017-10-31,522.63330078125
2017-11-01,527.1257934570312
2017-11-02,525.628173828125
2017-11-03,529.1224365234375
2017-11-06,528.1241455078125
2017-11-07,549.0894165039062
2017-11-08,543.5984497070312
2017-11-09,541.1026000976562
2017-11-10,530.120849609375
2017-11-13,519.6382446289062
2017-11-14,510.1539306640625
2017-11-15,488.6895446777344
2017-11-16,492.1838073730469
2017-11-17,492.78271484375
2017-11-20,511.65142822265625
2017-11-21,542.60009765625
2017-11-22,546.0943603515625
2017-11-23,539.6051635742188
2017-11-24,529.6216430664062
2017-11-27,522.1339721679688
2017-11-28,519.1389770507812
2017-11-29,529.1224365234375
2017-11-30,540.104248046875
2017-12-01,547.5917358398438
2017-12-04,543.5984497070312
2017-12-05,537.1092529296875
2017-12-06,524.1307373046875
2017-12-07,530.120849609375
2017-12-08,530.120849609375
2017-12-11,539.6051635742188
2017-12-12,548.5902709960938
2017-12-13,541.88232421875
2017-12-14,542.60009765625
2017-12-15,550.5868530273438
2017-12-18,585.0297241210938
2017-12-19,586.5272827148438
2017-12-20,594.5140991210938
2017-12-21,590.0214233398438
2017-12-22,590.0214233398438
2017-12-27,602.5007934570312
2017-12-28,602.001708984375
2017-12-29,603.9983520507812
2018-01-02,604.9967041015625
2018-01-03,603.9983520507812
2018-01-04,623.4660034179688
2018-01-05,623.9651489257812
2018-01-08,614.9801635742188
2018-01-09,616.4776000976562
2018-01-10,608.4909057617188
2018-01-11,605.4957885742188
2018-01-12,605.9951171875
2018-01-15,609.4891357421875
2018-01-16,634.947021484375
2018-01-17,630.454345703125
2018-01-18,637.4429321289062
2018-01-19,643.9320678710938
2018-01-22,652.9171142578125
2018-01-23,651.9187622070312
2018-01-24,657.4098510742188
2018-01-25,655.9121704101562
2018-01-26,646.9270629882812
2018-01-29,630.454345703125
2018-01-30,609.4891357421875
2018-01-31,611.985107421875
2018-02-01,632.4510498046875
2018-02-02,611.4859008789062
2018-02-05,605.9951171875
2018-02-06,585.0297241210938
2018-02-07,598.50732421875
2018-02-08,578.0413208007812
2018-02-09,572.05126953125
2018-02-12,584.0314331054688
2018-02-13,567.5586547851562
2018-02-14,577.5421752929688
2018-02-15,570.5538940429688
2018-02-16,592.517333984375
2018-02-19,600.0048217773438
2018-02-20,605.4957885742188
2018-02-21,605.4957885742188
2018-02-22,616.9768676757812
2018-02-23,643.4329833984375
2018-02-26,641.4363403320312
2018-02-27,636.9436645507812
2018-02-28,607.4926147460938
2018-03-01,673.3833618164062
2018-03-02,688.8575439453125
2018-03-05,676.8773803710938
2018-03-06,678.3750610351562
2018-03-07,698.3417358398438
2018-03-08,693.8492431640625
2018-03-09,723.3004150390625
2018-03-12,717.8095092773438
2018-03-13,698.8409423828125
2018-03-14,698.8409423828125
2018-03-15,690.854248046875
2018-03-16,702.335205078125
2018-03-19,695.3467407226562
2018-03-20,704.3318481445312
2018-03-21,729.2904663085938
2018-03-22,707.8262329101562
2018-03-23,699.3401489257812
2018-03-26,683.8659057617188
2018-03-27,678.8741455078125
2018-03-28,673.3833618164062
2018-03-29,670.3881225585938
2018-04-03,661.9022827148438
2018-04-04,670.8873291015625
2018-04-05,692.8510131835938
2018-04-06,656.4113159179688
2018-04-09,659.4064331054688
2018-04-10,679.373291015625
2018-04-11,705.8295288085938
2018-04-12,728.2921752929688
2018-04-13,765.23095703125
2018-04-16,736.2789916992188
2018-04-17,735.280517578125
2018-04-18,783.7002563476562
2018-04-19,778.7085571289062
2018-04-20,784.6986694335938
2018-04-23,786.1962280273438
2018-04-24,793.6837158203125
2018-04-25,780.7052612304688
2018-04-26,791.6870727539062
2018-04-27,806.6621704101562
2018-04-30,799.6737060546875
2018-05-01,805.6639404296875
2018-05-02,826.629150390625
2018-05-03,776.2127075195312
2018-05-04,792.6853637695312
2018-05-08,806.1630859375
2018-05-09,835.6141967773438
2018-05-10,846.595947265625
2018-05-11,870.05712890625
2018-05-14,861.571044921875
2018-05-15,882.0372314453125
2018-05-16,906.9959106445312
2018-05-17,908.4934692382812
2018-05-18,910.9892578125
2018-05-21,912.48681640625
2018-05-22,893.5181274414062
2018-05-23,869.0586547851562
2018-05-24,868.5595092773438
2018-05-25,844.10009765625
2018-05-29,829.1248779296875
2018-05-30,835.6141967773438
2018-05-31,843.1017456054688
2018-06-01,857.57763671875
2018-06-04,795.6803588867188
2018-06-05,794.6819458007812
2018-06-06,795.6803588867188
2018-06-07,806.1630859375
2018-06-08,799.6737060546875
2018-06-11,813.1514892578125
2018-06-12,791.1879272460938
2018-06-13,791.1879272460938
2018-06-14,792.6853637695312
2018-06-15,764.7317504882812
2018-06-18,760.7383422851562
2018-06-19,769.7236328125
2018-06-20,767.2274780273438
2018-06-21,756.7449951171875
2018-06-22,793.1845703125
2018-06-25,786.1962280273438
2018-06-26,794.6819458007812
2018-06-27,823.6340942382812
2018-06-28,813.650634765625
2018-06-29,774.7152709960938
2018-07-02,758.74169921875
2018-07-03,753.75
2018-07-04,747.7598876953125
2018-07-05,747.2606811523438
2018-07-06,731.786376953125
2018-07-09,763.7334594726562
2018-07-10,781.2044677734375
2018-07-11,768.2258911132812
2018-07-12,776.2127075195312
2018-07-13,780.7052612304688
2018-07-16,766.9401245117188
2018-07-17,741.769775390625
2018-07-18,756.7449951171875
2018-07-19,755.2473754882812
2018-07-20,761.2373657226562
2018-07-23,757.7433471679688
2018-07-24,763.2341918945312
2018-07-25,757.7433471679688
2018-07-26,766.2291870117188
2018-07-27,770.7218627929688
2018-07-30,776.7119140625
2018-07-31,780.7052612304688
2018-08-01,763.7334594726562
2018-08-02,744.7649536132812
2018-08-03,751.2540283203125
2018-08-06,765.72998046875
2018-08-07,780.7052612304688
2018-08-08,780.7052612304688
2018-08-09,787.194580078125
2018-08-10,769.7236328125
2018-08-13,780.2061157226562
2018-08-14,773.7168579101562
2018-08-15,743.7666015625
2018-08-16,743.267333984375
2018-08-17,736.7780151367188
2018-08-20,739.2739868164062
2018-08-21,757.7433471679688
2018-08-22,770.7218627929688
2018-08-23,775.7135009765625
2018-08-24,786.1962280273438
2018-08-28,777.2109985351562
2018-08-29,757.244140625
2018-08-30,847.5944213867188
2018-08-31,832.619140625
2018-09-03,825.6306762695312
2018-09-04,842.103515625
2018-09-05,799.6737060546875
2018-09-06,778.20947265625
2018-09-07,746.7615966796875
2018-09-10,754.2491455078125
2018-09-11,755.7467041015625
2018-09-12,789.1912231445312
2018-09-13,783.7002563476562
2018-09-14,782.2028198242188
2018-09-17,787.6935424804688
2018-09-18,809.6572265625
2018-09-19,806.1630859375
2018-09-20,812.6522827148438
2018-09-21,805.6639404296875
2018-09-24,818.642333984375
2018-09-25,837.1117553710938
2018-09-26,806.1630859375
2018-09-27,798.6754760742188
2018-09-28,779.70703125
2018-10-01,802.6688232421875
2018-10-02,812.1531372070312
2018-10-03,806.6621704101562
2018-10-04,768.7542724609375
2018-10-05,754.7769775390625
2018-10-08,745.2924194335938
2018-10-09,774.2454223632812
2018-10-10,744.2939453125
2018-10-11,713.84326171875
2018-10-12,740.799560546875
2018-10-15,727.3213500976562
2018-10-16,733.8109130859375
2018-10-17,718.8350219726562
2018-10-18,710.84814453125
2018-10-19,695.8723754882812
2018-10-22,696.37158203125
2018-10-23,669.914306640625
2018-10-24,663.4248046875
2018-10-25,663.9241333007812
2018-10-26,672.9097290039062
2018-10-29,696.37158203125
2018-10-30,659.9306640625
2018-10-31,673.907958984375
2018-11-01,656.4362182617188
2018-11-02,669.415283203125
2018-11-05,663.9241333007812
2018-11-06,654.938720703125
2018-11-07,648.4492797851562
2018-11-08,660.928955078125
2018-11-09,636.9678344726562
2018-11-12,655.93701171875
2018-11-13,660.4298706054688
2018-11-14,637.467041015625
2018-11-15,635.47021484375
2018-11-16,621.4927978515625
2018-11-19,595.5348510742188
2018-11-20,575.5673828125
2018-11-21,601.0262451171875
2018-11-22,595.0357666015625
2018-11-23,563.586669921875
2018-11-26,580.0599975585938
2018-11-27,575.0681762695312
2018-11-28,569.5771484375
2018-11-29,570.5755004882812
2018-11-30,565.58349609375
2018-12-03,589.0453491210938
2018-12-04,566.5819091796875
2018-12-05,544.118408203125
2018-12-06,512.1699829101562
2018-12-07,528.6432495117188
2018-12-10,509.1748962402344
2018-12-11,519.657958984375
2018-12-12,535.632080078125
2018-12-13,525.1489868164062
2018-12-14,512.6692504882812
2018-12-17,487.2105407714844
2018-12-18,490.6049499511719
2018-12-19,485.8127746582031
2018-12-20,462.6502990722656
2018-12-21,455.26226806640625
2018-12-24,470.038330078125
2018-12-27,452.8661804199219
2018-12-28,467.8418884277344
2018-12-31,479.22344970703125
2019-01-02,486.8111267089844
2019-01-03,470.8370361328125
2019-01-04,488.20892333984375
2019-01-07,494.5985107421875
2019-01-08,499.69024658203125
2019-01-09,514.1668090820312
2019-01-10,529.6417236328125
2019-01-11,556.098876953125
2019-01-14,542.6206665039062
2019-01-15,545.6157836914062
2019-01-16,562.0891723632812
2019-01-17,553.6028442382812
2019-01-18,558.0955810546875
2019-01-21,561.090576171875
2019-01-22,545.11669921875
2019-01-23,525.1489868164062
2019-01-24,526.1472778320312
2019-01-25,535.632080078125
2019-01-28,536.63037109375
2019-01-29,546.1150512695312
2019-01-30,551.1069946289062
2019-01-31,557.596435546875
2019-02-01,564.5851440429688
2019-02-04,566.5819091796875
2019-02-05,557.596435546875
2019-02-06,559.0940551757812
2019-02-07,537.6287231445312
2019-02-08,530.1409301757812
2019-02-11,534.6336669921875
2019-02-12,549.1102294921875
2019-02-13,562.5883178710938
2019-02-14,573.5704956054688
2019-02-15,578.063232421875
2019-02-18,581.0584716796875
2019-02-19,568.5787353515625
2019-02-20,583.554443359375
2019-02-21,573.0714111328125
2019-02-22,569.0778198242188
2019-02-25,554.6011352539062
2019-02-26,555.5996704101562
2019-02-27,552.1053466796875
2019-02-28,546.6142578125
2019-03-01,566.0827026367188
2019-03-04,561.5899047851562
2019-03-05,545.6157836914062
2019-03-06,548.611083984375
2019-03-07,538.6272583007812
2019-03-08,524.150634765625
2019-03-11,517.6611328125
2019-03-12,516.6627807617188
2019-03-13,532.6368408203125
2019-03-14,551.6061401367188
2019-03-15,546.6142578125
2019-03-18,567.5802001953125
2019-03-19,594.037353515625
2019-03-20,603.0228881835938
2019-03-21,622.9906005859375
2019-03-22,589.0453491210938
2019-03-25,569.0778198242188
2019-03-26,581.0584716796875
2019-03-27,575.0681762695312
2019-03-28,574.0696411132812
2019-03-29,593.5381469726562
2019-04-01,593.5381469726562
2019-04-02,613.5057983398438
2019-04-03,628.4815063476562
2019-04-04,628.9808349609375
2019-04-05,640.4622802734375
2019-04-08,641.959716796875
2019-04-09,642.4588623046875
2019-04-10,640.4622802734375
2019-04-11,639.9630126953125
2019-04-12,641.4606323242188
2019-04-15,640.9613037109375
2019-04-16,648.9484252929688
2019-04-17,639.9630126953125
2019-04-18,637.0062255859375
2019-04-23,655.9765625
2019-04-24,650.485107421875
2019-04-25,627.021728515625
2019-04-26,591.0778198242188
2019-04-29,585.0870971679688
2019-04-30,588.0825805664062
2019-05-01,580.0949096679688
2019-05-02,553.63623046875
2019-05-03,556.1323852539062
2019-05-07,535.6643676757812
2019-05-08,550.1416015625
2019-05-09,537.1619873046875
2019-05-10,537.6611328125
2019-05-13,539.6581420898438
2019-05-14,564.6192016601562
2019-05-15,556.6314697265625
2019-05-16,566.6160278320312
2019-05-17,570.110595703125
2019-05-20,557.130859375
2019-05-21,564.119873046875
2019-05-22,561.1243896484375
2019-05-23,531.6705322265625
2019-05-24,525.6798095703125
2019-05-28,530.672119140625
2019-05-29,514.697021484375
2019-05-30,514.697021484375
2019-05-31,507.2087097167969
2019-06-03,508.2071838378906
2019-06-04,519.6892700195312
2019-06-05,507.7079162597656
2019-06-06,515.1962890625
2019-06-07,517.6923217773438
2019-06-10,522.6846313476562
2019-06-11,523.1838989257812
2019-06-12,509.2055969238281
2019-06-13,505.2117919921875
2019-06-14,494.2289123535156
2019-06-17,494.8280029296875
2019-06-18,513.6986083984375
2019-06-19,520.1884155273438
2019-06-20,534.166748046875
2019-06-21,533.6675415039062
2019-06-24,524.6814575195312
2019-06-25,509.2055969238281
2019-06-26,514.697021484375
2019-06-27,520.687744140625
2019-06-28,509.7048034667969
2019-07-01,534.6658935546875
2019-07-02,520.1884155273438
2019-07-03,512.2008666992188
2019-07-04,514.1978149414062
2019-07-05,512.7001342773438
2019-07-08,522.6846313476562
2019-07-09,525.1806640625
2019-07-10,541.1557006835938
2019-07-11,538.6597290039062
2019-07-12,533.6675415039062
2019-07-15,528.6751098632812
2019-07-16,533.6675415039062
2019-07-17,525.6798095703125
2019-07-18,524.1822509765625
2019-07-19,526.6782836914062
2019-07-22,550.1416015625
2019-07-23,559.127685546875
2019-07-24,564.119873046875
2019-07-25,560.6253662109375
2019-07-26,546.647216796875
2019-07-29,540.1572875976562
2019-07-30,512.7001342773438
2019-07-31,509.2055969238281
2019-08-01,501.218017578125
2019-08-02,459.2835388183594
2019-08-05,444.7061767578125
2019-08-06,440.912109375
2019-08-07,433.723388671875
2019-08-08,438.515869140625
2019-08-09,432.1257629394531
2019-08-12,423.1398620605469
2019-08-13,441.3115234375
2019-08-14,421.3426513671875
2019-08-15,413.55487060546875
2019-08-16,427.732666015625
2019-08-19,443.5080871582031
2019-08-20,437.1180419921875
2019-08-21,441.91058349609375
2019-08-22,442.90899658203125
2019-08-23,427.13360595703125
2019-08-27,431.52679443359375
2019-08-28,429.1304626464844
2019-08-29,450.2974853515625
2019-08-30,456.2882080078125
2019-09-02,447.5018615722656
2019-09-03,440.5127868652344
2019-09-04,450.4971923828125
2019-09-05,476.2569885253906
2019-09-06,475.4582214355469
2019-09-09,476.45672607421875
2019-09-10,498.02301025390625
2019-09-11,485.642333984375
2019-09-12,475.85760498046875
2019-09-13,490.2351989746094
2019-09-16,513.6986083984375
2019-09-17,506.2102355957031
2019-09-18,489.2367858886719
2019-09-19,492.8310852050781
2019-09-20,494.4286193847656
2019-09-23,479.85137939453125
2019-09-24,477.05572509765625
2019-09-25,466.8716735839844
2019-09-26,464.4753723144531
2019-09-27,460.4816589355469
2019-09-30,457.6858825683594
2019-10-01,446.3036804199219
2019-10-02,431.9261779785156
2019-10-03,424.5776672363281
2019-10-04,423.37945556640625
2019-10-07,431.3677062988281
2019-10-08,419.38531494140625
2019-10-09,410.3984375
2019-10-10,413.39404296875
2019-10-11,427.37359619140625
2019-10-14,403.00933837890625
2019-10-15,410.3984375
2019-10-16,408.8007507324219
2019-10-17,405.40582275390625
2019-10-18,406.6040344238281
2019-10-21,404.8066101074219
2019-10-22,404.40728759765625
2019-10-23,416.18994140625
2019-10-24,419.38531494140625
2019-10-25,415.5908508300781
2019-10-28,419.38531494140625
2019-10-29,415.39117431640625
2019-10-30,403.6084289550781
2019-10-31,392.4248046875
2019-11-01,401.6114196777344
2019-11-04,418.78619384765625
2019-11-05,415.99029541015625
2019-11-06,414.39263916015625
2019-11-07,437.9580993652344
2019-11-08,430.3692321777344
2019-11-11,437.15924072265625
2019-11-12,435.9609680175781
2019-11-13,423.7788391113281
2019-11-14,421.9815368652344
2019-11-15,421.5821533203125
2019-11-18,411.79638671875
2019-11-19,408.8007507324219
2019-11-20,402.60986328125
2019-11-21,405.60552978515625
2019-11-22,404.2074890136719
2019-11-25,411.197265625
2019-11-26,400.4130554199219
2019-11-27,404.0078125
2019-11-28,404.40728759765625
2019-11-29,389.8286437988281
2019-12-02,384.0371398925781
2019-12-03,376.4482421875
2019-12-04,378.8447265625
2019-12-05,377.44677734375
2019-12-06,384.23675537109375
2019-12-09,389.02978515625
2019-12-10,376.4482421875
2019-12-11,363.2674865722656
2019-12-12,387.63189697265625
2019-12-13,401.41168212890625
2019-12-16,408.6011047363281
2019-12-17,383.4379577636719
2019-12-18,387.23236083984375
2019-12-19,403.8081359863281
2019-12-20,403.00933837890625
2019-12-23,415.5908508300781
2019-12-24,424.3779602050781
2019-12-27,424.3779602050781
2019-12-30,422.78033447265625
2019-12-31,416.7890930175781
2020-01-02,406.0048522949219
2020-01-03,412.3955078125
2020-01-06,416.18994140625
2020-01-07,422.38092041015625
2020-01-08,406.6040344238281
2020-01-09,398.2163391113281
2020-01-10,401.0122375488281
2020-01-13,394.42193603515625
2020-01-14,380.6421203613281
2020-01-15,367.46136474609375
2020-01-16,359.87249755859375
2020-01-17,356.0780944824219
2020-01-20,356.2778015136719
2020-01-21,348.2895202636719
2020-01-22,334.50970458984375
2020-01-23,329.5169982910156
2020-01-24,331.11474609375
2020-01-27,318.1336669921875
2020-01-28,316.1366271972656
2020-01-29,315.5374755859375
2020-01-30,310.1454162597656
2020-01-31,305.7518615722656
2020-02-03,296.5652770996094
2020-02-04,310.7445373535156
2020-02-05,318.73284912109375
2020-02-06,319.3319091796875
2020-02-07,306.9501037597656
2020-02-10,307.34954833984375
2020-02-11,319.5316467285156
2020-02-12,320.72991943359375
2020-02-13,316.53607177734375
2020-02-14,305.7518615722656
2020-02-17,307.7489318847656
2020-02-18,299.9603576660156
2020-02-19,304.55364990234375
2020-02-20,314.3392333984375
2020-02-21,304.35394287109375
2020-02-24,294.3685302734375
2020-02-25,290.3743591308594
2020-02-26,291.97198486328125
2020-02-27,330.5155334472656
2020-02-28,317.53460693359375
2020-03-02,325.12347412109375
2020-03-03,301.5579833984375
2020-03-04,302.3567810058594
2020-03-05,300.9588623046875
2020-03-06,270.2039489746094
2020-03-09,212.48855590820312
2020-03-10,210.491455078125
2020-03-11,202.70291137695312
2020-03-12,188.523681640625
2020-03-13,178.73802185058594
2020-03-16,180.23583984375
2020-03-17,199.70730590820312
2020-03-18,194.21534729003906
2020-03-19,169.55148315429688
2020-03-20,172.54710388183594
2020-03-23,179.7365264892578
2020-03-24,188.323974609375
2020-03-25,189.72190856933594
2020-03-26,192.81741333007812
2020-03-27,177.73948669433594
2020-03-30,177.73948669433594
2020-03-31,174.7438507080078
2020-04-01,165.7570343017578
2020-04-02,182.73216247558594
2020-04-03,188.124267578125
2020-04-06,196.11253356933594
2020-04-07,202.30348205566406
2020-04-08,208.89381408691406
2020-04-09,208.49440002441406
2020-04-14,192.31813049316406
2020-04-15,178.23875427246094
2020-04-16,183.95518493652344
2020-04-17,181.75811767578125
2020-04-20,183.15626525878906
2020-04-21,174.76742553710938
2020-04-22,180.26011657714844
2020-04-23,182.35733032226562
2020-04-24,175.76609802246094
2020-04-27,178.3626708984375
2020-04-28,173.46913146972656
2020-04-29,185.1536102294922
2020-04-30,182.15757751464844
2020-05-01,175.06704711914062
2020-05-04,168.57566833496094
2020-05-05,174.76742553710938
2020-05-06,170.27340698242188
