Date,SILVERBEES.NS
2022-02-04,60.959598541259766
2022-02-07,61.77000045776367
2022-02-08,62.279998779296875
2022-02-09,62.77000045776367
2022-02-10,62.79999923706055
2022-02-11,62.36000061035156
2022-02-14,64.08999633789062
2022-02-15,63.189998626708984
2022-02-16,63.2400016784668
2022-02-17,63.869998931884766
2022-02-18,63.790000915527344
2022-02-21,63.41999816894531
2022-02-22,64.29000091552734
2022-02-23,64.08000183105469
2022-02-24,66.9800033569336
2022-02-25,64.68000030517578
2022-02-28,64.8499984741211
2022-03-02,67.08999633789062
2022-03-03,67.4800033569336
2022-03-04,67.5199966430664
2022-03-07,70.37000274658203
2022-03-08,70.55999755859375
2022-03-09,70.6500015258789
2022-03-10,68.5
2022-03-11,69.47000122070312
2022-03-14,68.48999786376953
2022-03-15,66.95999908447266
2022-03-16,67.13999938964844
2022-03-17,67.55000305175781
2022-03-21,67.3499984741211
2022-03-22,67.47000122070312
2022-03-23,67.33999633789062
2022-03-24,67.5199966430664
2022-03-25,68.5999984741211
2022-03-28,67.3499984741211
2022-03-29,66.38999938964844
2022-03-30,66.6500015258789
2022-03-31,66.30000305175781
2022-04-01,66.72000122070312
2022-04-04,66.54000091552734
2022-04-05,66.1500015258789
2022-04-06,65.9800033569336
2022-04-07,66.04000091552734
2022-04-08,66.4800033569336
2022-04-11,67.3499984741211
2022-04-12,67.4000015258789
2022-04-13,69.0
2022-04-18,69.62000274658203
2022-04-19,69.5999984741211
2022-04-20,68.05999755859375
2022-04-21,67.45999908447266
2022-04-22,66.33000183105469
2022-04-25,65.30999755859375
2022-04-26,65.41999816894531
2022-04-27,64.9800033569336
2022-04-28,64.25
2022-04-29,64.56999969482422
2022-05-02,62.83000183105469
2022-05-04,62.630001068115234
2022-05-05,63.349998474121094
2022-05-06,62.4900016784668
2022-05-09,61.97999954223633
2022-05-10,61.63999938964844
2022-05-11,61.36000061035156
2022-05-12,59.9900016784668
2022-05-13,59.13999938964844
2022-05-16,59.97999954223633
2022-05-17,61.380001068115234
2022-05-18,61.18000030517578
2022-05-19,60.58000183105469
2022-05-20,61.900001525878906
2022-05-23,62.02000045776367
2022-05-24,61.36000061035156
2022-05-25,61.439998626708984
2022-05-26,61.119998931884766
2022-05-27,62.209999084472656
2022-05-30,61.790000915527344
2022-05-31,61.33000183105469
2022-06-01,60.41999816894531
2022-06-02,61.61000061035156
2022-06-03,62.130001068115234
2022-06-06,62.18000030517578
2022-06-07,61.599998474121094
2022-06-08,61.709999084472656
2022-06-09,61.560001373291016
2022-06-10,60.56999969482422
2022-06-13,60.689998626708984
2022-06-14,59.77000045776367
2022-06-15,60.459999084472656
2022-06-16,60.709999084472656
2022-06-17,61.31999969482422
2022-06-20,60.849998474121094
2022-06-21,60.90999984741211
2022-06-22,60.290000915527344
2022-06-23,60.04999923706055
2022-06-24,59.33000183105469
2022-06-27,60.58000183105469
2022-06-28,60.36000061035156
2022-06-29,59.29999923706055
2022-06-30,58.970001220703125
2022-07-01,57.970001220703125
2022-07-04,58.0099983215332
2022-07-05,58.2599983215332
2022-07-06,57.349998474121094
2022-07-07,57.27000045776367
2022-07-08,56.689998626708984
2022-07-11,56.79999923706055
2022-07-12,56.18000030517578
2022-07-13,56.279998779296875
2022-07-14,56.02000045776367
2022-07-15,54.68000030517578
2022-07-18,55.90999984741211
2022-07-19,55.58000183105469
2022-07-20,55.61000061035156
2022-07-21,54.38999938964844
2022-07-22,55.16999816894531
2022-07-25,54.849998474121094
2022-07-26,54.290000915527344
2022-07-27,54.650001525878906
2022-07-28,56.04999923706055
2022-07-29,57.400001525878906
2022-08-01,57.95000076293945
2022-08-02,57.4900016784668
2022-08-03,56.88999938964844
2022-08-04,57.83000183105469
2022-08-05,57.369998931884766
2022-08-08,57.689998626708984
2022-08-10,58.36000061035156
2022-08-11,58.47999954223633
2022-08-12,58.119998931884766
2022-08-16,57.66999816894531
2022-08-17,57.36000061035156
2022-08-18,56.90999984741211
2022-08-19,55.66999816894531
2022-08-22,54.90999984741211
2022-08-23,55.119998931884766
2022-08-24,55.29999923706055
2022-08-25,55.83000183105469
2022-08-26,55.560001373291016
2022-08-29,54.369998931884766
2022-08-30,54.36000061035156
2022-09-01,52.27000045776367
2022-09-02,52.7400016784668
2022-09-05,53.41999816894531
2022-09-06,53.65999984741211
2022-09-07,53.2599983215332
2022-09-08,54.0
2022-09-09,54.54999923706055
2022-09-12,55.529998779296875
2022-09-13,56.7400016784668
2022-09-14,56.189998626708984
2022-09-15,56.220001220703125
2022-09-16,54.97999954223633
2022-09-19,55.90999984741211
2022-09-20,55.97999954223633
2022-09-21,56.38999938964844
2022-09-22,57.13999938964844
2022-09-23,56.540000915527344
2022-09-26,55.2599983215332
2022-09-27,55.040000915527344
2022-09-28,54.02000045776367
2022-09-29,55.43000030517578
2022-09-30,56.119998931884766
2022-10-03,56.880001068115234
2022-10-04,60.220001220703125
2022-10-06,59.83000183105469
2022-10-07,60.4900016784668
2022-10-10,58.25
2022-10-11,57.220001220703125
2022-10-12,57.150001525878906
2022-10-13,56.880001068115234
2022-10-14,55.81999969482422
2022-10-17,55.52000045776367
2022-10-18,55.86000061035156
2022-10-19,55.709999084472656
2022-10-20,55.810001373291016
2022-10-21,55.349998474121094
2022-10-24,56.93000030517578
2022-10-25,56.52000045776367
2022-10-27,57.369998931884766
2022-10-28,57.209999084472656
2022-10-31,57.11000061035156
2022-11-01,58.41999816894531
2022-11-02,58.369998931884766
2022-11-03,56.97999954223633
2022-11-04,58.31999969482422
2022-11-07,59.970001220703125
2022-11-09,60.72999954223633
2022-11-10,60.560001373291016
2022-11-11,61.58000183105469
2022-11-14,61.150001525878906
2022-11-15,61.779998779296875
2022-11-16,61.560001373291016
2022-11-17,60.58000183105469
2022-11-18,60.81999969482422
2022-11-21,59.93000030517578
2022-11-22,60.810001373291016
2022-11-23,60.77000045776367
2022-11-24,61.459999084472656
2022-11-25,61.09000015258789
2022-11-28,61.439998626708984
2022-11-29,61.209999084472656
2022-11-30,61.31999969482422
2022-12-01,62.529998779296875
2022-12-02,63.7599983215332
2022-12-05,65.11000061035156
2022-12-06,64.12000274658203
2022-12-07,63.83000183105469
2022-12-08,64.55999755859375
2022-12-09,65.27999877929688
2022-12-12,66.11000061035156
2022-12-13,66.08999633789062
2022-12-14,66.68000030517578
2022-12-15,65.56999969482422
2022-12-16,64.91000366210938
2022-12-19,66.12000274658203
2022-12-20,67.01000213623047
2022-12-21,67.38999938964844
2022-12-22,66.91999816894531
2022-12-23,66.76000213623047
2022-12-26,66.72000122070312
2022-12-27,67.97000122070312
2022-12-28,66.95999908447266
2022-12-29,66.95999908447266
2022-12-30,67.2300033569336
2023-01-02,67.66999816894531
2023-01-03,68.66999816894531
2023-01-04,68.7300033569336
2023-01-05,66.91999816894531
2023-01-06,66.87999725341797
2023-01-09,67.94999694824219
2023-01-10,67.08000183105469
2023-01-11,67.54000091552734
2023-01-12,67.1500015258789
2023-01-13,67.18000030517578
2023-01-16,68.26000213623047
2023-01-17,68.05000305175781
2023-01-18,68.19999694824219
2023-01-19,66.73999786376953
2023-01-20,67.58999633789062
2023-01-23,67.5199966430664
2023-01-24,67.30999755859375
2023-01-25,67.25
2023-01-27,67.47000122070312
2023-01-30,67.44999694824219
2023-01-31,66.9800033569336
2023-02-01,68.70999908447266
2023-02-02,70.5999984741211
2023-02-03,68.87999725341797
2023-02-06,66.91999816894531
2023-02-07,66.80999755859375
2023-02-08,66.83999633789062
2023-02-09,66.73999786376953
2023-02-10,66.04000091552734
2023-02-13,65.62000274658203
2023-02-14,65.55999755859375
2023-02-15,64.80000305175781
2023-02-16,64.9800033569336
2023-02-17,64.11000061035156
2023-02-20,65.33000183105469
2023-02-21,65.12000274658203
2023-02-22,65.22000122070312
2023-02-23,64.52999877929688
2023-02-24,63.900001525878906
2023-02-27,62.90999984741211
2023-02-28,62.47999954223633
2023-03-01,63.7599983215332
2023-03-02,63.209999084472656
2023-03-03,63.540000915527344
2023-03-06,63.720001220703125
2023-03-08,61.29999923706055
2023-03-09,60.939998626708984
2023-03-10,61.2599983215332
2023-03-13,63.099998474121094
2023-03-14,64.91000366210938
2023-03-15,65.4000015258789
2023-03-16,66.23999786376953
2023-03-17,65.88999938964844
2023-03-20,67.58999633789062
2023-03-21,67.36000061035156
2023-03-22,67.43000030517578
2023-03-23,68.26000213623047
2023-03-24,68.9800033569336
2023-03-27,68.41999816894531
2023-03-28,68.30999755859375
2023-03-29,69.19999694824219
2023-03-31,70.66999816894531
2023-04-03,70.38999938964844
2023-04-05,72.94999694824219
2023-04-06,73.22000122070312
2023-04-10,73.23999786376953
2023-04-11,73.56999969482422
2023-04-12,73.8499984741211
2023-04-13,74.86000061035156
2023-04-17,74.62000274658203
2023-04-18,73.68000030517578
2023-04-19,73.0
2023-04-20,74.56999969482422
2023-04-21,73.94000244140625
2023-04-24,73.66999816894531
2023-04-25,73.7300033569336
2023-04-26,73.51000213623047
2023-04-27,73.44999694824219
2023-04-28,73.08000183105469
2023-05-02,72.98999786376953
2023-05-03,74.41000366210938
2023-05-04,75.1500015258789
2023-05-05,75.93000030517578
2023-05-08,75.25
2023-05-09,75.2300033569336
2023-05-10,75.41999816894531
2023-05-11,73.88999938964844
2023-05-12,71.08999633789062
2023-05-15,71.83000183105469
2023-05-16,71.25
2023-05-17,70.94999694824219
2023-05-18,70.66999816894531
2023-05-19,71.20999908447266
2023-05-22,71.68000030517578
2023-05-23,69.91999816894531
2023-05-24,70.41999816894531
2023-05-25,69.72000122070312
2023-05-26,69.75
2023-05-29,70.19999694824219
2023-05-30,69.95999908447266
2023-05-31,70.18000030517578
2023-06-01,70.30000305175781
2023-06-02,71.4800033569336
2023-06-05,70.62999725341797
2023-06-06,70.7300033569336
2023-06-07,70.70999908447266
2023-06-08,71.05999755859375
2023-06-09,72.66000366210938
2023-06-12,72.3499984741211
2023-06-13,72.2699966430664
2023-06-14,71.4800033569336
2023-06-15,70.12000274658203
2023-06-16,71.48999786376953
2023-06-19,71.73999786376953
2023-06-20,71.44999694824219
2023-06-21,69.36000061035156
2023-06-22,68.08999633789062
2023-06-23,67.41000366210938
2023-06-26,68.4800033569336
2023-06-27,68.80000305175781
2023-06-28,68.37999725341797
2023-06-30,67.56999969482422
2023-07-03,68.5
2023-07-04,69.0199966430664
2023-07-05,68.91999816894531
2023-07-06,69.73999786376953
2023-07-07,68.94000244140625
2023-07-10,69.6500015258789
2023-07-11,70.0
2023-07-12,69.88999938964844
2023-07-13,72.1500015258789
2023-07-14,73.61000061035156
2023-07-17,73.80999755859375
2023-07-18,74.05000305175781
2023-07-19,74.41999816894531
2023-07-20,74.76000213623047
2023-07-21,73.44999694824219
2023-07-24,73.2300033569336
2023-07-25,73.16999816894531
2023-07-26,73.58000183105469
2023-07-27,74.1500015258789
2023-07-28,72.4000015258789
2023-07-31,72.68000030517578
2023-08-01,73.37000274658203
2023-08-02,72.97000122070312
2023-08-03,71.13999938964844
2023-08-04,71.13999938964844
2023-08-07,71.04000091552734
2023-08-08,70.31999969482422
2023-08-09,69.41000366210938
2023-08-10,69.4800033569336
2023-08-11,69.25
2023-08-14,69.31999969482422
2023-08-16,69.68000030517578
2023-08-17,69.16999816894531
2023-08-18,69.62999725341797
2023-08-21,69.7300033569336
2023-08-22,70.94999694824219
2023-08-23,71.62000274658203
2023-08-24,72.54000091552734
2023-08-25,72.55000305175781
2023-08-28,72.4800033569336
2023-08-29,72.69000244140625
2023-08-30,73.4800033569336
2023-08-31,73.29000091552734
2023-09-01,73.55000305175781
2023-09-04,72.43000030517578
2023-09-05,71.2300033569336
2023-09-06,71.12000274658203
2023-09-07,70.4000015258789
2023-09-08,70.16999816894531
2023-09-11,70.61000061035156
2023-09-12,70.29000091552734
2023-09-13,70.05000305175781
2023-09-14,69.26000213623047
2023-09-15,70.7300033569336
2023-09-18,71.08000183105469
2023-09-20,71.08000183105469
2023-09-21,70.93000030517578
2023-09-22,71.83000183105469
2023-09-25,71.70999908447266
2023-09-26,70.52999877929688
2023-09-27,69.97000122070312
2023-09-28,69.55000305175781
2023-09-29,70.55999755859375
2023-10-03,67.7300033569336
2023-10-04,67.05999755859375
2023-10-05,67.38999938964844
2023-10-06,68.25
2023-10-09,69.30999755859375
2023-10-10,69.44999694824219
2023-10-11,69.5199966430664
2023-10-12,68.9000015258789
2023-10-13,68.69000244140625
2023-10-16,69.72000122070312
2023-10-17,69.80000305175781
2023-10-18,70.8499984741211
2023-10-19,70.27999877929688
2023-10-20,70.76000213623047
2023-10-23,70.91999816894531
2023-10-25,70.01000213623047
2023-10-26,70.58999633789062
2023-10-27,70.16999816894531
2023-10-30,70.8499984741211
2023-10-31,71.04000091552734
2023-11-01,69.70999908447266
2023-11-02,70.68000030517578
2023-11-03,69.81999969482422
2023-11-06,70.7699966430664
2023-11-07,70.04000091552734
2023-11-08,69.37000274658203
2023-11-09,69.22000122070312
2023-11-10,69.69000244140625
2023-11-13,68.62999725341797
2023-11-15,70.86000061035156
2023-11-16,71.41999816894531
2023-11-17,72.2699966430664
2023-11-20,71.58000183105469
2023-11-21,71.58000183105469
2023-11-22,72.18000030517578
2023-11-23,71.9000015258789
2023-11-24,71.87000274658203
2023-11-28,73.41000366210938
2023-11-29,74.08000183105469
2023-11-30,74.61000061035156
2023-12-01,75.20999908447266
2023-12-04,75.1500015258789
2023-12-05,73.63999938964844
2023-12-06,73.04000091552734
2023-12-07,72.81999969482422
2023-12-08,72.44000244140625
2023-12-11,70.3499984741211
2023-12-12,70.26000213623047
2023-12-13,69.69000244140625
2023-12-14,72.56999969482422
2023-12-15,72.81999969482422
2023-12-18,72.51000213623047
2023-12-19,72.37999725341797
2023-12-20,72.66000366210938
2023-12-21,73.13999938964844
2023-12-22,73.4800033569336
2023-12-26,73.30999755859375
2023-12-27,73.05999755859375
2023-12-28,73.38999938964844
2023-12-29,72.18000030517578
2024-01-01,72.4800033569336
2024-01-02,73.01000213623047
2024-01-03,71.58999633789062
2024-01-04,70.69000244140625
2024-01-05,70.52999877929688
2024-01-08,70.41999816894531
2024-01-09,70.87000274658203
2024-01-10,70.48999786376953
2024-01-11,70.43000030517578
2024-01-12,70.25
2024-01-15,70.25
2024-01-16,70.69999694824219
2024-01-17,70.06999969482422
2024-01-18,69.8499984741211
2024-01-19,70.16000366210938
2024-01-23,69.43000030517578
2024-01-24,70.12999725341797
2024-01-25,70.12000274658203
2024-01-29,70.43000030517578
2024-01-30,70.77999877929688
2024-01-31,70.58999633789062
2024-02-01,69.9800033569336
2024-02-02,70.79000091552734
2024-02-05,69.22000122070312
2024-02-06,69.0
2024-02-07,68.8499984741211
2024-02-08,68.9000015258789
2024-02-09,69.54000091552734
2024-02-12,69.87000274658203
2024-02-13,70.0199966430664
2024-02-14,67.91999816894531
2024-02-15,69.12999725341797
2024-02-16,69.91000366210938
2024-02-19,70.01000213623047
2024-02-20,69.80000305175781
2024-02-21,69.66999816894531
2024-02-22,69.66000366210938
2024-02-23,68.7699966430664
2024-02-26,68.86000061035156
2024-02-27,68.68000030517578
2024-02-28,68.01000213623047
2024-02-29,68.29000091552734
2024-03-01,68.83999633789062
2024-03-04,69.6500015258789
2024-03-05,71.05999755859375
2024-03-06,70.66000366210938
2024-03-07,71.2699966430664
2024-03-11,71.7699966430664
2024-03-12,71.94999694824219
2024-03-13,71.26000213623047
2024-03-14,72.55000305175781
2024-03-15,72.7300033569336
2024-03-18,72.66000366210938
2024-03-19,72.43000030517578
2024-03-20,72.48999786376953
2024-03-21,73.77999877929688
2024-03-22,72.47000122070312
2024-03-26,72.83000183105469
2024-03-27,72.33999633789062
2024-03-28,72.41999816894531
2024-04-01,74.02999877929688
2024-04-02,75.04000091552734
2024-04-03,76.16999816894531
2024-04-04,78.02999877929688
2024-04-05,77.87000274658203
2024-04-08,80.52999877929688
2024-04-09,81.01000213623047
2024-04-10,80.91999816894531
2024-04-12,82.86000061035156
2024-04-15,81.45999908447266
2024-04-16,81.83000183105469
2024-04-18,81.79000091552734
2024-04-19,81.55000305175781
2024-04-22,80.27999877929688
2024-04-23,78.56999969482422
2024-04-24,79.11000061035156
2024-04-25,79.33999633789062
2024-04-26,79.77999877929688
2024-04-29,79.43000030517578
2024-04-30,78.55999755859375
2024-05-02,78.43000030517578
2024-05-03,78.66000366210938
2024-05-06,79.77999877929688
2024-05-07,80.05999755859375
2024-05-08,79.77999877929688
2024-05-09,80.55000305175781
2024-05-10,83.01000213623047
2024-05-13,81.97000122070312
2024-05-14,82.56999969482422
2024-05-15,83.08999633789062
2024-05-16,84.33999633789062
2024-05-17,84.80000305175781
2024-05-21,91.02999877929688
2024-05-22,90.80999755859375
2024-05-23,88.05999755859375
2024-05-24,88.01000213623047
2024-05-27,88.97000122070312
2024-05-28,91.19999694824219
2024-05-29,92.45999908447266
2024-05-30,90.8499984741211
2024-05-31,90.5999984741211
2024-06-03,88.12000274658203
2024-06-04,87.30999755859375
2024-06-05,86.7699966430664
2024-06-06,88.83999633789062
2024-06-07,89.37999725341797
2024-06-10,87.33999633789062
2024-06-11,86.20999908447266
2024-06-12,86.81999969482422
2024-06-13,86.58000183105469
2024-06-14,86.11000061035156
2024-06-18,86.26000213623047
2024-06-19,86.91999816894531
2024-06-20,88.5
2024-06-21,88.69999694824219
2024-06-24,86.98999786376953
2024-06-25,86.80999755859375
2024-06-26,85.2699966430664
2024-06-27,85.05999755859375
2024-06-28,85.9000015258789
2024-07-01,85.58000183105469
2024-07-02,85.94999694824219
2024-07-03,87.44000244140625
2024-07-04,87.88999938964844
2024-07-05,88.68000030517578
2024-07-08,89.44000244140625
2024-07-09,89.86000061035156
2024-07-10,89.69999694824219
2024-07-11,90.02999877929688
2024-07-12,89.61000061035156
2024-07-15,89.4000015258789
2024-07-16,89.77999877929688
2024-07-18,89.43000030517578
2024-07-19,86.91000366210938
2024-07-22,86.30000305175781
2024-07-23,83.51000213623047
2024-07-24,82.91000366210938
2024-07-25,79.87000274658203
2024-07-26,79.80000305175781
2024-07-29,80.36000061035156
2024-07-30,80.0
2024-07-31,81.83999633789062
2024-08-01,82.33999633789062
2024-08-02,82.04000091552734
2024-08-05,78.94000244140625
2024-08-06,77.29000091552734
2024-08-07,78.56999969482422
2024-08-08,77.3499984741211
2024-08-09,78.69999694824219
2024-08-12,79.83999633789062
2024-08-13,79.30999755859375
2024-08-14,79.62000274658203
2024-08-16,80.01000213623047
2024-08-19,82.0
2024-08-20,83.37000274658203
2024-08-21,82.94999694824219
2024-08-22,82.9000015258789
2024-08-23,82.4800033569336
2024-08-26,84.12999725341797
2024-08-27,83.98999786376953
2024-08-28,83.29000091552734
