Date,ASTRAL.NS
2017-02-02,180.12240600585938
2017-02-03,182.2571563720703
2017-02-06,185.79290771484375
2017-02-07,197.6231689453125
2017-02-08,200.13600158691406
2017-02-09,200.09152221679688
2017-02-10,198.53492736816406
2017-02-13,197.8455810546875
2017-02-14,200.13600158691406
2017-02-15,199.8024139404297
2017-02-16,199.8246612548828
2017-02-17,196.66697692871094
2017-02-20,195.9998779296875
2017-02-21,195.3327178955078
2017-02-22,194.13192749023438
2017-02-23,199.6690216064453
2017-02-27,200.11376953125
2017-02-28,200.13600158691406
2017-03-01,199.86917114257812
2017-03-02,200.04705810546875
2017-03-03,196.44459533691406
2017-03-06,199.51336669921875
2017-03-07,196.7781524658203
2017-03-08,207.96356201171875
2017-03-09,218.1482391357422
2017-03-10,220.4164276123047
2017-03-14,225.998046875
2017-03-15,223.7075958251953
2017-03-16,239.40713500976562
2017-03-17,244.25486755371094
2017-03-20,246.5008087158203
2017-03-21,241.69760131835938
2017-03-22,244.2103729248047
2017-03-23,247.5015106201172
2017-03-24,251.28182983398438
2017-03-27,250.72592163085938
2017-03-28,251.14845275878906
2017-03-29,249.1915740966797
2017-03-30,248.8579864501953
2017-03-31,243.5655517578125
2017-04-03,251.03724670410156
2017-04-05,250.347900390625
2017-04-06,250.72592163085938
2017-04-07,246.8566436767578
2017-04-10,248.81353759765625
2017-04-11,251.92677307128906
2017-04-12,252.193603515625
2017-04-13,254.43954467773438
2017-04-17,250.39234924316406
2017-04-18,251.39303588867188
2017-04-19,246.656494140625
2017-04-20,252.8385009765625
2017-04-21,252.57167053222656
2017-04-24,251.0150146484375
2017-04-25,249.16934204101562
2017-04-26,243.58775329589844
2017-04-27,237.4502410888672
2017-04-28,245.76705932617188
2017-05-02,248.36874389648438
2017-05-03,241.51966857910156
2017-05-04,241.4974365234375
2017-05-05,243.3431396484375
2017-05-08,260.68829345703125
2017-05-09,265.3580627441406
2017-05-10,262.5116882324219
2017-05-11,262.97869873046875
2017-05-12,265.1579284667969
2017-05-15,271.6290588378906
2017-05-16,270.02789306640625
2017-05-17,260.9551696777344
2017-05-18,256.30755615234375
2017-05-19,253.50563049316406
2017-05-22,245.7892303466797
2017-05-23,242.2312774658203
2017-05-24,240.7858428955078
2017-05-25,254.59527587890625
2017-05-26,261.0440673828125
2017-05-29,249.1915740966797
2017-05-30,253.52781677246094
2017-05-31,269.7833557128906
2017-06-01,276.7880554199219
2017-06-02,271.9848327636719
2017-06-05,266.93695068359375
2017-06-06,272.9410400390625
2017-06-07,270.53936767578125
2017-06-08,275.8985900878906
2017-06-09,284.2821044921875
2017-06-12,285.7497253417969
2017-06-13,293.8440856933594
2017-06-14,304.540283203125
2017-06-15,309.0323181152344
2017-06-16,309.4325256347656
2017-06-19,314.9473876953125
2017-06-20,315.92578125
2017-06-21,304.9183044433594
2017-06-22,307.1864318847656
2017-06-23,306.1414489746094
2017-06-27,302.5166931152344
2017-06-28,306.2747802734375
2017-06-29,303.7619323730469
2017-06-30,305.51873779296875
2017-07-03,303.07257080078125
2017-07-04,303.9621887207031
2017-07-05,302.6946716308594
2017-07-06,301.73834228515625
2017-07-07,302.4944152832031
2017-07-10,300.82659912109375
2017-07-11,298.6695861816406
2017-07-12,298.53619384765625
2017-07-13,300.8933410644531
2017-07-14,296.93511962890625
2017-07-17,285.3939208984375
2017-07-18,281.3690185546875
2017-07-19,287.1285400390625
2017-07-20,284.8380432128906
2017-07-21,282.1028137207031
2017-07-24,286.0165710449219
2017-07-25,284.0374450683594
2017-07-26,284.2375793457031
2017-07-27,282.63653564453125
2017-07-28,280.0348205566406
2017-07-31,277.9656982421875
2017-08-01,276.9200134277344
2017-08-02,274.40606689453125
2017-08-03,276.67523193359375
2017-08-04,273.5384216308594
2017-08-07,285.35205078125
2017-08-08,291.0697021484375
2017-08-09,289.62359619140625
2017-08-10,287.7325439453125
2017-08-11,285.6189880371094
2017-08-14,289.9796447753906
2017-08-16,295.96429443359375
2017-08-17,294.62939453125
2017-08-18,293.80621337890625
2017-08-21,293.49468994140625
2017-08-22,286.6869201660156
2017-08-23,287.6435241699219
2017-08-24,291.3811340332031
2017-08-28,297.3213195800781
2017-08-29,298.9899597167969
2017-08-30,302.54962158203125
2017-08-31,305.4419250488281
2017-09-01,309.62457275390625
2017-09-04,302.7053527832031
2017-09-05,299.4349060058594
2017-09-06,307.9781799316406
2017-09-07,311.8492126464844
2017-09-08,314.7637939453125
2017-09-11,324.8420715332031
2017-09-12,322.6617431640625
2017-09-13,316.1875915527344
2017-09-14,316.45458984375
2017-09-15,319.791748046875
2017-09-18,326.9556579589844
2017-09-19,329.82568359375
2017-09-20,328.4462585449219
2017-09-21,325.55401611328125
2017-09-22,326.2659912109375
2017-09-25,326.2881774902344
2017-09-26,323.21795654296875
2017-09-27,318.3012390136719
2017-09-28,320.5036926269531
2017-09-29,328.7132263183594
2017-10-03,323.4404602050781
2017-10-04,322.2613525390625
2017-10-05,321.9720764160156
2017-10-06,322.57275390625
2017-10-09,326.02117919921875
2017-10-10,325.7319641113281
2017-10-11,319.435791015625
2017-10-12,320.43701171875
2017-10-13,323.1067199707031
2017-10-16,324.81988525390625
2017-10-17,332.87353515625
2017-10-18,328.9134521484375
2017-10-19,329.78106689453125
2017-10-23,333.74127197265625
2017-10-24,332.67333984375
2017-10-25,328.75775146484375
2017-10-26,333.7189636230469
2017-10-27,336.78924560546875
2017-10-30,333.8301696777344
2017-10-31,338.9250183105469
2017-11-01,333.051513671875
2017-11-02,337.7236328125
2017-11-03,336.85595703125
2017-11-06,342.9964294433594
2017-11-07,340.79388427734375
2017-11-08,338.813720703125
2017-11-09,342.0841979980469
2017-11-10,341.7060241699219
2017-11-13,345.1766662597656
2017-11-14,354.5208740234375
2017-11-15,352.0735778808594
2017-11-16,353.34161376953125
2017-11-17,349.18133544921875
2017-11-20,349.60418701171875
2017-11-21,351.8741149902344
2017-11-22,356.1249084472656
2017-11-23,358.26129150390625
2017-11-24,356.70355224609375
2017-11-27,355.1902160644531
2017-11-28,362.75689697265625
2017-11-29,371.2138366699219
2017-11-30,376.1543884277344
2017-12-01,373.6173095703125
2017-12-04,370.9022216796875
2017-12-05,371.3028564453125
2017-12-06,367.71978759765625
2017-12-07,366.7628173828125
2017-12-08,367.2301330566406
2017-12-11,365.44970703125
2017-12-12,363.38006591796875
2017-12-13,362.4898376464844
2017-12-14,365.0268859863281
2017-12-15,374.0847473144531
2017-12-18,372.1039123535156
2017-12-19,370.79095458984375
2017-12-20,371.1470031738281
2017-12-21,369.25531005859375
2017-12-22,373.7508850097656
2017-12-26,374.0624084472656
2017-12-27,373.3057556152344
2017-12-28,370.3013610839844
2017-12-29,375.9542236328125
2018-01-01,371.90374755859375
2018-01-02,369.27764892578125
2018-01-03,364.2702941894531
2018-01-04,360.9764709472656
2018-01-05,366.9631042480469
2018-01-08,365.3829650878906
2018-01-09,377.91253662109375
2018-01-10,372.504638671875
2018-01-11,376.2657165527344
2018-01-12,372.21527099609375
2018-01-15,373.9511413574219
2018-01-16,369.4333801269531
2018-01-17,374.48529052734375
2018-01-18,372.7271423339844
2018-01-19,372.7716979980469
2018-01-22,375.9317932128906
2018-01-23,369.63372802734375
2018-01-24,364.96014404296875
2018-01-25,361.1990051269531
2018-01-29,356.74798583984375
2018-01-30,344.61907958984375
2018-01-31,355.5240173339844
2018-02-01,353.0537414550781
2018-02-02,348.2466735839844
2018-02-05,354.656005859375
2018-02-06,344.8415832519531
2018-02-07,343.3059997558594
2018-02-08,353.8326416015625
2018-02-09,353.9216613769531
2018-02-12,349.2703552246094
2018-02-14,348.0686340332031
2018-02-15,343.3282470703125
2018-02-16,340.0567321777344
2018-02-19,343.99591064453125
2018-02-20,340.5018310546875
2018-02-21,338.7437438964844
2018-02-22,338.2985534667969
2018-02-23,347.801513671875
2018-02-26,363.1130065917969
2018-02-27,388.728515625
2018-02-28,403.5058288574219
2018-03-01,390.33087158203125
2018-03-05,384.589111328125
2018-03-06,379.0030212402344
2018-03-07,376.7330627441406
2018-03-08,376.4437255859375
2018-03-09,385.12310791015625
2018-03-12,384.7225646972656
2018-03-13,388.0163269042969
2018-03-14,389.04010009765625
2018-03-15,386.7923278808594
2018-03-16,380.38287353515625
2018-03-19,375.4200134277344
2018-03-20,373.7953796386719
2018-03-21,371.2138366699219
2018-03-22,374.9080505371094
2018-03-23,384.05499267578125
2018-03-26,386.0133972167969
2018-03-27,391.132080078125
2018-03-28,397.5415344238281
2018-04-02,410.5829162597656
2018-04-03,401.5029296875
2018-04-04,402.7268981933594
2018-04-05,406.75506591796875
2018-04-06,410.04876708984375
2018-04-09,413.5206298828125
2018-04-10,418.4389343261719
2018-04-11,422.60064697265625
2018-04-12,417.48199462890625
2018-04-13,423.4463195800781
2018-04-16,422.2000427246094
2018-04-17,418.6392517089844
2018-04-18,410.78326416015625
2018-04-19,413.3426208496094
2018-04-20,410.8055114746094
2018-04-23,414.6778869628906
2018-04-24,407.73431396484375
2018-04-25,397.0740966796875
2018-04-26,403.105224609375
2018-04-27,402.1483154296875
2018-04-30,422.9345397949219
2018-05-02,417.0146484375
2018-05-03,420.19708251953125
2018-05-04,422.8009338378906
2018-05-07,427.29638671875
2018-05-08,432.37060546875
2018-05-09,428.8097839355469
2018-05-10,427.42999267578125
2018-05-11,427.385498046875
2018-05-14,428.6095275878906
2018-05-15,429.5664978027344
2018-05-16,428.854248046875
2018-05-17,423.82470703125
2018-05-18,414.9671936035156
2018-05-21,409.0696105957031
2018-05-22,412.8306579589844
2018-05-23,402.3485412597656
2018-05-24,427.0072021484375
2018-05-25,426.3394470214844
2018-05-28,429.6554870605469
2018-05-29,427.3409729003906
2018-05-30,450.86456298828125
2018-05-31,460.7234802246094
2018-06-01,446.43572998046875
2018-06-04,442.8526916503906
2018-06-05,429.25494384765625
2018-06-06,457.0069274902344
2018-06-07,448.3497314453125
2018-06-08,450.3971862792969
2018-06-11,445.6345520019531
2018-06-12,447.57080078125
2018-06-13,448.661376953125
2018-06-14,447.9936828613281
2018-06-15,446.32452392578125
2018-06-18,451.30963134765625
2018-06-19,445.1895446777344
2018-06-20,442.4076843261719
2018-06-21,451.9772644042969
2018-06-22,452.11090087890625
2018-06-25,443.7206115722656
2018-06-26,457.0736999511719
2018-06-27,449.7740478515625
2018-06-28,443.0307312011719
2018-06-29,448.5500183105469
2018-07-02,439.67022705078125
2018-07-03,436.5100402832031
2018-07-04,436.5323181152344
2018-07-05,432.54864501953125
2018-07-06,441.2058410644531
2018-07-09,445.96844482421875
2018-07-10,460.946044921875
2018-07-11,459.7665100097656
2018-07-12,475.9904479980469
2018-07-13,467.1107482910156
2018-07-16,461.68048095703125
2018-07-17,474.8331604003906
2018-07-18,474.1432800292969
2018-07-19,466.9549255371094
2018-07-20,465.19677734375
2018-07-23,478.9726257324219
2018-07-24,486.8953857421875
2018-07-25,486.4502868652344
2018-07-26,492.659423828125
2018-07-27,497.84490966796875
2018-07-30,494.75146484375
2018-07-31,496.77667236328125
2018-08-01,488.3197937011719
2018-08-02,484.71441650390625
2018-08-03,474.8109436035156
2018-08-06,474.7664489746094
2018-08-07,467.95635986328125
2018-08-08,483.93548583984375
2018-08-09,490.25592041015625
2018-08-10,490.99029541015625
2018-08-13,497.8226318359375
2018-08-14,509.68829345703125
2018-08-16,501.54034423828125
2018-08-17,501.7853088378906
2018-08-20,497.9339599609375
2018-08-21,498.4905090332031
2018-08-23,499.6481018066406
2018-08-24,500.7167053222656
2018-08-27,500.6944274902344
2018-08-28,501.3177185058594
2018-08-29,495.77447509765625
2018-08-30,501.74078369140625
2018-08-31,492.6133728027344
2018-09-03,504.36773681640625
2018-09-04,509.68829345703125
2018-09-05,501.1842041015625
2018-09-06,492.7913818359375
2018-09-07,494.9507751464844
2018-09-10,489.5411682128906
2018-09-11,476.0503845214844
2018-09-12,490.32037353515625
2018-09-14,487.7379150390625
2018-09-17,490.76556396484375
2018-09-18,486.8697509765625
2018-09-19,477.9426574707031
2018-09-21,477.47515869140625
2018-09-24,450.627197265625
2018-09-25,449.0243225097656
2018-09-26,440.6092834472656
2018-09-27,427.0963134765625
2018-09-28,438.3831481933594
2018-10-01,425.0704345703125
2018-10-03,409.82098388671875
2018-10-04,390.7869567871094
2018-10-05,374.9809265136719
2018-10-08,368.79217529296875
2018-10-09,378.1866760253906
2018-10-10,398.04437255859375
2018-10-11,386.3122863769531
2018-10-12,395.3729248046875
2018-10-15,420.6626281738281
2018-10-16,423.2671813964844
2018-10-17,428.0757751464844
2018-10-19,405.168212890625
2018-10-22,396.55279541015625
2018-10-23,387.4922180175781
2018-10-24,391.3435363769531
2018-10-25,391.81103515625
2018-10-26,387.6925354003906
2018-10-29,387.3363037109375
2018-10-30,404.8120422363281
2018-10-31,436.9361267089844
2018-11-01,446.9094543457031
2018-11-02,452.430419921875
2018-11-05,425.8940734863281
2018-11-06,430.5691223144531
2018-11-07,431.8826599121094
2018-11-09,431.5710144042969
2018-11-12,424.6920166015625
2018-11-13,427.6528625488281
2018-11-14,455.4803771972656
2018-11-15,467.4573059082031
2018-11-16,464.00665283203125
2018-11-19,458.39666748046875
2018-11-20,466.0347595214844
2018-11-21,462.739013671875
2018-11-22,469.3750305175781
2018-11-26,470.8670349121094
2018-11-27,484.91839599609375
2018-11-28,477.0130920410156
2018-11-29,475.0980224609375
2018-11-30,462.4495849609375
2018-12-03,463.05072021484375
2018-12-04,465.7898254394531
2018-12-05,468.3061218261719
2018-12-06,466.9923095703125
2018-12-07,470.4661865234375
2018-12-10,467.5267333984375
2018-12-11,459.465576171875
2018-12-12,474.9866638183594
2018-12-13,470.75567626953125
2018-12-14,476.3005676269531
2018-12-17,472.314453125
2018-12-18,475.4097595214844
2018-12-19,480.7765197753906
2018-12-20,482.1571044921875
2018-12-21,484.11669921875
2018-12-24,478.39373779296875
2018-12-26,480.8210144042969
2018-12-27,497.9899597167969
2018-12-28,517.4081420898438
2018-12-31,502.15423583984375
2019-01-01,502.733154296875
2019-01-02,508.1889953613281
2019-01-03,509.8813781738281
2019-01-04,525.0462036132812
2019-01-07,507.5654602050781
2019-01-08,511.1952819824219
2019-01-09,522.5745239257812
2019-01-10,527.74072265625
2019-01-11,523.0198364257812
2019-01-14,502.9113464355469
2019-01-15,506.5856018066406
2019-01-16,504.8932189941406
2019-01-17,495.2064208984375
2019-01-18,489.50567626953125
2019-01-21,480.9101257324219
2019-01-22,465.29986572265625
2019-01-23,471.3124084472656
2019-01-24,470.020751953125
2019-01-25,458.7974548339844
2019-01-28,482.9587707519531
2019-01-29,484.6065673828125
2019-01-30,501.64202880859375
2019-01-31,503.8021240234375
2019-02-01,492.9796142578125
2019-02-04,503.3789367675781
2019-02-05,508.0553894042969
2019-02-06,521.7504272460938
2019-02-07,516.0498046875
2019-02-08,493.5140380859375
2019-02-11,508.8125
2019-02-12,512.1751098632812
2019-02-14,502.66644287109375
2019-02-15,508.0553894042969
2019-02-18,490.3519287109375
2019-02-19,499.7269287109375
2019-02-20,489.1939697265625
2019-02-21,478.2156066894531
2019-02-22,492.2224426269531
2019-02-25,489.86199951171875
2019-02-26,490.01788330078125
2019-02-27,484.8961486816406
2019-02-28,481.2663269042969
2019-03-01,483.0032653808594
2019-03-05,493.0909423828125
2019-03-06,519.2117309570312
2019-03-07,534.220947265625
2019-03-08,534.4213256835938
2019-03-11,539.654296875
2019-03-12,555.4426879882812
2019-03-13,538.8304443359375
2019-03-14,515.0255126953125
2019-03-15,514.201416015625
2019-03-18,505.9621887207031
2019-03-19,499.1257019042969
2019-03-20,495.0950622558594
2019-03-22,510.39361572265625
2019-03-25,489.9956359863281
2019-03-26,494.5828857421875
2019-03-27,507.0532531738281
2019-03-28,511.1952819824219
2019-04-01,533.7754516601562
2019-04-02,532.2389526367188
2019-04-03,519.8352661132812
2019-04-04,519.7908935546875
2019-04-05,520.1026000976562
2019-04-08,530.79150390625
2019-04-09,534.06494140625
2019-04-10,531.2591552734375
2019-04-11,534.3098754882812
2019-04-12,541.9479370117188
2019-04-15,534.1763916015625
2019-04-16,548.6507568359375
2019-04-18,555.1309204101562
2019-04-22,541.5916748046875
2019-04-23,545.60009765625
2019-04-24,549.6306762695312
2019-04-25,540.0996704101562
2019-04-26,542.9723510742188
2019-04-30,548.9403076171875
2019-05-02,541.3021240234375
2019-05-03,528.3865356445312
2019-05-06,524.8011474609375
2019-05-07,523.353759765625
2019-05-08,520.3251953125
2019-05-09,516.4505615234375
2019-05-10,517.4527587890625
2019-05-13,522.6412353515625
2019-05-14,516.4505615234375
2019-05-15,516.8735961914062
2019-05-16,518.8555908203125
2019-05-17,521.9508666992188
2019-05-20,563.9047241210938
2019-05-21,523.0866088867188
2019-05-22,531.57080078125
2019-05-23,551.4343872070312
2019-05-24,549.5861206054688
2019-05-27,570.0062255859375
2019-05-28,577.599853515625
2019-05-29,576.352783203125
2019-05-30,562.1232299804688
2019-05-31,590.2260131835938
2019-06-03,595.5259399414062
2019-06-04,586.863525390625
2019-06-06,568.091064453125
2019-06-07,592.8982543945312
2019-06-10,597.3297119140625
2019-06-11,611.13623046875
2019-06-12,595.4368896484375
2019-06-13,584.1245727539062
2019-06-14,600.068603515625
2019-06-17,573.2128295898438
2019-06-18,580.0715942382812
