Date,TITAGARH.NS
2016-06-22,88.66839599609375
2016-06-23,88.17769622802734
2016-06-24,86.41120910644531
2016-06-27,87.93235778808594
2016-06-28,90.1895523071289
2016-06-29,89.99327087402344
2016-06-30,88.47211456298828
2016-07-01,89.15908813476562
2016-07-04,89.74791717529297
2016-07-05,89.20816802978516
2016-07-07,92.79022979736328
2016-07-08,91.61256408691406
2016-07-11,91.66162872314453
2016-07-12,91.4162826538086
2016-07-13,90.92559051513672
2016-07-14,94.1641616821289
2016-07-15,94.0169677734375
2016-07-18,94.3113784790039
2016-07-19,94.21324157714844
2016-07-20,94.99835205078125
2016-07-21,94.70393371582031
2016-07-22,98.28599548339844
2016-07-25,100.10157012939453
2016-07-26,97.9915771484375
2016-07-27,98.23692321777344
2016-07-28,99.56180572509766
2016-07-29,100.10157012939453
2016-08-01,98.77669525146484
2016-08-02,97.35367584228516
2016-08-03,96.12693786621094
2016-08-04,96.07787322998047
2016-08-05,96.81391906738281
2016-08-08,96.07787322998047
2016-08-09,95.7343978881836
2016-08-10,94.94927978515625
2016-08-11,94.80207824707031
2016-08-12,95.04742431640625
2016-08-16,96.86297607421875
2016-08-17,97.79530334472656
2016-08-18,99.51274108886719
2016-08-19,99.26737976074219
2016-08-22,106.97127532958984
2016-08-23,109.47382354736328
2016-08-24,107.06941986083984
2016-08-25,110.9458999633789
2016-08-26,109.96452331542969
2016-08-29,117.030517578125
2016-08-30,118.35538482666016
2016-08-31,118.6498031616211
2016-09-01,115.36214447021484
2016-09-02,116.00005340576172
2016-09-06,118.74794006347656
2016-09-07,116.63795471191406
2016-09-08,117.96282196044922
2016-09-09,119.09142303466797
2016-09-12,114.47889709472656
2016-09-14,116.34354400634766
2016-09-15,118.79700469970703
2016-09-16,116.04911804199219
2016-09-19,115.90190887451172
2016-09-20,115.26400756835938
2016-09-21,118.20816802978516
2016-09-22,119.0423583984375
2016-09-23,116.88329315185547
2016-09-26,116.00005340576172
2016-09-27,115.50935363769531
2016-09-28,116.58888244628906
2016-09-29,105.35199737548828
2016-09-30,111.1421890258789
2016-10-03,115.11680603027344
2016-10-04,114.77332305908203
2016-10-05,113.0558853149414
2016-10-06,112.3198471069336
2016-10-07,111.78008270263672
2016-10-10,111.1421890258789
2016-10-13,109.17940521240234
2016-10-14,110.74962615966797
2016-10-17,111.73100280761719
2016-10-18,112.66333770751953
2016-10-19,115.65656280517578
2016-10-20,114.72425079345703
2016-10-21,113.1540298461914
2016-10-24,114.52796173095703
2016-10-25,114.23355102539062
2016-10-26,114.23355102539062
2016-10-27,112.71240234375
2016-10-28,113.20309448242188
2016-11-01,113.98820495605469
2016-11-02,111.53473663330078
2016-11-03,110.3080062866211
2016-11-04,107.16755676269531
2016-11-07,109.27754211425781
2016-11-08,112.51612091064453
2016-11-09,110.3080062866211
2016-11-10,112.71240234375
2016-11-11,110.9458999633789
2016-11-15,105.9408187866211
2016-11-16,105.25384521484375
2016-11-17,100.73947143554688
2016-11-18,99.31645965576172
2016-11-21,99.7090072631836
2016-11-22,99.26737976074219
2016-11-23,101.52457427978516
2016-11-24,103.68363189697266
2016-11-25,104.37060546875
2016-11-28,103.9289779663086
2016-11-29,110.50428009033203
2016-11-30,111.53473663330078
2016-12-01,110.3080062866211
2016-12-02,106.77500915527344
2016-12-05,108.78684997558594
2016-12-06,109.67009735107422
2016-12-07,108.34522247314453
2016-12-08,111.68195343017578
2016-12-09,111.78008270263672
2016-12-12,114.92051696777344
2016-12-13,114.77332305908203
2016-12-14,112.02543640136719
2016-12-15,118.11002349853516
2016-12-16,125.02881622314453
2016-12-19,128.56182861328125
2016-12-20,129.44505310058594
2016-12-21,128.12020874023438
2016-12-22,128.6108856201172
2016-12-23,128.16928100585938
2016-12-26,116.834228515625
2016-12-27,122.42813873291016
2016-12-28,120.4653549194336
2016-12-29,120.7597885131836
2016-12-30,120.9560546875
2017-01-02,122.8207015991211
2017-01-03,128.3655242919922
2017-01-04,126.05927276611328
2017-01-05,124.53812408447266
2017-01-06,125.02881622314453
2017-01-09,126.25554656982422
2017-01-10,125.47044372558594
2017-01-11,125.07788848876953
2017-01-12,126.64810943603516
2017-01-13,125.51951599121094
2017-01-16,125.5685806274414
2017-01-17,124.73440551757812
2017-01-18,123.75300598144531
2017-01-19,119.92560577392578
2017-01-20,119.87654113769531
2017-01-23,122.7716293334961
2017-01-24,121.69210052490234
2017-01-25,122.47721862792969
2017-01-27,120.17094421386719
2017-01-30,118.60072326660156
2017-01-31,113.98820495605469
2017-02-01,109.86637115478516
2017-02-02,106.97127532958984
2017-02-03,107.06941986083984
2017-02-06,108.19801330566406
2017-02-07,110.40614318847656
2017-02-08,108.09986877441406
2017-02-09,105.25384521484375
2017-02-10,105.25384521484375
2017-02-13,103.09480285644531
2017-02-14,100.59226989746094
2017-02-15,97.5990219116211
2017-02-16,99.41459655761719
2017-02-17,102.4078369140625
2017-02-20,103.53642272949219
2017-02-21,103.97805786132812
2017-02-22,101.6717758178711
2017-02-23,101.23017120361328
2017-02-27,100.15062713623047
2017-02-28,100.10157012939453
2017-03-01,100.93574523925781
2017-03-02,103.29107666015625
2017-03-03,101.57365417480469
2017-03-06,100.5431900024414
2017-03-07,100.19970703125
2017-03-08,100.0034408569336
2017-03-09,99.51274108886719
2017-03-10,99.46365356445312
2017-03-14,101.27922821044922
2017-03-15,106.77500915527344
2017-03-16,109.62103271484375
2017-03-17,108.14894104003906
2017-03-20,110.99497985839844
2017-03-21,110.0626449584961
2017-03-22,109.42475891113281
2017-03-23,109.81730651855469
2017-03-24,109.22847747802734
2017-03-27,111.1912612915039
2017-03-28,114.03726959228516
2017-03-29,111.38752746582031
2017-03-30,114.23355102539062
2017-03-31,114.08634948730469
2017-04-03,113.1540298461914
2017-04-05,119.2876968383789
2017-04-06,118.4535140991211
2017-04-07,116.3926010131836
2017-04-10,119.5330581665039
2017-04-11,120.36723327636719
2017-04-12,117.47213745117188
2017-04-13,117.3249282836914
2017-04-17,115.85284423828125
2017-04-18,113.84099578857422
2017-04-19,113.30123138427734
2017-04-20,115.36214447021484
2017-04-21,113.79192352294922
2017-04-24,115.11680603027344
2017-04-25,122.47721862792969
2017-04-26,125.61764526367188
2017-04-27,123.94929504394531
2017-04-28,125.27416229248047
2017-05-02,121.79024505615234
2017-05-03,122.52627563476562
2017-05-04,120.7107162475586
2017-05-05,118.20816802978516
2017-05-08,119.72932434082031
2017-05-09,121.4958267211914
2017-05-10,126.84439086914062
2017-05-11,129.052490234375
2017-05-12,126.20649719238281
2017-05-15,126.35370635986328
2017-05-16,127.2369384765625
2017-05-17,124.93067932128906
2017-05-18,122.57535552978516
2017-05-19,120.51443481445312
2017-05-22,120.22002410888672
2017-05-23,115.0186538696289
2017-05-24,109.96452331542969
2017-05-25,111.43659973144531
2017-05-26,112.66333770751953
2017-05-29,109.96452331542969
2017-05-30,107.80545806884766
2017-05-31,108.63964080810547
2017-06-01,111.58380889892578
2017-06-02,111.87822723388672
2017-06-05,111.92729949951172
2017-06-06,110.99497985839844
2017-06-07,111.1912612915039
2017-06-08,111.1912612915039
2017-06-09,111.43659973144531
2017-06-12,112.565185546875
2017-06-13,112.4179916381836
2017-06-14,112.0744857788086
2017-06-15,112.467041015625
2017-06-16,117.07957458496094
2017-06-19,119.09142303466797
2017-06-20,115.75470733642578
2017-06-21,116.78517150878906
2017-06-22,113.00682067871094
2017-06-23,110.8477554321289
2017-06-27,112.85960388183594
2017-06-28,113.25215911865234
2017-06-29,114.08634948730469
2017-06-30,114.52796173095703
2017-07-03,116.44168090820312
2017-07-04,115.80377197265625
2017-07-05,117.37399291992188
2017-07-06,116.00005340576172
2017-07-07,115.0186538696289
2017-07-10,115.06774139404297
2017-07-11,114.6751708984375
2017-07-12,114.6751708984375
2017-07-13,114.72425079345703
2017-07-14,113.79192352294922
2017-07-17,114.47889709472656
2017-07-18,113.49751281738281
2017-07-19,115.55843353271484
2017-07-20,120.30130767822266
2017-07-21,118.5721206665039
2017-07-24,123.26560974121094
2017-07-25,121.2894058227539
2017-07-26,119.31320190429688
2017-07-27,118.47332000732422
2017-07-28,119.51082611083984
2017-07-31,120.6965560913086
2017-08-01,118.72035217285156
2017-08-02,117.23820495605469
2017-08-03,116.69474029541016
2017-08-04,114.91616821289062
2017-08-07,116.44771575927734
2017-08-08,114.42211151123047
2017-08-09,113.2857894897461
2017-08-10,110.4697036743164
2017-08-11,106.27027893066406
2017-08-14,107.4065933227539
2017-08-16,108.49349975585938
2017-08-17,108.34529113769531
2017-08-18,108.0488510131836
2017-08-21,106.813720703125
2017-08-22,106.12206268310547
2017-08-23,106.71492004394531
2017-08-24,108.19706726074219
2017-08-28,108.64171600341797
2017-08-29,106.91252899169922
2017-08-30,108.49349975585938
2017-08-31,109.48160552978516
2017-09-01,112.98936462402344
2017-09-04,113.97746276855469
2017-09-05,118.07808685302734
2017-09-06,116.74414825439453
2017-09-07,114.2244873046875
2017-09-08,114.47151184082031
2017-09-11,114.12567901611328
2017-09-12,115.60783386230469
2017-09-13,114.17508697509766
2017-09-14,114.27389526367188
2017-09-15,113.97746276855469
2017-09-18,115.65724182128906
2017-09-19,116.34890747070312
2017-09-20,124.79717254638672
2017-09-21,123.31502532958984
2017-09-22,116.84295654296875
2017-09-25,116.3983154296875
2017-09-26,122.42572784423828
2017-09-27,118.02867126464844
2017-09-28,119.01677703857422
2017-09-29,119.0661849975586
2017-10-03,117.8804702758789
2017-10-04,121.43762969970703
2017-10-05,123.01858520507812
2017-10-06,121.83287048339844
2017-10-09,121.73406219482422
2017-10-10,122.57394409179688
2017-10-11,123.26560974121094
2017-10-12,125.04420471191406
2017-10-13,124.500732421875
2017-10-16,125.14300537109375
2017-10-17,124.84656524658203
2017-10-18,123.6114501953125
2017-10-19,124.10549926757812
2017-10-23,123.66085815429688
2017-10-24,124.0066909790039
2017-10-25,123.2162094116211
2017-10-26,132.05970764160156
2017-10-27,135.51806640625
2017-10-30,138.18594360351562
2017-10-31,141.89132690429688
2017-11-01,139.9645233154297
2017-11-02,137.34605407714844
2017-11-03,137.19784545898438
2017-11-06,145.7943115234375
2017-11-07,140.45855712890625
2017-11-08,145.74490356445312
2017-11-09,145.0038299560547
2017-11-10,138.77879333496094
2017-11-13,134.3323516845703
2017-11-14,144.8062286376953
2017-11-15,138.97640991210938
2017-11-16,149.40089416503906
2017-11-17,152.80982971191406
2017-11-20,155.72474670410156
2017-11-21,164.37062072753906
2017-11-22,161.9497528076172
2017-11-23,159.92417907714844
2017-11-24,163.7777557373047
2017-11-27,175.23974609375
2017-11-28,182.45285034179688
2017-11-29,179.09332275390625
2017-11-30,181.31655883789062
2017-12-01,178.15463256835938
2017-12-04,169.80516052246094
2017-12-05,166.8408660888672
2017-12-06,168.52064514160156
2017-12-07,175.93141174316406
2017-12-08,174.7950897216797
2017-12-11,171.23793029785156
2017-12-12,166.7420654296875
2017-12-13,163.92596435546875
2017-12-14,162.19679260253906
2017-12-15,165.75396728515625
2017-12-18,168.4712371826172
2017-12-19,167.2855224609375
2017-12-20,166.09979248046875
2017-12-21,168.0760040283203
2017-12-22,168.37242126464844
2017-12-26,168.22421264648438
2017-12-27,166.05038452148438
2017-12-28,163.6295623779297
2017-12-29,164.51882934570312
2018-01-01,166.3468475341797
2018-01-02,166.24801635742188
2018-01-03,170.59564208984375
2018-01-04,172.27545166015625
2018-01-05,170.496826171875
2018-01-08,175.3385467529297
2018-01-09,172.72007751464844
2018-01-10,169.3605194091797
2018-01-11,173.06590270996094
2018-01-12,171.97900390625
2018-01-15,174.4986572265625
2018-01-16,170.34864807128906
2018-01-17,170.59564208984375
2018-01-18,161.55453491210938
2018-01-19,166.00099182128906
2018-01-22,167.58197021484375
2018-01-23,162.78965759277344
2018-01-24,166.14920043945312
2018-01-25,162.6414337158203
2018-01-29,161.6039276123047
2018-01-30,153.35330200195312
2018-01-31,154.3413848876953
2018-02-01,147.9681396484375
2018-02-02,135.17222595214844
2018-02-05,134.08531188964844
2018-02-06,128.84837341308594
2018-02-07,130.97280883789062
2018-02-08,133.64068603515625
2018-02-09,134.87579345703125
2018-02-12,137.14842224121094
2018-02-14,139.91513061523438
2018-02-15,131.565673828125
2018-02-16,128.94720458984375
2018-02-19,125.3900375366211
2018-02-20,129.0954132080078
2018-02-21,127.71207427978516
2018-02-22,124.79717254638672
2018-02-23,126.57575988769531
2018-02-26,129.6882781982422
2018-02-27,127.8108901977539
2018-02-28,125.4394302368164
2018-03-01,124.84656524658203
2018-03-05,122.22809600830078
2018-03-06,118.62154388427734
2018-03-07,117.18878936767578
2018-03-08,116.94175720214844
2018-03-09,115.55842590332031
2018-03-12,115.8054428100586
2018-03-13,123.85847473144531
2018-03-14,122.5245361328125
2018-03-15,119.51082611083984
2018-03-16,119.51082611083984
2018-03-19,113.38460540771484
2018-03-20,112.6435317993164
2018-03-21,112.59412384033203
2018-03-22,109.28398132324219
2018-03-23,106.71492004394531
2018-03-26,109.67922973632812
2018-03-27,110.02506256103516
2018-03-28,108.39468383789062
2018-04-02,112.84114074707031
2018-04-03,116.94175720214844
2018-04-04,113.48341369628906
2018-04-05,115.50901794433594
2018-04-06,118.17689514160156
2018-04-09,116.99116516113281
2018-04-10,115.90426635742188
2018-04-11,114.96556091308594
2018-04-12,113.87865447998047
2018-04-13,114.91616821289062
2018-04-16,112.6435317993164
2018-04-17,112.6435317993164
2018-04-18,111.60601806640625
2018-04-19,113.58222198486328
2018-04-20,114.66912841796875
2018-04-23,119.46142578125
2018-04-24,117.58403015136719
2018-04-25,116.34890747070312
2018-04-26,116.29949188232422
2018-04-27,114.57032012939453
2018-04-30,115.36080169677734
2018-05-02,113.8292465209961
2018-05-03,112.44590759277344
2018-05-04,110.81553649902344
2018-05-07,113.73043823242188
2018-05-08,111.01315307617188
2018-05-09,110.2226791381836
2018-05-10,107.99945831298828
2018-05-11,106.71492004394531
2018-05-14,106.36908721923828
2018-05-15,107.11016082763672
2018-05-16,106.71492004394531
2018-05-17,107.80182647705078
2018-05-18,106.813720703125
2018-05-21,104.93633270263672
2018-05-22,102.61429595947266
2018-05-23,100.8357162475586
2018-05-24,100.98393249511719
2018-05-25,102.91072845458984
2018-05-28,104.9857406616211
2018-05-29,104.2940673828125
2018-05-30,101.13214874267578
2018-05-31,101.87322235107422
2018-06-01,99.9958267211914
2018-06-04,96.98211669921875
2018-06-05,92.63447570800781
2018-06-06,94.75889587402344
2018-06-07,97.82200622558594
2018-06-08,96.33985137939453
2018-06-11,96.98211669921875
2018-06-12,96.48807525634766
2018-06-13,99.64999389648438
2018-06-14,99.94642639160156
2018-06-15,99.00772094726562
2018-06-18,97.42676544189453
2018-06-19,95.84580993652344
2018-06-20,95.10472869873047
2018-06-21,94.11662292480469
2018-06-22,95.45056915283203
2018-06-25,94.31425476074219
2018-06-26,94.80829620361328
2018-06-27,92.18983459472656
2018-06-28,91.39935302734375
2018-06-29,93.27674865722656
2018-07-02,91.54757690429688
2018-07-03,92.33805084228516
2018-07-04,91.94281005859375
2018-07-05,91.05352020263672
2018-07-06,91.69578552246094
2018-07-09,90.80648803710938
2018-07-10,90.9052963256836
2018-07-11,90.65827941894531
2018-07-12,89.5219497680664
2018-07-13,87.79279327392578
2018-07-16,82.85227966308594
2018-07-17,82.45703125
2018-07-18,80.57965087890625
2018-07-19,76.92367553710938
2018-07-20,72.87245178222656
2018-07-23,71.14327239990234
2018-07-24,85.37194061279297
2018-07-25,81.76536560058594
2018-07-26,82.80287170410156
2018-07-27,84.630859375
2018-07-30,89.27494049072266
2018-07-31,90.41126251220703
2018-08-01,90.21363067626953
2018-08-02,93.12853240966797
2018-08-03,93.72138214111328
2018-08-06,91.89340209960938
2018-08-07,89.22552490234375
2018-08-08,90.65827941894531
2018-08-09,89.62076568603516
2018-08-10,88.33624267578125
2018-08-13,86.26122283935547
2018-08-14,85.17432403564453
2018-08-16,86.26122283935547
2018-08-17,87.5457534790039
2018-08-20,90.757080078125
2018-08-21,90.06542205810547
2018-08-23,89.3243408203125
2018-08-24,88.6326675415039
2018-08-27,88.43505096435547
2018-08-28,87.6939697265625
2018-08-29,87.89159393310547
2018-08-30,87.79279327392578
2018-08-31,87.44695281982422
2018-09-03,86.80467987060547
2018-09-04,85.0261001586914
2018-09-05,83.88977813720703
2018-09-06,84.92728424072266
2018-09-07,86.31063842773438
2018-09-10,85.17432403564453
2018-09-11,84.43324279785156
2018-09-12,86.4094467163086
2018-09-14,87.99040985107422
2018-09-17,86.36003875732422
2018-09-18,84.2356185913086
2018-09-19,83.8389892578125
2018-09-21,78.78186798095703
2018-09-24,75.36088562011719
2018-09-25,76.00541687011719
2018-09-26,76.30290222167969
2018-09-27,74.31971740722656
2018-09-28,70.10545349121094
2018-10-01,69.16344451904297
2018-10-03,72.13821411132812
2018-10-04,70.65083312988281
2018-10-05,67.67605590820312
2018-10-08,66.53572845458984
2018-10-09,61.924835205078125
2018-10-10,64.50296020507812
2018-10-11,65.9407730102539
2018-10-12,67.52731323242188
2018-10-15,69.01470184326172
2018-10-16,70.50208282470703
2018-10-17,68.6180648803711
2018-10-19,68.27101135253906
2018-10-22,67.62647247314453
2018-10-23,67.3290023803711
2018-10-24,67.77520751953125
2018-10-25,66.13908386230469
2018-10-26,65.79203796386719
2018-10-29,67.62647247314453
2018-10-30,66.28782653808594
2018-10-31,66.78363037109375
2018-11-01,69.11385345458984
2018-11-02,70.20462036132812
2018-11-05,69.85755157470703
2018-11-06,69.95671844482422
2018-11-07,70.89872741699219
2018-11-09,71.4936752319336
2018-11-12,73.37770080566406
2018-11-13,72.93148803710938
2018-11-14,72.28695678710938
2018-11-15,71.89031982421875
2018-11-16,71.89031982421875
2018-11-19,74.66677856445312
2018-11-20,73.82391357421875
2018-11-21,73.82391357421875
2018-11-22,72.58442687988281
2018-11-26,70.79956817626953
2018-11-27,70.10545349121094
2018-11-28,69.01470184326172
2018-11-29,67.92395782470703
2018-11-30,68.221435546875
2018-12-03,69.11385345458984
2018-12-04,70.60124206542969
2018-12-05,68.91554260253906
2018-12-06,68.02311706542969
2018-12-07,66.78363037109375
2018-12-10,65.69287872314453
2018-12-11,70.79956817626953
2018-12-12,74.12139892578125
2018-12-13,79.62472534179688
2018-12-14,78.03816986083984
2018-12-17,79.42639923095703
2018-12-18,77.83985900878906
2018-12-19,79.7734603881836
2018-12-20,84.03730010986328
2018-12-21,83.1448745727539
2018-12-24,81.16168975830078
2018-12-26,80.26924896240234
2018-12-27,81.16168975830078
2018-12-28,79.7734603881836
2018-12-31,80.76505279541016
2019-01-01,81.2608413696289
2019-01-02,80.07093811035156
2019-01-03,78.434814453125
2019-01-04,78.78186798095703
2019-01-07,78.78186798095703
2019-01-08,78.13734436035156
2019-01-09,77.19532775878906
2019-01-10,76.50121307373047
2019-01-11,79.3768310546875
2019-01-14,79.82304382324219
2019-01-15,80.21968078613281
2019-01-16,79.9717788696289
2019-01-17,79.1289291381836
2019-01-18,78.13734436035156
2019-01-21,76.45162963867188
2019-01-22,73.57601928710938
2019-01-23,70.74998474121094
2019-01-24,70.94831085205078
2019-01-25,69.01470184326172
2019-01-28,65.99034881591797
2019-01-29,66.48614501953125
2019-01-30,69.06429290771484
2019-01-31,67.9735336303711
2019-02-01,66.03993225097656
2019-02-04,64.50296020507812
2019-02-05,64.55254364013672
2019-02-06,62.07356643676758
2019-02-07,61.72651290893555
2019-02-08,60.93324279785156
2019-02-11,57.95846939086914
2019-02-12,56.421504974365234
2019-02-14,56.421504974365234
2019-02-15,55.52907180786133
2019-02-18,58.503841400146484
2019-02-19,60.18954849243164
2019-02-20,61.08198165893555
2019-02-21,61.924835205078125
2019-02-22,63.11473846435547
2019-02-25,62.42062759399414
2019-02-26,65.19707489013672
2019-02-27,63.4122200012207
2019-02-28,63.31305694580078
2019-03-01,65.49456024169922
2019-03-05,70.55167388916016
2019-03-06,72.3861083984375
2019-03-07,71.14661407470703
2019-03-08,70.65083312988281
2019-03-11,71.14661407470703
2019-03-12,73.62560272216797
2019-03-13,74.76593017578125
2019-03-14,73.12979888916016
2019-03-15,69.01470184326172
2019-03-18,68.8163833618164
2019-03-19,69.80797576904297
2019-03-20,69.95671844482422
2019-03-22,69.70882415771484
2019-03-25,68.27101135253906
2019-03-26,69.16344451904297
2019-03-27,68.76679992675781
2019-03-28,69.4609146118164
2019-04-01,69.80797576904297
2019-04-02,69.36176300048828
2019-04-03,68.27101135253906
2019-04-04,67.47773742675781
2019-04-05,68.32059478759766
2019-04-08,68.32059478759766
2019-04-09,66.43657684326172
2019-04-10,66.33740997314453
2019-04-11,66.23825073242188
2019-04-12,66.5853042602539
2019-04-15,67.62647247314453
2019-04-16,68.46932983398438
2019-04-18,67.47773742675781
2019-04-22,67.13067626953125
2019-04-23,63.461795806884766
2019-04-24,64.40380096435547
2019-04-25,64.35423278808594
2019-04-26,63.31305694580078
2019-04-30,61.67693328857422
2019-05-02,61.67693328857422
2019-05-03,61.329872131347656
2019-05-06,59.09879684448242
2019-05-07,58.80131912231445
2019-05-08,57.26435470581055
2019-05-09,58.20636749267578
2019-05-10,61.230716705322266
2019-05-13,61.776092529296875
2019-05-14,60.93324279785156
2019-05-15,59.89207077026367
2019-05-16,59.54500961303711
2019-05-17,60.18954849243164
2019-05-20,64.25507354736328
2019-05-21,63.06515884399414
2019-05-22,64.80044555664062
2019-05-23,66.5853042602539
2019-05-24,70.20462036132812
2019-05-27,73.97265625
2019-05-28,73.77433776855469
2019-05-29,72.88190460205078
2019-05-30,73.37770080566406
2019-05-31,68.91554260253906
2019-06-03,67.18025970458984
2019-06-04,68.07269287109375
2019-06-06,66.08951568603516
2019-06-07,65.79203796386719
2019-06-10,65.34581756591797
