Date,CHOLAHLDNG.NS
2017-03-21,399.0894470214844
2017-03-22,393.3941345214844
2017-03-23,395.206298828125
2017-03-24,392.0350341796875
2017-03-27,392.3910217285156
2017-03-28,390.74066162109375
2017-03-29,393.6530456542969
2017-03-30,395.04443359375
2017-03-31,406.20849609375
2017-04-03,403.6844787597656
2017-04-05,412.4538879394531
2017-04-06,411.06243896484375
2017-04-07,410.9653625488281
2017-04-10,413.3922424316406
2017-04-11,446.0106506347656
2017-04-12,458.98681640625
2017-04-13,437.3059387207031
2017-04-17,451.93243408203125
2017-04-18,444.425048828125
2017-04-19,443.84259033203125
2017-04-20,445.00750732421875
2017-04-21,447.6286315917969
2017-04-24,446.78729248046875
2017-04-25,443.9720153808594
2017-04-26,446.72259521484375
2017-04-27,440.4771728515625
2017-04-28,436.917724609375
2017-05-02,437.0794372558594
2017-05-03,445.4281921386719
2017-05-04,453.55035400390625
2017-05-05,453.1297302246094
2017-05-08,443.16302490234375
2017-05-09,446.204833984375
2017-05-10,453.162109375
2017-05-11,446.56072998046875
2017-05-12,443.7454833984375
2017-05-15,446.59307861328125
2017-05-16,448.9230041503906
2017-05-17,438.0501708984375
2017-05-18,435.6556396484375
2017-05-19,433.131591796875
2017-05-22,423.2619323730469
2017-05-23,425.6242370605469
2017-05-24,437.66192626953125
2017-05-25,439.60345458984375
2017-05-26,443.55133056640625
2017-05-29,435.2026062011719
2017-05-30,443.2277526855469
2017-05-31,448.0816345214844
2017-06-01,441.7068786621094
2017-06-02,429.2484436035156
2017-06-05,435.2026062011719
2017-06-06,436.9499816894531
2017-06-07,445.1046447753906
2017-06-08,453.9063415527344
2017-06-09,457.01287841796875
2017-06-12,456.8510437011719
2017-06-13,455.0389404296875
2017-06-14,453.8092956542969
2017-06-15,453.097412109375
2017-06-16,448.89068603515625
2017-06-19,455.2330627441406
2017-06-20,439.83001708984375
2017-06-21,433.90814208984375
2017-06-22,431.6107177734375
2017-06-23,429.0542907714844
2017-06-27,430.7694091796875
2017-06-28,423.4884338378906
2017-06-29,427.0803527832031
2017-06-30,431.9989929199219
2017-07-03,446.78729248046875
2017-07-04,455.6537780761719
2017-07-05,443.7454833984375
2017-07-06,453.8092956542969
2017-07-07,482.1885681152344
2017-07-10,501.3777160644531
2017-07-11,477.5611877441406
2017-07-12,471.18634033203125
2017-07-13,475.1341857910156
2017-07-14,471.8982238769531
2017-07-17,472.9013671875
2017-07-18,476.9787292480469
2017-07-19,480.1499328613281
2017-07-20,492.1876220703125
2017-07-21,485.8451843261719
2017-07-24,506.13458251953125
2017-07-25,501.2159118652344
2017-07-26,502.0896301269531
2017-07-27,497.2680969238281
2017-07-28,499.1448974609375
2017-07-31,501.960205078125
2017-08-01,502.6073913574219
2017-08-02,501.05413818359375
2017-08-03,490.8608703613281
2017-08-04,486.2334899902344
2017-08-07,497.7210998535156
2017-08-08,497.2033386230469
2017-08-09,496.07073974609375
2017-08-10,487.8191223144531
2017-08-11,495.9413757324219
2017-08-14,515.5511474609375
2017-08-16,528.8184814453125
2017-08-17,531.8927001953125
2017-08-18,534.6431884765625
2017-08-21,522.8321533203125
2017-08-22,517.3309936523438
2017-08-23,513.3506469726562
2017-08-24,513.3506469726562
2017-08-28,513.3506469726562
2017-08-29,513.3506469726562
2017-08-30,513.3506469726562
2017-08-31,513.3506469726562
2017-09-01,513.3506469726562
2017-09-04,513.3506469726562
2017-09-05,513.3506469726562
2017-09-06,513.3506469726562
2017-09-07,513.3506469726562
2017-09-08,513.3506469726562
2017-09-11,513.3506469726562
2017-09-12,513.3506469726562
2017-09-13,513.3506469726562
2017-09-14,513.3506469726562
2017-09-15,513.3506469726562
2017-09-18,513.3506469726562
2017-09-19,513.3506469726562
2017-09-20,513.3506469726562
2017-09-21,513.3506469726562
2017-09-22,513.3506469726562
2017-09-25,584.0892944335938
2017-09-26,568.0394897460938
2017-09-27,540.9428100585938
2017-09-28,547.035888671875
2017-09-29,558.62744140625
2017-10-03,568.8321533203125
2017-10-04,567.9404907226562
2017-10-05,559.9155883789062
2017-10-06,561.0051879882812
2017-10-09,559.3705444335938
2017-10-10,564.0765380859375
2017-10-11,575.9158325195312
2017-10-12,595.2352905273438
2017-10-13,580.86962890625
2017-10-16,579.2349243164062
2017-10-17,594.4426879882812
2017-10-18,594.2940673828125
2017-10-19,596.671875
2017-10-23,592.6594848632812
2017-10-24,587.5570678710938
2017-10-25,584.3372192382812
2017-10-26,572.0023803710938
2017-10-27,572.8941650390625
2017-10-30,580.86962890625
2017-10-31,582.751953125
2017-11-01,597.4644165039062
2017-11-02,585.773681640625
2017-11-03,592.6594848632812
2017-11-06,596.2259521484375
2017-11-07,596.2259521484375
2017-11-08,589.5383911132812
2017-11-09,584.6343383789062
2017-11-10,567.345947265625
2017-11-13,558.08251953125
2017-11-14,546.837646484375
2017-11-15,545.054443359375
2017-11-16,556.1506958007812
2017-11-17,556.4478149414062
2017-11-20,563.4821166992188
2017-11-21,572.0520629882812
2017-11-22,579.1851806640625
2017-11-23,576.5103149414062
2017-11-24,570.6650390625
2017-11-27,571.11083984375
2017-11-28,558.8751831054688
2017-11-29,549.6118774414062
2017-11-30,559.9155883789062
2017-12-01,580.2256469726562
2017-12-04,583.841796875
2017-12-05,594.1454467773438
2017-12-06,591.1732177734375
2017-12-07,593.2537841796875
2017-12-08,592.9564819335938
2017-12-11,596.4241943359375
2017-12-12,594.7894287109375
2017-12-13,590.7769775390625
2017-12-14,585.773681640625
2017-12-15,593.7986450195312
2017-12-18,589.6871948242188
2017-12-19,594.0462646484375
2017-12-20,607.22314453125
2017-12-21,601.0311279296875
2017-12-22,610.5421752929688
2017-12-26,671.3238525390625
2017-12-27,680.3890991210938
2017-12-28,676.4756469726562
2017-12-29,680.9341430664062
2018-01-01,683.7578125
2018-01-02,694.4080810546875
2018-01-03,689.4544067382812
2018-01-04,689.553466796875
2018-01-05,681.033203125
2018-01-08,691.03955078125
2018-01-09,691.6340942382812
2018-01-10,693.8136596679688
2018-01-11,694.061279296875
2018-01-12,693.615478515625
2018-01-15,691.68359375
2018-01-16,690.8414306640625
2018-01-17,694.8540649414062
2018-01-18,694.061279296875
2018-01-19,702.8789672851562
2018-01-22,717.3932495117188
2018-01-23,699.5103149414062
2018-01-24,703.0274658203125
2018-01-25,683.410888671875
2018-01-29,677.8133544921875
2018-01-30,690.2470703125
2018-01-31,682.7669067382812
2018-02-01,691.4854736328125
2018-02-02,671.2744750976562
2018-02-05,669.1939086914062
2018-02-06,654.1346435546875
2018-02-07,677.3179321289062
2018-02-08,665.7262573242188
2018-02-09,654.9766235351562
2018-02-12,666.7664794921875
2018-02-14,660.7230834960938
2018-02-15,658.8389282226562
2018-02-16,670.1434936523438
2018-02-19,670.7384643554688
2018-02-20,661.4170532226562
2018-02-21,663.5988159179688
2018-02-22,659.2355346679688
2018-02-23,668.6560668945312
2018-02-26,674.0603637695312
2018-02-27,667.7140502929688
2018-02-28,664.7887573242188
2018-03-01,666.8214721679688
2018-03-05,677.332763671875
2018-03-06,674.4570922851562
2018-03-07,666.5241088867188
2018-03-08,673.9613647460938
2018-03-09,671.1846923828125
2018-03-12,676.142822265625
2018-03-13,676.688232421875
2018-03-14,662.805419921875
2018-03-15,671.6309814453125
2018-03-16,668.8544311523438
2018-03-19,657.7977905273438
2018-03-20,661.0204467773438
2018-03-21,656.4589233398438
2018-03-22,659.5827026367188
2018-03-23,653.7320556640625
2018-03-26,676.2420043945312
2018-03-27,649.0218505859375
2018-03-28,644.4602661132812
2018-04-02,646.4435424804688
2018-04-03,656.6077880859375
2018-04-04,653.7320556640625
2018-04-05,654.17822265625
2018-04-06,649.517578125
2018-04-09,652.9387817382812
2018-04-10,654.4261474609375
2018-04-11,652.3932495117188
2018-04-12,655.71533203125
2018-04-13,659.5330810546875
2018-04-16,656.4589233398438
2018-04-17,661.6651000976562
2018-04-18,662.9541015625
2018-04-19,694.8350830078125
2018-04-20,699.4957275390625
2018-04-23,699.2974853515625
2018-04-24,698.3058471679688
2018-04-25,690.0752563476562
2018-04-26,679.0185546875
2018-04-27,680.9522094726562
2018-04-30,716.403076171875
2018-05-02,703.7598266601562
2018-05-03,723.5923461914062
2018-05-04,703.9581298828125
2018-05-07,712.3373413085938
2018-05-08,726.3689575195312
2018-05-09,709.0153198242188
2018-05-10,703.164794921875
2018-05-11,682.935546875
2018-05-14,691.8106079101562
2018-05-15,692.6535034179688
2018-05-16,701.627685546875
2018-05-17,687.5962524414062
2018-05-18,672.5234375
2018-05-21,677.8285522460938
2018-05-22,683.3321533203125
2018-05-23,669.4493408203125
2018-05-24,663.9953002929688
2018-05-25,673.3661499023438
2018-05-28,679.46484375
2018-05-29,680.3573608398438
2018-05-30,682.6876220703125
2018-05-31,665.730712890625
2018-06-01,662.1608276367188
2018-06-04,664.243408203125
2018-06-05,652.34375
2018-06-06,640.93994140625
2018-06-07,655.51708984375
2018-06-08,657.5001831054688
2018-06-11,662.5574951171875
2018-06-12,653.7816162109375
2018-06-13,650.657958984375
2018-06-14,640.146728515625
2018-06-15,640.7913208007812
2018-06-18,626.9580078125
2018-06-19,634.494384765625
2018-06-20,627.7513427734375
2018-06-21,627.0076293945312
2018-06-22,624.8261108398438
2018-06-25,604.3984375
2018-06-26,593.3416748046875
2018-06-27,616.5955200195312
2018-06-28,604.5967407226562
2018-06-29,609.4061889648438
2018-07-02,611.4389038085938
2018-07-03,619.7191772460938
2018-07-04,631.9161376953125
2018-07-05,630.5775146484375
2018-07-06,634.0482177734375
2018-07-09,642.8736572265625
2018-07-10,637.27099609375
2018-07-11,641.237548828125
2018-07-12,632.4119262695312
2018-07-13,642.0308227539062
2018-07-16,629.3378295898438
2018-07-17,626.3630981445312
2018-07-18,614.1163330078125
2018-07-19,601.2747802734375
2018-07-20,610.2490844726562
2018-07-23,615.4109497070312
2018-07-24,624.3946533203125
2018-07-25,605.2857666015625
2018-07-26,621.2181396484375
2018-07-27,624.6925048828125
2018-07-30,637.9945068359375
2018-07-31,623.5013427734375
2018-08-01,615.95703125
2018-08-02,609.2564697265625
2018-08-03,609.454833984375
2018-08-06,599.87548828125
2018-08-07,595.2595825195312
2018-08-08,608.313232421875
2018-08-09,603.3499755859375
2018-08-10,589.0056762695312
2018-08-13,593.4230346679688
2018-08-14,619.7291870117188
2018-08-16,607.4199829101562
2018-08-17,603.4988403320312
2018-08-20,592.23193359375
2018-08-21,590.9414672851562
2018-08-23,584.0423583984375
2018-08-24,588.2115478515625
2018-08-27,591.8348999023438
2018-08-28,595.9049072265625
2018-08-29,583.44677734375
2018-08-30,586.2262573242188
2018-08-31,582.3050537109375
2018-09-03,585.5809936523438
2018-09-04,585.4817504882812
2018-09-05,581.3621215820312
2018-09-06,586.2757568359375
2018-09-07,582.354736328125
2018-09-10,580.3694458007812
2018-09-11,554.8079833984375
2018-09-12,557.0414428710938
2018-09-14,577.6395874023438
2018-09-17,578.5328979492188
2018-09-18,570.7900390625
2018-09-19,575.8528442382812
2018-09-21,558.2824096679688
2018-09-24,560.8634033203125
2018-09-25,563.9902954101562
2018-09-26,567.3653564453125
2018-09-27,563.8413696289062
2018-09-28,547.8592529296875
2018-10-01,550.5890502929688
2018-10-03,530.3880004882812
2018-10-04,517.0364990234375
2018-10-05,513.5621948242188
2018-10-08,496.98443603515625
2018-10-09,495.2968444824219
2018-10-10,508.2513732910156
2018-10-11,504.4791564941406
2018-10-12,504.42950439453125
2018-10-15,500.35955810546875
2018-10-16,505.719970703125
2018-10-17,501.25299072265625
2018-10-19,490.87945556640625
2018-10-22,496.9347839355469
2018-10-23,485.7671813964844
2018-10-24,481.1512145996094
2018-10-25,486.3130798339844
2018-10-26,481.3497619628906
2018-10-29,486.7598571777344
2018-10-30,481.20086669921875
2018-10-31,483.583251953125
2018-11-01,481.4490051269531
2018-11-02,486.4620666503906
2018-11-05,479.66217041015625
2018-11-06,476.4856262207031
2018-11-07,474.79803466796875
2018-11-09,481.6971740722656
2018-11-12,476.7337951660156
2018-11-13,470.38067626953125
2018-11-14,466.21142578125
2018-11-15,474.2520751953125
2018-11-16,480.0096130371094
2018-11-19,480.7044982910156
2018-11-20,475.0462341308594
2018-11-21,476.33673095703125
2018-11-22,474.54986572265625
2018-11-26,473.5572204589844
2018-11-27,485.568603515625
2018-11-28,491.2269287109375
2018-11-29,506.1170654296875
2018-11-30,517.0364990234375
2018-12-03,520.8087158203125
2018-12-04,518.5255126953125
2018-12-05,519.915283203125
2018-12-06,515.9444580078125
2018-12-07,507.06011962890625
2018-12-10,502.44415283203125
2018-12-11,508.003173828125
2018-12-12,513.7606811523438
2018-12-13,518.6248779296875
2018-12-14,516.9373168945312
2018-12-17,512.122802734375
2018-12-18,509.4425354003906
2018-12-19,517.0364990234375
2018-12-20,496.7859191894531
2018-12-21,499.7639465332031
2018-12-24,501.7989501953125
2018-12-26,499.2676086425781
2018-12-27,507.8542785644531
2018-12-28,507.6557312011719
2018-12-31,522.347412109375
2019-01-01,512.122802734375
2019-01-02,501.99749755859375
2019-01-03,503.68499755859375
2019-01-04,496.1902770996094
2019-01-07,485.568603515625
2019-01-08,478.22283935546875
2019-01-09,470.0827941894531
2019-01-10,465.6157531738281
2019-01-11,457.6247863769531
2019-01-14,465.9136047363281
2019-01-15,459.16339111328125
2019-01-16,455.14306640625
2019-01-17,457.6247863769531
2019-01-18,466.0625
2019-01-21,462.68743896484375
2019-01-22,469.8843078613281
2019-01-23,461.8436279296875
2019-01-24,462.9355773925781
2019-01-25,451.5694274902344
2019-01-28,456.2846374511719
2019-01-29,447.549072265625
2019-01-30,441.3944396972656
2019-01-31,441.0469970703125
2019-02-01,451.5198059082031
2019-02-04,461.2480163574219
2019-02-05,454.3985290527344
2019-02-06,449.1373596191406
2019-02-07,441.444091796875
2019-02-08,436.97698974609375
2019-02-11,433.8500671386719
2019-02-12,428.0429382324219
2019-02-14,417.6052551269531
2019-02-15,441.2639465332031
2019-02-18,428.490234375
2019-02-19,434.2060852050781
2019-02-20,436.4427490234375
2019-02-21,440.66748046875
2019-02-22,442.10894775390625
2019-02-25,444.395263671875
2019-02-26,446.03546142578125
2019-02-27,437.9835510253906
2019-02-28,435.4983825683594
2019-03-01,450.0116882324219
2019-03-05,478.5909423828125
2019-03-06,476.6525573730469
2019-03-07,477.1495666503906
2019-03-08,479.1873779296875
2019-03-11,496.5834655761719
2019-03-12,496.2852478027344
2019-03-13,495.04266357421875
2019-03-14,490.4202880859375
2019-03-15,496.4343566894531
2019-03-18,486.0960998535156
2019-03-19,474.6147155761719
2019-03-20,470.8372802734375
2019-03-22,474.76385498046875
2019-03-25,476.751953125
2019-03-26,469.8929138183594
2019-03-27,473.8194274902344
2019-03-28,476.8016357421875
2019-04-01,482.9648132324219
2019-04-02,487.0404968261719
2019-04-03,489.6250305175781
2019-04-04,495.0923767089844
2019-04-05,490.91729736328125
2019-04-08,489.2273864746094
2019-04-09,491.9610900878906
2019-04-10,483.9091796875
2019-04-11,481.6725158691406
2019-04-12,482.8157043457031
2019-04-15,491.0664367675781
2019-04-16,505.1820983886719
2019-04-18,494.4959411621094
2019-04-22,496.48406982421875
2019-04-23,502.10052490234375
2019-04-24,503.24371337890625
2019-04-25,507.12054443359375
2019-04-26,513.880126953125
2019-04-30,513.0848999023438
2019-05-02,507.8660583496094
2019-05-03,511.99139404296875
2019-05-06,511.4447021484375
2019-05-07,506.8222961425781
2019-05-08,504.6353759765625
2019-05-09,503.4424743652344
2019-05-10,508.51220703125
2019-05-13,506.8719787597656
2019-05-14,505.9773864746094
2019-05-15,509.55596923828125
2019-05-16,507.71697998046875
2019-05-17,503.69097900390625
2019-05-20,517.1604614257812
2019-05-21,513.0848999023438
2019-05-22,511.94171142578125
2019-05-23,503.392822265625
2019-05-24,516.0670776367188
2019-05-27,505.3312072753906
2019-05-28,494.297119140625
2019-05-29,489.02862548828125
2019-05-30,492.90545654296875
2019-05-31,496.18585205078125
2019-06-03,495.39056396484375
2019-06-04,497.2296447753906
2019-06-06,492.65692138671875
2019-06-07,496.7822570800781
2019-06-10,497.52783203125
2019-06-11,497.7763366699219
2019-06-12,493.6510009765625
2019-06-13,492.855712890625
2019-06-14,486.5931396484375
2019-06-17,483.76007080078125
2019-06-18,483.1139221191406
2019-06-19,480.1814270019531
2019-06-20,477.1992492675781
2019-06-21,478.5412292480469
