Date,SHYAMMETL.NS
2023-04-12,287.27716064453125
2023-04-13,286.6871032714844
2023-04-17,287.42474365234375
2023-04-18,290.6702575683594
2023-04-19,296.42364501953125
2023-04-20,305.3242492675781
2023-04-21,299.7675476074219
2023-04-24,295.0959167480469
2023-04-25,295.6368408203125
2023-04-26,292.7355651855469
2023-04-27,288.8507995605469
2023-04-28,289.44085693359375
2023-05-02,289.19500732421875
2023-05-03,288.01483154296875
2023-05-04,297.01373291015625
2023-05-05,294.40753173828125
2023-05-08,293.9649353027344
2023-05-09,291.6537170410156
2023-05-10,295.6368408203125
2023-05-11,297.8497009277344
2023-05-12,298.04638671875
2023-05-15,299.81671142578125
2023-05-16,294.4566345214844
2023-05-17,293.2764892578125
2023-05-18,291.99798583984375
2023-05-19,292.7355651855469
2023-05-22,291.8995666503906
2023-05-23,293.8666076660156
2023-05-24,296.1777648925781
2023-05-25,299.5216369628906
2023-05-26,297.94805908203125
2023-05-29,296.7187194824219
2023-05-30,294.2108154296875
2023-05-31,290.9161071777344
2023-06-01,291.06365966796875
2023-06-02,290.1293029785156
2023-06-05,290.8219909667969
2023-06-06,307.9407958984375
2023-06-07,312.1957702636719
2023-06-08,314.57061767578125
2023-06-09,314.9169921875
2023-06-12,318.0339660644531
2023-06-13,314.07586669921875
2023-06-14,336.88446044921875
2023-06-15,330.99676513671875
2023-06-16,336.7359924316406
2023-06-19,346.13653564453125
2023-06-20,349.30303955078125
2023-06-21,344.1080322265625
2023-06-22,338.863525390625
2023-06-23,331.3431091308594
2023-06-26,345.79022216796875
2023-06-27,362.2163391113281
2023-06-28,360.5341796875
2023-06-30,355.09173583984375
2023-07-03,358.70355224609375
2023-07-04,356.82342529296875
2023-07-05,355.8339538574219
2023-07-06,353.0632019042969
2023-07-07,349.6988220214844
2023-07-10,346.08709716796875
2023-07-11,347.620849609375
2023-07-12,348.70928955078125
2023-07-13,344.70172119140625
2023-07-14,358.60455322265625
2023-07-17,373.892822265625
2023-07-18,372.95269775390625
2023-07-19,376.0697326660156
2023-07-20,379.6320495605469
2023-07-21,382.6006164550781
2023-07-24,390.91265869140625
2023-07-25,395.56341552734375
2023-07-26,396.256103515625
2023-07-27,398.77935791015625
2023-07-28,389.5768127441406
2023-07-31,390.8136901855469
2023-08-01,389.6262512207031
2023-08-02,389.2799072265625
2023-08-03,396.50347900390625
2023-08-04,396.6023864746094
2023-08-07,398.87835693359375
2023-08-08,416.6897888183594
2023-08-09,446.177734375
2023-08-10,443.1596374511719
2023-08-11,459.98162841796875
2023-08-14,459.4868469238281
2023-08-16,464.830322265625
2023-08-17,465.0281982421875
2023-08-18,458.3984069824219
2023-08-21,462.8512268066406
2023-08-22,460.3774719238281
2023-08-23,465.0776672363281
2023-08-24,466.11669921875
2023-08-25,471.26220703125
2023-08-28,473.1423034667969
2023-08-29,472.7959899902344
2023-08-30,468.837890625
2023-08-31,461.8122863769531
2023-09-01,475.9624938964844
2023-09-04,474.7750549316406
2023-09-05,481.40484619140625
2023-09-06,477.8425598144531
2023-09-07,468.73895263671875
2023-09-08,462.90069580078125
2023-09-11,446.5240173339844
2023-09-12,433.3138732910156
2023-09-13,437.27197265625
2023-09-14,441.9227600097656
2023-09-15,444.297607421875
2023-09-18,434.0559997558594
2023-09-20,430.3452453613281
2023-09-21,426.8324890136719
2023-09-22,430.19683837890625
2023-09-25,437.9646911621094
2023-09-26,436.8266906738281
2023-09-27,437.2225036621094
2023-09-28,434.9960632324219
2023-09-29,436.7772216796875
2023-10-03,439.74578857421875
2023-10-04,435.9856262207031
2023-10-05,433.0169982910156
2023-10-06,438.31097412109375
2023-10-09,429.20733642578125
2023-10-10,430.19683837890625
2023-10-11,429.0094299316406
2023-10-12,456.61724853515625
2023-10-13,452.6096496582031
2023-10-16,465.7208557128906
2023-10-17,465.1271667480469
2023-10-18,460.52587890625
2023-10-19,465.3745422363281
2023-10-20,452.7085876464844
2023-10-23,430.6421203613281
2023-10-25,431.28533935546875
2023-10-26,429.5536804199219
2023-10-27,438.6573181152344
2023-10-30,435.0950622558594
2023-10-31,436.1835021972656
2023-11-01,428.3167419433594
2023-11-02,427.3272399902344
2023-11-03,435.3918762207031
2023-11-06,438.9541931152344
2023-11-07,444.0502624511719
2023-11-08,445.1387023925781
2023-11-09,442.1701965332031
2023-11-10,451.5211486816406
2023-11-13,468.0462646484375
2023-11-15,467.8483581542969
2023-11-16,459.3384094238281
2023-11-17,449.78948974609375
2023-11-20,451.7685546875
2023-11-21,444.9902648925781
2023-11-22,443.2586364746094
2023-11-23,439.3500061035156
2023-11-24,443.3575744628906
2023-11-28,441.2300720214844
2023-11-29,450.482177734375
2023-11-30,464.9787292480469
2023-12-01,463.8902282714844
2023-12-04,465.3745422363281
2023-12-05,477.4962463378906
2023-12-06,509.1116638183594
2023-12-07,507.72625732421875
2023-12-08,509.5569763183594
2023-12-11,519.8975219726562
2023-12-12,508.2210388183594
2023-12-13,509.2105712890625
2023-12-14,514.059326171875
2023-12-15,507.72625732421875
2023-12-18,531.1780395507812
2023-12-19,533.8992919921875
2023-12-20,515.6425170898438
2023-12-21,565.9105224609375
2023-12-22,602.0282592773438
2023-12-26,612.6161499023438
2023-12-27,616.8216552734375
2023-12-28,619.344970703125
2023-12-29,621.2250366210938
2024-01-01,635.177490234375
2024-01-02,636.265869140625
2024-01-03,661.6967163085938
2024-01-04,648.2886352539062
2024-01-05,646.9032592773438
2024-01-08,623.2536010742188
2024-01-09,631.1697998046875
2024-01-10,659.519775390625
2024-01-11,663.37890625
2024-01-12,676.0448608398438
2024-01-15,676.0448608398438
2024-01-16,664.516845703125
2024-01-17,643.5388793945312
2024-01-18,649.871826171875
2024-01-19,670.1572265625
2024-01-23,664.7642211914062
2024-01-24,668.9202270507812
2024-01-25,670.0582885742188
2024-01-29,703.7516479492188
2024-01-30,723.34423828125
2024-01-31,697.4185791015625
2024-02-01,694.8953247070312
2024-02-02,697.9628295898438
2024-02-05,677.5786743164062
2024-02-06,689.9971313476562
2024-02-07,684.9505615234375
2024-02-08,680.3987426757812
2024-02-09,674.9068603515625
2024-02-12,650.8119506835938
2024-02-13,652.1972045898438
2024-02-14,663.7252197265625
2024-02-15,661.9441528320312
2024-02-16,664.368408203125
2024-02-19,661.9441528320312
2024-02-20,656.0069580078125
2024-02-21,636.81005859375
2024-02-22,640.2734375
2024-02-23,657.6395874023438
2024-02-26,649.6739501953125
2024-02-27,641.708251953125
2024-02-28,620.7302856445312
2024-02-29,643.0936889648438
2024-03-01,664.4674072265625
2024-03-04,656.8975219726562
2024-03-05,647.4970092773438
2024-03-06,622.9072875976562
2024-03-07,633.4952392578125
2024-03-11,590.5991821289062
2024-03-12,581.3966064453125
2024-03-13,538.5994873046875
2024-03-14,541.6176147460938
2024-03-15,557.5490112304688
2024-03-18,573.282470703125
2024-03-19,567.988525390625
2024-03-20,566.3557739257812
2024-03-21,583.078857421875
2024-03-22,593.0235595703125
2024-03-26,593.5676879882812
2024-03-27,599.0101928710938
2024-03-28,585.15673828125
2024-04-01,616.623779296875
2024-04-02,616.2774047851562
2024-04-03,606.0852661132812
2024-04-04,610.8350830078125
2024-04-05,613.5562133789062
2024-04-08,611.8245239257812
2024-04-09,612.7151489257812
2024-04-10,623.5009155273438
2024-04-12,611.5771484375
2024-04-15,593.0729370117188
2024-04-16,590.8464965820312
2024-04-18,595.84375
2024-04-19,588.6200561523438
2024-04-22,601.8797607421875
2024-04-23,603.9083251953125
2024-04-24,646.5569458007812
2024-04-25,636.9091186523438
2024-04-26,635.4248046875
2024-04-29,630.971923828125
2024-04-30,622.4619140625
2024-05-02,614.6447143554688
2024-05-03,608.1138305664062
2024-05-06,583.4746704101562
2024-05-07,576.2509765625
2024-05-08,585.9484252929688
2024-05-09,561.1112670898438
2024-05-10,577.7848510742188
2024-05-13,573.9751586914062
2024-05-14,597.6248779296875
2024-05-15,597.7732543945312
2024-05-16,582.0892333984375
2024-05-17,618.009033203125
2024-05-21,625.2821044921875
2024-05-22,641.559814453125
2024-05-23,640.2734375
2024-05-24,634.3363037109375
2024-05-27,623.6494140625
2024-05-28,617.16796875
2024-05-29,617.6627807617188
2024-05-30,613.5067749023438
2024-05-31,603.3641357421875
2024-06-03,615.1888427734375
2024-06-04,546.5157470703125
2024-06-05,561.5071411132812
2024-06-06,598.7627563476562
2024-06-07,618.65234375
2024-06-10,619.8892211914062
2024-06-11,628.2506713867188
2024-06-12,633.8414916992188
2024-06-13,640.6692504882812
2024-06-14,646.4085083007812
2024-06-18,664.6652221679688
2024-06-19,676.6385498046875
2024-06-20,671.888916015625
2024-06-21,652.048828125
2024-06-24,646.9527587890625
2024-06-25,654.5226440429688
2024-06-26,660.9050903320312
2024-06-27,650.3665771484375
2024-06-28,662.3893432617188
2024-07-01,707.6107788085938
2024-07-02,697.0723266601562
2024-07-03,725.075927734375
2024-07-04,714.2901000976562
2024-07-05,712.7562866210938
2024-07-08,705.0379638671875
2024-07-09,694.49951171875
2024-07-10,672.0867309570312
2024-07-11,683.2684326171875
2024-07-12,672.6804809570312
2024-07-15,683.6146850585938
2024-07-16,686.9791259765625
2024-07-18,674.9068603515625
2024-07-19,660.95458984375
2024-07-22,665.50634765625
2024-07-23,676.292236328125
2024-07-24,684.604248046875
2024-07-25,677.5786743164062
2024-07-26,683.76318359375
2024-07-29,702.5147094726562
2024-07-30,709.3424072265625
2024-07-31,732.3984375
2024-08-01,732.0025634765625
2024-08-02,719.2871704101562
2024-08-05,689.1560668945312
2024-08-06,689.35400390625
2024-08-07,729.2814331054688
2024-08-08,712.6573486328125
2024-08-09,736.6533203125
2024-08-12,734.8226928710938
2024-08-13,740.1661987304688
2024-08-14,726.0654296875
2024-08-16,703.6526489257812
2024-08-19,709.1445922851562
2024-08-20,754.3659057617188
2024-08-21,755.2564697265625
2024-08-22,801.71484375
2024-08-23,795.9755859375
2024-08-26,816.6071166992188
2024-08-27,805.5739135742188
2024-08-28,784.0022583007812
2024-08-29,772.2268676757812
2024-08-30,791.738525390625
2024-09-02,796.4054565429688
2024-09-03,796.3062133789062
2024-09-04,821.3784790039062
2024-09-05,824.357421875
2024-09-06,792.0364990234375
2024-09-09,808.42041015625
2024-09-10,818.5982055664062
2024-09-11,821.6763916015625
2024-09-12,838.40771484375
2024-09-13,865.0689086914062
2024-09-16,893.0206909179688
2024-09-17,885.8217163085938
2024-09-18,884.2826538085938
2024-09-19,864.7212524414062
2024-09-20,913.6743774414062
2024-09-23,935.767822265625
2024-09-24,930.2071533203125
2024-09-25,916.9014892578125
2024-09-26,910.7451782226562
2024-09-27,893.9639892578125
2024-09-30,901.5105590820312
2024-10-01,897.1414794921875
2024-10-03,905.7802734375
2024-10-04,902.156005859375
2024-10-07,893.1697387695312
2024-10-08,890.3397827148438
2024-10-09,924.1997680664062
2024-10-10,922.5613403320312
2024-10-11,904.489501953125
2024-10-14,903.7447509765625
2024-10-15,910.2982788085938
2024-10-16,919.036376953125
2024-10-17,916.2560424804688
2024-10-18,893.4675903320312
2024-10-21,873.5090942382812
2024-10-22,815.2221069335938
2024-10-23,820.6834106445312
2024-10-24,824.4070434570312
2024-10-25,791.837890625
2024-10-28,798.6892700195312
2024-10-29,829.222900390625
2024-10-30,831.8045654296875
2024-10-31,842.4789428710938
2024-11-01,834.6841430664062
2024-11-04,833.6415405273438
2024-11-05,865.4660034179688
2024-11-06,876.0410766601562
2024-11-07,852.5574951171875
2024-11-08,809.0657348632812
2024-11-11,795.2139282226562
2024-11-12,804.448486328125
2024-11-13,790.6463012695312
2024-11-14,807.079833984375
2024-11-18,798.391357421875
2024-11-19,816.0165405273438
2024-11-21,796.3062133789062
2024-11-22,807.3280029296875
2024-11-25,815.9668579101562
2024-11-26,832.2017211914062
2024-11-27,838.75537109375
2024-11-28,830.315185546875
2024-11-29,828.7263793945312
2024-12-02,812.2432250976562
2024-12-03,824.0595092773438
2024-12-04,836.86865234375
2024-12-05,839.1525268554688
2024-12-06,846.79833984375
2024-12-09,842.3300170898438
2024-12-10,862.28857421875
2024-12-11,848.9828491210938
2024-12-12,831.30810546875
2024-12-13,828.4781494140625
2024-12-16,817.6549072265625
2024-12-17,807.228759765625
2024-12-18,786.873046875
2024-12-19,793.4265747070312
2024-12-20,763.0419921875
2024-12-23,736.4802856445312
2024-12-24,744.523193359375
2024-12-26,731.3167724609375
2024-12-27,741.0974731445312
2024-12-30,712.2022705078125
2024-12-31,724.2667846679688
2025-01-01,740.6506958007812
2025-01-02,737.2745971679688
2025-01-03,771.3828125
2025-01-06,756.68701171875
2025-01-07,775.5532836914062
2025-01-08,778.1349487304688
2025-01-09,779.7733764648438
2025-01-10,778.8797607421875
2025-01-13,760.2119750976562
2025-01-14,744.8707885742188
2025-01-15,740.4520263671875
2025-01-16,760.3113403320312
2025-01-17,765.5740356445312
2025-01-20,798.9375610351562
2025-01-21,812.3921508789062
2025-01-22,795.313232421875
2025-01-23,791.142822265625
2025-01-24,770.2905883789062
2025-01-27,730.125244140625
2025-01-28,712.5001220703125
2025-01-29,734.0474853515625
2025-01-30,774.1134643554688
2025-01-31,758.0275268554688
2025-02-01,773.964599609375
2025-02-03,759.1197509765625
2025-02-04,762.197998046875
2025-02-05,777.6881103515625
2025-02-06,777.7378540039062
2025-02-07,778.1859130859375
2025-02-10,757.6221313476562
2025-02-11,735.614501953125
2025-02-12,726.7516479492188
2025-02-13,736.7098999023438
2025-02-14,730.6353759765625
2025-02-17,719.6315307617188
2025-02-18,720.1792602539062
2025-02-19,689.9061889648438
2025-02-20,713.3577880859375
2025-02-21,725.6065063476562
2025-02-24,718.7352905273438
2025-02-25,710.2708129882812
2025-02-27,709.52392578125
2025-02-28,708.378662109375
2025-03-03,699.5657348632812
2025-03-04,721.0256958007812
2025-03-05,741.4400634765625
2025-03-06,755.132568359375
2025-03-07,820.7573852539062
2025-03-10,812.790771484375
2025-03-11,799.24755859375
2025-03-12,815.529296875
2025-03-13,821.9025268554688
2025-03-17,813.63720703125
2025-03-18,813.63720703125
2025-03-19,856.0094604492188
2025-03-20,848.7897338867188
2025-03-21,865.6689453125
2025-03-24,859.9927978515625
2025-03-25,850.8312377929688
2025-03-26,851.8768310546875
2025-03-27,850.383056640625
2025-03-28,849.7357788085938
2025-04-01,856.90576171875
2025-04-02,910.5806274414062
2025-04-03,904.9044189453125
2025-04-04,854.7149047851562
2025-04-07,808.8074951171875
2025-04-08,832.458251953125
2025-04-09,831.3130493164062
2025-04-11,840.3252563476562
2025-04-15,871.8431396484375
2025-04-16,895.1951293945312
2025-04-17,896.29052734375
2025-04-21,906.99560546875
