Date,SLHN.SW
2016-02-22,158.47418212890625
2016-02-23,154.92625427246094
2016-02-24,154.92625427246094
2016-02-25,154.66343688964844
2016-02-26,158.47418212890625
2016-02-29,160.3138427734375
2016-03-01,168.7237548828125
2016-03-02,170.89193725585938
2016-03-03,168.00100708007812
2016-03-04,169.11795043945312
2016-03-07,169.44647216796875
2016-03-08,167.86962890625
2016-03-09,168.65805053710938
2016-03-10,167.4097137451172
2016-03-11,172.60020446777344
2016-03-14,172.66587829589844
2016-03-15,171.81175231933594
2016-03-16,172.3373565673828
2016-03-17,170.9576416015625
2016-03-18,169.11795043945312
2016-03-21,171.1547393798828
2016-03-22,172.14027404785156
2016-03-23,171.02333068847656
2016-03-24,168.13241577148438
2016-03-29,168.65805053710938
2016-03-30,169.05226135253906
2016-03-31,168.00100708007812
2016-04-01,166.9497833251953
2016-04-04,164.97872924804688
2016-04-05,163.5989532470703
2016-04-06,162.284912109375
2016-04-07,160.97088623046875
2016-04-08,162.5477294921875
2016-04-11,163.53326416015625
2016-04-12,166.5555877685547
2016-04-13,171.0890350341797
2016-04-14,171.48326110839844
2016-04-15,170.10350036621094
2016-04-18,168.85516357421875
2016-04-19,170.2349090576172
2016-04-20,169.57786560058594
2016-04-21,168.06674194335938
2016-04-22,167.2782745361328
2016-04-25,166.16134643554688
2016-04-26,166.818359375
2016-04-27,165.04440307617188
2016-04-28,165.86044311523438
2016-04-29,164.63641357421875
2016-05-02,166.20046997070312
2016-05-03,162.25628662109375
2016-05-04,161.30422973632812
2016-05-06,162.3922882080078
2016-05-09,161.64427185058594
2016-05-10,163.68434143066406
2016-05-11,164.56838989257812
2016-05-12,161.4402313232422
2016-05-13,162.3922882080078
2016-05-17,163.7523651123047
2016-05-18,163.41232299804688
2016-05-19,163.41232299804688
2016-05-20,164.77239990234375
2016-05-23,165.180419921875
2016-05-24,170.4167022705078
2016-05-25,171.98074340820312
2016-05-26,173.81687927246094
2016-05-27,174.15687561035156
2016-05-30,174.29287719726562
2016-05-31,175.2449493408203
2016-06-01,175.4489288330078
2016-06-02,172.25279235839844
2016-06-03,171.6407470703125
2016-06-06,171.708740234375
2016-06-07,170.82469177246094
2016-06-08,168.17257690429688
2016-06-09,165.86044311523438
2016-06-10,160.82818603515625
2016-06-13,157.76803588867188
2016-06-14,154.29986572265625
2016-06-15,155.18389892578125
2016-06-16,152.80377197265625
2016-06-17,156.1359405517578
2016-06-20,161.2362060546875
2016-06-21,160.76019287109375
2016-06-22,162.18826293945312
2016-06-23,162.80029296875
2016-06-24,154.02784729003906
2016-06-27,146.9554901123047
2016-06-28,150.08363342285156
2016-06-29,152.80377197265625
2016-06-30,152.25975036621094
2016-07-01,155.04791259765625
2016-07-04,152.93978881835938
2016-07-05,148.0435333251953
2016-07-06,144.2353515625
2016-07-07,144.09934997558594
2016-07-08,143.82733154296875
2016-07-11,147.43153381347656
2016-07-12,150.08363342285156
2016-07-13,150.83168029785156
2016-07-14,150.89967346191406
2016-07-15,149.5396270751953
2016-07-18,151.23971557617188
2016-07-19,149.4716033935547
2016-07-20,150.83168029785156
2016-07-21,149.81163024902344
2016-07-22,149.33563232421875
2016-07-25,149.6756134033203
2016-07-26,149.9476318359375
2016-07-27,151.64773559570312
2016-07-28,149.0635986328125
2016-07-29,150.62767028808594
2016-08-02,148.3155517578125
2016-08-03,147.43153381347656
2016-08-04,149.4716033935547
2016-08-05,152.12376403808594
2016-08-08,153.95982360839844
2016-08-09,156.40797424316406
2016-08-10,157.3600311279297
2016-08-11,161.7802276611328
2016-08-12,160.14816284179688
2016-08-15,162.12026977539062
2016-08-16,161.168212890625
2016-08-17,160.48817443847656
2016-08-18,162.46026611328125
2016-08-19,161.7802276611328
2016-08-22,162.59629821777344
2016-08-23,165.65646362304688
2016-08-24,165.11241149902344
2016-08-25,163.9563446044922
2016-08-26,163.8883514404297
2016-08-29,163.68434143066406
2016-08-30,165.65646362304688
2016-08-31,167.2885284423828
2016-09-01,167.83255004882812
2016-09-02,168.6486053466797
2016-09-05,169.46463012695312
2016-09-06,168.24057006835938
2016-09-07,168.98861694335938
2016-09-08,170.6206817626953
2016-09-09,172.0487518310547
2016-09-12,169.46463012695312
2016-09-13,167.560546875
2016-09-14,167.69654846191406
2016-09-15,170.00863647460938
2016-09-16,168.03659057617188
2016-09-19,169.94064331054688
2016-09-20,170.82469177246094
2016-09-21,171.9127655029297
2016-09-22,174.29287719726562
2016-09-23,173.3408203125
2016-09-26,170.21267700195312
2016-09-27,169.12460327148438
2016-09-28,171.3687286376953
2016-09-29,170.6206817626953
2016-09-30,171.02870178222656
2016-10-03,171.6407470703125
2016-10-04,172.72877502441406
2016-10-05,174.02085876464844
2016-10-06,173.3408203125
2016-10-07,172.456787109375
2016-10-10,173.13682556152344
2016-10-11,172.1167755126953
2016-10-12,173.00079345703125
2016-10-13,170.89271545410156
2016-10-14,174.29287719726562
2016-10-17,173.20481872558594
2016-10-18,175.2449493408203
2016-10-19,174.97291564941406
2016-10-20,174.83689880371094
2016-10-21,174.36087036132812
2016-10-24,176.26498413085938
2016-10-25,175.1769256591797
2016-10-26,175.78895568847656
2016-10-27,177.2850341796875
2016-10-28,177.69305419921875
2016-10-31,178.1690673828125
2016-11-01,176.26498413085938
2016-11-02,173.00079345703125
2016-11-03,174.22486877441406
2016-11-04,174.22486877441406
2016-11-07,177.55706787109375
2016-11-08,179.32513427734375
2016-11-09,181.43321228027344
2016-11-10,188.43760681152344
2016-11-11,185.85345458984375
2016-11-14,187.34954833984375
2016-11-15,186.6014862060547
2016-11-16,186.32949829101562
2016-11-17,186.32949829101562
2016-11-18,187.34954833984375
2016-11-21,185.92147827148438
2016-11-22,188.09756469726562
2016-11-23,187.55355834960938
2016-11-24,188.64161682128906
2016-11-25,187.96157836914062
2016-11-28,186.261474609375
2016-11-29,190.47769165039062
2016-11-30,190.1376953125
2016-12-01,188.16561889648438
2016-12-02,186.80555725097656
2016-12-05,189.7976837158203
2016-12-06,191.4977569580078
2016-12-07,193.67385864257812
2016-12-08,195.64596557617188
2016-12-09,194.82994079589844
2016-12-12,193.19784545898438
2016-12-13,194.4899139404297
2016-12-14,195.57798767089844
2016-12-15,197.14207458496094
2016-12-16,196.7340087890625
2016-12-19,194.89793395996094
2016-12-20,196.46200561523438
2016-12-21,195.5099639892578
2016-12-22,196.0540008544922
2016-12-23,197.4140625
2016-12-27,197.4140625
2016-12-28,196.80201721191406
2016-12-29,196.80201721191406
2016-12-30,195.98597717285156
2017-01-03,201.6302490234375
2017-01-04,202.99034118652344
2017-01-05,202.6503143310547
2017-01-06,202.8543243408203
2017-01-09,202.03831481933594
2017-01-10,200.1342010498047
2017-01-11,200.74623107910156
2017-01-12,200.1342010498047
2017-01-13,201.01824951171875
2017-01-16,198.97813415527344
2017-01-17,199.1821746826172
2017-01-18,198.84214782714844
2017-01-19,201.56228637695312
2017-01-20,200.74623107910156
2017-01-23,200.06619262695312
2017-01-24,201.29025268554688
2017-01-25,206.11851501464844
2017-01-26,205.98251342773438
2017-01-27,204.55442810058594
2017-01-30,202.99034118652344
2017-01-31,203.39837646484375
2017-02-01,208.22662353515625
2017-02-02,206.25450134277344
2017-02-03,209.51866149902344
2017-02-06,208.4306182861328
2017-02-07,208.566650390625
2017-02-08,206.66256713867188
2017-02-09,209.51866149902344
2017-02-10,209.51866149902344
2017-02-13,211.6947784423828
2017-02-14,212.9188690185547
2017-02-15,214.82290649414062
2017-02-16,213.59890747070312
2017-02-17,212.9868927001953
2017-02-20,214.6869659423828
2017-02-21,216.5230255126953
2017-02-22,216.2510223388672
2017-02-23,216.1829833984375
2017-02-24,213.93890380859375
2017-02-27,214.27890014648438
2017-02-28,214.8909454345703
2017-03-01,218.56309509277344
2017-03-02,218.69915771484375
2017-03-03,221.2152862548828
2017-03-06,219.855224609375
2017-03-07,219.3111572265625
2017-03-08,219.7191925048828
2017-03-09,221.01126098632812
2017-03-10,220.9432373046875
2017-03-13,220.26318359375
2017-03-14,218.1551055908203
2017-03-15,219.44720458984375
2017-03-16,219.51519775390625
2017-03-17,219.2431640625
2017-03-20,219.5831756591797
2017-03-21,217.67910766601562
2017-03-22,215.36697387695312
2017-03-23,217.27105712890625
2017-03-24,215.97901916503906
2017-03-27,215.77499389648438
2017-03-28,216.38702392578125
2017-03-29,219.44720458984375
2017-03-30,220.6032257080078
2017-03-31,219.78720092773438
2017-04-03,218.56309509277344
2017-04-04,218.97117614746094
2017-04-05,217.81509399414062
2017-04-06,220.26318359375
2017-04-07,219.92320251464844
2017-04-10,221.75930786132812
2017-04-11,222.37130737304688
2017-04-12,222.50732421875
2017-04-13,221.2152862548828
2017-04-18,219.17514038085938
2017-04-19,217.81509399414062
2017-04-20,220.73922729492188
2017-04-21,222.2353057861328
2017-04-24,226.04354858398438
2017-04-25,227.1995849609375
2017-04-26,227.67559814453125
2017-04-27,227.67559814453125
2017-04-28,227.67559814453125
2017-05-02,233.65225219726562
2017-05-03,232.03504943847656
2017-05-04,234.9179229736328
2017-05-05,235.1288299560547
2017-05-08,234.9882049560547
2017-05-09,235.90228271484375
2017-05-10,231.40225219726562
2017-05-11,228.51937866210938
2017-05-12,229.71469116210938
2017-05-15,231.1209716796875
2017-05-16,229.92564392089844
2017-05-17,223.38645935058594
2017-05-18,223.597412109375
2017-05-19,225.84742736816406
2017-05-22,226.198974609375
2017-05-23,225.91775512695312
2017-05-24,226.83184814453125
2017-05-26,226.2693328857422
2017-05-29,228.66000366210938
2017-05-30,228.5896759033203
2017-05-31,227.18341064453125
2017-06-01,227.7458953857422
2017-06-02,227.3240203857422
2017-06-06,223.31619262695312
2017-06-07,225.07403564453125
2017-06-08,224.30055236816406
2017-06-09,227.0427703857422
2017-06-12,226.9021759033203
2017-06-13,228.5896759033203
2017-06-14,228.9412384033203
2017-06-15,228.02719116210938
2017-06-16,232.10536193847656
2017-06-19,233.5819549560547
2017-06-20,235.0585479736328
2017-06-21,231.68345642089844
2017-06-22,229.01156616210938
2017-06-23,227.7458953857422
2017-06-26,227.7458953857422
2017-06-27,226.9021759033203
2017-06-28,228.7303009033203
2017-06-29,227.3240203857422
2017-06-30,227.53497314453125
2017-07-03,233.86322021484375
2017-07-04,235.90228271484375
2017-07-05,235.76170349121094
2017-07-06,236.46481323242188
2017-07-07,237.66017150878906
2017-07-10,240.5430145263672
2017-07-11,240.12112426757812
2017-07-12,240.5430145263672
2017-07-13,241.3867645263672
2017-07-14,241.1758270263672
2017-07-17,241.73829650878906
2017-07-18,238.78518676757812
2017-07-19,239.98048400878906
2017-07-20,240.12112426757812
2017-07-21,237.37887573242188
2017-07-24,237.66017150878906
2017-07-25,240.2617645263672
2017-07-26,241.3867645263672
2017-07-27,243.35557556152344
2017-07-28,244.26962280273438
2017-07-31,248.20718383789062
2017-08-02,254.254150390625
2017-08-03,254.324462890625
2017-08-04,255.0979461669922
2017-08-07,255.1682586669922
2017-08-08,255.59014892578125
2017-08-09,249.26190185546875
2017-08-10,244.90243530273438
2017-08-11,243.00399780273438
2017-08-14,246.7305908203125
2017-08-15,246.7305908203125
2017-08-16,246.37901306152344
2017-08-17,246.37901306152344
2017-08-18,243.42587280273438
2017-08-21,243.49615478515625
2017-08-22,244.12899780273438
2017-08-23,243.07431030273438
2017-08-24,243.2149200439453
2017-08-25,243.7774658203125
2017-08-28,241.8789520263672
2017-08-29,238.15234375
2017-08-30,242.4414825439453
2017-08-31,241.3164825439453
2017-09-01,243.7071533203125
2017-09-04,240.6133270263672
2017-09-05,237.16796875
2017-09-06,235.83200073242188
2017-09-07,234.49603271484375
2017-09-08,234.6366729736328
2017-09-11,239.98048400878906
2017-09-12,242.7930145263672
2017-09-13,241.4571075439453
2017-09-14,238.01171875
2017-09-15,234.14442443847656
2017-09-18,235.5507354736328
2017-09-19,236.11328125
2017-09-20,234.6366729736328
2017-09-21,236.81640625
2017-09-22,236.95701599121094
2017-09-25,234.0038299560547
2017-09-26,231.4725341796875
2017-09-27,234.14442443847656
2017-09-28,237.23825073242188
2017-09-29,239.8398895263672
2017-10-02,240.8945770263672
2017-10-03,243.00399780273438
2017-10-04,241.03517150878906
2017-10-05,240.8945770263672
2017-10-06,239.34768676757812
2017-10-09,240.12112426757812
2017-10-10,239.98048400878906
2017-10-11,240.68360900878906
2017-10-12,242.23049926757812
2017-10-13,243.63681030273438
2017-10-16,241.4571075439453
2017-10-17,240.8945770263672
2017-10-18,241.5273895263672
2017-10-19,240.7539520263672
2017-10-20,243.07431030273438
2017-10-23,242.72274780273438
2017-10-24,243.7071533203125
2017-10-25,242.93365478515625
2017-10-26,248.5587615966797
2017-10-27,244.69151306152344
2017-10-30,242.93365478515625
2017-10-31,243.84768676757812
2017-11-01,245.04306030273438
2017-11-02,243.84768676757812
2017-11-03,242.4414825439453
2017-11-06,242.0196075439453
2017-11-07,241.59768676757812
2017-11-08,246.87124633789062
2017-11-09,242.86337280273438
2017-11-10,243.2852325439453
2017-11-13,240.19146728515625
2017-11-14,238.08206176757812
2017-11-15,236.46481323242188
2017-11-16,237.16796875
2017-11-17,236.0429229736328
2017-11-20,234.9179229736328
2017-11-21,235.5507354736328
2017-11-22,234.7069549560547
2017-11-23,234.2147979736328
2017-11-24,235.19915771484375
2017-11-27,231.4725341796875
2017-11-28,230.0662841796875
2017-11-29,231.8944091796875
2017-11-30,232.1756591796875
2017-12-01,229.92564392089844
2017-12-04,233.44129943847656
2017-12-05,231.19126892089844
2017-12-06,230.62875366210938
2017-12-07,230.34751892089844
2017-12-08,231.96473693847656
2017-12-11,234.0038299560547
2017-12-12,232.80850219726562
2017-12-13,235.19915771484375
2017-12-14,237.80078125
2017-12-15,240.05081176757812
2017-12-18,242.6524200439453
2017-12-19,242.37115478515625
2017-12-20,242.23049926757812
2017-12-21,243.56649780273438
2017-12-22,242.0898895263672
2017-12-27,243.00399780273438
2017-12-28,243.1445770263672
2017-12-29,242.58213806152344
2018-01-03,242.37115478515625
2018-01-04,244.90243530273438
2018-01-05,246.5899658203125
2018-01-08,246.02748107910156
2018-01-09,247.15249633789062
2018-01-10,248.20718383789062
2018-01-11,249.0509490966797
2018-01-12,250.3166046142578
2018-01-15,249.61346435546875
2018-01-16,250.0353240966797
2018-01-17,252.2853546142578
2018-01-18,252.144775390625
2018-01-19,252.2853546142578
2018-01-22,253.410400390625
2018-01-23,251.86355590820312
2018-01-24,251.93377685546875
2018-01-25,251.0900115966797
2018-01-26,251.0197296142578
2018-01-29,250.2462921142578
2018-01-30,248.13687133789062
2018-01-31,245.7462158203125
2018-02-01,247.71498107910156
2018-02-02,246.94155883789062
2018-02-05,244.9727783203125
2018-02-06,236.1835479736328
2018-02-07,239.48831176757812
2018-02-08,233.5116424560547
2018-02-09,230.69908142089844
2018-02-12,234.3554229736328
2018-02-13,232.10536193847656
2018-02-14,233.86322021484375
2018-02-15,235.19915771484375
2018-02-16,236.11328125
2018-02-19,239.27734375
2018-02-20,240.8945770263672
2018-02-21,241.1758270263672
2018-02-22,238.78518676757812
2018-02-23,238.92578125
2018-02-26,240.6133270263672
2018-02-27,242.4414825439453
2018-02-28,241.1758270263672
2018-03-01,238.78518676757812
2018-03-02,231.82411193847656
2018-03-05,233.86322021484375
2018-03-06,235.2694854736328
2018-03-07,234.9179229736328
2018-03-08,237.23825073242188
2018-03-09,237.58984375
2018-03-12,239.06642150878906
2018-03-13,236.74609375
2018-03-14,237.51950073242188
2018-03-15,242.37115478515625
2018-03-16,241.8789520263672
2018-03-19,239.55865478515625
2018-03-20,242.7930145263672
2018-03-21,241.03517150878906
2018-03-22,236.74609375
2018-03-23,233.86322021484375
2018-03-26,233.65225219726562
2018-03-27,236.25389099121094
2018-03-28,238.85549926757812
2018-03-29,239.27734375
2018-04-03,238.57418823242188
2018-04-04,235.4804229736328
2018-04-05,238.01171875
2018-04-06,239.41799926757812
2018-04-09,239.76954650878906
2018-04-10,240.05081176757812
2018-04-11,238.78518676757812
2018-04-12,242.5117950439453
2018-04-13,242.7930145263672
2018-04-16,243.2149200439453
2018-04-17,245.67593383789062
2018-04-18,248.27749633789062
2018-04-19,250.2462921142578
2018-04-20,250.808837890625
2018-04-23,252.70726013183594
2018-04-24,251.65255737304688
2018-04-25,251.0900115966797
2018-04-26,253.20925903320312
2018-04-27,253.20925903320312
2018-04-30,254.6707763671875
2018-05-02,255.5477294921875
2018-05-03,253.2823486328125
2018-05-04,253.94004821777344
2018-05-07,256.1322937011719
2018-05-08,258.1784362792969
2018-05-09,261.5399475097656
2018-05-11,263.29376220703125
2018-05-14,261.9783630371094
2018-05-15,263.3668212890625
2018-05-16,261.0284423828125
2018-05-17,262.34381103515625
2018-05-18,261.9053039550781
2018-05-22,262.8553161621094
2018-05-23,257.4476623535156
2018-05-24,256.64385986328125
2018-05-25,258.69000244140625
2018-05-28,258.61688232421875
2018-05-29,250.432373046875
2018-05-30,250.28622436523438
2018-05-31,245.5363006591797
2018-06-01,251.82083129882812
2018-06-04,253.6477508544922
2018-06-05,249.5554656982422
2018-06-06,249.40931701660156
2018-06-07,251.9669647216797
2018-06-08,250.14007568359375
2018-06-11,255.32850646972656
2018-06-12,255.32850646972656
2018-06-13,254.6707763671875
2018-06-14,257.59381103515625
2018-06-15,253.2823486328125
2018-06-18,251.38238525390625
2018-06-19,248.89776611328125
2018-06-20,248.82467651367188
2018-06-21,245.82855224609375
2018-06-22,252.99005126953125
2018-06-25,249.5554656982422
2018-06-26,251.52853393554688
2018-06-27,250.65162658691406
2018-06-28,249.3362579345703
2018-06-29,252.11314392089844
2018-07-02,248.0939483642578
2018-07-03,249.84776306152344
2018-07-04,251.1631317138672
2018-07-05,252.77078247070312
2018-07-06,251.4554443359375
2018-07-09,255.4746551513672
2018-07-10,253.42845153808594
2018-07-11,251.74771118164062
2018-07-12,252.6246795654297
2018-07-13,252.6246795654297
2018-07-16,252.99005126953125
2018-07-17,254.59768676757812
2018-07-18,254.74386596679688
2018-07-19,253.7938995361328
2018-07-20,252.99005126953125
2018-07-23,252.8438720703125
2018-07-24,256.0592041015625
2018-07-25,254.0131072998047
2018-07-26,254.23233032226562
2018-07-27,256.57080078125
2018-07-30,259.34771728515625
2018-07-31,259.93231201171875
2018-08-02,255.32850646972656
2018-08-03,256.35150146484375
2018-08-06,256.2784423828125
2018-08-07,257.7399597167969
2018-08-08,258.1784362792969
2018-08-09,257.8861389160156
2018-08-10,254.9630889892578
2018-08-13,255.76693725585938
2018-08-14,255.32850646972656
2018-08-15,254.6707763671875
2018-08-16,256.20538330078125
2018-08-17,254.305419921875
2018-08-20,254.305419921875
2018-08-21,255.76693725585938
2018-08-22,256.7169189453125
2018-08-23,256.42462158203125
2018-08-24,257.520751953125
2018-08-27,259.5669250488281
2018-08-28,260.516845703125
2018-08-29,259.05535888671875
2018-08-30,258.7630310058594
2018-08-31,256.64385986328125
2018-09-03,260.66302490234375
2018-09-04,257.8861389160156
2018-09-05,256.4977111816406
2018-09-06,257.22845458984375
2018-09-07,256.9361572265625
2018-09-10,260.2245788574219
2018-09-11,260.3707275390625
2018-09-12,260.4437561035156
2018-09-13,260.8092041015625
2018-09-14,260.9553527832031
2018-09-17,260.8092041015625
2018-09-18,261.3938293457031
2018-09-19,263.51300048828125
2018-09-20,266.7283630371094
2018-09-21,269.0668029785156
2018-09-24,268.5552978515625
2018-09-25,270.45526123046875
2018-09-26,272.9398498535156
2018-09-27,273.8167724609375
2018-09-28,271.8437194824219
2018-10-01,271.69757080078125
2018-10-02,268.1168518066406
2018-10-03,270.6014099121094
2018-10-04,274.18218994140625
2018-10-05,271.9898986816406
2018-10-08,269.0668029785156
2018-10-09,271.8437194824219
2018-10-10,271.69757080078125
2018-10-11,263.5860900878906
2018-10-12,265.63226318359375
2018-10-15,266.2899169921875
2018-10-16,268.04376220703125
2018-10-17,268.5552978515625
2018-10-18,268.99371337890625
2018-10-19,270.3821716308594
2018-10-22,270.016845703125
2018-10-23,265.2668762207031
2018-10-24,263.5860900878906
2018-10-25,264.3899230957031
2018-10-26,263.00146484375
2018-10-29,271.1129455566406
2018-10-30,272.2091064453125
2018-10-31,277.8359680175781
2018-11-01,279.0051574707031
2018-11-02,279.5898132324219
2018-11-05,278.6397705078125
2018-11-06,276.95904541015625
2018-11-07,279.5167236328125
2018-11-08,281.85516357421875
2018-11-09,285.7281799316406
2018-11-12,282.2936096191406
2018-11-13,284.3397521972656
2018-11-14,282.9512939453125
2018-11-15,280.101318359375
2018-11-16,279.80902099609375
2018-11-19,279.0782775878906
2018-11-20,271.5514221191406
2018-11-21,274.76678466796875
2018-11-22,273.012939453125
2018-11-23,274.83984375
2018-11-26,278.05517578125
2018-11-27,278.6397705078125
2018-11-28,279.5898132324219
2018-11-29,286.3858947753906
2018-11-30,286.3858947753906
2018-12-03,289.3089294433594
2018-12-04,288.6512451171875
2018-12-05,283.24359130859375
2018-12-06,275.1321105957031
2018-12-07,279.2974853515625
2018-12-10,273.4513854980469
2018-12-11,277.9090270996094
2018-12-12,282.8782043457031
2018-12-13,282.36669921875
2018-12-14,280.17437744140625
2018-12-17,276.15521240234375
2018-12-18,274.18218994140625
2018-12-19,277.7629089355469
2018-12-20,274.0360107421875
2018-12-21,273.6706237792969
2018-12-27,268.5552978515625
2018-12-28,276.666748046875
2019-01-03,277.2513427734375
2019-01-04,277.8359680175781
2019-01-07,277.9090270996094
2019-01-08,286.6781921386719
2019-01-09,286.6781921386719
2019-01-10,291.79351806640625
2019-01-11,293.7666015625
2019-01-14,294.935791015625
2019-01-15,296.031982421875
2019-01-16,299.7588195800781
2019-01-17,302.09722900390625
2019-01-18,304.8011169433594
2019-01-21,306.3357238769531
2019-01-22,303.3395690917969
2019-01-23,303.85113525390625
2019-01-24,306.7010803222656
2019-01-25,301.29345703125
2019-01-28,300.41650390625
2019-01-29,302.6819152832031
2019-01-30,301.95111083984375
2019-01-31,299.1011657714844
2019-02-01,301.5126953125
2019-02-04,301.0010986328125
2019-02-05,301.7319030761719
2019-02-06,301.4396057128906
2019-02-07,296.9819641113281
2019-02-08,295.4473571777344
2019-02-11,299.6857604980469
2019-02-12,300.2703552246094
2019-02-13,301.6588134765625
2019-02-14,299.97808837890625
2019-02-15,303.3395690917969
2019-02-18,300.85498046875
2019-02-19,303.120361328125
2019-02-20,304.5088195800781
2019-02-21,303.2664794921875
2019-02-22,305.89727783203125
2019-02-25,309.69720458984375
2019-02-26,312.7664489746094
2019-02-27,315.17791748046875
2019-02-28,317.8817443847656
2019-03-01,317.954833984375
2019-03-04,318.5394592285156
2019-03-05,318.9048156738281
2019-03-06,320.8778991699219
2019-03-07,318.9778747558594
2019-03-08,317.1510314941406
2019-03-11,317.735595703125
2019-03-12,317.6625671386719
2019-03-13,319.7817077636719
2019-03-14,322.4855651855469
2019-03-15,323.2894287109375
2019-03-18,324.09326171875
2019-03-19,324.3124694824219
2019-03-20,320.8048400878906
2019-03-21,318.6125183105469
2019-03-22,313.6433410644531
2019-03-25,314.8125305175781
2019-03-26,315.1048278808594
2019-03-27,315.5433044433594
2019-03-28,315.83563232421875
2019-03-29,320.22021484375
2019-04-01,323.65478515625
2019-04-02,326.21246337890625
2019-04-03,328.5508728027344
2019-04-04,328.47784423828125
2019-04-05,330.88934326171875
2019-04-08,332.27783203125
2019-04-09,331.69317626953125
2019-04-10,331.0354919433594
2019-04-11,331.9123840332031
2019-04-12,333.4469909667969
2019-04-15,337.97772216796875
2019-04-16,342.4353942871094
2019-04-17,344.846923828125
2019-04-18,347.4045715332031
2019-04-23,348.8661193847656
2019-04-24,347.4776916503906
2019-04-25,348.7199401855469
2019-04-26,349.4507141113281
2019-04-29,348.6468811035156
2019-04-30,350.1083984375
2019-05-02,348.6468811035156
2019-05-03,351.2204895019531
2019-05-06,345.54339599609375
2019-05-07,343.9538269042969
2019-05-08,342.89410400390625
2019-05-09,339.94207763671875
2019-05-10,341.91009521484375
2019-05-13,337.141357421875
2019-05-14,338.8066711425781
2019-05-15,343.0455017089844
2019-05-16,351.82598876953125
2019-05-17,349.40380859375
