Date,ENI.MI
2016-02-17,6.737246036529541
2016-02-18,6.594015598297119
2016-02-19,6.566473960876465
2016-02-22,6.803351402282715
2016-02-23,6.654614448547363
2016-02-24,6.489350318908691
2016-02-25,6.6601243019104
2016-02-26,7.001667499542236
2016-02-29,7.133878231048584
2016-03-01,7.354228973388672
2016-03-02,7.409317493438721
2016-03-03,7.5084757804870605
2016-03-04,7.458895206451416
2016-03-07,7.486443042755127
2016-03-08,7.299143314361572
2016-03-09,7.381772518157959
2016-03-10,7.128368854522705
2016-03-11,7.337703227996826
2016-03-14,7.376266002655029
2016-03-15,7.271598815917969
2016-03-16,7.365246295928955
2016-03-17,7.497458457946777
2016-03-18,7.563564777374268
2016-03-21,7.563564777374268
2016-03-22,7.602127552032471
2016-03-23,7.42033576965332
2016-03-24,7.244054794311523
2016-03-29,7.244054794311523
2016-03-30,7.447878837585449
2016-03-31,7.326685905456543
2016-04-01,7.045737266540527
2016-04-04,7.0292134284973145
2016-04-05,6.852932453155518
2016-04-06,6.924545764923096
2016-04-07,6.786824703216553
2016-04-08,7.078790664672852
2016-04-11,7.100826740264893
2016-04-12,7.139389991760254
2016-04-13,7.425842761993408
2016-04-14,7.558055400848389
2016-04-15,7.458895206451416
2016-04-18,7.436862945556641
2016-04-19,7.530511856079102
2016-04-20,7.65170431137085
2016-04-21,7.750860214233398
2016-04-22,7.794933319091797
2016-04-25,7.756372451782227
2016-04-26,7.789423942565918
2016-04-27,7.861034870147705
2016-04-28,7.932652473449707
2016-04-29,7.8224778175354
2016-05-02,7.684757232666016
2016-05-03,7.447878837585449
2016-05-04,7.381772518157959
2016-05-05,7.525002479553223
2016-05-06,7.464406967163086
2016-05-09,7.37075662612915
2016-05-10,7.4754252433776855
2016-05-11,7.398301601409912
2016-05-12,7.447878837585449
2016-05-13,7.4754252433776855
2016-05-16,7.541530609130859
2016-05-17,7.4754252433776855
2016-05-18,7.497458457946777
2016-05-19,7.266090393066406
2016-05-20,7.381772518157959
2016-05-23,7.35338020324707
2016-05-24,7.580513000488281
2016-05-25,7.841714382171631
2016-05-26,7.881464004516602
2016-05-27,7.853071212768555
2016-05-30,7.915533065795898
2016-05-31,7.796288967132568
2016-06-01,7.688401222229004
2016-06-02,7.682722568511963
2016-06-03,7.6202616691589355
2016-06-06,7.819002151489258
2016-06-07,8.000706672668457
2016-06-08,8.023421287536621
2016-06-09,7.983675003051758
2016-06-10,7.819002151489258
2016-06-13,7.637296199798584
2016-06-14,7.495337963104248
2016-06-15,7.5918707847595215
2016-06-16,7.5123748779296875
2016-06-17,7.80764627456665
2016-06-20,8.040454864501953
2016-06-21,8.14266300201416
2016-06-22,8.017742156982422
2016-06-23,8.27894401550293
2016-06-24,7.518052101135254
2016-06-27,7.5123748779296875
2016-06-28,7.756541728973389
2016-06-29,8.119953155517578
2016-06-30,8.244874954223633
2016-07-01,8.415221214294434
2016-07-04,8.244874954223633
2016-07-05,8.182413101196289
2016-07-06,8.02910041809082
2016-07-07,8.074525833129883
2016-07-08,8.23351764678955
2016-07-11,8.330047607421875
2016-07-12,8.409544944763184
2016-07-13,8.307333946228027
2016-07-14,8.460647583007812
2016-07-15,8.358439445495605
2016-07-18,8.267585754394531
2016-07-19,8.23919677734375
2016-07-20,8.159699440002441
2016-07-21,8.11427116394043
2016-07-22,8.080202102661133
2016-07-25,7.966638088226318
2016-07-26,7.972317218780518
2016-07-27,7.966638088226318
2016-07-28,7.7622199058532715
2016-07-29,7.767897605895996
2016-08-01,7.614584445953369
2016-08-02,7.455592632293701
2016-08-03,7.506695747375488
2016-08-04,7.523730278015137
2016-08-05,7.614584445953369
2016-08-08,7.705435752868652
2016-08-09,7.694081783294678
2016-08-10,7.671365737915039
2016-08-11,7.779253005981445
2016-08-12,7.779253005981445
2016-08-16,7.801967144012451
2016-08-17,7.705435752868652
2016-08-18,7.801967144012451
2016-08-19,7.648654937744141
2016-08-22,7.631618499755859
2016-08-23,7.733827590942383
2016-08-24,7.671365737915039
2016-08-25,7.580513000488281
2016-08-26,7.7281494140625
2016-08-29,7.648654937744141
2016-08-30,7.779253005981445
2016-08-31,7.688401222229004
2016-09-01,7.631618499755859
2016-09-02,7.790611267089844
2016-09-05,7.853071212768555
2016-09-06,7.801967144012451
2016-09-07,7.881464004516602
2016-09-08,7.966638088226318
2016-09-09,7.819002151489258
2016-09-12,7.699758052825928
2016-09-13,7.4442338943481445
2016-09-14,7.466946601867676
2016-09-15,7.501018047332764
2016-09-16,7.3306684494018555
2016-09-19,7.442005634307861
2016-09-20,7.307229995727539
2016-09-21,7.330669403076172
2016-09-22,7.412707328796387
2016-09-23,7.383409023284912
2016-09-26,7.24863338470459
2016-09-27,7.213474273681641
2016-09-28,7.236911773681641
2016-09-29,7.570923328399658
2016-09-30,7.512325763702393
2016-10-03,7.553343296051025
2016-10-04,7.600222110748291
2016-10-05,7.7760186195373535
2016-10-06,7.7760186195373535
2016-10-07,7.7877373695373535
2016-10-10,7.969394207000732
2016-10-11,7.817037105560303
2016-10-12,7.7642998695373535
2016-10-13,7.7115607261657715
2016-10-14,7.86391544342041
2016-10-17,7.799458026885986
2016-10-18,7.940094947814941
2016-10-19,7.963533401489258
2016-10-20,8.04556941986084
2016-10-21,8.069009780883789
2016-10-24,8.04556941986084
2016-10-25,8.016273498535156
2016-10-26,7.934232711791992
2016-10-27,8.057289123535156
2016-10-28,7.916654109954834
2016-10-31,7.740859508514404
2016-11-01,7.617802143096924
2016-11-02,7.506464958190918
2016-11-03,7.447865962982178
2016-11-04,7.377548694610596
2016-11-07,7.483025550842285
2016-11-08,7.529903888702393
2016-11-09,7.500604629516602
2016-11-10,7.471306324005127
2016-11-11,7.354109764099121
2016-11-14,7.184173107147217
2016-11-15,7.324809551239014
2016-11-16,7.277932167053223
2016-11-17,7.383409023284912
2016-11-18,7.254493236541748
2016-11-21,7.365828037261963
2016-11-22,7.442005634307861
2016-11-23,7.442005634307861
2016-11-24,7.471306324005127
2016-11-25,7.483025550842285
2016-11-28,7.371689796447754
2016-11-29,7.418567657470703
2016-11-30,7.699840068817139
2016-12-01,7.975253105163574
2016-12-02,7.934232711791992
2016-12-05,8.022132873535156
2016-12-06,8.180346488952637
2016-12-07,8.2623872756958
2016-12-08,8.338563919067383
2016-12-09,8.350281715393066
2016-12-12,8.66085433959961
2016-12-13,8.74875259399414
2016-12-14,8.719453811645508
2016-12-15,8.772192001342773
2016-12-16,8.819071769714355
2016-12-19,8.76633071899414
2016-12-20,8.877669334411621
2016-12-21,8.889388084411621
2016-12-22,8.889388084411621
2016-12-23,8.989007949829102
2016-12-27,8.989007949829102
2016-12-28,8.971427917480469
2016-12-29,9.04760456085205
2016-12-30,9.065184593200684
2017-01-02,9.164802551269531
2017-01-03,9.158940315246582
2017-01-04,9.194101333618164
2017-01-05,9.164802551269531
2017-01-06,9.211681365966797
2017-01-09,9.018304824829102
2017-01-10,9.112065315246582
2017-01-11,9.106203079223633
2017-01-12,9.059325218200684
2017-01-13,9.18238353729248
2017-01-16,9.024164199829102
2017-01-17,9.065184593200684
2017-01-18,9.123781204223633
2017-01-19,9.088622093200684
2017-01-20,9.112065315246582
2017-01-23,8.971427917480469
2017-01-24,8.994868278503418
2017-01-25,8.877669334411621
2017-01-26,8.76047134399414
2017-01-27,8.65499496459961
2017-01-30,8.432319641113281
2017-01-31,8.326845169067383
2017-02-01,8.279964447021484
2017-02-02,8.297544479370117
2017-02-03,8.514358520507812
2017-02-06,8.338563919067383
2017-02-07,8.320981979370117
2017-02-08,8.285825729370117
2017-02-09,8.414742469787598
2017-02-10,8.438179969787598
2017-02-13,8.520216941833496
2017-02-14,8.520216941833496
2017-02-15,8.426461219787598
2017-02-16,8.438179969787598
2017-02-17,8.274105072021484
2017-02-20,8.350281715393066
2017-02-21,8.543656349182129
2017-02-22,8.414742469787598
2017-02-23,8.444040298461914
2017-02-24,8.379582405090332
2017-02-27,8.414742469787598
2017-02-28,8.508501052856445
2017-03-01,8.789772033691406
2017-03-02,8.795633316040039
2017-03-03,8.947988510131836
2017-03-06,8.842510223388672
2017-03-07,8.819071769714355
2017-03-08,8.67257308959961
2017-03-09,8.613975524902344
2017-03-10,8.572957038879395
2017-03-13,8.584677696228027
2017-03-14,8.47920036315918
2017-03-15,8.596396446228027
2017-03-16,8.795633316040039
2017-03-17,8.742892265319824
2017-03-20,8.701872825622559
2017-03-21,8.742892265319824
2017-03-22,8.725314140319824
2017-03-23,8.807351112365723
2017-03-24,8.78391170501709
2017-03-27,8.772192001342773
2017-03-28,8.819071769714355
2017-03-29,8.860090255737305
2017-03-30,8.977286338806152
2017-03-31,8.994868278503418
2017-04-03,8.860090255737305
2017-04-04,8.92454719543457
2017-04-05,8.877669334411621
2017-04-06,8.889388084411621
2017-04-07,8.92454719543457
2017-04-10,8.918686866760254
2017-04-11,8.93040657043457
2017-04-12,8.93040657043457
2017-04-13,8.78391170501709
2017-04-18,8.602254867553711
2017-04-19,8.60811710357666
2017-04-20,8.602254867553711
2017-04-21,8.508501052856445
2017-04-24,8.761584281921387
2017-04-25,8.72542953491211
2017-04-26,8.761584281921387
2017-04-27,8.629015922546387
2017-04-28,8.59888744354248
2017-05-02,8.616964340209961
2017-05-03,8.580808639526367
2017-05-04,8.574780464172363
2017-05-05,8.79171371459961
2017-05-08,8.79171371459961
2017-05-09,8.882100105285645
2017-05-10,8.930307388305664
2017-05-11,8.978514671325684
2017-05-12,8.972490310668945
2017-05-15,9.038772583007812
2017-05-16,9.068902015686035
2017-05-17,8.930307388305664
2017-05-18,8.954412460327148
2017-05-19,9.06287670135498
2017-05-22,9.050826072692871
2017-05-23,9.032748222351074
2017-05-24,8.99659252166748
2017-05-25,8.827869415283203
2017-05-26,8.622990608215332
2017-05-29,8.604911804199219
2017-05-30,8.629015922546387
2017-05-31,8.490419387817383
2017-06-01,8.59286117553711
2017-06-02,8.466317176818848
2017-06-05,8.41208553314209
2017-06-06,8.478368759155273
2017-06-07,8.309645652770996
2017-06-08,8.369904518127441
2017-06-09,8.375929832458496
2017-06-12,8.41208553314209
2017-06-13,8.436188697814941
2017-06-14,8.34580135345459
2017-06-15,8.297595977783203
2017-06-16,8.34580135345459
2017-06-19,8.381957054138184
2017-06-20,8.21323299407959
2017-06-21,8.255414962768555
2017-06-22,8.231307983398438
2017-06-23,8.183103561401367
2017-06-26,8.195157051086426
2017-06-27,8.14694595336914
2017-06-28,8.171051979064941
2017-06-29,8.014378547668457
2017-06-30,7.930017948150635
2017-07-03,8.026430130004883
2017-07-04,8.05053424835205
2017-07-05,7.936043739318848
2017-07-06,7.887836456298828
2017-07-07,7.809502601623535
2017-07-10,7.8336029052734375
2017-07-11,7.815525531768799
2017-07-12,7.948094367980957
2017-07-13,7.960147857666016
2017-07-14,7.9782233238220215
2017-07-17,7.960147857666016
2017-07-18,7.917964458465576
2017-07-19,7.91193962097168
2017-07-20,7.923988342285156
2017-07-21,7.857707977294922
2017-07-24,7.869758605957031
2017-07-25,7.948094367980957
2017-07-26,7.990277290344238
2017-07-27,7.966170787811279
2017-07-28,7.990277290344238
2017-07-31,8.056558609008789
2017-08-01,8.11681842803955
2017-08-02,8.152974128723145
2017-08-03,8.134895324707031
2017-08-04,8.16502571105957
2017-08-07,8.177075386047363
2017-08-08,8.159000396728516
2017-08-09,8.134895324707031
2017-08-10,8.12886905670166
2017-08-11,8.014378547668457
2017-08-14,8.044507026672363
2017-08-16,8.080663681030273
2017-08-17,7.9782233238220215
2017-08-18,7.984249591827393
2017-08-21,7.948094367980957
2017-08-22,7.917964458465576
2017-08-23,7.923988342285156
2017-08-24,7.917964458465576
2017-08-25,7.8998870849609375
2017-08-28,7.91193962097168
2017-08-29,7.8998870849609375
2017-08-30,7.917964458465576
2017-08-31,7.936043739318848
2017-09-01,8.020404815673828
2017-09-04,8.032456398010254
2017-09-05,8.068611145019531
2017-09-06,8.122841835021973
2017-09-07,8.16502571105957
2017-09-08,8.110794067382812
2017-09-11,8.140921592712402
2017-09-12,8.16502571105957
2017-09-13,8.171051979064941
2017-09-14,8.219258308410645
2017-09-15,8.321698188781738
2017-09-18,8.352726936340332
2017-09-19,8.396163940429688
2017-09-20,8.464425086975098
2017-09-21,8.526480674743652
2017-09-22,8.551305770874023
2017-09-25,8.650592803955078
2017-09-26,8.681620597839355
2017-09-27,8.644388198852539
2017-09-28,8.656798362731934
2017-09-29,8.68782901763916
2017-10-02,8.669210433959961
2017-10-03,8.7312650680542
2017-10-04,8.625771522521973
2017-10-05,8.706443786621094
2017-10-06,8.594741821289062
2017-10-09,8.594741821289062
2017-10-10,8.594741821289062
2017-10-11,8.638182640075684
2017-10-12,8.600947380065918
2017-10-13,8.669210433959961
2017-10-16,8.681620597839355
2017-10-17,8.6195650100708
2017-10-18,8.613361358642578
2017-10-19,8.545099258422852
2017-10-20,8.594741821289062
2017-10-23,8.582332611083984
2017-10-24,8.656798362731934
2017-10-25,8.563716888427734
2017-10-26,8.638182640075684
2017-10-27,8.551305770874023
2017-10-30,8.588540077209473
2017-10-31,8.712651252746582
2017-11-01,8.824350357055664
2017-11-02,8.873995780944824
2017-11-03,8.923641204833984
2017-11-06,8.99810791015625
2017-11-07,9.13463020324707
2017-11-08,9.072574615478516
2017-11-09,9.004312515258789
2017-11-10,8.942256927490234
2017-11-13,8.880200386047363
2017-11-14,8.774706840515137
2017-11-15,8.613361358642578
2017-11-16,8.526480674743652
2017-11-17,8.520275115966797
2017-11-20,8.53889274597168
2017-11-21,8.607152938842773
2017-11-22,8.631977081298828
2017-11-23,8.600947380065918
2017-11-24,8.576127052307129
2017-11-27,8.495453834533691
2017-11-28,8.551305770874023
2017-11-29,8.53889274597168
2017-11-30,8.569921493530273
2017-12-01,8.576127052307129
2017-12-04,8.6195650100708
2017-12-05,8.625771522521973
2017-12-06,8.576127052307129
2017-12-07,8.588540077209473
2017-12-08,8.625771522521973
2017-12-11,8.669210433959961
2017-12-12,8.774706840515137
2017-12-13,8.700239181518555
2017-12-14,8.656798362731934
2017-12-15,8.650592803955078
2017-12-18,8.72506046295166
2017-12-19,8.6754150390625
2017-12-20,8.631977081298828
2017-12-21,8.700239181518555
2017-12-22,8.700239181518555
2017-12-27,8.7312650680542
2017-12-28,8.663005828857422
2017-12-29,8.563716888427734
2018-01-02,8.582332611083984
2018-01-03,8.638182640075684
2018-01-04,8.84296703338623
2018-01-05,8.954668045043945
2018-01-08,9.010519027709961
2018-01-09,8.99810791015625
2018-01-10,9.010519027709961
2018-01-11,9.122217178344727
2018-01-12,9.13463020324707
2018-01-15,9.258740425109863
2018-01-16,9.252534866333008
2018-01-17,9.221508026123047
2018-01-18,9.27735710144043
2018-01-19,9.202890396118164
2018-01-22,9.271150588989258
2018-01-23,9.283563613891602
2018-01-24,9.252534866333008
2018-01-25,9.264947891235352
2018-01-26,9.27735710144043
2018-01-29,9.178068161010742
2018-01-30,9.025410652160645
2018-01-31,8.989419937133789
2018-02-01,9.053956985473633
2018-02-02,8.903782844543457
2018-02-05,8.783394813537598
2018-02-06,8.53516960144043
2018-02-07,8.6754150390625
2018-02-08,8.484283447265625
2018-02-09,8.314250946044922
2018-02-12,8.366377830505371
2018-02-13,8.2857027053833
2018-02-14,8.339073181152344
2018-02-15,8.38002872467041
2018-02-16,8.459461212158203
2018-02-19,8.459461212158203
2018-02-20,8.506623268127441
2018-02-21,8.50910758972168
2018-02-22,8.48924732208252
2018-02-23,8.557510375976562
2018-02-26,8.602190971374512
2018-02-27,8.576127052307129
2018-02-28,8.510348320007324
2018-03-01,8.422226905822754
2018-03-02,8.301840782165527
2018-03-05,8.314250946044922
2018-03-06,8.272053718566895
2018-03-07,8.386235237121582
2018-03-08,8.428433418273926
2018-03-09,8.434638023376465
2018-03-12,8.512829780578613
2018-03-13,8.563716888427734
2018-03-14,8.50910758972168
2018-03-15,8.57861042022705
2018-03-16,8.749883651733398
2018-03-19,8.649351119995117
2018-03-20,8.768499374389648
2018-03-21,8.836762428283691
2018-03-22,8.79332447052002
2018-03-23,8.754846572875977
2018-03-26,8.723819732666016
2018-03-27,8.811938285827637
2018-03-28,8.788357734680176
2018-03-29,8.866547584533691
2018-04-03,8.95590877532959
2018-04-04,9.032857894897461
2018-04-05,9.222749710083008
2018-04-06,9.238884925842285
2018-04-09,9.300939559936523
2018-04-10,9.391542434692383
2018-04-11,9.449874877929688
2018-04-12,9.513172149658203
2018-04-13,9.576468467712402
2018-04-16,9.586397171020508
2018-04-17,9.730366706848145
2018-04-18,9.802352905273438
2018-04-19,9.928945541381836
2018-04-20,9.899158477783203
2018-04-23,9.983553886413574
2018-04-24,9.946321487426758
2018-04-25,9.835864067077637
2018-04-26,10.034441947937012
2018-04-27,10.026994705200195
2018-04-30,10.053056716918945
2018-05-02,10.128767013549805
2018-05-03,10.008377075195312
2018-05-04,10.14614200592041
2018-05-07,10.340997695922852
2018-05-08,10.075398445129395
2018-05-09,10.354649543762207
2018-05-10,10.182132720947266
2018-05-11,10.201992988586426
2018-05-14,10.348444938659668
2018-05-15,10.40305233001709
2018-05-16,10.26280689239502
2018-05-17,10.302520751953125
2018-05-18,10.27149486541748
2018-05-21,10.190095901489258
2018-05-22,10.239697456359863
2018-05-23,10.12650203704834
2018-05-24,10.033658981323242
2018-05-25,9.78437328338623
2018-05-28,9.585966110229492
2018-05-29,9.598684310913086
2018-05-30,9.85051155090332
2018-05-31,9.85051155090332
2018-06-01,10.004404067993164
2018-06-04,9.911559104919434
2018-06-05,9.82634449005127
2018-06-06,9.825075149536133
2018-06-07,9.939539909362793
2018-06-08,9.681352615356445
2018-06-11,9.939539909362793
2018-06-12,9.963705062866211
2018-06-13,9.864500045776367
2018-06-14,10.056550025939941
2018-06-15,9.825075149536133
2018-06-18,9.877218246459961
2018-06-19,9.882307052612305
2018-06-20,9.814898490905762
2018-06-21,9.641925811767578
2018-06-22,9.94335651397705
2018-06-25,9.71823787689209
2018-06-26,9.813627243041992
2018-06-27,10.084532737731934
2018-06-28,10.11760139465332
2018-06-29,10.115055084228516
2018-07-02,10.03111457824707
2018-07-03,10.274039268493652
2018-07-04,10.267677307128906
2018-07-05,10.312192916870117
2018-07-06,10.289299964904785
2018-07-09,10.375786781311035
2018-07-10,10.511876106262207
2018-07-11,10.335087776184082
2018-07-12,10.340174674987793
2018-07-13,10.352892875671387
2018-07-16,10.209173202514648
2018-07-17,10.262591361999512
2018-07-18,10.261321067810059
2018-07-19,10.225707054138184
2018-07-20,10.229523658752441
2018-07-23,10.257502555847168
2018-07-24,10.32618522644043
2018-07-25,10.319826126098633
2018-07-26,10.371971130371094
2018-07-27,10.302018165588379
2018-07-30,10.356708526611328
2018-07-31,10.469903945922852
2018-08-01,10.392318725585938
2018-08-02,10.304563522338867
2018-08-03,10.304563522338867
2018-08-06,10.360523223876953
2018-08-07,10.562748908996582
2018-08-08,10.492796897888184
2018-08-09,10.420300483703613
2018-08-10,10.146852493286133
2018-08-13,10.148124694824219
2018-08-14,10.247331619262695
2018-08-16,10.11887264251709
2018-08-17,10.062911033630371
2018-08-20,10.182464599609375
2018-08-21,10.28548526763916
2018-08-22,10.37833023071289
2018-08-23,10.323638916015625
2018-08-24,10.429203033447266
2018-08-27,10.449553489685059
2018-08-28,10.375786781311035
2018-08-29,10.431747436523438
2018-08-30,10.302018165588379
2018-08-31,10.16211223602295
2018-09-03,10.228251457214355
2018-09-04,10.25368881225586
2018-09-05,10.149396896362305
2018-09-06,10.06418228149414
2018-09-07,10.000588417053223
2018-09-10,10.079445838928223
2018-09-11,10.098522186279297
2018-09-12,10.186279296875
2018-09-13,10.167202949523926
2018-09-14,10.165931701660156
2018-09-17,10.25877571105957
2018-09-18,10.289299964904785
2018-09-19,10.319826126098633
2018-09-20,10.389777183532715
2018-09-21,10.371971130371094
2018-09-24,10.545598983764648
2018-09-25,10.801470756530762
2018-09-26,10.832803726196289
2018-09-27,10.79102897644043
2018-09-28,10.627842903137207
2018-10-01,10.6526460647583
2018-10-02,10.667006492614746
2018-10-03,10.689199447631836
2018-10-04,10.62523078918457
2018-10-05,10.618703842163086
2018-10-08,10.343249320983887
2018-10-09,10.614789009094238
2018-10-10,10.544292449951172
2018-10-11,10.254477500915527
2018-10-12,10.195733070373535
2018-10-15,10.288421630859375
2018-10-16,10.334113121032715
2018-10-17,10.172233581542969
2018-10-18,9.981635093688965
2018-10-19,10.04560375213623
2018-10-22,9.90461254119873
2018-10-23,9.758398056030273
2018-10-24,9.609575271606445
2018-10-25,9.774065017700195
2018-10-26,9.878503799438477
2018-10-29,10.027325630187988
2018-10-30,10.042993545532227
2018-10-31,10.251866340637207
2018-11-01,10.069101333618164
2018-11-02,10.026020050048828
2018-11-05,10.086071968078613
2018-11-06,10.011661529541016
2018-11-07,10.204870223999023
2018-11-08,10.165705680847168
2018-11-09,10.08868408203125
2018-11-12,10.109572410583496
2018-11-13,9.887641906738281
2018-11-14,9.7427339553833
2018-11-15,9.775370597839355
2018-11-16,9.725763320922852
2018-11-19,9.608271598815918
2018-11-20,9.433337211608887
2018-11-21,9.548219680786133
2018-11-22,9.344566345214844
2018-11-23,9.17746353149414
2018-11-26,9.331509590148926
2018-11-27,9.264930725097656
2018-11-28,9.238821029663086
2018-11-29,9.279290199279785
2018-11-30,9.298871994018555
2018-12-03,9.47249984741211
2018-12-04,9.40853500366211
2018-12-05,9.327593803405762
2018-12-06,9.029945373535156
2018-12-07,9.212711334228516
2018-12-10,9.099136352539062
2018-12-11,9.181381225585938
2018-12-12,9.29234504699707
2018-12-13,9.309318542480469
2018-12-14,9.234905242919922
2018-12-17,9.112190246582031
2018-12-18,9.016890525817871
2018-12-19,9.10566234588623
2018-12-20,9.024724960327148
2018-12-21,8.99078369140625
2018-12-27,8.824986457824707
2018-12-28,8.973812103271484
2019-01-02,8.994696617126465
2019-01-03,9.03386402130127
2019-01-04,9.360230445861816
2019-01-07,9.277985572814941
2019-01-08,9.22054672241211
2019-01-09,9.305400848388672
2019-01-10,9.296262741088867
2019-01-11,9.249266624450684
2019-01-14,9.216628074645996
2019-01-15,9.301482200622559
2019-01-16,9.321067810058594
2019-01-17,9.280595779418945
2019-01-18,9.535162925720215
2019-01-21,9.494693756103516
2019-01-22,9.449003219604492
2019-01-23,9.344566345214844
2019-01-24,9.409836769104004
2019-01-25,9.511665344238281
2019-01-28,9.420282363891602
2019-01-29,9.479028701782227
2019-01-30,9.558662414550781
2019-01-31,9.664405822753906
2019-02-01,9.6422119140625
2019-02-04,9.651350021362305
2019-02-05,9.751871109008789
2019-02-06,9.699652671813965
2019-02-07,9.486861228942871
2019-02-08,9.475111961364746
2019-02-11,9.562578201293945
2019-02-12,9.631768226623535
2019-02-13,9.697041511535645
2019-02-14,9.647433280944824
2019-02-15,9.869362831115723
2019-02-18,9.905916213989258
2019-02-19,9.920278549194336
2019-02-20,9.955524444580078
2019-02-21,9.96727466583252
2019-02-22,9.979024887084961
2019-02-25,9.92941665649414
2019-02-26,9.928110122680664
2019-02-27,9.935944557189941
2019-02-28,9.899391174316406
2019-03-01,9.815839767456055
2019-03-04,9.862835884094238
2019-03-05,9.911138534545898
2019-03-06,9.973801612854004
2019-03-07,9.973801612854004
2019-03-08,9.770147323608398
2019-03-11,9.8706693649292
2019-03-12,9.89808464050293
2019-03-13,10.146123886108398
2019-03-14,10.142208099365234
2019-03-15,10.174842834472656
2019-03-18,10.276673316955566
2019-03-19,10.37197208404541
2019-03-20,10.297558784484863
2019-03-21,10.332805633544922
2019-03-22,10.24795150756836
2019-03-25,10.198342323303223
2019-03-26,10.193120956420898
2019-03-27,10.176149368286133
2019-03-28,10.104349136352539
2019-03-29,10.283197402954102
2019-04-01,10.332805633544922
2019-04-02,10.306696891784668
2019-04-03,10.381107330322266
2019-04-04,10.284502983093262
2019-04-05,10.344554901123047
2019-04-08,10.322360038757324
2019-04-09,10.370664596557617
2019-04-10,10.404607772827148
2019-04-11,10.39416217803955
2019-04-12,10.323668479919434
2019-04-15,10.228368759155273
2019-04-16,10.069101333618164
2019-04-17,10.0717134475708
