Date,EXE
2021-12-14,51.12924575805664
2021-12-15,50.474910736083984
2021-12-16,50.82278060913086
2021-12-17,50.32582092285156
2021-12-20,49.77915954589844
2021-12-21,51.04641342163086
2021-12-22,51.69247055053711
2021-12-23,52.330238342285156
2021-12-27,54.54172134399414
2021-12-28,54.632835388183594
2021-12-29,54.30980682373047
2021-12-30,53.299312591552734
2021-12-31,53.440120697021484
2022-01-03,55.12151336669922
2022-01-04,55.31201934814453
2022-01-05,53.99507141113281
2022-01-06,55.27888870239258
2022-01-07,57.39926528930664
2022-01-10,58.144710540771484
2022-01-11,57.8879508972168
2022-01-12,60.55498123168945
2022-01-13,58.06187438964844
2022-01-14,59.2380256652832
2022-01-18,57.540061950683594
2022-01-19,55.9332275390625
2022-01-20,53.663761138916016
2022-01-21,52.21427917480469
2022-01-24,52.81063461303711
2022-01-25,55.60190963745117
2022-01-26,56.67866516113281
2022-01-27,57.25018310546875
2022-01-28,56.64554977416992
2022-01-31,56.46331787109375
2022-02-01,56.71180725097656
2022-02-02,57.564918518066406
2022-02-03,56.06575393676758
2022-02-04,55.47767639160156
2022-02-07,55.32030487060547
2022-02-08,54.434051513671875
2022-02-09,54.40092468261719
2022-02-10,54.351219177246094
2022-02-11,57.275020599365234
2022-02-14,56.13201141357422
2022-02-15,56.546142578125
2022-02-16,55.13808059692383
2022-02-17,55.345157623291016
2022-02-18,54.48374938964844
2022-02-22,54.95586395263672
2022-02-23,56.73664474487305
2022-02-24,58.73279571533203
2022-02-25,62.18667984008789
2022-02-28,63.98403549194336
2022-03-01,65.6571273803711
2022-03-02,65.73998260498047
2022-03-03,66.49369049072266
2022-03-04,71.988525390625
2022-03-07,72.74229431152344
2022-03-08,69.83734130859375
2022-03-09,68.49919891357422
2022-03-10,68.48226928710938
2022-03-11,68.21971893310547
2022-03-14,64.58642578125
2022-03-15,63.90886688232422
2022-03-16,65.22161102294922
2022-03-17,66.91546630859375
2022-03-18,66.49200439453125
2022-03-21,68.65164947509766
2022-03-22,68.18583679199219
2022-03-23,71.19242095947266
2022-03-24,73.68238067626953
2022-03-25,75.64723205566406
2022-03-28,74.4869613647461
2022-03-29,73.52147674560547
2022-03-30,74.62246704101562
2022-03-31,73.68238067626953
2022-04-01,76.22315216064453
2022-04-04,75.35929107666016
2022-04-05,75.09674072265625
2022-04-06,76.2485580444336
2022-04-07,76.73977661132812
2022-04-08,78.06096649169922
2022-04-11,77.57823944091797
2022-04-12,77.23947143554688
2022-04-13,79.27207946777344
2022-04-14,79.9157485961914
2022-04-18,80.39000701904297
2022-04-19,77.6205825805664
2022-04-20,78.66230773925781
2022-04-21,77.18864440917969
2022-04-22,73.28433227539062
2022-04-25,71.21784210205078
2022-04-26,70.3793716430664
2022-04-27,71.14160919189453
2022-04-28,71.53120422363281
2022-04-29,69.46469116210938
2022-05-02,70.0914306640625
2022-05-03,75.02899932861328
2022-05-04,80.44083404541016
2022-05-05,80.94052124023438
2022-05-06,78.89096069335938
2022-05-09,71.73445129394531
2022-05-10,70.97223663330078
2022-05-11,73.03025817871094
2022-05-12,71.5566177368164
2022-05-13,72.74229431152344
2022-05-16,75.4016342163086
2022-05-17,76.62968444824219
2022-05-18,75.31687927246094
2022-05-19,75.74288940429688
2022-05-20,79.22921752929688
2022-05-23,83.35020446777344
2022-05-24,85.08902740478516
2022-05-25,86.28881072998047
2022-05-26,87.11474609375
2022-05-27,89.67950439453125
2022-05-31,84.66300964355469
2022-06-01,86.94087219238281
2022-06-02,85.2368392944336
2022-06-03,85.88888549804688
2022-06-06,86.72350311279297
2022-06-07,89.16656494140625
2022-06-08,86.54093933105469
2022-06-09,85.18466186523438
2022-06-10,85.34984588623047
2022-06-13,81.17669677734375
2022-06-14,76.20367431640625
2022-06-15,76.72531127929688
2022-06-16,73.3346176147461
2022-06-17,69.7961196899414
2022-06-21,72.63909912109375
2022-06-22,71.97834777832031
2022-06-23,66.37067413330078
2022-06-24,72.8564453125
2022-06-27,74.0736312866211
2022-06-28,77.06438446044922
2022-06-29,75.64724731445312
2022-06-30,70.50904846191406
2022-07-01,72.07398223876953
2022-07-05,66.69234466552734
2022-07-06,64.63184356689453
2022-07-07,68.24858856201172
2022-07-08,68.2051010131836
2022-07-11,68.87456512451172
2022-07-12,68.4224624633789
2022-07-13,71.7957763671875
2022-07-14,68.68328094482422
2022-07-15,72.3174057006836
2022-07-18,75.39511108398438
2022-07-19,77.0556869506836
2022-07-20,79.86387634277344
2022-07-21,79.16834259033203
2022-07-22,78.0294189453125
2022-07-25,80.25511932373047
2022-07-26,80.1507797241211
2022-07-27,80.32467651367188
2022-07-28,80.75936889648438
2022-07-29,81.87220764160156
2022-08-01,78.61194610595703
2022-08-02,78.4641342163086
2022-08-03,79.57698059082031
2022-08-04,76.52536010742188
2022-08-05,79.985595703125
2022-08-08,80.68981170654297
2022-08-09,82.27214050292969
2022-08-10,81.72441864013672
2022-08-11,84.6021499633789
2022-08-12,85.38462829589844
2022-08-15,83.37629699707031
2022-08-16,86.42338562011719
2022-08-17,87.6083755493164
2022-08-18,91.10093688964844
2022-08-19,85.82644653320312
2022-08-22,89.23884582519531
2022-08-23,89.42593383789062
2022-08-24,92.4373779296875
2022-08-25,92.48193359375
2022-08-26,92.35720825195312
2022-08-29,92.45519256591797
2022-08-30,87.21633911132812
2022-08-31,89.53285217285156
2022-09-01,87.3321533203125
2022-09-02,88.8646240234375
2022-09-06,86.00463104248047
2022-09-07,87.08267974853516
2022-09-08,89.4526596069336
2022-09-09,91.5731430053711
2022-09-12,92.50865936279297
2022-09-13,90.37035369873047
2022-09-14,93.1590576171875
2022-09-15,92.29483795166016
2022-09-16,89.613037109375
2022-09-19,91.1098403930664
2022-09-20,91.42169189453125
2022-09-21,90.94947814941406
2022-09-22,87.78656005859375
2022-09-23,82.79717254638672
2022-09-26,81.15779113769531
2022-09-27,81.87057495117188
2022-09-28,85.07803344726562
2022-09-29,83.6079330444336
2022-09-30,83.93759155273438
2022-10-03,88.14293670654297
2022-10-04,91.09203338623047
2022-10-05,91.27023315429688
2022-10-06,90.56636810302734
2022-10-07,89.50611877441406
2022-10-10,86.98468780517578
2022-10-11,86.06698608398438
2022-10-12,88.65970611572266
2022-10-13,90.84255981445312
2022-10-14,84.92655944824219
2022-10-17,86.60157775878906
2022-10-18,87.75091552734375
2022-10-19,88.6775131225586
2022-10-20,88.062744140625
2022-10-21,86.44120025634766
2022-10-24,86.16500091552734
2022-10-25,88.10730743408203
2022-10-26,88.02711486816406
2022-10-27,87.34107971191406
2022-10-28,87.18960571289062
2022-10-31,91.11874389648438
2022-11-01,91.47513580322266
2022-11-02,92.45519256591797
2022-11-03,88.31224060058594
2022-11-04,89.87141418457031
2022-11-07,92.86504364013672
2022-11-08,93.32835388183594
2022-11-09,87.94693756103516
2022-11-10,90.70890808105469
2022-11-11,91.26131439208984
2022-11-14,91.18777465820312
2022-11-15,94.02848052978516
2022-11-16,91.53710174560547
2022-11-17,91.82210540771484
2022-11-18,90.88438415527344
2022-11-21,90.16731262207031
2022-11-22,93.9365463256836
2022-11-23,95.11328887939453
2022-11-25,94.6352310180664
2022-11-28,90.31442260742188
2022-11-29,91.28889465332031
2022-11-30,95.15005493164062
2022-12-01,93.9365463256836
2022-12-02,93.54122924804688
2022-12-05,88.08965301513672
2022-12-06,86.15907287597656
2022-12-07,88.13561248779297
2022-12-08,86.51760864257812
2022-12-09,87.0783920288086
2022-12-12,90.98551940917969
2022-12-13,91.88645935058594
2022-12-14,91.16019439697266
2022-12-15,90.93955993652344
2022-12-16,89.77201080322266
2022-12-19,88.19996643066406
2022-12-20,87.96094512939453
2022-12-21,90.55342864990234
2022-12-22,86.30615234375
2022-12-23,89.51459503173828
2022-12-27,90.74649047851562
2022-12-28,86.0763168334961
2022-12-29,86.94969940185547
2022-12-30,86.75662231445312
2023-01-03,79.18138885498047
2023-01-04,82.07726287841797
2023-01-05,78.04144287109375
2023-01-06,80.70746612548828
2023-01-09,81.99452209472656
2023-01-10,81.24068450927734
2023-01-11,82.3438720703125
2023-01-12,84.10896301269531
2023-01-13,83.85155487060547
2023-01-17,83.18045806884766
2023-01-18,81.65437316894531
2023-01-19,83.56656646728516
2023-01-20,83.54358673095703
2023-01-23,84.7892837524414
2023-01-24,84.43074035644531
2023-01-25,83.84237670898438
2023-01-26,80.77183532714844
2023-01-27,80.56957244873047
2023-01-30,79.28252410888672
2023-01-31,79.72378540039062
2023-02-01,77.02099609375
2023-02-02,78.58383178710938
2023-02-03,77.77481842041016
2023-02-06,76.17520141601562
2023-02-07,78.22530364990234
2023-02-08,75.36620330810547
2023-02-09,75.55006408691406
2023-02-10,77.07613372802734
2023-02-13,76.73600006103516
2023-02-14,77.1037368774414
2023-02-15,76.45101165771484
2023-02-16,77.14048767089844
2023-02-17,73.62867736816406
2023-02-21,71.74405670166016
2023-02-22,73.2701416015625
2023-02-23,74.3917236328125
2023-02-24,78.51028442382812
2023-02-27,75.32023620605469
2023-02-28,74.29058074951172
2023-03-01,74.77783203125
2023-03-02,75.45813751220703
2023-03-03,77.37953186035156
2023-03-06,74.20516967773438
2023-03-07,73.91573333740234
2023-03-08,73.224853515625
2023-03-09,71.4509506225586
2023-03-10,70.19053649902344
2023-03-13,69.33159637451172
2023-03-14,69.76107788085938
2023-03-15,66.9041519165039
2023-03-16,68.38863372802734
2023-03-17,67.28695678710938
2023-03-20,68.84610748291016
2023-03-21,69.96648406982422
2023-03-22,68.88346099853516
2023-03-23,68.29527282714844
2023-03-24,69.36894226074219
2023-03-27,70.37725830078125
2023-03-28,70.76005554199219
2023-03-29,70.12519073486328
2023-03-30,70.00382232666016
2023-03-31,70.99347686767578
2023-04-03,71.76838684082031
2023-04-04,71.24555206298828
2023-04-05,71.62833404541016
2023-04-06,70.28389739990234
2023-04-10,72.39391326904297
2023-04-11,73.63565826416016
2023-04-12,73.8037109375
2023-04-13,75.18548583984375
2023-04-14,75.60562133789062
2023-04-17,76.17512512207031
2023-04-18,75.96039581298828
2023-04-19,75.55892944335938
2023-04-20,75.61494445800781
2023-04-21,75.48424530029297
2023-04-24,76.9967269897461
2023-04-25,74.52259826660156
2023-04-26,74.06511688232422
2023-04-27,75.02676391601562
2023-04-28,77.19279479980469
2023-05-01,76.781982421875
2023-05-02,74.79334259033203
2023-05-03,71.91776275634766
2023-05-04,71.86175537109375
2023-05-05,73.4209213256836
2023-05-08,73.12215423583984
2023-05-09,72.90741729736328
2023-05-10,72.54330444335938
2023-05-11,72.13249969482422
2023-05-12,74.48524475097656
2023-05-15,76.56725311279297
2023-05-16,74.67198181152344
2023-05-17,74.16027069091797
2023-05-18,77.92230224609375
2023-05-19,76.96520233154297
2023-05-22,77.53378295898438
2023-05-23,76.54825592041016
2023-05-24,75.78069305419922
2023-05-25,74.82359313964844
2023-05-26,73.56327056884766
2023-05-30,71.56381225585938
2023-05-31,71.30795288085938
2023-06-01,72.16079711914062
2023-06-02,75.45850372314453
2023-06-05,73.62013244628906
2023-06-06,74.97522735595703
2023-06-07,76.98416137695312
2023-06-08,77.1168441772461
2023-06-09,75.71435546875
2023-06-12,74.80464935302734
2023-06-13,76.33978271484375
2023-06-14,75.58169555664062
2023-06-15,77.25897216796875
2023-06-16,78.04548645019531
2023-06-20,76.7662124633789
2023-06-21,77.57168579101562
2023-06-22,76.83255004882812
2023-06-23,76.36820983886719
2023-06-26,77.19264221191406
2023-06-27,77.53378295898438
2023-06-28,77.05049896240234
2023-06-29,79.59957885742188
2023-06-30,79.29634857177734
2023-07-03,79.40058898925781
2023-07-05,78.94572448730469
2023-07-06,77.041015625
2023-07-07,77.84648132324219
2023-07-10,78.50035095214844
2023-07-11,79.81753540039062
2023-07-12,79.70381927490234
2023-07-13,79.03101348876953
2023-07-14,76.87044525146484
2023-07-17,76.61459350585938
2023-07-18,77.24002075195312
2023-07-19,77.83702087402344
2023-07-20,79.09735107421875
2023-07-21,78.73724365234375
2023-07-24,79.0499496459961
2023-07-25,78.53826141357422
2023-07-26,78.95520782470703
2023-07-27,77.85596466064453
2023-07-28,80.054443359375
2023-07-31,79.92176818847656
2023-08-01,80.02599334716797
2023-08-02,78.1686782836914
2023-08-03,79.61853790283203
2023-08-04,80.89781951904297
2023-08-07,82.34764862060547
2023-08-08,82.6319351196289
2023-08-09,83.18155670166016
2023-08-10,80.9451904296875
2023-08-11,80.49981689453125
2023-08-14,79.91229248046875
2023-08-15,78.52876281738281
2023-08-16,78.80073547363281
2023-08-17,82.30276489257812
2023-08-18,81.99742126464844
2023-08-21,82.80852508544922
2023-08-22,82.1310043334961
2023-08-23,81.01456451416016
2023-08-24,80.65193939208984
2023-08-25,81.2340316772461
2023-08-28,81.5584716796875
2023-08-29,82.4077377319336
2023-08-30,83.7818374633789
2023-08-31,84.17308044433594
2023-09-01,86.12925720214844
2023-09-05,84.6978988647461
2023-09-06,84.3543701171875
2023-09-07,83.62915802001953
2023-09-08,84.44026184082031
2023-09-11,83.41922760009766
2023-09-12,84.16352844238281
2023-09-13,83.25701141357422
2023-09-14,83.5241928100586
2023-09-15,81.53939056396484
2023-09-18,81.37716674804688
2023-09-19,80.79507446289062
2023-09-20,79.97444152832031
2023-09-21,78.91523742675781
2023-09-22,78.3140640258789
2023-09-25,79.28738403320312
2023-09-26,79.2778549194336
2023-09-27,81.70160675048828
2023-09-28,82.75125885009766
2023-09-29,82.28369140625
2023-10-02,79.81221771240234
2023-10-03,79.1728744506836
2023-10-04,78.42857360839844
2023-10-05,80.13665771484375
2023-10-06,83.28562927246094
2023-10-09,85.0223388671875
2023-10-10,84.67881774902344
2023-10-11,84.16352844238281
2023-10-12,84.8505859375
2023-10-13,84.8505859375
2023-10-16,84.92691802978516
2023-10-17,85.48991394042969
2023-10-18,85.27998352050781
2023-10-19,84.70743560791016
2023-10-20,83.99177551269531
2023-10-23,82.87530517578125
2023-10-24,82.95166015625
2023-10-25,82.6844711303711
2023-10-26,83.09478759765625
2023-10-27,81.86381530761719
2023-10-30,81.68252563476562
2023-10-31,82.14056396484375
2023-11-01,82.93256378173828
2023-11-02,84.64064025878906
2023-11-03,85.27044677734375
2023-11-06,81.31990814208984
2023-11-07,78.81026458740234
2023-11-08,77.67472839355469
2023-11-09,76.8063735961914
2023-11-10,75.4704360961914
2023-11-13,76.34835052490234
2023-11-14,77.80831909179688
2023-11-15,80.00423431396484
2023-11-16,77.96688842773438
2023-11-17,78.39934539794922
2023-11-20,78.57232666015625
2023-11-21,78.48583221435547
2023-11-22,78.62037658691406
2023-11-24,78.9471206665039
2023-11-27,78.38013458251953
2023-11-28,77.82274627685547
2023-11-29,76.65512084960938
2023-11-30,77.17886352539062
2023-12-01,77.45755004882812
2023-12-04,75.2664566040039
2023-12-05,73.41168975830078
2023-12-06,71.06683349609375
2023-12-07,72.11434173583984
2023-12-08,72.12393188476562
2023-12-11,72.17198944091797
2023-12-12,70.88423919677734
2023-12-13,72.02784729003906
2023-12-14,72.81586456298828
2023-12-15,72.81586456298828
2023-12-18,73.32521057128906
2023-12-19,73.92103576660156
2023-12-20,72.24887084960938
2023-12-21,74.31504821777344
2023-12-22,74.26699829101562
2023-12-26,74.91087341308594
2023-12-27,75.0550308227539
2023-12-28,74.49763488769531
2023-12-29,73.94026184082031
2024-01-02,73.9883041381836
2024-01-03,74.9012680053711
2024-01-04,73.95946502685547
2024-01-05,76.11214447021484
2024-01-08,75.68447875976562
2024-01-09,75.29528045654297
2024-01-10,74.17089080810547
2024-01-11,76.51576232910156
2024-01-12,79.6390609741211
2024-01-16,75.59319305419922
2024-01-17,73.9883041381836
2024-01-18,73.37325286865234
2024-01-19,72.979248046875
2024-01-22,72.3738021850586
2024-01-23,71.97018432617188
2024-01-24,73.45974731445312
2024-01-25,74.33426666259766
2024-01-26,74.48802947998047
2024-01-29,74.45921325683594
2024-01-30,76.03526306152344
2024-01-31,74.1036148071289
2024-02-01,73.9306411743164
2024-02-02,73.60389709472656
2024-02-05,72.41224670410156
2024-02-06,73.06573486328125
2024-02-07,73.07534790039062
2024-02-08,74.25738525390625
2024-02-09,73.83454132080078
2024-02-12,74.53608703613281
2024-02-13,73.45013427734375
2024-02-14,72.89274597167969
2024-02-15,75.04541015625
2024-02-16,75.66046905517578
2024-02-20,74.6225814819336
2024-02-21,80.58084106445312
2024-02-22,80.03306579589844
2024-02-23,78.73570251464844
2024-02-26,78.78376007080078
2024-02-27,78.74530792236328
2024-02-28,78.85103607177734
2024-02-29,79.55256652832031
2024-03-01,79.5813980102539
2024-03-04,79.20660400390625
2024-03-05,79.68710327148438
2024-03-06,79.27582550048828
2024-03-07,78.89840698242188
2024-03-08,79.3629150390625
2024-03-11,80.65966796875
2024-03-12,81.03707885742188
2024-03-13,82.21770477294922
2024-03-14,81.67578125
2024-03-15,80.77580261230469
2024-03-18,80.78546905517578
2024-03-19,81.92739868164062
2024-03-20,83.40799713134766
2024-03-21,83.46604919433594
2024-03-22,83.52413177490234
2024-03-25,83.97895812988281
2024-03-26,82.96284484863281
2024-03-27,84.89830017089844
2024-03-28,85.96278381347656
2024-04-01,86.85308837890625
2024-04-02,86.09827423095703
2024-04-03,87.38534545898438
2024-04-04,86.43695831298828
2024-04-05,86.62083435058594
2024-04-08,87.27888488769531
2024-04-09,87.00792694091797
2024-04-10,87.09502410888672
2024-04-11,85.14022064208984
2024-04-12,85.73053741455078
2024-04-15,84.73377990722656
2024-04-16,84.45314025878906
2024-04-17,84.3370132446289
2024-04-18,84.50153350830078
2024-04-19,84.68539428710938
2024-04-22,85.55635070800781
2024-04-23,85.67245483398438
2024-04-24,87.76274871826172
2024-04-25,88.51757049560547
2024-04-26,89.0885238647461
2024-04-29,89.95947265625
2024-04-30,86.97888946533203
2024-05-01,83.8821792602539
2024-05-02,83.98863220214844
2024-05-03,83.87249755859375
2024-05-06,86.20472717285156
2024-05-07,85.75956726074219
2024-05-08,85.51763153076172
2024-05-09,85.44989776611328
2024-05-10,84.30797576904297
2024-05-13,85.5369873046875
2024-05-14,87.87887573242188
2024-05-15,89.0054702758789
2024-05-16,88.86891174316406
2024-05-17,89.43464660644531
2024-05-20,89.34685516357422
2024-05-21,88.49826049804688
2024-05-22,87.54236602783203
2024-05-23,86.91810607910156
2024-05-24,87.51310729980469
2024-05-28,88.26415252685547
2024-05-29,87.13269805908203
2024-05-30,87.69843292236328
2024-05-31,88.6933364868164
2024-06-03,88.74698638916016
2024-06-04,86.38163757324219
2024-06-05,86.61573028564453
2024-06-06,86.13777923583984
2024-06-07,86.11827850341797
2024-06-10,86.75228118896484
2024-06-11,86.52793884277344
2024-06-12,85.02582550048828
2024-06-13,83.93338012695312
2024-06-14,83.04576110839844
2024-06-17,82.54830169677734
2024-06-18,81.88502502441406
2024-06-20,81.8801498413086
2024-06-21,80.39266204833984
2024-06-24,82.69461822509766
2024-06-25,81.56314849853516
2024-06-26,80.70478820800781
2024-06-27,80.29512786865234
2024-06-28,80.16831970214844
2024-07-01,80.470703125
2024-07-02,80.9779052734375
2024-07-03,81.57289123535156
2024-07-05,80.28536987304688
2024-07-08,80.5682373046875
2024-07-09,80.50971221923828
2024-07-10,80.9779052734375
2024-07-11,81.42658996582031
2024-07-12,81.42658996582031
2024-07-15,81.70945739746094
2024-07-16,80.79258728027344
2024-07-17,80.03177642822266
2024-07-18,79.33922576904297
2024-07-19,79.01734924316406
2024-07-22,79.3587417602539
2024-07-23,78.0029296875
2024-07-24,75.749755859375
2024-07-25,75.49614715576172
2024-07-26,75.87655639648438
2024-07-29,74.68655395507812
2024-07-30,74.36467742919922
2024-07-31,74.45246124267578
2024-08-01,73.19419860839844
2024-08-02,70.64839935302734
2024-08-05,69.35110473632812
2024-08-06,68.98045349121094
2024-08-07,69.75102233886719
2024-08-08,70.64839935302734
2024-08-09,70.73617553710938
2024-08-12,71.56527709960938
2024-08-13,70.47282409667969
2024-08-14,70.39479064941406
2024-08-15,71.8352279663086
2024-08-16,71.70740509033203
2024-08-19,72.93645477294922
2024-08-20,71.95321655273438
2024-08-21,71.15679931640625
2024-08-22,70.40953063964844
2024-08-23,72.2088623046875
2024-08-26,72.65131378173828
2024-08-27,71.7565689086914
2024-08-28,70.7733383178711
2024-08-29,72.7496337890625
2024-08-30,73.24125671386719
2024-09-03,70.97982025146484
2024-09-04,69.23948669433594
2024-09-05,70.79299926757812
2024-09-06,69.65243530273438
2024-09-09,69.1313247680664
2024-09-10,69.53445434570312
2024-09-11,71.13713836669922
2024-09-12,71.1272964477539
2024-09-13,71.9925537109375
2024-09-16,71.8352279663086
2024-09-17,72.11053466796875
2024-09-18,73.26093292236328
2024-09-19,75.28638458251953
2024-09-20,77.14470672607422
2024-09-23,78.9145278930664
2024-09-24,78.74738311767578
2024-09-25,76.92839050292969
2024-09-26,78.95386505126953
2024-09-27,81.21530151367188
2024-09-30,80.87117004394531
2024-10-01,80.09441375732422
2024-10-02,81.84457397460938
2024-10-03,83.78154754638672
2024-10-04,84.19450378417969
2024-10-07,84.00769805908203
2024-10-08,84.55831146240234
2024-10-09,85.57102966308594
2024-10-10,85.1580810546875
2024-10-11,85.92499542236328
2024-10-14,85.16791534423828
2024-10-15,84.35182189941406
2024-10-16,85.01058959960938
2024-10-17,86.10198211669922
2024-10-18,85.20724487304688
2024-10-21,84.3125
2024-10-22,82.95562744140625
2024-10-23,81.89373779296875
2024-10-24,83.87004089355469
2024-10-25,83.36859130859375
