Date,CEATLTD.NS
2016-07-07,781.4761352539062
2016-07-08,779.050048828125
2016-07-11,783.4446411132812
2016-07-12,801.7100830078125
2016-07-13,788.93798828125
2016-07-14,795.7131958007812
2016-07-15,786.3287353515625
2016-07-18,809.9959106445312
2016-07-19,802.9461059570312
2016-07-20,804.18212890625
2016-07-21,803.8616333007812
2016-07-22,810.2247924804688
2016-07-25,829.77197265625
2016-07-26,792.6918334960938
2016-07-27,806.8372192382812
2016-07-28,807.3408203125
2016-07-29,790.8148803710938
2016-08-01,790.7233276367188
2016-08-02,785.5961303710938
2016-08-03,777.173095703125
2016-08-04,785.1842651367188
2016-08-05,831.6488647460938
2016-08-08,836.776123046875
2016-08-09,831.1453247070312
2016-08-10,806.6083374023438
2016-08-11,809.0346069335938
2016-08-12,802.48828125
2016-08-16,803.3123168945312
2016-08-17,811.5982055664062
2016-08-18,795.3927001953125
2016-08-19,791.9593505859375
2016-08-22,774.4722900390625
2016-08-23,781.3388671875
2016-08-24,795.5758056640625
2016-08-25,787.0153198242188
2016-08-26,793.332763671875
2016-08-29,822.7680053710938
2016-08-30,831.3742065429688
2016-08-31,817.7781982421875
2016-09-01,816.03857421875
2016-09-02,872.2539672851562
2016-09-06,887.6812133789062
2016-09-07,930.1631469726562
2016-09-08,943.9423828125
2016-09-09,948.4285888671875
2016-09-12,906.5874633789062
2016-09-14,956.8975219726562
2016-09-15,974.56787109375
2016-09-16,975.0712890625
2016-09-19,1033.5758056640625
2016-09-20,1043.143310546875
2016-09-21,1068.13818359375
2016-09-22,1080.498046875
2016-09-23,1083.2447509765625
2016-09-26,1087.68505859375
2016-09-27,1093.5447998046875
2016-09-28,1149.7601318359375
2016-09-29,1125.864013671875
2016-09-30,1214.39892578125
2016-10-03,1249.876708984375
2016-10-04,1254.2255859375
2016-10-05,1280.044189453125
2016-10-06,1277.06884765625
2016-10-07,1256.28564453125
2016-10-10,1251.7078857421875
2016-10-13,1270.8887939453125
2016-10-14,1259.1697998046875
2016-10-17,1178.005126953125
2016-10-18,1218.518798828125
2016-10-19,1176.7691650390625
2016-10-20,1191.8302001953125
2016-10-21,1205.1060791015625
2016-10-24,1160.9300537109375
2016-10-25,1156.9014892578125
2016-10-26,1118.1278076171875
2016-10-27,1094.9183349609375
2016-10-28,1111.810302734375
2016-11-01,1142.9852294921875
2016-11-02,1101.5560302734375
2016-11-03,1129.205810546875
2016-11-04,1098.9923095703125
2016-11-07,1117.2579345703125
2016-11-08,1198.284912109375
2016-11-09,1222.40966796875
2016-11-10,1216.046630859375
2016-11-11,1167.1558837890625
2016-11-15,1128.0157470703125
2016-11-16,1137.5833740234375
2016-11-17,1123.1632080078125
2016-11-18,1103.7989501953125
2016-11-21,1059.0281982421875
2016-11-22,1051.566162109375
2016-11-23,1052.8939208984375
2016-11-24,1053.718017578125
2016-11-25,1063.010986328125
2016-11-28,1093.9110107421875
2016-11-29,1115.3350830078125
2016-11-30,1172.511962890625
2016-12-01,1154.383544921875
2016-12-02,1126.8255615234375
2016-12-05,1155.0247802734375
2016-12-06,1161.8914794921875
2016-12-07,1147.1966552734375
2016-12-08,1159.190185546875
2016-12-09,1170.4517822265625
2016-12-12,1138.269775390625
2016-12-13,1144.999267578125
2016-12-14,1137.9952392578125
2016-12-15,1174.80078125
2016-12-16,1143.3970947265625
2016-12-19,1145.4112548828125
2016-12-20,1102.654541015625
2016-12-21,1054.2672119140625
2016-12-22,1033.7586669921875
2016-12-23,1047.0802001953125
2016-12-26,1039.572509765625
2016-12-27,1046.5308837890625
2016-12-28,1033.52978515625
2016-12-29,1058.7994384765625
2016-12-30,1064.8875732421875
2017-01-02,1080.498046875
2017-01-03,1092.720947265625
2017-01-04,1080.7271728515625
2017-01-05,1091.7137451171875
2017-01-06,1096.3372802734375
2017-01-09,1080.0860595703125
2017-01-10,1115.28955078125
2017-01-11,1125.498046875
2017-01-12,1103.432861328125
2017-01-13,1099.49609375
2017-01-16,1085.030029296875
2017-01-17,1095.4674072265625
2017-01-18,1110.116455078125
2017-01-19,1083.2447509765625
2017-01-20,1076.1033935546875
2017-01-23,1080.4066162109375
2017-01-24,1069.3280029296875
2017-01-25,1085.716796875
2017-01-27,1103.5244140625
2017-01-30,1081.23046875
2017-01-31,1069.92333984375
2017-02-01,1108.5142822265625
2017-02-02,1089.6080322265625
2017-02-03,1090.660888671875
2017-02-06,1077.2935791015625
2017-02-07,1049.3690185546875
2017-02-08,1065.208251953125
2017-02-09,1047.5836181640625
2017-02-10,1054.4503173828125
2017-02-13,1025.1068115234375
2017-02-14,1012.8382568359375
2017-02-15,994.1607055664062
2017-02-16,1032.156494140625
2017-02-17,1034.72021484375
2017-02-20,1027.120849609375
2017-02-21,1020.1626586914062
2017-02-22,1035.7271728515625
2017-02-23,1058.9366455078125
2017-02-27,1071.571533203125
2017-02-28,1080.8643798828125
2017-03-01,1080.6353759765625
2017-03-02,1054.862548828125
2017-03-03,1069.2825927734375
2017-03-06,1066.0321044921875
2017-03-07,1069.511474609375
2017-03-08,1059.989501953125
2017-03-09,1065.2540283203125
2017-03-10,1056.4647216796875
2017-03-14,1119.59228515625
2017-03-15,1153.422607421875
2017-03-16,1150.7674560546875
2017-03-17,1160.701171875
2017-03-20,1171.3216552734375
2017-03-21,1179.0582275390625
2017-03-22,1183.0865478515625
2017-03-23,1210.4617919921875
2017-03-24,1208.40185546875
2017-03-27,1219.800537109375
2017-03-28,1186.1995849609375
2017-03-29,1187.481201171875
2017-03-30,1202.8629150390625
2017-03-31,1212.9796142578125
2017-04-03,1222.5472412109375
2017-04-05,1224.3326416015625
2017-04-06,1269.9273681640625
2017-04-07,1260.68017578125
2017-04-10,1266.8603515625
2017-04-11,1339.0064697265625
2017-04-12,1314.56103515625
2017-04-13,1328.614990234375
2017-04-17,1330.766357421875
2017-04-18,1309.8916015625
2017-04-19,1313.6455078125
2017-04-20,1342.302490234375
2017-04-21,1322.9842529296875
2017-04-24,1331.910888671875
2017-04-25,1339.189453125
2017-04-26,1423.69580078125
2017-04-27,1412.4803466796875
2017-04-28,1397.052978515625
2017-05-02,1460.867431640625
2017-05-03,1517.1285400390625
2017-05-04,1484.9925537109375
2017-05-05,1520.287353515625
2017-05-08,1526.6048583984375
2017-05-09,1556.314697265625
2017-05-10,1508.430908203125
2017-05-11,1520.3330078125
2017-05-12,1489.4329833984375
2017-05-15,1499.733154296875
2017-05-16,1566.477294921875
2017-05-17,1690.4442138671875
2017-05-18,1679.8695068359375
2017-05-19,1631.665283203125
2017-05-22,1592.067138671875
2017-05-23,1598.247314453125
2017-05-24,1554.9412841796875
2017-05-25,1537.865966796875
2017-05-26,1539.9259033203125
2017-05-29,1531.274169921875
2017-05-30,1531.6859130859375
2017-05-31,1541.2537841796875
2017-06-01,1639.5849609375
2017-06-02,1695.159423828125
2017-06-05,1713.8365478515625
2017-06-06,1732.6514892578125
2017-06-07,1734.71142578125
2017-06-08,1733.6585693359375
2017-06-09,1746.8426513671875
2017-06-12,1742.127685546875
2017-06-13,1709.3961181640625
2017-06-14,1701.4769287109375
2017-06-15,1713.8365478515625
2017-06-16,1704.132080078125
2017-06-19,1697.4022216796875
2017-06-20,1710.99853515625
2017-06-21,1712.0513916015625
2017-06-22,1679.8695068359375
2017-06-23,1653.5928955078125
2017-06-27,1631.20751953125
2017-06-28,1656.9805908203125
2017-06-29,1647.7332763671875
2017-06-30,1643.43017578125
2017-07-03,1707.5191650390625
2017-07-04,1701.2476806640625
2017-07-05,1708.617919921875
2017-07-06,1732.3309326171875
2017-07-07,1742.8599853515625
2017-07-10,1726.654541015625
2017-07-11,1705.7796630859375
2017-07-12,1723.99951171875
2017-07-13,1720.8406982421875
2017-07-14,1716.4915771484375
2017-07-17,1734.34521484375
2017-07-18,1702.6668701171875
2017-07-19,1694.9302978515625
2017-07-20,1673.735107421875
2017-07-21,1692.687255859375
2017-07-24,1687.5599365234375
2017-07-25,1719.833740234375
2017-07-26,1715.6678466796875
2017-07-27,1714.4776611328125
2017-07-28,1706.2786865234375
2017-07-31,1729.2633056640625
2017-08-01,1729.0789794921875
2017-08-02,1775.2318115234375
2017-08-03,1753.67529296875
2017-08-04,1603.2406005859375
2017-08-07,1671.410888671875
2017-08-08,1625.94873046875
2017-08-09,1556.4888916015625
2017-08-10,1565.4246826171875
2017-08-11,1559.943359375
2017-08-14,1564.319091796875
2017-08-16,1577.4005126953125
2017-08-17,1594.9036865234375
2017-08-18,1569.9385986328125
2017-08-21,1543.6376953125
2017-08-22,1500.4791259765625
2017-08-23,1540.0911865234375
2017-08-24,1519.9163818359375
2017-08-28,1521.6207275390625
2017-08-29,1523.2789306640625
2017-08-30,1530.69482421875
2017-08-31,1571.3204345703125
2017-09-01,1597.16064453125
2017-09-04,1570.998046875
2017-09-05,1596.285400390625
2017-09-06,1593.7061767578125
2017-09-07,1598.081787109375
2017-09-08,1588.5472412109375
2017-09-11,1613.6041259765625
2017-09-12,1638.0625
2017-09-13,1622.263671875
2017-09-14,1623.968017578125
2017-09-15,1625.3038330078125
2017-09-18,1649.0250244140625
2017-09-19,1638.9837646484375
2017-09-20,1632.2130126953125
2017-09-21,1604.4842529296875
2017-09-22,1597.0223388671875
2017-09-25,1550.8233642578125
2017-09-26,1543.72998046875
2017-09-27,1536.176025390625
2017-09-28,1559.160400390625
2017-09-29,1579.519287109375
2017-10-03,1570.306884765625
2017-10-04,1574.7750244140625
2017-10-05,1583.5264892578125
2017-10-06,1608.583740234375
2017-10-09,1606.0501708984375
2017-10-10,1616.091552734375
2017-10-11,1580.2100830078125
2017-10-12,1593.7520751953125
2017-10-13,1593.383544921875
2017-10-16,1591.9554443359375
2017-10-17,1601.766845703125
2017-10-18,1588.8697509765625
2017-10-19,1579.9798583984375
2017-10-23,1550.731201171875
2017-10-24,1544.467041015625
2017-10-25,1535.2547607421875
2017-10-26,1539.5384521484375
2017-10-27,1547.4609375
2017-10-30,1558.100830078125
2017-10-31,1540.183349609375
2017-11-01,1551.3299560546875
2017-11-02,1555.521728515625
2017-11-03,1566.0233154296875
2017-11-06,1649.0250244140625
2017-11-07,1580.39453125
2017-11-08,1568.0040283203125
2017-11-09,1575.511962890625
2017-11-10,1597.805419921875
2017-11-13,1609.6890869140625
2017-11-14,1580.0260009765625
2017-11-15,1611.5313720703125
2017-11-16,1634.1474609375
2017-11-17,1635.3909912109375
2017-11-20,1637.0032958984375
2017-11-21,1694.395263671875
2017-11-22,1692.8751220703125
2017-11-23,1670.397216796875
2017-11-24,1678.5501708984375
2017-11-27,1699.8763427734375
2017-11-28,1689.881103515625
2017-11-29,1673.9439697265625
2017-11-30,1643.5438232421875
2017-12-01,1605.6817626953125
2017-12-04,1595.7786865234375
2017-12-05,1584.5399169921875
2017-12-06,1570.951904296875
2017-12-07,1583.0198974609375
2017-12-08,1604.34619140625
2017-12-11,1614.2491455078125
2017-12-12,1596.1009521484375
2017-12-13,1586.1519775390625
2017-12-14,1586.5205078125
2017-12-15,1635.4832763671875
2017-12-18,1655.3814697265625
2017-12-19,1690.5718994140625
2017-12-20,1696.3756103515625
2017-12-21,1767.309326171875
2017-12-22,1796.189453125
2017-12-26,1845.3824462890625
2017-12-27,1791.260986328125
2017-12-28,1793.103515625
2017-12-29,1797.15673828125
2018-01-01,1790.5701904296875
2018-01-02,1768.414794921875
2018-01-03,1792.274169921875
2018-01-04,1788.22119140625
2018-01-05,1821.707275390625
2018-01-08,1803.835693359375
2018-01-09,1844.231201171875
2018-01-10,1808.1654052734375
2018-01-11,1814.475830078125
2018-01-12,1820.0030517578125
2018-01-15,1817.60791015625
2018-01-16,1755.2877197265625
2018-01-17,1769.3360595703125
2018-01-18,1724.8411865234375
2018-01-19,1719.774658203125
2018-01-22,1693.0594482421875
2018-01-23,1710.5623779296875
2018-01-24,1721.9854736328125
2018-01-25,1689.55859375
2018-01-29,1666.8045654296875
2018-01-30,1695.0399169921875
2018-01-31,1677.3985595703125
2018-02-01,1736.448486328125
2018-02-02,1517.659423828125
2018-02-05,1492.0496826171875
2018-02-06,1385.833251953125
2018-02-07,1399.9737548828125
2018-02-08,1404.580078125
2018-02-09,1426.689208984375
2018-02-12,1485.27880859375
2018-02-14,1493.661865234375
2018-02-15,1516.553955078125
2018-02-16,1499.1890869140625
2018-02-19,1500.8934326171875
2018-02-20,1474.9150390625
2018-02-21,1462.15625
2018-02-22,1447.64697265625
2018-02-23,1490.161376953125
2018-02-26,1486.2921142578125
2018-02-27,1449.9498291015625
2018-02-28,1476.2047119140625
2018-03-01,1453.72705078125
2018-03-05,1448.384033203125
2018-03-06,1448.3377685546875
2018-03-07,1408.863525390625
2018-03-08,1422.6361083984375
2018-03-09,1424.6624755859375
2018-03-12,1430.143798828125
2018-03-13,1472.28955078125
2018-03-14,1474.177978515625
2018-03-15,1479.6593017578125
2018-03-16,1448.8446044921875
2018-03-19,1417.0164794921875
2018-03-20,1404.48779296875
2018-03-21,1396.3350830078125
2018-03-22,1356.9530029296875
2018-03-23,1318.1239013671875
2018-03-26,1342.535888671875
2018-03-27,1393.295166015625
2018-03-28,1387.6297607421875
2018-04-02,1417.6153564453125
2018-04-03,1472.6121826171875
2018-04-04,1449.02880859375
2018-04-05,1516.09326171875
2018-04-06,1518.9951171875
2018-04-09,1521.2982177734375
2018-04-10,1498.1756591796875
2018-04-11,1473.8555908203125
2018-04-12,1475.0069580078125
2018-04-13,1468.0518798828125
2018-04-16,1484.0810546875
2018-04-17,1496.3795166015625
2018-04-18,1470.9998779296875
2018-04-19,1478.968505859375
2018-04-20,1458.6553955078125
2018-04-23,1435.0264892578125
2018-04-24,1438.1123046875
2018-04-25,1420.609130859375
2018-04-26,1421.3922119140625
2018-04-27,1436.9608154296875
2018-04-30,1465.1041259765625
2018-05-02,1466.0252685546875
2018-05-03,1430.4202880859375
2018-05-04,1387.9520263671875
2018-05-07,1396.1048583984375
2018-05-08,1373.0283203125
2018-05-09,1348.9844970703125
2018-05-10,1321.025634765625
2018-05-11,1327.1976318359375
2018-05-14,1317.4327392578125
2018-05-15,1296.383056640625
2018-05-16,1299.0546875
2018-05-17,1285.5128173828125
2018-05-18,1269.6678466796875
2018-05-21,1246.913818359375
2018-05-22,1231.759521484375
2018-05-23,1206.3341064453125
2018-05-24,1197.4442138671875
2018-05-25,1250.0457763671875
2018-05-28,1273.1224365234375
2018-05-29,1276.438720703125
2018-05-30,1270.9114990234375
2018-05-31,1254.559814453125
2018-06-01,1231.3912353515625
2018-06-04,1224.3438720703125
2018-06-05,1246.8675537109375
2018-06-06,1243.82763671875
2018-06-07,1260.409423828125
2018-06-08,1255.2047119140625
2018-06-11,1283.9925537109375
2018-06-12,1271.5562744140625
2018-06-13,1265.245849609375
2018-06-14,1241.8470458984375
2018-06-15,1234.845703125
2018-06-18,1222.9620361328125
2018-06-19,1205.09033203125
2018-06-20,1221.5343017578125
2018-06-21,1209.74267578125
2018-06-22,1221.94873046875
2018-06-25,1203.7086181640625
2018-06-26,1205.5050048828125
2018-06-27,1159.16796875
2018-06-28,1151.4296875
2018-06-29,1159.0296630859375
2018-07-02,1159.9967041015625
2018-07-03,1158.52294921875
2018-07-04,1169.6695556640625
2018-07-05,1169.3931884765625
2018-07-06,1198.5958251953125
2018-07-09,1210.295654296875
2018-07-10,1219.774658203125
2018-07-11,1190.9647216796875
2018-07-12,1196.9127197265625
2018-07-13,1179.7659912109375
2018-07-16,1154.9989013671875
2018-07-17,1181.02099609375
2018-07-18,1162.7122802734375
2018-07-19,1171.680908203125
2018-07-20,1260.2945556640625
2018-07-23,1230.694580078125
2018-07-24,1242.1258544921875
2018-07-25,1261.642333984375
2018-07-26,1255.9730224609375
2018-07-27,1293.5189208984375
2018-07-30,1287.431640625
2018-07-31,1287.8497314453125
2018-08-01,1304.2528076171875
2018-08-02,1298.1656494140625
2018-08-03,1303.7418212890625
2018-08-06,1282.5989990234375
2018-08-07,1305.832763671875
2018-08-08,1298.8624267578125
2018-08-09,1297.6077880859375
2018-08-10,1301.7900390625
2018-08-13,1298.8624267578125
2018-08-14,1335.6185302734375
2018-08-16,1336.6407470703125
2018-08-17,1336.5013427734375
2018-08-20,1327.81201171875
2018-08-21,1313.87158203125
2018-08-23,1299.094970703125
2018-08-24,1298.444580078125
2018-08-27,1312.8956298828125
2018-08-28,1314.7081298828125
2018-08-29,1317.1708984375
2018-08-30,1304.857177734375
2018-08-31,1288.4537353515625
2018-09-03,1291.3348388671875
2018-09-04,1232.135009765625
2018-09-05,1246.958251953125
2018-09-06,1271.260986328125
2018-09-07,1301.46484375
2018-09-10,1293.5653076171875
2018-09-11,1269.5416259765625
2018-09-12,1265.96337890625
2018-09-14,1291.1026611328125
2018-09-17,1272.7476806640625
2018-09-18,1253.8818359375
2018-09-19,1245.239013671875
2018-09-21,1189.431396484375
2018-09-24,1171.3555908203125
2018-09-25,1143.707275390625
2018-09-26,1148.5863037109375
2018-09-27,1090.5948486328125
2018-09-28,1060.4373779296875
2018-10-01,1053.4205322265625
2018-10-03,1030.7911376953125
2018-10-04,980.2806396484375
2018-10-05,976.284423828125
2018-10-08,991.8045654296875
2018-10-09,982.9293823242188
2018-10-10,1013.0868530273438
2018-10-11,986.7861328125
2018-10-12,1019.7782592773438
2018-10-15,1031.5809326171875
2018-10-16,1058.2532958984375
2018-10-17,1021.172119140625
2018-10-19,1023.82080078125
2018-10-22,1001.14453125
2018-10-23,960.0673828125
2018-10-24,975.0762329101562
2018-10-25,944.2218017578125
2018-10-26,1027.9100341796875
2018-10-29,1054.35009765625
2018-10-30,1050.3536376953125
2018-10-31,1065.92041015625
2018-11-01,1076.3292236328125
2018-11-02,1100.6317138671875
2018-11-05,1088.271484375
2018-11-06,1074.0987548828125
2018-11-07,1087.574462890625
2018-11-09,1144.6829833984375
2018-11-12,1110.0181884765625
2018-11-13,1167.7310791015625
2018-11-14,1163.2701416015625
2018-11-15,1167.4058837890625
2018-11-16,1163.084228515625
2018-11-19,1169.07861328125
2018-11-20,1156.578857421875
2018-11-21,1171.6341552734375
2018-11-22,1147.88916015625
2018-11-26,1133.76318359375
2018-11-27,1153.0472412109375
2018-11-28,1123.5869140625
2018-11-29,1165.314697265625
2018-11-30,1174.8404541015625
2018-12-03,1173.492919921875
2018-12-04,1180.5096435546875
2018-12-05,1172.7960205078125
2018-12-06,1167.6380615234375
2018-12-07,1160.94677734375
2018-12-10,1152.350341796875
2018-12-11,1174.2830810546875
2018-12-12,1217.916015625
2018-12-13,1204.301025390625
2018-12-14,1218.1949462890625
2018-12-17,1220.1463623046875
2018-12-18,1236.5494384765625
2018-12-19,1249.6998291015625
2018-12-20,1255.7872314453125
2018-12-21,1226.60546875
2018-12-24,1173.39990234375
2018-12-26,1175.3516845703125
2018-12-27,1185.2957763671875
2018-12-28,1208.4832763671875
2018-12-31,1214.105712890625
2019-01-01,1202.2099609375
2019-01-02,1201.2806396484375
2019-01-03,1197.2845458984375
2019-01-04,1217.0333251953125
2019-01-07,1194.0316162109375
2019-01-08,1182.7401123046875
2019-01-09,1170.4725341796875
2019-01-10,1176.2811279296875
2019-01-11,1177.3497314453125
2019-01-14,1170.6119384765625
2019-01-15,1149.051025390625
2019-01-16,1144.0325927734375
2019-01-17,1145.70556640625
2019-01-18,1145.054931640625
2019-01-21,1139.66455078125
2019-01-22,1133.2056884765625
2019-01-23,1133.344970703125
2019-01-24,1133.5772705078125
2019-01-25,1104.9068603515625
2019-01-28,1070.2884521484375
2019-01-29,1032.928466796875
2019-01-30,1009.3693237304688
2019-01-31,1009.3232421875
2019-02-01,1026.237060546875
2019-02-04,1003.0498657226562
2019-02-05,1020.846923828125
2019-02-06,1020.5216674804688
2019-02-07,1051.23681640625
2019-02-08,1028.9786376953125
2019-02-11,1008.9512939453125
2019-02-12,982.5576782226562
2019-02-14,1004.9085083007812
2019-02-15,991.4793701171875
2019-02-18,969.4072265625
2019-02-19,977.6784057617188
2019-02-20,982.8827514648438
2019-02-21,985.0203247070312
2019-02-22,986.18212890625
2019-02-25,1002.12060546875
2019-02-26,1001.0980834960938
2019-02-27,1015.8283081054688
2019-02-28,1013.2261352539062
2019-03-01,1032.0921630859375
2019-03-05,1053.5135498046875
2019-03-06,1047.7052001953125
2019-03-07,1043.43017578125
2019-03-08,1046.4970703125
2019-03-11,1063.4112548828125
2019-03-12,1071.635986328125
2019-03-13,1074.8885498046875
2019-03-14,1069.8702392578125
2019-03-15,1082.8345947265625
2019-03-18,1065.084228515625
2019-03-19,1069.3125
2019-03-20,1053.0489501953125
2019-03-22,1035.3448486328125
2019-03-25,1008.9047241210938
2019-03-26,1018.9880981445312
2019-03-27,1005.6055908203125
2019-03-28,1013.2727661132812
2019-04-01,1059.5079345703125
2019-04-02,1050.67919921875
2019-04-03,1022.798583984375
2019-04-04,1033.30029296875
2019-04-05,1045.0101318359375
2019-04-08,1027.0736083984375
2019-04-09,1016.3859252929688
2019-04-10,1020.9861450195312
2019-04-11,1014.1089477539062
2019-04-12,1031.0234375
2019-04-15,1041.5714111328125
2019-04-16,1044.54541015625
2019-04-18,1034.880126953125
2019-04-22,1013.2261352539062
2019-04-23,1012.0645751953125
2019-04-24,1012.4827270507812
2019-04-25,1011.6927490234375
2019-04-26,1005.5591430664062
2019-04-30,979.5372314453125
2019-05-02,978.2359619140625
2019-05-03,978.8402099609375
2019-05-06,967.9202880859375
2019-05-07,963.9241333007812
2019-05-08,982.1857299804688
