Date,TEN.MI
2016-06-22,9.427107810974121
2016-06-23,9.801198959350586
2016-06-24,9.307397842407227
2016-06-27,9.045533180236816
2016-06-28,9.14279842376709
2016-06-29,9.614153861999512
2016-06-30,9.733860969543457
2016-07-01,9.868534088134766
2016-07-04,9.83112621307373
2016-07-05,9.599187850952148
2016-07-06,9.322361946105957
2016-07-07,9.397180557250977
2016-07-08,9.509405136108398
2016-07-11,9.659043312072754
2016-07-12,9.748826026916504
2016-07-13,9.479479789733887
2016-07-14,9.591707229614258
2016-07-15,9.666524887084961
2016-07-18,9.509405136108398
2016-07-19,9.427107810974121
2016-07-20,9.217616081237793
2016-07-21,9.374736785888672
2016-07-22,9.187687873840332
2016-07-25,9.06797981262207
2016-07-26,9.165245056152344
2016-07-27,9.097907066345215
2016-07-28,8.828558921813965
2016-07-29,8.948270797729492
2016-08-01,8.70885181427002
2016-08-02,8.574177742004395
2016-08-03,8.746258735656738
2016-08-04,9.000640869140625
2016-08-05,9.195169448852539
2016-08-08,9.389698028564453
2016-08-09,9.3672513961792
2016-08-10,9.322361946105957
2016-08-11,9.404662132263184
2016-08-12,9.48696231842041
2016-08-16,9.703935623168945
2016-08-17,9.651559829711914
2016-08-18,9.83112621307373
2016-08-19,9.629117012023926
2016-08-22,9.479479789733887
2016-08-23,9.591707229614258
2016-08-24,9.524372100830078
2016-08-25,9.404662132263184
2016-08-26,9.516889572143555
2016-08-29,9.344805717468262
2016-08-30,9.457035064697266
2016-08-31,9.217616081237793
2016-09-01,9.090423583984375
2016-09-02,9.225098609924316
2016-09-05,9.299914360046387
2016-09-06,9.105386734008789
2016-09-07,9.187687873840332
2016-09-08,9.157761573791504
2016-09-09,8.97819709777832
2016-09-12,8.858489036560059
2016-09-13,8.663959503173828
2016-09-14,8.71633243560791
2016-09-15,8.880931854248047
2016-09-16,8.768706321716309
2016-09-19,8.910861015319824
2016-09-20,8.671442031860352
2016-09-21,8.693889617919922
2016-09-22,8.903377532958984
2016-09-23,8.701370239257812
2016-09-26,8.574177742004395
2016-09-27,8.44698715209961
2016-09-28,8.559212684631348
2016-09-29,9.359770774841309
2016-09-30,9.48696231842041
2016-10-03,9.501923561096191
2016-10-04,9.644079208374023
2016-10-05,9.733860969543457
2016-10-06,9.763789176940918
2016-10-07,9.741341590881348
2016-10-10,9.950834274291992
2016-10-11,9.6365966796875
2016-10-12,9.838606834411621
2016-10-13,9.816160202026367
2016-10-14,9.868534088134766
2016-10-17,9.801198959350586
2016-10-18,9.943353652954102
2016-10-19,10.040616989135742
2016-10-20,9.995723724365234
2016-10-21,10.010689735412598
2016-10-24,9.965795516967773
2016-10-25,10.06306266784668
2016-10-26,9.771272659301758
2016-10-27,9.898462295532227
2016-10-28,9.861052513122559
2016-10-31,9.6365966796875
2016-11-01,9.524372100830078
2016-11-02,9.292434692382812
2016-11-03,9.195169448852539
2016-11-04,9.629117012023926
2016-11-07,9.741341590881348
2016-11-08,9.651559829711914
2016-11-09,10.280035018920898
2016-11-10,10.6765718460083
2016-11-11,10.616716384887695
2016-11-14,10.811246871948242
2016-11-15,10.938436508178711
2016-11-16,10.930954933166504
2016-11-17,10.91599178314209
2016-11-18,10.721464157104492
2016-11-21,11.121628761291504
2016-11-22,10.804516792297363
2016-11-23,11.031025886535645
2016-11-24,11.068779945373535
2016-11-25,11.121628761291504
2016-11-28,10.834717750549316
2016-11-29,10.676162719726562
2016-11-30,11.378341674804688
2016-12-01,11.846463203430176
2016-12-02,11.740758895874023
2016-12-05,12.0352201461792
2016-12-06,12.0352201461792
2016-12-07,12.19377613067627
2016-12-08,12.080523490905762
2016-12-09,12.223978996276855
2016-12-12,12.556190490722656
2016-12-13,12.374984741210938
2016-12-14,12.291933059692383
2016-12-15,12.420287132263184
2016-12-16,12.314580917358398
2016-12-19,12.36743450164795
2016-12-20,12.541092872619629
2016-12-21,12.45048713684082
2016-12-22,12.59394645690918
2016-12-23,12.828004837036133
2016-12-27,12.979012489318848
2016-12-28,13.00165843963623
2016-12-29,12.812905311584473
2016-12-30,12.812905311584473
2017-01-02,13.024312973022461
2017-01-03,12.971461296081543
2017-01-04,12.948809623718262
2017-01-05,12.88085651397705
2017-01-06,12.86575698852539
2017-01-09,12.775154113769531
2017-01-10,12.676998138427734
2017-01-11,12.820453643798828
2017-01-12,12.676998138427734
2017-01-13,12.760051727294922
2017-01-16,12.533543586730957
2017-01-17,12.420287132263184
2017-01-18,12.760051727294922
2017-01-19,12.767603874206543
2017-01-20,12.85820484161377
2017-01-23,12.699649810791016
2017-01-24,12.661896705627441
2017-01-25,12.986563682556152
2017-01-26,13.009212493896484
2017-01-27,12.85065746307373
2017-01-30,12.216428756713867
2017-01-31,12.208877563476562
2017-02-01,12.125824928283691
2017-02-02,12.19377613067627
2017-02-03,12.284380912780762
2017-02-06,12.118271827697754
2017-02-07,12.148475646972656
2017-02-08,11.876662254333496
2017-02-09,12.072970390319824
2017-02-10,12.156024932861328
2017-02-13,12.223978996276855
2017-02-14,12.254179954528809
2017-02-15,12.148475646972656
2017-02-16,12.0352201461792
2017-02-17,11.974817276000977
2017-02-20,11.854012489318848
2017-02-21,12.186225891113281
2017-02-22,12.239079475402832
2017-02-23,11.786060333251953
2017-02-24,11.725656509399414
2017-02-27,11.906865119934082
2017-02-28,11.725656509399414
2017-03-01,11.854012489318848
2017-03-02,11.786060333251953
2017-03-03,11.665252685546875
2017-03-06,11.51424789428711
2017-03-07,11.544449806213379
2017-03-08,11.461395263671875
2017-03-09,11.098979949951172
2017-03-10,11.114079475402832
2017-03-13,11.159384727478027
2017-03-14,11.076330184936523
2017-03-15,11.333039283752441
2017-03-16,11.40854263305664
2017-03-17,11.499146461486816
2017-03-20,11.2952880859375
2017-03-21,11.144282341003418
2017-03-22,11.159384727478027
2017-03-23,11.16693115234375
2017-03-24,11.242437362670898
2017-03-27,10.99327564239502
2017-03-28,11.838912963867188
2017-03-29,11.763409614562988
2017-03-30,12.186225891113281
2017-03-31,12.133376121520996
2017-04-03,12.042771339416504
2017-04-04,12.208877563476562
2017-04-05,12.072970390319824
2017-04-06,12.118271827697754
2017-04-07,12.20132827758789
2017-04-10,12.239079475402832
2017-04-11,12.178674697875977
2017-04-12,11.937067985534668
2017-04-13,11.786060333251953
2017-04-18,11.38589096069336
2017-04-19,11.48404598236084
2017-04-20,11.280186653137207
2017-04-21,11.34814167022705
2017-04-24,11.355690956115723
2017-04-25,11.340590476989746
2017-04-26,11.506695747375488
2017-04-27,10.872469902038574
2017-04-28,10.857369422912598
2017-05-02,10.902671813964844
2017-05-03,10.789416313171387
2017-05-04,10.494955062866211
2017-05-05,10.653509140014648
2017-05-08,10.645959854125977
2017-05-09,10.66106128692627
2017-05-10,10.827170372009277
2017-05-11,10.880021095275879
2017-05-12,10.744114875793457
2017-05-15,10.978174209594727
2017-05-16,10.857369422912598
2017-05-17,10.713912963867188
2017-05-18,10.804516792297363
2017-05-19,10.895120620727539
2017-05-22,11.018316268920898
2017-05-23,10.972118377685547
2017-05-24,11.02601432800293
2017-05-25,10.925918579101562
2017-05-26,10.7642240524292
2017-05-29,10.64102840423584
2017-05-30,10.602530479431152
2017-05-31,10.356138229370117
2017-06-01,10.479334831237793
2017-06-02,10.440836906433105
2017-06-05,10.417737007141113
2017-06-06,10.356138229370117
2017-06-07,10.240642547607422
2017-06-08,10.402338027954102
2017-06-09,10.602530479431152
2017-06-12,10.64102840423584
2017-06-13,10.787323951721191
2017-06-14,10.494734764099121
2017-06-15,10.540932655334473
2017-06-16,10.64102840423584
2017-06-19,10.7642240524292
2017-06-20,10.417737007141113
2017-06-21,10.31764030456543
2017-06-22,10.371538162231445
2017-06-23,10.279143333435059
2017-06-26,10.28684139251709
2017-06-27,10.28684139251709
2017-06-28,10.333041191101074
2017-06-29,10.417737007141113
2017-06-30,10.510133743286133
2017-07-03,10.83352279663086
2017-07-04,10.856623649597168
2017-07-05,10.710328102111816
2017-07-06,10.617932319641113
2017-07-07,10.340739250183105
2017-07-10,10.471634864807129
2017-07-11,10.440836906433105
2017-07-12,10.7642240524292
2017-07-13,10.779624938964844
2017-07-14,10.910520553588867
2017-07-17,11.010616302490234
2017-07-18,10.83352279663086
2017-07-19,10.941319465637207
2017-07-20,10.756525039672852
2017-07-21,10.525531768798828
2017-07-24,10.471634864807129
2017-07-25,10.625630378723145
2017-07-26,10.617932319641113
2017-07-27,10.479334831237793
2017-07-28,10.479334831237793
2017-07-31,10.309942245483398
2017-08-01,10.094348907470703
2017-08-02,9.99425220489502
2017-08-03,9.270477294921875
2017-08-04,9.3474760055542
2017-08-07,9.208879470825195
2017-08-08,9.29357624053955
2017-08-09,9.162680625915527
2017-08-10,9.22427749633789
2017-08-11,8.977888107299805
2017-08-14,9.008686065673828
2017-08-16,8.96249008178711
2017-08-17,8.923991203308105
2017-08-18,8.877791404724121
2017-08-21,8.800793647766113
2017-08-22,8.854690551757812
2017-08-23,8.823893547058105
2017-08-24,8.785392761230469
2017-08-25,8.723796844482422
2017-08-28,8.639101028442383
2017-08-29,8.523602485656738
2017-08-30,8.623700141906738
2017-08-31,8.646799087524414
2017-09-01,8.608299255371094
2017-09-04,8.746894836425781
2017-09-05,9.031786918640137
2017-09-06,9.11648178100586
2017-09-07,9.131881713867188
2017-09-08,8.931689262390137
2017-09-11,8.923991203308105
2017-09-12,9.008686065673828
2017-09-13,9.15498161315918
2017-09-14,9.378273963928223
2017-09-15,9.301274299621582
2017-09-18,9.301274299621582
2017-09-19,9.3474760055542
2017-09-20,9.324376106262207
2017-09-21,9.208879470825195
2017-09-22,9.332075119018555
2017-09-25,9.301274299621582
2017-09-26,9.278177261352539
2017-09-27,9.262778282165527
2017-09-28,9.2473783493042
2017-09-29,9.239679336547852
2017-10-02,9.270477294921875
2017-10-03,9.239679336547852
2017-10-04,9.2473783493042
2017-10-05,9.262778282165527
2017-10-06,9.201180458068848
2017-10-09,9.108783721923828
2017-10-10,9.008686065673828
2017-10-11,8.87009048461914
2017-10-12,8.846993446350098
2017-10-13,8.954790115356445
2017-10-16,8.923991203308105
2017-10-17,8.854690551757812
2017-10-18,8.73919677734375
2017-10-19,8.639101028442383
2017-10-20,8.631399154663086
2017-10-23,8.654498100280762
2017-10-24,8.708398818969727
2017-10-25,8.523602485656738
2017-10-26,8.646799087524414
2017-10-27,8.793095588684082
2017-10-30,9.00098705291748
2017-10-31,9.047185897827148
2017-11-01,9.108783721923828
2017-11-02,9.99425220489502
2017-11-03,10.0558500289917
2017-11-06,10.132845878601074
2017-11-07,10.102049827575684
2017-11-08,10.017351150512695
2017-11-09,9.940353393554688
2017-11-10,9.824857711791992
2017-11-13,9.701662063598633
2017-11-14,9.45527172088623
2017-11-15,9.308975219726562
2017-11-16,9.208879470825195
2017-11-17,9.339775085449219
2017-11-20,9.417606353759766
2017-11-21,9.72893238067627
2017-11-22,9.674449920654297
2017-11-23,9.72893238067627
2017-11-24,9.674449920654297
2017-11-27,9.44095516204834
2017-11-28,9.433171272277832
2017-11-29,9.44095516204834
2017-11-30,9.503219604492188
2017-12-01,9.697796821594238
2017-12-04,9.915725708007812
2017-12-05,9.806763648986816
2017-12-06,9.643316268920898
2017-12-07,9.767848014831543
2017-12-08,9.861247062683105
2017-12-11,10.133655548095703
2017-12-12,10.4371976852417
2017-12-13,10.188138008117676
2017-12-14,10.048040390014648
2017-12-15,9.954643249511719
2017-12-18,10.149222373962402
2017-12-19,10.032475471496582
2017-12-20,10.15700626373291
2017-12-21,10.312667846679688
2017-12-22,10.39050006866455
2017-12-27,10.4371976852417
2017-12-28,10.34380054473877
2017-12-29,10.242620468139648
2018-01-02,10.312667846679688
2018-01-03,10.429413795471191
2018-01-04,10.616209983825684
2018-01-05,10.59286117553711
2018-01-08,10.686259269714355
2018-01-09,10.686259269714355
2018-01-10,10.678476333618164
2018-01-11,10.950884819030762
2018-01-12,11.052066802978516
2018-01-15,11.114333152770996
2018-01-16,10.888620376586914
2018-01-17,10.834137916564941
2018-01-18,10.99758529663086
2018-01-19,11.083199501037598
2018-01-22,11.293344497680664
2018-01-23,11.301127433776855
2018-01-24,11.184379577636719
2018-01-25,11.254426956176758
2018-01-26,11.316694259643555
2018-01-29,11.161030769348145
2018-01-30,10.95866870880127
2018-01-31,10.915861129760742
2018-02-01,11.052066802978516
2018-02-02,10.701825141906738
2018-02-05,10.58508014678955
2018-02-06,10.30488395690918
2018-02-07,10.456656455993652
2018-02-08,10.051931381225586
2018-02-09,9.954643249511719
2018-02-12,9.993559837341309
2018-02-13,9.90015983581543
2018-02-14,10.063608169555664
2018-02-15,10.11808967590332
2018-02-16,10.262077331542969
2018-02-19,10.573403358459473
2018-02-20,10.666800498962402
2018-02-21,10.546160697937012
2018-02-22,10.873055458068848
2018-02-23,11.083199501037598
2018-02-26,11.34782600402832
2018-02-27,11.242753982543945
2018-02-28,11.052066802978516
2018-03-01,11.161030769348145
2018-03-02,10.946992874145508
2018-03-05,11.090982437133789
2018-03-06,11.149356842041016
2018-03-07,11.020934104919434
2018-03-08,11.30501937866211
2018-03-09,11.717525482177734
2018-03-12,11.546296119689941
2018-03-13,11.46457290649414
2018-03-14,11.199946403503418
2018-03-15,11.102657318115234
2018-03-16,11.277776718139648
2018-03-19,11.137682914733887
2018-03-20,11.359500885009766
2018-03-21,11.764223098754883
2018-03-22,11.044282913208008
2018-03-23,10.59675407409668
2018-03-26,10.623991966247559
2018-03-27,10.764090538024902
2018-03-28,10.647342681884766
2018-03-29,10.857487678527832
2018-04-03,10.896403312683105
2018-04-04,10.826354026794434
2018-04-05,11.324478149414062
2018-04-06,11.098766326904297
2018-04-09,11.129898071289062
2018-04-10,11.445115089416504
2018-04-11,11.643585205078125
2018-04-12,11.717525482177734
2018-04-13,11.670827865600586
2018-04-16,11.592995643615723
2018-04-17,11.58132266998291
2018-04-18,11.795356750488281
2018-04-19,11.865405082702637
2018-04-20,11.900429725646973
2018-04-23,12.07165813446045
2018-04-24,12.161164283752441
2018-04-25,11.892645835876465
2018-04-26,11.939346313476562
2018-04-27,11.838164329528809
2018-04-30,12.118358612060547
2018-05-02,12.542539596557617
2018-05-03,12.530865669250488
2018-05-04,12.558104515075684
2018-05-07,12.834405899047852
2018-05-08,12.554213523864746
2018-05-09,12.760470390319824
2018-05-10,12.663178443908691
2018-05-11,12.705985069274902
2018-05-14,12.643719673156738
2018-05-15,12.702093124389648
2018-05-16,12.935588836669922
2018-05-17,13.359769821166992
2018-05-18,13.30528736114502
2018-05-21,13.455628395080566
2018-05-22,13.463542938232422
2018-05-23,13.154947280883789
2018-05-24,12.866129875183105
2018-05-25,12.5496187210083
2018-05-28,12.419059753417969
2018-05-29,12.48631763458252
2018-05-30,12.553577423095703
2018-05-31,12.146071434020996
2018-06-01,12.296411514282227
2018-06-04,12.0392484664917
2018-06-05,12.0392484664917
2018-06-06,11.999683380126953
2018-06-07,12.347845077514648
2018-06-08,12.312237739562988
2018-06-11,12.3953218460083
2018-06-12,12.423017501831055
2018-06-13,12.272672653198242
2018-06-14,12.478405952453613
2018-06-15,11.900774002075195
2018-06-18,11.920555114746094
2018-06-19,11.7979097366333
2018-06-20,11.837471961975098
2018-06-21,11.837471961975098
2018-06-22,12.411148071289062
2018-06-25,11.880992889404297
2018-06-26,11.928470611572266
2018-06-27,12.537751197814941
2018-06-28,12.466536521911621
2018-06-29,12.434884071350098
2018-07-02,12.375539779663086
2018-07-03,12.573357582092285
2018-07-04,12.608963966369629
2018-07-05,12.605009078979492
2018-07-06,12.668310165405273
2018-07-09,12.992733001708984
2018-07-10,13.052080154418945
2018-07-11,12.608963966369629
2018-07-12,12.676222801208496
2018-07-13,12.73556900024414
2018-07-16,12.601053237915039
2018-07-17,12.5496187210083
2018-07-18,12.537751197814941
2018-07-19,12.54566478729248
2018-07-20,12.557533264160156
2018-07-23,12.454667091369629
2018-07-24,12.458624839782715
2018-07-25,12.248933792114258
2018-07-26,12.419059753417969
2018-07-27,12.320151329040527
2018-07-30,12.367627143859863
2018-07-31,12.367627143859863
2018-08-01,12.375539779663086
2018-08-02,11.596136093139648
2018-08-03,11.762301445007324
2018-08-06,11.770215034484863
2018-08-07,11.975946426391602
2018-08-08,11.932425498962402
2018-08-09,12.02737808227539
2018-08-10,11.932425498962402
2018-08-13,11.821647644042969
2018-08-14,11.762301445007324
2018-08-16,11.532831192016602
2018-08-17,11.44183349609375
2018-08-20,11.517008781433105
2018-08-21,11.615917205810547
2018-08-22,11.59217643737793
2018-08-23,11.714825630187988
2018-08-24,11.880992889404297
2018-08-27,12.086725234985352
2018-08-28,11.88890552520752
2018-08-29,11.892861366271973
2018-08-30,11.228190422058105
2018-08-31,11.433921813964844
2018-09-03,11.406227111816406
2018-09-04,11.331055641174316
2018-09-05,10.99476432800293
2018-09-06,10.903766632080078
2018-09-07,10.72573184967041
2018-09-10,10.622864723205566
2018-09-11,10.690123558044434
2018-09-12,10.943331718444824
2018-09-13,10.931462287902832
2018-09-14,10.935419082641602
2018-09-17,10.9987211227417
2018-09-18,11.145108222961426
2018-09-19,11.1530179977417
2018-09-20,11.085761070251465
2018-09-21,11.006632804870605
2018-09-24,11.117412567138672
2018-09-25,11.73065185546875
2018-09-26,11.639654159545898
2018-09-27,11.584264755249023
2018-09-28,11.418095588684082
2018-10-01,11.72669506072998
2018-10-02,11.782082557678223
2018-10-03,11.948250770568848
2018-10-04,11.900774002075195
2018-10-05,11.627784729003906
2018-10-08,11.572395324707031
2018-10-09,11.960119247436523
2018-10-10,11.623827934265137
2018-10-11,11.133237838745117
2018-10-12,11.14115047454834
2018-10-15,11.188627243041992
2018-10-16,11.311274528503418
2018-10-17,11.240059852600098
2018-10-18,11.09367561340332
2018-10-19,11.081806182861328
2018-10-22,10.83255386352539
2018-10-23,10.405265808105469
2018-10-24,10.298442840576172
2018-10-25,10.262835502624512
2018-10-26,10.17183780670166
2018-10-29,10.2034912109375
2018-10-30,10.092710494995117
2018-10-31,10.39339542388916
2018-11-01,10.563520431518555
2018-11-02,10.62682056427002
2018-11-05,10.630779266357422
2018-11-06,10.618908882141113
2018-11-07,10.520001411437988
2018-11-08,10.484392166137695
2018-11-09,10.243051528930664
2018-11-12,10.1599702835083
2018-11-13,9.851373672485352
2018-11-14,9.75641918182373
2018-11-15,9.875109672546387
2018-11-16,9.780157089233398
2018-11-19,9.680195808410645
2018-11-20,9.408305168151855
2018-11-21,9.588234901428223
2018-11-22,9.452285766601562
2018-11-23,9.296346664428711
2018-11-26,9.560242652893066
2018-11-27,9.380314826965332
2018-11-28,8.716575622558594
2018-11-29,8.660598754882812
2018-11-30,8.496661186218262
2018-12-03,8.788546562194824
2018-12-04,8.67259407043457
2018-12-05,8.508658409118652
2018-12-06,8.228766441345215
2018-12-07,8.248757362365723
2018-12-10,7.996859073638916
2018-12-11,8.108814239501953
2018-12-12,8.20077896118164
2018-12-13,8.1807861328125
2018-12-14,7.996859073638916
2018-12-17,7.891299724578857
2018-12-18,7.712170124053955
2018-12-19,7.713768482208252
2018-12-20,7.381100177764893
2018-12-21,7.393895626068115
2018-12-27,7.342715263366699
2018-12-28,7.5490336418151855
2019-01-02,7.611409664154053
2019-01-03,7.5986151695251465
2019-01-04,7.884902000427246
2019-01-07,8.012852668762207
2019-01-08,8.05683422088623
2019-01-09,8.296738624572754
2019-01-10,8.316733360290527
2019-01-11,8.240760803222656
2019-01-14,8.228766441345215
2019-01-15,8.168791770935059
2019-01-16,8.20077896118164
2019-01-17,8.224769592285156
2019-01-18,8.520650863647461
2019-01-21,8.452680587768555
2019-01-22,8.320732116699219
2019-01-23,8.396702766418457
2019-01-24,8.532648086547852
2019-01-25,8.824533462524414
2019-01-28,8.588624954223633
2019-01-29,8.660598754882812
2019-01-30,8.700581550598145
2019-01-31,8.7685546875
2019-02-01,8.756559371948242
2019-02-04,8.824533462524414
2019-02-05,8.932491302490234
2019-02-06,8.988469123840332
2019-02-07,8.764555931091309
2019-02-08,8.56463623046875
2019-02-11,8.744564056396484
2019-02-12,8.952483177185059
2019-02-13,9.208383560180664
2019-02-14,9.220376968383789
2019-02-15,9.436293601989746
2019-02-18,9.492271423339844
2019-02-19,9.552244186401367
2019-02-20,9.596230506896973
2019-02-21,9.7561674118042
2019-02-22,9.63221549987793
2019-02-25,9.61622142791748
2019-02-26,9.516263008117676
2019-02-27,9.512263298034668
2019-02-28,9.380314826965332
2019-03-01,9.3323335647583
2019-03-04,9.392309188842773
2019-03-05,9.3643217086792
2019-03-06,9.484272003173828
2019-03-07,9.252365112304688
2019-03-08,9.112420082092285
2019-03-11,9.420297622680664
2019-03-12,9.560242652893066
2019-03-13,9.844132423400879
2019-03-14,9.896111488342285
2019-03-15,9.848129272460938
2019-03-18,9.868123054504395
2019-03-19,9.984076499938965
2019-03-20,9.844132423400879
2019-03-21,10.036057472229004
2019-03-22,10.30794906616211
2019-03-25,10.203991889953613
2019-03-26,10.068044662475586
2019-03-27,9.896111488342285
2019-03-28,9.82813835144043
2019-03-29,10.008068084716797
2019-04-01,10.275962829589844
2019-04-02,10.172002792358398
2019-04-03,10.144015312194824
2019-04-04,9.95608901977539
2019-04-05,10.255970001220703
2019-04-08,10.319945335388184
2019-04-09,10.044054985046387
2019-04-10,10.008068084716797
2019-04-11,9.93609619140625
2019-04-12,10.004069328308105
2019-04-15,10.056047439575195
2019-04-16,10.395915985107422
2019-04-17,10.527864456176758
