Date,BLDR
2016-01-20,7.630000114440918
2016-01-21,7.820000171661377
2016-01-22,8.279999732971191
2016-01-25,7.800000190734863
2016-01-26,8.039999961853027
2016-01-27,7.579999923706055
2016-01-28,7.599999904632568
2016-01-29,8.029999732971191
2016-02-01,8.149999618530273
2016-02-02,7.75
2016-02-03,7.800000190734863
2016-02-04,8.220000267028809
2016-02-05,7.630000114440918
2016-02-08,7.25
2016-02-09,6.760000228881836
2016-02-10,6.940000057220459
2016-02-11,6.590000152587891
2016-02-12,6.639999866485596
2016-02-16,6.980000019073486
2016-02-17,7.03000020980835
2016-02-18,6.909999847412109
2016-02-19,6.760000228881836
2016-02-22,7.389999866485596
2016-02-23,7.199999809265137
2016-02-24,7.349999904632568
2016-02-25,7.369999885559082
2016-02-26,7.900000095367432
2016-02-29,7.929999828338623
2016-03-01,8.489999771118164
2016-03-02,8.630000114440918
2016-03-03,8.649999618530273
2016-03-04,9.789999961853027
2016-03-07,10.0
2016-03-08,9.739999771118164
2016-03-09,9.430000305175781
2016-03-10,9.260000228881836
2016-03-11,9.6899995803833
2016-03-14,9.989999771118164
2016-03-15,9.350000381469727
2016-03-16,9.710000038146973
2016-03-17,10.010000228881836
2016-03-18,10.109999656677246
2016-03-21,9.899999618530273
2016-03-22,10.109999656677246
2016-03-23,10.220000267028809
2016-03-24,10.140000343322754
2016-03-28,10.289999961853027
2016-03-29,10.670000076293945
2016-03-30,10.640000343322754
2016-03-31,11.270000457763672
2016-04-01,11.40999984741211
2016-04-04,11.079999923706055
2016-04-05,11.279999732971191
2016-04-06,11.729999542236328
2016-04-07,11.550000190734863
2016-04-08,11.65999984741211
2016-04-11,11.859999656677246
2016-04-12,11.710000038146973
2016-04-13,11.979999542236328
2016-04-14,11.890000343322754
2016-04-15,12.029999732971191
2016-04-18,12.100000381469727
2016-04-19,12.020000457763672
2016-04-20,12.199999809265137
2016-04-21,12.300000190734863
2016-04-22,12.399999618530273
2016-04-25,12.210000038146973
2016-04-26,12.140000343322754
2016-04-27,12.029999732971191
2016-04-28,11.399999618530273
2016-04-29,11.09000015258789
2016-05-02,11.4399995803833
2016-05-03,10.979999542236328
2016-05-04,11.130000114440918
2016-05-05,11.289999961853027
2016-05-06,10.859999656677246
2016-05-09,11.119999885559082
2016-05-10,11.359999656677246
2016-05-11,11.529999732971191
2016-05-12,11.5
2016-05-13,11.239999771118164
2016-05-16,11.0600004196167
2016-05-17,11.170000076293945
2016-05-18,10.930000305175781
2016-05-19,11.4399995803833
2016-05-20,11.640000343322754
2016-05-23,11.760000228881836
2016-05-24,11.949999809265137
2016-05-25,11.880000114440918
2016-05-26,11.640000343322754
2016-05-27,11.779999732971191
2016-05-31,11.760000228881836
2016-06-01,12.069999694824219
2016-06-02,12.289999961853027
2016-06-03,11.880000114440918
2016-06-06,11.960000038146973
2016-06-07,12.140000343322754
2016-06-08,12.300000190734863
2016-06-09,12.109999656677246
2016-06-10,11.739999771118164
2016-06-13,11.329999923706055
2016-06-14,11.039999961853027
2016-06-15,11.0
2016-06-16,10.869999885559082
2016-06-17,11.069999694824219
2016-06-20,11.40999984741211
2016-06-21,11.319999694824219
2016-06-22,11.020000457763672
2016-06-23,11.720000267028809
2016-06-24,10.930000305175781
2016-06-27,10.1899995803833
2016-06-28,10.680000305175781
2016-06-29,11.029999732971191
2016-06-30,11.25
2016-07-01,11.5600004196167
2016-07-05,11.260000228881836
2016-07-06,11.619999885559082
2016-07-07,11.819999694824219
2016-07-08,12.34000015258789
2016-07-11,12.75
2016-07-12,12.8100004196167
2016-07-13,12.630000114440918
2016-07-14,12.670000076293945
2016-07-15,12.819999694824219
2016-07-18,13.09000015258789
2016-07-19,12.880000114440918
2016-07-20,12.949999809265137
2016-07-21,12.819999694824219
2016-07-22,12.899999618530273
2016-07-25,12.979999542236328
2016-07-26,13.09000015258789
2016-07-27,13.09000015258789
2016-07-28,13.100000381469727
2016-07-29,12.890000343322754
2016-08-01,12.979999542236328
2016-08-02,12.829999923706055
2016-08-03,13.109999656677246
2016-08-04,13.109999656677246
2016-08-05,12.5600004196167
2016-08-08,12.4399995803833
2016-08-09,12.399999618530273
2016-08-10,12.420000076293945
2016-08-11,12.449999809265137
2016-08-12,12.289999961853027
2016-08-15,12.449999809265137
2016-08-16,12.539999961853027
2016-08-17,12.5600004196167
2016-08-18,12.640000343322754
2016-08-19,12.619999885559082
2016-08-22,12.680000305175781
2016-08-23,13.09000015258789
2016-08-24,12.880000114440918
2016-08-25,12.960000038146973
2016-08-26,13.010000228881836
2016-08-29,13.600000381469727
2016-08-30,14.029999732971191
2016-08-31,13.739999771118164
2016-09-01,13.529999732971191
2016-09-02,13.420000076293945
2016-09-06,13.329999923706055
2016-09-07,13.619999885559082
2016-09-08,13.609999656677246
2016-09-09,12.619999885559082
2016-09-12,12.670000076293945
2016-09-13,12.3100004196167
2016-09-14,12.260000228881836
2016-09-15,12.239999771118164
2016-09-16,11.850000381469727
2016-09-19,12.020000457763672
2016-09-20,11.510000228881836
2016-09-21,11.710000038146973
2016-09-22,11.8100004196167
2016-09-23,11.760000228881836
2016-09-26,11.670000076293945
2016-09-27,11.729999542236328
2016-09-28,11.729999542236328
2016-09-29,11.399999618530273
2016-09-30,11.510000228881836
2016-10-03,11.399999618530273
2016-10-04,11.350000381469727
2016-10-05,11.319999694824219
2016-10-06,11.760000228881836
2016-10-07,11.210000038146973
2016-10-10,11.460000038146973
2016-10-11,11.180000305175781
2016-10-12,11.119999885559082
2016-10-13,11.119999885559082
2016-10-14,10.869999885559082
2016-10-17,10.619999885559082
2016-10-18,10.279999732971191
2016-10-19,10.430000305175781
2016-10-20,10.420000076293945
2016-10-21,10.380000114440918
2016-10-24,10.399999618530273
2016-10-25,9.729999542236328
2016-10-26,9.710000038146973
2016-10-27,9.729999542236328
2016-10-28,9.569999694824219
2016-10-31,9.670000076293945
2016-11-01,9.710000038146973
2016-11-02,9.430000305175781
2016-11-03,9.390000343322754
2016-11-04,9.140000343322754
2016-11-07,9.539999961853027
2016-11-08,9.460000038146973
2016-11-09,9.460000038146973
2016-11-10,10.100000381469727
2016-11-11,10.350000381469727
2016-11-14,10.390000343322754
2016-11-15,10.65999984741211
2016-11-16,10.75
2016-11-17,11.100000381469727
2016-11-18,11.1899995803833
2016-11-21,11.319999694824219
2016-11-22,11.420000076293945
2016-11-23,11.609999656677246
2016-11-25,11.829999923706055
2016-11-28,11.140000343322754
2016-11-29,11.039999961853027
2016-11-30,11.0600004196167
2016-12-01,10.829999923706055
2016-12-02,10.569999694824219
2016-12-05,11.100000381469727
2016-12-06,11.380000114440918
2016-12-07,11.670000076293945
2016-12-08,12.039999961853027
2016-12-09,12.079999923706055
2016-12-12,12.069999694824219
2016-12-13,11.9399995803833
2016-12-14,11.34000015258789
2016-12-15,11.369999885559082
2016-12-16,11.550000190734863
2016-12-19,11.390000343322754
2016-12-20,11.579999923706055
2016-12-21,11.579999923706055
2016-12-22,11.3100004196167
2016-12-23,11.329999923706055
2016-12-27,11.350000381469727
2016-12-28,11.119999885559082
2016-12-29,11.119999885559082
2016-12-30,10.970000267028809
2017-01-03,11.640000343322754
2017-01-04,12.020000457763672
2017-01-05,11.760000228881836
2017-01-06,11.369999885559082
2017-01-09,11.260000228881836
2017-01-10,11.529999732971191
2017-01-11,11.529999732971191
2017-01-12,11.359999656677246
2017-01-13,11.6899995803833
2017-01-17,11.34000015258789
2017-01-18,11.289999961853027
2017-01-19,11.010000228881836
2017-01-20,10.920000076293945
2017-01-23,10.789999961853027
2017-01-24,11.430000305175781
2017-01-25,11.890000343322754
2017-01-26,11.609999656677246
2017-01-27,11.380000114440918
2017-01-30,10.859999656677246
2017-01-31,10.760000228881836
2017-02-01,10.8100004196167
2017-02-02,11.0
2017-02-03,11.319999694824219
2017-02-06,11.649999618530273
2017-02-07,11.59000015258789
2017-02-08,11.789999961853027
2017-02-09,12.279999732971191
2017-02-10,12.380000114440918
2017-02-13,12.399999618530273
2017-02-14,12.520000457763672
2017-02-15,12.680000305175781
2017-02-16,12.609999656677246
2017-02-17,12.510000228881836
2017-02-21,12.479999542236328
2017-02-22,12.430000305175781
2017-02-23,12.40999984741211
2017-02-24,12.239999771118164
2017-02-27,12.819999694824219
2017-02-28,12.9399995803833
2017-03-01,14.539999961853027
2017-03-02,15.149999618530273
2017-03-03,15.149999618530273
2017-03-06,15.039999961853027
2017-03-07,14.539999961853027
2017-03-08,14.90999984741211
2017-03-09,14.850000381469727
2017-03-10,15.270000457763672
2017-03-13,15.350000381469727
2017-03-14,15.119999885559082
2017-03-15,15.430000305175781
2017-03-16,15.75
2017-03-17,15.630000114440918
2017-03-20,15.039999961853027
2017-03-21,14.470000267028809
2017-03-22,14.399999618530273
2017-03-23,14.510000228881836
2017-03-24,14.4399995803833
2017-03-27,14.470000267028809
2017-03-28,14.649999618530273
2017-03-29,14.859999656677246
2017-03-30,14.84000015258789
2017-03-31,14.899999618530273
2017-04-03,14.640000343322754
2017-04-04,14.880000114440918
2017-04-05,14.859999656677246
2017-04-06,15.079999923706055
2017-04-07,15.09000015258789
2017-04-10,15.229999542236328
2017-04-11,15.369999885559082
2017-04-12,15.069999694824219
2017-04-13,14.779999732971191
2017-04-17,14.84000015258789
2017-04-18,14.930000305175781
2017-04-19,14.989999771118164
2017-04-20,15.3100004196167
2017-04-21,15.390000343322754
2017-04-24,15.829999923706055
2017-04-25,16.100000381469727
2017-04-26,16.0
2017-04-27,16.049999237060547
2017-04-28,16.010000228881836
2017-05-01,16.209999084472656
2017-05-02,16.389999389648438
2017-05-03,15.90999984741211
2017-05-04,16.049999237060547
2017-05-05,16.010000228881836
2017-05-08,15.5
2017-05-09,15.34000015258789
2017-05-10,14.890000343322754
2017-05-11,14.8100004196167
2017-05-12,14.239999771118164
2017-05-15,14.470000267028809
2017-05-16,14.670000076293945
2017-05-17,14.020000457763672
2017-05-18,13.930000305175781
2017-05-19,14.220000267028809
2017-05-22,14.15999984741211
2017-05-23,13.9399995803833
2017-05-24,13.770000457763672
2017-05-25,13.8100004196167
2017-05-26,13.890000343322754
2017-05-30,13.520000457763672
2017-05-31,13.65999984741211
2017-06-01,13.949999809265137
2017-06-02,14.420000076293945
2017-06-05,14.050000190734863
2017-06-06,13.960000038146973
2017-06-07,14.229999542236328
2017-06-08,14.899999618530273
2017-06-09,14.789999961853027
2017-06-12,14.890000343322754
2017-06-13,15.3100004196167
2017-06-14,15.569999694824219
2017-06-15,15.359999656677246
2017-06-16,15.3100004196167
2017-06-19,15.329999923706055
2017-06-20,15.039999961853027
2017-06-21,14.699999809265137
2017-06-22,14.800000190734863
2017-06-23,15.100000381469727
2017-06-26,14.949999809265137
2017-06-27,14.850000381469727
2017-06-28,15.430000305175781
2017-06-29,15.010000228881836
2017-06-30,15.319999694824219
2017-07-03,15.34000015258789
2017-07-05,15.430000305175781
2017-07-06,15.130000114440918
2017-07-07,15.59000015258789
2017-07-10,15.609999656677246
2017-07-11,15.6899995803833
2017-07-12,15.819999694824219
2017-07-13,15.850000381469727
2017-07-14,15.930000305175781
2017-07-17,16.020000457763672
2017-07-18,15.829999923706055
2017-07-19,15.979999542236328
2017-07-20,16.049999237060547
2017-07-21,15.850000381469727
2017-07-24,15.520000457763672
2017-07-25,15.770000457763672
2017-07-26,15.600000381469727
2017-07-27,15.460000038146973
2017-07-28,15.510000228881836
2017-07-31,15.670000076293945
2017-08-01,15.869999885559082
2017-08-02,15.630000114440918
2017-08-03,15.239999771118164
2017-08-04,16.719999313354492
2017-08-07,16.709999084472656
2017-08-08,16.6299991607666
2017-08-09,16.530000686645508
2017-08-10,16.149999618530273
2017-08-11,16.34000015258789
2017-08-14,16.559999465942383
2017-08-15,16.399999618530273
2017-08-16,16.1200008392334
2017-08-17,15.819999694824219
2017-08-18,15.569999694824219
2017-08-21,15.029999732971191
2017-08-22,15.229999542236328
2017-08-23,14.84000015258789
2017-08-24,14.640000343322754
2017-08-25,14.59000015258789
2017-08-28,15.399999618530273
2017-08-29,16.010000228881836
2017-08-30,16.290000915527344
2017-08-31,16.280000686645508
2017-09-01,16.59000015258789
2017-09-05,16.389999389648438
2017-09-06,16.770000457763672
2017-09-07,16.56999969482422
2017-09-08,16.6299991607666
2017-09-11,16.770000457763672
2017-09-12,16.989999771118164
2017-09-13,16.729999542236328
2017-09-14,16.309999465942383
2017-09-15,16.219999313354492
2017-09-18,16.43000030517578
2017-09-19,16.489999771118164
2017-09-20,16.6200008392334
2017-09-21,16.75
2017-09-22,17.309999465942383
2017-09-25,17.329999923706055
2017-09-26,17.540000915527344
2017-09-27,17.610000610351562
2017-09-28,17.690000534057617
2017-09-29,17.989999771118164
2017-10-02,17.739999771118164
2017-10-03,18.010000228881836
2017-10-04,17.719999313354492
2017-10-05,17.489999771118164
2017-10-06,17.93000030517578
2017-10-09,17.709999084472656
2017-10-10,17.469999313354492
2017-10-11,17.6299991607666
2017-10-12,17.68000030517578
2017-10-13,17.389999389648438
2017-10-16,17.3700008392334
2017-10-17,17.1200008392334
2017-10-18,17.209999084472656
2017-10-19,17.31999969482422
2017-10-20,17.899999618530273
2017-10-23,18.030000686645508
2017-10-24,18.059999465942383
2017-10-25,17.559999465942383
2017-10-26,17.8700008392334
2017-10-27,17.889999389648438
2017-10-30,17.790000915527344
2017-10-31,18.020000457763672
2017-11-01,18.020000457763672
2017-11-02,17.280000686645508
2017-11-03,17.649999618530273
2017-11-06,17.93000030517578
2017-11-07,17.440000534057617
2017-11-08,17.520000457763672
2017-11-09,18.360000610351562
2017-11-10,18.459999084472656
2017-11-13,17.959999084472656
2017-11-14,18.270000457763672
2017-11-15,18.469999313354492
2017-11-16,18.670000076293945
2017-11-17,19.139999389648438
2017-11-20,19.540000915527344
2017-11-21,19.450000762939453
2017-11-22,19.520000457763672
2017-11-24,19.5
2017-11-27,19.489999771118164
2017-11-28,20.299999237060547
2017-11-29,20.059999465942383
2017-11-30,20.399999618530273
2017-12-01,19.979999542236328
2017-12-04,20.329999923706055
2017-12-05,20.06999969482422
2017-12-06,20.1299991607666
2017-12-07,20.520000457763672
2017-12-08,20.5
2017-12-11,20.440000534057617
2017-12-12,20.170000076293945
2017-12-13,20.040000915527344
2017-12-14,19.729999542236328
2017-12-15,20.049999237060547
2017-12-18,20.440000534057617
2017-12-19,20.15999984741211
2017-12-20,20.469999313354492
2017-12-21,20.979999542236328
2017-12-22,21.260000228881836
2017-12-26,21.68000030517578
2017-12-27,21.790000915527344
2017-12-28,21.84000015258789
2017-12-29,21.790000915527344
2018-01-02,22.0
2018-01-03,22.40999984741211
2018-01-04,22.350000381469727
2018-01-05,22.780000686645508
2018-01-08,22.670000076293945
2018-01-09,22.68000030517578
2018-01-10,22.1299991607666
2018-01-11,22.459999084472656
2018-01-12,22.790000915527344
2018-01-16,22.149999618530273
2018-01-17,22.790000915527344
2018-01-18,22.600000381469727
2018-01-19,22.309999465942383
2018-01-22,22.739999771118164
2018-01-23,23.030000686645508
2018-01-24,22.3799991607666
2018-01-25,22.43000030517578
2018-01-26,22.649999618530273
2018-01-29,21.739999771118164
2018-01-30,21.520000457763672
2018-01-31,21.420000076293945
2018-02-01,21.899999618530273
2018-02-02,20.81999969482422
2018-02-05,19.920000076293945
2018-02-06,20.3700008392334
2018-02-07,20.3799991607666
2018-02-08,19.729999542236328
2018-02-09,19.799999237060547
2018-02-12,19.530000686645508
2018-02-13,19.479999542236328
2018-02-14,19.81999969482422
2018-02-15,19.8799991607666
2018-02-16,20.549999237060547
2018-02-20,20.389999389648438
2018-02-21,20.350000381469727
2018-02-22,20.229999542236328
2018-02-23,20.770000457763672
2018-02-26,20.510000228881836
2018-02-27,19.649999618530273
2018-02-28,19.18000030517578
2018-03-01,21.190000534057617
2018-03-02,21.43000030517578
2018-03-05,21.06999969482422
2018-03-06,21.479999542236328
2018-03-07,21.610000610351562
2018-03-08,21.170000076293945
2018-03-09,21.56999969482422
2018-03-12,21.639999389648438
2018-03-13,21.899999618530273
2018-03-14,21.780000686645508
2018-03-15,21.040000915527344
2018-03-16,20.799999237060547
2018-03-19,20.729999542236328
2018-03-20,20.649999618530273
2018-03-21,21.059999465942383
2018-03-22,20.329999923706055
2018-03-23,19.8799991607666
2018-03-26,20.149999618530273
2018-03-27,19.65999984741211
2018-03-28,19.610000610351562
2018-03-29,19.84000015258789
2018-04-02,18.75
2018-04-03,18.93000030517578
2018-04-04,19.579999923706055
2018-04-05,19.8700008392334
2018-04-06,19.700000762939453
2018-04-09,19.059999465942383
2018-04-10,19.31999969482422
2018-04-11,19.209999084472656
2018-04-12,19.229999542236328
2018-04-13,19.200000762939453
2018-04-16,19.6299991607666
2018-04-17,19.780000686645508
2018-04-18,19.709999084472656
2018-04-19,19.149999618530273
2018-04-20,18.739999771118164
2018-04-23,18.459999084472656
2018-04-24,18.1200008392334
2018-04-25,18.079999923706055
2018-04-26,18.34000015258789
2018-04-27,18.25
2018-04-30,18.229999542236328
2018-05-01,18.799999237060547
2018-05-02,18.59000015258789
2018-05-03,18.56999969482422
2018-05-04,18.579999923706055
2018-05-07,18.8700008392334
2018-05-08,19.719999313354492
2018-05-09,19.75
2018-05-10,19.110000610351562
2018-05-11,18.899999618530273
2018-05-14,18.56999969482422
2018-05-15,18.200000762939453
2018-05-16,18.969999313354492
2018-05-17,19.010000228881836
2018-05-18,19.790000915527344
2018-05-21,19.719999313354492
2018-05-22,19.450000762939453
2018-05-23,19.40999984741211
2018-05-24,19.299999237060547
2018-05-25,19.489999771118164
2018-05-29,19.399999618530273
2018-05-30,19.489999771118164
2018-05-31,19.579999923706055
2018-06-01,19.059999465942383
2018-06-04,19.5
2018-06-05,19.520000457763672
2018-06-06,19.5
2018-06-07,19.799999237060547
2018-06-08,20.280000686645508
2018-06-11,20.299999237060547
2018-06-12,20.770000457763672
2018-06-13,19.59000015258789
2018-06-14,19.049999237060547
2018-06-15,18.8799991607666
2018-06-18,18.8799991607666
2018-06-19,18.959999084472656
2018-06-20,19.549999237060547
2018-06-21,19.020000457763672
2018-06-22,18.450000762939453
2018-06-25,18.200000762939453
2018-06-26,18.920000076293945
2018-06-27,18.1299991607666
2018-06-28,18.110000610351562
2018-06-29,18.290000915527344
2018-07-02,18.34000015258789
2018-07-03,18.3799991607666
2018-07-05,18.43000030517578
2018-07-06,18.219999313354492
2018-07-09,18.81999969482422
2018-07-10,18.459999084472656
2018-07-11,18.170000076293945
2018-07-12,18.139999389648438
2018-07-13,18.18000030517578
2018-07-16,17.950000762939453
2018-07-17,18.31999969482422
2018-07-18,18.290000915527344
2018-07-19,18.559999465942383
2018-07-20,18.219999313354492
2018-07-23,17.90999984741211
2018-07-24,17.350000381469727
2018-07-25,16.899999618530273
2018-07-26,17.219999313354492
2018-07-27,16.940000534057617
2018-07-30,17.489999771118164
2018-07-31,17.93000030517578
2018-08-01,17.6200008392334
2018-08-02,17.6200008392334
2018-08-03,17.639999389648438
2018-08-06,17.75
2018-08-07,17.829999923706055
2018-08-08,17.510000228881836
2018-08-09,17.920000076293945
2018-08-10,16.90999984741211
2018-08-13,16.0
2018-08-14,16.860000610351562
2018-08-15,16.479999542236328
2018-08-16,16.889999389648438
2018-08-17,17.09000015258789
2018-08-20,16.729999542236328
2018-08-21,17.1299991607666
2018-08-22,16.670000076293945
2018-08-23,16.219999313354492
2018-08-24,16.100000381469727
2018-08-27,16.3799991607666
2018-08-28,15.989999771118164
2018-08-29,16.18000030517578
2018-08-30,15.850000381469727
2018-08-31,15.619999885559082
2018-09-04,15.470000267028809
2018-09-05,15.979999542236328
2018-09-06,16.079999923706055
2018-09-07,15.960000038146973
2018-09-10,16.729999542236328
2018-09-11,16.809999465942383
2018-09-12,17.110000610351562
2018-09-13,16.209999084472656
2018-09-14,16.479999542236328
2018-09-17,16.209999084472656
2018-09-18,16.170000076293945
2018-09-19,15.989999771118164
2018-09-20,15.979999542236328
2018-09-21,15.680000305175781
2018-09-24,15.449999809265137
2018-09-25,15.220000267028809
2018-09-26,14.869999885559082
2018-09-27,14.8100004196167
2018-09-28,14.680000305175781
2018-10-01,14.100000381469727
2018-10-02,14.079999923706055
2018-10-03,14.220000267028809
2018-10-04,14.069999694824219
2018-10-05,13.960000038146973
2018-10-08,14.100000381469727
2018-10-09,13.5
2018-10-10,13.479999542236328
2018-10-11,13.369999885559082
2018-10-12,13.09000015258789
2018-10-15,13.15999984741211
2018-10-16,13.649999618530273
2018-10-17,13.130000114440918
2018-10-18,12.539999961853027
2018-10-19,12.109999656677246
2018-10-22,11.819999694824219
2018-10-23,12.149999618530273
2018-10-24,11.960000038146973
2018-10-25,12.3100004196167
2018-10-26,12.100000381469727
2018-10-29,11.850000381469727
2018-10-30,12.569999694824219
2018-10-31,12.380000114440918
2018-11-01,13.079999923706055
2018-11-02,14.579999923706055
2018-11-05,13.710000038146973
2018-11-06,13.859999656677246
2018-11-07,13.609999656677246
2018-11-08,13.0600004196167
2018-11-09,12.829999923706055
2018-11-12,12.630000114440918
2018-11-13,13.029999732971191
2018-11-14,12.850000381469727
2018-11-15,12.380000114440918
2018-11-16,12.430000305175781
2018-11-19,12.550000190734863
2018-11-20,12.510000228881836
2018-11-21,12.880000114440918
2018-11-23,12.920000076293945
2018-11-26,12.899999618530273
2018-11-27,13.020000457763672
2018-11-28,13.449999809265137
2018-11-29,13.390000343322754
2018-11-30,13.529999732971191
2018-12-03,14.279999732971191
2018-12-04,12.25
2018-12-06,12.5
2018-12-07,12.039999961853027
2018-12-10,11.569999694824219
2018-12-11,11.40999984741211
2018-12-12,11.329999923706055
2018-12-13,11.15999984741211
2018-12-14,10.979999542236328
2018-12-17,10.880000114440918
2018-12-18,11.399999618530273
2018-12-19,11.359999656677246
2018-12-20,10.970000267028809
2018-12-21,10.739999771118164
2018-12-24,10.229999542236328
2018-12-26,10.800000190734863
2018-12-27,10.920000076293945
2018-12-28,10.9399995803833
2018-12-31,10.90999984741211
2019-01-02,11.510000228881836
2019-01-03,11.479999542236328
2019-01-04,12.100000381469727
2019-01-07,12.5
2019-01-08,12.59000015258789
2019-01-09,12.930000305175781
2019-01-10,12.399999618530273
2019-01-11,12.420000076293945
2019-01-14,12.399999618530273
2019-01-15,12.210000038146973
2019-01-16,12.149999618530273
2019-01-17,12.5
2019-01-18,12.520000457763672
2019-01-22,12.369999885559082
2019-01-23,12.100000381469727
2019-01-24,12.600000381469727
2019-01-25,12.6899995803833
2019-01-28,12.789999961853027
2019-01-29,12.789999961853027
2019-01-30,12.979999542236328
2019-01-31,13.220000267028809
2019-02-01,13.3100004196167
2019-02-04,13.420000076293945
2019-02-05,13.520000457763672
2019-02-06,13.300000190734863
2019-02-07,13.020000457763672
2019-02-08,12.789999961853027
2019-02-11,13.050000190734863
2019-02-12,13.59000015258789
2019-02-13,13.5600004196167
2019-02-14,13.520000457763672
2019-02-15,13.619999885559082
2019-02-19,14.130000114440918
2019-02-20,13.789999961853027
2019-02-21,13.850000381469727
2019-02-22,14.1899995803833
2019-02-25,13.989999771118164
2019-02-26,13.970000267028809
2019-02-27,13.729999542236328
2019-02-28,13.930000305175781
2019-03-01,14.029999732971191
2019-03-04,14.569999694824219
2019-03-05,13.8100004196167
2019-03-06,13.520000457763672
2019-03-07,13.460000038146973
2019-03-08,13.640000343322754
2019-03-11,13.789999961853027
2019-03-12,13.789999961853027
2019-03-13,13.600000381469727
2019-03-14,13.579999923706055
2019-03-15,13.510000228881836
2019-03-18,13.670000076293945
2019-03-19,13.289999961853027
2019-03-20,13.020000457763672
2019-03-21,13.1899995803833
2019-03-22,12.550000190734863
2019-03-25,12.770000457763672
2019-03-26,12.75
2019-03-27,13.079999923706055
2019-03-28,13.180000305175781
2019-03-29,13.34000015258789
2019-04-01,13.720000267028809
2019-04-02,13.479999542236328
2019-04-03,13.630000114440918
2019-04-04,14.199999809265137
2019-04-05,14.199999809265137
2019-04-08,14.420000076293945
2019-04-09,14.039999961853027
2019-04-10,14.149999618530273
2019-04-11,14.34000015258789
2019-04-12,14.399999618530273
2019-04-15,14.270000457763672
2019-04-16,14.050000190734863
2019-04-17,14.0
2019-04-18,14.09000015258789
2019-04-22,13.539999961853027
2019-04-23,13.949999809265137
2019-04-24,14.0
2019-04-25,13.739999771118164
2019-04-26,13.9399995803833
2019-04-29,14.15999984741211
