Date,DOV
2015-08-03,42.3740348815918
2015-08-04,42.448299407958984
2015-08-05,43.00869369506836
2015-08-06,43.25851821899414
2015-08-07,43.11673355102539
2015-08-10,44.602115631103516
2015-08-11,43.501583099365234
2015-08-12,43.65011215209961
2015-08-13,43.47456741333008
2015-08-14,43.17750549316406
2015-08-17,43.481327056884766
2015-08-18,43.19099426269531
2015-08-19,42.387535095214844
2015-08-20,41.314002990722656
2015-08-21,40.35527038574219
2015-08-24,39.09267807006836
2015-08-25,37.8030891418457
2015-08-26,39.32225036621094
2015-08-27,40.79121780395508
2015-08-28,41.05644989013672
2015-08-31,42.1309700012207
2015-09-01,40.13833236694336
2015-09-02,40.525978088378906
2015-09-03,40.43757629394531
2015-09-04,39.893516540527344
2015-09-08,41.831722259521484
2015-09-09,41.1380615234375
2015-09-10,41.02923583984375
2015-09-11,41.18566131591797
2015-09-14,40.79121780395508
2015-09-15,41.7025146484375
2015-09-16,42.20578384399414
2015-09-17,41.824920654296875
2015-09-18,41.389686584472656
2015-09-21,40.81161117553711
2015-09-22,40.172340393066406
2015-09-23,39.342655181884766
2015-09-24,39.40385055541992
2015-09-25,39.49225997924805
2015-09-28,38.42453384399414
2015-09-29,38.42453384399414
2015-09-30,38.886985778808594
2015-10-01,38.43132019042969
2015-10-02,39.43105697631836
2015-10-05,40.98163986206055
2015-10-06,41.63451385498047
2015-10-07,42.11738204956055
2015-10-08,43.41632843017578
2015-10-09,41.824920654296875
2015-10-12,41.40327453613281
2015-10-13,41.02923583984375
2015-10-14,40.36277389526367
2015-10-15,40.668792724609375
2015-10-16,39.85950469970703
2015-10-19,39.2474365234375
2015-10-20,41.845333099365234
2015-10-21,42.0833625793457
2015-10-22,43.525146484375
2015-10-23,43.82438278198242
2015-10-26,43.470733642578125
2015-10-27,42.47101974487305
2015-10-28,43.39592361450195
2015-10-29,43.57954025268555
2015-10-30,43.81756591796875
2015-11-02,44.368438720703125
2015-11-03,44.47043991088867
2015-11-04,44.20521926879883
2015-11-05,43.865177154541016
2015-11-06,43.85837936401367
2015-11-09,43.45712661743164
2015-11-10,43.5183219909668
2015-11-11,43.171485900878906
2015-11-12,43.45712661743164
2015-11-13,42.91305923461914
2015-11-16,43.742767333984375
2015-11-17,43.27351379394531
2015-11-18,44.184810638427734
2015-11-19,44.443241119384766
2015-11-20,44.484046936035156
2015-11-23,44.375244140625
2015-11-24,44.82408905029297
2015-11-25,44.55715560913086
2015-11-27,44.550315856933594
2015-11-30,45.104705810546875
2015-12-01,45.56329345703125
2015-12-02,44.522926330566406
2015-12-03,44.94044494628906
2015-12-04,44.31760787963867
2015-12-07,43.9548454284668
2015-12-08,43.18827438354492
2015-12-09,43.39361572265625
2015-12-10,43.653690338134766
2015-12-11,42.25742721557617
2015-12-14,42.469608306884766
2015-12-15,42.510684967041016
2015-12-16,42.05895233154297
2015-12-17,40.69690704345703
2015-12-18,40.039833068847656
2015-12-21,40.4984130859375
2015-12-22,40.96383285522461
2015-12-23,42.483299255371094
2015-12-24,42.70915985107422
2015-12-28,42.6475715637207
2015-12-29,42.55173873901367
2015-12-30,42.21636962890625
2015-12-31,41.963134765625
2016-01-04,42.18898391723633
2016-01-05,41.388187408447266
2016-01-06,40.512107849121094
2016-01-07,39.93033218383789
2016-01-08,39.58810043334961
2016-01-11,38.992652893066406
2016-01-12,38.65042495727539
2016-01-13,37.86331558227539
2016-01-14,38.1302490234375
2016-01-15,36.20695495605469
2016-01-19,36.43968200683594
2016-01-20,36.03584671020508
2016-01-21,36.17275619506836
2016-01-22,36.473907470703125
2016-01-25,36.31647491455078
2016-01-26,38.36980438232422
2016-01-27,37.856468200683594
2016-01-28,38.75310134887695
2016-01-29,40.005619049072266
2016-02-01,39.574424743652344
2016-02-02,38.889976501464844
2016-02-03,39.86189270019531
2016-02-04,40.84062957763672
2016-02-05,41.02544403076172
2016-02-08,40.84062957763672
2016-02-09,39.786590576171875
2016-02-10,39.02001953125
2016-02-11,39.184295654296875
2016-02-12,40.512107849121094
2016-02-16,41.264984130859375
2016-02-17,42.195823669433594
2016-02-18,42.195823669433594
2016-02-19,41.49085998535156
2016-02-22,42.05895233154297
2016-02-23,41.326595306396484
2016-02-24,40.91593933105469
2016-02-25,41.729286193847656
2016-02-26,42.12217712402344
2016-02-29,41.89470291137695
2016-03-01,42.92174530029297
2016-03-02,43.121646881103516
2016-03-03,43.04582214355469
2016-03-04,43.56278610229492
2016-03-07,44.955135345458984
2016-03-08,43.507633209228516
2016-03-09,42.811458587646484
2016-03-10,42.05323791503906
2016-03-11,43.273277282714844
2016-03-14,42.96998977661133
2016-03-15,42.384098052978516
2016-03-16,43.921199798583984
2016-03-17,45.21016311645508
2016-03-18,45.506568908691406
2016-03-21,45.596168518066406
2016-03-22,45.699554443359375
2016-03-23,44.62427520751953
2016-03-24,44.53467559814453
2016-03-28,44.27963638305664
2016-03-29,44.55534362792969
2016-03-30,44.34166717529297
2016-03-31,44.34166717529297
2016-04-01,44.21070098876953
2016-04-04,43.38356399536133
2016-04-05,42.94931411743164
2016-04-06,43.45249938964844
2016-04-07,43.23191833496094
2016-04-08,43.36288833618164
2016-04-11,43.93497848510742
2016-04-12,44.996490478515625
2016-04-13,45.57548904418945
2016-04-14,45.53412628173828
2016-04-15,45.47898864746094
2016-04-18,45.95458984375
2016-04-19,46.85065841674805
2016-04-20,46.73348617553711
2016-04-21,45.96148681640625
2016-04-22,46.423309326171875
2016-04-25,46.03730773925781
2016-04-26,45.97528839111328
2016-04-27,46.009742736816406
2016-04-28,45.520355224609375
2016-04-29,45.28599166870117
2016-05-02,45.14813232421875
2016-05-03,44.644954681396484
2016-05-04,43.76957321166992
2016-05-05,43.70753479003906
2016-05-06,44.059059143066406
2016-05-09,43.50074005126953
2016-05-10,45.444515228271484
2016-05-11,45.527244567871094
2016-05-12,45.5823860168457
2016-05-13,44.75524139404297
2016-05-16,45.837425231933594
2016-05-17,45.927024841308594
2016-05-18,45.16191864013672
2016-05-19,44.19003677368164
2016-05-20,44.56224060058594
2016-05-23,44.50709533691406
2016-05-24,45.320457458496094
2016-05-25,45.95458984375
2016-05-26,46.25981140136719
2016-05-27,46.29448318481445
2016-05-31,46.30142593383789
2016-06-01,46.46096420288086
2016-06-02,46.474830627441406
2016-06-03,46.3083610534668
2016-06-06,48.41706848144531
2016-06-07,48.90262985229492
2016-06-08,49.69338607788086
2016-06-09,49.99859619140625
2016-06-10,49.02056121826172
2016-06-13,48.68759536743164
2016-06-14,48.2783317565918
2016-06-15,48.32688903808594
2016-06-16,48.4031867980957
2016-06-17,48.743080139160156
2016-06-20,49.4228630065918
2016-06-21,49.12459945678711
2016-06-22,48.99280548095703
2016-06-23,49.70725631713867
2016-06-24,46.79392623901367
2016-06-27,44.81007766723633
2016-06-28,45.92685317993164
2016-06-29,47.140743255615234
2016-06-30,48.084110260009766
2016-07-01,47.9731330871582
2016-07-05,46.54420852661133
2016-07-06,46.63437271118164
2016-07-07,47.67485809326172
2016-07-08,48.791648864746094
2016-07-11,49.29800033569336
2016-07-12,49.96392059326172
2016-07-13,50.16508483886719
2016-07-14,50.3384895324707
2016-07-15,50.71306228637695
2016-07-18,50.77549362182617
2016-07-19,50.61595153808594
2016-07-20,50.671443939208984
2016-07-21,49.880672454833984
2016-07-22,49.43673324584961
2016-07-25,49.235572814941406
2016-07-26,50.18588638305664
2016-07-27,49.832130432128906
2016-07-28,49.741947174072266
2016-07-29,49.547725677490234
2016-08-01,48.50724411010742
2016-08-02,48.32688903808594
2016-08-03,49.013614654541016
2016-08-04,49.353511810302734
2016-08-05,50.289939880371094
2016-08-08,51.15007400512695
2016-08-09,51.04602813720703
2016-08-10,50.90034484863281
2016-08-11,51.69804763793945
2016-08-12,51.10150909423828
2016-08-15,51.63562774658203
2016-08-16,51.48996353149414
2016-08-17,51.24717712402344
2016-08-18,51.45527648925781
2016-08-19,51.59400939941406
2016-08-22,51.54544448852539
2016-08-23,51.4413948059082
2016-08-24,51.05988693237305
2016-08-25,51.115379333496094
2016-08-26,50.99746322631836
2016-08-29,51.42314147949219
2016-08-30,51.22773742675781
2016-08-31,50.59272384643555
2016-09-01,50.620635986328125
2016-09-02,50.767189025878906
2016-09-06,50.37640380859375
2016-09-07,50.04841613769531
2016-09-08,50.620635986328125
2016-09-09,48.185211181640625
2016-09-12,48.83419418334961
2016-09-13,47.71766662597656
2016-09-14,47.16637420654297
2016-09-15,47.87118911743164
2016-09-16,47.41059875488281
2016-09-19,47.927005767822266
2016-09-20,48.136348724365234
2016-09-21,49.2249755859375
2016-09-22,49.929779052734375
2016-09-23,48.555049896240234
2016-09-26,48.06658172607422
2016-09-27,48.46434020996094
2016-09-28,49.87394714355469
2016-09-29,50.1530876159668
2016-09-30,51.388248443603516
2016-10-03,51.304508209228516
2016-10-04,50.66948318481445
2016-10-05,51.41615295410156
2016-10-06,51.42314147949219
2016-10-07,50.411293029785156
2016-10-10,46.53833770751953
2016-10-11,46.69185256958008
2016-10-12,46.95701217651367
2016-10-13,46.50343322753906
2016-10-14,47.2989616394043
2016-10-17,47.18730163574219
2016-10-18,47.1314811706543
2016-10-19,48.44340896606445
2016-10-20,47.592044830322266
2016-10-21,47.89909744262695
2016-10-24,48.115421295166016
2016-10-25,47.431556701660156
2016-10-26,47.85722732543945
2016-10-27,47.09658432006836
2016-10-28,47.29197692871094
2016-10-31,46.677894592285156
2016-11-01,46.419708251953125
2016-11-02,46.26617431640625
2016-11-03,46.30804443359375
2016-11-04,45.728851318359375
2016-11-07,46.55227279663086
2016-11-08,46.60114288330078
2016-11-09,49.022605895996094
2016-11-10,49.97165298461914
2016-11-11,49.504112243652344
2016-11-14,49.56690979003906
2016-11-15,49.93674850463867
2016-11-16,49.315696716308594
2016-11-17,48.94583511352539
2016-11-18,48.959800720214844
2016-11-21,50.30660629272461
2016-11-22,49.95769500732422
2016-11-23,50.411293029785156
2016-11-25,50.439205169677734
2016-11-28,49.65987014770508
2016-11-29,48.99285125732422
2016-11-30,50.97981643676758
2016-12-01,53.029964447021484
2016-12-02,52.22956466674805
2016-12-05,52.405086517333984
2016-12-06,52.46125793457031
2016-12-07,53.8514404296875
2016-12-08,53.54249572753906
2016-12-09,53.93568801879883
2016-12-12,53.88652801513672
2016-12-13,54.1533203125
2016-12-14,53.107200622558594
2016-12-15,53.381019592285156
2016-12-16,53.065067291259766
2016-12-19,53.12825393676758
2016-12-20,53.359954833984375
2016-12-21,53.2827262878418
2016-12-22,53.0791130065918
2016-12-23,53.0791130065918
2016-12-27,53.584632873535156
2016-12-28,52.87550354003906
2016-12-29,52.79124450683594
2016-12-30,52.60870361328125
2017-01-03,53.654850006103516
2017-01-04,53.90760040283203
2017-01-05,53.7320671081543
2017-01-06,54.56758499145508
2017-01-09,53.86547088623047
2017-01-10,54.07610321044922
2017-01-11,55.57860565185547
2017-01-12,55.02394485473633
2017-01-13,55.922637939453125
2017-01-17,54.89054489135742
2017-01-18,55.045005798339844
2017-01-19,54.9396858215332
2017-01-20,55.480308532714844
2017-01-23,55.09414291381836
2017-01-24,56.52643585205078
2017-01-25,57.19343948364258
2017-01-26,56.40006637573242
2017-01-27,56.020931243896484
2017-01-30,55.066070556640625
2017-01-31,54.5886344909668
2017-02-01,54.91862869262695
2017-02-02,54.623741149902344
2017-02-03,55.35393524169922
2017-02-06,54.77117156982422
2017-02-07,54.5184326171875
2017-02-08,54.59566116333008
2017-02-09,55.36094665527344
2017-02-10,55.6628532409668
2017-02-13,55.88753890991211
2017-02-14,55.99284362792969
2017-02-15,56.273685455322266
2017-02-16,56.154335021972656
2017-02-17,56.12623977661133
2017-02-21,56.78622817993164
2017-02-22,56.81431579589844
2017-02-23,56.37199783325195
2017-02-24,56.52024459838867
2017-02-27,56.66849136352539
2017-02-28,56.54847717285156
2017-03-01,57.76274871826172
2017-03-02,56.84497833251953
2017-03-03,56.75320816040039
2017-03-06,56.78850555419922
2017-03-07,56.0472297668457
2017-03-08,54.536460876464844
2017-03-09,53.894020080566406
2017-03-10,54.2258186340332
2017-03-13,54.80472183227539
2017-03-14,54.402313232421875
2017-03-15,56.0048713684082
2017-03-16,56.01193618774414
2017-03-17,56.26609420776367
2017-03-20,56.350799560546875
2017-03-21,55.27066421508789
2017-03-22,55.04475402832031
2017-03-23,55.19301223754883
2017-03-24,55.16477584838867
2017-03-27,55.00239944458008
2017-03-28,56.0048713684082
2017-03-29,56.449642181396484
2017-03-30,56.527305603027344
2017-03-31,56.7249641418457
2017-04-03,57.43800735473633
2017-04-04,57.33916091918945
2017-04-05,56.61201095581055
2017-04-06,56.95087814331055
2017-04-07,56.56964874267578
2017-04-10,57.049720764160156
2017-04-11,57.261512756347656
2017-04-12,56.0048713684082
2017-04-13,55.43303298950195
2017-04-17,56.37904357910156
2017-04-18,56.54847717285156
2017-04-19,55.955448150634766
2017-04-20,56.27315139770508
2017-04-21,55.997825622558594
2017-04-24,56.94382858276367
2017-04-25,57.374454498291016
2017-04-26,57.190914154052734
2017-04-27,56.223724365234375
2017-04-28,55.68717956542969
2017-05-01,55.46127700805664
2017-05-02,54.9459228515625
2017-05-03,54.66352844238281
2017-05-04,54.402313232421875
2017-05-05,55.60247039794922
2017-05-08,55.651878356933594
2017-05-09,56.075469970703125
2017-05-10,56.51317596435547
2017-05-11,56.400211334228516
2017-05-12,56.19548034667969
2017-05-15,57.409759521484375
2017-05-16,57.31798553466797
2017-05-17,56.69673156738281
2017-05-18,57.063838958740234
2017-05-19,58.694637298583984
2017-05-22,58.70170211791992
2017-05-23,58.94877624511719
2017-05-24,58.76522445678711
2017-05-25,58.094547271728516
2017-05-26,58.555904388427734
2017-05-30,59.18760299682617
2017-05-31,58.59141159057617
2017-06-01,59.30116653442383
2017-06-02,59.01725769042969
2017-06-05,59.21601104736328
2017-06-06,59.41474914550781
2017-06-07,57.93132400512695
2017-06-08,58.47073745727539
2017-06-09,58.92498779296875
2017-06-12,58.8043327331543
2017-06-13,59.244380950927734
2017-06-14,58.05906677246094
2017-06-15,58.47073745727539
2017-06-16,58.86821746826172
2017-06-19,58.94628143310547
2017-06-20,57.45575714111328
2017-06-21,55.1135368347168
2017-06-22,55.177406311035156
2017-06-23,55.72393798828125
2017-06-26,55.858787536621094
2017-06-27,55.4613151550293
2017-06-28,56.28465270996094
2017-06-29,55.91557312011719
2017-06-30,56.93762969970703
2017-07-03,58.201011657714844
2017-07-05,57.93132400512695
2017-07-06,58.350074768066406
2017-07-07,59.031455993652344
2017-07-10,59.145015716552734
2017-07-11,59.05984878540039
2017-07-12,59.90447998046875
2017-07-13,59.428916931152344
2017-07-14,59.84770584106445
2017-07-17,59.95415115356445
2017-07-18,59.94704818725586
2017-07-19,60.47228240966797
2017-07-20,59.031455993652344
2017-07-21,58.81853103637695
2017-07-24,59.58506774902344
2017-07-25,59.81929397583008
2017-07-26,59.166324615478516
2017-07-27,59.521175384521484
2017-07-28,59.5921745300293
2017-07-31,59.62055587768555
2017-08-01,59.35083770751953
2017-08-02,59.8334846496582
2017-08-03,61.366600036621094
2017-08-04,61.42336654663086
2017-08-07,61.92732238769531
2017-08-08,61.6575813293457
