Date,SANOFI.NS
2016-04-04,3436.790771484375
2016-04-05,3537.66162109375
2016-04-06,3571.383544921875
2016-04-07,3650.725341796875
2016-04-08,3662.162109375
2016-04-11,3699.16357421875
2016-04-12,3681.756591796875
2016-04-13,3619.084716796875
2016-04-18,3597.9404296875
2016-04-20,3585.9306640625
2016-04-21,3560.599853515625
2016-04-22,3564.91357421875
2016-04-25,3497.632568359375
2016-04-26,3561.319091796875
2016-04-27,3728.10498046875
2016-04-28,3678.331298828125
2016-04-29,3722.48046875
2016-05-02,3714.23388671875
2016-05-03,3723.536865234375
2016-05-04,3759.313232421875
2016-05-05,3722.268798828125
2016-05-06,3700.067138671875
2016-05-09,3718.801025390625
2016-05-10,3671.480224609375
2016-05-11,3665.39111328125
2016-05-12,3635.450439453125
2016-05-13,3643.189208984375
2016-05-16,3695.796875
2016-05-17,3645.007568359375
2016-05-18,3644.20458984375
2016-05-19,3622.42578125
2016-05-20,3559.373779296875
2016-05-23,3527.0654296875
2016-05-24,3536.03076171875
2016-05-25,3551.845947265625
2016-05-26,3551.550537109375
2016-05-27,3549.436279296875
2016-05-30,3606.22998046875
2016-05-31,3545.63037109375
2016-06-01,3588.8486328125
2016-06-02,3683.57421875
2016-06-03,3621.83349609375
2016-06-06,3677.31591796875
2016-06-07,3637.81884765625
2016-06-08,3616.125
2016-06-09,3568.0009765625
2016-06-10,3557.30126953125
2016-06-13,3536.87646484375
2016-06-14,3545.502685546875
2016-06-15,3551.973388671875
2016-06-16,3546.983642578125
2016-06-17,3550.408447265625
2016-06-20,3545.12255859375
2016-06-21,3525.923828125
2016-06-22,3517.7197265625
2016-06-23,3492.304443359375
2016-06-24,3494.24951171875
2016-06-27,3560.811767578125
2016-06-28,3595.44580078125
2016-06-29,3632.574951171875
2016-06-30,3761.512451171875
2016-07-01,3946.65185546875
2016-07-04,3964.79248046875
2016-07-05,3943.775634765625
2016-07-07,3884.233154296875
2016-07-08,3890.280517578125
2016-07-11,3885.45947265625
2016-07-12,3860.213623046875
2016-07-13,3883.47216796875
2016-07-14,3851.163818359375
2016-07-15,3789.76171875
2016-07-18,3810.609375
2016-07-19,3790.0146484375
2016-07-20,3803.590087890625
2016-07-21,3801.643798828125
2016-07-22,3788.9580078125
2016-07-25,3879.3701171875
2016-07-26,3869.77099609375
2016-07-27,3888.9697265625
2016-07-28,3880.04736328125
2016-07-29,3859.494873046875
2016-08-01,3877.33984375
2016-08-02,3850.40283203125
2016-08-03,3824.22705078125
2016-08-04,3824.18310546875
2016-08-05,3811.404296875
2016-08-08,3793.911376953125
2016-08-09,3766.3564453125
2016-08-10,3735.065673828125
2016-08-11,3697.532470703125
2016-08-12,3694.94287109375
2016-08-16,3674.181884765625
2016-08-17,3667.85498046875
2016-08-18,3666.36962890625
2016-08-19,3677.068603515625
2016-08-22,3675.667236328125
2016-08-23,3672.01611328125
2016-08-24,3671.973876953125
2016-08-25,3674.818115234375
2016-08-26,3676.8984375
2016-08-29,3655.7978515625
2016-08-30,3648.961669921875
2016-08-31,3731.201904296875
2016-09-01,3835.9443359375
2016-09-02,3788.689453125
2016-09-06,3814.970947265625
2016-09-07,3712.987548828125
2016-09-08,3678.9794921875
2016-09-09,3709.08154296875
2016-09-12,3668.9169921875
2016-09-14,3628.412353515625
2016-09-15,3646.541748046875
2016-09-16,3643.993896484375
2016-09-19,3644.843505859375
2016-09-20,3639.365966796875
2016-09-21,3635.5029296875
2016-09-22,3652.103759765625
2016-09-23,3646.498779296875
2016-09-26,3603.447265625
2016-09-27,3619.709228515625
2016-09-28,3585.318115234375
2016-09-29,3517.385986328125
2016-09-30,3513.947509765625
2016-10-03,3618.689208984375
2016-10-04,3555.768310546875
2016-10-05,3537.38330078125
2016-10-06,3532.07666015625
2016-10-07,3514.3720703125
2016-10-10,3588.926513671875
2016-10-13,3551.479248046875
2016-10-14,3615.59033203125
2016-10-17,3596.14453125
2016-10-18,3599.83837890625
2016-10-19,3605.570556640625
2016-10-20,3589.309326171875
2016-10-21,3665.13818359375
2016-10-24,3674.563232421875
2016-10-25,3672.01611328125
2016-10-26,3614.82666015625
2016-10-27,3627.392822265625
2016-10-28,3704.96337890625
2016-11-01,3658.217529296875
2016-11-02,3603.829345703125
2016-11-03,3607.395751953125
2016-11-04,3645.820068359375
2016-11-07,3610.5380859375
2016-11-08,3645.947265625
2016-11-09,3565.873046875
2016-11-10,3638.304931640625
2016-11-11,3586.761474609375
2016-11-15,3600.00830078125
2016-11-16,3526.0478515625
2016-11-17,3536.280029296875
2016-11-18,3587.186767578125
2016-11-21,3546.002685546875
2016-11-22,3520.57080078125
2016-11-23,3604.8486328125
2016-11-24,3594.361572265625
2016-11-25,3625.567626953125
2016-11-28,3687.2587890625
2016-11-29,3711.374267578125
2016-11-30,3788.90087890625
2016-12-01,3665.5625
2016-12-02,3596.3994140625
2016-12-05,3649.810791015625
2016-12-06,3589.9033203125
2016-12-07,3570.288330078125
2016-12-08,3645.268310546875
2016-12-09,3704.835693359375
2016-12-12,3659.448486328125
2016-12-13,3651.721923828125
2016-12-14,3697.575927734375
2016-12-15,3650.405029296875
2016-12-16,3632.997802734375
2016-12-19,3638.772216796875
2016-12-20,3618.85986328125
2016-12-21,3608.033203125
2016-12-22,3600.4326171875
2016-12-23,3582.89794921875
2016-12-26,3576.572021484375
2016-12-27,3580.010498046875
2016-12-28,3591.55908203125
2016-12-29,3653.080078125
2016-12-30,3651.721923828125
2017-01-02,3647.603271484375
2017-01-03,3621.40673828125
2017-01-04,3628.45458984375
2017-01-05,3566.891845703125
2017-01-06,3575.17041015625
2017-01-09,3582.388671875
2017-01-10,3573.854736328125
2017-01-11,3548.677490234375
2017-01-12,3573.302490234375
2017-01-13,3585.2333984375
2017-01-16,3511.866943359375
2017-01-17,3530.0810546875
2017-01-18,3493.270751953125
2017-01-19,3529.40185546875
2017-01-20,3515.730224609375
2017-01-23,3583.874755859375
2017-01-24,3553.3046875
2017-01-25,3568.844970703125
2017-01-27,3554.323974609375
2017-01-30,3519.806396484375
2017-01-31,3491.6142578125
2017-02-01,3447.96826171875
2017-02-02,3464.52685546875
2017-02-03,3465.12060546875
2017-02-06,3470.00341796875
2017-02-07,3479.59912109375
2017-02-08,3523.58447265625
2017-02-09,3518.150146484375
2017-02-10,3541.586669921875
2017-02-13,3529.65625
2017-02-14,3523.669677734375
2017-02-15,3481.000244140625
2017-02-16,3481.127197265625
2017-02-17,3480.957763671875
2017-02-20,3537.723388671875
2017-02-21,3548.97509765625
2017-02-22,3544.13427734375
2017-02-23,3511.7392578125
2017-02-27,3533.392822265625
2017-02-28,3500.10595703125
2017-03-01,3629.17626953125
2017-03-02,3618.47705078125
2017-03-03,3652.783447265625
2017-03-06,3654.438720703125
2017-03-07,3651.084716796875
2017-03-08,3629.983154296875
2017-03-09,3651.891357421875
2017-03-10,3602.51318359375
2017-03-14,3644.0361328125
2017-03-15,3789.83642578125
2017-03-16,3777.777099609375
2017-03-17,3811.785888671875
2017-03-20,3840.31689453125
2017-03-21,3888.2099609375
2017-03-22,3938.0546875
2017-03-23,3925.69970703125
2017-03-24,3928.62939453125
2017-03-27,3986.668212890625
2017-03-28,4085.2119140625
2017-03-29,4041.013916015625
2017-03-30,4035.707275390625
2017-03-31,3993.504638671875
2017-04-03,4064.365478515625
2017-04-05,4023.606201171875
2017-04-06,3977.36962890625
2017-04-07,3943.701171875
2017-04-10,3896.234130859375
2017-04-11,3917.6318359375
2017-04-12,3859.466552734375
2017-04-13,3938.479248046875
2017-04-17,3952.064697265625
2017-04-18,3861.589111328125
2017-04-19,3843.119873046875
2017-04-20,3842.906982421875
2017-04-21,3792.29833984375
2017-04-24,3737.952880859375
2017-04-25,3649.3134765625
2017-04-26,3538.815673828125
2017-04-27,3518.803466796875
2017-04-28,3601.00048828125
2017-05-02,3613.79833984375
2017-05-03,3624.6630859375
2017-05-04,3635.7001953125
2017-05-05,3587.73046875
2017-05-08,3561.53369140625
2017-05-09,3570.12255859375
2017-05-10,3633.982666015625
2017-05-11,3609.718017578125
2017-05-12,3594.7734375
2017-05-15,3611.0068359375
2017-05-16,3625.99462890625
2017-05-17,3578.79736328125
2017-05-18,3563.6376953125
2017-05-19,3509.95654296875
2017-05-22,3535.208251953125
2017-05-23,3515.15283203125
2017-05-24,3468.213623046875
2017-05-25,3499.43505859375
2017-05-26,3448.845458984375
2017-05-29,3458.078369140625
2017-05-30,3458.293212890625
2017-05-31,3508.36767578125
2017-06-01,3528.2509765625
2017-06-02,3488.569580078125
2017-06-05,3480.238525390625
2017-06-06,3507.293701171875
2017-06-07,3516.31201171875
2017-06-08,3474.6552734375
2017-06-09,3478.13427734375
2017-06-12,3469.888427734375
2017-06-13,3523.09765625
2017-06-14,3493.895263671875
2017-06-15,3486.895263671875
2017-06-16,3505.447265625
2017-06-19,3559.4296875
2017-06-20,3645.36279296875
2017-06-21,3714.46142578125
2017-06-22,3678.902587890625
2017-06-23,3565.95703125
2017-06-27,3549.766357421875
2017-06-28,3563.29443359375
2017-06-29,3559.04296875
2017-06-30,3566.858642578125
2017-07-03,3590.693359375
2017-07-04,3617.7919921875
2017-07-05,3606.23974609375
2017-07-06,3555.951171875
2017-07-07,3612.853271484375
2017-07-10,3639.4794921875
2017-07-11,3623.846923828125
2017-07-12,3591.380615234375
2017-07-13,3596.92041015625
2017-07-14,3623.288818359375
2017-07-17,3581.0302734375
2017-07-18,3618.392822265625
2017-07-19,3615.04296875
2017-07-20,3581.846923828125
2017-07-21,3601.55859375
2017-07-24,3676.669677734375
2017-07-25,3653.95166015625
2017-07-26,3678.602294921875
2017-07-27,3675.252197265625
2017-07-28,3663.228515625
2017-07-31,3712.824462890625
2017-08-01,3699.28271484375
2017-08-02,3741.59033203125
2017-08-03,3639.5078125
2017-08-04,3696.13427734375
2017-08-07,3750.94921875
2017-08-08,3638.0849609375
2017-08-09,3598.322021484375
2017-08-10,3597.9765625
2017-08-11,3539.064697265625
2017-08-14,3558.515380859375
2017-08-16,3540.186279296875
2017-08-17,3534.40673828125
2017-08-18,3474.546630859375
2017-08-21,3432.497314453125
2017-08-22,3413.305908203125
2017-08-23,3441.812744140625
2017-08-24,3451.9912109375
2017-08-28,3476.400634765625
2017-08-29,3418.0498046875
2017-08-30,3424.216796875
2017-08-31,3492.789306640625
2017-09-01,3503.916015625
2017-09-04,3471.69970703125
2017-09-05,3442.07177734375
2017-09-06,3424.3896484375
2017-09-07,3430.427001953125
2017-09-08,3435.688720703125
2017-09-11,3457.8564453125
2017-09-12,3513.7919921875
2017-09-13,3501.45751953125
2017-09-14,3487.31201171875
2017-09-15,3528.23974609375
2017-09-18,3486.363037109375
2017-09-19,3484.07763671875
2017-09-20,3501.19873046875
2017-09-21,3517.932861328125
2017-09-22,3468.89697265625
2017-09-25,3450.783203125
2017-09-26,3496.36865234375
2017-09-27,3494.902587890625
2017-09-28,3498.007568359375
2017-09-29,3601.771240234375
2017-10-03,3547.30224609375
2017-10-04,3520.692626953125
2017-10-05,3498.525146484375
2017-10-06,3515.344970703125
2017-10-09,3516.336669921875
2017-10-10,3488.088134765625
2017-10-11,3584.5634765625
2017-10-12,3668.144775390625
2017-10-13,3633.3408203125
2017-10-16,3636.187255859375
2017-10-17,3634.160400390625
2017-10-18,3630.6669921875
2017-10-19,3626.095947265625
2017-10-23,3636.057861328125
2017-10-24,3631.0986328125
2017-10-25,3620.057861328125
2017-10-26,3605.52392578125
2017-10-27,3589.049560546875
2017-10-30,3628.07958984375
2017-10-31,3605.049072265625
2017-11-01,3857.861083984375
2017-11-02,4022.780029296875
2017-11-03,3987.847412109375
2017-11-06,3947.652587890625
2017-11-07,3840.912353515625
2017-11-08,3839.834228515625
2017-11-09,3811.67236328125
2017-11-10,3836.254638671875
2017-11-13,3844.836669921875
2017-11-14,3815.467529296875
2017-11-15,3756.6845703125
2017-11-16,3852.2119140625
2017-11-17,3882.40087890625
2017-11-20,3821.07373046875
2017-11-21,3855.748291015625
2017-11-22,3835.56494140625
2017-11-23,3832.804443359375
2017-11-24,3841.732421875
2017-11-27,3810.507568359375
2017-11-28,3798.561279296875
2017-11-29,3809.12744140625
2017-11-30,3802.8310546875
2017-12-01,3766.517822265625
2017-12-04,3774.885009765625
2017-12-05,3792.0927734375
2017-12-06,3747.325927734375
2017-12-07,3730.376953125
2017-12-08,3868.51416015625
2017-12-11,4007.98681640625
2017-12-12,4023.901611328125
2017-12-13,4039.9873046875
2017-12-14,3980.083740234375
2017-12-15,3988.494384765625
2017-12-18,3961.927734375
2017-12-19,4047.189697265625
2017-12-20,4011.56689453125
2017-12-21,4076.818359375
2017-12-22,4076.775146484375
2017-12-26,4016.828857421875
2017-12-27,4078.41455078125
2017-12-28,4086.608642578125
2017-12-29,4088.5498046875
2018-01-01,4053.271240234375
2018-01-02,4033.388916015625
2018-01-03,4021.0546875
2018-01-04,4029.42138671875
2018-01-05,4009.411376953125
2018-01-08,4050.33740234375
2018-01-09,4141.76708984375
2018-01-10,4051.97705078125
2018-01-11,4038.262451171875
2018-01-12,4050.38134765625
2018-01-15,4065.432861328125
2018-01-16,4062.801025390625
2018-01-17,4039.0390625
2018-01-18,4034.898681640625
2018-01-19,4091.1796875
2018-01-22,4064.656005859375
2018-01-23,4066.33837890625
2018-01-24,4112.22607421875
2018-01-25,4229.53173828125
2018-01-29,4356.84375
2018-01-30,4278.265625
2018-01-31,4288.0986328125
2018-02-01,4293.57568359375
2018-02-02,4303.36572265625
2018-02-05,4253.25244140625
2018-02-06,4119.98876953125
2018-02-07,4129.17529296875
2018-02-08,4071.599853515625
2018-02-09,4075.43798828125
2018-02-12,4155.7841796875
2018-02-14,4197.74755859375
2018-02-15,4202.87841796875
2018-02-16,4259.59130859375
2018-02-19,4139.48193359375
2018-02-20,4188.17333984375
2018-02-21,4176.9169921875
2018-02-22,4170.96484375
2018-02-23,4162.5986328125
2018-02-26,4241.04638671875
2018-02-27,4286.8046875
2018-02-28,4395.744140625
2018-03-01,4418.8173828125
2018-03-05,4374.74169921875
2018-03-06,4335.2373046875
2018-03-07,4353.60888671875
2018-03-08,4399.36669921875
2018-03-09,4389.53369140625
2018-03-12,4381.21044921875
2018-03-13,4510.46337890625
2018-03-14,4506.150390625
2018-03-15,4462.89306640625
2018-03-16,4392.12109375
2018-03-19,4367.5390625
2018-03-20,4335.27978515625
2018-03-21,4377.2861328125
2018-03-22,4415.36669921875
2018-03-23,4382.24560546875
2018-03-26,4414.41796875
2018-03-27,4489.89111328125
2018-03-28,4476.306640625
2018-04-02,4412.822265625
2018-04-03,4456.89794921875
2018-04-04,4416.0576171875
2018-04-05,4388.71435546875
2018-04-06,4398.85009765625
2018-04-09,4378.92431640625
2018-04-10,4332.865234375
2018-04-11,4399.32373046875
2018-04-12,4371.11865234375
2018-04-13,4372.6708984375
2018-04-16,4372.9296875
2018-04-17,4380.52001953125
2018-04-18,4331.01025390625
2018-04-19,4323.248046875
2018-04-20,4311.04150390625
2018-04-23,4244.41064453125
2018-04-24,4268.17431640625
2018-04-25,4256.314453125
2018-04-26,4219.7373046875
2018-04-27,4226.015625
2018-04-30,4239.7470703125
2018-05-02,4268.17236328125
2018-05-03,4210.27734375
2018-05-04,4218.03759765625
2018-05-07,4209.5361328125
2018-05-08,4252.30322265625
2018-05-09,4270.08984375
2018-05-10,4236.2607421875
2018-05-11,4296.2041015625
2018-05-14,4257.751953125
2018-05-15,4241.01171875
2018-05-16,4273.6650390625
2018-05-17,4293.15185546875
2018-05-18,4285.0869140625
2018-05-21,4302.4814453125
2018-05-22,4323.05859375
2018-05-23,4302.1328125
2018-05-24,4295.6806640625
2018-05-25,4290.53662109375
2018-05-28,4304.8359375
2018-05-29,4387.4931640625
2018-05-30,4380.5166015625
2018-05-31,4360.3330078125
2018-06-01,4349.34716796875
2018-06-04,4382.34814453125
2018-06-05,4419.14306640625
2018-06-06,4501.6259765625
2018-06-07,4524.77490234375
2018-06-08,4537.50537109375
2018-06-11,4569.50439453125
2018-06-12,4534.9326171875
2018-06-13,4434.61962890625
2018-06-14,4434.57568359375
2018-06-15,4440.3740234375
2018-06-18,4461.51806640625
2018-06-19,4514.00634765625
2018-06-20,4526.9111328125
2018-06-21,4526.9541015625
2018-06-22,4532.84033203125
2018-06-25,4570.55029296875
2018-06-26,4551.45556640625
2018-06-27,4467.22802734375
2018-06-28,4480.2646484375
2018-06-29,4522.89990234375
2018-07-02,4506.595703125
2018-07-03,4468.9287109375
2018-07-04,4506.2900390625
2018-07-05,4541.90771484375
2018-07-06,4571.72802734375
2018-07-09,4694.9716796875
2018-07-10,4758.6650390625
2018-07-11,4756.39794921875
2018-07-12,4755.08984375
2018-07-13,4805.529296875
2018-07-16,4805.48681640625
2018-07-17,4840.44970703125
2018-07-18,4799.12060546875
2018-07-19,4803.2197265625
2018-07-20,4786.08642578125
2018-07-23,4865.16748046875
2018-07-24,4846.5537109375
2018-07-25,4900.39404296875
2018-07-26,4947.03955078125
2018-07-27,5082.71044921875
2018-07-30,5140.6484375
2018-07-31,5195.35986328125
2018-08-01,5224.4814453125
2018-08-02,5198.5
2018-08-03,5349.90673828125
2018-08-06,5353.0546875
2018-08-07,5372.5986328125
2018-08-08,5374.61083984375
2018-08-09,5462.71435546875
2018-08-10,5568.21875
2018-08-13,5538.3115234375
2018-08-14,5550.2490234375
2018-08-16,5527.24951171875
2018-08-17,5536.78173828125
2018-08-20,5405.08544921875
2018-08-21,5347.107421875
2018-08-23,5383.005859375
2018-08-24,5326.86376953125
2018-08-27,5365.56005859375
2018-08-28,5633.36767578125
2018-08-29,5436.91650390625
2018-08-30,5527.1181640625
2018-08-31,5596.77099609375
2018-09-03,5680.19580078125
2018-09-04,5681.98876953125
2018-09-05,5716.7919921875
2018-09-06,5698.47216796875
2018-09-07,5752.03369140625
2018-09-10,5814.38330078125
2018-09-11,5792.3037109375
2018-09-12,5759.685546875
2018-09-14,5756.71142578125
2018-09-17,5712.81396484375
2018-09-18,5614.3037109375
2018-09-19,5512.6025390625
2018-09-21,5717.44775390625
2018-09-24,5605.69091796875
2018-09-25,5686.09765625
2018-09-26,5567.869140625
2018-09-27,5527.94921875
2018-09-28,5513.03955078125
2018-10-01,5441.90087890625
2018-10-03,5422.5751953125
2018-10-04,5294.814453125
2018-10-05,5299.14306640625
2018-10-08,5207.23583984375
2018-10-09,5236.53173828125
2018-10-10,5238.58544921875
2018-10-11,5200.501953125
2018-10-12,5198.18505859375
2018-10-15,5240.55322265625
2018-10-16,5242.17138671875
2018-10-17,5174.61767578125
2018-10-19,5175.2734375
2018-10-22,5097.8818359375
2018-10-23,5037.71875
2018-10-24,4986.693359375
2018-10-25,4990.9775390625
2018-10-26,5058.79345703125
2018-10-29,5039.5556640625
2018-10-30,5041.04248046875
2018-10-31,5064.259765625
2018-11-01,5152.40576171875
2018-11-02,5168.49609375
2018-11-05,5190.48974609375
2018-11-06,5189.484375
2018-11-07,5241.99658203125
2018-11-09,5402.33056640625
2018-11-12,5373.779296875
2018-11-13,5322.4033203125
2018-11-14,5333.77197265625
2018-11-15,5375.833984375
2018-11-16,5316.23974609375
2018-11-19,5323.890625
2018-11-20,5351.48046875
2018-11-21,5304.30322265625
2018-11-22,5253.75830078125
2018-11-26,5251.3095703125
2018-11-27,5248.8603515625
2018-11-28,5230.6279296875
2018-11-29,5307.05712890625
2018-11-30,5383.48486328125
2018-12-03,5465.1181640625
2018-12-04,5405.74267578125
2018-12-05,5420.5205078125
2018-12-06,5421.35107421875
2018-12-07,5363.634765625
2018-12-10,5315.23388671875
2018-12-11,5314.4033203125
2018-12-12,5474.91259765625
2018-12-13,5508.66748046875
2018-12-14,5512.0771484375
2018-12-17,5474.47509765625
2018-12-18,5452.9189453125
2018-12-19,5504.55712890625
2018-12-20,5361.0556640625
2018-12-21,5303.1220703125
2018-12-24,5362.892578125
2018-12-26,5372.51220703125
2018-12-27,5448.02294921875
2018-12-28,5543.646484375
2018-12-31,5570.84228515625
2019-01-01,5544.12744140625
2019-01-02,5451.6953125
2019-01-03,5451.56396484375
2019-01-04,5359.00048828125
2019-01-07,5339.19482421875
2019-01-08,5414.0927734375
2019-01-09,5443.3876953125
2019-01-10,5449.20263671875
2019-01-11,5450.47119140625
2019-01-14,5483.17626953125
2019-01-15,5503.63916015625
2019-01-16,5582.080078125
2019-01-17,5586.3642578125
2019-01-18,5587.15087890625
2019-01-21,5623.3544921875
2019-01-22,5604.072265625
2019-01-23,5599.525390625
2019-01-24,5599.65673828125
2019-01-25,5489.90966796875
2019-01-28,5530.70458984375
2019-01-29,5553.5712890625
2019-01-30,5632.9296875
2019-01-31,5653.173828125
2019-02-01,5713.119140625
2019-02-04,5635.5537109375
2019-02-05,5584.70263671875
2019-02-06,5642.37451171875
2019-02-07,5641.45654296875
2019-02-08,5732.83935546875
2019-02-11,5551.341796875
2019-02-12,5519.5986328125
2019-02-14,5491.79052734375
2019-02-15,5418.07177734375
2019-02-18,5213.0947265625
2019-02-19,5159.3583984375
2019-02-20,5228.48583984375
2019-02-21,5252.13916015625
2019-02-22,5229.49072265625
2019-02-25,5400.84521484375
2019-02-26,5306.8388671875
2019-02-27,5207.36767578125
2019-02-28,5220.70263671875
2019-03-01,5139.5068359375
2019-03-05,5062.15966796875
2019-03-06,4990.06005859375
2019-03-07,4891.76904296875
2019-03-08,4850.88720703125
2019-03-11,4911.27001953125
2019-03-12,5010.60986328125
2019-03-13,5001.515625
2019-03-14,5037.06298828125
2019-03-15,5001.55908203125
2019-03-18,4906.591796875
2019-03-19,4903.005859375
2019-03-20,4896.62255859375
2019-03-22,4828.8505859375
2019-03-25,4884.02978515625
2019-03-26,4995.74365234375
2019-03-27,5027.22509765625
2019-03-28,5038.72509765625
2019-04-01,5099.93798828125
2019-04-02,5174.6611328125
2019-04-03,5163.64306640625
2019-04-04,5125.384765625
2019-04-05,5163.42431640625
2019-04-08,5128.5771484375
2019-04-09,5119.4375
2019-04-10,5064.259765625
2019-04-11,5073.92138671875
2019-04-12,5007.46240234375
2019-04-15,5070.2490234375
2019-04-16,5087.65087890625
2019-04-18,5043.05322265625
2019-04-22,5040.34228515625
2019-04-23,4991.37158203125
2019-04-24,4957.3984375
2019-04-25,4968.14794921875
2019-04-26,4992.87841796875
2019-04-30,4964.52099609375
2019-05-02,4954.34619140625
2019-05-03,4877.8125
2019-05-06,4899.44580078125
2019-05-07,4980.27001953125
2019-05-08,4924.396484375
2019-05-09,4870.15966796875
2019-05-10,4790.08740234375
2019-05-13,4820.4794921875
2019-05-14,4817.95703125
2019-05-15,4807.29638671875
2019-05-16,4786.01708984375
2019-05-17,4760.6240234375
2019-05-20,4849.1904296875
2019-05-21,4854.720703125
2019-05-22,4891.26123046875
2019-05-23,4849.32275390625
2019-05-24,4773.763671875
2019-05-27,4795.30712890625
2019-05-28,4858.87890625
2019-05-29,4782.6552734375
2019-05-30,4739.1240234375
2019-05-31,4835.830078125
2019-06-03,4809.5078125
2019-06-04,4770.0478515625
2019-06-06,4808.66748046875
2019-06-07,4809.287109375
2019-06-10,4799.4658203125
2019-06-11,4950.85107421875
2019-06-12,4802.9609375
2019-06-13,4781.37255859375
2019-06-14,4795.2197265625
2019-06-17,4799.64306640625
2019-06-18,4795.08642578125
2019-06-19,4779.20458984375
2019-06-20,4796.59033203125
2019-06-21,4701.0341796875
2019-06-24,4809.4638671875
