Date,NI
2016-06-06,18.13207244873047
2016-06-07,18.13949966430664
2016-06-08,18.287935256958008
2016-06-09,18.56998062133789
2016-06-10,18.48090934753418
2016-06-13,18.525449752807617
2016-06-14,18.71099853515625
2016-06-15,18.688730239868164
2016-06-16,18.81490135192871
2016-06-17,18.748109817504883
2016-06-20,18.621936798095703
2016-06-21,18.77779769897461
2016-06-22,18.74068260192871
2016-06-23,18.688730239868164
2016-06-24,18.78521728515625
2016-06-27,18.85201072692871
2016-06-28,18.993032455444336
2016-06-29,19.193429946899414
2016-06-30,19.683284759521484
2016-07-01,19.787199020385742
2016-07-05,19.86883544921875
2016-07-06,19.779769897460938
2016-07-07,19.3270263671875
2016-07-08,19.393823623657227
2016-07-11,19.34929084777832
2016-07-12,19.193429946899414
2016-07-13,19.341873168945312
2016-07-14,19.304759979248047
2016-07-15,19.371557235717773
2016-07-18,19.393823623657227
2016-07-19,19.334449768066406
2016-07-20,19.200847625732422
2016-07-21,19.245378494262695
2016-07-22,19.490314483642578
2016-07-25,19.334449768066406
2016-07-26,19.126632690429688
2016-07-27,19.01831817626953
2016-07-28,19.234941482543945
2016-07-29,19.16771697998047
2016-08-01,19.279760360717773
2016-08-02,19.376874923706055
2016-08-03,18.928686141967773
2016-08-04,18.951093673706055
2016-08-05,18.56265640258789
2016-08-08,18.532779693603516
2016-08-09,18.5925350189209
2016-08-10,18.682172775268555
2016-08-11,18.689645767211914
2016-08-12,18.682172775268555
2016-08-15,18.338558197021484
2016-08-16,18.166751861572266
2016-08-17,18.465543746948242
2016-08-18,18.667234420776367
2016-08-19,18.390846252441406
2016-08-22,18.540245056152344
2016-08-23,18.450607299804688
2016-08-24,18.495426177978516
2016-08-25,18.44313621520996
2016-08-26,18.069639205932617
2016-08-29,18.114459991455078
2016-08-30,17.823144912719727
2016-08-31,17.882898330688477
2016-09-01,17.80072784423828
2016-09-02,18.024824142456055
2016-09-06,18.24144744873047
2016-09-07,18.21156883239746
2016-09-08,18.21904182434082
2016-09-09,17.457111358642578
2016-09-12,17.70362091064453
2016-09-13,17.352537155151367
2016-09-14,17.494464874267578
2016-09-15,17.666271209716797
2016-09-16,18.01736068725586
2016-09-19,18.248920440673828
2016-09-20,18.375904083251953
2016-09-21,18.95855712890625
2016-09-22,18.876394271850586
2016-09-23,18.75687026977539
2016-09-26,18.74940299987793
2016-09-27,18.44313621520996
2016-09-28,18.413259506225586
2016-09-29,18.0845890045166
2016-09-30,18.009883880615234
2016-10-03,17.643861770629883
2016-10-04,17.165782928466797
2016-10-05,17.068679809570312
2016-10-06,17.061208724975586
2016-10-07,16.889402389526367
2016-10-10,17.11349868774414
2016-10-11,16.71759796142578
2016-10-12,16.94916343688965
2016-10-13,17.10603141784668
2016-10-14,16.941688537597656
2016-10-17,17.11349868774414
2016-10-18,17.225543975830078
2016-10-19,17.061208724975586
2016-10-20,17.02385711669922
2016-10-21,16.889402389526367
2016-10-24,16.82964324951172
2016-10-25,17.046268463134766
2016-10-26,16.964101791381836
2016-10-27,16.915191650390625
2016-10-28,16.952816009521484
2016-10-31,17.502105712890625
2016-11-01,16.809844970703125
2016-11-02,16.621732711791992
2016-11-03,16.659351348876953
2016-11-04,16.493818283081055
2016-11-07,16.787269592285156
2016-11-08,16.990440368652344
2016-11-09,16.749656677246094
2016-11-10,16.200363159179688
2016-11-11,16.110063552856445
2016-11-14,16.222932815551758
2016-11-15,16.48629379272461
2016-11-16,16.365896224975586
2016-11-17,16.260549545288086
2016-11-18,16.33579444885254
2016-11-21,16.47124481201172
2016-11-22,16.426097869873047
2016-11-23,16.28312873840332
2016-11-25,16.659351348876953
2016-11-28,16.712032318115234
2016-11-29,16.832416534423828
2016-11-30,16.50886344909668
2016-12-01,16.33579444885254
2016-12-02,16.320751190185547
2016-12-05,16.28312873840332
2016-12-06,16.155210494995117
2016-12-07,16.23046112060547
2016-12-08,16.33579444885254
2016-12-09,16.38846778869629
2016-12-12,16.46371841430664
2016-12-13,16.62925148010254
2016-12-14,16.298173904418945
2016-12-15,16.561534881591797
2016-12-16,16.57658576965332
2016-12-19,16.802324295043945
2016-12-20,16.712032318115234
2016-12-21,16.802324295043945
2016-12-22,16.877567291259766
2016-12-23,16.779741287231445
2016-12-27,16.727073669433594
2016-12-28,16.516393661499023
2016-12-29,16.73459815979004
2016-12-30,16.659351348876953
2017-01-03,16.696977615356445
2017-01-04,16.82489776611328
2017-01-05,17.065683364868164
2017-01-06,16.82489776611328
2017-01-09,16.599163055419922
2017-01-10,16.50886344909668
2017-01-11,16.644309997558594
2017-01-12,16.57658576965332
2017-01-13,16.52391242980957
2017-01-17,16.817373275756836
2017-01-18,16.945289611816406
2017-01-19,16.809844970703125
2017-01-20,16.937767028808594
2017-01-23,16.704504013061523
2017-01-24,16.742128372192383
2017-01-25,16.704504013061523
2017-01-26,16.719554901123047
2017-01-27,16.57658576965332
2017-01-30,16.433622360229492
2017-01-31,16.832416534423828
2017-02-01,16.538965225219727
2017-02-02,16.67440414428711
2017-02-03,16.749656677246094
2017-02-06,16.73459815979004
2017-02-07,16.67440414428711
2017-02-08,16.82230567932129
2017-02-09,16.8602237701416
2017-02-10,16.996747970581055
2017-02-13,17.080167770385742
2017-02-14,16.87538719177246
2017-02-15,16.8602237701416
2017-02-16,17.193944931030273
2017-02-17,17.216691970825195
2017-02-21,17.436634063720703
2017-02-22,17.573163986206055
2017-02-23,18.028230667114258
2017-02-24,18.21025276184082
2017-02-27,18.050979614257812
2017-02-28,18.134410858154297
2017-03-01,18.1268253326416
2017-03-02,18.270931243896484
2017-03-03,17.990304946899414
2017-03-06,17.88412094116211
2017-03-07,17.82344627380371
2017-03-08,17.459396362304688
2017-03-09,17.436634063720703
2017-03-10,17.69451332092285
2017-03-13,17.82344627380371
2017-03-14,17.717266082763672
2017-03-15,17.982723236083984
2017-03-16,17.724849700927734
2017-03-17,17.82344627380371
2017-03-20,17.611083984375
2017-03-21,17.87653923034668
2017-03-22,18.058565139770508
2017-03-23,18.013057708740234
2017-03-24,18.10407066345215
2017-03-27,18.058565139770508
2017-03-28,17.982723236083984
2017-03-29,17.982723236083984
2017-03-30,17.89171028137207
2017-03-31,18.043392181396484
2017-04-03,17.95996856689453
2017-04-04,17.94480323791504
2017-04-05,18.035808563232422
2017-04-06,18.081321716308594
2017-04-07,17.95996856689453
2017-04-10,18.005477905273438
2017-04-11,18.088899612426758
2017-04-12,18.157163619995117
2017-04-13,18.035808563232422
2017-04-17,18.21784210205078
2017-04-18,18.36194610595703
2017-04-19,18.37710952758789
2017-04-20,18.293685913085938
2017-04-21,18.346776962280273
2017-04-24,18.399866104125977
2017-04-25,18.528804779052734
2017-04-26,18.40275764465332
2017-04-27,18.60901641845703
2017-04-28,18.524980545043945
2017-05-01,18.40275764465332
2017-05-02,18.517343521118164
2017-05-03,18.341644287109375
2017-05-04,18.547901153564453
2017-05-05,18.73887825012207
2017-05-08,18.624292373657227
2017-05-09,18.410396575927734
2017-05-10,18.440950393676758
2017-05-11,18.440950393676758
2017-05-12,18.56317710876465
2017-05-15,18.73124122619629
2017-05-16,18.494428634643555
2017-05-17,18.524980545043945
2017-05-18,18.715961456298828
2017-05-19,18.86874771118164
2017-05-22,19.105560302734375
2017-05-23,19.204870223999023
2017-05-24,19.265975952148438
2017-05-25,19.502798080444336
2017-05-26,19.525712966918945
2017-05-30,19.72433090209961
2017-05-31,19.915311813354492
2017-06-01,20.045175552368164
2017-06-02,20.129213333129883
2017-06-05,20.152128219604492
2017-06-06,20.060455322265625
2017-06-07,20.197959899902344
2017-06-08,19.731977462768555
2017-06-09,19.686134338378906
2017-06-12,19.609743118286133
2017-06-13,19.72433090209961
2017-06-14,19.80072593688965
2017-06-15,19.90003204345703
2017-06-16,19.907670974731445
2017-06-19,19.991708755493164
2017-06-20,20.037538528442383
2017-06-21,19.87711524963379
2017-06-22,19.80072593688965
2017-06-23,19.716697692871094
2017-06-26,19.922950744628906
2017-06-27,19.77016830444336
2017-06-28,19.472238540649414
2017-06-29,19.39584732055664
2017-06-30,19.372934341430664
2017-07-03,19.34238052368164
2017-07-05,19.365297317504883
2017-07-06,19.250707626342773
2017-07-07,19.34238052368164
2017-07-10,19.258342742919922
2017-07-11,19.227787017822266
2017-07-12,19.533357620239258
2017-07-13,19.365297317504883
2017-07-14,19.670856475830078
2017-07-17,19.716697692871094
2017-07-18,19.625024795532227
2017-07-19,19.594467163085938
2017-07-20,19.72433090209961
2017-07-21,19.8465576171875
2017-07-24,19.93059539794922
2017-07-25,19.87711524963379
2017-07-26,20.25143814086914
2017-07-27,20.216827392578125
2017-07-28,20.047649383544922
2017-07-31,20.039958953857422
2017-08-01,20.178380966186523
2017-08-02,20.509052276611328
2017-08-03,20.378318786621094
2017-08-04,20.301424026489258
2017-08-07,20.270660400390625
2017-08-08,20.239898681640625
2017-08-09,20.286039352416992
2017-08-10,20.278350830078125
2017-08-11,20.262971878051758
2017-08-14,20.485977172851562
2017-08-15,20.501359939575195
2017-08-16,20.732053756713867
2017-08-17,20.52442741394043
2017-08-18,20.601329803466797
2017-08-21,20.59364128112793
2017-08-22,20.716678619384766
2017-08-23,20.785886764526367
2017-08-24,20.716678619384766
2017-08-25,20.847402572631836
2017-08-28,20.8320255279541
2017-08-29,20.7474365234375
2017-08-30,20.693605422973633
2017-08-31,20.662845611572266
2017-09-01,20.6551570892334
2017-09-05,20.662845611572266
2017-09-06,20.601329803466797
2017-09-07,20.755130767822266
2017-09-08,20.847402572631836
2017-09-11,20.93968391418457
2017-09-12,20.601329803466797
2017-09-13,20.516735076904297
2017-09-14,20.701295852661133
2017-09-15,20.755130767822266
2017-09-18,20.40908432006836
2017-09-19,20.301424026489258
2017-09-20,20.13993263244629
2017-09-21,20.086103439331055
2017-09-22,19.755435943603516
2017-09-25,19.92461395263672
2017-09-26,20.047649383544922
2017-09-27,19.547809600830078
2017-09-28,19.609323501586914
2017-09-29,19.678539276123047
2017-10-02,19.61701774597168
2017-10-03,19.509357452392578
2017-10-04,19.770816802978516
2017-10-05,19.778507232666016
2017-10-06,19.778507232666016
2017-10-09,19.92461395263672
2017-10-10,20.262971878051758
2017-10-11,20.316801071166992
2017-10-12,20.432151794433594
2017-10-13,20.45522117614746
2017-10-16,20.278350830078125
2017-10-17,20.33987045288086
2017-10-18,20.324491500854492
2017-10-19,20.578258514404297
2017-10-20,20.501359939575195
2017-10-23,20.624393463134766
2017-10-24,20.509052276611328
2017-10-25,20.40908432006836
2017-10-26,20.355247497558594
2017-10-27,20.33218002319336
2017-10-30,20.320566177368164
2017-10-31,20.413461685180664
2017-11-01,20.57602882385254
2017-11-02,20.85470962524414
2017-11-03,21.156612396240234
2017-11-06,21.063722610473633
2017-11-07,21.26498794555664
2017-11-08,21.303695678710938
2017-11-09,21.303695678710938
2017-11-10,21.05597686767578
2017-11-13,21.148874282836914
2017-11-14,21.350143432617188
2017-11-15,21.086944580078125
2017-11-16,21.148874282836914
2017-11-17,20.963083267211914
2017-11-20,20.9708251953125
2017-11-21,21.07145881652832
2017-11-22,20.93212127685547
2017-11-24,20.93212127685547
2017-11-27,20.978561401367188
2017-11-28,21.05597686767578
2017-11-29,21.032756805419922
2017-11-30,21.31143569946289
2017-12-01,21.156612396240234
2017-12-04,20.924381256103516
2017-12-05,20.746328353881836
2017-12-06,20.901159286499023
2017-12-07,20.924381256103516
2017-12-08,21.0095272064209
2017-12-11,21.04049301147461
2017-12-12,20.428939819335938
2017-12-13,20.45991325378418
2017-12-14,20.498611450195312
2017-12-15,20.521841049194336
2017-12-18,20.111557006835938
2017-12-19,19.585163116455078
2017-12-20,19.32195472717285
2017-12-21,19.089719772338867
2017-12-22,19.569677352905273
2017-12-26,19.399364471435547
2017-12-27,19.538707733154297
2017-12-28,19.786420822143555
2017-12-29,19.8715763092041
2018-01-02,19.631601333618164
2018-01-03,19.507749557495117
2018-01-04,19.42259407043457
2018-01-05,19.19035530090332
2018-01-08,19.352920532226562
2018-01-09,19.120681762695312
2018-01-10,18.679439544677734
2018-01-11,18.679439544677734
2018-01-12,18.63298988342285
2018-01-16,18.602027893066406
2018-01-17,18.694915771484375
2018-01-18,18.563323974609375
2018-01-19,18.53235626220703
2018-01-22,18.540098190307617
2018-01-23,18.710405349731445
2018-01-24,18.71814727783203
2018-01-25,18.903940200805664
2018-01-26,18.965862274169922
2018-01-29,18.749109268188477
2018-01-30,18.927152633666992
2018-01-31,19.105205535888672
2018-02-01,18.764591217041016
2018-02-02,18.55558204650879
2018-02-05,18.207229614257812
2018-02-06,18.021442413330078
2018-02-07,17.874361038208008
2018-02-08,17.57378578186035
2018-02-09,18.026601791381836
2018-02-12,18.042207717895508
2018-02-13,18.057825088500977
2018-02-14,17.75334358215332
2018-02-15,18.245195388793945
2018-02-16,18.331079483032227
2018-02-20,17.971946716308594
2018-02-21,17.800188064575195
2018-02-22,18.0187931060791
2018-02-23,18.424760818481445
2018-02-26,18.416950225830078
2018-02-27,18.206159591674805
2018-02-28,18.057825088500977
2018-03-01,18.089052200317383
2018-03-02,18.089052200317383
2018-03-05,18.3701114654541
2018-03-06,18.120281219482422
2018-03-07,17.917299270629883
2018-03-08,18.0187931060791
2018-03-09,17.925100326538086
2018-03-12,18.065631866455078
2018-03-13,18.065631866455078
2018-03-14,18.198354721069336
2018-03-15,18.260807037353516
2018-03-16,18.292036056518555
2018-03-19,18.14369773864746
2018-03-20,18.09685707092285
2018-03-21,18.1827392578125
2018-03-22,18.260807037353516
2018-03-23,18.003171920776367
2018-03-26,18.260807037353516
2018-03-27,18.57309341430664
2018-03-28,18.51844024658203
2018-03-29,18.666776657104492
2018-04-02,18.619935989379883
2018-04-03,18.752656936645508
2018-04-04,18.885377883911133
2018-04-05,19.072750091552734
2018-04-06,18.932220458984375
2018-04-09,18.854148864746094
2018-04-10,18.822919845581055
2018-04-11,18.721431732177734
2018-04-12,18.3623046875
2018-04-13,18.38572120666504
2018-04-16,18.651165008544922
2018-04-17,18.846343994140625
2018-04-18,18.698013305664062
2018-04-19,18.737043380737305
2018-04-20,18.541866302490234
2018-04-23,18.63555335998535
2018-04-24,18.682392120361328
2018-04-25,18.666776657104492
2018-04-26,18.955638885498047
2018-04-27,19.29013442993164
2018-04-30,19.195682525634766
2018-05-01,19.297996520996094
2018-05-02,19.974842071533203
2018-05-03,20.124380111694336
2018-05-04,19.998456954956055
2018-05-07,20.053552627563477
2018-05-08,19.75447654724121
2018-05-09,19.40031623840332
2018-05-10,19.604942321777344
2018-05-11,19.620683670043945
2018-05-14,19.557716369628906
2018-05-15,19.431795120239258
2018-05-16,19.203554153442383
2018-05-17,19.172075271606445
2018-05-18,19.227170944213867
2018-05-21,19.203554153442383
2018-05-22,19.203554153442383
2018-05-23,19.416053771972656
2018-05-24,19.557716369628906
2018-05-25,19.75447654724121
2018-05-29,19.730863571166992
2018-05-30,19.919754028320312
2018-05-31,19.911882400512695
2018-06-01,19.471145629882812
2018-06-04,19.27438735961914
2018-06-05,19.08550262451172
2018-06-06,18.526714324951172
2018-06-07,18.542455673217773
2018-06-08,18.510969161987305
2018-06-11,18.31421661376953
2018-06-12,18.67624282836914
2018-06-13,18.731340408325195
2018-06-14,18.880874633789062
2018-06-15,19.093366622924805
2018-06-18,19.195682525634766
2018-06-19,19.416053771972656
2018-06-20,19.518367767333984
2018-06-21,19.502628326416016
2018-06-22,19.722993850708008
2018-06-25,20.20308494567871
2018-06-26,20.124380111694336
2018-06-27,20.329010009765625
2018-06-28,20.5572509765625
2018-06-29,20.683176040649414
2018-07-02,20.872058868408203
2018-07-03,21.037336349487305
2018-07-05,21.092422485351562
2018-07-06,21.155391693115234
2018-07-09,20.510028839111328
2018-07-10,20.651695251464844
2018-07-11,20.76187515258789
2018-07-12,20.698915481567383
2018-07-13,20.698915481567383
2018-07-16,20.667436599731445
2018-07-17,20.5572509765625
2018-07-18,20.38410186767578
2018-07-19,20.58086395263672
2018-07-20,20.423458099365234
2018-07-23,20.258176803588867
2018-07-24,20.297531127929688
2018-07-25,20.297531127929688
2018-07-26,20.5572509765625
2018-07-27,20.596603393554688
2018-07-30,20.394399642944336
2018-07-31,20.7591552734375
2018-08-01,20.537128448486328
2018-08-02,20.846372604370117
2018-08-03,21.084259033203125
2018-08-06,21.24284553527832
2018-08-07,21.044612884521484
2018-08-08,20.989110946655273
2018-08-09,21.02082633972168
2018-08-10,21.100116729736328
2018-08-13,21.27456283569336
2018-08-14,21.377641677856445
2018-08-15,21.560020446777344
2018-08-16,21.821693420410156
2018-08-17,21.8851318359375
2018-08-20,21.750329971313477
2018-08-21,21.54416275024414
2018-08-22,21.409364700317383
2018-08-23,21.441085815429688
2018-08-24,21.456939697265625
2018-08-27,21.369718551635742
2018-08-28,21.369718551635742
2018-08-29,21.607595443725586
2018-08-30,21.528308868408203
2018-08-31,21.464874267578125
2018-09-04,21.504520416259766
2018-09-05,21.83755111694336
2018-09-06,21.948564529418945
2018-09-07,21.686899185180664
2018-09-10,21.900991439819336
2018-09-11,21.98821449279785
2018-09-12,22.115081787109375
2018-09-13,22.265735626220703
2018-09-14,19.656972885131836
2018-09-17,20.40233039855957
2018-09-18,20.55298614501953
2018-09-19,20.25166893005371
2018-09-20,20.0058650970459
2018-09-21,20.259601593017578
2018-09-24,20.05344009399414
2018-09-25,19.736263275146484
2018-09-26,19.474592208862305
2018-09-27,19.649038314819336
2018-09-28,19.76004981994629
2018-10-01,19.656972885131836
2018-10-02,19.871063232421875
2018-10-03,19.672826766967773
2018-10-04,19.863126754760742
2018-10-05,19.799697875976562
2018-10-08,19.863126754760742
2018-10-09,19.815553665161133
2018-10-10,19.886919021606445
2018-10-11,19.545957565307617
2018-10-12,19.276355743408203
2018-10-15,19.62525749206543
2018-10-16,19.950355529785156
2018-10-17,19.847270965576172
2018-10-18,20.0137882232666
2018-10-19,20.14065933227539
2018-10-22,19.966215133666992
2018-10-23,20.061365127563477
2018-10-24,20.76708221435547
2018-10-25,20.55298614501953
2018-10-26,20.172380447387695
2018-10-29,20.46576499938965
2018-10-30,20.6774959564209
2018-10-31,20.26203155517578
2018-11-01,20.27001953125
2018-11-02,20.31795883178711
2018-11-05,20.71744155883789
2018-11-06,20.853269577026367
2018-11-07,20.90120506286621
2018-11-08,20.74141502380371
2018-11-09,20.90120506286621
2018-11-12,20.853269577026367
2018-11-13,20.74141502380371
2018-11-14,20.445798873901367
2018-11-15,20.222074508666992
2018-11-16,20.525691986083984
2018-11-19,20.71744155883789
2018-11-20,20.573623657226562
2018-11-21,20.421815872192383
2018-11-23,20.509714126586914
2018-11-26,20.605588912963867
2018-11-27,20.757389068603516
2018-11-28,20.58161735534668
2018-11-29,20.813318252563477
2018-11-30,21.10894203186035
2018-12-03,21.5244083404541
2018-12-04,21.64425277709961
2018-12-06,21.420541763305664
2018-12-07,21.684206008911133
2018-12-10,21.78008270263672
2018-12-11,21.97183609008789
2018-12-12,21.724149703979492
2018-12-13,22.067718505859375
2018-12-14,21.96384620666504
2018-12-17,21.28472137451172
2018-12-18,21.156879425048828
2018-12-19,21.06899070739746
2018-12-20,20.997085571289062
2018-12-21,20.813318252563477
2018-12-24,19.886507034301758
2018-12-26,20.022335052490234
2018-12-27,20.23805809020996
2018-12-28,20.357906341552734
2018-12-31,20.25404167175293
2019-01-02,20.030324935913086
2019-01-03,20.05429458618164
2019-01-04,20.405839920043945
2019-01-07,20.5177001953125
2019-01-08,20.90120506286621
2019-01-09,20.885229110717773
2019-01-10,21.308683395385742
2019-01-11,21.084972381591797
2019-01-14,20.709453582763672
2019-01-15,21.04502296447754
2019-01-16,21.132911682128906
2019-01-17,21.356616973876953
2019-01-18,21.292705535888672
2019-01-22,21.212810516357422
2019-01-23,21.436521530151367
2019-01-24,21.452499389648438
2019-01-25,21.061004638671875
2019-01-28,20.92517852783203
2019-01-29,21.05301284790039
2019-01-30,21.372600555419922
2019-01-31,21.796058654785156
2019-02-01,21.404560089111328
2019-02-04,20.957134246826172
2019-02-05,21.092966079711914
2019-02-06,21.021053314208984
2019-02-07,21.260746002197266
2019-02-08,21.397598266601562
2019-02-11,21.341249465942383
2019-02-12,21.558605194091797
2019-02-13,21.550554275512695
2019-02-14,21.558605194091797
2019-02-15,21.80011558532715
2019-02-19,21.687410354614258
2019-02-20,21.15609359741211
2019-02-21,21.28489875793457
2019-02-22,21.445907592773438
2019-02-25,21.300994873046875
2019-02-26,21.526405334472656
2019-02-27,21.687410354614258
2019-02-28,21.71961212158203
2019-03-01,21.663259506225586
2019-03-04,21.703506469726562
2019-03-05,21.663259506225586
2019-03-06,21.79206657409668
2019-03-07,21.94502067565918
2019-03-08,22.073827743530273
2019-03-11,22.363636016845703
2019-03-12,22.54073715209961
2019-03-13,22.524639129638672
2019-03-14,22.43609046936035
2019-03-15,22.452186584472656
2019-03-18,22.58098793029785
2019-03-19,22.379730224609375
2019-03-20,22.50048828125
2019-03-21,22.87079620361328
2019-03-22,23.031803131103516
2019-03-25,23.055959701538086
2019-03-26,23.200862884521484
2019-03-27,23.088157653808594
2019-03-28,22.975460052490234
2019-03-29,23.072053909301758
2019-04-01,22.685644149780273
2019-04-02,22.71784210205078
2019-04-03,22.59708595275879
2019-04-04,22.46828269958496
2019-04-05,22.75004768371582
2019-04-08,22.548789978027344
2019-04-09,22.508535385131836
2019-04-10,22.43609046936035
2019-04-11,22.57294273376465
2019-04-12,22.59708595275879
2019-04-15,22.524639129638672
