Date,MOS
2016-09-19,21.82871437072754
2016-09-20,21.664653778076172
2016-09-21,21.863258361816406
2016-09-22,22.061853408813477
2016-09-23,21.431516647338867
2016-09-26,20.84435272216797
2016-09-27,20.714828491210938
2016-09-28,21.120668411254883
2016-09-29,20.939334869384766
2016-09-30,21.120668411254883
2016-10-03,21.491960525512695
2016-10-04,21.27608871459961
2016-10-05,21.64738655090332
2016-10-06,21.45741844177246
2016-10-07,21.224279403686523
2016-10-10,21.44015884399414
2016-10-11,21.466054916381836
2016-10-12,20.542131423950195
2016-10-13,20.067218780517578
2016-10-14,19.98950958251953
2016-10-17,19.713199615478516
2016-10-18,20.196739196777344
2016-10-19,20.585304260253906
2016-10-20,21.319265365600586
2016-10-21,20.991140365600586
2016-10-24,21.16383934020996
2016-10-25,21.24155044555664
2016-10-26,21.431516647338867
2016-10-27,20.663022994995117
2016-10-28,20.542131423950195
2016-10-31,20.317638397216797
2016-11-01,20.999773025512695
2016-11-02,21.353803634643555
2016-11-03,20.852981567382812
2016-11-04,21.15520477294922
2016-11-07,21.681926727294922
2016-11-08,22.60584259033203
2016-11-09,23.115299224853516
2016-11-10,24.3759708404541
2016-11-11,23.667917251586914
2016-11-14,24.427785873413086
2016-11-15,24.134199142456055
2016-11-16,23.495223999023438
2016-11-17,23.598844528198242
2016-11-18,24.40188217163086
2016-11-21,25.08402442932129
2016-11-22,23.633384704589844
2016-11-23,23.70246124267578
2016-11-25,23.685195922851562
2016-11-28,23.616117477416992
2016-11-29,23.603029251098633
2016-11-30,24.77184295654297
2016-12-01,25.37369155883789
2016-12-02,25.138187408447266
2016-12-05,25.443477630615234
2016-12-06,25.62664222717285
2016-12-07,26.368053436279297
2016-12-08,26.324443817138672
2016-12-09,27.406024932861328
2016-12-12,26.37678337097168
2016-12-13,25.748762130737305
2016-12-14,25.62664222717285
2016-12-15,25.940654754638672
2016-12-16,25.783649444580078
2016-12-19,24.22232437133789
2016-12-20,24.562501907348633
2016-12-21,25.103296279907227
2016-12-22,25.600481033325195
2016-12-23,25.452194213867188
2016-12-27,26.20232582092285
2016-12-28,25.347532272338867
2016-12-29,25.58303451538086
2016-12-30,25.58303451538086
2017-01-03,25.757484436035156
2017-01-04,26.87395668029785
2017-01-05,26.926298141479492
2017-01-06,26.8652400970459
2017-01-09,26.7867374420166
2017-01-10,26.795454025268555
2017-01-11,27.414756774902344
2017-01-12,27.39731216430664
2017-01-13,27.257753372192383
2017-01-17,26.839069366455078
2017-01-18,26.69078826904297
2017-01-19,26.3855037689209
2017-01-20,27.283916473388672
2017-01-23,27.519420623779297
2017-01-24,29.17670440673828
2017-01-25,29.010971069335938
2017-01-26,27.772375106811523
2017-01-27,27.406024932861328
2017-01-30,27.013521194458008
2017-01-31,27.362422943115234
2017-02-01,27.6328125
2017-02-02,27.432201385498047
2017-02-03,27.781099319458008
2017-02-06,27.9381046295166
2017-02-07,28.112552642822266
2017-02-08,28.09510612487793
2017-02-09,27.763652801513672
2017-02-10,28.662063598632812
2017-02-13,29.43837547302246
2017-02-14,29.673877716064453
2017-02-15,29.464536666870117
2017-02-16,28.915021896362305
2017-02-17,29.29882049560547
2017-02-21,29.342422485351562
2017-02-22,28.89757537841797
2017-02-23,27.763652801513672
2017-02-24,27.406024932861328
2017-02-27,27.510704040527344
2017-02-28,27.444711685180664
2017-03-01,27.303918838500977
2017-03-02,26.767162322998047
2017-03-03,26.591184616088867
2017-03-06,26.08962631225586
2017-03-07,25.676069259643555
2017-03-08,25.227313995361328
2017-03-09,25.517683029174805
2017-03-10,25.68486785888672
2017-03-13,25.623271942138672
2017-03-14,25.165714263916016
2017-03-15,25.640871047973633
2017-03-16,25.508886337280273
2017-03-17,25.667266845703125
2017-03-20,25.737661361694336
2017-03-21,25.200908660888672
2017-03-22,25.297704696655273
2017-03-23,25.517683029174805
2017-03-24,25.297704696655273
2017-03-27,25.200908660888672
2017-03-28,25.667266845703125
2017-03-29,25.940044403076172
2017-03-30,25.825658798217773
2017-03-31,25.676069259643555
2017-04-03,25.43848991394043
2017-04-04,25.658470153808594
2017-04-05,25.517683029174805
2017-04-06,25.68486785888672
2017-04-07,25.385698318481445
2017-04-10,25.464885711669922
2017-04-11,25.244903564453125
2017-04-12,24.769750595092773
2017-04-13,24.162607192993164
2017-04-17,24.074615478515625
2017-04-18,23.793039321899414
2017-04-19,23.608253479003906
2017-04-20,23.845834732055664
2017-04-21,23.467472076416016
2017-04-24,23.837038040161133
2017-04-25,24.233003616333008
2017-04-26,24.127408981323242
2017-04-27,24.153806686401367
2017-04-28,23.696245193481445
2017-05-01,23.643451690673828
2017-05-02,21.954002380371094
2017-05-03,20.792510986328125
2017-05-04,20.51973533630371
2017-05-05,20.634130477905273
2017-05-08,20.713321685791016
2017-05-09,20.669321060180664
2017-05-10,20.642921447753906
2017-05-11,20.854110717773438
2017-05-12,20.158967971801758
2017-05-15,20.634130477905273
2017-05-16,20.598926544189453
2017-05-17,20.07097625732422
2017-05-18,20.106172561645508
2017-05-19,20.810102462768555
2017-05-22,20.326154708862305
2017-05-23,20.51973533630371
2017-05-24,20.361347198486328
2017-05-25,20.150171279907227
2017-05-26,20.378948211669922
2017-05-30,20.31695556640625
2017-05-31,20.042396545410156
2017-06-01,20.184106826782227
2017-06-02,19.927265167236328
2017-06-05,20.015832901000977
2017-06-06,20.015832901000977
2017-06-07,19.705846786499023
2017-06-08,19.97154998779297
2017-06-09,20.8217716217041
2017-06-12,20.857202529907227
2017-06-13,20.99005699157715
2017-06-14,20.13982391357422
2017-06-15,19.77670669555664
2017-06-16,20.113252639770508
2017-06-19,20.2460994720459
2017-06-20,19.679279327392578
2017-06-21,19.369300842285156
2017-06-22,19.767845153808594
2017-06-23,20.34351921081543
2017-06-26,20.57379913330078
2017-06-27,20.042396545410156
2017-06-28,19.998119354248047
2017-06-29,20.024686813354492
2017-06-30,20.21953010559082
2017-07-03,21.052045822143555
2017-07-05,20.25496482849121
2017-07-06,19.838701248168945
2017-07-07,20.015832901000977
2017-07-10,21.078617095947266
2017-07-11,20.963483810424805
2017-07-12,20.874916076660156
2017-07-13,21.122905731201172
2017-07-14,21.007766723632812
2017-07-17,21.220317840576172
2017-07-18,21.229175567626953
2017-07-19,21.7340030670166
2017-07-20,21.636581420898438
2017-07-21,21.58344268798828
2017-07-24,21.3974552154541
2017-07-25,21.450592041015625
2017-07-26,20.901487350463867
2017-07-27,21.149471282958984
2017-07-28,21.406314849853516
2017-07-31,21.379741668701172
2017-08-01,20.272672653198242
2017-08-02,19.705846786499023
2017-08-03,19.767845153808594
2017-08-04,19.998119354248047
2017-08-07,19.457866668701172
2017-08-08,19.07703399658203
2017-08-09,18.82905387878418
2017-08-10,18.253374099731445
2017-08-11,18.014249801635742
2017-08-14,17.987680435180664
2017-08-15,17.854825973510742
2017-08-16,18.21794319152832
2017-08-17,17.801692962646484
2017-08-18,17.589130401611328
2017-08-21,17.589130401611328
2017-08-22,17.659982681274414
2017-08-23,17.863685607910156
2017-08-24,17.881399154663086
2017-08-25,18.040821075439453
2017-08-28,17.775121688842773
2017-08-29,17.659982681274414
2017-08-30,17.5537109375
2017-08-31,17.69541358947754
2017-09-01,17.810546875
2017-09-05,17.2348690032959
2017-09-06,17.618654251098633
2017-09-07,17.431228637695312
2017-09-08,17.306276321411133
2017-09-11,17.859643936157227
2017-09-12,18.082778930664062
2017-09-13,17.96674919128418
2017-09-14,18.243438720703125
2017-09-15,18.43979263305664
2017-09-18,19.019943237304688
2017-09-19,18.600454330444336
2017-09-20,18.627229690551758
2017-09-21,18.68970489501953
2017-09-22,18.618301391601562
2017-09-25,18.97531509399414
2017-09-26,19.09134864807129
2017-09-27,19.153823852539062
2017-09-28,19.011014938354492
2017-09-29,19.269855499267578
2017-10-02,19.412656784057617
2017-10-03,19.421581268310547
2017-10-04,19.385881423950195
2017-10-05,19.31447982788086
2017-10-06,18.7611026763916
2017-10-09,18.68970489501953
2017-10-10,18.67185401916504
2017-10-11,18.83251190185547
2017-10-12,18.94853973388672
2017-10-13,19.43943214416504
2017-10-16,19.546539306640625
2017-10-17,18.79680633544922
2017-10-18,18.88606071472168
2017-10-19,18.83251190185547
2017-10-20,19.10919189453125
2017-10-23,18.770030975341797
2017-10-24,19.32340431213379
2017-10-25,19.225223541259766
2017-10-26,18.88606071472168
2017-10-27,18.68970489501953
2017-10-30,18.609378814697266
2017-10-31,19.93924903869629
2017-11-01,20.207015991210938
2017-11-02,20.05528450012207
2017-11-03,19.97495460510254
2017-11-06,20.07313346862793
2017-11-07,20.13561248779297
2017-11-08,20.207015991210938
2017-11-09,20.082061767578125
2017-11-10,20.385522842407227
2017-11-13,20.778236389160156
2017-11-14,20.5283260345459
2017-11-15,19.97495460510254
2017-11-16,20.064207077026367
2017-11-17,20.474777221679688
2017-11-20,20.55510139465332
2017-11-21,21.07277488708496
2017-11-22,21.322689056396484
2017-11-24,21.286983489990234
2017-11-27,20.95674705505371
2017-11-28,21.501197814941406
2017-11-29,21.768953323364258
2017-11-30,21.679698944091797
2017-12-01,21.670778274536133
2017-12-04,21.15310287475586
2017-12-05,21.278057098388672
2017-12-06,20.916208267211914
2017-12-07,21.327199935913086
2017-12-08,21.103836059570312
2017-12-11,21.300397872924805
2017-12-12,22.17599868774414
2017-12-13,22.05984878540039
2017-12-14,22.24747657775879
2017-12-15,22.265342712402344
2017-12-18,21.899019241333008
2017-12-19,21.881155014038086
2017-12-20,21.872224807739258
2017-12-21,22.551254272460938
2017-12-22,22.801429748535156
2017-12-26,22.783557891845703
2017-12-27,22.774625778198242
2017-12-28,22.837169647216797
2017-12-29,22.926515579223633
2018-01-02,23.811046600341797
2018-01-03,23.596622467041016
2018-01-04,23.96294593811035
2018-01-05,23.99868392944336
2018-01-08,23.48940658569336
2018-01-09,23.328577041625977
2018-01-10,23.149890899658203
2018-01-11,24.18631362915039
2018-01-12,24.320331573486328
2018-01-16,22.94438362121582
2018-01-17,22.81930160522461
2018-01-18,23.42685890197754
2018-01-19,23.703842163085938
2018-01-22,23.819988250732422
2018-01-23,24.391809463500977
2018-01-24,24.302467346191406
2018-01-25,23.846797943115234
2018-01-26,24.677719116210938
2018-01-29,24.74919891357422
2018-01-30,24.29352569580078
2018-01-31,24.391809463500977
2018-02-01,24.007619857788086
2018-02-02,23.266040802001953
2018-02-05,22.140260696411133
2018-02-06,22.399370193481445
2018-02-07,22.56019401550293
2018-02-08,21.559497833251953
2018-02-09,21.756067276000977
2018-02-12,22.524452209472656
2018-02-13,22.524452209472656
2018-02-14,22.980125427246094
2018-02-15,23.105215072631836
2018-02-16,22.72101593017578
2018-02-20,23.909332275390625
2018-02-21,24.53476905822754
2018-02-22,24.525829315185547
2018-02-23,25.67841148376465
2018-02-26,25.1870059967041
2018-02-27,23.96294593811035
2018-02-28,23.53815269470215
2018-03-01,23.573923110961914
2018-03-02,23.922700881958008
2018-03-05,25.02269744873047
2018-03-06,24.808069229125977
2018-03-07,24.396682739257812
2018-03-08,24.405624389648438
2018-03-09,25.264162063598633
2018-03-12,24.700748443603516
2018-03-13,24.691801071166992
2018-03-14,24.235713958740234
2018-03-15,23.600749969482422
2018-03-16,23.341402053833008
2018-03-19,22.88530731201172
2018-03-20,22.384496688842773
2018-03-21,22.59018325805664
2018-03-22,22.071489334106445
2018-03-23,21.695877075195312
2018-03-26,22.044658660888672
2018-03-27,21.642221450805664
2018-03-28,21.078807830810547
2018-03-29,21.713764190673828
2018-04-02,21.16823387145996
2018-04-03,21.400758743286133
2018-04-04,21.55278778076172
2018-04-05,22.527584075927734
2018-04-06,21.66010856628418
2018-04-09,21.901575088500977
2018-04-10,22.384496688842773
2018-04-11,21.821077346801758
2018-04-12,22.19668960571289
2018-04-13,22.21457862854004
2018-04-16,22.536531448364258
2018-04-17,22.88530731201172
2018-04-18,23.287744522094727
2018-04-19,23.117826461791992
2018-04-20,22.96579360961914
2018-04-23,23.153594970703125
2018-04-24,23.33245849609375
2018-04-25,24.14628028869629
2018-04-26,24.298311233520508
2018-04-27,24.280420303344727
2018-04-30,24.101564407348633
2018-05-01,24.012136459350586
2018-05-02,24.271486282348633
2018-05-03,24.15522003173828
2018-05-04,24.53083610534668
2018-05-07,24.64708709716797
2018-05-08,23.341402053833008
2018-05-09,23.073108673095703
2018-05-10,23.591806411743164
2018-05-11,23.75278091430664
2018-05-14,24.298311233520508
2018-05-15,24.65603256225586
2018-05-16,24.79911994934082
2018-05-17,25.058467864990234
2018-05-18,24.96009635925293
2018-05-21,25.29099464416504
2018-05-22,24.995874404907227
2018-05-23,25.08530044555664
2018-05-24,24.915376663208008
2018-05-25,25.06741714477539
2018-05-29,24.888553619384766
2018-05-30,25.076358795166016
2018-05-31,24.584489822387695
2018-06-01,24.736520767211914
2018-06-04,24.55765724182129
2018-06-05,24.924325942993164
2018-06-06,26.029783248901367
2018-06-07,26.22671127319336
2018-06-08,26.369930267333984
2018-06-11,26.352025985717773
2018-06-12,26.378873825073242
2018-06-13,26.566848754882812
2018-06-14,26.387828826904297
2018-06-15,25.940277099609375
2018-06-18,26.18195152282715
2018-06-19,25.34055519104004
2018-06-20,24.875099182128906
2018-06-21,25.40320587158203
2018-06-22,25.85076141357422
2018-06-25,25.179428100585938
2018-06-26,25.10782241821289
2018-06-27,25.1257266998291
2018-06-28,25.34055519104004
2018-06-29,25.10782241821289
2018-07-02,24.875099182128906
2018-07-03,24.72292709350586
2018-07-05,24.884044647216797
2018-07-06,25.170482635498047
2018-07-09,25.385305404663086
2018-07-10,25.895517349243164
2018-07-11,25.063068389892578
2018-07-12,25.286846160888672
2018-07-13,25.19733238220215
2018-07-16,25.045164108276367
2018-07-17,25.474815368652344
2018-07-18,25.456918716430664
2018-07-19,25.242090225219727
2018-07-20,25.349496841430664
2018-07-23,25.40320587158203
2018-07-24,25.976083755493164
2018-07-25,26.271461486816406
2018-07-26,26.736923217773438
2018-07-27,26.656362533569336
2018-07-30,26.5758056640625
2018-07-31,26.95174789428711
2018-08-01,26.432588577270508
2018-08-02,26.933849334716797
2018-08-03,27.256088256835938
2018-08-06,26.942798614501953
2018-08-07,28.37497329711914
2018-08-08,28.23175811767578
2018-08-09,28.697216033935547
2018-08-10,28.187000274658203
2018-08-13,27.157625198364258
2018-08-14,27.426162719726562
2018-08-15,26.539995193481445
2018-08-16,26.522098541259766
2018-08-17,26.522098541259766
2018-08-20,26.638460159301758
2018-08-21,26.42363166809082
2018-08-22,26.387828826904297
2018-08-23,26.343067169189453
2018-08-24,26.531049728393555
2018-08-27,27.40825843811035
2018-08-28,27.605180740356445
2018-08-29,28.27651596069336
2018-08-30,28.043785095214844
2018-08-31,27.990074157714844
2018-09-04,27.596229553222656
2018-09-05,27.331958770751953
2018-09-06,27.125913619995117
2018-09-07,26.821332931518555
2018-09-10,27.143829345703125
2018-09-11,27.708209991455078
2018-09-12,27.87841796875
2018-09-13,27.484251022338867
2018-09-14,27.582792282104492
2018-09-17,28.657794952392578
2018-09-18,28.209875106811523
2018-09-19,28.487581253051758
2018-09-20,28.944461822509766
2018-09-21,28.962377548217773
2018-09-24,28.657794952392578
2018-09-25,29.213212966918945
2018-09-26,29.15945816040039
2018-09-27,28.908626556396484
2018-09-28,29.09675407409668
2018-10-01,29.44613265991211
2018-10-02,29.607376098632812
2018-10-03,30.046342849731445
2018-10-04,30.261343002319336
2018-10-05,29.661128997802734
2018-10-08,30.207592010498047
2018-10-09,29.652177810668945
2018-10-10,28.944461822509766
2018-10-11,29.284873962402344
2018-10-12,29.464040756225586
2018-10-15,29.49091911315918
2018-10-16,29.679044723510742
2018-10-17,29.607376098632812
2018-10-18,29.428211212158203
2018-10-19,29.70592498779297
2018-10-22,29.365507125854492
2018-10-23,28.138208389282227
2018-10-24,26.445077896118164
2018-10-25,26.87508773803711
2018-10-26,26.713830947875977
2018-10-29,26.543621063232422
2018-10-30,27.26924705505371
2018-10-31,27.717166900634766
2018-11-01,28.774253845214844
2018-11-02,28.58612823486328
2018-11-05,28.863840103149414
2018-11-06,31.927595138549805
2018-11-07,32.78760528564453
2018-11-08,33.1369743347168
2018-11-09,32.81446838378906
2018-11-12,32.518836975097656
2018-11-13,32.36655807495117
2018-11-14,31.999258041381836
2018-11-15,32.37551498413086
2018-11-16,32.85030746459961
2018-11-19,31.291568756103516
2018-11-20,31.085514068603516
2018-11-21,31.766347885131836
2018-11-23,31.3542537689209
2018-11-26,32.0440559387207
2018-11-27,31.408010482788086
2018-11-28,31.640926361083984
2018-11-29,32.40238571166992
2018-11-30,32.25010299682617
2018-12-03,33.02051544189453
2018-12-04,31.60508918762207
2018-12-06,30.973081588745117
2018-12-07,30.04971694946289
2018-12-10,29.762845993041992
2018-12-11,29.583559036254883
2018-12-12,27.70992660522461
2018-12-13,27.70992660522461
2018-12-14,27.727861404418945
2018-12-17,26.94792938232422
2018-12-18,27.18997573852539
2018-12-19,26.517623901367188
2018-12-20,25.809410095214844
2018-12-21,25.60321807861328
2018-12-24,24.787431716918945
2018-12-26,26.27557373046875
2018-12-27,26.499692916870117
2018-12-28,25.836301803588867
2018-12-31,26.185922622680664
2019-01-02,26.159034729003906
2019-01-03,25.504606246948242
2019-01-04,27.243762969970703
2019-01-07,27.449949264526367
2019-01-08,28.113346099853516
2019-01-09,28.1043758392334
2019-01-10,28.301597595214844
2019-01-11,28.36435317993164
2019-01-14,28.131267547607422
2019-01-15,28.14919662475586
2019-01-16,28.22987937927246
2019-01-17,28.65122413635254
2019-01-18,28.866378784179688
2019-01-22,27.76371955871582
2019-01-23,27.934045791625977
2019-01-24,27.799570083618164
2019-01-25,28.58846664428711
2019-01-28,28.319534301757812
2019-01-29,28.489856719970703
2019-01-30,28.606399536132812
2019-01-31,28.938093185424805
2019-02-01,29.224966049194336
2019-02-04,28.642261505126953
2019-02-05,28.866378784179688
2019-02-06,29.09946060180664
2019-02-07,28.14919662475586
2019-02-08,27.960941314697266
2019-02-11,27.718894958496094
2019-02-12,28.58846664428711
2019-02-13,28.740867614746094
2019-02-14,28.633296966552734
2019-02-15,28.78569221496582
2019-02-19,28.938093185424805
2019-02-20,30.013864517211914
2019-02-21,29.735946655273438
2019-02-22,28.956022262573242
2019-02-25,29.377368927001953
2019-02-26,28.185060501098633
2019-02-27,28.83948516845703
2019-02-28,28.032655715942383
2019-03-01,27.790607452392578
2019-03-04,27.629243850708008
2019-03-05,26.795528411865234
2019-03-06,26.22579574584961
2019-03-07,25.050426483154297
2019-03-08,25.14015007019043
2019-03-11,25.759231567382812
2019-03-12,25.723350524902344
2019-03-13,25.795122146606445
2019-03-14,25.463150024414062
2019-03-15,25.759231567382812
2019-03-18,25.69643211364746
2019-03-19,25.615678787231445
2019-03-20,25.283706665039062
2019-03-21,25.391374588012695
2019-03-22,24.09040069580078
2019-03-25,24.162181854248047
2019-03-26,23.70459747314453
2019-03-27,23.866100311279297
2019-03-28,24.37751579284668
2019-03-29,24.503122329711914
2019-04-01,24.978654861450195
2019-04-02,24.682567596435547
2019-04-03,24.54798126220703
2019-04-04,24.870988845825195
2019-04-05,25.050426483154297
2019-04-08,24.987627029418945
2019-04-09,24.619766235351562
2019-04-10,24.54798126220703
2019-04-11,24.22498321533203
2019-04-12,24.0455379486084
2019-04-15,23.893016815185547
