Date,BFSI.NS
2024-01-16,21.809999465942383
2024-01-17,20.8799991607666
2024-01-19,20.780000686645508
2024-01-23,20.479999542236328
2024-01-24,20.530000686645508
2024-01-25,20.440000534057617
2024-01-29,20.75
2024-01-30,20.6299991607666
2024-01-31,20.829999923706055
2024-02-01,20.860000610351562
2024-02-02,20.780000686645508
2024-02-05,20.649999618530273
2024-02-06,20.68000030517578
2024-02-07,20.75
2024-02-08,20.40999984741211
2024-02-09,20.549999237060547
2024-02-12,20.260000228881836
2024-02-13,20.510000228881836
2024-02-14,20.6299991607666
2024-02-15,20.719999313354492
2024-02-16,20.780000686645508
2024-02-19,20.8799991607666
2024-02-20,21.100000381469727
2024-02-21,21.010000228881836
2024-02-22,21.030000686645508
2024-02-23,20.989999771118164
2024-02-26,20.920000076293945
2024-02-27,20.899999618530273
2024-02-28,20.670000076293945
2024-02-29,20.739999771118164
2024-03-01,21.149999618530273
2024-03-04,21.239999771118164
2024-03-05,21.209999084472656
2024-03-06,21.299999237060547
2024-03-07,21.31999969482422
2024-03-11,21.18000030517578
2024-03-12,21.209999084472656
2024-03-13,21.09000015258789
2024-03-14,21.020000457763672
2024-03-15,20.959999084472656
2024-03-18,20.940000534057617
2024-03-19,20.90999984741211
2024-03-20,20.889999389648438
2024-03-21,21.040000915527344
2024-03-22,21.1200008392334
2024-03-26,21.049999237060547
2024-03-27,21.100000381469727
2024-03-28,21.34000015258789
2024-04-01,21.549999237060547
2024-04-02,21.489999771118164
2024-04-03,21.549999237060547
2024-04-04,21.700000762939453
2024-04-05,21.8799991607666
2024-04-08,21.920000076293945
2024-04-09,22.0
2024-04-10,22.040000915527344
2024-04-12,21.8799991607666
2024-04-15,21.5
2024-04-16,21.469999313354492
2024-04-18,21.260000228881836
2024-04-19,21.489999771118164
2024-04-22,21.670000076293945
2024-04-23,21.649999618530273
2024-04-24,21.760000228881836
2024-04-25,21.8700008392334
2024-04-26,21.709999084472656
2024-04-29,22.139999389648438
2024-04-30,22.18000030517578
2024-05-02,22.200000762939453
2024-05-03,22.1299991607666
2024-05-06,22.049999237060547
2024-05-07,21.920000076293945
2024-05-08,21.799999237060547
2024-05-09,21.450000762939453
2024-05-10,21.459999084472656
2024-05-13,21.719999313354492
2024-05-14,21.709999084472656
2024-05-15,21.639999389648438
2024-05-16,21.84000015258789
2024-05-17,21.920000076293945
2024-05-21,21.8700008392334
2024-05-22,21.81999969482422
2024-05-23,22.190000534057617
2024-05-24,22.290000915527344
2024-05-27,22.420000076293945
2024-05-28,22.389999389648438
2024-05-29,22.1200008392334
2024-05-30,22.059999465942383
2024-05-31,22.190000534057617
2024-06-03,23.059999465942383
2024-06-04,21.299999237060547
2024-06-05,22.15999984741211
2024-06-06,22.350000381469727
2024-06-07,22.600000381469727
2024-06-10,22.6200008392334
2024-06-11,22.6200008392334
2024-06-12,22.719999313354492
2024-06-13,22.770000457763672
2024-06-14,22.860000610351562
2024-06-18,23.040000915527344
2024-06-19,23.420000076293945
2024-06-20,23.489999771118164
2024-06-21,23.469999313354492
2024-06-24,23.549999237060547
2024-06-25,24.020000457763672
2024-06-26,24.100000381469727
2024-06-27,24.1299991607666
2024-06-28,23.959999084472656
2024-07-01,24.139999389648438
2024-07-02,24.049999237060547
2024-07-03,24.469999313354492
2024-07-04,24.420000076293945
2024-07-05,24.18000030517578
2024-07-08,24.1200008392334
2024-07-09,24.190000534057617
2024-07-10,24.139999389648438
2024-07-11,24.1299991607666
2024-07-12,24.149999618530273
2024-07-15,24.239999771118164
2024-07-16,24.190000534057617
2024-07-18,24.309999465942383
2024-07-19,24.1200008392334
2024-07-22,24.139999389648438
2024-07-23,23.829999923706055
2024-07-24,23.700000762939453
2024-07-25,23.579999923706055
2024-07-26,23.850000381469727
2024-07-29,23.860000610351562
2024-07-30,23.8700008392334
2024-07-31,23.959999084472656
2024-08-01,23.969999313354492
2024-08-02,23.8799991607666
2024-08-05,23.25
2024-08-06,23.049999237060547
2024-08-07,23.350000381469727
2024-08-08,23.329999923706055
2024-08-09,23.510000228881836
2024-08-12,23.56999969482422
2024-08-13,23.170000076293945
2024-08-14,23.15999984741211
2024-08-16,23.540000915527344
2024-08-19,23.510000228881836
2024-08-20,23.75
2024-08-21,23.719999313354492
2024-08-22,23.829999923706055
2024-08-23,23.799999237060547
2024-08-26,23.93000030517578
2024-08-28,24.079999923706055
2024-08-29,24.139999389648438
2024-08-30,24.209999084472656
2024-09-02,24.290000915527344
2024-09-03,24.469999313354492
2024-09-04,24.440000534057617
2024-09-05,24.399999618530273
2024-09-06,24.110000610351562
2024-09-09,24.270000457763672
2024-09-10,24.280000686645508
2024-09-11,24.149999618530273
2024-09-12,24.479999542236328
2024-09-13,24.540000915527344
2024-09-16,24.56999969482422
2024-09-17,24.549999237060547
2024-09-18,24.84000015258789
2024-09-19,25.010000228881836
2024-09-20,25.3700008392334
2024-09-23,25.56999969482422
2024-09-24,25.5
2024-09-25,25.559999465942383
2024-09-26,25.729999542236328
2024-09-27,25.540000915527344
2024-09-30,25.110000610351562
2024-10-01,25.079999923706055
2024-10-03,24.489999771118164
2024-10-04,24.219999313354492
2024-10-07,23.81999969482422
2024-10-08,24.040000915527344
2024-10-09,24.1200008392334
2024-10-10,24.350000381469727
2024-10-11,24.200000762939453
2024-10-14,24.450000762939453
2024-10-15,24.43000030517578
2024-10-16,24.459999084472656
2024-10-17,24.139999389648438
2024-10-18,24.540000915527344
2024-10-21,24.510000228881836
2024-10-22,24.260000228881836
2024-10-23,24.290000915527344
2024-10-24,24.450000762939453
2024-10-25,24.329999923706055
2024-10-28,24.469999313354492
2024-10-29,24.90999984741211
2024-10-31,24.450000762939453
2024-11-01,24.520000457763672
2024-11-04,24.219999313354492
2024-11-06,24.760000228881836
2024-11-07,24.549999237060547
2024-11-08,24.209999084472656
2024-11-11,24.56999969482422
2024-11-12,24.149999618530273
2024-11-13,23.739999771118164
2024-11-14,23.780000686645508
2024-11-18,23.84000015258789
2024-11-19,23.959999084472656
2024-11-21,23.829999923706055
2024-11-22,24.200000762939453
2024-11-25,24.6200008392334
2024-11-26,24.6200008392334
2024-11-27,24.739999771118164
2024-11-28,24.510000228881836
2024-11-29,24.579999923706055
2024-12-02,24.649999618530273
2024-12-03,24.8700008392334
2024-12-04,25.139999389648438
2024-12-05,25.299999237060547
2024-12-06,25.309999465942383
2024-12-09,25.299999237060547
2024-12-10,25.360000610351562
2024-12-11,25.3799991607666
2024-12-12,25.299999237060547
2024-12-13,25.459999084472656
2024-12-16,25.450000762939453
2024-12-17,25.1299991607666
2024-12-18,24.84000015258789
2024-12-19,24.510000228881836
2024-12-20,24.209999084472656
2024-12-23,24.329999923706055
2024-12-24,24.510000228881836
2024-12-26,24.34000015258789
2024-12-27,24.389999389648438
2024-12-30,24.139999389648438
2024-12-31,24.170000076293945
2025-01-01,24.209999084472656
2025-01-02,24.559999465942383
2025-01-03,24.329999923706055
2025-01-06,23.889999389648438
2025-01-07,24.020000457763672
2025-01-08,23.809999465942383
2025-01-09,23.610000610351562
2025-01-10,23.31999969482422
2025-01-13,22.959999084472656
2025-01-14,23.290000915527344
2025-01-15,23.25
2025-01-16,23.489999771118164
2025-01-17,23.170000076293945
2025-01-20,23.5
2025-01-21,23.1299991607666
2025-01-22,23.190000534057617
2025-01-23,23.200000762939453
2025-01-24,23.06999969482422
2025-01-27,22.93000030517578
2025-01-28,23.40999984741211
2025-01-29,23.6299991607666
2025-01-30,23.729999542236328
2025-01-31,23.809999465942383
2025-02-01,23.739999771118164
2025-02-03,23.809999465942383
2025-02-04,24.170000076293945
2025-02-05,24.290000915527344
2025-02-06,24.260000228881836
2025-02-07,24.030000686645508
2025-02-10,23.989999771118164
2025-02-11,23.969999313354492
2025-02-12,23.65999984741211
2025-02-13,23.8700008392334
2025-02-14,23.739999771118164
2025-02-17,23.84000015258789
2025-02-18,23.8700008392334
2025-02-19,24.06999969482422
2025-02-20,23.90999984741211
2025-02-21,23.75
2025-02-24,23.549999237060547
2025-02-25,23.65999984741211
2025-02-27,23.790000915527344
2025-02-28,23.610000610351562
2025-03-03,23.549999237060547
2025-03-04,23.649999618530273
2025-03-05,23.670000076293945
2025-03-06,23.81999969482422
2025-03-07,23.690000534057617
2025-03-10,23.6299991607666
2025-03-11,23.780000686645508
2025-03-12,23.93000030517578
2025-03-13,23.829999923706055
2025-03-17,24.06999969482422
2025-03-18,24.530000686645508
2025-03-19,24.790000915527344
2025-03-20,24.860000610351562
2025-03-21,25.149999618530273
2025-03-24,25.75
2025-03-25,25.649999618530273
2025-03-26,25.459999084472656
2025-03-27,25.6299991607666
2025-03-28,25.719999313354492
2025-04-01,25.09000015258789
2025-04-02,25.40999984741211
2025-04-03,25.350000381469727
2025-04-04,25.420000076293945
2025-04-07,24.520000457763672
2025-04-08,24.969999313354492
2025-04-09,24.75
2025-04-11,25.200000762939453
2025-04-15,25.8799991607666
2025-04-16,26.110000610351562
2025-04-17,26.729999542236328
2025-04-21,27.059999465942383
2025-04-22,27.280000686645508
2025-04-23,27.1200008392334
2025-04-24,26.940000534057617
2025-04-25,26.700000762939453
2025-04-28,26.920000076293945
2025-04-29,26.8799991607666
2025-04-30,26.739999771118164
2025-05-02,26.829999923706055
2025-05-05,26.84000015258789
2025-05-06,26.600000381469727
2025-05-07,26.649999618530273
2025-05-08,26.549999237060547
2025-05-09,26.170000076293945
2025-05-12,27.170000076293945
2025-05-13,26.920000076293945
2025-05-14,26.81999969482422
2025-05-15,27.329999923706055
2025-05-16,27.219999313354492
2025-05-19,27.15999984741211
2025-05-20,26.950000762939453
2025-05-21,26.979999542236328
2025-05-22,26.950000762939453
2025-05-23,27.139999389648438
2025-05-26,27.34000015258789
2025-05-27,27.110000610351562
2025-05-28,27.170000076293945
2025-05-29,27.15999984741211
2025-05-30,27.260000228881836
2025-06-02,27.15999984741211
2025-06-03,26.940000534057617
2025-06-04,26.989999771118164
2025-06-05,27.139999389648438
2025-06-06,27.59000015258789
2025-06-09,27.68000030517578
2025-06-10,27.600000381469727
2025-06-11,27.520000457763672
2025-06-12,27.309999465942383
2025-06-13,27.030000686645508
2025-06-16,27.290000915527344
2025-06-17,27.15999984741211
2025-06-18,27.110000610351562
2025-06-19,27.0
2025-06-20,27.34000015258789
2025-06-23,27.260000228881836
2025-06-24,27.469999313354492
2025-06-25,27.56999969482422
2025-06-26,27.8799991607666
2025-06-27,28.040000915527344
2025-06-30,28.0
2025-07-01,27.950000762939453
2025-07-02,27.690000534057617
2025-07-03,27.579999923706055
2025-07-04,27.68000030517578
2025-07-07,27.65999984741211
2025-07-08,27.799999237060547
2025-07-09,27.8700008392334
2025-07-10,27.84000015258789
2025-07-11,27.690000534057617
2025-07-14,27.639999389648438
2025-07-15,27.75
2025-07-16,27.739999771118164
2025-07-17,27.600000381469727
2025-07-18,27.3799991607666
2025-07-21,27.799999237060547
2025-07-22,27.829999923706055
2025-07-23,28.020000457763672
2025-07-24,27.860000610351562
2025-07-25,27.600000381469727
2025-07-28,27.420000076293945
2025-07-29,27.540000915527344
2025-07-30,27.530000686645508
2025-07-31,27.440000534057617
2025-08-01,27.309999465942383
