Date,RMS.PA
2016-06-17,307.68902587890625
2016-06-20,315.7254638671875
2016-06-21,316.7124938964844
2016-06-22,318.8273010253906
2016-06-23,320.8951721191406
2016-06-24,305.6681213378906
2016-06-27,301.8613586425781
2016-06-28,309.42791748046875
2016-06-29,316.1484680175781
2016-06-30,316.7124938964844
2016-07-01,320.3311767578125
2016-07-04,321.92913818359375
2016-07-05,320.09625244140625
2016-07-06,317.2763671875
2016-07-07,317.1824035644531
2016-07-08,317.1824035644531
2016-07-11,323.8089904785156
2016-07-12,329.0726318359375
2016-07-13,328.7906188964844
2016-07-14,330.3885192871094
2016-07-15,327.3807678222656
2016-07-18,328.6496887207031
2016-07-19,327.709716796875
2016-07-20,332.8323974609375
2016-07-21,348.0124206542969
2016-07-22,353.79296875
2016-07-25,355.954833984375
2016-07-26,357.0357971191406
2016-07-27,360.3725891113281
2016-07-28,357.83477783203125
2016-07-29,361.6884460449219
2016-08-01,363.239501953125
2016-08-02,361.1715393066406
2016-08-03,359.4796447753906
2016-08-04,359.5736083984375
2016-08-05,364.6963195800781
2016-08-08,363.5683288574219
2016-08-09,364.7902526855469
2016-08-10,365.918212890625
2016-08-11,370.6178894042969
2016-08-12,374.0016784667969
2016-08-15,374.5186462402344
2016-08-16,370.3359680175781
2016-08-17,369.91290283203125
2016-08-18,371.60479736328125
2016-08-19,374.6596374511719
2016-08-22,370.5239562988281
2016-08-23,370.8058776855469
2016-08-24,366.5291748046875
2016-08-25,364.32037353515625
2016-08-26,362.6754455566406
2016-08-29,363.1924133300781
2016-08-30,361.87646484375
2016-08-31,355.8608703613281
2016-09-01,357.9286804199219
2016-09-02,362.0645446777344
2016-09-05,363.8973388671875
2016-09-06,366.482177734375
2016-09-07,369.0200500488281
2016-09-08,363.52142333984375
2016-09-09,360.23162841796875
2016-09-12,360.8425598144531
2016-09-13,363.8033752441406
2016-09-14,331.7984313964844
2016-09-15,333.6783447265625
2016-09-16,333.6783447265625
2016-09-19,336.0751953125
2016-09-20,341.9967346191406
2016-09-21,343.2187194824219
2016-09-22,350.12725830078125
2016-09-23,348.15338134765625
2016-09-26,343.6886291503906
2016-09-27,340.3988952636719
2016-09-28,343.8296203613281
2016-09-29,338.19000244140625
2016-09-30,340.49285888671875
2016-10-03,339.552978515625
2016-10-04,343.6416931152344
2016-10-05,340.7279052734375
2016-10-06,338.47198486328125
2016-10-07,337.1560974121094
2016-10-10,340.6338806152344
2016-10-11,345.3805236816406
2016-10-12,343.59466552734375
2016-10-13,347.21337890625
2016-10-14,351.1611633300781
2016-10-17,347.40142822265625
2016-10-18,348.5764465332031
2016-10-19,348.4354248046875
2016-10-20,350.31524658203125
2016-10-21,345.3335266113281
2016-10-24,348.15338134765625
2016-10-25,346.22650146484375
2016-10-26,348.9053955078125
2016-10-27,352.9940490722656
2016-10-28,351.63116455078125
2016-10-31,346.9314880371094
2016-11-01,345.4275207519531
2016-11-02,344.9106140136719
2016-11-03,346.27349853515625
2016-11-04,343.7826843261719
2016-11-07,347.58935546875
2016-11-08,353.88702392578125
2016-11-09,352.14813232421875
2016-11-10,343.6416931152344
2016-11-11,344.2995910644531
2016-11-14,342.748779296875
2016-11-15,353.2290344238281
2016-11-16,347.2604064941406
2016-11-17,353.6520690917969
2016-11-18,354.0279846191406
2016-11-21,358.11669921875
2016-11-22,356.6128234863281
2016-11-23,354.1690368652344
2016-11-24,356.6128234863281
2016-11-25,358.9156188964844
2016-11-28,356.8007507324219
2016-11-29,360.6075744628906
2016-11-30,366.01220703125
2016-12-01,365.02532958984375
2016-12-02,363.75634765625
2016-12-05,365.8712158203125
2016-12-06,365.0723571777344
2016-12-07,369.3020324707031
2016-12-08,370.9939270019531
2016-12-09,372.2158203125
2016-12-12,366.20025634765625
2016-12-13,372.02783203125
2016-12-14,366.5291748046875
2016-12-15,363.4743957519531
2016-12-16,364.038330078125
2016-12-19,366.0592041015625
2016-12-20,364.5553283691406
2016-12-21,362.8164367675781
2016-12-22,363.2864074707031
2016-12-23,364.7902526855469
2016-12-27,366.2942199707031
2016-12-28,367.4221496582031
2016-12-29,365.7772216796875
2016-12-30,366.576171875
2017-01-02,370.47686767578125
2017-01-03,368.87908935546875
2017-01-04,365.918212890625
2017-01-05,364.6963195800781
2017-01-06,367.2341003417969
2017-01-09,367.84515380859375
2017-01-10,372.40380859375
2017-01-11,376.3985595703125
2017-01-12,379.265380859375
2017-01-13,382.1322021484375
2017-01-16,383.7300720214844
2017-01-17,379.6413879394531
2017-01-18,381.0513000488281
2017-01-19,383.63604736328125
2017-01-20,382.6491394042969
2017-01-23,381.5212097167969
2017-01-24,382.27313232421875
2017-01-25,385.3749084472656
2017-01-26,386.8318176269531
2017-01-27,383.0721130371094
2017-01-30,379.1244201660156
2017-01-31,378.2784729003906
2017-02-01,375.88153076171875
2017-02-02,379.1244201660156
2017-02-03,379.9702453613281
2017-02-06,377.5263977050781
2017-02-07,377.9964599609375
2017-02-08,371.27587890625
2017-02-09,374.94158935546875
2017-02-10,376.8685607910156
2017-02-13,379.829345703125
2017-02-14,379.0303649902344
2017-02-15,379.829345703125
2017-02-16,382.79010009765625
2017-02-17,383.02508544921875
2017-02-20,382.1322021484375
2017-02-21,383.5890808105469
2017-02-22,388.8721923828125
2017-02-23,391.41937255859375
2017-02-24,390.617431640625
2017-02-27,389.43817138671875
2017-02-28,388.5890808105469
2017-03-01,394.4853820800781
2017-03-02,396.04205322265625
2017-03-03,394.43829345703125
2017-03-06,394.9099426269531
2017-03-07,395.00433349609375
2017-03-08,399.3439636230469
2017-03-09,399.1081237792969
2017-03-10,404.7685546875
2017-03-13,404.8629150390625
2017-03-14,405.5232849121094
2017-03-15,406.0421142578125
2017-03-16,410.0989074707031
2017-03-17,411.3724060058594
2017-03-20,408.7309265136719
2017-03-21,404.20245361328125
2017-03-22,407.7403564453125
2017-03-23,408.4478454589844
2017-03-24,410.6648864746094
2017-03-27,412.6931457519531
2017-03-28,412.0328369140625
2017-03-29,413.9195556640625
2017-03-30,413.9195556640625
2017-03-31,418.9668273925781
2017-04-03,418.73095703125
2017-04-04,420.3819274902344
2017-04-05,419.2969970703125
2017-04-06,422.22161865234375
2017-04-07,427.97637939453125
2017-04-10,429.8631591796875
2017-04-11,425.1461181640625
2017-04-12,430.9009094238281
2017-04-13,433.30657958984375
2017-04-18,429.768798828125
2017-04-19,427.55181884765625
2017-04-20,430.8066101074219
2017-04-21,431.8443908691406
2017-04-24,435.42926025390625
2017-04-25,415.80645751953125
2017-04-26,408.2120361328125
2017-04-27,413.7308654785156
2017-04-28,414.3440856933594
2017-05-02,419.0611877441406
2017-05-03,422.5989685058594
2017-05-04,427.9292297363281
2017-05-05,423.5423583984375
2017-05-08,418.4952087402344
2017-05-09,422.03289794921875
2017-05-10,419.3913269042969
2017-05-11,418.778076171875
2017-05-12,417.9762268066406
2017-05-15,420.1932678222656
2017-05-16,414.5799560546875
2017-05-17,408.11767578125
2017-05-18,408.40069580078125
2017-05-19,413.40081787109375
2017-05-22,414.2969665527344
2017-05-23,412.7875061035156
2017-05-24,412.8818359375
2017-05-25,414.1554870605469
2017-05-26,415.3818664550781
2017-05-29,415.0988464355469
2017-05-30,416.278076171875
2017-05-31,415.0517272949219
2017-06-01,420.9951477050781
2017-06-02,424.0140686035156
2017-06-05,423.683837890625
2017-06-06,420.9951477050781
2017-06-07,421.5140075683594
2017-06-08,415.2086181640625
2017-06-09,416.77313232421875
2017-06-12,412.3166809082031
2017-06-13,411.5106506347656
2017-06-14,416.6783447265625
2017-06-15,412.8382263183594
2017-06-16,416.58349609375
2017-06-19,420.61322021484375
2017-06-20,423.6474609375
2017-06-21,420.09173583984375
2017-06-22,417.8160705566406
2017-06-23,415.4930419921875
2017-06-26,420.42364501953125
2017-06-27,419.28582763671875
2017-06-28,417.1049499511719
2017-06-29,410.0884704589844
2017-06-30,410.2306823730469
2017-07-03,410.0884704589844
2017-07-04,415.11370849609375
2017-07-05,419.19097900390625
2017-07-06,415.303466796875
2017-07-07,420.8977355957031
2017-07-10,419.47540283203125
2017-07-11,414.544921875
2017-07-12,423.74224853515625
2017-07-13,424.2637634277344
2017-07-14,428.53057861328125
2017-07-17,427.67724609375
2017-07-18,420.7554931640625
2017-07-19,419.9495544433594
2017-07-20,417.1997985839844
2017-07-21,413.264892578125
2017-07-24,411.1788635253906
2017-07-25,409.8987731933594
2017-07-26,408.1920166015625
2017-07-27,408.1920166015625
2017-07-28,406.4853515625
2017-07-31,405.8216247558594
2017-08-01,409.51953125
2017-08-02,410.4203186035156
2017-08-03,417.8635559082031
2017-08-04,417.8160705566406
2017-08-07,421.8932800292969
2017-08-08,420.09173583984375
2017-08-09,413.7389831542969
2017-08-10,412.88568115234375
2017-08-11,410.2306823730469
2017-08-14,415.91973876953125
2017-08-15,416.58349609375
2017-08-16,418.7168884277344
2017-08-17,419.09619140625
2017-08-18,416.4412536621094
2017-08-21,416.6783447265625
2017-08-22,419.09619140625
2017-08-23,418.6220397949219
2017-08-24,417.6739196777344
2017-08-25,417.62652587890625
2017-08-28,416.1567687988281
2017-08-29,417.1524353027344
2017-08-30,420.9450988769531
2017-08-31,421.2769470214844
2017-09-01,424.6904602050781
2017-09-04,424.2637634277344
2017-09-05,420.0443115234375
2017-09-06,419.7124938964844
2017-09-07,425.8756103515625
2017-09-08,414.5923156738281
2017-09-11,418.1954040527344
2017-09-12,416.25164794921875
2017-09-13,410.0884704589844
2017-09-14,401.2229309082031
2017-09-15,396.1976623535156
2017-09-18,396.1976623535156
2017-09-19,401.7445068359375
2017-09-20,399.3740234375
2017-09-21,398.9472961425781
2017-09-22,402.2185974121094
2017-09-25,402.0762939453125
2017-09-26,401.4125671386719
2017-09-27,403.9252014160156
2017-09-28,406.43792724609375
2017-09-29,404.4467468261719
2017-10-02,407.291259765625
2017-10-03,407.71795654296875
2017-10-04,402.97705078125
2017-10-05,403.735595703125
2017-10-06,402.2185974121094
2017-10-09,403.87786865234375
2017-10-10,408.0971984863281
2017-10-11,409.5669860839844
2017-10-12,408.9505920410156
2017-10-13,409.23516845703125
2017-10-16,409.51953125
2017-10-17,408.6661682128906
2017-10-18,411.8425598144531
2017-10-19,409.0928955078125
2017-10-20,406.3905334472656
2017-10-23,410.6099548339844
2017-10-24,412.6485290527344
2017-10-25,416.25164794921875
2017-10-26,418.2427673339844
2017-10-27,419.5228271484375
2017-10-30,420.09173583984375
2017-10-31,422.462158203125
2017-11-01,423.2207336425781
2017-11-02,423.0311279296875
2017-11-03,423.12591552734375
2017-11-06,421.8458557128906
2017-11-07,419.28582763671875
2017-11-08,422.177734375
2017-11-09,425.25933837890625
2017-11-10,421.7510070800781
2017-11-13,419.902099609375
2017-11-14,418.6220397949219
2017-11-15,417.62652587890625
2017-11-16,418.05316162109375
2017-11-17,419.5702819824219
2017-11-20,420.4710693359375
2017-11-21,420.56585693359375
2017-11-22,419.9495544433594
2017-11-23,421.32440185546875
2017-11-24,420.61322021484375
2017-11-27,417.6739196777344
2017-11-28,416.2042236328125
2017-11-29,414.16558837890625
2017-11-30,419.902099609375
2017-12-01,413.8337707519531
2017-12-04,414.78192138671875
2017-12-05,414.35528564453125
2017-12-06,419.1435546875
2017-12-07,418.14794921875
2017-12-08,417.1997985839844
2017-12-11,417.6739196777344
2017-12-12,418.6220397949219
2017-12-13,419.61761474609375
2017-12-14,419.5228271484375
2017-12-15,417.01019287109375
2017-12-18,422.177734375
2017-12-19,422.36737060546875
2017-12-20,422.462158203125
2017-12-21,424.73785400390625
2017-12-22,425.16448974609375
2017-12-27,425.5912170410156
2017-12-28,424.07415771484375
2017-12-29,423.12591552734375
2018-01-02,418.14794921875
2018-01-03,420.0443115234375
2018-01-04,420.8028869628906
2018-01-05,424.3111572265625
2018-01-08,424.6904602050781
2018-01-09,425.6385498046875
2018-01-10,426.3972473144531
2018-01-11,422.5096435546875
2018-01-12,422.7940979003906
2018-01-15,423.07855224609375
2018-01-16,423.83709716796875
2018-01-17,424.7852783203125
2018-01-18,418.81170654296875
2018-01-19,422.0355529785156
2018-01-22,422.5096435546875
2018-01-23,423.5527038574219
2018-01-24,420.99249267578125
2018-01-25,416.9154052734375
2018-01-26,424.88006591796875
2018-01-29,420.0443115234375
2018-01-30,420.99249267578125
2018-01-31,422.1303405761719
2018-02-01,422.6992492675781
2018-02-02,420.0443115234375
2018-02-05,413.5019226074219
2018-02-06,404.5889892578125
2018-02-07,409.709228515625
2018-02-08,400.7014465332031
2018-02-09,400.9859313964844
2018-02-12,411.13140869140625
2018-02-13,411.5106506347656
2018-02-14,412.1744689941406
2018-02-15,420.0443115234375
2018-02-16,422.0355529785156
2018-02-19,418.7168884277344
2018-02-20,417.7655029296875
2018-02-21,422.903076171875
2018-02-22,421.5711364746094
2018-02-23,425.2816467285156
2018-02-26,424.61566162109375
2018-02-27,419.9537048339844
2018-02-28,420.61968994140625
2018-03-01,420.14404296875
2018-03-02,419.3829040527344
2018-03-05,418.6217346191406
2018-03-06,421.1905212402344
2018-03-07,419.6683044433594
2018-03-08,422.2370910644531
2018-03-09,426.0428161621094
2018-03-12,426.32818603515625
2018-03-13,425.0914001464844
2018-03-14,423.0933837890625
2018-03-15,428.0407409667969
2018-03-16,429.7533264160156
2018-03-19,429.7533264160156
2018-03-20,430.9901123046875
2018-03-21,441.4556884765625
2018-03-22,444.02447509765625
2018-03-23,443.64398193359375
2018-03-26,443.5487976074219
2018-03-27,450.3989562988281
2018-03-28,454.87060546875
2018-03-29,458.10546875
2018-04-03,460.6742248535156
2018-04-04,467.14385986328125
2018-04-05,471.90087890625
2018-04-06,474.27947998046875
2018-04-09,479.13165283203125
2018-04-10,479.5122375488281
2018-04-11,485.03045654296875
2018-04-12,486.7428894042969
2018-04-13,491.5
2018-04-16,495.4959411621094
2018-04-17,498.7306823730469
2018-04-18,496.4472961425781
2018-04-19,490.9291687011719
2018-04-20,492.4513854980469
2018-04-23,492.4513854980469
2018-04-24,492.64166259765625
2018-04-25,494.92510986328125
2018-04-26,498.5404968261719
2018-04-27,508.24481201171875
2018-04-30,509.7671203613281
2018-05-02,515.666015625
2018-05-03,522.7064208984375
2018-05-04,521.3743896484375
2018-05-07,524.6091918945312
2018-05-08,537.9290161132812
2018-05-09,544.2083129882812
2018-05-10,552.010009765625
2018-05-11,555.625244140625
2018-05-14,558.2892456054688
2018-05-15,556.9571533203125
2018-05-16,561.1434326171875
2018-05-17,562.475341796875
2018-05-18,566.8519897460938
2018-05-21,574.8438720703125
2018-05-22,575.6049194335938
2018-05-23,575.6049194335938
2018-05-24,578.2689208984375
2018-05-25,578.4590454101562
2018-05-28,580.3619995117188
2018-05-29,582.6453247070312
2018-05-30,580.1717529296875
2018-05-31,579.22021484375
2018-06-01,578.07861328125
2018-06-04,570.0868530273438
2018-06-05,564.1879272460938
2018-06-06,567.2324829101562
2018-06-07,536.0805053710938
2018-06-08,538.182861328125
2018-06-11,538.9473266601562
2018-06-12,529.0092163085938
2018-06-13,532.83154296875
2018-06-14,526.906982421875
2018-06-15,524.2314453125
2018-06-18,523.6580200195312
2018-06-19,514.1021728515625
2018-06-20,505.6932373046875
2018-06-21,502.826416015625
2018-06-22,505.5019226074219
2018-06-25,498.0485534667969
2018-06-26,497.47503662109375
2018-06-27,498.4306945800781
2018-06-28,494.9906311035156
2018-06-29,500.5329895019531
2018-07-02,493.6528015136719
2018-07-03,499.7685546875
2018-07-04,497.6662292480469
2018-07-05,496.32855224609375
2018-07-06,501.8708190917969
2018-07-09,503.0174560546875
2018-07-10,515.0578002929688
2018-07-11,500.91510009765625
2018-07-12,508.7510070800781
2018-07-13,513.1466064453125
2018-07-16,512.1909790039062
2018-07-17,516.9690551757812
2018-07-18,518.880126953125
2018-07-19,517.9246215820312
2018-07-20,520.4089965820312
2018-07-23,520.4089965820312
2018-07-24,524.040283203125
2018-07-25,530.34716796875
2018-07-26,522.51123046875
2018-07-27,516.9690551757812
2018-07-30,516.586669921875
2018-07-31,517.5423583984375
2018-08-01,519.0713500976562
2018-08-02,519.6446533203125
2018-08-03,519.6446533203125
2018-08-06,519.835693359375
2018-08-07,522.3201904296875
2018-08-08,519.835693359375
2018-08-09,528.4358520507812
2018-08-10,521.7467041015625
2018-08-13,524.2314453125
2018-08-14,530.156005859375
2018-08-15,517.7334594726562
2018-08-16,522.51123046875
2018-08-17,520.4089965820312
2018-08-20,524.8046875
2018-08-21,525.1868896484375
2018-08-22,527.67138671875
2018-08-23,529.9649047851562
2018-08-24,529.3914794921875
2018-08-27,535.889404296875
2018-08-28,542.7695922851562
2018-08-29,543.3429565429688
2018-08-30,546.0185546875
2018-08-31,535.3160400390625
2018-09-03,537.41845703125
2018-09-04,523.2758178710938
2018-09-05,506.8398742675781
2018-09-06,505.3109130859375
2018-09-07,506.8398742675781
2018-09-10,510.280029296875
2018-09-11,510.0886535644531
2018-09-12,530.156005859375
2018-09-13,518.68896484375
2018-09-14,517.5423583984375
2018-09-17,519.4534301757812
2018-09-18,525.7603759765625
2018-09-19,518.880126953125
2018-09-20,525.951416015625
2018-09-21,535.125
2018-09-24,535.3160400390625
2018-09-25,534.1694946289062
2018-09-26,535.3160400390625
2018-09-27,540.6673583984375
2018-09-28,545.2542724609375
2018-10-01,545.6364135742188
2018-10-02,539.1383666992188
2018-10-03,532.640625
2018-10-04,516.013427734375
2018-10-05,511.23541259765625
2018-10-08,505.5019226074219
2018-10-09,508.7510070800781
2018-10-10,482.9503173828125
2018-10-11,476.26123046875
2018-10-12,470.1455383300781
2018-10-15,465.845458984375
2018-10-16,477.0256652832031
2018-10-17,477.1212158203125
2018-10-18,471.00555419921875
2018-10-19,468.99884033203125
2018-10-22,469.2854919433594
2018-10-23,464.02978515625
2018-10-24,468.0432434082031
2018-10-25,480.8480529785156
2018-10-26,477.69464111328125
2018-10-29,475.8789978027344
2018-10-30,477.3123779296875
2018-10-31,482.5680847167969
2018-11-01,481.6125183105469
2018-11-02,484.8614501953125
2018-11-05,479.7013854980469
2018-11-06,480.46575927734375
2018-11-07,478.7456970214844
2018-11-08,474.35009765625
2018-11-09,473.20343017578125
2018-11-12,467.46990966796875
2018-11-13,479.3190612792969
2018-11-14,475.40118408203125
2018-11-15,468.234375
2018-11-16,469.1899719238281
2018-11-19,461.3542175292969
2018-11-20,461.1630554199219
2018-11-21,469.2854919433594
2018-11-22,470.0499572753906
2018-11-23,471.6745300292969
2018-11-26,463.8386535644531
2018-11-27,455.4295959472656
2018-11-28,463.16986083984375
2018-11-29,463.552001953125
2018-11-30,456.4807434082031
2018-12-03,471.77001953125
2018-12-04,473.7767333984375
2018-12-05,465.845458984375
2018-12-06,456.8629150390625
2018-12-07,460.68524169921875
2018-12-10,451.3205261230469
2018-12-11,457.72296142578125
2018-12-12,459.9207763671875
2018-12-13,468.71221923828125
2018-12-14,464.220947265625
2018-12-17,455.62066650390625
2018-12-18,453.0406494140625
2018-12-19,456.0984802246094
2018-12-20,452.27618408203125
2018-12-21,454.28289794921875
2018-12-24,442.9114685058594
2018-12-27,448.45379638671875
2018-12-28,455.62066650390625
2018-12-31,463.265380859375
2019-01-02,456.3852233886719
2019-01-03,443.3892822265625
2019-01-04,456.5762634277344
2019-01-07,451.22509765625
2019-01-08,458.5830078125
2019-01-09,469.3810729980469
2019-01-10,468.1387634277344
2019-01-11,474.35009765625
2019-01-14,466.9920959472656
2019-01-15,472.0566711425781
2019-01-16,467.1831970214844
2019-01-17,473.68115234375
2019-01-18,478.17242431640625
2019-01-21,479.1278991699219
2019-01-22,476.6434631347656
2019-01-23,477.5990295410156
2019-01-24,478.363525390625
2019-01-25,481.99468994140625
2019-01-28,481.6125183105469
2019-01-29,480.6568908691406
2019-01-30,495.37286376953125
2019-01-31,501.10638427734375
2019-02-01,501.67974853515625
2019-02-04,496.90179443359375
2019-02-05,510.280029296875
2019-02-06,506.0753173828125
2019-02-07,497.28399658203125
2019-02-08,504.54632568359375
2019-02-11,510.0886535644531
2019-02-12,516.9690551757812
2019-02-13,521.7467041015625
2019-02-14,517.3511962890625
2019-02-15,516.77783203125
2019-02-18,519.835693359375
2019-02-19,521.1736450195312
2019-02-20,526.0604248046875
2019-02-21,528.360107421875
2019-02-22,530.6597900390625
2019-02-25,533.3427734375
2019-02-26,532.95947265625
2019-02-27,534.8760375976562
2019-02-28,533.5346069335938
2019-03-01,538.9005737304688
2019-03-04,541.966796875
2019-03-05,543.4999389648438
2019-03-06,539.2838745117188
2019-03-07,541.008544921875
2019-03-08,542.541748046875
2019-03-11,544.0748901367188
2019-03-12,545.2247924804688
2019-03-13,545.4163818359375
2019-03-14,550.9740600585938
2019-03-15,559.5979614257812
2019-03-18,557.6814575195312
2019-03-19,565.5389404296875
2019-03-20,571.6714477539062
2019-03-21,567.4552612304688
2019-03-22,558.8314208984375
2019-03-25,564.0057983398438
2019-03-26,565.3472900390625
2019-03-27,565.3472900390625
2019-03-28,565.1557006835938
2019-03-29,563.6224975585938
2019-04-01,572.4381103515625
2019-04-02,574.929443359375
2019-04-03,575.50439453125
2019-04-04,572.6296997070312
2019-04-05,572.4381103515625
2019-04-08,572.4381103515625
2019-04-09,564.3890380859375
2019-04-10,564.0057983398438
2019-04-11,567.263671875
2019-04-12,574.3544921875
2019-04-15,574.929443359375
2019-04-16,579.3372802734375
2019-04-17,581.4452514648438
2019-04-18,584.5115356445312
2019-04-23,587.3862915039062
2019-04-24,593.135498046875
2019-04-25,591.9856567382812
2019-04-26,594.0938110351562
2019-04-29,595.2437133789062
2019-04-30,600.992919921875
2019-05-02,592.1773071289062
