Date,HUSQ-B.ST
2016-06-29,47.96064758300781
2016-06-30,47.42985916137695
2016-07-01,48.26395797729492
2016-07-04,47.96064758300781
2016-07-05,46.823238372802734
2016-07-06,46.21662139892578
2016-07-07,46.93699264526367
2016-07-08,48.377689361572266
2016-07-11,49.515106201171875
2016-07-12,49.13596725463867
2016-07-13,48.832664489746094
2016-07-14,49.173885345458984
2016-07-15,53.306461334228516
2016-07-18,53.078983306884766
2016-07-19,54.481781005859375
2016-07-20,54.898826599121094
2016-07-21,54.709259033203125
2016-07-22,54.44386672973633
2016-07-25,54.785099029541016
2016-07-26,54.747169494628906
2016-07-27,55.39170455932617
2016-07-28,55.2779655456543
2016-07-29,55.69501495361328
2016-08-01,54.6334228515625
2016-08-02,54.21638488769531
2016-08-03,54.178470611572266
2016-08-04,54.67134094238281
2016-08-05,55.39170455932617
2016-08-08,55.619178771972656
2016-08-09,56.529109954833984
2016-08-10,56.225807189941406
2016-08-11,56.794498443603516
2016-08-12,56.71868896484375
2016-08-15,56.56703567504883
2016-08-16,55.96041488647461
2016-08-17,55.2779655456543
2016-08-18,54.86091232299805
2016-08-19,55.08839416503906
2016-08-22,54.8230094909668
2016-08-23,55.16422653198242
2016-08-24,55.315879821777344
2016-08-25,55.581275939941406
2016-08-26,55.998321533203125
2016-08-29,56.03623580932617
2016-08-30,55.80875015258789
2016-08-31,56.14998245239258
2016-09-01,56.45329284667969
2016-09-02,57.13573455810547
2016-09-05,57.02197265625
2016-09-06,56.642852783203125
2016-09-07,56.18788146972656
2016-09-08,55.24004364013672
2016-09-09,54.21638488769531
2016-09-12,54.29220962524414
2016-09-13,53.98889923095703
2016-09-14,54.40596008300781
2016-09-15,56.3774528503418
2016-09-16,55.998321533203125
2016-09-19,56.71868896484375
2016-09-20,56.7566032409668
2016-09-21,56.26370620727539
2016-09-22,56.45329284667969
2016-09-23,56.07415008544922
2016-09-26,55.50543975830078
2016-09-27,55.77084732055664
2016-09-28,56.26370620727539
2016-09-29,56.14998245239258
2016-09-30,56.7566032409668
2016-10-03,56.642852783203125
2016-10-04,57.13573455810547
2016-10-05,57.17363739013672
2016-10-06,57.02197265625
2016-10-07,57.29132843017578
2016-10-10,57.67607879638672
2016-10-11,57.02198028564453
2016-10-12,54.75188446044922
2016-10-13,55.559879302978516
2016-10-14,55.86770248413086
2016-10-17,55.59837341308594
2016-10-18,55.86770248413086
2016-10-19,55.17512512207031
2016-10-20,55.36750030517578
2016-10-21,55.75227355957031
2016-10-24,55.059688568115234
2016-10-25,53.59758377075195
2016-10-26,53.09739303588867
2016-10-27,52.48176956176758
2016-10-28,52.75111389160156
2016-10-31,52.28939437866211
2016-11-01,51.32748031616211
2016-11-02,50.67338180541992
2016-11-03,51.67377471923828
2016-11-04,50.904239654541016
2016-11-07,51.94309616088867
2016-11-08,51.866146087646484
2016-11-09,52.28939437866211
2016-11-10,51.17357635498047
2016-11-11,51.019676208496094
2016-11-14,49.90386199951172
2016-11-15,50.71186065673828
2016-11-16,51.135093688964844
2016-11-17,52.13548278808594
2016-11-18,52.13548278808594
2016-11-21,51.9815788269043
2016-11-22,52.13548278808594
2016-11-23,51.866146087646484
2016-11-24,51.9815788269043
2016-11-25,52.1739616394043
2016-11-28,52.212440490722656
2016-11-29,52.28939437866211
2016-11-30,52.5202522277832
2016-12-01,52.02005386352539
2016-12-02,51.904624938964844
2016-12-05,51.9815788269043
2016-12-06,51.481388092041016
2016-12-07,51.78920364379883
2016-12-08,51.9815788269043
2016-12-09,52.212440490722656
2016-12-12,52.597198486328125
2016-12-13,53.82844161987305
2016-12-14,53.328250885009766
2016-12-15,53.21282958984375
2016-12-16,53.366729736328125
2016-12-19,53.75149154663086
2016-12-20,53.366729736328125
2016-12-21,53.48215866088867
2016-12-22,53.86692810058594
2016-12-23,53.943878173828125
2016-12-27,54.17473220825195
2016-12-28,54.44407653808594
2016-12-29,54.55950927734375
2016-12-30,54.521026611328125
2017-01-02,54.55950927734375
2017-01-03,54.521026611328125
2017-01-04,54.44407653808594
2017-01-05,54.136260986328125
2017-01-09,54.02082443237305
2017-01-10,54.09778594970703
2017-01-11,54.05930709838867
2017-01-12,53.78997802734375
2017-01-13,54.21321105957031
2017-01-16,53.86692810058594
2017-01-17,52.866539001464844
2017-01-18,52.789588928222656
2017-01-19,52.67415237426758
2017-01-20,53.48215866088867
2017-01-23,52.75111389160156
2017-01-24,54.17473220825195
2017-01-25,54.867305755615234
2017-01-26,56.13703536987305
2017-01-27,56.56026840209961
2017-01-30,56.06007385253906
2017-01-31,56.32940673828125
2017-02-01,56.17550277709961
2017-02-02,56.32940673828125
2017-02-03,56.6372184753418
2017-02-06,56.09855651855469
2017-02-07,56.13703536987305
2017-02-08,55.559879302978516
2017-02-09,54.521026611328125
2017-02-10,56.02161407470703
2017-02-13,56.71417236328125
2017-02-14,57.137413024902344
2017-02-15,57.63759994506836
2017-02-16,58.099327087402344
2017-02-17,58.63799285888672
2017-02-20,59.06122589111328
2017-02-21,60.06161117553711
2017-02-22,60.177059173583984
2017-02-23,60.10009002685547
2017-02-24,59.25362014770508
2017-02-27,59.25362014770508
2017-02-28,59.52295684814453
2017-03-01,59.52295684814453
2017-03-02,59.44599151611328
2017-03-03,58.90733337402344
2017-03-06,58.67647933959961
2017-03-07,59.36905288696289
2017-03-08,59.176666259765625
2017-03-09,59.2921028137207
2017-03-10,59.2921028137207
2017-03-13,59.25362014770508
2017-03-14,59.21512222290039
2017-03-15,58.48408889770508
2017-03-16,58.83037567138672
2017-03-17,58.67647933959961
2017-03-20,59.06122589111328
2017-03-21,58.099327087402344
2017-03-22,57.59913635253906
2017-03-23,57.94542694091797
2017-03-24,57.94542694091797
2017-03-27,57.791507720947266
2017-03-28,58.25321960449219
2017-03-29,58.48408889770508
2017-03-30,59.48447036743164
2017-03-31,60.52334213256836
2017-04-03,60.83115005493164
2017-04-04,60.98505401611328
2017-04-05,61.48938751220703
2017-04-06,61.79974365234375
2017-04-07,62.187679290771484
2017-04-10,62.885986328125
2017-04-11,61.83852767944336
2017-04-12,62.80840301513672
2017-04-13,63.04117202758789
2017-04-18,63.46791076660156
2017-04-19,63.15755081176758
2017-04-20,63.506710052490234
2017-04-21,66.29991149902344
2017-04-24,68.58878326416016
2017-04-25,68.20085144042969
2017-04-26,68.58878326416016
2017-04-27,68.2396469116211
2017-04-28,68.31723022460938
2017-05-02,68.7051773071289
2017-05-03,68.8215560913086
2017-05-04,69.67504119873047
2017-05-05,70.2957534790039
2017-05-08,69.86902618408203
2017-05-09,70.76128387451172
2017-05-10,69.90779113769531
2017-05-11,69.90779113769531
2017-05-12,69.32588195800781
2017-05-15,69.55864715576172
2017-05-16,69.4034652709961
2017-05-17,68.16204833984375
2017-05-18,66.99820709228516
2017-05-19,67.58011627197266
2017-05-22,68.16204833984375
2017-05-23,68.8215560913086
2017-05-24,69.55864715576172
2017-05-26,69.71382904052734
2017-05-29,69.75263977050781
2017-05-30,70.33454895019531
2017-05-31,69.94660186767578
2017-06-01,69.32588195800781
2017-06-02,69.75263977050781
2017-06-05,69.71382904052734
2017-06-06,69.71382904052734
2017-06-07,69.79141235351562
2017-06-08,67.46372985839844
2017-06-09,67.19218444824219
2017-06-12,65.79559326171875
2017-06-13,65.9119644165039
2017-06-14,65.87315368652344
2017-06-15,65.9119644165039
2017-06-16,67.23098754882812
2017-06-19,67.81288146972656
2017-06-20,67.42496490478516
2017-06-21,67.0370101928711
2017-06-22,66.99820709228516
2017-06-23,66.99820709228516
2017-06-26,66.95941162109375
2017-06-27,66.37748718261719
2017-06-28,65.79559326171875
2017-06-29,64.12741088867188
2017-06-30,64.94207763671875
2017-07-03,65.33003234863281
2017-07-04,64.74812316894531
2017-07-05,65.17485046386719
2017-07-06,64.7093276977539
2017-07-07,65.33003234863281
2017-07-10,65.6404037475586
2017-07-11,65.13607788085938
2017-07-12,65.67919921875
2017-07-13,65.56282043457031
2017-07-14,66.06715393066406
2017-07-17,66.64905548095703
2017-07-18,64.24380493164062
2017-07-19,65.48521423339844
2017-07-20,65.29125213623047
2017-07-21,64.86449432373047
2017-07-24,63.85586166381836
2017-07-25,63.54548645019531
2017-07-26,63.778263092041016
2017-07-27,63.584293365478516
2017-07-28,63.19634246826172
2017-07-31,63.739463806152344
2017-08-01,63.7006721496582
2017-08-02,62.498050689697266
2017-08-03,62.536834716796875
2017-08-04,62.96357727050781
2017-08-07,63.39031219482422
2017-08-08,64.088623046875
2017-08-09,63.6618766784668
2017-08-10,62.65321731567383
2017-08-11,62.342857360839844
2017-08-14,63.584293365478516
2017-08-15,62.226470947265625
2017-08-16,62.65321731567383
2017-08-17,63.19634246826172
2017-08-18,61.450584411621094
2017-08-21,61.06264877319336
2017-08-22,61.25660705566406
2017-08-23,60.946266174316406
2017-08-24,59.89879608154297
2017-08-25,59.97639083862305
2017-08-28,60.092769622802734
2017-08-29,60.51951217651367
2017-08-30,61.52818298339844
2017-08-31,62.187679290771484
2017-09-01,62.6920166015625
2017-09-04,62.110111236572266
2017-09-05,61.877323150634766
2017-09-06,61.450584411621094
2017-09-07,61.83852767944336
2017-09-08,61.83852767944336
2017-09-11,62.61443328857422
2017-09-12,62.96357727050781
2017-09-13,63.19634246826172
2017-09-14,63.584293365478516
2017-09-15,62.57564163208008
2017-09-18,62.26528549194336
2017-09-19,62.84718704223633
2017-09-20,62.885986328125
2017-09-21,63.6618766784668
2017-09-22,63.85586166381836
2017-09-25,63.623085021972656
2017-09-26,63.506710052490234
2017-09-27,63.23513412475586
2017-09-28,63.584293365478516
2017-09-29,65.01969909667969
2017-10-02,65.29125213623047
2017-10-03,65.48521423339844
2017-10-04,65.40763092041016
2017-10-05,65.64405059814453
2017-10-06,65.09241485595703
2017-10-09,64.7771987915039
2017-10-10,65.09241485595703
2017-10-11,64.69839477539062
2017-10-12,64.14675903320312
2017-10-13,65.48644256591797
2017-10-16,62.29486083984375
2017-10-17,63.39811325073242
2017-10-18,63.63452911376953
2017-10-19,63.00409698486328
2017-10-20,61.07339096069336
2017-10-23,60.87637710571289
2017-10-24,61.07339096069336
2017-10-25,61.2703971862793
2017-10-26,62.61006546020508
2017-10-27,64.2255630493164
2017-10-30,64.1861572265625
2017-10-31,64.46198272705078
2017-11-01,64.61958312988281
2017-11-02,64.26497650146484
2017-11-03,64.2255630493164
2017-11-06,64.54077911376953
2017-11-07,63.9891471862793
2017-11-08,63.9891471862793
2017-11-09,62.84648513793945
2017-11-10,62.5706787109375
2017-11-13,62.01904296875
2017-11-14,62.255455017089844
2017-11-15,61.23100662231445
2017-11-16,60.836971282958984
2017-11-17,60.915775299072266
2017-11-20,60.836971282958984
2017-11-21,61.50682067871094
2017-11-22,60.758174896240234
2017-11-23,60.44295883178711
2017-11-24,60.24593734741211
2017-11-27,60.48235321044922
2017-11-28,60.56117248535156
2017-11-29,60.48235321044922
2017-11-30,60.167144775390625
2017-12-01,60.44295883178711
2017-12-04,62.76768112182617
2017-12-05,62.3736572265625
2017-12-06,61.94022750854492
2017-12-07,62.255455017089844
2017-12-08,62.13725280761719
2017-12-11,62.76768112182617
2017-12-12,63.8315315246582
2017-12-13,63.201107025146484
2017-12-14,63.949745178222656
2017-12-15,63.9891471862793
2017-12-18,64.06796264648438
2017-12-19,63.91035079956055
2017-12-20,63.59513473510742
2017-12-21,63.71333312988281
2017-12-22,63.51632308959961
2017-12-27,63.476924896240234
2017-12-28,62.76768112182617
2017-12-29,61.54621124267578
2018-01-02,61.57773971557617
2018-01-03,61.81416320800781
2018-01-04,62.39731216430664
2018-01-05,63.122310638427734
2018-01-08,63.3902473449707
2018-01-09,64.43045043945312
2018-01-10,64.5250244140625
2018-01-11,64.06796264648438
2018-01-12,63.437530517578125
2018-01-15,63.642425537109375
2018-01-16,64.32014465332031
2018-01-17,64.3831787109375
2018-01-18,63.80002212524414
2018-01-19,64.90327453613281
2018-01-22,64.824462890625
2018-01-23,64.3831787109375
2018-01-24,64.33589172363281
2018-01-25,62.885894775390625
2018-01-26,64.2885971069336
2018-01-29,64.3831787109375
2018-01-30,64.0837173461914
2018-01-31,64.79295349121094
2018-02-01,65.64405059814453
2018-02-02,67.6141586303711
2018-02-05,66.16415405273438
2018-02-06,65.01361083984375
2018-02-07,66.27447509765625
2018-02-08,66.2271957397461
2018-02-09,66.38479614257812
2018-02-12,66.82612609863281
2018-02-13,66.43209838867188
2018-02-14,67.39351654052734
2018-02-15,68.29187774658203
2018-02-16,68.74893188476562
2018-02-19,68.24459075927734
2018-02-20,69.11143493652344
2018-02-21,69.17447662353516
2018-02-22,68.89078521728516
2018-02-23,69.48969268798828
2018-02-26,69.64730834960938
2018-02-27,69.94676971435547
2018-02-28,69.9310073852539
2018-03-01,69.0011215209961
2018-03-02,67.5984115600586
2018-03-05,68.1972885131836
2018-03-06,68.62284851074219
2018-03-07,66.30601501464844
2018-03-08,67.83480072021484
2018-03-09,68.41796112060547
2018-03-12,68.1972885131836
2018-03-13,68.0396957397461
2018-03-14,67.75601959228516
2018-03-15,67.92937469482422
2018-03-16,67.29893493652344
2018-03-19,66.27447509765625
2018-03-20,66.6527328491211
2018-03-21,66.19567108154297
2018-03-22,65.15545654296875
2018-03-23,65.09241485595703
2018-03-26,63.78426742553711
2018-03-27,64.17829132080078
2018-03-28,63.689697265625
2018-03-29,63.4217643737793
2018-04-03,63.18533706665039
2018-04-04,61.65652847290039
2018-04-05,62.23969268798828
2018-04-06,61.97175598144531
2018-04-09,61.81416320800781
2018-04-10,61.51469802856445
2018-04-11,60.87018966674805
2018-04-12,62.063724517822266
2018-04-13,62.22285461425781
2018-04-16,62.700279235839844
2018-04-17,65.15099334716797
2018-04-18,64.84862518310547
2018-04-19,65.38970947265625
2018-04-20,64.88045501708984
2018-04-23,66.31269073486328
2018-04-24,64.73723602294922
2018-04-25,66.39228057861328
2018-04-26,68.04730224609375
2018-04-27,67.14021301269531
2018-04-30,67.1879653930664
2018-05-02,68.68385314941406
2018-05-03,67.71310424804688
2018-05-04,67.84040832519531
2018-05-07,68.42923736572266
2018-05-08,69.14534759521484
2018-05-09,68.82708740234375
2018-05-11,68.34966278076172
2018-05-14,67.69720458984375
2018-05-15,68.04730224609375
2018-05-16,68.38148498535156
2018-05-17,68.82708740234375
2018-05-18,69.113525390625
2018-05-21,69.813720703125
2018-05-22,69.59093475341797
2018-05-23,68.19052124023438
2018-05-24,68.03137969970703
2018-05-25,68.30191802978516
2018-05-28,68.36557006835938
2018-05-29,67.9040756225586
2018-05-30,67.72903442382812
2018-05-31,68.97029113769531
2018-06-01,70.29113006591797
2018-06-04,70.27522277832031
2018-06-05,69.90921020507812
2018-06-06,69.90921020507812
2018-06-07,70.00469207763672
2018-06-08,70.03650665283203
2018-06-11,69.98878479003906
2018-06-12,70.27522277832031
2018-06-13,69.57501983642578
2018-06-14,70.00469207763672
2018-06-15,68.8907241821289
2018-06-18,68.58836364746094
2018-06-19,68.14278411865234
2018-06-20,67.88816833496094
2018-06-21,67.4266586303711
2018-06-22,67.4266586303711
2018-06-25,66.91741943359375
2018-06-26,66.80602264404297
2018-06-27,67.04473876953125
2018-06-28,66.23313903808594
2018-06-29,67.6494369506836
2018-07-02,66.12174224853516
2018-07-03,66.21722412109375
2018-07-04,65.34196472167969
2018-07-05,64.68949127197266
2018-07-06,64.60991668701172
2018-07-09,65.00775909423828
2018-07-10,66.23313903808594
2018-07-11,66.02625274658203
2018-07-12,66.71054077148438
2018-07-13,67.2356948852539
2018-07-16,68.15869140625
2018-07-17,56.318843841552734
2018-07-18,58.4513053894043
2018-07-19,55.68230438232422
2018-07-20,54.52058410644531
2018-07-23,54.61607360839844
2018-07-24,55.82551956176758
2018-07-25,54.26596450805664
2018-07-26,54.441017150878906
2018-07-27,54.743385314941406
2018-07-30,55.10940933227539
2018-07-31,55.3640251159668
2018-08-01,54.67973327636719
2018-08-02,54.34553909301758
2018-08-03,55.07757568359375
2018-08-06,55.17305374145508
2018-08-07,55.0616569519043
2018-08-08,54.60016632080078
2018-08-09,54.743385314941406
2018-08-10,53.89994812011719
2018-08-13,54.313716888427734
2018-08-14,55.30036163330078
2018-08-15,55.42768096923828
2018-08-16,56.09605026245117
2018-08-17,57.27367401123047
2018-08-20,58.4513053894043
2018-08-21,58.03754425048828
2018-08-22,58.14893341064453
2018-08-23,56.907657623291016
2018-08-24,56.41433334350586
2018-08-27,56.493896484375
2018-08-28,57.25775909423828
2018-08-29,57.25775909423828
2018-08-30,57.6237678527832
2018-08-31,57.846561431884766
2018-09-03,57.7510871887207
2018-09-04,57.846561431884766
2018-09-05,57.926151275634766
2018-09-06,58.30806350708008
2018-09-07,58.26032257080078
2018-09-10,58.689998626708984
2018-09-11,58.94462203979492
2018-09-12,58.72182846069336
2018-09-13,58.72182846069336
2018-09-14,59.13558578491211
2018-09-17,59.2310791015625
2018-09-18,60.1540641784668
2018-09-19,63.05036163330078
2018-09-20,62.30241775512695
2018-09-21,62.60478591918945
2018-09-24,62.175113677978516
2018-09-25,61.66587448120117
2018-09-26,61.29985046386719
2018-09-27,60.997501373291016
2018-09-28,60.23362731933594
2018-10-01,59.26289749145508
2018-10-02,59.54934310913086
2018-10-03,60.12223434448242
2018-10-04,58.96054458618164
2018-10-05,58.180763244628906
2018-10-08,58.180763244628906
2018-10-09,58.51494598388672
2018-10-10,57.973880767822266
2018-10-11,57.421443939208984
2018-10-12,57.27519607543945
2018-10-15,57.50267791748047
2018-10-16,58.39633560180664
2018-10-17,57.291446685791016
2018-10-18,57.03147888183594
2018-10-19,52.221988677978516
2018-10-22,51.734535217285156
2018-10-23,51.425819396972656
2018-10-24,52.189491271972656
2018-10-25,52.57945251464844
2018-10-26,52.823177337646484
2018-10-29,54.26927185058594
2018-10-30,54.772972106933594
2018-10-31,56.154075622558594
2018-11-01,55.69912338256836
2018-11-02,56.86899185180664
2018-11-05,56.31655502319336
2018-11-06,55.6503791809082
2018-11-07,56.64152526855469
2018-11-08,56.284061431884766
2018-11-09,56.08908462524414
2018-11-12,55.22792053222656
2018-11-13,54.88670349121094
2018-11-14,55.406654357910156
2018-11-15,54.59423828125
2018-11-16,54.707977294921875
2018-11-19,54.642982482910156
2018-11-20,54.35051345825195
2018-11-21,55.812862396240234
2018-11-22,56.30030822753906
2018-11-23,56.31655502319336
2018-11-26,56.99897384643555
2018-11-27,57.6814079284668
2018-11-28,58.03886795043945
2018-11-29,58.7375602722168
2018-11-30,58.233856201171875
2018-12-03,56.820255279541016
2018-12-04,55.24417495727539
2018-12-05,54.38301086425781
2018-12-06,52.108245849609375
2018-12-07,51.897029876708984
2018-12-10,51.65330123901367
2018-12-11,54.431758880615234
2018-12-12,56.70650863647461
2018-12-13,57.6814079284668
2018-12-14,56.96649169921875
2018-12-17,55.520389556884766
2018-12-18,56.21906661987305
2018-12-19,55.74787521362305
2018-12-20,54.85419845581055
2018-12-21,53.635589599609375
2018-12-27,51.539554595947266
2018-12-28,53.37560272216797
2019-01-02,52.530704498291016
2019-01-03,52.189491271972656
2019-01-04,52.693180084228516
2019-01-07,54.20428466796875
2019-01-08,56.12157440185547
2019-01-09,56.83650588989258
2019-01-10,56.30030822753906
2019-01-11,56.52777862548828
2019-01-14,55.99159622192383
2019-01-15,55.76410675048828
2019-01-16,57.19396209716797
2019-01-17,57.69766616821289
2019-01-18,57.66516876220703
2019-01-21,58.36383056640625
2019-01-22,57.421443939208984
2019-01-23,56.56028747558594
2019-01-24,56.10532760620117
2019-01-25,56.70650863647461
2019-01-28,56.544029235839844
2019-01-29,57.015235900878906
2019-01-30,57.03147888183594
2019-01-31,56.056583404541016
2019-02-01,57.19396209716797
2019-02-04,58.99752426147461
2019-02-05,57.6814079284668
2019-02-06,59.66371536254883
2019-02-07,58.28260040283203
2019-02-08,59.030029296875
2019-02-11,61.272281646728516
2019-02-12,61.12605285644531
2019-02-13,60.89857864379883
2019-02-14,60.16739273071289
2019-02-15,61.174800872802734
2019-02-18,62.03594970703125
2019-02-19,61.43476867675781
2019-02-20,61.3210334777832
2019-02-21,62.507144927978516
2019-02-22,62.7021369934082
2019-02-25,61.678489685058594
2019-02-26,61.74348831176758
2019-02-27,61.077301025390625
2019-02-28,61.499752044677734
2019-03-01,61.97095489501953
2019-03-04,62.312171936035156
2019-03-05,62.78337478637695
2019-03-06,61.93846130371094
2019-03-07,60.70360565185547
2019-03-08,60.736087799072266
2019-03-11,60.736087799072266
2019-03-12,61.45103073120117
2019-03-13,60.18364334106445
2019-03-14,60.26488494873047
2019-03-15,60.21615219116211
2019-03-18,60.18364334106445
2019-03-19,60.44362258911133
2019-03-20,61.873470306396484
2019-03-21,60.83356857299805
2019-03-22,61.02854919433594
2019-03-25,60.68734359741211
2019-03-26,61.044822692871094
2019-03-27,60.36239242553711
2019-03-28,61.36976623535156
2019-03-29,61.694740295410156
2019-04-01,63.64453887939453
2019-04-02,64.35945129394531
2019-04-03,65.43184661865234
2019-04-04,65.90304565429688
2019-04-05,65.70806121826172
2019-04-08,65.52933502197266
2019-04-09,64.66816711425781
2019-04-10,65.57852935791016
2019-04-11,65.59493255615234
2019-04-12,67.10399627685547
2019-04-15,67.02198028564453
2019-04-16,67.59608459472656
2019-04-17,68.58024597167969
2019-04-18,69.33477783203125
2019-04-23,69.72843933105469
2019-04-24,72.94340515136719
2019-04-25,73.74714660644531
2019-04-26,73.46829223632812
2019-04-29,72.5661392211914
