Date,GEBN.SW
2016-03-08,283.5498352050781
2016-03-09,284.41290283203125
2016-03-10,283.6282958984375
2016-03-11,291.70953369140625
2016-03-14,291.3172607421875
2016-03-15,284.6482238769531
2016-03-16,283.2360534667969
2016-03-17,281.0391845703125
2016-03-18,276.0177917480469
2016-03-21,278.5284423828125
2016-03-22,279.234619140625
2016-03-23,280.80377197265625
2016-03-24,277.5085144042969
2016-03-29,280.0191955566406
2016-03-30,283.5498352050781
2016-03-31,281.9022216796875
2016-04-01,280.41143798828125
2016-04-04,283.6282958984375
2016-04-05,281.0391845703125
2016-04-06,279.469970703125
2016-04-07,278.7638244628906
2016-04-08,285.1925354003906
2016-04-11,285.2728576660156
2016-04-12,285.43365478515625
2016-04-13,287.36224365234375
2016-04-14,287.84442138671875
2016-04-15,286.9604797363281
2016-04-18,287.36224365234375
2016-04-19,289.3712463378906
2016-04-20,287.36224365234375
2016-04-21,285.1925354003906
2016-04-22,285.1121826171875
2016-04-25,282.9425354003906
2016-04-26,282.7817687988281
2016-04-27,284.7907409667969
2016-04-28,299.3356628417969
2016-04-29,295.9606018066406
2016-05-02,298.04986572265625
2016-05-03,294.75518798828125
2016-05-04,292.6659240722656
2016-05-06,292.34442138671875
2016-05-09,292.9873352050781
2016-05-10,295.2373962402344
2016-05-11,296.04095458984375
2016-05-12,296.84454345703125
2016-05-13,297.246337890625
2016-05-17,297.64813232421875
2016-05-18,299.0141906738281
2016-05-19,298.6927795410156
2016-05-20,303.112548828125
2016-05-23,303.3535461425781
2016-05-24,305.76434326171875
2016-05-25,303.67498779296875
2016-05-26,306.9697265625
2016-05-27,305.2017822265625
2016-05-30,306.0857849121094
2016-05-31,305.362548828125
2016-06-01,307.4518737792969
2016-06-02,306.1661376953125
2016-06-03,305.2821350097656
2016-06-06,306.4071960449219
2016-06-07,307.8536376953125
2016-06-08,306.487548828125
2016-06-09,303.3535461425781
2016-06-10,297.8088073730469
2016-06-13,292.1033630371094
2016-06-14,289.2908630371094
2016-06-15,291.21942138671875
2016-06-16,288.64794921875
2016-06-17,288.4871826171875
2016-06-20,299.49639892578125
2016-06-21,298.1302490234375
2016-06-22,299.3356628417969
2016-06-23,303.9964599609375
2016-06-24,295.31768798828125
2016-06-27,282.2192687988281
2016-06-28,288.5675964355469
2016-06-29,296.36236572265625
2016-06-30,295.7195129394531
2016-07-01,298.1302490234375
2016-07-04,293.3891296386719
2016-07-05,287.5229187011719
2016-07-06,286.1568603515625
2016-07-07,289.5318603515625
2016-07-08,292.9873352050781
2016-07-11,299.1749267578125
2016-07-12,296.9249267578125
2016-07-13,298.04986572265625
2016-07-14,297.8088073730469
2016-07-15,298.45172119140625
2016-07-18,299.0945739746094
2016-07-19,300.7017822265625
2016-07-20,302.0678405761719
2016-07-21,300.7821044921875
2016-07-22,299.5766906738281
2016-07-25,299.97845458984375
2016-07-26,303.273193359375
2016-07-27,303.9964599609375
2016-07-28,300.2999572753906
2016-07-29,300.541015625
2016-08-02,299.3356628417969
2016-08-03,298.6927795410156
2016-08-04,305.2017822265625
2016-08-05,309.30010986328125
2016-08-08,311.71087646484375
2016-08-09,314.1216125488281
2016-08-10,315.8894958496094
2016-08-11,322.1574401855469
2016-08-12,321.9163818359375
2016-08-15,322.80035400390625
2016-08-16,337.6667175292969
2016-08-17,337.0238342285156
2016-08-18,340.9613952636719
2016-08-19,342.08642578125
2016-08-22,342.4881896972656
2016-08-23,344.09539794921875
2016-08-24,345.86322021484375
2016-08-25,344.4971618652344
2016-08-26,348.0329895019531
2016-08-29,345.30078125
2016-08-30,345.70257568359375
2016-08-31,344.73822021484375
2016-09-01,341.2828674316406
2016-09-02,343.3721008300781
2016-09-05,345.6221923828125
2016-09-06,345.0596618652344
2016-09-07,346.9882507324219
2016-09-08,346.34539794921875
2016-09-09,337.4256286621094
2016-09-12,337.0238342285156
2016-09-13,335.1755676269531
2016-09-14,336.702392578125
2016-09-15,338.9524230957031
2016-09-16,337.2648620605469
2016-09-19,339.2738342285156
2016-09-20,340.6399230957031
2016-09-21,339.1934814453125
2016-09-22,343.854248046875
2016-09-23,343.0506896972656
2016-09-26,339.83636474609375
2016-09-27,340.9613952636719
2016-09-28,342.56854248046875
2016-09-29,339.7559814453125
2016-09-30,341.8453369140625
2016-10-03,344.17572021484375
2016-10-04,346.1043395996094
2016-10-05,343.61322021484375
2016-10-06,343.0506896972656
2016-10-07,339.916748046875
2016-10-10,341.8453369140625
2016-10-11,340.6399230957031
2016-10-12,338.22918701171875
2016-10-13,339.0328369140625
2016-10-14,342.0060119628906
2016-10-17,340.6399230957031
2016-10-18,343.1310729980469
2016-10-19,344.4167785644531
2016-10-20,342.7292785644531
2016-10-21,343.3721008300781
2016-10-24,340.6399230957031
2016-10-25,339.1131286621094
2016-10-26,338.1488037109375
2016-10-27,339.1934814453125
2016-10-28,334.2915954589844
2016-10-31,336.4613342285156
2016-11-01,332.84515380859375
2016-11-02,327.7825927734375
2016-11-03,326.0146789550781
2016-11-04,326.0146789550781
2016-11-07,328.3450927734375
2016-11-08,327.54156494140625
2016-11-09,329.7915954589844
2016-11-10,327.4611511230469
2016-11-11,323.84503173828125
2016-11-14,322.3985595703125
2016-11-15,320.2288818359375
2016-11-16,321.75567626953125
2016-11-17,321.75567626953125
2016-11-18,326.7379150390625
2016-11-21,325.371826171875
2016-11-22,324.0057373046875
2016-11-23,323.36285400390625
2016-11-24,325.4521484375
2016-11-25,324.4878845214844
2016-11-28,322.6396484375
2016-11-29,321.99676513671875
2016-11-30,323.4432067871094
2016-12-01,319.344970703125
2016-12-02,319.344970703125
2016-12-05,322.80035400390625
2016-12-06,321.0324401855469
2016-12-07,319.82708740234375
2016-12-08,319.0234680175781
2016-12-09,323.0413818359375
2016-12-12,321.2735900878906
2016-12-13,325.371826171875
2016-12-14,323.0413818359375
2016-12-15,322.719970703125
2016-12-16,321.51458740234375
2016-12-19,322.3182067871094
2016-12-20,322.80035400390625
2016-12-21,322.80035400390625
2016-12-22,325.1307678222656
2016-12-23,327.2200927734375
2016-12-27,328.66650390625
2016-12-28,329.2290344238281
2016-12-29,329.2290344238281
2016-12-30,328.023681640625
2017-01-03,329.3897399902344
2017-01-04,326.97900390625
2017-01-05,330.0325927734375
2017-01-06,329.71112060546875
2017-01-09,329.2290344238281
2017-01-10,329.6308288574219
2017-01-11,331.8808898925781
2017-01-12,331.6398010253906
2017-01-13,332.6844482421875
2017-01-16,333.64874267578125
2017-01-17,341.2024841308594
2017-01-18,340.88104248046875
2017-01-19,339.4345397949219
2017-01-20,338.0684814453125
2017-01-23,338.389892578125
2017-01-24,339.1131286621094
2017-01-25,343.1310729980469
2017-01-26,344.3364562988281
2017-01-27,341.5238952636719
2017-01-30,338.389892578125
2017-01-31,338.79168701171875
2017-02-01,338.22918701171875
2017-02-02,338.1488037109375
2017-02-03,339.2738342285156
2017-02-06,337.5863037109375
2017-02-07,339.4345397949219
2017-02-08,341.44354248046875
2017-02-09,341.7649841308594
2017-02-10,341.7649841308594
2017-02-13,344.17572021484375
2017-02-14,342.1667175292969
2017-02-15,344.3364562988281
2017-02-16,343.4524841308594
2017-02-17,343.0506896972656
2017-02-20,344.5775146484375
2017-02-21,345.70257568359375
2017-02-22,345.2203674316406
2017-02-23,346.2650146484375
2017-02-24,342.80963134765625
2017-02-27,345.5418395996094
2017-02-28,349.2383117675781
2017-03-01,352.8544921875
2017-03-02,353.0151672363281
2017-03-03,351.97052001953125
2017-03-06,351.8097839355469
2017-03-07,352.53302001953125
2017-03-08,352.2919006347656
2017-03-09,351.0061950683594
2017-03-10,353.5777282714844
2017-03-13,355.18487548828125
2017-03-14,345.9436340332031
2017-03-15,345.3811340332031
2017-03-16,347.068603515625
2017-03-17,350.2026062011719
2017-03-20,349.8811950683594
2017-03-21,347.4703674316406
2017-03-22,347.30975341796875
2017-03-23,350.84552001953125
2017-03-24,350.7651062011719
2017-03-27,349.4794006347656
2017-03-28,351.3276672363281
2017-03-29,351.97052001953125
2017-03-30,353.09552001953125
2017-03-31,346.9882507324219
2017-04-03,346.42578125
2017-04-04,344.8989562988281
2017-04-05,343.7738952636719
2017-04-06,342.56854248046875
2017-04-07,348.6579284667969
2017-04-10,349.3985595703125
2017-04-11,349.4808654785156
2017-04-12,353.2660827636719
2017-04-13,352.6900634765625
2017-04-18,350.05682373046875
2017-04-19,351.8671875
2017-04-20,353.18377685546875
2017-04-21,352.03173828125
2017-04-24,362.1532897949219
2017-04-25,366.9260559082031
2017-04-26,369.3124084472656
2017-04-27,371.2050476074219
2017-04-28,372.93316650390625
2017-05-02,370.05303955078125
2017-05-03,376.0601501464844
2017-05-04,377.9527893066406
2017-05-05,379.6808166503906
2017-05-08,377.37677001953125
2017-05-09,377.8705139160156
2017-05-10,375.8955383300781
2017-05-11,375.3194885253906
2017-05-12,374.6612243652344
2017-05-15,373.0976867675781
2017-05-16,372.8508605957031
2017-05-17,367.0083312988281
2017-05-18,365.60943603515625
2017-05-19,368.4072570800781
2017-05-22,369.06561279296875
2017-05-23,370.05303955078125
2017-05-24,370.79364013671875
2017-05-26,370.2176208496094
2017-05-29,372.521728515625
2017-05-30,369.9707336425781
2017-05-31,373.0976867675781
2017-06-01,373.7560119628906
2017-06-02,375.0726318359375
2017-06-06,372.93316650390625
2017-06-07,372.1925354003906
2017-06-08,369.3947448730469
2017-06-09,370.62908935546875
2017-06-12,366.84375
2017-06-13,368.07806396484375
2017-06-14,370.2176208496094
2017-06-15,370.79364013671875
2017-06-16,378.1173095703125
2017-06-19,381.82037353515625
2017-06-20,380.33917236328125
2017-06-21,379.7631530761719
2017-06-22,376.7183837890625
2017-06-23,377.29443359375
2017-06-26,376.0601501464844
2017-06-27,373.4268493652344
2017-06-28,372.35711669921875
2017-06-29,367.0083312988281
2017-06-30,367.9958190917969
2017-07-03,371.12274169921875
2017-07-04,368.6541442871094
2017-07-05,369.2301330566406
2017-07-06,366.18548583984375
2017-07-07,368.07806396484375
2017-07-10,369.1478576660156
2017-07-11,368.324951171875
2017-07-12,375.648681640625
2017-07-13,374.9080810546875
2017-07-14,376.80072021484375
2017-07-17,378.0350646972656
2017-07-18,375.484130859375
2017-07-19,375.97784423828125
2017-07-20,376.80072021484375
2017-07-21,371.2050476074219
2017-07-24,368.4895324707031
2017-07-25,368.4895324707031
2017-07-26,371.451904296875
2017-07-27,373.0976867675781
2017-07-28,376.63616943359375
2017-07-31,382.80780029296875
2017-08-02,389.6377868652344
2017-08-03,391.3658447265625
2017-08-04,396.63232421875
2017-08-07,397.78436279296875
2017-08-08,396.5500793457031
2017-08-09,392.1064453125
2017-08-10,388.897216796875
2017-08-11,386.3462219238281
2017-08-14,394.73968505859375
2017-08-15,394.73968505859375
2017-08-16,394.1636962890625
2017-08-17,394.1636962890625
2017-08-18,367.4197692871094
2017-08-21,371.9456481933594
2017-08-22,375.97784423828125
2017-08-23,367.83123779296875
2017-08-24,366.596923828125
2017-08-25,365.69171142578125
2017-08-28,362.9761962890625
2017-08-29,361.4949951171875
2017-08-30,363.0584716796875
2017-08-31,360.50750732421875
2017-09-01,361.4949951171875
2017-09-04,360.7543640136719
2017-09-05,360.8367004394531
2017-09-06,360.8367004394531
2017-09-07,362.8939208984375
2017-09-08,364.12823486328125
2017-09-11,368.160400390625
2017-09-12,369.80615234375
2017-09-13,371.7811279296875
2017-09-14,373.92059326171875
2017-09-15,367.9135437011719
2017-09-18,373.0976867675781
2017-09-19,374.0029296875
2017-09-20,374.6612243652344
2017-09-21,375.8132629394531
2017-09-22,377.29443359375
2017-09-25,375.73095703125
2017-09-26,373.3446044921875
2017-09-27,371.2050476074219
2017-09-28,376.1423645019531
2017-09-29,376.9653625488281
2017-10-02,377.6235656738281
2017-10-03,378.3642578125
2017-10-04,379.10479736328125
2017-10-05,381.49114990234375
2017-10-06,379.7631530761719
2017-10-09,381.07977294921875
2017-10-10,383.46612548828125
2017-10-11,383.136962890625
2017-10-12,385.5233459472656
2017-10-13,386.6753845214844
2017-10-16,381.65576171875
2017-10-17,380.8328857421875
2017-10-18,383.7952575683594
2017-10-19,382.1495056152344
2017-10-20,379.5985412597656
2017-10-23,384.2066955566406
2017-10-24,383.8775634765625
2017-10-25,381.5734558105469
2017-10-26,388.0743103027344
2017-10-27,390.789794921875
2017-10-30,389.061767578125
2017-10-31,371.6165466308594
2017-11-01,363.2230529785156
2017-11-02,365.69171142578125
2017-11-03,365.69171142578125
2017-11-06,362.1532897949219
2017-11-07,359.93145751953125
2017-11-08,362.8939208984375
2017-11-09,357.709716796875
2017-11-10,352.7723693847656
2017-11-13,352.8546447753906
2017-11-14,351.37347412109375
2017-11-15,350.8797607421875
2017-11-16,351.7848815917969
2017-11-17,348.7401428222656
2017-11-20,351.2088928222656
2017-11-21,352.19635009765625
2017-11-22,350.6328430175781
2017-11-23,351.6202697753906
2017-11-24,351.37347412109375
2017-11-27,350.8797607421875
2017-11-28,353.01922607421875
2017-11-29,350.9620056152344
2017-11-30,352.03173828125
2017-12-01,347.588134765625
2017-12-04,352.2786865234375
2017-12-05,351.7026062011719
2017-12-06,349.9745788574219
2017-12-07,351.1265869140625
2017-12-08,351.7848815917969
2017-12-11,349.7276916503906
2017-12-12,351.94952392578125
2017-12-13,352.93695068359375
2017-12-14,350.71514892578125
2017-12-15,349.80999755859375
2017-12-18,350.6328430175781
2017-12-19,350.22137451171875
2017-12-20,351.45574951171875
2017-12-21,354.3358459472656
2017-12-22,354.2535705566406
2017-12-27,355.07647705078125
2017-12-28,354.50048828125
2017-12-29,353.1015625
2018-01-03,353.9244079589844
2018-01-04,356.1462097167969
2018-01-05,359.3554992675781
2018-01-08,356.8868103027344
2018-01-09,357.2159423828125
2018-01-10,355.2410583496094
2018-01-11,354.82958984375
2018-01-12,353.8421630859375
2018-01-15,352.8546447753906
2018-01-16,349.31622314453125
2018-01-17,349.80999755859375
2018-01-18,372.6862487792969
2018-01-19,380.9974670410156
2018-01-22,383.46612548828125
2018-01-23,381.7380676269531
2018-01-24,376.5538330078125
2018-01-25,370.2176208496094
2018-01-26,370.7113037109375
2018-01-29,367.4197692871094
2018-01-30,365.2802734375
2018-01-31,362.8939208984375
2018-02-01,361.65960693359375
2018-02-02,358.4502868652344
2018-02-05,353.8421630859375
2018-02-06,345.3663635253906
2018-02-07,351.0443115234375
2018-02-08,340.7582092285156
2018-02-09,337.0552062988281
2018-02-12,339.1947021484375
2018-02-13,338.2895202636719
2018-02-14,342.5685119628906
2018-02-15,347.0121765136719
2018-02-16,352.19635009765625
2018-02-19,347.91729736328125
2018-02-20,352.4432067871094
2018-02-21,352.7723693847656
2018-02-22,352.6900634765625
2018-02-23,351.7026062011719
2018-02-26,354.2535705566406
2018-02-27,354.2535705566406
2018-02-28,352.3609313964844
2018-03-01,347.34130859375
2018-03-02,340.5936279296875
2018-03-05,349.15167236328125
2018-03-06,346.1070251464844
2018-03-07,349.2339172363281
2018-03-08,355.2410583496094
2018-03-09,358.6148376464844
2018-03-12,358.9440612792969
2018-03-13,357.95654296875
2018-03-14,359.93145751953125
2018-03-15,362.1532897949219
2018-03-16,354.911865234375
2018-03-19,353.5129699707031
2018-03-20,354.0067138671875
2018-03-21,355.4878845214844
2018-03-22,348.6579284667969
2018-03-23,345.4486389160156
2018-03-26,342.5685119628906
2018-03-27,347.0944519042969
2018-03-28,349.5630798339844
2018-03-29,347.588134765625
2018-04-03,344.2966003417969
2018-04-04,341.498779296875
2018-04-05,349.15167236328125
2018-04-06,348.7298889160156
2018-04-09,348.89862060546875
2018-04-10,349.8265686035156
2018-04-11,347.4645690917969
2018-04-12,348.30810546875
2018-04-13,351.00750732421875
2018-04-16,352.019775390625
2018-04-17,357.6716613769531
2018-04-18,361.4677429199219
2018-04-19,362.1425476074219
2018-04-20,362.3956604003906
2018-04-23,362.7330627441406
2018-04-24,360.0336608886719
2018-04-25,357.2498779296875
2018-04-26,358.768310546875
2018-04-27,358.768310546875
2018-04-30,358.1778259277344
2018-05-02,363.49224853515625
2018-05-03,372.771484375
2018-05-04,373.69940185546875
2018-05-07,375.9770812988281
2018-05-08,375.6396484375
2018-05-09,375.8927001953125
2018-05-11,377.5798034667969
2018-05-14,375.2178039550781
2018-05-15,373.2776794433594
2018-05-16,372.9402160644531
2018-05-17,376.1457214355469
2018-05-18,373.7837219238281
2018-05-22,375.7239685058594
2018-05-23,370.2408142089844
2018-05-24,368.9754333496094
2018-05-25,367.6257629394531
2018-05-28,366.44476318359375
2018-05-29,362.81744384765625
2018-05-30,360.0336608886719
2018-05-31,359.1900329589844
2018-06-01,366.7821960449219
2018-06-04,366.5291442871094
2018-06-05,366.1916809082031
2018-06-06,371.1687316894531
2018-06-07,370.4095153808594
2018-06-08,370.3251647949219
2018-06-11,373.1932678222656
2018-06-12,373.1932678222656
2018-06-13,370.2408142089844
2018-06-14,372.6871337890625
2018-06-15,371.5904846191406
2018-06-18,367.4570007324219
2018-06-19,360.9615783691406
2018-06-20,363.2392272949219
2018-06-21,359.78057861328125
2018-06-22,364.3358154296875
2018-06-25,357.4186096191406
2018-06-26,361.29901123046875
2018-06-27,361.4677429199219
2018-06-28,356.5750732421875
2018-06-29,359.27447509765625
2018-07-02,355.90020751953125
2018-07-03,358.0934753417969
2018-07-04,354.2974548339844
2018-07-05,354.9722595214844
2018-07-06,357.33428955078125
2018-07-09,362.6487121582031
2018-07-10,365.2637939453125
2018-07-11,362.5643615722656
2018-07-12,364.5045471191406
2018-07-13,366.1916809082031
2018-07-16,367.7944641113281
2018-07-17,367.7101135253906
2018-07-18,366.02294921875
2018-07-19,365.1794128417969
2018-07-20,369.5659484863281
2018-07-23,367.9632263183594
2018-07-24,368.8910827636719
2018-07-25,367.4570007324219
2018-07-26,370.2408142089844
2018-07-27,371.5904846191406
2018-07-30,371.1687316894531
2018-07-31,372.602783203125
2018-08-02,371.1687316894531
2018-08-03,371.84356689453125
2018-08-06,371.3374328613281
2018-08-07,375.13348388671875
2018-08-08,373.7837219238281
2018-08-09,373.1089172363281
2018-08-10,368.2162170410156
2018-08-13,368.13189697265625
2018-08-14,362.311279296875
2018-08-15,356.8280944824219
2018-08-16,361.3833923339844
2018-08-17,361.636474609375
2018-08-20,365.7698974609375
2018-08-21,366.86651611328125
2018-08-22,365.9385986328125
2018-08-23,366.86651611328125
2018-08-24,366.86651611328125
2018-08-27,372.5184020996094
2018-08-28,372.5184020996094
2018-08-29,374.71173095703125
2018-08-30,374.1212158203125
2018-08-31,371.84356689453125
2018-09-03,372.6871337890625
2018-09-04,373.0245666503906
2018-09-05,367.6257629394531
2018-09-06,364.8420104980469
2018-09-07,366.61346435546875
2018-09-10,370.3251647949219
2018-09-11,372.43408203125
2018-09-12,375.5552673339844
2018-09-13,375.30218505859375
2018-09-14,378.59210205078125
2018-09-17,379.1825866699219
2018-09-18,380.11053466796875
2018-09-19,381.96636962890625
2018-09-20,383.73785400390625
2018-09-21,381.460205078125
2018-09-24,379.7731018066406
2018-09-25,380.61663818359375
2018-09-26,382.3038024902344
2018-09-27,383.56915283203125
2018-09-28,383.9909362792969
2018-10-01,385.67803955078125
2018-10-02,381.96636962890625
2018-10-03,384.07525634765625
2018-10-04,380.11053466796875
2018-10-05,382.3038024902344
2018-10-08,375.38653564453125
2018-10-09,375.6396484375
2018-10-10,364.8420104980469
2018-10-11,359.3587951660156
2018-10-12,360.3710632324219
2018-10-15,357.92474365234375
2018-10-16,363.9140319824219
2018-10-17,365.9385986328125
2018-10-18,363.49224853515625
2018-10-19,361.1302795410156
2018-10-22,360.2023620605469
2018-10-23,352.61029052734375
2018-10-24,352.3572082519531
2018-10-25,354.46612548828125
2018-10-26,354.5505065917969
2018-10-29,355.8158264160156
2018-10-30,322.579345703125
2018-10-31,332.6177978515625
2018-11-01,330.6776123046875
2018-11-02,331.099365234375
2018-11-05,323.6759948730469
2018-11-06,324.51959228515625
2018-11-07,326.29107666015625
2018-11-08,325.19439697265625
2018-11-09,325.19439697265625
2018-11-12,323.9291076660156
2018-11-13,325.19439697265625
2018-11-14,324.77264404296875
2018-11-15,321.48272705078125
2018-11-16,321.39837646484375
2018-11-19,318.3615417480469
2018-11-20,317.8553771972656
2018-11-21,321.8201904296875
2018-11-22,322.241943359375
2018-11-23,323.50726318359375
2018-11-26,328.1468811035156
2018-11-27,325.1100769042969
2018-11-28,324.85699462890625
2018-11-29,330.5932312011719
2018-11-30,328.31561279296875
2018-12-03,334.6423645019531
2018-12-04,327.556396484375
2018-12-05,324.4352111816406
2018-12-06,317.1805419921875
2018-12-07,318.7832946777344
2018-12-10,315.3246765136719
2018-12-11,320.9765930175781
2018-12-12,325.44744873046875
2018-12-13,324.6039123535156
2018-12-14,319.2894592285156
2018-12-17,315.83087158203125
2018-12-18,316.4213562011719
2018-12-19,318.9520263671875
2018-12-20,316.08392333984375
2018-12-21,317.8553771972656
2018-12-27,312.119140625
2018-12-28,322.4949951171875
2019-01-03,315.83087158203125
2019-01-04,323.00115966796875
2019-01-07,322.4106750488281
2019-01-08,310.2633056640625
2019-01-09,314.3968200683594
2019-01-10,313.04705810546875
2019-01-11,314.3968200683594
2019-01-14,308.6605224609375
2019-01-15,304.78009033203125
2019-01-16,308.4918518066406
2019-01-17,317.5179748535156
2019-01-18,325.7005615234375
2019-01-21,332.0273132324219
2019-01-22,326.7127990722656
2019-01-23,323.5916748046875
2019-01-24,324.94134521484375
2019-01-25,327.556396484375
2019-01-28,326.2066955566406
2019-01-29,325.61614990234375
2019-01-30,326.0379638671875
2019-01-31,327.3876647949219
2019-02-01,327.8094787597656
2019-02-04,328.2312316894531
2019-02-05,334.81103515625
2019-02-06,334.13623046875
2019-02-07,328.990478515625
2019-02-08,324.3507995605469
2019-02-11,329.4122314453125
2019-02-12,330.6776123046875
2019-02-13,329.83404541015625
2019-02-14,330.5088806152344
2019-02-15,333.03955078125
2019-02-18,332.7865295410156
2019-02-19,332.28033447265625
2019-02-20,335.40155029296875
2019-02-21,338.69146728515625
2019-02-22,340.54730224609375
2019-02-25,341.3064880371094
2019-02-26,344.34332275390625
2019-02-27,337.5104675292969
2019-02-28,336.076416015625
2019-03-01,340.9691162109375
2019-03-04,341.6439208984375
2019-03-05,339.2819519042969
2019-03-06,340.54730224609375
2019-03-07,340.6316223144531
2019-03-08,339.95684814453125
2019-03-11,342.9936218261719
2019-03-12,336.58251953125
2019-03-13,339.7037658691406
2019-03-14,349.6578063964844
2019-03-15,349.15167236328125
2019-03-18,349.6578063964844
2019-03-19,352.3572082519531
2019-03-20,351.0918884277344
2019-03-21,350.2483215332031
2019-03-22,342.9092712402344
2019-03-25,341.1378173828125
2019-03-26,340.6316223144531
2019-03-27,339.11322021484375
2019-03-28,341.3064880371094
2019-03-29,344.00592041015625
2019-04-01,346.2835388183594
2019-04-02,345.7773742675781
2019-04-03,347.29583740234375
2019-04-04,348.7298889160156
2019-04-05,352.88763427734375
2019-04-08,352.1080322265625
2019-04-09,353.32073974609375
2019-04-10,354.7066650390625
2019-04-11,356.3523864746094
2019-04-12,356.0059509277344
2019-04-15,357.21856689453125
2019-04-16,361.0298156738281
2019-04-17,363.1953125
2019-04-18,364.927734375
2019-04-23,367.4397277832031
2019-04-24,368.9122314453125
2019-04-25,366.9200134277344
2019-04-26,369.1720886230469
2019-04-29,368.8255615234375
2019-04-30,370.1248779296875
2019-05-02,397.66986083984375
2019-05-03,399.83538818359375
2019-05-06,400.5283203125
2019-05-07,397.2367858886719
2019-05-08,398.449462890625
2019-05-09,390.6536865234375
2019-05-10,391.5198669433594
2019-05-13,386.1494445800781
2019-05-14,386.84246826171875
2019-05-15,389.7875061035156
2019-05-16,395.2445068359375
2019-05-17,392.9058532714844
2019-05-20,392.73260498046875
