Date,CFR.SW
2015-08-24,55.02463150024414
2015-08-25,57.38225173950195
2015-08-26,56.0635871887207
2015-08-27,57.94168472290039
2015-08-28,58.34128952026367
2015-08-31,57.82181167602539
2015-09-01,56.503135681152344
2015-09-02,57.06256866455078
2015-09-03,57.94168472290039
2015-09-04,56.26338195800781
2015-09-07,56.3033332824707
2015-09-08,57.30232620239258
2015-09-09,57.901729583740234
2015-09-10,56.702938079833984
2015-09-11,56.74290084838867
2015-09-14,56.4232177734375
2015-09-15,57.582061767578125
2015-09-16,61.37824249267578
2015-09-17,61.77783966064453
2015-09-18,62.06346130371094
2015-09-21,61.77782440185547
2015-09-22,60.06404495239258
2015-09-23,60.47208023071289
2015-09-24,59.166351318359375
2015-09-25,61.28817367553711
2015-09-28,60.227264404296875
2015-09-29,60.145652770996094
2015-09-30,61.77782440185547
2015-10-01,61.532997131347656
2015-10-02,60.96174240112305
2015-10-05,64.30769348144531
2015-10-06,66.021484375
2015-10-07,66.67435455322266
2015-10-08,67.32723236083984
2015-10-09,68.4697494506836
2015-10-12,68.30652618408203
2015-10-13,67.2456283569336
2015-10-14,67.2456283569336
2015-10-15,66.75596618652344
2015-10-16,65.5726318359375
2015-10-19,65.98067474365234
2015-10-20,65.0829849243164
2015-10-21,65.2461929321289
2015-10-22,67.2456283569336
2015-10-23,68.30652618408203
2015-10-26,68.1025161743164
2015-10-27,67.93929290771484
2015-10-28,68.4697494506836
2015-10-29,68.67376708984375
2015-10-30,69.20423126220703
2015-11-02,68.79618072509766
2015-11-03,69.73468017578125
2015-11-04,70.26513671875
2015-11-05,70.67317962646484
2015-11-06,66.67435455322266
2015-11-09,65.409423828125
2015-11-10,65.2870101928711
2015-11-11,66.18470001220703
2015-11-12,65.2870101928711
2015-11-13,63.20598220825195
2015-11-16,62.59390640258789
2015-11-17,63.89967346191406
2015-11-18,63.49162292480469
2015-11-19,63.409996032714844
2015-11-20,63.573219299316406
2015-11-23,62.83875274658203
2015-11-24,60.8801383972168
2015-11-25,61.696224212646484
2015-11-26,62.430694580078125
2015-11-27,62.7163200378418
2015-11-30,62.83875274658203
2015-12-01,63.654823303222656
2015-12-02,63.409996032714844
2015-12-03,61.941043853759766
2015-12-04,61.451393127441406
2015-12-07,61.737022399902344
2015-12-08,59.860023498535156
2015-12-09,59.41117858886719
2015-12-10,59.00313949584961
2015-12-11,57.574974060058594
2015-12-14,56.71807861328125
2015-12-15,57.90140914916992
2015-12-16,58.79911804199219
2015-12-17,58.71749496459961
2015-12-18,57.86061477661133
2015-12-21,57.33015441894531
2015-12-22,57.73819351196289
2015-12-23,58.71749496459961
2015-12-28,58.676692962646484
2015-12-29,59.41117858886719
2015-12-30,58.83991241455078
2016-01-04,57.003719329833984
2016-01-05,56.55487823486328
2016-01-06,55.49395751953125
2016-01-07,54.6778678894043
2016-01-08,53.902584075927734
2016-01-11,53.04568862915039
2016-01-12,53.494544982910156
2016-01-13,53.412933349609375
2016-01-14,52.76006317138672
2016-01-15,51.49512481689453
2016-01-18,51.25029754638672
2016-01-19,52.02558517456055
2016-01-20,50.679039001464844
2016-01-21,50.92386245727539
2016-01-22,52.51523208618164
2016-01-25,52.02558517456055
2016-01-26,52.392822265625
2016-01-27,53.576148986816406
2016-01-28,53.1681022644043
2016-01-29,54.06580352783203
2016-02-01,53.86178207397461
2016-02-02,52.392822265625
2016-02-03,52.719261169433594
2016-02-04,53.0048828125
2016-02-05,53.4537353515625
2016-02-08,51.984779357910156
2016-02-09,51.00547409057617
2016-02-10,51.37271499633789
2016-02-11,49.57732009887695
2016-02-12,50.92386245727539
2016-02-15,52.84166717529297
2016-02-16,52.80085754394531
2016-02-17,54.6778678894043
2016-02-18,54.02499771118164
2016-02-19,53.04568862915039
2016-02-22,52.964080810546875
2016-02-23,51.45431900024414
2016-02-24,51.45431900024414
2016-02-25,50.80145263671875
2016-02-26,51.821556091308594
2016-02-29,52.06638717651367
2016-03-01,52.964080810546875
2016-03-02,53.4537353515625
2016-03-03,53.12730026245117
2016-03-04,53.494544982910156
2016-03-07,54.6778678894043
2016-03-08,55.24912643432617
2016-03-09,54.80028533935547
2016-03-10,54.14740753173828
2016-03-11,54.2290153503418
2016-03-14,54.555450439453125
2016-03-15,52.92327880859375
2016-03-16,52.311214447021484
2016-03-17,52.14799499511719
2016-03-18,52.92327880859375
2016-03-21,51.984779357910156
2016-03-22,51.08707809448242
2016-03-23,51.37271499633789
2016-03-24,50.02616882324219
2016-03-29,50.47501754760742
2016-03-30,52.352020263671875
2016-03-31,51.862361907958984
2016-04-01,50.84225082397461
2016-04-04,50.63823699951172
2016-04-05,49.9853630065918
2016-04-06,49.74053955078125
2016-04-07,48.149166107177734
2016-04-08,49.12847137451172
2016-04-11,48.96525192260742
2016-04-12,49.74053955078125
2016-04-13,52.719261169433594
2016-04-14,52.59684371948242
2016-04-15,52.76006317138672
2016-04-18,52.719261169433594
2016-04-19,53.290523529052734
2016-04-20,54.39223861694336
2016-04-21,53.372127532958984
2016-04-22,52.27041244506836
2016-04-25,52.311214447021484
2016-04-26,52.59684371948242
2016-04-27,52.88247299194336
2016-04-28,53.0048828125
2016-04-29,52.06638717651367
2016-05-02,52.719261169433594
2016-05-03,50.96466827392578
2016-05-04,50.51582336425781
2016-05-06,49.9853630065918
2016-05-09,50.31180191040039
2016-05-10,51.291099548339844
2016-05-11,50.719844818115234
2016-05-12,49.414100646972656
2016-05-13,49.78134536743164
2016-05-17,49.57732009887695
2016-05-18,50.230194091796875
2016-05-19,50.27099609375
2016-05-20,48.10836410522461
2016-05-23,46.43538284301758
2016-05-24,46.68021011352539
2016-05-25,47.169857025146484
2016-05-26,48.51640701293945
2016-05-27,47.94514465332031
2016-05-30,48.10836410522461
2016-05-31,47.78192901611328
2016-06-01,47.41468811035156
2016-06-02,47.78192901611328
2016-06-03,48.18996810913086
2016-06-06,48.761234283447266
2016-06-07,49.414100646972656
2016-06-08,50.27099609375
2016-06-09,49.4957160949707
2016-06-10,47.700321197509766
2016-06-13,47.04745101928711
2016-06-14,45.78251266479492
2016-06-15,46.27216339111328
2016-06-16,45.86412048339844
2016-06-17,46.516990661621094
2016-06-20,48.63882064819336
2016-06-21,48.27157974243164
2016-06-22,48.72043228149414
2016-06-23,49.087669372558594
2016-06-24,45.82331848144531
2016-06-27,43.66067886352539
2016-06-28,45.578487396240234
2016-06-29,46.14975357055664
2016-06-30,46.31296920776367
2016-07-01,46.802616119384766
2016-07-04,46.516990661621094
2016-07-05,45.45608139038086
2016-07-06,44.6807975769043
2016-07-07,45.2520637512207
2016-07-08,45.2520637512207
2016-07-11,45.98653030395508
2016-07-12,47.41468811035156
2016-07-13,47.577903747558594
2016-07-14,48.96525192260742
2016-07-15,47.45549011230469
2016-07-18,47.49630355834961
2016-07-19,46.39457702636719
2016-07-20,47.006649017333984
2016-07-21,47.21066665649414
2016-07-22,46.88422775268555
2016-07-25,46.802616119384766
2016-07-26,46.39457702636719
2016-07-27,48.10836410522461
2016-07-28,47.292274475097656
2016-07-29,48.10836410522461
2016-08-02,46.027339935302734
2016-08-03,46.43538284301758
2016-08-04,46.516990661621094
2016-08-05,47.33308029174805
2016-08-08,46.802616119384766
2016-08-09,47.04745101928711
2016-08-10,48.067562103271484
2016-08-11,48.557212829589844
2016-08-12,49.332496643066406
2016-08-15,49.4957160949707
2016-08-16,49.414100646972656
2016-08-17,48.39399337768555
2016-08-18,49.087669372558594
2016-08-19,48.842838287353516
2016-08-22,48.47560501098633
2016-08-23,48.51640701293945
2016-08-24,48.31238555908203
2016-08-25,48.18996810913086
2016-08-26,48.10836410522461
2016-08-29,47.49630355834961
2016-08-30,47.45549011230469
2016-08-31,46.231361389160156
2016-09-01,46.598602294921875
2016-09-02,47.78192901611328
2016-09-05,48.35319137573242
2016-09-06,48.802032470703125
2016-09-07,48.96525192260742
2016-09-08,49.087669372558594
2016-09-09,48.27157974243164
2016-09-12,48.067562103271484
2016-09-13,48.802032470703125
2016-09-14,46.88422775268555
2016-09-15,46.06814956665039
2016-09-16,45.98653030395508
2016-09-19,46.598602294921875
2016-09-20,47.86353302001953
2016-09-21,48.1997184753418
2016-09-22,50.006683349609375
2016-09-23,50.048702239990234
2016-09-26,49.7125244140625
2016-09-27,49.376338958740234
2016-09-28,50.090721130371094
2016-09-29,49.83858871459961
2016-09-30,49.75454330444336
2016-10-03,49.83858871459961
2016-10-04,50.93117141723633
2016-10-05,50.7210578918457
2016-10-06,50.342857360839844
2016-10-07,50.258811950683594
2016-10-10,51.39341735839844
2016-10-11,53.242408752441406
2016-10-12,53.57857894897461
2016-10-13,54.58711624145508
2016-10-14,55.72172546386719
2016-10-17,53.74667739868164
2016-10-18,54.7972297668457
2016-10-19,55.84779357910156
2016-10-20,55.343528747558594
2016-10-21,54.67116928100586
2016-10-24,54.67116928100586
2016-10-25,54.755210876464844
2016-10-26,55.21745681762695
2016-10-27,54.713191986083984
2016-10-28,54.461063385009766
2016-10-31,53.494544982910156
2016-11-01,53.20038604736328
2016-11-02,52.65409469604492
2016-11-03,53.03229522705078
2016-11-04,53.03229522705078
2016-11-07,57.066444396972656
2016-11-08,56.35206985473633
2016-11-09,56.18397521972656
2016-11-10,55.97385787963867
2016-11-11,55.595664978027344
2016-11-14,55.30150604248047
2016-11-15,54.88128662109375
2016-11-16,54.629146575927734
2016-11-17,54.629146575927734
2016-11-18,55.511619567871094
2016-11-21,55.343528747558594
2016-11-22,53.704654693603516
2016-11-23,53.788692474365234
2016-11-24,54.419036865234375
2016-11-25,54.292972564697266
2016-11-28,54.082855224609375
2016-11-29,54.7972297668457
2016-11-30,55.84779357910156
2016-12-01,54.755210876464844
2016-12-02,54.83925247192383
2016-12-05,56.05790710449219
2016-12-06,55.97385787963867
2016-12-07,56.68824005126953
2016-12-08,56.98240661621094
2016-12-09,56.73027038574219
2016-12-12,56.01588439941406
2016-12-13,57.066444396972656
2016-12-14,56.26801300048828
2016-12-15,55.76374816894531
2016-12-16,56.18397521972656
2016-12-19,56.43610382080078
2016-12-20,56.60419845581055
2016-12-21,56.18397521972656
2016-12-22,56.3100471496582
2016-12-23,55.88982009887695
2016-12-27,56.47812271118164
2016-12-28,56.8563346862793
2016-12-29,56.8563346862793
2016-12-30,56.68824005126953
2017-01-03,56.5201530456543
2017-01-04,55.88982009887695
2017-01-05,55.595664978027344
2017-01-06,56.646217346191406
2017-01-09,57.31857681274414
2017-01-10,59.58778381347656
2017-01-11,59.58778381347656
2017-01-12,64.71453094482422
2017-01-13,65.05070495605469
2017-01-16,64.54644012451172
2017-01-17,64.21025848388672
2017-01-18,63.87406921386719
2017-01-19,64.46239471435547
2017-01-20,64.08419036865234
2017-01-23,64.126220703125
2017-01-24,64.3363265991211
2017-01-25,65.76509857177734
2017-01-26,65.00868225097656
2017-01-27,64.88260650634766
2017-01-30,64.16824340820312
2017-01-31,64.46239471435547
2017-02-01,63.748008728027344
2017-02-02,63.748008728027344
2017-02-03,63.49587631225586
2017-02-06,62.361263275146484
2017-02-07,62.823509216308594
2017-02-08,61.98306655883789
2017-02-09,62.52936935424805
2017-02-10,62.52936935424805
2017-02-13,63.79003143310547
2017-02-14,63.57992172241211
2017-02-15,64.126220703125
2017-02-16,64.126220703125
2017-02-17,62.86555099487305
2017-02-20,63.832054138183594
2017-02-21,64.25227355957031
2017-02-22,64.46239471435547
2017-02-23,63.748008728027344
2017-02-24,63.03363800048828
2017-02-27,62.57137680053711
2017-02-28,62.193180084228516
2017-03-01,63.15968704223633
2017-03-02,63.2857666015625
2017-03-03,63.243751525878906
2017-03-06,63.453853607177734
2017-03-07,63.537899017333984
2017-03-08,64.16824340820312
2017-03-09,63.6219367980957
2017-03-10,64.04216766357422
2017-03-13,64.5044174194336
2017-03-14,64.46239471435547
2017-03-15,64.16824340820312
2017-03-16,65.26082611083984
2017-03-17,65.38688659667969
2017-03-20,65.17677307128906
2017-03-21,64.126220703125
2017-03-22,64.63048553466797
2017-03-23,65.72305297851562
2017-03-24,65.93317413330078
2017-03-27,65.34486389160156
2017-03-28,65.1347427368164
2017-03-29,65.97520446777344
2017-03-30,65.59700775146484
2017-03-31,66.56351470947266
2017-04-03,66.10127258300781
2017-04-04,65.8071060180664
2017-04-05,65.47093200683594
2017-04-06,66.10127258300781
2017-04-07,66.4794692993164
2017-04-10,66.39543151855469
2017-04-11,67.65608978271484
2017-04-12,67.8662109375
2017-04-13,67.31990814208984
2017-04-18,66.73159790039062
