Date,MILS3.SA
2016-02-10,2.104034423828125
2016-02-11,2.045121431350708
2016-02-12,2.17136287689209
2016-02-15,2.3733508586883545
2016-02-16,2.516425371170044
2016-02-17,2.398599147796631
2016-02-18,2.280773162841797
2016-02-19,2.14611554145813
2016-02-22,2.14611554145813
2016-02-23,2.0703697204589844
2016-02-24,2.061953544616699
2016-02-25,2.0198733806610107
2016-02-26,2.0282890796661377
2016-02-29,1.969375729560852
2016-03-01,1.9272950887680054
2016-03-02,2.112450361251831
2016-03-03,2.23869252204895
2016-03-04,2.2471089363098145
2016-03-07,2.280773162841797
2016-03-08,2.297605514526367
2016-03-09,2.3228540420532227
2016-03-10,2.449096202850342
2016-03-11,2.768908739089966
2016-03-14,2.642667055130005
2016-03-15,2.524841547012329
2016-03-16,2.7352442741394043
2016-03-17,2.819406032562256
2016-03-18,2.819406032562256
2016-03-21,2.8614869117736816
2016-03-22,2.7352442741394043
2016-03-23,2.592170000076294
2016-03-24,2.5753376483917236
2016-03-28,2.7352442741394043
2016-03-29,2.9793121814727783
2016-03-30,2.878319501876831
2016-03-31,2.8109896183013916
2016-04-01,2.9288158416748047
2016-04-04,2.6258347034454346
2016-04-05,2.6090025901794434
2016-04-06,2.5669214725494385
2016-04-07,2.5669214725494385
2016-04-08,3.1812996864318848
2016-04-11,3.130803108215332
2016-04-12,3.408536195755005
2016-04-13,3.5768580436706543
2016-04-14,3.5768580436706543
2016-04-15,3.593690872192383
2016-04-18,3.618938684463501
2016-04-19,3.74518084526062
2016-04-20,3.6021063327789307
2016-04-22,3.4926974773406982
2016-04-25,3.4506163597106934
2016-04-26,3.425368070602417
2016-04-27,3.6273550987243652
2016-04-28,3.6273550987243652
2016-04-29,3.54319429397583
2016-05-02,3.585275411605835
2016-05-03,3.4674482345581055
2016-05-04,3.618938684463501
2016-05-05,3.54319429397583
2016-05-06,3.6526033878326416
2016-05-09,3.6105222702026367
2016-05-10,3.9303371906280518
2016-05-11,3.9976656436920166
2016-05-12,4.123907089233398
2016-05-13,4.123907089233398
2016-05-16,3.9555857181549072
2016-05-17,3.938751459121704
2016-05-18,3.9050869941711426
2016-05-19,3.669435501098633
2016-05-20,3.787261724472046
2016-05-23,3.661020040512085
2016-05-24,3.7199323177337646
2016-05-25,3.871422529220581
2016-05-27,3.770430088043213
2016-05-30,3.871422529220581
2016-05-31,3.9555857181549072
2016-06-01,3.787261724472046
2016-06-02,3.787261724472046
2016-06-03,3.795677900314331
2016-06-06,3.787261724472046
2016-06-07,3.74518084526062
2016-06-08,3.8377583026885986
2016-06-09,3.795677900314331
2016-06-10,3.7620131969451904
2016-06-13,3.7115161418914795
2016-06-14,3.677851915359497
2016-06-15,3.669435501098633
2016-06-16,3.7283477783203125
2016-06-17,3.7031004428863525
2016-06-20,3.585275411605835
2016-06-21,3.6273550987243652
2016-06-22,3.677851915359497
2016-06-23,3.661020040512085
2016-06-24,3.6021063327789307
2016-06-27,3.366454839706421
2016-06-28,3.4506163597106934
2016-06-29,3.5600266456604004
2016-06-30,3.6105222702026367
2016-07-01,3.7031004428863525
2016-07-04,3.8293423652648926
2016-07-05,3.9050869941711426
2016-07-06,3.8545901775360107
2016-07-07,3.74518084526062
2016-07-08,3.7031004428863525
2016-07-11,3.8377583026885986
2016-07-12,3.9976656436920166
2016-07-13,4.165987968444824
2016-07-14,4.452137470245361
2016-07-15,4.544713973999023
2016-07-18,4.780365467071533
2016-07-19,4.881360054016113
2016-07-20,4.8392791748046875
2016-07-21,5.091763496398926
2016-07-22,5.3442463874816895
2016-07-25,5.184340000152588
2016-07-26,4.923440456390381
2016-07-27,5.032850742340088
2016-07-28,5.016018390655518
2016-07-29,4.797198295593262
2016-08-01,4.931856155395508
2016-08-02,4.88977575302124
2016-08-03,4.847694396972656
2016-08-04,4.578378677368164
2016-08-05,4.704620838165283
2016-08-08,5.041265964508057
2016-08-09,5.133842945098877
2016-08-10,5.032850742340088
2016-08-11,5.007601261138916
2016-08-12,4.8392791748046875
2016-08-15,4.797198295593262
2016-08-16,4.8392791748046875
2016-08-17,4.6877899169921875
2016-08-18,4.544713973999023
2016-08-19,4.561546325683594
2016-08-22,4.5699615478515625
2016-08-23,4.38480806350708
2016-08-24,4.351142406463623
2016-08-25,4.29223108291626
2016-08-26,4.376391410827637
2016-08-29,4.216484069824219
2016-08-30,4.0649943351745605
2016-08-31,4.157571792602539
2016-09-01,4.20806884765625
2016-09-02,4.544713973999023
2016-09-05,4.494217872619629
2016-09-06,4.376391410827637
2016-09-08,4.325893878936768
2016-09-09,4.149155616760254
2016-09-12,3.871422529220581
2016-09-13,3.7199323177337646
2016-09-14,3.820927143096924
2016-09-15,3.98083233833313
2016-09-16,3.8798389434814453
2016-09-19,3.7031004428863525
2016-09-20,3.4758644104003906
2016-09-21,3.4506163597106934
2016-09-22,3.5347776412963867
2016-09-23,3.5095293521881104
2016-09-26,3.5347776412963867
2016-09-27,3.5768580436706543
2016-09-28,3.6357715129852295
2016-09-29,3.677851915359497
2016-09-30,3.8545901775360107
2016-10-03,3.820927143096924
2016-10-04,3.7031004428863525
2016-10-05,3.7199323177337646
2016-10-06,3.820927143096924
2016-10-07,3.8293423652648926
2016-10-10,3.913503885269165
2016-10-11,3.896671772003174
2016-10-13,3.7199323177337646
2016-10-14,3.661020040512085
2016-10-17,3.6862683296203613
2016-10-18,3.9050869941711426
2016-10-19,3.8545901775360107
2016-10-20,3.871422529220581
2016-10-21,3.770430088043213
2016-10-24,4.056578159332275
2016-10-25,3.9976656436920166
2016-10-26,4.073409557342529
2016-10-27,4.216484069824219
2016-10-28,4.275397777557373
2016-10-31,4.199652194976807
2016-11-01,3.964000940322876
2016-11-03,3.8461740016937256
2016-11-04,3.9471688270568848
2016-11-07,4.132323265075684
2016-11-08,3.820927143096924
2016-11-09,3.618938684463501
2016-11-10,3.433783769607544
2016-11-11,3.332789897918701
2016-11-14,3.012976884841919
2016-11-16,3.189716100692749
2016-11-17,3.122386932373047
2016-11-18,3.0466418266296387
2016-11-21,3.0298092365264893
2016-11-22,3.0887224674224854
2016-11-23,3.0803062915802
2016-11-24,3.130803108215332
2016-11-25,3.122386932373047
2016-11-28,3.0634748935699463
2016-11-29,3.004560708999634
2016-11-30,3.0718905925750732
2016-12-01,2.903566837310791
2016-12-02,3.0718905925750732
2016-12-05,2.9877285957336426
2016-12-06,2.970896005630493
2016-12-07,3.130803108215332
2016-12-08,3.1139707565307617
2016-12-09,3.172884225845337
2016-12-12,3.004560708999634
2016-12-13,3.1644678115844727
2016-12-14,3.130803108215332
2016-12-15,3.2822935581207275
2016-12-16,3.4926974773406982
2016-12-19,3.248629331588745
2016-12-20,3.172884225845337
2016-12-21,3.172884225845337
2016-12-22,3.172884225845337
2016-12-23,3.2233805656433105
2016-12-26,3.2317962646484375
2016-12-27,3.2738776206970215
2016-12-28,3.2991254329681396
2016-12-29,3.2907092571258545
2017-01-02,3.307542085647583
2017-01-03,3.618938684463501
2017-01-04,3.7031004428863525
2017-01-05,3.7031004428863525
2017-01-06,3.7031004428863525
2017-01-09,3.661020040512085
2017-01-10,3.618938684463501
2017-01-11,3.442200183868408
2017-01-12,3.6357715129852295
2017-01-13,3.5263619422912598
2017-01-16,3.4001193046569824
2017-01-17,3.324374198913574
2017-01-18,3.324374198913574
2017-01-19,3.307542085647583
2017-01-20,3.3159584999084473
2017-01-23,3.2822935581207275
2017-01-24,3.2317962646484375
2017-01-26,3.4506163597106934
2017-01-27,3.4674482345581055
2017-01-30,3.2822935581207275
2017-01-31,3.3412063121795654
2017-02-01,3.4758644104003906
2017-02-02,3.383286714553833
2017-02-03,3.433783769607544
2017-02-06,3.4926974773406982
2017-02-07,3.433783769607544
2017-02-08,3.324374198913574
2017-02-09,3.3917031288146973
2017-02-10,3.408536195755005
2017-02-13,3.433783769607544
2017-02-14,3.4506163597106934
2017-02-15,3.4506163597106934
2017-02-16,3.5600266456604004
2017-02-17,3.5179455280303955
2017-02-20,3.871422529220581
2017-02-21,3.9976656436920166
2017-02-22,3.8461740016937256
2017-02-23,3.618938684463501
2017-02-24,3.5684423446655273
2017-03-01,3.677851915359497
2017-03-02,3.5347776412963867
2017-03-03,3.6105222702026367
2017-03-06,4.283813953399658
2017-03-07,3.896671772003174
2017-03-08,3.7283477783203125
2017-03-09,3.4506163597106934
2017-03-10,3.6105222702026367
2017-03-13,3.4926974773406982
2017-03-14,3.374870777130127
2017-03-15,3.2907092571258545
2017-03-16,3.24021315574646
2017-03-17,3.189716100692749
2017-03-20,3.1560511589050293
2017-03-21,3.004560708999634
2017-03-22,3.1139707565307617
2017-03-23,3.0298092365264893
2017-03-24,2.9793121814727783
2017-03-27,2.9877285957336426
2017-03-28,2.886735439300537
2017-03-29,2.962480306625366
2017-03-30,3.2317962646484375
2017-03-31,3.1476354598999023
2017-04-03,3.0887224674224854
2017-04-04,3.1476354598999023
2017-04-05,2.9793121814727783
2017-04-06,3.012976884841919
2017-04-07,3.1644678115844727
2017-04-10,3.1476354598999023
2017-04-11,3.0887224674224854
2017-04-12,3.1139707565307617
2017-04-13,3.0971384048461914
2017-04-17,3.189716100692749
2017-04-18,3.0298092365264893
2017-04-19,2.970896005630493
2017-04-20,3.0887224674224854
2017-04-24,3.021393299102783
2017-04-25,2.970896005630493
2017-04-26,2.9119832515716553
2017-04-27,2.886735439300537
2017-04-28,2.9372313022613525
2017-05-02,3.0971384048461914
2017-05-03,3.0634748935699463
2017-05-04,2.9961447715759277
2017-05-05,3.012976884841919
2017-05-08,3.189716100692749
2017-05-09,3.324374198913574
2017-05-10,3.4001193046569824
2017-05-11,3.324374198913574
2017-05-12,3.2149646282196045
2017-05-15,3.307542085647583
2017-05-16,3.425368070602417
2017-05-17,3.2822935581207275
2017-05-18,2.7857415676116943
2017-05-19,2.819406032562256
2017-05-22,2.752077102661133
2017-05-23,2.8109896183013916
2017-05-24,3.1055543422698975
2017-05-25,3.055058002471924
2017-05-26,3.2317962646484375
2017-05-29,3.2317962646484375
2017-05-30,3.1981313228607178
2017-05-31,3.0718905925750732
2017-06-01,3.1139707565307617
2017-06-02,3.2738776206970215
2017-06-05,3.1981313228607178
2017-06-06,3.248629331588745
2017-06-07,3.248629331588745
2017-06-08,3.189716100692749
2017-06-09,3.1476354598999023
2017-06-12,3.2065482139587402
2017-06-13,3.2149646282196045
2017-06-14,3.0466418266296387
2017-06-15,3.0466418266296387
2017-06-16,3.1139707565307617
2017-06-19,3.0971384048461914
2017-06-20,3.055058002471924
2017-06-21,3.004560708999634
2017-06-22,3.0466418266296387
2017-06-23,3.0382256507873535
2017-06-26,3.0634748935699463
2017-06-27,3.0298092365264893
2017-06-28,3.0298092365264893
2017-06-29,3.0298092365264893
2017-06-30,3.0718905925750732
2017-07-03,3.0634748935699463
2017-07-04,3.1392195224761963
2017-07-05,3.0971384048461914
2017-07-06,3.0803062915802
2017-07-07,3.055058002471924
2017-07-10,3.0466418266296387
2017-07-11,3.055058002471924
2017-07-12,3.1139707565307617
2017-07-13,3.1560511589050293
2017-07-14,3.189716100692749
2017-07-17,3.324374198913574
2017-07-18,3.4674482345581055
2017-07-19,3.5684423446655273
2017-07-20,3.4674482345581055
2017-07-21,3.366454839706421
2017-07-24,3.3917031288146973
2017-07-25,3.2907092571258545
2017-07-26,3.3159584999084473
2017-07-27,3.4590327739715576
2017-07-28,3.4001193046569824
2017-07-31,3.3496224880218506
2017-08-01,3.2822935581207275
2017-08-02,3.4590327739715576
2017-08-03,3.4001193046569824
2017-08-04,3.4001193046569824
2017-08-07,3.4001193046569824
2017-08-08,3.3917031288146973
2017-08-09,3.248629331588745
2017-08-10,3.1560511589050293
2017-08-11,3.2149646282196045
2017-08-14,3.172884225845337
2017-08-15,3.172884225845337
2017-08-16,3.172884225845337
2017-08-17,3.122386932373047
2017-08-18,3.1812996864318848
2017-08-21,3.1981313228607178
2017-08-22,3.2065482139587402
2017-08-23,3.2149646282196045
2017-08-24,3.257045030593872
2017-08-25,3.3159584999084473
2017-08-28,3.4674482345581055
2017-08-29,3.4758644104003906
2017-08-30,3.408536195755005
2017-08-31,3.425368070602417
2017-09-01,3.433783769607544
2017-09-04,3.5684423446655273
2017-09-05,3.5684423446655273
2017-09-06,3.863006830215454
2017-09-07,3.863006830215454
2017-09-08,4.01449728012085
2017-09-11,4.199652194976807
2017-09-12,3.989248752593994
2017-09-13,4.140739440917969
2017-09-14,4.123907089233398
2017-09-15,4.20806884765625
2017-09-18,4.4100542068481445
2017-09-19,4.351142406463623
2017-09-20,4.34272575378418
2017-09-21,4.233316898345947
2017-09-22,4.241733551025391
2017-09-25,3.9555857181549072
2017-09-26,4.090242862701416
2017-09-27,3.863006830215454
2017-09-28,3.787261724472046
2017-09-29,3.9050869941711426
2017-10-02,4.03132963180542
2017-10-03,4.174404621124268
2017-10-04,4.0397467613220215
2017-10-05,3.938751459121704
2017-10-06,4.006082057952881
2017-10-09,3.9976656436920166
2017-10-10,3.9976656436920166
2017-10-11,3.989248752593994
2017-10-12,3.989248752593994
2017-10-13,3.863006830215454
2017-10-16,3.74518084526062
2017-10-17,3.863006830215454
2017-10-18,3.8040943145751953
2017-10-19,3.8293423652648926
2017-10-20,3.7535979747772217
2017-10-23,3.6357715129852295
2017-10-24,3.736764669418335
2017-10-25,3.736764669418335
2017-10-26,3.6357715129852295
2017-10-27,3.6526033878326416
2017-10-30,3.501112699508667
2017-10-31,3.6021063327789307
2017-11-01,3.5263619422912598
2017-11-02,3.5263619422912598
2017-11-03,3.787261724472046
2017-11-06,3.9303371906280518
2017-11-07,3.7031004428863525
2017-11-08,3.6862683296203613
2017-11-09,3.5684423446655273
2017-11-10,3.408536195755005
2017-11-13,3.408536195755005
2017-11-14,3.324374198913574
2017-11-15,3.324374198913574
2017-11-16,3.366454839706421
2017-11-17,3.5600266456604004
2017-11-20,3.5600266456604004
2017-11-21,3.501112699508667
2017-11-22,3.74518084526062
2017-11-23,3.6273550987243652
2017-11-24,3.6862683296203613
2017-11-27,3.778846025466919
2017-11-28,3.8461740016937256
2017-11-29,3.787261724472046
2017-11-30,3.7199323177337646
2017-12-01,3.7031004428863525
2017-12-04,3.7620131969451904
2017-12-05,3.6862683296203613
2017-12-06,3.74518084526062
2017-12-07,3.5768580436706543
2017-12-08,3.5263619422912598
2017-12-11,3.4926974773406982
2017-12-12,3.4758644104003906
2017-12-13,3.374870777130127
2017-12-14,3.366454839706421
2017-12-15,3.324374198913574
2017-12-18,3.366454839706421
2017-12-19,3.366454839706421
2017-12-20,3.484280586242676
2017-12-21,3.54319429397583
2017-12-22,3.4926974773406982
2017-12-25,3.4926974773406982
2017-12-26,3.442200183868408
2017-12-27,3.442200183868408
2017-12-28,3.4674482345581055
2017-12-29,3.4674482345581055
2018-01-02,3.551609992980957
2018-01-03,3.5263619422912598
2018-01-04,3.54319429397583
2018-01-05,3.7031004428863525
2018-01-08,3.661020040512085
2018-01-09,3.6105222702026367
2018-01-10,3.585275411605835
2018-01-11,3.913503885269165
2018-01-12,3.736764669418335
2018-01-15,3.7283477783203125
2018-01-16,3.74518084526062
2018-01-17,3.7199323177337646
2018-01-18,3.5684423446655273
2018-01-19,3.5600266456604004
2018-01-22,3.5768580436706543
2018-01-23,3.6021063327789307
2018-01-24,3.7620131969451904
2018-01-25,3.7620131969451904
2018-01-26,3.7620131969451904
2018-01-29,3.661020040512085
2018-01-30,3.677851915359497
2018-01-31,3.74518084526062
2018-02-01,3.74518084526062
2018-02-02,3.618938684463501
2018-02-05,3.585275411605835
2018-02-06,3.5347776412963867
2018-02-07,3.416952133178711
2018-02-08,3.3917031288146973
2018-02-09,3.366454839706421
2018-02-14,3.408536195755005
2018-02-15,3.3917031288146973
2018-02-16,3.3917031288146973
2018-02-19,3.366454839706421
2018-02-20,3.374870777130127
2018-02-21,3.366454839706421
2018-02-22,3.307542085647583
2018-02-23,3.24021315574646
2018-02-26,3.257045030593872
2018-02-27,3.0971384048461914
2018-02-28,3.004560708999634
2018-03-01,2.9372313022613525
2018-03-02,2.9793121814727783
2018-03-05,2.7941572666168213
2018-03-06,2.768908739089966
2018-03-07,2.7352442741394043
2018-03-08,2.9119832515716553
2018-03-09,2.903566837310791
2018-03-12,2.886735439300537
2018-03-13,2.962480306625366
2018-03-14,2.7857415676116943
2018-03-15,2.651083469390869
2018-03-16,2.693164110183716
2018-03-19,2.6763317584991455
2018-03-20,2.693164110183716
2018-03-21,2.693164110183716
2018-03-22,2.768908739089966
2018-03-23,2.827821969985962
2018-03-26,2.6847479343414307
2018-03-27,2.7184128761291504
2018-03-28,2.7268283367156982
2018-03-29,2.7268283367156982
2018-04-02,2.7015798091888428
2018-04-03,2.7352442741394043
2018-04-04,2.819406032562256
2018-04-05,2.8025736808776855
2018-04-06,2.8614869117736816
2018-04-09,2.8530707359313965
2018-04-10,2.945648193359375
2018-04-11,2.9877285957336426
2018-04-12,3.0718905925750732
2018-04-13,3.0466418266296387
2018-04-16,2.9288158416748047
2018-04-17,3.0298092365264893
2018-04-18,3.0466418266296387
2018-04-19,3.0971384048461914
2018-04-20,3.172884225845337
2018-04-23,3.0887224674224854
2018-04-24,2.945648193359375
2018-04-25,2.836238145828247
2018-04-26,2.8530707359313965
2018-04-27,2.8530707359313965
2018-04-30,2.9288158416748047
2018-05-02,2.903566837310791
2018-05-03,2.7857415676116943
2018-05-04,2.7352442741394043
2018-05-07,2.768908739089966
2018-05-08,2.878319501876831
2018-05-09,2.8699028491973877
2018-05-10,2.9372313022613525
2018-05-11,2.9372313022613525
2018-05-14,2.8446545600891113
2018-05-15,2.827821969985962
2018-05-16,2.9203994274139404
2018-05-17,2.7436611652374268
2018-05-18,2.5669214725494385
2018-05-21,2.524841547012329
2018-05-22,2.550088882446289
2018-05-23,2.533257484436035
2018-05-24,2.4575119018554688
2018-05-25,2.4575119018554688
2018-05-28,2.289189338684082
2018-05-29,2.23869252204895
2018-05-30,2.1881957054138184
2018-06-01,2.22186017036438
2018-06-04,2.4406800270080566
2018-06-05,2.407014846801758
2018-06-06,2.22186017036438
2018-06-07,1.893630862236023
2018-06-08,1.8263016939163208
2018-06-11,1.8347177505493164
2018-06-12,1.8094693422317505
2018-06-13,1.6748112440109253
2018-06-14,1.716891884803772
2018-06-15,1.716891884803772
2018-06-18,1.6663949489593506
2018-06-19,1.7337241172790527
2018-06-20,1.7337241172790527
2018-06-21,1.7084760665893555
2018-06-22,1.716891884803772
2018-06-25,1.7084760665893555
2018-06-26,1.7000596523284912
2018-06-27,1.6663949489593506
2018-06-28,1.6663949489593506
2018-06-29,1.6411467790603638
2018-07-02,1.6832274198532104
2018-07-03,1.716891884803772
2018-07-04,1.7842211723327637
2018-07-05,1.7842211723327637
2018-07-06,1.8263016939163208
2018-07-10,1.8347177505493164
2018-07-11,1.8852150440216064
2018-07-12,1.9188791513442993
2018-07-13,1.893630862236023
2018-07-16,1.969375729560852
2018-07-17,2.061953544616699
2018-07-18,2.1208667755126953
2018-07-19,1.9441275596618652
2018-07-20,2.0114574432373047
2018-07-23,2.0114574432373047
2018-07-24,1.969375729560852
2018-07-25,1.9609599113464355
2018-07-26,1.8683823347091675
2018-07-27,1.893630862236023
2018-07-30,1.910463571548462
2018-07-31,1.8263016939163208
2018-08-01,1.8852150440216064
2018-08-02,1.8852150440216064
2018-08-03,1.9020471572875977
2018-08-06,1.893630862236023
2018-08-07,1.8852150440216064
2018-08-08,1.9357112646102905
2018-08-09,1.8263016939163208
2018-08-10,1.7337241172790527
2018-08-13,1.7673888206481934
2018-08-14,1.7673888206481934
2018-08-15,1.7589727640151978
2018-08-16,1.7505563497543335
2018-08-17,1.8094693422317505
2018-08-20,1.7842211723327637
2018-08-21,1.8094693422317505
2018-08-22,1.910463571548462
2018-08-23,1.8431341648101807
2018-08-24,1.8431341648101807
2018-08-27,1.9020471572875977
2018-08-28,1.8767989873886108
2018-08-29,1.8767989873886108
2018-08-30,1.8767989873886108
2018-08-31,1.8263016939163208
2018-09-03,1.8515502214431763
2018-09-04,1.7926377058029175
2018-09-05,1.742140293121338
2018-09-06,1.716891884803772
2018-09-10,1.7253081798553467
2018-09-11,1.716891884803772
2018-09-12,1.6663949489593506
2018-09-13,1.6748112440109253
2018-09-14,1.716891884803772
2018-09-17,1.6832274198532104
2018-09-18,1.6663949489593506
2018-09-19,1.6832274198532104
2018-09-20,1.6579792499542236
2018-09-21,1.6158981323242188
2018-09-24,1.4307434558868408
2018-09-25,1.4559916257858276
2018-09-26,1.5822339057922363
2018-09-27,1.5569853782653809
2018-09-28,1.5485692024230957
2018-10-01,1.5064884424209595
2018-10-02,1.5149046182632446
2018-10-03,1.6327307224273682
2018-10-04,1.6579792499542236
2018-10-05,1.716891884803772
2018-10-08,1.8094693422317505
2018-10-09,2.0703697204589844
2018-10-10,2.0030410289764404
2018-10-11,2.0367047786712646
2018-10-15,1.8347177505493164
2018-10-16,1.8515502214431763
2018-10-17,2.0367047786712646
2018-10-18,2.1797797679901123
2018-10-19,2.1797797679901123
2018-10-22,2.1881957054138184
2018-10-23,2.230276584625244
2018-10-24,2.398599147796631
2018-10-25,2.4827606678009033
2018-10-26,2.651083469390869
2018-10-29,2.7015798091888428
2018-10-30,2.7352442741394043
2018-10-31,2.642667055130005
2018-11-01,2.642667055130005
2018-11-05,2.550088882446289
2018-11-06,2.651083469390869
2018-11-07,2.6174187660217285
2018-11-08,2.4911768436431885
2018-11-09,2.524841547012329
2018-11-12,2.4322638511657715
2018-11-13,2.4322638511657715
2018-11-14,2.4911768436431885
2018-11-16,2.651083469390869
2018-11-19,2.6763317584991455
2018-11-21,2.693164110183716
2018-11-22,2.7352442741394043
2018-11-23,2.6594996452331543
2018-11-26,2.7268283367156982
2018-11-27,2.752077102661133
2018-11-28,2.8614869117736816
2018-11-29,2.878319501876831
2018-11-30,2.7857415676116943
2018-12-03,2.693164110183716
2018-12-04,2.7184128761291504
2018-12-05,2.768908739089966
2018-12-06,2.7099967002868652
2018-12-07,2.7352442741394043
2018-12-10,2.6763317584991455
2018-12-11,2.752077102661133
2018-12-12,2.8109896183013916
2018-12-13,3.1476354598999023
2018-12-14,2.970896005630493
2018-12-17,3.0298092365264893
2018-12-18,3.055058002471924
2018-12-19,3.0803062915802
2018-12-20,3.0634748935699463
2018-12-21,3.416952133178711
2018-12-26,3.3159584999084473
2018-12-27,3.433783769607544
2018-12-28,3.6021063327789307
2019-01-02,3.5768580436706543
2019-01-03,3.585275411605835
2019-01-04,3.6273550987243652
2019-01-07,3.778846025466919
2019-01-08,3.7199323177337646
2019-01-09,3.736764669418335
2019-01-10,3.7199323177337646
2019-01-11,3.6946842670440674
2019-01-14,3.820927143096924
2019-01-15,4.123907089233398
2019-01-16,4.670957565307617
2019-01-17,4.965521335601807
2019-01-18,4.965521335601807
2019-01-21,4.965521335601807
2019-01-22,4.662539958953857
2019-01-23,4.29223108291626
2019-01-24,4.359559535980225
2019-01-28,4.595211029052734
2019-01-29,4.856111526489258
2019-01-30,4.713036060333252
2019-01-31,4.6793718338012695
2019-02-01,4.670957565307617
2019-02-04,4.544713973999023
2019-02-05,4.468968868255615
2019-02-06,4.4184722900390625
2019-02-07,4.4184722900390625
2019-02-08,4.452137470245361
2019-02-11,4.561546325683594
2019-02-12,4.55312967300415
2019-02-13,4.460553169250488
2019-02-14,4.4184722900390625
2019-02-15,4.460553169250488
2019-02-18,4.755117893218994
2019-02-19,4.763534069061279
2019-02-20,4.847694396972656
2019-02-21,4.5699615478515625
2019-02-22,4.670957565307617
2019-02-25,4.6120429039001465
2019-02-26,4.527881145477295
2019-02-27,4.494217872619629
2019-02-28,4.5699615478515625
2019-03-01,4.452137470245361
2019-03-06,4.199652194976807
2019-03-07,4.317479133605957
2019-03-08,4.334311008453369
2019-03-11,4.2585649490356445
2019-03-12,4.20806884765625
2019-03-13,4.376391410827637
2019-03-14,4.4184722900390625
2019-03-15,4.34272575378418
2019-03-18,4.4100542068481445
2019-03-19,4.4100542068481445
2019-03-20,4.36797571182251
2019-03-21,4.2585649490356445
2019-03-22,4.20806884765625
2019-03-25,4.309062480926514
2019-03-26,4.325893878936768
2019-03-27,4.20806884765625
2019-03-28,4.165987968444824
2019-03-29,4.0397467613220215
2019-04-01,4.0397467613220215
2019-04-02,4.01449728012085
2019-04-03,4.123907089233398
2019-04-04,4.1070756912231445
