Date,NXT.L
2016-07-21,4886.05419921875
2016-07-22,4862.10205078125
2016-07-25,4994.8330078125
2016-07-26,4963.89599609375
2016-07-27,4994.8330078125
2016-07-28,4957.908203125
2016-07-29,5014.7919921875
2016-08-01,5014.7919921875
2016-08-02,5119.5791015625
2016-08-03,5329.15234375
2016-08-04,5189.435546875
2016-08-05,5209.3955078125
2016-08-08,5264.28369140625
2016-08-09,5319.1728515625
2016-08-10,5379.05029296875
2016-08-11,5374.0615234375
2016-08-12,5483.837890625
2016-08-15,5473.85791015625
2016-08-16,5374.0615234375
2016-08-17,5349.11083984375
2016-08-18,5399.00927734375
2016-08-19,5428.94873046875
2016-08-22,5438.9287109375
2016-08-23,5533.7353515625
2016-08-24,5613.57373046875
2016-08-25,5523.75537109375
2016-08-26,5508.7861328125
2016-08-30,5503.796875
2016-08-31,5513.77685546875
2016-09-01,5583.6337890625
2016-09-02,5668.4609375
2016-09-05,5598.60400390625
2016-09-06,5643.51220703125
2016-09-07,5588.62451171875
