Date,GWW
2016-06-07,198.32379150390625
2016-06-08,199.90139770507812
2016-06-09,196.9195098876953
2016-06-10,192.84539794921875
2016-06-13,188.49383544921875
2016-06-14,190.66958618164062
2016-06-15,190.53089904785156
2016-06-16,191.91787719726562
2016-06-17,192.03054809570312
2016-06-20,193.1574249267578
2016-06-21,193.20945739746094
2016-06-22,194.18026733398438
2016-06-23,195.87925720214844
2016-06-24,188.4244842529297
2016-06-27,187.41896057128906
2016-06-28,188.4244842529297
2016-06-29,189.9241180419922
2016-06-30,196.9888458251953
2016-07-01,199.13865661621094
2016-07-05,195.714599609375
2016-07-06,193.7382049560547
2016-07-07,195.4198760986328
2016-07-08,199.7800750732422
2016-07-11,200.72488403320312
2016-07-12,199.75404357910156
2016-07-13,199.8667449951172
2016-07-14,200.75961303710938
2016-07-15,200.5082244873047
2016-07-18,198.37576293945312
2016-07-19,188.77987670898438
2016-07-20,188.1470947265625
2016-07-21,186.6041259765625
2016-07-22,188.8319091796875
2016-07-25,189.2306671142578
2016-07-26,190.24488830566406
2016-07-27,190.106201171875
2016-07-28,190.89495849609375
2016-07-29,189.70742797851562
2016-08-01,189.13526916503906
2016-08-02,187.6790313720703
2016-08-03,188.40711975097656
2016-08-04,190.3511199951172
2016-08-05,192.6612091064453
2016-08-08,192.37356567382812
2016-08-09,191.4059295654297
2016-08-10,191.60643005371094
2016-08-11,199.9575958251953
2016-08-12,199.6001434326172
2016-08-15,201.3610382080078
2016-08-16,201.3697967529297
2016-08-17,201.26516723632812
2016-08-18,201.64874267578125
2016-08-19,201.70103454589844
2016-08-22,201.16055297851562
2016-08-23,201.1954345703125
2016-08-24,201.40467834472656
2016-08-25,201.30873107910156
2016-08-26,202.8168487548828
2016-08-29,204.62139892578125
2016-08-30,204.41213989257812
2016-08-31,201.0734100341797
2016-09-01,199.29510498046875
2016-09-02,200.68115234375
2016-09-06,200.85546875
2016-09-07,198.44952392578125
2016-09-08,200.04478454589844
2016-09-09,193.91651916503906
2016-09-12,195.48561096191406
2016-09-13,193.59396362304688
2016-09-14,195.25897216796875
2016-09-15,198.70230102539062
2016-09-16,190.23777770996094
2016-09-19,192.27760314941406
2016-09-20,188.80810546875
2016-09-21,190.40342712402344
2016-09-22,192.2166290283203
2016-09-23,188.7907257080078
2016-09-26,188.74713134765625
2016-09-27,190.0721435546875
2016-09-28,191.14434814453125
2016-09-29,192.05972290039062
2016-09-30,195.9999542236328
2016-10-03,197.27261352539062
2016-10-04,193.7944793701172
2016-10-05,196.23529052734375
2016-10-06,198.83303833007812
2016-10-07,195.6250457763672
2016-10-10,194.74462890625
2016-10-11,188.7907257080078
2016-10-12,190.089599609375
2016-10-13,186.30628967285156
2016-10-14,186.73341369628906
2016-10-17,187.05593872070312
2016-10-18,179.4544677734375
2016-10-19,178.7047882080078
2016-10-20,179.1057891845703
2016-10-21,177.62387084960938
2016-10-24,178.5216827392578
2016-10-25,177.03109741210938
2016-10-26,180.94515991210938
2016-10-27,179.9339141845703
2016-10-28,181.59022521972656
2016-10-31,181.42459106445312
2016-11-01,178.53915405273438
2016-11-02,177.4407501220703
2016-11-03,177.88534545898438
2016-11-04,178.9226837158203
2016-11-07,182.97625732421875
2016-11-08,184.41464233398438
2016-11-09,193.12109375
2016-11-10,199.24989318847656
2016-11-11,198.6624298095703
2016-11-14,195.84796142578125
2016-11-15,196.30384826660156
2016-11-16,197.01406860351562
2016-11-17,193.03346252441406
2016-11-18,190.80638122558594
2016-11-21,194.7782440185547
2016-11-22,197.32969665527344
2016-11-23,196.94387817382812
2016-11-25,197.95225524902344
2016-11-28,196.04087829589844
2016-11-29,198.4607696533203
2016-11-30,202.16079711914062
2016-12-01,208.65780639648438
2016-12-02,207.3952178955078
2016-12-05,206.3080291748047
2016-12-06,207.1935577392578
2016-12-07,207.88621520996094
2016-12-08,209.5434112548828
2016-12-09,210.09576416015625
2016-12-12,207.7196807861328
2016-12-13,208.3597412109375
2016-12-14,206.08006286621094
2016-12-15,205.59780883789062
2016-12-16,205.72061157226562
2016-12-19,207.7371368408203
2016-12-20,209.47323608398438
2016-12-21,208.9296112060547
2016-12-22,208.84193420410156
2016-12-23,207.8511505126953
2016-12-27,208.70167541503906
2016-12-28,205.09803771972656
2016-12-29,204.76487731933594
2016-12-30,203.63377380371094
2017-01-03,205.56275939941406
2017-01-04,207.2111053466797
2017-01-05,203.642578125
2017-01-06,202.9762725830078
2017-01-09,201.9679412841797
2017-01-10,202.29229736328125
2017-01-11,206.8779296875
2017-01-12,207.08836364746094
2017-01-13,207.81613159179688
2017-01-17,211.02511596679688
2017-01-18,214.47085571289062
2017-01-19,214.08511352539062
2017-01-20,216.1017303466797
2017-01-23,215.54063415527344
2017-01-24,218.3988800048828
2017-01-25,221.92356872558594
2017-01-26,224.75563049316406
2017-01-27,224.7995147705078
2017-01-30,223.2825927734375
2017-01-31,221.45016479492188
2017-02-01,222.42335510253906
2017-02-02,221.0117645263672
2017-02-03,220.59963989257812
2017-02-06,222.22166442871094
2017-02-07,222.16909790039062
2017-02-08,223.07220458984375
2017-02-09,222.89598083496094
2017-02-10,224.7108917236328
2017-02-13,224.07655334472656
2017-02-14,223.55674743652344
2017-02-15,223.04574584960938
2017-02-16,224.48179626464844
2017-02-17,224.62274169921875
2017-02-21,227.44200134277344
2017-02-22,226.79881286621094
2017-02-23,220.20005798339844
2017-02-24,220.46437072753906
2017-02-27,220.66700744628906
2017-02-28,218.45570373535156
2017-03-01,222.1118927001953
2017-03-02,218.67588806152344
2017-03-03,220.13839721679688
2017-03-06,222.28805541992188
2017-03-07,220.77273559570312
2017-03-08,220.38510131835938
2017-03-09,214.98451232910156
2017-03-10,215.9888458251953
2017-03-13,217.0372314453125
2017-03-14,215.43377685546875
2017-03-15,217.99752807617188
2017-03-16,215.91836547851562
2017-03-17,214.9404754638672
2017-03-20,213.2224884033203
2017-03-21,211.49571228027344
2017-03-22,211.4428253173828
2017-03-23,211.99786376953125
2017-03-24,211.0287322998047
2017-03-27,209.12574768066406
2017-03-28,210.72918701171875
2017-03-29,209.4605712890625
2017-03-30,206.0334014892578
2017-03-31,205.0642547607422
2017-04-03,203.68994140625
2017-04-04,203.3375244140625
2017-04-05,204.15679931640625
2017-04-06,202.46530151367188
2017-04-07,201.9895782470703
2017-04-10,202.0776824951172
2017-04-11,202.19219970703125
2017-04-12,197.09120178222656
2017-04-13,195.14410400390625
2017-04-17,196.43919372558594
2017-04-18,174.06149291992188
2017-04-19,172.1056671142578
2017-04-20,172.64306640625
2017-04-21,171.92941284179688
2017-04-24,169.066162109375
2017-04-25,170.35247802734375
2017-04-26,171.0661163330078
2017-04-27,170.18504333496094
2017-04-28,169.77098083496094
2017-05-01,166.81072998046875
2017-05-02,167.947265625
2017-05-03,169.171875
2017-05-04,166.33370971679688
2017-05-05,167.83261108398438
2017-05-08,167.61087036132812
2017-05-09,166.5377197265625
2017-05-10,166.6175537109375
2017-05-11,166.46673583984375
2017-05-12,163.74383544921875
2017-05-15,160.8702392578125
2017-05-16,158.8480682373047
2017-05-17,155.00770568847656
2017-05-18,153.7039031982422
2017-05-19,155.07862854003906
2017-05-22,158.13858032226562
2017-05-23,156.64849853515625
2017-05-24,157.26048278808594
2017-05-25,156.42677307128906
2017-05-26,153.9522705078125
2017-05-30,152.5243377685547
2017-05-31,152.79925537109375
2017-06-01,153.81922912597656
2017-06-02,153.18954467773438
2017-06-05,154.28933715820312
2017-06-06,150.67063903808594
2017-06-07,150.3424835205078
2017-06-08,151.30923461914062
2017-06-09,156.39125061035156
2017-06-12,159.22946166992188
2017-06-13,157.943359375
2017-06-14,157.00331115722656
2017-06-15,156.7726593017578
2017-06-16,159.93014526367188
2017-06-19,159.20285034179688
2017-06-20,154.9101104736328
2017-06-21,154.04092407226562
2017-06-22,153.24270629882812
2017-06-23,156.43563842773438
2017-06-26,157.7128143310547
2017-06-27,155.28262329101562
2017-06-28,156.9500732421875
2017-06-29,158.72390747070312
2017-06-30,160.1163330078125
2017-07-03,164.21395874023438
2017-07-05,163.35362243652344
2017-07-06,160.63963317871094
2017-07-07,158.989990234375
2017-07-10,157.9345703125
2017-07-11,156.5687255859375
2017-07-12,149.72161865234375
2017-07-13,150.77706909179688
2017-07-14,152.4533233642578
2017-07-17,152.7371368408203
2017-07-18,154.75045776367188
2017-07-19,143.85020446777344
2017-07-20,147.19386291503906
2017-07-21,146.2892608642578
2017-07-24,148.00987243652344
2017-07-25,149.943359375
2017-07-26,147.38902282714844
2017-07-27,148.53311157226562
2017-07-28,146.54641723632812
2017-07-31,147.88571166992188
2017-08-01,150.52874755859375
2017-08-02,150.79481506347656
2017-08-03,150.3069610595703
2017-08-04,151.08753967285156
2017-08-07,148.46217346191406
2017-08-08,145.97879028320312
2017-08-09,147.3180694580078
2017-08-10,146.15611267089844
2017-08-11,146.42420959472656
2017-08-14,149.2576446533203
2017-08-15,147.55044555664062
2017-08-16,147.55044555664062
2017-08-17,147.12142944335938
2017-08-18,144.25233459472656
2017-08-21,141.58872985839844
2017-08-22,146.9605712890625
2017-08-23,144.38632202148438
2017-08-24,141.5172576904297
2017-08-25,142.82217407226562
2017-08-28,139.65805053710938
2017-08-29,140.47146606445312
2017-08-30,142.68809509277344
2017-08-31,145.30694580078125
2017-09-01,146.3974151611328
2017-09-05,144.22549438476562
2017-09-06,146.53152465820312
2017-09-07,145.31593322753906
2017-09-08,147.4521484375
2017-09-11,147.11245727539062
2017-09-12,148.63192749023438
2017-09-13,150.6162109375
2017-09-14,151.3134002685547
2017-09-15,151.00953674316406
2017-09-18,152.8596954345703
2017-09-19,152.51113891601562
2017-09-20,156.57794189453125
2017-09-21,156.94442749023438
2017-09-22,157.8560791015625
2017-09-25,159.80467224121094
2017-09-26,161.77105712890625
2017-09-27,161.65476989746094
2017-09-28,160.9576416015625
2017-09-29,160.6626739501953
2017-10-02,162.87039184570312
2017-10-03,162.99554443359375
2017-10-04,161.69056701660156
2017-10-05,162.89718627929688
2017-10-06,160.9486846923828
2017-10-09,158.74099731445312
2017-10-10,155.4428253173828
2017-10-11,154.18251037597656
2017-10-12,158.69630432128906
2017-10-13,161.8246612548828
2017-10-16,162.99554443359375
2017-10-17,183.60679626464844
2017-10-18,186.6368408203125
2017-10-19,182.9185791015625
2017-10-20,185.74302673339844
2017-10-23,187.25363159179688
2017-10-24,177.28759765625
2017-10-25,176.1971435546875
2017-10-26,179.81704711914062
2017-10-27,178.5478515625
2017-10-30,178.21713256835938
2017-10-31,176.7065887451172
2017-11-01,174.811767578125
2017-11-02,177.8953857421875
2017-11-03,178.7713165283203
2017-11-06,181.96226501464844
2017-11-07,183.39230346679688
2017-11-08,186.02906799316406
2017-11-09,184.1878204345703
2017-11-10,183.0095672607422
2017-11-13,176.09320068359375
2017-11-14,175.9043731689453
2017-11-15,176.0392303466797
2017-11-16,178.53057861328125
2017-11-17,177.91903686523438
2017-11-20,179.5379180908203
2017-11-21,179.546875
2017-11-22,180.23944091796875
2017-11-24,180.01458740234375
2017-11-27,182.66786193847656
2017-11-28,190.2856903076172
2017-11-29,194.9625701904297
2017-11-30,199.04586791992188
2017-12-01,196.27569580078125
2017-12-04,204.61314392089844
2017-12-05,203.90261840820312
2017-12-06,199.15377807617188
2017-12-07,199.90931701660156
2017-12-08,201.38426208496094
2017-12-11,201.051513671875
2017-12-12,200.0172119140625
2017-12-13,201.73507690429688
2017-12-14,200.2689971923828
2017-12-15,206.83462524414062
2017-12-18,206.78970336914062
2017-12-19,205.59349060058594
2017-12-20,207.7071075439453
2017-12-21,211.37661743164062
2017-12-22,211.21470642089844
2017-12-26,212.26698303222656
2017-12-27,213.1573944091797
2017-12-28,214.02084350585938
2017-12-29,212.48289489746094
2018-01-02,211.9972381591797
2018-01-03,210.66607666015625
2018-01-04,212.31202697753906
2018-01-05,214.28164672851562
2018-01-08,214.28164672851562
2018-01-09,213.41827392578125
2018-01-10,208.43560791015625
2018-01-11,213.8050537109375
2018-01-12,211.96124267578125
2018-01-16,208.48951721191406
2018-01-17,202.57150268554688
2018-01-18,204.64010620117188
2018-01-19,206.90663146972656
2018-01-22,206.7357177734375
2018-01-23,206.3669891357422
2018-01-24,244.6094207763672
2018-01-25,257.6236572265625
2018-01-26,256.56243896484375
2018-01-29,246.86691284179688
2018-01-30,247.73928833007812
2018-01-31,242.53179931640625
2018-02-01,239.35694885253906
2018-02-02,233.56478881835938
2018-02-05,228.5460968017578
2018-02-06,232.95318603515625
2018-02-07,233.74464416503906
2018-02-08,232.58447265625
2018-02-09,241.64125061035156
2018-02-12,243.53025817871094
2018-02-13,245.28382873535156
2018-02-14,239.29116821289062
2018-02-15,243.64781188964844
2018-02-16,241.0446319580078
2018-02-20,238.26974487304688
2018-02-21,236.62477111816406
2018-02-22,238.26075744628906
2018-02-23,240.601806640625
2018-02-26,244.7866973876953
2018-02-27,239.3273468017578
2018-02-28,236.40780639648438
2018-03-01,231.12918090820312
2018-03-02,230.7586212158203
2018-03-05,234.85311889648438
2018-03-06,242.0208740234375
2018-03-07,245.18441772460938
2018-03-08,248.29373168945312
2018-03-09,253.472900390625
2018-03-12,252.84921264648438
2018-03-13,250.0562744140625
2018-03-14,253.27398681640625
2018-03-15,254.2411651611328
2018-03-16,260.9931335449219
2018-03-19,258.85101318359375
2018-03-20,258.2453308105469
2018-03-21,258.0284729003906
2018-03-22,253.2379150390625
2018-03-23,244.09071350097656
2018-03-26,250.03817749023438
2018-03-27,246.78431701660156
2018-03-28,250.80653381347656
2018-03-29,255.1359405517578
2018-04-02,250.04725646972656
2018-04-03,256.582275390625
2018-04-04,260.7220458984375
2018-04-05,265.53057861328125
2018-04-06,259.11309814453125
2018-04-09,259.0769348144531
2018-04-10,263.9308166503906
2018-04-11,252.33407592773438
2018-04-12,256.6093444824219
2018-04-13,251.82786560058594
2018-04-16,256.8082580566406
2018-04-17,256.29302978515625
2018-04-18,257.3235168457031
2018-04-19,271.05322265625
2018-04-20,260.6767883300781
2018-04-23,258.57977294921875
2018-04-24,252.68650817871094
2018-04-25,250.6077117919922
2018-04-26,250.27322387695312
2018-04-27,256.582275390625
2018-04-30,254.30450439453125
2018-05-01,254.83782958984375
2018-05-02,253.89768981933594
2018-05-03,252.9396514892578
2018-05-04,259.20343017578125
2018-05-07,261.5535888671875
2018-05-08,262.1863098144531
2018-05-09,267.392578125
2018-05-10,271.3154602050781
2018-05-11,268.80938720703125
2018-05-14,268.5005798339844
2018-05-15,273.1676025390625
2018-05-16,278.1797180175781
2018-05-17,278.5700988769531
2018-05-18,279.3056640625
2018-05-21,285.0168762207031
2018-05-22,277.743896484375
2018-05-23,277.13555908203125
2018-05-24,282.3201904296875
2018-05-25,281.312255859375
2018-05-29,275.0472717285156
2018-05-30,279.1694641113281
2018-05-31,280.55859375
2018-06-01,281.2033386230469
2018-06-04,283.3189697265625
2018-06-05,285.62530517578125
2018-06-06,282.1475830078125
2018-06-07,283.6185607910156
2018-06-08,285.64337158203125
2018-06-11,287.0780029296875
2018-06-12,289.438720703125
2018-06-13,286.6512756347656
2018-06-14,288.185791015625
2018-06-15,290.21051025390625
2018-06-18,287.0235290527344
2018-06-19,283.39154052734375
2018-06-20,287.7680358886719
2018-06-21,284.36309814453125
2018-06-22,283.382568359375
2018-06-25,277.4896545410156
2018-06-26,278.2796630859375
2018-06-27,277.2808837890625
2018-06-28,279.2601623535156
2018-06-29,280.02294921875
2018-07-02,278.1162109375
2018-07-03,270.3619384765625
2018-07-05,270.48004150390625
2018-07-06,271.42431640625
2018-07-09,277.4805908203125
2018-07-10,277.1899719238281
2018-07-11,281.8662414550781
2018-07-12,280.75848388671875
2018-07-13,281.9115905761719
2018-07-16,275.0472717285156
2018-07-17,276.89947509765625
2018-07-18,307.7982482910156
2018-07-19,310.0318908691406
2018-07-20,308.9422912597656
2018-07-23,311.10333251953125
2018-07-24,306.1275634765625
2018-07-25,311.6117858886719
2018-07-26,309.20562744140625
2018-07-27,308.10699462890625
2018-07-30,305.5101623535156
2018-07-31,314.6717529296875
2018-08-01,310.5040588378906
2018-08-02,309.6324462890625
2018-08-03,307.807373046875
2018-08-06,313.0735778808594
2018-08-07,317.1324462890625
2018-08-08,320.1015319824219
2018-08-09,319.30255126953125
2018-08-10,320.2140197753906
2018-08-13,321.9093933105469
2018-08-14,329.4202880859375
2018-08-15,326.22076416015625
2018-08-16,328.09844970703125
2018-08-17,326.07501220703125
2018-08-20,334.10540771484375
2018-08-21,336.4844665527344
2018-08-22,335.0715637207031
2018-08-23,334.9896545410156
2018-08-24,332.8384094238281
2018-08-27,331.68988037109375
2018-08-28,328.8277893066406
2018-08-29,330.23150634765625
2018-08-30,323.0487060546875
2018-08-31,322.7388610839844
2018-09-04,324.37957763671875
2018-09-05,324.1517639160156
2018-09-06,321.8912048339844
2018-09-07,318.3817443847656
2018-09-10,321.0252380371094
2018-09-11,327.5790100097656
2018-09-12,322.72979736328125
2018-09-13,322.7114562988281
2018-09-14,324.1426086425781
2018-09-17,320.5148010253906
2018-09-18,322.3742980957031
2018-09-19,320.2140197753906
2018-09-20,323.604736328125
2018-09-21,324.5801086425781
2018-09-24,321.3716735839844
2018-09-25,323.5592346191406
2018-09-26,324.86260986328125
2018-09-27,323.83251953125
2018-09-28,325.7832336425781
2018-10-01,324.498046875
2018-10-02,323.1763000488281
2018-10-03,326.28460693359375
2018-10-04,320.970458984375
2018-10-05,319.96783447265625
2018-10-08,315.2828063964844
2018-10-09,305.7027587890625
2018-10-10,288.30194091796875
2018-10-11,281.65704345703125
2018-10-12,283.9722900390625
2018-10-15,289.8697204589844
2018-10-16,255.2323760986328
2018-10-17,254.62159729003906
2018-10-18,250.60174560546875
2018-10-19,251.83236694335938
2018-10-22,250.88438415527344
2018-10-23,249.74497985839844
2018-10-24,247.8125762939453
2018-10-25,247.22926330566406
2018-10-26,250.3922119140625
2018-10-29,251.16683959960938
2018-10-30,258.09442138671875
2018-10-31,258.8419189453125
2018-11-01,261.16632080078125
2018-11-02,263.6455383300781
2018-11-05,261.6584167480469
2018-11-06,262.1324462890625
2018-11-07,269.8255615234375
2018-11-08,268.3238220214844
2018-11-09,268.99224853515625
2018-11-12,267.0967712402344
2018-11-13,271.01611328125
2018-11-14,275.0635070800781
2018-11-15,280.310546875
2018-11-16,284.38555908203125
2018-11-19,279.3857116699219
2018-11-20,271.95001220703125
2018-11-21,277.0139465332031
2018-11-23,272.8382873535156
2018-11-26,281.9862976074219
2018-11-27,278.80877685546875
2018-11-28,285.4385681152344
2018-11-29,284.9624938964844
2018-11-30,287.5722961425781
2018-12-03,290.4567565917969
2018-12-04,275.2649841308594
2018-12-06,274.32177734375
2018-12-07,265.036376953125
2018-12-10,261.26361083984375
2018-12-11,262.5639343261719
2018-12-12,263.5437316894531
2018-12-13,261.5382995605469
2018-12-14,260.4394836425781
2018-12-17,260.53106689453125
2018-12-18,259.0200500488281
2018-12-19,254.9634552001953
2018-12-20,251.9508056640625
2018-12-21,249.26766967773438
2018-12-24,243.97482299804688
2018-12-26,255.16490173339844
2018-12-27,258.1685485839844
2018-12-28,257.74737548828125
2018-12-31,258.56231689453125
2019-01-02,253.2694854736328
2019-01-03,245.44920349121094
2019-01-04,255.6045684814453
2019-01-07,253.7731170654297
2019-01-08,255.46717834472656
2019-01-09,256.4103698730469
2019-01-10,260.5127258300781
2019-01-11,260.5219421386719
2019-01-14,257.50909423828125
2019-01-15,268.5069885253906
2019-01-16,264.46875
2019-01-17,274.0561828613281
2019-01-18,279.6512145996094
2019-01-22,275.27410888671875
2019-01-23,272.1148986816406
2019-01-24,262.096923828125
2019-01-25,267.2341613769531
2019-01-28,264.5784606933594
2019-01-29,271.19915771484375
2019-01-30,271.1259460449219
2019-01-31,270.494140625
2019-02-01,267.8294982910156
2019-02-04,273.44268798828125
2019-02-05,274.70635986328125
2019-02-06,277.9388427734375
2019-02-07,277.5176696777344
2019-02-08,276.34942626953125
2019-02-11,282.2456970214844
2019-02-12,287.47039794921875
2019-02-13,288.1970520019531
2019-02-14,286.8172302246094
2019-02-15,291.2417297363281
2019-02-19,289.4295959472656
2019-02-20,286.1089782714844
2019-02-21,284.775146484375
2019-02-22,287.3323669433594
2019-02-25,286.4217529296875
2019-02-26,283.8186340332031
2019-02-27,286.18255615234375
2019-02-28,280.34161376953125
2019-03-01,278.28106689453125
2019-03-04,278.3639221191406
2019-03-05,277.1496887207031
2019-03-06,278.20758056640625
2019-03-07,273.8382873535156
2019-03-08,269.88287353515625
2019-03-11,271.34539794921875
2019-03-12,271.6949768066406
2019-03-13,275.4847717285156
2019-03-14,273.68182373046875
2019-03-15,273.35992431640625
2019-03-18,277.8487854003906
2019-03-19,275.53082275390625
2019-03-20,274.132568359375
2019-03-21,280.53472900390625
2019-03-22,269.0643005371094
2019-03-25,266.3874816894531
2019-03-26,266.13909912109375
2019-03-27,266.7554626464844
2019-03-28,270.2325744628906
2019-03-29,276.8094177246094
2019-04-01,286.31134033203125
2019-04-02,286.32049560546875
2019-04-03,286.605712890625
2019-04-04,288.5007019042969
2019-04-05,291.1313171386719
2019-04-08,289.7147521972656
2019-04-09,280.8106689453125
2019-04-10,278.86981201171875
2019-04-11,284.22332763671875
2019-04-12,280.4243469238281
2019-04-15,280.3600158691406
2019-04-16,281.47296142578125
2019-04-17,283.60699462890625
2019-04-18,283.47821044921875
2019-04-22,267.86846923828125
2019-04-23,269.6897277832031
